"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t126",-0.0570012743190119,-0.0181641312830219,-0.162559170254301,0.0576358305071032,0.0600078652688363,-0.0140375637772106,0.000362465886374805,-0.00201102560463506,-0.00390035139383835,0.0240701320600524,-0.00324612165512008,-0.405972577750618,0.114078589104235,0.0222103718877284,-0.00494268038562818,0.00975595775822154,-0.00170459516277035,-0.130429908661467,-0.241437969886396,0.0101350171650824,0.00044001552206642,0.000163231756419452,-0.00724218552340825,0.00108379268865657,-0.000100260249067208,0.021656124426087,-0.00785757282736562,0.0465143474369211,-0.00249663967415078,-0.0996857242153429,0.000118395155854076,-5.61676139751399e-05,1.44596501332832e-07,-0.000813875224631739,-0.143645577860135,-1.60515228937008e-05,0.00550865182257342,-2.93742936897497e-06,0.00127276587172407,4.43741740873946e-06,0.00155086841383794,0.00637409653786479,-0.00330682174991641,6.91602985855629e-05,0.000249012302108172,0.0389568863941421,0.100385007683684,0.130026982992066,0.0795727813652713,0.151209428942081,-0.0026108770598919,-0.000486418010879512,0.00221199859560838,-8.10517653301173e-05,0.000397525597956001,-0.000485280676319904,-0.00140226738565838,-0.0660151785425431,2.035125195527e-05,-7.10664862112524e-07,-0.00020234104379373,-0.00045413303243515,-0.000475421926657083,1.80022061480666e-06,-1.08899537594664e-05,-0.0156771802238845,0.000106613566713075,0.00025092312179252,-2.46044938930782e-05,-3.77566960475295e-09,1.26757672500727e-09,3.06623924109684e-07,-1.92219930520303e-05,-5.39226134800788e-06,-3.30041984447566e-08,-2.02146450293882e-06,-2.59936908136028e-08,4.14548504606626e-17,-1.50026453966121e-06,3.13739606600449e-06,-1.94505053694532e-06,3.16912295017513e-16,5.08310840093677e-12,-4.3258414662529e-12,2.9965268572101e-06,-8.75526187197254e-16,3.721307116622e-15,-1.75538680218242e-06,-9.66118259061795e-15,0.323553495277647,-9.37375315909465e-08,-6.26415168846024e-07,2.47064156230592e-08,1.48090426853505e-17,4.54122844899861e-08,1.09070738552042e-16,6.45278391714929e-17,5.00738632205476e-16,3.5405932979857e-16,1.00412520535816e-05,-2.24903986948723e-09,-6.71951386198336e-16,-1.52465155039216e-11,-1.22752059975332e-15,1.07509487423663e-15,1.16870263489053e-15,-1.07915726826358e-08,5.57298124557472e-08,7.91796129060472e-07,1.77958590339058e-16,-1.65012938132974e-07,3.42174205636425e-15,-1.25112836707132e-15,3.09698317048618e-16,-4.94984591452547e-16,-2.0643209364124e-16,5.09960764526578e-17,0.707106781186547,-1.3993643260551e-07,5.4977723762395e-15,-4.8131685188309e-15,7.399859802088e-17,-2.74763028336429e-16,-1.44973153486859e-16
"t14",-0.0567180202781635,-0.0181683730727303,-0.168085815386408,0.0608582459970134,0.0659673688242834,-0.0298044193627112,-0.00337167167793776,0.00286769845922319,0.000320149332967848,0.00360049453917273,-0.000612227853750365,-0.0829535321048143,0.0221894594244986,0.00352896364269797,-0.000237217601608053,0.000412983005904591,-5.28096887117552e-05,0.00149974416802566,0.0137567893435048,-0.00090492227611374,-0.000149874262566141,-5.63323523961059e-05,0.0048720588866796,-0.000807586817389616,9.74393948644371e-05,-0.035807007804372,0.0136646461015856,-0.0832421993385259,0.00507924460876025,0.264811790766603,-0.000423624451248517,-0.00023315654077849,-3.67858439763411e-08,0.000425579028024735,0.448318638182856,6.6826779787779e-05,-0.0287767603246872,3.36857518527355e-05,-0.0239832517738476,6.46022426542095e-05,0.00270382017911266,0.00904134230570067,-0.0035403829697603,3.54203780754088e-05,6.835848333782e-05,-0.00695352380714468,-0.0534356746389183,-0.0790484394252468,-0.055732607678451,-0.105666367911767,0.000896041794453995,0.000155920701361413,7.81236639096627e-05,-1.02931537659329e-05,0.00122244692823767,-0.00229218425856389,-0.00806345250921958,-0.643113810448103,0.00326196186749189,2.09391358827541e-05,0.00530838406295325,0.00811338213554328,0.00696207077889295,-2.4103625331413e-05,3.76519071495999e-05,-0.474466107530564,0.00430922731714854,0.0114729773403279,0.00118825037327504,1.27868475975101e-07,-3.04020557478912e-08,-7.18961921689232e-06,0.000446795499865176,0.000125856857794729,7.73277539064027e-07,4.75401203174502e-05,6.79512442216565e-07,7.39569501837245e-16,5.33645184253809e-05,-0.000162811965113164,0.000127830738656994,7.51731576292824e-16,1.63472930152479e-09,-1.28858507429822e-10,7.0377719611556e-05,1.35187450465729e-16,-8.00574884163296e-16,0.00042928148470831,-2.96826178597436e-16,0.0078053684597457,9.83717616404804e-07,7.45226506694076e-06,-3.83345572891738e-07,-3.17484627240813e-17,-9.13383983731211e-07,-1.78676518025611e-16,7.15726053480663e-17,-8.36075080072287e-19,-2.78425454598533e-16,-0.000322816895842559,8.29243331796486e-08,2.5921054214808e-16,5.87135979054859e-10,2.39120705874426e-16,3.05311331771918e-16,1.04908812596584e-17,8.74612256217927e-07,-4.81814365059009e-06,-6.88174943773237e-05,4.79672589663474e-16,2.85695906183085e-05,1.07552855510562e-16,-4.8255493500057e-18,6.66558175702198e-17,-2.56421198405409e-16,-6.69603261727048e-16,-7.79621397529635e-18,-3.7306072979215e-16,-4.77985826650588e-06,-2.57172755313562e-16,-4.12611276086037e-17,-8.4986504381087e-17,4.80780652941963e-16,-9.14866091888917e-17
"t53",-0.0610094924165221,-0.0216926147991314,-0.231594987399601,0.0884254275011735,0.103559028772953,-0.0736416588098461,-0.0114500300560491,0.0122452671315857,0.00630486628772871,-0.0170396390243452,0.00158860858456042,0.106594382722846,-0.020154411432832,-0.00191465236991285,4.45776836625281e-05,-7.33876635781016e-05,8.36040152888892e-06,-0.000144229558279099,-0.000589066171874979,9.68640164638462e-06,-2.35185514495546e-05,-8.96638001932331e-06,0.00143983183239962,-0.000259836093922878,3.91193779171611e-05,-0.0233011660138033,0.00933059179899059,-0.0584048827695281,0.00401152572056685,0.259504795896789,-0.000496930418326327,-0.000565267828451208,3.17954473255141e-07,-0.0014262269103928,0.176374143501731,3.43186196883752e-05,-0.0169348982009598,2.55283766896194e-05,-0.0195776674725069,6.69015020978627e-05,0.00549717183257358,0.0208029736981537,-0.00980560357654816,0.000172221641890207,0.000569734112723709,0.0736266512073697,0.152190355655432,0.182445165594765,0.0859934019553672,0.158293673744432,-0.000979014515023088,-0.000169320822632865,-7.9703155399919e-05,1.03972747971906e-05,-0.00116421003615673,0.00220438210306576,0.0078120962703737,0.639727504328863,-0.00359665919991326,-2.55436598657724e-05,-0.00656620964831237,-0.0107376585815824,-0.00972953006788906,3.47337796135891e-05,-0.000153860961479439,-0.517340075145109,0.00422234201826492,0.0108068485438455,0.000477329023054782,3.74902291988458e-08,-3.74521573129338e-09,-7.20509140151064e-07,3.75831508897766e-05,7.71391956238505e-06,4.42443689769765e-08,2.57390120342125e-06,1.69318964820973e-08,4.41407647398992e-16,3.7905654115284e-07,-2.67409775057612e-07,2.77361783687794e-08,3.32307965866807e-16,-4.5737447611749e-12,4.89028215264823e-13,-2.68517640195781e-07,8.11186123519699e-17,8.82670672663899e-15,-0.149646529967013,3.97576270756827e-15,-1.94700686503915e-05,4.8087581796749e-09,4.84015309255187e-08,-4.13420050392120e-09,1.44746083499954e-16,-1.44110319287749e-08,-8.00574884163296e-16,-1.2087401775876e-16,-5.04542001087249e-16,-4.2363215145151e-16,-7.98036595780918e-06,2.23920363241065e-09,-7.35982825356748e-17,1.62547457395286e-11,-3.3691305382669e-16,-3.72965547335014e-17,3.66646200493978e-16,3.18339296128449e-08,-1.77897870012791e-07,-2.54377115040799e-06,1.51953207031222e-16,1.16978912055955e-06,8.06646416329215e-16,8.57786601823959e-17,-1.55158137941458e-16,3.907602287969e-16,4.30211422042248e-16,3.57948358467971e-16,-8.95911854976258e-17,-3.21730001198446e-07,3.4781205693335e-16,1.23346153119404e-16,-8.08456091203275e-16,6.48256637995373e-16,3.11683007393666e-16
"t87",-0.0629485739666208,-0.0233088825949319,-0.261224321273553,0.101357853843415,0.121324756699457,-0.0950116032463286,-0.0154412456842652,0.0169108916813958,0.00934232733446185,-0.027782646518942,0.00275129524927319,0.209675384209091,-0.0436440804104547,-0.00504422710131804,0.00022012233290254,-0.000377528554591853,4.69036462903026e-05,-0.00120974947991824,-0.0101711028983912,0.000633810360584727,7.90534867436381e-05,2.9609796624505e-05,-0.00218466699274792,0.000356986891089232,-4.28016538851718e-05,0.0196037998275243,-0.00777899864743014,0.048492712143633,-0.00329526923613101,-0.213525824864993,0.000414011155516794,0.000502328543462527,-3.15485480726888e-07,0.00147477646247619,0.0323162892524494,2.49678026105264e-06,-0.000669675822745231,1.61951083569103e-07,-2.69318580177805e-05,-4.21086906778799e-07,-1.86154084129628e-05,-4.2458296453475e-05,9.78452821957451e-07,7.99956200163839e-07,4.30651386717096e-06,0.0011422873194571,0.00394411831532398,0.00536589935827793,0.00335490962369854,0.00632015880716502,-5.19219880067206e-05,-9.04027323368078e-06,-4.58917398345887e-06,6.07004757150419e-07,-8.0430655694424e-05,0.000157182397959706,0.000564524426670863,0.0476754063312259,-0.000284317980687487,-2.08399242634233e-06,-0.000537546476877379,-0.000892002580222016,-0.000816249643066112,2.92841336406037e-06,-1.39288481696212e-05,-0.0512354544842397,0.000420446992264314,0.0010783637341701,5.03804678964017e-05,4.05993138432975e-09,-4.39834543786155e-10,-8.64032078546386e-08,4.58903001302839e-06,9.73650943581613e-07,5.62527160249765e-09,3.29168044558959e-07,2.35093261695452e-09,1.8295092439463e-15,5.94522542368345e-08,-4.60431717527049e-08,4.98075911015762e-09,-6.09088517469769e-15,-9.9919866876059e-13,1.50217052345269e-13,-9.53464702833223e-08,-6.35615270855007e-15,-5.39130372290142e-14,0.885095390478714,-2.27916689226878e-14,1.6296157142881e-06,3.77456235922171e-10,4.15955666090353e-09,-4.12888334872764e-10,-3.29407984372496e-16,-1.59664168136252e-09,6.09755301805848e-16,3.74416040105935e-16,7.49579710443926e-16,-1.29066007893368e-16,-9.93834646223143e-07,2.85314041489904e-10,-2.56975640949679e-16,2.08478540032106e-12,1.57882152307394e-15,8.9078050491409e-16,-1.90467054906263e-16,4.38893419386736e-09,-2.46219537152533e-08,-3.5217795281612e-07,-3.64854250845392e-16,1.66564520819262e-07,3.22658566531686e-16,2.96370603351046e-17,8.50405309952525e-16,-4.96415675596665e-16,1.94289029309402e-16,-2.63870752163694e-16,5.53555276979406e-16,-5.32718312714893e-08,2.03396327558281e-16,1.06485555791522e-16,-6.12111295758357e-16,6.62009072413422e-16,-6.65815858575952e-17
"t134",-0.0634489042562908,-0.0237274344549797,-0.2689295486235,0.104725580916451,0.125959583124458,-0.100630079140017,-0.0164941497461071,0.0181438911505626,0.0101491293278376,-0.0306547289307197,0.00306333408431163,0.23755036708597,-0.0500294925006351,-0.00590310384597171,0.00026936032846879,-0.000462925514912851,5.77485447000765e-05,-0.00151190603945703,-0.0129112356335498,0.000813364206357255,0.000110059972389847,4.12819543906149e-05,-0.00336618087691659,0.000561717876262769,-7.16567813331933e-05,0.037625018530855,-0.0150969348583685,0.0946770436108052,-0.00658845082448648,-0.441785305244337,0.000874906239325553,0.00111137320282248,-7.25743353609717e-07,0.00342784777094556,0.106792694808173,9.35623948507307e-06,-0.00274166968813655,8.20794220551829e-07,-0.000147178082530812,-3.05243301791696e-06,-0.000543305795373927,-0.00213085441660912,0.00104314677470144,-1.93901905117103e-05,-6.54941708707132e-05,-0.00871026624808402,-0.0180638594038767,-0.0215629820204978,-0.00994952994780745,-0.018266518882696,0.000107783172785885,1.86133892908784e-05,8.60371173984353e-06,-1.11828489037717e-06,0.000118850581936393,-0.000222451927472079,-0.000784367943125175,-0.0634601460198093,0.000348087915511521,2.43766578623984e-06,0.000625646298251888,0.00101625176893958,0.000916620062878744,-3.26466303085928e-06,1.39666535340401e-05,0.0448236321921527,-0.000364786188302185,-0.000932620708221283,-3.99976782826583e-05,-3.10033263842864e-09,2.97997598819322e-10,5.68274374730275e-08,-2.94332562057057e-06,-5.97159915619367e-07,-3.41734182376455e-09,-1.98455136908152e-07,-1.28382054364367e-09,-6.45622168337995e-16,-2.88791737286173e-08,2.091747482863e-08,-2.20742892051052e-09,1.98539101825546e-15,4.07564205257041e-13,-5.67451582189766e-14,3.54520953219084e-08,2.17374757461137e-15,1.84149570592318e-14,-0.304513456926105,7.82830886696974e-15,-5.14511615201663e-07,-8.98173191819404e-11,-9.38229443721533e-10,8.08136631577339e-11,4.33627488565511e-17,2.63438139362286e-10,-4.5102810375397e-16,-1.7467603799028e-16,-2.63058214211141e-16,5.88261050603113e-17,1.15724052146115e-07,-2.99547921189802e-11,4.33027962098761e-16,-2.11843900197399e-13,-5.63507454542254e-16,-6.41847686111419e-17,1.70887898766756e-16,-2.6616414394774e-10,1.43497914028776e-09,2.04593738932716e-08,-1.44617410019245e-16,-6.74439575620357e-09,-3.46944695195361e-18,5.08335452095006e-17,-2.54507296810695e-16,2.84952652709399e-16,1.94289029309402e-16,-9.88096590511921e-17,-6.3283363431049e-16,-3.46868866865201e-09,1.0096090630185e-15,7.03566447877471e-17,1.3550484504745e-15,-0.707106781186548,-6.27032785010156e-15
"t135",-0.0634489042562908,-0.0237274344549797,-0.2689295486235,0.104725580916451,0.125959583124458,-0.100630079140017,-0.0164941497461072,0.0181438911505626,0.0101491293278377,-0.0306547289307197,0.00306333408431174,0.23755036708597,-0.050029492500635,-0.00590310384597171,0.000269360328468828,-0.000462925514912839,5.77485447001407e-05,-0.00151190603945704,-0.0129112356335497,0.000813364206357258,0.000110059972389892,4.12819543906349e-05,-0.00336618087691664,0.000561717876260095,-7.16567813330172e-05,0.0376250185308545,-0.0150969348583687,0.094677043610805,-0.00658845082448643,-0.441785305244337,0.000874906239325508,0.00111137320282251,-7.25743353753107e-07,0.00342784777094549,0.106792694808174,9.35623948487394e-06,-0.00274166968813638,8.20794220018571e-07,-0.000147178082530747,-3.05243301772679e-06,-0.000543305795373782,-0.00213085441660919,0.00104314677470127,-1.93901905114093e-05,-6.54941708708147e-05,-0.00871026624808437,-0.0180638594038773,-0.0215629820204979,-0.00994952994780737,-0.018266518882696,0.000107783172786246,1.86133892910645e-05,8.60371173970476e-06,-1.11828489018917e-06,0.000118850581936705,-0.000222451927471989,-0.000784367943125279,-0.0634601460198095,0.000348087915511427,2.43766578641678e-06,0.000625646298251528,0.00101625176893956,0.000916620062878792,-3.26466303085177e-06,1.39666535339256e-05,0.0448236321921536,-0.000364786188302171,-0.000932620708220485,-3.99976782827302e-05,-3.10033265268514e-09,2.979971686079e-10,5.68274372929854e-08,-2.94332561982058e-06,-5.97159915676542e-07,-3.41734175788251e-09,-1.98455136480886e-07,-1.28382049276325e-09,-6.57185947528808e-16,-2.88791736414475e-08,2.09174747765883e-08,-2.20742829894419e-09,1.92142309007881e-15,4.07574076802373e-13,-5.69815240662295e-14,3.54520954398696e-08,2.38491424756085e-15,1.85997051094233e-14,-0.304513456926107,7.87809882655924e-15,-5.14511615506974e-07,-8.98167461421287e-11,-9.38229015232976e-10,8.08139221521394e-11,1.12552532848962e-16,2.6343875789539e-10,8.67361737988404e-18,-1.48151922267374e-16,-1.47379883266345e-16,-1.67887618699676e-17,1.15724052436464e-07,-2.99535223013958e-11,-3.207163339211e-17,-2.11869045874666e-13,-5.55856523827818e-16,-5.65519853168439e-16,-9.61172378158127e-17,-2.66163619069798e-10,1.43497993305639e-09,2.04593736266197e-08,4.2285097521977e-16,-6.74439612556414e-09,-2.15105711021124e-16,-8.34390258762364e-17,-4.73651447686789e-16,-5.77891056037135e-19,-5.34294830600857e-16,3.11151669932528e-16,2.31009326219232e-16,-3.46868599013055e-09,-1.46150452851046e-15,-9.89055426158051e-17,-1.40106763836799e-15,0.707106781186548,6.42361387293461e-15
"t132",-0.0626652116965915,-0.0230663503392795,-0.256642507636669,0.0993387000981838,0.118515403353178,-0.0914496026736641,-0.0147609648072455,0.0161064302495986,0.00880130747467766,-0.0257903692075266,0.0025305662680201,0.189209104439399,-0.0388376641901572,-0.00436900060156601,0.000177676068487479,-0.000303601916054386,3.74369973767715e-05,-0.000937870531146405,-0.00762689342242613,0.000463421194556734,4.45095909364542e-05,1.65700972855178e-05,-0.000585394320104658,6.86022648985953e-05,2.90020620420661e-06,-0.0173474053000134,0.0075464848900385,-0.0493382155343553,0.00400438256801108,0.326800604915183,-0.000722521159383921,-0.00114008643491552,8.79547464787558e-07,-0.00433298295983737,-0.455209344992059,-6.18900748632048e-05,0.0257758789478299,-2.951205746865e-05,0.0211062772299668,-5.95848493642026e-05,-0.00350012418340703,-0.0127402301768285,0.00571548417295536,-9.06016842965405e-05,-0.000283533360408347,-0.0319651013695692,-0.0562286365657172,-0.0639892740715348,-0.0262081377051198,-0.0476070505445828,0.0002431993478803,4.18412464093315e-05,1.85122963807655e-05,-2.38623146853764e-06,0.00022718983881438,-0.000415652664461243,-0.00145121658894214,-0.114704451933329,0.000600245261121833,4.09301417740474e-06,0.0010474016952438,0.00167971032702131,0.00150185363149712,-5.32536874391827e-06,2.13005560380907e-05,0.0621444754360813,-0.000502625936595027,-0.00128195353481015,-5.14147329493149e-05,-3.85776688875366e-09,3.32128165247969e-10,6.14578846970057e-08,-3.09995194999446e-06,-5.98440493457637e-07,-3.38702790938995e-09,-1.94946555632359e-07,-1.11012325375216e-09,-2.3937109254276e-16,-2.07245616538291e-08,1.31578947251687e-08,-1.31418924702615e-09,5.1683917562384e-16,1.95090958621821e-13,-2.08313428507361e-14,1.20587702948094e-08,5.33407292539223e-16,3.97511884520085e-15,-0.0660572566424849,1.56820119081068e-15,-3.70610315075792e-08,4.32761888191729e-11,5.65036866855481e-10,-7.6810178101019e-11,-3.86969975698566e-17,-3.77642740919019e-10,-3.70363462121048e-16,-5.86431885626733e-17,4.79939249981133e-17,3.06946990149605e-16,-3.11797939797696e-07,9.45773268729022e-11,-2.99384108562389e-16,7.01839079484603e-13,8.62796158056528e-17,-2.63677968348475e-16,3.37127245484219e-17,1.74897388420701e-09,-9.89782568080501e-09,-1.41669759499342e-07,-2.16402334876226e-16,7.12973365502717e-08,-9.81853487402873e-16,2.29933085074263e-16,-1.24747356545188e-16,7.2369678742328e-16,1.35308431126191e-16,-3.26792959494502e-16,-1.41452763592053e-16,-3.05432382298292e-08,-5.66820895775422e-16,-2.99557926170928e-16,0.707106781186549,1.23878448212081e-15,-7.82680556368142e-16
"t133",-0.0626652116965915,-0.0230663503392795,-0.256642507636669,0.0993387000981838,0.118515403353178,-0.0914496026736641,-0.0147609648072455,0.0161064302495986,0.00880130747467766,-0.0257903692075265,0.00253056626802012,0.189209104439399,-0.0388376641901572,-0.00436900060156601,0.000177676068487493,-0.000303601916054401,3.74369973767837e-05,-0.000937870531146498,-0.00762689342242616,0.000463421194556769,4.45095909364927e-05,1.65700972854892e-05,-0.000585394320104644,6.86022648985953e-05,2.90020620449718e-06,-0.0173474053000134,0.00754648489003833,-0.0493382155343555,0.00400438256801113,0.326800604915183,-0.000722521159383704,-0.0011400864349155,8.79547464805478e-07,-0.00433298295983736,-0.45520934499206,-6.18900748633289e-05,0.0257758789478301,-2.95120574688856e-05,0.0211062772299669,-5.95848493641766e-05,-0.00350012418340727,-0.0127402301768286,0.00571548417295539,-9.06016842958664e-05,-0.000283533360408196,-0.0319651013695693,-0.0562286365657176,-0.0639892740715349,-0.0262081377051201,-0.0476070505445828,0.000243199347880177,4.18412464095281e-05,1.85122963807793e-05,-2.38623146919608e-06,0.000227189838813961,-0.000415652664460503,-0.00145121658894204,-0.11470445193333,0.00060024526112153,4.09301417766179e-06,0.00104740169524319,0.00167971032702099,0.00150185363149674,-5.32536874441012e-06,2.13005560376345e-05,0.0621444754360823,-0.000502625936595228,-0.00128195353481004,-5.14147329492946e-05,-3.85776645666143e-09,3.32128401170362e-10,6.14578851197961e-08,-3.09995195001063e-06,-5.98440493737911e-07,-3.38702798469814e-09,-1.9494655573489e-07,-1.11012333170984e-09,-3.34973444303369e-16,-2.07245618036658e-08,1.31578948656813e-08,-1.31418991084587e-09,7.23704950134074e-16,1.95235485960621e-13,-2.08073893502777e-14,1.20587702566455e-08,7.33121762558579e-16,3.99333344169861e-15,-0.0660572566424859,1.71833731471339e-15,-3.70610320488129e-08,4.32758245381485e-11,5.65036413225292e-10,-7.68103084392725e-11,1.0316090868901e-16,-3.77642241333481e-10,3.57353036051222e-16,7.54354142662884e-17,-2.15780956390066e-16,-7.61362594773175e-17,-3.11797938659826e-07,9.45766572696405e-11,1.64218960871607e-16,7.01776619988929e-13,-4.61083147743321e-16,-1.12757025938492e-16,-1.50711340348582e-16,1.74897437708354e-09,-9.89782536053169e-09,-1.41669759575542e-07,3.27432320813225e-16,7.12973364148006e-08,1.64278313175004e-15,-9.02304760056323e-17,3.32703825909345e-17,-7.91441027736151e-16,-6.31439345255558e-16,3.96919605080041e-17,4.06514924158204e-17,-3.05432396125122e-08,2.86663054405167e-16,3.02919172335715e-16,-0.707106781186547,-1.36359982637019e-15,7.02654215852653e-16
"t123",-0.0590879013574949,-0.0201031619828418,-0.202713717850896,0.0758554850059997,0.0863569756304241,-0.0532792132274798,-0.00767331724718653,0.00784637870184265,0.00347051428466698,-0.00714555025213732,0.00052606472780304,0.0138054078045046,0.000771512644985653,0.000821657498178287,-0.000102556334092237,0.000181017762564243,-2.3750604881554e-05,0.000730301277363876,0.00715080135401906,-0.000488731996855677,-9.81396074411777e-05,-3.69809390051066e-05,0.00372365075611381,-0.000634976447855036,8.3223176787316e-05,-0.0379358911347084,0.0148199842500029,-0.0914938388387351,0.00592456012746179,0.346162358472453,-0.000612764612027884,-0.00054173443918749,1.95070723719161e-07,-0.000701146570464185,0.473548712867507,7.93196244548694e-05,-0.0366533901461919,4.98387548219231e-05,-0.0372358420750147,0.000118295543918891,0.00843373935203158,0.0313316078731792,-0.0144129621183884,0.000239789520088862,0.000768403105494181,0.0909447530970754,0.165310935396068,0.188614060268657,0.0755895487917523,0.136646277674155,-0.000595849619182937,-0.000101728999452246,-4.02168908518047e-05,5.04410968907797e-06,-0.000219076774981035,0.00025600719593233,0.000653737992993012,0.00234430881308429,0.000620658845552501,7.20168946136553e-06,0.0019340087569455,0.00375923434636993,0.00378603869284708,-1.42159224451991e-05,0.000114583502191358,0.690287234652668,-0.00581883282483441,-0.0150781195210951,-0.000918904849715109,-8.32839268093299e-08,1.30221674624065e-08,2.81482731574327e-06,-0.000162517275390752,-4.03207484364558e-05,-2.41240156697954e-07,-1.45219333293941e-05,-1.58394269964116e-07,-9.55214139400465e-16,-8.98377294309338e-06,2.24878900052013e-05,-1.63510627808722e-05,-2.85578852232682e-16,-1.58565053303743e-10,9.23132613634458e-12,-4.71862637640985e-06,3.12954246673562e-16,8.57820758870531e-16,0.0052790322483747,5.94705726409198e-17,-0.000185240719689159,3.09938578131237e-08,2.97305933142834e-07,-2.28810436576722e-08,-5.46437788134281e-17,-7.26542548486394e-08,4.38017677684144e-16,-2.49367740623092e-17,3.24567836291531e-16,4.86986931320901e-16,-3.54944855711802e-05,9.69994972538357e-09,-5.02562196973358e-17,6.9884122619518e-11,-3.30418591853688e-16,2.72351585728359e-16,-1.68055388012627e-16,1.25649585830087e-07,-6.98947644852278e-07,-9.9906764477903e-06,-4.01154829932608e-16,4.44429109492005e-06,-6.21031004399697e-16,-1.26793195937217e-16,-3.42409442907874e-17,-1.34435117555609e-17,6.59194920871187e-17,1.61089575387309e-17,1.28960204139336e-16,-1.03224556147874e-06,9.93129189996722e-17,-3.97865558079833e-17,3.68059582509059e-17,-2.39197229486119e-16,1.76205142884281e-17
"t8",-0.0496992199615634,0.0706590987593233,-0.00167919241770044,-0.0815226264197527,0.017035916549987,0.00212284793624613,0.00376053497455815,-0.00407404819914061,-0.000852137319743063,0.00871685618725587,-0.000780629310418658,-0.0211132721415288,-0.0315606920325739,-0.0507232823046933,0.00110768145108621,-0.00592201914022381,0.000337568676709721,0.0134142578672529,0.0204441735630986,0.000602123757251117,0.00182344440163275,0.00608378845883408,0.218277189372649,0.0632701923333128,-0.000151213821211162,-0.0200679751105294,0.00189492727948719,-0.0129439981211393,7.6508470405827e-05,-0.00220184819994258,-0.0332161299745614,0.00169002830667748,-1.24201770329536e-06,0.00138500235959381,0.0167054716525837,-0.000244036998534164,0.0340791713116161,-6.75016752429043e-05,0.0254421797387181,-0.000334697500151372,-0.0263707685245618,-0.205186206810917,-0.0184734621281422,-0.000879551225866742,-0.00313791780514471,-0.412632672672505,0.151809390192552,0.00691122170001149,0.233122857212905,-0.11149011970082,-0.33458250656911,-0.0772828053599678,-0.0452066866899122,0.0155663235568636,-0.0103910085167537,-0.0840832928840849,0.00569656348828499,0.00408218027825269,-0.00277167711002265,-0.000871451178057466,-0.644339639086386,0.209388167205374,0.00866645303091308,-0.00236821969553775,0.000276918538188019,0.00699409237638675,0.00209551070172759,0.130439607911447,-0.096685368712399,5.93402074485622e-07,-4.32862986288196e-08,-3.97984665911506e-05,0.0212259625118979,0.000695118872143932,4.29500055604503e-06,0.0021619981235557,3.87271948249393e-06,3.54853860689006e-16,8.6228564787188e-05,-0.00026228631050644,-0.0256663497951371,3.72965547335014e-17,9.39721029908494e-09,-7.34799241436361e-10,0.000116689287232345,-3.84334878207465e-16,1.16226472890446e-16,-4.61374876720741e-07,4.90729036291627e-16,0.000286809983136363,2.89770340372408e-05,-0.00416701686946619,-1.07440177444011e-05,3.36973675795091e-17,-4.88054314287403e-06,-1.29236898960272e-16,-4.04777740516363e-17,-4.92160427461055e-17,-1.81433843838737e-16,-0.00168927234941089,1.34249465542566e-07,-2.686273297351e-16,3.05197696139406e-09,-8.00678451196589e-16,5.60315682740509e-16,9.84596905505988e-17,4.45997900490616e-06,-7.76983384237961e-06,-0.00035050023080058,-4.07361004772774e-17,0.000669625125324519,-1.52655665885959e-16,-2.24451282835033e-16,4.03823727626961e-16,2.53694829515418e-16,-3.50414142147315e-16,-8.10200123069764e-17,5.47956915452656e-16,-2.28300182005213e-05,3.62990887348147e-16,2.01893722540875e-16,2.66572913810206e-16,6.63069549471146e-17,1.40780438618551e-16
