,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t245,3.6386764,5.67756,-2.0136213,6.166192,4.198999,2.950706,6.0717673,4.3213816,6.16281,3.6709,5.8205233,5.5717154,4.8344994,5.592834,5.039956,4.716782,5.674289,4.3386846,4.8297734,4.2012563,5.272337,6.124457,3.6843967,5.2947984,5.4372025,4.950867,4.7908764,3.6974714,5.0809946,6.090979,4.0297146,5.1586013,5.327681,5.8178973
t136,3.9557514,5.6658087,-1.988947,6.0843115,4.1949215,3.0243607,6.0759797,4.376444,6.11931,3.8327582,5.939674,5.7188425,4.913796,5.4323606,4.8022175,4.775508,5.5412307,4.282775,4.8493147,4.404668,5.3471146,5.9531217,3.7063642,5.4839783,5.478896,4.835826,4.6503654,3.8886952,5.224378,6.1534877,4.1028976,5.1587486,5.5265565,6.044809
t127,4.3546424,5.6218953,-1.8144807,6.139215,4.004488,3.1173909,6.1154118,4.3571606,6.079702,4.03304,6.1547103,5.754387,5.008599,5.175925,4.4687533,4.783641,5.294227,4.3732295,4.930118,4.673341,5.410955,5.8351307,3.532621,5.7180457,5.4430733,4.6905994,4.6245627,4.2616143,5.4728165,6.031598,4.2457514,5.1005635,5.8794484,6.2605615
t316,3.671562,5.6994977,-2.041019,6.1254535,4.2286463,2.9729967,6.062311,4.3671937,6.150961,3.7216825,5.8198757,5.6222963,4.8631597,5.5763426,4.982202,4.7536507,5.670775,4.2936716,4.8127813,4.2626934,5.318051,6.0600514,3.721909,5.3326817,5.437598,4.9133186,4.734738,3.7114143,5.0889707,6.1386943,4.059383,5.1695557,5.3467956,5.8403015
t317,3.6816654,5.696202,-2.0392334,6.125767,4.225225,2.9717152,6.0606785,4.364818,6.147695,3.720664,5.8216405,5.621722,4.8628774,5.575157,4.9824057,4.752294,5.6670585,4.2970915,4.814387,4.261486,5.310104,6.0626783,3.7178252,5.3324,5.4457817,4.914438,4.735858,3.7132983,5.090374,6.1344666,4.054001,5.1694007,5.348191,5.8450165
t201,4.068679,5.6968107,-1.9153225,6.039514,4.1947703,3.0634377,6.0744534,4.4089994,6.092119,3.927448,5.999672,5.7783585,4.903542,5.335251,4.714004,4.740691,5.440893,4.2556667,4.818562,4.4616,5.3147187,5.9038887,3.7068884,5.5598335,5.538624,4.825975,4.5908117,3.9995778,5.317057,6.1661506,4.0914087,5.2105007,5.630368,6.1374316
t178,4.2078896,5.6631484,-1.89699,6.063976,4.1330447,3.0875003,6.0839186,4.386256,6.083251,3.9722817,6.060731,5.77878,4.9559608,5.268455,4.6000776,4.776442,5.3825316,4.28709,4.8639345,4.5565214,5.381208,5.859028,3.6511843,5.6308694,5.5017133,4.7628493,4.5973253,4.095565,5.3784056,6.130558,4.1605573,5.165185,5.7290716,6.203195
t177,3.9871507,5.6730323,-1.9372606,6.073443,4.1774497,3.0391603,6.082698,4.374408,6.108275,3.882598,5.9739423,5.7424674,4.892483,5.3875985,4.769081,4.733904,5.492946,4.288188,4.8385153,4.431837,5.307809,5.9455743,3.683802,5.5222573,5.5252647,4.836673,4.6267543,3.9294481,5.2685866,6.135008,4.080404,5.1927967,5.5645986,6.089378
t160,4.1471424,5.655999,-1.9494716,6.066186,4.1492395,3.0710292,6.088541,4.387723,6.1002893,3.9273264,6.031631,5.777295,4.9566817,5.3183775,4.650496,4.7918572,5.434422,4.285618,4.868078,4.5315814,5.3926315,5.8629117,3.6738653,5.597945,5.481953,4.7622156,4.598011,4.029313,5.3274055,6.148164,4.1603045,5.1470337,5.668414,6.1615133
t161,3.8740149,5.670483,-1.994583,6.1018767,4.201644,3.0061393,6.0743923,4.36664,6.129527,3.796216,5.9079356,5.687698,4.893095,5.47366,4.860985,4.7603803,5.578787,4.2923055,4.8427777,4.3556247,5.32687,5.9940014,3.7062707,5.4381776,5.471463,4.8640733,4.6784754,3.8396358,5.18845,6.141823,4.082835,5.1620355,5.476323,5.9902425
t162,4.088969,5.6482177,-1.9645767,6.066151,4.1680026,3.0524616,6.080718,4.3706965,6.102054,3.8977745,5.994897,5.760469,4.9437985,5.364378,4.7018766,4.7947702,5.4771214,4.281857,4.86727,4.491007,5.373922,5.8971562,3.6844714,5.5628095,5.4959173,4.7932506,4.6161447,3.969175,5.286393,6.1517086,4.132311,5.154743,5.608805,6.135901
t75,4.527643,5.595216,-1.6401464,6.212553,3.8592439,3.1632721,6.1596975,4.3554406,6.053268,4.1399026,6.256796,5.7356405,5.034824,5.056339,4.3231654,4.732687,5.16259,4.4635973,4.9753366,4.785012,5.4054523,5.8377566,3.402838,5.819876,5.4269667,4.672016,4.6508436,4.4799657,5.616813,5.929991,4.303781,5.077834,6.0677295,6.375952
t60,4.592492,5.5955167,-1.5570083,6.2550135,3.8043554,3.1771991,6.176418,4.366453,6.047568,4.1720133,6.2818832,5.7178707,5.0366373,5.026813,4.2823725,4.7066636,5.123893,4.49361,4.9887953,4.8105044,5.3921638,5.8487554,3.3646348,5.847197,5.41477,4.6829996,4.6689625,4.542054,5.6713576,5.894377,4.318923,5.076591,6.115797,6.421513
t121,3.8278408,6.1696186,-2.542532,5.8691688,4.4532404,3.1520476,6.3361635,5.2569466,6.497033,3.4834726,6.3848443,6.2344174,4.928505,4.862631,4.861316,4.9762964,5.221459,3.980832,4.486414,4.857497,6.887252,4.2032275,4.3281255,5.454467,4.900339,4.296972,3.8823557,3.8967466,5.089834,6.859386,4.607997,4.847619,6.1309686,4.8681
t210,3.9050212,6.344561,-2.64007,5.9507685,4.645333,3.2298043,6.2123494,5.258945,6.574646,3.5150373,6.4570284,6.145677,4.808207,4.705965,4.8757844,5.148076,5.0648136,3.8129337,4.5287633,4.962606,7.1039677,3.9663603,4.4856343,5.3663683,4.8640866,4.391629,3.7235763,3.8544364,4.9686995,6.8388453,4.7624164,4.655417,6.236242,4.6403346
t211,3.874567,6.264867,-2.6007402,5.914372,4.561792,3.1971097,6.2645774,5.2670336,6.5406394,3.5016406,6.4246316,6.1787543,4.863466,4.775715,4.8688073,5.057803,5.1285167,3.8841994,4.510123,4.9190445,7.0048423,4.0759597,4.4126873,5.4026203,4.874682,4.3388257,3.7981944,3.8715627,5.0243683,6.8570123,4.6936173,4.737678,6.1890926,4.746864
t174,3.8254542,6.235771,-2.560503,5.8940063,4.512658,3.1861467,6.319957,5.2824097,6.5325665,3.4763818,6.4220757,6.212971,4.885589,4.815433,4.868694,5.015918,5.1731625,3.9216924,4.4833245,4.8838673,6.9793673,4.1019382,4.3639555,5.4274735,4.887395,4.3032045,3.8481474,3.8902495,5.0494533,6.8802514,4.665025,4.799757,6.170216,4.7731395
t175,3.8837595,6.24155,-2.6140728,5.891842,4.5187798,3.1897025,6.244628,5.2874784,6.5569587,3.4878488,6.420364,6.2155123,4.8687987,4.794034,4.8931518,5.072079,5.182002,3.9285216,4.528488,4.91477,6.9716277,4.1148233,4.4117913,5.397907,4.8620505,4.3633637,3.7988605,3.8376288,5.0167303,6.8837066,4.672651,4.778633,6.2036448,4.7843237
t329,3.8925557,6.348813,-2.6218758,5.9423532,4.640844,3.2311482,6.211482,5.272371,6.586386,3.5021505,6.462994,6.156106,4.8050733,4.705423,4.8887987,5.1479893,5.0703163,3.8182373,4.5383587,4.965461,7.1142015,3.954269,4.4778132,5.3567667,4.863307,4.3982844,3.7343094,3.840466,4.9559484,6.8542247,4.7658815,4.659882,6.243884,4.6285796
t330,3.8942838,6.3194985,-2.6287909,5.9032903,4.5977554,3.2062535,6.2073026,5.2966037,6.5667524,3.4774237,6.4312925,6.1772704,4.8026576,4.7326517,4.9222264,5.152601,5.1126957,3.8589466,4.540856,4.9735656,7.078854,3.9916203,4.4813266,5.333388,4.8374753,4.4072804,3.7375505,3.8138127,4.948827,6.859921,4.7437124,4.7063055,6.2470784,4.6651745
t263,3.899469,6.29677,-2.620155,5.9104004,4.568019,3.2058194,6.2229176,5.2789392,6.5603967,3.4948814,6.429481,6.170127,4.8247967,4.745436,4.898692,5.1160717,5.125294,3.8766522,4.5344977,4.9595456,7.031394,4.0414124,4.443244,5.3637033,4.850354,4.3821416,3.7711394,3.837768,4.9891205,6.858308,4.726952,4.732328,6.223703,4.7148075
t264,3.8975801,6.3605876,-2.6290774,5.956581,4.6696353,3.2363217,6.206207,5.2549343,6.588682,3.513483,6.4696517,6.1457,4.805726,4.692485,4.8773093,5.152871,5.0452223,3.796013,4.538943,4.965441,7.130511,3.9378254,4.4885826,5.3609138,4.869626,4.4010353,3.7207878,3.846185,4.9528236,6.8393497,4.7742476,4.626289,6.243315,4.6118426
t90,4.5594916,5.591113,-1.5731326,6.2014694,3.818872,3.1854165,6.159741,4.306684,6.0677304,4.172768,6.3316193,5.7515135,5.0559855,4.9758015,4.246534,4.7477307,5.092905,4.48581,4.9976,4.8559384,5.43622,5.8024597,3.3409824,5.8800774,5.4151254,4.626568,4.629022,4.576211,5.6546135,5.869617,4.349528,5.040542,6.1472945,6.380179
t173,3.7875452,6.2335773,-2.5044463,5.9073315,4.506012,3.1824622,6.3920074,5.2344027,6.496221,3.487249,6.4176264,6.1723447,4.9039373,4.8208694,4.828716,4.9449267,5.1375866,3.9029455,4.441299,4.872147,6.9506264,4.1257777,4.300039,5.460473,4.9123187,4.232107,3.9121828,3.952648,5.1042724,6.8392215,4.669745,4.8119593,6.1200094,4.800269
t230,3.776793,6.2896285,-2.5167968,5.9372597,4.532589,3.2584302,6.3294363,5.3536754,6.6136246,3.4536605,6.501341,6.235805,4.829717,4.812968,4.862103,5.056985,5.1863117,3.901734,4.4819565,4.851779,7.0732903,4.004055,4.3506904,5.428604,4.92154,4.316647,3.8643587,3.9175334,5.010939,6.9605165,4.700965,4.815082,6.230248,4.6758523
t239,3.7900784,6.255322,-2.5829241,5.88917,4.5575676,3.1876774,6.337874,5.324117,6.5434318,3.4476368,6.436003,6.2474895,4.8893514,4.8142085,4.8804026,5.0197535,5.1641426,3.8937976,4.4571476,4.862967,7.0688815,4.0020766,4.400467,5.4255323,4.8800683,4.287289,3.811025,3.8810704,5.0170264,6.9164867,4.6682873,4.767348,6.187421,4.6803412
t240,3.8105462,6.306526,-2.558435,5.90691,4.5519185,3.2229366,6.2956195,5.335394,6.586221,3.4511278,6.468258,6.2163644,4.8404922,4.7673016,4.900278,5.0587144,5.1553607,3.8831744,4.497698,4.9104505,7.0992107,3.9661503,4.394737,5.3900065,4.875922,4.32577,3.8218386,3.8637633,4.988119,6.9325676,4.722192,4.7767496,6.224642,4.644751
t185,3.7975435,6.214759,-2.5271134,5.892948,4.4896855,3.1813402,6.361266,5.275925,6.520038,3.4753814,6.4201713,6.218282,4.9048696,4.8399487,4.8502893,4.978241,5.1851106,3.9364595,4.463728,4.858302,6.950169,4.1323543,4.324868,5.4540353,4.9070096,4.272009,3.8867908,3.9196982,5.0804143,6.8818374,4.646072,4.826949,6.144327,4.8033032
t197,3.8044572,6.2571597,-2.556914,5.8999133,4.5289636,3.198669,6.334855,5.293616,6.5435786,3.463377,6.439291,6.2137985,4.875261,4.8077564,4.869692,5.0110083,5.161999,3.9026744,4.4675436,4.880455,7.023015,4.048715,4.36047,5.4257812,4.886252,4.287055,3.8523827,3.9012897,5.0398474,6.891562,4.680663,4.794657,6.1819715,4.72537
t198,3.841182,6.2905517,-2.5834007,5.909194,4.5600214,3.2041693,6.295799,5.2610216,6.54372,3.4771364,6.439654,6.1740975,4.8548517,4.7631216,4.8785276,5.0263658,5.1202493,3.870003,4.4849434,4.9249415,7.054066,4.004106,4.379834,5.398713,4.865499,4.3013353,3.8329704,3.891355,5.022362,6.853371,4.7159357,4.75479,6.1975718,4.6860175
t135,3.784251,6.212716,-2.4593725,5.9196396,4.4692144,3.1896327,6.4131594,5.2072067,6.4852457,3.502463,6.4225006,6.1540966,4.904789,4.8403444,4.803904,4.9155636,5.1462398,3.9252508,4.4401984,4.8567486,6.884255,4.210692,4.237107,5.4836373,4.9373055,4.218482,3.972083,3.9941928,5.1383452,6.818191,4.6569443,4.848835,6.108546,4.8703704
t72,4.534795,5.659439,-1.6778051,6.263508,3.7839108,3.1927507,6.2148566,4.427376,6.0949244,4.1792617,6.3712955,5.7267523,5.000101,4.9395766,4.245513,4.6695976,5.041813,4.5017357,4.9504056,4.8461246,5.501,5.729147,3.3476398,5.8683715,5.3552,4.5760636,4.6212316,4.590701,5.7065353,5.86756,4.3571706,5.0367713,6.2128654,6.3388395
t73,4.464881,5.6966686,-1.7409382,6.2498107,3.8093987,3.1860025,6.2013173,4.415386,6.129198,4.1511292,6.376598,5.729386,4.9763813,4.9361873,4.2573276,4.684955,5.04752,4.468752,4.9240355,4.833822,5.5219665,5.6934166,3.365098,5.8587785,5.3323894,4.5400753,4.585745,4.5432463,5.692088,5.8661923,4.363206,5.020619,6.168676,6.2805147
t109,4.4763813,5.6955757,-1.7356288,6.2744985,3.7924502,3.1889992,6.2290025,4.4457955,6.114894,4.160778,6.3718843,5.7243147,4.9751487,4.9383335,4.263643,4.6505723,5.0455604,4.4901834,4.9224114,4.8294253,5.5316,5.694055,3.3728569,5.847655,5.3284826,4.5288815,4.6077456,4.563588,5.704526,5.87587,4.355652,5.0346284,6.1985397,6.292895
t110,4.3543735,5.716421,-1.8566306,6.2016397,3.886296,3.1833007,6.1987267,4.4559937,6.152882,4.0966353,6.3551164,5.7698526,4.9939904,4.9555607,4.336944,4.7021465,5.1022573,4.4362326,4.909555,4.821088,5.608863,5.6282434,3.4644923,5.8179564,5.3197103,4.4801803,4.5610266,4.4688506,5.6121426,5.9635563,4.365243,5.0347314,6.1263137,6.1706843
t74,4.596224,5.671395,-1.5507481,6.314083,3.7397003,3.193191,6.1964374,4.3561754,6.108702,4.1963344,6.395366,5.674716,4.9724813,4.9240875,4.1793976,4.659874,4.9989505,4.506843,4.9554467,4.8347783,5.423988,5.774222,3.2807927,5.9000697,5.3414536,4.6365466,4.6334076,4.5904517,5.7636976,5.778952,4.362582,5.0268784,6.175562,6.4113674
t69,4.6044083,5.6534576,-1.5426159,6.305358,3.7486022,3.1935613,6.205754,4.377402,6.0912666,4.196406,6.374335,5.687438,4.9895515,4.9421434,4.2083783,4.656857,5.0241914,4.515715,4.9638495,4.833558,5.4360666,5.777508,3.304474,5.886348,5.3552647,4.642516,4.6471972,4.5965257,5.744953,5.8128433,4.354325,5.041892,6.1941066,6.4118814
t70,4.433232,5.738466,-1.7968353,6.2836347,3.807362,3.1708312,6.222471,4.435251,6.137265,4.1356735,6.372202,5.708317,4.9209,4.948816,4.254893,4.653871,5.0251575,4.4496813,4.8754582,4.7930565,5.523138,5.6773033,3.3713589,5.8279986,5.309496,4.5364327,4.5741286,4.503276,5.710835,5.8389993,4.341399,5.017435,6.152644,6.2530413
t51,4.465617,5.673969,-1.7402619,6.2465916,3.8279448,3.1800559,6.210789,4.41295,6.1035438,4.148076,6.3453455,5.732131,4.984645,4.964884,4.288368,4.672108,5.0833693,4.475643,4.9279366,4.807678,5.5161214,5.716543,3.390904,5.8328776,5.353982,4.5430193,4.6118402,4.5279922,5.6681457,5.895309,4.338152,5.0471263,6.1658406,6.295451
t18,5.1407046,5.680115,-0.81267387,6.628854,3.4669914,3.2479322,6.300458,4.600076,6.013396,4.381758,6.3697553,5.53457,5.0015283,4.982278,4.116539,4.4571176,4.9496465,4.70155,5.073577,4.835868,5.272613,5.92346,3.2285156,5.945279,5.3154354,5.0982347,4.8846498,4.8181157,5.9765644,5.731796,4.351113,5.137832,6.4561653,6.7402105
t23,5.0904355,5.650546,-0.86557454,6.5926614,3.483257,3.2330801,6.316848,4.5605345,6.013045,4.358019,6.337372,5.5507393,4.9713845,5.012897,4.1029177,4.452237,4.944715,4.715213,5.08807,4.810246,5.2609196,5.923017,3.1989706,5.9232593,5.347378,5.048792,4.8764324,4.7896156,5.94759,5.7079654,4.322917,5.1679745,6.4249916,6.70038
t24,5.142603,5.6899343,-0.81988525,6.64647,3.440729,3.2518992,6.3093853,4.6094995,6.0061574,4.4004545,6.3658004,5.5178165,4.984375,4.988869,4.1099024,4.439084,4.9426594,4.7171693,5.079402,4.80629,5.257182,5.94148,3.2250967,5.950854,5.3289356,5.1022916,4.9099402,4.833519,5.994261,5.7270103,4.332973,5.145605,6.472312,6.7324743
t15,5.100544,5.6463723,-0.8508329,6.605928,3.4738212,3.2326548,6.3244686,4.5585213,6.008982,4.361978,6.330754,5.545534,4.961749,5.019585,4.09465,4.4435043,4.9397917,4.7255654,5.095337,4.7975163,5.2499204,5.9313097,3.1903815,5.9208055,5.356817,5.0583196,4.881991,4.795049,5.95297,5.698957,4.3124733,5.1749988,6.4334116,6.693753
t116,3.1853232,3.7577999,9.203681,3.7330568,5.8711205,4.220877,4.2556443,2.6804261,4.21453,5.3841386,6.9392653,5.3967304,4.6961713,2.8184404,5.501144,5.2389364,7.4389215,3.6891272,5.9637275,5.532638,2.4547517,4.644237,4.349585,7.860209,4.67414,6.8925486,5.2526913,5.1468525,5.343172,6.721771,6.789478,5.8380685,2.7977188,7.8981185
t167,3.2778056,3.74485,9.122919,3.6525555,5.8906755,4.30156,4.4447737,2.6548579,4.094619,5.2275896,6.981224,5.3152933,4.7311716,2.835288,5.489778,5.408571,7.445655,3.6072795,5.909751,5.6069484,2.7135363,4.5818753,4.315177,7.617595,4.738694,6.95527,5.1228185,5.140285,5.3107185,6.274021,6.744501,5.85162,2.8577263,7.9675045
