,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t186,-0.318413,-0.84031665,8.361915,-0.124162324,0.053902093,7.5898123,0.27597255,-0.17050762,-0.36539686,-0.4228109,14.582115,14.575982,-0.117928915,2.9398267,1.2547324,7.946833,0.10338001,-0.12876229,-0.33262348,2.6739686,1.1572644,7.6896787,7.3880477,-0.2393081,-0.8933632,-0.63365716,9.785968,15.639687,7.33764,8.215291,-0.24994032,4.349845,-0.8180921,9.046189
t254,-0.37308657,-0.820866,7.634685,-0.13025548,0.048381455,5.998638,0.34569305,-0.1870379,-0.27499017,-0.45775267,15.971128,15.309692,-0.11595795,2.8766387,0.01338608,8.606326,0.10577506,-0.15797812,-0.43576512,0.25072882,-0.078424245,7.757076,9.007452,-0.24746755,-0.9527695,-0.66154325,11.927644,19.135408,8.439315,11.18765,-0.31050837,2.3709466,-0.682765,8.611108
t255,-0.36101753,-0.8311865,7.9812074,-0.12801647,0.04841884,6.601137,0.31089827,-0.18085746,-0.32120308,-0.4435457,15.417046,14.970001,-0.11764722,2.94176,0.40893444,8.364402,0.103537254,-0.14490306,-0.3984586,1.227249,0.32902855,7.697817,8.362412,-0.24493067,-0.9279266,-0.6554195,11.030767,17.743763,7.877945,9.875292,-0.2885303,3.0756013,-0.73610336,8.7991
t191,-0.3781679,-0.81249297,7.5216136,-0.12993278,0.04664571,5.8503494,0.34157428,-0.18764913,-0.27675825,-0.45268562,15.919084,15.256222,-0.115301415,2.769776,-0.00034714022,8.542952,0.10374374,-0.15808645,-0.43422192,0.17510198,-0.06544669,7.745719,9.019008,-0.24845445,-0.95368344,-0.6598198,11.859555,19.198421,8.385856,11.242739,-0.31077766,2.4044614,-0.67440546,8.61701
t180,-0.36760145,-0.8007871,7.5206304,-0.12944871,0.045241892,5.854306,0.34131023,-0.18848115,-0.27072588,-0.444459,15.959534,15.253387,-0.114348866,2.7819996,-0.0003021485,8.491286,0.10280931,-0.15685807,-0.43335193,0.05688477,-0.060109414,7.668148,8.910205,-0.24735413,-0.94077384,-0.65198284,11.780032,19.128656,8.402907,11.260061,-0.31275758,2.3596776,-0.6728599,8.5493
t181,-0.29357383,-0.834501,8.516668,-0.12174464,0.05563455,8.044828,0.25692964,-0.16577843,-0.38920096,-0.40685186,14.196248,14.304924,-0.11754276,2.9013252,1.697628,7.714045,0.103386864,-0.12042318,-0.29954764,3.3381677,1.5391035,7.6792903,6.840077,-0.22994295,-0.87092274,-0.61608595,9.16749,14.628578,7.140069,7.4524417,-0.22977217,4.967516,-0.84985954,9.151212
t146,-0.25145686,-0.8495219,8.98177,-0.11827384,0.062415585,9.194645,0.21986191,-0.15431271,-0.4396327,-0.38974175,13.341342,13.882412,-0.118740976,2.91176,2.6143763,7.318211,0.104808,-0.10371373,-0.2336703,4.9594655,2.388337,7.716015,5.798276,-0.22204892,-0.83474225,-0.59465533,7.875307,12.386006,6.566546,5.6911073,-0.18558607,6.3474894,-0.9372081,9.428712
t120,-0.2024211,-0.86583334,9.505833,-0.11540804,0.07092611,10.492707,0.1798023,-0.14354086,-0.4942198,-0.37262136,12.374493,13.447848,-0.11992216,2.9401345,3.6636133,6.891959,0.10703956,-0.08421967,-0.16142575,6.7718315,3.3375258,7.815417,4.651974,-0.2140193,-0.7947378,-0.5703738,6.4396405,9.893209,5.943817,3.7587557,-0.13920519,7.8773685,-1.0368787,9.715528
t126,-0.21720159,-0.8630536,9.412832,-0.11697734,0.068672,10.178337,0.19264154,-0.14764215,-0.4776064,-0.37993765,12.699628,13.652471,-0.119967565,2.9416478,3.3481638,7.034002,0.107424,-0.08971376,-0.18455026,6.2920475,3.0833235,7.820238,5.003573,-0.21911952,-0.8075363,-0.5803877,6.855405,10.6391535,6.1356072,4.3373632,-0.15446548,7.45934,-1.0133432,9.634517
t212,-0.36045507,-0.8174857,8.031179,-0.1311596,0.04808855,6.5428495,0.3163079,-0.18706807,-0.31322563,-0.44531325,15.69031,15.245785,-0.11579238,2.9040241,0.22590953,8.435292,0.10431225,-0.14456621,-0.40680405,1.0655358,0.32201356,7.7500043,8.472609,-0.25136158,-0.9241742,-0.6678727,11.16665,18.128496,7.967717,10.201071,-0.30050656,3.0040238,-0.72840977,8.773701
t303,-0.37602767,-0.81111187,7.8652654,-0.13389307,0.047184315,6.1449633,0.33904287,-0.19379976,-0.2829948,-0.45687437,16.11243,15.524116,-0.115864865,2.9084582,-0.0010348466,8.700871,0.106916465,-0.15437338,-0.43646562,0.3775479,-0.032663118,7.824044,8.969694,-0.2527047,-0.9398718,-0.6783311,11.836653,19.202543,8.408353,11.1175,-0.3153415,2.5335803,-0.6876306,8.671868
t304,-0.37522364,-0.8112377,7.860476,-0.13402455,0.04716694,6.147205,0.3395957,-0.19347262,-0.28238282,-0.45630345,16.108187,15.526623,-0.115841,2.912264,-0.0009628311,8.695781,0.10685165,-0.15448664,-0.43578267,0.3754858,-0.031985577,7.835294,8.972326,-0.25290936,-0.9401216,-0.6777091,11.824347,19.20611,8.407422,11.10829,-0.3156063,2.520055,-0.6873311,8.673164
t280,-0.37498996,-0.8092342,7.853162,-0.1337902,0.046998575,6.121763,0.33916578,-0.19367991,-0.2838658,-0.45639843,16.124657,15.51558,-0.11577655,2.9061022,-0.001059674,8.68063,0.10687081,-0.15436639,-0.4359592,0.38065022,-0.034119174,7.8235283,8.973361,-0.25197434,-0.94071984,-0.678145,11.8218,19.20791,8.418284,11.105681,-0.3158637,2.5098484,-0.68560153,8.675991
t245,-0.37459,-0.8076702,7.8269424,-0.13384408,0.04700101,6.1307263,0.3393304,-0.1932694,-0.28153282,-0.45549965,16.078974,15.509482,-0.11574272,2.8646767,-0.0010737166,8.667822,0.10702015,-0.15437101,-0.4373724,0.38591972,-0.037296586,7.8262787,8.984065,-0.2526274,-0.9418245,-0.6760262,11.808929,19.217888,8.393324,11.125403,-0.3158657,2.5259967,-0.6850824,8.6599045
t136,-0.33646145,-0.819724,8.28032,-0.12665701,0.049678758,7.2233496,0.28626022,-0.17790614,-0.3441732,-0.4291708,15.083715,14.809723,-0.11718637,2.8493543,0.7760523,8.072318,0.10763289,-0.13403583,-0.37046218,2.1062052,0.85259384,7.740609,7.7318754,-0.24215741,-0.901298,-0.6431875,10.226392,16.615557,7.564996,9.157298,-0.27165106,3.922899,-0.7773313,8.844602
t127,-0.20345573,-0.86775213,9.555561,-0.11597931,0.07084045,10.516456,0.18179636,-0.14426488,-0.4936722,-0.37459046,12.448041,13.529093,-0.120283805,2.9552946,3.627384,6.925918,0.107763946,-0.08465413,-0.16339818,6.777361,3.332191,7.833176,4.688725,-0.21631616,-0.7966219,-0.57428294,6.482323,9.970885,5.983335,3.7943852,-0.14102872,7.868569,-1.039526,9.724678
t316,-0.37424573,-0.8101533,7.837838,-0.1336142,0.04134163,6.1454372,0.33059937,-0.18934608,-0.28142712,-0.4533511,16.160883,15.550042,-0.117672406,2.8484392,-0.003384236,8.581437,0.11031454,-0.15703121,-0.45239094,0.33762464,-0.040020302,7.7227798,8.82711,-0.25819644,-0.94079435,-0.666101,11.735083,19.200197,8.29235,11.125828,-0.31642213,2.3687503,-0.68304837,8.514624
t317,-0.37330163,-0.8138096,7.9254584,-0.13304666,0.04121842,6.266218,0.3218924,-0.18833843,-0.292498,-0.45035776,16.034489,15.474642,-0.117990606,2.8730264,-0.0026528148,8.53527,0.109246306,-0.15371227,-0.4448796,0.5328073,-0.0057888147,7.6962433,8.695086,-0.2580764,-0.9348576,-0.66682,11.541935,18.895714,8.139469,10.8192,-0.31251407,2.4961839,-0.695599,8.553192
t201,-0.31020582,-0.83906364,8.609593,-0.12640919,0.05201457,7.9251823,0.26651043,-0.17128992,-0.3727378,-0.42274863,14.6747875,14.758262,-0.11958536,2.926539,1.2278683,7.9115267,0.10880901,-0.1270493,-0.33642074,2.9491625,1.2799301,7.7474437,7.1629496,-0.2433318,-0.88165593,-0.6345286,9.609726,15.461501,7.3036747,8.036995,-0.24673021,4.5356073,-0.83271325,9.014893
t178,-0.27436218,-0.85198706,8.966312,-0.12275633,0.058615316,8.857553,0.23697953,-0.1621551,-0.4148463,-0.4070742,13.914801,14.371847,-0.12026212,2.939174,2.0400548,7.591947,0.1082655,-0.11273946,-0.27734107,4.2847295,1.9929115,7.7783813,6.315838,-0.23522632,-0.8542636,-0.61496735,8.534273,13.568482,6.858078,6.5492973,-0.21043316,5.704451,-0.90761083,9.265002
t177,-0.32069746,-0.83537954,8.494525,-0.12603362,0.05129672,7.673626,0.2729881,-0.1745288,-0.36321172,-0.4270704,14.8406925,14.794218,-0.119243495,2.8990872,1.0709108,8.007165,0.108134754,-0.12979728,-0.34893745,2.6150262,1.0979236,7.7285967,7.4095764,-0.24366657,-0.8919955,-0.63792396,9.858514,15.89258,7.4076166,8.407083,-0.25510374,4.3093095,-0.81255615,8.95014
t160,-0.28842705,-0.84152913,8.780208,-0.12328673,0.0570261,8.456837,0.24970703,-0.16630667,-0.39497086,-0.41222942,14.139612,14.435022,-0.119799845,2.9353945,1.7421551,7.712777,0.10764218,-0.11736588,-0.30019838,3.751122,1.6753793,7.765522,6.670006,-0.23472895,-0.8658865,-0.62194115,8.949544,14.291931,7.039557,7.1623263,-0.22446328,5.2660017,-0.8758207,9.131391
t161,-0.34258452,-0.8132315,8.177638,-0.12787732,0.048578117,6.988514,0.29768437,-0.1817024,-0.33499572,-0.4331478,15.256982,14.895758,-0.11711928,2.8261194,0.5305676,8.207541,0.1045896,-0.13739577,-0.38890135,1.7201287,0.6046088,7.753238,8.000342,-0.24416885,-0.905432,-0.6473377,10.519798,17.080025,7.68024,9.468106,-0.2804428,3.5477216,-0.7562613,8.76079
t162,-0.30470216,-0.8282183,8.580589,-0.12461336,0.055361442,7.965215,0.26495036,-0.17117444,-0.38090217,-0.41675508,14.4122505,14.484362,-0.11787764,2.8759851,1.4482244,7.851241,0.10635347,-0.121718615,-0.32038602,3.189412,1.3897977,7.8063936,7.0604334,-0.23502524,-0.8721828,-0.62813896,9.349606,15.043759,7.197167,7.8347216,-0.23702663,4.805942,-0.8354925,9.046119
t75,-0.15104645,-0.85063756,9.450636,-0.10809569,0.07646721,11.281136,0.1294445,-0.12863614,-0.5294289,-0.34023088,10.884991,12.299863,-0.11640748,2.8100781,4.8165393,6.1288795,0.10739518,-0.06241222,-0.09580841,8.237615,4.106427,7.688255,3.2948577,-0.18628636,-0.73603195,-0.5214759,4.8179226,7.1160293,5.068689,2.0020165,-0.085930154,9.163695,-1.0917913,9.657312
t60,-0.13711171,-0.83209056,9.218355,-0.10435413,0.076407075,11.261227,0.11305811,-0.122665495,-0.5301566,-0.3261586,10.300397,11.722966,-0.11262413,2.7126057,5.1469965,5.7912574,0.108798355,-0.056059252,-0.080450185,8.493443,4.225037,7.5573435,2.8753328,-0.17138104,-0.7083931,-0.4975201,4.3578825,6.2726316,4.727895,1.6555946,-0.06899622,9.396086,-1.0842446,9.516278
t121,-0.28549385,-0.7924431,8.073534,-0.12038818,0.056783967,7.9460883,0.23535836,-0.16594653,-0.39703694,-0.39801285,13.549914,13.562246,-0.117079705,2.758294,1.9735847,7.3258657,0.10770539,-0.1147857,-0.3012198,3.4827666,1.6080394,7.558871,6.3533287,-0.20185839,-0.83870316,-0.58915734,8.615118,13.743151,6.697453,7.4263563,-0.21140075,5.154676,-0.8021258,8.816318
t210,-0.37684107,-0.7568169,7.07193,-0.12944111,0.04349655,5.540761,0.3262179,-0.19338566,-0.2667158,-0.44282022,15.55803,14.642048,-0.116146825,2.6656635,-0.0007840781,8.170362,0.1055844,-0.15448123,-0.45703933,-0.010788258,-0.09603312,7.5551176,8.74695,-0.22154555,-0.9163049,-0.64114726,11.575803,18.87306,8.108911,11.548702,-0.30613676,2.1478822,-0.6087934,8.159207
t211,-0.3381988,-0.7762379,7.607129,-0.12626919,0.048244216,6.6310987,0.28288612,-0.18185344,-0.3327748,-0.4197801,14.684631,14.16078,-0.11798834,2.7540042,0.7851034,7.852561,0.107469425,-0.13613164,-0.38774392,1.4695144,0.5395727,7.5006022,7.6728234,-0.21475898,-0.8791122,-0.6260258,10.166613,16.568052,7.466921,9.605778,-0.2652452,3.5051723,-0.69568235,8.440265
t174,-0.30872306,-0.7847572,7.913116,-0.123870336,0.051761486,7.449502,0.25472084,-0.17090097,-0.37402415,-0.40883732,14.088084,13.8287,-0.11898078,2.7893853,1.5126839,7.511426,0.10986811,-0.12454512,-0.33359656,2.7103717,1.2286103,7.5850244,6.92212,-0.20808049,-0.854224,-0.60447174,9.22556,14.956108,7.020317,8.234644,-0.23103116,4.4474325,-0.7555795,8.705099
t175,-0.3283062,-0.7781968,7.7013364,-0.1262048,0.04905441,6.927268,0.2737318,-0.1761141,-0.34823316,-0.41690758,14.509826,14.020403,-0.11834249,2.7928386,1.0521966,7.772476,0.10867918,-0.13283364,-0.36783665,1.9206094,0.7918156,7.544781,7.4268103,-0.21261857,-0.86859846,-0.6184609,9.832354,16.037767,7.281276,9.090519,-0.25044408,3.8043451,-0.71116775,8.55934
t329,-0.38758892,-0.7766534,7.2091894,-0.13169909,0.043257907,5.527612,0.3295505,-0.19508894,-0.2887214,-0.449174,15.680362,14.843396,-0.11591176,2.7417314,-0.0008545222,8.417367,0.10769893,-0.15646231,-0.44674098,-0.008115314,-0.072960705,7.6624494,8.911777,-0.22730489,-0.9222406,-0.65097827,11.7990055,19.046507,8.142654,11.529639,-0.30309647,2.1513448,-0.6169257,8.353946
t330,-0.38740247,-0.77671283,7.2071686,-0.13160871,0.04323985,5.526354,0.3296208,-0.19502461,-0.2889714,-0.4489503,15.686452,14.840464,-0.11587422,2.7376175,-0.00080508756,8.41924,0.107729524,-0.15656558,-0.4466148,-0.008294326,-0.07385192,7.6603575,8.917437,-0.22710347,-0.92246336,-0.65077084,11.801477,19.050484,8.144825,11.531397,-0.3030045,2.1538522,-0.6164299,8.359237
t263,-0.36434785,-0.7824567,7.488852,-0.1293089,0.046207476,6.2400274,0.30309296,-0.18910936,-0.32172367,-0.4345942,15.170195,14.5410595,-0.117399,2.7848353,0.46826312,8.23389,0.10942203,-0.14641313,-0.41142684,0.8207386,0.17359695,7.6467543,8.326583,-0.21839137,-0.9036518,-0.6421565,10.975277,17.74391,7.790393,10.414998,-0.27988362,2.9778595,-0.66339606,8.525258
t264,-0.38346443,-0.7776214,7.2298493,-0.1303365,0.04425386,5.683386,0.32415563,-0.19419904,-0.29266912,-0.44537726,15.618745,14.767589,-0.11605239,2.7298102,0.037588336,8.407087,0.10832302,-0.15542676,-0.44477782,-0.0015130005,-0.066164985,7.6449203,8.867634,-0.22222091,-0.9233604,-0.6492315,11.6777525,18.868298,8.077651,11.38014,-0.30115697,2.2952607,-0.62156284,8.393769
t90,-0.15477832,-0.83439493,9.283986,-0.10797914,0.07457014,11.166653,0.12472116,-0.12885228,-0.53398937,-0.33837122,10.834066,12.113264,-0.11740584,2.7807837,4.823313,6.0413713,0.11003259,-0.06370778,-0.09500717,8.180622,4.120659,7.593423,3.2489665,-0.17921036,-0.725895,-0.51614136,4.733348,7.0091963,4.993677,2.0715504,-0.079658605,9.138378,-1.0625347,9.575696
t173,-0.29313233,-0.8047281,8.136956,-0.12064487,0.054147072,7.9820566,0.23452745,-0.16286355,-0.3926147,-0.40048042,13.616575,13.641259,-0.11702118,2.8091753,1.9053531,7.3498,0.10717504,-0.11679179,-0.30111143,3.4845831,1.6928947,7.5525303,6.364097,-0.21130665,-0.835284,-0.5936939,8.582911,13.758226,6.6610484,7.2514324,-0.21003094,5.0447736,-0.8074797,8.808003
t230,-0.3363522,-0.79434526,7.7847967,-0.12412642,0.047218326,6.9725814,0.26936188,-0.17325297,-0.34218943,-0.41851905,14.488086,14.087471,-0.117058486,2.8609338,0.98591536,7.748068,0.10619968,-0.13326474,-0.36873755,1.955954,0.8892779,7.4993353,7.3378606,-0.21916375,-0.86628425,-0.6230438,9.818845,15.907266,7.215558,8.876379,-0.25064403,3.7325203,-0.72977537,8.548454
t239,-0.34826174,-0.7902422,7.669041,-0.12500368,0.04513177,6.671363,0.27915388,-0.17628485,-0.32855842,-0.42321292,14.741455,14.207929,-0.11682192,2.853936,0.72219646,7.8590393,0.105873555,-0.13798553,-0.38779035,1.5148447,0.6546861,7.4821243,7.624644,-0.22151,-0.87590873,-0.6297435,10.17009,16.523552,7.365104,9.357405,-0.26248595,3.3626053,-0.70555615,8.475321
t240,-0.35468087,-0.78799874,7.60221,-0.12547024,0.04414562,6.501447,0.28394064,-0.17791544,-0.32148886,-0.42597643,14.868075,14.262643,-0.11658418,2.8495126,0.58423316,7.915406,0.105764166,-0.14029983,-0.39729187,1.281757,0.52980185,7.4759974,7.771846,-0.22255872,-0.88090926,-0.6330877,10.355921,16.847288,7.444027,9.613228,-0.26865917,3.1644661,-0.69233406,8.4301815
t185,-0.31123775,-0.7989124,7.9896827,-0.122393526,0.051196802,7.5933037,0.24617803,-0.1666191,-0.37342262,-0.40879524,13.936737,13.789103,-0.117198385,2.8364744,1.5727688,7.473574,0.107136436,-0.12291196,-0.32724693,2.9161477,1.4079329,7.558628,6.720783,-0.21391173,-0.8455895,-0.6035489,9.038718,14.577758,6.8524985,7.851569,-0.22451271,4.5207715,-0.77717996,8.710775
t197,-0.32369956,-0.78102124,7.7083097,-0.12339758,0.047665127,7.0251923,0.25837627,-0.17531163,-0.3557743,-0.40799382,14.257613,13.850052,-0.11430309,2.6735623,1.2066847,7.6075997,0.109298974,-0.12759094,-0.35493472,2.221705,0.9868202,7.497094,7.1464224,-0.21262038,-0.8541574,-0.6189376,9.495496,15.442063,7.057799,8.775914,-0.2404606,4.101214,-0.7334501,8.488221
t198,-0.36360198,-0.7679582,7.304231,-0.12701581,0.041516405,6.024831,0.29101312,-0.18589321,-0.31285796,-0.42433673,15.0097065,14.234703,-0.113087475,2.6213918,0.35935608,7.9897437,0.10819684,-0.14288303,-0.4162685,0.7900177,0.2282959,7.4737616,8.080509,-0.22071002,-0.8834048,-0.63862586,10.640126,17.42002,7.523576,10.357652,-0.27758363,2.8909948,-0.65297914,8.230454
t135,-0.26872432,-0.7959191,8.231059,-0.11769237,0.05646731,8.392257,0.21483597,-0.15993756,-0.41836807,-0.38636088,13.178394,13.317856,-0.116513714,2.70789,2.3716204,7.072098,0.1091114,-0.10718062,-0.26643753,4.2128916,2.0477173,7.521723,5.9081416,-0.20266357,-0.81768227,-0.58065957,7.9144,12.676589,6.3949904,6.520866,-0.18965997,5.739064,-0.83975077,8.876397
t72,-0.1703473,-0.77327424,8.063237,-0.10014484,0.06950165,9.648717,0.12306272,-0.12813884,-0.46977878,-0.3282494,10.307093,10.976976,-0.10301876,2.346619,4.599576,5.611737,0.11122451,-0.061182022,-0.14149788,6.84789,3.2952638,7.238724,3.515422,-0.15221933,-0.709358,-0.48004425,5.0663705,7.536317,4.646563,3.4191363,-0.09625398,8.066719,-0.9493299,8.720644
t73,-0.1725309,-0.76895255,8.013603,-0.099954955,0.06871512,9.527188,0.12684864,-0.12997851,-0.46074736,-0.32689524,10.361068,11.017214,-0.10271368,2.357564,4.5102277,5.649725,0.10995101,-0.06271147,-0.14711821,6.649472,3.1963115,7.206209,3.6096063,-0.15201767,-0.71118844,-0.48236448,5.174443,7.7442746,4.730826,3.5785596,-0.10073143,7.9457126,-0.9399902,8.684959
t109,-0.18258664,-0.7741626,7.9937716,-0.10308762,0.06866761,9.4384985,0.13056204,-0.12980393,-0.46140864,-0.33534354,10.554863,11.087032,-0.10352085,2.3369415,4.403467,5.702721,0.11041361,-0.06577069,-0.16539793,6.5232334,3.1042461,7.3647,3.7313814,-0.15320945,-0.7206158,-0.48823708,5.333404,8.162693,4.762351,3.826568,-0.105685584,7.7322655,-0.9317746,8.7309885
t110,-0.2514161,-0.74647367,7.2868204,-0.10883753,0.058565177,7.667768,0.18590948,-0.1473809,-0.38316074,-0.3627055,11.905823,11.685324,-0.101527125,2.2891672,2.9550319,6.3016768,0.11019378,-0.09152977,-0.27395913,4.0177593,1.763229,7.3485737,5.339923,-0.16230093,-0.7725612,-0.5220256,7.2825575,11.671055,5.585812,6.6649666,-0.17261732,5.6119075,-0.78736526,8.283803
t74,-0.13314153,-0.7870765,8.469257,-0.09847838,0.075643,10.534529,0.0959003,-0.11807052,-0.5055452,-0.31481814,9.657795,10.6374445,-0.104231335,2.391704,5.390785,5.274514,0.11169375,-0.048052367,-0.09224596,8.098037,3.960116,7.32016,2.6813617,-0.1459337,-0.683946,-0.4641493,4.0563393,5.8576903,4.2670274,2.0176075,-0.062268768,9.125048,-1.0205513,8.936783
t69,-0.12714349,-0.7858762,8.511825,-0.09873176,0.07588762,10.619033,0.092085995,-0.1164662,-0.5065984,-0.31262788,9.597832,10.599362,-0.10413955,2.3869517,5.4704127,5.2063384,0.11090793,-0.046765205,-0.085913956,8.195227,4.0365305,7.3228765,2.6178026,-0.14723954,-0.682462,-0.45972648,3.9640274,5.677475,4.2118053,1.8957032,-0.059700575,9.200486,-1.0267863,8.921212
t70,-0.17063865,-0.7742168,8.053447,-0.101252854,0.06932789,9.640814,0.12513411,-0.1290176,-0.46400544,-0.32820013,10.3170595,11.048442,-0.10347966,2.3534913,4.5565124,5.6070294,0.10996745,-0.062144157,-0.15019879,6.7508473,3.2363374,7.2932014,3.5306807,-0.15200295,-0.7130769,-0.4813652,5.1104007,7.6889043,4.67079,3.5003576,-0.09974585,7.962245,-0.9495053,8.715823
t51,-0.16925968,-0.75970393,7.9989157,-0.09874527,0.066777796,9.648104,0.11188913,-0.12414698,-0.46309054,-0.32013133,10.062524,10.712402,-0.10361118,2.3481948,4.7310944,5.411936,0.11195466,-0.05881642,-0.13093062,6.931909,3.4002862,7.235523,3.3165684,-0.14687179,-0.69732535,-0.46456027,4.825835,7.332147,4.5596523,3.2041411,-0.086096264,8.171111,-0.94421864,8.666922
