,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t11,0.18990946,4.582045,0.21179503,-0.09016985,0.10079648,-0.06700581,4.2356963,-0.5788874,0.09689789,-0.1721478,3.9254296,6.540367,12.901899,-0.10102195,3.842854,17.266842,-1.4508377,0.06413839,-0.21669346,3.2388642,5.777519,4.1683297,3.6919837,3.0466454,-0.28588516,-0.10489661,-0.14923288,-0.11372559,-0.26094165,0.47172037,18.384481,0.007610784,12.885155,0.21151489,3.8647225,1.250379,10.182282,-0.09728555,0.97991043,0.019982014,0.061698157,-0.5929382,-0.29430777,6.965663,0.2139079,4.0499773,0.046130102,-0.44600084,0.04074329
t12,0.18116625,11.449742,0.28323773,-0.14481583,0.15267651,-0.05060931,11.892396,-1.0925074,0.15622714,-0.16354418,12.072271,10.384767,14.3946905,-0.24045244,3.8070655,25.591497,-0.8309405,0.20207022,-0.19665593,11.046803,6.418955,-0.030693008,4.8555303,9.539387,-0.3270882,-0.17345682,-0.12938954,-0.20993832,-0.33819008,4.3667808,29.006472,0.00800113,18.390797,0.3144626,0.77495885,5.951113,16.570187,-0.2349194,7.7290206,0.09150072,0.09115883,-0.32793477,-0.42478862,8.106932,0.3535813,9.97646,0.052319128,-0.36576912,0.039529216
t13,0.1810031,10.314664,0.27326044,-0.14089324,0.14357497,-0.053016488,10.576013,-1.0332811,0.14512436,-0.18024595,10.94124,10.008606,14.406069,-0.22067618,3.9424014,24.810682,-0.95763695,0.17745394,-0.20577051,10.005821,6.547847,0.06317437,5.0368705,8.669927,-0.3192667,-0.16570483,-0.14438014,-0.19219275,-0.3464206,3.6213007,27.960627,0.007517313,17.963625,0.30662814,1.3309208,5.036916,16.022305,-0.21975069,6.5692983,0.07889726,0.087080345,-0.38461843,-0.414637,7.9911494,0.33590797,9.3983755,0.05119445,-0.40075183,0.04013722
t14,0.17285994,7.63087,0.24383819,-0.12071275,0.12471285,-0.061494365,7.872986,-0.8406474,0.121884,-0.16956334,8.321561,8.392268,13.50499,-0.1709491,3.678844,21.57983,-1.0802994,0.12873866,-0.20456113,7.159873,6.249288,1.2261145,4.361408,6.308529,-0.2948198,-0.13809092,-0.1585725,-0.15173872,-0.3103188,2.1757066,23.91989,0.007548012,15.737667,0.26292095,2.1510913,3.1243434,13.674556,-0.15368567,4.3032446,0.05338843,0.07599078,-0.43314147,-0.36231297,7.357904,0.2816959,7.28546,0.044703335,-0.40567842,0.03840169
t15,0.18220936,11.251616,0.28121826,-0.14441721,0.1515502,-0.050011463,11.618506,-1.0889572,0.15569577,-0.16605122,11.835035,10.387681,14.440329,-0.2377358,3.8575985,25.535336,-0.8604116,0.19640015,-0.19907859,10.905923,6.500249,-0.026851254,4.946959,9.436653,-0.32626522,-0.17170362,-0.13132982,-0.20547564,-0.3407182,4.231966,28.904613,0.00777657,18.3553,0.3161866,0.8902417,5.786746,16.509794,-0.23521012,7.5059533,0.08905363,0.090682656,-0.34017244,-0.42359933,8.118282,0.35220158,9.889384,0.052237518,-0.37790623,0.03960219
t16,0.17003123,6.1992955,0.22245368,-0.10627607,0.11508307,-0.068445385,6.1872888,-0.7218294,0.10812953,-0.16270694,6.5460305,7.356726,12.697908,-0.1396908,3.5314567,19.392694,-1.1544795,0.10191538,-0.19994035,5.521093,5.9525146,2.2656329,3.7633703,4.9143143,-0.2831118,-0.12215351,-0.1494133,-0.13831149,-0.26636615,1.4696776,21.18443,0.007662004,14.189561,0.23141776,2.6741602,2.3364174,11.945297,-0.12244799,3.0536504,0.039688285,0.06831651,-0.4559277,-0.32590932,6.6997333,0.2475231,5.691356,0.04244481,-0.40039828,0.03770606
t17,0.18397954,12.4614105,0.2905786,-0.14842486,0.16105163,-0.046194322,12.887111,-1.1540787,0.16876894,-0.1468828,12.943573,10.869027,14.464374,-0.25940737,3.7489538,26.44344,-0.73342216,0.2211287,-0.19087471,12.035538,6.443187,-0.06727359,4.8141084,10.357379,-0.33531424,-0.17996578,-0.113853574,-0.21941987,-0.33241603,5.0141325,30.10883,0.008029898,18.768484,0.32825297,0.34596696,6.773745,17.158203,-0.25289822,8.645716,0.10177973,0.09492174,-0.28652662,-0.4349219,8.253572,0.3718566,10.49492,0.053463455,-0.34461918,0.03883184
t18,0.18223616,11.070286,0.27955428,-0.14360428,0.14981355,-0.05040663,11.390692,-1.0757723,0.15379038,-0.1686107,11.661224,10.324592,14.423077,-0.2344256,3.8849025,25.400858,-0.88111377,0.19273688,-0.20051827,10.717321,6.522561,-0.021048704,4.9792,9.268156,-0.32560545,-0.17060669,-0.13314584,-0.20224892,-0.3412588,4.1267114,28.728432,0.0076779868,18.25959,0.31509864,0.98626804,5.6590495,16.431465,-0.23187663,7.311757,0.08694172,0.08986817,-0.35031015,-0.42208695,8.086231,0.34865612,9.78123,0.05202167,-0.38236645,0.039765052
t19,0.19462273,3.6617744,0.19771817,-0.07754348,0.092124924,-0.06006238,3.116644,-0.50658,0.08752088,-0.17200424,2.4761271,5.62055,12.434248,-0.078621395,3.6958392,15.638862,-1.519201,0.049780224,-0.21806717,1.9813422,5.474786,5.0593586,3.2358363,1.9351894,-0.2783294,-0.09107935,-0.14016315,-0.10077718,-0.2535174,-0.0007766791,16.213161,0.0077216355,11.725812,0.19737333,4.3102837,0.6877705,8.997753,-0.08620595,-0.010032857,0.0128475,0.056430135,-0.63393694,-0.2611555,6.8152113,0.19119717,3.0538328,0.04538356,-0.44291255,0.04097791
t20,0.18340957,11.416214,0.28242317,-0.1453057,0.15210067,-0.047353424,11.72269,-1.0986195,0.15630923,-0.16516995,11.968926,10.4353895,14.459916,-0.24015647,3.8607368,25.659727,-0.8523135,0.20005254,-0.19969355,11.025285,6.5280538,-0.032534868,4.9569,9.490904,-0.3285596,-0.17250663,-0.1310649,-0.20525761,-0.34479362,4.2821507,29.017916,0.007766106,18.395924,0.31900057,0.89043057,5.863355,16.586348,-0.23917946,7.583228,0.0906041,0.091156244,-0.33838823,-0.42463514,8.144849,0.35378844,9.983591,0.052051604,-0.37442034,0.039397925
t21,0.18183023,12.860845,0.2933279,-0.14902084,0.16439678,-0.046309024,13.34958,-1.1636001,0.17073798,-0.13247976,13.321401,10.817515,14.3082,-0.26355654,3.6030126,26.442472,-0.6730584,0.2280783,-0.18412575,12.308762,6.310118,-0.08025341,4.660703,10.546665,-0.33613783,-0.18117131,-0.11260781,-0.225135,-0.32572278,5.2873225,30.21264,0.008195748,18.799145,0.32705918,0.15749112,7.0307455,17.176008,-0.25277078,9.1183,0.106272325,0.09566577,-0.25682506,-0.43254378,8.313832,0.3768588,10.64871,0.052691102,-0.33069488,0.037761394
t22,0.18521334,12.399231,0.29073563,-0.14891319,0.16056706,-0.04469648,12.7828,-1.1543702,0.16746038,-0.14625508,12.878824,10.826238,14.465427,-0.2579692,3.7643018,26.43933,-0.75284946,0.22013834,-0.19322702,11.995613,6.484723,-0.06335903,4.853659,10.245986,-0.33522236,-0.17893632,-0.1175444,-0.21502747,-0.33850142,4.8848376,29.984404,0.008121705,18.792953,0.3289798,0.41541952,6.6344967,17.108925,-0.25271294,8.46877,0.10096965,0.095003635,-0.29428095,-0.43388623,8.279716,0.37061617,10.480851,0.05301734,-0.34656996,0.03919798
t23,0.18159059,11.738743,0.28613356,-0.14562766,0.15469252,-0.048722513,12.190527,-1.1024426,0.15935673,-0.16210938,12.3319845,10.518682,14.4268265,-0.24494898,3.8222508,25.857656,-0.8163085,0.20683056,-0.1973104,11.287542,6.39793,-0.03633969,4.8671436,9.759155,-0.33163768,-0.17581932,-0.12639457,-0.21260989,-0.33915558,4.5285378,29.363281,0.008153397,18.590801,0.3156188,0.6483904,6.170873,16.69613,-0.23630185,7.9224577,0.09398573,0.092257135,-0.32354704,-0.42997336,8.179366,0.35707256,10.146154,0.052880608,-0.35996923,0.040092934
t24,0.18817946,14.611199,0.30824783,-0.15657508,0.17851941,-0.03642821,15.127895,-1.2742726,0.19137347,-0.10863903,14.913583,11.692154,14.484925,-0.29687503,3.5560982,28.054705,-0.5194257,0.2646576,-0.17812833,14.038312,6.363077,-0.13881241,4.5678444,11.952219,-0.35047126,-0.19315346,-0.087749556,-0.24404404,-0.3301115,6.2610497,32.155056,0.008635495,19.654428,0.3487028,0.018751359,8.392386,18.25515,-0.2851257,10.564062,0.12445871,0.10307464,-0.1904126,-0.45400575,8.601127,0.4073495,11.605186,0.055273537,-0.29196,0.037924096
t25,0.18092278,11.790124,0.28446147,-0.14497574,0.15566738,-0.049946457,12.184359,-1.1027342,0.15900329,-0.14962019,12.336697,10.431022,14.285129,-0.24421823,3.7021396,25.670433,-0.78443784,0.2063581,-0.19184597,11.29309,6.3750677,-0.045674432,4.775045,9.72948,-0.32895747,-0.17434098,-0.12787761,-0.21089117,-0.33221176,4.603337,29.165714,0.007925319,18.393652,0.31691244,0.64789397,6.189821,16.630129,-0.23624958,8.081937,0.09463053,0.09171811,-0.30746785,-0.42189553,8.17014,0.35860863,10.110337,0.051720798,-0.36020026,0.038478065
t26,0.18180136,12.295594,0.2885836,-0.14672303,0.15974154,-0.048521053,12.719326,-1.1308315,0.16450132,-0.14133532,12.790871,10.629424,14.297276,-0.25323275,3.6549394,26.05124,-0.73346806,0.21639492,-0.18830223,11.758334,6.3469863,-0.061830275,4.725958,10.119304,-0.3326413,-0.1776534,-0.12133272,-0.21721122,-0.3295424,4.916171,29.65823,0.008058293,18.57917,0.32168317,0.41828167,6.576588,16.881227,-0.2437409,8.556529,0.09977307,0.09357801,-0.2853115,-0.42687285,8.247593,0.36703423,10.375457,0.052265372,-0.34787416,0.038154587
t27,0.18308167,12.839793,0.2949967,-0.14952706,0.16342519,-0.044842854,13.361663,-1.1639582,0.1709665,-0.14589046,13.342918,10.951896,14.464781,-0.26458156,3.7426465,26.692278,-0.70591533,0.22918966,-0.18988258,12.305542,6.332211,-0.07128483,4.7353306,10.6265335,-0.33968526,-0.18285307,-0.11058149,-0.22697492,-0.33464056,5.20648,30.45522,0.008454426,19.025522,0.32492077,0.17010432,7.03933,17.257748,-0.25231776,8.966249,0.1056719,0.09631095,-0.2735403,-0.44134533,8.319976,0.37508702,10.701257,0.05410025,-0.3311111,0.039577577
t28,0.17406544,9.420386,0.25445923,-0.12913914,0.13695727,-0.055939753,9.683576,-0.9475757,0.13678287,-0.16251007,10.148228,8.973804,13.465697,-0.20177221,3.483687,23.095001,-0.8848905,0.16581005,-0.19370069,8.961996,6.27506,0.44039455,4.3887215,7.7148743,-0.306506,-0.15210249,-0.15102217,-0.18583637,-0.3191446,3.2383971,25.910713,0.0074882824,16.774342,0.2860068,1.3478084,4.512478,14.7283745,-0.18901037,5.953272,0.07096405,0.081648424,-0.35998887,-0.38628775,7.5190783,0.31676134,8.310522,0.04473774,-0.3712996,0.038069498
t29,0.18011613,12.990461,0.2830151,-0.14182058,0.16584404,-0.040344313,13.617825,-1.1453068,0.17437309,-0.111635655,13.550022,10.413371,13.494334,-0.2656628,3.1542284,25.746113,-0.5107006,0.23641264,-0.17182156,12.293876,6.1110973,-0.08585195,4.0742373,10.544834,-0.33170354,-0.174475,-0.10345449,-0.2326733,-0.3100979,5.5299883,29.413126,0.008555902,18.187706,0.32302648,0.008648025,7.3275766,16.5855,-0.24763685,9.394697,0.10854571,0.094612524,-0.20463277,-0.41969395,7.93608,0.37555346,10.178396,0.047687046,-0.28294393,0.03577071
t30,0.18650173,13.563292,0.30059728,-0.1528342,0.17078578,-0.041063398,14.17743,-1.2202966,0.18256079,-0.12909386,13.952968,11.350754,14.537129,-0.28066307,3.6379652,27.303234,-0.6181461,0.24450864,-0.18249148,13.08691,6.35072,-0.10473608,4.6941714,11.179988,-0.34305,-0.1875679,-0.09686251,-0.23639117,-0.32835695,5.7606797,31.213127,0.008421078,19.201517,0.33880618,0.0054328875,7.6138115,17.740675,-0.26797777,9.671703,0.11385705,0.099631935,-0.23563696,-0.44645354,8.443564,0.39167792,11.090487,0.05392786,-0.312727,0.038098317
t31,0.18607754,13.263166,0.29794285,-0.15178357,0.16828261,-0.042288125,13.840676,-1.2047049,0.17917065,-0.13419989,13.667498,11.227014,14.539048,-0.27518517,3.6628315,27.071434,-0.6510983,0.2381655,-0.18469097,12.797244,6.369013,-0.0944809,4.727799,10.943869,-0.3412793,-0.18557595,-0.10107369,-0.23227084,-0.3301591,5.557841,30.922916,0.0083196815,19.079338,0.33564815,0.000871197,7.3731174,17.576975,-0.26347536,9.380796,0.11063758,0.098478876,-0.24941018,-0.4432025,8.39927,0.38658148,10.935511,0.053615894,-0.32090273,0.038209945
t32,0.17564395,11.008848,0.26853144,-0.13532732,0.15106934,-0.048321538,11.5435095,-1.0426644,0.15563428,-0.13378052,11.729422,9.685322,13.478641,-0.23117286,3.2798994,24.290928,-0.7106274,0.19873567,-0.18193333,10.526875,6.120955,-0.029624593,4.200686,8.980713,-0.3183641,-0.16221991,-0.12920207,-0.20604828,-0.31461516,4.3345356,27.56741,0.007909908,17.378204,0.30290228,0.60511905,5.8330383,15.657937,-0.2164425,7.5184426,0.08888825,0.08792129,-0.28913108,-0.40147662,7.7613773,0.34408426,9.184015,0.04635368,-0.33546275,0.03639755
t33,0.17305042,9.572752,0.2565262,-0.12994479,0.13895719,-0.054844745,9.923588,-0.96087146,0.13989791,-0.15657645,10.339292,9.090715,13.468172,-0.2050983,3.437109,23.22721,-0.8637043,0.1695185,-0.191973,9.163744,6.201818,0.28694272,4.3440404,7.8388047,-0.30781564,-0.15321964,-0.14861289,-0.18740813,-0.3192943,3.3780167,26.13545,0.00749686,16.812237,0.28810054,1.2655786,4.678014,14.897429,-0.19296508,6.134856,0.073337235,0.08248534,-0.35335788,-0.3886626,7.579672,0.3196559,8.425103,0.045140736,-0.36954644,0.03741145
t34,0.19310807,2.5249217,0.17865567,-0.06290248,0.07973125,-0.049642373,2.0677714,-0.4029315,0.078223415,-0.16208734,1.0443214,4.3859925,11.681801,-0.051002733,3.8493855,13.5172,-1.4968889,0.04641124,-0.21854453,0.66127276,4.856144,6.005069,2.3549705,0.8724941,-0.2561707,-0.068418264,-0.11176343,-0.09819825,-0.2234831,-0.030663254,13.2169,0.007561203,10.271702,0.1736856,4.9317217,0.12573166,7.575193,-0.060014796,-0.13004246,0.007687638,0.049206264,-0.6374273,-0.21070535,6.405718,0.16476981,1.4928294,0.043372832,-0.44375575,0.04045956
t35,0.18952724,14.939187,0.31144235,-0.15756246,0.18043521,-0.034403376,15.449543,-1.2894862,0.19400851,-0.113723,15.1824665,11.821203,14.593203,-0.30320022,3.595486,28.32351,-0.49610367,0.2722014,-0.17683138,14.247876,6.362617,-0.14784038,4.5749335,12.209086,-0.35473245,-0.19566907,-0.08324582,-0.2502432,-0.33048457,6.473037,32.45238,0.008683047,19.731169,0.3531224,0.021206291,8.604553,18.329966,-0.29110858,10.913531,0.1280606,0.10420208,-0.17894743,-0.45893154,8.587041,0.41159195,11.739347,0.05519622,-0.2868161,0.03750801
t36,0.19251493,16.546211,0.32502922,-0.16350216,0.19521874,-0.031155141,17.059254,-1.3620911,0.20674974,-0.08519786,16.512447,12.3862095,14.742594,-0.33055958,3.459163,29.484667,-0.3725209,0.30537552,-0.17122288,15.667934,6.3523183,-0.18894102,4.383233,13.359414,-0.3660379,-0.20509186,-0.06485786,-0.27794024,-0.32387826,7.5113435,33.875896,0.00958667,20.503906,0.37745067,0.04561633,9.742151,19.12984,-0.30767128,12.225289,0.14443843,0.1104174,-0.11032952,-0.47528943,8.899814,0.4405524,12.378171,0.05826278,-0.25450438,0.037803233
t37,0.19009005,14.7302065,0.30996922,-0.15793811,0.17937656,-0.037978858,15.325586,-1.3028318,0.19447291,-0.108991124,15.013227,11.74729,14.580335,-0.3014627,3.5494,28.287588,-0.5171218,0.269961,-0.17732559,14.2407255,6.331743,-0.14103241,4.630594,12.020855,-0.35378578,-0.19521393,-0.08224398,-0.24515292,-0.32211015,6.393627,32.350292,0.008626979,19.71187,0.35358724,0.020338608,8.499383,18.446474,-0.28892845,10.677988,0.12629512,0.10387195,-0.18937975,-0.45553184,8.569251,0.41048738,11.75039,0.0553552,-0.28935236,0.03777591
t38,0.18638515,15.100783,0.31440738,-0.15799035,0.18156382,-0.035380468,15.819367,-1.2916561,0.19540893,-0.11522542,15.459748,11.800158,14.554906,-0.30444258,3.5829031,28.4899,-0.4782658,0.27536768,-0.17525631,14.455524,6.219418,-0.14328995,4.5067244,12.38569,-0.35691437,-0.19787675,-0.079182714,-0.254247,-0.322069,6.6433225,32.708286,0.009102498,19.962938,0.34510666,0.02708571,8.814482,18.425371,-0.28581244,11.10837,0.12966922,0.104633,-0.17342912,-0.4619068,8.610299,0.41246384,11.902527,0.05640743,-0.26858482,0.038922008
t39,0.19081883,15.122166,0.3133061,-0.1593332,0.18249634,-0.03670722,15.726014,-1.324946,0.19854341,-0.10276233,15.366451,11.891819,14.5857525,-0.3084367,3.5200477,28.58168,-0.479275,0.2778213,-0.17462528,14.605857,6.3007603,-0.15291625,4.591981,12.314614,-0.35622972,-0.19749686,-0.077329926,-0.2502203,-0.32104403,6.6337485,32.72163,0.0087345885,19.864761,0.35778207,0.025961505,8.790986,18.652374,-0.29472277,11.040311,0.1302914,0.1052829,-0.1723711,-0.45960188,8.627465,0.41728175,11.946504,0.055793956,-0.2787607,0.03757771
t40,0.19194587,15.499259,0.3164516,-0.16057813,0.18583922,-0.035970747,16.099272,-1.3415463,0.2020306,-0.09527202,15.699868,12.0344,14.605511,-0.31466714,3.501162,28.859657,-0.44746774,0.28543165,-0.17261083,14.961684,6.2839527,-0.16215254,4.541894,12.582344,-0.3588609,-0.1994265,-0.07380047,-0.25620943,-0.3191759,6.8636327,33.06003,0.0089301085,20.039759,0.36340725,0.03193597,9.059747,18.83845,-0.29938734,11.355969,0.1340175,0.10669941,-0.15693472,-0.46380308,8.700726,0.42401692,12.100318,0.056464132,-0.26831856,0.03751768
t41,0.18200198,0.8377472,0.13099664,-0.043522317,0.05841108,-0.039558884,0.7831214,-0.24090622,0.06940522,-0.1472789,-0.17702454,2.5160618,10.748739,-0.0048127472,5.4329677,10.766377,-1.5773582,0.040504217,-0.20671287,-0.046221323,3.4027357,8.612949,1.5660583,-0.09769492,-0.17309928,-0.017471068,-0.049782936,-0.087377585,-0.21674658,-0.07412479,7.9760003,0.006878712,8.893352,0.15881936,6.5182505,-0.047496013,5.0704393,-0.03108608,-0.44183984,0.0071068355,0.0348963,-0.63610435,-0.139199,6.3612914,0.13528818,-0.036338836,0.036507368,-0.52760476,0.052177016
t42,0.17548382,2.1837523,0.16318029,-0.05904232,0.07904222,-0.053479694,1.8558638,-0.38945112,0.07374888,-0.15382509,0.9989115,3.6273596,10.605546,-0.047306374,3.3423245,12.504776,-1.3596705,0.0493789,-0.19929634,0.630253,4.634138,5.682711,1.7072871,0.69285315,-0.24491586,-0.0651295,-0.10059359,-0.102554835,-0.19908446,-0.046974022,12.362216,0.007612916,9.396623,0.15068239,4.6373234,0.23304266,6.93563,-0.055394255,-0.11432394,0.008316964,0.045639884,-0.5584835,-0.18996522,5.477639,0.15144125,0.9851256,0.038138703,-0.38354152,0.03699641
t43,0.16827899,0.26647902,0.0980371,-0.034766603,0.05048518,-0.03800457,0.27686352,-0.15542586,0.05812485,-0.16026585,-0.3165553,1.5800409,10.443149,0.96567804,6.69095,9.437911,-1.653032,0.031552587,-0.17917177,-0.068612285,2.3630471,9.9301405,1.648122,-0.13279794,-0.11085868,0.47533596,-0.034092825,-0.07713991,-0.21850055,-0.087448135,5.588734,0.0070812795,8.738018,0.15909378,7.0607595,-0.059640557,3.6908557,-0.03278895,-0.61696756,0.008671946,0.027754618,-0.6430063,-0.1069324,6.7213554,0.121294044,-0.065332584,0.03251718,-0.5796524,0.06048526
t44,0.16702412,0.2253921,0.09464093,-0.033932433,0.049638703,-0.03799121,0.22156057,-0.14630944,0.056767516,-0.16285247,-0.3285527,1.5129135,10.435152,1.0811398,6.8162274,9.309174,-1.6578904,0.030702725,-0.17608379,-0.070764914,2.2658293,10.041477,1.6606597,-0.13369085,-0.10427987,0.5740569,-0.03335471,-0.07668453,-0.21856275,-0.08798667,5.3824644,0.007094915,8.740604,0.15943977,7.1029763,-0.05981059,3.5723152,-0.03255212,-0.63112676,0.008783996,0.027093021,-0.6430703,-0.10430849,6.765293,0.12011557,-0.06747922,0.032208618,-0.5834163,0.06114927
t45,0.18628597,1.4213313,0.15389785,-0.050698627,0.06764972,-0.04588807,1.2374499,-0.30732435,0.07525109,-0.1458348,-0.025673863,3.1457455,10.824849,-0.02707826,4.1543484,11.573255,-1.4372673,0.049913596,-0.20883352,-0.01183887,4.2261353,6.8943043,1.431047,-0.015362394,-0.21853067,-0.046522442,-0.071351096,-0.102161705,-0.20312503,-0.061557844,10.28776,0.007205561,9.039009,0.14970832,5.5983124,-0.017675329,6.125536,-0.03594698,-0.25149167,0.0066543086,0.041430507,-0.5919193,-0.16264494,5.6956387,0.14394934,-0.0061135814,0.037978973,-0.43466255,0.042810835
