,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t17,11.506606,-1.3200443,1.8749784,-1.0211881,3.7643397,5.4605513,4.1804066,4.098544,5.069736,4.487278,5.526002,3.7631068,5.76844,4.0015955,4.289716,5.411367,4.4578843,3.303339,4.6580524,4.91845,6.1779923,5.7159896,4.1971736,3.181311,6.472097,5.829231,5.6546164,5.7339983,5.4263997,6.0591097,3.312312,5.3198075,5.676194,3.9457223,5.9947042,4.4505215,2.90656,4.5766587,4.2669563,5.05667,6.2607484,4.177746,5.214114,4.832064,2.0723596,5.197522,6.107501,4.0955634,6.7884703
t18,11.415157,-1.350183,1.9272335,-0.8303195,3.6863258,5.4379826,4.2017937,4.0177493,5.166705,4.6167417,5.4873757,3.771323,5.7488594,3.997225,4.3297124,5.382403,4.5323057,3.3375697,4.6145344,5.058232,6.2041936,5.8054967,4.2594643,3.2540195,6.47583,5.8652406,5.6254945,5.7155995,5.370163,6.1754026,3.335287,5.2495666,5.550027,3.933974,6.0876627,4.4241548,2.811135,4.7038813,4.207189,5.0336347,6.304544,4.1681414,5.2439637,4.8578787,2.08117,5.2473016,6.1340804,4.08564,6.7850547
t19,12.13086,-1.1312159,3.3659885,6.218745,4.2542224,4.4852467,4.1836495,4.740406,4.4692907,5.3221283,4.719742,5.2612147,5.1511617,2.6240683,4.452328,5.646478,5.399862,4.424359,4.592841,4.4701395,5.2851796,4.6193385,4.5887065,5.5948534,5.194901,7.2399273,5.300725,4.821043,4.57997,5.054131,3.1004786,5.573495,5.676551,4.171494,4.4337063,4.8237677,3.4004152,4.9847817,4.9625845,4.6519766,6.1553845,4.189685,6.1587186,5.950208,3.6282673,5.5806127,6.887451,4.682354,6.9777083
t20,11.43455,-1.3482203,1.9118806,-0.90822405,3.7060301,5.436198,4.2015553,4.0259004,5.1471934,4.572583,5.4987206,3.7822309,5.7454233,3.9823937,4.3424487,5.375871,4.5185366,3.328657,4.62292,5.015306,6.1987567,5.7737513,4.2499833,3.2297754,6.469909,5.8593435,5.635514,5.72317,5.380708,6.1443167,3.3352296,5.265778,5.6028695,3.939859,6.0715637,4.4243503,2.82733,4.660728,4.217166,5.0379667,6.287672,4.176443,5.238501,4.8558683,2.0861306,5.247519,6.127604,4.070785,6.78301
t21,11.531219,-1.3117132,1.8663018,-1.0533469,3.772703,5.4698772,4.1780996,4.122433,5.048861,4.4641213,5.527683,3.7537348,5.7809625,4.01377,4.2717323,5.4185104,4.435614,3.2910082,4.6700907,4.8917108,6.1732426,5.7111187,4.179727,3.169112,6.4793286,5.8173146,5.6578984,5.7363563,5.4426584,6.040306,3.306549,5.32636,5.693161,3.9474428,5.978385,4.461167,2.9312599,4.5611267,4.2766695,5.0633698,6.253779,4.1769943,5.206356,4.820352,2.0675762,5.1786003,6.102768,4.103193,6.784113
t22,11.511844,-1.3132352,1.8855147,-1.0127897,3.7730813,5.468822,4.168666,4.101504,5.0689287,4.4916787,5.531106,3.7532825,5.7763567,4.006904,4.285493,5.422326,4.4563155,3.3123267,4.649329,4.9220676,6.1883326,5.714676,4.201097,3.1901038,6.4798837,5.8370576,5.6412816,5.720776,5.4206996,6.0582185,3.3040214,5.3290215,5.6694775,3.9374068,5.991446,4.4424357,2.9094298,4.5798197,4.271332,5.0522633,6.2733893,4.1686673,5.2239327,4.8389196,2.0670922,5.190878,6.1189046,4.1031194,6.7811055
t23,11.465812,-1.3428096,1.8767638,-0.9907408,3.7251503,5.4383507,4.2035847,4.057876,5.1068563,4.5160027,5.5116568,3.7866251,5.745378,3.9810665,4.325087,5.375055,4.489132,3.3023894,4.653676,4.95455,6.174177,5.7369785,4.2162256,3.1891367,6.4580736,5.832505,5.666462,5.7493505,5.413272,6.0962095,3.3342743,5.2786393,5.658207,3.953993,6.046127,4.448732,2.8603148,4.604186,4.237875,5.0513844,6.2539735,4.1908083,5.2110476,4.834335,2.08619,5.231744,6.099527,4.066655,6.794656
t24,11.711556,-1.2626196,1.8312489,-1.2746158,3.8015745,5.518155,4.155655,4.237656,4.9826407,4.3570447,5.5501513,3.6968384,5.8539095,4.0709014,4.1855464,5.4332643,4.309925,3.2381444,4.7294836,4.76047,6.162637,5.7014875,4.09307,3.14107,6.5260663,5.757632,5.6773815,5.7531657,5.516766,5.978886,3.2642896,5.3540187,5.763447,3.933027,5.9125814,4.510709,3.03916,4.5175104,4.3032465,5.081308,6.2247562,4.1502585,5.1666565,4.757282,2.027238,5.0752463,6.076283,4.1076536,6.7352347
t25,11.4283285,-1.3727711,1.8660417,-0.9680018,3.6825602,5.4181585,4.2416053,4.0311284,5.12784,4.5235467,5.486544,3.813317,5.7237983,3.9627779,4.354595,5.336204,4.5072412,3.2865322,4.654623,4.974747,6.15801,5.755645,4.221808,3.174222,6.4409127,5.8263893,5.681858,5.7688723,5.4151573,6.1199594,3.3686588,5.233247,5.653407,3.9799955,6.093492,4.451633,2.82635,4.6180696,4.2155023,5.061351,6.2400417,4.2206945,5.199795,4.8276052,2.107146,5.2580633,6.086595,4.0408235,6.8053117
t26,11.460399,-1.3559285,1.8670536,-1.0052009,3.6982796,5.4234867,4.2236285,4.0591264,5.1058445,4.5138793,5.4934263,3.79409,5.734922,3.993341,4.309695,5.3429027,4.49339,3.2753127,4.680072,4.9481473,6.156722,5.7573404,4.200504,3.1933975,6.4415727,5.8052316,5.6962857,5.7835317,5.4317503,6.0944004,3.350753,5.246748,5.6504517,3.9669452,6.0575604,4.483318,2.8587892,4.605846,4.2191877,5.0488973,6.2323246,4.2041216,5.1835403,4.801353,2.0895278,5.233538,6.069222,4.0593634,6.806383
t27,11.546113,-1.3051836,1.8611914,-1.0749854,3.7906122,5.477076,4.170005,4.13215,5.036639,4.447305,5.5395293,3.7496734,5.7854056,4.011321,4.270276,5.42343,4.424309,3.2900295,4.6723347,4.8758774,6.1732435,5.6891885,4.173105,3.1591446,6.480906,5.8159423,5.6585417,5.735186,5.4477706,6.023984,3.2998195,5.3439198,5.7132277,3.9450333,5.9634385,4.4601235,2.9429524,4.54199,4.285507,5.0638876,6.2512255,4.175273,5.205416,4.8210897,2.064734,5.1717257,6.102629,4.0994186,6.78096
t28,11.36387,-1.3356998,1.982921,-0.59391546,3.6017792,5.4324126,4.2149634,3.9877224,5.22394,4.730811,5.453147,3.7429638,5.762414,4.062824,4.2892895,5.3948207,4.5764294,3.3514,4.5645742,5.1689124,6.223009,5.9335036,4.305357,3.319914,6.5154934,5.90598,5.6112494,5.7183576,5.3358264,6.2691936,3.3304095,5.196567,5.401053,3.9140053,6.1429124,4.4083104,2.7672708,4.8251624,4.142968,5.0134163,6.3528123,4.1430316,5.2660913,4.8837533,2.044703,5.2525926,6.1452675,4.1248546,6.772727
t29,11.566174,-1.2926484,1.8618277,-1.0671234,3.7754345,5.4831777,4.170004,4.159516,5.0242896,4.4507303,5.525928,3.7323399,5.8062997,4.0463724,4.234267,5.434726,4.4019732,3.27427,4.691495,4.8678923,6.170712,5.729536,4.1536555,3.1708028,6.4962344,5.7969947,5.660577,5.7386246,5.4656496,6.02662,3.2909446,5.327596,5.689006,3.9422657,5.9534216,4.4840393,2.9677334,4.5614376,4.287544,5.0689034,6.247835,4.164861,5.194884,4.7965555,2.0521476,5.143809,6.0957613,4.126871,6.7733607
t30,11.591674,-1.2920941,1.8493326,-1.1288749,3.8033912,5.493429,4.1707764,4.1775403,5.0006204,4.4091396,5.533173,3.732213,5.8099785,4.0362444,4.23375,5.4455433,4.3845963,3.2731526,4.6871233,4.8299375,6.1654377,5.69048,4.145827,3.1403356,6.4980216,5.799927,5.6549807,5.730062,5.472423,5.9951553,3.291742,5.355832,5.7348127,3.9503613,5.9333344,4.4727874,2.9905343,4.523936,4.30463,5.0821376,6.246818,4.173688,5.1976666,4.805141,2.0574043,5.135927,6.1019754,4.125383,6.775456
t31,11.554792,-1.2912645,1.8697997,-1.0696592,3.820644,5.501264,4.1612306,4.1691213,4.9967794,4.420249,5.5301676,3.728147,5.8104124,4.0365357,4.2404723,5.46756,4.4040117,3.2931871,4.6612377,4.8452787,6.1802864,5.6820297,4.167066,3.1413589,6.5040264,5.824869,5.6230316,5.6982417,5.453948,5.989761,3.2908678,5.3750534,5.7269497,3.9500847,5.923675,4.448493,2.9876807,4.518351,4.320976,5.082592,6.272597,4.173535,5.224293,4.833015,2.0638587,5.1430707,6.131593,4.148802,6.780898
t32,11.403152,-1.343748,1.9305432,-0.802133,3.6654942,5.4102817,4.1941943,4.008918,5.173895,4.6296525,5.493092,3.7903535,5.733127,3.9939551,4.3310146,5.359468,4.547352,3.3428445,4.6249285,5.063816,6.2046065,5.822205,4.2679987,3.2740812,6.463033,5.865185,5.6482778,5.7401514,5.361374,6.181978,3.3263311,5.22572,5.540957,3.9225178,6.104095,4.436164,2.8019786,4.70901,4.1914725,5.013677,6.285882,4.157979,5.2398615,4.8544173,2.0758936,5.262247,6.116467,4.0754867,6.7962546
t33,11.339597,-1.360825,1.9628226,-0.5471382,3.6061635,5.3968387,4.204595,3.9815245,5.231102,4.761842,5.4533978,3.7772899,5.732962,4.0235915,4.2977586,5.3662586,4.5942235,3.3686557,4.610048,5.186836,6.2094173,5.908815,4.2938023,3.3466957,6.4714704,5.8761115,5.6317887,5.7291155,5.3304553,6.2698517,3.3354142,5.1738267,5.392668,3.913258,6.150649,4.441125,2.749403,4.8299503,4.1654606,5.005192,6.322524,4.1414237,5.2467847,4.8564467,2.070551,5.2686515,6.125195,4.1153574,6.816079
t34,12.128922,-1.1666833,3.3307176,6.1412354,4.191886,4.4804454,4.22263,4.7888727,4.4928346,5.329199,4.693416,5.270475,5.138851,2.6216471,4.407508,5.6200776,5.4304786,4.381671,4.536144,4.4595675,5.3237433,4.614328,4.6062913,5.625823,5.14594,7.206384,5.2738566,4.8398848,4.576381,5.07923,3.1318848,5.6276145,5.65352,4.180747,4.419561,4.824248,3.3275259,4.968866,4.961846,4.659779,6.155746,4.2067156,6.1653523,5.9388494,3.6241443,5.568246,6.8885193,4.7123537,6.9770446
t35,11.697637,-1.2648966,1.8188293,-1.2649493,3.8315294,5.5354223,4.1646867,4.2586727,4.949231,4.326668,5.5378027,3.693176,5.8572946,4.072271,4.180006,5.4629197,4.3031764,3.2477808,4.7109,4.730823,6.1536827,5.6705184,4.0964146,3.107694,6.536452,5.776377,5.653847,5.7281084,5.5137763,5.945043,3.2680333,5.3826523,5.7948084,3.947492,5.8911147,4.4893074,3.070589,4.4844146,4.327048,5.1074376,6.2327604,4.162436,5.1858063,4.7797856,2.0439937,5.0757804,6.0995917,4.1370964,6.750533
t36,11.672494,-1.2859104,1.827178,-1.2339317,3.835972,5.5099874,4.177988,4.2282405,4.951955,4.353102,5.525507,3.7234561,5.826786,4.047051,4.2081957,5.4742327,4.3371553,3.2674897,4.69404,4.765458,6.151051,5.6638846,4.12291,3.102935,6.5103216,5.7931957,5.64182,5.7151012,5.490579,5.948152,3.289556,5.3866196,5.780144,3.9640265,5.893175,4.474278,3.050238,4.484507,4.3326654,5.1112995,6.2453117,4.182064,5.2007236,4.795439,2.0626411,5.105657,6.112887,4.149476,6.7728457
t37,11.731385,-1.2535012,1.8472968,-1.29595,3.7744694,5.5216985,4.138217,4.2323165,5.0035033,4.369912,5.559807,3.6771314,5.86882,4.0898557,4.173346,5.406222,4.3006926,3.2223632,4.750309,4.7706337,6.1811657,5.7307925,4.080766,3.172648,6.535919,5.736428,5.695822,5.7764826,5.5271106,6.0044603,3.2517338,5.3280616,5.7465696,3.9082458,5.9351926,4.533364,3.0245874,4.5482836,4.276249,5.049979,6.218131,4.1271915,5.1508627,4.73431,2.0077312,5.058718,6.0574226,4.0805793,6.711469
t38,11.721839,-1.2605604,1.8243357,-1.2906502,3.8122668,5.5246105,4.1575656,4.250282,4.969356,4.3416543,5.548875,3.6936994,5.858722,4.0733776,4.1795893,5.4418755,4.299524,3.23647,4.729492,4.7448807,6.1584263,5.6902742,4.0877314,3.1284103,6.530651,5.7575803,5.6739106,5.748749,5.5214067,5.964884,3.263101,5.3639874,5.7779565,3.9366553,5.9022703,4.508963,3.0535097,4.504266,4.311274,5.090087,6.2237005,4.152546,5.1677866,4.7583103,2.0289655,5.0690126,6.079425,4.1144423,6.7368584
t39,11.726252,-1.2567916,1.8108326,-1.3010719,3.8380551,5.543325,4.162608,4.2768188,4.930947,4.3062906,5.541293,3.684094,5.8696094,4.0819755,4.166223,5.465481,4.2822237,3.2362952,4.7233267,4.710707,6.1502867,5.6597795,4.0808377,3.0922523,6.5448303,5.763913,5.6601253,5.733411,5.5276546,5.9267855,3.2608654,5.38644,5.8157616,3.9451365,5.882456,4.499731,3.0885842,4.469042,4.330034,5.1112766,6.224632,4.1579046,5.1767273,4.769179,2.0367978,5.0590262,6.0929117,4.137815,6.744395
t40,11.723906,-1.2541939,1.8206787,-1.2878542,3.8046448,5.5310187,4.156586,4.2530856,4.969349,4.3426294,5.549975,3.6855056,5.866095,4.08275,4.1721864,5.436193,4.2959046,3.230479,4.736249,4.744704,6.1561484,5.695506,4.082652,3.128527,6.5390115,5.7510495,5.6807637,5.7565985,5.5262585,5.9669867,3.256307,5.354941,5.776739,3.93142,5.9087415,4.517075,3.0543826,4.507949,4.305485,5.0900774,6.217405,4.145504,5.161554,4.751063,2.0221317,5.0635076,6.0727262,4.110919,6.730016
t41,12.144413,-1.0407852,3.4694812,6.075202,4.052865,4.508231,4.4942436,5.041247,4.535793,5.4101996,4.5825195,5.406375,5.156009,2.639209,4.286868,5.575008,5.501337,4.3066025,4.412066,4.481606,5.456607,4.590608,4.59878,5.752213,4.89916,6.9179544,5.16803,4.9276795,4.588755,5.161775,3.2440608,5.7689557,5.567699,4.2461896,4.3963127,4.7798386,3.1614103,4.933453,4.933867,4.7176776,6.163946,4.195455,6.237401,5.876519,3.6850977,5.5291963,6.902851,4.7418413,6.929926
t42,12.128876,-1.1070219,3.393444,6.1853085,4.2038765,4.4904795,4.256408,4.815403,4.4902496,5.3473277,4.679287,5.3081856,5.1538057,2.6272883,4.4069247,5.6348023,5.431334,4.396135,4.5456758,4.47611,5.333199,4.6192327,4.585132,5.638464,5.1226387,7.170888,5.2680526,4.851502,4.589964,5.0807204,3.143639,5.623734,5.6438413,4.1913996,4.4208393,4.8045754,3.3422875,4.9671135,4.948685,4.672277,6.1595383,4.1870437,6.1778827,5.9290404,3.654194,5.5595903,6.887008,4.6971827,6.959137
t43,12.171233,-0.923441,3.5926144,6.124226,4.0709314,4.565946,4.57398,5.0963182,4.539319,5.445142,4.566708,5.4671326,5.194633,2.6872835,4.314967,5.579389,5.461375,4.349047,4.4501243,4.5478497,5.4640975,4.5761514,4.5451493,5.768943,4.840836,6.817756,5.1313844,4.9493,4.6048903,5.2002025,3.2379167,5.757258,5.561571,4.2724376,4.4483433,4.7585745,3.1935158,4.958626,4.932847,4.7638063,6.1879334,4.1611137,6.2764726,5.849252,3.7363431,5.5248303,6.903744,4.686224,6.9192696
t44,12.182393,-0.8847841,3.631642,6.1337824,4.077161,4.601595,4.6097255,5.117668,4.5356765,5.4714036,4.5569844,5.488907,5.225632,2.7221196,4.324639,5.5800033,5.4307494,4.363214,4.472056,4.5839663,5.475761,4.5755606,4.509779,5.7644362,4.825949,6.780583,5.1112385,4.96956,4.615425,5.2188287,3.2435796,5.7478127,5.549282,4.2953043,4.483852,4.7403426,3.200027,4.971509,4.9235573,4.789209,6.1947103,4.1352015,6.2982726,5.824742,3.7626083,5.529208,6.907376,4.6504903,6.902547
t45,12.140408,-1.11923,3.38259,6.1241274,4.131596,4.4795117,4.3274717,4.887869,4.5065923,5.369987,4.642968,5.338907,5.1517644,2.6193337,4.354222,5.6054883,5.4655113,4.350275,4.482736,4.4587917,5.3874207,4.6057467,4.6030526,5.686455,5.050489,7.095135,5.2317057,4.8814273,4.58313,5.109318,3.1793118,5.6896596,5.6160316,4.2125797,4.398395,4.7996483,3.256299,4.9570503,4.948737,4.6805186,6.160486,4.1926537,6.1986885,5.910497,3.6578684,5.5538316,6.8977036,4.7324815,6.95254
t46,12.125012,-1.1302564,3.373503,6.132517,4.1434264,4.4673195,4.316665,4.8792763,4.5036254,5.3570037,4.6474996,5.326329,5.1362762,2.605664,4.349624,5.6133723,5.4796968,4.348381,4.479124,4.446411,5.3741803,4.612758,4.6155863,5.6813555,5.056261,7.1075935,5.2453146,4.869353,4.581917,5.094999,3.1836958,5.6847034,5.6191926,4.199768,4.3833523,4.8041615,3.2637455,4.9433546,4.945131,4.6679077,6.1514025,4.204685,6.183152,5.9238844,3.6453218,5.549066,6.8936954,4.7434554,6.952763
t47,12.181231,-0.86677706,3.6512723,6.1173897,4.065261,4.6082544,4.6208344,5.127481,4.534416,5.4791684,4.5491624,5.4892507,5.229798,2.7252362,4.3117833,5.575388,5.431798,4.351338,4.4641004,4.591944,5.4873576,4.577746,4.505405,5.765931,4.820063,6.7657857,5.104937,4.9791403,4.6151867,5.222328,3.2559998,5.756997,5.539077,4.303067,4.4896526,4.73557,3.181961,4.967811,4.918466,4.790219,6.1902695,4.1329503,6.3014064,5.8164454,3.761705,5.531479,6.911079,4.645363,6.8943315
t48,12.171378,-0.91538036,3.6007419,6.1112995,4.063159,4.5758395,4.5861926,5.1063914,4.536818,5.4560714,4.559967,5.4697833,5.2051406,2.6974375,4.306827,5.5772386,5.455199,4.3415003,4.4477706,4.5573983,5.476293,4.579877,4.5348744,5.766818,4.836051,6.8069487,5.124485,4.960917,4.607596,5.205867,3.2482495,5.7607846,5.551414,4.282842,4.4582005,4.7503176,3.180169,4.9586496,4.9255667,4.7696967,6.185256,4.1526713,6.2817035,5.8380613,3.7419307,5.52798,6.9070745,4.676783,6.9087877
t49,11.691362,-1.2685163,1.8336722,-1.2454212,3.802717,5.5164576,4.159987,4.229721,4.9799223,4.364538,5.542836,3.7009025,5.8475637,4.068398,4.1909747,5.4384747,4.3228655,3.2467294,4.719358,4.768436,6.162182,5.6995068,4.1031613,3.1370869,6.5238557,5.7682743,5.6693587,5.7454457,5.5075903,5.978058,3.2696187,5.354502,5.759805,3.9369838,5.9153576,4.503058,3.0364985,4.5170307,4.304074,5.0841503,6.231031,4.154642,5.175737,4.767095,2.0350378,5.0858154,6.084999,4.1175756,6.7419696
