,Ev Model,Missing Type,Tree Type,Variable Type,Signal,phylopars,phylnn_fill_means,linear_eigenvecs,linear_PEM,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_PEM,xgb_umap,xgb_autoencoded
35,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.00020705942041036597,0.12953509230549481,0.010947305479563891,0.00028560623673630676,0.12106059350904143,0.2554311699354253,0.0007411270422854684,0.00034971685586706697,0.0004400228780397993,0.0043549522904393284
36,EB,mcar,ultrametric,continuous,1.00032634076342,0.000942906457191689,0.6532343624815895,0.05645995814437954,0.011399125495127966,0.03759732461587652,0.02651505088117647,0.011802077997588978,0.10045528420185376,0.011691909902269603,0.014941677386119383
37,EB,phyloNa,ultrametric,continuous,1.00032634076342,0.00011522436020728333,0.2290773864856897,0.009696690801775987,0.0009049104130176289,0.02269375742830152,0.027069301104620712,0.007499835823525497,0.0009052160402275022,0.22166684583521104,0.00043256119790789914
38,EB,mcar,with_extinct,continuous,0.997276712313504,0.209943728729603,0.6999804438329605,0.372557100007009,0.22308674250913668,0.4493888600179721,0.42888118844766276,0.2812175209169994,0.26423142949743544,0.3880075168901001,0.40626378411057656
39,EB,phyloNa,with_extinct,continuous,0.997276712313504,0.3248602699555123,0.6964853459799701,0.5513744405488129,0.3348804577933246,0.5432881783599663,0.6807807169357971,0.37754671346664254,0.34421215784214926,0.572143295503503,0.4974850526403492
40,EB,mcar,ultrametric,continuous,1.00303543615364,0.25171026279144637,0.8321311425625428,0.4311101387085195,0.32316244309367975,0.4239578950894223,0.6098930372237541,0.3502709901305034,0.5399424352907346,0.36588687000215303,0.3236346562907347
41,EB,phyloNa,ultrametric,continuous,1.00303543615364,0.4641074193883812,0.722112963182295,0.6296506292513023,0.42049793485826825,0.5413866994435377,0.710911567468305,0.3879020816815203,0.6156977351408324,0.6062139909919165,0.4976446226815203
42,EB,mcar,with_extinct,continuous,0.999926686256414,0.029354662562076524,0.7537653876348102,0.11063399757016518,0.05989071051838053,0.19115941881840032,0.17094477882284864,0.03391127679833149,0.041609915524234695,0.0429637933312145,0.029130841619567832
43,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.016758527416394615,0.7134999292602222,0.1352625911169016,0.02522678313802742,0.13555702639457232,0.1348307617275358,0.07414028827233222,0.014222773772761583,0.08938398610096682,0.03284596272281315
44,EB,mcar,ultrametric,continuous,0.999995034791109,0.008680591352610007,0.6467197051360921,0.05136313914618283,0.009886888194583754,0.059348886558768285,0.03846898859967647,0.211517287083362,0.41954800728038916,0.05482985208067801,0.023830956694148593
45,EB,phyloNa,ultrametric,continuous,0.999995034791109,0.011809769171837093,0.35193876479176156,0.03440468218588142,0.01693383614163657,0.052817657497571724,0.03510346345576461,0.01631008813330803,0.017820238133308065,0.02272609603334601,0.07319138122622407
46,EB,mcar,with_extinct,continuous,0.999926686256414,0.10191658400390548,0.7821201321042468,0.16605301976709821,0.11777746470800743,0.2113223765872172,0.16946572161513174,0.13208796480520363,0.11130773991427774,0.1787197126419988,0.15184428866398192
47,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.10747610057075017,0.6872389166488768,0.15556640202206587,0.09654282706541238,0.1969657243913448,0.19008625550354744,0.15697691668132163,0.11268632419290488,0.1679532879109744,0.19237797753438737
48,EB,mcar,ultrametric,continuous,1.00000022801892,0.004114054791653804,0.3516941542708857,0.020544571238738662,0.009568884120115912,0.030144659221089148,0.04054571188979902,0.010507136175494097,0.12470938765842869,0.009000937223253286,0.0035792748666755025
49,EB,phyloNa,ultrametric,continuous,1.00000022801892,0.05392387647430896,1.3007645162089216,0.09377531344413072,0.09216267411257736,0.024802302089376414,0.1645963300773555,0.9275059754119702,0.13710873458802994,0.811402283719708,0.24228762458803002
50,EB,mcar,with_extinct,continuous,0.999926686256414,0.023598483874369133,0.726716901113547,0.041364659302401824,0.023515544615567267,0.05780080946501463,0.05652124638079762,0.026566588978559635,0.02352211940654877,0.030114968247924152,0.031587912831438546
51,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.01020915707924472,1.1960895582060274,0.4703441157449401,0.01381239204029577,0.1517138275877843,0.057359581616417285,0.041343062936343204,0.012952090718824442,0.07106135311742148,0.016248323958075545
52,EB,mcar,ultrametric,continuous,1.00009092843824,0.006428444171408679,0.5339689304385259,0.041093439707126464,0.010174168569905296,0.08412933776383438,0.05704687679860239,0.006537493723798696,0.011818598181038694,0.017083596650101875,0.012291285052710895
53,EB,phyloNa,ultrametric,continuous,1.00009092843824,0.04763764288463071,0.370102260034332,0.03877682879462936,0.03223235545303014,0.0902242159889105,0.06748899182854196,0.0586077676732497,0.06098821348695051,0.06222778700458411,0.37618313418469407
54,EB,mcar,with_extinct,continuous,0.999926686256414,0.03292398255373944,0.5866303635427447,0.0889528843674397,0.04107284135347923,0.0939689552286861,0.06456854333008767,0.052331618353620095,0.043045622715359215,0.060279749783539886,0.04358371977111148
55,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.02854051716801467,0.5663066143602646,0.06905682098976361,0.03349053179255254,0.09366550517107643,0.07000274681116579,0.03857949304049329,0.03272239499035115,0.06687271213219921,0.038605347724388055
56,EB,mcar,ultrametric,continuous,1.00008434524231,0.0006041278459678057,0.3063208729040862,0.007398754490016224,0.0016285808036912042,0.018078142228450278,0.03258752552936974,0.0008887304801126983,0.0010300444753385096,0.0018016235260674863,0.0008567995749087065
57,EB,phyloNa,ultrametric,continuous,1.00008434524231,0.001166481151711507,0.0008804829154343552,0.007881708493266793,0.00349001362111554,0.011754302631236358,0.03920853100444138,0.1975617383675325,0.8019160843595742,0.06342749427385891,0.0017603551258720928
58,EB,mcar,with_extinct,continuous,0.999926686256414,0.4480691989227621,0.7468084210429006,0.5660336186309276,0.44639412598643047,0.6546547844006793,0.688761408983094,0.3651805643508379,0.43167656904561136,0.6238528185158067,0.63429443712855
59,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.014610557156272321,0.3476928138626064,0.02819760985403565,0.015109908403691705,0.11309247534815656,0.27453677619799527,0.14716495185468967,0.014930374911425019,0.05099679209079051,0.04683100120246279
60,EB,mcar,ultrametric,continuous,1.00017094140118,0.008344193990527205,0.26938429977245015,0.013444177324246253,0.017591682599208337,0.11661406296113966,0.05182717715751761,0.6382010479734324,0.8129791622792327,0.17693286130751534,0.00979831605458419
61,EB,phyloNa,ultrametric,continuous,1.00017094140118,0.004479095165701464,0.733683453558456,0.01541392614602911,0.014186374863560992,0.06549425151176627,0.06139785770632864,0.003422493447367303,0.015006620454281505,0.027924209659741073,0.006424900524022925
62,EB,mcar,with_extinct,continuous,0.999926686256414,0.09351939294354956,0.3486801398706081,0.18923340599012944,0.0970173636647748,0.27969930673433546,0.15421388185227103,0.10279783968797719,0.08526582331811451,0.14581537708381512,0.17071038733968286
63,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.017047703115125434,0.452097494911798,0.08900857606185268,0.024285917074503525,0.1551227720363832,0.10745663349630796,0.033351143458515545,0.027093411295507196,0.050039202871333226,0.02861112081396491
64,EB,mcar,ultrametric,continuous,1.00002484554321,0.0012462582936585975,0.4747079568675751,0.045840033161729035,0.003561387362136298,0.053788543336314075,0.019257020684490138,0.001829741580887606,0.011832016524658196,0.02288958722088099,0.012346869955870827
65,EB,phyloNa,ultrametric,continuous,1.00002484554321,0.34928556105093256,1.9986719948124247,2.5240491392791564,0.3862906428174237,0.15844632121360308,1.3790823663454166,0.195025555331183,2.1819403773311827,0.21781420194715295,0.213898135331183
66,EB,mcar,with_extinct,continuous,0.999926686256414,0.018773942626325466,0.05494408731861488,0.061429126686529584,0.023689933291324433,0.3336302182032502,0.41819758588829503,0.026869101361194372,0.031918811480020765,0.026869101361194372,0.03320959105522626
67,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.0025709689791612277,0.04312245389015569,0.037696454799326845,0.0014550566896959001,0.39124089644634014,0.3556353940510066,0.017800603430001324,0.00041307678597681495,0.0059071479281787255,0.001474420475533483
68,EB,mcar,ultrametric,continuous,1.00004331578467,0.25324267265420153,0.3215472701742151,0.28724857720366576,0.28869750761733776,0.38740704322898734,0.48541618120211955,0.17132894126072057,0.4140099751562226,0.3682006272065462,0.25044687674783433
69,EB,phyloNa,ultrametric,continuous,1.00004331578467,0.4179855824885161,2.0855342724033643,0.6813958397944357,0.5783636042186335,0.48283085205187126,0.9040947359430733,0.526393179646772,0.654570025316324,0.5901021211731239,0.6981007853163239
70,EB,mcar,with_extinct,continuous,0.999926686256414,0.004283102470692898,0.035897993451109736,0.06338914091811883,0.004531840705849572,0.1461881932761068,0.32543414981897256,0.012011538082620548,0.005090487435434494,0.024820858130302232,0.016151217873987052
71,EB,phyloNa,with_extinct,continuous,0.999926686256414,3.436091501521132e-08,0.0009375365329682413,0.010487889520031896,7.796131855369363e-07,0.11661085110104637,0.23119557353408537,3.7808886150213045e-05,2.241103301783484e-05,0.0032320196295673558,0.0014899967747569656
72,EB,mcar,ultrametric,continuous,1.00040287222408,0.015747697058974608,0.7892035177517195,0.018813369951341353,0.019617655320439527,0.04346958522868365,0.05221469516731712,0.037349684437695,0.043086152307293596,0.02311753715725422,0.05826823824429302
73,EB,phyloNa,ultrametric,continuous,1.00040287222408,0.0076971927488397925,0.3361267254747625,0.02070294803159494,0.018326377112076648,0.05492968523357046,0.056237577954290255,0.0918958114439139,0.08745394046492032,0.0450309688938665,0.011437979134755288
74,EB,mcar,with_extinct,continuous,0.999881375871036,0.24738299005428352,0.6464206485470161,0.32422110571772966,0.23815035673621596,0.3170275743150061,0.45307680421383406,0.28025600716793275,0.2544886006758146,0.3239751116336431,0.31375621705864987
75,EB,phyloNa,with_extinct,continuous,0.999881375871036,0.15559808022925184,0.40720916756289255,0.3355304404246907,0.16519163320327312,0.32913118132497676,0.4275309364569205,0.18212808774105288,0.16581275246149163,0.24859883662023802,0.20066609245782255
76,EB,mcar,ultrametric,continuous,1.00013310555245,0.5842072913514271,0.8045468781432892,0.5829666112744384,0.5921127727006631,0.50066815063515,12.541881675543097,0.5887191140626951,0.572681840062695,0.4566638198742412,0.5333311643763501
77,EB,phyloNa,ultrametric,continuous,1.00013310555245,0.25549860682015424,0.4759163968472865,0.4839741219849268,0.3155097755070768,0.4369349689240246,0.7005292520568214,0.39702272615797984,0.2668448158022484,0.5731926842943846,0.2707153244249264
78,EB,mcar,with_extinct,continuous,0.999926686256414,0.1951919614119988,0.3300199500159769,0.30433604878612597,0.2197743157988777,0.39681903481535347,0.25439704398162977,0.17002232174950005,0.1597274764758652,0.3218885982592448,0.2835717017139099
79,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.08666912995784264,0.5164775255795002,0.17445162940308273,0.08915281966048309,0.3468942598015554,0.23760628774280917,0.09842823231756342,0.08581801417454077,0.09313217112242414,0.09083047894211912
80,EB,mcar,ultrametric,continuous,1.00040393420417,0.08449524441346892,0.9907885518409991,0.21386717199265792,0.09416279677010786,0.16403236354095352,0.1443865153397962,0.0610038044897999,0.09344141907300711,0.13192424034033653,0.0747170424153091
81,EB,phyloNa,ultrametric,continuous,1.00040393420417,0.09847519896182534,0.9405186818879241,0.14869415366555838,0.09538893031075095,0.2013146245420355,0.1837760851525799,0.11868623919019176,0.11324112806761559,0.12007832135637961,0.09920224196470862
82,EB,mcar,with_extinct,continuous,0.999926686256414,0.08749769086338437,0.4290220799663747,0.16758988670547628,0.10202484691930586,0.2374125719938653,0.12332081850416146,0.08488480602100633,0.08181824997604205,0.08770178328177443,0.12155274416124102
83,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.03916755414135117,2.6124073384355286,5.681879579454696,0.09253427719831701,0.7376155740086634,0.5994495012467094,0.005346753037160769,0.06285559919100704,0.027827401654219177,0.010760703037160778
84,EB,mcar,ultrametric,continuous,1.00019528939208,0.16989325050818432,0.8351586735422798,0.5082020099858258,0.15855893064322304,0.594751846693166,0.5468943795300572,0.29685040945102603,0.26710746764227966,0.6492439420590289,0.17739519266048087
85,EB,phyloNa,ultrametric,continuous,1.00019528939208,0.25859722325525103,0.3058903878896779,0.3194360242475832,0.26246022377689726,0.9258513480829562,0.3814788640648533,0.2720375553348271,0.5139175066591055,0.2741752613348271,0.3071603885348271
86,EB,mcar,with_extinct,continuous,0.999926686256414,0.07799826892333729,0.47662938927733167,0.11169353397207918,0.08853272559358076,0.2732438824089778,0.18543598558490476,0.10235396008782127,0.1065350320739111,0.11922861188313218,0.112125497836048
87,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.09062545401577132,0.8663180811399597,0.1295852014285767,0.13538533128422509,0.3102723813395747,0.18550562857269648,0.10438509168358362,0.1887468376200301,0.1481556068884853,0.1408748797023883
88,EB,mcar,ultrametric,continuous,1.00007059530246,0.012721902168381182,0.9395080694074027,0.05127528628054523,0.0430141682306734,0.020342016725034794,0.024942907761559586,0.1195112136063569,0.0015937600283909338,0.002287349095589286,0.2092078718928215
89,EB,phyloNa,ultrametric,continuous,1.00007059530246,0.0021447186140949983,1.1702326381893873,0.03941596786215555,0.01450985485415759,0.01815621086667918,0.037328016028261676,0.00024256966252702571,0.0017631286903270426,0.002965134805813041,0.007524446243164951
90,EB,mcar,with_extinct,continuous,0.99980806212745,0.3691192574960163,0.5750410748345883,0.48334411270612837,0.3308341352421614,0.4841762167294997,0.4312967934043818,0.37363623878630586,0.36692153641138286,0.37837262685112644,0.4446269327637385
91,EB,phyloNa,with_extinct,continuous,0.99980806212745,0.6406757106155915,1.536621088322175,0.729195872060404,0.6981734557563684,0.6971026193646009,0.8214908126917871,0.8692216558144477,0.6503900796332528,0.7951388284654151,0.7031911156845165
92,EB,mcar,ultrametric,continuous,0.99993972132276,0.03336869423386111,0.2788970908715962,0.04124001790176001,0.04406960810276188,0.059257028292267276,0.05970350183522906,0.24118798381103942,0.0481438732512197,0.0782834530574623,0.03330118372252091
93,EB,phyloNa,ultrametric,continuous,0.99993972132276,0.023626019355915108,0.11983672026558852,0.05721803795605873,0.023918602434755624,0.04535587790719792,0.0640610641162054,0.038926745826485025,0.026068795421802588,0.04545568505532039,0.04408651542180261
94,EB,mcar,with_extinct,continuous,0.999926686256414,0.0064459516728611116,0.20518102435617813,0.10865722469895515,0.00844567915319879,0.09897012229344142,0.20634424884583255,0.01319445992346451,0.014528932482231503,0.014919876079624623,0.013339622044382278
95,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.03151855559981183,0.4542243989439953,0.15677245169003928,0.02471558570230278,0.1013664614079399,0.2273527588918455,0.02135062109647347,0.0361041094610523,0.1518329827355496,0.069849882051101
96,EB,mcar,ultrametric,continuous,1.00268075463107,0.02755193798554812,0.6806306368851127,0.09455458485002347,0.046041662023815474,0.07303422441141848,0.18711422023274085,0.041468789118896586,0.05743556907127698,0.13593418613660882,0.08759932582633322
97,EB,phyloNa,ultrametric,continuous,1.00268075463107,0.07471141337106987,0.5332299041180405,0.09576471493495883,0.058842446546756966,0.08726285477939236,0.1559230872831526,0.07608693017912069,0.0658358970515879,0.08844303252246649,0.14382326932019668
98,EB,mcar,with_extinct,continuous,0.999926686256414,0.034354904382730596,0.6160182190292497,0.18186567777743717,0.061771408639431605,0.30685855535238743,0.2078786787068013,0.20533358404576513,0.09538106289237518,0.1702068613500369,0.1315431014664903
99,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.035463475785887204,0.37712201991811667,0.11049975741643699,0.034725844424286965,0.21548432521299649,0.1518846889582285,0.04755119133533284,0.03932120594374835,0.07364644253501765,0.04495617228525455
100,EB,mcar,ultrametric,continuous,1.00005763948419,0.18906843226814335,0.33249781463224815,0.4218706544636454,0.19734468836400504,0.3728376529661097,0.48864125146118154,0.1989380157995715,0.3914540156225173,0.36774742853054043,0.35256284036411906
101,EB,phyloNa,ultrametric,continuous,1.00005763948419,0.22389371767136468,0.6959463822484458,0.5229734909009528,0.2384390735737663,0.8129457057737216,0.5568562770707409,0.6136615946587565,0.3201882400034951,0.5943290668752651,0.43931351837916227
102,EB,mcar,with_extinct,continuous,0.999926686256414,0.3036950119367206,0.35207626128858516,0.3143169252584283,0.30273511831318467,0.34968854667144406,0.3154420072736635,0.3648019278857237,0.31037186287665297,0.3971369217754051,0.27730715936168726
103,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.4352218395217472,0.5610332564805375,0.4065417471507277,0.4523023745795356,0.4603740943064495,0.48619268422446693,0.4070639362886806,0.4178397196411447,0.4685990610008361,0.4253505816936841
104,EB,mcar,ultrametric,continuous,1.00014050380111,0.3010151785029236,0.6437499575493214,0.7807551634059136,0.2595712857213226,0.7899301798762017,0.880143011966838,0.40893076870730577,0.5848057599073058,0.9017766162228986,0.3985255820143819
105,EB,phyloNa,ultrametric,continuous,1.00014050380111,0.4692899509258638,0.6604283373989135,0.6909306790686043,0.4479365619265908,0.7180875338014931,0.856254808251818,0.42599991177518276,0.42863286049763544,0.732337092137088,0.4330129154494394
106,EB,mcar,with_extinct,continuous,0.999926686256414,0.03398832311675223,0.6923309696794958,0.08256432498775469,0.027884164274849257,0.29618473513541904,0.15848905828384197,0.05886221889160323,0.04165462692588974,0.09242899664755579,0.10996106599699723
107,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.03523141872919873,0.5653429110034993,0.069684255864538,0.03769452844021303,0.26512152350883456,0.16408636459317677,0.026272051829589638,0.037489649696803,0.058424161678286006,0.24983048026387022
108,EB,mcar,ultrametric,continuous,1.00342865958072,0.18746229904886927,0.6413474393467491,0.40734120758916675,0.2448587668167283,0.5332087705904845,0.43977173696827476,0.23587171002891463,0.47590798550013746,0.41334023903574046,0.290023446040257
109,EB,phyloNa,ultrametric,continuous,1.00342865958072,0.245329309180386,1.6080864292682455,0.4671519600902915,0.289398138790429,0.7129863763573105,0.6059454677215507,0.2201253151685112,0.2678706151685112,0.5785860501685113,0.6414975353414208
110,EB,mcar,with_extinct,continuous,0.999926686256414,0.09693981454271522,0.15369714696528833,0.11950154416896236,0.08560803723308186,0.1237864408830229,0.15408472180345684,0.11037714587432138,0.09539184889228726,0.14484240276808524,0.1789594371006831
111,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.01835226359301359,1.9783488128053253,0.10066739006480124,0.020227534279372135,0.07583696513135336,0.15505406015366185,0.02580621620196759,0.027091450546086034,0.03419202909376841,0.043585300545385175
112,EB,mcar,ultrametric,continuous,0.999931465957869,0.13430500748789995,0.6391995633707465,0.3462427220452945,0.14703636857211708,0.3855159312813131,0.3745054819244844,0.30032009106878227,0.4045753187320867,0.3306321374438039,0.18865203890060067
113,EB,phyloNa,ultrametric,continuous,0.999931465957869,0.09209932554947761,0.18419200554532467,0.18382668021388276,0.11416379828889012,0.23904465934337454,0.29465739284247716,0.12515262162947882,0.1482057970294788,0.17564962892042219,0.10010224218611141
114,EB,mcar,with_extinct,continuous,0.999926686256414,0.06917275164129513,0.8136245843660317,0.1622960079198968,0.074881038447694,0.3258053627829091,0.2164809408356738,0.08287623868181274,0.0878118307051171,0.1714599019041548,0.15535795115166182
115,EB,phyloNa,with_extinct,continuous,0.999926686256414,0.041745971220976286,0.734479044032309,0.1781618301016968,0.04203824402206108,0.5037400433723344,0.21419796756530077,0.038093435593641395,0.06412075712123932,0.09082658855183293,0.07302320924917925
