"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123"
"t134",-0.0433043754446029,0.0505713924502938,0.0185609468916072,-0.0777393679538166,0.0739816420533519,-0.209209642192331,0.0591639843625452,-0.00344862818252308,0.00241061562309358,-0.00204048480934104,0.0030261435439576,0.00331926672244993,-0.00286152468019791,0.00348560054594412,-0.0193647326383542,0.0257931281638567,-0.131815028887786,0.0180273410063065,0.0474196745777411,-0.0106534347304235,-0.0073519157129004,-0.0330476707685978,-0.00601624104553947,0.401862286556664,-0.000438312410562164,-0.0745425842007226,-0.00171361376261901,3.13003169011346e-05,0.00884422439303948,-0.000971244160444376,0.00599430900304649,-0.00323067871307582,0.00228330908226992,-0.445573162905318,-0.00548778507927556,0.0143209378297681,-0.000130794602896891,-2.84548860168821e-15,9.36750677027476e-17,-6.38378239159465e-16,-0.0294382248798223,0.00146111884465653,-6.2099137392221e-06,0.000461547521774143,-0.0715461981651879,0.0403635644034549,0.0055935253266018,-0.00894609974586221,0.105262658035572,0.000360018640807678,-0.00623878047787119,0.0553111508275798,0.0980666727041773,-0.00077115546749893,-3.46032806669285e-06,0.0549895294887927,-0.0358851335795713,0.0637097862403698,-0.0019289851545834,0.000150068040433376,0.00030577609279576,0.000117470345040219,0.0012825494945625,-0.00014151660159431,-0.00764606016823694,-1.04285349713329e-05,2.77986712387303e-05,7.72944540445971e-06,2.09552821529964e-05,2.97391385871808e-07,2.82996837146456e-06,0.00209157339196225,1.24901944671572e-05,-0.000625416101265583,-4.73082598822819e-06,-3.24677418045159e-05,-0.000137067383025695,-0.010333375111494,9.44566304859627e-07,-2.36376732072252e-05,5.8897181712177e-05,1.81361795311812e-06,1.00000472443626e-08,-3.06540422174628e-05,-1.54326459377401e-08,0.00347353805911099,0.0211962744814267,-0.000495130272497877,-0.0319124415659627,-0.00772686965782039,-0.0530291528479796,-0.0938456014221626,0.0436966264676354,-0.0607477738632364,0.0914831817852706,-0.154513774879739,0.129830635225,0.215742552732284,0.186921891407844,0.0106707922453984,-0.0443020504773735,-0.00967545621191697,0.0142854177935779,0.0726295072996415,-0.0280761297082934,0.0352614877917989,-0.0501543910616831,-0.0303188461511666,-0.0410344002039711,0.124274328918181,-0.105079249088569,-0.0636959425540197,-0.172774591392171,-0.0866271619175542,-0.258682998211562,-0.234572372104408,0.165989902106097,-0.293913610975599,-0.0387293396887283,-0.0887803093019618,-0.0463286561526675,0.0335996075404435,-0.139367826052916
"t135",-0.043304375444603,0.0505713924502939,0.0185609468916073,-0.0777393679538168,0.0739816420533522,-0.209209642192331,0.0591639843625455,-0.00344862818252312,0.00241061562309349,-0.00204048480934109,0.00302614354395766,0.00331926672244945,-0.00286152468019789,0.00348560054594401,-0.019364732638354,0.0257931281638568,-0.131815028887786,0.0180273410063066,0.0474196745777412,-0.0106534347304234,-0.00735191571290025,-0.0330476707685982,-0.00601624104553976,0.401862286556668,-0.000438312410562346,-0.0745425842007242,-0.00171361376261868,3.13003169012305e-05,0.0088442243930388,-0.000971244160444008,0.00599430900304682,-0.0032306787130755,0.0022833090822699,-0.445573162905322,-0.00548778507927531,0.0143209378297685,-0.000130794602896773,-2.82976767018717e-15,1.6306400674182e-16,-1.01307850997046e-15,-0.0294382248798244,0.00146111884465689,-6.20991373852131e-06,0.000461547521774202,-0.0715461981651908,0.0403635644034575,0.00559352532660151,-0.00894609974586362,0.105262658035576,0.000360018640808171,-0.0062387804778715,0.0553111508275849,0.0980666727041859,-0.000771155467498562,-3.46032806664225e-06,0.0549895294887971,-0.0358851335795742,0.0637097862403752,-0.0019289851545846,0.000150068040434378,0.00030577609279544,0.000117470345039025,0.00128254949456233,-0.000141516601596267,-0.00764606016823922,-1.04285349700713e-05,2.77986712386548e-05,7.72944540457431e-06,2.09552821501192e-05,2.97391382889568e-07,2.82996837128584e-06,0.00209157339196013,1.24901944670401e-05,-0.00062541610126555,-4.73082598804785e-06,-3.24677418067566e-05,-0.00013706738302488,-0.0103333751115113,9.44566305265295e-07,-2.36376732064418e-05,5.88971817115621e-05,1.81361795217904e-06,1.000004824815e-08,-3.06540422175833e-05,-1.54326458038964e-08,-0.00347353805911012,-0.0211962744814256,0.000495130272497957,0.0319124415659636,0.00772686965782033,0.0530291528479786,0.0938456014221615,-0.0436966264676348,0.0607477738632352,-0.0914831817852693,0.154513774879737,-0.129830635224999,-0.215742552732281,-0.186921891407842,-0.0106707922453983,0.0443020504773729,0.00967545621191651,-0.0142854177935778,-0.0726295072996407,0.0280761297082931,-0.0352614877917988,0.0501543910616821,0.030318846151166,0.0410344002039701,-0.124274328918179,0.105079249088568,0.0636959425540184,0.172774591392169,0.0866271619175524,0.258682998211558,0.234572372104405,-0.165989902106095,0.293913610975596,0.0387293396887281,0.0887803093019609,0.0463286561526665,-0.0335996075404433,0.139367826052917
"t30",-0.0447808752642336,0.0546577940776746,0.0206027529433377,-0.0906466295609407,0.0955987768023266,-0.278185730255326,0.0972991758300429,-0.00638201041853325,0.00545994072755242,-0.00471296291795088,0.0147101292103283,-0.0588530133227557,0.0123232217613986,-0.00905169598540409,0.0321729023269327,-0.0135468443432737,0.0641248684343749,-0.00697923906761292,-0.0153434119920896,0.00257517073631445,0.0016600180215459,0.00357763844044951,0.000442160085317105,-0.0253037936975513,1.13451624803415e-05,-0.0130830400646986,-0.000774596945284318,0.000341751298084375,-0.0158098758424449,0.000315737148582961,-0.00117312611633681,0.000613468735734412,-0.000417718823709642,0.0674919976354873,0.000313575454365091,-0.000227743486801932,1.01172494287169e-06,1.40458391445497e-16,0,-9.57567358739198e-16,0.000594009394668717,-5.09204182995806e-05,7.47754297443609e-07,-9.36169423563652e-05,0.0155869917458514,-0.014664691091757,-0.00535703180991423,0.0185466111730862,-0.636640797842956,-0.204381909133615,-0.0251249502445563,0.183669345198852,0.173857418843667,-0.000832678736125103,-3.43070663119349e-06,0.0492873879471957,-0.0282549590793759,0.0441556255221847,-0.00106461160250509,7.36768628620544e-05,0.000132757806049301,5.04356735765994e-05,0.000455603986534118,-4.05523564848461e-05,-0.00211333291672074,-2.8603005665386e-06,7.49716951976625e-06,1.63378096496777e-06,3.5599610946279e-06,4.94488995935871e-08,4.31686540433918e-07,0.000239179813238502,1.00571158250266e-06,-3.94254430803667e-05,5.4862122992328e-06,5.13675166270272e-05,0.00142415422779047,0.591058901326987,-0.000260639133735435,-0.00117732950940929,0.000149307672084729,4.22191562994416e-06,2.01771035335368e-08,-6.091647923509e-05,-3.03852945123419e-08,-7.0603245472256e-16,-2.20743562318049e-16,7.38124839028131e-16,3.46944695195361e-16,5.46437894932694e-17,1.33573707650214e-15,-2.43641912200943e-15,-1.46367293285543e-15,5.62050406216485e-16,-2.02550649863742e-15,9.26342336171615e-16,-2.06605565988838e-15,-2.71744432511767e-15,-3.08650674463173e-15,-4.35415592470179e-16,-4.26741975090295e-16,5.73326108810335e-16,-1.02001740387436e-15,-1.90646110009851e-15,1.49272955107804e-15,-1.45022882591661e-15,1.73992764640474e-15,6.17995238316738e-16,3.88838267140201e-15,-1.51788304147971e-15,6.08887940067859e-16,-4.19803081186387e-16,-1.31876931250274e-15,3.25781068788444e-15,2.83280343627013e-15,2.87356943795558e-15,-7.80625564189563e-18,2.48087141108133e-15,3.11556336285435e-15,2.56088553141076e-15,7.42808592413269e-15,-2.89362717814656e-15,-3.04010289164935e-15
"t86",-0.045333645202643,0.0561846891169432,0.0213648768986973,-0.0954560209357113,0.103630060618601,-0.303794729350917,0.111406069542094,-0.00746570992244856,0.0065847937096895,-0.00569869554063384,0.0190117785956632,-0.0817390600537846,0.0179170742663157,-0.0136753078599432,0.0512191103481725,-0.0283663221958988,0.138122178209717,-0.0165062766363199,-0.0394534171352729,0.00773844364035705,0.00519201672650805,0.0186631706259548,0.00317120522783661,-0.207494762664272,0.000211009118850973,0.0327462754893323,0.00113226902760424,-0.000365655206816797,0.0155345797723591,-0.000235086958178547,0.000734584152201092,-0.000379622864483619,0.000254685718654348,-0.0380306733867221,-0.000109242368223102,3.94335997982095e-05,-1.18482349321646e-07,-1.39347084218699e-16,3.25260651745651e-17,3.57353036051222e-16,8.88983447719822e-05,-9.55231165260413e-06,2.21746697952275e-07,-3.27025612056511e-05,0.00555972796449394,-0.00599922699375301,-0.0026609850023812,0.0101107293253738,-0.369948656570697,-0.123265997213536,-0.0161511465230574,0.119817021487726,0.122936394299235,-0.000673934629765984,-2.8761728175672e-06,0.0433620721025004,-0.026779078458393,0.0457659011269116,-0.00135418434355415,0.000106358370902329,0.000221478575701014,8.52919767817865e-05,0.000976738058803443,-0.000114286215927175,-0.00623406609653491,-8.51984305631268e-06,2.28104818111639e-05,6.72263938496262e-06,1.90309626430872e-05,2.71110209256134e-07,2.61755803211594e-06,0.00201448016865434,1.2468345483583e-05,-0.000635920077689941,-1.18986303861924e-05,-9.9159253906888e-05,-0.00197307038479864,-0.772481068678987,0.000337055442309842,0.00149485762573234,-0.000135375317284546,-3.68816466894979e-06,-1.6379940869317e-08,4.90222710511796e-05,2.43203225992147e-08,1.57512891618694e-15,9.05525654459893e-16,-4.70977423727703e-16,-2.21177243187043e-16,6.10188982674842e-16,-3.10732342634346e-15,1.37823780166357e-15,2.41343403595273e-15,-1.87350135405495e-15,2.11527843851922e-15,-3.04790914729125e-15,3.18495230189342e-15,3.59868385091389e-15,5.04370850640257e-15,-2.99239799605999e-16,6.77409517368943e-16,-1.23924308315093e-15,-8.32667268468867e-16,1.31145094783847e-15,-2.35662184211449e-15,1.03736463863413e-15,-3.71360928119735e-15,-1.03042574473022e-15,-4.38971775595931e-15,1.92380833485828e-15,-2.19442519711066e-15,-7.8756445809347e-16,-5.01836528062072e-16,-4.36890107424759e-15,-2.63591232174676e-15,-2.1393477267484e-15,2.37657116208823e-16,-1.02804049995076e-15,-3.18842174884537e-15,-3.28426522089309e-15,-6.04898076073113e-15,2.34621350125863e-15,2.68274985559813e-15
"t89",-0.045703154319599,0.0572087292726655,0.0218769549721045,-0.0986977739136748,0.109074847256437,-0.32118111928872,0.121067674819344,-0.00821070875323314,0.00736204884149231,-0.00638010961754096,0.0220162110307031,-0.0978840786941417,0.0218862525251845,-0.0169710588724992,0.0648747137837177,-0.0392523272120456,0.192588252919133,-0.023561906093865,-0.0573965251997024,0.011611192409344,0.00784591073743147,0.0301864862059989,0.00526896614783541,-0.347828207924313,0.000365995550657891,0.0698755168208785,0.00270957506399392,-0.000959880161841191,0.0419856240506134,-0.000707428680912402,0.00238798741988928,-0.0012409679945924,0.000838429722660818,-0.1300966892124,-0.000489625758331043,0.000289578835471958,-1.19532055838338e-06,1.23464877644502e-15,-9.2374025095765e-17,-2.42861286636753e-16,-0.000469085622897191,3.7798950701095e-05,-4.6770153475435e-07,5.43937946270277e-05,-0.00897033327782873,0.00793398676068098,0.00268442778011395,-0.00903671337390576,0.305623810680307,0.0974463539675628,0.0118785277911993,-0.0867182794695842,-0.0818153867889408,0.000395692294869699,1.63941358724536e-06,-0.0237796086571554,0.0138936955478597,-0.0223545196287299,0.000589289509419089,-4.36668021811046e-05,-8.59375731139708e-05,-3.29357564393188e-05,-0.000350691460608095,3.85464417674256e-05,0.00208445845394101,2.84365215826646e-06,-7.5842023723444e-06,-2.13481013313764e-06,-5.86894392321384e-06,-8.3405655806134e-08,-7.98053021868846e-07,-0.000599884721275999,-3.6425558453888e-06,0.000184063556748778,2.71726788340791e-06,2.21225819840694e-05,0.00040635813098934,0.156514835113823,-6.8084305473595e-05,-0.000300351962066342,2.43252908250834e-05,6.53488407952826e-07,2.82024270584267e-09,-8.4109247634328e-06,-4.16361412360367e-09,0.0389499539641627,-0.00539893676051342,0.106647247929188,-0.0475397197312828,0.120715855584588,-0.137388924738369,0.0564584624662766,0.0797690802194281,-0.172724994989883,0.198462602172909,-0.128051446474094,-0.0113274786791825,0.0569621125472374,0.0337094916490233,-0.0205954982322379,0.0579520716304876,0.00429596321426838,-0.222735482817736,-0.041871618132434,0.100749424214411,0.0126266494714894,-0.0816251498359038,0.133341855031654,-0.125722140096718,0.026302119007761,-0.205460988783572,0.173872189437628,0.0838051362827852,0.112043409665266,-0.0653567614926842,0.242210636664258,0.193516382595715,0.106066208199346,0.150247185031043,0.116465929463072,0.0360117530648652,0.0646348040909024,0.00240211933257183
"t90",-0.045703154319599,0.0572087292726655,0.0218769549721045,-0.0986977739136748,0.109074847256437,-0.32118111928872,0.121067674819344,-0.00821070875323313,0.00736204884149235,-0.00638010961754093,0.0220162110307031,-0.0978840786941417,0.0218862525251844,-0.0169710588724992,0.0648747137837175,-0.0392523272120455,0.192588252919133,-0.023561906093865,-0.0573965251997025,0.011611192409344,0.00784591073743155,0.0301864862059988,0.00526896614783543,-0.347828207924312,0.000365995550657855,0.0698755168208782,0.00270957506399402,-0.000959880161841298,0.0419856240506134,-0.000707428680912422,0.00238798741988905,-0.00124096799459187,0.000838429722660732,-0.1300966892124,-0.000489625758331175,0.000289578835471557,-1.19532055846136e-06,1.09047699255876e-15,-1.81061762805079e-16,-4.78783679369599e-16,-0.000469085622897319,3.77989507009717e-05,-4.67701534754688e-07,5.43937946267343e-05,-0.00897033327782835,0.00793398676068078,0.0026844277801135,-0.00903671337390581,0.305623810680305,0.097446353967562,0.0118785277911994,-0.0867182794695832,-0.0818153867889397,0.000395692294869686,1.63941358696301e-06,-0.023779608657155,0.013893695547859,-0.0223545196287298,0.000589289509420364,-4.36668021812307e-05,-8.59375731125816e-05,-3.29357564385984e-05,-0.00035069146060833,3.8546441767514e-05,0.00208445845394177,2.84365215854789e-06,-7.58420237433597e-06,-2.13481013051265e-06,-5.86894392287375e-06,-8.34056547644048e-08,-7.98053022646089e-07,-0.000599884721274021,-3.64255584508577e-06,0.000184063556749165,2.71726788270833e-06,2.2122581984613e-05,0.000406358130990596,0.156514835113821,-6.80843054739584e-05,-0.000300351962062139,2.43252908261951e-05,6.53488408901557e-07,2.82024340569341e-09,-8.41092476515419e-06,-4.16361578440875e-09,-0.0389499539641628,0.00539893676051265,-0.106647247929188,0.0475397197312825,-0.120715855584588,0.137388924738371,-0.0564584624662766,-0.0797690802194293,0.172724994989884,-0.19846260217291,0.128051446474096,0.0113274786791817,-0.0569621125472392,-0.0337094916490259,0.0205954982322382,-0.0579520716304874,-0.00429596321426799,0.222735482817737,0.0418716181324333,-0.100749424214411,-0.0126266494714896,0.081625149835906,-0.133341855031654,0.125722140096719,-0.0263021190077613,0.205460988783574,-0.173872189437626,-0.0838051362827846,-0.112043409665264,0.0653567614926858,-0.242210636664257,-0.193516382595715,-0.106066208199346,-0.150247185031042,-0.116465929463072,-0.0360117530648658,-0.0646348040909019,-0.00240211933257185
"t69",-0.0444061015418755,0.0536011745985429,0.0200692678925436,-0.0872131192522574,0.0896569334742989,-0.25907149408962,0.0861879705753043,-0.00550859771961044,0.00452455240855096,-0.0038911357972015,0.0108910112029984,-0.0372588317957365,0.00685514504821875,-0.00440452300234236,0.0123375891134964,0.00436042902610979,-0.0264087289573749,0.00512850070747653,0.0162426040877691,-0.00452771235695294,-0.00325309993720768,-0.0197177645514183,-0.00394591082097817,0.271550320454187,-0.000330805674061445,-0.118292830624358,-0.00587734599912266,0.00247645095701791,-0.113985070462081,0.00229048168228157,-0.00869495105985848,0.00455579989014455,-0.00310999535552648,0.510161251131398,0.00275458756852396,-0.00291208638807817,1.70115094226683e-05,9.51929507442273e-16,-2.08166817117217e-17,2.19269047363468e-15,-0.00393548091182215,0.000238982609120429,-1.52413297810505e-06,0.000132365712442255,-0.0209593773582854,0.0138247818718192,0.00274339569485907,-0.00655471688128572,0.164973049112994,0.0427199389492719,0.00327660394245605,-0.0208447137531895,-0.00481165247414044,-7.86862935881236e-05,-4.21521532782149e-07,0.00787975592199765,-0.00603204280042196,0.0120803703455185,-0.000426677607683352,3.51317528698522e-05,7.50479392528848e-05,2.89397599314365e-05,0.000333120972395629,-3.83063788078064e-05,-0.00208118555746392,-2.84178664609972e-06,7.59371327637565e-06,2.17347677451746e-06,6.00214397561671e-06,8.53110594692929e-08,8.16474451639482e-07,0.000612637898125636,3.70469230176473e-06,-0.000186659062930913,-1.85347573883834e-06,-1.36290815610507e-05,-0.000134242501524089,-0.0406198575163358,1.67373593060223e-05,6.65168801575421e-05,1.00853980311471e-05,3.3537759377774e-07,2.05726899847772e-09,-6.36983053813132e-06,-3.22613320350269e-09,0.0434419980972547,0.147733307951569,-0.0661843111779005,0.20977428882625,-0.0508945858774711,0.0686198330980438,-0.134698994488155,0.0285003983846294,-0.0579237740110649,-0.0519245385811672,-0.153573260414028,-0.0337237077334501,-0.0522259221791662,-0.0403721027423599,0.00497924159555393,-0.0352672439328779,0.0422770862359306,0.0519934299807281,-0.00440715073111448,-6.18821783510762e-05,0.0233787733913063,0.00974694374939186,-0.0455259908888459,-0.128995988025815,0.0450965149219708,0.198368111514897,0.0811487959324803,-0.20873918746417,0.060896628702788,0.0728462097442434,0.0532589128288315,0.0357236027811292,0.0106371590489402,-0.0524831743011848,0.201695690381387,0.0479436941155703,0.434429713102291,-0.0462427717253454
"t70",-0.0444061015418755,0.0536011745985429,0.0200692678925436,-0.0872131192522574,0.0896569334742989,-0.25907149408962,0.0861879705753043,-0.00550859771961053,0.00452455240855096,-0.0038911357972015,0.0108910112029985,-0.0372588317957365,0.00685514504821875,-0.00440452300234237,0.0123375891134964,0.0043604290261098,-0.0264087289573751,0.00512850070747631,0.0162426040877689,-0.00452771235695257,-0.0032530999372075,-0.0197177645514182,-0.00394591082097824,0.271550320454187,-0.000330805674061625,-0.118292830624358,-0.00587734599912261,0.0024764509570179,-0.113985070462081,0.00229048168228161,-0.00869495105985901,0.00455579989014462,-0.00310999535552649,0.510161251131398,0.00275458756852384,-0.00291208638807811,1.70115094227895e-05,4.50594422884976e-16,1.23165366794353e-16,2.1094237467878e-15,-0.00393548091182194,0.000238982609120518,-1.52413297838649e-06,0.000132365712441842,-0.0209593773582853,0.0138247818718189,0.00274339569485904,-0.00655471688128562,0.164973049112994,0.0427199389492722,0.0032766039424568,-0.0208447137531896,-0.004811652474141,-7.86862935884604e-05,-4.21521533734919e-07,0.00787975592199701,-0.006032042800421,0.0120803703455201,-0.000426677607684204,3.51317528689813e-05,7.50479392547838e-05,2.89397599314268e-05,0.000333120972395653,-3.83063788073415e-05,-0.00208118555746517,-2.841786644456e-06,7.59371327659422e-06,2.1734767751024e-06,6.00214397649106e-06,8.5311059807758e-08,8.16474454608116e-07,0.000612637898129272,3.70469230118881e-06,-0.000186659062932344,-1.85347573859913e-06,-1.36290815617952e-05,-0.000134242501524533,-0.0406198575163342,1.67373593017523e-05,6.65168801586097e-05,1.00853980315339e-05,3.35377591288846e-07,2.0572698187169e-09,-6.36983053440253e-06,-3.22613576475414e-09,-0.0434419980972554,-0.147733307951569,0.0661843111779007,-0.209774288826249,0.050894585877471,-0.068619833098044,0.134698994488154,-0.028500398384629,0.0579237740110641,0.0519245385811672,0.153573260414028,0.0337237077334512,0.0522259221791662,0.0403721027423604,-0.00497924159555401,0.0352672439328775,-0.0422770862359305,-0.0519934299807272,0.00440715073111508,6.1882178350757e-05,-0.0233787733913064,-0.00974694374939184,0.0455259908888455,0.128995988025816,-0.0450965149219709,-0.198368111514898,-0.08114879593248,0.208739187464169,-0.0608966287027885,-0.0728462097442441,-0.0532589128288318,-0.0357236027811287,-0.0106371590489412,0.0524831743011863,-0.201695690381389,-0.0479436941155705,-0.434429713102291,0.0462427717253461
"t10",-0.0237999957289916,0.0712098547118649,0.0222474918132201,-0.0901912609445006,-0.0153673495007363,0.00572176326919592,-0.00160786700473218,0.00245372210913496,-0.00327149332174819,0.000813851872080415,-0.0161212114486218,0.0935214623803744,0.00128184194620957,0.0254476859880906,-0.138088788311014,0.0053250023414304,-0.0329122656368454,0.00846455983013467,-0.0541400053501941,0.00137402095013061,0.00170872906398494,-0.021423715209572,-0.000661499986750694,0.0057549731910281,0.000109947895883627,0.0262595002433223,0.00994363300298648,-0.00160092664633916,0.0272661711327774,-0.000395543322433287,0.00510444340811372,-0.000358826087597895,0.00136420636187201,-0.0110796657823062,0.00815311189443422,-0.0343577747718384,0.000355757851460995,1.96040015817966e-15,3.70363462121048e-16,1.88737914186277e-15,0.237999016784463,-0.00199420948760925,3.427489516201e-05,-0.00305367195005313,0.485903894662037,-0.340813597437911,0.0182595512956497,-0.0744937039558752,0.0525431259802513,-0.0396341924365577,-0.000349845751745213,-0.00793517500241176,-0.0270351711860107,-0.003211989241795,-6.53042015070289e-05,-0.119154483620199,0.167383611952149,0.516530775192976,-0.240187739328638,-0.00947142132254163,-0.00755927963620849,-0.00271335833058245,-0.00193828296888405,-0.00106147725460201,-0.366463165811875,-0.000530270272356227,-0.000783235033969222,-0.010856048623512,-0.00231660477270521,-2.99829637403861e-05,-0.000197519877176582,0.134005938153384,-5.10950325455116e-05,-0.0429576008290153,0.000268847676873023,0.00181096564252914,0.000506718250661625,0.00363652756168049,0.000202492852872244,0.00249192948445804,-0.00355465610147986,-0.000109559982663671,-6.00258517895864e-07,-0.00730648070759876,9.60891217698068e-07,2.35922392732846e-16,1.53392923363249e-15,-5.8113236445223e-17,1.88911386533874e-15,1.73472347597681e-18,9.80118763926896e-17,-1.90819582357449e-17,4.82253126321552e-16,1.99493199737333e-16,6.52256026967279e-16,1.37737043992558e-15,-1.59594559789866e-15,6.93889390390723e-16,9.48893741359313e-16,8.2052420413703e-16,-1.40512601554121e-16,-5.42101086242752e-16,2.35922392732846e-16,6.46184494801361e-16,-2.39391839684799e-16,3.35668992601512e-16,-7.58507839870859e-16,-3.54750950837257e-16,1.70002900645727e-15,1.35308431126191e-16,1.25593979660721e-15,5.16947595841089e-16,8.15320033709099e-17,4.30211422042248e-16,-8.32667268468867e-16,-6.10622663543836e-16,-2.15105711021124e-16,-1.13320811068185e-15,1.00613961606655e-15,2.21567555969138e-15,-1.37390099297363e-15,1.6302063865492e-15,3.11209391590239e-15
"t40",-0.0254311142191405,0.0841816706067111,0.028260623123458,-0.135501556085513,-0.0507977895332696,0.0385656437135983,-0.000121829367497568,0.000940467165806136,-0.00201947660587383,0.000514878973957298,-0.0152635041653663,0.11841519990573,0.00193827436929347,0.0450413429745499,-0.311787232082553,-0.0108350789074345,0.032827116167633,0.0109925369981174,-0.240329156520907,-0.0181069484427583,-0.0136350006254737,0.0417758669124514,0.00101626483718338,-0.00826922382854479,-0.000126703022310522,-0.0135565856544707,-0.00385731197930519,0.000511314459564495,-0.00823088572062506,9.84717660963039e-05,-0.00111945424476079,7.80024973364514e-05,-0.000293282733709975,0.00224431126571488,-0.00112879002405263,0.00262131625639393,-1.91270683372315e-05,-1.39970500467879e-16,1.90819582357449e-16,9.15933995315754e-16,0.0318576316218378,0.000652896787618417,4.694040459548e-06,-0.000581756487306765,0.0964876322100076,-0.0900368607734929,0.00811385797651307,-0.0487851942849166,0.0524301300456681,-0.0587257302633461,-0.00684022093874425,0.0730123913898763,0.0231310208995461,0.000636660119021984,8.43735334177242e-06,0.00637696921949626,0.006767901712167,0.0714728500765944,-0.0913042642103492,-0.00569598297029481,-0.0080835403143715,-0.00308953565439129,-0.0388450439571068,0.00135861940297376,0.390530596497271,0.000544648719083068,0.000743538845187236,0.00267813477861287,-0.000993523716867717,-1.59922242640241e-05,-0.000227357083937895,-0.635321710126778,5.11355794377963e-05,0.425880357121693,-9.20692112639478e-05,-0.000581068433337784,-0.000133402200298527,-0.000922961579625856,-5.10502094355173e-05,-0.000620965703145493,0.000711020847359979,2.14213743465278e-05,1.2114690479283e-07,-0.0107808286253387,-1.47778674401084e-07,-1.49186218934005e-15,-4.91794105439425e-16,2.06605565988838e-15,-7.59808882477842e-16,4.9960036108132e-16,1.56125112837913e-16,5.3776427755281e-17,4.33594132820403e-15,-4.64905891561784e-16,-2.19008838842072e-15,-9.71445146547012e-17,-4.02455846426619e-16,6.60929644347164e-16,-3.40005801291454e-16,1.41553435639707e-15,-6.86950496486816e-16,-4.62303806347819e-16,3.15719672627779e-16,-2.4008572907519e-15,4.92661467177413e-15,-3.60128593612785e-15,-1.82145964977565e-16,-7.64145691167784e-16,7.71951946809679e-16,-3.60822483003176e-15,6.45317133063372e-16,-2.13024042849952e-15,-3.18890963982299e-15,7.49400541621981e-16,-1.79023462720806e-15,6.92154666914746e-16,1.63410951437015e-15,1.11022302462516e-15,-1.17961196366423e-16,-5.43402128849735e-15,-3.81639164714898e-16,-1.53392923363249e-15,-1.50920942409982e-16
"t43",-0.025638400187792,0.0857159927224327,0.0289379799606151,-0.140103283338054,-0.0534667364009204,0.0407727831239488,-0.000132394925233661,0.00103431583474665,-0.00225785135604427,0.000576444954847832,-0.0176755965824982,0.141804453568808,0.00236766124194828,0.0558963126202471,-0.394913291255468,-0.014993204254884,0.0457719175373764,0.0156913112623514,-0.349628992621363,-0.0271686752641691,-0.0206045171746284,0.0675697959135926,0.00168852680279129,-0.0138618886967359,-0.000219766532712257,-0.0289276693235322,-0.00923073589258534,0.00134224973978156,-0.0222457818965035,0.000296323335572706,-0.00363912377583812,0.000254986229099066,-0.000965491753464847,0.00767742033549191,-0.00505925201464784,0.0192495159660543,-0.000192965266223336,-6.09321620936853e-16,-1.33573707650214e-16,-3.88578058618805e-16,-0.168101633519268,-0.00258354358476367,-9.9005304135804e-06,0.000967628886768517,-0.155677800000311,0.119073884367798,-0.00818533954024812,0.0436029690298166,-0.0433138378918813,0.0464248732627568,0.00503071125030263,-0.0528431510203941,-0.015393923276398,-0.000373807031751588,-4.80927697527205e-06,-0.00349710761284354,-0.00351136675717942,-0.0349111716499937,0.0397321423191302,0.00233855933932207,0.00313655546401325,0.00119303359659772,0.0139470609135309,-0.000458234996011601,-0.130580072585971,-0.000181786389174256,-0.000247217446886191,-0.000850456038519434,0.000306392014415045,4.91992514770647e-06,6.93176639323478e-05,0.189190140925325,-1.49389671653503e-05,-0.123268718871013,2.10256729302916e-05,0.000129637260755854,2.74744728852865e-05,0.000187004167879973,1.03120069209383e-05,0.000124766575828461,-0.000127761760725852,-3.79555173912432e-06,-2.08586659687297e-08,0.00184970497111248,2.52995624558324e-08,-0.121280503957575,0.0990963237825491,0.119638039875851,0.120922180657846,0.0470731652843575,0.0216173378963029,0.0831021434490987,0.289280283287634,0.0405196943195175,-0.130218547265689,0.0517662219790774,-0.100351524859621,0.0645056648774407,0.0369811900697909,0.13312315702598,0.00988318042516133,-0.0295906605092477,-0.044942588057605,-0.103682869531442,0.264597859191553,-0.203952366493482,-0.0874003207062489,0.00131784669809032,0.0853099192471359,-0.203519343368477,0.0702094335538089,-0.0992076220419674,-0.131071521887983,0.0903606603486188,-0.119075873642033,0.0246625637100207,0.0711676117739377,0.0705450094248787,-0.0322145467793252,-0.191947429305716,-0.106610903817222,0.0380410726674477,-0.0365250354337596
