"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122"
"t52",-0.103512342547578,-0.0551340987454589,-0.0220688354639593,0.00308966948436897,0.0249240882625899,-0.00932212707646456,0.223004669306316,-0.00758000651740455,-0.0375520636877237,-0.000653292044892423,0.00189338046959045,-0.0083411002725665,0.00772253976142004,-0.000502352732193269,0.0119799337791569,0.000681181795384345,-0.00903623667710619,0.0222603964495115,-0.0179988071517925,0.0698959116040832,-0.000223337612681716,0.127702195545695,-0.0277212855934292,-8.88043708094596e-06,0.0046340591031955,-0.0229821673984243,-0.600160262395468,0.0202526675479702,-0.120731545550241,0.0219136468888138,-0.0865661498470093,0.00143882691434582,0.00696933331323361,7.09753714349601e-05,3.53640859418643e-06,-9.22304408014136e-05,0.000987060045281721,-0.00465044502935921,0.000118173308827942,-5.8255950415205e-06,0.000430397803992524,-4.80207001722052e-06,-0.000172336409502748,0.00365656451474712,-0.0014618305429337,0.0427219822073006,-2.17815481357463e-05,-0.000305648757430517,-0.000305502809656481,0.00697259777438354,0.00020237728819078,-0.00195678865223739,-0.00200646371496283,0.00124973147201796,1.5926969692028e-05,8.04103751655722e-06,-0.12994091575009,3.12355927891644e-05,4.83807727232909e-05,0.0016081479453407,8.76937432008756e-06,-4.7262291067926e-06,-3.8406264371867e-06,-0.000711391085953271,8.11414082167673e-06,1.40487418307054e-05,1.41013680060966e-05,8.33282040343103e-09,7.55768864766881e-08,1.80508265876357e-07,4.29652192991759e-08,1.26529738975106e-08,2.41154683775695e-08,7.15310831177917e-07,0.00237513353368317,-4.34260841893386e-08,-7.36625480538483e-05,1.98413042522235e-08,0.000108852984780621,-7.34122774324056e-08,-3.81608004250045e-10,-2.73288529820489e-09,-5.63127954175535e-09,-1.31897627114948e-13,-0.707106781186546,-2.05962006724378e-07,7.02217181008598e-14,0.00133713859048074,-1.6129835012727e-14,2.02185838500546e-15,5.64202892794578e-15,9.20461235261936e-08,6.07681147259805e-15,-6.58446710929572e-16,-3.2053449488925e-15,-0.000127885737761593,1.2346087452254e-16,1.51042748631903e-15,-3.4661060091454e-15,8.64603605837239e-06,2.61974787041351e-15,-2.02215783322136e-15,-1.87885647299444e-15,-4.29097843212144e-15,3.46906931181468e-15,8.78435033147849e-16,4.18456437271336e-15,1.72249396528106e-15,-2.60935700191774e-15,-2.02237829785133e-15,-3.95120178175021e-08,4.98356179311248e-06,-5.74038697047129e-16,-4.42015503792923e-16,1.69472381835926e-16,-0.00132361410525528,4.44087470350962e-16,-1.43868371524605e-16,-3.46072308853714e-17,1.46030305635284e-17,3.81575112670284e-17,-2.11767069409205e-16
"t62",-0.105268790736551,-0.0566300598265322,-0.0234015907978523,0.00329324097132847,0.0279590257699056,-0.0107695921814457,0.280630568542714,-0.0108025645568693,-0.058384838164148,-0.0010242845787909,0.00349807246689134,-0.0232045648440096,0.0302689627341233,-0.00260307793004793,0.0694095938957662,-0.00204291244944221,0.0125196326722274,-0.0104711673038695,0.00807686332315344,-0.0258615062723255,1.96984300015914e-05,-3.91855679539935e-05,-0.000368035525370541,-6.34001266644912e-07,0.000411405141982906,-0.00208845632886887,-0.0578146553979709,0.00198600284240773,-0.0116285754771513,0.00208298159786622,-0.00792454295381465,0.000115451262072568,0.000471649938727364,3.50464132762782e-06,2.67361659200827e-09,3.91772070522465e-06,-6.98886103778149e-05,0.00687100108786741,-2.03152553911456e-05,1.28082731357029e-06,-0.000121222517031921,1.38807464895125e-06,5.18540677465346e-05,-0.00330988783601022,0.00140949706184864,-0.0523201826384535,3.59485798880753e-05,0.000569260129839103,0.000613751733278968,-0.0145907461241651,-0.000573020588586127,0.00584761375932792,0.0068865293799889,-0.00493838424107393,-8.1599704576012e-05,-4.70495531003166e-05,0.937268717737242,-0.000276154367842018,-0.000680324490512597,-0.0351618524425059,0.00522157289976165,-7.45158114423489e-05,-5.06961543327975e-05,-0.00690530894946861,7.16757076733294e-05,0.000122244292896635,0.000121283609402118,5.9093539280687e-08,4.35649161872632e-07,9.1191369941278e-07,2.14654963703945e-07,5.82511208730011e-08,1.04993062547813e-07,2.7921189764807e-06,0.00901694509317776,-1.59388698959394e-07,-0.000232871957424716,6.24225207705298e-08,0.000340088943131624,-2.07457870338438e-07,-1.03276580240631e-09,-7.31407072044214e-09,-1.45157832779045e-08,7.40860423532044e-16,-1.15955256970727e-15,-4.19268752539263e-07,8.75444200199589e-17,0.00268151573110187,-2.68734279494402e-17,1.89175590593427e-16,-1.02822082652139e-17,1.80809537631352e-07,3.48728532354281e-16,3.50243031945918e-16,2.71918377109483e-16,-0.000242386537361931,-4.75485108252112e-16,2.88785408215212e-16,-1.91717416241873e-16,1.61724045449806e-05,1.59087295471111e-16,9.86811369805404e-17,8.02384370957559e-17,1.24400867539114e-17,-5.12404447544731e-16,-1.29125819110146e-16,3.96608165712478e-16,1.56219730266938e-16,-4.63379140655006e-17,-6.53651928916562e-17,-6.95859122118945e-08,8.5917114270646e-06,1.20322337089405e-16,6.50713124761443e-17,1.71862265475303e-15,-0.00217256068796063,-1.56000026776075e-16,-1.09594927882503e-16,-1.4025673384294e-16,-1.39974620978687e-16,-4.86969900050297e-16,-9.45050373684919e-17
"t94",-0.107859329066907,-0.0588143507170668,-0.0252921398451778,0.00358077937089195,0.0320882342117648,-0.0127032115258071,0.354319942324731,-0.0147355090516407,-0.0831834491891891,-0.00146495046258566,0.00533788400501161,-0.0393550979248532,0.0541539408726927,-0.00479827417855377,0.129165293622928,-0.00465109018444088,0.0322617766313944,-0.0376456716913362,0.0296180385563691,-0.103351384321389,0.00019066918862189,-0.0810042654781029,0.0165605119687306,3.68904641029184e-06,-0.00157633961421934,0.00755939734052428,0.176516651816888,-0.0056686515300445,0.0194661154347334,-0.00338617832376637,0.0120521466432767,-0.000151704928771937,-0.000554989304878031,-3.66895807386164e-06,-2.31383645576955e-09,-3.18947764762004e-06,6.20343051925265e-05,-0.499156396832675,8.5641458724417e-06,-5.40381493868008e-07,4.88373397140585e-05,-5.55679100379403e-07,-2.0546822770473e-05,0.00089196884445264,-0.000370709736015634,0.0125635576643386,-7.74357997298516e-06,-0.000117611267715603,-0.000123630951199154,0.00290006286445851,0.000103817315282594,-0.00104340860376304,-0.00118378205232353,0.00081951603843454,1.27819840188897e-05,7.1807757978493e-06,-0.137932740211735,3.94218159202166e-05,9.20519382912278e-05,0.00459517863711939,-0.000636001403779007,8.17486911677649e-06,5.43538409142341e-06,0.00070166505842674,-7.13067223765025e-06,-1.21174287077801e-05,-1.19879293474651e-05,-5.53000378839443e-09,-3.7682263091617e-08,-7.38829901534177e-08,-1.72835154281314e-08,-4.46302082114913e-09,-7.74054660024848e-09,-1.88361469278533e-07,-0.000592666389578694,1.01272296944261e-08,1.22566049274853e-05,-3.26110763984624e-09,-1.75749233732505e-05,8.90032901004566e-09,4.0002687897929e-11,2.75137044075295e-10,4.89592785114603e-10,4.8403005639639e-16,3.40062399094276e-15,1.53896531615219e-09,3.04262025923757e-16,-3.67409081558634e-06,3.58760586433285e-15,2.40308093417797e-15,1.09613782548243e-15,3.44144463696182e-10,8.62294226297185e-16,-2.50048292140507e-15,-9.40504451065894e-15,-1.89745782931076e-06,4.35854606008299e-15,-2.52608602945646e-15,-1.12824154449258e-15,1.63416594842138e-07,1.01777279483761e-14,-2.94883826879534e-14,6.6169341329725e-14,1.03878453054819e-13,0.707106781186547,-8.70874775700677e-14,5.19055405219564e-14,-1.66097348803997e-14,1.42215316432303e-14,8.41995829554079e-15,-1.47382982490987e-09,2.18092356049854e-07,2.7452075204037e-15,-2.60753087757818e-15,-1.79216996709165e-15,-7.75944210833805e-05,5.4792087860531e-16,1.65150468388841e-16,2.59521125161764e-16,5.79130059296719e-16,5.72410308981165e-18,-3.28037141737293e-16
"t95",-0.107859329066907,-0.0588143507170668,-0.0252921398451778,0.00358077937089199,0.0320882342117648,-0.012703211525807,0.354319942324731,-0.0147355090516407,-0.0831834491891891,-0.00146495046258567,0.00533788400501157,-0.0393550979248532,0.0541539408726926,-0.00479827417855389,0.129165293622928,-0.0046510901844407,0.0322617766313944,-0.0376456716913362,0.029618038556369,-0.103351384321389,0.000190669188622011,-0.0810042654781029,0.0165605119687313,3.68904641020413e-06,-0.00157633961421924,0.00755939734052424,0.176516651816888,-0.0056686515300444,0.0194661154347337,-0.00338617832376642,0.0120521466432766,-0.000151704928771777,-0.000554989304877573,-3.66895807416695e-06,-2.31383645403482e-09,-3.18947764811357e-06,6.20343051919298e-05,-0.499156396832676,8.5641458724443e-06,-5.40381493883458e-07,4.8837339714114e-05,-5.55679100450201e-07,-2.05468227707922e-05,0.000891968844452334,-0.000370709736015072,0.0125635576643383,-7.74357997245e-06,-0.000117611267715843,-0.000123630951198959,0.0029000628644584,0.000103817315282695,-0.00104340860376323,-0.00118378205232492,0.000819516038433103,1.2781984018706e-05,7.18077579877609e-06,-0.137932740211735,3.94218159202117e-05,9.2051938291313e-05,0.00459517863711889,-0.000636001403781006,8.17486911686236e-06,5.43538409197982e-06,0.000701665058426185,-7.13067223692687e-06,-1.21174287078495e-05,-1.19879293476732e-05,-5.5300042371745e-09,-3.76822631056235e-08,-7.38829895408977e-08,-1.72835148280763e-08,-4.46302117126681e-09,-7.74054478563794e-09,-1.88361468748304e-07,-0.000592666389580387,1.0127229074232e-08,1.22566049276102e-05,-3.26110974747258e-09,-1.75749233719286e-05,8.90033057906239e-09,4.00046965399222e-11,2.75138190970399e-10,4.89592224015414e-10,-6.63740848738524e-16,-3.18624301928966e-15,1.5389787622666e-09,-2.6605744718661e-16,-3.67409080902215e-06,-3.38913426565013e-15,-2.04470316559549e-15,-1.05210292823779e-15,3.44144906535171e-10,-1.07810705065467e-15,2.26076167058286e-15,9.44129268024255e-15,-1.89745784319201e-06,-4.03462326656151e-15,2.33349889032143e-15,9.12592231758618e-16,1.63416597821525e-07,-1.03681091122231e-14,2.94315609781337e-14,-6.61968362736884e-14,-1.04000321570201e-13,-0.707106781186547,8.6813990111533e-14,-5.20275596209873e-14,1.65857344512495e-14,-1.40132842421348e-14,-8.42298249793079e-15,-1.47382615981525e-09,2.18092348976085e-07,-2.78965125891638e-15,2.53193352830934e-15,1.45105372248517e-15,-7.75944210842086e-05,-5.55357573429405e-16,-1.31797259771461e-16,-1.10499628808671e-16,-5.37731148657873e-16,-7.24604599514017e-17,8.22155462707323e-16
"t76",-0.107827266153892,-0.0587871828753566,-0.0252682890538322,0.00357714416357537,0.0320350491867072,-0.0126780762097499,0.353340616971843,-0.014681974121597,-0.082841501352829,-0.00145886731326503,0.00531201278741675,-0.0391214599428077,0.0538037093239954,-0.00476584876455466,0.128280606280423,-0.00461069728826673,0.0319484972529076,-0.0371903213137183,0.0292560778702971,-0.10203417427473,0.00018752349540056,-0.0794231177252718,0.0162253654969554,3.59488873228302e-06,-0.0015302847430397,0.00733338387092767,0.170814741090847,-0.00547912158943044,0.0185130086319021,-0.00321557931013538,0.0114015022129845,-0.000141937441834085,-0.000512937262685087,-3.32421973234936e-06,-1.9307613806363e-09,-2.20409616702097e-06,2.70051580783387e-05,0.500796941254931,1.25843581309376e-05,-6.95224696895848e-07,5.86981610479487e-05,-6.6441787903394e-07,-2.43837329622354e-05,0.000965791760270465,-0.00040052714944255,0.0134813089453483,-8.25683154487646e-06,-0.000125152325960599,-0.000131407580929339,0.00308069956037839,0.00010988796986003,-0.00110383587592924,-0.00125079593808698,0.000864968706664561,1.34688838012014e-05,7.56150441976501e-06,-0.145114607476601,4.14448111917557e-05,9.66623822805129e-05,0.00482192124250258,-0.000666505693258039,8.5523221583254e-06,5.68441053624556e-06,0.000733259995159746,-7.44966092878271e-06,-1.26588986126171e-05,-1.25231479431069e-05,-5.77295648420359e-09,-3.93025756003214e-08,-7.70079679333804e-08,-1.80134434238598e-08,-4.64932122874845e-09,-8.06088586088476e-09,-1.9601353242805e-07,-0.00061662033454013,1.05339158461881e-08,1.27333779751312e-05,-3.38781943341046e-09,-1.82566841480814e-05,9.23695298651477e-09,4.14986973705636e-11,2.85387542626094e-10,5.07630415910728e-10,2.31236938890645e-15,8.64865759299157e-17,1.59109638271618e-09,9.24294898797245e-15,-3.79771415957852e-06,4.18061976001791e-15,-6.02324229087544e-15,2.86682216770766e-15,3.55614154475261e-10,-5.97496656634694e-15,1.18228149058184e-14,-6.88664362935261e-15,-1.95970531680772e-06,-0.707106781186548,-6.36862345323002e-14,4.04700781655708e-14,1.6874423412771e-07,2.11933900919845e-15,-1.24957608494969e-14,9.93088875928165e-15,-7.42843234187273e-15,4.03352341140236e-15,-5.97488065555273e-15,-3.46230976072609e-16,-6.6961980507712e-15,-3.04612744448275e-16,-1.30067723212331e-15,-1.520446020409e-09,2.24912730760712e-07,3.23975238282785e-16,8.13199694531151e-16,-7.617819493667e-16,-7.99543015551587e-05,-1.02870404709224e-15,5.5236816903036e-16,-1.53811219227449e-16,4.29896763333717e-16,-3.99221614198731e-16,-1.51767592583901e-16
"t77",-0.107827266153892,-0.0587871828753567,-0.0252682890538322,0.00357714416357536,0.0320350491867071,-0.0126780762097499,0.353340616971843,-0.014681974121597,-0.0828415013528289,-0.00145886731326502,0.00531201278741678,-0.0391214599428077,0.0538037093239953,-0.00476584876455471,0.128280606280423,-0.00461069728826675,0.0319484972529076,-0.0371903213137182,0.029256077870297,-0.10203417427473,0.000187523495400484,-0.0794231177252715,0.0162253654969556,3.59488873234104e-06,-0.00153028474303983,0.00733338387092777,0.170814741090847,-0.00547912158943058,0.018513008631902,-0.00321557931013536,0.0114015022129847,-0.000141937441833981,-0.000512937262685004,-3.32421973229385e-06,-1.93076122798064e-09,-2.2040961667278e-06,2.70051580787412e-05,0.500796941254932,1.25843581305629e-05,-6.95224696906256e-07,5.86981610476434e-05,-6.64417879231265e-07,-2.43837329624019e-05,0.000965791760269855,-0.00040052714944247,0.0134813089453481,-8.25683154493675e-06,-0.000125152325961048,-0.000131407580930215,0.00308069956037924,0.000109887969859669,-0.00110383587592869,-0.00125079593808468,0.000864968706665678,1.3468883801176e-05,7.56150441966687e-06,-0.145114607476601,4.14448111902497e-05,9.66623822816759e-05,0.00482192124250284,-0.000666505693259267,8.55232215741077e-06,5.68441053516505e-06,0.000733259995159732,-7.44966092790927e-06,-1.2658898614161e-05,-1.25231479440099e-05,-5.77295688502635e-09,-3.93025763036975e-08,-7.70079677584173e-08,-1.8013445375915e-08,-4.64932035242341e-09,-8.06088860326573e-09,-1.9601352979745e-07,-0.000616620334536078,1.05339165961104e-08,1.27333779724736e-05,-3.38782059050829e-09,-1.82566841498005e-05,9.23695677853219e-09,4.14988364676142e-11,2.85387226288511e-10,5.07631530426092e-10,-2.4722672988578e-15,-1.76575608565776e-16,1.59107381384474e-09,-9.27216728853013e-15,-3.79771416321451e-06,-4.30082965009372e-15,5.99009808687852e-15,-2.87541993128978e-15,3.55626292926651e-10,5.98735730014269e-15,-1.19744380303854e-14,6.70074829764578e-15,-1.95970526752597e-06,0.707106781186548,6.34658936108818e-14,-4.05555112933408e-14,1.68744251630637e-07,-2.02241020862565e-15,1.23083579330498e-14,-9.95266469337671e-15,7.5879323437453e-15,-4.03131627000947e-15,6.3304724761273e-15,7.07216295532691e-18,6.63924670939596e-15,3.27132276002207e-16,1.47832174158556e-15,-1.52044875394018e-09,2.24912728985765e-07,-3.05774577112972e-16,-7.26789574186715e-16,9.08584825070658e-17,-7.99543015550357e-05,1.14992748345348e-15,-4.61909795823059e-16,-5.7521225921029e-17,-4.926624502638e-16,5.92741477383335e-16,-1.60022162264503e-16
"t15",-0.0651044972929098,-0.0195862689558258,0.0337702193997708,-0.00730919137346957,0.0657631164875339,-0.0139564291543281,0.0545846827690052,0.00666259594354555,-0.00145044811603096,0.000960186374480859,-0.00536902472415314,0.0475717390712616,-0.0550151335652967,0.00290613677915465,-0.0457896079751311,0.0160632170086249,-0.107409392177386,0.117982388946316,-0.0724993182073468,0.355093419360232,0.00051646726180685,0.187281467166772,-0.0350496919700515,-1.57002353814013e-06,-0.00117800599152689,0.00705698828699339,0.255961014427383,-0.00902928622951005,-0.267867747328834,0.0615267652309967,-0.402685101981422,0.019520020441002,-0.00289601142280299,0.00778791136413109,-0.0147528178665941,-1.05801965253702e-05,0.000147479750649687,-4.0925929271015e-05,0.0094638907810524,-0.000365932751630792,0.0216449905850117,-0.000236214548838179,-0.00819555208618903,0.0683637364224402,-0.024593741470771,0.0128149804351861,-0.000760424909697666,-0.0080565132195521,-0.00674016366108845,0.00229263019770252,0.00357751492020093,-0.0327311437513988,-0.0289028659477913,0.0150810772684714,0.000118740990120483,3.86893328150672e-05,-0.00962912016512446,-0.000168777856513981,-0.00108728145540022,-0.0765100207125917,0.0168312398840072,-0.000337878316371586,-0.000242656356969716,-0.00058076986151635,0.000405776754975746,0.000695275841343703,0.000692522479192591,3.66092738443767e-07,2.9936979044521e-06,6.73937799072309e-06,1.5964967395511e-06,4.54293170060839e-07,8.45680210148793e-07,2.30210238696814e-05,0.00177099450421425,-1.56240151107797e-06,-0.00248218143062474,6.68322822904487e-07,8.57401860245438e-05,-2.50585913777755e-06,-1.32603984390249e-08,-9.55621321859015e-08,-2.02414673450142e-07,4.63884822916103e-15,-2.76116758721884e-14,-3.3428712669082e-05,4.65835012227038e-18,0.677594454629909,2.19998033776516e-14,1.59988310711104e-14,4.54626095009977e-15,-1.68192728376569e-05,-5.20149410145443e-16,4.37923454411985e-15,2.00764949649403e-15,0.000133758920243691,1.8559693783573e-15,8.99290117857631e-15,1.29420120161889e-14,-6.39337142310879e-06,-6.72952370676384e-16,2.24518392756834e-16,6.08795337366658e-16,8.11799862453947e-16,3.23110934374493e-15,-1.16677418788099e-15,3.15835169114927e-15,7.02025885736604e-17,-2.75003567925661e-15,1.27029608756848e-16,1.69213379775198e-07,-1.60735750515334e-07,-3.8856078238033e-16,5.03048996805137e-16,-1.38080694830084e-15,-0.000737376905290783,9.01814207452258e-18,-3.72517531641685e-16,-4.72282947924524e-17,-3.45782574200527e-17,1.52252839336874e-17,1.7380890809074e-16
"t16",-0.0650083778248314,-0.0195415688019433,0.0336152405186683,-0.00727316123516128,0.0652442223909972,-0.0138262432703369,0.053889915004734,0.00655391416111092,-0.00142403992987524,0.000942547901648726,-0.0052561283719752,0.0463825097789035,-0.05353804127247,0.00282523182344842,-0.0445007014650461,0.0155163315724451,-0.103423277494387,0.112829387405552,-0.0693092887978705,0.338993687847363,0.000488543926611421,0.176016308763852,-0.0328943987914598,-1.45962326424769e-06,-0.00108898935377154,0.00651737377186769,0.235616581589344,-0.00829948610612112,-0.242309149349958,0.0555912311686743,-0.362821220146669,0.0174663225593661,-0.00257563238347941,0.00687488367079264,-0.0128146710386948,-9.08003560974938e-06,0.000125664359199307,-3.46361270621362e-05,0.00788190559918901,-0.000301859114133223,0.0176509956592213,-0.000192373367121731,-0.00666055503322843,0.051261616814198,-0.018331898931895,0.00932970257577925,-0.000536646084570823,-0.00561264871870594,-0.00465759742185274,0.00157733986989929,0.00238357404707181,-0.0216858214588364,-0.0188812802160769,0.00971641962149402,7.46957734290417e-05,2.40650311892127e-05,-0.00589216307425386,-0.000101819839689735,-0.000638936144757055,-0.0441624272102079,0.00934692506501048,-0.000176031189184468,-0.000124519136354052,-0.000287141963496884,0.000197560408807044,0.000337602065286685,0.000335553644656313,1.70061566966919e-07,1.30128451881362e-06,2.75581362825489e-06,6.48847621310794e-07,1.75463005004019e-07,3.13118569361766e-07,7.65038753557589e-06,0.000568340331602135,-4.77914623171913e-07,-0.000542990145369945,1.43821206209915e-07,1.80035440814179e-05,-2.95973601217181e-07,-8.74078803266811e-10,-4.85299334919971e-09,1.26332745676331e-09,-5.32014856657685e-15,2.95788770360497e-14,3.11890595656965e-05,3.25660879881323e-17,-0.734876609055218,-2.38180178867865e-14,-1.73006365474653e-14,-4.91323470909958e-15,2.26701971361919e-05,5.57022150789728e-16,-4.92049676779288e-15,-2.12004478120931e-15,-0.000274470042663014,-1.88949674730719e-15,-1.82692159680694e-14,-1.39503334460596e-14,1.56832721406779e-05,7.38837784617016e-16,-2.78359011906062e-16,-6.28192933813784e-16,-8.57804291823075e-16,-3.36774939918487e-15,1.33092472473328e-15,-3.49033052186796e-15,-8.3987459266419e-18,2.91378652421849e-15,-8.80542516686534e-17,-1.49006991129132e-06,5.25613872647641e-06,4.10689010499547e-16,-4.03335934395742e-16,1.11150146805924e-15,-0.00563240236430347,6.2460369169259e-17,2.16835785300599e-16,2.6645253352e-17,-2.19454302461068e-17,1.71162170925755e-18,-6.78228821379084e-17
"t11",-0.048657889665552,-0.00305397132755383,0.0704123175893028,-0.0146199188323101,0.142999505990103,-0.0416167690291454,-0.0174892841154118,0.000893032999046849,-0.000171550328499554,0.00032280634945692,-0.00236433972579165,0.0228850953336144,-0.0250382606883977,0.00103036666661775,-0.00836883754752593,0.00825941308642547,-0.0521771325225263,0.0479122267599096,-0.0258308782507752,0.142261214133536,0.000520630086263889,-0.123448798083927,-0.0363598657821742,2.58264452221804e-07,-0.000375622398319015,0.00176209482129563,0.0216550724460279,-0.000114917738770057,-0.09809645249827,0.023177490026652,0.0478479897594371,-0.00070142931363076,-9.0597984832172e-05,-0.00173897606287851,0.00643459463870628,2.0101611757431e-07,-5.38653300723863e-06,2.24066955705729e-06,-0.00942485630059161,0.00041320137800977,-0.0279896766790212,0.00030997489773153,0.0110035276526372,-0.181844400251412,0.0680973529358291,-0.00332567309734176,0.00304008234552716,0.034872107922014,0.0306768189129266,-0.00234021837675579,-0.0212697989897837,0.206461974144517,0.248754812817623,-0.041986443502984,-0.000741835245157922,-0.000264592996782272,0.0240520302905001,0.00143669752573494,0.0107230896464354,0.836324653045644,-0.231296123644646,0.0070969273531308,0.00571951036919406,-0.00200832691023331,-0.0154600982336397,-0.0272778203582608,-0.0278188867806254,-2.66392301917445e-05,0.00192741409561688,0.000492270643556088,0.000107725565392102,1.91572091470444e-05,2.77602637762248e-05,0.000503675259366013,0.00239078788345422,-2.80781105442056e-05,0.0370793154826186,1.03870638296861e-05,9.69712255100806e-05,-2.16465632590145e-05,-1.0016606628735e-07,-6.96571048280768e-07,-1.30188709763442e-06,6.99717243744959e-16,-1.38777878078145e-17,-2.07878669759062e-05,-1.05968594210175e-17,0.0247866132882003,4.91401489517977e-16,2.08166817117217e-16,3.05026777001329e-16,1.54767178840625e-05,-7.56329374866626e-17,4.52560885115475e-16,-5.57830207512769e-17,-5.91919854719195e-05,-7.41160605111091e-16,-2.67754569948153e-14,4.54497550705923e-16,4.04564934354708e-06,-8.03351336690766e-17,-6.86474996745232e-17,-8.16278276524274e-17,-2.11364747140151e-17,6.50521303491303e-17,-1.99920002482706e-16,-5.41233724504764e-16,-2.83759829878515e-17,6.38378239159465e-16,-6.21434685774527e-17,-3.94214308855618e-06,2.2956055700245e-06,-9.88142030976025e-18,-1.49073873211497e-16,1.3765030781876e-15,-0.00280757445147297,1.42447218618738e-16,3.65492025299217e-16,2.68515965740065e-16,1.17403552869389e-16,-3.35756895650163e-16,-2.93123825083521e-17
"t134",-0.0513356944850598,-0.00332689407658422,0.0852811478088646,-0.0180264462087135,0.213785185835426,-0.0708887423859001,-0.0520021856744404,-0.00770117480678301,0.000305290286813381,-0.000525572446391297,0.00100383583909172,0.0033867796998232,-0.00736443948418388,0.000369912349231904,-0.00316238058035094,0.00552522215232228,-0.0417097047327955,0.0525445629407477,-0.0287552849627249,0.168472693407061,0.000967366925793424,-0.363590159569666,-0.123422217677024,-5.1796290487038e-06,0.000978538961362903,-0.00375058640206397,-0.0232441552881678,8.54479793868568e-05,-0.293268637170938,0.0858724299816749,0.336557210081081,0.00802367441944244,0.000374496888398744,0.0043020189139851,-0.00910573393597264,-2.2088348628109e-07,5.25343349515664e-06,-1.9802989774827e-06,0.00686542387178836,-0.000273390337758891,0.0167290397808256,-0.000183265534626584,-0.00639683012923028,0.0667998469411987,-0.0244277699341409,0.00109656108083501,-0.000918246458261061,-0.0102486526090486,-0.00889331624779498,0.000674410036541763,0.00622419508931889,-0.0620850321724157,-0.0927789011314259,-0.0138803773339795,0.000113629487777092,4.3893251408171e-05,-0.0041356002891624,-0.000248259149504204,-0.00182870132889625,-0.14039716800257,0.0373140037927922,-0.0010703413888422,-0.000849486897003003,0.000287727863799048,0.00218362320387655,0.00384339176066656,0.00391210888556128,3.61126395674513e-06,-0.000248004788876923,-6.07091596910626e-05,-1.32324547256275e-05,-2.28041062855897e-06,-3.22677185270485e-06,-5.55521213613692e-05,-0.000259889065057261,2.99780296740889e-06,0.00635698738441202,-5.82417982621278e-07,-7.41063465242459e-06,1.78944161500216e-06,7.91350230097532e-09,5.43143632907966e-08,9.67399591768652e-08,-2.39656437812775e-16,-3.98986399474666e-16,9.34198574168237e-07,1.82101605222036e-16,-0.00105797559204552,4.30745688649507e-17,-5.03069808033274e-16,4.57651148670449e-17,-6.10947749920111e-07,1.76144725406274e-16,-3.24405849696164e-16,1.12878357954608e-16,1.99346713090215e-06,-2.14021508848639e-16,7.79192519618011e-16,-3.40873163029443e-16,-1.27252361351374e-07,7.10064685015384e-17,1.95661176664596e-16,-1.11856531516098e-17,-3.97518824114323e-16,-7.24247051220317e-17,4.88906240088379e-17,-8.15320033709099e-16,-1.77310214803679e-17,1.08940634291343e-15,-1.85821149139844e-16,8.14696906514572e-08,-3.80755800916122e-08,9.15830838003232e-17,-4.44557161817061e-16,-2.45940420806612e-15,1.8520162296955e-05,-1.12734196173808e-15,-7.75304432276147e-16,7.65419549224719e-16,-7.19055138590134e-16,0.707106781186547,-6.06249573060432e-15
