"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110"
"t26",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,26.9676791657776,23.9178479868629,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,27.4130902864994,27.4130902864994,27.4130902864994,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,6.13483644488574,0,56.4109965389784,27.4130902864994,56.4109965389784,27.4130902864994,56.4109965389784,56.4109965389784,27.4130902864994,54.3175110561748,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389784,27.4130902864994,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,26.6460263574997,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,11.4082703255624,11.4082703255624,7.62843172712224,7.62843172712224,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t27",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,18.4665880540654,14.4918704974854,11.0735788103645,56.4109965389784,56.4109965389784,56.4109965389784,15.3458602089982,9.6529610518926,18.4665880540654,18.4665880540654,38.8906385479895,38.8906385479895,16.7501207355974,14.5829799426969,56.4109965389784,56.4109965389784,0,56.4109965389784,18.4665880540654,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,16.3731025712618,18.4665880540654,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,18.4665880540654,5.9194410616019,5.9194410616019,38.8906385479895,56.4109965389784,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,18.4665880540654,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,8.65279964838422,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,8.65279964838422,8.65279964838422,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t28",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,12.4281900776819,9.37835889876717,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,10.2851516641267,16.4607461587015,16.4607461587015,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,0,56.4109965389784,16.4607461587015,56.4109965389784,56.4109965389784,9.65358256612186,54.3175110561747,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,21.5398553984073,5.88978271020741,5.88978271020741,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,20.7727914694075,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t29",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,0,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,3.84780047242631,5.94128595522993,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,5.71262000613088,5.71262000613088,7.03310713901664,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,7.03310713901664,7.03310713901664,25.6766011624762,25.6766011624762,5.71262000613088,38.8906385479895,38.8906385479895,5.71262000613088,5.71262000613088,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t30",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,16.0153350379798,12.9655038590651,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,16.4607461587015,11.0658290109879,11.0658290109879,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,16.4607461587015,56.4109965389784,0,56.4109965389784,56.4109965389784,16.4607461587015,54.3175110561747,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,21.5398553984073,16.4607461587015,16.4607461587015,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,20.7727914694075,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,5.37514482167722,5.37514482167722,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t31",32.9090002245149,21.3935273937623,25.6766011624761,20.904516027508,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,13.6505153058395,20.904516027508,25.6766011624762,25.6766011624762,22.2583094753553,56.4109965389784,56.4109965389784,56.4109965389784,22.555873317409,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624761,23.5094603695756,56.4109965389784,56.4109965389784,25.6766011624762,56.4109965389784,25.6766011624762,56.4109965389784,0,5.31638308717381,56.4109965389784,23.5831156796725,25.6766011624761,14.7988925453037,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,14.7988925453037,14.7988925453037,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,25.6766011624762,25.6766011624762,13.6505153058395,13.6505153058395,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,20.904516027508,20.904516027508,56.4109965389784,56.4109965389784,25.6766011624762,38.8906385479895,5.31638308717381,5.31638308717381,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,14.7988925453037,20.904516027508,20.904516027508,38.8906385479895,56.4109965389784,56.4109965389784,10.8282624077888,10.8282624077888,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,14.7587980115899,14.7587980115899,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t32",32.9090002245149,21.3935273937623,25.6766011624761,20.904516027508,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,13.6505153058395,20.904516027508,25.6766011624762,25.6766011624762,22.2583094753553,56.4109965389784,56.4109965389784,56.4109965389784,22.555873317409,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624761,23.5094603695756,56.4109965389784,56.4109965389784,25.6766011624762,56.4109965389784,25.6766011624762,56.4109965389784,5.31638308717381,0,56.4109965389784,23.5831156796725,25.6766011624761,14.7988925453037,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,14.7988925453037,14.7988925453037,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,25.6766011624762,25.6766011624762,13.6505153058395,13.6505153058395,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,20.904516027508,20.904516027508,56.4109965389784,56.4109965389784,25.6766011624762,38.8906385479895,5.21449881216072,5.21449881216072,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,14.7988925453037,20.904516027508,20.904516027508,38.8906385479895,56.4109965389784,56.4109965389784,10.8282624077888,10.8282624077888,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,14.7587980115899,14.7587980115899,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t33",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,12.4281900776819,9.37835889876717,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,10.2851516641267,16.4607461587015,16.4607461587015,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,9.65358256612186,56.4109965389784,16.4607461587015,56.4109965389784,56.4109965389784,0,54.3175110561747,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,21.5398553984073,9.65358256612186,9.65358256612186,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,7.88630490195243,7.88630490195243,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,5.06779632898376,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,20.7727914694075,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,5.06779632898376,5.06779632898376,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t34",30.8155147417113,19.3000419109587,16.4533956630598,23.5831156796725,36.7971530651859,29.882405798324,53.872099935453,50.8222687565383,23.5831156796725,23.5831156796725,10.015802758,16.3731025712618,12.9548108841409,54.3175110561748,54.3175110561747,54.3175110561747,10.0746964879444,16.3731025712618,13.1954243330116,13.1954243330116,36.7971530651859,36.7971530651859,16.3731025712618,14.2059617783612,54.3175110561748,54.3175110561748,16.3731025712618,54.3175110561747,3.84780047242631,54.3175110561747,23.5831156796725,23.5831156796725,54.3175110561747,0,2.54563792920152,23.5831156796725,54.3175110561747,54.3175110561747,54.3175110561747,54.3175110561747,54.3175110561747,36.7971530651859,54.3175110561747,54.3175110561747,36.7971530651859,36.7971530651859,10.015802758,10.015802758,23.5831156796725,23.5831156796725,54.3175110561747,54.3175110561747,23.5831156796725,23.5831156796725,3.84780047242631,3.84780047242631,4.93962165621303,16.3731025712618,16.3731025712618,36.7971530651858,54.3175110561747,4.93962165621303,4.93962165621303,23.5831156796725,23.5831156796725,3.84780047242631,36.7971530651859,36.7971530651859,3.84780047242631,3.84780047242631,53.550447127175,54.3175110561747,36.7971530651858,36.7971530651858,23.5831156796725,23.5831156796725,54.3175110561747,54.3175110561747,16.3731025712618,36.7971530651859,23.5831156796725,23.5831156796725,36.7971530651859,36.7971530651859,36.7971530651859,36.7971530651859,23.5831156796725,23.5831156796725,23.5831156796725,36.7971530651858,54.3175110561747,54.3175110561747,23.5831156796725,23.5831156796725,16.3731025712618,16.3731025712618,54.3175110561748,54.3175110561748,54.3175110561748,54.3175110561748,23.5831156796725,23.5831156796725,36.7971530651859,36.7971530651859,23.5831156796725,23.5831156796725,36.7971530651859,36.7971530651859,36.7971530651858,36.7971530651858
"t35",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624761,25.6766011624761,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,5.94128595522993,56.4109965389784,25.6766011624761,25.6766011624761,56.4109965389784,2.54563792920152,0,25.6766011624761,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624761,25.6766011624761,56.4109965389784,56.4109965389784,25.6766011624761,25.6766011624761,5.94128595522993,5.94128595522993,7.03310713901664,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,7.03310713901664,7.03310713901664,25.6766011624761,25.6766011624761,5.94128595522993,38.8906385479895,38.8906385479895,5.94128595522993,5.94128595522993,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624761,25.6766011624761,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624761,25.6766011624761,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624761,25.6766011624761,25.6766011624761,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624761,25.6766011624761,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624761,25.6766011624761,38.8906385479895,38.8906385479895,25.6766011624761,25.6766011624761,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t36",32.9090002245149,21.3935273937623,25.6766011624761,20.904516027508,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,14.7988925453037,20.904516027508,25.6766011624762,25.6766011624762,22.2583094753553,56.4109965389784,56.4109965389784,56.4109965389784,22.555873317409,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624761,23.5094603695756,56.4109965389784,56.4109965389784,25.6766011624762,56.4109965389784,25.6766011624762,56.4109965389784,14.7988925453037,14.7988925453037,56.4109965389784,23.5831156796725,25.6766011624761,0,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,9.91838937669625,9.91838937669625,56.4109965389784,56.4109965389784,4.59932642785385,4.59932642785385,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,25.6766011624762,25.6766011624762,14.7988925453037,14.7988925453037,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,20.904516027508,20.904516027508,56.4109965389784,56.4109965389784,25.6766011624762,38.8906385479895,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,9.91838937669625,20.904516027508,20.904516027508,38.8906385479894,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.91838937669625,9.91838937669625,38.8906385479895,38.8906385479895,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,38.8906385479894,38.8906385479894
"t37",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,21.0944442776855,18.0446130987708,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,21.5398553984073,21.5398553984073,21.5398553984073,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,21.5398553984073,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,21.5398553984073,54.3175110561747,56.4109965389784,56.4109965389784,0,4.45954545478201,17.2762223559443,21.5398553984073,21.5398553984073,56.4109965389784,8.60595927249153,8.60595927249153,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.5091584269445,17.2762223559443,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t38",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,21.0944442776855,18.0446130987708,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,21.5398553984073,21.5398553984073,21.5398553984073,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,21.5398553984073,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,21.5398553984073,54.3175110561747,56.4109965389784,56.4109965389784,4.45954545478201,0,17.2762223559443,21.5398553984073,21.5398553984073,56.4109965389784,8.60595927249153,8.60595927249153,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.5091584269445,17.2762223559443,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t39",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,21.0944442776855,18.0446130987708,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,21.5398553984073,21.5398553984073,21.5398553984073,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,21.5398553984073,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,21.5398553984073,54.3175110561747,56.4109965389784,56.4109965389784,17.2762223559443,17.2762223559443,0,21.5398553984073,21.5398553984073,56.4109965389784,17.2762223559443,17.2762223559443,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,3.36050937016623,4.12757329916595,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t40",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,12.4281900776819,9.37835889876717,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,10.2851516641267,16.4607461587015,16.4607461587015,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,5.88978271020741,56.4109965389784,16.4607461587015,56.4109965389784,56.4109965389784,9.65358256612186,54.3175110561747,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,21.5398553984073,0,4.09741415021925,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,20.7727914694075,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,9.65358256612186,9.65358256612186,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
