"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t111",0.0532770874271498,-0.0903097598784534,-0.00905353012270332,0.0329904676260422,-0.240592344559663,-0.0227987132095995,0.0156935596284752,0.0487851778261341,-0.00226743365716619,0.0039850687083496,-0.0162906254875875,0.0308625148434642,0.0206279252094837,-0.00018733109526624,0.00120267045984221,-0.032313904455084,-8.57551469255589e-06,0.000644478719089424,-0.000209621182573953,0.32308107126087,2.55241199530511e-06,-3.85942892147906e-05,-0.000491661369414,-0.000540347980650983,-5.7817892620399e-06,0.00457725253925917,0.00139833712181438,6.31675514054771e-05,0.00196495900089998,0.00101200341302348,-0.00339591776524603,0.0115039756364864,-3.54251684637192e-06,-0.000191307367360276,0.00425575215208311,-0.28171564580375,-0.00954016639155779,0.000111361594716405,3.00388783084399e-05,-0.000296501472790669,-0.00625863280708242,-0.00299226658004371,4.70663114571366e-05,-4.01315560161652e-05,-2.21187721539288e-17,9.69450106564879e-06,-2.17697276194321e-06,-0.000447065440739282,1.20601103639233e-05,-0.000205618070084228,0.00456484471119218,-0.0030272612891799,1.08684420909927e-15,-0.000150844026274604,3.16324937629581e-16,1.15968144428032e-05,-5.83024903636805e-16,3.94627870145052e-06,0.000245366435628601,-5.15789948230698e-05,-6.30236104874847e-06,-4.81207677017768e-05,-1.02117420661095e-05,-9.00116275671237e-06,3.14739240102685e-16,-6.7761240215602e-05,-4.39010690787683e-07,-6.15725808975326e-08,-0.000174850582716554,0.00132782085993462,-4.44295809625782e-05,0.000400904024992047,0.0276038244030638,1.12548789963743e-13,0.000378398151924476,1.74227274453696e-15,0.000253045063692793,-0.480209349632565,-0.022216601603365,0.000495409490115644,-5.3469705647394e-06,-1.46064305262858e-05,-7.79966137109685e-06,-5.2132404755837e-05,-1.36304570982078e-15,1.85550801140111e-05,7.86192821119618e-16,3.78452010479216e-05,9.48641333485506e-08,-3.29176028706516e-07,-4.93046828217704e-09,6.89980150355451e-07,-1.25706806457772e-06,-8.68020031146116e-16,1.83602141204894e-07,1.75932105149799e-06,1.86943337672389e-16,-7.39737968364014e-16,3.21796866358816e-16,1.83287960487567e-15,2.15355396007927e-07,1.71770267893381e-15,1.92183735644404e-07,2.00377396295051e-15,1.95434599824206e-16,-2.41148532577421e-16,4.84429278051588e-15,-8.72477483316483e-16,-1.6679994028555e-06,1.41859430909917e-14,2.97104088443638e-15,-1.92609758491497e-15,-5.27414284162435e-15,-1.31462985204561e-14,0.707106781186548,-9.11824066575855e-07,8.91678684729755e-16,1.88172924307007e-16,-1.12291567677208e-16,-1.10825372020535e-15,-4.94334390747591e-15,-1.52007478663195e-15
"t24",0.0512477707884855,-0.084322776543665,-0.00836718123368269,0.0286102997128676,-0.204502877739775,-0.0184451765665775,0.0125114229956032,0.0384711925735787,-0.00163436209195297,0.00242120916861825,-0.00954573034752119,0.0176009377552063,0.0104243035875235,-8.15744828080614e-05,0.000469325089575447,-0.0076032713149261,-1.16575578966576e-06,7.37626068297777e-05,1.88865926315862e-05,-0.0933762803625664,7.32013489808698e-06,-2.47928285173115e-05,-0.000148400173805854,-7.57963285013567e-05,-4.85771195324336e-07,-0.000110187871757143,-9.47404657287759e-05,-3.72763970562779e-05,-0.00137077299165512,-0.000727755095482159,0.00293870342698252,-0.0102100688889462,3.4394250933993e-06,0.000201757218973906,-0.00460566075846292,0.179132800995368,-0.00389706692291579,0.000114197330898111,7.91796962197631e-05,-0.001695670691059,-0.247578461814399,-0.493176971777087,-0.00247674755591871,0.00289840227807166,3.66269740178754e-16,0.00111057279131717,-0.000141668203060798,-0.0146127154767595,0.000278009902485399,-0.0039253999436443,0.0739856430905697,-0.288934225962912,0.707106781186554,0.000172942194110335,-5.49087454841062e-16,7.45282842420403e-05,-9.83428307200948e-15,2.40058785983142e-05,0.00146143796730749,-0.000297035509837478,-3.31710583322636e-05,-0.00023898204411059,-5.06818900081812e-05,-4.16066223397601e-05,-4.15313215804943e-16,-0.000269658963168862,-1.50541995662381e-06,-2.06698419584282e-07,-0.000470801886555879,0.00322974692194909,-9.93066868608032e-05,0.000629341790986663,0.0430817082706497,1.70636855130158e-13,0.00057296635175173,2.41791534625901e-16,3.04894839697864e-05,-0.00688856063674578,0.0164398454324366,-0.000179683993305264,7.70651825970457e-06,3.80690952672702e-05,2.43919691789852e-05,0.000169796455341835,-4.05949788366877e-16,-9.96991255554217e-05,3.91698273930233e-16,-0.000230884890696014,-1.04574944733618e-05,-7.83992821599029e-06,-7.07757803659952e-08,8.97154590430148e-06,-1.37818153554956e-05,2.8297301660297e-16,1.7791229297999e-06,1.46717044112464e-05,2.57532144388765e-16,7.17040595902471e-18,2.5948175676505e-16,-7.16825239928294e-17,1.36882938591117e-06,9.52257679240856e-17,1.05324168411427e-06,1.19124038124747e-15,2.70259043461496e-16,-5.65929873172316e-17,2.33218616493542e-16,-5.37401015843434e-16,-7.10318227239163e-06,-5.17667487146814e-16,-4.56690290891752e-16,-7.81097224147027e-17,2.64536603748781e-16,-3.58264366387976e-16,6.96350021357155e-17,-3.59029863981702e-06,-8.18986310710437e-16,1.06128882892554e-15,1.06688582186562e-16,-8.13410964327109e-16,-5.48664812543065e-15,-2.15775835973309e-15
"t25",0.0512477707884855,-0.084322776543665,-0.00836718123368272,0.0286102997128676,-0.204502877739775,-0.0184451765665775,0.0125114229956032,0.0384711925735787,-0.00163436209195287,0.00242120916861816,-0.00954573034752118,0.0176009377552063,0.0104243035875236,-8.15744828081711e-05,0.000469325089575528,-0.0076032713149261,-1.16575578982725e-06,7.37626068297158e-05,1.88865926312224e-05,-0.0933762803625661,7.32013489800204e-06,-2.4792828517039e-05,-0.000148400173806063,-7.57963285013255e-05,-4.85771195288774e-07,-0.000110187871757253,-9.47404657286304e-05,-3.72763970560228e-05,-0.00137077299165528,-0.000727755095481801,0.00293870342698281,-0.0102100688889461,3.43942509348969e-06,0.000201757218973982,-0.00460566075846254,0.179132800995367,-0.00389706692291534,0.000114197330899533,7.91796962196651e-05,-0.00169567069105752,-0.247578461814399,-0.493176971777086,-0.00247674755591854,0.00289840227807126,9.90770191530143e-16,0.0011105727913171,-0.000141668203061193,-0.014612715476758,0.000278009902485506,-0.0039253999436471,0.0739856430905688,-0.288934225962947,-0.707106781186541,0.000172942194073219,8.2569260412562e-16,7.45282842402745e-05,1.05799427932856e-14,2.4005878597198e-05,0.00146143796730634,-0.000297035509835671,-3.31710583320387e-05,-0.000238982044111007,-5.06818900056936e-05,-4.16066223414419e-05,9.39242926950652e-17,-0.000269658963168623,-1.50541995728882e-06,-2.0669841953097e-07,-0.000470801886555069,0.00322974692194969,-9.93066868610226e-05,0.000629341790985944,0.0430817082706499,1.71497277974243e-13,0.000572966351752475,2.51727682889516e-16,3.04894839709816e-05,-0.00688856063674764,0.0164398454324352,-0.000179683993306088,7.70651825871229e-06,3.80690952673353e-05,2.43919691790939e-05,0.000169796455342005,-3.37226922596444e-16,-9.96991255556701e-05,-3.30573162390841e-16,-0.000230884890695919,-1.04574944745657e-05,-7.83992821599891e-06,-7.07757801379692e-08,8.97154590411713e-06,-1.37818153553044e-05,-5.20716126479111e-17,1.7791229296964e-06,1.46717044105335e-05,-1.05307944732445e-16,-7.43019205261507e-17,2.06727776560769e-16,4.58518094959117e-16,1.36882938625514e-06,-3.25444674992916e-16,1.0532416839481e-06,5.42453801232135e-16,-6.60496786870696e-17,-5.85561171223845e-16,8.61188514797133e-16,-4.35106060835561e-16,-7.10318227228033e-06,-2.69602030109866e-16,-3.74484294693922e-16,-1.39939716200688e-16,4.05913531605082e-16,-3.13073426190298e-16,-7.69897892454828e-17,-3.59029863987998e-06,-6.54187580565847e-16,6.31515598081253e-16,-2.07158465989785e-17,-4.38710693515681e-16,-5.19925577613593e-15,-2.43943408411481e-15
"t36",0.0516818494217564,-0.0855980133333497,-0.00851315199433401,0.0295323445456153,-0.212073077494964,-0.0193499220634906,0.0131707852992261,0.0406035530803637,-0.00176263477840821,0.0027234180902726,-0.0108340401713323,0.0201109818754268,0.0122707940039811,-9.95064962793671e-05,0.000587001349609315,-0.0104547044845593,-1.70507597395473e-06,0.000109259465635404,3.07900774131789e-05,-0.160554868523679,1.46345453573479e-05,-5.59501853213296e-05,-0.000419658441998917,-0.00033270524131974,-3.14368660762898e-06,0.00192438173487024,0.000524825513096131,-4.39323519452824e-06,-0.000301178208013544,-0.000172050565387867,0.000966548331577496,-0.00347746302885706,1.31217979790272e-06,8.53278034236426e-05,-0.00210826361752998,0.0896523462334264,-0.00201037855097638,5.93566380404711e-05,4.15958901997236e-05,-0.000898639070260736,-0.132873341999641,-0.265313718599234,-0.00132165256914093,0.00153007898592063,-2.33508902918559e-17,0.000549721768568316,-6.81227742030875e-05,-0.00635301224853788,0.000102645487595564,-0.00113704356036033,-0.0452220662087874,0.89717934461584,-2.16734071261862e-14,-0.00680683317105691,-6.62658566140646e-16,0.000118260035340307,-4.69591789289274e-15,3.03065922298409e-05,0.00177498447478421,-0.00034405916870964,-3.53827045434125e-05,-0.000246182147556973,-5.21914190825326e-05,-4.15197812759086e-05,9.70833317090533e-16,-0.000258059944292724,-1.40840840693232e-06,-1.92945183145801e-07,-0.000433331480012566,0.00296492877176501,-9.10754793087163e-05,0.000579268061341032,0.0396592804788645,1.57520503922404e-13,0.000527839363777093,-6.96870837700606e-17,3.22992228405229e-05,-0.00771379467164488,0.0485865494900513,-4.69697912715202e-05,6.14299801912591e-06,3.15520362216276e-05,2.03515833791062e-05,0.000141850944257406,3.50285741425207e-17,-8.42160341618163e-05,6.18664473537877e-17,-0.000195381758728374,-8.93858960019706e-06,-6.71414605318316e-06,-6.06518848766064e-08,7.68915220883769e-06,-1.18138657402544e-05,3.79026936902681e-16,1.52519824801634e-06,1.25779420707757e-05,1.3216327663642e-16,-2.56230144260481e-16,-1.19614501575204e-16,8.61411532055743e-17,1.17319394181467e-06,-1.5652299273127e-16,9.02499965494094e-07,1.2582462532578e-15,-6.65165514385672e-18,-5.36961318250988e-16,4.54185137487529e-16,-4.9046399238531e-16,-6.08847930028702e-06,-7.37335156257037e-17,-4.83036376454892e-16,-1.37684959324638e-16,2.75049798215863e-16,-4.10506191742529e-16,-1.77826740928306e-16,-3.0794857056248e-06,-9.32169686864448e-16,1.56579452175288e-15,1.75833916630332e-16,-5.4700698651048e-16,-6.2103985854947e-15,-1.85559431050155e-15
"t73",0.0528598152950328,-0.0890500447172286,-0.00890795991228361,0.0320137685014649,-0.232415476839665,-0.0217724706743187,0.014934486938962,0.0463030460788594,-0.00210349458420244,0.00351884196524704,-0.0142188555372121,0.0266972089527997,0.0170905148206063,-0.00014605840761707,0.000891460715626236,-0.0177564743151421,-3.0790182624185e-06,0.000199604142517196,6.09002793835705e-05,-0.330009177791059,3.2969543767081e-05,-0.000133759466020625,-0.00109364827428988,-0.00096733436057425,-9.69066475421231e-06,0.00690263822524187,0.00203615234297775,7.21862055411065e-05,0.00216153390984829,0.00110439478526746,-0.00348431041683108,0.0116718744273902,-3.41494189749713e-06,-0.000168904641354823,0.00322949092654319,-0.093190212743542,0.00173612282297713,-4.84969289724219e-05,-3.10951930151729e-05,0.000615265000841596,0.075657860631681,0.14227725137749,0.000476482290604196,-0.000494261365427321,1.24203554464395e-16,-0.000127563129640714,1.44456930365971e-05,0.00108722819138045,-1.43769890939386e-05,0.000135076514487435,0.00303213608720297,-0.0478521853909433,1.49228714816685e-15,0.000320059971814177,4.8315484850642e-16,-2.14621672082202e-06,2.60685262637163e-15,-9.79286693579723e-08,6.40094054577766e-07,-1.83814960379397e-06,-5.50218295136826e-07,-4.94809774062653e-06,-1.05118259247257e-06,-9.7501343138465e-07,1.18025234858626e-15,-5.5987450185635e-06,-9.41974488779038e-09,-6.59956087497676e-10,2.02311417008898e-05,-0.000234852351523239,1.00611959519871e-05,-0.000161674435865406,-0.0111980956974474,-4.89548688244042e-14,-0.000158123547227366,-3.69369852230874e-15,-7.68382184161959e-05,0.0238389744565848,-0.524277022721809,-0.00176273485266652,1.14532687750196e-05,3.70814521731909e-05,2.14921563280184e-05,0.000146550606926124,-2.26224399569874e-15,-6.98279301535012e-05,2.15470459314713e-15,-0.000155210347385651,-5.16899127040856e-06,-3.49198870360402e-06,-2.98772860844294e-08,3.7367827776145e-06,-5.59621261074814e-06,0.707106781186545,7.08134153326145e-07,5.69361613941802e-06,5.59831144379623e-15,-4.30976893009184e-15,1.87372892599572e-15,1.18826469896697e-15,5.09170749311236e-07,2.47957608091811e-15,3.86289571305902e-07,8.03241896919745e-16,-4.10536973123298e-16,3.41246876917988e-16,-2.78534197369935e-15,9.44318115831087e-17,-2.63962447044681e-06,-2.43334086802619e-16,-1.94566314451488e-16,1.64720688082895e-15,8.76192440145628e-16,-8.51539628744986e-16,3.26152213691149e-16,-1.35826840925976e-06,-6.11404171790846e-16,5.00648171987073e-16,3.84694622188724e-16,-1.01315476433649e-16,-5.89707273098815e-15,-2.42791430166986e-15
"t74",0.0528598152950329,-0.0890500447172286,-0.0089079599122836,0.0320137685014649,-0.232415476839665,-0.0217724706743186,0.014934486938962,0.0463030460788595,-0.00210349458420244,0.00351884196524712,-0.0142188555372121,0.0266972089527997,0.0170905148206062,-0.000146058407616954,0.000891460715626285,-0.0177564743151421,-3.07901826251974e-06,0.000199604142517213,6.09002793839314e-05,-0.330009177791059,3.29695437669906e-05,-0.000133759466020721,-0.00109364827428975,-0.000967334360574403,-9.69066475426609e-06,0.00690263822524182,0.00203615234297786,7.21862055412182e-05,0.00216153390984836,0.00110439478526727,-0.00348431041683137,0.0116718744273904,-3.41494189748161e-06,-0.000168904641354966,0.00322949092654232,-0.093190212743542,0.00173612282297749,-4.84969289723733e-05,-3.10951930151077e-05,0.00061526500084055,0.0756578606316808,0.142277251377489,0.000476482290603944,-0.000494261365427176,-2.29680034634687e-16,-0.000127563129640729,1.44456930369588e-05,0.00108722819137992,-1.43769890939549e-05,0.000135076514487364,0.00303213608720265,-0.0478521853909433,1.80735629948167e-15,0.000320059971814303,3.87029580858281e-16,-2.14621672042835e-06,-2.72221789182913e-15,-9.79286692522846e-08,6.40094054901651e-07,-1.83814960323124e-06,-5.50218295103663e-07,-4.94809774122875e-06,-1.05118259172751e-06,-9.75013431190144e-07,1.48735722052271e-16,-5.59874501816529e-06,-9.41974484009735e-09,-6.59956376674718e-10,2.02311417021224e-05,-0.000234852351523228,1.00611959514466e-05,-0.000161674435866749,-0.0111980956974464,-4.6200127944553e-14,-0.000158123547228439,-1.86462011279165e-15,-7.68382184166718e-05,0.0238389744565891,-0.524277022721804,-0.00176273485266568,1.14532687725008e-05,3.70814521728747e-05,2.14921563274918e-05,0.000146550606929534,-6.54455605671994e-16,-6.98279301540592e-05,3.24776213576344e-15,-0.000155210347385774,-5.16899126996446e-06,-3.49198870756294e-06,-2.98772852290249e-08,3.73678278408832e-06,-5.59621260906714e-06,-0.70710678118655,7.08134150542006e-07,5.69361613699433e-06,-5.79511015163724e-15,2.83752850204845e-15,-6.91671078121734e-17,-3.05502054990036e-16,5.09170748248546e-07,-3.42889207880398e-15,3.86289574669222e-07,-1.160465077886e-15,2.11846053447578e-16,-8.54659749415151e-16,1.43524024335222e-15,-6.43876080971976e-16,-2.63962447100356e-06,-6.15432276277057e-16,-5.98727804990526e-16,-2.83350422659587e-15,4.36271738171699e-16,-5.57326407231384e-16,1.05126662602684e-15,-1.35826840963009e-06,-1.10406563905796e-15,8.84680633703472e-16,1.20236264906035e-16,-4.06626808208156e-16,-6.60934353267745e-15,-1.90576253568553e-15
"t104",0.0530800642366982,-0.0896927592128679,-0.00898136278718993,0.0324712590521938,-0.236156536821435,-0.0222153700263305,0.0152563910952433,0.0473420195026446,-0.00216504456498917,0.00366030546012018,-0.0148191474340655,0.0278629183866901,0.0179366539706352,-0.00015416315651523,0.000944197231877172,-0.0190020029114265,-3.31162328111678e-06,0.000214878398322065,6.59460606300187e-05,-0.358292784522461,3.60029664315049e-05,-0.000146565457816778,-0.00120380270342505,-0.0010702362976038,-1.07481399253724e-05,0.00769960672754582,0.00227712059670686,8.37055895721786e-05,0.0025270191501202,0.00129330106642817,-0.00412981509525955,0.0138616212644813,-4.08879708031515e-06,-0.000204465740986708,0.00395960730018175,-0.117113987746542,0.00221345661464825,-6.21190760951781e-05,-4.01416756071435e-05,0.00080075900437571,0.100303739296756,0.189838792561588,0.000666633461235924,-0.000701637196340738,-1.40334263824386e-16,-0.000189804432466772,2.17868566177344e-05,0.00169494851874128,-2.31367632291377e-05,0.000223194101660279,0.00548266739818644,-0.0895048583830934,2.05587157669974e-15,0.000609406756489041,-3.23280353719885e-16,-4.55846019764875e-06,8.57077033106485e-16,-2.27376243885577e-07,1.52823282539069e-06,-4.59192926447364e-06,-1.57524108235529e-06,-1.57648889736901e-05,-3.35346051945611e-06,-3.65554175230906e-06,-1.00125957389475e-15,-3.57853464482589e-05,-2.68576426050675e-07,-3.8265196985116e-08,-0.000121965573203606,0.000957193736102943,-3.26998346330276e-05,0.000307456278441491,0.0211736577863317,8.73028361537239e-14,0.000290481625468252,2.34817216309034e-15,7.7129257993146e-05,-0.023197241814605,0.471070474577651,0.00151453377566968,-7.8322220067602e-06,-2.10599606544307e-05,-1.14125876965609e-05,-7.66206580639838e-05,8.38559517920901e-16,2.98054729753209e-05,-2.28192348394439e-15,6.28087354454091e-05,9.58825662732502e-07,2.69233510542166e-07,2.43646616144264e-10,4.16389259020809e-08,-2.84079492898598e-07,3.811423942141e-15,6.05193719649355e-08,7.74119365419624e-07,8.92917918126027e-16,1.15832590148429e-15,-3.77867187142717e-17,-7.19781814564119e-16,1.30186256719729e-07,6.11809567013315e-16,1.30571244027853e-07,1.96682123460294e-15,1.18899691704135e-15,-1.22688857320536e-15,4.29289756674486e-15,-1.66565256563379e-15,-1.31579979505344e-06,-1.96078576358506e-14,1.2334432708249e-12,-0.707106781186548,-5.77803356021948e-14,-4.05755461129679e-15,-2.43149169608705e-15,-7.46598987040819e-07,1.00098095968375e-15,2.01563557863928e-15,-2.49645854390937e-15,-1.53062610053204e-15,-4.8921883455154e-15,-2.60464711820339e-15
"t105",0.0530800642366982,-0.0896927592128679,-0.00898136278718992,0.0324712590521938,-0.236156536821435,-0.0222153700263305,0.0152563910952432,0.0473420195026446,-0.00216504456498926,0.00366030546012027,-0.0148191474340655,0.0278629183866902,0.0179366539706352,-0.00015416315651515,0.00094419723187715,-0.0190020029114266,-3.31162328126526e-06,0.000214878398322097,6.59460606297312e-05,-0.358292784522461,3.60029664314823e-05,-0.000146565457817011,-0.00120380270342534,-0.00107023629760371,-1.07481399252646e-05,0.00769960672754579,0.00227712059670691,8.37055895722816e-05,0.00252701915012016,0.00129330106642819,-0.00412981509525952,0.0138616212644814,-4.08879708023203e-06,-0.000204465740986567,0.00395960730018173,-0.117113987746542,0.00221345661464811,-6.21190760953585e-05,-4.0141675607128e-05,0.000800759004376463,0.100303739296756,0.189838792561588,0.000666633461235754,-0.000701637196340495,2.62121582601978e-16,-0.000189804432466634,2.17868566175618e-05,0.00169494851874144,-2.31367632288199e-05,0.000223194101660295,0.00548266739818623,-0.0895048583830935,1.78135158649429e-15,0.000609406756489004,-3.16423095951275e-16,-4.55846019774351e-06,1.02361048680027e-15,-2.27376243559844e-07,1.52823282550904e-06,-4.59192926432372e-06,-1.57524108261307e-06,-1.57648889740337e-05,-3.35346051917509e-06,-3.65554175237899e-06,-4.1697909161625e-16,-3.57853464485526e-05,-2.68576426135707e-07,-3.82651969211054e-08,-0.000121965573204578,0.000957193736102787,-3.26998346338016e-05,0.000307456278441272,0.021173657786332,8.82118312551357e-14,0.000290481625468939,2.85959067124866e-15,7.71292579919055e-05,-0.0231972418146051,0.47107047457765,0.00151453377566924,-7.83222200624672e-06,-2.10599606537805e-05,-1.14125876964923e-05,-7.66206580632925e-05,1.38098962918233e-15,2.98054729754568e-05,-2.54153481454531e-15,6.28087354452243e-05,9.58825662697168e-07,2.69233510855384e-07,2.4364630410188e-10,4.16389264058676e-08,-2.84079490911025e-07,-5.77426453351298e-16,6.05193717094796e-08,7.7411936627715e-07,-7.80573587910045e-16,4.95699344418263e-17,-1.06851253962878e-15,3.93339985775096e-16,1.30186256484134e-07,2.3710930198032e-16,1.30571240282419e-07,6.4496194590861e-16,-1.34706465451235e-15,1.19407204567286e-15,1.19168717823506e-18,3.35423649526755e-16,-1.31579979562702e-06,1.91191935325371e-14,-1.23407553096314e-12,0.707106781186548,5.80844184370052e-14,3.91327127296914e-15,2.15771918107526e-15,-7.46598994110874e-07,-1.76416826061308e-15,6.93671184459875e-16,2.15162754595077e-15,-1.11622297177473e-16,-6.00010830034161e-15,-1.86565491458467e-15
"t7",0.0438754769881939,-0.0633626920642081,-0.0060101809555562,0.0341464043175364,0.0221128724662834,0.000549811795123553,-0.00104182037184329,-0.00488504040828808,0.000898340695480568,-0.00384167975882614,0.0245562586517549,-0.0316863622617846,-0.0295615501757619,0.000347632044692125,-0.00261469433075479,0.134045287296445,8.95057044287494e-05,-0.0107751321107459,-0.000382649904824924,0.00129983155739144,8.22775025597055e-06,1.30226860105556e-05,0.000598212540978539,0.00102607283504588,1.33056475154852e-05,-0.0407672923189613,0.00174557645761077,-0.000167460343038364,-0.0153675775487522,-0.00243581517715555,0.00908610292173125,-0.0306981335627155,9.1729508468167e-06,0.000450725749598448,-0.00798063281339131,0.019656297295109,-0.016919356196377,0.000283997487951236,0.00012380680669157,-0.00185208111490973,-0.115424592622171,0.0149566134042412,0.00314217456995226,-0.0112916329418901,-5.30735304418548e-15,-0.00369888088043718,0.000550811404680303,0.12888998619299,-0.00172468606358351,0.0453932651744702,-0.915470793425782,-0.0811120313554334,1.08312117272436e-15,0.0546763843852933,-1.42853103213265e-15,0.0607406814308573,6.09120901402566e-15,0.00143794187957029,0.0699634831296237,-0.0109645162160993,-0.0007878505966316,-0.00467866172188062,-0.000990338992967555,-0.000675273891636533,-1.78850310845096e-16,-0.020748818256952,-1.50626471066549e-05,-2.02013667080276e-06,-0.0037841812352458,0.0242591187834306,-0.000710499614474377,0.0038727538072117,0.264592672142023,1.04847536441349e-12,0.00348405342196576,5.20462181696921e-16,0.000116733397305495,0.00836832212022109,-0.00644357964613473,0.00124663108214787,3.2832814278772e-05,0.000140482624000201,8.58440458736479e-05,-0.00239429346037522,-1.06917187274268e-15,-0.000286844120513017,1.01877239756122e-15,-0.000629990652282974,-5.83693731518772e-06,0.00039475619785952,4.90095893047373e-06,-0.00069140050422963,0.000110498476789291,4.20985821864684e-16,-0.00023772669316907,-0.000417777402223948,3.95559523963196e-16,-4.53741259704029e-16,1.94561823423818e-16,-6.11675019264641e-17,0.000288797916608006,-2.50142627314277e-16,1.67296545207766e-05,9.59134029486625e-16,-8.8893835516549e-18,-4.48426186440383e-17,6.47715852852903e-16,-5.37955974453399e-16,-6.43164085854182e-05,-2.33755315793665e-16,-4.5016770217071e-16,-3.84582961099908e-16,3.64334457762015e-16,-3.99039208850022e-16,1.39368578846801e-16,-2.87645880823428e-05,-1.11230505344151e-15,8.8133025831002e-16,1.07556787778867e-16,-1.79740678278578e-15,-6.02247828242065e-15,-1.39917799254097e-15
"t22",0.0528131440818221,-0.0911161729092174,-0.00928187103612197,0.102718783797371,0.0980765339531772,-0.00946800815538784,0.00697357467110032,0.0222428245460532,-0.000972847002901468,-0.000963642389621651,0.11972056285193,0.0526012036932319,0.0123197417172332,-7.98872652607412e-05,0.000425803304420584,-0.00453659357910649,9.89999153315762e-07,-0.000199733694426862,-2.48752941183943e-05,0.000113085458061897,1.46660646808749e-06,-1.41235734261024e-06,5.71245580187589e-05,0.000142672051769396,2.07394522989718e-06,-0.00836367818758285,0.000521913363331947,-6.01431316565875e-05,-0.0371186450310681,0.000140135610183677,0.00309511744818572,-0.0108882038067495,3.72061812925281e-06,0.000213056203227054,-0.00448707488417825,0.0161459370663476,-0.0184159822414006,0.000344235540003908,0.000184771988296317,-0.00362369059457708,-0.728999736018942,0.395651569005146,-0.00371549886030211,-0.09957373225145,7.51985403263514e-16,0.00221488101354847,-0.00031508430207719,-0.190207373412027,0.000374924548218908,-0.446558812894961,0.0803200891251782,0.00660661619318945,1.04988102669711e-15,-0.00422891224393079,6.84415309611388e-16,-0.00322911388015705,-5.76926319893908e-16,-5.46397244692451e-05,-0.00238023596657588,0.000309282165770307,1.14064113539598e-05,3.06095818081392e-05,6.39540399988928e-06,-1.65089752872074e-06,4.2763655757157e-16,-0.000544257584717788,-4.63714172287594e-07,-6.52169206918139e-08,-0.000168451770214226,0.00117691115964178,-3.6419880524012e-05,0.000228154659339609,0.0156115702931603,6.21742711821777e-14,0.000207143600784279,4.7733657842073e-17,8.2082768568097e-06,0.000595960279355102,-0.000490277166102917,0.0104726360794498,2.41901242994764e-06,1.09179850662067e-05,7.24488651568367e-06,-0.00287041656354119,-6.85222878785976e-17,-2.28929408413343e-05,-1.02905484709198e-16,-5.0769924854416e-05,-5.16653504698579e-07,0.00181990676155599,5.08702241662933e-06,-0.000716707181369423,1.10155326014705e-05,1.47136680525354e-16,-0.000245657347041836,-4.38578365611024e-05,9.46143010413469e-17,-6.48111055102765e-17,4.47639095920981e-16,2.61255644180593e-16,0.000300032086516466,7.14196636209515e-17,2.03345144463584e-06,3.04008429720033e-16,-1.51260410336187e-16,-4.75554575530959e-16,3.37555664136391e-16,-4.64135752068826e-16,-9.10435177629052e-06,-2.17860574110196e-16,-3.99596223988672e-16,-2.28278010561784e-16,2.67563809087608e-16,-4.33599437178195e-16,9.83097509706429e-17,-4.31719481748171e-06,-3.5951025262921e-16,7.9422937928851e-16,1.32181280965381e-16,8.72338418847672e-18,-6.33833877104707e-15,-2.07374723206344e-15
