"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123"
"t27",9.69753158218127,7.41665664541389,7.41570654614889,12.7682300525699,5.73486398307723,3.30283240637871,3.89415267470238,4.71564754260838,5.07024202404894,3.17513925351811,4.79453066959489,12.7682300525699,11.3091656396185,4.87709331579842,5.07024202404894,5.07024202404894,4.68556432535039,5.69939837545551,4.76011052128325,6.64602526930204,7.47741443146304,5.07024202404894,6.91809695698516,5.07024202404894,5.07024202404894,5.07024202404894,0,5.07024202404894,5.17492583641399,2.01222568547641,2.01222568547641,7.47741443146304,7.47741443146304,1.79044667195297,1.21118457988608,5.07024202404894,2.37721183281505,4.98087713936394,5.07024202404894,5.28936990610114,5.69939837545551,5.69939837545551,5.69939837545551,5.07024202404894,5.69939837545551,1.87475427981831,2.37721183281505,5.69939837545551,12.7682300525699,7.47741443146304,7.47741443146304,7.47741443146304,5.69939837545551,5.69939837545551,5.69939837545551,5.231534634357,5.35452940246934,5.26543763715513,12.7682300525699,12.7682300525699,5.69939837545551,5.69939837545551,5.07024202404894,5.69939837545551,5.69939837545551,5.07024202404894,7.47741443146304,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.69939837545551,5.69939837545551,5.04072071696773,5.07024202404894,5.17492583641399,5.07024202404894,5.07024202404894,5.17492583641399,5.17492583641399,5.07024202404894,5.07024202404894,7.47741443146304,7.47741443146304,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.69939837545551,7.47741443146304,7.47741443146304,12.7682300525699,12.7682300525699,5.07024202404894,5.07024202404894,5.69939837545551,5.69939837545551,5.07024202404894,5.07024202404894,5.17492583641399,5.17492583641399,5.17492583641399,5.17492583641399,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,5.07024202404894,3.00283606019766,3.00283606019766,5.07024202404894,5.07024202404894,5.69939837545551,5.69939837545551,5.07024202404894,5.07024202404894
"t28",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,2.76335944826001,2.86237366493422,5.01944593555493,4.88368506380525,5.3740404169955,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.35832140932204,5.35832140932204,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,2.45454326114394,7.22189534993172,4.53076906593023,4.53076906593023,3.12100041426552,5.07024202404894,0,5.47872422936055,5.3740404169955,5.3740404169955,7.7812128244096,7.7812128244096,5.3740404169955,4.79477832492861,4.53076906593023,5.3740404169955,3.90961030518004,3.99897518986504,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,4.78070458177108,6.00319676840206,4.87158286399876,5.3740404169955,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,2.03394745489849,6.00319676840206,6.00319676840206,4.88368506380525,7.7812128244096,4.88368506380525,3.12100041426552,2.03394745489849,3.12100041426552,3.12100041426552,4.53076906593023,4.53076906593023,3.12100041426552,3.99897518986504,3.99897518986504,6.00319676840206,6.00319676840206,3.09147910718431,3.12100041426552,5.47872422936055,2.03394745489849,2.03394745489849,5.47872422936055,5.47872422936055,4.53076906593023,4.53076906593023,7.7812128244096,7.7812128244096,4.78070458177108,4.78070458177108,3.12100041426552,3.12100041426552,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,4.53076906593023,4.53076906593023,6.00319676840207,6.00319676840207,4.53076906593023,4.53076906593023,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,4.53076906593023,4.53076906593023,4.88368506380525,4.88368506380525,2.03394745489849,2.03394745489849,5.3740404169955,5.3740404169955,5.35832140932204,5.35832140932204,6.00319676840206,6.00319676840206,4.88368506380525,4.88368506380525
"t29",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,3.71131461169032,4.30263488001399,3.25094147918621,5.47872422936055,5.47872422936055,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.47872422936055,5.47872422936055,2.19481918434467,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,5.47872422936055,7.22189534993172,5.47872422936055,5.47872422936055,5.47872422936055,5.17492583641399,5.47872422936055,0,5.47872422936055,5.47872422936055,7.7812128244096,7.7812128244096,5.47872422936055,4.89946213729366,5.47872422936055,5.47872422936055,5.38935934467556,5.47872422936055,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,5.47872422936055,6.00319676840206,4.97626667636382,5.47872422936055,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,5.47872422936055,6.00319676840206,6.00319676840206,5.47872422936055,7.7812128244096,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,6.00319676840206,6.00319676840206,5.44920292227934,5.47872422936055,3.08914790447704,5.47872422936055,5.47872422936055,4.175704196206,4.175704196206,5.47872422936055,5.47872422936055,7.7812128244096,7.7812128244096,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,5.47872422936055,5.47872422936055,6.00319676840207,6.00319676840207,5.47872422936055,5.47872422936055,3.08914790447704,3.08914790447704,2.03104940468616,2.03104940468616,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,6.00319676840206,6.00319676840206,5.47872422936055,5.47872422936055
"t30",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,3.60663079932527,4.19795106764894,5.01944593555493,5.3740404169955,3.47893764646467,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.3740404169955,5.3740404169955,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,5.3740404169955,7.22189534993172,5.3740404169955,5.3740404169955,5.3740404169955,2.01222568547641,5.3740404169955,5.47872422936055,0,2.00518374972146,7.7812128244096,7.7812128244096,2.31602407842297,1.73676198635608,5.3740404169955,2.68101022576161,5.2846755323105,5.37404041699549,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,2.17855267276487,2.68101022576161,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,5.3740404169955,6.00319676840206,6.00319676840206,5.3740404169955,7.7812128244096,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,6.00319676840206,6.00319676840206,5.34451910991428,5.3740404169955,5.47872422936055,5.3740404169955,5.3740404169955,5.47872422936055,5.47872422936055,5.3740404169955,5.3740404169955,7.7812128244096,7.7812128244096,5.37404041699549,5.37404041699549,5.3740404169955,5.3740404169955,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,5.3740404169955,5.3740404169955,6.00319676840207,6.00319676840207,5.3740404169955,5.3740404169955,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,3.30663445314422,3.30663445314422,5.3740404169955,5.3740404169955,6.00319676840206,6.00319676840206,5.3740404169955,5.3740404169955
"t31",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,3.60663079932527,4.19795106764894,5.01944593555493,5.3740404169955,3.47893764646467,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.3740404169955,5.3740404169955,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,5.3740404169955,7.22189534993172,5.3740404169955,5.3740404169955,5.3740404169955,2.01222568547641,5.3740404169955,5.47872422936055,2.00518374972146,0,7.7812128244096,7.7812128244096,2.31602407842297,1.73676198635608,5.3740404169955,2.68101022576161,5.2846755323105,5.37404041699549,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,2.17855267276487,2.68101022576161,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,5.3740404169955,6.00319676840206,6.00319676840206,5.3740404169955,7.7812128244096,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,6.00319676840206,6.00319676840206,5.34451910991428,5.3740404169955,5.47872422936055,5.3740404169955,5.3740404169955,5.47872422936055,5.47872422936055,5.3740404169955,5.3740404169955,7.7812128244096,7.7812128244096,5.37404041699549,5.37404041699549,5.3740404169955,5.3740404169955,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,5.3740404169955,5.3740404169955,6.00319676840207,6.00319676840207,5.3740404169955,5.3740404169955,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,5.3740404169955,3.30663445314422,3.30663445314422,5.3740404169955,5.3740404169955,6.00319676840206,6.00319676840206,5.3740404169955,5.3740404169955
"t32",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,4.90819597564294,6.01380320673937,6.60512347506304,7.32193453060398,7.7812128244096,7.7812128244096,6.87634511854898,13.0720284455165,11.6129640325651,6.95890776475251,7.7812128244096,7.7812128244096,7.291851313346,7.7812128244096,6.84192497023735,2.07305721858852,2.90444638074951,7.7812128244096,6.09142894955088,7.7812128244096,7.7812128244096,7.7812128244096,7.47741443146304,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,0,1.94496401225037,7.7812128244096,7.20195073234271,7.7812128244096,7.7812128244096,7.69184793972461,7.7812128244096,7.37118435505523,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.27875527141287,7.7812128244096,7.7812128244096,13.0720284455165,3.52359423955286,6.65074642402875,6.65074642402875,7.7812128244096,7.7812128244096,7.7812128244096,7.31334908331109,7.43634385142343,7.34725208610923,13.0720284455165,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.75169151732839,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,3.52359423955286,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,3.52359423955286,13.0720284455165,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096
"t33",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,4.90819597564294,6.01380320673937,6.60512347506304,7.32193453060398,7.7812128244096,7.7812128244096,6.87634511854898,13.0720284455165,11.6129640325651,6.95890776475251,7.7812128244096,7.7812128244096,7.291851313346,7.7812128244096,6.84192497023735,2.07305721858852,2.90444638074951,7.7812128244096,6.09142894955088,7.7812128244096,7.7812128244096,7.7812128244096,7.47741443146304,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,1.94496401225037,0,7.7812128244096,7.20195073234271,7.7812128244096,7.7812128244096,7.69184793972461,7.7812128244096,7.37118435505523,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.27875527141287,7.7812128244096,7.7812128244096,13.0720284455165,3.52359423955286,6.65074642402875,6.65074642402875,7.7812128244096,7.7812128244096,7.7812128244096,7.31334908331109,7.43634385142343,7.34725208610923,13.0720284455165,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.75169151732839,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,3.52359423955286,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,3.52359423955286,3.52359423955286,13.0720284455165,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096,7.7812128244096
"t34",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,3.60663079932527,4.19795106764894,5.01944593555493,5.37404041699549,3.47893764646467,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.37404041699549,5.37404041699549,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,5.3740404169955,7.22189534993172,5.37404041699549,5.37404041699549,5.3740404169955,1.79044667195297,5.3740404169955,5.47872422936055,2.31602407842297,2.31602407842297,7.7812128244096,7.7812128244096,0,1.36340853283514,5.37404041699549,2.68101022576161,5.2846755323105,5.37404041699549,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,2.17855267276487,2.68101022576161,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,6.00319676840206,5.37404041699549,7.7812128244096,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,6.00319676840206,6.00319676840206,5.34451910991428,5.37404041699549,5.47872422936055,5.37404041699549,5.37404041699549,5.47872422936055,5.47872422936055,5.37404041699549,5.37404041699549,7.7812128244096,7.7812128244096,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,5.37404041699549,5.37404041699549,6.00319676840207,6.00319676840207,5.37404041699549,5.37404041699549,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.3740404169955,5.3740404169955,3.30663445314422,3.30663445314422,5.37404041699549,5.37404041699549,6.00319676840206,6.00319676840206,5.37404041699549,5.37404041699549
"t35",9.42206788306094,7.14119294629355,7.14024284702856,12.4927663534496,5.4594002839569,3.02736870725838,3.61868897558205,4.44018384348804,4.7947783249286,2.89967555439778,4.51906697047456,12.4927663534496,11.0337019404982,4.60162961667808,4.7947783249286,4.7947783249286,4.41010062623006,5.42393467633517,4.48464682216292,6.37056157018171,7.20195073234271,4.79477832492861,6.64263325786483,4.7947783249286,4.7947783249286,4.79477832492861,1.21118457988608,4.79477832492861,4.89946213729366,1.73676198635608,1.73676198635608,7.20195073234271,7.20195073234271,1.36340853283514,0,4.7947783249286,2.10174813369472,4.70541344024361,4.7947783249286,5.01390620698081,5.42393467633517,5.42393467633517,5.42393467633517,4.7947783249286,5.42393467633517,1.59929058069798,2.10174813369472,5.42393467633517,12.4927663534496,7.20195073234271,7.20195073234271,7.20195073234271,5.42393467633517,5.42393467633518,5.42393467633518,4.95607093523667,5.07906570334901,4.9899739380348,12.4927663534496,12.4927663534496,5.42393467633517,5.42393467633517,4.7947783249286,5.42393467633517,5.42393467633517,4.7947783249286,7.20195073234271,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,5.42393467633517,5.42393467633517,4.76525701784739,4.7947783249286,4.89946213729366,4.7947783249286,4.7947783249286,4.89946213729366,4.89946213729366,4.7947783249286,4.7947783249286,7.20195073234271,7.20195073234271,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,5.42393467633517,7.20195073234271,7.20195073234271,12.4927663534496,12.4927663534496,4.7947783249286,4.7947783249286,5.42393467633518,5.42393467633518,4.7947783249286,4.7947783249286,4.89946213729366,4.89946213729366,4.89946213729366,4.89946213729366,4.7947783249286,4.7947783249286,4.7947783249286,4.7947783249286,4.79477832492861,4.79477832492861,2.72737236107732,2.72737236107732,4.7947783249286,4.7947783249286,5.42393467633517,5.42393467633517,4.7947783249286,4.7947783249286
"t36",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,2.53677757801503,3.35467971658368,5.01944593555493,4.88368506380525,5.37404041699549,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.35832140932204,5.35832140932204,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,4.53076906593023,7.22189534993172,2.16695547047212,2.16695547047212,4.53076906593023,5.07024202404894,4.53076906593023,5.47872422936055,5.3740404169955,5.3740404169955,7.7812128244096,7.7812128244096,5.37404041699549,4.7947783249286,0,5.37404041699549,4.44140418124524,4.53076906593023,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,4.78070458177108,6.00319676840206,4.87158286399876,5.37404041699549,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,4.53076906593023,6.00319676840206,6.00319676840206,4.88368506380525,7.7812128244096,4.88368506380525,4.53076906593023,4.53076906593023,4.53076906593023,4.53076906593023,1.8752984934495,1.8752984934495,4.53076906593023,4.53076906593023,4.53076906593023,6.00319676840206,6.00319676840206,4.50124775884902,4.53076906593023,5.47872422936055,4.53076906593023,4.53076906593023,5.47872422936055,5.47872422936055,2.41372454882355,2.41372454882355,7.7812128244096,7.7812128244096,4.78070458177108,4.78070458177108,4.53076906593023,4.53076906593023,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,2.41372454882355,2.41372454882355,6.00319676840207,6.00319676840207,1.8752984934495,1.8752984934495,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,2.41372454882355,2.41372454882355,4.88368506380525,4.88368506380525,4.53076906593023,4.53076906593023,5.37404041699549,5.37404041699549,5.35832140932204,5.35832140932204,6.00319676840206,6.00319676840206,4.88368506380525,4.88368506380525
"t37",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,3.60663079932527,4.19795106764894,5.01944593555493,5.37404041699549,3.47893764646467,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.37404041699549,5.37404041699549,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,5.3740404169955,7.22189534993172,5.37404041699549,5.37404041699549,5.3740404169955,2.37721183281505,5.3740404169955,5.47872422936055,2.68101022576161,2.68101022576161,7.7812128244096,7.7812128244096,2.68101022576161,2.10174813369472,5.37404041699549,0,5.2846755323105,5.37404041699549,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,1.33789168697856,1.8403492399753,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,5.37404041699549,6.00319676840206,6.00319676840206,5.37404041699549,7.7812128244096,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,6.00319676840206,6.00319676840206,5.34451910991428,5.37404041699549,5.47872422936055,5.37404041699549,5.37404041699549,5.47872422936055,5.47872422936055,5.37404041699549,5.37404041699549,7.7812128244096,7.7812128244096,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,5.37404041699549,5.37404041699549,6.00319676840207,6.00319676840207,5.37404041699549,5.37404041699549,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,5.37404041699549,5.37404041699549,5.37404041699549,5.37404041699549,5.3740404169955,5.3740404169955,3.30663445314422,3.30663445314422,5.37404041699549,5.37404041699549,6.00319676840206,6.00319676840206,5.37404041699549,5.37404041699549
"t38",9.91196509044284,7.63109015367545,7.63014005441045,12.9826635608315,5.9492974913388,2.67399456357502,2.77300878024923,4.93008105086994,4.79432017912026,5.2846755323105,5.00896417785645,12.9826635608315,11.5235991478801,5.09152682405998,5.26895652463705,5.26895652463705,4.89999783361196,5.91383188371707,4.97454402954482,6.86045877756361,7.69184793972461,3.90961030518004,7.13253046524673,4.44140418124524,4.44140418124524,3.90961030518004,4.98087713936394,3.90961030518004,5.38935934467556,5.2846755323105,5.2846755323105,7.69184793972461,7.69184793972461,5.2846755323105,4.70541344024361,4.44140418124524,5.2846755323105,0,1.5726183271479,5.50380341436271,5.91383188371707,5.91383188371707,5.91383188371707,4.69133969708609,5.91383188371707,4.78221797931377,5.2846755323105,5.91383188371707,12.9826635608315,7.69184793972461,7.6918479397246,7.6918479397246,5.91383188371707,5.91383188371707,5.91383188371707,5.44596814261857,5.5689629107309,5.4798711454167,12.9826635608315,12.9826635608315,5.91383188371707,5.91383188371707,3.90961030518004,5.91383188371707,5.91383188371707,4.79432017912026,7.69184793972461,4.79432017912026,3.90961030518004,3.90961030518004,3.90961030518004,3.90961030518004,4.44140418124524,4.44140418124524,3.90961030518004,3.75259421093164,3.75259421093164,5.91383188371707,5.91383188371707,3.88008899809883,3.90961030518004,5.38935934467556,3.90961030518004,3.90961030518004,5.38935934467556,5.38935934467556,4.44140418124524,4.44140418124524,7.69184793972461,7.69184793972461,4.69133969708609,4.69133969708609,3.90961030518004,3.90961030518004,5.91383188371707,7.69184793972461,7.69184793972461,12.9826635608315,12.9826635608315,4.44140418124524,4.44140418124524,5.91383188371707,5.91383188371707,4.44140418124524,4.44140418124524,5.38935934467556,5.38935934467556,5.38935934467556,5.38935934467556,4.44140418124524,4.44140418124524,4.79432017912026,4.79432017912026,3.90961030518004,3.90961030518004,5.2846755323105,5.2846755323105,5.26895652463705,5.26895652463705,5.91383188371707,5.91383188371707,4.79432017912026,4.79432017912026
"t39",10.0013299751278,7.72045503836044,7.71950493909545,13.0720284455165,6.03866237602379,2.76335944826001,2.86237366493422,5.01944593555493,4.88368506380525,5.37404041699549,5.09832906254145,13.0720284455165,11.6129640325651,5.18089170874497,5.35832140932204,5.35832140932204,4.98936271829695,6.00319676840206,5.06390891422981,6.9498236622486,7.7812128244096,3.99897518986504,7.22189534993172,4.53076906593023,4.53076906593023,3.99897518986504,5.07024202404894,3.99897518986504,5.47872422936055,5.37404041699549,5.37404041699549,7.7812128244096,7.7812128244096,5.37404041699549,4.7947783249286,4.53076906593023,5.37404041699549,1.5726183271479,0,5.5931682990477,6.00319676840206,6.00319676840206,6.00319676840206,4.78070458177108,6.00319676840206,4.87158286399876,5.37404041699549,6.00319676840206,13.0720284455165,7.7812128244096,7.7812128244096,7.7812128244096,6.00319676840206,6.00319676840206,6.00319676840206,5.53533302730356,5.6583277954159,5.56923603010169,13.0720284455165,13.0720284455165,6.00319676840206,6.00319676840206,3.99897518986504,6.00319676840206,6.00319676840206,4.88368506380525,7.7812128244096,4.88368506380525,3.99897518986504,3.99897518986504,3.99897518986504,3.99897518986504,4.53076906593023,4.53076906593023,3.99897518986504,3.84195909561664,3.84195909561664,6.00319676840206,6.00319676840206,3.96945388278382,3.99897518986504,5.47872422936055,3.99897518986504,3.99897518986504,5.47872422936055,5.47872422936055,4.53076906593023,4.53076906593023,7.7812128244096,7.7812128244096,4.78070458177108,4.78070458177108,3.99897518986504,3.99897518986504,6.00319676840206,7.7812128244096,7.7812128244096,13.0720284455165,13.0720284455165,4.53076906593023,4.53076906593023,6.00319676840206,6.00319676840206,4.53076906593023,4.53076906593023,5.47872422936055,5.47872422936055,5.47872422936055,5.47872422936055,4.53076906593023,4.53076906593023,4.88368506380525,4.88368506380525,3.99897518986504,3.99897518986504,5.37404041699549,5.37404041699549,5.35832140932204,5.35832140932204,6.00319676840206,6.00319676840206,4.88368506380525,4.88368506380525
