,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t14,13.344203,3.1414745,4.1419373,6.9314795,-2.0688698,1.1623209,6.677149,7.615796,2.840961,6.9095488,6.349218,8.175382,4.420538,4.192732,5.7925305,4.961812,6.520801,5.653491,7.9527125,8.924503
t15,13.222187,3.183074,4.086226,6.9270797,-2.1446903,1.2028558,6.529398,7.688536,2.7410583,7.0073853,6.3737926,8.329798,4.5123253,4.2221885,5.928423,4.835172,6.435515,5.7900047,8.07639,8.954469
t16,6.7926397,1.5511518,4.4682264,0.00072288373,5.279117,6.5392923,4.020041,4.3081493,5.4343543,8.402511,6.877069,2.805025,5.301676,4.3700824,5.274694,1.9280256,5.586362,4.809732,6.3310957,6.138194
t17,10.308345,8.038753,5.2901626,9.116779,0.7111349,-2.2944198,5.1148624,7.9374046,2.5948899,4.533102,2.8171473,6.8744392,4.54267,3.578645,6.6701107,6.426451,4.6664195,3.9692483,0.52009106,5.348491
t18,13.276604,3.152621,4.1423965,6.9424043,-2.1179984,1.2146702,6.5574656,7.605159,2.811682,7.011561,6.3177714,8.322955,4.454599,4.214812,5.919572,4.86858,6.5183663,5.751494,8.062997,8.94539
t19,13.372075,3.177227,4.2089486,6.9929404,-2.1469712,1.2656106,6.678336,7.5805154,2.8160954,6.9097104,6.2801476,8.230323,4.4950523,4.164196,5.8472385,4.9954615,6.5802374,5.6453853,8.082086,9.051438
t20,13.327127,3.1018913,4.162422,6.8652573,-2.0516784,1.2384598,6.607743,7.607466,2.7767463,7.043757,6.311925,8.231337,4.5102115,4.1908994,5.9457393,4.925433,6.5440516,5.780265,7.9943185,9.011228
t21,10.279884,7.9799037,5.295214,9.003283,0.7508795,-2.2649477,5.2158923,7.871122,2.5374284,4.6010165,2.765767,6.85825,4.461938,3.5026379,6.6142316,6.475712,4.692306,4.0610247,0.5495038,5.327177
t22,10.246897,7.9739494,5.3022413,8.97512,0.69930065,-2.2828915,5.2065406,7.880308,2.5000062,4.5897064,2.7665925,6.902442,4.4642477,3.4927444,6.63174,6.4605303,4.6847196,4.0802393,0.52088004,5.378405
t23,13.294864,3.1200256,4.1225357,6.895754,-2.0783918,1.2342919,6.610317,7.611985,2.7577486,7.0340376,6.3226666,8.238733,4.4760222,4.1736927,5.9150524,4.9215975,6.521375,5.7780595,8.004182,8.968551
t24,13.331011,3.1503763,4.154484,6.902721,-2.0825279,1.1560702,6.547881,7.676684,2.7979453,6.9488873,6.3640447,8.3335085,4.506892,4.2594657,5.845576,4.836982,6.4775424,5.696836,8.017475,8.968957
t25,10.873013,7.7003756,4.770471,9.130877,1.466724,-1.9644033,5.431775,7.6274247,3.1163154,4.9688554,2.4058707,6.023067,4.087413,3.295507,6.1693726,6.972583,4.2344284,3.6625266,0.7695857,4.6177945
t26,10.358703,8.02946,5.2383313,9.052248,0.8635766,-2.2785954,5.2273245,7.8784876,2.578285,4.565571,2.7339807,6.7514896,4.46581,3.5261664,6.613348,6.5350356,4.644986,4.035133,0.52956605,5.214685
t27,10.323538,8.033775,5.241732,9.005722,0.7592377,-2.2418141,5.172592,7.810157,2.5928733,4.58443,2.7581742,6.892629,4.5154033,3.4466262,6.5911403,6.4874573,4.664438,4.009136,0.5973708,5.3251376
t28,10.318585,8.004386,5.260265,9.025591,0.7429961,-2.2172222,5.1582527,7.8108873,2.617663,4.612188,2.777027,6.876305,4.5151987,3.466166,6.580051,6.476469,4.685043,3.9832628,0.6165551,5.338637
t29,13.471691,3.200583,4.0225406,7.076416,-2.1803682,1.2926487,6.5816026,7.632206,2.6115243,6.9423504,6.313498,8.348769,4.41146,4.11436,5.782719,4.895693,6.506593,5.654264,8.154493,8.978494
t30,13.434179,3.1978073,4.100426,7.0604978,-2.2008426,1.3195558,6.628732,7.5639224,2.689239,6.9292197,6.245913,8.310015,4.4604673,4.130918,5.787292,4.931466,6.57889,5.6283336,8.154424,9.026213
t31,10.554558,8.113197,5.094493,9.049104,1.1693661,-2.286559,5.2858825,7.858499,2.7099996,4.5077534,2.696935,6.451817,4.4222064,3.4864993,6.583047,6.722937,4.55773,3.9729128,0.5348391,4.9224133
t32,10.373138,8.043802,5.2022624,9.032014,0.9157245,-2.3070407,5.260658,7.887575,2.549099,4.53594,2.6821492,6.697034,4.4371667,3.525104,6.630119,6.58037,4.59592,4.054312,0.48532414,5.157042
t33,6.738634,1.6127007,4.794435,0.2947552,5.2626805,6.2653017,4.165406,4.4048743,5.4706197,8.614928,6.8349676,2.8442197,5.2627163,4.3200006,5.2466598,1.7387416,5.5194983,4.810828,6.354649,6.0924535
t34,6.709047,1.6330426,4.607549,0.1274851,5.217647,6.4120555,4.0991597,4.387117,5.475373,8.512621,6.8323627,2.8753908,5.262044,4.290754,5.24435,1.8117514,5.5589232,4.8194523,6.335152,6.0690527
t35,6.760193,1.5752574,4.6654525,0.15404184,5.258244,6.3877325,4.0915384,4.3260093,5.4154224,8.505005,6.8836656,2.8195608,5.2890425,4.33691,5.2909727,1.8500886,5.5628557,4.8277187,6.323905,6.130669
t36,10.984523,7.6143227,4.6539273,9.167215,1.4690815,-1.9430059,5.548326,7.627513,3.2190926,5.0278516,2.4343483,5.951423,3.9928842,3.3183234,6.0746417,7.0205836,4.2172084,3.614952,0.79455507,4.5842557
t37,6.66378,1.6670502,4.6338344,0.13416682,5.1922407,6.3990755,4.1565127,4.42456,5.4857006,8.536382,6.878242,2.906477,5.2665296,4.263464,5.262481,1.8017032,5.5732203,4.878104,6.343898,6.015773
t38,6.6750445,1.6797053,4.713895,0.20747298,5.168931,6.3356094,4.0849395,4.366213,5.4428487,8.563888,6.806861,2.9375334,5.2536416,4.236387,5.281978,1.7849721,5.592418,4.8260317,6.3144903,6.0490503
t39,10.506145,8.062369,5.1898484,9.082218,1.0727295,-2.2140915,5.2887754,7.8135056,2.6983209,4.571506,2.6801686,6.5326233,4.458299,3.5373514,6.582108,6.6115694,4.6616187,4.002286,0.6027803,5.008384
t40,10.443038,8.082285,5.196615,9.063016,0.98112047,-2.2598886,5.224851,7.8353763,2.6667638,4.5360174,2.7317388,6.6360755,4.486746,3.5106444,6.5859284,6.593484,4.6507025,3.9918213,0.5660597,5.1049604
t41,6.7173696,1.6242552,4.663214,0.17132415,5.207964,6.3722177,4.0686574,4.343752,5.43543,8.526592,6.825007,2.872095,5.265146,4.283444,5.2784343,1.8216336,5.5741878,4.7990823,6.3063183,6.1015778
t42,6.936906,1.3755422,3.6683474,-0.60914975,5.3317423,7.1407275,3.6963816,4.0832195,5.344672,8.019718,6.9784102,2.6729178,5.412173,4.4775243,5.3815436,2.24731,5.6697974,4.7636657,6.2837234,6.310573
t43,11.240993,-2.4521644,5.958028,6.627305,5.7886224,6.176294,4.0840483,6.6611595,2.1843767,2.1821942,3.2639794,7.4336934,4.9421697,7.0932755,4.7570634,4.7828703,9.1770525,8.353529,6.540244,7.7641845
t44,6.6879406,1.6432813,4.80199,0.27497572,5.1970925,6.258279,4.1470823,4.3552012,5.408222,8.629882,6.887563,2.8898292,5.2691092,4.263425,5.313204,1.763035,5.569681,4.8854446,6.30321,6.069774
t45,10.654257,7.9264293,4.968206,9.033933,1.3145183,-2.0777483,5.334239,7.664118,2.8917205,4.7457733,2.4858932,6.237264,4.2299137,3.3859177,6.365315,6.805472,4.3988776,3.8343098,0.7101106,4.756944
t46,10.512929,8.007187,5.1150455,9.098906,1.084304,-2.1835573,5.275803,7.7872934,2.7080975,4.6191835,2.6057613,6.5153556,4.438902,3.5164127,6.57491,6.698444,4.555215,3.9016511,0.61244285,5.002267
t47,6.9242115,1.3665628,3.6438673,-0.6349096,5.3140087,7.1672564,3.6729472,4.096661,5.3609643,8.025487,6.999449,2.6776915,5.4316864,4.493618,5.4016333,2.2397642,5.681931,4.740378,6.29853,6.2938166
t48,10.51318,8.094839,5.1217775,9.039144,1.100841,-2.2633402,5.2637215,7.8376446,2.6798418,4.5266304,2.701397,6.503796,4.417801,3.4858172,6.5928407,6.688011,4.57728,3.9870396,0.55361694,4.9840336
t49,10.460216,8.031287,5.182561,9.059848,1.07249,-2.2025404,5.2709184,7.7851486,2.6825862,4.5942287,2.6282334,6.5165033,4.4255114,3.512535,6.549273,6.637829,4.6317263,3.9744155,0.60463756,5.0160694
t50,11.187406,-2.4742458,6.127031,6.5765157,5.6788297,6.2321095,4.0830083,6.770835,2.1527627,2.2639563,3.4137702,7.467039,4.91726,7.0527143,4.901647,4.6102886,9.196797,8.349957,6.4410563,7.960996
t51,6.59301,1.270833,6.2333612,1.412831,5.239597,5.319148,4.9208136,4.960204,5.560885,9.359006,7.320212,2.4339144,5.4466143,4.230498,5.205571,1.077814,4.9536266,5.226175,6.6802855,6.074614
t52,10.548348,8.0385685,5.083784,9.018667,1.1735786,-2.197138,5.3035026,7.7665687,2.725701,4.603155,2.5840533,6.419404,4.3543043,3.4570851,6.5002565,6.691105,4.523692,3.953721,0.61373806,4.903451
t53,10.621492,8.066325,5.0346985,9.111153,1.251141,-2.2356253,5.3246446,7.830311,2.7795331,4.566243,2.6637444,6.3593025,4.4089074,3.5058875,6.5466943,6.7748575,4.519565,3.9166555,0.5613221,4.8534174
t54,6.6129885,1.3236034,6.123231,1.3184657,5.2513404,5.403228,4.861836,4.8991055,5.5824842,9.283654,7.2969065,2.4741077,5.423865,4.2330675,5.186331,1.1478895,5.0195746,5.1742024,6.641781,6.105438
t55,5.719136,11.060133,5.2966547,6.8089895,4.743821,9.966385,7.9269867,8.853856,4.1847477,3.207389,8.645496,7.3792715,5.833962,6.6172748,7.2488456,4.916654,6.79675,10.181644,0.8012727,2.8402538
t56,6.7304673,1.6005265,4.8407555,0.33880952,5.2671046,6.2241163,4.188075,4.3984833,5.4593687,8.659017,6.843798,2.828797,5.257001,4.3174267,5.252241,1.6946661,5.4840083,4.810471,6.3476877,6.125505
t57,6.7596755,1.5738688,4.7341824,0.22707735,5.271349,6.3254066,4.150064,4.3617992,5.4363275,8.556454,6.874839,2.8114948,5.2830973,4.3395686,5.2671022,1.7941787,5.516197,4.8059287,6.355204,6.1420193
t58,10.919761,7.606085,4.759927,9.118417,1.5739131,-1.9731423,5.4600105,7.601912,3.1857445,4.9940867,2.4272885,5.9249835,4.0295224,3.2817843,6.1105723,6.986808,4.225244,3.6267796,0.84607965,4.5064955
t59,10.537973,7.9833055,5.108448,9.068294,1.23112,-2.155004,5.313014,7.745662,2.787107,4.6453176,2.5813572,6.348901,4.3419313,3.482818,6.481044,6.7244253,4.578751,3.931633,0.64185935,4.8612156
t60,6.963607,1.3561823,3.5388725,-0.703749,5.3181796,7.2561154,3.6211066,4.079775,5.3882685,7.929433,7.0054026,2.6295226,5.44629,4.4574285,5.431864,2.2764955,5.7042418,4.7763505,6.2618823,6.3050413
t61,6.990376,1.3249968,3.640875,-0.62878263,5.385947,7.198137,3.6300876,4.0294404,5.300228,7.9627185,6.984826,2.6686018,5.415791,4.5337195,5.3551316,2.3116548,5.688985,4.7453513,6.3044147,6.364432
t62,7.077061,1.2932527,3.3144538,-0.83922243,5.433526,7.4147606,3.534855,3.9961503,5.207484,7.78071,6.9885974,2.65392,5.4471707,4.4992447,5.406196,2.4398656,5.696582,4.723764,6.3172507,6.418578
t63,10.898524,7.765374,4.713255,9.208838,1.3891317,-1.8941677,5.4969954,7.56374,3.105652,5.0040116,2.3939989,6.061894,4.0489244,3.3537223,6.192309,6.9270115,4.220409,3.7163904,0.7947692,4.6215367
t64,10.655584,7.9642925,4.9831653,9.057835,1.3070279,-2.1331265,5.348957,7.726396,2.8541179,4.689271,2.5454612,6.2567863,4.2734976,3.4161406,6.4113855,6.798854,4.443965,3.870534,0.65477854,4.777971
t65,10.5768,7.9723334,5.0625944,9.119291,1.2391162,-2.138461,5.2973447,7.7485914,2.8145702,4.6624665,2.58299,6.3328404,4.3710756,3.4925685,6.5066285,6.796483,4.529877,3.858634,0.6413807,4.859073
t66,7.0953183,1.18693,3.0881937,-0.96335506,5.445923,7.593941,3.4199204,3.9420495,5.1326036,7.659515,7.0801873,2.705877,5.4980516,4.4551,5.437677,2.5554383,5.7977886,4.7600517,6.404047,6.470276
t67,6.982564,1.368468,3.6387649,-0.6091523,5.373915,7.170839,3.674726,4.0517983,5.344761,7.964244,6.958829,2.6389704,5.393312,4.489335,5.355113,2.2800384,5.6642795,4.7790017,6.2624583,6.3479314
t68,11.240024,-2.4118633,5.9669304,6.623086,5.6812124,6.1865797,4.0762196,6.691675,2.1906166,2.2613707,3.3656025,7.480707,4.8783555,7.090059,4.857711,4.7142434,9.192491,8.346543,6.511154,7.8363743
t69,11.18609,-2.4363463,6.040103,6.5882144,5.614624,6.253897,4.0824003,6.798484,2.1663792,2.3433144,3.4119859,7.538683,4.8247385,7.0554366,4.8847594,4.6154637,9.229147,8.297213,6.4852605,7.947193
t70,11.199604,-2.5165036,6.1229515,6.529945,5.7084656,6.3131375,4.044089,6.869149,2.1369927,2.2685585,3.3473296,7.559781,4.8087106,6.9820585,4.8077917,4.5982366,9.181434,8.271349,6.535333,8.036405
t71,7.260888,1.1202224,2.8464775,-1.0414057,5.541333,7.7207036,3.3079054,3.9501271,4.971921,7.514835,7.035068,2.697144,5.557794,4.5289087,5.503889,2.5824747,5.8012686,4.6883063,6.440164,6.5480995
t72,7.0011687,1.3214183,3.4890602,-0.72256273,5.370127,7.2807155,3.6058433,4.025807,5.3198924,7.895579,6.997665,2.6510394,5.4444146,4.4783697,5.401869,2.333682,5.7062387,4.7790246,6.28825,6.3614235
t73,11.188624,-2.4601572,6.0922036,6.58034,5.6208315,6.2615647,4.0928288,6.808634,2.161541,2.338954,3.409984,7.5250983,4.845201,7.0525026,4.8967185,4.581254,9.218748,8.315053,6.4653554,7.9696546
t74,5.0636744,10.939137,4.7521615,7.1165137,4.4100857,9.46445,7.8175697,9.209521,3.6165502,2.8897133,8.932798,7.7669687,6.2894173,6.1764345,7.5563817,5.4852414,6.2381988,9.723908,1.2687345,3.0958583
t75,5.096556,10.920726,4.7466393,7.105816,4.4371953,9.458519,7.832593,9.19218,3.6470883,2.8868685,8.9391365,7.7409053,6.26045,6.2079244,7.5633254,5.4858747,6.2359686,9.704214,1.2571086,3.1123207
t76,6.552806,1.246884,6.3111115,1.4822494,5.2089224,5.2587237,4.936603,4.9938197,5.5504045,9.399785,7.343098,2.4194832,5.4427786,4.2052994,5.2073164,1.0418868,4.8948255,5.271889,6.719688,6.0282006
t77,6.604612,1.1622158,6.3977623,1.5641046,5.272247,5.1770563,5.0098763,4.9612546,5.5228977,9.460164,7.34951,2.391093,5.5054545,4.25447,5.2737403,0.9974612,4.9145055,5.2329106,6.6697345,6.079333
t78,6.6046724,1.1847379,6.3448224,1.512457,5.2696285,5.225328,5.0070295,5.0273066,5.5331664,9.440753,7.35448,2.37928,5.5046206,4.257601,5.258049,0.9955759,4.9008794,5.271862,6.690659,6.0790415
t79,7.0789123,1.246641,3.208307,-0.8894617,5.437517,7.4903436,3.4950457,3.9529216,5.190498,7.736687,7.026139,2.6752067,5.476872,4.471941,5.416285,2.4861896,5.745782,4.7654614,6.344186,6.444116
t80,11.994873,7.3820915,4.755856,8.400063,2.8130488,-1.5211076,5.9599037,8.010859,3.5707748,5.030921,2.1474428,5.2381463,3.24646,3.1946585,5.5933614,6.9399314,2.9814055,3.58888,1.2668071,4.0573025
t81,5.1085215,10.890647,4.695108,7.098735,4.445789,9.40679,7.8533273,9.173393,3.655804,2.8606756,8.969844,7.7278132,6.212664,6.2433453,7.591254,5.5104585,6.199692,9.669508,1.2891867,3.1501472
t82,7.0120163,1.2576113,3.3531675,-0.7973414,5.3823595,7.361135,3.5477324,3.9896917,5.278247,7.852844,7.0392284,2.6889966,5.4982405,4.467935,5.42871,2.3836195,5.759534,4.7921333,6.3367825,6.3899593
t83,7.3654537,1.1452698,2.7003992,-1.1269679,5.589868,7.846832,3.298009,3.886643,4.822618,7.4601707,6.932429,2.6864781,5.4998984,4.545989,5.4573903,2.6660705,5.746227,4.672299,6.4159927,6.606848
t84,7.212617,1.1340606,2.875328,-1.03556,5.4450073,7.6682754,3.3462746,3.9698741,4.999718,7.604945,7.0548787,2.7661836,5.5982823,4.470871,5.5323725,2.5291634,5.847445,4.7609334,6.4112144,6.4631624
t85,7.060017,1.3206694,3.2932496,-0.8200004,5.4714704,7.435666,3.5722535,3.9434958,5.229875,7.75934,6.970156,2.635042,5.4161453,4.4358473,5.3591104,2.4963112,5.6868043,4.7957544,6.2773347,6.4528894
t86,7.052243,1.2096907,3.1779187,-0.91276485,5.3965693,7.5091314,3.458447,3.9507918,5.2148714,7.7413836,7.075285,2.6940267,5.5132866,4.4443913,5.4551945,2.4778593,5.797126,4.8008194,6.376713,6.4306397
t87,11.342258,-2.4864879,6.003377,6.74408,5.7433634,6.2494693,4.151629,6.646644,2.2041721,2.2515287,3.2279756,7.484292,4.9016337,7.108329,4.7937784,4.6746116,9.188852,8.461501,6.535257,7.7775373
t88,11.353899,-2.4844525,5.9814715,6.70757,5.8325696,6.1980143,4.1232967,6.620507,2.2539184,2.168808,3.180592,7.414297,4.9603043,7.1407137,4.7368736,4.775789,9.136473,8.453144,6.606681,7.741133
t89,11.334584,-2.4878829,5.9972625,6.7272286,5.794862,6.220526,4.139943,6.6278214,2.2243302,2.1993911,3.204291,7.4432616,4.93884,7.119117,4.7665157,4.7398753,9.166904,8.457471,6.5636964,7.764223
t90,5.2819195,10.777691,4.690359,7.2111826,4.4490004,9.397085,7.936473,8.960677,3.8375762,2.7423716,8.865494,7.782955,6.0079274,6.6130943,7.6612453,5.6433926,6.200632,9.6009035,1.3073136,3.179385
t91,8.44596,0.34878162,1.59922,-1.3250537,6.905792,8.32077,2.2465906,4.017807,4.8017235,6.285058,6.720005,1.9606284,6.005048,5.020902,5.8740044,2.507683,5.8609443,3.5984414,6.709669,7.1626883
t92,5.586195,10.960128,5.2891617,6.8906937,4.6519337,9.970432,8.014683,8.882968,4.157869,3.0716243,8.689149,7.480869,5.709765,6.7755804,7.368282,4.8847704,6.7887144,10.221534,0.83411705,2.9828956
t93,7.276888,1.1479309,2.7368917,-1.1054705,5.5277305,7.800743,3.3173819,3.9004495,4.8834515,7.4364033,6.99516,2.7408843,5.5186105,4.510625,5.4851766,2.6202836,5.813557,4.7276406,6.4003835,6.5431724
t94,7.2279067,1.080734,2.920849,-0.97274023,5.521057,7.6660795,3.303789,4.019438,4.9810925,7.5616713,7.043884,2.6952069,5.6113763,4.5855155,5.527237,2.5246747,5.758687,4.6444364,6.488707,6.53253
t95,6.5158668,1.2339888,6.4216566,1.5755703,5.160686,5.1951513,4.916568,5.078261,5.5163136,9.443469,7.326415,2.4066365,5.4235835,4.1802936,5.2108297,0.99024504,4.7942047,5.352961,6.7519584,5.9631906
t96,5.681276,11.046862,5.2954917,6.8489237,4.7058625,9.968857,8.000749,8.88537,4.159707,3.0961628,8.674153,7.426955,5.7343717,6.7374573,7.2883945,4.900935,6.794573,10.207786,0.8250525,2.95221
t97,5.0943727,10.938031,4.677643,7.010281,4.5198674,9.390671,7.8248544,9.28899,3.6810064,2.8859117,9.021977,7.667656,6.2361,6.1047764,7.5773015,5.442637,6.1847672,9.742202,1.2926383,3.133935
t98,6.5108,0.98527545,6.671524,1.8101714,5.2138405,4.998937,5.006402,5.166328,5.4536376,9.457196,7.354135,2.4396489,5.4984326,4.1993375,5.329409,0.81665516,4.737201,5.426869,6.7124453,5.954518
t99,6.4727616,1.1827391,6.582582,1.7122537,5.120453,5.118221,4.905858,5.185902,5.491459,9.509185,7.33855,2.3581653,5.41765,4.141616,5.2500744,0.9014574,4.67283,5.465253,6.7942123,5.9004054
t100,6.4646854,1.172639,6.6210127,1.750963,5.0866694,5.0765977,4.8831506,5.22172,5.45256,9.515602,7.3010254,2.3851984,5.4197645,4.1618485,5.2329226,0.89062434,4.626365,5.5034537,6.804214,5.8593483
t101,6.54261,1.1623974,6.448414,1.6032447,5.2069483,5.157148,4.9817452,5.0618596,5.5054345,9.462049,7.342825,2.4040105,5.4625273,4.2141457,5.2540183,0.9533139,4.814023,5.322947,6.7288027,5.990902
t102,6.459485,0.96646756,6.763905,1.8890852,5.151129,4.9748673,4.983396,5.233532,5.412682,9.501956,7.345528,2.4298158,5.4641905,4.1868057,5.348392,0.7758128,4.6460805,5.499685,6.749997,5.886101
t103,5.293219,10.712909,4.6321607,7.1901035,4.4588113,9.331091,8.060002,8.919086,3.7985463,2.7438145,8.946576,7.7306967,5.970267,6.655591,7.7088833,5.6563044,6.1625915,9.575853,1.2862699,3.2422268
t104,8.810388,2.485647,9.094761,10.296712,8.110231,3.8931925,1.0845367,5.2675157,8.316569,3.3996732,1.9739428,4.075648,6.404846,4.1715355,3.1873238,4.7380753,8.859664,0.45002452,8.057895,5.785685
t105,5.701661,11.113866,5.191278,6.8198767,4.7429175,9.859116,7.904257,8.859104,4.163807,3.2280357,8.655637,7.37038,5.883518,6.5536914,7.239794,5.0041156,6.7029057,10.101843,0.8334054,2.8125155
t106,5.357741,10.798309,4.74511,7.0739937,4.5522385,9.441938,7.960813,8.885843,3.875682,2.885078,8.901543,7.6358027,5.9071274,6.657173,7.593658,5.5281687,6.2808256,9.6069355,1.1536006,3.178285
t107,5.6467385,11.013267,5.259069,6.8542447,4.7002096,9.932952,7.9648304,8.86406,4.163696,3.1339586,8.674295,7.4278994,5.7745194,6.7083945,7.311387,4.9357758,6.762478,10.169631,0.8328562,2.9193609
t108,5.638675,11.00035,5.2548375,6.854217,4.7029557,9.9325075,7.958562,8.8527565,4.1747484,3.1216452,8.667344,7.428179,5.774295,6.7238984,7.3171167,4.9506044,6.763214,10.154095,0.8352455,2.9343836
t109,8.358913,0.25408942,1.4056244,-1.202168,7.1118565,8.35836,2.3618875,4.1618304,4.653492,6.1044803,6.8529234,2.0587018,6.079057,4.914279,5.7551327,2.3489766,5.918094,3.693852,6.802898,7.072774
t110,5.1626353,10.878535,4.683968,7.061014,4.5043464,9.394701,7.869633,9.163146,3.7176464,2.8638678,8.985997,7.676859,6.158606,6.272167,7.5929337,5.4905567,6.1999884,9.659023,1.2755216,3.1669383
t111,5.371382,10.759996,4.6970453,7.0914583,4.5611277,9.395117,8.00868,8.901983,3.8927991,2.8386385,8.930743,7.6406746,5.893066,6.671155,7.633497,5.5457044,6.2482333,9.615475,1.1984895,3.2065275
t112,6.5473194,0.91504705,6.79193,1.9279604,5.274564,4.866864,5.0359616,5.208517,5.394198,9.511155,7.3033123,2.4106007,5.583955,4.263201,5.381815,0.7837105,4.6629376,5.4723325,6.6981206,5.9843745
t113,10.920043,7.5388503,4.719523,9.1096735,1.5888935,-1.9734942,5.4009023,7.630895,3.2621913,5.066461,2.3201568,5.8824587,4.0436535,3.1873884,6.0189385,7.093623,4.11502,3.5285704,0.75926906,4.526804
t114,11.289634,-2.4729712,5.9447365,6.7251186,5.8384333,6.2225037,4.105945,6.6239176,2.1705194,2.1581023,3.2135544,7.459874,4.9064484,7.0643296,4.7140236,4.823005,9.20734,8.418596,6.5745487,7.7578135
t115,11.303897,-2.4792235,5.956719,6.7637386,5.8077874,6.2584634,4.12719,6.6228266,2.157153,2.1939218,3.2329574,7.4958076,4.865997,7.055383,4.7384224,4.7789397,9.232585,8.445642,6.5488815,7.773878
t116,5.0661564,10.844905,4.6828628,7.1792226,4.3585286,9.395819,7.8309555,9.10466,3.5678275,2.806856,8.941717,7.804167,6.24887,6.304109,7.6374173,5.627339,6.139308,9.5778675,1.3085701,3.1903198
t117,12.030768,7.272842,4.8454666,8.337461,2.8990502,-1.5125246,5.995896,8.115175,3.6037562,4.9745626,2.122727,5.208508,3.2091405,3.2397666,5.53407,6.953198,2.9323733,3.6386178,1.2346332,4.01872
t118,8.38963,0.31834486,1.5948498,-1.2432996,6.914784,8.324812,2.324088,4.0477505,4.789952,6.289886,6.7996545,2.034339,6.022504,4.9479394,5.7964263,2.466109,5.896088,3.689152,6.7369337,7.108551
t119,8.441322,0.32727048,1.5769216,-1.2874358,6.9354544,8.3647785,2.2741737,4.029147,4.793493,6.2725363,6.759327,1.9821789,6.001548,4.9960804,5.84418,2.4610198,5.8907514,3.6339114,6.713945,7.1539407
t120,11.3113985,-2.556017,6.0994635,6.763402,5.7137585,6.340133,4.2018466,6.699355,2.1092205,2.299653,3.213853,7.544175,4.8561373,7.037175,4.8011503,4.550656,9.249558,8.485998,6.443228,7.8631597
t121,8.655036,2.5551553,9.143427,10.300158,8.051001,3.8629086,1.0501897,5.332819,8.43656,3.3912988,1.9970033,4.101175,6.405629,4.272898,3.0925152,4.6907425,8.8888,0.30878896,8.103192,5.8905387
