,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t11,-0.11311906,8.654285,0.12165067,7.5870566,-0.1350008,16.496075,18.891998,4.0246334,-0.71902746,-0.23151395,5.928558,-1.8811524,8.519575,6.827787,-0.59330064,-0.17834198,-0.045825664,0.15779267,1.9117411,2.7595928,-0.09787367,-0.096685976,4.719239,0.10513059,-0.8611059,3.273059,-0.8035524,4.3086357,-0.08433891,8.792935,6.4444065
t12,-0.15517995,7.7062955,0.10020414,7.000188,-0.09973352,12.40424,14.522008,2.5147123,-0.4893793,-0.27177727,4.918208,-1.4519371,8.012381,4.815599,-0.5324474,-0.21054564,0.0022906791,0.10788011,1.9095043,2.6560225,-0.04096468,-0.067933,3.9404361,0.067829564,-0.711462,1.6889052,-0.6006229,1.9446038,-0.055468004,8.121434,4.2087307
t13,0.7384418,5.5717897,0.32898414,4.3531547,-0.1438719,17.047607,17.605034,6.0666494,-0.77056354,1.5237375,3.716926,-1.5827054,3.667684,5.8266964,-0.32819143,0.24546601,-0.11575381,0.19704856,0.42669976,2.4191267,-0.1269243,-0.09738673,4.5994954,0.11967718,-0.47058424,5.885911,-0.7549351,7.1650147,-0.07336407,4.3421254,8.485243
t14,1.2486693,5.6535397,0.36865297,3.7601967,-0.14206845,17.177147,16.761112,6.573645,-0.7579745,2.0349338,3.4463882,-1.5054739,3.008695,5.357513,-0.36123213,0.8970211,-0.11230069,0.20731576,0.021798778,2.1332932,-0.12864228,-0.09407895,4.2687664,0.1235732,-0.3794072,6.3824487,-0.7202304,7.5658875,-0.06934823,3.7360182,9.054787
t15,1.472056,5.8445683,0.3972993,3.6642315,-0.14191815,17.705828,16.863455,7.0831227,-0.777478,2.3144796,3.5186186,-1.5318997,2.8058393,5.2097116,-0.40396923,1.0048169,-0.10810074,0.2222215,-0.003387552,2.088947,-0.13174048,-0.09458902,4.169575,0.12686798,-0.3680921,6.834843,-0.73699427,7.8151903,-0.06860234,3.789794,9.56365
t16,-0.070767224,3.2951272,0.18534742,3.866404,-0.1394784,12.079247,14.64355,2.4490798,-0.5708775,-0.051166505,2.3848574,-1.1778702,3.9404101,5.180997,0.3840515,0.26610166,-0.11059798,0.0836711,1.3859519,2.4522903,-0.09417014,-0.07954059,4.311054,0.08525605,-0.3847582,2.8501058,-0.43977794,5.1894183,-0.07070881,2.6728132,4.9772706
t17,-0.087858655,1.9477842,0.1630317,3.2913556,-0.13717526,10.241684,12.800862,1.2527543,-0.49945906,-0.090083346,1.2748289,-0.9363678,3.3489857,4.638926,1.7143056,1.0820745,-0.11397727,0.049917255,1.4248793,2.4107864,-0.08232719,-0.07102266,3.986244,0.07086391,-0.2254291,1.8369471,-0.2688795,4.721134,-0.067342795,1.5058887,4.1620283
t18,2.1743655,4.899077,0.30407467,1.5245973,-0.11835307,14.050582,11.357362,5.8781986,-0.57620007,3.2187226,2.1436553,-1.0067303,0.9410604,2.810887,-0.3053778,2.605447,-0.08538539,0.17786092,-0.016365834,1.3105853,-0.09411843,-0.06607593,2.9451985,0.10067692,-0.15963021,6.1470284,-0.40819666,7.0732765,-0.059602983,1.5290483,8.188568
t19,-0.13269165,2.0659304,0.18626317,3.9661155,-0.15539607,11.575397,14.639137,1.4105184,-0.594349,-0.13615648,1.6164665,-1.0110632,3.7681415,5.2618566,2.3354378,1.2049831,-0.11641136,0.054048073,1.537652,2.9231806,-0.10294693,-0.08047648,4.426032,0.07682025,-0.22936103,1.9099282,-0.2821209,5.228954,-0.08218149,1.7671214,4.8235097
t20,1.809893,5.2096868,0.38866383,2.6467168,-0.13111718,16.08268,14.455973,6.9255404,-0.6945446,2.764625,2.8560455,-1.2930928,1.770789,4.139575,-0.36844513,1.5737594,-0.09649208,0.20852003,-0.008150663,1.8111392,-0.11785457,-0.08209444,3.5499966,0.11579593,-0.23767288,6.7459807,-0.6136043,7.3955665,-0.0639939,2.6826823,9.312483
t21,-0.1582266,9.18271,0.046429377,8.748997,-0.08670685,13.099105,16.17971,2.5221725,-0.6028544,-0.44619977,5.110076,-1.8196511,10.685852,5.2058024,-0.8215658,-0.3744982,1.5678785,0.124497265,2.4480464,3.0763252,-0.05011332,-0.06629896,2.711504,0.062935196,-0.92637706,0.6878653,-0.60770994,0.6299558,-0.045709357,12.491234,4.3968883
t22,1.7888019,5.2844825,0.48377275,3.1940854,-0.13535039,17.690207,16.343302,8.439242,-0.80129236,2.597897,3.2822154,-1.5088339,2.0650697,4.7696733,-0.45043764,0.8468057,-0.08620304,0.2433506,-0.00943367,1.9740638,-0.1338495,-0.09377325,3.6302085,0.12527561,-0.24503899,7.616077,-0.7433727,7.690512,-0.06860225,3.4360905,10.728071
t23,-0.16034743,8.491016,0.02333682,8.175911,-0.07179469,11.515601,14.60608,1.7772754,-0.54352015,-0.42676052,4.392123,-1.6436291,10.218632,4.6306734,-0.7762526,-0.3829544,2.1158602,0.10824804,2.6059327,3.3091342,-0.025715005,-0.0523856,1.9989693,0.05010565,-0.8856403,-0.00205924,-0.4466635,-0.007884536,-0.026291778,12.292601,3.4095361
t24,1.8616223,4.7094774,0.4979234,2.7297106,-0.12855968,16.689455,15.212879,8.613212,-0.7708261,2.5738173,2.992569,-1.4087036,1.5645778,4.3293014,-0.4351863,0.76817167,-0.07324384,0.23713201,-0.010993009,1.8395739,-0.12797938,-0.08838999,3.2711363,0.11727679,-0.17030211,7.6138573,-0.7100273,7.228884,-0.06439486,2.9089954,10.663229
t25,-0.088133976,1.195437,0.09971195,2.6387372,-0.12253781,8.255811,10.551306,0.50538296,-0.41170081,-0.06956001,0.49925962,-0.69845736,2.6776628,3.9011505,2.2010522,1.236805,-0.104365885,0.02377017,1.3950202,2.2798033,-0.05693941,-0.059097458,3.5905626,0.05453219,-0.12615108,1.0454735,-0.13541366,3.8814125,-0.060896296,0.5432697,3.0574973
t26,-0.09282358,1.7852592,0.14160864,3.1351335,-0.13338684,9.897677,12.34309,1.1026449,-0.4771109,-0.08285003,0.9838601,-0.8811211,3.1475143,4.501545,1.8863015,1.1082246,-0.11512857,0.041793257,1.5616822,2.4963408,-0.07181272,-0.06778257,3.8701355,0.066839345,-0.19597766,1.5931638,-0.22060314,4.538948,-0.068065904,1.2990316,3.7623959
t27,-0.16948333,-0.0075958385,0.034067497,2.632517,-0.11862656,5.860224,8.714955,0.035407886,-0.40621763,-0.1105833,-0.0014399722,-0.26595828,1.5806721,2.5300965,5.0607157,1.5850893,-0.046263494,0.34181055,0.7962643,2.7213194,-0.061740894,-0.04803481,4.2691317,0.03573366,0.63938457,-0.02390356,0.763816,3.2144868,-0.056713667,-0.022047792,2.4955676
t28,-0.15707499,1.372001,0.16893053,3.9346156,-0.15830663,10.9093,14.136332,0.8544215,-0.5967378,-0.15921445,1.190277,-0.865955,3.5699615,5.060325,3.2673354,1.5808079,-0.11481759,0.03547963,1.5278165,3.0675278,-0.10266359,-0.07907725,4.5488963,0.069212645,-0.14622898,1.2680316,-0.19426242,4.962325,-0.08311394,1.0822314,4.6202645
t29,3.123819,7.5618167,0.3261238,2.122469,-0.14149885,18.572903,14.546995,6.779579,-0.72645277,4.371073,3.0910776,-1.3186482,1.899074,3.600576,-0.45515344,3.7835946,-0.11980522,0.24521089,-0.028675273,1.6152091,-0.13586186,-0.084061116,4.1103015,0.14121222,-0.32945904,7.428355,-0.5806024,9.802283,-0.060518373,2.7378316,10.15642
t30,-0.17803822,7.951632,0.17314982,7.519376,-0.06928094,10.317156,13.034891,1.5026975,-0.4623406,-0.41359144,4.156493,-1.4187682,9.369296,4.1093435,-0.672982,-0.34135148,1.9881489,0.09136751,2.5544965,3.2236915,-0.005832302,-0.04583059,2.2873049,0.038149215,-0.7635303,-0.008211134,-0.36442888,-0.03225794,-0.020044316,10.742312,2.8629065
t31,-0.15637182,8.49855,0.049968336,8.342871,-0.06218923,11.115335,14.471182,1.4720026,-0.5818601,-0.47381186,4.150563,-1.708428,10.81849,4.6846156,-0.8491218,-0.43198976,2.9621375,0.117524594,3.0636337,3.7855196,-0.02208585,-0.04515872,1.0691912,0.04234825,-0.9610633,-0.02330324,-0.37867376,-0.04809568,-0.008162495,13.811032,3.0872457
t32,-0.3827506,8.43049,3.2749724,8.415893,-0.07800559,9.6861925,10.419642,0.61956877,-0.21151908,-0.34656602,6.0085506,-0.83962864,7.4144864,2.0100741,-0.45428142,-0.24475938,1.2531166,0.11303266,2.607579,4.141359,1.1655594,-0.035374448,5.820297,0.01680911,-0.5524861,0.08048432,-0.4670562,-0.068474256,-0.00024193451,7.131108,2.660027
t33,-0.3486039,9.258976,2.8093162,8.856824,-0.08419709,11.646452,12.704897,1.3936249,-0.2942709,-0.32873997,6.262579,-1.1246487,8.525309,2.8279665,-0.58172727,-0.25606674,0.86811244,0.124147326,2.6934202,3.9252954,0.81078845,-0.050488815,5.9457545,0.029608604,-0.67389625,0.2919024,-0.60744137,-0.024703652,-0.02037702,8.268382,3.5114949
t34,-0.19609128,7.442188,0.27930117,7.173739,-0.06338765,9.580346,12.109504,1.2097437,-0.40538195,-0.3901759,4.02817,-1.2710339,8.7025385,3.6397724,-0.61235416,-0.32298976,1.8957098,0.08495559,2.605673,3.120519,0.08140054,-0.04206644,2.3894603,0.033804275,-0.6959206,-0.009983882,-0.34160516,-0.0404694,-0.012092184,9.921882,2.505162
t35,-0.18855307,7.700658,0.1998923,7.384813,-0.06697792,10.078362,12.672359,1.3692228,-0.42801777,-0.39252546,4.177233,-1.3465071,8.955166,3.8449087,-0.64153373,-0.32746166,1.7751943,0.08962059,2.5396135,3.037547,-0.0036025795,-0.04587071,2.4805763,0.039119147,-0.72346103,-0.0035997222,-0.3853769,-0.025549963,-0.01914179,10.202134,2.7847462
t36,1.8578295,4.6749773,0.34951398,1.8694651,-0.12072335,14.132234,12.191868,6.2108927,-0.60032094,2.8472652,2.2864232,-1.0693245,1.09191,3.2448776,-0.3226408,1.8675828,-0.08414681,0.18306144,-0.008720326,1.5456145,-0.10373143,-0.07019588,3.0800238,0.10178796,-0.16526213,6.243167,-0.509613,6.830671,-0.057833828,1.8262779,8.515869
t37,1.8669355,4.389545,0.3247236,1.5983846,-0.11610324,13.367938,11.294331,5.989119,-0.56717277,2.8942318,2.0413573,-0.9800813,0.79881513,2.915963,-0.3078785,1.9579204,-0.07570201,0.17220806,-0.0105488775,1.454872,-0.09576252,-0.065777436,2.8267753,0.094434045,-0.14263274,6.048109,-0.46478376,6.547501,-0.056796964,1.440928,8.170353
t38,3.3844993,7.5675416,0.28187492,1.6155238,-0.13711683,17.773884,13.167815,6.199898,-0.6850419,4.644542,2.803463,-1.20027,1.4897063,2.9386127,-0.43407077,4.2865205,-0.11451301,0.23684072,-0.032876838,1.4397916,-0.12514052,-0.076904625,3.7725565,0.13819881,-0.30243438,7.310608,-0.47256958,9.861649,-0.056613114,2.08734,9.836393
t39,-0.39105314,8.76558,3.3773983,8.709584,-0.07995958,10.219331,10.964899,0.7917886,-0.22443834,-0.34282106,6.239745,-0.8963537,7.691961,2.1009603,-0.4884325,-0.25318918,1.1803557,0.11902574,2.7058494,4.2584715,1.1788086,-0.038274977,6.008926,0.01877909,-0.5922381,0.1213404,-0.5064053,-0.062670305,-0.0030155713,7.4194875,2.859443
t40,-0.36997223,8.874635,3.0070095,8.735499,-0.0790539,10.589478,11.019711,0.95016795,-0.22337204,-0.3264054,6.261527,-0.90874475,7.8890843,2.2296462,-0.4110317,-0.22606015,1.0076454,0.11546455,2.3766725,4.2104526,1.0251272,-0.039620154,6.276673,0.024281519,-0.51137656,0.3066798,-0.6261821,-0.052371714,0.21346255,7.4938083,2.7454267
t41,-0.4300618,8.364037,3.8796732,8.534562,-0.08017869,8.891531,9.438603,0.17178106,-0.16610214,-0.36380252,6.1400123,-0.68322015,7.010022,1.618282,-0.41207868,-0.24637756,1.5638924,0.117256425,2.510018,4.426701,1.3746403,-0.028256172,6.1124287,0.012677946,-0.49989012,-0.000199011,-0.416297,-0.09019699,0.40042752,6.5872693,2.3709912
t42,3.4334261,7.257668,0.28246993,1.3334047,-0.13047366,17.062279,12.299685,6.1915135,-0.6586404,4.735119,2.4999402,-1.0680387,0.9971322,2.6188853,-0.41759998,4.479062,-0.099741705,0.22265859,-0.033813693,1.3518199,-0.12943858,-0.07279707,3.4446166,0.13194367,-0.23791708,7.0268483,-0.43157944,9.380492,-0.04662643,1.7173886,9.530909
t43,-0.44107783,7.4705644,4.017253,7.9212236,-0.07794686,6.4810452,6.2654905,0.031667564,-0.037897587,-0.3435327,5.85066,-0.3197159,5.6598067,0.6973911,-0.17041348,-0.2014173,1.9817224,0.10378093,1.7763397,4.4350467,1.6177342,-0.009336723,6.242341,0.009721864,-0.2101111,-0.00039078202,-0.34298092,-0.12657668,1.4483778,4.8759956,1.2089232
t44,-0.3807942,8.656277,3.1736088,8.651862,-0.076536626,10.0370455,10.324736,0.6836053,-0.19414611,-0.32351357,6.184806,-0.832984,7.642334,1.9260426,-0.38146564,-0.21930672,1.1342822,0.11630716,2.346863,4.2646136,1.1122549,-0.036054514,6.243337,0.022158962,-0.47280604,0.2698256,-0.61092335,-0.061468437,0.40756124,7.190223,2.5804853
t45,2.801872,0.23754364,0.5242924,-0.010780246,-0.0975261,9.106249,7.2747836,9.644251,-0.644171,4.0815434,-0.015543592,-0.7567977,0.051051456,0.39179835,-0.24713302,-0.002933375,1.9620845,0.1652846,-0.042805854,1.9678234,0.17562674,-0.053340644,-0.01779707,0.06085893,3.6963484,8.233631,-0.07646583,5.0167303,-0.075194836,-0.069033146,10.112608
t46,-0.08207499,0.6269535,0.026442656,1.6081395,-0.10640994,6.003873,7.8967004,0.0022995991,-0.33530712,-0.076641366,-0.006283995,-0.40466732,2.0207133,2.8364618,2.7999036,1.5601056,-0.07565343,0.13967296,1.3614478,2.1989045,-0.039721243,-0.047192965,3.3690076,0.03157012,0.025321607,0.22036803,-0.03971438,2.9862452,-0.04566226,-0.013581176,2.1399827
t47,-0.08491867,0.76681274,0.03911559,1.8182644,-0.110669866,6.447255,8.3913,0.047927223,-0.34919113,-0.06824068,-0.0030556628,-0.4663448,2.1738253,3.0840228,2.6587625,1.4825304,-0.083686136,0.0028139288,1.3452386,2.198031,-0.04504192,-0.049792744,3.3786163,0.036430173,-0.018498199,0.36345324,-0.069298014,3.1621342,-0.04724963,-0.007352892,2.3559594
t48,3.4409566,6.4495993,0.22396643,0.35371882,-0.122067206,14.440867,9.338913,5.0555377,-0.56964785,5.0647974,1.4729489,-0.77710915,0.00107939,1.2701145,-0.3500423,4.8769565,-0.07481359,0.1806471,-0.03964004,0.9179043,-0.097026624,-0.05694858,2.3904028,0.115534075,-0.13108248,6.32078,-0.19893877,8.46069,-0.036905836,0.06689026,8.403925
t49,1.6888285,1.9694983,0.6466707,1.6062922,-0.11463226,13.599941,11.624544,10.571577,-0.7479293,2.3502321,1.5804234,-1.1199645,0.008244313,2.7646008,-0.48049536,-0.00360267,0.7605967,0.23680693,-0.029833991,1.0958722,-0.106340244,-0.07761237,1.017959,0.087789625,1.8848122,8.331298,-0.50411063,5.8209724,-0.07334521,0.8760377,12.305216
t50,-0.16526109,7.654702,0.03222727,7.8927107,-0.047209315,9.00191,12.046887,0.3023212,-0.59042686,-0.59608114,3.9123933,-1.5642116,10.718042,4.4101615,-0.8638786,-0.43530387,4.0261803,0.13046807,3.8723645,4.080798,-0.010754695,-0.030575518,-0.0038764037,0.024826635,-0.9086263,-0.055240326,-0.22855556,-0.09795682,0.71134144,14.9346285,2.309807
t51,-0.1618784,7.731081,0.036039304,7.936547,-0.046601012,9.229144,12.3021555,0.45728374,-0.60069036,-0.5969777,3.9382918,-1.601251,10.845872,4.498519,-0.88210803,-0.43762586,3.956782,0.1313842,3.9065645,4.0620704,-0.012637546,-0.032555357,-0.0019391455,0.025321558,-0.9270822,-0.052977398,-0.25279132,-0.09410678,0.6180139,15.1037035,2.4181056
t52,-0.45178744,8.218436,3.980008,8.534095,-0.07563287,8.17055,7.7012067,0.014323236,-0.08859965,-0.36837965,6.2599688,-0.46656528,6.6253567,1.0384476,-0.2187726,-0.19156158,1.7321023,0.114268914,2.010453,4.69765,1.4947115,-0.018210053,6.746768,0.01232108,-0.30013227,0.09931899,-0.50019693,-0.10285697,1.3958446,5.808559,1.6704351
t53,-0.447153,8.315323,3.8871062,8.602661,-0.07587568,8.50219,8.103729,0.009842965,-0.10245705,-0.36197704,6.304157,-0.5159838,6.7830443,1.1246918,-0.23318654,-0.19398461,1.6546166,0.115691036,2.0849268,4.6778717,1.4477931,-0.020790624,6.76602,0.013505691,-0.3234995,0.11212538,-0.5213359,-0.096657306,1.2717177,6.031541,1.7893552
t54,3.5098646,7.0229497,0.21767119,0.7955544,-0.13540465,16.007462,10.839723,5.2980566,-0.61910677,5.0928116,1.9998789,-0.9984041,0.7180303,1.7633764,-0.39993298,4.691066,-0.095098615,0.210555,-0.040975474,1.1276566,-0.09130221,-0.06275889,2.888117,0.12802257,-0.25598437,6.939498,-0.2819887,9.333885,-0.043646146,0.5474098,8.878234
t55,3.4962757,6.536653,0.1797523,0.25093788,-0.12981144,14.480725,9.194047,4.7524295,-0.57203364,5.220291,1.373131,-0.836232,0.22905217,1.0702767,-0.3718771,4.796219,-0.075930044,0.18765047,-0.04485797,0.9060121,-0.07138544,-0.05441741,2.3354104,0.11821438,-0.19502756,6.506553,-0.16821544,8.727277,-0.036509205,-0.009517581,8.24607
t56,-0.029182605,-0.02176473,0.83102924,0.3201061,-0.055588733,1.6339575,3.4795432,0.034868132,-0.16492149,0.18720026,-0.012183148,-0.032268614,0.38335302,0.29894903,2.8278763,0.823078,0.42935154,0.571364,0.59942967,1.3923599,0.4807436,-0.021859154,2.7141347,0.0060103964,0.5916216,-0.012040566,0.7043387,1.5189828,-0.023362214,-0.028210128,0.9363082
t57,-0.045442387,0.75340813,0.47032472,1.1022243,-0.08119589,4.4158754,6.170098,0.005114154,-0.27673143,-0.014008303,0.16234662,-0.29997063,1.5534979,2.2020185,1.9411654,0.8977843,-0.054104336,0.20883627,0.73426425,1.3608936,-0.020988587,-0.038829878,2.97276,0.024284106,-0.07461271,0.23212245,-0.06195728,2.1500976,-0.034388825,-0.012700816,1.6055115
t58,-0.22493607,8.92627,0.082700394,7.4034977,-0.07560524,9.450761,12.513542,0.05718582,-0.39309624,-0.3930403,4.40323,-1.2331907,8.333328,2.7888675,-0.7178984,-0.5090514,5.5446267,0.10688067,1.7704384,4.1158013,0.5284387,0.495768,0.9732724,0.051369295,-0.81835294,-0.06399648,2.0295792,-0.16091391,0.9545383,11.26453,1.0700164
t59,3.4780202,6.9063644,0.21062672,0.6945555,-0.13489965,15.744781,10.569237,5.2049804,-0.6123353,5.107141,1.876285,-0.96900904,0.6214607,1.6943825,-0.38774025,4.6946297,-0.093449324,0.20604032,-0.041122008,1.121667,-0.09004576,-0.061333425,2.8078492,0.1262096,-0.24343117,6.8643956,-0.2623072,9.246414,-0.04316149,0.40165702,8.763062
t60,3.465882,6.494659,0.22561166,0.54892284,-0.123990685,14.827503,9.753402,5.3373475,-0.5803964,4.942072,1.5713264,-0.82198936,0.2468365,1.5545902,-0.37598056,4.671915,-0.07606005,0.18868084,-0.03774381,1.0389098,-0.09631799,-0.05926812,2.6017034,0.11766533,-0.14961898,6.3602777,-0.23735476,8.54507,-0.037786715,0.38738492,8.51808
t61,3.4895103,6.2317367,0.15267476,-0.0039988,-0.12500027,13.495099,8.231969,4.458606,-0.56119406,5.285842,0.82388294,-0.7521665,0.06535782,0.6181051,-0.35869738,4.8721833,-0.052141584,0.18096673,-0.052328896,0.7483696,-0.05435448,-0.049384687,2.1288111,0.11420575,-0.1433456,6.297315,-0.07667393,8.574137,-0.036451355,-0.024962628,7.944588
t62,-0.2124256,-0.118809186,0.014132335,3.149636,-0.14411268,3.9813175,8.375349,0.087655015,-0.4115703,-0.09847149,-0.015097743,-0.014546883,0.5009381,1.7738867,7.72091,2.1314776,0.70165974,1.0732601,0.42143133,3.3748748,-0.026832389,-0.040303975,5.242429,0.035604287,1.575396,-0.06848134,2.5856009,4.265892,-0.07149657,-0.038573362,2.2706509
t63,3.449777,6.28147,0.15254088,-0.00023421849,-0.1275975,13.741002,8.536462,4.481285,-0.5641163,5.21007,0.98535913,-0.7699767,0.10679735,0.8503145,-0.3624699,4.8587685,-0.059211757,0.18432686,-0.051138423,0.791089,-0.060528662,-0.050940797,2.235705,0.11554451,-0.15773796,6.3525333,-0.10642045,8.636351,-0.038276017,-0.019820761,8.047529
t64,3.4671617,6.584984,0.17485829,0.28824246,-0.13315521,14.758252,9.530961,4.829469,-0.5851743,5.1427035,1.4453597,-0.8678924,0.3167107,1.3528425,-0.3865422,4.7929907,-0.07742847,0.19592318,-0.046926085,0.93287104,-0.07511086,-0.055929903,2.490505,0.12137225,-0.2065349,6.607562,-0.18816304,8.961877,-0.040929627,-0.005171119,8.385877
t65,3.503351,6.409084,0.15970097,0.059890643,-0.12832,14.155448,8.888045,4.675588,-0.57443064,5.2334456,1.1160178,-0.8097569,0.17280357,0.97900563,-0.37996477,4.8289604,-0.06411339,0.18914479,-0.05062473,0.8406909,-0.06301327,-0.0523198,2.3111033,0.11760462,-0.18125959,6.4648523,-0.13480687,8.743242,-0.038121957,-0.015420781,8.137271
t66,1.7350609,1.1112093,0.6238529,0.8635292,-0.1046936,11.546866,9.42592,9.970857,-0.6834521,2.463478,0.55134946,-0.8978286,0.025388192,1.6554377,-0.40361133,0.060665093,1.2720196,0.20694242,-0.032077316,1.0109035,-0.07870434,-0.06512223,0.34789863,0.07764001,2.7705617,7.902498,-0.31077138,5.184123,-0.07173545,-0.008157888,11.4878
t67,1.4237568,0.36757603,0.67558837,0.43411413,-0.09847206,9.427503,7.6466026,9.646423,-0.6431268,2.1656635,-0.0061561237,-0.73926705,0.034069423,0.48672912,-0.3996129,0.18863685,2.7044077,0.18867327,-0.046777092,0.40129137,-0.0595949,-0.05897413,-0.026222924,0.068192415,4.215255,7.7541547,-0.11320916,4.9655905,-0.08323688,-0.04814421,11.732087
t68,-0.5058814,6.7537384,4.9020376,8.052374,-0.08664642,4.9691834,4.535731,0.067431234,-0.00866866,-0.41713002,5.90638,-0.045378454,4.2763324,0.19212675,-0.15532166,-0.29345438,2.8029702,0.10172662,1.8598623,4.815985,3.2696555,1.3587037,6.630604,0.016846506,-0.15553696,-0.021918492,0.1370337,-0.19338246,2.2325866,4.280789,0.04281831
t69,-0.47870845,8.411865,4.293251,8.883507,-0.079671174,8.164121,7.461528,0.022963343,-0.06494057,-0.37174937,6.4409366,-0.41605687,6.6646404,0.8569705,-0.17518719,-0.18212542,1.7984753,0.12056802,1.9059297,4.9229436,1.6747682,-0.016024837,7.073117,0.014560883,-0.24629176,0.07042141,-0.52978194,-0.10397257,1.7879872,5.7605057,1.5262109
t70,3.485228,6.4419274,0.16977556,0.12668192,-0.129052,14.157258,8.849775,4.6448627,-0.56701714,5.257592,1.1929107,-0.7987155,0.12886031,0.96318364,-0.35699835,4.809865,-0.072587825,0.18285638,-0.04546579,0.90234435,-0.06937882,-0.052685305,2.2714496,0.1165622,-0.17831966,6.428174,-0.14225002,8.652283,-0.03547692,-0.015070378,8.098784
t71,3.4830925,6.321024,0.16136014,0.024902519,-0.12725644,13.799354,8.509178,4.530761,-0.55902535,5.2818894,1.035286,-0.7648121,0.05845448,0.7831681,-0.34662336,4.818209,-0.06636919,0.17894448,-0.046830095,0.8590467,-0.063489765,-0.0509838,2.1870039,0.11438649,-0.16162759,6.340823,-0.11270036,8.542637,-0.03467741,-0.020469839,7.9805346
