,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t16,6.6024313,3.6273918,8.009832,3.9076962,6.2257886,4.815167,5.580598,7.3729014,4.842726,7.0993934,3.5431595,3.1620572,5.739795,2.2889202,4.310234,5.0240154,4.187649,3.050252,5.346053,3.2820275,5.1440434,5.456405,6.049335,3.9085846,7.0176406,2.5919678,5.1292486,6.2280226,6.3157597,5.6605144,6.9472747
t17,6.6604915,3.6014354,8.074894,3.8269472,6.246167,4.8148465,5.5685844,7.387419,4.8530903,7.1196957,3.5206282,3.136275,5.7523355,2.2394278,4.3156443,5.001843,4.1798973,3.0411413,5.3391757,3.2607245,5.123917,5.440586,6.0610723,3.9022734,7.034362,2.5759661,5.1189637,6.2239575,6.3163543,5.648785,6.937332
t18,4.222489,3.2444851,5.666897,5.1917095,5.150374,3.9549074,6.369031,7.3284726,4.9077215,5.9837136,4.0602884,3.2970836,4.774261,3.9878683,4.447304,4.798894,5.2996492,3.446891,6.0107174,3.295057,4.970584,5.3021226,5.401082,5.262569,6.360217,3.5230014,5.154005,6.7222476,7.052942,6.582005,7.209828
t19,6.5817895,3.621261,7.9910097,3.9199958,6.2006927,4.784475,5.570711,7.337535,4.831758,7.0691733,3.5613909,3.1544592,5.709206,2.3135002,4.2725506,5.0320535,4.1933465,3.0883272,5.341275,3.3065403,5.1296306,5.4246316,6.0114665,3.944415,6.990452,2.6232057,5.088942,6.2221375,6.276181,5.6481028,6.9456134
t20,4.4676256,3.3563316,5.835827,5.2729335,5.19669,4.0095983,6.346006,7.312749,4.90568,6.017889,3.9871757,3.3390062,4.803559,3.904416,4.4094267,4.833065,5.2365284,3.3924782,5.964417,3.3104222,5.0462885,5.342819,5.4588866,5.1682916,6.3430486,3.512841,5.139604,6.703208,6.99011,6.5529575,7.1875973
t21,7.0935183,4.5532985,7.174928,8.318492,6.2531753,4.482078,6.1169143,7.047123,4.376063,6.012778,3.5356333,3.6311457,5.1120467,3.088272,4.3457494,5.606323,4.7038918,2.4873233,5.4915695,3.4291809,5.851211,5.9846964,6.084967,3.9684339,5.715567,3.70959,5.233172,6.3369164,5.3063684,6.1844287,6.6158743
t22,4.5660095,3.419426,5.914201,5.3191257,5.2097898,4.044793,6.3400087,7.30339,4.9129,6.0331726,3.9425025,3.3670418,4.8075514,3.8702197,4.3799043,4.845202,5.2112956,3.3687623,5.944396,3.3096855,5.0914745,5.3601413,5.484429,5.1271453,6.322838,3.515942,5.1279345,6.693151,6.968702,6.5407286,7.185794
t23,7.1202703,4.612182,7.216449,8.374961,6.3042736,4.4710784,6.101079,7.0095763,4.3670893,5.982489,3.5674303,3.6471689,5.154318,3.1039293,4.350433,5.612059,4.6874433,2.4452333,5.5083094,3.4241545,5.8486958,6.010237,6.048769,3.9598155,5.6957483,3.7363782,5.272332,6.3017983,5.2821803,6.1621943,6.578706
t24,4.4876394,3.370319,5.8455234,5.274665,5.183124,4.0076947,6.354615,7.3053303,4.9199314,6.0218277,3.9875252,3.3450615,4.7987347,3.911542,4.398708,4.82261,5.2436733,3.3999443,5.970725,3.3048453,5.044342,5.340222,5.453211,5.1741605,6.3347487,3.5098398,5.1308093,6.7023354,7.0013204,6.555404,7.2005515
t25,6.688984,3.582752,8.102663,3.7924325,6.272923,4.841213,5.5533776,7.4131947,4.8705516,7.150623,3.496068,3.1017869,5.7797704,2.2081378,4.3161554,4.988734,4.159775,3.0191796,5.3314457,3.2339983,5.1077404,5.4300084,6.074916,3.873759,7.062497,2.5453405,5.1317143,6.19405,6.316798,5.631174,6.905808
t26,6.674667,3.597009,8.0855465,3.8211148,6.261921,4.834454,5.559711,7.399262,4.864725,7.142924,3.5114381,3.1206453,5.771507,2.2204416,4.321217,4.999104,4.165647,3.0299683,5.3323617,3.2497551,5.1186295,5.4413757,6.0715938,3.8786175,7.0513186,2.551741,5.129623,6.211594,6.3195944,5.638737,6.928862
t27,6.835655,3.6540504,8.277766,3.586218,6.386188,4.8580847,5.545566,7.469069,4.836643,7.2042108,3.516633,3.1735122,5.8569365,2.094739,4.426788,5.0344124,4.1512055,2.981167,5.3665957,3.2249658,5.175865,5.522331,6.1143923,3.8453364,7.143243,2.51195,5.2043004,6.285448,6.3642755,5.6271315,7.02712
t28,6.6584463,3.6477158,8.071578,3.8358674,6.272851,4.831634,5.559478,7.388131,4.830258,7.144181,3.5515654,3.1808672,5.7816215,2.2379224,4.341453,5.03965,4.1653686,3.0364876,5.351856,3.2807603,5.1609163,5.4781046,6.0663824,3.8770235,7.060648,2.5539396,5.14836,6.2441373,6.3249125,5.637224,6.9862456
t29,4.3421044,3.296837,5.7683854,5.25902,5.2272415,3.987005,6.3204,7.323407,4.8679223,6.029357,4.000268,3.317273,4.834017,3.8812063,4.4523816,4.8502107,5.216224,3.3845906,5.952391,3.3394175,5.031832,5.342841,5.4676294,5.152844,6.390882,3.493998,5.1595907,6.707155,6.955892,6.5444727,7.1499934
t30,7.131054,4.630678,7.235499,8.316557,6.3343267,4.4469995,6.1048083,6.9987245,4.3760867,5.961222,3.610948,3.6476345,5.2094035,3.1416676,4.3967423,5.5669727,4.6695895,2.421022,5.5239334,3.4067285,5.826354,5.998296,6.015412,3.995612,5.711946,3.7585094,5.3180785,6.27221,5.354113,6.156268,6.546169
t31,7.180882,4.5508165,7.152238,8.321372,6.237862,4.4360995,6.143891,7.0526605,4.401672,5.9455585,3.5748887,3.704682,5.111412,3.102196,4.293019,5.638011,4.6791496,2.5093544,5.4920826,3.47044,5.865442,5.9583387,6.1089544,3.896043,5.637769,3.7539108,5.2286606,6.367768,5.2529097,6.1446886,6.642668
t32,7.4327097,4.8106833,7.366391,8.909512,6.48676,4.4676223,6.065168,6.9034233,4.340452,5.9309187,3.6386151,3.6622064,5.2816806,3.1263359,4.3522735,5.646444,4.660744,2.2754946,5.5463023,3.4014778,5.8470845,6.096098,5.9655085,3.9328778,5.645633,3.791454,5.340806,6.1854696,5.155172,6.0986567,6.4648542
t33,7.345779,4.743293,7.325161,8.789079,6.429656,4.464787,6.0757375,6.937773,4.348611,5.9427824,3.6212766,3.657755,5.241227,3.1233115,4.351127,5.640249,4.663754,2.324656,5.536283,3.4078383,5.8491654,6.07056,5.991636,3.9392393,5.6576314,3.7772126,5.3221536,6.2145147,5.1891317,6.111502,6.49402
t34,7.234005,4.6316338,7.2201056,8.470866,6.3134713,4.4582973,6.115268,7.0077643,4.3724337,5.9523787,3.5767941,3.683056,5.147016,3.0951383,4.323081,5.6473365,4.680117,2.443579,5.50253,3.4485884,5.8707314,6.010529,6.0744753,3.8996947,5.6381454,3.7572987,5.2542205,6.3128767,5.2119446,6.1438017,6.5855865
t35,7.211871,4.6256995,7.2200513,8.457002,6.3113136,4.460733,6.1132174,7.009257,4.3719754,5.959346,3.574866,3.674577,5.148413,3.0982237,4.323965,5.6417522,4.680758,2.443265,5.503355,3.4435315,5.865669,6.0092025,6.069265,3.912586,5.651065,3.752449,5.257514,6.3103266,5.226192,6.144286,6.58582
t36,4.2711926,3.2584646,5.6881437,5.200471,5.159129,3.9624271,6.365253,7.3280525,4.9073052,5.9871116,4.051753,3.3019097,4.7792315,3.973017,4.4418654,4.8048434,5.2900167,3.439314,6.004942,3.2970293,4.980276,5.307333,5.409422,5.2465634,6.3574634,3.5223327,5.152478,6.720443,7.0426364,6.578682,7.2063584
t37,4.2150574,3.2224686,5.6504965,5.168878,5.145776,3.937922,6.3722177,7.3403473,4.9017754,5.9698586,4.0794406,3.277772,4.7629294,3.996664,4.4657607,4.795266,5.31355,3.4628775,6.0263186,3.2910635,4.952763,5.2844377,5.3852916,5.2712865,6.371563,3.531788,5.1643457,6.7301054,7.063506,6.5923185,7.2112937
t38,4.141045,3.207018,5.6400814,5.1787457,5.220465,3.9646633,6.3166513,7.3741145,4.8418016,5.9686675,4.059374,3.2565517,4.804978,3.915099,4.5001574,4.868524,5.250402,3.4049854,5.974866,3.359485,4.981125,5.3207803,5.4410467,5.1936464,6.416757,3.5336883,5.2109647,6.7353144,6.9773464,6.5657187,7.1364117
t39,7.37959,4.76863,7.340938,8.863296,6.4517426,4.4615264,6.074116,6.923759,4.348475,5.931301,3.635272,3.663174,5.2534246,3.1300426,4.349804,5.6431766,4.65962,2.3074446,5.5414314,3.4106941,5.848316,6.0788527,5.9808717,3.9332466,5.6481667,3.7898293,5.3304353,6.2018228,5.1717315,6.1016045,6.4810705
t40,7.465781,4.851264,7.4025426,8.965086,6.5212827,4.4888763,6.0482097,6.8879075,4.319637,5.9506445,3.6233113,3.6423419,5.311862,3.109159,4.3725224,5.6449127,4.666353,2.2284865,5.549325,3.3727446,5.844848,6.1213813,5.9477544,3.9525456,5.6627874,3.774608,5.355837,6.1605406,5.1540275,6.108203,6.439985
t41,7.443432,4.8297734,7.375236,8.963528,6.5092535,4.4774117,6.06833,6.906054,4.3393064,5.9329247,3.6452823,3.6477911,5.287308,3.1242497,4.369641,5.656034,4.666219,2.2653787,5.5422053,3.3998897,5.847676,6.1001406,5.9667873,3.9232352,5.6349273,3.7918541,5.3392844,6.163643,5.1416335,6.0974827,6.4446273
t42,4.127222,3.176426,5.5950627,5.144833,5.1608024,3.9336848,6.3647327,7.3562336,4.8858194,5.957424,4.094069,3.2645962,4.7631397,3.9950585,4.481663,4.8085976,5.3136053,3.4629748,6.028488,3.2977011,4.9435024,5.2784977,5.3827343,5.2732134,6.381256,3.5436165,5.177609,6.7382727,7.0535026,6.5974245,7.197762
t43,7.6035047,4.9923773,7.480061,9.212299,6.6646276,4.5458713,6.030126,6.8594127,4.2896433,5.968381,3.6385157,3.5790937,5.389358,3.0801845,4.448333,5.714051,4.681671,2.1433203,5.534354,3.3460557,5.8668237,6.1721916,5.941018,3.8896184,5.6082225,3.7669964,5.3791986,6.0480056,5.0452085,6.097485,6.3330874
t44,7.417348,4.82044,7.3511415,8.998159,6.511634,4.4839725,6.0891438,6.9381666,4.3497233,5.928012,3.6610112,3.632481,5.2573376,3.1271124,4.3919244,5.6886024,4.6728125,2.3019142,5.5253224,3.421094,5.859414,6.085361,5.9994526,3.877184,5.59045,3.7974067,5.3140497,6.146807,5.112058,6.092989,6.426465
t45,1.0625829,7.3702984,4.779383,5.610867,2.2167451,5.0718346,7.2151875,6.3812895,6.7050796,6.582395,4.384482,3.537318,4.6812587,4.7042866,2.5311863,3.5676143,5.5340424,4.0197678,6.160765,3.4515338,4.3639894,7.3824115,6.2375035,6.432401,4.134711,2.5558856,4.1435704,5.810386,8.53943,5.7838387,9.292831
t46,6.7521095,3.6120036,8.17778,3.699789,6.3158154,4.8198485,5.5617614,7.4396625,4.8314724,7.1555734,3.5103824,3.1476912,5.795669,2.1657615,4.401706,5.011297,4.18119,2.9942868,5.3724623,3.2318985,5.1655965,5.497933,6.108224,3.8924086,7.0878954,2.5541573,5.1641088,6.2898507,6.357098,5.6440096,6.9853787
t47,6.7299824,3.562762,8.142955,3.7442749,6.276277,4.836271,5.570847,7.436307,4.885663,7.1426897,3.4732845,3.0927858,5.7699795,2.1818635,4.373966,4.9661727,4.179237,2.9979575,5.3328156,3.2127726,5.1164303,5.4579697,6.1043606,3.884362,7.0555086,2.5508864,5.141558,6.247088,6.3530793,5.6528773,6.9311495
t48,3.8319814,2.9102755,5.287572,4.9709344,5.104021,3.8436296,6.409941,7.399497,4.8915358,5.8713703,4.2326946,3.1913285,4.687401,4.181896,4.537766,4.7438264,5.429113,3.5779252,6.138844,3.2151632,4.820469,5.174004,5.262227,5.443858,6.3896236,3.609558,5.1985765,6.772618,7.1786613,6.672201,7.2577786
t49,1.1132926,7.3040495,4.795794,5.5830264,2.2910857,5.041084,7.1593647,6.413041,6.6571183,6.555283,4.3413167,3.574902,4.7310762,4.6674194,2.5508535,3.5813901,5.5788865,3.9706364,6.1547966,3.4419248,4.3462586,7.3391557,6.227742,6.391789,4.1823564,2.5170405,4.188533,5.793046,8.523544,5.8159237,9.257408
t50,7.170945,4.539513,7.129814,8.291268,6.216506,4.43371,6.1454372,7.057082,4.4040084,5.94095,3.5698984,3.7165325,5.0953455,3.0950465,4.2836695,5.643496,4.6817255,2.5320125,5.4898224,3.4795685,5.870662,5.9540358,6.1197886,3.8790321,5.627183,3.7537107,5.213697,6.3905163,5.245006,6.1489305,6.6595674
t51,7.1626015,4.5715723,7.1718163,8.3561945,6.257686,4.4558334,6.1267004,7.0382614,4.386316,5.966292,3.5625896,3.680151,5.1155887,3.093666,4.312801,5.6339607,4.6883054,2.489442,5.494939,3.4551075,5.863859,5.9815607,6.0944433,3.9109867,5.6571884,3.7412777,5.230338,6.3494034,5.252231,6.1570015,6.6231036
t52,7.5269084,4.9192796,7.4329567,9.17507,6.592454,4.5178523,6.046739,6.889883,4.3057027,5.9565015,3.6376874,3.6074228,5.3363805,3.0991,4.4185224,5.6938047,4.6752806,2.199796,5.5357876,3.366329,5.859519,6.1447744,5.95693,3.9037006,5.6137767,3.7723608,5.3546185,6.0973597,5.0883923,6.1013107,6.376498
t53,7.5410886,4.9412117,7.4267163,9.18139,6.6117454,4.5407467,6.077462,6.9089255,4.3051047,5.968669,3.6510909,3.5940506,5.329807,3.09458,4.436701,5.6970506,4.6936717,2.1849825,5.52603,3.3673155,5.8541484,6.129708,5.9658356,3.9119177,5.5983357,3.7727704,5.3312054,6.0947804,5.0934396,6.1162724,6.3549676
t54,3.8140354,3.0767534,5.4352555,5.0553374,5.106367,3.8833218,6.403784,7.371541,4.895839,5.918164,4.1662426,3.2315485,4.703119,4.0682263,4.506128,4.776027,5.390139,3.527503,6.0917435,3.265795,4.874836,5.2143397,5.313094,5.364084,6.376774,3.582624,5.19268,6.7586393,7.1165876,6.6330094,7.231909
t55,3.5057607,2.9543347,5.2658567,4.9645133,5.050353,3.8379486,6.434302,7.3719935,4.895731,5.8878884,4.225626,3.193781,4.638891,4.1534324,4.5287576,4.746853,5.453857,3.5735428,6.1404986,3.2554948,4.82429,5.1596394,5.2557797,5.431499,6.3824983,3.6349723,5.23562,6.7605934,7.1499677,6.646076,7.25694
t56,6.8422832,3.5745435,8.277507,3.5945687,6.383731,4.8508115,5.5668507,7.50221,4.868059,7.207569,3.45609,3.1096735,5.8485436,2.0867016,4.4642205,4.9644523,4.17378,2.9340055,5.3717103,3.1748457,5.152906,5.5211306,6.1730046,3.8511164,7.1389046,2.516403,5.2174497,6.2942295,6.4127812,5.6569333,6.966313
t57,6.756896,3.6023655,8.199406,3.6688426,6.338554,4.825186,5.571368,7.440795,4.831448,7.1814146,3.5035827,3.1509888,5.8225536,2.1636293,4.409283,4.990863,4.178929,2.9749959,5.3786435,3.2298207,5.1674304,5.5049434,6.138024,3.8680167,7.1080165,2.5430899,5.1918426,6.277833,6.3865275,5.660709,6.9812984
t58,7.261965,4.5674205,7.1390576,8.317867,6.224616,4.4482365,6.1329384,7.038783,4.389596,5.938883,3.5369081,3.7401824,5.0630984,3.0470123,4.265617,5.688446,4.6982837,2.5263927,5.484828,3.5060835,5.907625,5.994814,6.150745,3.8241882,5.5770755,3.7521086,5.177834,6.403861,5.165116,6.165576,6.6605644
t59,3.712756,3.050881,5.391559,5.0364037,5.0867476,3.8714035,6.4121823,7.36553,4.895711,5.917433,4.180293,3.2279873,4.6882,4.0856977,4.50799,4.7683816,5.404623,3.5347009,6.0989122,3.2665668,4.8615885,5.2027903,5.3031044,5.374857,6.3773165,3.5937903,5.2055387,6.754548,7.1209173,6.630256,7.2373095
t60,3.8102741,2.8884387,5.266151,4.9622145,5.127125,3.8393543,6.4012036,7.4115934,4.867606,5.857496,4.2501583,3.1874182,4.7110133,4.16116,4.5607595,4.766121,5.419437,3.5730276,6.132826,3.216645,4.7978497,5.189819,5.272368,5.447528,6.404469,3.5944505,5.1846204,6.7898555,7.1810584,6.6766353,7.234066
t61,3.2766154,2.8562214,5.130498,4.884417,5.0388856,3.7853193,6.4498563,7.3821564,4.8909616,5.8538694,4.291937,3.168348,4.628102,4.2012644,4.5639734,4.744676,5.4963803,3.6084573,6.1727347,3.23508,4.7605534,5.1210785,5.2195663,5.4934406,6.404635,3.6558971,5.2567306,6.772019,7.1876125,6.6534266,7.2669396
t62,7.19244,3.7409434,8.710688,3.0396836,6.658239,4.905722,5.522004,7.6353254,4.7955737,7.3440857,3.4708483,3.2613325,6.0490828,1.8205706,4.667543,5.0698333,4.1227384,2.8444302,5.437667,3.1267495,5.283153,5.6937284,6.257824,3.7721384,7.3455167,2.4327397,5.3800817,6.451308,6.479659,5.617519,7.224178
t63,3.3459136,2.8458998,5.139598,4.9188914,5.0339437,3.7998638,6.4432554,7.3413687,4.869272,5.8972673,4.28336,3.2135725,4.6682863,4.1764183,4.541562,4.7470703,5.466931,3.5665789,6.131324,3.2503822,4.7518034,5.1609755,5.2573247,5.454148,6.394927,3.6366644,5.255165,6.744499,7.159953,6.618136,7.2458596
t64,3.4477983,2.9631906,5.2568913,4.9549217,5.0119023,3.833881,6.459411,7.331426,4.8564196,5.9292674,4.219408,3.2088115,4.6066504,4.1515055,4.5203395,4.7471433,5.4630375,3.5227711,6.0947337,3.3066812,4.826481,5.199156,5.2946596,5.3903036,6.336594,3.6727223,5.2738957,6.72205,7.1018114,6.599066,7.2227316
t65,3.4335032,2.9327202,5.221162,4.9376774,5.0352826,3.8407393,6.4515653,7.382227,4.8926797,5.8639007,4.214082,3.158352,4.5863347,4.1750526,4.5424037,4.745122,5.4819465,3.5855122,6.1599817,3.2758436,4.840501,5.1460533,5.234649,5.4463305,6.3670793,3.6923447,5.2577763,6.7691,7.140355,6.6577086,7.257746
t66,1.073806,7.3491187,4.7766953,5.600652,2.249239,5.066895,7.188605,6.389491,6.6903925,6.568755,4.358682,3.5719347,4.723278,4.675065,2.538452,3.5783038,5.5722632,3.9881046,6.164563,3.4434688,4.341872,7.3637753,6.2369523,6.413463,4.1501384,2.5192263,4.1817994,5.789714,8.537672,5.7909565,9.278549
t67,0.9814946,7.4502444,4.734104,5.6547112,2.2292902,5.1478286,7.2262244,6.3236046,6.7676706,6.5725565,4.397855,3.5593808,4.707212,4.674368,2.4981287,3.5385659,5.5400524,4.0509915,6.2006245,3.4196644,4.3210797,7.356939,6.2415414,6.449318,4.105838,2.5168602,4.150521,5.759551,8.525657,5.7266455,9.269577
t68,7.823565,5.2027164,7.551084,9.492018,6.8625126,4.5801835,6.0914607,6.8177366,4.328881,5.9343953,3.7031524,3.5388575,5.5097556,3.0669956,4.4828224,5.7180448,4.7415586,2.0262485,5.521453,3.3701766,5.8351,6.1849275,5.9142456,3.8421032,5.557026,3.8179703,5.3638096,5.9423385,4.9390745,6.068189,6.2701797
t69,7.565762,4.951037,7.4473634,9.229996,6.620457,4.4964447,6.0477986,6.861038,4.3350635,5.9207067,3.6771593,3.6312525,5.362735,3.1300802,4.3977838,5.6680503,4.6652493,2.185037,5.5541463,3.3888004,5.8382277,6.140905,5.92512,3.9019434,5.6177125,3.8128715,5.3731017,6.0895762,5.078655,6.0722475,6.384955
t70,3.4272876,3.0004091,5.27875,5.0066876,5.0502615,3.8337102,6.4137945,7.375052,4.9396553,5.901438,4.2291474,3.2309117,4.681581,4.1192694,4.5045815,4.742547,5.42973,3.5949574,6.1460137,3.2137783,4.8147597,5.1370797,5.2548656,5.4253445,6.417736,3.5818546,5.1962647,6.767616,7.183499,6.658135,7.2886605
t71,3.4558067,2.924508,5.222854,4.924987,5.0612373,3.8081443,6.444367,7.372837,4.853577,5.8912306,4.268619,3.200171,4.670953,4.1590414,4.558648,4.7614822,5.467681,3.5602703,6.1261907,3.2571378,4.7766023,5.1757607,5.2699966,5.450349,6.375347,3.632033,5.2385263,6.7603693,7.1616697,6.6358795,7.227887
t72,3.6997404,2.7847276,5.149218,4.9025574,5.099702,3.8007228,6.415512,7.4096355,4.876408,5.8469505,4.301852,3.1748598,4.70076,4.248175,4.5682077,4.728806,5.458114,3.6109016,6.16579,3.1785502,4.7507677,5.146778,5.2313304,5.502171,6.4088373,3.6131828,5.2063723,6.7782116,7.2267356,6.6879373,7.2668257
t73,3.3567023,2.8942635,5.184389,4.9465404,4.983978,3.8214338,6.450078,7.325413,4.918876,5.9014473,4.233878,3.1950352,4.6019645,4.208461,4.4916577,4.7039204,5.473954,3.582951,6.1518726,3.260079,4.8183618,5.1292524,5.2320056,5.431122,6.382046,3.6783082,5.2823405,6.725998,7.1349463,6.6173024,7.2915993
t74,3.378743,2.947008,5.233952,4.9684944,5.019334,3.8434532,6.430892,7.3690624,4.906209,5.877986,4.2189393,3.1972744,4.60453,4.156995,4.5236816,4.737921,5.4540777,3.5997443,6.163491,3.2462718,4.8250413,5.124914,5.230633,5.437047,6.4099965,3.631298,5.23667,6.770805,7.1590924,6.6573377,7.2730646
t75,3.6871498,2.7774458,5.1414175,4.8992286,5.0954833,3.7981815,6.4175463,7.4061093,4.87347,5.84842,4.304015,3.1759605,4.699313,4.248753,4.5684524,4.72981,5.460201,3.6092262,6.1649284,3.1817303,4.7474117,5.1474285,5.2310104,5.502878,6.409995,3.6154723,5.2095323,6.7769938,7.2259626,6.685449,7.264773
t76,1.0666116,7.3732066,4.783413,5.627471,2.1778097,5.073126,7.247749,6.3673854,6.7161455,6.594418,4.413052,3.5052445,4.6469216,4.740936,2.5050874,3.5451303,5.5049334,4.0444474,6.1724863,3.44818,4.3746037,7.4087405,6.249249,6.4612103,4.129485,2.5880456,4.115213,5.824702,8.5487175,5.775435,9.318301
t77,3.0846024,2.4847257,4.779559,4.7970676,5.094563,3.7028553,6.41559,7.354036,4.8121467,5.8708262,4.4678726,3.2203844,4.8156166,4.2671967,4.617895,4.757394,5.474596,3.6181188,6.1599746,3.1462662,4.545343,5.13997,5.2312756,5.5452175,6.48019,3.555691,5.2279706,6.7457356,7.270202,6.632831,7.236895
t78,3.1207685,2.5153394,4.81119,4.8289566,5.0651293,3.7284195,6.414865,7.369528,4.8432026,5.8700056,4.435795,3.209955,4.784808,4.264537,4.588459,4.731571,5.4669914,3.6273308,6.166819,3.1572182,4.5776715,5.1160045,5.224941,5.523604,6.4742785,3.5650663,5.2316732,6.7512608,7.256437,6.6515517,7.2678785
