"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115"
"t63",-0.0920985808906261,-0.0304588168118863,0.0014657498836092,0.000453756319146167,-0.222362533489526,-0.00657860832011857,-0.21243691009263,-0.0153506026053263,-0.00274366741949987,-0.024162938869971,0.00892531018197631,-0.00498502395082658,0.0111736116668768,-0.000716849602740847,0.00267976324947475,-0.0218503518957957,0.00619074200413363,7.4348546384842e-05,-0.00242526727008215,0.000872787047756308,-2.57459052449734e-16,-2.85951817780017e-14,-0.0591000025187935,0.000212688296519875,-0.000469092491581613,0.00665132875090385,-0.00133816947406381,0.00451984069288555,-0.00530474076425949,0.018189778123002,-0.00930183938352043,7.71951946809679e-17,1.02695629777827e-15,-1.55257751099924e-15,3.98986399474666e-16,0.000111678396244444,0.000730887501375222,-0.00423320748929301,0.000532401203375547,-0.00151737897196818,0.000361098909982744,-0.0174278595757274,-0.60260881039031,0.00168739679556011,0.000585519636365772,-0.00246207408258468,-0.0140691105732347,0.0634167397443662,-0.100197256458878,0.00752304674039264,0.0358107096004987,-0.00587878474233925,-0.00524923571770058,0.000703472968457973,-0.00566806247817706,-2.66049237621019e-05,-0.00185709316791287,-0.00712088637749563,0.00374718832440955,0.000342800075930744,0.000110995933415772,-0.000491422729528971,-0.00189828043899091,-1.08776296834133e-05,-0.000384970490148618,-0.00021834616917606,-7.05345316594684e-05,-2.67320262527995e-05,-0.000170401026160499,-2.58298699269688e-14,-9.44494252231275e-15,-0.000204545874349443,-0.0107204768408154,0.70861692729422,0.0155153272293075,-0.00520356771102863,7.95997000593244e-06,1.406693312175e-06,1.26700735612572e-06,1.0450516395638e-05,5.77236979320238e-06,-0.000421322422001716,1.30416510923936e-14,-5.13478148889135e-16,-1.20780122014885e-15,1.58727198051878e-15,-1.56472057533108e-15,1.6306400674182e-15,2.1612486106326e-15,2.11462791721573e-15,2.22738494315422e-15,8.76035355368288e-16,-7.07767178198537e-16,5.03069808033274e-17,1.94941244678788e-16,-3.6949610038306e-15,2.4459601011273e-16,7.47665818146004e-16,1.38777878078145e-16,-1.78806622286309e-15,-1.26201132877313e-15,-2.1163626406917e-15,8.76035355368288e-17,-1.34961486430996e-15,-9.96381796514179e-16,-1.05731395860786e-15,-3.87602276663568e-16,-8.74300631892311e-16,-1.57296051184197e-15,3.46944695195361e-16,1.93942084614207e-15,-1.6826817716975e-16,-1.51961776495568e-15,-6.60062282609175e-16,-4.98212582300539e-15
"t117",-0.0895857377389914,-0.0289159219019215,0.00136286117186357,0.000403076718953165,-0.182382168892344,-0.00515417343260541,-0.160153185590078,-0.0114036644850991,-0.00197049198807095,-0.0131334271409644,0.00344130902405486,-0.0018437947707079,-0.000344494623851258,4.21018061742743e-05,-0.00326518789743164,0.0369036696017784,-0.0162335388540628,-0.000306352668033916,0.0116494348897064,-0.0205840064274824,-9.2681582758913e-16,-9.90438200204613e-14,-0.209012091650889,0.000571810658827732,-0.00110625660960515,0.0154272215499263,-0.0026443946854691,0.00820749230826489,-0.00956363484521833,0.0315336187264653,-0.0155485925864487,-7.11236625150491e-17,3.37924133120282e-15,-1.99840144432528e-15,9.80118763926896e-16,0.000166227461386128,0.00103675399390947,-0.005924702850898,0.000690752728732138,-0.00186194369327851,0.000434411135847776,-0.0200998360177765,-0.628159354025084,0.00139552439003785,0.000398681952644402,-0.00166572953480744,-0.00787981525679875,0.0285927440090672,-0.0383196758821869,0.0027664039559155,0.00913672623412063,-0.00126425727441635,-0.000455144885140663,1.9947738776508e-05,0.000120423005718059,1.08794894938151e-06,0.000171283325288791,0.00109702703262262,-0.000667753423805839,-6.43704870634412e-05,-2.11728902558021e-05,0.000131441113295298,0.000541760945743752,3.61226093784081e-06,0.000132478741355064,9.08687021630196e-05,3.40996605716027e-05,1.29382168451865e-05,8.3503613078281e-05,2.27837497132621e-14,9.65331940360088e-15,0.000163550285717172,0.00937072191618902,-0.691266970884276,-0.015891990824557,0.00801983501797819,-1.33941155283715e-05,-2.39561398460359e-06,-2.15930255932401e-06,-1.78995957757209e-05,-1.06761403873071e-05,0.000801762208900682,-1.79162240598885e-14,2.88831458750138e-16,9.43472730496886e-16,-8.84708972748172e-17,4.64905891561784e-16,5.29090660172926e-16,2.22857756554395e-16,1.02175212735034e-15,-1.26981758441502e-15,-3.10515502199848e-16,5.41233724504764e-16,-6.10622663543836e-16,-1.06879464317495e-16,1.6306400674182e-16,-1.26895022267703e-15,1.43288159115684e-15,-7.8756445809347e-16,7.4419637119405e-16,1.21430643318376e-17,1.38083988687754e-15,7.29451221648247e-16,-1.79196935068404e-15,6.48352899146332e-17,2.72351585728359e-16,5.29090660172926e-17,8.43075609324728e-16,1.79977560632594e-17,1.60288449180257e-15,-4.2257863874795e-15,6.1929628092372e-16,1.25593979660721e-15,-5.74193470548323e-16,4.45476988630844e-15
"t34",-0.0875273070709988,-0.0276273532375847,0.00127558620011837,0.000358724296770832,-0.145728115678422,-0.00381804381247457,-0.110249573789575,-0.00761276205973022,-0.00121769874332075,-0.0014726550268825,-0.00270238680911066,0.00169323970174215,-0.0146848233109904,0.000992110335202791,-0.0117735927466262,0.123407135152728,-0.0505215263075674,-0.00090930568905271,0.034178610633063,-0.0572907624754164,-2.36762903526406e-15,-2.67579795126816e-13,-0.558558462339856,0.00159572258713504,-0.00326963782899527,0.0460855739908624,-0.00944559255455255,0.0359272747015695,-0.0428826938098252,0.165936878871059,-0.10134775765761,-2.91867224833098e-16,1.9151347174784e-15,-3.53883589099269e-16,-1.14491749414469e-16,-0.0117311038661345,-0.00901282483738969,0.040151441041675,-0.00181963110612752,0.00297425782380476,-0.000589499681044637,0.0194372553462085,0.252406306182225,0.000272115333276458,0.000188995183210959,-0.000802838149216419,-0.00551776342429374,0.0269249474631076,-0.0435394654362006,0.00327885084268285,0.0156748858605214,-0.00255983539951994,-0.00220504870930421,0.000288233902303591,-0.00226485867509306,-1.05156247988809e-05,-0.000711580377761427,-0.00261541072315728,0.00135171288968105,0.00012274741821795,3.96524588802668e-05,-0.00016458879250865,-0.000625430959741959,-3.42530006860603e-06,-0.000119744024094442,-6.27454994966622e-05,-1.86423046676439e-05,-7.06014617380398e-06,-4.46440105041628e-05,-1.06791203484391e-15,9.12417114518754e-16,-2.99337573920716e-05,-0.00125148838253038,0.0535643951838456,0.000860956717777682,0.00086972563680464,-1.8336318905578e-06,-3.36905574703039e-07,-3.04159870061677e-07,-2.54897638011413e-06,-1.76537673130081e-06,0.000139118035760296,-0.0276821245516009,0.0946332782763795,-0.0804335156925549,-0.0179963176825816,0.0918582647755079,-0.162764055039416,-0.0421424092063279,0.0489159617619787,0.126637621319301,0.0220578582862993,-0.105820993604004,0.00912580583980589,-0.0119168788784498,-0.186595891972552,0.0671950606545042,-0.158122201147423,-0.0654256305785305,-0.182872194178286,0.152911115274832,-0.0335231007422523,-0.0633828663842972,0.304149565757265,0.125463934243696,-0.118371572407481,-0.0876100189090477,-0.306957750254873,0.109036249623456,0.0911623566410637,-0.178237189791202,0.0025654937413729,0.0565115938650927,0.0293324943722226,-0.0753015640051453
"t35",-0.0875273070709988,-0.0276273532375847,0.00127558620011835,0.000358724296770845,-0.145728115678422,-0.00381804381247453,-0.110249573789575,-0.00761276205973027,-0.00121769874332079,-0.00147265502688253,-0.00270238680911063,0.00169323970174217,-0.0146848233109905,0.000992110335202784,-0.0117735927466261,0.123407135152728,-0.0505215263075674,-0.000909305689052647,0.034178610633063,-0.0572907624754164,-2.43053097247659e-15,-2.67471971220762e-13,-0.558558462339857,0.00159572258713521,-0.00326963782899535,0.0460855739908629,-0.00944559255455232,0.03592727470157,-0.0428826938098253,0.16593687887106,-0.10134775765761,-5.68121938382404e-17,2.64371857738865e-15,-8.94249951866044e-16,-3.48679418671338e-16,-0.0117311038661343,-0.00901282483738992,0.0401514410416751,-0.00181963110612765,0.00297425782380453,-0.000589499681044715,0.0194372553462083,0.252406306182226,0.000272115333276059,0.00018899518321065,-0.000802838149215984,-0.00551776342429321,0.0269249474631087,-0.0435394654362011,0.00327885084268314,0.0156748858605217,-0.00255983539952,-0.00220504870930357,0.000288233902303919,-0.00226485867509274,-1.05156247997523e-05,-0.00071158037776109,-0.00261541072315686,0.00135171288968093,0.000122747418217498,3.96524588805309e-05,-0.000164588792509288,-0.00062543095974221,-3.42530006828585e-06,-0.000119744024094226,-6.27454994974772e-05,-1.86423046689821e-05,-7.06014617324928e-06,-4.4644010504842e-05,-2.9392720896082e-15,-2.30027721046314e-15,-2.99337573911771e-05,-0.00125148838253169,0.0535643951838464,0.000860956717777459,0.000869725636803771,-1.83363189063858e-06,-3.36905572616411e-07,-3.04159869290321e-07,-2.54897637983137e-06,-1.76537673325042e-06,0.000139118035759615,0.0276821245516007,-0.0946332782763794,0.0804335156925545,0.0179963176825811,-0.091858264775508,0.162764055039415,0.0421424092063282,-0.0489159617619786,-0.126637621319302,-0.0220578582862989,0.105820993604004,-0.00912580583980583,0.01191687887845,0.186595891972552,-0.0671950606545041,0.158122201147422,0.0654256305785309,0.182872194178286,-0.152911115274831,0.0335231007422513,0.063382866384297,-0.304149565757265,-0.125463934243695,0.118371572407481,0.0876100189090479,0.306957750254873,-0.109036249623455,-0.0911623566410637,0.178237189791204,-0.00256549374137237,-0.0565115938650928,-0.0293324943722224,0.0753015640051437
"t2",0.0138658212476509,0.0246056128451537,-0.0291453905790077,0.00207403484685104,-0.0202839795411588,0.0122399720609715,-0.0100381139806729,0.00792878362208375,-4.44174506402947e-05,0.0444153867829577,-0.00381452340268538,0.0284669416141801,-0.0756354467683449,0.00490203714243938,-0.0195958987737896,0.13719720084956,0.000812652774382441,-0.00990613952566022,0.114557072741222,-0.0708432364084488,6.87070775165326e-17,1.19777235005336e-14,0.0234018315257868,-0.0118502253539436,0.0120940558830442,-0.000325345822557367,0.0257628848886775,-0.0197602146709652,0.08100776582258,-0.120183364452643,0.18201877819637,1.05644659686988e-15,-3.65679708735911e-15,-1.64798730217797e-15,-6.73072708679001e-16,-0.0224468058347854,-0.0115747933090418,0.199695808086064,-0.0160298360579752,0.0347723622378012,-0.00740803491981501,0.266250673363092,0.00464457883655398,0.406385725321933,-0.0185464324860959,0.0347445834202791,0.374595573400642,0.00246354084989592,0.0842621544908579,0.0111901135791097,0.534969306462421,-0.161807480679959,-0.0244300634134346,0.00304993740492513,-0.212340154776375,-0.00544098884688553,-0.0767456956566035,-0.29683908870699,-0.0485988241257201,0.0200310191035112,0.00614184403522908,-0.024292409476719,0.00442289840516717,-0.000550657276259212,-0.0194650079129886,0.014738079044203,-0.00344195081158776,-0.00130396956704593,-0.00827631267033992,-2.58647270268142e-15,-3.92998554163936e-15,-0.0051094213116623,0.000831045297458455,-0.00690091438445237,0.0591858347987881,-0.000886492611749546,-0.00203218501649875,-0.000374216902675013,-0.000337900842345949,-0.00283521302850076,-0.00202988301096537,-9.48795821666959e-05,1.90819582357449e-15,-3.05311331771918e-16,5.3776427755281e-17,2.74086309204336e-16,9.71445146547012e-17,1.2490009027033e-16,-6.43961880347765e-16,-8.43075609324728e-16,8.6389229103645e-16,5.20417042793042e-18,1.92554305833426e-16,4.562322741819e-16,-2.68255334395437e-18,-7.28583859910259e-17,3.41740524767431e-16,-6.90419943438769e-16,1.14491749414469e-16,-5.89805981832114e-17,4.80518402845576e-16,1.49880108324396e-15,-1.38777878078145e-16,1.56125112837913e-17,3.79470760369927e-16,3.98119037736677e-16,-3.39355279987963e-17,4.85722573273506e-17,3.69929781252054e-16,-9.36750677027476e-16,7.0082828429463e-16,-3.43475248243408e-16,-4.55364912443912e-16,5.3776427755281e-16,5.06539254985228e-16
"t10",0.0526183129830874,0.0202835077405359,-0.145335425026465,-0.0285868477731244,0.0105645663645002,-0.063388997924262,0.000161976215060646,-0.000917997194156701,1.78871137686551e-06,0.00778073430488384,-0.00928487113420604,0.219359244977648,0.033185173595078,0.042136502254176,0.0018078312004112,-0.00876945754012733,-0.00566322298872006,7.76558414615908e-05,-0.000902998164604107,0.000220496520805067,-1.10160022922211e-16,-3.58654078658205e-16,0.000819835142592981,-0.00179261887591742,0.00203665512010268,-2.19269746738401e-05,0.0310126336229122,-0.00234068214859032,0.0125572298541083,-0.0130994597758311,0.0238907333214728,2.09034178855205e-16,-2.08166817117217e-16,-3.7470027081099e-16,-4.16333634234434e-16,-0.00559604835894512,-0.00484700096839017,0.106678859582484,0.0478256708581123,0.101755952564145,0.000979843870315355,0.0261854393374296,-0.000891012487233785,0.203322250893146,-0.00758758207699823,-0.107671964292858,-0.406370968293424,-0.0320689505356109,0.0884002226097992,0.785918060080849,-0.0173982514697306,0.00890007015906543,0.0032482017876603,-0.0011446849728575,-0.00812743882228777,0.000228321278080772,-0.00483545349896424,-0.0312605210499459,-0.00328151765828095,0.00817489282761052,-0.167724989059394,-0.0841360962415219,0.000250965987245324,0.0421189634570111,0.000410641132123293,-9.16490749301221e-05,-0.000287271410089653,-0.00011469212294895,-0.0151283825086477,-4.25690298982984e-15,-6.58103942435123e-16,-0.000348635067782039,-1.50409247878097e-05,0.000127193679471104,-0.00109426146225076,1.60108165637093e-05,-0.0288809229686643,-2.6883724523531e-05,-2.54594079363264e-05,-0.00294753693350489,-0.000193092963169028,1.43174783739236e-06,-9.78384040450919e-16,-3.40005801291454e-16,2.77989437025283e-16,-2.27248775352962e-16,-7.73686670285656e-16,2.15105711021124e-16,1.42366587269072e-15,1.57859836313889e-16,-4.53630188967935e-16,-7.8236028766554e-16,-1.85615411929518e-16,-5.65519853168439e-16,3.05534101437046e-16,-6.52256026967279e-16,-4.19803081186387e-16,4.71844785465692e-16,-3.15719672627779e-16,-1.32446137390829e-15,-2.4459601011273e-16,-5.62050406216485e-16,5.29090660172926e-17,3.93782229046735e-16,-1.07748011901609e-15,-1.49186218934005e-16,5.81999726190219e-16,-1.70002900645727e-16,-3.30898503042576e-16,6.52256026967279e-16,-1.31838984174237e-16,3.81639164714898e-17,-3.33066907387547e-16,-7.92768628521401e-16,7.49400541621981e-16
"t20",0.0543521581111452,0.0215309178041646,-0.157773776164297,-0.0325130774088665,0.0129305361651686,-0.0805939536317674,0.000212190380508187,-0.00121583072595098,2.4271795379483e-06,0.0123850251872674,-0.0168036359576812,0.401797278683579,0.0796575616650767,0.102835573249771,0.0074809973327235,-0.0424011792857415,-0.0352451401009966,0.000656990890743663,-0.00856169519813023,0.00829794141162887,-1.28347726123892e-16,-1.34587436681488e-15,-0.00256987937402725,0.00342998787533782,-0.00297109118701737,3.08475982392972e-05,-0.0301294257843538,0.0018496018949967,-0.00974827187665413,0.00923507585891154,-0.0154086052911802,-0.00451065544962425,-0.105987683493849,0.103969095310973,0.47742715900464,0.00274995915992093,0.00214522668986072,-0.0459064813582046,-0.0177263163949309,-0.0341478050504036,-0.000318091220534621,-0.0079486756244704,0.000234562410361855,-0.0418293967399817,0.00134875566614882,0.0190610855106315,0.0647418116528277,0.00466357736765569,-0.0121820940072726,-0.10709210447106,0.00218269829781954,-0.00108568935210502,-0.000363830136333879,0.000123592764822594,0.000851354689887199,-2.36370680927171e-05,0.000485721767760041,0.0030314012460473,0.000313963376636324,-0.000778016113187763,0.0159364943527815,0.00767002260871751,-2.26634640011591e-05,-0.00371253580435572,-3.59732732909183e-05,7.74390859239625e-06,2.34933002989637e-05,9.37715224688711e-06,0.00123332430863591,3.33554798365165e-16,1.97833015160714e-17,2.47583311769422e-05,1.03587245360625e-06,-8.41356843760284e-06,7.10314382258878e-05,-8.67139312358406e-07,0.00149616325794452,1.38404705787955e-06,1.31022146016925e-06,0.00015129470765569,9.51466448952847e-06,-6.94623377172666e-08,-0.00338231024849895,-0.00914870267445973,-0.0438493056232167,0.03920144689717,-0.126901808950465,-0.0313965121679669,0.152042290532545,0.0197703003597174,0.00308167462459354,-0.40585393429904,0.0250756883114228,0.0698838163352255,0.14580007806262,0.00190574997680579,-0.234809251161131,-0.0957894486899312,-0.126036828811477,-0.215988796282785,0.105919171992239,0.00905224813538399,0.119728584957883,0.0793812970252661,-0.176936083439982,0.0867701562640032,0.103038801106549,-0.0964813724531976,-0.114148281168869,0.0131979234760201,0.126601355520341,-0.038050988236122,-0.0942704301363219,0.0156390400773204,0.0836068593003274
"t21",0.0543521581111452,0.0215309178041646,-0.157773776164296,-0.0325130774088665,0.0129305361651686,-0.0805939536317674,0.000212190380508206,-0.00121583072595097,2.42717953794095e-06,0.0123850251872674,-0.0168036359576811,0.401797278683579,0.0796575616650766,0.102835573249771,0.00748099733272345,-0.0424011792857415,-0.0352451401009966,0.0006569908907436,-0.00856169519813021,0.00829794141162889,-9.62896466526848e-17,-1.2744525487024e-15,-0.00256987937402729,0.0034299878753378,-0.00297109118701742,3.08475982392937e-05,-0.030129425784354,0.00184960189499752,-0.00974827187665411,0.00923507585891143,-0.0154086052911802,-0.00451065544962438,-0.105987683493848,0.103969095310973,0.477427159004638,0.00274995915992106,0.00214522668986039,-0.0459064813582042,-0.0177263163949309,-0.0341478050504027,-0.000318091220534838,-0.00794867562447078,0.000234562410361574,-0.041829396739981,0.0013487556661491,0.0190610855106306,0.0647418116528268,0.00466357736765421,-0.0121820940072732,-0.107092104471058,0.00218269829781902,-0.00108568935210432,-0.000363830136333039,0.000123592764822532,0.00085135468988571,-2.36370680918474e-05,0.000485721767759854,0.00303140124604654,0.000313963376636115,-0.000778016113188165,0.0159364943527789,0.00767002260871823,-2.26634640008513e-05,-0.00371253580435518,-3.59732732919901e-05,7.74390859364048e-06,2.34933002979435e-05,9.37715224537241e-06,0.00123332430863573,1.21904981768839e-15,-5.59321266060432e-17,2.47583311774806e-05,1.03587245196043e-06,-8.41356843648037e-06,7.103143822691e-05,-8.67139313368015e-07,0.00149616325794063,1.38404705770464e-06,1.310221459297e-06,0.000151294707656909,9.51466448652902e-06,-6.94623338366902e-08,0.00338231024849846,0.0091487026744594,0.0438493056232182,-0.0392014468971709,0.126901808950465,0.0313965121679674,-0.152042290532545,-0.0197703003597182,-0.00308167462459342,0.405853934299041,-0.0250756883114229,-0.0698838163352257,-0.145800078062621,-0.00190574997680606,0.234809251161131,0.0957894486899316,0.126036828811477,0.215988796282785,-0.10591917199224,-0.0090522481353843,-0.119728584957883,-0.0793812970252662,0.176936083439982,-0.0867701562640035,-0.10303880110655,0.0964813724531978,0.114148281168869,-0.01319792347602,-0.12660135552034,0.0380509882361222,0.0942704301363222,-0.0156390400773201,-0.083606859300328
"t103",0.0543521581111452,0.0215309178041645,-0.157773776164297,-0.0325130774088665,0.0129305361651686,-0.0805939536317674,0.000212190380508224,-0.00121583072595094,2.42717953794738e-06,0.0123850251872673,-0.0168036359576812,0.401797278683578,0.0796575616650766,0.102835573249771,0.00748099733272359,-0.0424011792857414,-0.0352451401009965,0.000656990890743558,-0.00856169519813035,0.00829794141162891,8.63024929298462e-17,-1.03571123032109e-15,-0.00256987937402737,0.00342998787533802,-0.00297109118701746,3.08475982393492e-05,-0.0301294257843536,0.00184960189499807,-0.00974827187665317,0.00923507585891006,-0.015408605291179,0.00451065544962397,0.105987683493848,-0.103969095310972,-0.477427159004637,0.00274995915995633,0.00214522668988239,-0.0459064813582063,-0.0177263163949293,-0.0341478050504056,-0.000318091220534056,-0.00794867562446975,0.00023456241036195,-0.041829396739981,0.00134875566614861,0.0190610855106301,0.0647418116528269,0.00466357736765525,-0.0121820940072724,-0.107092104471058,0.00218269829781978,-0.00108568935210525,-0.000363830136333098,0.000123592764822932,0.000851354689886666,-2.36370680923346e-05,0.000485721767760787,0.00303140124604677,0.000313963376636367,-0.000778016113187232,0.0159364943527805,0.0076700226087182,-2.26634640019695e-05,-0.00371253580435649,-3.59732732917849e-05,7.74390859180764e-06,2.34933002993224e-05,9.37715224660159e-06,0.00123332430863564,-1.43656787854329e-16,-4.16678376643966e-16,2.47583311769848e-05,1.03587245303509e-06,-8.41356843673234e-06,7.10314382257326e-05,-8.67139312103402e-07,0.00149616325794186,1.38404705810187e-06,1.31022146092716e-06,0.000151294707656721,9.51466448830245e-06,-6.94623356629204e-08,-0.0109605649237456,0.101727422313808,-0.388725910019646,0.31184936613939,-0.0228081528765519,-0.0208367003973694,-0.321342010709368,0.193565779520115,0.0325126671213488,-0.03174187392466,0.0332197100470785,0.0102514031634531,0.0320433772149311,0.134149392251756,-0.0126734156028333,0.00546050499375565,-0.016681208587024,0.133623622415921,0.0619990787613437,0.0126090696196685,0.0252513678461447,0.000189353549902955,-0.0196467226915742,0.156880009559718,0.115069415783288,0.0240671486704258,0.0401023012652336,-0.015345010825984,-0.0833370109801127,0.00875779262714141,-0.0345844344309309,0.00661851566982135,-0.0728513119069065
"t104",0.0543521581111452,0.0215309178041646,-0.157773776164297,-0.0325130774088665,0.0129305361651686,-0.0805939536317674,0.000212190380508214,-0.00121583072595095,2.42717953794516e-06,0.0123850251872673,-0.0168036359576812,0.401797278683579,0.0796575616650767,0.102835573249771,0.00748099733272355,-0.0424011792857416,-0.0352451401009966,0.000656990890743569,-0.00856169519813048,0.00829794141162903,8.51748803188139e-17,-1.23580074125329e-15,-0.00256987937402744,0.00342998787533801,-0.00297109118701754,3.08475982394741e-05,-0.0301294257843537,0.00184960189499818,-0.00974827187665323,0.00923507585891015,-0.0154086052911789,0.00451065544962433,0.105987683493849,-0.103969095310973,-0.47742715900464,0.0027499591599563,0.00214522668988297,-0.0459064813582064,-0.0177263163949295,-0.0341478050504063,-0.000318091220534017,-0.00794867562446959,0.000234562410362075,-0.0418293967399812,0.0013487556661487,0.0190610855106306,0.0647418116528277,0.00466357736765482,-0.0121820940072729,-0.107092104471059,0.00218269829782011,-0.00108568935210629,-0.000363830136333632,0.000123592764822995,0.000851354689886369,-2.36370680941574e-05,0.000485721767760384,0.00303140124604721,0.0003139633766366,-0.000778016113188079,0.0159364943527813,0.00767002260871812,-2.26634640004129e-05,-0.00371253580435472,-3.5973273291303e-05,7.74390859408647e-06,2.3493300298594e-05,9.37715224687868e-06,0.00123332430863593,9.5442317243899e-16,3.80391485183592e-16,2.47583311773365e-05,1.03587245209747e-06,-8.41356843742254e-06,7.1031438226153e-05,-8.67139313373219e-07,0.00149616325794258,1.38404705834649e-06,1.31022145881019e-06,0.00015129470765564,9.51466448818699e-06,-6.94623361373672e-08,0.010960564923745,-0.101727422313808,0.388725910019645,-0.311849366139389,0.0228081528765518,0.0208367003973692,0.321342010709366,-0.193565779520114,-0.0325126671213484,0.0317418739246597,-0.0332197100470784,-0.010251403163453,-0.0320433772149309,-0.134149392251756,0.0126734156028333,-0.00546050499375583,0.0166812085870239,-0.13362362241592,-0.0619990787613435,-0.0126090696196682,-0.025251367846145,-0.0001893535499029,0.0196467226915743,-0.156880009559718,-0.115069415783288,-0.0240671486704256,-0.0401023012652335,0.0153450108259839,0.0833370109801125,-0.00875779262714162,0.0345844344309309,-0.00661851566982137,0.0728513119069059
"t46",0.0566400056956174,0.023370180457287,-0.177993286541598,-0.0405092167574753,0.0205089225499006,-0.15644993468194,0.000520411457915681,-0.00334042664208101,9.43503251144674e-06,-0.0114170110482119,0.0029863709572177,-0.0593584086592091,-0.0134502890998117,-0.332301600331478,0.0025397007355394,-0.0149248878182366,-0.0129211797918717,0.000248560687509074,-0.00326685807130609,0.00331382836880916,-1.39767847835248e-17,-7.70867744637194e-17,-0.00118552578484915,0.0017699493794277,-0.00179919276275258,1.93617696054482e-05,-0.127717007551206,-0.000709191475986009,0.00317515282829,-0.00130944849503173,0.00098015036000024,-2.62376925741492e-17,-3.26995375221628e-16,1.32272665043232e-16,2.35922392732846e-16,-6.07278267081919e-07,-2.32905147798038e-05,0.000762138238543913,0.00144693853903388,0.00916297317332565,0.000201606749223827,-0.00261551784711461,2.09519745099709e-06,0.00579238189942222,-0.000294841546300064,-0.00421011556612349,-0.0180422995740125,-0.00151554042965561,0.00423242036997022,0.0376231348466237,-0.000794564557574895,0.000388390412401506,9.22678098965302e-05,-1.410998742863e-05,0.000101161603464482,-6.29290387403063e-06,0.000477246173502125,0.0137393235846723,0.00384289439147116,-0.0193439663271583,0.556457050232697,-0.069055179493599,0.000213629632530109,0.693100460500141,-0.000665584584299204,2.10084053409515e-06,-1.68627421417187e-05,-6.7688886493843e-06,-0.000942932314834671,6.10018220832675e-15,5.97931695950067e-15,-3.67359839031454e-05,-1.62238593487028e-06,1.40916398862192e-05,-0.000122733099178165,2.47889051702621e-06,-0.032974859231666,1.22065659958498e-05,1.03317719956847e-05,0.000635269554504558,-1.16725544683656e-05,1.03516758920264e-07,5.52075746229619e-16,7.17904468511277e-15,-4.63388008520305e-16,8.68554360378138e-16,-2.30241173349022e-15,2.16601910019154e-15,6.49762361970563e-16,1.5368565794982e-15,2.59395369767157e-16,7.26198615130791e-16,7.70650904202697e-16,-1.37997252513955e-15,-4.86388764686521e-16,-2.16320017454308e-15,-9.9627337629693e-16,2.97288235695525e-16,2.28983498828939e-16,-1.28548430580744e-15,1.33682127867463e-16,3.18321757841744e-16,3.01625044385467e-16,-8.71048025374854e-16,8.1342267990725e-16,-1.75152860965033e-15,6.73303101640654e-16,8.17054757185076e-16,-5.36409024837203e-17,-4.73839717463065e-15,-3.67110855603592e-16,1.0100427438875e-15,2.16862118540551e-15,-1.4097880848829e-15,-8.50014503228635e-17
