,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t131,8.139225,9.3707075,2.6262558,3.828273,5.542748,4.0918407,6.7090893,4.076637,7.7679935,5.1703105,4.3494525,4.24848,5.8116784,6.1519327,4.502082,4.4514294,5.057356,5.768219,3.9302897,5.3011794,3.5176694,5.560724,6.442503,6.333111,7.0810814,5.7242975,6.117252,5.3706985,5.7071376,4.8883657,6.3592377,3.3356514,4.8823605,3.7191548
t132,8.177101,9.1897745,2.6874492,3.875988,5.5751557,4.1229224,6.6847687,3.9959943,7.743815,5.1863856,4.3493752,4.3298655,5.8619585,6.179128,4.52434,4.407046,5.118777,5.776321,3.947312,5.3129907,3.5472019,5.5257115,6.509533,6.407263,7.041527,5.8183947,6.093821,5.373879,5.649925,4.9236727,6.4010158,3.324297,4.828478,3.6602972
t52,8.3342705,7.846726,2.970019,4.1458917,5.7062016,4.253145,6.5242457,3.6145363,7.680693,5.3144464,4.3619356,4.653668,6.0616474,6.267432,4.597751,4.169728,5.3577323,5.794385,4.00106,5.3551784,3.6591198,5.2880473,6.8189807,6.719283,6.904842,6.2937803,5.977807,5.3776464,5.376186,5.147809,6.569715,3.3267083,4.5754895,3.430021
t70,8.384297,7.887373,2.9337323,4.1023836,5.7149878,4.2620664,6.5689497,3.6454747,7.621491,5.257401,4.34268,4.6993546,6.1170425,6.2960286,4.638757,4.2036986,5.4069486,5.8202896,4.045255,5.393273,3.6863997,5.338871,6.814999,6.7340007,6.8793216,6.236608,5.9637094,5.4106207,5.3889346,5.082652,6.5759273,3.3200026,4.582773,3.4066203
t71,8.326671,7.8978133,2.9914813,4.16457,5.699226,4.2496624,6.5117607,3.5878558,7.7007623,5.3334894,4.356139,4.6544538,6.043162,6.2660213,4.5657873,4.1531296,5.3513474,5.789998,3.995904,5.3360405,3.6528816,5.2558417,6.82133,6.7198334,6.9024396,6.310378,5.9991393,5.363006,5.3740206,5.172984,6.5690265,3.3183074,4.5810723,3.4267428
t86,8.262051,8.773602,2.8127184,3.9844358,5.644604,4.1910224,6.62428,3.8095658,7.698675,5.2324605,4.3446054,4.5078235,5.975644,6.2393484,4.560628,4.3050914,5.256981,5.794207,3.9873416,5.3363566,3.61304,5.439163,6.664074,6.5737214,6.9599314,6.0245194,6.046151,5.3778744,5.5263796,5.007485,6.4894567,3.3077176,4.708177,3.5306385
t87,8.337863,8.178879,2.9265928,4.096355,5.68792,4.235698,6.5550385,3.6487374,7.680043,5.2936544,4.350618,4.642187,6.052155,6.2709355,4.5739107,4.2115307,5.350877,5.8109293,4.0053706,5.3582535,3.6555512,5.317525,6.7765427,6.6927147,6.9108243,6.212484,6.0108333,5.386419,5.420516,5.1135063,6.544221,3.306451,4.625331,3.4454167
t62,8.362716,7.9411445,2.9898646,4.140054,5.7113075,4.257145,6.5376687,3.586574,7.66534,5.2997165,4.3399734,4.6859984,6.077175,6.2859025,4.5748243,4.16881,5.3840933,5.800185,4.016414,5.3374834,3.6708086,5.2960753,6.8230057,6.7300487,6.8769746,6.300712,6.0039253,5.359732,5.3861547,5.1304784,6.57755,3.3026552,4.57948,3.4037483
t129,8.321575,8.94886,2.788212,3.82857,5.5978093,4.1515617,6.7391095,3.9632292,7.6509037,5.1227417,4.2962737,4.455513,5.991032,6.2310014,4.577984,4.418721,5.238224,5.7751493,4.011911,5.321031,3.5835953,5.6318865,6.5479493,6.455628,6.968093,5.8575983,6.104712,5.357234,5.6330323,4.832865,6.449776,3.2939146,4.789342,3.5738034
t229,8.480399,9.951264,2.470065,3.1739738,5.305093,3.8981411,7.178206,4.7096286,7.5253873,4.725264,4.1427317,4.065412,5.9523425,6.0879607,4.437038,4.9784255,5.037402,5.6367545,3.9897914,5.1442304,3.325142,6.372974,5.9107594,5.7511973,7.0996017,4.941663,6.4668503,5.134712,6.2414994,4.133844,6.1527853,3.3261118,5.2915807,3.848328
t230,8.474063,9.859024,2.5128233,3.2215595,5.314203,3.8978558,7.124023,4.64291,7.573993,4.7292166,4.120809,4.077049,5.932825,6.1156573,4.474761,4.9069695,5.0386124,5.6716127,4.037078,5.1819715,3.3609073,6.2997756,5.9955616,5.8610954,7.1388483,5.035415,6.4684777,5.2169886,6.148645,4.188352,6.1713476,3.304819,5.2087064,3.852696
t111,8.306932,8.707567,2.8434172,3.9679048,5.653035,4.200653,6.637632,3.8022428,7.6740737,5.219193,4.3246913,4.545819,6.015388,6.255366,4.5692053,4.3044567,5.293974,5.794194,4.0085707,5.3353257,3.6255,5.477775,6.680587,6.590539,6.9373946,6.0276484,6.0516577,5.3692946,5.523319,4.976769,6.5046062,3.3011425,4.6942806,3.5040998
t108,8.334768,8.737479,2.8362284,3.91558,5.6375937,4.189002,6.6831717,3.8501763,7.6496253,5.1760674,4.306179,4.534345,6.032368,6.253732,4.5814195,4.346803,5.2967024,5.7870183,4.020096,5.3326697,3.6160347,5.5399256,6.641345,6.551754,6.9367747,5.9785266,6.0700393,5.362627,5.561105,4.919842,6.4943194,3.2960627,4.721344,3.5139503
t124,8.324336,8.862566,2.8086927,3.8693128,5.6155295,4.1680703,6.712789,3.9119463,7.6516547,5.1477404,4.302067,4.489653,6.007009,6.2406397,4.5788207,4.3857026,5.2625794,5.780982,4.014368,5.3263006,3.5978575,5.5872335,6.589488,6.4987345,6.9547043,5.9131484,6.088866,5.36013,5.599939,4.8746133,6.4691653,3.2946396,4.7593913,3.5477567
t162,8.32027,9.166818,2.7363224,3.7322865,5.5549097,4.111933,6.8006206,4.07819,7.6513543,5.067416,4.274389,4.374282,5.9578443,6.210495,4.5690866,4.4965277,5.184072,5.7614994,4.0116835,5.3064213,3.5516665,5.737404,6.452741,6.3543835,7.00043,5.725127,6.1473703,5.3472133,5.717006,4.7324114,6.4029093,3.2951472,4.8605685,3.6343606
t166,8.306985,9.148323,2.7510428,3.7789922,5.573899,4.1277595,6.756862,4.038728,7.6690493,5.1077113,4.2931385,4.3924713,5.9586577,6.2163215,4.5685945,4.4569182,5.1966567,5.767059,4.002479,5.313928,3.5662334,5.702769,6.4885125,6.3902397,6.9960976,5.766926,6.118378,5.3586483,5.6800294,4.7693796,6.418345,3.2985516,4.828771,3.614824
t167,8.292445,9.164011,2.731018,3.762253,5.565404,4.119817,6.7722197,4.0515723,7.674374,5.095648,4.2963414,4.3722706,5.9389153,6.2063913,4.56184,4.469502,5.175635,5.766382,3.9956777,5.3113,3.554946,5.704897,6.4757805,6.3781066,7.006775,5.7525597,6.126512,5.356194,5.691206,4.7641153,6.408151,3.3015032,4.8439875,3.632962
t196,8.501389,9.847361,2.5842807,3.23869,5.3260427,3.8944185,7.124184,4.6036506,7.551152,4.725519,4.05631,4.0917006,5.970165,6.1159024,4.488555,4.9284873,5.036671,5.6694283,4.077729,5.1711264,3.4182408,6.290968,5.987496,5.817016,7.1076837,5.035305,6.4508543,5.2409377,6.1764975,4.1741433,6.181033,3.3027225,5.215005,3.8589833
t335,8.476652,9.923865,2.4765422,3.1710217,5.2855144,3.885938,7.1291275,4.696429,7.538697,4.7026486,4.135708,4.0527606,5.9177074,6.0697083,4.429399,4.957989,5.0386853,5.6559505,4.0014343,5.1672153,3.3271291,6.371459,5.965825,5.822615,7.1412916,4.9630876,6.4808593,5.1708937,6.181005,4.1198654,6.138565,3.3436675,5.2724934,3.8586903
t336,8.460314,9.915937,2.5248945,3.1906507,5.3093185,3.8983846,7.105181,4.664187,7.5012736,4.7058597,4.0975986,4.071044,5.944949,6.0339346,4.4116316,4.951509,5.0402737,5.6543956,4.011227,5.1546707,3.3696368,6.354049,5.9786057,5.8011556,7.1089325,4.965664,6.458123,5.163626,6.185201,4.127182,6.168114,3.374584,5.271611,3.8519533
t263,8.463865,9.95517,2.4883,3.1578584,5.283691,3.8944561,7.1223164,4.7073255,7.5138664,4.693408,4.1482477,4.03305,5.925982,6.0632234,4.416607,4.978724,5.0497985,5.628532,3.982739,5.142421,3.3337822,6.3946104,5.952879,5.7990365,7.132789,4.925635,6.4832354,5.1496434,6.197241,4.0970607,6.133816,3.348238,5.3027806,3.8473778
t210,8.501501,9.802046,2.5998607,3.2751102,5.3344674,3.9034193,7.124116,4.570664,7.568038,4.7574153,4.0640473,4.113311,5.960792,6.151279,4.516435,4.9118185,5.043012,5.680289,4.085388,5.1890965,3.4356358,6.2535768,6.005944,5.845376,7.1000714,5.0812182,6.425364,5.2558784,6.1600685,4.2083473,6.1815796,3.2712507,5.194503,3.8487093
t315,8.474803,9.905451,2.4984155,3.2097256,5.285083,3.8830085,7.183124,4.6643043,7.5223784,4.7591677,4.120515,4.1066384,5.8991976,6.1090927,4.463682,4.9866867,5.023642,5.6822677,4.0149517,5.193774,3.3580496,6.342163,5.911901,5.779108,7.09478,4.978952,6.4195175,5.143357,6.235498,4.1395288,6.134022,3.3011503,5.3316274,3.86115
t316,8.507158,9.906008,2.5570264,3.2038534,5.31708,3.895196,7.132171,4.6495714,7.5402327,4.7053323,4.0714073,4.057679,5.978342,6.0993757,4.464629,4.957381,5.0443983,5.6402645,4.05238,5.14604,3.3962083,6.338972,5.9651356,5.7847023,7.111971,4.9766793,6.4708724,5.217655,6.202395,4.134425,6.160945,3.3113375,5.2363396,3.85602
t274,8.49958,9.923845,2.5749412,3.203505,5.3001266,3.8702712,7.162254,4.6354604,7.504486,4.712676,4.0269613,4.0900497,5.9598784,6.084566,4.4631805,4.9931183,5.0113606,5.671912,4.0726967,5.1630187,3.4139664,6.341926,5.923324,5.729194,7.0887322,4.9544663,6.4437933,5.1884775,6.2522154,4.113982,6.166619,3.3211286,5.282606,3.883769
t297,8.497421,9.942395,2.5812793,3.2000306,5.314357,3.8797288,7.1624827,4.6366997,7.4875717,4.708737,4.0202713,4.085536,5.9888563,6.0640235,4.4467974,4.999914,5.0167737,5.653484,4.063588,5.140504,3.417475,6.3476458,5.9146414,5.6964564,7.07023,4.9358487,6.4430566,5.174853,6.2708387,4.111741,6.180668,3.3393023,5.281324,3.876316
t324,8.491165,9.951167,2.524362,3.1760824,5.283127,3.866045,7.173281,4.6778,7.5082054,4.708023,4.06371,4.0773773,5.935042,6.0753613,4.446445,5.0014677,5.0099354,5.6697564,4.0422215,5.1656528,3.3711293,6.371586,5.913002,5.7350492,7.104687,4.931433,6.4576826,5.1611457,6.2534366,4.099801,6.1485043,3.3300176,5.3000627,3.8842604
t325,8.449407,9.933506,2.5106468,3.2157397,5.317595,3.9081793,7.1764755,4.6489263,7.463662,4.764318,4.1136,4.1156754,5.9500303,6.055439,4.420198,5.0014863,5.035901,5.652515,3.98601,5.1537423,3.3693154,6.3438234,5.882343,5.711291,7.040152,4.946431,6.394189,5.0906568,6.2779317,4.13902,6.17214,3.349877,5.3668146,3.8396382
t260,8.527388,9.883884,2.604358,3.240909,5.322919,3.901594,7.171204,4.620662,7.556112,4.747453,4.0581074,4.0751143,5.979194,6.160082,4.520561,4.9749126,5.0492363,5.6380444,4.0805964,5.15521,3.4452178,6.309005,5.927744,5.7636266,7.0865707,4.9940925,6.4341974,5.2399817,6.235564,4.153811,6.139551,3.2477956,5.2687025,3.8483205
t261,8.51533,9.940801,2.536319,3.1673203,5.3196774,3.9026296,7.102874,4.685184,7.5503435,4.6643305,4.083466,4.00906,6.0012503,6.0605907,4.4339514,4.950687,5.063633,5.606926,4.03523,5.1181903,3.3726845,6.3735485,5.9978085,5.800602,7.1398897,4.943618,6.5138793,5.237693,6.177139,4.109264,6.154013,3.343341,5.1958838,3.8485358
t163,8.49401,9.932438,2.5083122,3.1701145,5.29449,3.8799183,7.130587,4.684448,7.5300336,4.687453,4.088414,4.0527644,5.948867,6.061367,4.431399,4.9656053,5.031579,5.6537757,4.028894,5.155424,3.3519104,6.371388,5.9659333,5.7907586,7.1308393,4.9526806,6.486349,5.1887245,6.1981297,4.109732,6.1533384,3.3484755,5.2483664,3.86949
t161,8.347081,9.156751,2.7468586,3.709044,5.5513644,4.109986,6.821331,4.090872,7.63274,5.045623,4.25866,4.383943,5.9771595,6.216746,4.57795,4.5125084,5.19681,5.7589993,4.025338,5.3050084,3.5533442,5.7695837,6.443252,6.3450837,6.991809,5.711048,6.1582665,5.3425717,5.729156,4.7024155,6.4039464,3.2894533,4.8659453,3.6291535
t69,8.118703,8.91888,2.7401526,4.0716863,5.6405745,4.180817,6.54034,3.7969227,7.795596,5.321173,4.407653,4.4121127,5.859618,6.1955843,4.521977,4.2622104,5.159001,5.792049,3.9223487,5.3354716,3.5882134,5.2952642,6.6683564,6.5677066,7.024384,6.0400505,6.011552,5.400745,5.5045185,5.137011,6.4638305,3.344946,4.7099733,3.5944953
t94,8.230872,8.370161,2.864019,4.118571,5.6780896,4.223929,6.5292172,3.6748042,7.7410836,5.3271265,4.3796268,4.5508604,5.970943,6.239249,4.562986,4.2108126,5.2758517,5.796543,3.9724345,5.356594,3.6306596,5.2698936,6.762443,6.6658053,6.9656115,6.190014,5.989232,5.399632,5.4367685,5.156818,6.5231295,3.3426142,4.6382947,3.503981
t182,7.7244844,9.747324,2.411083,4.1399493,5.56103,4.092525,6.42092,3.955288,8.0551815,5.472896,4.5453525,4.0078382,5.4869127,6.033947,4.3468695,4.250649,4.7925367,5.7997236,3.7448385,5.2999554,3.4833913,5.071286,6.5210285,6.369273,7.2406874,5.8360157,5.9911304,5.4480844,5.5890627,5.3235765,6.3013215,3.4500477,4.851141,3.8725336
t183,7.7498655,9.693443,2.4374206,4.127634,5.5699916,4.0980954,6.4372625,3.9409375,8.025986,5.4523306,4.531558,4.0335484,5.5118494,6.053768,4.3667235,4.2531176,4.818285,5.8000116,3.766524,5.3036027,3.4969177,5.0994706,6.5360966,6.387203,7.2157474,5.853429,5.9913673,5.4437337,5.580489,5.2982187,6.3167253,3.4351335,4.837708,3.844758
t215,7.5844746,10.185215,2.2805855,4.3228674,5.5625186,4.044611,6.2693863,4.055514,8.231192,5.6401024,4.661689,3.8089845,5.323915,5.9135146,4.1487083,4.118652,4.5847435,5.8829994,3.6208313,5.2792606,3.430895,4.8691783,6.4788537,6.193085,7.337764,5.673395,5.9651723,5.488244,5.617986,5.503926,6.2139635,3.4751709,5.0067725,4.020404
t222,7.6110764,9.980802,2.3190825,4.232089,5.600586,4.08887,6.3266134,3.9755871,8.119995,5.5700903,4.633129,3.912796,5.372599,5.960629,4.270036,4.148292,4.701029,5.884516,3.6711004,5.2780333,3.489779,4.9642243,6.519351,6.301763,7.307644,5.786752,5.931544,5.470998,5.578193,5.3917656,6.289949,3.5056267,4.899182,3.9214387
t238,7.5588965,10.228935,2.2652164,4.3552346,5.5758753,4.0023165,6.2234426,4.0835934,8.22753,5.681208,4.6906676,3.799744,5.3028135,5.861895,4.119171,4.0871806,4.5700507,5.906269,3.5690417,5.244259,3.4115093,4.8361626,6.431257,6.164834,7.3441405,5.6544747,5.9820294,5.4903584,5.666675,5.526534,6.231628,3.4753294,5.028059,3.9856055
t239,7.555468,9.9838705,2.2581582,4.202949,5.5837116,4.092116,6.3288255,4.000219,8.174768,5.5758486,4.6481266,3.8605325,5.3233457,5.94126,4.2725043,4.1812825,4.6486645,5.840985,3.6321802,5.275088,3.440618,4.9233856,6.4641914,6.2851725,7.366449,5.783443,5.928468,5.472668,5.614987,5.3936057,6.279956,3.5174835,4.9038615,3.9772172
t224,7.6025963,10.057954,2.298689,4.2564764,5.5706882,4.0479426,6.309684,4.016273,8.165065,5.5913405,4.644497,3.872236,5.3580723,5.9397964,4.219571,4.153548,4.653386,5.8700757,3.643068,5.2711086,3.4548228,4.9293694,6.484141,6.257266,7.3164096,5.7391567,5.9619317,5.4829865,5.612935,5.442788,6.2499776,3.4775283,4.9446807,3.9608247
t225,7.5774865,10.2113495,2.2635195,4.3320994,5.574368,4.0105534,6.2425876,4.0612235,8.215849,5.661065,4.6918025,3.8159602,5.320742,5.8795605,4.1385717,4.1013327,4.5871143,5.9096766,3.58206,5.24199,3.4344501,4.8589315,6.452679,6.186517,7.339609,5.674789,5.972883,5.509748,5.645655,5.5124726,6.227895,3.46626,5.0067587,3.990078
t219,7.659092,9.896214,2.3525627,4.1929483,5.569708,4.0782137,6.367034,3.9837377,8.10546,5.5300155,4.5937347,3.9408648,5.4198756,5.9863944,4.2900324,4.2038403,4.726027,5.835553,3.6947498,5.2851105,3.4710917,5.0044975,6.5023704,6.3163886,7.2812696,5.792256,5.9717965,5.463013,5.6002846,5.3723984,6.2830215,3.47018,4.8935003,3.9141157
t307,7.4888244,10.273868,2.2046797,4.398272,5.6106477,4.048619,6.206539,4.1070695,8.245763,5.7069435,4.71138,3.7695544,5.241577,5.8556366,4.1038013,4.063211,4.541732,5.9110575,3.5550253,5.2608147,3.3961053,4.78049,6.4174576,6.126514,7.401357,5.635905,5.913996,5.4661036,5.6662216,5.496023,6.254778,3.5349374,5.052708,3.998752
t308,7.494272,10.247972,2.2154155,4.383797,5.606153,4.062011,6.2213616,4.0985603,8.238281,5.692161,4.699133,3.779104,5.24849,5.869216,4.1178184,4.0759025,4.5537605,5.901367,3.5699177,5.2683396,3.3997388,4.7959595,6.426366,6.139803,7.3962655,5.646382,5.9107723,5.4591765,5.6583376,5.4850907,6.2551255,3.5398405,5.0421643,3.997696
t146,7.790338,9.603173,2.4731362,4.1333337,5.5811143,4.107207,6.436362,3.935895,8.003186,5.448868,4.518796,4.0780277,5.552596,6.0585647,4.378221,4.249565,4.8587866,5.8021183,3.7755418,5.3045864,3.5003152,5.117644,6.5450206,6.400019,7.196211,5.865978,5.9966855,5.436177,5.5806494,5.28266,6.341681,3.4252343,4.8322096,3.816266
t174,7.694511,9.7923355,2.3815308,4.1632485,5.5701,4.083597,6.393803,3.991182,8.072146,5.499847,4.564827,3.97496,5.4565177,6.0015645,4.316161,4.228668,4.7616096,5.826099,3.7174423,5.2848134,3.470899,5.0543895,6.4890637,6.333311,7.2583394,5.7997723,5.9877973,5.447844,5.619634,5.3201632,6.3017507,3.4574237,4.886605,3.8928728
t175,7.753454,9.696707,2.4408169,4.133344,5.5759,4.103535,6.430331,3.950719,8.02401,5.457635,4.527839,4.0378323,5.5163455,6.0449686,4.3649654,4.2504625,4.8232317,5.8047295,3.7637029,5.3005486,3.4937668,5.1010013,6.52971,6.3808947,7.2140803,5.8466907,5.9936976,5.4379044,5.5898485,5.2923784,6.33028,3.4373431,4.845303,3.8414836
t151,7.775016,9.645053,2.4578185,4.133014,5.575579,4.102108,6.4338923,3.9455385,8.01393,5.453144,4.5232124,4.059628,5.5368147,6.0515184,4.3697276,4.2515655,4.842375,5.8019524,3.7686236,5.302786,3.4950755,5.1111736,6.5359807,6.388638,7.205903,5.8535624,5.997747,5.4377117,5.5866218,5.2882786,6.3322654,3.4299023,4.840301,3.8299875
t112,8.045914,9.0228,2.693481,4.1002913,5.6331024,4.17093,6.5076137,3.807327,7.8439465,5.3586287,4.435819,4.352932,5.7987027,6.1706247,4.5002832,4.251311,5.103514,5.7903433,3.8905962,5.33398,3.5719573,5.2385116,6.658879,6.5517335,7.060985,6.028159,5.99942,5.411459,5.506118,5.1876097,6.444971,3.3645785,4.7207747,3.6346018
t113,8.106747,8.871923,2.7422256,4.0935087,5.6449704,4.1851163,6.5231204,3.7778754,7.807481,5.339652,4.415341,4.4126153,5.8539066,6.19344,4.520977,4.2476864,5.1571627,5.791369,3.9175076,5.3387628,3.5891807,5.2652364,6.683458,6.5810714,7.029888,6.063277,6.001195,5.4053044,5.4918647,5.163899,6.467282,3.353229,4.6995635,3.5946734
t119,7.952056,9.221863,2.616353,4.11216,5.6146917,4.1500707,6.481933,3.849543,7.902498,5.391322,4.465137,4.257432,5.7119184,6.133701,4.4626584,4.253073,5.0186877,5.78966,3.8505864,5.326163,3.546012,5.1936607,6.6225486,6.505724,7.109874,5.9760704,5.996534,5.4205933,5.529102,5.2247243,6.4098725,3.38702,4.753934,3.6983316
t152,7.866445,9.430193,2.5398715,4.1131363,5.5933065,4.127856,6.4664426,3.8962011,7.955034,5.4137845,4.4902596,4.1612496,5.627437,6.098204,4.423957,4.2606816,4.9336843,5.7903733,3.8143048,5.3162394,3.52114,5.1600995,6.579015,6.4524646,7.1564436,5.917611,5.998425,5.427672,5.556821,5.2495008,6.3709292,3.4075756,4.7923913,3.7631457
