,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t45,-0.45412734,-0.57161576,-0.1335994,0.26356766,16.59465,-0.12075558,-0.21438421,2.951981,0.47323805,-0.83693814,2.889623,6.818816,-0.04919558,-1.489695,-0.03762204,-0.51307034,-0.6343607,-0.64884526,2.7170417,2.9304984,2.6258283,-0.034727532,-0.18852891,1.501863,1.0184865,0.7880404,0.7351087,9.303475,1.7683824,-0.0026202456,4.500432,7.7547207,-0.14681694,-0.8383768
t88,-0.2478799,-0.40850925,-0.09354091,0.1399321,12.439101,-0.2248951,-0.20431535,-0.035335887,0.40146694,-0.12180039,1.0283473,7.6867776,-0.05807968,-1.2176172,-0.033976752,-0.28702307,-0.12566897,-0.23847356,0.4133835,0.08322258,0.20190428,0.36124778,-0.10290789,-0.014900592,0.7633946,-0.011510954,0.60108864,5.5635176,3.9074187,0.3814091,0.37064564,6.4500475,-0.05650634,-0.5225181
t89,-0.25865236,-0.41567525,-0.09600977,0.15270816,12.779438,-0.22412245,-0.20455143,-0.013878353,0.40710413,-0.17985417,1.1390898,7.5795755,-0.057471152,-1.2285055,-0.031505372,-0.2862355,-0.1795412,-0.2694736,0.6079779,0.40795833,0.4354651,0.22033279,-0.1131211,-0.010228745,0.77476305,-0.012550686,0.6116465,5.8346753,3.6939964,0.3933279,0.6680233,6.4683642,-0.06780766,-0.55252606
t92,-0.26335794,-0.42740273,-0.096897736,0.16651773,13.332424,-0.22926585,-0.20981081,0.13159052,0.40967724,-0.21313867,1.2028878,7.4329457,-0.05558012,-1.2412343,-0.029573347,-0.30950963,-0.21137834,-0.29284275,0.652118,0.6626725,0.43842262,0.1381516,-0.12345965,-0.0047313613,0.7687027,-0.011795956,0.6107057,6.0525637,3.6033115,0.43367216,1.0637144,6.0950036,-0.0737394,-0.556174
t93,-0.2789232,-0.44065952,-0.101003624,0.18003519,13.660646,-0.22135371,-0.21230926,0.39405203,0.41449955,-0.27033073,1.3237872,7.3437543,-0.054973446,-1.2661388,-0.029646765,-0.32322556,-0.2622368,-0.32935348,0.8080709,0.8929384,0.6263286,0.124180734,-0.12883885,-0.00032855,0.7881941,-0.00937357,0.62135005,6.4007473,3.4507666,0.39421618,1.3900431,6.150991,-0.08229395,-0.586655
t114,-0.2109284,-0.3346769,-0.0600504,0.16898647,9.629075,-0.17315455,-0.24573264,-0.13861752,0.3768229,1.857738,0.86538696,8.360129,-0.05336604,-1.0319346,-0.028883586,-0.37202328,3.757539,-0.12009382,-0.04204525,0.06272236,0.13789563,0.6911102,-0.059601586,-0.0677866,0.7090066,0.5711004,0.5119595,3.8507235,6.3414383,2.1335056,-0.056589376,7.164821,1.7324924,-0.36073136
t115,-0.2369324,-0.3936192,-0.08189402,0.13382438,11.987329,-0.2365143,-0.21582817,-0.06857403,0.39654815,-0.0033767726,0.92997587,7.8031526,-0.056678783,-1.1630633,-0.034258164,-0.29663712,-0.005376655,-0.1763151,-0.0028387967,0.012915593,0.034302525,0.36070567,-0.09235425,-0.022053996,0.73964185,-0.011278144,0.5782656,4.9621377,4.4741073,0.60635,-0.0016576075,6.111829,-0.027034521,-0.44316903
t99,-0.23706125,-0.40732017,-0.08941477,0.14097497,12.563718,-0.23634833,-0.20707199,-0.031889725,0.39698687,-0.08878917,0.9818625,7.629387,-0.057059556,-1.2013559,-0.032094188,-0.2955498,-0.09755707,-0.21855773,0.26048687,0.032717105,0.001583784,0.3018737,-0.10674683,-0.0132935345,0.73931694,-0.010760513,0.5882796,5.411668,4.0096326,0.4732118,0.44430318,6.0294356,-0.05138438,-0.48941007
t103,-0.2307027,-0.371983,-0.08082713,0.14115734,11.17153,-0.22734688,-0.23040247,-0.1063119,0.40314168,0.7666879,0.9265243,8.214953,-0.057207525,-1.1332507,-0.03447203,-0.30845436,1.1492406,-0.16164286,-0.012993463,0.03125941,0.052664783,0.5014061,-0.08705098,-0.041018937,0.7450919,-0.0008347897,0.5859037,4.86962,4.7912374,0.8302473,-0.021777378,6.7805486,-0.0022770064,-0.4118276
t131,-0.21259354,-0.23339804,-0.040518694,0.26344308,6.0940466,-0.11654292,-0.27093408,-0.2075692,0.35585308,4.8147697,0.7987758,9.733646,-0.05110157,-0.87395126,-0.02174219,-0.53781915,9.593145,-0.15178609,-0.0856741,0.111205764,0.2463052,0.51364964,-0.041436717,-0.14607827,0.6591734,2.11172,0.41636118,3.4873998,8.749407,4.537382,-0.11566263,9.488697,5.372312,-0.2363029
t132,-0.21635324,-0.29529104,-0.054286107,0.20708735,7.9676886,-0.1497239,-0.2647442,-0.1769631,0.37431678,3.2168193,0.8891241,8.99215,-0.052219238,-0.98403114,-0.02912912,-0.4394983,6.4140973,-0.11857086,-0.059507515,0.08560498,0.17138144,0.5983529,-0.05451126,-0.10519431,0.7006461,1.2300307,0.48836794,3.842634,7.329656,3.1440344,-0.08468712,8.311297,3.0327806,-0.3005358
t52,-0.35812944,-0.48518446,-0.1205499,0.22200374,15.121822,-0.17455575,-0.20875481,1.6733097,0.43643025,-0.53804153,2.0726385,7.0735664,-0.052072283,-1.3601539,-0.030892378,-0.38621223,-0.45727226,-0.48262987,1.6427366,1.885254,1.6166666,-0.009271072,-0.15786156,0.648312,0.89798695,0.18902491,0.6795307,7.922899,2.5219057,0.13252862,2.7945898,6.814191,-0.11465173,-0.71489066
t70,-0.36792094,-0.49617678,-0.12118337,0.2256721,15.038935,-0.17777565,-0.2050093,1.6713265,0.43859404,-0.5377383,2.0903077,7.0113287,-0.052492198,-1.3727665,-0.032172542,-0.38282087,-0.46229628,-0.4925477,1.6814175,1.8389678,1.6073426,-0.017933827,-0.15054283,0.6022797,0.9027988,0.32576033,0.6812354,7.904452,2.512653,0.08825919,2.7936344,6.9601445,-0.11673089,-0.71944845
t71,-0.36713865,-0.4953621,-0.12104847,0.22528468,15.022842,-0.17833923,-0.20488103,1.6602064,0.4383138,-0.53516877,2.0840588,7.0130024,-0.052515756,-1.3713436,-0.03208096,-0.3815809,-0.46042123,-0.49099422,1.6692934,1.8277535,1.5990721,-0.017729193,-0.15018603,0.5950696,0.9017098,0.3218572,0.68071574,7.890104,2.5180874,0.089743085,2.7758162,6.9526725,-0.11632444,-0.7181658
t86,-0.23427767,-0.36912623,-0.082545884,0.14302659,10.787992,-0.22229901,-0.21435457,-0.11266793,0.39392698,0.9882245,0.9836425,8.241066,-0.059724666,-1.1268891,-0.037567213,-0.32300672,1.9909948,-0.15032153,-0.022683,0.038821295,0.06660758,0.39413455,-0.067298576,-0.047399923,0.7504538,0.27181756,0.56752723,4.56192,5.130511,0.91870886,-0.03265041,7.0175323,0.41085672,-0.38065198
t87,-0.31113213,-0.4518271,-0.11106954,0.19232282,13.913981,-0.2146221,-0.19973786,0.65689445,0.4224951,-0.34360135,1.5610849,7.247656,-0.056598257,-1.3081375,-0.032445997,-0.33035383,-0.29352483,-0.3753226,0.97068477,1.1279991,0.96148294,-0.012994592,-0.12724751,0.035316642,0.8247834,-0.0013382434,0.6386833,6.790345,3.1500545,0.27832437,1.5899725,6.591891,-0.089002356,-0.6165937
t62,-0.37062618,-0.51132786,-0.12240498,0.22955127,15.571633,-0.20156388,-0.20836791,1.4125439,0.45387283,-0.49740294,1.976529,7.4938912,-0.057218034,-1.4559112,-0.035482924,-0.33237153,-0.45209423,-0.4610974,1.6519027,1.629478,1.3734306,-0.044217005,-0.14576113,0.51581436,0.9248747,0.32757962,0.7065793,7.784624,3.046317,-0.007637859,2.7349756,7.329067,-0.11683787,-0.7138653
t129,-0.27582183,-0.37142262,-0.07079909,0.18210652,10.786512,-0.21191391,-0.2531449,-0.1646952,0.43731788,2.2336135,0.9803112,9.157607,-0.063098185,-1.2298869,-0.036485597,-0.24778877,3.4522557,-0.078352496,-0.03159014,0.06900251,0.13759528,-0.012501667,-0.06462002,-0.070241004,0.8103991,0.72749823,0.6195105,3.9988248,6.984626,1.4783427,-0.053278446,8.691099,1.6750538,-0.353394
t229,-0.29567716,-0.20053524,-0.02116257,0.3350821,4.942458,-0.1138314,-0.30999464,-0.29968694,0.37468758,7.3297925,0.61946756,11.613619,-0.05870588,-0.9435083,-0.034478996,-0.5624378,14.167916,-0.15624164,-0.11737282,0.16615337,0.3598114,-0.03116999,-0.021721622,-0.20712554,0.687805,3.1717057,0.4151452,2.172712,12.535153,6.0344334,-0.16981378,12.700425,8.912041,-0.13575394
t230,-0.2874116,-0.21142244,-0.022641663,0.32427728,5.32251,-0.11469215,-0.30344084,-0.29269555,0.37676454,7.044725,0.57177794,11.4025955,-0.058213226,-0.9637999,-0.03426296,-0.54709,13.446686,-0.14447269,-0.11140905,0.15587543,0.3456452,-0.030905949,-0.025194751,-0.19797513,0.6998812,3.0290005,0.42340642,2.3598306,12.078001,5.692512,-0.16284034,12.33693,8.454991,-0.14847001
t111,-0.28528497,-0.42949712,-0.08698858,0.15800998,12.566846,-0.26629892,-0.2214713,-0.10269776,0.43815982,0.51111126,1.0772052,8.793411,-0.06522416,-1.3219076,-0.044407673,-0.20983599,0.4845795,-0.15025115,0.020319046,0.029649563,0.052198928,-0.030086856,-0.08522764,-0.033440206,0.82350665,0.10827719,0.65300184,4.9228926,5.4134665,0.38369486,-0.007861624,7.7572103,-0.016145274,-0.44104695
t108,-0.298527,-0.44019017,-0.08916149,0.16076368,12.907487,-0.2725658,-0.22192231,-0.10165882,0.44974315,0.32578778,1.1072285,8.739128,-0.06602351,-1.3529954,-0.044008162,-0.21415836,0.31060368,-0.15856019,-0.00024624405,0.025982367,0.05344797,-0.04792646,-0.084039986,-0.030170696,0.83618444,0.033098444,0.66372925,5.001685,5.376532,0.3277968,-0.0025926344,7.7147007,-0.021061933,-0.45119745
t124,-0.29796433,-0.40905756,-0.08098198,0.16789353,11.877038,-0.25161362,-0.2393394,-0.14480798,0.4610455,1.3266171,1.0856129,9.015644,-0.06463739,-1.304738,-0.040838625,-0.232025,1.9401346,-0.10782733,-0.01993066,0.050387934,0.10170171,-0.047935873,-0.067523405,-0.047835734,0.8299805,0.3300871,0.65482634,4.447684,6.21556,0.815405,-0.028575106,8.248665,0.6132202,-0.3824466
t162,-0.30244875,-0.30589548,-0.053806588,0.2365797,8.6073475,-0.15321481,-0.2839743,-0.23768742,0.43680254,4.1383047,0.8648144,10.0602865,-0.06051685,-1.1644347,-0.029784404,-0.4127705,7.7023015,-0.059929185,-0.07971692,0.101159394,0.23637031,-0.047461152,-0.038233314,-0.12134666,0.7989408,1.7043948,0.5493702,3.3698547,9.349577,3.3674135,-0.093594894,10.2100935,4.54592,-0.27089202
t166,-0.30323145,-0.31142,-0.056342766,0.23018166,8.796733,-0.15686125,-0.28277555,-0.23533058,0.44024664,3.9716299,0.8804708,9.974729,-0.060533248,-1.1751655,-0.02974993,-0.40363896,7.354853,-0.05821564,-0.07737165,0.09898091,0.22871138,-0.046858903,-0.038847126,-0.11724399,0.8037355,1.6103418,0.558179,3.4365182,9.177667,3.212994,-0.089834504,10.088868,4.2972627,-0.28002343
t167,-0.3028123,-0.31328157,-0.057161074,0.227713,8.879217,-0.1577803,-0.2810831,-0.23374735,0.4417007,3.9126267,0.8905445,9.95077,-0.060589217,-1.1788957,-0.029903067,-0.3997587,7.235064,-0.05717287,-0.07668981,0.097894214,0.22517277,-0.04633889,-0.03856665,-0.115644984,0.80603796,1.5802801,0.56100065,3.451784,9.114134,3.1464746,-0.08872692,10.046942,4.213651,-0.2828671
t196,-0.31323174,-0.26264468,-0.029913597,0.3320476,7.1616015,-0.17554937,-0.32832232,-0.29272187,0.44896644,6.8020167,0.6173566,11.347134,-0.062048145,-1.130927,-0.025562918,-0.45604682,12.144098,-0.111304514,-0.10445798,0.15187442,0.32145005,-0.12501009,-0.035226952,-0.18028642,0.77879816,3.0752158,0.52048445,2.7484365,11.811781,4.8861513,-0.14965455,12.480092,7.517682,-0.1449753
t335,-0.36269557,-0.20803408,-0.014337656,0.39293352,4.4453216,-0.16511041,-0.35965005,-0.3450013,0.42999342,9.009543,0.6828644,12.894037,-0.065586,-1.0092249,-0.030164292,-0.58759063,17.056656,-0.170079,-0.14312857,0.2115471,0.41626754,-0.111689,-0.016651817,-0.24037912,0.723619,4.0960674,0.4559262,1.6219292,14.794503,7.165887,-0.19868638,14.828487,10.834396,-0.07440627
t336,-0.36354652,-0.20784023,-0.0142361,0.39337268,4.429658,-0.16471127,-0.35998586,-0.34538805,0.42984995,9.0213,0.6835465,12.902746,-0.065614834,-1.0088038,-0.030239107,-0.5887259,17.08009,-0.17010179,-0.14343144,0.21186145,0.41706026,-0.1116164,-0.016287196,-0.24063584,0.7233788,4.0998054,0.45577163,1.6147765,14.816307,7.181073,-0.19885913,14.842722,10.8541,-0.07398092
t263,-0.35366648,-0.21093608,-0.015060954,0.38887686,4.6062737,-0.1696931,-0.35713187,-0.3419619,0.42896482,8.837193,0.6657185,12.779898,-0.06518294,-1.0158924,-0.029093428,-0.5700124,16.697344,-0.16592519,-0.14006801,0.20835869,0.4057951,-0.11353566,-0.021606421,-0.23674282,0.72328955,4.0815983,0.45953497,1.6282165,14.514336,6.9657855,-0.19657408,14.646734,10.583175,-0.076951765
t210,-0.31037754,-0.2705584,-0.031881217,0.3237546,7.5563235,-0.17794776,-0.32372934,-0.28759935,0.45476374,6.5019784,0.65446824,11.147459,-0.061750066,-1.1584549,-0.024425304,-0.43334064,11.491626,-0.10551244,-0.100597635,0.14598411,0.30992553,-0.13321337,-0.035515334,-0.17254968,0.7829401,2.9474053,0.531914,2.8630123,11.527427,4.6088457,-0.1410505,12.214125,7.065758,-0.15266594
t315,-0.37864485,-0.21211535,-0.01600157,0.40330422,4.46666,-0.18161806,-0.37160346,-0.35293454,0.43508992,9.177142,0.6618766,13.005211,-0.06672041,-1.0193802,-0.028609887,-0.5799797,17.120047,-0.17226245,-0.14418441,0.21807604,0.42166144,-0.13113798,-0.016449485,-0.24185733,0.7330529,4.110703,0.47809386,1.5928836,14.854041,7.2031503,-0.20042086,15.017565,10.776181,-0.08204349
t316,-0.37871587,-0.21250018,-0.015871838,0.40337896,4.467837,-0.1817839,-0.3714077,-0.35311437,0.43525782,9.178423,0.66176355,13.007899,-0.0667134,-1.0205306,-0.028617233,-0.58045834,17.118753,-0.17216611,-0.14428104,0.21813422,0.4214902,-0.13175702,-0.016312005,-0.24175788,0.73347914,4.110962,0.47854093,1.5821801,14.857775,7.1918497,-0.20036563,15.016873,10.778154,-0.082648754
t274,-0.38110757,-0.21486436,-0.01632917,0.4008086,4.507731,-0.18359977,-0.37044337,-0.3546039,0.43502462,9.189548,0.69086033,12.980242,-0.06671198,-1.0272069,-0.028556218,-0.5800567,17.093746,-0.16950312,-0.1447339,0.2193696,0.4231975,-0.13179938,-0.015663655,-0.24184984,0.7334002,4.1015058,0.48218322,1.5651717,14.847491,7.139755,-0.20181091,15.025362,10.755534,-0.089347176
t297,-0.3826646,-0.21390972,-0.015980385,0.39919427,4.53367,-0.18389447,-0.3715707,-0.35316607,0.43551847,9.150059,0.70993894,13.012271,-0.06667117,-1.0260643,-0.028475527,-0.5790685,17.10406,-0.16690144,-0.14466716,0.21876776,0.42166212,-0.13085118,-0.01563079,-0.24190547,0.73483,4.0880723,0.4811413,1.5429918,14.842331,7.1583385,-0.20243135,15.038099,10.761798,-0.08911306
t324,-0.3832854,-0.21420202,-0.01654608,0.3987252,4.5317664,-0.18522866,-0.37133527,-0.35429788,0.4365699,9.162578,0.71513015,13.03387,-0.066774264,-1.0264698,-0.02878398,-0.57956386,17.120651,-0.16748773,-0.14456533,0.21890861,0.4220519,-0.13164033,-0.015392564,-0.24216263,0.7345682,4.079962,0.48218086,1.5603861,14.875451,7.170753,-0.20195879,15.057005,10.767881,-0.08781331
t325,-0.38347965,-0.21463017,-0.016469905,0.39859787,4.5286026,-0.185467,-0.37149948,-0.3547226,0.43639517,9.160071,0.71328706,13.033429,-0.06678365,-1.0267705,-0.02878543,-0.57956016,17.11943,-0.16726117,-0.14456028,0.21880457,0.42172086,-0.13196212,-0.015417388,-0.2421692,0.7348787,4.0807343,0.4823082,1.5567998,14.870021,7.1661434,-0.20204808,15.057163,10.771911,-0.08736903
t260,-0.33794925,-0.24093895,-0.022523204,0.36082205,5.8911867,-0.18407823,-0.34222716,-0.32457015,0.4419961,7.9558377,0.6286003,12.168984,-0.06447537,-1.0865843,-0.027441116,-0.5048465,14.477593,-0.13299052,-0.12202652,0.1819012,0.3653443,-0.13155401,-0.030671779,-0.2090899,0.7671425,3.5951746,0.50040317,2.209973,13.233135,5.903933,-0.17411016,13.665629,9.025455,-0.124059744
t261,-0.3608097,-0.21603066,-0.017533325,0.3898812,4.7524147,-0.18158431,-0.3608819,-0.34593996,0.43423057,8.88105,0.6769016,12.816463,-0.065930836,-1.0384648,-0.027268555,-0.5579006,16.547508,-0.16173084,-0.13884312,0.21003981,0.40658903,-0.12983207,-0.022162009,-0.2346589,0.7379953,4.06381,0.47876626,1.7171444,14.470461,6.848022,-0.19408177,14.71403,10.348601,-0.09361254
t163,-0.3817151,-0.20080379,-0.015612645,0.39521372,4.317216,-0.15777396,-0.36110607,-0.34107342,0.42218238,8.944026,0.6823948,12.81243,-0.0671564,-0.98697,-0.031724095,-0.5955469,16.980593,-0.16157779,-0.1431343,0.211213,0.4264806,-0.108465195,-0.009259758,-0.23582776,0.711227,3.9143531,0.45710728,1.5318605,14.676139,7.2506847,-0.19249451,14.682361,10.739805,-0.07465806
t161,-0.30002123,-0.3330627,-0.055480216,0.24636158,10.033109,-0.21257101,-0.29579726,-0.22011065,0.4838237,3.9246552,0.83503807,10.095041,-0.06368112,-1.2755262,-0.02875684,-0.2871578,6.5773287,-0.059738092,-0.061061457,0.10387614,0.21698342,-0.09754758,-0.047964137,-0.10564126,0.83754456,1.6586363,0.6194384,3.587923,9.229081,2.623986,-0.088880874,10.3533945,3.6356645,-0.2563299
t69,-0.2946429,-0.40535426,-0.089047976,0.1457049,12.216724,-0.25496888,-0.25161877,-0.13170168,0.4451398,1.1831758,0.8102769,8.955908,-0.065482944,-1.2878234,-0.044716295,-0.25948736,1.5662826,-0.112043284,-0.010467873,0.04279298,0.08837228,0.079357095,-0.07260977,-0.053196527,0.8325465,0.047508202,0.6660605,4.5966086,5.9687104,0.47857752,-0.0379054,8.106031,0.2540691,-0.390147
t94,-0.37100106,-0.4899803,-0.1170055,0.18322214,16.000874,-0.26311168,-0.2355829,0.0967657,0.5111932,-0.19283663,1.224559,8.431444,-0.06864494,-1.5412326,-0.043962844,-0.22350651,-0.30889034,-0.28487787,1.1850563,0.73866796,0.37372303,-0.07468862,-0.1311008,-0.010732063,0.9285444,-0.015479355,0.77672046,6.5196824,4.630329,-0.08032652,1.231446,8.118971,-0.08276525,-0.58789766
t182,-0.34731185,-0.33572313,-0.06458168,0.27206516,9.661548,-0.17246322,-0.30220243,-0.24600935,0.4725753,5.156766,0.6496956,11.014664,-0.07217673,-1.290208,-0.045671355,-0.4094682,9.002384,-0.058297187,-0.071273796,0.11981085,0.30151397,-0.040878374,-0.03143017,-0.15833513,0.865876,1.865293,0.64494,3.167702,10.812879,3.1646538,-0.11690708,12.268983,5.427693,-0.24793132
t183,-0.34657684,-0.34782368,-0.066545844,0.2621453,10.052906,-0.17807387,-0.30102545,-0.2381128,0.47667876,4.793712,0.6847641,10.847055,-0.07231226,-1.3128842,-0.04668283,-0.38511565,8.29841,-0.054631732,-0.06597316,0.11522512,0.28820732,-0.038644917,-0.03559215,-0.14891692,0.87332255,1.6723689,0.6593455,3.266905,10.472395,2.885332,-0.11168007,12.005153,4.9504166,-0.26369452
t215,-0.35964847,-0.24764754,-0.027111456,0.4025117,5.652607,-0.13589627,-0.3166104,-0.3419104,0.43329212,8.969185,0.41348907,12.9121895,-0.07544318,-1.0792862,-0.04261965,-0.63534486,16.690197,-0.16857524,-0.1280146,0.19698136,0.47388718,-0.051680386,-0.02099329,-0.2582431,0.7958323,3.5152194,0.5178673,1.8520361,15.050875,6.602303,-0.1886488,15.2358,10.744529,-0.09626139
t222,-0.34780833,-0.28803796,-0.046097934,0.33293357,7.916023,-0.13247126,-0.31862766,-0.29000753,0.45462424,6.770763,0.558023,11.87983,-0.07030945,-1.2254465,-0.04619033,-0.5258062,12.4441805,-0.10551348,-0.09928891,0.15022065,0.37943408,-0.042394154,-0.025166905,-0.19982076,0.8265586,2.6912465,0.5857149,2.6484752,12.610208,4.5130363,-0.15315984,13.600022,7.9210577,-0.18728505
t238,-0.36199996,-0.25163963,-0.026642645,0.4050021,5.662167,-0.13759497,-0.31659594,-0.34743455,0.43366373,8.980928,0.36999875,12.915533,-0.075529695,-1.0739362,-0.042430293,-0.62651217,16.665224,-0.1653629,-0.12723418,0.19481143,0.4693623,-0.06322109,-0.024697414,-0.2590915,0.8029342,3.4724667,0.52386594,1.8647093,15.0585785,6.565237,-0.18597053,15.245218,10.772144,-0.08314385
t239,-0.3470819,-0.28059706,-0.043332197,0.3419352,7.634078,-0.12768444,-0.319809,-0.29556662,0.45098817,7.009508,0.5361329,11.990917,-0.07003498,-1.2109299,-0.046575055,-0.54166734,12.94087,-0.11373312,-0.10330732,0.15461966,0.39039037,-0.042682234,-0.024007177,-0.2058992,0.818619,2.800842,0.5763926,2.559146,12.8402,4.695987,-0.15838894,13.7784815,8.284227,-0.17844498
t224,-0.34730545,-0.26393837,-0.037834566,0.3599408,7.006175,-0.11974004,-0.3242777,-0.3099917,0.44373623,7.5601144,0.516955,12.284268,-0.06969065,-1.1839768,-0.04692375,-0.57827485,14.08498,-0.13140483,-0.11203916,0.16673961,0.41677424,-0.04450264,-0.021397565,-0.21959649,0.7958096,3.0588202,0.5559183,2.3681893,13.4390955,5.144095,-0.1696492,14.179661,9.070922,-0.1552964
t225,-0.36075166,-0.25022477,-0.026372854,0.402707,5.657423,-0.13068654,-0.31581503,-0.35048214,0.4366565,9.006574,0.39618608,12.926411,-0.07557905,-1.0851765,-0.043393936,-0.630953,16.665216,-0.16380371,-0.12776282,0.19810992,0.4732151,-0.05652402,-0.022999274,-0.25821534,0.794817,3.483382,0.52368975,1.8447802,15.156535,6.597569,-0.18698785,15.277185,10.790555,-0.08389993
t219,-0.3531346,-0.2871927,-0.045988675,0.32621342,8.035968,-0.1575594,-0.3114401,-0.28343317,0.44940475,6.5874624,0.4790002,11.744371,-0.07013702,-1.196969,-0.04986543,-0.48240694,12.073205,-0.10044672,-0.08866146,0.14501008,0.36816925,-0.057932723,-0.018336417,-0.19636427,0.81006473,2.5153985,0.587901,2.6352713,12.316936,4.2588515,-0.14733408,13.430231,7.7565775,-0.16334705
t307,-0.38383844,-0.24218315,-0.028223787,0.3977544,5.6419253,-0.15501495,-0.3217053,-0.34188163,0.42648333,8.827464,0.31986538,12.966068,-0.07488302,-1.0546649,-0.050180875,-0.6081044,16.655357,-0.16125563,-0.12160313,0.19259371,0.47270533,-0.06279996,-0.011565539,-0.25650522,0.773189,3.401681,0.5216781,1.7920332,14.941797,6.3911524,-0.18712813,15.299183,11.014061,-0.072149046
