"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113"
"t124",-0.00116921612977143,-0.144569587239458,-0.053833905524712,0.138471747517817,0.00499020612047459,-0.00286072472108531,0.0042409956717086,0.373509355737943,0.00372520029511126,-0.00927195411688297,0.00349385764526445,-0.0434811763467452,0.00107740050687568,-0.00404727476092465,0.00167224436133595,-0.00575820165042079,0.00582701531348514,0.00711351390253948,-0.000651348945568149,0.00317935872318834,0.000648541887798962,-0.0283553677985266,2.30590599597028e-05,-0.0327991467709278,0.000191209013259769,0.000166246034042306,-5.86545745984791e-07,-4.0962410392213e-05,0.0425547344793244,-0.071522779051221,-0.0690623240847127,-0.000441191759070329,0.048184605899211,-2.85915967140086e-05,-0.00564485759845185,2.61990654979469e-05,3.37216517191513e-05,2.67908252866902e-05,-0.000183100223019698,7.6324103300326e-09,3.45746432222163e-06,-8.92364856293122e-16,-0.000360473565610808,0.000193019145129012,0.000105428905580214,-0.00385203868850412,0.00191237805383248,-0.339117936215662,-0.00214049177018806,-7.81785066980289e-05,0.000345434969657762,-0.00023843519708986,-2.00054449173236e-16,-1.07615547668485e-05,7.76934884151234e-09,5.9095501568282e-07,2.72027949798359e-05,-0.000304362994407836,2.6283093535126e-06,-7.6170243171747e-06,1.30041109590228e-16,2.1391417840029e-07,-1.11086645966836e-17,1.80976397703395e-06,4.39627581944477e-05,-0.000214127058761062,-7.70882450859545e-08,-4.62746386972746e-07,2.14796655705063e-07,3.63270109707422e-06,-7.91597321617514e-18,5.82199624109964e-05,1.55118222463685e-05,-2.67832150155356e-06,-0.000562743229181303,6.41410475427096e-08,0.000810732451714383,-3.02218821187785e-05,-0.00163529394279787,8.31530163700674e-07,9.96219460932651e-06,3.93208046876162e-07,6.591216876526e-05,1.40376313076504e-05,-0.000201609702960612,1.47004674770322e-05,-5.96217616324894e-16,2.42432746231714e-07,-1.72212590299203e-07,7.05746480424394e-16,-1.80658265142551e-08,6.48770073201506e-08,-1.23040862380942e-16,1.19387973405142e-17,3.55690983443724e-16,-4.39787540565395e-07,-1.12332512372736e-16,-2.65597796695682e-16,-1.82776749914058e-16,-3.16099821270524e-16,6.62965036875786e-17,8.07378450324173e-16,5.89581871466814e-17,1.59666378585196e-16,5.47433108552243e-16,-4.71463046616472e-17,-9.96527333668823e-17,-1.89036069053869e-15,3.2442468800354e-16,-1.52130397966783e-16,-2.05268556974831e-15,-0.821939075145637,1.05715926859539e-15
"t125",-0.00117005368751634,-0.14471298663684,-0.0539381298433016,0.138787307756675,0.00500295982524549,-0.00286981647406209,0.00425612223452068,0.37504275469173,0.00374705942763075,-0.00932747665587796,0.00351596416456509,-0.0438264389408053,0.00108760252021554,-0.00408874606233405,0.00169082655960193,-0.00582377603059181,0.00589900938067965,0.00721012368603495,-0.000660345203101442,0.00322510809447706,0.000658423425483723,-0.0288434536482667,2.34770378962357e-05,-0.0334679657889409,0.000195162454799029,0.000169864979911782,-5.99360833284295e-07,-4.19394689684252e-05,0.0436123736575161,-0.0733160662297034,-0.07083933329178,-0.00045289185877697,0.0494849460068475,-2.94213417157091e-05,-0.005808798682927,2.70239351425308e-05,3.48712479526225e-05,2.7719388668879e-05,-0.000189609301296079,7.90510156595114e-09,3.58825520191245e-06,-7.77601037768735e-16,-0.000374859988905629,0.000200945946567003,0.000110103757959192,-0.00402374132823084,0.00199981563392604,-0.355381594649484,-0.00224892692301365,-8.22005149778752e-05,0.000363632398996207,-0.000251133124072378,-3.9599347239467e-16,-1.13788672144767e-05,8.24896150240513e-09,6.27512498138985e-07,2.89009014125263e-05,-0.000323457926420419,2.79359835306942e-06,-8.12109901043856e-06,1.01313243550913e-16,2.29477483747881e-07,-1.06359520612899e-16,1.94952359641905e-06,4.75398838277567e-05,-0.000232845649984575,-8.40215572828901e-08,-5.04940326689907e-07,2.34887719760546e-07,3.98383508421808e-06,-1.42520055922093e-16,6.41405901681363e-05,1.72050903216749e-05,-2.97508728241969e-06,-0.000625572829216228,7.13819233721935e-08,0.00090512978748708,-3.3975870157106e-05,-0.00183952469985092,9.38991239110978e-07,1.13039548261286e-05,4.46507283270825e-07,7.50074883566001e-05,1.60037970634028e-05,-0.000231257648783983,1.70482960424643e-05,1.52807679038957e-16,2.88731633365255e-07,-2.06738293373476e-07,-5.25017862520552e-17,-2.31846578077583e-08,8.32871077541893e-08,1.36938358756082e-16,-1.19575533078592e-16,2.36328048595661e-16,-6.06563388981518e-07,1.90354819996032e-16,4.03495093606953e-17,7.92662736630591e-17,3.39165852993398e-17,-9.80773931001428e-17,-1.37274664497556e-15,1.04075722132161e-17,-2.16984072158317e-16,-2.51725477123079e-16,2.63255848532961e-17,1.78572836197113e-16,9.11718220176101e-16,-2.73357408144418e-16,-6.05808942096196e-16,1.68361529427343e-15,0.402692650042579,-0.707106781186549
"t126",-0.00117005368751634,-0.14471298663684,-0.0539381298433015,0.138787307756675,0.00500295982524548,-0.00286981647406209,0.00425612223452066,0.37504275469173,0.00374705942763078,-0.00932747665587797,0.00351596416456511,-0.0438264389408052,0.00108760252021552,-0.00408874606233401,0.00169082655960187,-0.00582377603059182,0.00589900938067967,0.00721012368603497,-0.000660345203101438,0.00322510809447681,0.000658423425483765,-0.0288434536482666,2.34770378960865e-05,-0.033467965788941,0.000195162454799015,0.000169864979912004,-5.99360833239331e-07,-4.19394689683421e-05,0.0436123736575163,-0.0733160662297032,-0.07083933329178,-0.000452891858776931,0.0494849460068473,-2.94213417156737e-05,-0.00580879868292745,2.70239351425755e-05,3.4871247952456e-05,2.77193886689363e-05,-0.000189609301296079,7.90510161885004e-09,3.58825520176348e-06,-1.00574550501374e-15,-0.00037485998890574,0.000200945946567055,0.000110103757959285,-0.00402374132823069,0.00199981563392558,-0.355381594649483,-0.00224892692301352,-8.22005149779537e-05,0.000363632398996255,-0.00025113312407235,-4.03211527497178e-16,-1.13788672144732e-05,8.24896157198549e-09,6.27512498414806e-07,2.89009014125194e-05,-0.000323457926420734,2.79359835261839e-06,-8.12109901021651e-06,1.79453250755885e-16,2.29477483602164e-07,9.5744122404726e-17,1.94952359665063e-06,4.75398838275442e-05,-0.000232845649984145,-8.40215576419778e-08,-5.04940327425429e-07,2.34887719496868e-07,3.98383508455656e-06,-5.58422027399121e-17,6.41405901683836e-05,1.72050903213054e-05,-2.97508728216989e-06,-0.000625572829216541,7.13819236428104e-08,0.000905129787486567,-3.39758701567037e-05,-0.00183952469985124,9.38991238892288e-07,1.13039548267882e-05,4.46507283179129e-07,7.50074883561665e-05,1.60037970632059e-05,-0.000231257648784233,1.70482960425936e-05,3.7400783990174e-16,2.88731633351974e-07,-2.06738293567765e-07,-6.55425767501433e-16,-2.31846579776867e-08,8.32871076083912e-08,1.66295202878779e-17,1.46805104640006e-16,7.71217169294682e-17,-6.06563389016213e-07,-2.00392586021965e-16,3.07674381130463e-17,-1.01454179618375e-16,-1.13236714316122e-16,-2.47457166354977e-16,3.03962656578955e-16,1.72554435995688e-16,-6.31536238892219e-17,-3.1958931333753e-16,3.33364746170767e-16,7.62774643841065e-18,7.30653491445466e-16,-3.88060185170855e-16,1.46481126440242e-16,5.05259108107787e-16,0.40269265004258,0.707106781186547
"t13",-0.00106128784329561,-0.125965703915373,-0.0399905475241516,0.0961925546157726,0.00326932104786421,-0.00161405888427575,0.00214560336828602,0.158038362297372,0.000501479144168611,-0.00105584020713265,0.00019095645837176,0.0105957445360801,-0.000597395962005077,0.00293214513345213,-0.00154538104144019,0.00570211855988413,-0.00718067218710499,-0.011126380737458,0.00106166646484393,-0.00572306764250798,-0.00133842619342459,0.078133603573258,-7.18965155716953e-05,0.136686198176142,-0.000825543943366052,-0.000821268530940531,2.92609653758252e-06,0.000261467378830697,-0.307891133627769,0.532084637171161,0.559090860123351,0.00396323591090734,-0.461149152756049,0.000368350457222821,0.0729757040037203,-0.000526089025437639,-0.00141146747552141,-0.0014475881019076,0.017996479934643,-8.97502731496667e-07,0.000302723425086577,-3.05855537791283e-16,-0.0108411214109056,0.00405345258277053,0.000905421113014087,-0.0307588984673977,0.00998184070251516,-0.0568329418128188,0.0147910992817028,0.000747264368976174,-0.00509390891652283,0.00424820177139945,-3.0561291610508e-16,0.00103453683133579,6.13156335779991e-07,4.47867986693475e-05,0.00176868795618874,-0.0183917160548072,0.000153714152998698,-0.000276595770777812,-5.1787057605344e-17,5.02443688919947e-06,-6.14505169386997e-17,3.60679254519467e-05,0.000784895440276831,-0.00339688438667117,-1.17591285819178e-06,-6.93534993380656e-06,3.12142373820254e-06,5.09009363698681e-05,-7.12928542234838e-17,0.000775955408544627,0.000194823995876382,-3.32640352837594e-05,-0.00695045444416479,7.85988748235739e-07,0.00972883077280014,-0.000348747024957547,-0.0188137042089381,9.39417320771842e-06,0.000110301668903619,4.34076864602508e-06,0.000721818134833828,0.000152740953001399,-0.00215109212459022,0.000152428639806857,1.47451495458029e-16,2.40229550447711e-06,-1.69112667151123e-06,-1.14020016735357e-16,-1.71725429862519e-07,6.16669188278017e-07,3.0346641005714e-17,3.89607442831611e-17,-9.73866883393378e-17,-4.21294322354708e-06,-1.00458658982209e-17,2.96203116710833e-17,6.94448636940586e-17,2.38524477946811e-17,3.51980406097633e-17,1.54390389361936e-16,7.30963883331943e-17,1.72604985859692e-16,2.46878821973196e-17,3.90312782094782e-18,1.80319340683613e-17,-4.55364912443912e-17,-7.26439846207689e-17,-5.31533893256177e-17,3.28542555263207e-17,0.00146252181581507,-1.11022302462516e-16
"t80",-0.00120562012924352,-0.151460511107747,-0.0616480824739668,0.168076099844916,0.00648778955201929,-0.00525998345493074,0.020534008357628,-0.164145034345738,-0.00042844575929426,0.352659138469814,0.00328962676703045,-0.0342549516248142,0.000857237289498777,-0.00323697566392511,0.00134459936058286,-0.00463797733303238,0.00472630574863218,0.00585647408687224,-0.000538597010168875,0.0026685061049864,0.000566663144391693,-0.0544849165428183,-4.87609970149664e-07,-0.0141851494560671,8.3013010896011e-05,6.98030955484617e-05,-2.45088241737291e-07,-1.36671661151749e-05,0.0114271856308845,-0.0180254999346895,-0.0136178324514173,-5.26948503062683e-05,0.0031902050953256,7.19156680937915e-06,0.0014448521984331,-2.60087464175371e-05,-0.00011267994563023,-0.00012512077150309,0.00174208007440452,-8.87596377512629e-08,3.75387419810571e-05,1.28956655707972e-16,-0.00163025664755964,0.000673056764602179,0.000195722196228191,-0.00677092493176353,0.00239744073146415,-0.00175399262617637,0.0191778182001914,0.000234769574490388,-0.00211957320308294,0.00191672054207355,-9.00188103037113e-16,0.000861900937889424,2.40310627172581e-06,0.000196771539123597,0.0162294968456501,-0.427881517481087,0.0136071448272841,0.000406884731504216,-3.60310128329745e-16,-2.39992208968709e-06,1.35834252403324e-16,-1.15881083311559e-05,-0.000636365669892436,0.000589311670788812,1.80367164740765e-07,1.00345152422498e-06,-4.05503347146712e-07,-5.74950862575706e-06,-7.56655149181367e-16,-6.91443084468061e-05,0.142615671066351,3.87013205082977e-06,0.000699309933979366,-7.03690760405266e-08,-0.0007569386305295,0.273877762105944,-0.00271746406216752,-8.40785741920304e-08,-1.55706464216723e-06,-6.03452025286895e-08,-9.25502583534055e-06,-1.76938948621473e-06,1.43843454791016e-05,3.0715609843177e-07,-6.46184494801361e-16,4.3651154933892e-08,-3.69704045780073e-08,0.707106781186549,-7.16764601982498e-09,2.57805009179603e-08,-5.179504742226e-15,-3.46149526479466e-15,-2.94224721654504e-16,-2.21461760325354e-07,1.1986555359319e-15,-1.06406519533235e-15,1.16151664776184e-15,9.28077059647592e-17,-3.31595375474674e-17,1.29497107481669e-15,-1.51363945693801e-15,1.71553309752381e-15,3.47037915854317e-16,-8.30498864123896e-17,6.53160360643082e-17,3.5301622736128e-16,-2.27794980452893e-16,1.56178000699199e-16,-4.61238256268319e-16,2.61629659398174e-05,9.0205620750794e-17
"t81",-0.00120562012924355,-0.151460511107747,-0.0616480824739669,0.168076099844916,0.0064877895520193,-0.00525998345493071,0.020534008357628,-0.164145034345738,-0.000428445759294241,0.352659138469814,0.00328962676703046,-0.0342549516248142,0.000857237289498679,-0.00323697566392512,0.00134459936058287,-0.00463797733303242,0.00472630574863217,0.00585647408687222,-0.000538597010168723,0.00266850610498662,0.000566663144391828,-0.0544849165428184,-4.87609970475575e-07,-0.0141851494560671,8.30130108960354e-05,6.98030955485233e-05,-2.4508824171675e-07,-1.3667166115214e-05,0.0114271856308847,-0.0180254999346897,-0.0136178324514174,-5.26948503063626e-05,0.00319020509532585,7.19156680944366e-06,0.00144485219843309,-2.60087464175319e-05,-0.000112679945630312,-0.000125120771502974,0.00174208007440474,-8.87596376405744e-08,3.75387419812223e-05,1.97163314309842e-16,-0.00163025664755953,0.000673056764602082,0.000195722196227622,-0.00677092493176345,0.0023974407314644,-0.00175399262617624,0.0191778182001918,0.000234769574490518,-0.00211957320308277,0.00191672054207373,-8.82960894657369e-16,0.000861900937889182,2.4031062714509e-06,0.000196771539123881,0.0162294968456502,-0.427881517481089,0.0136071448272837,0.000406884731503744,-3.65461847615657e-16,-2.39992208985124e-06,1.77845762928071e-16,-1.15881083314568e-05,-0.000636365669891785,0.000589311670789246,1.8036716427182e-07,1.00345152471005e-06,-4.05503347078191e-07,-5.74950862514847e-06,5.29780395585895e-16,-6.91443084466916e-05,0.142615671066353,3.87013205080767e-06,0.000699309933979109,-7.03690750634436e-08,-0.000756938630529152,0.273877762105946,-0.00271746406216758,-8.40785740282174e-08,-1.5570646434361e-06,-6.03452029508325e-08,-9.2550258355254e-06,-1.76938948603156e-06,1.43843454795244e-05,3.0715609776832e-07,2.3635607360184e-16,4.36511543019798e-08,-3.69704058261408e-08,-0.707106781186547,-7.16765210788879e-09,2.57804639938989e-08,5.07070014068391e-15,3.32228122575127e-15,8.98425234911624e-16,-2.21461759463982e-07,-1.38189590842154e-15,1.26546523435534e-15,-7.38774167913258e-16,-1.41488383509358e-16,2.90280302296624e-16,-9.08127739673859e-16,1.51668835136831e-15,-1.44513307570593e-15,-1.89551897534051e-17,-4.42354486374086e-17,3.40700825281432e-17,-9.31329666165048e-17,3.76267535816943e-16,-2.4197779352316e-16,8.10367140610801e-16,2.61629659379127e-05,-1.38777878078145e-17
"t66",-0.00119965145876663,-0.150420386778436,-0.060816719117579,0.165402177267574,0.00637182742973544,-0.00514259768768036,0.0200184153976442,-0.159384306844241,-0.000410476957846895,0.337553471664185,0.00314040675667938,-0.0322837829645505,0.000797801224115597,-0.00299282056606926,0.00123396069564534,-0.00424613011602727,0.00429017654421711,0.00525734244595655,-0.0004824713030757,0.0023776192438818,0.000500864658122034,-0.0472362830842094,-4.18846531809571e-07,-0.0118973687460541,6.94093440107032e-05,5.76621401191472e-05,-2.02278108531556e-07,-1.10215627739629e-05,0.00910483924160075,-0.0143236879985586,-0.0107334398596844,-4.11216529578358e-05,0.00247463358265194,5.42925150956339e-06,0.00109045779336697,-1.89578957809727e-05,-7.89010349365623e-05,-8.68084150750499e-05,0.00119094024193929,-6.04958722106219e-08,2.46587247348492e-05,3.09286441869684e-17,-0.00102959683804951,0.000415322781060116,0.000112439909295771,-0.00386862921467966,0.00133243990354079,-0.000919885151634835,0.0092988607126131,0.000111034626123858,-0.000962103123275123,0.000852699707636051,3.28576744957688e-17,0.000325207590739111,7.18627198741778e-07,5.83614874617679e-05,0.00464106881080993,-0.11980031899148,0.00377049874552474,8.61040500586031e-05,1.22127823501613e-16,-1.56670433603887e-07,-1.48863627649831e-16,5.56411803903422e-07,0.000104999472318872,-0.000212785749625637,-8.17599777856194e-08,-5.03045170514144e-07,2.42299537060644e-07,4.23675987759768e-06,7.22193486670353e-16,6.87895696803854e-05,-0.210807324508756,-6.21409455180483e-06,-0.00117129550049592,1.25357169745348e-07,0.00160607504484189,-0.857202162700392,0.00880636434896524,3.43382469871664e-07,8.74372823424041e-06,3.5791572340871e-07,6.46075932731649e-05,1.4357862212298e-05,-0.000223891098369919,1.74149749922251e-05,-6.62230686954146e-16,3.05105929657253e-07,-2.19047729783971e-07,-7.66746873353413e-16,-2.44358067885051e-08,8.77753007553848e-08,2.10615809961904e-16,4.03208131008159e-16,-2.54445307945498e-16,-6.27976357994012e-07,3.18763115576907e-16,-1.39525339721716e-16,-7.22105699624446e-17,-7.20452343616618e-16,-3.42641313943679e-16,-4.68375338513738e-16,-2.44334772594659e-17,3.33175327604796e-16,-2.25467365043618e-16,-5.26922255827955e-17,-4.85771276118311e-17,-1.30104260698261e-17,-2.21383464480728e-16,2.28819666609875e-16,5.01340498103357e-17,5.16714819486248e-05,-1.73472347597681e-18
"t56",-0.0011882848846453,-0.148439788662665,-0.0592341578293682,0.160312777270899,0.00615113279011679,-0.0049192426898917,0.0190375099479217,-0.150328865858923,-0.000376320282730479,0.30884057700957,0.00285680477709526,-0.0285397431777312,0.00068497545864157,-0.00252949109943531,0.0010240765447239,-0.00350287015861941,0.00346325114490309,0.00412193934609849,-0.000376118953448603,0.00182655535518863,0.000376260015596227,-0.0335213894989211,-2.88795854415066e-07,-0.00757515563957057,4.37120067308628e-05,3.47401134289118e-05,-1.21456108043729e-07,-6.03193098017243e-06,0.00472715150541144,-0.00734647445511267,-0.00529880400308978,-1.93252449587522e-05,0.00112730383672659,2.11481249781326e-06,0.000423946022731067,-5.71630666947982e-06,-1.55661208357922e-05,-1.49995670990852e-05,0.000158537491861067,-7.55803885284428e-09,5.68809787138013e-07,-8.13986472148495e-17,9.21778915326508e-05,-6.56029577274048e-05,-4.25676435655704e-05,0.00153219009040394,-0.000647519497748728,0.000627828472677382,-0.00898639948137952,-0.000117816439488334,0.0011760554461604,-0.00111168482463247,4.17590009501824e-16,-0.000661221477632156,-2.36079401311611e-06,-0.00019462448772276,-0.0165243876281144,0.442650052924427,-0.0141841509454485,-0.00049663927185145,5.25128641650053e-16,3.87278705634927e-06,-4.07362496847725e-17,2.21659880375006e-05,0.0014104020036358,-0.00159786836402996,-5.29851501090566e-07,-3.06409240418242e-06,1.33074933612821e-06,2.07072915610806e-05,-1.58761636054544e-15,0.000287257790522672,-0.713087911468737,-1.99894577332176e-05,-0.00366521862023717,3.75547203771277e-07,0.00409750764046419,0.337996780215004,-0.0119460002688221,4.01738290847225e-06,4.45217368812668e-05,1.74262521430879e-06,0.000286050333814491,5.99851603403449e-05,-0.000825693362954717,5.69844105817884e-05,4.32054565735474e-16,8.67730860853116e-07,-6.06935367433194e-07,-6.57416334044575e-16,-5.99033761750446e-08,2.15096889341126e-07,-6.23196658212486e-17,2.31859653248346e-16,-8.86579972180944e-17,-1.45252212167769e-06,2.4755087742445e-16,5.94055012443504e-17,-5.00086532382267e-17,4.69893221555218e-16,2.09357455840497e-16,2.64111649217469e-16,-1.37484955109297e-18,1.00722381823903e-16,-4.42503730381962e-17,2.15214131238373e-16,1.05822871581554e-16,-5.70832443813618e-17,-4.67379243281524e-17,-1.42714828415657e-16,-1.60140416651622e-16,0.000102185866656042,-4.18935719448399e-16
"t52",-0.00118461068679753,-0.147799414660346,-0.0587220524828262,0.158665380955438,0.00607967804650316,-0.00484688592289423,0.0187196290187537,-0.147392826110166,-0.00036522735683322,0.299514535058918,0.00276465999643137,-0.0273213556464577,0.000648203226931567,-0.00237836197276793,0.000955554611990779,-0.00326014381126398,0.00319292354985703,0.00375027241066299,-0.000341296325703338,0.00164600608081312,0.000335395783286955,-0.0290132387773212,-2.46000881575165e-07,-0.0061488868740642,3.52291893809284e-05,2.71627938191654e-05,-9.47360539409813e-08,-4.37792960154082e-06,0.00327400141295448,-0.00502971703118426,-0.00349258182664015,-1.20729428949608e-05,0.000678703704014642,1.00789717436038e-06,0.00020134519725474,-1.27687458536029e-06,5.76043707242556e-06,9.20428064607912e-06,-0.000189990958875317,1.03189473810911e-08,-7.59785347769006e-06,-2.9134514074757e-16,0.000474010271787647,-0.000229686589786953,-9.58280361910831e-05,0.00338888354302526,-0.00132999350763935,0.00116420902311221,-0.0153681511051308,-0.000197860956023596,0.00192653344370243,-0.0018023287909617,1.2710788033569e-15,-0.00101255713840397,-3.47524446832222e-06,-0.000286228073957379,-0.0242055055238434,0.647029305798801,-0.0207124341164283,-0.000711620221738273,2.68531203701726e-18,5.41350620337735e-06,-9.20986077400828e-17,3.06934981108446e-05,0.0019448865494926,-0.00220891411775432,-7.36096981575434e-07,-4.27206077618073e-06,1.87313818896808e-06,2.97597873882849e-05,9.84998925853297e-16,0.000446745706915544,0.637482862547144,-1.04859950228687e-05,-0.00261839203291433,3.26004764953457e-07,0.00434985197748754,-0.0279118650411521,-0.00815516549597673,4.20400285711602e-06,4.9102160534931e-05,1.93013669816512e-06,0.000319880441789421,6.74910588935287e-05,-0.000941333269754732,6.56804717450903e-05,1.00494699367681e-15,1.00772106821652e-06,-7.05268115879204e-07,7.66768699543791e-16,-6.95597699719348e-08,2.49767747652069e-07,-5.98503567525801e-17,-4.25970386686182e-16,-1.92660748233699e-16,-1.68292032630439e-06,-4.62755896264736e-16,-1.56460787780149e-16,-1.5568858687474e-16,-9.76595106866318e-17,-1.65955372901357e-16,-2.20201461231806e-16,2.56957155349974e-16,-1.17283570008619e-16,-6.543820395327e-18,-1.0842021724855e-17,-1.92414459132034e-16,3.9193908535351e-17,-1.02416174850439e-16,-1.57699195684843e-17,-1.3485266370947e-16,0.000117056097017078,1.83447007584547e-16
"t27",-0.00116299955996263,-0.143993900556602,-0.0555901955288576,0.148525794550034,0.00563871959221156,-0.0044035885569653,0.0168114572422837,-0.130993936306493,0.00248175508137041,-0.165367447828988,0.000702529949542156,-0.00888761477994286,4.87669642460873e-05,0.000273131150899836,-0.000375064965564472,0.00162897402314845,-0.00310579658657573,-0.0071665126714007,0.000735130556997525,-0.0047842445004082,-0.00154156140715395,0.616952388288186,0.000283274367311223,-0.0916958280479797,0.00048712540251995,0.000309990000742402,-1.0708275114488e-06,-4.38476475325931e-05,0.0328856729735112,-0.0507831854655088,-0.0361545905677698,-0.000131239074423646,0.00767362704835433,1.51620128314111e-05,0.00304227728564386,-4.80811489022604e-05,-0.000184771526818187,-0.000200204152298211,0.00268503457705383,-1.35793125012112e-07,5.27622198250653e-05,-7.31260766694646e-17,-0.00211396906171175,0.000835703285315893,0.000217276261420344,-0.00746566683922776,0.00256898153996096,-0.0018783041672704,0.0768343374485682,-0.000147089180347734,-0.000405561133094017,0.000501181656327149,0.707106781186548,0.000220249892928661,1.93048550458263e-07,1.46372818480081e-05,0.000785522521345103,-0.0144162741622814,0.000361536808087424,-5.57444528794734e-05,-9.42732911013237e-16,1.21269093262752e-06,7.32102671200394e-17,9.14373412107261e-06,0.0040789796423697,-0.000913281166622325,-3.2005860269458e-07,-1.8980221967637e-06,8.62481473129506e-07,1.42259175084432e-05,-8.99112370580999e-17,0.000220353442257145,0.000164859775750206,-9.66751502304926e-06,-0.00202388737441735,2.29491671595826e-07,0.00286129404727508,-0.000179321558004236,-0.00561580939063544,2.82336966868418e-06,3.34041419410776e-05,1.31606574091446e-06,0.000219526773561829,4.65707060848611e-05,-0.000661048466419026,4.74127003333292e-05,3.95516952522712e-16,7.63722015974272e-07,-5.40368002090869e-07,-1.84163951475718e-16,-5.64499684629018e-08,2.02732899940277e-07,-1.44818517484091e-17,1.11678651633107e-16,-1.72233387889348e-16,-1.40756672661175e-06,-1.1400841539523e-16,8.81399505578208e-17,-1.21915671648146e-17,-2.08166817117217e-17,6.73454882591668e-17,-1.31838984174237e-16,2.71616957792163e-16,2.09901540593194e-16,-3.94952334656585e-17,5.20417042793042e-17,-5.98074456556011e-17,-1.90819582357449e-17,2.43290230954045e-17,-1.38604927208187e-16,3.25311257798837e-16,0.000106773835390817,-3.60822483003176e-16
"t28",-0.00116299955996264,-0.143993900556602,-0.0555901955288576,0.148525794550034,0.00563871959221155,-0.00440358855696531,0.0168114572422837,-0.130993936306493,0.00248175508137042,-0.165367447828988,0.000702529949542135,-0.00888761477994289,4.87669642461144e-05,0.000273131150899957,-0.000375064965564387,0.00162897402314855,-0.00310579658657571,-0.00716651267140065,0.000735130556997466,-0.00478424450040838,-0.0015415614071539,0.616952388288187,0.000283274367310987,-0.0916958280479799,0.000487125402519907,0.000309990000742291,-1.07082751105529e-06,-4.38476475325821e-05,0.0328856729735111,-0.050783185465509,-0.0361545905677702,-0.000131239074423529,0.00767362704835438,1.5162012831634e-05,0.00304227728564354,-4.80811489025562e-05,-0.000184771526818416,-0.000200204152298039,0.00268503457705444,-1.35793124331444e-07,5.27622198253854e-05,2.24520960759154e-16,-0.00211396906171191,0.000835703285315804,0.00021727626142061,-0.00746566683922776,0.00256898153996329,-0.00187830416726914,0.0768343374485724,-0.000147089180350456,-0.000405561133093667,0.000501181656329914,-0.707106781186547,0.000220249892895892,1.93048551974835e-07,1.46372818432446e-05,0.000785522521344277,-0.0144162741622789,0.00036153680808019,-5.57444528790016e-05,7.9969195093559e-16,1.21269093144097e-06,-1.145288518677e-17,9.14373412050536e-06,0.0040789796423648,-0.000913281166622034,-3.2005860229169e-07,-1.8980221965989e-06,8.62481473233589e-07,1.42259175093559e-05,6.11643978847878e-17,0.000220353442256899,0.000164859775750563,-9.66751502343155e-06,-0.0020238873744173,2.29491670901937e-07,0.00286129404727433,-0.000179321558005129,-0.00561580939063584,2.82336966838024e-06,3.34041419413438e-05,1.31606574053815e-06,0.00021952677356173,4.65707060846132e-05,-0.000661048466418991,4.74127003333457e-05,-4.16333634234434e-17,7.63722016073297e-07,-5.40368002014541e-07,3.40713229560467e-16,-5.64499685046097e-08,2.02732899841479e-07,2.03846565856377e-17,-2.49907485299943e-17,-5.36890173099074e-16,-1.40756672654496e-06,8.40773556292142e-17,-1.20125456840886e-16,1.68073355312242e-16,1.49186218934005e-16,-1.33727975604692e-16,-5.55111512312578e-17,-1.77786227143194e-16,2.48065457064683e-16,9.7486415712966e-18,-6.93889390390723e-17,5.2974376221894e-17,4.33680868994202e-17,-8.78098645095732e-17,7.98916155982338e-17,-2.43492871162558e-16,0.000106773835390706,-1.11022302462516e-16
