"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t37",0.016369072852937,0.0251588092934835,0.118120898948175,-0.0076220055991004,0.257721212613253,-0.143344621158981,0.124207036696733,0.00966092279033554,-0.00404294777991242,0.0368253209034691,-0.00217161490356161,-0.00133600456238453,0.00350292879708479,-9.82929277687943e-05,0.00136258719772743,0.000614712661742333,0.00129221796976585,-0.00104077263644456,-0.00433545014239551,-0.000784430004437792,-0.000190084784727558,3.86844621859989e-05,0.00153623422663207,-8.83831321843981e-07,-0.00151844654393879,0.000204631091532239,1.09999637742117e-06,0.000477551270713214,0.000541778385911307,-0.000560105715940167,-0.0236131376560493,0.013071197086613,-0.257380051236227,3.50414102986155e-06,-0.00063284176461405,-0.00041592924229415,8.91029910565142e-05,-2.75643395023864e-05,-0.00093451461925168,0.00010412509987592,3.07825280731607e-05,8.65310153553796e-07,-8.92411876866354e-08,-1.5045966799503e-15,-0.00808138652946064,0.00306808685366859,0.000237959400252277,5.18950428742876e-16,-4.38174221501082e-05,-0.000159361941149829,0.00692272511502883,-1.24446814969605e-06,-0.88147237396771,0.0513513775197422,0.000107899596796071,0.0140832247144457,2.26902580231229e-05,0.000883301946829877,0.00967155582369567,7.63244406926423e-16,-0.00123484443354437,2.10882012075338e-08,5.80219099305885e-05,2.51477657655594e-05,-0.000181787811372995,-0.000644465294323427,-0.000409514078569143,-0.161233679918364,0.000391979873617298,2.10601220846772e-05,4.20602742241188e-16,0.000647129718706876,8.37212187801316e-07,-8.67817506511827e-17,-8.4366744829664e-05,-0.000265287860931409,-4.6466465378503e-05,-4.78514263359382e-05,3.7954941113669e-05,-3.55911024226061e-05,-0.00231461933194439,1.33119348195813e-06,-8.65625385617353e-05,-0.000666207363278335,8.8364608026931e-16,-0.0001729333109132,-2.73059297351013e-16,3.01815013281185e-16,-3.16938850778493e-05,-1.70832600970429e-16,7.16491193346495e-16,-8.06878346247761e-05,-4.5520380362738e-05,3.48975077436454e-05,-0.000763321356274291,4.81564248116953e-06,1.24747129692928e-06,6.41916223054213e-16,3.43767978445083e-16,5.26639668528794e-16,-1.20348582820158e-16,-4.74502811859566e-17,1.81794595236577e-16,-0.00476349714445846,3.13508897786166e-16,-4.87577638348585e-16,7.28972566073165e-16,5.23991153646379e-16,-1.64682157857712e-16,-7.94076451203586e-06,-2.98979950977771e-05,-1.02999573156705e-15,-4.40314677226446e-17,-8.35726942279707e-06,-2.03381630200071e-16,-1.97588443614101e-16,-1.89804992364751e-15,2.20989783937192e-16,-5.88030348852641e-15,-4.06635488149911e-15,1.10079085021471e-15,1.00944107146023e-13
"t103",0.0165430954179502,0.0256080410438019,0.121367312320406,-0.0078595444361805,0.266827044100556,-0.148738473656602,0.129041626400989,0.0101038528051781,-0.00428718420435224,0.039412276334012,-0.00237455249219029,-0.00152318571605269,0.00406571477950779,-0.000114305971035244,0.00163404701116027,0.000745751878970705,0.00160776279983534,-0.00131216696483632,-0.00571007678388878,-0.00104051731326737,-0.000252722080701037,5.14371443418496e-05,0.00206511659380232,-1.24869546086149e-06,-0.0021645223203646,0.000315626673761318,1.69809787477562e-06,0.000748218591797034,0.000858226826919694,-0.00091558117033799,-0.041396430931799,0.0235149450964138,-0.517352930070498,8.1375348955021e-06,-0.00151553487764219,-0.00103062262130888,0.000229242334871407,-7.82434969497039e-05,-0.00541220489416477,0.000734102512552745,0.00190323120364333,0.000332573621762253,-8.59188361040952e-05,2.84375655470277e-15,0.0142971692600889,-0.00518699575394741,-0.000267402103730393,-2.49368926028734e-16,4.25979359623005e-05,0.000149549332841938,-0.00432790574886643,7.28989423744785e-07,0.305372225985751,-0.0137867435592181,-2.31143203737019e-05,-0.00284789694780767,-4.26375540454067e-06,-8.14312202035605e-05,-0.000750197981944639,-3.10209780569656e-16,2.42217327042567e-06,4.3974425772475e-11,2.0786422353439e-06,2.70571560912477e-06,-2.42146115524733e-05,-0.000103206452757692,-6.78660572791573e-05,-0.0275887942924375,8.02554820257527e-05,5.44660697113263e-06,-1.49290825045798e-17,0.000192628785814849,2.80587697279741e-07,-1.06410752814217e-16,-2.87905560590806e-05,-9.36108832478302e-05,-1.68623014711173e-05,-1.80811497566892e-05,1.43773939941544e-05,-1.36475784162386e-05,-0.000915113415208444,5.28454604364209e-07,-3.45878241968259e-05,-0.000270099211006799,2.9337228019708e-16,-7.04483085487502e-05,1.43052092082763e-15,-1.23493427681901e-16,-1.31785315961094e-05,-3.29197931774787e-16,-4.14342375804076e-17,-3.50010558800406e-05,-1.99648281514774e-05,1.5329170818789e-05,-0.000340946960738255,2.15706031001374e-06,5.60726942564283e-07,2.19610523641755e-15,4.89947663869629e-16,2.97639622418267e-15,4.92796138413405e-16,-1.90905669800886e-16,5.69098806131486e-16,-0.00231575948185409,-7.00823081632363e-16,-3.00169966005837e-15,1.44341458234227e-15,-1.3125612243901e-16,1.95891774936401e-15,-3.91789443250341e-06,-1.47934995630366e-05,0.707106781186548,-1.15539616785808e-15,-4.30126602288421e-06,2.48297586460403e-16,2.47625071930066e-16,-7.35711708980099e-16,9.11783549945644e-16,-4.62854691252001e-15,-3.87272740828683e-15,4.32150596913802e-16,1.03435113310444e-13
"t104",0.0165430954179502,0.0256080410438019,0.121367312320406,-0.00785954443618049,0.266827044100556,-0.148738473656602,0.129041626400989,0.0101038528051781,-0.00428718420435225,0.0394122763340119,-0.0023745524921903,-0.00152318571605266,0.00406571477950778,-0.000114305971035418,0.00163404701116031,0.000745751878970722,0.00160776279983541,-0.00131216696483627,-0.00571007678388889,-0.00104051731326718,-0.000252722080700895,5.14371443416779e-05,0.00206511659380247,-1.24869546081777e-06,-0.00216452232036483,0.00031562667376161,1.69809787536196e-06,0.000748218591797058,0.000858226826920082,-0.000915581170337785,-0.041396430931799,0.0235149450964138,-0.517352930070498,8.13753489496585e-06,-0.00151553487764206,-0.00103062262130894,0.000229242334871339,-7.8243496949684e-05,-0.00541220489416469,0.000734102512552601,0.00190323120364308,0.000332573621762257,-8.59188361041866e-05,2.67434047308332e-15,0.0142971692600896,-0.00518699575394753,-0.000267402103730803,-3.07530001331957e-17,4.25979359622849e-05,0.00014954933284199,-0.00432790574886603,7.28989424909564e-07,0.305372225985753,-0.0137867435592175,-2.31143203737631e-05,-0.00284789694780749,-4.26375540414117e-06,-8.14312202036315e-05,-0.000750197981945156,-3.48782397121647e-16,2.42217327024236e-06,4.39777009421833e-11,2.0786422349876e-06,2.70571560937057e-06,-2.4214611552813e-05,-0.000103206452758767,-6.78660572790483e-05,-0.0275887942924371,8.02554820269275e-05,5.44660697146128e-06,-1.32890278871007e-16,0.000192628785815682,2.80587697400281e-07,-1.61287782570121e-16,-2.87905560592193e-05,-9.3610883246867e-05,-1.68623014716156e-05,-1.80811497563449e-05,1.43773939952291e-05,-1.36475784169625e-05,-0.000915113415209625,5.28454603894099e-07,-3.45878241975301e-05,-0.000270099211006699,-2.71804280343722e-16,-7.04483085496334e-05,-1.66422576031496e-15,1.28510203481127e-15,-1.31785315962879e-05,6.38777767855205e-16,-8.98387634712921e-16,-3.50010558813742e-05,-1.99648281517109e-05,1.53291708191992e-05,-0.000340946960738999,2.15706030808936e-06,5.60726942459199e-07,-5.5338225725351e-15,-3.92618555166328e-16,-3.54638204235295e-15,6.7778723062579e-17,3.65858146565923e-16,-4.78317543582671e-16,-0.00231575948183668,-1.38005516277024e-16,2.08906963240015e-15,-5.67499665707165e-16,3.2952988811275e-16,-1.94368832215168e-15,-3.91789442513723e-06,-1.47934995162496e-05,-0.707106781186547,1.28259181023697e-15,-4.30126605170999e-06,-2.88817785014024e-16,-9.12864980672143e-17,-3.37704504157213e-15,5.85776454892897e-16,-7.33298081155008e-15,-4.36667275101911e-15,1.4131426619436e-15,1.00375061098819e-13
"t50",0.0166335884563612,0.025852776359348,0.123246550309737,-0.00800022186399598,0.272359643650955,-0.152061950587331,0.132044042786088,0.0103906422400863,-0.00445951716698502,0.0413444773415899,-0.00254736646445759,-0.00172902237968181,0.00475743029216308,-0.000134228660169038,0.00204567777419765,0.000960400701398408,0.00222405091099416,-0.00189639527016079,-0.00994322795992314,-0.00188254218171981,-0.000463216166444065,9.43346501565044e-05,0.00404654070269896,-3.80783183141765e-06,-0.00744392153669172,-0.00296507462154436,-1.52314414650291e-05,-0.00370076934749816,-0.00314289591336605,0.00185228676075409,0.0375829971379819,-0.0171231436188168,0.176066794001183,-1.24045900352313e-06,0.00019622557878855,0.000111279907447534,-2.01997435314928e-05,3.89719109927417e-06,-0.000156733432590186,2.43112757565765e-05,7.12403265826972e-05,1.23181369265002e-05,-3.17775932011702e-06,-6.89980765241148e-17,-0.000408048343095467,0.000167379378000793,1.96128571688243e-05,2.19790110982388e-16,-3.87920706619026e-06,-1.42976331042805e-05,0.000656184166461781,-1.17157485567199e-07,-0.0663039817719843,0.00299917497596762,4.36352644881111e-06,0.000499936472296676,6.59042186706231e-07,-3.27328528937999e-05,-0.000506616361028314,-1.85981228449775e-16,0.000217452951945978,-3.92053864614302e-09,-1.68236494244897e-05,-2.0815761864095e-05,0.000251065112387876,0.00202176235886094,0.0016677469052158,0.906136361093518,0.00211769626443034,3.48283499885532e-05,-2.17838483764895e-15,0.00078840139728989,8.55871592261446e-07,-3.92425211573795e-16,-8.43653102159968e-05,-0.00025536632715807,-4.3435936272832e-05,-4.30425121364845e-05,3.40646425312554e-05,-3.16032038139639e-05,-0.00200420279305315,1.14900222945337e-06,-7.43428557606154e-05,-0.000566009575162539,2.94216152590136e-16,-0.000146418801893045,-5.77500787863515e-16,1.3962199303512e-16,-2.64575207702036e-05,1.07335496382751e-15,2.24424028682148e-16,-6.56216066491081e-05,-3.67962819970606e-05,2.81862071300992e-05,-0.000611290912860984,3.85126397827827e-06,9.96016888481224e-07,5.13211249795109e-18,1.00895285688948e-16,-6.34045929785856e-16,1.58943141636779e-16,4.45327912038235e-17,3.43116894485516e-16,-0.0250611056496529,-1.72436526136549e-15,-1.94724590734308e-16,1.06959124477508e-15,4.38577940336706e-16,-6.46519137913611e-17,-5.92054766169254e-06,-2.2356497715416e-05,-1.01136185370538e-16,-1.60258324358277e-16,-6.25988035304551e-06,7.63450641808575e-17,-1.06110686040118e-15,-2.49367353910337e-15,4.15641135759476e-16,-6.60646209154903e-15,-4.38237923422857e-15,1.36258836950015e-15,1.01527760212476e-13
"t102",0.01682609678883,0.0263544860655112,0.126919870605361,-0.00827037339316825,0.282776494878169,-0.158252556869814,0.137603057618414,0.0109050792862368,-0.00474946133546595,0.044463268329343,-0.00280161745773623,-0.00198496144304955,0.00556111940711399,-0.000157209879813266,0.00247037943473018,0.0011730569258638,0.00278411365884205,-0.00240440333035367,-0.0131400601572794,-0.00250438389302666,-0.000617551199349064,0.000125777200773709,0.00545034579258893,-5.36719067899606e-06,-0.0105767758891292,-0.00451451756291751,-2.32077736997092e-05,-0.00571058049453373,-0.00489511684479175,0.00296191085891158,0.0636196817984931,-0.0295851873158592,0.331057172638199,-2.5836463454443e-06,0.00041725154131205,0.000242012280463232,-4.50107618070097e-05,9.23032221130326e-06,-0.000523585134405535,8.69682747342444e-05,0.000352047560645714,6.33811727154445e-05,-1.64283476583186e-05,1.22691809053792e-15,0.00437715643550805,-0.00160032994211745,-8.74748450643113e-05,-1.29286670347209e-16,1.413584760488e-05,4.97672026426435e-05,-0.00145162056484227,2.43526640516787e-07,0.0902494247452237,-0.00347159003225764,-4.4650954258169e-06,-0.000497122263846036,-6.32859774662127e-07,2.42831877123934e-05,0.000359659927374492,2.29682974607617e-16,-0.000119715123023282,2.12597342176939e-09,7.98052559985717e-06,6.99241574218939e-06,-7.24278686082068e-05,-0.000484648121687958,-0.00038318434957833,-0.199532671817102,-0.000342289361914581,-2.51371295824386e-06,2.58163016757039e-16,-8.98999835431869e-06,3.6333460992344e-08,9.67337971069008e-16,-4.27443535239831e-06,-1.67790041733603e-05,-3.38734044563132e-06,-4.0782440294769e-06,3.26092971882218e-06,-3.17322671129126e-06,-0.000222469019217104,1.28982573089145e-07,-8.4871796444274e-06,-6.67486481132234e-05,-7.73413809107031e-16,-1.7422589267009e-05,-8.05924558309204e-15,-5.27747039760419e-15,-3.23533937857177e-06,-2.23314248219626e-16,2.38593566236817e-15,-7.77149137621443e-06,-4.16845994844642e-06,3.16700266757958e-06,-5.97533125202186e-05,3.62954981628448e-07,8.90375917525759e-08,-7.03635621276131e-15,-1.20887095068677e-15,-3.12840749982581e-15,-1.29398878259229e-15,2.61809383390309e-16,-1.50216519739766e-15,0.828050718662835,4.65603729295276e-14,-5.94666103074597e-15,9.31220093198736e-16,-7.16639853475646e-15,-9.51128661957898e-15,-7.48946311261418e-06,-2.48586676456291e-05,1.0136659589062e-14,1.80212043585104e-15,-3.7366272132369e-06,7.46915193153977e-16,-9.54594463647737e-15,-2.77106989299127e-15,3.9253702096855e-16,-5.93790919209894e-15,-2.80611392103595e-15,5.85254407022129e-17,1.03129629795037e-13
"t110",0.0168472709759595,0.0264094627032313,0.127320432901765,-0.00829977883940916,0.28390804228084,-0.158924275433961,0.138205869322143,0.0109606811889442,-0.00478059078970316,0.0447966616207157,-0.00282853287265076,-0.002011579905382,0.00564411406188796,-0.000159581296069354,0.00251370007638989,0.00119465825462703,0.00284050786141052,-0.00245533047817887,-0.0134561451129673,-0.00256573680745148,-0.00063276793667448,0.000128877199904597,0.00558830585146934,-5.518331532548e-06,-0.0108797143312168,-0.00466148984073243,-2.39642216940091e-05,-0.00590055129328015,-0.00506034085127972,0.00306584785745538,0.0660254886170493,-0.0307313400057006,0.34505777850505,-2.70265582815745e-06,0.000436764107531261,0.000253509355098137,-4.71839678259231e-05,9.69298928088279e-06,-0.00055407304138464,9.2140695957803e-05,0.00037464247155621,6.74792013333519e-05,-1.74914466358577e-05,1.2094681118662e-15,0.00472864615409363,-0.00172974514820078,-9.50523490827439e-05,-1.72760489085606e-16,1.53930093705267e-05,5.42221838155234e-05,-0.00159190876213094,2.67353202376898e-07,0.0999618241679607,-0.00386104020452409,-4.98295221630837e-06,-0.000555236994819264,-7.07567347822827e-07,2.7372656184437e-05,0.000406025372249881,2.15990848587101e-17,-0.000136395555639002,2.42358353712408e-09,9.14506192302752e-06,8.12717620287702e-06,-8.47292996426668e-05,-0.000571483907640975,-0.000452661912081274,-0.236139538686691,-0.000410365715191629,-3.10226430376943e-06,6.03116154068274e-16,-1.14531160995502e-05,4.85056599447052e-08,-1.31663786999741e-16,-5.76409853284123e-06,-2.31256021105263e-05,-4.7742733751495e-06,-5.99336618652853e-06,4.80689507462287e-06,-4.75298957178179e-06,-0.000350026584268018,2.04527615638855e-07,-1.36370101380438e-05,-0.000110890937171944,3.60914304349926e-16,-2.93037167388779e-05,5.55688296215235e-15,3.96153996487955e-15,-5.79372225037005e-06,9.57455762127185e-17,-2.09750639308738e-15,-1.73140750937817e-05,-1.02174175860645e-05,7.88369028204854e-06,-0.000185845987840169,1.18866107596865e-06,3.13332667705526e-07,1.74430707266063e-15,5.48563663982991e-16,3.22576022718014e-15,9.00937063699277e-16,3.10169565141804e-16,7.81822996119258e-16,-0.396024203130062,-2.47913731410617e-14,2.39827130785698e-15,-4.35820567451642e-16,2.19811341839746e-15,2.79178115704572e-15,7.68310250411071e-07,1.23795484422632e-06,-4.7143211535576e-15,-5.07888102025676e-16,-1.43581012708715e-06,2.47121767702667e-16,-0.707106781186543,2.85156553600946e-16,3.20505577317108e-15,-1.05983916321659e-14,-5.00350145156068e-15,-4.94840497620137e-15,9.60003572345601e-14
"t111",0.0168472709759595,0.0264094627032314,0.127320432901765,-0.00829977883940915,0.28390804228084,-0.158924275433961,0.138205869322143,0.0109606811889442,-0.00478059078970317,0.0447966616207157,-0.00282853287265065,-0.00201157990538204,0.00564411406188796,-0.000159581296069351,0.00251370007638987,0.00119465825462708,0.00284050786141073,-0.00245533047817906,-0.0134561451129673,-0.00256573680745155,-0.000632767936674228,0.000128877199904632,0.0055883058514693,-5.51833153253547e-06,-0.0108797143312168,-0.00466148984073223,-2.39642216935758e-05,-0.00590055129328044,-0.00506034085128041,0.00306584785745546,0.0660254886170492,-0.0307313400057008,0.34505777850505,-2.70265582851182e-06,0.00043676410753114,0.000253509355098138,-4.7183967825944e-05,9.69298928095831e-06,-0.000554073041384702,9.2140695957544e-05,0.000374642471556055,6.74792013334834e-05,-1.74914466359271e-05,1.19062207577033e-15,0.00472864615409332,-0.00172974514820076,-9.50523490830007e-05,4.76058310395708e-17,1.53930093704482e-05,5.42221838152569e-05,-0.00159190876213087,2.67353201352493e-07,0.0999618241679602,-0.00386104020452452,-4.98295221708254e-06,-0.000555236994819528,-7.0756734844005e-07,2.73726561842721e-05,0.000406025372250277,-4.76999158599765e-16,-0.000136395555638948,2.42358388406358e-09,9.14506192333008e-06,8.127176202965e-06,-8.47292996427059e-05,-0.000571483907640959,-0.000452661912080451,-0.23613953868669,-0.000410365715191177,-3.10226430329422e-06,3.75000016977326e-16,-1.14531160988902e-05,4.85056605292967e-08,-2.33219541856243e-16,-5.76409853299025e-06,-2.31256021111865e-05,-4.77427337450692e-06,-5.99336618686762e-06,4.80689507457536e-06,-4.75298957161059e-06,-0.00035002658426731,2.04527616403868e-07,-1.36370101375179e-05,-0.000110890937171018,6.60282445170525e-16,-2.93037167391258e-05,3.07275894455357e-15,2.58070007800201e-15,-5.79372225062076e-06,1.79012303134259e-16,-2.93393978071485e-16,-1.73140750933283e-05,-1.02174175860919e-05,7.88369028078907e-06,-0.000185845987839405,1.18866107750292e-06,3.13332667472936e-07,5.30000639476861e-16,8.3347909637959e-16,2.04354041784449e-16,1.12093640906827e-15,-1.02876162138916e-16,6.04289983270663e-16,-0.396024203130046,-1.9921387929337e-14,1.85227323568299e-15,6.77886969087932e-16,5.07211656066839e-15,6.49559240979049e-15,7.68310250241077e-07,1.23795484619195e-06,-5.13065479925453e-15,-1.20943585293209e-15,-1.43581013563646e-06,-1.15246395663602e-15,0.707106781186552,-3.30832312686633e-15,-2.0836006797008e-15,-1.17537371064004e-15,-4.6497153222971e-15,7.02456096436996e-15,1.06655028824008e-13
"t9",0.0248653535375805,0.0295265439973575,0.0431703407762976,0.024230791785078,0.081053529469436,0.0617324379674226,-0.178633687521997,0.00976997746726901,-0.00225292494063432,0.0102017312969495,-0.000242432735902827,0.000694327897955604,-0.00385860504345695,0.000113398355797205,-0.0023393034623981,-0.00158627775904724,-0.00292354603669104,0.00304188589030074,0.0688665639826677,0.115385260463007,-0.0598002264219456,-0.015698133957652,0.00941226849305466,4.39168001603249e-06,0.0135928113815655,0.00819485696982358,-2.82778870652721e-05,0.00897530021906802,0.0077769895766905,-0.00464082702038537,-0.0768914481683569,0.0258808275700267,0.00871708533502816,-0.000345626563360012,0.347320837225767,-0.0518444750385287,0.00226736157791915,0.000413704028254207,0.878046249508425,0.111107568556834,0.0526526262756025,0.00847426610634382,-0.00150193711655718,1.21339657125919e-14,0.0564182550971355,-0.0199789561504782,-0.0023412767220464,-2.6332335459637e-16,0.0448002211038471,0.00113822080335086,-0.0133315183242151,9.18753029995809e-07,0.00407693054228425,0.0133217322452015,0.00010553617436173,0.0119768925881081,6.69727975573735e-06,0.00137853688290435,0.0129706651369149,-1.36618810490128e-16,-0.00195487099922941,1.74811933817843e-08,0.000130197071414634,4.26448612724322e-05,-0.000284991691435581,-0.0221422225837323,-0.000215980652774114,-0.000934867318905547,0.000979145396896215,6.24470227696067e-05,1.37724577732231e-16,0.00238208920162486,3.04254000222278e-06,-1.95025687273382e-16,-0.000239971239870846,-0.000961146080478919,-0.000168097353824723,-0.000137696580333861,0.000109333662760637,-0.000103281251252485,-0.00832189691887658,-5.49316454278442e-07,-0.000310342484731749,-0.00179663518123483,5.48195585364073e-16,-0.000634639191053075,6.42433363287895e-16,1.21659364032555e-15,-0.000114417293970687,9.46873767155487e-16,-8.76067052746898e-16,-0.000290029660802305,-0.00346666721324082,0.000122019390264999,-0.00129547894120826,1.79561415285831e-05,3.52505245774064e-06,-1.0827884786954e-15,-2.68938535961457e-17,-2.43746280313225e-16,2.46497007493768e-16,-1.52523597424464e-17,-1.55561732929597e-16,-7.04252840233609e-05,1.84536690575573e-16,-3.09743727072183e-16,3.26032870056033e-16,1.18058895632019e-16,8.7692994554239e-17,-2.83669979273961e-05,-8.37341162884106e-05,1.34409040042171e-16,8.58443633943412e-17,-1.4466260181395e-05,1.29516818316618e-16,7.94770216253509e-17,-2.44369060347346e-15,4.83988368992398e-16,-6.72612475819265e-15,-3.9873832926731e-15,9.83921345450224e-16,1.02379165547697e-13
"t82",0.0268826163234735,0.033831033480115,0.0538722313243522,0.0313308514360904,0.109350535360607,0.085353252366788,-0.250523135161241,0.0148631646036337,-0.00422851313802302,0.0231218581199054,-0.0012949346233096,-0.000831188785156299,0.00148005380334368,-3.6977839932505e-05,-0.000744773414883324,-0.000807936140533384,-0.00277261501512151,0.00374639772671031,0.222426307615208,0.465471143615023,-0.261635222791688,-0.0689385321971923,0.0672470613427596,-2.13785729767765e-05,-0.0520432783382584,-0.0115910831181453,3.97470573033588e-05,-0.0113907527574059,-0.00922073668864477,0.00465727333766328,0.0588276187922558,-0.0183510569439832,-0.00495085632145135,0.000192413960810589,-0.207227876689307,0.0359900395619075,-0.00230101538388335,0.000127124851728154,-0.0889409008031661,-0.0107156009691381,-0.00387122631634906,-0.000602755820494781,0.000106418800281603,-1.20545332605309e-16,-0.000286038175944772,6.31135996093209e-05,-3.65696063251683e-05,-7.69687380213443e-17,0.0119959695418595,1.52619533169219e-05,-0.000500489125646579,3.68824370625874e-08,0.000238690563709967,0.000876560020874473,7.52697768852869e-06,0.000869538836018723,4.96650261510507e-07,0.000117847778055053,0.00113334794330607,-1.60529757807927e-16,-0.000191562483477641,1.72376400029886e-09,1.35356528918327e-05,5.02372597544634e-06,-3.58652663874545e-05,-0.0104369501500465,-1.82973933582197e-05,-9.95323703172479e-05,0.000125262603208732,8.88329558374746e-06,-1.77312670852923e-16,0.000362710803128426,4.94157137958674e-07,4.62191055733417e-16,-3.9388480508214e-05,-0.00016096407197026,-2.86463801677005e-05,-2.4087930811374e-05,1.91579200756386e-05,-1.82461647155444e-05,-0.00150150232895697,-9.93974804026909e-08,-5.64160157856085e-05,-0.000330051411513643,1.23470508868577e-15,-0.000116995882184865,-1.67268787479729e-15,-1.83953372800848e-15,-2.14192266826189e-05,-2.12992908594747e-15,-3.13813942630061e-15,-5.63446618499469e-05,-0.00204370574037874,2.27209426484343e-05,-0.000255099501969259,3.54576711314485e-06,6.98390634519177e-07,-2.99322469290287e-14,3.56831101216179e-15,-0.707106781186548,-1.6966545172943e-16,2.17640728690642e-15,6.07728156544302e-16,-1.49620231863591e-05,-2.73294189745123e-15,-2.91752191327947e-16,4.30973900582038e-16,7.85832649497467e-16,2.47131394536777e-15,-6.10974695785886e-06,-1.80830779973527e-05,3.0333986932931e-15,3.31749064479052e-16,-3.24499482281927e-06,2.27257397030073e-16,-1.62465314663022e-15,-2.42156733013285e-15,-3.01284888261971e-16,-6.83458362984819e-15,-4.56925069138297e-15,-3.09266470489611e-16,1.02455887564834e-13
"t83",0.0268826163234735,0.033831033480115,0.0538722313243523,0.0313308514360903,0.109350535360607,0.085353252366788,-0.250523135161241,0.0148631646036337,-0.00422851313802305,0.0231218581199054,-0.00129493462330966,-0.000831188785156258,0.00148005380334361,-3.69778399324428e-05,-0.000744773414883281,-0.000807936140533518,-0.00277261501512165,0.00374639772671021,0.222426307615208,0.465471143615022,-0.261635222791688,-0.0689385321971924,0.0672470613427594,-2.13785729765014e-05,-0.0520432783382585,-0.0115910831181453,3.97470573035349e-05,-0.0113907527574056,-0.00922073668864434,0.00465727333766344,0.0588276187922555,-0.0183510569439827,-0.00495085632145117,0.000192413960810493,-0.207227876689307,0.0359900395619078,-0.00230101538388322,0.000127124851728395,-0.0889409008031657,-0.010715600969138,-0.00387122631634903,-0.000602755820494709,0.000106418800281755,-2.0707168090094e-16,-0.000286038175944815,6.31135996090284e-05,-3.65696063252091e-05,1.47417425629553e-16,0.0119959695418593,1.52619533172068e-05,-0.000500489125647167,3.68824373733841e-08,0.000238690563710798,0.000876560020874905,7.52697768865307e-06,0.000869538836018617,4.96650261809679e-07,0.00011784777805507,0.00113334794330549,6.57321228125449e-17,-0.000191562483477286,1.72376297333983e-09,1.35356528922503e-05,5.02372597514678e-06,-3.5865266387175e-05,-0.0104369501500476,-1.8297393358136e-05,-9.95323703162735e-05,0.000125262603206431,8.8832955825565e-06,5.86097218799244e-17,0.000362710803127624,4.94157137107885e-07,-4.24647988537177e-16,-3.93884805081222e-05,-0.000160964071970919,-2.86463801673856e-05,-2.4087930812372e-05,1.91579200753675e-05,-1.8246164714585e-05,-0.00150150232895617,-9.93974876677128e-08,-5.64160157845777e-05,-0.000330051411514818,-8.12267496216234e-16,-0.000116995882184055,1.44287548805711e-15,2.60135837049214e-15,-2.14192266841538e-05,2.35259637597902e-15,3.23176517748625e-15,-5.63446618527942e-05,-0.00204370574039028,2.27209426510572e-05,-0.000255099501973376,3.54576710522484e-06,6.98390642418719e-07,2.81107332154173e-14,-3.17061996273033e-15,0.707106781186548,6.13869872740347e-16,-1.97399583405277e-15,-4.74492771962637e-16,-1.49620231809473e-05,2.37349052590426e-15,-6.99869025649172e-16,7.14053975960073e-16,-4.92960160439057e-16,-2.65243004935249e-15,-6.10974695823975e-06,-1.80830779958034e-05,-3.12833909362782e-15,-3.56583937659323e-16,-3.24499481991179e-06,-2.55005428464194e-16,1.37988791368407e-15,-1.35211030718064e-15,1.34217723004947e-15,-5.09953489320659e-15,-3.73928378778585e-15,2.12735483193222e-15,1.01026475420628e-13
