"","t13","t92","t93","t102","t103","t61","t47","t51","t52","t75","t86","t87","t48","t49","t81","t90","t91","t22","t53","t59","t60","t56","t26","t2","t7","t69","t70","t84","t85","t25","t4","t94","t95","t1","t10","t88","t89","t9","t78","t79","t62","t63","t36","t37","t57","t58","t100","t101","t80","t6","t12","t15","t106","t107","t42","t98","t99","t73","t74","t45","t82","t83","t16","t38","t39","t35","t96","t97","t76","t77","t46","t50","t54","t55","t40","t20","t5","t108","t109","t24","t104","t105","t31","t41","t65","t66","t33","t14","t27","t28","t43","t44","t71","t72","t32","t11","t18","t19","t23","t34","t64","t67","t68","t17","t21","t29","t30","t8","t3"
"t86",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,0.5729810292,0,0.3665781234,1.3169161342,1.3169161342,2.02277117,2.02277117,2.02277117,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t87",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,0.5729810292,0.3665781234,0,1.3169161342,1.3169161342,2.02277117,2.02277117,2.02277117,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t48",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,1.3169161342,1.3169161342,1.3169161342,0,1.0715946266,2.02277117,2.02277117,2.02277117,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t49",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,1.3169161342,1.3169161342,1.3169161342,1.0715946266,0,2.02277117,2.02277117,2.02277117,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t81",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,2.02277117,2.02277117,2.02277117,2.02277117,2.02277117,0,0.4178391044,0.4178391044,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t90",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,2.02277117,2.02277117,2.02277117,2.02277117,2.02277117,0.4178391044,0,0.327054338,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t91",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,2.02277117,2.02277117,2.02277117,2.02277117,2.02277117,0.4178391044,0.327054338,0,4.43381589,4.4338158898,4.43381588978,4.43381588978,4.43381588978,4.4338158901,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t22",11.424574186,11.42457418568,11.42457418568,11.42457418593,11.42457418593,11.42457418591,11.42457418591,11.42457418598,11.42457418598,4.43381589,4.43381589,4.43381589,4.43381589,4.43381589,4.43381589,4.43381589,4.43381589,0,2.3719446038,2.37194460378,2.37194460378,2.37194460378,2.3719446041,7.8654215913,12.6384779839,12.638477984,12.638477984,12.63847798396,12.63847798396,12.63847798416,12.6384779839,12.6384779841,12.6384779841,7.0339247584,13.9104841777,13.9104841779,13.9104841779,13.91048417849,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417799,13.91048417799,13.91048417809,13.91048417809,13.91048417801,13.91048417801,13.91048417799,13.91048417809,12.87787724139,13.91048417799,13.91048417773,13.91048417773,13.91048417794,13.91048417794,13.91048417794,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.4680637916,13.9104841776,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.9104841777,13.91048417776,13.91048417776,13.2953931507,13.9104841775,13.9104841779,13.91048417826,13.91048417826,13.9104841778,13.910484178255,13.910484178255,13.875603922925,13.91048417822,13.91048417822,13.91048417822,13.91048417822,13.9104841778,13.91048417784,13.91048417784,13.460562177934,13.910484177834,13.910484177834,13.910484177834,13.910484177834,13.9104841785,13.9104841778,13.9104841778,13.9104841786,13.9104841783,13.9104841783,13.910484178281,13.910484178281,13.9104841783,13.9104841782,12.9560492488,13.9104841779,13.4041170637,13.9104841777
"t53",11.4245741858,11.42457418548,11.42457418548,11.42457418573,11.42457418573,11.42457418571,11.42457418571,11.42457418578,11.42457418578,4.4338158898,4.4338158898,4.4338158898,4.4338158898,4.4338158898,4.4338158898,4.4338158898,4.4338158898,2.3719446038,0,0.99864686598,0.99864686598,0.99864686598,2.0611841437,7.8654215911,12.6384779837,12.6384779838,12.6384779838,12.63847798376,12.63847798376,12.63847798396,12.6384779837,12.6384779839,12.6384779839,7.0339247582,13.9104841775,13.9104841777,13.9104841777,13.91048417829,13.91048417779,13.91048417779,13.91048417789,13.91048417789,13.91048417779,13.91048417779,13.91048417789,13.91048417789,13.91048417781,13.91048417781,13.91048417779,13.91048417789,12.87787724119,13.91048417779,13.91048417753,13.91048417753,13.91048417774,13.91048417774,13.91048417774,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.4680637914,13.9104841774,13.9104841775,13.9104841775,13.9104841775,13.9104841775,13.9104841775,13.9104841775,13.9104841775,13.91048417756,13.91048417756,13.2953931505,13.9104841773,13.9104841777,13.91048417806,13.91048417806,13.9104841776,13.910484178055,13.910484178055,13.875603922725,13.91048417802,13.91048417802,13.91048417802,13.91048417802,13.9104841776,13.91048417764,13.91048417764,13.460562177734,13.910484177634,13.910484177634,13.910484177634,13.910484177634,13.9104841783,13.9104841776,13.9104841776,13.9104841784,13.9104841781,13.9104841781,13.910484178081,13.910484178081,13.9104841781,13.910484178,12.9560492486,13.9104841777,13.4041170635,13.9104841775
"t59",11.42457418578,11.42457418546,11.42457418546,11.42457418571,11.42457418571,11.42457418569,11.42457418569,11.42457418576,11.42457418576,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,2.37194460378,0.99864686598,0,0.8380256174,0.9776096488,2.06118414368,7.86542159108,12.63847798368,12.63847798378,12.63847798378,12.63847798374,12.63847798374,12.63847798394,12.63847798368,12.63847798388,12.63847798388,7.03392475818,13.91048417748,13.91048417768,13.91048417768,13.91048417827,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417779,13.91048417779,13.91048417777,13.91048417787,12.87787724117,13.91048417777,13.91048417751,13.91048417751,13.91048417772,13.91048417772,13.91048417772,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.46806379138,13.91048417738,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417754,13.91048417754,13.29539315048,13.91048417728,13.91048417768,13.91048417804,13.91048417804,13.91048417758,13.910484178035,13.910484178035,13.875603922705,13.910484178,13.910484178,13.910484178,13.910484178,13.91048417758,13.91048417762,13.91048417762,13.460562177714,13.910484177614,13.910484177614,13.910484177614,13.910484177614,13.91048417828,13.91048417758,13.91048417758,13.91048417838,13.91048417808,13.91048417808,13.910484178061,13.910484178061,13.91048417808,13.91048417798,12.95604924858,13.91048417768,13.40411706348,13.91048417748
"t60",11.42457418578,11.42457418546,11.42457418546,11.42457418571,11.42457418571,11.42457418569,11.42457418569,11.42457418576,11.42457418576,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,2.37194460378,0.99864686598,0.8380256174,0,0.9776096488,2.06118414368,7.86542159108,12.63847798368,12.63847798378,12.63847798378,12.63847798374,12.63847798374,12.63847798394,12.63847798368,12.63847798388,12.63847798388,7.03392475818,13.91048417748,13.91048417768,13.91048417768,13.91048417827,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417779,13.91048417779,13.91048417777,13.91048417787,12.87787724117,13.91048417777,13.91048417751,13.91048417751,13.91048417772,13.91048417772,13.91048417772,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.46806379138,13.91048417738,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417754,13.91048417754,13.29539315048,13.91048417728,13.91048417768,13.91048417804,13.91048417804,13.91048417758,13.910484178035,13.910484178035,13.875603922705,13.910484178,13.910484178,13.910484178,13.910484178,13.91048417758,13.91048417762,13.91048417762,13.460562177714,13.910484177614,13.910484177614,13.910484177614,13.910484177614,13.91048417828,13.91048417758,13.91048417758,13.91048417838,13.91048417808,13.91048417808,13.910484178061,13.910484178061,13.91048417808,13.91048417798,12.95604924858,13.91048417768,13.40411706348,13.91048417748
"t56",11.42457418578,11.42457418546,11.42457418546,11.42457418571,11.42457418571,11.42457418569,11.42457418569,11.42457418576,11.42457418576,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,4.43381588978,2.37194460378,0.99864686598,0.9776096488,0.9776096488,0,2.06118414368,7.86542159108,12.63847798368,12.63847798378,12.63847798378,12.63847798374,12.63847798374,12.63847798394,12.63847798368,12.63847798388,12.63847798388,7.03392475818,13.91048417748,13.91048417768,13.91048417768,13.91048417827,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417777,13.91048417777,13.91048417787,13.91048417787,13.91048417779,13.91048417779,13.91048417777,13.91048417787,12.87787724117,13.91048417777,13.91048417751,13.91048417751,13.91048417772,13.91048417772,13.91048417772,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.91048417778,13.46806379138,13.91048417738,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417748,13.91048417754,13.91048417754,13.29539315048,13.91048417728,13.91048417768,13.91048417804,13.91048417804,13.91048417758,13.910484178035,13.910484178035,13.875603922705,13.910484178,13.910484178,13.910484178,13.910484178,13.91048417758,13.91048417762,13.91048417762,13.460562177714,13.910484177614,13.910484177614,13.910484177614,13.910484177614,13.91048417828,13.91048417758,13.91048417758,13.91048417838,13.91048417808,13.91048417808,13.910484178061,13.910484178061,13.91048417808,13.91048417798,12.95604924858,13.91048417768,13.40411706348,13.91048417748
"t26",11.4245741861,11.42457418578,11.42457418578,11.42457418603,11.42457418603,11.42457418601,11.42457418601,11.42457418608,11.42457418608,4.4338158901,4.4338158901,4.4338158901,4.4338158901,4.4338158901,4.4338158901,4.4338158901,4.4338158901,2.3719446041,2.0611841437,2.06118414368,2.06118414368,2.06118414368,0,7.8654215914,12.638477984,12.6384779841,12.6384779841,12.63847798406,12.63847798406,12.63847798426,12.638477984,12.6384779842,12.6384779842,7.0339247585,13.9104841778,13.910484178,13.910484178,13.91048417859,13.91048417809,13.91048417809,13.91048417819,13.91048417819,13.91048417809,13.91048417809,13.91048417819,13.91048417819,13.91048417811,13.91048417811,13.91048417809,13.91048417819,12.87787724149,13.91048417809,13.91048417783,13.91048417783,13.91048417804,13.91048417804,13.91048417804,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.4680637917,13.9104841777,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.9104841778,13.91048417786,13.91048417786,13.2953931508,13.9104841776,13.910484178,13.91048417836,13.91048417836,13.9104841779,13.910484178355,13.910484178355,13.875603923025,13.91048417832,13.91048417832,13.91048417832,13.91048417832,13.9104841779,13.91048417794,13.91048417794,13.460562178034,13.910484177934,13.910484177934,13.910484177934,13.910484177934,13.9104841786,13.9104841779,13.9104841779,13.9104841787,13.9104841784,13.9104841784,13.910484178381,13.910484178381,13.9104841784,13.9104841783,12.9560492489,13.910484178,13.4041170638,13.9104841778
"t2",7.8654215913,7.86542159098,7.86542159098,7.86542159123,7.86542159123,7.86542159121,7.86542159121,7.86542159128,7.86542159128,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215913,7.8654215911,7.86542159108,7.86542159108,7.86542159108,7.8654215914,0,5.3095222066,5.3095222067,5.3095222067,5.30952220666,5.30952220666,5.30952220686,5.3095222066,5.3095222068,5.3095222068,1.6610030109,9.1374277854,9.1374277856,9.1374277856,9.13742778619,9.13742778569,9.13742778569,9.13742778579,9.13742778579,9.13742778569,9.13742778569,9.13742778579,9.13742778579,9.13742778571,9.13742778571,9.13742778569,9.13742778579,8.10482084909,9.13742778569,9.13742778543,9.13742778543,9.13742778564,9.13742778564,9.13742778564,9.1374277857,9.1374277857,9.1374277857,9.1374277857,9.1374277857,9.1374277857,8.6950073993,9.1374277853,9.1374277854,9.1374277854,9.1374277854,9.1374277854,9.1374277854,9.1374277854,9.1374277854,9.13742778546,9.13742778546,8.5223367584,9.1374277852,9.1374277856,9.13742778596,9.13742778596,9.1374277855,9.137427785955,9.137427785955,9.102547530625,9.13742778592,9.13742778592,9.13742778592,9.13742778592,9.1374277855,9.13742778554,9.13742778554,8.687505785634,9.137427785534,9.137427785534,9.137427785534,9.137427785534,9.1374277862,9.1374277855,9.1374277855,9.1374277863,9.137427786,9.137427786,9.137427785981,9.137427785981,9.137427786,9.1374277859,8.1829928565,9.1374277856,8.6310606714,9.1374277854
"t7",12.6384779839,12.63847798358,12.63847798358,12.63847798383,12.63847798383,12.63847798381,12.63847798381,12.63847798388,12.63847798388,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779839,12.6384779837,12.63847798368,12.63847798368,12.63847798368,12.638477984,5.3095222066,0,4.3634314561,4.3634314561,4.36343145606,4.36343145606,4.36343145626,8.708222084,8.7082220842,8.7082220842,6.4340594035,13.910484178,13.9104841782,13.9104841782,13.91048417879,13.91048417829,13.91048417829,13.91048417839,13.91048417839,13.91048417829,13.91048417829,13.91048417839,13.91048417839,13.91048417831,13.91048417831,13.91048417829,13.91048417839,12.87787724169,13.91048417829,13.91048417803,13.91048417803,13.91048417824,13.91048417824,13.91048417824,13.9104841783,13.9104841783,13.9104841783,13.9104841783,13.9104841783,13.9104841783,13.4680637919,13.9104841779,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.910484178,13.91048417806,13.91048417806,13.295393151,13.9104841778,13.9104841782,13.91048417856,13.91048417856,13.9104841781,13.910484178555,13.910484178555,13.875603923225,13.91048417852,13.91048417852,13.91048417852,13.91048417852,13.9104841781,13.91048417814,13.91048417814,13.460562178234,13.910484178134,13.910484178134,13.910484178134,13.910484178134,13.9104841788,13.9104841781,13.9104841781,13.9104841789,13.9104841786,13.9104841786,13.910484178581,13.910484178581,13.9104841786,13.9104841785,12.9560492491,13.9104841782,13.404117064,13.910484178
"t69",12.638477984,12.63847798368,12.63847798368,12.63847798393,12.63847798393,12.63847798391,12.63847798391,12.63847798398,12.63847798398,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.6384779838,12.63847798378,12.63847798378,12.63847798378,12.6384779841,5.3095222067,4.3634314561,0,0.7390006446,2.11165521616,2.11165521616,2.11165521636,8.7082220841,8.7082220843,8.7082220843,6.4340594036,13.9104841781,13.9104841783,13.9104841783,13.91048417889,13.91048417839,13.91048417839,13.91048417849,13.91048417849,13.91048417839,13.91048417839,13.91048417849,13.91048417849,13.91048417841,13.91048417841,13.91048417839,13.91048417849,12.87787724179,13.91048417839,13.91048417813,13.91048417813,13.91048417834,13.91048417834,13.91048417834,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.468063792,13.910484178,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.91048417816,13.91048417816,13.2953931511,13.9104841779,13.9104841783,13.91048417866,13.91048417866,13.9104841782,13.910484178655,13.910484178655,13.875603923325,13.91048417862,13.91048417862,13.91048417862,13.91048417862,13.9104841782,13.91048417824,13.91048417824,13.460562178334,13.910484178234,13.910484178234,13.910484178234,13.910484178234,13.9104841789,13.9104841782,13.9104841782,13.910484179,13.9104841787,13.9104841787,13.910484178681,13.910484178681,13.9104841787,13.9104841786,12.9560492492,13.9104841783,13.4041170641,13.9104841781
"t70",12.638477984,12.63847798368,12.63847798368,12.63847798393,12.63847798393,12.63847798391,12.63847798391,12.63847798398,12.63847798398,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.638477984,12.6384779838,12.63847798378,12.63847798378,12.63847798378,12.6384779841,5.3095222067,4.3634314561,0.7390006446,0,2.11165521616,2.11165521616,2.11165521636,8.7082220841,8.7082220843,8.7082220843,6.4340594036,13.9104841781,13.9104841783,13.9104841783,13.91048417889,13.91048417839,13.91048417839,13.91048417849,13.91048417849,13.91048417839,13.91048417839,13.91048417849,13.91048417849,13.91048417841,13.91048417841,13.91048417839,13.91048417849,12.87787724179,13.91048417839,13.91048417813,13.91048417813,13.91048417834,13.91048417834,13.91048417834,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.9104841784,13.468063792,13.910484178,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.9104841781,13.91048417816,13.91048417816,13.2953931511,13.9104841779,13.9104841783,13.91048417866,13.91048417866,13.9104841782,13.910484178655,13.910484178655,13.875603923325,13.91048417862,13.91048417862,13.91048417862,13.91048417862,13.9104841782,13.91048417824,13.91048417824,13.460562178334,13.910484178234,13.910484178234,13.910484178234,13.910484178234,13.9104841789,13.9104841782,13.9104841782,13.910484179,13.9104841787,13.9104841787,13.910484178681,13.910484178681,13.9104841787,13.9104841786,12.9560492492,13.9104841783,13.4041170641,13.9104841781
"t84",12.63847798396,12.63847798364,12.63847798364,12.63847798389,12.63847798389,12.63847798387,12.63847798387,12.63847798394,12.63847798394,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798396,12.63847798376,12.63847798374,12.63847798374,12.63847798374,12.63847798406,5.30952220666,4.36343145606,2.11165521616,2.11165521616,0,0.3788182368,2.0798059598,8.70822208406,8.70822208426,8.70822208426,6.43405940356,13.91048417806,13.91048417826,13.91048417826,13.91048417885,13.91048417835,13.91048417835,13.91048417845,13.91048417845,13.91048417835,13.91048417835,13.91048417845,13.91048417845,13.91048417837,13.91048417837,13.91048417835,13.91048417845,12.87787724175,13.91048417835,13.91048417809,13.91048417809,13.9104841783,13.9104841783,13.9104841783,13.91048417836,13.91048417836,13.91048417836,13.91048417836,13.91048417836,13.91048417836,13.46806379196,13.91048417796,13.91048417806,13.91048417806,13.91048417806,13.91048417806,13.91048417806,13.91048417806,13.91048417806,13.91048417812,13.91048417812,13.29539315106,13.91048417786,13.91048417826,13.91048417862,13.91048417862,13.91048417816,13.910484178615,13.910484178615,13.875603923285,13.91048417858,13.91048417858,13.91048417858,13.91048417858,13.91048417816,13.9104841782,13.9104841782,13.460562178294,13.910484178194,13.910484178194,13.910484178194,13.910484178194,13.91048417886,13.91048417816,13.91048417816,13.91048417896,13.91048417866,13.91048417866,13.910484178641,13.910484178641,13.91048417866,13.91048417856,12.95604924916,13.91048417826,13.40411706406,13.91048417806
