"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t7",-0.104046924921946,0.00306125041402435,-0.129597115463007,-0.251855234715135,0.00341375359487197,-0.0130642620229927,-0.0508363438680318,-0.000232482315722857,-0.104796949367827,0.00017160498509346,0.00115815145452967,0.000757219615117255,-0.000133460608424302,-4.01390012354572e-05,0.0011654272772042,0.0138629224836446,0.00182398842494688,0.000247110877320828,0.0299138829842114,-0.188405771467427,-0.038049118241217,0.868544701088524,0.0148783379983047,0.0414952850689981,-0.0247670193678085,0.0047275670506665,0.0196822536638522,0.00271696082388041,-0.0499697283184708,0.273629580704927,0.0877063924041049,-9.847496998998e-05,-0.00154612866348657,-0.0261175898542402,-0.00168178681149935,0.030120863398082,0.00277853492417925,0.000166461690267826,0.000438371905057236,-0.0134702992231056,-0.000420092961835022,-0.00086295995319447,1.47024532263408e-05,-0.00112112925844131,-0.000243812982059811,7.03870161772323e-05,9.99869038869295e-05,-4.44366358626073e-05,2.38331141142169e-16,-8.05629238461658e-05,-0.0491814487523941,-4.05937658072882e-06,0.000183313046535816,-5.21732763733483e-05,0.00070318437231594,-2.88387688242509e-05,-1.91930984356622e-05,1.69703404658373e-16,9.06497922094521e-05,0.00054754517701403,0.000436196574835433,-4.62312183589072e-06,-6.59438708951132e-16,8.46187480285509e-06,-0.000335902668322521,-0.00507175212828782,0.0365872035769542,6.60685992523931e-05,-6.30446123719814e-06,-8.98149449112617e-07,1.54306654161476e-15,-3.46000032878719e-06,-8.09794491920944e-06,-2.91355109578512e-16,-9.42529969777901e-08,-2.23158597057481e-16,-1.67290935165315e-06,-7.13784786392305e-17,5.23741795438757e-16,5.62676209888683e-18,-1.15607979803554e-09,-4.51690268876768e-16,-3.9334423015028e-16,-3.38592463509552e-06,1.56168949117311e-15,3.11896265278882e-07,3.20677957107623e-16,-2.91537519989463e-16,2.14940279618211e-07,6.84482442317841e-07,1.64969590145562e-16,-8.83002216694994e-09,2.12018304247041e-07,-7.75201932745945e-16,2.71645790286268e-16,1.12991545753736e-16,1.0711462853804e-15,9.18003273402856e-17,7.70697592320206e-17,1.71945790938821e-14,4.20644350814179e-16,-3.80839466380136e-17,1.43329510683905e-16,-7.3455682710102e-16,-2.99479250977836e-15,-3.19384788798501e-15,5.49868450997183e-16,-2.62906674426871e-15,0.0957826285221132
"t69",-0.108299269661095,0.00338475137496043,-0.144961489404721,-0.29007502688523,0.00411866084236784,-0.0167940346746785,-0.0675195828896367,-0.000359129881264287,-0.210477774211984,0.00039056700392555,0.00280644260431589,0.00199440815376805,-0.000865355295909312,0.000403253195822689,-0.00116475126234178,-0.00993631592119451,-0.00102743699704777,-0.000129504189123442,-0.0136064698169183,0.0629054199351938,0.00653585009293646,-0.143249133268605,-0.0019342543526673,-0.00530457165793226,0.00288892083012092,-0.000315707011840381,-0.000134095298239465,9.13538625411303e-06,-0.00028451402318088,0.00183145072755449,0.00142284119290237,-1.77386764304305e-06,0.00045848783166412,0.498052804418644,-0.000922515875723641,0.009332979931488,0.000805297333690439,3.29007615526589e-05,8.41355601944524e-05,-0.00241438519808725,-7.81068524133148e-05,-0.000163407215324446,3.07737602733229e-06,-0.000257271254288894,-7.56516745742293e-05,2.34114664414758e-05,7.46647987399588e-05,-3.65843791870727e-05,8.62251115797135e-17,-8.92819708741556e-05,-0.227404763826848,-3.21478900427125e-05,-0.000125653181208812,1.43440203349038e-06,2.35116557474793e-05,-1.2816823982491e-06,-1.16692367439882e-06,-7.617954059544e-16,6.51615287522594e-06,4.12334437444229e-05,4.32611688063922e-05,-5.26448554202828e-07,2.03715512843834e-15,1.29733310099977e-06,-5.54087782298753e-05,-0.000865230131053511,0.00624649418423317,1.26099258082313e-05,-1.21057336099603e-06,-1.85219935973359e-07,1.33052051412293e-14,-7.22904443136468e-07,-1.71034006109516e-06,-6.03291653555847e-15,-2.0184960414014e-08,-4.93169955057454e-16,-3.60530455678978e-07,-7.75735189578515e-15,-4.55807158659784e-15,1.34863154927819e-14,-2.64723772969324e-10,-8.86920319228985e-15,3.90127221073017e-15,-7.86373257102621e-07,-0.707106781186546,7.30250005518368e-08,-3.18383514971257e-15,5.32293191315387e-15,5.15551205254021e-08,1.64279365472616e-07,3.59413535002194e-15,-2.19171023883607e-09,5.34759772799877e-08,-1.58921214426934e-15,-4.53762820805772e-16,8.91248316220001e-15,2.17858843639464e-15,2.90777414556105e-15,1.82981280256614e-15,1.43982048506075e-14,-2.49178392579217e-15,-1.36147556473837e-15,-2.09144523212763e-15,-8.00022499238789e-16,4.94427502130068e-15,-1.90936504170972e-15,1.00909275840359e-15,-2.79766459450351e-15,0.0957826285221166
"t70",-0.108299269661095,0.00338475137496044,-0.144961489404721,-0.29007502688523,0.00411866084236783,-0.0167940346746785,-0.0675195828896367,-0.000359129881264248,-0.210477774211984,0.000390567003925556,0.00280644260431593,0.00199440815376793,-0.000865355295909169,0.0004032531958228,-0.0011647512623418,-0.00993631592119441,-0.00102743699704797,-0.000129504189123991,-0.0136064698169203,0.0629054199351933,0.00653585009293712,-0.143249133268607,-0.00193425435266691,-0.00530457165793282,0.0028889208301207,-0.000315707011840179,-0.000134095298239125,9.1353862541225e-06,-0.000284514023180385,0.00183145072755437,0.00142284119290193,-1.77386764310927e-06,0.000458487831663925,0.498052804418643,-0.000922515875723454,0.00933297993148928,0.000805297333690461,3.29007615521252e-05,8.41355601938802e-05,-0.0024143851980886,-7.81068524134623e-05,-0.000163407215324067,3.07737602624368e-06,-0.00025727125428883,-7.56516745716343e-05,2.3411466440265e-05,7.46647987416815e-05,-3.65843791865948e-05,1.33406323006311e-15,-8.92819708738457e-05,-0.227404763826844,-3.214789004314e-05,-0.000125653181208639,1.43440203366003e-06,2.35116557471413e-05,-1.28168239786058e-06,-1.16692367421133e-06,-2.1971955294352e-15,6.51615287372331e-06,4.12334437425355e-05,4.32611688064204e-05,-5.26448557137072e-07,-2.57264137555825e-16,1.29733309784972e-06,-5.54087782304662e-05,-0.000865230131052033,0.00624649418422625,1.26099258047757e-05,-1.21057336593453e-06,-1.85219939740251e-07,-1.47418040183636e-14,-7.22904429296777e-07,-1.71034006283026e-06,4.04235741291434e-15,-2.01849652462413e-08,6.47906560005706e-16,-3.60530461459077e-07,6.74731651707377e-15,3.25512294919548e-15,-1.3677386120794e-14,-2.64709352833172e-10,8.48204463793737e-15,-4.25889319186597e-15,-7.863728995304e-07,0.707106781186548,7.30250014008052e-08,3.54969364201802e-15,-5.36774946442932e-15,5.15551025274326e-08,1.6427934673418e-07,-3.04824760762219e-15,-2.19170559786383e-09,5.34759913993985e-08,1.3008969364511e-15,9.6163517626803e-16,-9.86336644905179e-15,1.97534226828988e-16,-1.95286747076387e-15,-6.61250108936346e-16,1.71737624121704e-14,4.54337744713103e-15,1.42113458734235e-15,2.7754783717373e-15,-7.17798666724827e-17,-1.23196930116205e-14,-3.01292192846169e-15,2.64424996256486e-16,-2.62391161753744e-15,0.0957826285221118
"t84",-0.108459564965477,0.00339691201825084,-0.14553874915466,-0.291509156163536,0.00414505935632563,-0.0169333581299289,-0.0681419955302034,-0.000363829795254059,-0.214370070961266,0.000398607583459637,0.00286688791543547,0.00203970152709189,-0.000891843021663346,0.000419092293283416,-0.00124423652238546,-0.0107320762240074,-0.00112098070486437,-0.000141778165259895,-0.015004656428454,0.070674897338776,0.00775086526606696,-0.170546190881059,-0.00235923772736586,-0.00648163428092576,0.00356504050753198,-0.000415508466335194,-0.00021784947841502,1.63060265180459e-05,-0.000523267733007003,0.00341701630439309,0.00341094763617389,-6.06238407403552e-06,-0.000682136699222851,-0.50077905894213,0.000650290675702728,-0.00422408925285453,-0.000329280617461168,-6.94236345444008e-07,2.61932145445498e-06,-0.000859000582217549,-3.63433240419303e-05,-8.0887707349055e-05,1.82653848899542e-06,-0.000166062682510364,-5.5409672036429e-05,1.74190268614554e-05,6.04228924118558e-05,-2.97460330181128e-05,2.35802639820458e-15,-7.3416633659312e-05,-0.191265760176685,-2.71143214790503e-05,-0.00011079578439851,2.2475527879263e-06,7.29177396566058e-06,-5.80968670768795e-07,-6.67280608886632e-07,-1.18382431781477e-16,4.05656590976042e-06,2.6198466365181e-05,3.03838191009805e-05,-3.8507757724934e-07,-2.53433129644642e-16,1.02298034602199e-06,-4.44375416724804e-05,-0.000699240364447163,0.0050490150937313,1.04484187069305e-05,-1.00438929443305e-06,-1.5604973541093e-07,2.42955264839813e-15,-6.10735005813824e-07,-1.44824527989295e-06,4.5556720185712e-15,-1.71413649343864e-08,5.94416074388297e-16,-3.06568683733093e-07,9.73369003209904e-16,1.70770578489529e-15,1.15112098171518e-15,-2.27893119621099e-10,-1.82832492732219e-15,2.50498036968175e-16,-6.78903066027254e-07,-9.01126198121059e-15,6.31458780882586e-08,1.6862742603607e-15,1.06160571045615e-16,4.47916982472306e-08,1.42744856641318e-07,-6.05500006867378e-16,-1.91669838746163e-09,4.69070609490202e-08,-1.58414770914437e-14,-7.51629858929828e-15,-0.707106781186547,3.30615218525895e-13,-1.48284601572555e-14,9.31325194315668e-16,-2.0341367479304e-14,-2.95832802470712e-15,1.86856129615836e-15,6.15297187219433e-15,-8.18218522407713e-15,-9.06654149033801e-15,-7.31294616408476e-15,-1.68949029777345e-15,-3.32281205584423e-15,0.0957826285221164
"t85",-0.108459564965477,0.00339691201825081,-0.14553874915466,-0.291509156163536,0.00414505935632562,-0.0169333581299289,-0.0681419955302034,-0.000363829795254073,-0.214370070961266,0.000398607583459578,0.00286688791543544,0.00203970152709191,-0.00089184302166332,0.000419092293283385,-0.00124423652238531,-0.0107320762240074,-0.00112098070486435,-0.000141778165259591,-0.0150046564284534,0.070674897338776,0.00775086526606705,-0.170546190881061,-0.00235923772736495,-0.00648163428092614,0.00356504050753223,-0.00041550846633494,-0.00021784947841474,1.63060265185797e-05,-0.000523267733007588,0.00341701630439335,0.00341094763617383,-6.06238407321437e-06,-0.000682136699222904,-0.50077905894213,0.000650290675702607,-0.00422408925285501,-0.000329280617461762,-6.94236345797045e-07,2.61932145399856e-06,-0.000859000582218446,-3.63433240424036e-05,-8.08877073485993e-05,1.82653848864888e-06,-0.000166062682509893,-5.54096720369389e-05,1.74190268595972e-05,6.04228924116941e-05,-2.97460330182613e-05,2.17558136319603e-15,-7.34166336590391e-05,-0.191265760176684,-2.711432147824e-05,-0.000110795784395792,2.24755278803319e-06,7.29177396576756e-06,-5.809686710962e-07,-6.672806093514e-07,3.29212306364073e-16,4.05656590827437e-06,2.61984663667909e-05,3.03838191014083e-05,-3.85077577469106e-07,-5.09989261692001e-16,1.02298034774402e-06,-4.44375416733636e-05,-0.000699240364446803,0.00504901509373232,1.04484187101362e-05,-1.0043892961543e-06,-1.56049735693436e-07,-2.6809427118296e-15,-6.10735006739776e-07,-1.44824528197542e-06,-2.5462858920776e-15,-1.7141365409875e-08,-2.61313091486998e-16,-3.06568686432286e-07,-5.00087869115198e-16,-3.20503109907024e-15,-1.29561017493471e-15,-2.27894328125433e-10,9.88223640866322e-16,-3.16770435039389e-16,-6.78903068259275e-07,9.80701828616843e-15,6.3145871163947e-08,-2.19473740158403e-16,-2.05544206084512e-16,4.47916880288169e-08,1.42744856441983e-07,1.04829578051144e-15,-1.91670769980002e-09,4.69070924269699e-08,1.49399794633806e-14,7.87109525584618e-15,0.707106781186548,-3.28756644139841e-13,1.42122454787844e-14,-1.95178522275799e-15,5.02792252277118e-14,5.83203779949869e-15,-1.50352536765545e-15,-6.16509651791055e-15,6.22662007408682e-15,4.97777977117021e-15,2.29694803753449e-15,2.46201904859049e-15,-1.6151909821425e-15,0.0957826285221206
"t25",-0.107767365244671,0.00334475206441837,-0.14306580144863,-0.285384107674823,0.00403283251875398,-0.0163445402144072,-0.0655190378544573,-0.000344257584028012,-0.198422752958903,0.000365867838282609,0.00262145361361081,0.00185642093440149,-0.00078706413362841,0.000357924833140745,-0.000959274284602882,-0.00795800915395034,-0.000802872489897747,-0.000100380264500221,-0.0103692206973779,0.0459866538641901,0.00429479242498147,-0.0934728364660734,-0.00121093670781151,-0.00331118840416458,0.00177478415102996,-0.000176772083147681,-6.1138845653852e-05,3.92931119514593e-06,-0.000120516402665036,0.000770491144854251,0.000554724585349347,-6.88113361032412e-07,3.45700592058328e-05,0.0370173182432675,-6.23518247542422e-05,0.000516957075376426,4.21761826202942e-05,1.42197529657554e-07,-5.78764318237122e-07,0.000345905185484482,1.95524985187924e-05,4.77168770271548e-05,-1.55718253482358e-06,0.000181729860395912,0.000105728262408306,-3.63719909868751e-05,-0.000219474367273169,0.000111662246355795,-6.37113541924789e-15,0.000298081161374082,0.905832462139426,0.000130816471991738,0.000705499232473093,-5.97005975585307e-05,0.000642749881348685,-2.52129175190872e-05,-1.56738025089686e-05,2.55909262577384e-15,7.05967223973385e-05,0.000420142477968071,0.000301373139211873,-2.99388368174797e-06,-6.73452156402574e-16,4.65576872343674e-06,-0.000177279361160742,-0.00262728748368058,0.0189450782003672,3.23160758687898e-05,-3.07507253578675e-06,-4.25120230511417e-07,2.31210330419597e-15,-1.62984135671215e-06,-3.79997319890856e-06,-1.70588892301767e-15,-4.40222021301908e-08,-6.00904850664446e-16,-7.79769022691356e-07,1.39240379585531e-15,2.40368164560142e-15,-1.43788748358707e-16,-5.3001148322491e-10,-5.88116754871163e-16,-3.26495870571375e-16,-1.54754338319882e-06,-2.09528677432267e-15,1.42324084511627e-07,4.91421010524313e-16,-4.25907220313415e-16,9.76721871017343e-08,3.1101015452843e-07,-1.47210258881029e-16,-3.99522636545022e-09,9.57983905496536e-08,-9.03607013570376e-16,2.7216156187757e-16,-1.05479435498732e-15,-8.60139348056714e-16,-1.7957653802853e-16,-7.70288622878381e-17,1.99423810798294e-14,2.70740525566058e-16,1.31514426086489e-16,-2.16635309430862e-16,-6.25628819596783e-16,-2.00409761638841e-15,-2.43315299118003e-15,5.301330785357e-16,-2.60104373429814e-15,0.0957826285221119
"t4",-0.0975731617075543,0.00252725626386257,-0.10383081480475,-0.185111835821053,0.00209900150689128,-0.00542678923222494,-0.0149289085453927,0.000117250668239558,0.399875724141686,-0.00132222436551992,-0.0128992516351246,-0.0146347306669439,-0.00389575796497024,0.000727609432607702,0.000867990388732737,0.0173542357027345,0.00298363143005813,0.000438234878177634,0.0632837578705208,-0.786481984347521,0.0178246572927664,-0.301453603740652,0.00143824326297136,0.00487496539737506,-0.00535522052543514,0.00252546337049249,0.015293099612188,0.00220710674699763,-0.041007633703134,0.225544186497977,0.0758218136712265,-8.75350429372291e-05,-0.0014352079182693,0.000803903767658015,-0.00165226692942918,0.0293937435010138,0.00271184506853812,0.000164018470512365,0.000432953298925007,-0.0136083370615868,-0.000429591083569925,-0.000885867213691671,1.53113336880963e-05,-0.00117696558754958,-0.000257698209988345,7.42812799046601e-05,9.73655012694152e-05,-4.24823197430718e-05,3.44553973382571e-16,-7.15807605420515e-05,-0.00157147941398558,3.14337273735122e-06,0.000245310931723951,-6.22585520378494e-05,0.000833823058448581,-3.41717971137551e-05,-2.27257366101903e-05,-4.214750422636e-17,0.000107310545635853,0.000648167839535634,0.000516691383936176,-5.48279708528966e-06,2.10899711329317e-16,1.01054489229814e-05,-0.000402433050079489,-0.00608686152031015,0.0439119540987781,7.98613217605231e-05,-7.62400963911795e-06,-1.09240672174355e-06,1.51063248535693e-15,-4.21318051844623e-06,-9.87032996151422e-06,2.12915649041859e-16,-1.150286748029e-07,-8.83725465121752e-17,-2.04286437580309e-06,-3.91578086701967e-17,-4.12103961931209e-16,4.23046939028324e-16,-1.42021857879638e-09,-2.43732569488971e-16,-2.57398695212287e-16,-4.16568392217427e-06,1.29196674627522e-16,3.84052191349599e-07,5.16541992725055e-16,-1.66440079115099e-17,2.65355851267013e-07,8.45088762490322e-07,3.51147950417884e-16,-1.09427324313441e-08,2.63226878403467e-07,-4.93030906774054e-16,1.53343953584472e-16,-6.01296156132397e-16,8.34872612296535e-16,2.73310324243992e-17,4.03296217879867e-17,1.49255607873044e-14,7.54635450056722e-16,1.63929808097257e-16,1.81637274674925e-16,-1.18140991316897e-15,-3.23766708791048e-15,-2.29859060811725e-15,1.46681766607842e-16,-2.42315359604054e-15,0.0957826285221132
"t94",-0.099508553056407,0.00265363680257284,-0.109627079357563,-0.198172758245715,0.00229642105282718,-0.00611234327837009,-0.0170638480772145,0.000143090126805456,0.541280252149466,-0.0018715808058939,-0.018650920216547,-0.0217413540731017,-0.00716988234477803,0.00186741720861983,-0.00376742461770842,-0.0318692557537349,-0.00340378094690134,-0.000438159571487561,-0.0492330240608215,0.358711806139012,-0.00214155716435777,0.0325023511391094,-6.73917803156251e-05,-0.000210467496921588,0.000130381260291963,0.000142019413766027,0.0022883372408763,0.000368005078234878,-0.00700915982055129,0.0389669812839278,0.0147268404229546,-1.82296159034083e-05,-0.000349239119923019,0.000198752612693493,-0.000414274793293048,0.00748740575459836,0.000693033760498628,4.35977349231956e-05,0.000115931322046301,-0.00389460899887763,-0.000127439902525608,-0.000265871982847488,4.81297023627535e-06,-0.000381264026147746,-8.85539801439335e-05,2.57376962910099e-05,3.51932466099337e-05,-1.53871713985751e-05,-5.30987884421058e-17,-2.60495097331603e-05,-0.000576783643042559,1.15482855457781e-06,9.12874367002009e-05,-2.39626306702806e-05,0.000325886099416361,-1.34063823171682e-05,-8.97379598860614e-06,1.86357100635412e-16,4.25887683464992e-05,0.000257674341622941,0.000208223217903146,-2.2324064362634e-06,1.70709372295078e-16,4.26861624716831e-06,-0.000172327182160966,-0.00262498810506794,0.0189404187211657,3.54076094263722e-05,-3.38589063399372e-06,-4.9560735130662e-07,-4.19302070543266e-17,-1.91949737911625e-06,-4.51288057384959e-06,-1.48882591022508e-15,-5.28381582796493e-08,-1.85081866397271e-16,-9.40401315300477e-07,1.53232401303428e-16,-3.90593427842191e-15,7.57911992093913e-17,-6.68130086493303e-10,5.64287543312011e-17,-2.23233940661872e-17,-1.97023623210448e-06,-3.03529832607991e-15,1.82208018141825e-07,2.14297949829967e-17,-6.69099860209259e-16,1.27089714219686e-07,4.04846147362414e-07,-5.48847314085166e-16,-5.31410051379765e-09,1.28687235090252e-07,-4.09442228183747e-16,1.26354172990955e-15,-4.73516788972614e-15,-4.44967428154551e-15,3.42908908245103e-15,5.48960507165627e-15,-1.11351206033561e-12,0.707106781186548,4.75113920068951e-14,-1.13519394149166e-14,-8.12115378652176e-15,3.39311619036823e-14,1.31359346345774e-16,5.90517214889392e-16,-3.61134997766624e-15,0.095782628522111
"t95",-0.099508553056407,0.00265363680257284,-0.109627079357563,-0.198172758245715,0.00229642105282712,-0.00611234327837004,-0.0170638480772146,0.000143090126805412,0.541280252149466,-0.00187158080589387,-0.0186509202165469,-0.021741354073102,-0.00716988234477797,0.00186741720861976,-0.00376742461770858,-0.0318692557537346,-0.00340378094690159,-0.000438159571487831,-0.0492330240608215,0.358711806139013,-0.00214155716435772,0.0325023511391087,-6.73917803159158e-05,-0.000210467496921928,0.000130381260292245,0.00014201941376529,0.00228833724087559,0.00036800507823509,-0.00700915982055125,0.0389669812839276,0.0147268404229547,-1.82296159032681e-05,-0.000349239119923108,0.000198752612692795,-0.000414274793293246,0.0074874057545982,0.000693033760498723,4.3597734923284e-05,0.000115931322046508,-0.00389460899887842,-0.000127439902525702,-0.000265871982847657,4.81297023615156e-06,-0.000381264026148129,-8.85539801439685e-05,2.5737696290993e-05,3.51932466100126e-05,-1.53871713988613e-05,-5.31173511013838e-18,-2.60495097329371e-05,-0.000576783643043692,1.15482855447948e-06,9.12874367007499e-05,-2.39626306705756e-05,0.000325886099418403,-1.34063823173645e-05,-8.973795988918e-06,-2.31601099165608e-16,4.25887683465894e-05,0.000257674341624537,0.000208223217902846,-2.23240643628435e-06,-4.46160154701276e-16,4.26861624737097e-06,-0.000172327182160678,-0.00262498810506862,0.0189404187211696,3.54076094281763e-05,-3.38589063409944e-06,-4.95607351240853e-07,4.57670154026994e-16,-1.91949737477658e-06,-4.51288057358835e-06,1.13407598545204e-15,-5.28381554396318e-08,7.20972777805557e-17,-9.40401311359186e-07,2.24486376225771e-16,3.97664919640423e-15,-3.13992789001466e-16,-6.68130587226783e-10,-7.82999994316799e-16,-3.70843037018051e-16,-1.97023623196185e-06,4.16727354672146e-15,1.82208018626508e-07,6.76776675254594e-16,3.69865715780379e-16,1.27089710000247e-07,4.04846146600276e-07,6.4076139599481e-16,-5.31410006140583e-09,1.28687232596986e-07,-3.41708560321823e-16,-8.90063992978776e-16,4.11886072982771e-15,5.87539984746853e-15,-3.3749242292605e-15,-5.44609172090191e-15,1.1479567296746e-12,-0.707106781186546,-4.73373018002027e-14,1.16377749847595e-14,6.81677672419128e-15,-3.86774239068029e-14,-5.392995732442e-15,5.9117837109696e-16,-1.6541899370657e-15,0.0957826285221242
"t1",-0.0798504843522963,0.00133143500923379,-0.0484242797015113,-0.056031979662581,-2.26481674371345e-05,0.00387097452667779,0.0220489600782399,0.000216403646189613,0.064794547030339,0.000180609644640445,0.00337124788220521,0.00600459576427178,0.00554311057234392,-0.00214433333334693,0.00628506356617309,0.0520386131263819,0.00506085891520186,0.000618905759239014,0.0596170727082134,-0.143363219573671,-0.00915048292200615,0.131318592398681,-0.0042853596256646,-0.013071723419664,0.0112596939817464,-0.00520148483374454,-0.0394893634164907,-0.00597117922846479,0.112230664706699,-0.62042949689598,-0.221417233649139,0.000265889406538199,0.00480583580516502,-0.00650854690271589,0.00565754321443685,-0.10169500036969,-0.00940302413871004,-0.000584404726648106,-0.00155056764015835,0.051040399602481,0.00164993770531491,0.00342728005826943,-6.07767877656101e-05,0.00472807199699643,0.00103551975194746,-0.000297221450386963,-0.000366185894536587,0.000158636984307533,1.782364136556e-16,0.000261274555683632,-0.0206063101871757,-1.53748455589505e-05,-0.000883023725105498,0.000175900017809383,-0.00189906995694536,7.21637832026316e-05,4.08141382823185e-05,-8.43099296476815e-16,-0.000162737968287693,-0.000917961272549786,-0.000231120571278263,-2.85227441798241e-06,-2.14005435057895e-15,7.12229591686517e-05,-0.00477339950664986,-0.093352070698262,0.677551275268482,0.00342631774679887,-0.000349918344648307,-0.000134200630047791,1.35274893579585e-14,-0.000657412532148378,-0.00192370561006685,-2.67466157615262e-15,-3.11216890530063e-05,-2.42522911842022e-16,-0.000655425885593015,9.27745383563605e-16,-4.18105337896367e-15,4.32786917044477e-16,4.28401014227414e-06,7.38443486629186e-16,1.55628209209818e-16,0.00663937968767428,2.29740654828986e-15,-0.000536166652777461,1.04722383544593e-16,-8.25634689120492e-16,-0.0004073956063046,-0.0013134119012086,2.7176995762309e-16,-4.5686788498743e-05,0.00027457105279,-4.10829277462306e-16,9.71886086956213e-16,-6.38667127143164e-16,-1.32690368242046e-15,-6.4905114029187e-16,-1.68433326380072e-15,1.94982918699793e-14,2.72987677583512e-15,1.00256320424915e-15,7.40790523332139e-16,-1.59190869169632e-16,-3.52416100603211e-15,-2.54051399848917e-15,-8.26135904193778e-17,-2.64959862562748e-15,0.0957826285221187
"t10",0.0616957348985568,0.0809703664545549,0.00976979984238837,0.00646799283813459,0.0797486420063315,-0.0158205163828147,-0.0021567549947127,0.000775416643859025,0.00467001170763208,0.00559199881198061,0.211458699875534,-0.00224083295957216,-0.014999352853183,-0.368650960645891,-0.00268677167993496,-0.00355590697095737,-0.00144013309163392,-0.00320513057176571,-0.000282022853710553,8.60289034865951e-05,-0.00345054647305925,0.00258371791844228,-0.00153661870414626,-0.0755197871051099,-0.0145385250775287,-0.0394627794646979,-0.882392939494946,0.0292567193964217,-0.0212458385887555,0.0588286967370511,0.00497331553521328,0.00136132872382927,0.0348657457544035,0.000115220625923199,0.00201705119445071,0.00170469657437991,-0.000949611773543061,-0.000159729342113165,-0.000438959193329138,-0.000621568349257369,0.000604239730283395,0.00387598487794963,-0.000498324988554254,0.00631247962750042,0.000521254289481063,-0.000154035584809208,-0.000227519814076088,1.87073556271247e-05,-3.2033810072285e-17,0.000512224655564581,0.000141234804991501,-2.48320542848849e-05,8.15879635041027e-07,0.000174286835374166,-9.14333680923316e-06,0.000103079722166329,7.15530694974358e-05,-1.97454547609859e-16,-0.00101983625966396,-1.2161822009753e-05,-0.0241691707935442,8.4714160049698e-06,2.29781264899211e-17,-1.50687558977849e-05,0.00080674869508831,0.000519167953996619,-0.00141315696729324,-1.15274829154467e-06,-0.000149851048225924,-8.30211085735131e-05,-5.21099120893976e-17,-7.16736270800713e-07,-0.00129650484509107,5.01182512461722e-16,-4.45476803656624e-08,8.98521384379149e-17,-1.00758900727124e-06,-4.22962590970448e-17,1.77973178035614e-17,-1.87644464283556e-16,1.22837074215916e-06,-1.27758408536336e-16,-2.54431773428861e-17,0.000409543482716947,4.43313594616325e-16,-0.00016884088437363,3.86926101461456e-16,-9.69641192843724e-17,-1.67028283229088e-06,-0.00122639885265668,2.52957154466292e-16,-0.000254616281401541,1.12626080245197e-06,-3.34050704183428e-16,1.9263233364157e-16,-1.98807610514057e-16,5.76218965416199e-16,2.39404984891462e-17,6.89596099083906e-17,1.63341562497976e-14,9.60384415333187e-16,5.39337105055153e-17,9.00059573262983e-17,-8.01121239784756e-16,-2.18814945986615e-15,-2.53087851385415e-15,6.13924322752766e-16,-2.62760894921806e-15,0.0957826285221164
