,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t13,9.711393,1.8167286,8.234748,7.0602098,4.40369,6.5200186,6.911552,3.920577,6.617049,3.4738336,4.687064,4.695458,4.911212,4.382531,3.8932824,3.209439,7.0780926,5.9664683,5.449228,4.3987417,4.8462586,5.1215525,6.846309,3.8890662,4.2792077,6.4859776,6.4132323,6.9189906,7.5496273,4.622761,3.8814704,3.1294534,4.060081,4.1704845,3.8148763,5.2714,5.5816855,5.7468576,4.3956976,4.954042
t14,9.66315,1.8267992,8.160758,6.9381614,4.446882,6.4672694,6.9161286,3.862835,6.6087527,3.3987453,4.6458216,4.691286,5.0010395,4.369826,3.8585496,3.1769152,7.105896,5.930805,5.45312,4.4376326,4.764854,5.1257176,6.7853594,3.8975859,4.3330774,6.5482917,6.4661503,6.9385266,7.5942836,4.598738,3.8530178,3.1772454,4.0414543,4.236453,3.7899854,5.217283,5.629094,5.7621684,4.475196,5.014485
t19,9.712344,1.8044646,8.209165,7.0363874,4.4140306,6.515506,6.90282,3.9176798,6.604815,3.4401274,4.664841,4.678182,4.934121,4.388266,3.875356,3.1763766,7.098926,5.9430423,5.429384,4.422619,4.8210883,5.1307473,6.8090353,3.8956823,4.302966,6.527,6.453446,6.913811,7.583815,4.625471,3.8561192,3.1473074,4.070723,4.1915054,3.788648,5.2368546,5.6111946,5.760339,4.4156785,4.989097
t20,9.634502,1.8588145,8.174422,6.899084,4.4488554,6.445388,6.929312,3.8612092,6.6070805,3.4117777,4.6772246,4.7025037,5.0069757,4.3518524,3.8817263,3.2016294,7.079177,5.960091,5.472145,4.406943,4.7629538,5.09241,6.811557,3.8755784,4.3076143,6.525481,6.4465966,6.9444556,7.570713,4.58447,3.867316,3.1693797,4.038198,4.236603,3.815968,5.245581,5.6021523,5.755856,4.4950585,4.9876423
t26,9.714221,1.789564,8.1785145,7.0432186,4.447749,6.507357,6.8699727,3.9377377,6.6353617,3.4204743,4.665558,4.685642,4.9388523,4.3725786,3.873295,3.1854258,7.1088495,5.9429803,5.4117465,4.431155,4.7978797,5.1405473,6.806665,3.8976724,4.311099,6.533514,6.458815,6.9301224,7.5943165,4.599597,3.8760438,3.1902473,4.1067004,4.2238984,3.8115194,5.232047,5.616789,5.7628016,4.432533,5.000424
t27,9.692063,1.8134236,8.167029,7.0115433,4.4534717,6.48657,6.8856044,3.9197989,6.627836,3.4165573,4.676873,4.6951847,4.9616504,4.360653,3.8814235,3.194931,7.090483,5.956635,5.4292073,4.413541,4.7784915,5.1200104,6.8179545,3.884148,4.303924,6.522771,6.4492702,6.93645,7.5786195,4.5922937,3.8768106,3.195621,4.0900807,4.236143,3.8141277,5.246254,5.6060915,5.7611666,4.4524007,4.988746
t23,9.76295,1.7956645,8.289594,7.1491404,4.3776436,6.5704126,6.878668,4.015796,6.6006556,3.5056922,4.72478,4.663098,4.8261986,4.398853,3.9201362,3.2001705,7.073342,5.9866877,5.389107,4.3756766,4.8978524,5.112206,6.8669925,3.8779342,4.2368007,6.478366,6.421614,6.879402,7.5533195,4.6451716,3.8754945,3.110343,4.1325145,4.139233,3.8170478,5.2902865,5.5645475,5.7608724,4.3532095,4.9291873
t22,9.799948,1.7548001,8.253943,7.1788487,4.403514,6.583823,6.845903,4.0059237,6.648072,3.496561,4.69354,4.6833024,4.853941,4.4145803,3.8875089,3.1886203,7.0860705,5.9555764,5.404652,4.4051433,4.8721247,5.1482706,6.840604,3.9037764,4.268797,6.4736876,6.41013,6.914178,7.561475,4.634396,3.8720167,3.1483047,4.128797,4.16282,3.8063562,5.2633777,5.591901,5.7276855,4.336809,4.955337
t39,10.164807,1.399433,8.147628,8.149814,4.383975,6.6812057,6.6301355,4.2496147,6.93918,3.7091174,4.784187,4.7950997,4.6527605,4.488781,3.9401872,3.321695,6.917914,6.0588565,5.3663087,4.265512,5.003798,5.271918,7.0227375,3.8983865,4.161898,6.1698112,6.1427507,6.9675455,7.376032,4.6125097,3.953254,3.338567,4.268895,4.0539765,3.9633725,5.421429,5.494666,5.5577645,4.192067,4.8220215
t40,10.141707,1.4181033,8.163719,8.103244,4.3764787,6.675753,6.6547246,4.2363234,6.9201574,3.7114246,4.78715,4.7881713,4.656314,4.490175,3.9456515,3.3119438,6.930638,6.062185,5.3775935,4.264947,5.007319,5.2570953,7.027499,3.893272,4.156849,6.1802773,6.1403937,6.960616,7.3778744,4.622671,3.9586773,3.3252583,4.272617,4.0427265,3.9571218,5.415858,5.490471,5.5587783,4.189971,4.8128514
t49,10.212685,1.3556806,8.123403,8.279625,4.3925967,6.708208,6.5904984,4.2770643,6.9791164,3.716073,4.776466,4.802672,4.6357694,4.4857545,3.9366055,3.338234,6.89861,6.050951,5.3546643,4.268744,5.007856,5.291528,7.0182014,3.9050102,4.1695566,6.1424174,6.140464,6.979671,7.3685265,4.5976057,3.9459133,3.360854,4.2660217,4.070083,3.9724221,5.4296575,5.496519,5.550608,4.182221,4.8300276
t50,10.198801,1.3768762,8.12392,8.238116,4.390377,6.68034,6.5936384,4.2624254,6.9591584,3.7037013,4.784676,4.8070855,4.654337,4.4916854,3.9318225,3.3286605,6.9013,6.0594344,5.3507986,4.261961,4.99463,5.2921224,7.020985,3.9045296,4.1622562,6.1626353,6.143922,6.9745708,7.37368,4.605038,3.9475765,3.3593516,4.267934,4.0628543,3.9705207,5.427006,5.503119,5.5562387,4.1995425,4.8332314
t41,10.261903,1.331819,8.086777,8.380857,4.3827615,6.647391,6.520862,4.2968163,7.00154,3.7117245,4.808117,4.837103,4.6395044,4.5300584,3.917754,3.3422985,6.854363,6.081266,5.300059,4.2292295,4.9956203,5.348462,7.0379014,3.9080892,4.1302114,6.1413617,6.1122923,6.976058,7.3601174,4.613535,3.9618173,3.4089842,4.2959447,4.0322914,4.000489,5.4397187,5.522697,5.532312,4.209262,4.8513465
t36,10.049722,1.4992268,8.208723,7.8619595,4.380601,6.669699,6.730875,4.1910033,6.853679,3.678063,4.7691536,4.7534475,4.6880474,4.459408,3.95069,3.2953484,6.971505,6.0411425,5.4044366,4.2956586,4.9902973,5.209771,6.9941397,3.8849394,4.1812606,6.22975,6.1958933,6.946427,7.409858,4.6203113,3.944125,3.2655113,4.2342787,4.072368,3.9266386,5.392586,5.4894404,5.601405,4.2104874,4.8176126
t33,10.092611,1.4590902,8.162665,7.894349,4.409527,6.661953,6.67992,4.223427,6.897775,3.6692486,4.7809267,4.8059573,4.6899867,4.4546404,3.9337475,3.328097,6.912695,6.053008,5.360721,4.272553,4.9659004,5.2533317,7.0066156,3.9067545,4.1802917,6.195524,6.181622,6.9803805,7.384513,4.5855064,3.9256628,3.3104315,4.240613,4.099979,3.956668,5.4363065,5.500488,5.5929637,4.2309203,4.84218
t55,10.222382,1.3431973,8.16059,8.26348,4.3516817,6.730221,6.597406,4.2986274,6.9821515,3.7750804,4.7962756,4.787863,4.5841312,4.5234957,3.958259,3.332749,6.903265,6.07353,5.356799,4.2416277,5.067794,5.295581,7.054625,3.8869536,4.130185,6.1112046,6.083821,6.9575195,7.350316,4.6381392,3.9846613,3.353768,4.311491,3.990107,3.982808,5.428276,5.4777627,5.511291,4.1298947,4.791945
t69,10.343647,1.2422719,8.074528,8.569134,4.362333,6.7603736,6.491373,4.3825517,7.085792,3.7634134,4.7971473,4.8168416,4.5568867,4.5485816,3.9259105,3.3666399,6.850946,6.0711,5.2913933,4.231501,5.061258,5.383505,7.038896,3.9048765,4.129913,6.0777473,6.0891213,6.9700456,7.344253,4.6168237,3.9747057,3.435285,4.3155203,4.0083632,4.018956,5.436309,5.5154195,5.4866905,4.1520076,4.845705
t159,10.696777,0.9289111,7.975027,9.214831,4.2961745,6.920785,6.2004085,4.669545,7.375672,3.91568,4.8521824,4.816197,4.306564,4.7144012,3.8858817,3.4824376,6.737184,6.114242,5.180699,4.145561,5.2517824,5.5924187,7.0797887,3.8965106,4.0688586,5.8795667,5.9119997,6.9273334,7.306711,4.6560516,4.1059723,3.611553,4.3888273,3.818887,4.156739,5.452428,5.4961295,5.324928,4.0520883,4.8627305
t160,10.809517,0.82549024,7.953787,9.41568,4.2714705,6.9775953,6.1240425,4.762615,7.4664197,3.9618998,4.8572593,4.806281,4.228654,4.764812,3.8667436,3.5223367,6.703222,6.1174765,5.161222,4.1149282,5.314871,5.6487174,7.0814443,3.8903992,4.055932,5.824662,5.8522215,6.916486,7.308699,4.677166,4.149691,3.6663845,4.3998976,3.7535968,4.1875463,5.447105,5.4873557,5.274468,4.036042,4.8799267
t196,10.86646,0.76568884,7.950894,9.518934,4.2554364,7.005564,6.07671,4.811338,7.5119414,3.9868116,4.857498,4.8039904,4.188946,4.796203,3.852337,3.5479379,6.6789107,6.1130347,5.1581454,4.092573,5.3520794,5.680779,7.072785,3.8861206,4.053321,5.796645,5.8164372,6.9181128,7.3128614,4.6953015,4.17043,3.6961603,4.3968277,3.7155216,4.201315,5.4392295,5.4772825,5.246632,4.036066,4.8966746
t207,10.864081,0.7685695,7.9513626,9.527382,4.25734,7.0022397,6.0799036,4.808091,7.509487,3.983992,4.855997,4.80322,4.191874,4.7917385,3.8547854,3.5446215,6.681994,6.1128764,5.158231,4.0958967,5.348211,5.677179,7.073547,3.8858318,4.052701,5.799679,5.820777,6.9174027,7.313063,4.693045,4.1682124,3.692389,4.397785,3.7198033,4.1988716,5.4393682,5.479457,5.25053,4.036157,4.895015
t249,11.043824,0.59598356,7.915391,9.795319,4.2142024,7.0732174,5.94168,4.946595,7.6618037,4.0780797,4.8688235,4.775772,4.051754,4.8783283,3.8435202,3.620688,6.632375,6.1191883,5.1305523,4.053468,5.474571,5.7831407,7.065368,3.8563273,4.0206466,5.692397,5.727422,6.888811,7.2941647,4.713216,4.2449064,3.7902095,4.424685,3.6102016,4.272922,5.4089904,5.470843,5.154704,3.9978206,4.905224
t252,11.00956,0.6302829,7.9250994,9.753278,4.2261133,7.0583067,5.972642,4.9171915,7.6303835,4.051755,4.862869,4.7836413,4.0823226,4.8540936,3.844774,3.6001136,6.6435366,6.115725,5.1379805,4.063607,5.444584,5.755455,7.0677147,3.8664072,4.030127,5.7200036,5.7514124,6.8967023,7.3032174,4.709389,4.2246037,3.76362,4.4176617,3.6381667,4.2503204,5.419615,5.4731174,5.181211,4.008775,4.904634
t303,11.170868,0.45259374,7.888703,9.963706,4.171505,7.114901,5.816844,5.044759,7.773672,4.164289,4.8957806,4.754177,3.9419057,4.966101,3.8353343,3.6888032,6.5892377,6.132765,5.1129365,4.0114484,5.588971,5.882397,7.051748,3.8193283,3.9912417,5.5991144,5.643046,6.8683476,7.2628403,4.731712,4.30675,3.8785174,4.4373493,3.509207,4.346981,5.3676186,5.4594207,5.065463,3.971291,4.911621
t340,11.175465,0.44282186,7.8884697,9.967272,4.1661224,7.127848,5.805356,5.0560026,7.781215,4.171635,4.898015,4.760667,3.9348333,4.974709,3.8246238,3.6970713,6.5731964,6.132299,5.1166625,3.9969182,5.595922,5.889989,7.0490255,3.8203533,3.9916182,5.592772,5.631241,6.870843,7.265535,4.7430196,4.309656,3.885326,4.426625,3.5022008,4.349664,5.366335,5.4500504,5.058664,3.9796436,4.923505
t341,11.172012,0.45087054,7.888746,9.9649105,4.171126,7.1159353,5.8155565,5.04642,7.774507,4.164307,4.895611,4.7547455,3.941114,4.966448,3.8346708,3.6894295,6.5884337,6.13223,5.113556,4.010718,5.590003,5.8833256,7.051092,3.82038,3.991902,5.59882,5.6420045,6.868443,7.263916,4.732316,4.307193,3.879406,4.4374022,3.5088553,4.3466907,5.368499,5.458346,5.064647,3.9710143,4.912086
t231,11.085552,0.53628653,7.9119897,9.844955,4.193364,7.1049557,5.8842554,4.992241,7.7020016,4.11136,4.8774247,4.7875257,4.013306,4.9177485,3.8203409,3.6546104,6.592931,6.1178308,5.135618,4.0170236,5.5161786,5.821766,7.053046,3.8540742,4.0177846,5.6597075,5.6850166,6.8929167,7.295005,4.739871,4.265061,3.8250794,4.4067845,3.5694287,4.2919235,5.3980217,5.447003,5.120709,4.009342,4.92994
t163,10.715255,0.90633655,7.9606385,9.228699,4.284562,6.943466,6.174728,4.6903896,7.394545,3.94001,4.8713226,4.8270497,4.2858005,4.7438693,3.874237,3.5047865,6.7158413,6.1259923,5.174351,4.123803,5.275471,5.616959,7.0858836,3.902154,4.0659823,5.8556714,5.884456,6.9244313,7.2945232,4.662733,4.1225433,3.6372838,4.389826,3.7939591,4.182065,5.4566116,5.4803004,5.2993355,4.043,4.863549
t109,10.57122,1.0358491,8.008499,8.973662,4.311606,6.8660154,6.288879,4.57659,7.2866983,3.8741786,4.820753,4.806783,4.381256,4.6504016,3.9220245,3.4416356,6.788508,6.087183,5.197028,4.197243,5.1948566,5.5385027,7.0656767,3.8866856,4.0702143,5.933582,5.987459,6.931802,7.2996774,4.633218,4.05828,3.549106,4.386705,3.896284,4.117727,5.4450717,5.52464,5.3723617,4.064058,4.837434
t145,10.834548,0.8045198,7.941624,9.453726,4.2731433,6.9884357,6.1157603,4.783931,7.4891114,3.9650412,4.848867,4.7857,4.2077155,4.7605786,3.8757336,3.5183034,6.7131195,6.1197114,5.144171,4.1264467,5.322371,5.6537113,7.0920587,3.882289,4.0439687,5.8145103,5.8504095,6.9012833,7.312717,4.6692195,4.162789,3.6726234,4.421223,3.7464952,4.189132,5.448345,5.506977,5.2709694,4.019779,4.87282
t328,11.250813,0.37034065,7.8589673,10.073824,4.1545916,7.125296,5.7423997,5.093423,7.8388906,4.2102585,4.9143524,4.7093487,3.8742485,5.021398,3.8575778,3.7161088,6.5923667,6.1486874,5.0791388,4.0099,5.66377,5.9443,7.054046,3.781805,3.9656725,5.5408783,5.5987644,6.8393936,7.2344704,4.716526,4.3535385,3.9339728,4.4735746,3.443459,4.404096,5.3429885,5.489707,5.007061,3.933089,4.88427
t329,11.242664,0.41165692,7.8567057,10.061884,4.166904,7.1370883,5.7605405,5.0796514,7.8371105,4.2129335,4.912857,4.6780453,3.8716486,5.01227,3.8658674,3.7143917,6.585332,6.149277,5.071648,4.000104,5.662647,5.9378934,7.055422,3.751695,3.9604197,5.5333347,5.599336,6.8368573,7.2222524,4.709207,4.3534293,3.9222703,4.469009,3.4637291,4.43229,5.3301477,5.5207553,5.0078416,3.9441214,4.8809314
t314,11.258133,0.36828429,7.858884,10.086028,4.1556673,7.1196084,5.742298,5.0922894,7.841776,4.211173,4.9142623,4.702688,3.871083,5.021272,3.8639295,3.7159307,6.598813,6.1491227,5.076493,4.0155106,5.667474,5.9455204,7.0537806,3.777812,3.9642,5.5387425,5.600578,6.837687,7.2298093,4.7105823,4.355347,3.9346042,4.4812627,3.4420798,4.4086432,5.339878,5.4952784,5.0059633,3.9260197,4.877385
t315,11.288178,0.31982222,7.852089,10.118301,4.1282163,7.1286654,5.693945,5.133255,7.8707347,4.2335734,4.9269433,4.727004,3.847089,5.0577335,3.845615,3.734634,6.5859137,6.1556563,5.0823894,4.0069685,5.6965094,5.9816413,7.050553,3.7995398,3.9589298,5.5216513,5.572374,6.8326254,7.238876,4.7306724,4.3691792,3.9712152,4.4801683,3.3971677,4.3962383,5.344594,5.467176,4.980183,3.9155083,4.889614
t151,10.878527,0.76100725,7.9473057,9.548751,4.2548375,7.0083294,6.0756197,4.818219,7.521572,3.9901686,4.8560615,4.799093,4.1809125,4.7951813,3.8551803,3.5485485,6.682008,6.1136837,5.1540303,4.09638,5.355845,5.684053,7.074838,3.883618,4.0496264,5.791822,5.816729,6.9138207,7.3122663,4.6931496,4.1747966,3.6993785,4.40287,3.7138157,4.2039022,5.4383307,5.4815173,5.243898,4.0311155,4.894277
t152,10.701359,0.9248676,7.973399,9.220848,4.2957835,6.923466,6.1964145,4.6735854,7.3795724,3.9174354,4.854646,4.818491,4.3029966,4.717084,3.8833919,3.4839373,6.7351484,6.1159616,5.1805162,4.1433115,5.2543015,5.595157,7.0805345,3.8977935,4.0690055,5.877038,5.9091086,6.9270635,7.3069353,4.6572485,4.1077576,3.6143947,4.3881793,3.8152378,4.1586566,5.4531307,5.494462,5.322466,4.0518155,4.8639455
t219,10.909182,0.75726056,7.933027,9.626266,4.2577634,7.0152335,6.083926,4.831372,7.545599,3.994021,4.853434,4.7824655,4.1635237,4.78473,3.8687859,3.5417325,6.6987195,6.119761,5.139035,4.1146293,5.3575273,5.6853395,7.088283,3.8780196,4.0385175,5.78308,5.825753,6.8967776,7.3074636,4.6794662,4.1828375,3.7013383,4.428706,3.718359,4.209412,5.44136,5.499146,5.2411942,4.008622,4.87884
t220,10.938052,0.7342716,7.913027,9.665868,4.258379,7.0288544,6.066406,4.8580475,7.573714,4.0064673,4.848635,4.7565084,4.1370363,4.79427,3.8834345,3.5460632,6.700702,6.125121,5.1153307,4.1194715,5.3772364,5.6973786,7.101965,3.8668745,4.0232606,5.76311,5.8105187,6.8750257,7.303124,4.6651316,4.2043123,3.7158446,4.4575725,3.6992059,4.224061,5.441828,5.521531,5.228574,3.981361,4.862289
t210,10.889358,0.7875823,7.9393396,9.568629,4.2483068,7.025724,6.1025233,4.830393,7.533561,3.9980748,4.856579,4.7948756,4.1696877,4.784938,3.8504736,3.5507798,6.6885905,6.115202,5.149971,4.1061707,5.3540664,5.6925755,7.082014,3.8925703,4.0501094,5.780493,5.8251534,6.9116774,7.320993,4.6951065,4.181991,3.710638,4.423704,3.7198918,4.202253,5.447006,5.4949164,5.2333384,4.0134883,4.889978
t211,10.856896,0.79241866,7.9430714,9.5190735,4.26494,6.998479,6.1050615,4.798408,7.5046015,3.976647,4.853588,4.7927547,4.1972723,4.7745624,3.8678489,3.5312073,6.7005672,6.11797,5.148555,4.1146903,5.335185,5.666127,7.0860815,3.8848128,4.047463,5.804481,5.837848,6.906778,7.3101416,4.678279,4.16663,3.6835065,4.4157276,3.7354288,4.196498,5.4457746,5.4955177,5.2585897,4.021683,4.879306
t204,10.927567,0.75326496,7.900902,9.689889,4.2753,7.0104003,6.0922937,4.8384743,7.56219,3.9888601,4.842294,4.7331,4.1512213,4.765385,3.9147546,3.5183654,6.734524,6.1337137,5.097308,4.153374,5.3540015,5.6739087,7.1230726,3.8606114,4.0118966,5.776764,5.8391905,6.855386,7.294843,4.632162,4.1979275,3.693999,4.4921436,3.7249334,4.2184014,5.4499464,5.555707,5.249165,3.954578,4.828342
t95,10.543262,1.074509,8.017397,8.959655,4.336871,6.832808,6.3110385,4.5371246,7.2457237,3.8419359,4.8324904,4.8258667,4.4216347,4.6304293,3.9102092,3.4200032,6.792359,6.099218,5.2233243,4.190803,5.160604,5.5025983,7.064614,3.9044154,4.09272,5.9680696,6.0020947,6.945459,7.3168902,4.6283636,4.037908,3.5247955,4.362252,3.9085178,4.0966806,5.451755,5.508708,5.403965,4.0906415,4.8473125
t88,10.507173,1.0914631,8.037416,8.883208,4.334236,6.839133,6.3484898,4.5248322,7.2326703,3.845848,4.80533,4.803247,4.4262176,4.606081,3.940398,3.4084225,6.817708,6.0749626,5.2372837,4.2182775,5.166537,5.4918118,7.0499654,3.8985019,4.100657,5.963104,6.029008,6.948751,7.3040648,4.620384,4.0155826,3.5003064,4.377971,3.9375482,4.0818563,5.4446054,5.5141716,5.401165,4.0724945,4.8320127
t86,10.384052,1.2125055,8.067894,8.640577,4.3518524,6.760384,6.4478316,4.411372,7.11647,3.7847226,4.810494,4.8189125,4.5264454,4.5772395,3.9214838,3.3786798,6.832689,6.08411,5.271168,4.2134957,5.0773587,5.4113436,7.04931,3.9010015,4.112535,6.0572786,6.0600038,6.9617186,7.33989,4.6275754,3.998108,3.4572182,4.3306665,3.9736617,4.038536,5.438033,5.5137353,5.467191,4.1397986,4.8449106
t212,11.138679,0.54291815,7.887389,9.950801,4.217052,7.0328045,5.916065,4.9640393,7.723164,4.1097503,4.875107,4.696299,3.9894078,4.8904066,3.9154055,3.6267638,6.6996756,6.1351523,5.083165,4.112835,5.5335917,5.81998,7.075365,3.8043537,3.987604,5.643371,5.7325387,6.847142,7.241265,4.6470046,4.285801,3.8218522,4.516693,3.5760164,4.3356824,5.3768935,5.5367413,5.1184397,3.911054,4.82541
t336,11.28029,0.39399064,7.8694406,10.146384,4.184542,7.034108,5.7980046,5.0400763,7.8235765,4.1836457,4.897931,4.6564445,3.8882146,4.9751353,3.934298,3.6871517,6.692722,6.145022,5.0575495,4.1008124,5.6501822,5.910124,7.057972,3.7613804,3.9630818,5.5590134,5.665858,6.8310366,7.1959667,4.6384506,4.34739,3.902802,4.556397,3.4719036,4.4130273,5.327563,5.5450196,5.0368066,3.8634353,4.8023434
t337,11.298032,0.3700967,7.872818,10.171947,4.1837482,7.0328813,5.780442,5.045768,7.8288994,4.179578,4.891934,4.6626596,3.8829384,4.9797,3.9304843,3.6898777,6.6935563,6.1366158,5.0593057,4.1043315,5.658509,5.9117227,7.0495076,3.771417,3.9705,5.56072,5.667983,6.835211,7.2026825,4.640822,4.34932,3.9061384,4.5599756,3.4625723,4.4117403,5.3353124,5.5341706,5.0378795,3.856665,4.8043294
t367,11.360682,0.36022034,7.896616,10.221541,4.177658,7.0017896,5.786678,5.051219,7.88383,4.2314277,4.9078445,4.6066933,3.828617,4.9644866,3.9813929,3.7118697,6.7172728,6.1520505,5.0857844,4.126084,5.7051573,5.953615,7.022049,3.710297,3.9269893,5.5078077,5.6552696,6.806878,7.1375933,4.59933,4.349059,3.9121203,4.620064,3.479678,4.471903,5.2694907,5.5486493,5.009729,3.7917943,4.7495956
t368,11.328839,0.35712543,7.8706827,10.205643,4.1778297,7.0232716,5.7741127,5.0581636,7.856395,4.2033615,4.903036,4.6357684,3.8548715,4.984777,3.9518366,3.701388,6.702302,6.1466513,5.05852,4.1083517,5.687082,5.937649,7.0462894,3.7437754,3.9543233,5.534012,5.6523123,6.821985,7.1755595,4.624568,4.3603554,3.9210873,4.5856314,3.4572732,4.441992,5.3090553,5.5488114,5.0149493,3.8302255,4.781673
t294,11.326679,0.35314327,7.8636208,10.210443,4.1790395,7.030944,5.7635903,5.062837,7.8548512,4.200455,4.902388,4.6324058,3.8555715,4.9974756,3.9484358,3.7013228,6.697821,6.1459775,5.047317,4.102957,5.6884885,5.938241,7.0503855,3.7458262,3.9576795,5.5344048,5.6458745,6.8223853,7.1818886,4.6277475,4.3679886,3.9266486,4.5804176,3.444473,4.4406595,5.3152766,5.557259,5.011018,3.8379135,4.7855167
t373,11.354891,0.29464853,7.840881,10.215215,4.160572,7.103093,5.698043,5.1292305,7.8853145,4.2075,4.9148607,4.6328545,3.8215744,5.038713,3.915086,3.7120264,6.647168,6.1491957,5.052063,4.054746,5.737724,5.9925027,7.045331,3.7641149,3.9621787,5.5128007,5.5759387,6.800368,7.2247205,4.6616216,4.393671,3.9730937,4.572522,3.4148111,4.445692,5.348785,5.5397153,4.9623427,3.8337395,4.809566
