,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t13,-0.05728715,6.3281693,3.6078982,0.59945387,0.025623273,7.991246,0.6367083,1.5865817,-0.1585903,0.1937826,-0.13762175,-0.09060944,-0.97105694,-0.092072986,0.53694206,-0.32967806,6.81128,-0.19117169,-0.0042953664,-0.42079684,-0.055100698,-0.01666397,-0.008457846,7.098946,1.6228818,8.257102,2.8782616,7.175807,2.4832494,-0.0067173163,-0.16301449,-0.13830328,4.725319,5.1567802,3.7687888,1.0873038,-0.065274,2.425039,0.10915514,0.9830916
t14,-0.115329236,5.1080794,2.863683,0.7448259,-0.0075877844,7.0314574,0.5549279,0.93657863,-0.104015864,0.17736235,-0.098806575,-0.066039145,-0.8273597,-0.032200333,0.3084017,-0.27331975,6.038947,-0.18124893,-0.00026398242,-0.40842846,-0.049086135,-0.015141841,-0.0057964837,6.105314,1.6009104,7.358701,3.2331991,6.384189,1.472195,-0.0049847057,-0.15595955,-0.10749602,4.4419622,4.267821,3.0869524,0.59732956,-0.058396097,1.7236474,0.09611603,0.726567
t19,-0.067772165,5.812123,3.3722694,0.6141652,-0.0056511555,7.6662016,0.641684,1.3446672,-0.1422709,0.18419021,-0.14140396,-0.08354286,-0.9327405,-0.09123665,0.46177578,-0.31467134,6.4713416,-0.19149281,-0.005621312,-0.43350336,-0.055047277,-0.015878055,-0.007351921,6.7850614,1.7199938,7.9054537,2.9292364,6.809417,2.1630993,-0.008219711,-0.1618194,-0.12581101,4.6689925,4.865793,3.5677145,0.89456475,-0.05437394,2.0506082,0.10270311,0.91192305
t20,-0.13628109,4.246754,2.4379225,0.6758562,-0.011642261,6.357057,0.5983006,0.55359507,-0.06609467,0.17923178,-0.06611279,-0.051011946,-0.76563287,0.07970093,0.14096002,-0.24595886,5.5060544,-0.17882046,-0.0050457357,-0.4150323,-0.049716122,-0.013499852,-0.0037237806,5.5137258,1.6519461,6.8387947,3.399919,5.7730107,1.0415983,-0.0061725713,-0.15215705,-0.084134854,4.483421,3.8452897,2.6649885,0.26438418,-0.048992254,1.1875416,0.09493644,0.46458986
t26,-0.029835772,5.6506996,3.070491,0.21785651,-5.6181434e-05,6.541642,1.0383065,1.4751176,-0.13876289,0.15447901,-0.15625483,-0.08501399,-0.8231043,-0.06392029,0.63660204,-0.26548374,6.1254334,-0.18881613,0.14448766,-0.40194392,-0.057165675,-0.0061055454,-0.0076790294,5.6739764,1.4877565,6.795005,1.9479773,6.5689645,2.015935,-0.007085274,-0.16325644,-0.13070591,4.3177376,4.148191,3.4643722,0.8198669,-0.078112185,2.1731956,0.10726533,0.8356321
t27,-0.05121628,5.0621824,2.6976922,0.23135109,-0.0035433222,6.036374,1.0003443,1.2616282,-0.11236349,0.14896615,-0.13704275,-0.07393899,-0.75345296,-0.043902017,0.540065,-0.23989667,5.7833457,-0.18491186,0.14921103,-0.40492195,-0.05481207,-0.004777661,-0.0065009575,5.165394,1.4753616,6.2959166,2.0087316,6.1832023,1.5745836,-0.006801653,-0.16421157,-0.11635727,4.235074,3.6513276,3.1384823,0.60356367,-0.07795413,1.8739722,0.1044089,0.6339969
t23,0.48359954,8.281202,4.7553406,0.2151807,0.41485736,8.932975,1.2304573,2.5080726,-0.2515883,0.19324744,-0.2192793,-0.1354324,-1.1024153,-0.13415572,1.0426444,-0.36947724,7.7536273,-0.19684008,0.06254694,-0.40787137,-0.0695097,-0.011707656,-0.012786934,7.960822,1.4201831,8.782535,1.6918513,8.318848,4.0849257,-0.008077852,-0.15531509,-0.20276234,4.717083,6.269003,4.8372645,1.8013493,-0.08523128,3.4845896,0.12018867,1.4694523
t22,0.38886675,7.9030633,4.513833,0.2818421,0.34600675,8.60558,1.1786594,2.360643,-0.23537098,0.18977502,-0.21201187,-0.12768236,-1.0603074,-0.12054356,0.99024165,-0.35127294,7.4419036,-0.1943003,0.06196913,-0.402621,-0.065639846,-0.010901634,-0.0119081605,7.6244073,1.4585342,8.489695,1.7474487,8.06648,3.7708075,-0.0076315836,-0.15448882,-0.19139607,4.6299963,5.983182,4.5871367,1.6268594,-0.08284454,3.2911,0.1149153,1.3801718
t39,-0.10800342,8.249394,4.530544,0.9072573,-0.107254215,11.377611,2.0264924,5.176575,-0.083943404,0.25881195,0.70337325,-0.09025684,-0.6022227,2.800135,-0.07005132,1.0412613,3.6211193,-0.1929779,-0.019708967,-0.70630664,-0.119488366,1.0912743,-0.007131966,6.716689,0.0008603883,0.2486557,1.0861099,12.243813,0.20384242,-0.06810046,-0.2797277,-0.40213636,5.4166713,5.763471,5.718284,-0.07102516,-0.18957274,-0.08138337,0.13298726,-0.17346755
t40,-0.07463402,8.653126,4.6862936,0.7122451,-0.10429745,11.532231,2.0226376,5.4015546,-0.10687885,0.25970212,0.31702846,-0.099059865,-0.66143566,2.5646045,-0.060822126,0.5516488,4.049388,-0.19376554,-0.013670129,-0.7409165,-0.11820931,0.9929389,-0.008303128,7.039178,0.00065413484,0.52524483,0.93265307,12.509388,0.3803678,-0.06864666,-0.28262985,-0.40819344,5.44138,6.0023766,5.917964,-0.05469231,-0.17773329,-0.07460301,0.13380373,-0.17051852
t49,-0.27930218,7.1154003,4.2250824,2.2889426,-0.10943319,10.880246,2.7136366,4.6353445,0.4040364,0.23618886,2.2884724,-0.06413421,-0.3185726,4.032853,-0.12474521,2.6454923,2.1202846,-0.19749886,-0.016911475,-0.6567968,-0.129799,1.6458492,-0.0018196461,5.557993,0.0011204551,-0.034427445,1.4980321,10.809922,0.007915819,-0.06682436,-0.29607046,-0.3916594,5.5471272,5.3067555,5.261457,-0.13935322,-0.23228233,-0.11336325,0.15071392,-0.19920526
t50,-0.21162224,7.5647907,4.276747,1.784754,-0.10763593,11.105245,2.5432348,4.83604,-0.012327167,0.24832553,1.6992221,-0.068302706,-0.4290121,3.4800081,-0.10450474,2.030617,2.7658362,-0.19719958,-0.02996801,-0.66347337,-0.12533824,1.4516546,-0.003781823,6.0118055,0.0009875365,-0.024026887,1.4016689,11.40043,0.0045718853,-0.06646378,-0.28506923,-0.39565402,5.427382,5.442416,5.4401336,-0.11515301,-0.21722063,-0.10365056,0.1421249,-0.18696393
t41,-0.37456578,6.582123,4.231629,2.794613,-0.11436239,10.312039,3.133265,4.6034203,1.4904875,0.21041536,3.1659067,-0.05221983,-0.14819925,4.682734,-0.14759158,3.6721296,1.2383169,-0.19675398,0.06559306,-0.6616275,-0.1343339,2.2198842,0.20874827,4.811764,0.001377645,-0.056977864,1.4528036,9.969898,0.014197081,-0.07094898,-0.3115751,-0.38682273,5.809917,5.084424,4.94534,-0.16683334,-0.24883711,-0.1298343,0.1504575,-0.21081114
t36,0.46557993,10.786408,5.9094434,0.01821916,-0.093251176,12.963462,1.6762245,6.1846256,-0.22553606,0.28895253,-0.1191522,-0.15429407,-1.0088906,1.5862207,-0.007884398,-0.10820456,6.1782064,-0.20073806,-0.0024575656,-0.7856228,-0.12681083,0.5675667,-0.014233881,9.126408,0.047410056,2.5482173,0.28581956,13.96926,2.330951,-0.06459809,-0.2714427,-0.44599646,5.7241416,7.692864,7.199005,0.587991,-0.15375935,0.2886379,0.13863793,-0.12027729
t33,0.5851516,11.01268,6.1060185,0.029164713,-0.09148946,13.172996,1.6616156,6.319823,-0.2420373,0.29345357,-0.13396119,-0.16375732,-1.055701,1.4506544,0.0021392247,-0.12816997,6.446109,-0.20438392,-0.00028918232,-0.7845204,-0.12779614,0.5640728,-0.014841499,9.441937,0.15424399,2.8802934,0.23437664,14.121973,2.6461542,-0.06325388,-0.26717946,-0.44772682,5.756533,7.9312787,7.4034486,0.73820955,-0.15379697,0.5169736,0.13925615,-0.11232045
t55,-0.12457367,11.799361,4.9584394,2.3377924,-0.14647089,14.990402,1.3486422,7.947292,-0.07549245,0.27200675,0.039108187,-0.14165851,-0.63640785,6.1489367,-0.06473122,3.5614927,3.0457947,-0.18202628,0.88375986,-0.8399257,-0.16499248,0.014472446,-0.005691892,6.8266926,0.0015437643,-0.097487815,0.009905059,16.013386,0.0013511389,-0.0996607,-0.3525009,-0.6004127,5.842418,8.006259,8.073967,-0.12563536,-0.23305434,-0.14504425,0.17265274,-0.3224981
t69,-0.38389787,10.824064,4.500219,4.509051,-0.16367517,14.266166,2.144293,7.7374244,1.2670311,0.21289904,1.8676398,-0.11901035,-0.1638701,9.092781,-0.13449773,6.713724,0.37719062,-0.16484638,1.908533,-0.79777724,-0.19109792,0.80485934,0.569953,4.9557886,0.0022525676,-0.18600415,0.05605849,15.032315,0.015217149,-0.10756953,-0.39779365,-0.59944105,6.2388616,7.74448,7.5822873,-0.23544425,-0.2787175,-0.19476715,0.18828529,-0.36309844
t159,-0.8765961,11.372474,3.034731,8.42851,-0.19059376,14.978432,3.6771903,8.027533,4.0281506,0.12340422,4.299063,-0.08799234,4.1361103,15.446391,-0.24270079,13.081644,-0.18231577,-0.13394655,3.8953834,-0.77228004,-0.25545695,1.973475,5.043754,2.6830714,0.0045884787,-0.3365711,0.0010169292,14.5835285,0.02748559,-0.14094295,-0.46375546,-0.6388511,8.474756,9.534599,7.1137185,-0.31482008,-0.325638,-0.18629923,0.2098059,-0.4416548
t160,-0.94021124,10.596615,2.484497,9.224854,-0.19199745,14.697266,4.517529,7.911816,4.6091495,0.10455336,5.566207,-0.07988662,6.0849147,16.519808,-0.27601254,14.533758,-0.24690866,-0.13079181,3.9372704,-0.7371687,-0.2556559,2.6974318,6.2402616,2.1413612,0.0053714532,-0.36591965,0.0016487486,13.495479,0.036758244,-0.1483315,-0.4660106,-0.60976946,8.930625,9.946785,6.3490057,-0.320936,-0.34725398,-0.17341127,0.20681153,-0.4480846
t196,-0.9910782,10.377326,2.1905468,9.736437,-0.19328803,14.72661,4.8911138,7.9034967,5.037904,0.093915366,6.1482882,-0.07986024,7.144467,17.366083,-0.28970084,15.554679,-0.28339416,-0.12731034,4.1053567,-0.7254011,-0.26303968,2.914247,6.943911,1.7226897,0.005802162,-0.3825367,0.0015426474,13.173707,0.042420015,-0.15359938,-0.46512088,-0.6009004,9.352966,10.288242,5.9495783,-0.32536712,-0.35589802,-0.16545187,0.20675412,-0.45882562
t207,-1.0255789,9.947833,1.8478582,10.145961,-0.19024175,14.639859,5.344284,7.933239,5.3867593,0.09429873,6.827029,-0.07638573,8.20085,17.933495,-0.30179843,16.376844,-0.31728095,-0.12486827,4.151888,-0.7201667,-0.26615337,3.264777,7.582096,1.4438295,0.0062456876,-0.39883095,0.0013976928,12.684929,0.04593383,-0.15700398,-0.46480075,-0.58865607,9.685892,10.423411,5.5752172,-0.32446054,-0.36457154,-0.1633376,0.20319438,-0.46399587
t249,-1.1143209,8.804168,1.1082004,11.178155,-0.18032621,14.423216,6.6260543,8.156384,6.234767,0.102218606,8.670026,-0.062696,10.900512,19.45925,-0.33294868,18.587763,-0.40519714,-0.121776596,4.524744,-0.7034976,-0.27416217,4.453302,9.243405,0.89319724,0.007463999,-0.43520957,0.0011966442,11.496722,0.051491372,-0.16749455,-0.46568817,-0.5585578,10.68429,10.702499,4.831949,-0.325504,-0.3706664,-0.17142338,0.18943237,-0.4826884
t252,-1.1080879,8.943662,1.1683807,11.1144,-0.18133715,14.479525,6.494982,8.126779,6.186741,0.10030927,8.493391,-0.06494633,10.6569805,19.344631,-0.32929745,18.406874,-0.39642775,-0.12067389,4.5136614,-0.70590115,-0.2733534,4.3215,9.10836,0.92041504,0.0073950253,-0.43211704,0.0011109988,11.620013,0.05138667,-0.16635445,-0.46492916,-0.561969,10.600122,10.698683,4.871957,-0.32565644,-0.37153745,-0.16868305,0.19073705,-0.48179856
t303,-1.2088417,7.2944393,0.36300904,11.998503,-0.17096192,13.985534,8.442383,8.446316,7.496247,0.11491856,11.233058,-0.03794862,14.113754,21.121447,-0.37717995,21.233377,-0.51850533,-0.13493653,5.208101,-0.67032415,-0.28229293,6.1563864,10.9539585,0.22710988,0.009256906,-0.47260687,0.0015827364,9.925281,0.062238313,-0.18396038,-0.47283292,-0.5102284,12.20131,11.100878,3.9314842,-0.31956172,-0.34738377,-0.19793966,0.17004752,-0.5133174
t340,-1.2166164,7.2012534,0.2644098,12.041958,-0.17018479,13.947585,8.575402,8.484698,7.6234155,0.11476849,11.456582,-0.035865095,14.346245,21.265743,-0.38052943,21.443026,-0.5282346,-0.1351189,5.272999,-0.6616495,-0.28238162,6.294956,11.077468,0.18820515,0.009475267,-0.47692236,0.0017281756,9.785148,0.06296573,-0.18551134,-0.4726992,-0.50833946,12.36199,11.139665,3.8714008,-0.32041708,-0.34219828,-0.20018323,0.16812205,-0.51410043
t341,-1.2163658,7.1898255,0.2891628,12.037236,-0.17021054,13.928853,8.567575,8.492556,7.628375,0.11425661,11.463212,-0.03585413,14.366682,21.275356,-0.38044497,21.458614,-0.52815026,-0.13522175,5.2820992,-0.66388994,-0.28302234,6.294701,11.078356,0.17561015,0.009455006,-0.47668302,0.0017531655,9.784432,0.063128494,-0.18558551,-0.47447065,-0.5086955,12.365017,11.139486,3.8671455,-0.32038635,-0.3441605,-0.20049535,0.1684082,-0.51499295
t231,-1.1398625,8.098399,0.8074123,11.470221,-0.17547247,14.180684,7.3970523,8.25881,6.6471915,0.10807718,9.650643,-0.053515684,12.151937,20.061213,-0.34799713,19.622917,-0.4464439,-0.13094033,4.76905,-0.70154643,-0.2769599,5.226949,9.904795,0.64340556,0.008026165,-0.44845673,0.0015910629,10.811678,0.05407392,-0.1738261,-0.46846205,-0.53904176,11.237791,10.847298,4.5751705,-0.32290253,-0.36383304,-0.18137388,0.18032557,-0.49296972
t163,-0.8998881,11.370051,2.9275272,8.622698,-0.1920344,15.000611,3.7925956,8.004865,4.1377025,0.11717583,4.4446187,-0.08782551,4.4488893,15.7408905,-0.24917129,13.440701,-0.19273147,-0.13243139,3.9791796,-0.7675546,-0.2580486,2.0333345,5.2681465,2.5571966,0.004689871,-0.34174076,0.00092393893,14.535646,0.028787617,-0.14292374,-0.46368638,-0.6364237,8.62022,9.66799,7.009539,-0.31768295,-0.32767704,-0.18278939,0.21031779,-0.44580054
t109,-0.7570483,11.82263,3.7976184,7.1845512,-0.18070327,15.067218,2.711738,8.175577,3.3459184,0.1543139,2.9390705,-0.098400295,1.8261905,13.726419,-0.19932698,10.902023,-0.102604546,-0.14210095,3.6081285,-0.8131526,-0.2490693,1.1802825,3.3726532,3.3727283,0.0036790452,-0.2918722,0.00024048776,15.480622,0.019086212,-0.12970813,-0.4585222,-0.66119623,7.6888556,8.890905,7.9173803,-0.30120313,-0.30666324,-0.20307688,0.21253668,-0.42294678
t145,-0.94289625,10.285775,2.400165,9.318948,-0.19064939,14.394409,4.5756373,8.061394,4.5629363,0.09149643,5.850092,-0.08163381,6.420647,16.366291,-0.29828274,14.428007,-0.2511027,-0.12710024,3.7955818,-0.73922527,-0.24987125,2.7418208,6.2761483,2.179471,0.0053425548,-0.36646545,0.0018845841,13.135713,0.038296044,-0.1480881,-0.47586408,-0.6048516,8.70293,9.882676,6.1474476,-0.32807153,-0.36040756,-0.17044349,0.2087622,-0.44462165
t328,-1.1855577,6.820624,0.109819554,11.874632,-0.17048728,13.580635,8.63408,8.572898,7.6496096,0.1112184,11.847906,-0.030651357,14.5948,20.889486,-0.40511188,21.191034,-0.52627975,-0.1348778,5.053366,-0.66502535,-0.2710071,6.5493484,11.054243,0.22843209,0.009524349,-0.48454374,0.0031810466,9.23462,0.064340286,-0.18446358,-0.49485058,-0.512156,12.194822,10.935425,3.6944559,-0.31388554,-0.34724998,-0.20885572,0.1644846,-0.50584626
t329,-1.1838307,6.8240676,0.11491405,11.884768,-0.17013237,13.576101,8.647804,8.575905,7.639615,0.10957835,11.84992,-0.031341873,14.609783,20.872725,-0.40421835,21.183247,-0.5265912,-0.13439925,5.055713,-0.66498137,-0.27107474,6.5575643,11.029387,0.2351743,0.009544017,-0.48503584,0.0032189214,9.211744,0.064025946,-0.18474405,-0.49509287,-0.5120739,12.186752,10.948828,3.7020328,-0.31440172,-0.34791973,-0.20912924,0.16509801,-0.50644195
t314,-1.1867914,6.7743917,0.13022377,11.897184,-0.16948637,13.592381,8.616646,8.519442,7.673447,0.11167348,11.875292,-0.032492,14.640375,20.874079,-0.403265,21.228409,-0.52444166,-0.13538657,5.0085707,-0.66708404,-0.26963124,6.574691,11.048268,0.2624512,0.009524578,-0.48342505,0.0032596788,9.272466,0.06424695,-0.18410854,-0.49677604,-0.51524186,12.197384,10.907494,3.7028236,-0.31918547,-0.35513422,-0.20776741,0.16604304,-0.5085609
t315,-1.1861374,6.799843,0.1056332,11.888424,-0.17012694,13.599079,8.61136,8.534203,7.669797,0.111433186,11.850352,-0.03232397,14.6208935,20.889112,-0.40330526,21.220839,-0.5241448,-0.13458791,5.035142,-0.6692466,-0.26941997,6.5682397,11.043837,0.26476616,0.009541988,-0.48392287,0.0032528986,9.271888,0.06386616,-0.184295,-0.49604246,-0.51562244,12.2037525,10.932459,3.719244,-0.31842485,-0.35241076,-0.20757201,0.16479467,-0.50777143
t151,-0.9961651,9.139514,1.843002,10.133903,-0.18358007,14.185615,5.689756,8.007991,5.3768396,0.095359385,7.486853,-0.07418651,8.730381,17.382067,-0.31457067,16.094461,-0.33892417,-0.12640548,3.8451622,-0.70761615,-0.2536441,3.665825,7.615828,1.575464,0.0063288324,-0.39823568,0.0021131074,11.796472,0.047137808,-0.155732,-0.47354686,-0.5673373,9.362135,10.138344,5.2644615,-0.32408983,-0.37849352,-0.16508108,0.19947354,-0.45165208
t152,-0.84750503,11.00407,3.1010258,8.2866955,-0.18638878,14.753595,3.7066956,8.155437,3.9154074,0.12459436,4.53024,-0.0891686,4.1290956,15.054453,-0.24982443,12.727207,-0.18212621,-0.13275646,3.7773046,-0.773127,-0.24801062,2.051767,4.8579097,2.8196647,0.0045709107,-0.3307433,0.0011382239,14.289351,0.026534816,-0.1383121,-0.46857694,-0.6349246,8.217435,9.335215,7.0428705,-0.31735387,-0.33269906,-0.18620563,0.20934048,-0.43509465
t219,-0.9765304,9.034229,1.9328525,9.965758,-0.18720417,14.212586,5.766038,7.84402,5.2039495,0.09867262,7.583194,-0.07500866,8.660521,16.880411,-0.32175845,15.607281,-0.33026764,-0.12504649,3.414542,-0.73222363,-0.23781392,3.7531173,7.5189185,1.8140984,0.006205003,-0.38906458,0.0022450204,11.358516,0.047959555,-0.15153752,-0.4685973,-0.57173634,9.203834,9.824678,5.351178,-0.32436,-0.39905274,-0.15003684,0.19714253,-0.45060363
t220,-1.0040313,8.514401,1.6816925,10.298973,-0.18396847,14.091952,6.323007,7.898424,5.5104833,0.103707716,8.337398,-0.06924581,9.685082,17.434555,-0.33474827,16.443485,-0.36471048,-0.1262137,3.5063183,-0.73476666,-0.24078211,4.2590675,8.108904,1.6121018,0.0066937692,-0.40215507,0.00234385,10.844255,0.05002844,-0.15571602,-0.47158495,-0.55660605,9.585848,9.942859,5.0698824,-0.31997132,-0.40094385,-0.15288162,0.19151011,-0.4574687
t210,-0.9384865,9.410592,2.2533898,9.536298,-0.1895535,14.285372,5.313144,7.817422,4.9205127,0.10103228,6.987196,-0.07765794,7.683054,16.521523,-0.31179273,14.866177,-0.29508063,-0.12530337,3.4626956,-0.7333201,-0.235197,3.3669982,6.989773,2.0149794,0.005820453,-0.37389246,0.0022589567,11.8539095,0.045317926,-0.14655541,-0.46817356,-0.5844477,8.931976,9.764451,5.700403,-0.3255971,-0.3927078,-0.15642527,0.20069174,-0.44621506
t211,-0.9186244,9.671364,2.425471,9.282809,-0.19057918,14.335687,5.032526,7.8206,4.6950493,0.1032529,6.5792994,-0.07955252,7.0438643,16.232471,-0.30415037,14.393826,-0.27257827,-0.12557292,3.4678037,-0.7392139,-0.23442209,3.134222,6.6102853,2.1938083,0.00554891,-0.36520526,0.0021753034,12.2210245,0.042362735,-0.14379598,-0.4676505,-0.5934173,8.74276,9.676253,5.9556212,-0.32657325,-0.38815024,-0.15968107,0.20288643,-0.4436309
t204,-1.001285,8.370683,1.7034998,10.313465,-0.18176769,14.028697,6.3913884,7.93077,5.6360555,0.10643508,8.491445,-0.069281526,9.84878,17.569262,-0.33690718,16.513285,-0.36863488,-0.12779179,3.6224926,-0.73046327,-0.24066506,4.3141356,8.22798,1.5071815,0.0067518787,-0.40027943,0.0024019904,10.736208,0.051945556,-0.15488274,-0.47427812,-0.55326045,9.652424,10.032797,4.9946666,-0.3197538,-0.40422195,-0.1567782,0.1920273,-0.45850012
t95,-0.7211793,11.020198,3.8231556,7.0005474,-0.1772949,14.580213,3.061783,8.034697,3.2055485,0.14985794,3.5999382,-0.0920666,2.303716,13.099483,-0.21505257,10.667218,-0.120470576,-0.14089382,3.2218075,-0.7940418,-0.22994572,1.5847594,3.3273191,3.3992324,0.0037293034,-0.28367066,0.00051250146,14.427023,0.019923761,-0.12720588,-0.45371598,-0.63495654,7.449164,8.625729,7.600723,-0.2979539,-0.32132578,-0.19147256,0.20633613,-0.41250077
t88,-0.6720111,11.371316,4.126366,6.44725,-0.1771948,14.821034,2.5930634,8.067125,2.9969413,0.16593298,2.8558288,-0.10067867,1.0647392,12.393866,-0.1827013,9.67928,-0.072029956,-0.15125458,3.0705729,-0.81803626,-0.2291632,1.1394519,2.5611622,3.759536,0.003317343,-0.26474676,0.0007200845,15.242142,0.019150216,-0.12323233,-0.44770914,-0.63801026,7.230337,8.420723,7.843186,-0.29236704,-0.29509908,-0.2119987,0.20103927,-0.40569913
t86,-0.47367498,12.227036,4.2040277,5.101054,-0.1741274,15.244294,1.6460037,8.214546,1.7751635,0.20199415,1.195236,-0.1276965,-0.18274945,10.762117,-0.12929352,7.90204,0.6319123,-0.16149199,2.573761,-0.8325247,-0.22272247,0.34205928,0.9940981,4.623662,0.0023258284,-0.22090957,0.0006622365,16.634619,0.01402652,-0.11646931,-0.41524974,-0.6589689,6.8935637,8.469212,8.161521,-0.2504598,-0.26176286,-0.22234263,0.19252081,-0.39330414
t212,-1.0709519,8.73118,0.9053504,10.711492,-0.17398179,13.739114,6.069305,8.216335,6.4531517,0.07394312,8.3044615,-0.060407713,10.60425,19.14896,-0.33547494,18.17644,-0.36560088,-0.1229049,4.4163074,-0.75913376,-0.26856694,4.383332,8.941608,0.8312752,0.0069361893,-0.42315713,0.003296407,11.407903,0.05189508,-0.16816981,-0.49062848,-0.5487466,10.3484,10.8759365,4.9170694,-0.33053064,-0.37339774,-0.17531309,0.1808127,-0.4723164
