"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t26",0.103754109544304,-0.00857303374656193,-0.0613881868412873,0.105159980820994,-0.00234259255705558,0.00134898053756596,-0.131105776059288,-0.00436578569817056,0.268951529399866,-0.000201444294031481,-0.00844240166421878,-0.0213470472100129,0.000176390941324323,0.0359111437638703,0.000450986381714533,-1.46067664391278e-05,-6.18704932128233e-05,0.0318502328781215,-0.00343184710165595,0.000913869012066838,0.00327457306251238,-0.000676950557133654,-4.95364882659444e-05,0.0133162559449922,0.00107888874291484,0.000299397207757846,-0.000815774021197702,0.000241235875774301,0.0549987051332692,8.50523984204377e-05,-5.48390539116623e-17,-0.00253251964990825,-9.37697948906469e-08,-0.000267468653187941,2.57223441613164e-06,9.14089225605499e-08,-1.09581228764921e-05,-1.61765807286955e-16,0.00217554541879906,-0.000845511541468835,0.000161905807997316,-4.63443369617678e-05,0.00120782494550901,-6.89081494295147e-16,-1.20836863822635e-16,3.24642551671701e-15,2.8877376962867e-16,0.928921086026817,0.00187470258146079,0.000525362072351043,-0.00734205908465483,-1.74793086709258e-06,0.000739801957270945,-1.57890627296611e-16,-0.00554305866289916,-0.000359976518531565,5.64868018531246e-16,8.02957107036104e-16,-3.98209077786473e-16,-0.000470013223991754,0.0728715020316804,8.33366366172289e-17,-1.81282159266052e-16,-3.68345493916081e-05,-0.001046162112173,1.03951387783626e-15,4.22115231441582e-17,3.22318594547316e-16,4.61291020550678e-17,-1.27286848992571e-16,0.000169025451490834,-6.91608005696493e-16,-5.65874697233681e-06,-1.21007271156378e-05,-5.84359255077519e-14,8.25294620286413e-18,8.54458041285588e-06,-2.13038570702377e-17,-9.97519048760824e-05,5.01371741852631e-17,-1.711953381249e-16,4.52147595491066e-18,-1.42555352811654e-17,9.07474583828137e-18,-1.132935177781e-16,2.67911770995832e-06,-9.84828863291536e-17,5.69651995574103e-17,2.17811670787506e-16,2.14428462721969e-16,-4.75667130715734e-17,-1.99207050591288e-07,2.54251633899161e-17,2.40071299368271e-17,-7.67387309633664e-17
"t61",0.106416939300765,-0.00896057240942664,-0.067099905677946,0.117119282142333,-0.0026652723709283,0.00154724117625218,-0.152330924795207,-0.00508264528980483,0.319322602935127,-0.000250626679289676,-0.0111040212121748,-0.0284738776570625,0.00024132166196477,0.0497375016837468,0.000636326505156053,-2.09377800581279e-05,-9.46253290459165e-05,0.0503381156071062,-0.00577363281280349,0.00159585401607859,0.00583853755894926,-0.00126311498018628,-0.000111515672012466,0.0322083364288926,0.00278881109650988,0.000904441900439937,-0.00327126979432475,0.00104765307589019,0.241104431351356,0.000480075866701291,-1.80339667979955e-17,-0.0207228820666429,-1.20420706282813e-06,0.00128134695583035,-6.85543391781666e-06,-2.28222304453015e-07,2.03866179271442e-05,-1.16875751800931e-16,-0.00294820591812259,0.00107699277485898,-0.000153046496643002,3.47149665589075e-05,-0.000902177370807097,2.79846335826117e-16,-3.13227677252858e-17,-1.2690204355913e-15,2.19002830121071e-16,-0.211035143168447,-0.000248360072006079,-3.95903867717873e-05,0.000479670053652865,8.47701797855019e-08,1.69873695025774e-05,1.8281378401268e-16,-0.00023377968695025,-1.60143852025327e-05,3.87349929728115e-16,-5.0625340282709e-16,-2.99119001776865e-16,-0.000739119858268335,0.469970408177471,3.80727744043416e-15,-2.17270975808852e-16,2.45107857135829e-06,-0.0608131203232793,4.48840497165747e-16,-2.45425123834106e-16,-1.75545130245478e-15,5.52930161389226e-16,6.57947322163818e-16,2.96041000671377e-05,0.707106781186548,-1.24985466276595e-06,-2.67647725123166e-06,-1.54987858884795e-14,-9.6738671592492e-17,2.25573240051659e-06,-5.78011657495279e-16,-2.68576233052806e-05,-1.56325335714556e-15,-9.47018899004144e-16,-3.51493577572775e-16,-8.63475358949579e-17,4.76741374348731e-16,7.99730069943656e-16,7.79167492415134e-07,6.86973232346677e-16,2.47896507634693e-18,8.21783446932747e-17,1.90287633589352e-16,1.37900325797319e-16,-6.73317711169519e-08,-3.36097944278814e-16,-8.33719347732538e-17,-6.11733163374501e-17
"t62",0.106416939300765,-0.00896057240942665,-0.067099905677946,0.117119282142333,-0.00266527237092829,0.00154724117625217,-0.152330924795207,-0.00508264528980484,0.319322602935127,-0.00025062667928962,-0.0111040212121748,-0.0284738776570624,0.000241321661964729,0.0497375016837467,0.000636326505156032,-2.09377800577393e-05,-9.46253290460275e-05,0.050338115607106,-0.00577363281280355,0.00159585401607867,0.00583853755894916,-0.00126311498018614,-0.000111515672012369,0.0322083364288927,0.00278881109650979,0.000904441900440089,-0.00327126979432457,0.0010476530758901,0.241104431351355,0.000480075866701346,-1.61190584590647e-16,-0.0207228820666426,-1.20420706248986e-06,0.0012813469558301,-6.85543391759635e-06,-2.28222304624048e-07,2.03866179268319e-05,3.45369004812166e-16,-0.00294820591812255,0.001076992774859,-0.000153046496643031,3.47149665585675e-05,-0.000902177370806577,2.39786800578621e-16,1.70459441670737e-16,-7.05256433468553e-16,-9.71208425606568e-17,-0.211035143168448,-0.00024836007200626,-3.95903867722036e-05,0.000479670053653042,8.47701799962979e-08,1.69873695024074e-05,1.9316116283123e-16,-0.000233779686950607,-1.6014385202277e-05,-4.14194339072193e-18,-2.59755216118711e-16,-5.30300629708493e-16,-0.000739119858268113,0.469970408177471,3.60057493625899e-15,-9.03278097619711e-17,2.45107857133053e-06,-0.0608131203232824,-1.2783933767151e-15,-5.54023955178731e-16,8.02212657474127e-17,-5.16174184883073e-16,-7.27709245965432e-16,2.96041000697189e-05,-0.707106781186546,-1.24985462673921e-06,-2.67647728386528e-06,-1.5179213807295e-14,9.39575146913165e-18,2.25573239957116e-06,4.27627742322316e-16,-2.68576233048018e-05,1.12847816104194e-15,7.79771440136291e-16,1.66340981589662e-16,1.54127611883482e-17,-6.989549498892e-16,-5.01512924267835e-16,7.79167494135979e-07,-7.05183261260124e-16,-2.64463377021872e-16,-9.28792855786241e-17,7.13064673352087e-17,5.81368824547801e-18,-6.73317711030741e-08,3.41329953201062e-16,8.5154292921855e-19,1.69734422259495e-16
"t48",0.106004115697864,-0.00890070107312116,-0.0662245467844744,0.1152923947109,-0.00261615883279151,0.00151710570126509,-0.149111625867253,-0.00497395194970705,0.311709499655052,-0.000243247769698842,-0.0107079974826839,-0.0274156165787953,0.00023171460600805,0.0476952547829044,0.000609019782780013,-2.00069865084196e-05,-8.98496825067173e-05,0.0476534035142678,-0.00543604067113462,0.00149794429575038,0.00547126339875252,-0.00117954602732073,-0.000102831404727249,0.029576580938037,0.00255180083750462,0.000821453234640224,-0.00293958344943464,0.00093911106779368,0.216065062019596,0.000427430133835977,2.81533265718211e-16,-0.0183232279698468,-1.05891688612775e-06,0.00108905120130087,-5.71942440343032e-06,-1.89880969578803e-07,1.67167189150663e-05,-1.30583829261158e-16,-0.0023688940130213,0.000861384118428298,-0.000119320601493571,2.64222879053921e-05,-0.000686448867289302,-6.49311449380364e-17,1.25513604151928e-16,-5.5664531494795e-18,-1.30722023786395e-16,-0.134625221760797,-0.000144655373734547,-2.12377850938861e-05,0.000252825827373515,4.32657943482545e-08,7.1971058459401e-06,-1.05100648039815e-16,-9.24482872940932e-05,-6.27612953376061e-06,-4.10226610953755e-16,-2.46995022447135e-16,2.29728102864346e-16,0.000559367385234877,-0.432346812607248,-2.79471353740793e-15,-3.94130675980599e-16,-1.6579406968753e-05,0.763357698736604,6.65168450108174e-15,7.54394892935439e-16,1.47038955847507e-15,-2.73295978251946e-17,6.58436730859028e-16,7.20222641149675e-05,-1.78427285840098e-15,-2.45422750441704e-06,-5.24912936784297e-06,-2.5926290377498e-14,5.36063150888466e-17,3.82929845697821e-06,-4.02492397503015e-16,-4.49200150780371e-05,4.24887044692905e-17,3.4428965067867e-16,-1.99958444683779e-16,2.58180555610352e-17,9.54227224232969e-17,1.17490446789601e-16,1.23239595567481e-06,-6.07918974467803e-17,6.30030046730076e-17,4.66288270739445e-16,-8.53011014638543e-17,1.2344443685109e-17,-9.65976301586791e-08,-2.48910859522628e-16,2.38065001704465e-18,-1.02604259183929e-16
"t45",0.105937392716266,-0.00889102212325167,-0.0660829612452753,0.114996842499701,-0.00260821147016382,0.00151222888117088,-0.148590577283542,-0.00495635940382828,0.310477036867982,-0.000242052678079733,-0.0106438249564132,-0.0272441128469925,0.000230157335239154,0.0473641800253863,0.000604592343452419,-1.98560512484069e-05,-8.90748972857125e-05,0.0472177434013278,-0.00538123525380007,0.00148204570790852,0.00541161787395503,-0.00116597079464709,-0.000101419358559535,0.0291485287738149,0.00251324110476968,0.000807944181410766,-0.00288554853084001,0.0009214253378751,0.211985088981454,0.000418847854419424,-2.72470237292945e-17,-0.0179318418827421,-1.03521052093481e-06,0.00105759964936253,-5.5333828113905e-06,-1.83600722819424e-07,1.61150033761992e-05,1.58761441956645e-16,-0.00227378169753145,0.000825974407813915,-0.000113772562205391,2.5056029710202e-05,-0.000650905866746543,-1.2357080342669e-16,8.48979960591537e-18,-1.44457445121429e-16,-3.10123956939482e-16,-0.121907258424144,-0.000127314287131937,-1.81570867830161e-05,0.00021471745527496,3.62835356970074e-08,5.53799340639177e-06,-3.21647858127114e-17,-6.84400690260933e-05,-4.62137637726487e-06,-2.83723273068827e-16,1.81125593458618e-16,7.69710140633901e-16,0.000803872909332495,-0.604903868245807,-5.14111526535279e-15,9.55872790584637e-16,-2.48284120388867e-05,-0.64022450790535,-5.8738675922262e-15,2.25666860274704e-16,5.54057992842744e-16,-1.7704187659789e-16,-4.82989961019511e-16,7.81649357294162e-05,1.30909008555122e-15,-2.63476953649144e-06,-5.63485333269381e-06,-2.80840619105231e-14,3.89310902330806e-17,4.06998364380073e-06,-7.52666252741583e-17,-4.7688058075283e-05,2.277574761829e-16,-3.17460041680212e-17,-6.07023140301042e-17,-1.11011978686247e-16,5.38987573289778e-16,-3.59087957306366e-16,1.30233960490833e-06,-5.3383061515765e-18,-2.63794013183799e-16,1.18905614245236e-16,5.20948986297253e-19,9.9245434561534e-18,-1.01165857385732e-07,1.17369608323982e-16,-3.43315929188978e-17,-1.10404309902519e-16
"t49",0.102162265481165,-0.00833353181988913,-0.0575763326360094,0.0969239795584302,-0.00211240490965341,0.00120567063244262,-0.115438527987018,-0.00383494403156651,0.230460017118222,-0.000161005140928714,-0.0060616048301947,-0.0148380460898925,0.000114842564789937,0.0225693692961645,0.000267302868665863,-8.18954488378265e-06,-2.55293981722415e-05,0.0104014746212106,-0.00047982530848778,1.15484223438753e-05,-0.000209445731469921,0.000166600131111139,6.2278700724068e-05,-0.0236875979397548,-0.00252846279401352,-0.00121002609068983,0.00731912722585146,-0.00263945116796254,-0.615649318894823,-0.00169917189105897,5.80702194983556e-17,0.108257675942053,9.13283839800577e-06,0.0125289086688682,-3.76454342040089e-05,-1.18581193812211e-06,8.39285250319247e-05,-1.50395736897167e-17,-0.00966969484912835,0.00338562345848285,-0.000393888634432172,7.63378149340188e-05,-0.00197998706129845,1.2702943915424e-16,-1.00040765290391e-16,-7.47818776360147e-16,-2.93328090379073e-16,-0.085620287445861,0.000197880387341953,0.000110709890445326,-0.00167407749312088,-4.47807184091801e-07,0.000268781246441099,-4.04133124020531e-16,-0.0021527988582322,-0.000140851340013355,-1.67318079658623e-16,-9.82052585272865e-16,3.44626517758911e-16,-0.000244717348426973,0.00730300957339067,7.9806153143557e-17,-6.90821244388499e-15,-2.72223508637221e-05,-0.000134410675883163,0.707106781186547,2.3832851427206e-14,-3.48640646424874e-14,3.37450454942328e-15,2.26062055880801e-15,0.000138954649346074,-3.99782190733319e-16,-4.81902207075113e-06,-1.03076048498059e-05,-5.13343468248967e-14,2.95193447865426e-16,7.53226843128174e-06,-3.19284798183474e-17,-8.83032497304634e-05,5.21415755710936e-16,3.23455657471724e-16,1.1061035509342e-16,-3.9052592836005e-16,3.47096069022015e-16,-6.45208319743078e-17,2.41247985116599e-06,2.34101997433813e-17,-5.96901005436869e-17,-2.37086834516175e-16,9.34009559160443e-17,-7.82532940673939e-17,-1.85913926503689e-07,-2.35792443898173e-16,3.9295250129466e-17,-1.89013569406054e-16
"t50",0.102162265481165,-0.00833353181988912,-0.0575763326360093,0.0969239795584302,-0.00211240490965344,0.00120567063244264,-0.115438527987018,-0.00383494403156648,0.230460017118222,-0.000161005140928782,-0.00606160483019468,-0.0148380460898925,0.000114842564789885,0.0225693692961645,0.00026730286866587,-8.18954488385204e-06,-2.55293981719917e-05,0.0104014746212105,-0.000479825308487586,1.15484223439169e-05,-0.000209445731469922,0.000166600131111111,6.227870072395e-05,-0.0236875979397548,-0.0025284627940136,-0.00121002609068974,0.0073191272258515,-0.00263945116796214,-0.615649318894822,-0.00169917189105903,-1.00941903929535e-17,0.108257675942052,9.13283839809251e-06,0.012528908668868,-3.76454342040367e-05,-1.1858119382804e-06,8.39285250316957e-05,-3.32159324603899e-16,-0.00966969484912859,0.00338562345848301,-0.000393888634432152,7.63378149331584e-05,-0.00197998706129843,9.06536664324461e-18,-7.80872279322269e-17,-2.30806716602296e-16,4.20786675103487e-16,-0.085620287445859,0.000197880387342508,0.000110709890445621,-0.00167407749312193,-4.47807184364153e-07,0.000268781246440994,5.80337177288592e-16,-0.00215279885823158,-0.000140851340013673,5.27631881429456e-17,9.94456670000882e-16,-4.19471062233666e-16,-0.000244717348426057,0.007303009573391,5.90381142505212e-17,6.82944000072467e-15,-2.72223508680641e-05,-0.000134410675870827,-0.707106781186548,-2.38964504224951e-14,3.48169800833428e-14,-3.45990364522301e-15,-2.30641295143469e-15,0.000138954649345824,1.02614104779687e-15,-4.81902207127849e-06,-1.03076048490903e-05,-5.17980412096291e-14,-3.13827138077568e-16,7.53226843136501e-06,-1.97453461714197e-16,-8.83032497310185e-05,-6.00307720698546e-16,-3.05947922615874e-16,7.80122021555556e-17,5.25344724069529e-16,-2.27192191988389e-16,5.34595290796178e-17,2.41247985122151e-06,-1.75837003839182e-16,-4.51401267934253e-17,2.09544750545224e-16,-1.26852231916783e-16,-2.16847105411473e-16,-1.85913926697978e-07,1.87307796346787e-16,6.01479620095194e-17,1.54043755720255e-16
"t96",0.0967786023760658,-0.0075049965763254,-0.0434824307176105,0.0653822499817952,-0.00118622321334341,0.000615397591044393,-0.0475967706655467,-0.00151255134452893,-0.0536713556460686,2.31408165444088e-05,0.00725125028567839,0.0237172499383713,-0.000294305134394726,-0.0718224659265067,-0.00117477742208818,4.7489621030572e-05,0.000547923496184674,-0.585729062851982,-0.180681271064072,0.021978387604785,0.280114614775758,-0.00598277322486192,-0.000289469066784011,0.0716160966536339,0.0234650742654937,0.00110062073759678,-0.00122677614789598,0.000150628751765328,0.0280850994435962,-0.000304427019559787,-8.06883797786606e-19,0.0378631222209999,4.13057951473414e-06,0.00977089820112867,-3.25408576626893e-05,-1.03742243539489e-06,7.80989537729378e-05,1.21430643318376e-17,-0.0178634310714509,0.00209245295478558,-0.000355029055080795,7.03735469575126e-05,-0.00182548466689526,-2.30091549942545e-17,-1.33391200328686e-17,-7.11236625150491e-17,-4.04896218248207e-17,-0.00441284952713838,0.000745496757974074,0.00016879604612491,-0.00249875289002159,-6.49331406028764e-07,0.000363412706937217,-7.70255008058297e-18,-0.00288827447360116,-0.000450689068651457,-1.6330620727889e-17,1.64379578782901e-16,1.28691842080325e-18,-0.000298332187046963,0.000523315202809904,-1.30774032962532e-16,-5.05230225262585e-17,-3.46308714388064e-05,-1.0159627463415e-05,-6.93889390390723e-18,-5.55113859139693e-17,-2.14295677832882e-16,9.13570112629439e-17,-6.6153667449398e-16,0.000175626455388978,-5.68121938382404e-17,-6.08756159156676e-06,-1.30209068849571e-05,-6.57611985699358e-14,-1.47420298492833e-16,9.51374202315045e-06,-1.0321604682062e-16,-0.000111533447996106,2.2106265051203e-16,2.73409720939331e-16,-5.43835809718729e-16,1.68933534549666e-16,-1.15359111152458e-16,1.48300741216491e-16,3.04736165169378e-06,1.40906657228988e-17,-1.92033888790633e-15,1.24227884923389e-15,2.35920396080633e-15,0.707106781186548,-2.34925165883137e-07,-6.29454275568605e-16,4.09003338319021e-16,-4.31893045422773e-16
"t97",0.0967786023760659,-0.0075049965763254,-0.0434824307176106,0.0653822499817952,-0.00118622321334342,0.000615397591044397,-0.0475967706655468,-0.00151255134452892,-0.0536713556460688,2.31408165443722e-05,0.00725125028567836,0.0237172499383714,-0.00029430513439471,-0.0718224659265068,-0.00117477742208813,4.7489621030199e-05,0.000547923496184649,-0.585729062851983,-0.180681271064072,0.021978387604785,0.280114614775759,-0.00598277322486208,-0.000289469066783793,0.0716160966536339,0.0234650742654937,0.00110062073759669,-0.00122677614789598,0.000150628751765119,0.0280850994435963,-0.000304427019559676,-9.52106162208746e-17,0.0378631222210001,4.13057951488365e-06,0.0097708982011287,-3.25408576624152e-05,-1.03742243585928e-06,7.80989537728701e-05,-2.03830008427275e-16,-0.0178634310714509,0.00209245295478558,-0.000355029055081367,7.03735469573252e-05,-0.00182548466689551,-1.68403642419822e-17,1.10603762742829e-16,-2.31585584042904e-16,5.21701601214477e-17,-0.00441284952713834,0.000745496757973961,0.000168796046124903,-0.00249875289002169,-6.4933140595009e-07,0.000363412706936648,-6.59436414486845e-18,-0.00288827447360117,-0.000450689068651501,4.73958126574617e-17,-1.71271066399576e-16,-3.24709492008612e-17,-0.000298332187046942,0.000523315202809909,1.03640685902152e-16,5.53489943029315e-17,-3.46308714387214e-05,-1.01596274635334e-05,3.46944695195361e-17,2.46853405649472e-16,1.75526646638564e-16,-1.61231451546136e-16,6.00890968263882e-16,0.000175626455389048,2.4611389315421e-16,-6.08756159183044e-06,-1.30209068846175e-05,-6.44822736872719e-14,1.3644574208003e-16,9.51374202352168e-06,-7.65446733774766e-17,-0.000111533447996527,-3.20893677684261e-16,-3.58494672439795e-16,3.53233067795777e-16,-9.15473594160932e-17,4.83120488059541e-16,-1.36063068927695e-16,3.04736165100683e-06,-1.56183591231971e-16,1.8327353523695e-15,-1.23685783837146e-15,-2.17967197130453e-15,-0.707106781186547,-2.34925165827626e-07,5.6988618588163e-16,-4.20672643182144e-16,5.15475927916807e-16
"t92",0.102323987578506,-0.00834087809735269,-0.0568633847932168,0.0942769330832409,-0.00198380019513303,0.0011051910461635,-0.0983180715834608,-0.00320375078447385,-0.158326791573258,-0.000167130697644913,-0.00492795673933789,-0.0108589056685553,6.09787645842271e-05,0.00897539114184463,3.46848643248559e-05,1.54329773677415e-06,9.89579723060167e-05,-0.124253940118486,-0.0305074363883793,-0.00300246094049928,-0.493099232382945,-0.00610149019005151,-0.000276540234642561,0.101687618569166,0.398722783932493,7.60924933658389e-05,-0.000442077397878028,5.81867483612644e-05,0.0109213010803457,-0.000132824756982475,7.55531595464337e-17,0.0178093743973653,2.02896792646858e-06,0.00568640675664105,-2.08257345084115e-05,-6.76080577617615e-07,5.87108194126116e-05,-1.11022302462516e-16,-0.0506744501564758,-0.00356950354895815,-0.000125084843978409,3.1371871277967e-05,-0.000815038099416892,-5.3259495385873e-17,-1.32473948833216e-16,-1.84531209757033e-16,1.04164432199507e-16,-0.00241663174803822,0.00192361868730906,9.53425860248649e-05,-0.00141468224866602,-3.68994631866234e-07,0.000209789405757729,8.47756601110367e-18,-0.00170848839235908,-0.00134170253211134,2.74113548566868e-17,5.43019168707642e-16,-6.88695714676031e-17,-0.000178825115161381,0.00031413281051003,1.94878674486377e-16,-2.06921298084435e-16,-2.10190107075878e-05,-6.17545592714898e-06,3.15719672627779e-16,9.51117455845741e-18,-1.30218333619242e-16,-1.16338704634536e-16,2.0919186287113e-16,0.000108826654344534,1.05221820839718e-16,-3.80135464164797e-06,-8.13132179267417e-06,-4.07308735350664e-14,7.66456109313049e-17,5.99154042022453e-06,-5.15538133016857e-17,-7.03193659005452e-05,3.9232699228834e-18,2.61305174110919e-16,4.83825219471656e-16,3.02159501913532e-16,-9.218428971558e-16,-9.81413745634004e-16,1.93042009083259e-06,-1.83745673552243e-15,2.29026866915838e-15,5.90358924940082e-15,-0.707106781186547,2.20572201127584e-15,-1.50504035204176e-07,-3.27175021697759e-16,-2.70368017605777e-17,3.60756793182248e-16
"t93",0.102323987578506,-0.00834087809735269,-0.0568633847932168,0.0942769330832409,-0.00198380019513301,0.00110519104616353,-0.0983180715834608,-0.00320375078447387,-0.158326791573258,-0.000167130697644918,-0.00492795673933787,-0.0108589056685554,6.09787645842263e-05,0.00897539114184466,3.46848643248573e-05,1.54329773708901e-06,9.89579723060774e-05,-0.124253940118486,-0.0305074363883793,-0.00300246094049926,-0.493099232382945,-0.00610149019005161,-0.000276540234642715,0.101687618569166,0.398722783932493,7.60924933655037e-05,-0.000442077397878013,5.81867483610678e-05,0.0109213010803455,-0.000132824756982446,-6.6115265345535e-17,0.0178093743973653,2.02896792650699e-06,0.00568640675664101,-2.08257345085542e-05,-6.76080577609789e-07,5.87108194126159e-05,-2.10335221462188e-16,-0.050674450156476,-0.0035695035489584,-0.000125084843978289,3.13718712780242e-05,-0.000815038099417302,1.53598282893519e-16,9.19944861412287e-17,2.38741318381308e-16,-1.15703740744241e-16,-0.00241663174803801,0.00192361868730945,9.53425860246329e-05,-0.00141468224866632,-3.68994632157763e-07,0.000209789405757652,8.00357584176239e-18,-0.00170848839235919,-0.00134170253211152,-3.8921377268084e-17,-6.31132803651477e-16,2.79409612362326e-17,-0.000178825115161045,0.000314132810509775,6.84085480055878e-17,1.06484746187747e-16,-2.10190107076153e-05,-6.17545592701671e-06,-2.84494650060196e-16,-2.07362753519105e-16,4.44326183218675e-16,1.62056762896569e-16,-1.6095128525785e-16,0.000108826654344868,-4.17959937493162e-17,-3.80135464183185e-06,-8.13132179233571e-06,-4.11641207231916e-14,-1.26911585167303e-16,5.99154041942395e-06,-3.38000027272356e-16,-7.03193659001961e-05,-1.68106135279884e-16,-1.04702238908895e-16,-5.82541827276462e-16,-2.73245375910041e-16,1.0792690526007e-15,9.44260343839348e-16,1.93042009223772e-06,1.81869802863588e-15,-2.38914790728906e-15,-5.76806397784013e-15,0.707106781186547,-2.23642700245457e-15,-1.50504036822673e-07,4.29593499736336e-16,2.92749606311065e-18,-3.33349842528798e-16
"t54",0.101549877745298,-0.0082285783712623,-0.055246438485618,0.0909628515026391,-0.00189820373451826,0.00105404758153336,-0.0932641487377644,-0.00303650218890017,-0.1487747693232,-0.000153544667762726,-0.00438803949845744,-0.00958448323341905,5.29164533168169e-05,0.00772074568884652,2.94220673424834e-05,1.29266410710304e-06,7.80006270381653e-05,-0.0943265157132453,-0.021176173210169,-0.00194495348314899,-0.305159235374423,-0.00333397351036181,3.66845733064001e-06,-0.0514455257828304,-0.570512038707308,0.00149358187709217,-0.00116857097694965,0.000138861362888867,0.0258087308286945,-0.000264755419371108,1.49685398124232e-16,0.0318812641981478,3.42659318611908e-06,0.00813527322948944,-2.86583812626083e-05,-9.26211309203497e-07,7.88468380750562e-05,-3.50251511821442e-16,-0.0666839066591559,-0.00467954659190302,-0.000161231083721655,3.99694464278595e-05,-0.00103826412707233,2.59880807373309e-16,-1.1390417398318e-16,-2.02203705168547e-16,-1.65859133832407e-17,-0.00296439228783735,0.00234103276871622,0.00011547522898172,-0.00171197318313172,-4.45913459043278e-07,0.000252070312299361,-3.79489325142859e-16,-0.00204983184431356,-0.001609488538455,8.22808860261036e-16,2.07327477458529e-15,6.86556254959022e-16,-0.000210836491211182,0.00037010595188745,6.24637278009492e-16,-6.32669640949387e-16,-2.46291594788811e-05,-7.23078887639785e-06,3.55219326175771e-14,-7.03443441894676e-14,0.707106781186547,-2.88612464545047e-15,-3.72467061078679e-15,0.000126197198611787,9.01649631693258e-16,-4.39098190749927e-06,-9.39229759905211e-06,-4.74945061577914e-14,-5.63178741288973e-16,6.89130296578633e-06,2.63352707696729e-16,-8.08341951954721e-05,4.13037741984354e-16,6.41664720711656e-17,3.69360575111499e-16,4.71198783879592e-16,-6.28484894335535e-16,-8.14572339419309e-18,2.21380455609583e-06,-4.22279100096692e-16,3.88144377749811e-17,2.06784459347298e-16,-5.43226594713149e-17,3.27459091402316e-16,-1.71631825139715e-07,-1.99909412213535e-17,2.05085590963814e-16,-3.68272300658328e-16
"t55",0.101549877745298,-0.00822857837126229,-0.0552464384856179,0.0909628515026391,-0.00189820373451828,0.00105404758153334,-0.0932641487377644,-0.00303650218890013,-0.1487747693232,-0.000153544667762711,-0.00438803949845742,-0.00958448323341899,5.29164533168378e-05,0.00772074568884653,2.94220673424852e-05,1.29266410711301e-06,7.8000627038141e-05,-0.0943265157132453,-0.021176173210169,-0.00194495348314903,-0.305159235374423,-0.00333397351036177,3.66845733069184e-06,-0.0514455257828303,-0.570512038707307,0.00149358187709195,-0.00116857097694974,0.000138861362888934,0.0258087308286943,-0.000264755419371166,-1.87014772660456e-17,0.0318812641981476,3.42659318616343e-06,0.0081352732294895,-2.86583812625466e-05,-9.26211309132506e-07,7.88468380752301e-05,-2.79290479632266e-16,-0.0666839066591561,-0.00467954659190295,-0.000161231083721756,3.99694464280355e-05,-0.00103826412707222,-2.66178490756287e-16,1.36621250478464e-16,1.08528637465799e-16,-8.27163842438864e-17,-0.00296439228783703,0.00234103276871625,0.000115475228982025,-0.00171197318313168,-4.45913458851525e-07,0.000252070312299731,5.95547445761198e-16,-0.00204983184431303,-0.0016094885384542,-8.22390514315286e-16,-1.90970890630653e-15,-7.57800938694909e-16,-0.000210836491210871,0.000370105951885258,-7.73881164928045e-16,6.96534075896577e-16,-2.46291594786136e-05,-7.23078887523591e-06,-3.55132590001972e-14,7.00001759313385e-14,-0.707106781186547,2.82054154035709e-15,3.64963239466549e-15,0.000126197198610664,-5.76280559730358e-16,-4.39098190754654e-06,-9.39229759947021e-06,-4.68061461984803e-14,5.37356076661822e-16,6.89130296487083e-06,-5.01199559285737e-16,-8.08341951952169e-05,-2.73445350669671e-16,1.28419528233561e-16,-2.95472197056612e-16,-5.55858153520083e-16,8.20090523268036e-16,-9.43230498472313e-17,2.21380455627191e-06,2.63319501801439e-16,-1.72388145425195e-16,-1.50975152518606e-17,1.78034062899169e-16,-9.62641279574401e-17,-1.71631825353086e-07,4.37715255865063e-18,-1.52121143517705e-16,-8.68256881982021e-18
