"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t56",0.112606387976153,-0.178206740955803,-0.010696203036014,0.0210829143555234,-3.6818309539252e-05,-0.00144341539016022,-0.000806536224782755,-0.0015211755865111,0.0154205030688936,-0.0035967045217286,1.31849983676004e-05,9.19234382239214e-05,-0.000301219236072841,0.227903231360776,0.00430723636527161,2.59570089150036e-05,8.75478040384756e-09,0.000371985464778128,-0.000125931819570876,-0.000114925943989528,0.000428719752131599,2.1730039754986e-05,2.43146264620032e-05,-0.000316392648942981,4.51044363545536e-05,-3.66425869645606e-05,1.04545414915111e-05,0.00508274066976607,9.22603334115738e-05,-2.43755310946142e-05,-0.000246366763580816,0.00921582711225875,0.0105923576526248,-0.000194043876443694,-0.00301181160914892,-0.000510673008116063,-3.18780104299258e-05,-0.506911983614123,0.0445478651601467,-0.00293083987644742,-6.61818471369946e-06,-0.0124926300849328,0.00088791736793049,0.00733069645758798,-0.0315686121256836,0.00521597008247605,0.000901745541193764,0.0164700587567994,-5.0144842656561e-06,2.66192560683031e-07,1.16268894598802e-05,2.54482573767004e-05,-2.33509519524715e-05,1.4810328729684e-05,-6.12146874132798e-06,-0.00334969247486248,2.85087558011776e-06,-6.67223387736303e-05,0.000187597081380758,-2.27836932883378e-06,-0.000463648769867456,-1.14262446249206e-05,1.73281201595366e-15,-0.000122161602849463,5.45283645826669e-16,0.000938426199234057,-0.00197516349053078,-1.10558987883917e-05,-0.0014645710602724,3.74241101312034e-09,1.49580242583695e-15,-8.83846215693944e-06,1.26977083478119e-16,4.53711394154027e-16,3.6273202780785e-15,0.707106781186548,1.30518211046327e-15,4.14237729206088e-05,7.72573642307768e-05,3.68871361523601e-15,6.79422252206445e-06,7.60502771868232e-15,1.14183739310958e-05,7.25459834087507e-06,-4.32481548018273e-05,-3.55613383674025e-15,0.120314011181735,1.79339611240044e-05,4.27436399552341e-15,8.64965652515352e-06,4.74927623070016e-05,4.11171551623431e-08,8.14692681884417e-06,-0.158682523087138,-4.86468551513757e-07,0.306500683730735,0.0168325114450349,-3.32901187533013e-14,-3.1708972682335e-05,-3.14919330638045e-07,-2.42722635136496e-15,1.64143577358666e-15,-2.14521907068579e-08,-8.74496575035499e-16,-9.50393470526885e-16,-0.000115853172989436,2.74562395452981e-15,1.50500126091782e-15,6.55238036765144e-17,-8.23026722977382e-16,-3.49170189525493e-07,1.14599094067819e-15,-1.91697853222183e-15,-1.5309920721235e-15,-3.34426088784405e-15,4.31450971727465e-15,9.83785211782819e-16,-9.25181951331609e-16,4.32165613570973e-15,1.42888082636737e-15,1.5561855063877e-14,-0.0905357460425364
"t66",0.113207106057612,-0.180802223282012,-0.0109015784536138,0.0215562970258336,-3.77339583077663e-05,-0.00149275878122759,-0.000836347372954875,-0.00158133680430922,0.0166063695962284,-0.00392748959946423,1.45122652765406e-05,0.000101641889717358,-0.000336218010864101,0.256545660751377,0.00500528688227253,3.17980362555378e-05,1.12182188993755e-08,0.000489692802198546,-0.000165965155483738,-0.000163617951783793,0.000617019224383745,3.13488144759381e-05,4.50679480348442e-05,-0.000589744678191415,9.57740473308776e-05,-9.90165065127929e-05,3.11188177759229e-05,0.0411123792641819,-0.000251449257880799,4.65671013713701e-05,0.000357188422493632,-0.00801696372108927,-0.00714407999684265,0.000123537539261324,0.00147479363602718,0.000173241091106451,9.16107495503889e-06,0.118928302689089,-0.00973272946815786,0.000617690064874232,1.15216099429164e-06,0.0018427317957511,-0.00011606801161609,-0.000920091016460707,0.00249561164476857,-0.000338595742807802,-5.39501020178197e-05,-0.000970453129604912,1.85253718258685e-07,1.56244658072245e-09,7.3687533043762e-08,1.23819626984134e-07,-1.12627762575079e-07,6.89830812452593e-08,-9.34235899011176e-09,8.47560745553395e-05,-1.0103641896973e-07,2.3909232562252e-06,-9.00563376799205e-06,1.12664804094816e-07,3.39970840537201e-05,8.41597053732359e-07,1.90278423374555e-15,2.57502922871327e-05,-9.03634397912888e-16,-0.000219739696393125,0.000560552247236728,3.31695803933573e-06,0.000525157665741117,-1.46748249794458e-09,-4.7139365994074e-16,3.79625771648521e-06,-3.10930542451312e-16,-2.1534859577217e-16,5.91724645616582e-16,3.42574426850476e-15,-8.24045824969e-16,-3.99667587796548e-05,-7.55274451158522e-05,-1.18127837947809e-15,-8.91336541584849e-06,-2.63331023653279e-15,-1.94100697221787e-05,-1.66094435530402e-05,0.00010114774230482,7.78266101784221e-15,-0.685148782975815,-0.000137333031509317,-5.76059653974289e-15,1.2571494531679e-05,3.78865181921636e-05,-5.96994925743209e-08,-2.01602534163159e-05,0.506219809562197,2.55920619853016e-05,0.356677122186076,0.103006949605817,-1.05357614272962e-14,7.13134711670419e-05,1.11684166934562e-06,-1.49134361881197e-15,2.5678630862645e-15,-1.73606439472625e-07,-7.03577119240142e-17,-7.76384361008868e-16,-0.000596228138390338,-8.5324127145377e-16,1.81342261808662e-15,-4.80926811934896e-17,-1.11419059425242e-15,-1.46323090747094e-06,1.23881635698433e-15,-2.22502253853028e-15,-2.94315031527265e-15,-1.97637687497314e-15,-2.51979900261884e-15,7.7236783480682e-16,-4.77615886498389e-15,4.20043642436974e-15,1.47885380171389e-15,1.60101392671216e-14,-0.0905357460424913
"t79",0.113964973891815,-0.183959852813791,-0.0111472853307794,0.0221163183186338,-3.88084687150949e-05,-0.00154899014980389,-0.000870041739708643,-0.00164882877545398,0.0178206689542896,-0.0042561400914986,1.58099079002061e-05,0.00011105857370825,-0.00036953433910631,0.28340075897269,0.00562687096514302,3.66424815806568e-05,1.31612345062456e-08,0.000580089066961098,-0.000196677390287686,-0.000198614548913601,0.000751264739814784,3.81944036093989e-05,5.79185005890969e-05,-0.000758605728929858,0.000125587924475379,-0.000133354641541744,4.22628585632041e-05,0.0584809840524637,-0.000388167570656844,7.34341539945108e-05,0.000575117068334807,-0.0135703516368525,-0.0124732803059977,0.000217337444381133,0.00269313345186702,0.000335688381636967,1.8280581609159e-05,0.246478343741771,-0.0204507849989419,0.00130708758344499,2.53327067565697e-06,0.00419297347968916,-0.000270930345668627,-0.00216642027773527,0.00649801584170303,-0.000920649636953598,-0.000149338457892905,-0.00269527950521148,5.68703938873938e-07,1.04309028175346e-08,5.38947557532115e-07,2.08778440010342e-06,-1.92237205946295e-06,1.23526018999709e-06,-6.00522856150583e-07,-0.000488286743236365,4.42143222047795e-07,-1.03693814882851e-05,3.07997243913231e-05,-3.76144405745903e-07,-8.22468926828952e-05,-2.02850190644775e-06,1.16655174503119e-15,-2.47374232515729e-05,4.63202870212887e-16,0.000190606283209423,-0.000399996166494142,-2.23157828626301e-06,-0.000289777421371626,7.28343734653499e-10,-5.52209027383212e-16,-1.68203572727479e-06,-1.32375508133386e-15,-1.61194791386996e-15,-7.0790290536682e-16,3.59536777868532e-16,-5.74054223904901e-16,3.10361319409909e-06,5.50290893580582e-06,5.6478588213779e-16,-2.56910268737674e-07,-7.12971348626468e-15,-2.17803049187479e-06,-3.38062886398516e-06,2.12304280715464e-05,2.42285496675328e-15,-0.302139703027187,-6.82783537327318e-05,-6.22105392064653e-18,2.75185107735796e-05,0.000136877222001924,1.08934358365337e-07,2.43575506995051e-05,-0.525785506881574,-1.61799433741712e-05,-0.0956298183295356,-0.64944081400277,-5.69533833829146e-14,-1.53478201981143e-05,-1.49359019542827e-07,1.47066928164217e-15,-6.1282438374625e-16,-1.64921287234899e-08,-9.6549040623322e-16,-1.22179924216538e-15,-8.02415799852117e-05,1.2744127634959e-15,-1.43536154872481e-15,9.43736049196712e-16,-6.26872335499651e-17,-2.32858689734259e-07,-9.14925911267845e-16,1.14224633028549e-15,-9.56917257940992e-16,8.67144058187176e-16,3.37223468945644e-16,-3.79949635353451e-15,-5.36582384989249e-15,3.01308867771384e-15,9.95950066457278e-16,1.64555481191541e-14,-0.090535746042542
"t81",0.114053183173884,-0.18432801519435,-0.0111759565721976,0.0221817020353385,-3.89339693081755e-05,-0.00155556722251628,-0.000873984363932272,-0.00165672898297807,0.0179634466815553,-0.00429484066494684,1.59628351890987e-05,0.000112168825090356,-0.000373465881913266,0.286572227618258,0.0057004663454923,3.72181024268864e-05,1.33926858130725e-08,0.000590871390675006,-0.000200340889754446,-0.000202802700591076,0.000767336792510155,3.90140379848657e-05,5.94677366748411e-05,-0.000778965627008602,0.000129191188362575,-0.000137518069393594,4.36153861492213e-05,0.0606001742936576,-0.000404994957772357,7.67480571163634e-05,0.000602052355078138,-0.0142599803154653,-0.0131369206594967,0.000229026099893482,0.00284544215829784,0.000356095006891431,1.94287916879254e-05,0.26258339812535,-0.0218054529103185,0.00139426551886541,2.70838924455948e-06,0.00449166342358085,-0.000290644455131272,-0.00232516722066107,0.00701091359975726,-0.000995418793921952,-0.000161603634284494,-0.0029170997457117,6.18267212515267e-07,1.16065534005729e-08,6.00738099683587e-07,2.35143124563788e-06,-2.16533998504808e-06,1.39189810861681e-06,-6.80359404203762e-07,-0.000567632263097034,5.17882700189212e-07,-1.21491070606698e-05,3.63946865180805e-05,-4.44911241209127e-07,-9.88285163085896e-05,-2.43798219614217e-06,1.62132125703543e-15,-3.24448308203493e-05,-1.97200069642923e-16,0.000253920143146075,-0.000551532573383268,-3.11320766910149e-06,-0.000422617045958211,1.09149236576179e-09,-1.94996344398606e-16,-2.6026493314356e-06,4.43773637500518e-15,-1.14274466685358e-16,-2.29215369946256e-17,1.48517372348162e-15,2.96984675281814e-16,1.21157239653598e-05,2.25432270365953e-05,-1.17561129019316e-16,1.81045672643311e-06,1.0172418463128e-14,2.53679255113507e-06,9.5233023364182e-07,-5.30366223308152e-06,1.28067216801627e-15,-0.077941736211374,-2.08752202165983e-05,-9.02637285302296e-15,1.58247277508971e-05,8.28519287454681e-05,8.20897874961672e-08,1.97684130144703e-05,-0.442668248430956,-1.62922242372098e-05,-0.192657991391476,0.74093142150832,6.26516177172902e-14,-4.55588634079899e-06,-6.35652814430361e-08,-2.25093616156071e-15,5.01786082653466e-16,-1.11806764711558e-08,-6.37516893089871e-17,2.14067377094249e-15,-5.69973000308052e-05,-5.92469265844408e-15,5.28785773898153e-16,1.76638289363917e-16,5.57816270415217e-16,-1.69775989289808e-07,8.83594085539796e-16,-6.29265875395854e-15,5.81726595349393e-16,-6.56596300123077e-16,-3.48401556151296e-16,-9.20459850842853e-15,2.63820666097882e-15,2.38210601767323e-15,1.36327562008307e-15,1.79310076027544e-14,-0.0905357460425159
"t94",0.114190417226006,-0.184901089224691,-0.0112205962960513,0.0222835176296983,-3.91294215851576e-05,-0.00156581454703141,-0.000880127847387416,-0.00166904058592171,0.0181862454210388,-0.00435525799272792,1.62016337592084e-05,0.000113902730115115,-0.000379607463456668,0.291527581500995,0.0058155452076627,3.8119130413661e-05,1.37552497817768e-08,0.000607768367111765,-0.000206082048228196,-0.000209372385723051,0.000792551005272184,4.02999327764927e-05,6.19032437010732e-05,-0.000810973906027604,0.000134859963113777,-0.000144074375766993,4.57458878346603e-05,0.0639435883131953,-0.000431612232420975,8.19932767473454e-05,0.000644711281086575,-0.0153537218937564,-0.0141903225130255,0.000247583314040877,0.00308748313963339,0.000388571037517259,2.12573513312403e-05,0.288252924512795,-0.0239652778081793,0.00153327935285721,2.98785747636614e-06,0.00496866628344892,-0.000322143239923194,-0.00257885183886584,0.00783203700811227,-0.00111520702586115,-0.000181259443088037,-0.00327260125167417,6.97820380015393e-07,1.35079253985966e-08,7.00726502715809e-07,2.77943730624377e-06,-2.55978743650962e-06,1.64622143046605e-06,-8.10199206015166e-07,-0.000697646510846437,6.42250010179045e-07,-1.50717180625973e-05,4.56039950047441e-05,-5.58131582709607e-07,-0.000126243184133533,-3.11501993006093e-06,-2.9484666418576e-15,-4.54503788027902e-05,-1.5820338111831e-16,0.000361098989896214,-0.000809772679366021,-4.61886211780726e-06,-0.000651224214641477,1.71914828686421e-09,6.17769001870516e-16,-4.20143079942662e-06,-2.56533591540683e-15,5.01160993782857e-16,-2.32389318650795e-16,-1.9753230530857e-15,7.33063014667535e-16,2.88014614503381e-05,5.41380855148452e-05,-1.98218595465096e-18,5.78150433855947e-06,-4.30211422042248e-16,1.19235318899019e-05,9.96526682263276e-06,-6.06700092162154e-05,-4.33909315653933e-15,0.443144870597235,9.18325292964876e-05,6.37079370992291e-15,-2.08537361009676e-05,-9.70542825545054e-05,-5.85433392040518e-08,-1.21154002456996e-05,0.252979709430808,6.97318342222057e-06,0.0472646035370294,-0.0874865682045262,-4.73999148237068e-16,-2.68413932099249e-07,-8.71492613780046e-09,-9.29793307905533e-16,5.24803311155079e-16,-4.95925841956235e-09,1.43949860462458e-15,-8.3319664046599e-14,-2.84142338343389e-05,0.707106781186551,6.4293630983012e-15,-1.00026286036233e-14,-1.01824593619782e-15,-9.02068758950883e-08,5.6401610801742e-15,-4.02050707323339e-15,-2.69967238413971e-15,-6.83029987039192e-15,1.94291746758087e-15,-7.60056131279681e-16,-9.77891848495537e-15,3.7045159553022e-15,1.04467710080882e-15,1.52520542624546e-14,-0.0905357460425229
"t95",0.114190417226006,-0.184901089224691,-0.0112205962960513,0.0222835176296983,-3.91294215851615e-05,-0.00156581454703139,-0.000880127847387403,-0.00166904058592165,0.0181862454210388,-0.00435525799272793,1.62016337592464e-05,0.000113902730115129,-0.000379607463456626,0.291527581500995,0.0058155452076625,3.81191304137078e-05,1.37552497806202e-08,0.000607768367111864,-0.000206082048228215,-0.000209372385723201,0.000792551005272048,4.02999327762827e-05,6.19032437008139e-05,-0.000810973906027275,0.000134859963113712,-0.000144074375767069,4.57458878348129e-05,0.0639435883131953,-0.000431612232421042,8.19932767476293e-05,0.000644711281085739,-0.0153537218937564,-0.0141903225130247,0.000247583314040872,0.00308748313963278,0.000388571037517132,2.12573513312836e-05,0.288252924512797,-0.0239652778081766,0.00153327935285715,2.98785747658289e-06,0.00496866628344822,-0.000322143239923299,-0.00257885183886656,0.00783203700811193,-0.00111520702586108,-0.000181259443088327,-0.00327260125167401,6.97820380049523e-07,1.35079255491304e-08,7.007265017804e-07,2.77943730521727e-06,-2.55978743570536e-06,1.64622143057035e-06,-8.1019920405487e-07,-0.000697646510846576,6.42250010316943e-07,-1.5071718062898e-05,4.56039950038656e-05,-5.58131582785834e-07,-0.000126243184133959,-3.1150199307424e-06,-2.15396328986024e-15,-4.54503788032489e-05,-3.12186864250853e-16,0.000361098989897725,-0.000809772679372916,-4.6188621169489e-06,-0.000651224214640946,1.71914843946286e-09,-2.90585856278288e-16,-4.20143079907979e-06,-4.28156585275348e-16,8.61025814034504e-16,4.1424399106439e-16,-1.64052142158298e-15,1.59158104138424e-16,2.88014614513791e-05,5.41380855155252e-05,-1.41554233609772e-16,5.78150433899938e-06,-3.94129173741931e-15,1.19235318910104e-05,9.96526682376261e-06,-6.06700092157331e-05,-4.66534002447312e-15,0.443144870597243,9.18325292966774e-05,8.37277817456151e-15,-2.0853736098225e-05,-9.7054282554439e-05,-5.85433375822788e-08,-1.21154002472063e-05,0.252979709430809,6.97318342135552e-06,0.0472646035370415,-0.0874865682045342,-1.07296843382125e-14,-2.6841391302167e-07,-8.71492377988686e-09,1.67788922406504e-15,-3.61907069444442e-16,-4.95926418191454e-09,-1.68987002868006e-15,8.36880974511713e-14,-2.84142331494599e-05,-0.707106781186544,-5.30669282031591e-15,1.00301504593094e-14,1.63604201743753e-15,-9.02068989265415e-08,-3.73559285869635e-15,1.0245858793198e-14,1.384794579389e-15,4.89984874648609e-15,1.66536171142405e-15,5.58209289472699e-15,-2.15958548033094e-14,3.94021313410606e-15,9.20468024854312e-16,1.61065276395943e-14,-0.0905357460425239
"t43",0.111717087690377,-0.17453533127981,-0.0104130382278314,0.0204428018385564,-3.55990652314386e-05,-0.00138209464402759,-0.000770382234633014,-0.00145000018076271,0.015011596475991,-0.00382177614347542,1.59452782348545e-05,0.000128744837268149,-0.00146683780409198,-0.128456360912745,0.00152139594095926,8.00252882230111e-06,1.54911762065275e-09,3.00978534108842e-05,-9.66093037366446e-06,2.94204716785953e-05,-0.000132616265161441,-6.98124398578632e-06,-5.09759563139876e-05,0.000680307854706666,-0.000163197402565997,0.00028554855101487,-0.000106558021787123,-0.497443137527242,-0.00218965340995838,0.000306266245937703,0.00191736150266746,-0.0299616594810038,-0.0220786382368324,0.000364633470639392,0.00344259745161316,0.000249811174359044,9.119015385051e-06,0.0457008536169908,-0.00143447519315645,1.39124248567468e-05,-8.17904643314341e-07,-0.002694610272591,0.0002438490089816,0.00214996089710816,-0.015996581827121,0.00399801967691709,0.00163249275297636,0.0596999302462772,-2.16248789894657e-06,1.75043526137064e-07,7.71511086264813e-06,1.75321716398836e-05,-1.60912896696612e-05,1.02155022949674e-05,-4.27220497515765e-06,-0.0113682211595531,1.90530546613485e-06,-4.46363175894702e-05,0.000126408790397767,-1.53448993816215e-06,-0.000305953034027792,-7.53702871466618e-06,9.06782638320469e-15,-5.23639520354167e-05,4.12209575892306e-16,0.000321033633638802,1.87631705288747e-05,2.74951615500877e-06,0.82254301596378,1.01617719216147e-08,4.66720414298532e-15,-1.50267485735814e-05,1.08977257997211e-14,-1.13562723590459e-15,-7.86066225850797e-16,3.17945170770708e-15,8.88546408441373e-16,3.19624795123337e-05,5.92173908924951e-05,-8.44674271641948e-16,4.47509026683312e-06,-1.85268467234323e-15,6.47295268005421e-06,3.33247040684957e-06,-1.95257882046371e-05,5.45265015862143e-16,0.0068920576062107,-2.36774051682501e-06,-3.1076171246249e-16,4.6337232279025e-06,2.18349478859669e-05,7.72653610726633e-09,7.18843679244241e-07,-0.00462857489690302,1.31039290317262e-06,0.00300102949454193,-9.24101870678378e-05,-2.48461146807526e-15,2.80350892244635e-05,4.62495133130489e-07,-1.89944189416928e-16,1.46624485105272e-15,-1.025916194883e-07,-2.66746119842014e-16,-4.78540105009338e-16,-0.00138069498411539,-1.21843727786649e-16,1.78147711103175e-16,7.68781907859427e-16,4.02978594271222e-16,-9.77487727355887e-07,6.75873179468846e-16,1.26662641087478e-17,-9.15912160462622e-16,-2.17689883153191e-16,-4.9879383643632e-17,-3.3712999852741e-15,-4.6619419164063e-15,3.56450433187986e-15,1.32079766657603e-15,1.62203698321194e-14,-0.09053574604251
"t49",0.111775406522413,-0.174771714303338,-0.0104311915701995,0.0204838091108129,-3.56772379751912e-05,-0.00138609076641818,-0.00077276133676799,-0.00145473830381148,0.0150943610210571,-0.00384576257525621,1.60519121295488e-05,0.000129635478922084,-0.00147765664356334,-0.129454478872617,0.0015352863790049,8.09094316557543e-06,1.56838068284726e-09,3.04945726252255e-05,-9.78855667562345e-06,2.98635973020556e-05,-0.000134644540706938,-7.08836840547225e-06,-5.19661286515294e-05,0.000693570345598185,-0.000166617154632983,0.000292108723651443,-0.000109073252939334,-0.510908585512858,-0.0022621152838215,0.000316874851799902,0.00198665384712591,-0.0311512974078501,-0.0230033751374322,0.000380099295972401,0.0035975055654824,0.000262059743159441,9.58402955352296e-06,0.0481453362912892,-0.00151249038324289,1.46754169075612e-05,-8.64770942556585e-07,-0.00285484310828609,0.000258736490495834,0.00228237083900605,-0.0170783587295701,0.00427839431931049,0.00174863597422215,0.0639585247438457,-2.32862710812767e-06,1.94147240250378e-07,8.57805800269824e-06,1.97937321603635e-05,-1.81696900114507e-05,1.15415403432875e-05,-4.86842905316843e-06,-0.0135775577235677,2.31248923887073e-06,-5.42096198160072e-05,0.000156586112945844,-1.90538693430307e-06,-0.000396284895008523,-9.76840061932172e-06,-8.40892235996437e-15,-0.00011612355541982,-1.57865124680301e-15,0.000925504316823204,-0.00225652873561329,-1.38615348454987e-05,-0.40211081930075,-8.22959438643496e-10,-1.13113972915636e-15,-2.31186132101777e-06,-4.87513644004576e-14,0.707106781186548,8.50067269723972e-15,-1.80333917891207e-15,-6.22779095991269e-16,2.21753612930694e-05,4.12449256941233e-05,7.77753406646699e-17,3.32473375544649e-06,-5.55458457007774e-15,4.97431517299397e-06,2.6233707280076e-06,-1.53910617521978e-05,3.28478563726018e-16,0.00558906678843677,-1.92696619967481e-06,5.63666385264418e-16,3.8537389722635e-06,1.82006362335979e-05,6.49867558766329e-09,6.06111457289119e-07,-0.00390697081082636,1.11069998074801e-06,0.00255966438505827,-7.92287431613691e-05,2.04944101864943e-17,2.42462303426933e-05,4.01814943055965e-07,-4.74341979028228e-16,-2.0462494406591e-16,-9.13138114927592e-08,-7.35563489432872e-16,-7.99439824582391e-16,-0.00123614901996119,-3.02670777913963e-16,-1.47013825412431e-16,1.29300276020714e-16,9.3015385726904e-17,-8.78497085411199e-07,1.16879958934653e-16,6.97423310142881e-16,-1.04125657659474e-15,-8.34435884150642e-16,3.24376575185189e-16,-1.60754104540953e-16,-7.09748264422119e-15,3.72170473242075e-15,1.25308224022528e-15,1.64548725018988e-14,-0.0905357460425252
"t50",0.111775406522413,-0.174771714303338,-0.0104311915701995,0.020483809110813,-3.5677237975176e-05,-0.0013860907664182,-0.000772761336767969,-0.00145473830381147,0.0150943610210571,-0.00384576257525624,1.60519121295124e-05,0.000129635478922138,-0.00147765664356351,-0.129454478872617,0.00153528637900492,8.09094316573789e-06,1.5683806719155e-09,3.0494572625246e-05,-9.78855667565508e-06,2.98635973019659e-05,-0.00013464454070683,-7.08836840586758e-06,-5.19661286516026e-05,0.000693570345598137,-0.000166617154632847,0.000292108723651225,-0.000109073252939358,-0.510908585512858,-0.00226211528382149,0.000316874851799837,0.00198665384712509,-0.0311512974078489,-0.0230033751374317,0.000380099295972307,0.0035975055654824,0.000262059743159311,9.58402955358991e-06,0.0481453362912898,-0.00151249038324289,1.46754169074661e-05,-8.64770942568985e-07,-0.00285484310828699,0.00025873649049608,0.00228237083900653,-0.0170783587295729,0.00427839431931113,0.00174863597422158,0.0639585247438461,-2.32862710774624e-06,1.9414723979479e-07,8.57805800185805e-06,1.97937321611965e-05,-1.81696900128805e-05,1.15415403421981e-05,-4.86842905429827e-06,-0.0135775577235656,2.31248923676807e-06,-5.42096198165296e-05,0.000156586112947713,-1.90538693474793e-06,-0.000396284895010239,-9.76840061887394e-06,9.55114963358421e-16,-0.000116123555419078,7.1891054030773e-16,0.000925504316824032,-0.00225652873559546,-1.38615348434437e-05,-0.402110819300751,-8.22961790741291e-10,-3.38973079303384e-15,-2.31186133548228e-06,3.75892924507659e-14,-0.707106781186547,-7.68958766536189e-15,-4.71071549757631e-16,-1.11117964676984e-16,2.21753612664241e-05,4.12449256943619e-05,6.12245697036485e-16,3.3247337522774e-06,3.77822773067749e-15,4.9743151736419e-06,2.62337072829682e-06,-1.53910617514425e-05,-1.3458305342439e-15,0.00558906678843827,-1.92696619699929e-06,6.38723033333825e-16,3.85373897130951e-06,1.82006362323638e-05,6.49867456026577e-09,6.06111457610009e-07,-0.00390697081082452,1.11069998376227e-06,0.00255966438505832,-7.92287431603586e-05,4.88869748698952e-16,2.42462303461275e-05,4.01814942738038e-07,4.68054561717155e-16,-6.96609762566701e-16,-9.13138123683358e-08,8.18442246386343e-17,-6.78060775238411e-16,-0.00123614901996127,-6.91249076798091e-16,3.05702300807497e-17,-5.06700870930718e-17,-2.35073638413719e-16,-8.78497085197867e-07,5.05702979995512e-16,2.81089675905461e-16,2.97336988824294e-17,-1.05019910543458e-15,5.49890627061735e-16,-1.33342717614739e-15,-1.04108044833369e-14,2.46479368871528e-15,3.76213421091524e-16,1.67264520939766e-14,-0.0905357460425243
"t106",0.115012009081494,-0.188773835905798,-0.0115414230140311,0.0230479661179905,-4.06458768889705e-05,-0.00165638603292694,-0.00093665982665596,-0.00178675182599987,0.0224788941884951,-0.0062049242161428,2.71521624910027e-05,0.000225484035091345,-0.00272582798463572,-0.252230767843043,0.00374943256876866,3.22943165569894e-05,1.25377142294108e-08,0.000570814964546071,-0.000193768371746425,-0.000210135915811407,0.00080181718979637,4.08417298619886e-05,7.39020538211462e-05,-0.000971610610176885,0.000175551194948,-0.000219688909104707,7.44695750329283e-05,0.212327931349828,0.000380877234863803,-3.97418913371573e-05,-0.000175349726359724,0.000395458697741175,-0.000634425851645258,1.40428164221809e-05,0.000290896579218903,3.86749964390681e-05,1.73636173714452e-06,0.0109365500992485,-0.00037070697607641,3.736464518098e-06,-2.6949842763042e-07,-0.00106728775206517,0.000111519348256413,0.00103481574116034,-0.0171767526963918,0.00870828000664867,0.00624998778563032,0.266622559739632,2.18817539397908e-06,1.40217433520701e-08,7.65663905201702e-07,3.68459466689006e-06,-3.3995391585125e-06,2.20150079824551e-06,-1.21689411270726e-06,-0.271456765569584,-1.87812152941267e-06,4.22137301697809e-05,-5.02746129137056e-05,5.66402772038268e-07,4.19551273304275e-05,1.02065610294846e-06,9.65780343610542e-16,-6.92186749198875e-06,-5.32294607530992e-16,6.01782330694054e-05,-0.000149973797520272,-8.73037645725734e-07,-0.000531094447460428,3.32797387565952e-10,-4.02625616121229e-16,-8.16059335018015e-07,5.06002688321704e-15,-2.80230111498455e-16,-9.54292147401992e-17,1.13515858157051e-15,-5.47910532458033e-16,4.03233820709168e-06,7.50296480366383e-06,3.15560644806926e-16,6.10296813021506e-07,4.44436154545258e-15,9.17601305848238e-07,4.84655279668283e-07,-2.8433607727041e-06,-8.84891728984565e-17,0.00102639685859014,-3.53205069804306e-07,-4.51730623534624e-16,6.90283302121655e-07,3.24664594415856e-06,1.13408119425179e-09,1.04924650072605e-07,-0.000673712660344759,1.88289717482511e-07,0.000419170930788075,-1.24591677313113e-05,6.31755576535841e-15,3.40895486543114e-06,5.11023275389117e-08,4.02131344746595e-15,-5.94396902912768e-16,3.26687317570759e-08,-2.25437034657722e-16,5.04742988097972e-13,0.829268772415535,4.01723566955177e-13,3.69087889113496e-14,-1.30958844461914e-15,5.26388146043373e-15,-1.0852390512139e-06,5.08751370828298e-15,-4.82682595984321e-14,-1.18902670433318e-14,9.90931318775968e-16,4.51906533765819e-15,1.92218058489091e-14,-2.75805084748883e-14,-1.95182422783122e-15,3.03910305580944e-15,1.46916555837661e-14,-0.0905357460424556
