,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t29,14.895023,0.68420476,5.253209,5.5837665,4.4053555,5.4481645,3.3754227,4.3509593,3.6929934,5.2078533,6.150769,2.940126,5.4878707,2.0493875,5.1435966,5.6327424,5.308733,5.226573,2.467881,5.540153,3.817124,3.4558651,4.7407265,4.4633427,5.7066503,6.1339087,5.8770843
t30,14.877068,0.7159637,5.2177143,5.614852,4.3774953,5.4332848,3.3506937,4.3478274,3.729936,5.189171,6.1313934,2.9729714,5.4791474,2.070395,5.115364,5.6054697,5.342381,5.217177,2.467647,5.510113,3.7839735,3.4271188,4.7111864,4.464328,5.681858,6.165347,5.847219
t24,14.863383,0.691992,5.216415,5.622955,4.417439,5.440704,3.4327078,4.38931,3.7201967,5.1786427,6.1060514,2.977619,5.5080895,2.0832036,5.142091,5.6157017,5.3072095,5.178793,2.482901,5.5193477,3.8113234,3.4036055,4.715251,4.4487977,5.6963778,6.1920266,5.9109383
t12,14.856026,0.7305868,5.1873283,5.667972,4.384758,5.4299226,3.4596736,4.3832226,3.7402523,5.1276755,6.042208,3.018655,5.503321,2.1111836,5.119413,5.5705295,5.3334317,5.1734653,2.5063956,5.4756494,3.7716792,3.3645368,4.6730714,4.4382534,5.654794,6.2496614,5.9013696
t2,14.740428,0.76059014,5.01666,5.798386,4.4014964,5.4046326,3.58489,4.491905,3.8820014,5.077114,5.9820385,3.1379428,5.5188265,2.1406288,5.0647373,5.561334,5.3955836,5.0366793,2.4438522,5.401497,3.740874,3.3012815,4.6673856,4.4729204,5.634969,6.3257904,5.9836473
t5,14.735204,0.74211055,4.9732924,5.816208,4.4273496,5.4003367,3.6201103,4.5323544,3.8956776,5.0976386,5.9915614,3.1583173,5.5390663,2.1478968,5.0694838,5.5860424,5.3924246,5.0103674,2.4395337,5.4092536,3.7509751,3.2750604,4.6850553,4.4659724,5.6553,6.3288455,6.019581
t15,14.556906,0.7136668,4.602453,6.072336,4.540207,5.345671,3.8968103,4.859863,4.1505485,5.133065,5.953828,3.4148123,5.639316,2.2157612,4.9930825,5.6690164,5.4552903,4.700609,2.31329,5.3364334,3.7178602,3.0607998,4.7480664,4.4539566,5.682114,6.44035,6.304254
t27,14.53618,0.77276844,4.515082,6.1623483,4.518592,5.3497424,4.0072374,4.9104247,4.1799307,5.0990176,5.9334016,3.4789443,5.621288,2.2055962,4.9960485,5.6400414,5.529801,4.642346,2.3454356,5.2518287,3.7374187,3.0154672,4.7302456,4.51738,5.702898,6.4944754,6.34918
t38,14.504353,0.76755923,4.384418,6.2461247,4.526143,5.349814,4.117706,4.9990335,4.239373,5.0825567,5.92739,3.546794,5.6271467,2.2001426,5.004793,5.6528373,5.565692,4.5670915,2.3234062,5.202286,3.7444916,2.9603028,4.7218347,4.516267,5.6814184,6.5338902,6.411957
t47,14.501066,0.8022278,4.380532,6.3104076,4.478641,5.408202,4.167831,5.01306,4.2881775,5.015682,5.9628577,3.5723534,5.5646076,2.1919832,5.043338,5.6333065,5.621385,4.5135384,2.381705,5.1340656,3.754888,2.9069567,4.717944,4.570104,5.7176995,6.587049,6.444406
t168,-3.5482023,7.7591095,7.4209146,2.1212163,10.191572,7.852579,8.711837,4.432649,2.3659637,6.846005,5.07757,4.2023683,2.664943,5.1499176,2.397195,3.3498096,7.486627,6.694439,-1.7983509,4.1817985,1.8035089,7.122757,3.1153934,2.4382885,1.9209535,6.79888,8.834072
t213,-3.5813851,7.7312694,7.469285,2.0928123,10.218419,7.9030538,8.702589,4.4715953,2.3676057,6.8721814,5.0855236,4.211696,2.6920562,5.1397033,2.376033,3.3721898,7.465304,6.686389,-1.7368158,4.2141643,1.8410332,7.126019,3.0809329,2.3759673,1.9414588,6.828511,8.819397
t214,-3.5647776,7.7611094,7.443218,2.085764,10.209521,7.869726,8.7280655,4.4565372,2.3802326,6.8462367,5.088689,4.215481,2.684555,5.1377854,2.390002,3.3587775,7.4631314,6.6730194,-1.7564358,4.2113,1.8207048,7.122808,3.0905201,2.3879032,1.9243191,6.796877,8.822108
t134,-3.336384,7.7168427,7.572234,2.1674037,10.118466,8.012241,8.640562,4.2867146,2.3577557,6.6702423,5.0568566,4.1791086,2.548293,5.3949485,2.359969,3.162297,7.4424686,6.7559505,-1.6497718,4.2698994,1.6732861,6.892672,3.2109427,2.3000875,2.1349704,6.5664043,8.935882
t207,-3.451251,7.775998,7.377618,2.1482415,10.055107,7.8013654,8.744433,4.2325287,2.369713,6.7809486,5.0301604,4.152821,2.6575623,5.2021303,2.4081106,3.2831557,7.527655,6.730412,-1.9040072,4.14225,1.6211605,7.105387,3.1275651,2.569245,1.9088962,6.7346845,8.847857
t208,-3.4154823,7.775181,7.3858676,2.15612,10.064771,7.7935085,8.728778,4.204868,2.348699,6.746918,5.05677,4.1793027,2.6185913,5.2305827,2.4111714,3.2559595,7.4834414,6.711013,-1.898191,4.1828556,1.5933115,7.0772705,3.1612742,2.5383599,1.9175864,6.6964836,8.890876
t263,-3.4042597,7.753762,7.4009643,2.1913512,9.981949,7.829994,8.700215,4.1796775,2.3390813,6.7386303,5.0024095,4.114292,2.625777,5.260015,2.405828,3.23426,7.5596743,6.7904053,-1.9311404,4.135766,1.5711375,7.070586,3.1599374,2.5996482,1.9505786,6.706501,8.88787
t264,-3.4225454,7.765427,7.3957396,2.157119,10.017292,7.820202,8.740034,4.200358,2.3698514,6.756922,5.0124493,4.134129,2.656187,5.232405,2.3989224,3.2560806,7.5294185,6.7522054,-1.8962841,4.150261,1.5905935,7.079248,3.1284711,2.564676,1.9336574,6.710828,8.856943
t229,-3.4139917,7.7290163,7.5092564,2.0685186,9.999833,7.916781,8.788692,4.209202,2.4364116,6.7324514,4.9971323,4.1284785,2.7279625,5.2704816,2.335307,3.2392888,7.472934,6.719111,-1.7720097,4.2345543,1.5893301,6.9773784,3.0422697,2.4438174,2.0478199,6.686333,8.798092
t230,-3.4634328,7.7139416,7.464207,2.1402247,9.96152,7.902372,8.716553,4.2754016,2.3788462,6.8013277,4.9811807,4.102053,2.7053254,5.2394085,2.358939,3.2843945,7.5296354,6.782153,-1.8106136,4.1729684,1.6698952,7.0505466,3.0792685,2.480524,1.9986007,6.7523108,8.824526
t222,-3.416549,7.7438583,7.428058,2.1433752,9.999203,7.85324,8.745663,4.207741,2.372921,6.7517524,5.004528,4.1275396,2.667264,5.2451468,2.3794749,3.250091,7.510538,6.7602043,-1.8527066,4.175261,1.598573,7.05446,3.109995,2.5198946,1.9642256,6.703086,8.853059
t192,-3.339932,7.7101727,7.526142,2.1811678,10.046647,7.9772253,8.690627,4.2699633,2.3485458,6.7001543,4.9972277,4.1184177,2.6053498,5.362187,2.3646786,3.180301,7.497553,6.801603,-1.6903605,4.215384,1.6601328,6.947114,3.1579363,2.355154,2.0865216,6.6158843,8.90325
t193,-3.2871454,7.7448525,7.5011315,2.1905982,10.056662,7.9448996,8.735434,4.1971416,2.3669522,6.6317935,5.003038,4.1294746,2.6374958,5.378057,2.3789718,3.124696,7.4986176,6.7898154,-1.7284629,4.2133026,1.5869734,6.943089,3.1411812,2.3896658,2.0616186,6.5409827,8.909751
t211,-3.4106746,7.7365775,7.4907074,2.1152687,10.02233,7.92663,8.745294,4.2583613,2.3987882,6.736819,5.0032735,4.129148,2.6856136,5.277082,2.3616312,3.2349129,7.499005,6.744194,-1.7485226,4.206126,1.640962,7.002991,3.0860384,2.4006166,2.0285525,6.670127,8.837519
t212,-3.4785044,7.7451487,7.489445,2.0761878,10.088167,7.9237046,8.750218,4.3429723,2.4159944,6.773039,5.0313754,4.159349,2.7174015,5.224286,2.3601692,3.2808287,7.483693,6.6990757,-1.7307596,4.217983,1.7126589,7.046745,3.054633,2.364827,1.9959362,6.7172747,8.811783
t173,-3.4064138,7.7379746,7.4821577,2.1495404,10.033432,7.9231954,8.7069,4.2716618,2.3749352,6.738827,5.012983,4.13541,2.6463382,5.2874107,2.3742394,3.2319033,7.5042744,6.7602415,-1.7587438,4.1969337,1.6547481,7.002307,3.129099,2.4011679,2.0286782,6.6648865,8.8656845
t255,-3.4408174,7.7312646,7.5034194,2.1421387,10.114525,7.945337,8.693188,4.3631134,2.370091,6.7515125,5.0468154,4.1708245,2.6566772,5.277911,2.3694594,3.245678,7.479002,6.7328796,-1.7280734,4.2219567,1.7352619,7.022179,3.117699,2.3663607,2.020062,6.684859,8.87376
t256,-3.4836504,7.763829,7.4728036,2.0776827,10.172655,7.9043856,8.760496,4.388177,2.40204,6.7773128,5.0738153,4.2050376,2.6916652,5.1983004,2.3791807,3.293242,7.459247,6.6641726,-1.7183636,4.222597,1.7573634,7.0624833,3.0743172,2.35124,1.9698325,6.704251,8.823633
t110,-3.357246,7.726561,7.582793,2.1014085,10.064602,8.014742,8.692284,4.255123,2.4155889,6.676339,5.0157924,4.142224,2.6165738,5.3611536,2.3381653,3.1812904,7.4545135,6.729919,-1.6374868,4.27134,1.6322055,6.878001,3.1419144,2.275916,2.1517117,6.574104,8.867521
t125,-3.540903,7.7479877,7.4493976,2.1032252,10.181447,7.8820477,8.719317,4.4302635,2.3761783,6.837511,5.0710497,4.1971517,2.6841722,5.1621766,2.38342,3.3412092,7.477967,6.692336,-1.7645832,4.1998973,1.8006332,7.107459,3.0922396,2.4032214,1.9417837,6.788301,8.825492
t126,-3.363174,7.7230444,7.566089,2.151382,10.123247,8.004248,8.652478,4.3035054,2.371476,6.683199,5.0582533,4.181916,2.5799127,5.3688297,2.3581243,3.1792822,7.444546,6.7388153,-1.6600401,4.267907,1.6828728,6.913056,3.1832483,2.3001451,2.1175869,6.5851984,8.9164915
t11,14.584772,0.74780345,4.643167,6.05589,4.5037932,5.3600235,3.8918393,4.8102674,4.11106,5.1071954,5.957414,3.3856168,5.601985,2.2014217,5.0148373,5.6359477,5.473979,4.744614,2.3551311,5.3159857,3.7368207,3.0887845,4.7225027,4.4873433,5.685276,6.4391265,6.2603507
t43,14.406427,0.8525218,4.234969,6.380733,4.5540586,5.2568035,4.25976,5.075259,4.252537,5.1432567,5.8229604,3.6360474,5.7180047,2.2200682,4.902671,5.6317024,5.6615458,4.462949,2.3253405,5.1071143,3.7261539,2.9308407,4.793946,4.573651,5.7427115,6.5986714,6.4493365
t77,13.867473,1.3997879,3.3712506,7.178006,4.715734,4.8068647,5.2310066,5.407745,4.278249,5.4600735,5.1789374,4.1725526,6.1602116,2.2883782,4.1055,5.5322046,6.224923,3.9181097,2.4860055,4.4581923,3.6131692,2.776198,5.17771,4.987207,6.1315765,7.0262794,6.6682715
t145,13.801218,1.5679833,3.117954,7.3920155,4.813493,4.775497,5.5920997,5.4894094,4.2329264,5.572879,5.002802,4.4030495,6.318908,2.3097248,3.9245641,5.507754,6.372538,3.7213311,2.5891528,4.291712,3.5543194,2.7561312,5.247134,5.0641804,6.2146983,7.1347475,6.7639437
t167,13.841426,1.6812352,3.0188487,7.429034,4.8727813,4.768794,5.911199,5.5787063,4.183082,5.708568,4.897809,4.4658384,6.3995166,2.3114078,3.8829865,5.564404,6.449189,3.5824766,2.6262329,4.232306,3.5965507,2.8029878,5.2914557,5.026438,6.2621303,7.1558847,6.809106
t194,13.817848,1.675646,3.0233183,7.4233913,4.876515,4.757482,5.878769,5.5777955,4.1829004,5.6888156,4.9077587,4.46129,6.3927,2.3123493,3.868956,5.548508,6.439112,3.5931456,2.6036494,4.230212,3.5931687,2.8015075,5.293975,5.0334845,6.2726493,7.1720643,6.818933
t195,13.808304,1.6710852,3.0402694,7.4153476,4.8734655,4.752051,5.8381295,5.5811253,4.18717,5.6787677,4.9131584,4.4544334,6.3875875,2.316436,3.8681834,5.543188,6.4256887,3.6046457,2.593605,4.2313404,3.5976791,2.800469,5.2974052,5.036761,6.2799172,7.173856,6.8167396
t109,13.829249,1.4960546,3.2218912,7.2973905,4.77274,4.7932878,5.450913,5.4643183,4.265189,5.54074,5.080454,4.3013487,6.2518654,2.3057358,4.0027404,5.529379,6.300632,3.7991505,2.5465457,4.364621,3.5936341,2.7614915,5.216484,5.029358,6.1859975,7.0836835,6.7177377
t101,13.784648,1.4777706,3.2715006,7.2689223,4.743677,4.728911,5.354183,5.4127855,4.2579093,5.482161,5.10548,4.188965,6.1880383,2.3031871,4.009483,5.5201154,6.3032303,3.8636966,2.49905,4.398364,3.57861,2.7837799,5.2227626,5.0532455,6.1735244,7.1153965,6.73524
t102,13.795195,1.5795823,3.101689,7.377257,4.8210826,4.7588596,5.6415253,5.513144,4.2468677,5.6134152,5.0026107,4.382704,6.318071,2.325708,3.910938,5.532498,6.349397,3.7001407,2.5826123,4.3016086,3.589902,2.7646832,5.2459936,5.055967,6.2338085,7.147069,6.7658386
t188,13.872559,1.750084,3.003467,7.437518,4.914764,4.841503,5.9487042,5.681866,4.1885705,5.81656,4.8333726,4.544129,6.470262,2.340414,3.8925004,5.6098905,6.4230146,3.4806936,2.635167,4.190895,3.6712496,2.8211162,5.312757,4.998347,6.32991,7.126156,6.81061
t228,13.95325,1.7235758,3.0006382,7.4481325,4.9437323,4.9252563,5.9881387,5.6742053,4.1579075,5.817278,4.8490644,4.621558,6.5137825,2.2862878,3.9508343,5.6045685,6.4916997,3.4526432,2.6750607,4.177655,3.6233544,2.8053567,5.289745,4.9487405,6.2855945,7.0629187,6.809602
t265,13.893547,1.7247933,3.006682,7.4354897,4.9082828,4.8598514,5.9412513,5.6599517,4.19091,5.8020377,4.854181,4.5562944,6.4665065,2.3239503,3.9149747,5.6048374,6.433612,3.4973397,2.6488245,4.2026324,3.649321,2.8086686,5.2955375,4.988778,6.301185,7.105807,6.8004613
t266,13.924162,1.7083822,3.0243337,7.4331207,4.9175563,4.8968306,5.911571,5.641287,4.158487,5.7617598,4.8652325,4.583784,6.4687257,2.286974,3.9488542,5.580127,6.4948955,3.5070083,2.6487186,4.196103,3.6093214,2.7992575,5.2960405,4.9699135,6.273122,7.082601,6.813322
t166,13.860065,1.6222652,3.1072667,7.3819227,4.8673067,4.861343,5.6639967,5.5764,4.2059507,5.6535373,4.957296,4.482353,6.3807783,2.303708,3.958505,5.5415673,6.419481,3.6269937,2.5888767,4.256992,3.6030588,2.779256,5.270793,5.007185,6.257022,7.0944595,6.7834616
t147,13.92118,1.6617285,3.0509605,7.4175587,4.895639,4.9284244,5.809017,5.6154046,4.1941805,5.7151012,4.91289,4.5777693,6.433033,2.2957344,3.9654272,5.5543714,6.464239,3.561154,2.626646,4.222111,3.5987713,2.7666476,5.265395,4.9885173,6.264428,7.070434,6.799253
t93,13.852437,1.4178239,3.346596,7.1986704,4.724702,4.7939167,5.2632318,5.413122,4.27305,5.4690466,5.161774,4.184904,6.171877,2.2898974,4.0848727,5.530963,6.242158,3.9007194,2.490748,4.4423504,3.6072912,2.7774835,5.187705,4.9981565,6.141924,7.043673,6.6820354
t86,13.874895,1.3947606,3.3771431,7.1719494,4.714916,4.814012,5.2258945,5.407424,4.2779536,5.459609,5.1847396,4.1734114,6.1591763,2.2861106,4.113547,5.5343337,6.21949,3.9194455,2.4855225,4.462407,3.6160598,2.7771628,5.173876,4.981288,6.12805,7.0192747,6.664484
t107,13.786421,1.5380361,3.181096,7.33277,4.7975044,4.7529955,5.5048685,5.4725246,4.23306,5.534793,5.0428753,4.3243127,6.271592,2.304618,3.9483194,5.5083423,6.351745,3.7682145,2.5378158,4.3294287,3.5723693,2.7765362,5.244693,5.0500574,6.209077,7.1378694,6.7602487
t186,13.500391,1.7888405,2.8845053,7.5029044,4.9594836,4.356505,6.0738983,5.5338526,4.0780244,5.5956583,4.849928,4.350587,6.390713,2.3237445,3.5551386,5.4636765,6.555913,3.5732882,2.454534,4.170347,3.5016434,2.9178033,5.4327655,5.131592,6.40648,7.5588393,7.0242696
t187,13.512944,1.751605,2.9212382,7.479887,4.9315157,4.339469,5.9969945,5.502508,4.0947986,5.5757403,4.8860335,4.3293552,6.3603396,2.3291054,3.572268,5.455978,6.538613,3.6225927,2.449372,4.200223,3.5044289,2.9044926,5.4242973,5.139764,6.3905396,7.5407434,6.9998074
t215,13.402087,1.7515923,2.9010305,7.435495,4.9458957,4.0023565,6.045365,5.4373746,4.0764155,5.461471,4.9414,4.202306,6.2645226,2.3896177,3.4618676,5.3435893,6.5911975,3.6408744,2.3838513,4.2246375,3.5564892,2.9247503,5.5113792,5.252407,6.4575596,7.6988893,7.06142
t216,13.405124,1.7287,2.904021,7.457171,4.9016213,3.940079,6.019115,5.418288,4.118031,5.4561205,4.9422846,4.2069263,6.261154,2.3912365,3.44279,5.3445916,6.5865254,3.6965315,2.4241967,4.228012,3.539582,2.8824997,5.51818,5.263523,6.449101,7.730793,7.0348377
t189,13.359247,1.7850332,2.8721614,7.4935665,4.9776344,3.8758395,6.0707636,5.4209137,4.037215,5.5231595,4.9028625,4.256023,6.3266687,2.3826914,3.3821523,5.398033,6.6673427,3.6351016,2.333593,4.2324433,3.4795308,2.967806,5.5529737,5.210991,6.495701,7.770714,7.115431
t236,13.336572,1.7987362,2.8689275,7.4864707,4.9873095,3.7871313,6.088207,5.42571,4.0456495,5.5430527,4.9078236,4.25293,6.315107,2.389758,3.3720987,5.398244,6.6680274,3.6489515,2.2929456,4.2351274,3.4923556,2.9698353,5.544035,5.2117376,6.5025706,7.8072433,7.1460333
t237,13.345887,1.8146259,2.913796,7.3938856,5.0319324,3.6990066,6.0704994,5.492665,4.013565,5.504727,4.9415483,4.1846433,6.2691,2.398491,3.414738,5.33096,6.6395307,3.5769303,2.2467759,4.2244277,3.5889335,3.0037556,5.5006647,5.248151,6.4877267,7.791055,7.163846
t248,13.345921,1.7765665,2.8787658,7.4577575,4.975759,3.743069,6.064037,5.4228916,4.058927,5.51189,4.941756,4.22233,6.282365,2.4112828,3.3534522,5.3653245,6.665552,3.6432412,2.3077247,4.254878,3.5225844,2.9553337,5.5467777,5.2401834,6.503718,7.833681,7.1237874
t249,13.345933,1.775825,2.8738139,7.4698696,4.971441,3.7254598,6.0662622,5.417886,4.062115,5.5188336,4.933707,4.233079,6.292241,2.4079018,3.3492675,5.3767195,6.6690135,3.6504073,2.3125434,4.2539535,3.5091732,2.9522436,5.5501523,5.233018,6.504267,7.83685,7.1219807
t243,13.363464,1.7792171,2.887727,7.4467583,4.9683228,3.7199118,6.0659304,5.4455967,4.074222,5.5184565,4.935255,4.224026,6.2782226,2.3955164,3.3611484,5.3639994,6.6491137,3.6396515,2.316179,4.2378125,3.530526,2.9400609,5.5260615,5.2296095,6.4837375,7.841484,7.1130447
t227,13.306607,1.7933688,2.8639598,7.482126,5.005388,3.7337146,6.062702,5.3880224,4.0163026,5.5376263,4.937108,4.2402854,6.3039284,2.4325821,3.327495,5.38503,6.710793,3.6405253,2.2696035,4.2779784,3.4992085,2.9984927,5.590617,5.2429094,6.543003,7.84759,7.1665506
t254,13.40978,1.7668109,2.8852232,7.4611197,4.9398026,4.19153,6.1169777,5.4732237,4.0717783,5.4779882,4.878778,4.235668,6.313909,2.3341053,3.495237,5.394155,6.557849,3.628008,2.399538,4.174189,3.5169744,2.930859,5.4670105,5.196802,6.4195724,7.6650195,7.063881
t267,13.413885,1.7607844,2.8938615,7.4496536,4.95119,4.1978526,6.1130967,5.465173,4.0534678,5.482423,4.8813734,4.239149,6.323671,2.3255675,3.5150216,5.4167647,6.527812,3.6236358,2.3746963,4.1865654,3.5100565,2.9515631,5.4356546,5.173014,6.4009047,7.651327,7.0567803
t268,13.401606,1.7626175,2.9087787,7.4616785,4.9252,4.153591,6.076212,5.4713106,4.0827904,5.4689126,4.8843427,4.2227364,6.3013086,2.327898,3.4696677,5.376788,6.566004,3.6534023,2.3972049,4.173954,3.501767,2.9178083,5.4694047,5.208026,6.412873,7.694469,7.063179
t233,13.4121685,1.8565507,2.9052773,7.481397,5.022574,4.3280435,6.116304,5.5484843,3.9687898,5.5091896,4.8038683,4.264491,6.3764625,2.2646697,3.5146847,5.3900895,6.6101375,3.5460165,2.357229,4.0923915,3.4703193,3.0121686,5.4653544,5.1544275,6.412959,7.5997167,7.121538
t234,13.403173,1.8498974,2.9391546,7.4675436,5.011151,4.3365893,6.0851064,5.528972,3.9647646,5.4848638,4.820317,4.2403445,6.3586497,2.2621784,3.5006552,5.360076,6.5938873,3.5562189,2.362234,4.1015167,3.4665132,3.0064616,5.4573617,5.180533,6.3887763,7.6234417,7.1040535
t172,13.446928,1.7803818,2.8761392,7.4725356,4.9362845,4.271701,6.1131396,5.4878693,4.060592,5.526066,4.871746,4.28724,6.3377857,2.3311007,3.5342166,5.4244323,6.541471,3.61902,2.4274578,4.173322,3.515286,2.919326,5.451782,5.1788692,6.4146447,7.619436,7.03991
t158,13.412279,1.8395799,2.8758755,7.5120406,4.981331,4.2773147,6.093881,5.5382676,4.015173,5.553152,4.8221326,4.306768,6.380136,2.2966673,3.481515,5.4183507,6.6204367,3.5899503,2.3984494,4.122778,3.4740849,2.966121,5.4845667,5.160315,6.4352837,7.6418357,7.1029115
t62,14.266789,1.0049158,3.9909668,6.6320577,4.604257,5.144551,4.539159,5.183366,4.2705603,5.233234,5.6456594,3.817097,5.844574,2.219177,4.6880956,5.6150746,5.821716,4.2933626,2.3710089,4.9062963,3.699101,2.873219,4.908344,4.6878877,5.8607297,6.7050166,6.535712
t73,13.922371,1.3380919,3.4561996,7.099684,4.700567,4.856675,5.1330476,5.382372,4.280318,5.430106,5.2492223,4.123376,6.1185517,2.2705312,4.194897,5.5547667,6.1662765,3.9621887,2.463068,4.5227065,3.6321967,2.789992,5.1389155,4.936762,6.08905,6.979396,6.650925
t119,13.878987,1.5458584,2.9723759,7.4271855,4.8201213,4.829921,5.984532,5.5363507,4.358512,5.8002973,5.029118,4.4772735,6.3864145,2.3645313,3.9105282,5.6194363,6.1819253,3.62514,2.6988459,4.3190217,3.6407583,2.7325838,5.1343436,5.0374427,6.2146726,7.0785356,6.6867304
t165,13.894992,1.6044139,2.967705,7.4332104,4.856975,4.8596654,5.9889607,5.5972657,4.323668,5.8004785,4.968924,4.51781,6.4217143,2.3587067,3.8962004,5.613446,6.203963,3.5692704,2.697085,4.280774,3.6511767,2.7308078,5.1708336,5.0223947,6.247871,7.0793567,6.712749
t269,13.938031,1.5425609,2.940625,7.454433,4.869547,4.874488,6.0473723,5.5428143,4.3339634,5.862059,5.026561,4.5913553,6.4892344,2.311978,3.9499168,5.659029,6.2717733,3.5520904,2.7665782,4.3101177,3.6036527,2.7652152,5.1284065,4.9682894,6.1751995,7.035853,6.671597
t270,13.972966,1.5367376,2.9668775,7.4535007,4.908092,4.910192,6.046708,5.5969625,4.3027697,5.8394012,5.0233393,4.596934,6.5196486,2.3085165,3.929052,5.6443706,6.231495,3.5024402,2.7801816,4.268627,3.6175566,2.7303984,5.132828,4.9549465,6.2094917,7.0093155,6.6756487
t137,13.931052,1.5851274,2.9168026,7.458434,4.864571,4.8679547,6.0897727,5.585538,4.3438354,5.875185,4.984156,4.5674405,6.4734526,2.3452675,3.9091613,5.659953,6.204139,3.5320053,2.759779,4.2921696,3.6424103,2.7447298,5.135856,4.991817,6.214774,7.0532823,6.682008
t138,13.938041,1.6174145,2.8825858,7.472879,4.8713603,4.8638725,6.1479616,5.601332,4.334772,5.9132385,4.9512954,4.5914893,6.4972267,2.3435206,3.9031959,5.678168,6.226303,3.5005145,2.7756593,4.2812543,3.6466415,2.7600603,5.146717,4.982132,6.217765,7.058834,6.6891975
t49,14.388041,0.88944674,4.178167,6.465616,4.567643,5.248821,4.339437,5.1050086,4.268407,5.159515,5.7871594,3.706151,5.740935,2.2038276,4.8571033,5.6319823,5.69538,4.409595,2.3432267,5.0436044,3.718893,2.9017167,4.821716,4.6055055,5.7802753,6.6111493,6.4913096
t35,14.434494,0.8646075,4.232785,6.455412,4.5689507,5.299318,4.311722,5.0775504,4.2721586,5.1491103,5.8232026,3.7090833,5.716759,2.179353,4.892426,5.6460075,5.655756,4.42372,2.350363,5.0576887,3.7196739,2.8947139,4.807293,4.5936,5.781153,6.5707755,6.497738
t33,14.492181,0.6373308,4.1860566,6.41578,4.56812,5.469976,4.271515,5.1850443,4.4465895,4.9581423,6.0472407,3.700845,5.5734215,2.1337385,5.1687818,5.7500644,5.6242447,4.37064,2.2991543,5.076751,3.782984,2.7681046,4.652296,4.5122323,5.591782,6.6494646,6.617672
t72,14.409829,0.60069203,4.0544796,6.4015217,4.5797215,5.4794207,4.3539286,5.305273,4.5146637,4.9653983,6.0588217,3.6778157,5.6215935,2.1735704,5.2114487,5.7717896,5.613869,4.279435,2.2093437,5.1102467,3.77258,2.7106555,4.6785603,4.4300423,5.550677,6.69308,6.6433992
