,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t29,1.4281439,6.4446783,5.1967783,3.8942845,0.46484584,4.035974,-0.2612827,-0.26365945,-0.26953268,-0.06376905,-0.010140595,0.0031551593,-0.13331953,0.28604174,-0.029988378,1.1087401,-0.027889358,0.0076947785,0.016419386,-0.8947267,0.59755266,-0.05022437,-0.26809272,3.887757,0.12030865,2.6971858,-0.2109635
t30,0.7857088,4.248877,4.507969,3.3766358,-0.020882688,2.1881373,-0.21113041,-0.052990213,-0.14978494,-0.13104221,1.3476671,0.00065805134,-0.05215205,0.2978378,-0.0011049896,1.1045905,-0.048288926,0.12956673,0.0067448653,-0.7627877,-0.053989906,-0.03226667,-0.18824908,2.3678575,0.11566448,2.276194,-0.22675131
t24,1.6770226,7.835846,5.7449884,4.044143,1.3412964,5.5172787,-0.3060681,-0.38492438,-0.3595513,-0.01972684,-0.07856274,0.003932747,-0.16626196,0.29861665,-0.049192175,1.1577595,-0.010964717,0.014730633,0.01934076,-1.0304433,1.6424441,-0.03762232,-0.32627392,4.842644,0.13455029,2.9220033,-0.2119957
t12,1.7945557,8.640873,6.099734,4.04174,1.9348254,6.5075445,-0.33033168,-0.4597877,-0.41501203,0.123922706,-0.12532352,0.004430708,-0.19142032,0.30216977,-0.058170643,1.257456,-0.0040259273,0.01919667,0.02151804,-1.0902333,2.3087728,-0.034133565,-0.36081487,5.3389344,0.13806282,3.1303666,-0.20638311
t2,2.201345,11.22985,7.210699,4.1323895,3.8124917,9.284134,-0.43910554,-0.67388,-0.5500683,1.1069978,-0.2465277,0.0059490455,-0.25263977,0.29471713,-0.08518071,1.7288111,0.36446688,0.03246633,0.030846927,-1.2532259,4.2163253,-0.05607552,-0.45505258,6.7315574,0.14888379,4.112669,-0.18676634
t5,2.184619,12.025465,8.4480295,4.342136,4.1668625,9.676065,-0.47624332,-0.7078613,-0.60267806,0.7693037,-0.23841488,0.006191953,-0.25981194,0.2903181,-0.097721584,2.488006,-0.0089058755,0.034094125,0.03422928,-1.2753412,4.166673,-0.099198416,-0.4732895,7.2756515,0.16014843,5.109563,-0.24881893
t15,2.418553,13.981895,12.994708,5.4061346,4.4704213,9.810113,-0.63091266,-0.67221904,-0.62184167,-0.091513634,-0.15031627,0.005382177,-0.18758364,0.24011144,-0.12347695,5.2087836,-0.13535635,0.032729533,0.05323974,-1.3172187,3.0496132,-0.3328265,-0.51689535,8.279031,0.197614,9.090045,-0.45773536
t27,1.6878426,11.489554,12.461223,5.518186,2.9014251,6.6515503,-0.5608223,-0.37206534,-0.47276527,-0.2057442,0.32864335,0.0017980995,-0.14837384,0.28759578,-0.09879518,5.030667,-0.19251186,0.01349647,0.046924222,-1.1692195,1.0251883,-0.34442592,-0.41845438,6.7578144,0.18473251,8.718887,-0.5288063
t38,1.0503714,8.763075,12.30316,5.2570257,2.4848695,4.367491,-0.50112057,-0.09289311,-0.3600969,-0.29315805,2.423876,0.40385088,-0.1159012,0.37790895,-0.07581578,4.987933,-0.25060418,0.4900674,0.037405383,-1.0570565,-0.053437274,-0.32136226,-0.34222478,4.8362784,0.17044045,8.486909,-0.5767892
t47,0.36730492,7.805132,11.599378,4.384561,2.5757253,3.2893612,-0.44660884,1.1648893,-0.39637637,-0.36087042,5.2331014,0.9975737,-0.15072566,0.51604426,-0.052439358,4.6754713,-0.3085172,2.3855243,0.040074997,-1.0662915,-0.09115365,-0.23566453,-0.35542154,4.2917185,0.15047108,8.312743,-0.6008226
t168,-0.036854405,-1.016733,4.2624907,-0.0025078207,-0.1502013,-0.37821832,-0.08579596,16.6513,-0.123392254,-0.813192,31.05843,11.127719,-0.19825253,1.9911289,4.1983557,2.735696,-0.57384527,18.29344,0.062468097,-0.6547374,-0.45032284,5.4946146,-0.4647561,4.5356108e-05,0.032149024,6.3704824,-0.5370021
t213,-0.041271664,-1.0135455,4.2604117,-0.004756113,-0.14578965,-0.3739824,-0.08422482,16.664627,-0.12486258,-0.81116414,31.069235,11.070577,-0.20161797,1.994231,4.1568537,2.6726937,-0.5769097,18.332144,0.0629869,-0.6548451,-0.45182148,5.5027957,-0.46627086,8.019766e-05,0.03072069,6.38122,-0.5352821
t214,-0.04533254,-1.0135862,4.2827687,-0.003971733,-0.14613783,-0.37306434,-0.0853827,16.663,-0.12599793,-0.81224483,31.052105,11.105667,-0.19998696,1.9933043,4.1447196,2.6982932,-0.5771759,18.338911,0.06300723,-0.6599099,-0.45230985,5.4814253,-0.46527576,8.9519315e-05,0.030800022,6.3884277,-0.53680295
t134,-0.3131838,-0.4000369,5.424186,-0.006833912,0.5072827,-0.26221797,-0.13702446,14.793013,-0.2632332,-0.77609026,26.658226,8.620021,-0.26083335,1.6971993,3.5398664,3.0056775,-0.52201337,16.479563,0.04687523,-0.9243408,-0.4152874,3.9352205,-0.4379012,1.4606198,0.034183353,5.871981,-0.65857285
t207,-0.10713923,-0.96224123,4.3745904,-0.009944199,-0.11726612,-0.3803156,-0.08975946,16.98533,-0.14734681,-0.8266095,31.611979,11.129701,-0.21625361,2.0265417,4.2908998,2.7727914,-0.5840784,18.752642,0.06168371,-0.67936313,-0.4494393,5.740479,-0.47981834,0.30010134,0.032153223,6.331957,-0.55668604
t208,-0.106553614,-0.96051306,4.363606,-0.0104363235,-0.12031728,-0.379723,-0.087485395,16.990633,-0.14459331,-0.825384,31.570736,11.124484,-0.21555422,2.0239558,4.2726703,2.7550766,-0.58373874,18.754879,0.061854355,-0.6748836,-0.4481509,5.741973,-0.47966486,0.27823454,0.031680457,6.316664,-0.5536618
t263,-0.11140986,-0.96172696,4.338177,-0.011073573,-0.12364745,-0.38072312,-0.08608361,16.984764,-0.14750218,-0.82466304,31.597872,11.140205,-0.21796528,2.0258393,4.316524,2.7640004,-0.58375096,18.743626,0.062017266,-0.6726936,-0.4478563,5.7466426,-0.4805266,0.29016823,0.031908046,6.315606,-0.5550621
t264,-0.11153027,-0.9616083,4.3392606,-0.011021838,-0.1235443,-0.38071808,-0.08595303,16.982817,-0.14792147,-0.82451004,31.598001,11.141689,-0.21805957,2.0257313,4.3155165,2.7681382,-0.5837423,18.743576,0.062009208,-0.6726075,-0.44763726,5.745717,-0.48047644,0.29297012,0.03196023,6.315275,-0.5556009
t229,-0.1492496,-0.87073,4.546391,-0.010565939,-0.0841655,-0.36429736,-0.09576896,16.694626,-0.16988327,-0.82068175,30.898827,10.749564,-0.2264805,1.9780512,4.201956,2.8192503,-0.57546985,18.462507,0.059338905,-0.7200013,-0.44437665,5.478878,-0.47529033,0.5142751,0.03218098,6.2599053,-0.57691836
t230,-0.1726395,-0.82018226,4.641032,-0.010875188,-0.065710396,-0.3543054,-0.09976198,16.53726,-0.18126114,-0.81805396,30.527643,10.544417,-0.23317465,1.9531796,4.1542144,2.8357518,-0.57136893,18.318058,0.05793948,-0.7456554,-0.44188643,5.329007,-0.4725681,0.6320968,0.032361563,6.2281294,-0.5879426
t222,-0.10594435,-0.96305144,4.3596272,-0.010437544,-0.12211636,-0.38325262,-0.08714403,16.988258,-0.1460539,-0.82518226,31.609306,11.140247,-0.21449867,2.0234835,4.297273,2.801892,-0.5835949,18.729673,0.061797664,-0.6718684,-0.449281,5.743631,-0.4795601,0.28185785,0.032436587,6.333559,-0.5562553
t192,-0.23016588,-0.6550582,4.9005485,-0.008646473,-0.0040624947,-0.31277424,-0.11877563,15.732316,-0.2122122,-0.80043566,28.845167,9.703826,-0.24808142,1.8436902,3.917747,2.8936377,-0.5500003,17.529799,0.05229719,-0.83669597,-0.43381926,4.7220774,-0.45486265,0.93983257,0.03135676,6.072965,-0.61748385
t193,-0.22172265,-0.67282593,4.867331,-0.008457519,-0.01049102,-0.3161384,-0.11738984,15.786654,-0.20820558,-0.80124426,28.975494,9.772647,-0.2459186,1.8525501,3.9332967,2.8852453,-0.5514638,17.581087,0.05278326,-0.82768685,-0.43468,4.7745285,-0.4557921,0.8971386,0.031307623,6.0828,-0.613804
t211,-0.15615538,-0.8343589,4.535185,-0.011587518,-0.07937431,-0.34919333,-0.104713455,16.480953,-0.16984984,-0.8160768,30.470583,10.467201,-0.23438375,1.949156,4.1430097,2.8520994,-0.57301635,18.201721,0.056728076,-0.7582946,-0.4424415,5.300845,-0.47058657,0.48650232,0.032816935,6.1858034,-0.5822281
t212,-0.09536195,-0.97315955,4.2731986,-0.010811384,-0.13211581,-0.37547278,-0.09403477,16.925571,-0.13937117,-0.82343304,31.499218,11.057353,-0.21719092,2.0169632,4.2682366,2.8141563,-0.5851854,18.608858,0.060492307,-0.690796,-0.44828472,5.6940784,-0.47786564,0.14078596,0.03251362,6.26956,-0.55447775
t173,-0.11849567,-0.90328115,4.4561872,-0.0070316847,-0.097445875,-0.36186272,-0.105339035,16.624325,-0.15305279,-0.81703424,30.875818,10.761277,-0.2203628,1.9772137,4.134811,2.8362205,-0.5737239,18.321728,0.058539268,-0.72818375,-0.44489378,5.4708457,-0.47036564,0.3620408,0.0324443,6.179152,-0.5705635
t255,-0.09859376,-0.96728945,4.3180223,-0.008118352,-0.120215215,-0.37441924,-0.097356275,16.856947,-0.1396599,-0.8209772,31.491507,11.101185,-0.21143372,2.015094,4.1760783,2.8699315,-0.58182275,18.589985,0.060725383,-0.69082576,-0.44896114,5.6748214,-0.47378996,0.21050407,0.03146748,6.2542796,-0.5563289
t256,-0.0991012,-0.9671598,4.315294,-0.008319878,-0.1214036,-0.3745258,-0.097040825,16.85836,-0.13930508,-0.8210028,31.497116,11.098851,-0.21189536,2.0152202,4.1824355,2.8731523,-0.58216757,18.58906,0.060649473,-0.69147056,-0.44912744,5.673385,-0.47377592,0.20889127,0.03160672,6.2595787,-0.5566117
t110,-0.3870575,-0.04716758,6.093706,-0.0035101054,1.0108588,-0.18906854,-0.15895249,13.385115,-0.30480027,-0.7255502,23.243166,7.067484,-0.2569999,1.4733403,3.0005589,3.2752144,-0.48478574,14.545795,0.043558773,-0.9872799,-0.38587472,2.9354918,-0.42222592,2.0114892,0.048064347,5.740065,-0.69267386
t125,0.21858533,-1.0779445,4.334158,0.15046175,-0.15476239,-0.3703064,-0.08951833,16.320742,-0.118722096,-0.79245985,30.273783,11.067249,-0.10496501,1.9454296,3.9370728,2.7133896,-0.55666125,17.587786,0.065587536,-0.5727665,-0.44561267,5.4802084,-0.44396105,0.00038925087,0.027821595,6.203764,-0.47906497
t126,-0.3436843,-0.1596834,5.905314,-0.00069114775,0.8630936,-0.20754634,-0.15444317,13.574648,-0.2942669,-0.7299798,23.812828,7.4983706,-0.23139837,1.5092454,3.0721803,3.2220778,-0.48665687,14.783882,0.045451414,-0.9495094,-0.3920245,3.1546774,-0.41736162,1.7957121,0.042841434,5.7284675,-0.66705763
t11,2.4486263,13.527281,12.836465,5.3206744,4.2484684,9.484493,-0.6174523,-0.6463301,-0.59334993,-0.0962772,-0.1437896,0.0054094316,-0.16923831,0.22454156,-0.119841464,5.192284,-0.13601466,0.031365883,0.0534226,-1.2583048,2.8222482,-0.33651724,-0.50365263,8.001584,0.19128764,8.953236,-0.45008066
t43,3.7761438,6.982831,17.647312,7.3245344,4.5846825,3.7381291,-0.6698835,-0.14673755,-0.42403284,-0.4385004,1.3869928,3.1184595,5.190501,0.06764423,-0.11506732,10.285999,-0.19380115,0.0015537118,0.09143062,-0.30590844,-0.100330964,-0.62468874,-0.34083286,5.2461543,0.112503536,9.847632,-0.64136314
t77,6.037332,1.1378661,20.457855,9.834169,5.5364614,-0.013114061,-0.8146689,1.4062618,-0.3475335,-0.6688309,5.908728,9.889729,12.332653,0.111657284,-0.13775332,13.179858,-0.1284601,1.6980392,0.1291678,1.1206982,-0.2782844,-0.5945036,-0.24852282,3.895523,0.07716058,9.760514,-0.62828004
t145,8.3959055,-0.87823415,18.59429,11.034228,3.9413953,-0.20453241,-0.77921194,4.36884,-0.17331304,-0.7667272,13.57167,14.697122,15.987787,0.5143242,-0.08393827,12.301107,-0.114523694,4.4021287,0.15089901,2.9372704,-0.3914497,-0.34337723,-0.19315657,1.5791409,0.058237325,8.704117,-0.39378765
t167,9.595882,-1.5071641,16.87611,11.460286,3.0300577,-0.3200947,-0.73896086,6.142442,-0.03808471,-0.7927206,17.85669,16.623259,17.479395,0.7625624,-0.053825088,11.499889,-0.10762653,6.147248,0.15450838,3.9367437,-0.44241554,-0.15426788,-0.15932326,0.23308028,0.05314839,8.012207,-0.2445594
t194,9.571759,-1.4970515,16.908857,11.474889,3.0396662,-0.31729713,-0.73949844,6.1130657,-0.0434352,-0.7941934,17.812878,16.649773,17.48705,0.76085263,-0.052930735,11.538369,-0.10600027,6.162868,0.15476987,3.9767115,-0.44415674,-0.15761876,-0.158306,0.27527243,0.052207533,7.993088,-0.25234446
t195,9.259419,-1.323313,17.380674,11.337499,3.2937899,-0.28748432,-0.7523964,5.6107264,-0.075159475,-0.7865483,16.645554,16.065136,17.117125,0.68595165,-0.061072268,11.726468,-0.106783986,5.5720515,0.15373257,3.680974,-0.43118393,-0.20932192,-0.16644406,0.58898157,0.055280246,8.164694,-0.28840277
t109,7.759603,-0.58282703,19.261227,10.7762165,4.4280276,-0.15088414,-0.79567516,3.5990653,-0.22672643,-0.75307906,11.590496,13.738877,15.21391,0.3987995,-0.09636353,12.661201,-0.11691228,3.6882443,0.14641929,2.4299545,-0.36693326,-0.42801583,-0.20690118,2.2093022,0.063412905,9.04886,-0.45940405
t101,6.989837,-0.19958447,20.174475,10.48848,5.012838,-0.080507,-0.81357044,2.4020379,-0.3012331,-0.73119676,8.87722,12.3445635,14.155824,0.24277575,-0.11550186,13.241619,-0.123514846,2.6203098,0.14051725,1.799981,-0.32082647,-0.53769594,-0.22665584,3.071413,0.07118646,9.64354,-0.5422571
t102,8.440236,-0.9243518,18.22364,10.86807,3.9437914,-0.20723803,-0.77251154,4.5820003,-0.1513596,-0.76674557,14.065905,14.556508,15.874735,0.5416276,-0.077792674,12.040272,-0.115603775,4.501669,0.14593497,2.9280024,-0.3917344,-0.3276501,-0.1848255,1.4825865,0.06282896,8.49226,-0.3840227
t188,9.572466,-1.4852625,17.434462,11.76348,3.2659328,-0.30696443,-0.7813701,5.991124,-0.03449953,-0.8278612,17.844135,17.096207,17.913631,0.7655937,-0.047824476,11.964682,-0.10574257,6.052674,0.15205628,4.022569,-0.4598553,-0.197037,-0.15286079,0.4814194,0.06423474,8.096918,-0.25548765
t228,9.599905,-1.4813269,17.450613,11.806321,3.3029308,-0.30639708,-0.7831882,5.9663143,-0.033014987,-0.8270332,17.833538,17.163649,17.974472,0.76177174,-0.04902238,12.000527,-0.10411953,6.049299,0.15203519,4.0229893,-0.46138647,-0.20109768,-0.15171945,0.48614088,0.065410465,8.097794,-0.2565027
t265,9.609669,-1.4804275,17.49379,11.822515,3.3019931,-0.305788,-0.785407,5.9661784,-0.03436041,-0.8284268,17.831785,17.146233,17.991568,0.7628093,-0.048638113,12.019215,-0.10482023,6.0437055,0.15216662,4.018438,-0.46203128,-0.20202555,-0.152736,0.49810678,0.06645174,8.105412,-0.25816044
t266,9.609761,-1.4803257,17.493841,11.821204,3.3015482,-0.3057854,-0.7853894,5.965255,-0.034096166,-0.8284224,17.831343,17.144693,17.989395,0.76280653,-0.048639674,12.018772,-0.10485431,6.0429816,0.15216886,4.0176463,-0.4620683,-0.20217459,-0.15275593,0.49761498,0.06648937,8.106706,-0.25802967
t166,8.575511,-0.9645431,18.726446,11.348695,3.9808705,-0.21203199,-0.81341046,4.5069966,-0.13797906,-0.7993169,14.310739,15.393618,16.70027,0.54998785,-0.071995616,12.548944,-0.10823228,4.5377727,0.14886175,3.137336,-0.41797417,-0.34511146,-0.17902131,1.527249,0.067759864,8.576494,-0.3708105
t147,9.0995035,-1.2596201,17.824503,11.458407,3.5451262,-0.26358414,-0.79205424,5.3516507,-0.06434932,-0.80705714,16.290266,16.211946,17.325203,0.6601336,-0.056016717,12.104863,-0.1040263,5.349297,0.1490934,3.5918627,-0.44223413,-0.2574197,-0.16159147,0.8937881,0.06672455,8.178807,-0.30514553
t93,6.552219,0.54288244,21.01134,10.385431,5.63764,-0.033425573,-0.8488017,1.4535806,-0.34202048,-0.7006492,6.628465,10.935402,13.448071,0.1221141,-0.13799359,13.728242,-0.119741715,1.8111495,0.1374557,1.4905858,-0.29673246,-0.6042294,-0.24455133,3.8034937,0.07579506,9.951753,-0.6068013
t86,6.361179,1.1119634,21.133463,10.234765,5.806891,-0.018676937,-0.8491321,1.1910738,-0.35811636,-0.68157655,5.8980913,10.304271,12.976111,0.08773266,-0.14645217,13.728448,-0.12136225,1.5740443,0.13578914,1.3425475,-0.28250208,-0.61689425,-0.2526383,4.031805,0.074670814,10.0296335,-0.6305313
t107,7.9462433,-0.57029045,19.952656,11.309595,4.5342827,-0.15792362,-0.82026696,3.4144254,-0.24743204,-0.7878337,11.856112,14.617631,15.971037,0.39733636,-0.09435181,13.333235,-0.10908668,3.6775951,0.14879863,2.6211448,-0.3658155,-0.4483298,-0.19478394,2.4370553,0.06531776,9.391433,-0.4594284
t186,9.735946,-1.4132427,17.875149,12.113467,3.4110308,-0.3153493,-0.77363497,5.682308,-0.076715045,-0.8390056,18.006739,17.45175,18.44213,0.7320409,-0.047160845,12.388026,-0.090771124,5.9422297,0.15621924,4.2370954,-0.44067648,-0.19968969,-0.14284024,0.6346055,0.060732562,8.402196,-0.2626372
t187,9.130928,-1.0890425,18.804794,11.884417,3.868166,-0.257154,-0.7951082,4.726376,-0.14966409,-0.8205996,15.675872,16.48163,17.624308,0.5993354,-0.06617063,12.828181,-0.09633055,5.0006723,0.15454876,3.661055,-0.41034803,-0.30033812,-0.16076706,1.363633,0.061537128,8.815739,-0.33933568
t215,9.765676,-1.4017906,18.38155,12.366633,3.5165906,-0.31679353,-0.8002038,5.4784503,-0.07478404,-0.8450524,17.89555,17.893084,18.823107,0.7122434,-0.056317065,12.694429,-0.08559984,5.720762,0.15726908,4.1835475,-0.44218948,-0.22418658,-0.12737732,0.67486966,0.062252577,8.526428,-0.26909208
t216,9.767996,-1.4019064,18.380207,12.371609,3.5060616,-0.31612182,-0.80059236,5.4692388,-0.072308436,-0.84527093,17.903471,17.888008,18.820261,0.712217,-0.056176536,12.704263,-0.08572129,5.7201743,0.15714529,4.176416,-0.4416677,-0.22517158,-0.1271649,0.67536736,0.06297704,8.528395,-0.26797786
t189,9.753913,-1.4109633,18.38092,12.349144,3.5025506,-0.3187872,-0.80024105,5.4931703,-0.06412377,-0.8435061,17.986452,17.95368,18.867495,0.70913655,-0.055093512,12.723979,-0.08599706,5.7328176,0.15725914,4.1897116,-0.44232774,-0.22442502,-0.12918156,0.6939838,0.063561425,8.589645,-0.26276457
t236,9.771243,-1.4098673,18.48323,12.404817,3.539186,-0.318035,-0.80270857,5.4969,-0.066867575,-0.8436993,17.972034,18.076286,18.943398,0.7064021,-0.057181112,12.776288,-0.08588101,5.7124553,0.1585249,4.2254033,-0.4421541,-0.23194505,-0.12982719,0.7370154,0.06407424,8.663184,-0.2654882
t237,9.765849,-1.4112409,18.477274,12.4104805,3.5451667,-0.31862694,-0.80310845,5.504165,-0.06622704,-0.84339094,17.967932,18.091911,18.94946,0.7055648,-0.05721509,12.775276,-0.08537431,5.7160645,0.1583736,4.2219753,-0.44157746,-0.23112184,-0.12985191,0.7377968,0.06439619,8.662991,-0.26499096
t248,9.779764,-1.4118422,18.487812,12.412829,3.5502598,-0.31817842,-0.80358964,5.4974384,-0.06729653,-0.84375364,17.98862,18.101305,18.957047,0.7064273,-0.057379898,12.785425,-0.086054735,5.72133,0.15843576,4.217371,-0.44205576,-0.23274124,-0.12925544,0.7307565,0.06427861,8.672838,-0.26512447
t249,9.781876,-1.4126455,18.486847,12.41624,3.5517468,-0.31879464,-0.80326515,5.502575,-0.0672034,-0.84390473,17.994793,18.105778,18.963943,0.7066928,-0.05732185,12.783683,-0.08574354,5.7257023,0.15851076,4.2275624,-0.4421505,-0.23208451,-0.12926324,0.7278495,0.064181484,8.669453,-0.26485074
t243,9.7850685,-1.4124564,18.483822,12.415043,3.5507355,-0.318462,-0.8035477,5.4949784,-0.06636131,-0.843083,17.987846,18.091734,18.961512,0.7066926,-0.057398126,12.785054,-0.08591566,5.72453,0.15835592,4.223798,-0.4424292,-0.23188975,-0.12933138,0.7339952,0.064428896,8.667054,-0.26523435
t227,9.769683,-1.4131216,18.462587,12.396411,3.5357041,-0.31866035,-0.8029426,5.4996967,-0.06570099,-0.8429279,17.964748,18.061226,18.937433,0.706852,-0.056735847,12.753149,-0.085729316,5.719095,0.15829745,4.2264633,-0.44291902,-0.22995588,-0.1300331,0.7192183,0.06417422,8.637506,-0.26490408
t254,9.717513,-1.3976405,18.190035,12.283733,3.3892958,-0.31697953,-0.79033726,5.4699793,-0.07543202,-0.84158427,17.822916,17.68993,18.619127,0.7176399,-0.047798783,12.621665,-0.08368413,5.733722,0.15706347,4.189244,-0.4468721,-0.21204516,-0.13377145,0.723346,0.061176904,8.516076,-0.27214676
t267,9.716672,-1.3982693,18.192263,12.279779,3.3901405,-0.31708807,-0.79064417,5.4663053,-0.075778164,-0.84165597,17.826752,17.68955,18.624645,0.71741456,-0.047824778,12.62042,-0.08383584,5.7276573,0.1571154,4.1836753,-0.44700745,-0.21187086,-0.13356471,0.7185717,0.061029155,8.518384,-0.27158588
t268,9.7179785,-1.3982377,18.192787,12.280412,3.3892179,-0.3169812,-0.7906638,5.4654613,-0.07552787,-0.84164834,17.827915,17.687258,18.624788,0.71759534,-0.047792237,12.620854,-0.08392509,5.728396,0.15707938,4.183355,-0.44696915,-0.21183246,-0.13363215,0.72028697,0.061073903,8.519345,-0.2714979
t233,9.790246,-1.4152437,18.17961,12.291981,3.4942765,-0.31957176,-0.7964242,5.543884,-0.071909696,-0.84550047,18.023674,17.681313,18.774128,0.7271563,-0.048971497,12.651209,-0.08417175,5.85834,0.15739006,4.2448673,-0.45033148,-0.2055923,-0.13629007,0.68403816,0.06169894,8.428868,-0.26065958
t234,9.786134,-1.4152278,18.18418,12.295896,3.4884462,-0.3190875,-0.79711926,5.5425653,-0.073269986,-0.84490496,18.007765,17.67692,18.7864,0.7262023,-0.049183834,12.661636,-0.08413932,5.8504505,0.15743816,4.233411,-0.45061952,-0.205229,-0.1357299,0.6847985,0.061478466,8.4205265,-0.26213235
t172,9.81157,-1.4197954,18.139658,12.260707,3.4709795,-0.32041454,-0.79271096,5.581965,-0.06904148,-0.845369,18.051777,17.666107,18.726362,0.7273906,-0.048787005,12.60137,-0.08666048,5.849499,0.1569153,4.2172,-0.45111492,-0.20772703,-0.13570574,0.619885,0.06297771,8.482423,-0.2620709
t158,9.803472,-1.4137633,18.12413,12.263986,3.4700096,-0.31792995,-0.79326844,5.5315676,-0.06585236,-0.84012634,18.019466,17.592457,18.705818,0.7251142,-0.050206177,12.564518,-0.085999064,5.799466,0.1567945,4.19657,-0.44757605,-0.2082858,-0.13455841,0.6662709,0.06377077,8.440256,-0.25871083
t62,4.905863,3.8399282,19.691662,8.623874,5.5928707,1.2715911,-0.77369493,-0.001499908,-0.35697362,-0.56460065,2.907128,6.2641306,8.91508,0.0017731489,-0.14113452,12.562014,-0.16677286,0.65727514,0.11200038,0.20384657,-0.21052721,-0.64947706,-0.27684408,4.5637016,0.081697084,10.187802,-0.6888814
t73,5.2264004,1.7760683,19.204515,8.806195,5.371101,0.36570695,-0.7564767,1.6160934,-0.33186314,-0.62525886,5.28479,8.23954,10.429998,0.12760964,-0.13267237,12.060764,-0.1478533,1.9148405,0.11349479,0.41177487,-0.25667667,-0.5572409,-0.25817654,3.9173856,0.07393645,9.218526,-0.6574192
t119,8.000582,-0.99660885,16.209991,9.666533,3.7094188,-0.19752833,-0.70733535,5.597125,-0.07617233,-0.7415017,14.727126,13.155478,14.260547,0.65454125,-0.06432811,10.524766,-0.14315547,5.8862185,0.12941904,2.5620432,-0.4064592,-0.21079822,-0.19446068,0.94161665,0.055714488,7.723784,-0.33850417
