"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t42",0.0769234667500847,0.0388986854201051,0.169680602718541,0.00465773981006472,0.0166071023951899,-0.00100264087529655,0.0113037422036233,-0.00137413924193969,0.236957862143357,-0.000346927195453547,-0.00697282230261742,0.119328940151274,0.00317550797702146,0.0139852153032513,0.0509221986095937,-0.2033623964645,-0.000201824097892683,4.47311753615408e-05,0.00214049488749251,0.000526541702017338,-0.000481519530606187,0.00337062341234043,-0.00591925346576465,-0.00293861489471376,0.00412915002702522,-0.000471561905470717,0.000323288043361579,-0.00375072470683224,0.0197212569844471,0.000262030693326262,-0.00049456331434189,-0.000100231754019968,0.000755790633762996,0.00231466988024117,-0.0150406541320079,-0.0128977078689437,0.00153135148225633,0.00102409711699578,-0.00153793138482748,2.8321403691622e-05,-2.15426210703503e-06,-0.00145771050831043,-5.4360400812685e-05,0.000172450356106434,-9.4378155337492e-05,0.000294126683475804,-6.08211484714712e-05,0.00509337859633537,-0.000120114599947956,1.20531339241606e-07,-1.80412512015908e-08,0.000188046435635249,0.000286194879183431,0.572853425782398,3.5343340075726e-06,-0.00012840165688343,0.00219250823278778,0.000226449716797905,2.96653621337948e-05,-3.1389157558568e-07,-2.23944439203502e-05,0.698884830316283,-1.92468904003119e-06,0.00510192464725129,0.000192206713692182,0.00540117635850942,0.140964430465854,-0.00216694700138427,6.24464863067215e-08,1.05560488294043e-07,-9.98106232062656e-10,2.17140977956273e-16,4.62419862329918e-07,-0.0596173787479228,-1.51911734282661e-07,-1.09596909062086e-10,-1.355528159748e-07,-4.71519202366978e-16,1.83360079745319e-08,-4.22158648867642e-16,4.79076263852094e-16,5.56195590664686e-09,1.10224045880933e-16,-3.84632106521002e-05,-6.64658043432535e-08,-7.863048900436e-09,0.000785213299022879,-6.60648786435815e-10,-4.91738693689951e-16,3.77050820955143e-16,3.50684601674966e-06,1.22262139292905e-16,-1.44345074297364e-05,-0.000537440596878783,3.95160689063717e-16,-3.8532296944433e-06,-5.11357656632441e-16,-5.86196487699494e-10,1.33682685491288e-07,3.86464627001995e-16,-7.01069011386753e-08,-3.32606328941099e-16,2.09032844519968e-10,1.56812707868761e-16,0.000668943376925352,-3.09059221009056e-16,5.21684551121697e-10,6.13563151906623e-06,5.03979388854749e-16,-1.08231205670518e-15,-3.45421301359699e-16,4.23703949375924e-16,2.37584764437239e-07,-5.54234099070271e-16,-9.17258939754246e-09,-2.0801823260146e-07,-1.31265165700425e-15,-8.54691572546519e-16,2.88474423733501e-16,-1.06785343025813e-05,-5.85043064737962e-06,8.89592762251355e-16,2.2330950068967e-15,-0.000148010611226194,-4.24262721606967e-16,7.40792637793484e-14,-2.36364926647069e-15,3.12074239598295e-17
"t45",0.0769601868213349,0.0389437770657018,0.170048347737862,0.00467266504395326,0.0166921114816432,-0.00100789442006447,0.0113704165795531,-0.00138276412081324,0.238589574934054,-0.000349338613091561,-0.00702844425401936,0.121018859866144,0.00322900994360429,0.0142809517476263,0.052008748831209,-0.20787052660509,-0.00020662729665743,4.58015649077855e-05,0.00220072189658648,0.000546154242079104,-0.000499540986997762,0.003506569260295,-0.00617934000966765,-0.00307875096388494,0.00435246875420758,-0.000497764244582861,0.000344027017000194,-0.00400476860271003,0.0211305032273679,0.000282138342964466,-0.000534242366973359,-0.000108378924784138,0.000836383031386634,0.0025895828282786,-0.0169834977412107,-0.0146054786592578,0.00174310431810739,0.00121960218924934,-0.00185575799444166,3.90880130799229e-05,-3.52027810725414e-06,0.0247371993471463,5.73782416327419e-05,3.2018073359126e-05,-3.83010997505109e-05,0.000161181338497997,-3.73944459132287e-05,0.00319327517288477,-7.69830160576338e-05,8.61071127569835e-08,-1.47413284495992e-08,0.000154214477033536,0.000237513649068684,0.482705340037584,2.9843870210009e-06,-0.000113936148497287,0.00194922630358205,0.000204588944863947,2.69606592408609e-05,-2.90821472509196e-07,-2.09550905126438e-05,-0.698820776417181,-1.89299796582264e-06,0.00504675693458279,0.000192601858645683,0.00665292943094847,0.334600283606657,-0.00124705434126471,3.77084488436836e-08,8.68910662795109e-08,-8.26153866915732e-10,-7.42137495076253e-16,3.86859247569586e-07,-0.0513257315523698,-1.334546784314e-07,-9.66680500185372e-11,-1.21118856791652e-07,2.71524391042639e-16,1.64819471329939e-08,8.57920950417329e-16,-7.9563798268959e-17,5.06177372017229e-09,4.99558383535679e-16,-3.50517439730849e-05,-6.06732668014773e-08,-7.17936127553781e-09,0.000718133092298717,-6.046593866211e-10,2.1010323556899e-15,1.16379338072845e-15,3.2190083223024e-06,2.93969914635034e-16,-1.32830252509903e-05,-0.00049456826807223,7.07445498352335e-16,-3.55649966465109e-06,1.97197265430616e-16,-5.41951951856729e-10,1.2366936097723e-07,8.73270344797467e-16,-6.49647409072017e-08,1.78750078260343e-16,1.94211018672715e-10,7.80018122268354e-17,0.000622304980152447,-4.05093960323769e-16,4.8548022117522e-10,5.71338910093685e-06,-1.19780175391774e-15,-1.09995346854707e-15,-3.63373479875541e-19,6.89825437011528e-16,2.21768883516578e-07,-9.49990319830868e-16,-8.56644024229338e-09,-1.94419808177184e-07,-4.57849842131884e-16,-3.59381608066734e-16,2.93315312510124e-16,-1.00095524159955e-05,-5.49186319378865e-06,8.5476346835038e-16,2.05228809773187e-15,-0.00013901672249928,-1.86481611860697e-16,7.3335311370642e-14,-3.24066385168238e-15,-7.10659307019529e-16
"t56",0.0770733565474442,0.0390828915714102,0.171184608348383,0.00471885143048168,0.016955895621531,-0.00102419900007492,0.0115775336646072,-0.00140957045547993,0.243665225659669,-0.000356840297979137,-0.00720171914363825,0.126325012003586,0.0033975358564212,0.0152169963682729,0.0554485349425896,-0.222155053818044,-0.000221872997840185,4.91995204322914e-05,0.00239272545424388,0.00060920276521844,-0.00055748350308014,0.00394472898632868,-0.0070200415355631,-0.00353302570641419,0.00507971752074367,-0.000583179653129631,0.000412005673073749,-0.00483925778278095,0.0257694871467067,0.000348518984931333,-0.000665470025988035,-0.00013533777869657,0.0011060587416336,0.00351358638003635,-0.0235360427538395,-0.0203710102592025,0.00245925205063687,0.00188918828597794,-0.00294748152628354,7.68010952575454e-05,-8.36243211457687e-06,0.119772198418452,0.000465765905867948,-0.000488602309164171,0.000171652691798529,-0.000342952022606456,5.23518425697173e-05,-0.00410312748020035,8.9137336522923e-05,-4.95030481230334e-08,-5.71941922343716e-10,8.20474223727874e-06,2.3428280170939e-05,0.0739216694152478,4.78248137596778e-07,-3.22853118132473e-05,0.000556582566930535,5.99269296152616e-05,7.8294840779055e-06,-7.66087179842527e-08,-5.02951759950133e-06,-0.124411519596261,-1.26171695982117e-07,0.000221565835979996,-1.61356100179679e-06,-0.00556603590214532,-0.887404227669374,-0.0044199280393928,1.19289584986961e-07,9.9677689208829e-08,-9.24699572778274e-10,2.67996697340437e-15,4.1289586140956e-07,-0.048308059316044,-1.1616009128811e-07,-8.30267321151765e-11,-1.00447437416212e-07,-1.56444216962011e-16,1.35132109230518e-08,2.599764953387e-16,-6.61922492588573e-16,4.09821126190435e-09,-3.7593942426323e-16,-2.83667936664642e-05,-4.90875367906881e-08,-5.80834890822961e-09,0.000581007700980511,-4.89245194379437e-10,5.60542047754455e-15,-1.87583914134784e-15,2.60692530886531e-06,5.16413764384776e-16,-1.07723570478246e-05,-0.000401088760747782,1.07733543110795e-15,-2.89121735811835e-06,9.49871096573526e-17,-4.4130553182768e-10,1.00770439019e-07,7.96765940375108e-16,-5.30411008284369e-08,1.67343160067017e-16,1.59125493189458e-10,2.39102595828185e-17,0.00051086237833212,-3.04486892731571e-16,3.98758218727596e-10,4.69736127538207e-06,2.19980585697386e-15,-5.52970774719878e-16,4.53415365772741e-16,6.28999130041085e-16,1.83071671848997e-07,-1.21679150773803e-15,-7.07820315151993e-09,-1.60865427631942e-07,2.22121974219541e-16,-6.33488938614934e-16,1.25690811125873e-16,-8.32849920163455e-06,-4.58307836909466e-06,1.11511946726791e-15,2.36856185095048e-15,-0.000116148277421318,2.6820459855972e-16,7.24546744244802e-14,-2.93658632475049e-15,-2.14905119023043e-16
"t98",0.0772797782484268,0.0393363741469831,0.173251887389181,0.00480275370358202,0.0174337751589646,-0.00105373186331904,0.0119523445937968,-0.00145805534250753,0.252837927057493,-0.000370396124039637,-0.00751439909286542,0.135824962744785,0.00369829969916491,0.0168794963058049,0.0615566419183942,-0.247497786585011,-0.00024887449749173,5.5216786447017e-05,0.00273129622251958,0.000719456577309865,-0.000658792889628496,0.00470896275232594,-0.00848214707556198,-0.00432081728107537,0.00633513290545418,-0.00073047959151863,0.000528592868426738,-0.00626740436851092,0.0336917880538941,0.000461557471417543,-0.000888532586701907,-0.000181138499777016,0.00155912513802833,0.00505906815564097,-0.0344581704598797,-0.0299716284397421,0.00364966932130316,0.00298827174554568,-0.00473423042778966,0.000137329115361616,-1.60419851166367e-05,0.267038154962859,0.00109395525314602,-0.00127811208950544,0.000486919425969734,-0.00109037977316313,0.000184059129931617,-0.0147857155093379,0.000331628214037728,-2.43042726389786e-07,1.79819180746646e-08,-0.000182016471067003,-0.00025028710127226,-0.432957109916168,-2.61396967196409e-06,4.90671124552822e-05,-0.000811630474120237,-6.30420703437747e-05,-7.38648181564632e-06,5.32735351588189e-08,3.08176635122612e-06,0.0621743121849239,5.15082330153414e-08,-8.78383230106707e-05,6.03537773263495e-07,0.00146421292165178,0.20027918955834,0.000748088184880335,-1.96916967479754e-08,-5.2297860439222e-09,4.15388191821992e-11,-5.62604917776469e-16,-1.17078563456521e-08,-0.00171110762045205,-1.24302205737107e-08,-1.03896894283058e-11,-1.93233552206623e-08,-2.63995965208209e-16,3.09251800015266e-09,-3.4809261034154e-16,2.9768475998971e-16,1.28687547282081e-09,4.30491872007172e-17,-9.19197046386984e-06,-1.65292728159037e-08,-1.96552049713847e-09,0.000203966372172658,-1.7451876746406e-10,-2.19674629530357e-15,-1.09968644293703e-15,9.89044626659227e-07,1.08764567705142e-16,-4.30005382719725e-06,-0.000160110031413417,7.11231782872267e-16,-1.223331314854e-06,1.38174273994446e-15,-1.92621714418328e-10,4.44863545862353e-08,5.15258733174982e-16,-2.41373115375185e-08,2.11933643275273e-15,7.58084747049231e-11,3.07836646522118e-15,0.00024870846117242,3.57876938613645e-15,1.95254732106621e-10,2.32393635312195e-06,0.707106781186546,-3.41855423184741e-15,4.94294714837796e-15,-3.91174945500985e-15,9.41701446852148e-08,-3.49001416669938e-16,-3.67105828148631e-09,-8.44280885659898e-08,1.04079482450132e-14,1.07979723135767e-15,6.87261584221936e-16,-4.56810135652385e-06,-2.56753805196547e-06,1.37097542096417e-15,1.8850113589448e-15,-6.55927574555487e-05,-2.85677121036478e-15,7.42381985894728e-14,-3.65464733324597e-15,4.53424372085698e-16
"t99",0.0772797782484268,0.0393363741469831,0.173251887389181,0.00480275370358196,0.0174337751589645,-0.00105373186331896,0.0119523445937968,-0.00145805534250743,0.252837927057493,-0.00037039612403988,-0.00751439909286537,0.135824962744785,0.0036982996991649,0.0168794963058047,0.0615566419183942,-0.24749778658501,-0.00024887449749196,5.52167864469947e-05,0.00273129622251941,0.000719456577310238,-0.00065879288962814,0.00470896275232602,-0.008482147075562,-0.0043208172810751,0.00633513290545423,-0.000730479591518625,0.000528592868426619,-0.00626740436851019,0.0336917880538946,0.000461557471417962,-0.000888532586701792,-0.000181138499776875,0.00155912513802835,0.00505906815564169,-0.0344581704598799,-0.0299716284397421,0.00364966932130273,0.0029882717455463,-0.00473423042778968,0.000137329115361601,-1.60419851168226e-05,0.267038154962858,0.00109395525314576,-0.00127811208950421,0.000486919425968235,-0.00109037977316318,0.000184059129931444,-0.0147857155093379,0.000331628214038123,-2.43042726591217e-07,1.79819176484105e-08,-0.0001820164710674,-0.000250287101271912,-0.432957109916167,-2.61396967170626e-06,4.90671124554667e-05,-0.000811630474119863,-6.30420703440109e-05,-7.38648181583963e-06,5.32735354963039e-08,3.08176635101213e-06,0.0621743121849249,5.15082308108874e-08,-8.78383230112768e-05,6.03537773408908e-07,0.00146421292165158,0.200279189558336,0.000748088184880453,-1.96916980592095e-08,-5.22978635886873e-09,4.15410368686151e-11,-3.42484893073782e-16,-1.17078547436349e-08,-0.00171110762045307,-1.24302207580725e-08,-1.03923283464894e-11,-1.93233560331484e-08,1.48384716280124e-16,3.0925216963588e-09,2.26100860291951e-16,-2.55410519341318e-16,1.2868818855065e-09,1.01194942083264e-15,-9.19197046416223e-06,-1.65292737411415e-08,-1.96552153226186e-09,0.000203966372171815,-1.74518287904075e-10,-4.56891850922011e-17,1.30810974170835e-15,9.89044627475038e-07,5.77528583283686e-16,-4.30005383123746e-06,-0.000160110031416027,5.17714951322441e-17,-1.22333131680261e-06,-1.90729297057394e-15,-1.92623660789503e-10,4.44863555848084e-08,5.69035161093915e-16,-2.41373160564731e-08,-2.55890670993867e-15,7.58060452102954e-11,-2.35238405563743e-15,0.000248708461182723,-4.27769264234092e-15,1.95271532042477e-10,2.32393633684737e-06,-0.707106781186548,3.65911755035525e-15,-4.94671138901873e-15,5.00857650639892e-15,9.41701417347644e-08,-5.77984915982897e-16,-3.67096552234244e-09,-8.44280863559355e-08,-9.57606619823968e-15,-2.85883434810237e-15,-7.78092243000945e-16,-4.56810135694312e-06,-2.56753805346383e-06,4.53306701066824e-16,2.70171127401953e-15,-6.55927574553426e-05,2.33352142975683e-15,7.35781363068636e-14,-2.59299443675399e-15,-1.35459114686276e-15
"t100",0.0764372445298033,0.0382808320167771,0.164372120151383,0.00442995210864467,0.0151602495173986,-0.000912581118043694,0.0101143255311931,-0.00121663476009849,0.205987043010128,-0.000300966099848351,-0.00583821034755391,0.0618583654106336,0.00068196162459137,-0.0174726594675086,-0.0713947128471313,0.474635201374802,0.00184904530417253,-0.000489923695372084,0.00912505848279373,0.00119004610339885,-0.00108337334727553,0.00713895457607148,-0.011916547323133,-0.00570822170426077,0.00772022659377464,-0.000876246167287803,0.000586607810611007,-0.00676700315619105,0.0354329929060661,0.000469123502068615,-0.000884404239501168,-0.000179203948645161,0.00136268326454331,0.00421131542384929,-0.0276126093005275,-0.0237487294227939,0.00283531890618871,0.00200018610718657,-0.00305311544005085,6.62989335840036e-05,-6.12071852156615e-06,0.044646493818322,9.97224454607881e-05,9.45518155790193e-05,-0.000101979551987312,0.000465716936465405,-0.000121641621968924,0.0107465216045619,-0.000271534454811969,5.54771548247778e-07,1.05644268354378e-08,-9.32713985402587e-05,-7.16087829150606e-05,-0.00578295463099646,6.34114096559248e-08,-5.84467117680918e-05,0.00102022950128916,0.000121205170279132,1.64520411793927e-05,-1.87824728917934e-07,-1.37057819738815e-05,-8.2245384427274e-08,-1.22122302723945e-06,0.00323696539039993,0.00012173366568681,0.00296044488300642,0.00122199918716865,-0.00191458575458666,5.43806671831151e-08,8.32721083656287e-08,-7.86621429292094e-10,2.84979165516521e-16,3.63917642169686e-07,-0.0468811177020328,-1.19626039534418e-07,-8.62985579571532e-11,-1.0629458071379e-07,-2.76813159837877e-16,1.42784607984821e-08,-1.90082031843688e-16,2.34080586247671e-16,4.13114722497291e-09,1.22721786726371e-16,-2.82524623717553e-05,-4.79911784855008e-08,-5.66297940479733e-09,0.00055307734433958,-4.59861662039487e-10,-2.85048036791919e-16,-3.19103445598298e-15,2.28792408400652e-06,-1.53657639047293e-15,-8.56254665329993e-06,-0.000318782171989672,6.38130694154056e-16,-1.8021375357707e-06,-2.31427510188966e-16,-2.01101323646298e-10,3.70460462259699e-08,-1.15103484352934e-15,7.15905344120943e-10,-1.53776093690428e-14,-4.1431462226944e-10,-2.35053259985933e-16,-0.820477308687062,1.02739889139834e-13,6.22105040498758e-09,3.00754297369738e-05,-6.13158880381003e-15,-6.72015319599306e-15,3.8185423069313e-15,1.64941659471049e-15,4.99320389311095e-07,1.19924656394729e-15,-1.791169953814e-08,-3.73538713548584e-07,-1.0181862090334e-14,5.70411622585301e-15,-1.19752097728157e-15,-1.59111758382729e-05,-8.26735037013409e-06,-1.91107546737908e-17,1.70705680974765e-15,-0.000205730614956828,1.16302338403045e-15,7.7072001092472e-14,-2.8617825210889e-15,-1.48819803425805e-15
"t113",0.0764721423625463,0.0383228638007467,0.16470479452439,0.0044430189695814,0.0152298460656453,-0.000916862493263069,0.0101672741790509,-0.00122337822836147,0.207229612357045,-0.000302797109491782,-0.00587843023919595,0.0625586750317655,0.000690858868697277,-0.0177450858514255,-0.0725155429531579,0.4823057348363,0.00188055964853304,-0.000498307672521568,0.00930067414167952,0.00121774685366355,-0.00110866901079128,0.00731376949807074,-0.0122242011048004,-0.00586297707133383,0.00794513673765803,-0.000902157351991455,0.000605328397161281,-0.00698897291350013,0.0366262665710084,0.000485467018075488,-0.000915854147187774,-0.000185614342059687,0.0014172850679242,0.00438695439573087,-0.0287984630095773,-0.0247771662816768,0.00295986433598534,0.00209662837211221,-0.0032032525013671,6.99592913045529e-05,-6.47944525176186e-06,0.0475355945599399,0.000106355610293674,0.000101155340113956,-0.000109324625769451,0.000500512869388923,-0.000130979948259449,0.0115765040887697,-0.00029266300129417,6.00248985360759e-07,1.15680993319103e-08,-0.000102193533475342,-7.86250796399903e-05,-0.00636979494407684,6.98800601307836e-08,-6.54137348339577e-05,0.00114269076586433,0.000136623924490864,1.85881222234267e-05,-2.13686802824864e-07,-1.56399680018308e-05,-9.4316554516675e-08,-1.40737239842181e-06,0.00373301922965506,0.000140585837193104,0.00344704112534907,0.0014276166596998,-0.00224970269844986,6.39290413017234e-08,9.94126394743191e-08,-9.40278749753817e-10,3.27555117227077e-16,4.36279373726119e-07,-0.05695480217062,-1.48322586265269e-07,-1.07696985239732e-10,-1.36859109741109e-07,-1.69940461208076e-16,1.88318452926862e-08,5.01169430233054e-16,-3.1676132015736e-16,6.01229966038105e-09,3.88169842550162e-16,-4.1902304541512e-05,-7.31891461754923e-08,-8.67135969785561e-09,0.000876462147087484,-7.41779830925014e-10,1.36216613984007e-15,1.26453498629524e-15,4.04844397873608e-06,6.56207598577437e-16,-1.72128658479453e-05,-0.000640904162972739,6.76434403307928e-16,-4.87446937537578e-06,3.32685613471133e-16,-7.81032006020997e-10,1.82751002410089e-07,9.05828798380155e-16,-1.06174183409709e-07,9.15740386989781e-15,5.21152207135876e-10,1.07692413342564e-15,0.404194766209942,-5.04617574662809e-14,-2.26125815477815e-09,-5.40613049045164e-06,9.60852186302814e-16,-4.50710289895175e-15,-5.57179297975472e-15,-6.38971797702769e-16,1.19697857756596e-07,-9.49862543597432e-15,-5.31014352579467e-09,-1.37063432706068e-07,-4.06839852666563e-14,0.707106781186544,2.65038113620269e-15,-8.75433245523884e-06,-5.04808524828857e-06,4.56253861203948e-15,4.76315926294856e-15,-0.000129693836970332,-1.35539054791206e-16,6.77063354799471e-14,-1.42971485255359e-15,1.02446763289624e-15
"t114",0.0764721423625462,0.0383228638007467,0.16470479452439,0.0044430189695815,0.0152298460656454,-0.00091686249326293,0.0101672741790508,-0.00122337822836158,0.207229612357045,-0.000302797109491691,-0.00587843023919576,0.0625586750317656,0.000690858868697314,-0.017745085851425,-0.0725155429531582,0.4823057348363,0.00188055964853295,-0.000498307672521563,0.00930067414167949,0.00121774685366366,-0.00110866901079165,0.00731376949807071,-0.0122242011048005,-0.00586297707133388,0.00794513673765828,-0.000902157351991463,0.000605328397161859,-0.00698897291350018,0.0366262665710082,0.000485467018075379,-0.000915854147187722,-0.000185614342059728,0.00141728506792419,0.00438695439573073,-0.0287984630095771,-0.0247771662816767,0.00295986433598536,0.00209662837211212,-0.00320325250136699,6.99592913044402e-05,-6.47944525159035e-06,0.047535594559939,0.000106355610294061,0.000101155340113145,-0.000109324625769222,0.000500512869388962,-0.000130979948259496,0.0115765040887696,-0.000292663001294302,6.00248985555238e-07,1.15680993895763e-08,-0.000102193533475353,-7.86250796395961e-05,-0.00636979494407649,6.98800588381978e-08,-6.54137348344549e-05,0.00114269076586369,0.000136623924490631,1.85881222235946e-05,-2.13686805096728e-07,-1.56399680020051e-05,-9.43165552416417e-08,-1.40737239820356e-06,0.00373301922965596,0.000140585837192873,0.00344704112535005,0.00142761665969999,-0.00224970269845053,6.39290417154279e-08,9.94126394509614e-08,-9.40281328455839e-10,1.07359533118704e-15,4.36279372979321e-07,-0.0569548021706196,-1.48322584149238e-07,-1.0769971885741e-10,-1.36859110300046e-07,-5.11431129758132e-16,1.883184388497e-08,1.92388651733616e-16,-8.3080635704762e-17,6.01229916604838e-09,6.89360750922562e-16,-4.1902304541472e-05,-7.31891502771172e-08,-8.67135785385811e-09,0.000876462147086129,-7.41783078584648e-10,2.74994492062145e-15,1.60454078757222e-15,4.04844397847447e-06,1.71947788651311e-15,-1.7212865843729e-05,-0.000640904162974597,3.89304059858635e-16,-4.87446937461431e-06,-1.33264892349395e-15,-7.81030729415714e-10,1.82751002561207e-07,1.84257947546334e-15,-1.06174182002631e-07,5.60026816481974e-15,5.211518965416e-10,-4.49393757200524e-16,0.404194766209931,-5.14333751904751e-14,-2.26125903851304e-09,-5.40613049050156e-06,5.0166357847554e-15,1.01409021325026e-14,2.14946121108028e-15,9.21487919959791e-16,1.19697864035506e-07,6.0722524834893e-15,-5.31018380608056e-09,-1.3706343493045e-07,5.14506479894239e-14,-0.707106781186552,-1.11856098723094e-15,-8.75433244036198e-06,-5.04808525144334e-06,-1.75185483694441e-15,4.11293953087154e-16,-0.000129693836972288,-7.7391729395093e-16,7.56561801470613e-14,-4.5175340899109e-15,-8.49033786054236e-16
"t8",0.0734458501907716,0.0385669208793595,-0.055230471749022,0.000469786319621201,-0.031469393951492,-0.000945104156135709,-0.000466289919105019,0.00294200211097401,-0.000632399662387565,-3.33559030605086e-05,0.00359027007221993,-0.0274126889617428,0.0363297351825891,-0.0147925427996152,-0.00766517792400185,-0.000765076664210786,-0.0116849478314143,0.0129011159794702,-0.0788191305234918,-0.0241080470966682,0.0224686803174464,-0.333948366184539,0.418436511238543,0.680475310927062,0.387505481181563,-0.0327830899619848,0.00715530000982842,-0.048746688503939,0.0689688883911143,-0.00528483183344639,0.0552084330290384,0.157892173561557,0.0753584399910582,0.0179132560617268,-0.0927763655628353,0.0453626147139288,-0.0303890108687486,0.00172815521593126,-0.0026452944597482,0.0342852756416944,-0.000786409027078202,0.00328517536991099,-0.00126314095200454,0.00352683013122223,-0.00164829169981887,0.000666283741566646,-0.000308346588722186,0.0138215344921412,0.00202470422775245,-1.29000303137108e-05,2.94913962626658e-07,-0.0101835381242843,-0.00148893768167092,-0.000455311132422972,1.87830664331759e-06,-0.000786484378953013,0.00108843031447152,0.00508684914865662,0.000217594250421673,-2.50598519397461e-06,-0.000431033973793311,-4.22373205894794e-08,-2.66176325598771e-05,0.0793799215232394,0.00288414419352309,0.0565477309275068,-0.000527221201790966,-0.0279672984137369,1.55903813291324e-06,6.11237223758819e-07,3.40427035512732e-10,1.16009061847416e-17,-6.16114041940763e-08,-0.00192855141630158,9.52385546110202e-08,1.02312077946933e-10,3.73090093066137e-07,-8.81841447415739e-16,-8.13653987115422e-08,1.22392375818138e-16,2.64398049270535e-16,-7.63218722216691e-08,-1.40737884109009e-16,0.0021479579251214,1.28741909054221e-06,1.56222169706781e-07,-0.00161421775830225,2.21164114210079e-08,3.96535718979285e-16,-5.51155860050253e-16,-0.000198809581389544,6.93036970174855e-15,0.00204687630381049,0.0762833645533844,-9.24509362301959e-15,0.000854215076121384,-6.82621994069376e-16,-8.80588804536568e-08,1.76169264649134e-05,1.20356032470764e-15,-8.68104826339672e-06,-3.72466749063967e-16,-2.52227638670406e-08,1.0141421503468e-16,-3.56001541298637e-07,-1.07891215347408e-15,-3.16804901285612e-09,0.00308270336515987,-1.18811784414485e-16,3.39195907615548e-16,8.66305103592097e-17,9.90622857981221e-16,6.63610117340615e-05,-7.01834287653451e-16,-9.4772904111109e-08,-2.32299659998238e-06,1.09062081941914e-15,-7.31151808592871e-16,9.43147770285698e-17,-0.00171457317759431,-5.29776194082034e-06,1.24369065272904e-15,2.54319147210244e-15,-0.000134773638820975,-1.12956299169438e-15,7.19954372556454e-14,-2.81952729597672e-15,-4.84564670479776e-16
"t27",0.0788047685984805,0.0464741737307741,-0.0830304030760974,0.00100996770664473,-0.191036922578285,-0.00711684256623238,0.012346757951591,-0.0306624157858679,0.00200072126606733,9.94087285967725e-05,-0.00528651776090954,-0.00432235535427268,0.282175064249894,0.00613202347501635,0.00304463673657544,0.000256333485643453,0.00295724011542149,-0.00338411714704005,0.0106689595725141,0.00096121898398908,-0.000872368154298414,0.00819469152139818,-0.00467662510740688,-0.00183577705427966,0.00139388566040908,-0.000124390259998963,-2.83011182424323e-05,0.000610692692375864,-0.00186232796728043,0.000383838365777858,-0.0109596679273332,-0.0580537405442482,-0.00779250217634874,-0.00428314975447651,0.0717494157454893,-0.0858635435820471,-0.0413137186007194,-0.000348065069838084,0.000844680836182527,-0.889197175651013,-0.0254719543113559,0.00349280925576414,-0.00124465062580019,0.00317512926695115,-0.00143011378777676,0.00056122814946871,-0.000256147726271135,0.011456697486813,0.00181209928629853,-1.05806935758702e-05,2.55808701597201e-07,-0.00933476398771888,-0.00130840882301678,-0.000412200746291227,1.70850980359344e-06,-0.000864625378379909,0.00120987316774655,0.00650180016285546,0.000279834963982988,-3.72806519439672e-06,-0.000707149366926065,-7.90989633963337e-08,-6.36170722920728e-05,0.200219086161138,0.00831441992966866,0.0635865966229474,-0.000965569290766396,-0.0719731447422877,4.14898789233102e-06,4.5060054738083e-06,3.77485136335279e-09,-1.00124640834615e-15,-1.29207779555468e-06,0.0139783303662438,-2.33104600967376e-07,-2.07850569577296e-10,-4.22977391731973e-07,-9.5552072274152e-16,6.95907685273057e-08,-5.56595638407946e-16,-6.02710849163705e-16,3.37121798630406e-08,2.35899383455088e-16,0.00167670018079436,-4.83115053066516e-07,-5.77411053003001e-08,0.000532891214265877,-6.93870893188173e-09,1.84932874160405e-15,-5.09493282420032e-16,5.03485678411224e-05,-1.1213298704657e-15,-0.000421763113038152,-0.0157159722392203,2.53026121922737e-15,-0.000128431019088863,-7.63749586747305e-16,1.12824707457697e-08,-2.09009455342408e-06,4.11445185129007e-16,8.14068898053193e-07,-5.85411098267284e-17,1.47135431817688e-09,-2.25907103647323e-16,1.69006288354726e-08,3.14912518934523e-16,1.74475167069481e-10,-3.16460940170328e-05,-1.36051313019693e-16,-6.67420131813102e-16,1.17092768555127e-16,3.46398922815998e-16,1.83008712417201e-06,-8.88489249244833e-16,-2.06352719181558e-09,-8.06616024732853e-08,2.83911292698083e-16,-5.05191345824911e-16,-2.38542315039868e-16,-0.0122653162214218,-1.9463325424003e-08,8.43979829158098e-16,2.3854789944605e-15,-3.08397318867708e-06,-5.76291077465759e-16,7.49675865932692e-14,-3.01191112383789e-15,-3.74690410965131e-16
