,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t61,11.316584,9.369653,0.32303044,5.8773327,5.5824223,8.244349,5.3610353,4.1617675,7.041278,6.8095856,6.080157,5.494786,3.0861084,6.1407013,5.769984,4.8792152,6.1634912,4.493055,2.98858,5.338917,5.340562,4.612295,6.7984924,4.87368,2.1222723,4.292106,4.5868945,4.633451,6.0629916,5.0916166,5.554965,5.595625,3.3466048,7.2066407,4.6103396,5.5053215,6.1595445,6.6385145,5.5081,4.212545,4.0477266,5.4523454,3.5558336,5.3581347,4.4983377,4.912977,7.2351365,5.9212227,4.9595675
t63,11.322655,9.307479,0.38640666,5.916347,5.6484585,8.304159,5.3789153,4.1609473,7.0402207,6.8529778,6.0171685,5.515788,3.0880008,6.119979,5.7842417,4.867762,6.1680346,4.460731,3.0144176,5.3245063,5.333629,4.629028,6.7953286,4.869315,2.1211703,4.3083277,4.566851,4.610989,6.0474396,5.064859,5.5641503,5.62582,3.3928056,7.24988,4.5845995,5.5403795,6.18598,6.6303916,5.5069,4.2265377,4.0410914,5.4441032,3.5623753,5.3442416,4.5265546,4.883463,7.233934,5.945248,5.0037656
t64,11.310519,9.335837,0.36042872,5.915926,5.618406,8.277013,5.379146,4.13659,7.044597,6.8474226,6.0490274,5.485167,3.1376631,6.144708,5.785915,4.865509,6.1519594,4.4534726,3.0274389,5.3033605,5.3000145,4.630544,6.810721,4.9240394,2.1075659,4.3238387,4.6018157,4.596187,6.041476,5.0850596,5.534947,5.634781,3.3837318,7.2454414,4.574154,5.5426006,6.177376,6.6215477,5.5049148,4.205164,4.052504,5.42659,3.5675414,5.338106,4.537176,4.9087186,7.2534046,5.961096,4.994078
t67,11.323748,9.327873,0.35720888,5.892976,5.6393633,8.286022,5.368185,4.1649466,7.0376897,6.830609,6.0302587,5.5140057,3.067332,6.121471,5.7760096,4.8764334,6.1697617,4.4806514,3.0002012,5.3364477,5.3433833,4.6217837,6.7938128,4.8510537,2.122743,4.2941813,4.57033,4.627407,6.060076,5.070291,5.5677233,5.6046715,3.3691175,7.2249675,4.6033077,5.5160356,6.1715875,6.6355114,5.5050063,4.2206755,4.040667,5.451814,3.5566874,5.3541474,4.5079937,4.889437,7.2292604,5.9261246,4.9856925
t72,11.334433,9.373417,0.3042364,5.877404,5.598022,8.24497,5.3659005,4.1716857,7.0318313,6.811453,6.070656,5.52563,3.0242133,6.110415,5.770456,4.88327,6.1850777,4.4949217,2.9922378,5.3496027,5.36081,4.623711,6.788988,4.8101363,2.1305785,4.2789836,4.5582786,4.6493597,6.0722547,5.0636997,5.583757,5.58589,3.3403924,7.1985655,4.620693,5.486075,6.165366,6.638428,5.5027404,4.2204204,4.0304923,5.468598,3.5532918,5.360973,4.495879,4.883296,7.210834,5.904928,4.972359
t104,11.407492,8.248625,3.473895,6.507396,7.833035,8.988204,5.1883307,3.8112943,7.3366957,7.643231,4.7769117,5.8746467,4.148199,5.862553,6.1158175,5.074179,6.482007,3.8308117,3.7713234,4.94548,4.638273,4.853143,6.7524347,5.869463,2.162483,4.493054,4.597281,4.3324666,6.143827,4.5724287,5.204705,6.0146327,4.0634584,7.97351,4.2494297,6.3649836,6.0402923,6.313831,5.412963,4.5134726,4.2891693,5.4241524,3.3662503,5.50074,4.726391,4.3855524,7.4095216,6.399071,5.787207
t105,11.413164,8.210617,3.5093057,6.5022144,7.857346,8.994976,5.190327,3.8283894,7.3478737,7.663495,4.775271,5.8599277,4.177853,5.8937697,6.099774,5.0804105,6.474512,3.8309577,3.801121,4.919187,4.6274652,4.8574324,6.744066,5.8864107,2.1479921,4.5067453,4.5788307,4.313871,6.156551,4.596086,5.184964,6.0372458,4.0784397,8.006604,4.2721086,6.3931127,6.0112133,6.277742,5.406549,4.5405498,4.283365,5.423917,3.3410344,5.503133,4.7534823,4.373916,7.4391947,6.4319935,5.799913
t88,11.536778,8.000983,3.532743,6.522902,7.9187217,9.068388,5.221738,3.9764256,7.4445925,7.7962656,4.7968144,5.8282056,4.3556547,6.132798,5.9881577,5.166754,6.3711157,3.7773948,4.0143013,4.695871,4.5004554,4.948136,6.6793675,5.9796104,2.06888,4.540278,4.4107313,4.199978,6.259119,4.723188,5.044822,6.208292,4.1832104,8.264498,4.410284,6.57008,5.8161917,5.9908457,5.3406286,4.7108374,4.2967153,5.422784,3.188762,5.5561247,4.925995,4.3102465,7.6481194,6.660717,5.90924
t108,11.390073,8.183462,3.5706801,6.524427,7.898396,9.020492,5.179869,3.7976038,7.3585634,7.6901565,4.764274,5.88247,4.199225,5.914015,6.0955276,5.058648,6.476491,3.8405569,3.7813468,4.9424777,4.625519,4.824515,6.7465467,5.9112616,2.1682026,4.5299873,4.5995474,4.3094234,6.150339,4.5855193,5.1821833,6.026153,4.0891404,8.0089,4.266739,6.4129934,6.0071983,6.28684,5.3984733,4.5423303,4.285203,5.435692,3.330631,5.513639,4.7523355,4.347418,7.4400487,6.4415708,5.815143
t124,11.488087,8.040783,3.577269,6.527233,7.9290385,9.050123,5.2053423,3.920952,7.430247,7.7749543,4.77685,5.848177,4.3166904,6.0594087,6.018263,5.133653,6.4102683,3.788399,3.9498875,4.7671986,4.5335054,4.914895,6.690765,5.961909,2.0940537,4.539076,4.458674,4.232403,6.2334967,4.6783714,5.0775924,6.1558375,4.169348,8.196388,4.3657417,6.5411563,5.874807,6.0661316,5.3504558,4.675236,4.301264,5.429784,3.227932,5.5508804,4.8882647,4.315068,7.5831933,6.600696,5.8977847
t125,11.411494,8.148043,3.6238024,6.497108,7.9399133,8.9854145,5.187537,3.8422072,7.354496,7.6874466,4.734766,5.8194613,4.2305517,5.9108176,6.1015134,5.094355,6.4898624,3.8120887,3.8584907,4.879784,4.613973,4.860594,6.7324376,5.9049864,2.1098874,4.5219955,4.5557036,4.3016663,6.177447,4.605506,5.167351,6.07787,4.093109,8.051148,4.275895,6.4320736,5.992404,6.2210336,5.39173,4.5813055,4.2761016,5.4207206,3.3250284,5.491367,4.7847166,4.3691983,7.459246,6.467309,5.827898
t94,11.345584,8.202185,3.5591903,6.531787,7.856578,9.00479,5.1393747,3.7268033,7.3772135,7.6775365,4.7777047,5.963013,4.1435633,5.8486605,6.1144457,5.018223,6.4957185,3.8620985,3.6816611,5.029778,4.6510262,4.8035693,6.710436,5.8616543,2.2329867,4.514098,4.625558,4.3523307,6.1459765,4.545569,5.2020855,5.947602,4.108083,7.9378786,4.238282,6.416139,6.0668454,6.357625,5.382333,4.530697,4.3033037,5.43278,3.3651154,5.536972,4.751066,4.3596716,7.3647304,6.3817334,5.8189473
t112,11.379545,8.189197,3.5778394,6.500121,7.9011035,8.995415,5.1692495,3.7940001,7.363618,7.6732035,4.7653327,5.892021,4.1903367,5.882275,6.0960097,5.0514374,6.477223,3.8495903,3.7648427,4.9571433,4.6414366,4.829641,6.718619,5.883106,2.169557,4.519364,4.5911255,4.3183565,6.1604342,4.5856194,5.188947,6.01021,4.0955105,7.9879866,4.269183,6.4165382,6.028866,6.3024864,5.3926134,4.5509014,4.279139,5.423133,3.3381407,5.5152764,4.766159,4.3665843,7.4138947,6.4206204,5.806266
t113,11.377248,8.189575,3.611514,6.5270257,7.942963,9.019817,5.1794715,3.8190088,7.3360243,7.70209,4.7223573,5.8609185,4.2391715,5.9006004,6.11604,5.0418153,6.5093446,3.8397732,3.8221672,4.9324937,4.6326165,4.8025126,6.767177,5.925231,2.147287,4.555359,4.6178174,4.2923,6.1223083,4.5704193,5.192549,6.016986,4.071012,8.0194435,4.2529316,6.3977957,6.010492,6.2926393,5.4248805,4.5229173,4.2663007,5.4406996,3.3302283,5.4859447,4.726745,4.3465576,7.44331,6.43485,5.8029943
t81,11.359451,8.196428,3.5422485,6.536695,7.8507447,9.0143175,5.147164,3.740215,7.377682,7.68293,4.781272,5.9660897,4.15105,5.8632374,6.1092854,5.0261254,6.488241,3.8560565,3.69362,5.013815,4.6411743,4.811814,6.7184043,5.871555,2.2313914,4.513742,4.619204,4.3451653,6.1475277,4.5529475,5.1954107,5.956162,4.1078205,7.953286,4.2441735,6.41677,6.052089,6.34186,5.3845544,4.532835,4.305336,5.435054,3.357907,5.5377517,4.7519135,4.354459,7.380654,6.3953104,5.8211026
t82,11.349633,8.207064,3.5540664,6.5353312,7.855884,9.008446,5.141857,3.73199,7.3752713,7.679351,4.7768073,5.9657836,4.1470695,5.849666,6.1149426,5.019331,6.4947715,3.859296,3.6858912,5.0249224,4.6484294,4.803627,6.7147884,5.864561,2.2327266,4.5150714,4.625854,4.349486,6.143198,4.544704,5.201828,5.9482975,4.1053767,7.9410367,4.237955,6.413195,6.0642743,6.356127,5.3851833,4.527706,4.3033156,5.434082,3.3639364,5.5366125,4.7473364,4.3583937,7.3677225,6.382833,5.8181825
t126,11.230142,8.08457,4.371114,6.375718,8.323717,8.694752,5.0891576,3.6141522,7.282385,7.536427,4.4904046,5.6758924,4.112778,5.557288,6.3096266,5.12167,6.726057,3.73031,3.760839,5.027385,4.73062,4.847154,6.652453,5.7385573,2.039182,4.4347425,4.6044035,4.5299654,6.26339,4.461683,5.2878127,6.0755587,4.056536,7.8223653,4.05297,6.435939,6.25382,6.3174667,5.297428,4.640624,4.263949,5.348535,3.5466323,5.3669195,4.7930493,4.526677,7.154982,6.2754073,5.8792634
t143,11.214719,8.078339,4.4402924,6.3618593,8.370012,8.671078,5.0807333,3.591778,7.258731,7.5112967,4.4476047,5.6571536,4.1119947,5.51241,6.346138,5.1416564,6.7652116,3.716622,3.7597783,5.0324025,4.739012,4.851254,6.6427207,5.708886,2.0285478,4.4251175,4.606216,4.5468044,6.2775292,4.458651,5.2978897,6.0778475,4.0394263,7.808995,4.0354643,6.4289184,6.2737474,6.3127418,5.287171,4.658558,4.24489,5.321454,3.5709763,5.3435683,4.799488,4.5614376,7.124603,6.266088,5.8805604
t148,11.221069,8.087338,4.4000416,6.3584213,8.355688,8.677568,5.0882382,3.5956092,7.251036,7.509752,4.4487834,5.653438,4.1035314,5.517794,6.343558,5.1418843,6.764317,3.7308812,3.782194,5.041396,4.736199,4.865149,6.634065,5.7060347,2.0465262,4.429286,4.6156282,4.533072,6.2598414,4.4749384,5.2955146,6.065328,4.0374475,7.819179,4.055298,6.420553,6.2547684,6.310382,5.3050847,4.642828,4.24282,5.3151193,3.5674205,5.358872,4.7966075,4.564516,7.147267,6.288282,5.87011
t152,11.216226,8.081408,4.4381304,6.3602614,8.3580675,8.671472,5.0817747,3.6006165,7.270506,7.518963,4.4638386,5.661565,4.1071525,5.5273147,6.331006,5.1308093,6.751027,3.7226453,3.7574227,5.0327587,4.7400336,4.851631,6.6408687,5.720192,2.0329463,4.4265666,4.604956,4.5457487,6.2714386,4.4576364,5.2976336,6.075798,4.0484614,7.8096156,4.0399156,6.4352174,6.2701263,6.317641,5.2903495,4.6497245,4.2567067,5.3349214,3.564791,5.3531785,4.7991996,4.5465584,7.1344147,6.266706,5.883261
t234,10.511355,9.36549,11.693118,5.533175,0.8973201,7.615467,4.173645,3.6443026,6.853389,5.17202,5.854342,4.2079396,5.1198916,6.240191,6.5434484,5.109653,6.252676,3.7092047,2.7517362,4.463256,5.129,4.0881953,5.597659,5.0421977,1.5497744,3.6736012,3.6651177,5.451063,6.041665,4.7009177,5.9637017,5.7431583,2.9351807,7.4029255,4.901518,5.089904,6.3783283,6.9895234,5.7185044,4.4193726,3.003471,4.1448064,3.7481563,4.1477966,5.8682075,6.3665385,5.8407245,5.3670893,5.787285
t402,11.056881,9.901122,12.2471695,5.6098914,0.053710345,7.4872165,4.301775,2.9411018,6.6013527,4.2973075,6.3302445,4.8324857,5.1143694,5.9469705,6.852519,4.3362994,6.2916307,4.2022004,2.365542,3.9206157,5.321818,4.0034013,5.794411,4.466971,1.0640234,3.0963929,3.6256237,5.276049,6.0047646,4.356026,6.5242796,5.75667,3.1399531,7.2690845,4.76371,4.638202,6.300041,6.91403,6.2927485,4.342665,3.3180883,3.526729,3.7031252,3.7374673,5.60643,6.7843685,6.1809497,5.3031125,6.063279
t403,11.066205,9.901783,12.228046,5.6357107,0.10395637,7.5047274,4.3057756,2.956796,6.596955,4.3438563,6.321932,4.791692,5.109639,5.9266987,6.853198,4.380918,6.300609,4.2143183,2.42006,3.9376445,5.3331194,4.042922,5.7645116,4.4882207,1.0790527,3.1117299,3.6279228,5.298235,5.995705,4.362845,6.5057564,5.760719,3.1546395,7.3100853,4.793075,4.658247,6.286386,6.9390817,6.272203,4.3422623,3.272811,3.520049,3.6942794,3.751064,5.598018,6.7508197,6.1450024,5.3269153,6.0518227
t404,11.060926,9.900611,12.241617,5.6168604,0.058214676,7.4861174,4.2958984,2.940418,6.602484,4.31083,6.3223004,4.8341994,5.1224513,5.940366,6.8466787,4.3519297,6.291854,4.2132363,2.3651774,3.9218364,5.320177,4.0132766,5.7911525,4.46547,1.0639277,3.0998142,3.636578,5.288537,5.987103,4.3574038,6.5210247,5.768432,3.1407456,7.2793612,4.7695746,4.645745,6.298538,6.9161806,6.289197,4.340833,3.3143911,3.5182447,3.7099104,3.7436185,5.608379,6.7826624,6.169024,5.3087983,6.058536
t254,10.553287,9.43135,11.751616,5.518807,0.8275114,7.613828,4.181114,3.5995314,6.835404,5.118005,5.926711,4.242693,5.126531,6.233233,6.5813737,5.0450373,6.2444944,3.7434037,2.7259533,4.3965836,5.160532,4.061303,5.6196666,5.0042324,1.5242292,3.6207273,3.647914,5.4217877,6.049871,4.666234,6.016207,5.753744,2.9460287,7.3696337,4.8880234,5.01844,6.356319,6.9740252,5.788415,4.4101515,3.027642,4.067181,3.7505703,4.131325,5.841129,6.4355063,5.8568473,5.3800583,5.826206
t258,10.549574,9.427863,11.758015,5.5113077,0.82308567,7.62422,4.175997,3.5890646,6.8359823,5.1102424,5.9252295,4.238354,5.135215,6.24017,6.590245,5.0389967,6.2351847,3.7380602,2.7333987,4.4026446,5.1530085,4.055219,5.6164083,5.0122714,1.5319127,3.6239724,3.6377125,5.413924,6.06053,4.6588864,6.0113916,5.755766,2.9403837,7.3618913,4.8742876,5.0279493,6.3647027,6.9633064,5.786566,4.424865,3.018973,4.0713735,3.733334,4.140216,5.8400283,6.4248967,5.848125,5.382868,5.828564
t273,10.586087,9.471737,11.804283,5.518758,0.75794524,7.6116805,4.192968,3.5409796,6.817401,5.045203,5.968727,4.2733436,5.1258416,6.219477,6.611038,4.9875355,6.242819,3.7728071,2.7030447,4.358041,5.1786723,4.051241,5.634807,4.97489,1.5033292,3.5828362,3.6397703,5.4022455,6.054229,4.6405735,6.0532346,5.752002,2.9616838,7.3515854,4.8730164,4.98335,6.346725,6.964172,5.8338375,4.4099426,3.0475512,4.020552,3.7409682,4.1128664,5.817807,6.466127,5.875236,5.3837566,5.8487477
t375,10.953847,9.813732,12.165614,5.5942016,0.18990856,7.5379963,4.27896,3.0667822,6.6483297,4.4319344,6.2779646,4.6864963,5.105212,5.9980617,6.84225,4.462277,6.275987,4.117445,2.4283228,4.037126,5.296438,4.000556,5.750943,4.597216,1.1959577,3.2061691,3.6267314,5.304827,6.0148787,4.4207053,6.417004,5.766802,3.1045249,7.270065,4.7776585,4.699706,6.3111897,6.916853,6.1906614,4.362379,3.2620902,3.6381323,3.713844,3.8215015,5.6453304,6.6998124,6.1413016,5.3322773,6.023276
t376,11.01953,9.8681965,12.238326,5.579205,0.030180238,7.4937067,4.2739344,2.9597702,6.632552,4.3164964,6.315278,4.8409896,5.1172667,5.980223,6.846876,4.364102,6.2746162,4.1691527,2.3298097,3.9364283,5.286764,3.9633613,5.810423,4.461516,1.0778222,3.1130826,3.642004,5.281773,6.005786,4.383427,6.530294,5.765761,3.1037242,7.2312326,4.7411213,4.6397133,6.3256125,6.8792653,6.2817,4.3377786,3.34681,3.5629041,3.7361205,3.7492518,5.639016,6.7812834,6.2137866,5.296174,6.0579324
t417,11.014395,9.86734,12.22968,5.5834165,0.09149107,7.487327,4.262017,2.9726102,6.6253242,4.3713155,6.306908,4.7992134,5.15151,5.9792223,6.8346767,4.412957,6.2766404,4.1766057,2.32952,3.9621053,5.288086,3.9742987,5.800556,4.502792,1.1181225,3.1252117,3.6496177,5.2951202,5.953277,4.372809,6.4725285,5.796219,3.104836,7.2425637,4.744708,4.6551895,6.3212595,6.8868914,6.273442,4.341619,3.3441064,3.5646975,3.734829,3.7657487,5.629857,6.790299,6.1752357,5.302491,6.05567
t418,10.98721,9.84202,12.20324,5.5845003,0.12510026,7.510171,4.2626095,3.0124388,6.639626,4.3925896,6.292466,4.757061,5.1345005,5.989031,6.835222,4.4320683,6.274644,4.1517057,2.3644297,3.9960015,5.2851095,3.9815385,5.7811236,4.537353,1.1496501,3.1591473,3.6465418,5.305834,5.9739475,4.3968916,6.4503307,5.7889514,3.0993464,7.251374,4.756103,4.673976,6.321314,6.8936152,6.2386637,4.345223,3.314973,3.5962243,3.7338405,3.789261,5.6411376,6.751624,6.164307,5.316608,6.0421305
t367,10.962746,9.822877,12.174692,5.5955043,0.19667158,7.55018,4.2932816,3.0567782,6.6411033,4.4329133,6.2893057,4.6808615,5.0891185,5.9950194,6.839821,4.4606085,6.2853746,4.1122622,2.4506898,4.0360656,5.3097105,4.0142846,5.7390285,4.589953,1.188427,3.1985054,3.6132953,5.3033776,6.034329,4.418504,6.421863,5.749986,3.1164153,7.282801,4.791112,4.6954346,6.2980356,6.931175,6.1950827,4.351929,3.2453847,3.629668,3.6969612,3.8123531,5.632381,6.6900196,6.129371,5.344898,6.029893
t393,10.999353,9.852708,12.206045,5.597361,0.12008665,7.517161,4.282649,3.0084727,6.629907,4.368603,6.3028736,4.7566457,5.1131015,5.9763126,6.846368,4.4048653,6.281918,4.1568947,2.3904219,3.9890153,5.301855,3.99568,5.771675,4.534617,1.1395886,3.154371,3.6321764,5.2977657,6.0020022,4.3929715,6.4634724,5.770188,3.1154854,7.2647524,4.7677197,4.6696353,6.3102627,6.909295,6.2389874,4.347496,3.2945995,3.5880725,3.716707,3.7815013,5.630271,6.739768,6.1634426,5.3208275,6.043861
t394,10.990626,9.845131,12.207457,5.5843716,0.11120701,7.5079594,4.2623873,3.007351,6.639027,4.377848,6.2947755,4.7656817,5.134118,5.987205,6.837585,4.418464,6.2740836,4.1555157,2.361344,3.9904618,5.283663,3.9778626,5.7843704,4.5300965,1.1433085,3.153693,3.6478906,5.304932,5.97577,4.395051,6.457761,5.789615,3.0985625,7.2481046,4.7528186,4.670249,6.3236265,6.8903956,6.2436004,4.344356,3.3191533,3.592753,3.7360733,3.7848332,5.6417294,6.7552633,6.1704316,5.3138833,6.043983
t340,11.001888,9.854888,12.223852,5.5754337,0.06727849,7.4869523,4.257265,2.9821758,6.637055,4.3381224,6.2972903,4.811634,5.1473637,5.9888988,6.834088,4.380316,6.268807,4.1680756,2.3238778,3.9641123,5.277271,3.9615922,5.8066587,4.5025063,1.1155012,3.1323419,3.6553452,5.297663,5.967053,4.3828163,6.4788814,5.796869,3.0933444,7.230324,4.7340307,4.6587186,6.3327475,6.874617,6.2674775,4.344413,3.3521645,3.5769944,3.745007,3.7726297,5.6445374,6.788672,6.186953,5.297022,6.050906
t286,10.573436,9.457357,11.79088,5.516647,0.77553827,7.6155863,4.187468,3.553493,6.8235893,5.061513,5.954287,4.2614155,5.1288443,6.2268047,6.6049647,5.0026617,6.240343,3.7611876,2.713709,4.3725567,5.1704617,4.053278,5.6287875,4.9879823,1.5139561,3.5971205,3.63942,5.4058013,6.0561795,4.6464567,6.038894,5.752495,2.954919,7.3549395,4.8735657,4.9981523,6.352163,6.96439,5.8185816,4.415774,3.037935,4.037096,3.738205,4.122972,5.824921,6.4531403,5.866104,5.3838625,5.8416
t281,10.640028,9.555549,11.94128,5.502471,0.57756084,7.6268253,4.198428,3.3766472,6.780707,4.8489175,6.058519,4.318533,5.1460605,6.2129374,6.702653,4.842536,6.2189937,3.8176434,2.6801705,4.284123,5.1999965,4.017833,5.648768,4.937204,1.4841748,3.5154333,3.6022444,5.3422217,6.0834723,4.564625,6.1138506,5.7489343,2.9741116,7.2954836,4.8187947,4.9268584,6.344128,6.9262843,5.930993,4.441623,3.060929,3.923812,3.6926696,4.099387,5.768824,6.516846,5.890575,5.4002614,5.898393
t282,10.610215,9.503066,11.823556,5.541151,0.7283179,7.587895,4.212533,3.516752,6.8029075,5.0146117,5.9965253,4.30175,5.1071315,6.1984825,6.6196027,4.958973,6.2614675,3.8022301,2.6788087,4.3257794,5.2059784,4.0672436,5.6501927,4.945824,1.4845407,3.5584505,3.659311,5.4027095,6.033497,4.6375294,6.081471,5.7365365,2.9872568,7.359177,4.888333,4.951027,6.321779,6.9827924,5.863268,4.3924966,3.0749373,3.9877346,3.7607243,4.0908604,5.8016047,6.4975767,5.9033966,5.382181,5.85301
t263,10.564494,9.448308,11.77898,5.511517,0.78996766,7.6180725,4.181873,3.5758202,6.8297844,5.081066,5.9440093,4.2500715,5.131757,6.2317786,6.5918202,5.019813,6.23862,3.7506301,2.7182271,4.3798757,5.1643786,4.0500364,5.623378,4.99473,1.5155722,3.605106,3.6377757,5.4129043,6.0570607,4.655234,6.0299497,5.7574625,2.9463706,7.35871,4.87761,5.0032673,6.356725,6.9641423,5.807754,4.4112024,3.030631,4.0446754,3.742799,4.1248484,5.8347154,6.445912,5.857641,5.381406,5.8377585
t411,10.999056,9.854218,12.23664,5.5557866,0.016483484,7.4645243,4.260912,2.9776993,6.64224,4.2563496,6.2936907,4.8479996,5.148353,6.00215,6.82173,4.292625,6.2592554,4.1684575,2.2988007,3.9549978,5.2674394,3.9354541,5.8335195,4.49205,1.1017588,3.1219726,3.6609814,5.293292,5.9948697,4.374741,6.4915037,5.7914047,3.0801635,7.202702,4.7080164,4.649881,6.3460026,6.8513227,6.284512,4.3421893,3.3896732,3.576657,3.7499993,3.769429,5.654697,6.8230314,6.202412,5.279116,6.0573955
