"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115"
"t125",0.0390188360958869,-0.101683318254445,0.199488017316478,0.0811532095189338,-0.0360357254543164,0.00083458235374045,-0.349098788600757,0.0194971599724451,-0.0201986991935951,0.0616018323241983,3.21352368433101e-05,0.00534129685025992,-0.00313523391066045,0.0031774620280348,-0.000120779263464488,-0.0269079880248332,6.66153279337556e-05,-0.00280962319721904,0.000716757587532462,-0.00521621851592613,-1.492524282036e-05,1.18925883136334e-05,-0.0413092029286054,0.000900497338277531,-0.000484198724582675,0.0949046509877477,-0.0136417339241184,-0.0124507715488091,-3.97916666425562e-05,-0.00557282656797357,-0.00273558278991751,2.17497394173136e-05,-3.48544109275428e-05,-0.000206417682676343,-9.52541494079364e-18,0.00238121744394582,-8.6265051640888e-07,4.21578044209996e-05,-0.00314647800173552,-3.76827288870593e-07,5.39735940014632e-05,-0.00134354309167939,0.00417164509824849,-0.00105884918216631,-1.03388280537659e-16,-0.000120740294097088,0.00203710204265361,-0.00153863293639737,0.000462170403714826,1.45447019051345e-05,-3.60052510447222e-16,-1.45478408125742e-05,-0.000430121340279075,-0.357442966470654,0.000204746445527573,-0.00199844840018181,-1.15738792642412e-05,0.000677410507759735,9.02722754351007e-06,-0.00107445145281768,-2.07255544786239e-07,-7.32014727761556e-05,5.2406596380923e-06,8.64801666567924e-07,-0.00126600456930596,1.27835957706513e-16,5.94702312201913e-07,-1.8032987805075e-05,-5.23760618209579e-08,-5.55371684586494e-07,-8.48689142051162e-05,-3.2200252154363e-05,-0.000116929761147671,-8.33112087030696e-05,2.59870992225242e-08,1.96083844639051e-05,5.61227624096272e-09,0.000234532829406834,2.57620698460241e-05,2.51089865893308e-06,3.83768941904456e-06,2.49503195220545e-16,-0.000373490946260139,6.76815836605127e-06,4.10707317631783e-17,7.1396373163622e-07,-4.05124595814765e-07,-1.54147046498978e-06,-2.4341747937905e-08,-3.41363831957155e-16,-7.18129388462201e-17,2.14150041071103e-05,-8.66783798476924e-17,1.58696262099264e-16,8.21480779929545e-09,-6.82756757713898e-07,9.97104904173462e-19,-1.3114789449028e-16,-1.39798173115634e-16,7.79740075794356e-17,1.29776025886005e-16,-2.18463219091567e-16,-2.02454953757726e-16,-2.79176962878064e-16,-4.53378487824362e-17,3.1455395928251e-17,-1.346570635866e-15,3.03881028532093e-16,-1.130971705822e-17,-5.39355854427476e-17,1.6369729186135e-16,3.12332787837617e-16,1.39084699616958e-15,0.407020721325009,0.707106781186548
"t126",0.0390188360958869,-0.101683318254445,0.199488017316478,0.0811532095189338,-0.0360357254543164,0.000834582353740436,-0.349098788600757,0.0194971599724451,-0.0201986991935951,0.0616018323241983,3.21352368432807e-05,0.00534129685025994,-0.00313523391066042,0.0031774620280348,-0.000120779263464543,-0.0269079880248332,6.66153279337593e-05,-0.00280962319721897,0.00071675758753249,-0.00521621851592591,-1.49252428204285e-05,1.18925883135978e-05,-0.0413092029286053,0.000900497338277462,-0.000484198724582857,0.0949046509877478,-0.0136417339241185,-0.0124507715488091,-3.97916666425165e-05,-0.0055728265679735,-0.0027355827899172,2.17497394173396e-05,-3.48544109275712e-05,-0.000206417682676305,-2.00812634866568e-17,0.00238121744394598,-8.62650516436636e-07,4.21578044210794e-05,-0.00314647800173548,-3.76827288894424e-07,5.39735940014354e-05,-0.00134354309167936,0.00417164509824849,-0.00105884918216612,-4.63979207430901e-17,-0.000120740294097088,0.00203710204265343,-0.00153863293639731,0.000462170403714723,1.45447019048936e-05,-2.84312196719517e-16,-1.45478408125248e-05,-0.000430121340279197,-0.357442966470654,0.000204746445527444,-0.00199844840018167,-1.15738792638119e-05,0.000677410507759732,9.02722754411375e-06,-0.00107445145281765,-2.07255545065258e-07,-7.32014727763486e-05,5.24065963844532e-06,8.64801666680681e-07,-0.00126600456930592,1.39278495422015e-16,5.94702312256556e-07,-1.80329878048547e-05,-5.23760621332081e-08,-5.55371684541662e-07,-8.48689142057899e-05,-3.22002521547239e-05,-0.000116929761147608,-8.33112087027434e-05,2.59870992502798e-08,1.96083844640682e-05,5.6122759217736e-09,0.000234532829406955,2.57620698462253e-05,2.5108986589134e-06,3.83768941934976e-06,2.42245069616915e-16,-0.000373490946259825,6.76815836623651e-06,-4.32844211844197e-16,7.1396373169329e-07,-4.05124595925788e-07,-1.54147046497929e-06,-2.43417480393067e-08,-2.18635556131891e-16,-8.11935552185076e-17,2.14150041068324e-05,1.01585508980827e-16,2.06896103769381e-16,8.21480769660796e-09,-6.82756757519609e-07,-1.10403329265022e-19,2.04505118561375e-16,-2.23246184650733e-17,1.40875906479069e-16,-4.18209700012639e-16,3.11168243576536e-17,1.44694832791036e-16,-2.60222939483774e-17,-1.21554492497186e-16,2.44953543423753e-16,-6.32058027663586e-16,-6.60533372677713e-17,3.2246361878706e-16,-8.21374205079206e-16,8.60241418336936e-17,-2.90380770519598e-16,-6.16988670559317e-16,0.407020721325009,-0.707106781186547
"t13",0.0344403128934029,-0.0864182056438632,0.135454509166345,0.0517861068668531,-0.0213535468233235,0.000364420838851763,-0.123375876949494,0.00496769577076663,-0.00106897489695185,-0.00986477793667888,-6.68097251812545e-06,-0.00199777769642205,0.00149800030970721,-0.00239805977978219,9.17520020665419e-05,0.0300866190358723,-9.33439413564773e-05,0.00448947485814969,-0.0012240688257734,0.0125791110334212,4.64107395674296e-05,-3.74275247790503e-05,0.280105888438585,-0.00657834277210468,0.00425513890437115,-0.902884617975051,0.137594224169947,0.136045838996766,0.000450021349570186,0.0658735059737754,0.0444049436315008,-0.000831236168555476,0.00388363977604076,-0.00747488695111086,7.47376796976387e-17,0.0547224376548983,-1.68824589375366e-05,0.000570043534099712,-0.0302792898132287,-3.32191899140968e-06,0.000413933356533651,-0.00956355488941266,0.0268967374052482,-0.00655865332419286,-1.68126374626846e-16,-0.00055167175244053,0.00753568405154114,-0.00542361429829388,0.00145982378731567,3.97093436252452e-05,-4.96095560520464e-17,-1.99552486399591e-05,-0.0001214827533969,-0.0237084121412876,-0.000155784770884446,0.0028840491335952,3.0358096904123e-05,-0.00387221705453797,-0.000204403314801031,0.0360243402421838,-1.25298926578211e-05,-0.00339660166659396,0.000142942247794185,1.73860738091874e-05,-0.0220149749992995,1.57013189902435e-16,9.26012866008961e-06,-0.000211475808192701,-5.7027433754582e-07,-6.04359195717522e-06,-0.000860023187532706,-0.000324576400876221,-0.0010868841804393,-0.000765648722444181,2.36197666855786e-07,0.000174676468088469,4.98107699149763e-08,0.00201014529150116,0.000214940312660984,1.97131309497788e-05,2.98601504047519e-05,1.61762964134837e-16,-0.00278511508366982,4.85964578845773e-05,-3.34235641430164e-17,5.10546524621639e-06,-2.82743406240793e-06,-1.03428353481856e-05,-1.59845099834284e-07,6.95043339144202e-17,-3.75171774875955e-17,0.000136598010069787,6.50501147720035e-17,4.26234182150433e-17,5.18054683154486e-08,-4.26711373166869e-06,-6.59323000360536e-17,-3.79074509461112e-18,-2.49436377365822e-17,1.6826817716975e-16,-4.54538379244427e-17,8.50014503228635e-17,-2.38525421491097e-17,-4.16333634234434e-17,-1.02004117424344e-17,-4.64213471010271e-17,-7.80625564189563e-17,4.88696019057069e-17,1.20900177502617e-16,-3.19189119579733e-16,-6.09993877431574e-17,-6.01315636597815e-17,1.6581019070201e-17,0.000173141606287425,-2.22044604925031e-16
"t80",0.0393658805642532,-0.102878485849665,0.205271333446752,0.083854477665031,-0.0373883193163395,0.000844919139931505,0.258756036673906,0.0264868017141944,-0.0320102810263882,0.257808410994596,0.000551184932527936,-0.0027622265671369,-2.18720246807714e-05,0.00126323257604374,-4.84025269496934e-05,-0.0142673502656697,3.78858686636546e-05,-0.00163676690639027,0.000421105343546886,-0.00309893965553575,-8.66937651403235e-06,6.89633861053346e-06,-0.0297498079551412,-0.00141564336865385,-7.04358764017966e-05,0.0128151677802993,-0.00157016190027107,-0.000968698206785049,-2.34783180277968e-06,-0.000182652287183694,0.000593065372417871,-3.38267448707563e-05,0.000211933757313067,-0.000635731513914078,2.11797591389803e-16,0.0053965388893567,-1.77502195005145e-06,7.12149610418455e-05,-0.00456446905251868,-5.27448632555782e-07,7.14781922141282e-05,-0.00172750600597564,0.00515416115559392,-0.00128675527088369,-4.37735996602075e-16,-0.000128207317965973,0.00482012663330877,-0.00121572417919573,0.000368016239249909,1.05715146326395e-05,-1.29848913225684e-16,-5.95758075156106e-06,-3.36595521600769e-05,-0.00175798403436887,-6.10774896789294e-05,0.00114811719463696,1.27908191500724e-05,-0.00188781087023637,-0.000154838952752579,0.0313800691000383,-6.87988029285287e-05,-0.403139185378912,-0.000207866669153175,-1.05143373751588e-05,0.00863389098859505,-1.3501007018437e-16,-2.48901883736927e-06,3.90079481466459e-06,-4.6590149954044e-08,-5.00904112505092e-07,-0.127253955217226,0.000503985732678962,4.19252170506114e-05,1.48195724342738e-05,-4.5880520129632e-10,5.19841576071961e-06,1.79709520008176e-09,0.000270545276645067,0.335206739291744,-1.42989695235593e-07,1.18368279259476e-07,-6.26912801185431e-16,-0.000110462052769074,2.96137494272197e-06,3.34082959356688e-16,3.213193464959e-07,-2.09177285316782e-07,-9.26203831276999e-07,-1.5528281348641e-08,0.707106781186548,7.15155244422157e-16,1.45513668034052e-05,-1.1473708514326e-15,1.78366653421226e-15,5.69582789426374e-09,-4.80242255040649e-07,-1.88320842955502e-15,-4.52918929211976e-16,1.36906167381468e-16,7.4457584195442e-16,-8.31762755469174e-16,-3.94432750350227e-16,1.47351983344154e-16,-3.98715348931544e-16,-2.96497622148407e-16,-1.19514234737899e-16,2.29850860566927e-17,-6.43530405333796e-17,4.8878662575476e-17,-2.4459601011273e-16,-6.89336120636801e-17,2.25898146375117e-16,-4.95551627772211e-16,5.59245660297636e-06,4.85722573273506e-17
"t81",0.0393658805642532,-0.102878485849665,0.205271333446752,0.0838544776650311,-0.0373883193163395,0.000844919139931516,0.258756036673906,0.0264868017141944,-0.0320102810263882,0.257808410994596,0.00055118493252796,-0.00276222656713686,-2.18720246807635e-05,0.00126323257604369,-4.84025269496952e-05,-0.0142673502656697,3.7885868663651e-05,-0.00163676690639025,0.000421105343546791,-0.00309893965553561,-8.66937651383941e-06,6.89633861059857e-06,-0.0297498079551412,-0.00141564336865373,-7.0435876401755e-05,0.0128151677802992,-0.0015701619002713,-0.000968698206785088,-2.34783180282241e-06,-0.000182652287183616,0.000593065372417976,-3.38267448707261e-05,0.000211933757312919,-0.000635731513914122,-3.74273345091378e-17,0.00539653888935692,-1.77502194990357e-06,7.12149610420102e-05,-0.00456446905251867,-5.27448632714974e-07,7.14781922139944e-05,-0.00172750600597529,0.00515416115559391,-0.00128675527088404,-1.21617990872516e-16,-0.000128207317966011,0.00482012663330856,-0.00121572417919573,0.000368016239250232,1.05715146323084e-05,-1.66868742757923e-16,-5.95758075189086e-06,-3.36595521602381e-05,-0.00175798403436882,-6.10774896789004e-05,0.00114811719463713,1.27908191502456e-05,-0.00188781087023641,-0.000154838952753107,0.0313800691000383,-6.87988029284934e-05,-0.403139185378912,-0.000207866669152953,-1.05143373743122e-05,0.00863389098859506,3.35788989555826e-16,-2.48901883762227e-06,3.90079481406001e-06,-4.65901501052902e-08,-5.00904112685954e-07,-0.127253955217226,0.000503985732678814,4.19252170506897e-05,1.4819572434232e-05,-4.58805159662956e-10,5.19841576050119e-06,1.79709609010332e-09,0.000270545276644897,0.335206739291745,-1.4298969462391e-07,1.18368279834598e-07,6.66323550155279e-16,-0.000110462052768849,2.96137494303902e-06,-4.03802094776648e-16,3.21319347622591e-07,-2.09177286348942e-07,-9.26203828172434e-07,-1.55282744326765e-08,-0.707106781186547,-7.82622790278691e-16,1.45513668023036e-05,9.98544637815444e-16,-1.61189235196867e-15,5.69583073357784e-09,-4.80242255735406e-07,1.872350367457e-15,2.72516329402889e-16,2.04428639772658e-16,-8.17000547076452e-16,8.90125333430939e-16,8.81456366230715e-16,1.82799502250524e-16,3.45860493022876e-16,3.69508452320006e-16,1.41019865446111e-16,-4.54280710271426e-16,1.32172329184071e-16,3.11360202215022e-17,-1.0321604682062e-16,1.19300095088175e-17,-1.45327367426832e-16,5.60021734714687e-16,5.59245660189389e-06,2.94902990916057e-17
"t66",0.0392731854591138,-0.102570561749555,0.204000654272564,0.0832738508734959,-0.0370993560597548,0.000836150124566471,0.25572059954324,0.0261350522879514,-0.0314890514405555,0.252851461830128,0.000540239618084766,-0.00270153428938322,-2.13638473725073e-05,0.00122988629488844,-4.71221995014606e-05,-0.0138372430247378,3.66436090763684e-05,-0.00158030009562974,0.00040619289553057,-0.00297298771978046,-8.27963861963716e-06,6.58485014683343e-06,-0.027987726303983,-0.00132990443577882,-6.59436234442658e-05,0.0119808412894786,-0.00146643850517044,-0.000903473956516502,-2.18849212278563e-06,-0.000170132966839375,0.00054978193724229,-3.10739981503387e-05,0.000193643067477335,-0.000572662652669543,8.61187545579615e-17,0.00482428681416589,-1.58049025442836e-06,6.25627287966565e-05,-0.003927471640956,-4.50594696990292e-07,6.0267854690545e-05,-0.00144521391162054,0.00426432812517203,-0.00105964601328487,-3.30870234249425e-16,-0.000101865953076354,0.00374633630117824,-0.000940657505000095,0.00028207549134214,8.01485884750612e-06,5.54277820731836e-19,-4.37219166891188e-06,-2.41421716764083e-05,-0.00125563152554953,-4.29752453771572e-05,0.000798858321716875,8.74914774237753e-06,-0.00124782019524958,-9.47555517668468e-05,0.0188535539991858,-3.72714208508894e-05,-0.214406201089555,-0.000102803663704336,-4.72413110773893e-06,0.00357170080372763,-3.12501824514364e-16,-9.34091172566799e-07,6.64682436172343e-07,-2.55990953012143e-09,-2.69918896012956e-08,0.0155169124202494,-7.00854466399141e-05,-2.23663656955327e-05,-9.1972512544914e-06,3.29534490840777e-10,-4.87455602038692e-06,-1.77144716950739e-09,-0.000440228275347525,-0.866362506444799,5.52876483749055e-06,7.85208602036155e-06,5.3890268983392e-16,-0.000617212983104977,1.01090693235296e-05,1.02762782551606e-16,1.05755226160759e-06,-5.75079278265431e-07,-2.07882547712531e-06,-3.21108583690284e-08,-2.36768571769145e-16,-8.75760142500507e-17,2.75381864291748e-05,2.35558207281438e-16,-2.17316108636808e-16,1.04684613666863e-08,-8.64101903941608e-07,2.2291275444285e-17,3.8579058434051e-17,-6.03865444038487e-17,-9.26992857475106e-18,-4.36011181421457e-17,2.30826642522164e-16,-1.3807645081931e-16,6.06882166048761e-17,-2.99549531478114e-16,-2.80587792219685e-17,-5.11743425413158e-17,1.10494107647777e-16,-3.00979934268941e-16,1.81712284108571e-16,1.52933306868942e-16,-5.43548925266873e-17,4.73428545398598e-17,8.17690053007969e-06,-3.46944695195361e-17
"t56",0.0390477552314336,-0.101821511350936,0.200905622885948,0.0818591801082189,-0.0363950805570912,0.000814754844588309,0.248310446503477,0.0252758148343784,-0.0302142556631831,0.240713423155799,0.000513431004852734,-0.00255275047010335,-2.01174333843656e-05,0.00114799100833379,-4.39777674240294e-05,-0.0127793082487245,3.35846861627843e-05,-0.00144115864793863,0.000369432812133159,-0.00266183384231308,-7.3150923174246e-06,5.8138921028645e-06,-0.0236006286358558,-0.00111631777727367,-5.47376349847876e-05,0.00989843219788678,-0.00120744881932243,-0.000740525823291276,-1.79032731833762e-06,-0.000138840180975445,0.000441387719446735,-2.41555228082207e-05,0.000147575613417798,-0.00041292553091595,-2.35369044508171e-16,0.00337059087545774,-1.08554987037152e-06,4.04333244348874e-05,-0.00228506840580213,-2.51887989003884e-07,3.11366688311275e-05,-0.000709441755794645,0.0019351748037207,-0.00046412291800967,1.74047479025606e-16,-3.18495679028467e-05,0.00086843937300818,-0.000202203156984245,5.05420712663325e-05,1.09895719377969e-06,8.60395969599475e-16,-3.18420825574115e-08,2.13291329027325e-06,0.000133351263462222,7.34905861066561e-06,-0.000175999840770487,-2.60128312494848e-06,0.000571467196189878,8.06685601023992e-05,-0.0179490800509735,5.85811393662902e-05,0.362812484917246,0.000225949969711215,1.39260636114009e-05,-0.0131254780213371,-2.34961658029254e-16,4.33316153044427e-06,-1.22504753632693e-05,1.94243819277721e-07,2.09366313453668e-06,0.808724613495809,-0.00333969096669204,-0.00102784409348437,-0.000669291468235515,1.93460638559309e-07,0.000130132266548743,3.65730814351961e-08,0.00136169751983592,0.151341991639698,9.25693259423321e-06,1.38717200870525e-05,-8.77011137323525e-16,-0.00122472812633768,2.04187052763184e-05,-3.84511253466963e-16,2.13532802926613e-06,-1.15229427273891e-06,-4.06196044344652e-06,-6.16735119525134e-08,-9.3831626114528e-17,-1.66579305570416e-16,5.16008709940543e-05,-7.16623493003249e-17,-1.09659650671589e-16,1.94248414007882e-08,-1.59114908274377e-06,-7.03738999512297e-17,2.68946106883384e-16,-1.24801125396924e-16,-1.28586377656781e-16,-1.53314107852212e-16,-1.31513723522492e-16,-2.36879613779524e-17,2.91189598475294e-16,9.29224900394473e-17,-5.81535052760555e-17,5.98479599211998e-17,2.46330909242403e-17,2.30104097385861e-16,-5.24753851482984e-17,-1.26862338750522e-16,-2.37499967607635e-16,-2.78237626115719e-17,1.35327835313354e-05,-2.63677968348475e-16
"t52",0.0390397383843103,-0.101794605876723,0.200788893804656,0.0818052401519558,-0.0363679071353886,0.000813897185640941,0.248007691697252,0.0252399483925158,-0.0301588439787078,0.240165154942632,0.000512210262102818,-0.00254579233365353,-2.00582232674438e-05,0.00114394843078593,-4.38224492984307e-05,-0.0127247376315006,3.34220781634998e-05,-0.00143361952952485,0.000367420846708305,-0.0026438183282868,-7.25670025539086e-06,5.76711922252064e-06,-0.0232958719040635,-0.00110129895747083,-5.39266046543857e-05,0.00974593944350155,-0.00118832365928137,-0.000728358607052168,-1.76045847665801e-06,-0.000136478987052798,0.000432894174686002,-2.35748428766034e-05,0.000143555966553671,-0.000397565883341282,-5.95956539417429e-17,0.00322378679432661,-1.03430777741295e-06,3.79498460355968e-05,-0.00207822128173484,-2.25903898453379e-07,2.70671906184874e-05,-0.000602682002119646,0.00157914998426701,-0.000371130128085174,2.58680632413869e-16,-1.90979323843755e-05,0.000296503965566761,-5.28998840673405e-05,2.03685647610013e-06,-4.09199840940497e-07,-5.02127022046279e-16,1.02900790669921e-06,9.06225999027177e-06,0.000504654582668917,2.14579729112948e-05,-0.000458967706095861,-6.07126960798987e-06,0.00118617993555078,0.000153755516604694,-0.0340259524939464,0.000112492433715781,0.701745141283573,0.000453673755952263,2.98739312918843e-05,-0.030174535646226,5.87989745593694e-16,1.09554040261019e-05,-0.000209710654743656,-6.73962615254514e-07,-7.16319173152759e-06,-0.559718403488846,0.00202546387558365,-0.000168074892547818,-0.000150805548742209,5.40265844735377e-08,4.72967960342865e-05,1.37960037968274e-08,0.000652514520901564,0.0422225306246039,6.60305695892737e-06,1.00636972985348e-05,6.43040308501153e-16,-0.000952649497159147,1.66637517414893e-05,3.37072192028736e-16,1.75053544634454e-06,-9.68128236867802e-07,-3.52574919525866e-06,-5.43244837451744e-08,-6.98807221905994e-17,9.11050048184152e-17,4.62256685138094e-05,1.50962198152524e-16,1.08547607986142e-16,1.75022996291211e-08,-1.43978715241248e-06,-1.3677551266764e-16,-2.03987051788628e-16,-2.39366567360507e-16,2.43782858483366e-16,6.91813114189414e-17,-1.08094956596805e-16,-9.99594233251081e-17,-2.12422310644222e-16,-7.63103176952543e-17,4.98931130224079e-17,6.70036942596042e-17,-3.1872388564199e-17,1.15355048804136e-17,-1.38777878078145e-17,-4.33574444582163e-18,-6.47413398564542e-17,1.70573296219658e-16,1.27927624751396e-05,2.28983498828939e-16
"t27",0.0362459466382895,-0.0923050290731767,0.156483297052845,0.0609075327455486,-0.0255805567862422,0.000438684110054397,0.107038372455874,0.00704120262501783,0.00539239061862477,-0.290438311027326,-0.00084482675090548,0.0159715241689879,-0.00648297159810398,0.00407676713246716,-0.000154029187135321,-0.0237667193143702,4.50584604100695e-05,-0.00155046674977302,0.000348251575774715,-0.000439307603047528,4.95192917795398e-06,-4.23030526050094e-06,0.553628451817618,0.0650381453649295,-0.00171582190036332,0.204762301516866,-0.0204371633752706,-0.0102603367140095,-2.31614721791627e-05,-0.00166329037410592,0.00376096529855233,-0.000151258986251218,0.000837485939318713,-0.00203854942951984,4.07125254769652e-16,0.0160500245025874,-5.10544066553709e-06,0.00018666096311911,-0.0107601478730318,-1.2065621039818e-06,0.000155721972714833,-0.00366739093342051,0.0105895667980618,-0.00261140383039368,0.707106781186548,-0.000251484292900284,0.0428581339854021,-0.00011243135634284,0.000409083566722352,1.32189462026429e-05,-1.16383186381719e-17,-7.35546561448296e-06,-3.91536400192027e-05,-0.00201961602467721,-6.69161175531514e-05,0.00121095345059165,1.26779606988217e-05,-0.00162662994710638,-8.76520565372338e-05,0.0155301029022402,-5.96562189190639e-06,-0.00487848360007741,6.01573166566806e-05,7.49089939495714e-06,-0.00956613051218504,-2.81766811978914e-17,4.04969566673071e-06,-9.42761304959729e-05,-2.55954581338674e-07,-2.71268701300834e-06,-0.00114713989301554,-0.000143449923520157,-0.000493959679239784,-0.000348454718280612,1.07642372459971e-07,7.9803196769853e-05,2.27672084084779e-08,0.00092291744291398,0.000277296875566372,9.15814675209334e-06,1.38905727761371e-05,4.24465150528075e-16,-0.00130404259005939,2.28931183637411e-05,-1.81032805627342e-17,2.40674518142463e-06,-1.3383482872914e-06,-4.92951690838601e-06,-7.64787029550335e-08,9.44737212966493e-17,-6.03871318137292e-18,6.57003964601104e-05,-1.98159420323565e-16,-3.75244802121656e-16,2.49684597179631e-08,-2.05992220362466e-06,-7.85444737075187e-17,2.86156501467605e-17,-2.21412372865927e-16,-3.81639164714898e-17,3.0009176764234e-17,5.3776427755281e-17,8.40465032800356e-17,-8.45677694538693e-17,-5.67842564192437e-17,1.98007258503241e-17,-2.0122792321331e-16,-5.20484338340936e-17,4.9579716799344e-17,1.2490009027033e-16,3.24773257816213e-18,-1.43509157953991e-16,1.36573823653034e-16,1.9032971336333e-05,2.91433543964104e-16
"t28",0.0362459466382895,-0.0923050290731767,0.156483297052846,0.0609075327455486,-0.0255805567862422,0.000438684110054366,0.107038372455875,0.00704120262501783,0.00539239061862479,-0.290438311027326,-0.000844826750905563,0.015971524168988,-0.00648297159810397,0.0040767671324671,-0.000154029187135363,-0.0237667193143701,4.50584604101018e-05,-0.00155046674977297,0.000348251575774769,-0.000439307603047612,4.9519291778692e-06,-4.23030526034308e-06,0.55362845181762,0.06503814536493,-0.00171582190036284,0.204762301516867,-0.0204371633752705,-0.0102603367140095,-2.31614721790916e-05,-0.00166329037410602,0.00376096529855208,-0.000151258986251079,0.000837485939317911,-0.00203854942952003,-4.2187315977425e-16,0.0160500245025873,-5.10544066584934e-06,0.00018666096311852,-0.0107601478730323,-1.2065621024774e-06,0.000155721972714098,-0.00366739093342507,0.0105895667980566,-0.0026114038304017,-0.707106781186546,-0.000251484292909401,0.0428581339854078,-0.000112431356341538,0.000409083566720269,1.32189461977388e-05,8.17922407978045e-18,-7.35546561407834e-06,-3.91536400188601e-05,-0.00201961602467679,-6.69161175516526e-05,0.00121095345059287,1.26779606992727e-05,-0.00162662994710648,-8.76520565382746e-05,0.0155301029022401,-5.96562189279975e-06,-0.00487848360007663,6.01573166570091e-05,7.49089939409758e-06,-0.00956613051218458,1.83592125096671e-16,4.04969566784093e-06,-9.42761304959239e-05,-2.55954582272823e-07,-2.71268701311098e-06,-0.00114713989301548,-0.000143449923520206,-0.000493959679240052,-0.000348454718280339,1.07642373049777e-07,7.98031967693604e-05,2.27672083330174e-08,0.000922917442913896,0.000277296875566146,9.15814675232868e-06,1.389057277649e-05,-1.51246203061728e-16,-0.00130404259005929,2.28931183637538e-05,-6.96545392042365e-18,2.40674518148991e-06,-1.33834828718038e-06,-4.92951690855992e-06,-7.64787029393998e-08,-6.51463628075526e-18,-8.03655380037634e-17,6.5700396460052e-05,2.09859694206535e-16,7.36642854135466e-17,2.49684598211935e-08,-2.05992220363334e-06,2.52322744761709e-17,-6.32279671183081e-17,1.64112538182702e-16,1.19262238973405e-16,-1.54148594585573e-16,8.06646416329215e-17,-6.12520945891553e-17,1.19262238973405e-16,4.50725309634572e-17,-6.05709266551603e-17,3.46944695195361e-17,1.25533730695627e-16,-4.29867267105172e-17,3.22658566531686e-16,-2.89140601009529e-17,7.48396528325703e-17,-1.54632866171773e-17,1.90329713364162e-05,-1.38777878078145e-17
"t87",0.0373608894552544,-0.0959717662863667,0.170460133122393,0.067117369782476,-0.0285585741358899,0.000512899655636431,0.128405403435128,0.00871691377865758,0.007147250568142,-0.416346005875962,-0.00123378550004885,0.0249636492547268,-0.010601981223858,0.00761911707737692,-0.000288611390022023,-0.0549255512033943,0.000128293097468811,-0.00528000119614546,0.00133366818954031,-0.00947960166333987,-2.76805817004254e-05,2.2101966634047e-05,-0.338215386299484,-0.0343216173063859,0.000631259424799897,-0.0643699730280754,0.0057088075225701,0.00242688169744026,5.08939484815995e-06,0.00033174643082644,-0.000326582822656116,-9.26254112502837e-06,0.000104350443038699,-0.000503529109836112,-1.53560500777148e-16,0.00476539288106401,-1.635932448011e-06,7.31457547956988e-05,-0.00530930079731764,-6.39299872316527e-07,9.39382599316754e-05,-0.00239867637325597,0.00784600576469208,-0.00204984718123877,9.198521837373e-16,-0.000397937055332524,0.363723767008028,0.0178601024784393,-0.00138181767549124,-1.90553355089388e-05,-1.27767257170936e-16,2.81892775421262e-06,6.94101917044876e-06,0.000307145834681569,5.32869604525157e-06,-4.66008291986515e-05,1.33399154673974e-07,-0.000126942243737182,-1.40888268376493e-05,0.00269294108572755,-1.32148289765732e-06,-0.00110962411785723,1.48174138812384e-05,1.97623777283039e-06,-0.00262817631275461,-1.16973196560151e-16,1.15209586555327e-06,-2.98660593522602e-05,-8.3787681185582e-08,-8.88231113847965e-07,-0.000388348966669687,-4.86872193497447e-05,-0.00017452856035106,-0.000123834942129829,3.84729762076264e-08,2.88222080529415e-05,8.2386947715396e-09,0.000340196851555086,0.000103703536024077,3.54102989318431e-06,5.39771319368556e-06,4.03431628381856e-16,-0.000518924034056931,9.3061762198175e-06,-2.45748447215103e-16,9.80613188778812e-07,-5.5282548101776e-07,-2.08163765123787e-06,-3.26822446528473e-08,1.2047051067988e-15,-6.83663604677029e-15,2.85205435671358e-05,-4.22344968119314e-14,-0.707106781186548,1.09038989350703e-08,-9.03767304917535e-07,-1.29279292958057e-15,1.43131657905833e-16,3.49300062195978e-16,6.23199408744668e-16,1.28093355193703e-15,8.67361737988404e-17,-3.19032266832732e-16,-5.70290342727375e-17,3.0162551960403e-17,-2.81022749950988e-16,5.11743425413158e-16,6.76608632609473e-18,-3.76980919988017e-18,-1.31838984174237e-16,-1.05579121741344e-16,-5.579649989655e-17,4.97283965658017e-16,8.90802725986295e-06,-6.93889390390723e-17
