,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t29,0.029449996,0.35517597,-0.074323915,0.028820537,-0.11953167,-1.3093696,-0.115049765,-0.4806243,-0.588166,0.13638406,-0.14050822,5.7086782,12.890498,-0.35013616,5.7885795,1.2699271,-0.019023158,8.546076,1.0251733,1.8036156,-0.13863464,5.6134186,-0.11897675,6.5910354
t32,0.046961106,0.5263458,0.39390904,0.027286448,-0.14011718,-1.135345,-0.0066674785,-0.4189547,-0.46969327,0.15555972,1.2548897,7.238776,12.736449,-0.3309013,8.507388,1.0869533,-0.015404625,7.721856,0.8918403,1.7091086,-0.10375383,5.8379107,-0.15997548,5.089622
t55,0.06501808,0.8360373,1.2963443,0.025060724,-0.17389026,-0.9361946,0.29226556,-0.40139386,-0.4033889,0.17308608,4.426089,9.229873,13.173167,-0.3161174,12.119022,0.9826687,-0.0129577415,7.512667,0.8099012,1.9278367,-0.097127095,6.5508056,-0.21638827,3.1465747
t56,0.07680473,0.99925995,2.1642392,0.020003647,-0.19588543,-0.7230125,0.98890674,-0.3807647,-0.34748515,0.19168246,6.9538207,10.282437,12.844564,-0.2997705,14.698122,0.9218226,-0.011046513,7.320141,0.710071,2.1700082,-0.06145728,7.232163,-0.2475834,1.9783189
t100,0.09050606,1.3793684,2.9796827,0.017098596,-0.20883717,-0.5683432,1.8575159,-0.37458086,-0.2936058,0.22639416,9.4752035,11.790033,13.522858,-0.30927294,17.979454,0.94653285,-0.009496812,7.408272,0.6926608,2.6851192,-0.023645286,8.428162,-0.29426914,1.0081238
t110,0.087377936,1.2727985,2.7115457,0.018934153,-0.20199734,-0.63231,1.5728636,-0.38144058,-0.31533274,0.21891038,8.793486,11.580608,13.562617,-0.31369662,17.220112,0.95794034,-0.010019048,7.4521933,0.70870715,2.6066518,-0.035416607,8.201832,-0.2847033,1.2943251
t111,0.0891222,1.3252448,2.8591075,0.017790422,-0.20269243,-0.5971551,1.7060295,-0.3844854,-0.30426842,0.22275692,9.185384,11.711989,13.553282,-0.31132543,17.623142,0.95196277,-0.009798488,7.4227176,0.6978678,2.6278346,-0.027045378,8.335331,-0.28983444,1.132078
t72,0.105123274,2.0920973,4.2943635,0.007763024,-0.22858134,-0.3059177,3.2183204,-0.40128398,-0.21392828,0.26494756,12.814566,12.7875805,12.95994,-0.31163362,21.437122,0.9073724,-0.007439127,7.57255,0.6354968,2.877566,0.51208466,9.708119,-0.32741356,0.085785255
t85,0.07943489,1.0304581,2.1467686,0.022061393,-0.19841121,-0.76546407,1.012466,-0.38606983,-0.3543619,0.19827308,7.211812,10.9693,13.417472,-0.3186422,15.288727,0.9587488,-0.01120306,7.438753,0.74461514,2.419509,-0.066535614,7.529472,-0.2601857,1.9098803
t86,0.08129925,1.1050935,2.3162951,0.02083535,-0.1990141,-0.7229858,1.192243,-0.3863319,-0.340304,0.20303394,7.652903,11.124093,13.397877,-0.31645623,15.790263,0.9526934,-0.010809752,7.3975205,0.7303569,2.4612668,-0.056639116,7.6804595,-0.2659166,1.7259122
t50,0.095831156,1.6156731,3.2245624,0.01284072,-0.21832281,-0.4674754,2.3528488,-0.36946866,-0.25977096,0.2259587,10.395908,11.913677,12.993356,-0.28717273,18.558357,0.88608164,-0.008804561,7.0252857,0.6370423,2.7538903,-0.005433695,8.629542,-0.30042332,0.5848726
t65,0.074556135,1.0033034,1.7766844,0.023729276,-0.1843452,-0.8203014,0.65938056,-0.39288774,-0.3801477,0.18868694,6.336396,10.531495,13.401578,-0.32069358,14.29062,0.9713013,-0.012285923,7.5547686,0.7624529,2.226744,-0.07733759,7.293797,-0.24567617,2.2301517
t66,0.0844676,1.3558879,2.5404615,0.018385133,-0.19556521,-0.61697227,1.5705602,-0.38628593,-0.3199816,0.21142359,8.60323,11.324079,13.2879095,-0.3063662,16.768642,0.9357032,-0.0103984,7.3252673,0.6969273,2.4402108,-0.030674087,8.066984,-0.2770316,1.2570772
t101,0.10364591,1.9929237,4.47288,0.0057065394,-0.20809585,-0.28803784,3.2577357,-0.4552088,-0.21574888,0.2557685,12.978277,12.958899,13.213395,-0.31667095,21.366194,0.88812727,-0.0077919923,7.643927,0.6170456,2.907533,0.74841267,9.748414,-0.3268621,0.08436333
t117,0.093326114,1.5100449,3.4232264,0.011722725,-0.20228602,-0.4434341,2.2675729,-0.4027319,-0.27820453,0.23150252,10.655029,12.11324,13.375378,-0.29969078,18.960703,0.90511894,-0.009281272,7.3259797,0.6341277,2.6624553,0.2597866,8.777883,-0.30460644,0.5956305
t118,0.090373084,1.3773173,3.2099862,0.013543555,-0.20216976,-0.50896984,1.9421974,-0.397372,-0.29673496,0.2234135,9.952359,11.883652,13.389115,-0.30582234,18.190527,0.9193317,-0.00987499,7.415753,0.65543914,2.5877523,-0.0023334653,8.509968,-0.29493567,0.87158835
t26,0.018034663,0.23078701,-0.1397634,0.027191797,-0.13156147,-1.3757159,-0.12769488,-0.5221212,-0.6532066,0.12181532,-0.3646995,4.3798122,12.672349,-0.3640013,3.6627035,1.4110211,-0.020290716,8.939807,1.0281705,1.9051766,-0.15402246,5.1584053,-0.07767773,7.914966
t19,0.004256132,0.08654362,-0.059543993,0.014780882,-0.16455199,-1.2881763,0.4359966,-0.62076443,-0.6209547,0.0927956,-0.57946444,1.523695,10.390755,-0.31438255,0.8772388,1.3799858,-0.017467972,8.531678,0.91882676,1.4087963,-0.11149797,4.1616764,-0.009130606,9.618462
t20,0.0082906345,0.12060769,-0.048903804,0.015472062,-0.16575822,-1.234213,0.29421785,-0.574523,-0.5864785,0.09428671,-0.5082558,1.6291142,10.11497,-0.30773056,1.3854338,1.2973052,-0.01708977,8.403257,0.89535284,1.2167774,-0.093801655,4.2216287,-0.023336355,9.027998
t5,1.824432,-0.044182338,-0.0034914806,0.0013926984,-0.17280406,-1.8293959,2.5180686,-1.1162918,-0.8234725,0.089379765,-1.2569785,0.9391343,10.598821,-0.3843201,-0.238721,1.7678732,-0.019461593,9.165703,0.96618134,4.7813573,-0.18368396,4.0479274,8.703946,16.06145
t6,1.1016535,0.300808,0.19829163,0.004158508,-0.19467178,-1.526265,2.3385048,-0.87533474,-0.6719156,0.08961924,-1.0085052,-0.19051188,8.553681,-0.31109926,-0.1480615,1.4721351,-0.01551833,8.149086,0.8677463,3.1469398,-0.09955072,3.538859,6.076234,13.749411
t7,1.7492545,0.23472084,-0.0011075769,0.0028141066,-0.17348132,-1.8035784,2.9422882,-1.0766538,-0.7752782,0.09197173,-1.2704675,0.47412047,9.585596,-0.37712318,-0.23178649,1.6901335,-0.017564911,8.556272,0.9177738,4.95604,-0.15334779,3.9043,9.097706,16.061565
t25,0.022827322,3.5703187,-0.043791197,0.02570866,-0.21883588,-1.035407,2.8020515,-0.55813885,-0.40489435,0.13506864,-0.3295881,-0.7203979,5.9105535,-0.24845023,3.8569624,0.9624801,-0.0118369395,7.7964277,0.8765596,-0.016045384,2.8184657,4.5390244,-0.02217114,9.815605
t52,0.055925768,6.028219,1.354583,0.024406025,-0.2790994,-0.6844342,4.2939672,-0.55615205,-0.26223934,0.15591611,3.3480048,-0.26178312,3.443918,-0.23271723,10.174771,0.5470432,-0.008424471,7.173226,0.8107657,-0.015621546,3.9203386,5.5526423,-0.10686287,7.141189
t80,0.06869569,6.602633,2.310337,0.019764792,-0.27782437,-0.37598512,5.866642,-0.6555062,-0.26233685,0.18986587,7.5540977,0.25250795,2.748283,-0.22248136,14.261514,0.5235689,-0.0062483125,7.2965345,0.77283907,0.20628153,4.8756785,7.111613,-0.1548958,5.476791
t81,0.065431915,6.439008,1.9286946,0.021196226,-0.28622225,-0.5261798,5.284198,-0.59724784,-0.26026413,0.18019275,5.7378244,-0.094144724,2.8984914,-0.22828244,12.551398,0.52934694,-0.007016266,7.1806455,0.78079534,-0.0008822375,4.4130535,6.533003,-0.13418692,6.2574973
t62,0.06109008,6.207161,1.675845,0.022928044,-0.2861242,-0.6047107,4.7547293,-0.57420456,-0.2631062,0.16762067,4.563071,-0.18714239,3.14068,-0.22537702,11.340936,0.5269452,-0.0075065163,7.176487,0.79601586,-0.0057843807,4.1911263,5.9785023,-0.12047648,6.6491246
t33,0.029844997,5.198736,-0.075262316,0.030376047,-0.20751418,-1.0222448,4.110392,-0.5662958,-0.38821647,0.16688332,-0.22822113,-0.83801496,5.205783,-0.25937468,6.1054745,1.0086436,-0.01130206,8.235719,0.946956,-0.048537895,4.4320793,5.6462026,-0.042536058,10.761694
t165,0.07900572,10.113345,2.47199,0.027119035,-0.27908173,-0.16132034,9.333236,-0.8972233,-0.11074617,0.26817217,11.90645,-0.0022714892,2.761545,-0.3368955,21.063358,0.69073606,-0.0026121135,10.284321,0.92814046,-0.00084396306,8.33717,8.961426,-0.19899309,7.933204
t168,0.0761607,10.009932,2.0369127,0.028058922,-0.27929744,-0.24133366,8.92335,-0.8380291,-0.13045454,0.25837076,10.642146,-0.11933502,2.7676318,-0.32094166,19.831617,0.69674516,-0.0031743255,9.888285,0.92085975,-0.01229426,8.13986,8.625203,-0.18759985,8.231764
t240,0.0800509,10.264713,2.3839004,0.027987352,-0.27668312,-0.17202055,9.382022,-0.8952676,-0.11514957,0.27053395,11.954429,-8.08442e-05,2.7276025,-0.33467177,21.210342,0.7046977,-0.002365769,10.350836,0.93262947,-0.005294067,8.397776,9.053333,-0.19882745,7.958442
t241,0.08005072,10.264723,2.3839629,0.027986994,-0.2766836,-0.17200632,9.382011,-0.89526033,-0.115150504,0.27053025,11.954458,-7.614025e-05,2.7275565,-0.33467287,21.210323,0.7046953,-0.0023657703,10.350879,0.93263525,-0.0052938582,8.397738,9.053383,-0.19882658,7.958407
t125,0.07183388,9.537833,1.7489314,0.027414214,-0.28040877,-0.30839497,8.333145,-0.77767366,-0.14830434,0.24198787,9.335276,-0.21906893,2.7532024,-0.29668146,18.180685,0.6745823,-0.003936722,9.295025,0.9013569,-0.019942844,7.6875043,8.114362,-0.17371997,8.20721
t47,0.062313274,7.550231,2.3780527,0.021196919,-0.24883841,-0.2763198,6.816137,-0.72474456,-0.19587319,0.20600252,8.75976,0.4254739,2.7766123,-0.25858998,16.033796,0.5538327,-0.0047061527,8.04397,0.84193826,-0.009613669,5.8338304,7.5415797,-0.15511362,5.915632
t48,0.04774474,6.5200424,0.76400155,0.026628383,-0.24696934,-0.7169574,4.910038,-0.59592307,-0.2559646,0.16624427,3.0959678,-0.39171487,3.6481187,-0.25348675,10.322274,0.64562356,-0.008092764,7.62984,0.8924263,-0.04821154,4.7223935,5.9761066,-0.098723195,8.08578
t38,0.038647532,5.8423305,0.24495168,0.029152296,-0.21641172,-0.8438388,4.5706973,-0.57950854,-0.3085996,0.16408883,1.0578843,-0.5654663,4.2276187,-0.2556445,8.384718,0.7710516,-0.009372303,7.863083,0.9250917,-0.057384543,4.5461626,5.8659534,-0.07211613,9.039156
t10,1.5815895,0.25297445,-0.034316674,0.0019546163,-0.10591033,-1.3510131,2.1715763,-0.82123226,-0.55751556,0.0685137,-0.9474711,0.31985247,7.3122673,-0.2741319,-0.18384483,1.2479951,-0.013163505,6.1576157,0.7120447,3.889705,-0.11888836,2.9549074,6.8949995,11.729631
t28,4.825552,0.37710297,-0.13578436,0.007386727,3.2218137,-1.1418196,3.099155,-0.72751516,-0.20946684,0.09487886,-1.0288347,4.970008,3.4970102,-0.26978025,-0.3484529,1.0280526,-0.00421466,-0.008644541,0.38265696,10.865703,-0.24252981,1.2694112,13.687101,11.368867
t108,5.0467243,2.1112561,1.5829465,0.012636776,6.2905273,3.2601037,5.0947757,-0.23379852,4.1346273,0.101866186,-0.26255417,1.9895394,0.0042364,-0.10422553,-0.24991044,0.55666155,1.1102929,-0.24425209,0.05276265,2.2345273,-0.113990925,-0.13599648,5.9124513,4.3580914
t109,5.122081,2.0023317,1.4864353,0.012447348,6.278958,3.0173247,5.040082,-0.25366732,3.870484,0.1010821,-0.2828479,2.1014764,0.0014703197,-0.10564607,-0.25191122,0.5687958,1.0260024,-0.23958005,0.049610432,2.5933628,-0.11494958,-0.12861332,6.166594,4.568484
t106,4.3754125,3.833162,2.1201892,0.016426831,6.1518064,6.175494,5.511788,-0.046347987,6.912,0.109769315,-0.086983636,1.0689292,0.0044545727,-0.057439204,-0.20164746,0.45504323,2.1170633,-0.31122205,0.25274813,-0.17416933,-0.09684828,-0.20516019,3.3386483,1.2776542
t51,6.029156,0.9490521,-0.056517463,0.009421201,5.53869,-0.5269488,4.9767184,-0.6482961,-0.065924406,0.10126322,-0.83885896,4.223506,2.404404,-0.22751127,-0.3237955,0.93709356,-0.0015243478,-0.10787959,0.16384621,9.386144,-0.17395674,0.29786512,12.118968,10.548979
t89,5.4272947,1.5386425,0.70929015,0.010733698,6.536218,1.2297881,5.2655463,-0.33473584,2.3402562,0.1023646,-0.4255667,2.9838037,0.6160907,-0.15043081,-0.26915288,0.6927472,0.5878598,-0.20799673,0.03743957,4.905795,-0.11750011,-0.059520148,7.9660087,6.2532663
t143,4.498788,4.004275,2.237276,0.015785553,6.8636355,6.9336414,6.15133,-0.012942778,7.5241346,0.1184356,-0.047393426,1.0414345,0.005933603,-0.09350641,-0.20254533,0.4786569,2.3216941,-0.2910427,0.16606605,-0.18107142,-0.084801435,-0.20742875,3.0398672,1.3313605
t179,4.4518304,3.9908698,2.365541,0.015157336,6.912217,6.876959,6.1999946,-0.011964974,7.5611253,0.119342074,-0.059578843,1.0626144,0.00574549,-0.09718317,-0.2021923,0.47673634,2.2746556,-0.28809518,0.16211827,-0.17346954,-0.0816822,-0.20776664,3.1295128,1.380302
t180,4.437166,4.010835,2.3631053,0.014990892,6.9339576,6.9041133,6.1902885,-0.013140822,7.5536265,0.11992557,-0.05710419,1.030344,0.0056163715,-0.09854207,-0.20418616,0.4808095,2.223488,-0.28942046,0.16472282,-0.17460157,-0.0828994,-0.20681,3.1108313,1.3686911
t177,4.4350953,3.9808862,2.317731,0.015110946,6.915569,6.8623443,6.182264,-0.0078106592,7.541935,0.119663686,-0.056382988,1.05127,0.0060675214,-0.09721038,-0.20250534,0.47877938,2.2742836,-0.28850052,0.1631297,-0.17309447,-0.08134237,-0.20679943,3.1019201,1.3480471
t69,5.086963,1.880587,1.3113511,0.011638916,6.3592887,2.7383895,5.222441,-0.24634896,3.6672957,0.09904388,-0.29541638,2.27447,0.0951848,-0.12469006,-0.26588643,0.59636956,0.9410258,-0.23442252,0.039786644,3.037265,-0.10728985,-0.10688554,6.5847173,4.93373
t79,5.4270616,1.47474,1.1247349,0.0107402345,6.701074,1.8908546,5.3475404,-0.32482326,2.854556,0.099417396,-0.39254254,2.8581166,0.5288,-0.14060448,-0.2799558,0.651388,0.67569035,-0.21488093,0.00529328,4.603765,-0.10347911,-0.07986361,7.785498,6.0236855
t99,5.3573537,1.5768439,1.3018029,0.011235528,6.861474,2.376147,5.6227636,-0.2931748,3.302159,0.104439415,-0.37594277,2.7293344,0.41875038,-0.13865319,-0.2777024,0.63783485,0.84380823,-0.22413547,0.0012770937,4.0952086,-0.09545379,-0.0977496,7.459393,5.814425
t170,4.3979707,3.964442,2.3182316,0.016008088,6.879621,6.8995237,6.198364,-0.01138135,7.5662255,0.12275694,-0.07173754,1.0570309,0.0012210661,-0.082185425,-0.21382862,0.48159945,2.2027314,-0.30168265,0.1817929,-0.17586683,-0.084077924,-0.20822868,3.3396778,1.4975739
t171,4.435778,3.984049,2.2689595,0.016237233,6.899707,6.9485426,6.220841,-0.0069088796,7.606591,0.12212827,-0.06939597,1.0790219,0.0015726925,-0.083558045,-0.21566027,0.4791676,2.2217128,-0.30363643,0.18408577,-0.17580026,-0.08547797,-0.20983294,3.308454,1.488873
t134,4.4061313,3.963456,2.3563983,0.016061647,6.86647,6.749729,6.205254,-0.026167631,7.496233,0.12357972,-0.07640538,1.038588,0.0026922533,-0.08072202,-0.2158248,0.48352438,2.225686,-0.3077845,0.18502176,-0.17238021,-0.08917062,-0.21164988,3.345283,1.5181937
t135,4.3822613,3.9399574,2.3875222,0.015715456,6.9062634,6.846808,6.3524847,-0.008194482,7.5743837,0.124586776,-0.07682366,1.0958233,0.0011667201,-0.08529956,-0.21589825,0.48322046,2.276728,-0.3069827,0.17296298,-0.17175119,-0.08318395,-0.21428987,3.3790061,1.5364653
t160,4.4714656,3.6999986,2.3051062,0.014653613,6.979639,6.54051,6.325219,-0.025636857,7.243253,0.120799,-0.09767277,1.2410779,0.00519867,-0.084582545,-0.22626053,0.47394615,2.198466,-0.3040207,0.16042317,-0.13764746,-0.08596642,-0.20861632,3.603879,1.7761803
t161,4.5308475,2.896161,2.319508,0.01304747,6.9498386,5.376336,6.243524,-0.090053365,6.1705036,0.11920122,-0.16698702,1.6224225,0.010956132,-0.10076672,-0.25082922,0.516731,1.7844777,-0.28390047,0.07155488,-0.010671837,-0.08670781,-0.18434517,4.655921,3.0266862
t46,5.9512634,0.9481677,-0.06884962,0.009435128,5.3584957,-0.5612057,4.796923,-0.6483539,-0.0765167,0.09993001,-0.8408153,4.2260838,2.4174414,-0.22838117,-0.32061702,0.9330231,-0.0016029194,-0.10556638,0.17757729,9.419814,-0.1790244,0.34822044,12.092147,10.486223
t30,4.863102,0.6580384,-0.09819197,0.009423267,3.5919182,-0.89373255,3.3002956,-0.6272971,-0.1327306,0.100410625,-0.8805192,4.3329825,2.6429694,-0.22854595,-0.30567726,0.9262836,-0.0024836718,-0.056637224,0.32356942,9.371831,-0.20707533,0.90928185,12.196377,10.11866
t40,9.922394,3.3366435,-0.1985783,0.024427198,5.267448,-1.0005519,2.0332124,-0.81501186,-0.18143076,0.14444695,-1.0823802,4.268459,1.7721205,-0.24662712,-0.3673755,1.3099433,0.85331446,-0.13362077,0.56264466,8.822484,-0.33542147,0.1853293,15.248203,9.859097
t57,10.511092,3.7030773,-0.22361532,0.024869677,5.4248104,-0.94017035,2.1163297,-0.8065156,-0.17684382,0.14050633,-1.0972961,4.147744,1.6099527,-0.24322724,-0.3695015,1.3283433,1.1606569,-0.13925746,0.5816406,8.356864,-0.33696842,0.10952245,15.309609,9.643196
t164,11.819007,7.597798,-0.2189821,0.046218466,4.4723487,1.5865598,1.1340097,-0.1973655,2.3234363,0.10789828,-0.5961389,1.3783326,0.029832266,-0.027353004,-0.15706941,1.0166004,4.325576,-0.33307117,1.0442243,-0.17518236,-0.25634944,-0.14656065,9.141421,1.2443923
t181,11.906985,7.5846834,-0.22379874,0.046217743,4.475592,1.64062,1.110501,-0.2038558,2.3364084,0.10743916,-0.59801054,1.3614318,0.029448194,-0.023605581,-0.15745577,1.0188011,4.3507876,-0.33245808,1.0457855,-0.17706598,-0.26008257,-0.14913991,9.121943,1.2469563
t182,11.923868,7.5927205,-0.22342841,0.046142604,4.4897227,1.6144441,1.1203432,-0.2082466,2.2700837,0.10763918,-0.5974613,1.3502433,0.030437326,-0.023984771,-0.15662119,1.0227833,4.34576,-0.3304506,1.042601,-0.1765917,-0.25892168,-0.14598867,9.1506605,1.2870033
t144,11.848593,6.6620903,-0.25362763,0.04086982,4.8470783,0.16414674,1.0772347,-0.27887863,1.2124109,0.109077334,-0.63317543,1.8926396,0.028480295,-0.050785538,-0.1798917,1.0463561,4.106096,-0.30383167,0.8766585,-0.0269559,-0.2637022,-0.09595702,10.081508,2.5052514
t211,11.328445,6.9792037,-0.23841386,0.04201539,4.5081077,1.4052969,1.0137321,-0.18318415,2.2550032,0.098048925,-0.58268523,1.571883,0.028993001,-0.032355964,-0.16692433,0.96206236,4.0168486,-0.31442845,0.95813584,-0.115389995,-0.2631563,-0.13417412,8.894654,1.3654376
t212,11.281473,7.2287326,-0.21696618,0.043389887,4.4110065,1.7652841,1.1211292,-0.17310323,2.5624297,0.09815962,-0.57106966,1.5055277,0.028687676,-0.028488131,-0.16342923,0.95141166,4.0385594,-0.32170257,0.9932629,-0.14872384,-0.26059842,-0.14773078,8.736534,1.129491
t132,11.30644,7.1726193,-0.21164368,0.04358038,4.3937826,1.8401825,1.1213715,-0.17805023,2.5613914,0.099820025,-0.5748787,1.4654429,0.02722574,-0.023503298,-0.16047211,0.95132375,4.152321,-0.32197154,0.9901012,-0.15764347,-0.25879368,-0.15515488,8.73892,1.1479093
t87,12.822728,7.1732273,-0.24500576,0.04479828,5.3160353,0.07662711,0.78415745,-0.31263468,1.2517704,0.120451756,-0.65928125,1.962604,0.036400676,-0.04229356,-0.17794195,1.1063405,4.478394,-0.31834733,0.95386887,-0.025560817,-0.29102677,-0.104043685,10.7666025,2.5366373
t88,12.757461,5.9042454,-0.24273367,0.037215497,6.0887175,-0.49371102,1.2498819,-0.5934512,-0.07129964,0.14536028,-0.9103217,3.3369792,0.00633537,-0.13801272,-0.27015603,1.2762959,3.326591,-0.25076702,0.7579867,4.495606,-0.33252484,-0.040616587,14.057921,6.3820558
t238,13.793673,8.563497,-0.21707335,0.052963097,5.0657296,1.5961846,0.829668,-0.302926,1.7449327,0.117208615,-0.6550284,1.349252,0.03873151,-0.011798324,-0.15535541,1.165133,4.9813957,-0.32888576,1.0994533,-0.18071027,-0.28570998,-0.14977625,10.491113,1.6837058
t239,13.794236,8.563517,-0.21709055,0.052958775,5.06608,1.5962608,0.83015,-0.3029577,1.7446176,0.1171889,-0.6549205,1.3494332,0.03873421,-0.011812596,-0.15532283,1.1650805,4.9813323,-0.32883045,1.0993776,-0.18069997,-0.28568193,-0.14975387,10.491095,1.6834896
t147,13.622159,7.8448896,-0.24974382,0.048732772,5.5155654,0.3279159,0.73218405,-0.3443395,1.1434774,0.12556803,-0.6988673,1.7788632,0.036560565,-0.026749512,-0.17810465,1.1843828,4.747285,-0.32918197,1.0135946,-0.05104924,-0.3074413,-0.1187765,11.117153,2.553376
t148,13.629066,8.023151,-0.23957442,0.050397217,5.347693,0.7638719,0.6898278,-0.32119313,1.4275142,0.12258053,-0.6792325,1.6185958,0.036312677,-0.020306148,-0.17109117,1.1775783,4.853398,-0.3317456,1.0424335,-0.09429175,-0.2997504,-0.13074972,10.832354,2.2190921
t94,12.7173195,7.734419,-0.20771979,0.048740845,4.958318,1.0611552,0.7572292,-0.2832838,1.7612329,0.11168041,-0.5887896,1.4843152,0.04097253,-0.019765168,-0.15734838,1.0911031,4.4824777,-0.31236497,1.0110258,-0.11933736,-0.26927435,-0.118637554,9.9798565,1.8426713
