"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121"
"t33",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.69505928932155,6.82689001741719,8.95154766842646,8.06504553568767,8.95154766842646,3.66164171322093,5.35180396290577,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,3.57717610425276,8.95154766842646,4.87451782472457,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,0,2.43777224679811,8.80953343884459,8.95154766842646,8.95154766842646,4.87451782472456,10.0992080323666,6.82689001741719,4.87451782472456,4.87451782472456,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,3.06051919283624,3.06051919283624,4.87451782472456,4.69346929622697,4.87451782472457,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,4.87451782472457,4.87451782472457,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.87451782472457,4.87451782472457,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t34",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.69505928932155,6.82689001741719,8.95154766842646,8.06504553568767,8.95154766842646,3.66164171322093,5.35180396290577,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,3.57717610425276,8.95154766842646,4.87451782472457,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,2.43777224679811,0,8.80953343884459,8.95154766842646,8.95154766842646,4.87451782472456,10.0992080323666,6.82689001741719,4.87451782472456,4.87451782472456,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,3.06051919283624,3.06051919283624,4.87451782472456,4.69346929622697,4.87451782472457,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,4.87451782472457,4.87451782472457,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.87451782472457,4.87451782472457,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t35",5.76195637074097,6.35596623574007,5.68995748262266,6.03677131285694,9.48802336674166,3.85604378101353,5.76269095663818,5.63849953556477,7.47412291825722,7.71197841191029,9.04340594149123,7.60783739314925,8.8095334388446,8.8095334388446,6.95688027657181,7.49665567292391,6.95688027657181,8.8095334388446,8.8095334388446,7.92828458820953,8.3831578056627,7.4111153552064,8.3831578056627,4.33966789475456,7.5121917183728,4.33966789475456,8.8095334388446,8.8095334388446,2.43979052197509,4.33966789475456,8.80953343884459,8.0835881221363,8.80953343884459,8.80953343884459,0,6.9568802765718,6.9568802765718,8.80953343884459,9.95719380278475,8.80953343884459,8.8095334388446,8.8095334388446,6.95688027657181,8.8095334388446,8.8095334388446,1.40673812371697,9.95719380278475,8.62137701127533,8.3831578056627,8.8095334388446,8.8095334388446,6.95688027657181,6.95688027657181,8.3831578056627,8.8095334388446,8.3831578056627,8.3831578056627,8.8095334388446,8.3831578056627,8.8095334388446,8.8095334388446,8.8095334388446,6.95688027657181,6.70642912009273,8.8095334388446,8.8095334388446,8.8095334388446,8.8095334388446,8.628484910347,8.8095334388446,8.8095334388446,8.8095334388446,6.95688027657181,9.95719380278475,9.95719380278475,8.8095334388446,8.8095334388446,8.80953343884459,8.80953343884459,2.14766960450991,8.8095334388446,8.8095334388446,9.95719380278475,9.95719380278475,6.95688027657181,6.95688027657181,6.95688027657181,8.3831578056627,6.95688027657181,6.95688027657181,8.3831578056627,8.3831578056627,6.95688027657181,6.95688027657181,8.8095334388446,8.8095334388446,6.95688027657181,6.95688027657181,9.95719380278475,9.95719380278475,8.3831578056627,8.8095334388446,8.8095334388446,8.3831578056627,6.95688027657181,2.14766960450991,2.14766960450991,4.33966789475456,4.33966789475456,6.95688027657181,6.95688027657181,6.95688027657181,6.95688027657181,8.3831578056627,8.3831578056627,8.8095334388446,8.8095334388446,8.3831578056627,8.3831578056627,8.8095334388446,8.8095334388446
"t36",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.0001876955163,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,6.3114559959147,7.63866990250578,6.3114559959147,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.9568802765718,0,2.22426269354177,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,4.86352387983043,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,6.3114559959147,6.3114559959147,6.3114559959147,8.52517203524457,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,6.3114559959147,6.3114559959147,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,5.1139750363095,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,6.3114559959147,6.3114559959147,5.1139750363095,5.1139750363095,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t37",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.0001876955163,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,6.3114559959147,7.63866990250578,6.3114559959147,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.9568802765718,2.22426269354177,0,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,4.86352387983043,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,5.1139750363095,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,6.3114559959147,6.3114559959147,6.3114559959147,8.52517203524457,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,6.3114559959147,6.3114559959147,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,5.1139750363095,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,6.3114559959147,6.3114559959147,5.1139750363095,5.1139750363095,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t38",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.87451782472457,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,4.87451782472457,5.35180396290577,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,3.23527474653183,8.95154766842646,2.63702370568944,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,4.87451782472456,4.87451782472456,8.80953343884459,8.95154766842646,8.95154766842646,0,10.0992080323666,6.82689001741719,2.02156754053059,2.02156754053059,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,4.87451782472457,4.87451782472457,4.53261646700363,4.35156793850604,4.53261646700363,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,4.53261646700363,4.53261646700363,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.53261646700363,4.53261646700363,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t39",5.90397060032284,7.64564082926209,6.97963207614468,6.6479559784819,10.0992080323666,7.85662320362771,7.4787411833421,8.78082729135959,5.92058280877898,6.15843830243205,6.1954282088718,4.75985966052982,10.0992080323666,10.0992080323666,10.0992080323666,9.21270589962782,10.0992080323666,10.0992080323666,10.0992080323666,9.64433481491344,10.0992080323666,9.12716558191031,10.0992080323666,10.0992080323666,8.80186631189482,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.37326271565832,10.0992080323666,10.0992080323666,9.95719380278475,10.0992080323666,10.0992080323666,10.0992080323666,0,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.35827655157368,1.97674739474867,9.91105160479736,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.84875687588755,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.91815950386902,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,1.97674739474867,1.97674739474867,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,1.97674739474867,1.97674739474867,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666
"t40",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,6.82689001741719,4.26888017747553,8.95154766842646,8.06504553568767,8.95154766842646,6.82689001741719,6.82689001741719,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.80953343884459,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,0,6.82689001741719,6.82689001741719,8.95154766842646,5.54702399115862,5.54702399115862,8.21061618763352,10.0992080323666,1.74387297896266,8.95154766842646,4.46674877346855,4.46674877346855,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,4.46674877346855,8.95154766842646,1.93202940653192,4.46674877346855,4.46674877346855,8.95154766842646,8.70109651194739,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,1.93202940653192,1.93202940653192,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719
"t41",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.87451782472457,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,4.87451782472457,5.35180396290577,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,3.23527474653183,8.95154766842646,2.63702370568944,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,4.87451782472456,4.87451782472456,8.8095334388446,8.95154766842646,8.95154766842646,2.02156754053059,10.0992080323666,6.82689001741719,0,1.87256119750544,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,4.87451782472457,4.87451782472457,4.53261646700363,4.35156793850604,4.53261646700363,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,4.53261646700363,4.53261646700363,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.53261646700363,4.53261646700363,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t42",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.87451782472457,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,4.87451782472457,5.35180396290577,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,3.23527474653183,8.95154766842646,2.63702370568944,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,4.87451782472456,4.87451782472456,8.8095334388446,8.95154766842646,8.95154766842646,2.02156754053059,10.0992080323666,6.82689001741719,1.87256119750544,0,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,4.87451782472457,4.87451782472457,4.53261646700363,4.35156793850604,4.53261646700363,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,4.53261646700363,4.53261646700363,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.53261646700363,4.53261646700363,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t43",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.0001876955163,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,8.95154766842646,8.95154766842646,6.3114559959147,7.63866990250578,6.3114559959147,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,5.1139750363095,5.1139750363095,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,0,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,1.61857878608465,1.36812762960558,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,1.8822262591085,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,6.3114559959147,6.3114559959147,6.3114559959147,8.52517203524457,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,6.3114559959147,6.3114559959147,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,1.8822262591085,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,6.3114559959147,6.3114559959147,1.8822262591085,1.8822262591085,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t44",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,6.8268900174172,5.54702399115862,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.54702399115862,6.82689001741719,6.82689001741719,8.95154766842646,0,1.60647560704885,8.21061618763352,10.0992080323666,5.35886756358936,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.54702399115862,8.95154766842646,5.54702399115862,5.54702399115862,5.54702399115862,8.95154766842646,8.70109651194739,6.8268900174172,6.82689001741719,6.82689001741719,6.82689001741719,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,5.54702399115862,5.54702399115862,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,2.26544389115341,2.26544389115341,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t45",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,6.8268900174172,5.54702399115862,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.54702399115862,6.82689001741719,6.82689001741719,8.95154766842646,1.60647560704885,0,8.21061618763352,10.0992080323666,5.35886756358936,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.54702399115862,8.95154766842646,5.54702399115862,5.54702399115862,5.54702399115862,8.95154766842646,8.70109651194739,6.8268900174172,6.82689001741719,6.82689001741719,6.82689001741719,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,5.54702399115862,5.54702399115862,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,2.26544389115341,2.26544389115341,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t46",5.1630391195299,5.757048984529,5.09104023141158,5.43785406164587,8.88910611553058,3.25712652980246,5.16377370542711,5.0395822843537,6.87520566704614,7.11306116069921,8.44448869028015,7.00892014193818,8.21061618763352,8.21061618763352,6.35796302536073,6.89773842171284,6.35796302536073,8.21061618763352,8.21061618763352,7.32936733699845,7.78424055445163,6.81219810399532,7.78424055445163,3.74075064354349,6.91327446716172,3.74075064354349,8.21061618763352,8.21061618763352,1.84087327076402,3.74075064354349,8.21061618763352,7.48467087092523,8.21061618763352,8.21061618763352,1.40673812371697,6.35796302536073,6.35796302536073,8.21061618763352,9.35827655157368,8.21061618763352,8.21061618763352,8.21061618763352,6.35796302536073,8.21061618763352,8.21061618763352,0,9.35827655157368,8.02245976006426,7.78424055445163,8.21061618763352,8.21061618763352,6.35796302536073,6.35796302536073,7.78424055445163,8.21061618763352,7.78424055445163,7.78424055445163,8.21061618763352,7.78424055445163,8.21061618763352,8.21061618763352,8.21061618763352,6.35796302536073,6.10751186888166,8.21061618763352,8.21061618763352,8.21061618763352,8.21061618763352,8.02956765913592,8.21061618763352,8.21061618763352,8.21061618763352,6.35796302536073,9.35827655157368,9.35827655157368,8.21061618763352,8.21061618763352,8.21061618763352,8.21061618763352,0.852997931069071,8.21061618763352,8.21061618763352,9.35827655157368,9.35827655157368,6.35796302536073,6.35796302536073,6.35796302536073,7.78424055445163,6.35796302536073,6.35796302536073,7.78424055445163,7.78424055445163,6.35796302536073,6.35796302536073,8.21061618763352,8.21061618763352,6.35796302536073,6.35796302536073,9.35827655157368,9.35827655157368,7.78424055445163,8.21061618763352,8.21061618763352,7.78424055445163,6.35796302536073,0.852997931069071,0.852997931069071,3.74075064354349,3.74075064354349,6.35796302536073,6.35796302536073,6.35796302536073,6.35796302536073,7.78424055445163,7.78424055445163,8.21061618763352,8.21061618763352,7.78424055445163,7.78424055445163,8.21061618763352,8.21061618763352
