,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t34,1.6819156,2.0087593,-1.5269457,2.1368103,5.2525773,7.157554,6.124041,2.0497177,4.3909626,5.8900247,5.0015626,5.0972033,2.951501,4.227731,6.453694,4.6400557,3.3797526,5.0646114,6.3046274,4.6824617,3.9846103,3.1109765,4.9920535,4.631891,5.0311155,4.827001,5.601466,5.215053,5.9457526,4.7361946,3.4770057,6.042435,5.4589453,5.227672,5.9846954,5.4134607,4.6089416,5.1880093,5.43506,4.956926,3.024808,5.773207,5.3237596,5.449818,5.858828,6.2267528,3.7675428,7.268362,6.503291
t35,1.6792221,1.9771618,-1.5674988,2.0981343,5.2701955,7.1940656,6.122369,2.013686,4.405711,5.883769,4.988109,5.065133,2.9469452,4.2446814,6.4198527,4.6033206,3.3546095,5.0674105,6.3151593,4.6429324,3.955628,3.1109931,5.011925,4.640401,5.0626574,4.8486304,5.6150017,5.200765,5.952797,4.6963773,3.4991374,6.0710773,5.4292364,5.192141,5.961164,5.4008045,4.574976,5.185849,5.404761,4.944081,3.0283797,5.745984,5.3275175,5.467242,5.866134,6.221438,3.7785912,7.288065,6.5329657
t23,1.6707562,2.0692422,-1.4416313,2.2254407,5.228918,7.085882,6.132786,2.154207,4.330458,5.9260273,5.0568986,5.168373,2.9581137,4.181978,6.524382,4.741316,3.4146192,5.032022,6.3124094,4.7772293,4.0594134,3.1046011,4.9361925,4.5993233,4.940655,4.8006234,5.5503783,5.259854,5.9216523,4.8370914,3.4301386,5.9921126,5.531615,5.306342,6.053802,5.430011,4.7170963,5.226027,5.490643,4.982397,3.0023856,5.8148785,5.339886,5.421217,5.886549,6.205454,3.7328289,7.2538033,6.4390874
t21,1.674581,2.065041,-1.4287738,2.2316253,5.222847,7.080007,6.1394916,2.1625195,4.3367286,5.9215107,5.054399,5.175798,2.954255,4.184263,6.524657,4.7541227,3.4269252,5.0358057,6.3109326,4.7882547,4.061498,3.1078331,4.9439187,4.5979753,4.9497375,4.7911773,5.55005,5.2554936,5.9242163,4.841778,3.4325979,5.9835005,5.531757,5.315765,6.0445876,5.4309425,4.7158566,5.219276,5.498659,4.9811788,3.0117629,5.821582,5.3310485,5.4259853,5.8890815,6.215363,3.733779,7.249938,6.4338927
t22,1.6784347,2.001988,-1.5265948,2.1378546,5.2522016,7.1628747,6.1357446,2.0487368,4.3728256,5.905539,5.0208592,5.097984,2.9468951,4.231613,6.453397,4.6405935,3.3775485,5.0472383,6.3266997,4.687301,3.9883723,3.1121564,4.9882956,4.620593,5.0185814,4.829876,5.584611,5.2240143,5.9464984,4.738186,3.4756536,6.048079,5.4640665,5.2233386,5.9866567,5.4093175,4.6234603,5.2011194,5.434924,4.964446,3.0280328,5.7680583,5.336542,5.456203,5.882831,6.213296,3.7617364,7.2804112,6.5058417
t18,1.6695966,2.0588427,-1.454147,2.2113602,5.23265,7.0990214,6.1335354,2.137286,4.3355937,5.9239182,5.0511775,5.160641,2.9545038,4.1890864,6.510932,4.7264915,3.4101808,5.032277,6.3161736,4.765265,4.0525746,3.1041632,4.9429083,4.6020904,4.9510207,4.8041186,5.555468,5.2544537,5.92391,4.821907,3.437141,5.99824,5.5232577,5.294148,6.044259,5.425029,4.707523,5.225211,5.4848495,4.979627,3.007631,5.8099804,5.341103,5.428114,5.8907022,6.2048693,3.7343924,7.2605352,6.44938
t36,1.6769205,2.1206913,-1.4121717,2.2791102,5.1866746,7.039263,6.1520767,2.212462,4.2600055,5.985421,5.1368446,5.1929975,2.98523,4.1787295,6.613642,4.802469,3.4148502,4.9755898,6.3600516,4.826106,4.088099,3.115111,4.8748026,4.550762,4.8621345,4.7958527,5.4750543,5.3249526,5.9222293,4.8834167,3.371978,5.9848695,5.5889363,5.3813043,6.1073675,5.466107,4.772168,5.235028,5.5082817,5.029453,2.975538,5.823388,5.389279,5.3673806,5.8301926,6.1636286,3.7174022,7.2088923,6.355431
t37,1.6576701,2.0992198,-1.4266311,2.250194,5.218909,7.0693417,6.127457,2.18285,4.298534,5.9448767,5.0821967,5.1994815,2.95822,4.161551,6.5600376,4.7722874,3.4177456,5.0143495,6.318932,4.803743,4.097402,3.0905972,4.8988714,4.5912466,4.886103,4.795713,5.529849,5.283483,5.903314,4.8719616,3.4034486,5.970551,5.5690413,5.340739,6.0953856,5.4331746,4.773436,5.2504716,5.5121164,4.991775,2.9851031,5.8340874,5.363067,5.39948,5.879962,6.1841097,3.7089872,7.249745,6.403145
t28,1.5277814,2.8264706,2.2186458,6.5455346,5.0648108,-0.06989438,5.920524,4.1282196,3.3933723,6.0772247,5.832818,4.8691883,3.5114534,3.3001227,6.414129,5.3056355,3.5542085,4.3356013,5.924025,5.7420673,4.0044603,4.130493,4.9096074,3.6869426,5.11197,5.1635222,5.1825304,5.332248,6.2090983,5.3939586,3.5332506,6.255893,5.2389483,6.3009453,5.611685,5.7142,4.832194,4.8657737,5.620564,5.57658,2.8291688,5.513569,4.724437,6.021501,4.8779383,6.1979094,4.263404,6.883417,5.503006
t29,1.5278269,2.7829075,2.1962721,6.500605,5.1058187,-0.022098966,5.92301,4.114627,3.382144,6.0740814,5.8315454,4.831689,3.5480886,3.2785244,6.3919983,5.304996,3.5344179,4.3252,5.903631,5.737537,3.9942932,4.1118126,4.9390903,3.682735,5.1006455,5.172289,5.217653,5.309113,6.209178,5.3764715,3.5448506,6.25821,5.252415,6.2795286,5.597529,5.7378907,4.831924,4.836916,5.604758,5.557703,2.7896655,5.521615,4.756552,5.993999,4.8894587,6.1588793,4.256292,6.9133377,5.498665
t48,1.7728955,2.739041,2.6837194,6.536109,5.240087,-0.08867182,5.9603953,4.167418,3.5787966,5.8601227,5.603817,4.9128246,3.6828809,3.2409623,6.2354717,5.122445,3.5936,4.319851,5.694503,5.7436266,4.0813932,4.0288515,5.1393895,3.8597784,4.8935337,5.353953,5.3974075,5.073776,6.3054285,5.202947,3.6504066,6.066768,5.326827,6.3870115,5.4212866,5.911338,4.7903643,4.777991,5.663762,5.6241097,2.8037834,5.370599,4.618866,5.824228,4.8183208,6.021234,4.46793,6.9849668,5.383006
t62,1.725782,2.965244,2.5931594,6.6665006,5.1639247,-0.090247616,5.928382,4.06698,3.6321628,5.8650303,5.6480923,5.0133696,3.5650065,3.349258,6.3354754,5.1343174,3.622604,4.346849,5.704501,5.757539,4.101906,4.0653076,5.0372124,3.94099,4.917514,5.308642,5.3647428,5.117788,6.3185472,5.210501,3.6357038,5.9905195,5.295371,6.437513,5.432192,5.8993945,4.7728724,4.8232045,5.692899,5.659028,2.8636346,5.25431,4.5425053,5.8545575,4.824774,6.0369563,4.5249634,7.0772862,5.3718767
t71,1.6928533,3.0456588,2.5433218,6.7036886,5.1342506,-0.09010825,5.9145875,4.0361314,3.6381013,5.881254,5.6794214,5.035703,3.5193527,3.3827372,6.377372,5.154525,3.6272507,4.3557796,5.718362,5.7646823,4.1052413,4.083788,4.9989047,3.955342,4.939232,5.282271,5.3420258,5.143222,6.3173637,5.224434,3.6263185,5.9767737,5.282273,6.445179,5.4472985,5.8804145,4.772383,4.8413296,5.7046585,5.6723347,2.8814585,5.2275863,4.5255713,5.8725405,4.8277936,6.05603,4.531423,7.099995,5.376603
t72,1.6982162,3.0515041,2.5543344,6.7051888,5.1360035,-0.08867887,5.915598,4.0341043,3.6430311,5.8771353,5.674453,5.039444,3.5201259,3.3839903,6.376285,5.150633,3.6292644,4.35623,5.7146645,5.7649603,4.10735,4.0824113,5.000649,3.9609058,4.9351573,5.2854886,5.344922,5.139632,6.3185515,5.2214074,3.6281538,5.9713116,5.2826443,6.4470925,5.4444623,5.8832445,4.7714405,4.8410835,5.7061024,5.6737485,2.8826396,5.221636,4.5222607,5.8694334,4.826827,6.053096,4.5370793,7.1049676,5.374226
t91,1.5343503,3.1235905,2.3072786,6.7308,5.0302453,-0.13938726,5.8982244,4.055577,3.506582,6.0327363,5.827041,4.9965434,3.408444,3.3870246,6.485783,5.2847657,3.5962605,4.3691025,5.8796296,5.767162,4.052058,4.159788,4.854499,3.8322382,5.0926504,5.161709,5.1805625,5.3184924,6.2474823,5.3660073,3.5489736,6.10417,5.227864,6.3650804,5.584927,5.7263823,4.8172174,4.894211,5.6776433,5.6427984,2.8863766,5.3356953,4.6104007,6.003192,4.8529754,6.196688,4.3913484,7.001137,5.4690866
t118,1.4303765,3.2164333,2.189649,6.845304,4.943204,-0.13873474,5.869627,4.0170183,3.46468,6.1007,5.9218335,5.0588183,3.289145,3.4553587,6.587908,5.3548083,3.600013,4.3984146,5.9500737,5.78038,4.0432687,4.219286,4.7399807,3.7789295,5.1701384,5.08192,5.0803437,5.4164095,6.2255626,5.429324,3.5150645,6.1775665,5.18446,6.3566456,5.654361,5.6424603,4.8362737,4.9512196,5.689767,5.657435,2.9328785,5.381633,4.5866456,6.0804048,4.870035,6.2945743,4.335739,6.9735165,5.511011
t124,1.4231566,3.2335494,2.1845055,6.857704,4.9380913,-0.13583265,5.8669734,4.010078,3.4678268,6.103129,5.927763,5.0682464,3.2782784,3.4635837,6.5971165,5.3584986,3.6018727,4.4020042,5.9516025,5.782534,4.04487,4.2241073,4.73075,3.7840767,5.1737757,5.076967,5.074815,5.421644,6.225473,5.432037,3.5143113,6.1739054,5.1812496,6.3580437,5.6569076,5.637708,4.837042,4.9552336,5.692961,5.6610785,2.9369922,5.3749404,4.5804024,6.0837617,4.8706517,6.2996874,4.339092,6.978674,5.5122595
t125,1.4549415,3.2768574,2.235838,6.8372097,4.9832926,-0.10726711,5.876682,4.021121,3.4943225,6.0863533,5.899601,5.056039,3.313152,3.439264,6.5723615,5.3471675,3.592863,4.399513,5.9238014,5.7830725,4.0460534,4.215256,4.7616887,3.8434644,5.157841,5.098503,5.107817,5.3924947,6.231011,5.4193177,3.5287435,6.113774,5.1979566,6.343403,5.6334114,5.656378,4.8387847,4.9225554,5.6876235,5.6558266,2.9008148,5.3119164,4.593294,6.0503445,4.8630013,6.2582784,4.38253,7.0268974,5.503579
t103,1.4678097,3.1844504,2.232588,6.795802,4.9773645,-0.13476673,5.8781943,4.0262475,3.477902,6.0776186,5.8903317,5.0297427,3.3357775,3.4296577,6.5511,5.3325825,3.594775,4.38706,5.9236555,5.776097,4.0452914,4.19833,4.784291,3.800078,5.1439853,5.109206,5.119923,5.379299,6.2351217,5.4052315,3.5267904,6.147437,5.2020974,6.357203,5.629239,5.674955,4.829193,4.927573,5.685465,5.652384,2.9114144,5.361897,4.599028,6.048668,4.862586,6.2531447,4.3570504,6.992404,5.494495
t96,1.4862261,3.204826,2.2693522,6.790861,4.9933596,-0.12632701,5.8809304,4.023631,3.496161,6.0622807,5.873921,5.030261,3.347575,3.4265513,6.5418663,5.320407,3.596508,4.385183,5.9061575,5.776407,4.050448,4.1908154,4.7986665,3.8254912,5.1293716,5.1217995,5.1384063,5.3609624,6.241696,5.391368,3.5352674,6.117965,5.2088337,6.3616033,5.6141477,5.6908197,4.825188,4.9178605,5.6874843,5.6545196,2.9039965,5.333626,4.594342,6.0323157,4.859222,6.233533,4.379203,7.013546,5.4847894
t68,1.6984731,3.0478492,2.5538373,6.7087183,5.1358747,-0.0889751,5.9143453,4.0314975,3.6472511,5.87492,5.6743097,5.0425653,3.5186615,3.3868496,6.3770885,5.1494703,3.6305664,4.356818,5.711711,5.765581,4.109066,4.0825377,5.000981,3.9654374,4.933639,5.285737,5.3466024,5.137573,6.3204966,5.2190905,3.6292698,5.966527,5.282908,6.4508953,5.442114,5.8855476,4.7700686,4.841582,5.708043,5.6761,2.8843977,5.2167716,4.5178423,5.8681192,4.8265786,6.0518646,4.5414677,7.1088557,5.3723745
t85,1.6452395,3.4534726,2.4900703,6.8543625,5.01054,-0.11257694,5.8656473,3.8521469,3.7673101,5.876194,5.7367473,5.190806,3.3487618,3.5581815,6.533768,5.1759768,3.700122,4.410943,5.711656,5.8079996,4.1752577,4.150575,4.8778253,4.1217318,4.963862,5.220141,5.29183,5.1911716,6.336457,5.232969,3.6130657,5.8088155,5.222244,6.5460124,5.463903,5.8414025,4.741513,4.9356256,5.8115225,5.7874255,3.0114453,5.0134573,4.3749156,5.9031367,4.8142223,6.099259,4.6800966,7.2907624,5.343483
t86,1.6085616,3.5370448,2.465949,6.9093843,4.9947276,-0.0880892,5.8661523,3.8468835,3.749098,5.902298,5.7576084,5.218044,3.2961106,3.576116,6.575906,5.196531,3.694862,4.4151573,5.740522,5.808892,4.1637754,4.1618342,4.825706,4.1155305,4.988067,5.1997156,5.2559905,5.229291,6.321041,5.2622185,3.603534,5.823331,5.2114615,6.516191,5.488255,5.805865,4.75678,4.9423327,5.8009243,5.774677,3.0073743,5.004638,4.3810253,5.9268613,4.822531,6.1298165,4.6579185,7.2828927,5.3657203
t89,1.6295909,3.4957533,2.489702,6.877021,5.026983,-0.07242359,5.878235,3.8805315,3.7239563,5.890656,5.7334256,5.1837416,3.330253,3.541512,6.5423307,5.1818132,3.6779172,4.398105,5.7308636,5.798351,4.150623,4.137158,4.858433,4.080685,4.9700847,5.2228785,5.282985,5.2049675,6.324684,5.2484117,3.6102276,5.8570623,5.2318497,6.491426,5.4742794,5.827478,4.760613,4.915044,5.776467,5.747112,2.9759161,5.040554,4.4107723,5.9060936,4.8184133,6.1045322,4.627033,7.2490425,5.3628645
t90,1.6291686,3.4914417,2.4786522,6.8825502,4.997994,-0.104248635,5.8652496,3.8440785,3.7617621,5.887006,5.745741,5.206478,3.319851,3.5712316,6.557391,5.184472,3.6997166,4.4133253,5.72525,5.8090796,4.17195,4.1561537,4.8511853,4.1223187,4.9746866,5.210226,5.274905,5.209128,6.330268,5.246309,3.6075962,5.811071,5.216004,6.534286,5.4757566,5.824326,4.747152,4.941479,5.8100348,5.7848477,3.0146873,5.0025897,4.3741283,5.913891,4.81615,6.1135454,4.6737785,7.2934446,5.351709
t93,1.5121862,3.786491,2.4254763,7.108096,4.979524,-0.012683823,5.8424587,3.7984316,3.7787275,5.9604654,5.8313394,5.3631263,3.1534905,3.659637,6.6931505,5.2544727,3.7122056,4.461862,5.768091,5.830299,4.161747,4.225487,4.6834435,4.202153,5.047551,5.1294136,5.152402,5.326258,6.2866077,5.321734,3.6092858,5.773434,5.1580873,6.5236063,5.52734,5.7235622,4.783676,4.989778,5.801964,5.7838254,3.0118287,4.9136224,4.312052,6.0005255,4.875216,6.224604,4.7029037,7.3318505,5.416349
t98,1.6057043,3.655997,2.454856,6.945075,4.9452333,-0.104518965,5.8571253,3.7849107,3.7996042,5.8893695,5.7663,5.2740116,3.2404718,3.6379623,6.628652,5.195426,3.7278254,4.435859,5.7336216,5.8252573,4.1973896,4.1811743,4.790562,4.1804457,4.9875274,5.1899,5.247684,5.237389,6.327005,5.265511,3.5971951,5.7565145,5.192409,6.549793,5.485987,5.793916,4.7414246,4.9717736,5.845443,5.8199615,3.058023,4.921401,4.328293,5.9318724,4.8045173,6.1398168,4.713675,7.347893,5.3443537
t121,1.4975095,3.8350503,2.4195952,7.1399426,4.9700704,-0.008160823,5.8412447,3.78836,3.7834022,5.966709,5.836404,5.383184,3.131996,3.671275,6.7080684,5.258289,3.7122047,4.463476,5.7754655,5.830604,4.160276,4.2291594,4.6615143,4.21357,5.0535626,5.1235833,5.139511,5.3376923,6.283804,5.328858,3.6072533,5.7625647,5.154245,6.521814,5.534201,5.7118216,4.7869587,4.994133,5.806525,5.7883987,3.0186481,4.8949056,4.306154,6.007299,4.8803883,6.2353635,4.7092466,7.3420696,5.4233694
t132,1.3384513,3.8794174,2.3593724,7.263037,4.9578066,0.11745409,5.8436623,3.8235497,3.7255762,6.062877,5.930889,5.4118176,3.0522244,3.6728585,6.7749825,5.3417883,3.6971118,4.4962573,5.8697047,5.842771,4.1239457,4.2837195,4.5396657,4.151692,5.145956,5.047939,5.019664,5.4732375,6.223967,5.4393487,3.585148,5.836226,5.1140504,6.407841,5.610571,5.571764,4.8551598,4.9928846,5.768131,5.742523,2.9823546,4.960194,4.3527603,6.101514,4.9182687,6.35758,4.6051345,7.2086673,5.5157127
t133,1.3403586,3.876367,2.3654838,7.2590933,4.9588213,0.11721657,5.8430977,3.819821,3.7283015,6.0598936,5.9284987,5.410627,3.0542924,3.6738145,6.77319,5.3385887,3.6986413,4.4965253,5.8670187,5.8435082,4.1257076,4.282858,4.541603,4.15168,5.143883,5.049124,5.023077,5.4703345,6.2264767,5.4368815,3.5867167,5.8354893,5.1143017,6.4102125,5.6086464,5.5732446,4.8550434,4.9923024,5.7700214,5.7440863,2.9849741,4.96034,4.34965,6.09944,4.917378,6.3555083,4.607135,7.2118216,5.512523
t123,1.4689019,3.8430843,2.4071488,7.168017,4.9779534,0.021600502,5.8417597,3.7988942,3.7701457,5.98834,5.851768,5.385214,3.1231017,3.666832,6.713393,5.2737217,3.7016091,4.4639187,5.793751,5.8279715,4.1463118,4.235505,4.643548,4.2033224,5.071336,5.110835,5.1169515,5.3601084,6.2722106,5.345494,3.6046233,5.776009,5.150329,6.500001,5.549562,5.692905,4.800243,4.9920564,5.792949,5.7743354,3.0049458,4.9055257,4.316804,6.0241385,4.8955274,6.2551374,4.690938,7.3197556,5.447167
t115,1.5005025,3.8488855,2.4227362,7.1463404,4.977765,-0.019963345,5.8375244,3.7855182,3.7852101,5.9641213,5.8282657,5.3844886,3.1302469,3.6698072,6.7061768,5.251227,3.7047439,4.454877,5.76917,5.8247094,4.153755,4.2218356,4.6593323,4.2216806,5.0481358,5.1275373,5.1431956,5.3333945,6.2903614,5.3205805,3.6121318,5.754718,5.1597953,6.536169,5.531846,5.7161574,4.7836328,4.9955435,5.8042655,5.7884774,3.0192003,4.8837028,4.3004675,6.000216,4.8887825,6.2309866,4.7245307,7.3673573,5.4213657
t116,1.5033693,3.8570788,2.4234307,7.1411166,4.9541397,-0.019256603,5.8383155,3.7701836,3.8004289,5.9564276,5.836848,5.400238,3.1169763,3.6889856,6.723636,5.2549887,3.7271905,4.4728117,5.7669277,5.8386617,4.17524,4.2352953,4.6532116,4.231608,5.048669,5.1226983,5.142512,5.3367643,6.2879324,5.328303,3.607839,5.744221,5.1479316,6.5360684,5.5282955,5.708085,4.7811184,5.002122,5.8227406,5.804795,3.0355453,4.8754907,4.2884216,6.0053124,4.8695273,6.2358804,4.7266426,7.3584704,5.409948
t108,1.5383164,3.708836,2.4209745,7.0561357,4.9988165,-0.012301863,5.846476,3.8259969,3.7597387,5.953149,5.827932,5.3254776,3.1906993,3.6337545,6.6677456,5.2542787,3.712025,4.4590864,5.759016,5.829219,4.1660414,4.2220984,4.722275,4.173768,5.0418057,5.139486,5.1708455,5.308558,6.2879815,5.3146605,3.6056745,5.80511,5.164253,6.522401,5.516763,5.742926,4.7724967,4.9843745,5.7882915,5.7694955,2.9945023,4.9576287,4.3306265,5.9918647,4.8611016,6.2080603,4.6771054,7.296813,5.4028187
t109,1.5809476,3.7399752,2.4338098,6.9913282,4.9225087,-0.09666696,5.8520985,3.760248,3.8137085,5.901422,5.787812,5.318049,3.1920242,3.6711879,6.670982,5.211009,3.7400832,4.451698,5.7432237,5.8341727,4.205991,4.201272,4.7472053,4.211336,5.003929,5.1714225,5.219995,5.2649274,6.317924,5.2855105,3.592302,5.732217,5.175355,6.5549808,5.496559,5.76752,4.7434497,4.989163,5.858866,5.8344326,3.0727503,4.8819437,4.305172,5.952029,4.806957,6.166174,4.7315016,7.3697524,5.350082
t110,1.555,3.755581,2.4549546,7.031276,4.955206,-0.060053147,5.852432,3.7893481,3.7905862,5.920208,5.7908854,5.323158,3.1938736,3.6483762,6.660083,5.219026,3.71963,4.446142,5.7522936,5.827359,4.1792574,4.1975513,4.7320724,4.1874466,5.012212,5.163965,5.202944,5.2805004,6.3093715,5.2922897,3.603324,5.7618737,5.1788177,6.5288334,5.5061374,5.7562137,4.7657037,4.9748306,5.827321,5.8038383,3.040367,4.911999,4.325645,5.960686,4.8369412,6.179267,4.704565,7.339601,5.3805737
t122,1.454859,3.8758268,2.4061868,7.193683,4.967822,0.02894841,5.839575,3.7880216,3.7796903,5.9922266,5.862391,5.4094677,3.0998425,3.682733,6.7340393,5.280754,3.7110975,4.475429,5.7965655,5.83522,4.152746,4.246847,4.6207337,4.2167687,5.0779014,5.1012115,5.1033597,5.3751144,6.267485,5.356867,3.6046903,5.7659693,5.1401796,6.499469,5.5531588,5.6756926,4.8041844,4.998584,5.7998557,5.7812085,3.011583,4.8923407,4.304954,6.034374,4.8959346,6.2702627,4.6975994,7.3241773,5.4487724
t131,1.4096879,3.9060516,2.3931544,7.236786,4.9544663,0.07076698,5.8415093,3.7888076,3.7735453,6.0125237,5.8865576,5.426656,3.070709,3.6925793,6.7600164,5.3011165,3.7150729,4.488689,5.8198886,5.8423896,4.151487,4.26349,4.5837545,4.208981,5.0996537,5.082388,5.072091,5.4120283,6.251938,5.387444,3.5971348,5.7753005,5.12698,6.4691143,5.5707893,5.6355224,4.8199058,5.000042,5.7978864,5.7764444,3.009175,4.898107,4.311868,6.0583262,4.899189,6.302837,4.6743984,7.2879677,5.470607
t134,1.3215007,3.9508939,2.3799982,7.32044,4.9542046,0.15879953,5.842533,3.7985811,3.755298,6.056018,5.929207,5.448819,3.0275588,3.697181,6.794498,5.336775,3.7106664,4.506632,5.8623576,5.850232,4.136212,4.28914,4.5169764,4.187123,5.142259,5.0464907,5.014076,5.4800963,6.225038,5.441267,3.5904002,5.802642,5.106385,6.4116373,5.6054907,5.5606833,4.855939,4.9965363,5.7793326,5.753467,2.99222,4.92048,4.3285794,6.102801,4.9202814,6.364218,4.6305103,7.228116,5.516782
