"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107"
"t89",-0.0443809114548095,0.127313568765096,0.140417922459255,0.0521447226749828,-0.0115750884756599,0.126064463575163,0.310111101502955,0.000166504705546719,-0.00120292610506316,0.000869596693592857,-0.00163964602460459,0.00307267811054784,-0.00960808791348098,0.00159089473643624,-0.00555732194165537,-0.000420022372191853,-0.000480163009469403,9.22430115119499e-05,2.99244204408648e-05,-0.0229477972437914,0.00205709219297111,-0.133006911564496,0.198372755889263,0.00539113047629436,-0.00905227770811476,0.00671359704219993,-0.000252582751274662,-0.000286272857951037,0.00943043011096036,0.000143119697350074,-4.80377606842941e-06,4.41531310798666e-07,-0.000190305565741788,-0.00117434321238544,0.000124287595160755,-0.000633755815854542,-2.45570392056887e-05,1.18207868667749e-05,0.00051084001364609,-0.0231233761633627,-0.000618153105127472,1.86348555702362e-05,0.00290559561345051,-0.000543752709327746,-0.00577395934985947,0.000536137708206992,0.000381168354168185,0.289308701486846,-0.00609714368203853,-0.108416498655758,-0.17267174091648,-5.75379872733706e-07,4.49256011603351e-07,0.000853475941006682,-2.5561872500843e-05,-0.000223418655151094,-0.00414618184926741,-4.46803653457087e-06,0.0034665283604236,0.14477694574155,-2.75978153093328e-06,-1.59948168938237e-05,0.000823943390143328,-2.44770916097517e-05,0.000123850086610413,-0.000474205994543536,-4.6344433652706e-05,0.000420554641424504,-0.000254253672694988,0.000281452575429997,-0.000132667314638596,-4.615426824678e-11,-0.795672151217485,5.3047349084189e-05,-7.13680449518856e-16,4.17055141512401e-15,-6.30594429722651e-16,2.76705083630363e-16,-1.12739668608835e-15,2.68278921213699e-12,-2.7883789048555e-08,2.0923606302431e-09,1.38276712052689e-15,9.57714262662224e-16,-3.05196902855201e-16,-4.20122944950769e-11,-2.59641153402165e-12,-4.7594882028601e-11,9.98693626515739e-16,-9.56997893476818e-17,-2.75840169390467e-15,8.7772660225371e-16,-1.68611398210747e-15,4.3695234212596e-16,1.56975861693481e-15,-3.8864000915382e-16,5.78427127295961e-16,-5.87005958234596e-16,2.99360727682884e-16,2.9942802925534e-16,5.68463135728476e-16,-5.81156531481822e-16,7.93806362436802e-18,1.90506059789567e-17,-4.78380452945734e-16,8.48002743189403e-16,-7.25027790247514e-16
"t96",-0.0450181624433207,0.129303736668729,0.144621651603152,0.0545988545477764,-0.0122846426854664,0.134090194744043,0.331918021961636,0.000180235912720839,-0.00132439652537986,0.000973805184049381,-0.0018741460106406,0.0035865160598621,-0.0113473707454397,0.00191885302760481,-0.0069205073936847,-0.000526637977507722,-0.000640203029516773,0.000131782992843638,4.7338968900244e-05,-0.036384403992259,0.00337941716876469,-0.222967881521964,0.343897159921412,0.00941035327044615,-0.0184116539626798,0.0138213451034825,-0.000528805709245059,-0.000618781906963989,0.0220427896990648,0.000336655565041144,-1.82278615843134e-05,1.75706363435261e-06,-0.00124189037232911,-0.0138723794419554,-0.00106340626260887,0.00385930464348443,0.000114099748105539,-4.56638278938035e-05,-0.00141358768667169,0.0553212092208621,0.00126306146905553,-3.6306236266187e-05,-0.00422802167579214,0.000718113681441742,0.00728351032727406,-0.000604371198727201,-0.000378608699796423,-0.278198998650713,0.00536656459246633,0.0945786971647871,0.14979001692886,4.66353636501339e-07,-3.2155020554946e-07,-0.000593277007275999,1.64103421233437e-05,0.00014233179330058,0.00252885440729478,2.40524266876242e-06,-0.00183634082175257,-0.0725761075714177,1.32072571470041e-06,7.41598771650782e-06,-0.000360222489088582,9.92058699628822e-06,-4.36097519461603e-05,0.000165022298889951,1.60907663214965e-05,-0.000143573353268037,8.43528814274295e-05,-9.22109588290254e-05,3.36498594548859e-05,1.08946448376878e-11,0.178178737207637,-1.15852494351626e-05,-2.68677343172223e-16,-1.31380384429518e-15,6.51482979018566e-17,1.14400610433306e-15,5.3216076104095e-16,-2.58076735979926e-13,2.52966923103282e-09,-1.74493489102368e-10,4.79432500692894e-16,-2.31729742467917e-16,-2.00284726113692e-15,2.06440016448615e-12,1.04185847876216e-13,1.40515832476595e-12,-1.27386805645231e-15,-7.34534087602894e-16,1.5750763536785e-15,-2.61231588331489e-15,1.8070654687192e-16,2.85230987485201e-15,4.35122817784967e-16,-1.18094621278598e-15,-2.58945699701947e-14,0.707106781186547,-3.00731223408422e-15,4.62852188448774e-15,1.81630978132509e-15,-4.65539193731817e-16,1.36250721795999e-15,5.27845415124636e-16,2.58092267976434e-16,-2.36394056732016e-15,-2.64859238307918e-16
"t97",-0.0450181624433207,0.129303736668729,0.144621651603152,0.0545988545477764,-0.0122846426854664,0.134090194744043,0.331918021961635,0.000180235912720822,-0.00132439652537983,0.000973805184049459,-0.00187414601064058,0.00358651605986207,-0.0113473707454397,0.00191885302760476,-0.00692050739368465,-0.000526637977507699,-0.000640203029516844,0.000131782992843395,4.73389689000786e-05,-0.0363844039922593,0.00337941716876443,-0.222967881521963,0.343897159921412,0.00941035327044634,-0.01841165396268,0.0138213451034825,-0.000528805709244922,-0.000618781906963829,0.0220427896990648,0.000336655565040717,-1.82278615843273e-05,1.75706363442185e-06,-0.00124189037232961,-0.0138723794419555,-0.00106340626260825,0.00385930464348437,0.000114099748105491,-4.56638278934329e-05,-0.00141358768667143,0.0553212092208615,0.00126306146905534,-3.63062362658678e-05,-0.00422802167579208,0.000718113681442092,0.00728351032727372,-0.000604371198727364,-0.00037860869979603,-0.278198998650714,0.0053665645924653,0.0945786971647863,0.14979001692886,4.66353635764281e-07,-3.21550205613811e-07,-0.000593277007277574,1.64103421236654e-05,0.000142331793301193,0.00252885440729531,2.40524266902623e-06,-0.00183634082175269,-0.0725761075714176,1.32072571453341e-06,7.41598771605406e-06,-0.000360222489088922,9.92058699860735e-06,-4.36097519467541e-05,0.000165022298890035,1.60907663204653e-05,-0.000143573353268034,8.43528814282873e-05,-9.22109588288693e-05,3.36498594547983e-05,1.08958434638413e-11,0.178178737207638,-1.15852494360134e-05,3.45209971719385e-16,-6.37525494590767e-16,9.14938903869555e-17,-1.27230703776918e-15,2.03931499851881e-16,-2.579044223734e-13,2.52966911480634e-09,-1.74492628462683e-10,-8.52095676296134e-16,-9.20316093242063e-19,2.03545349952719e-15,2.06568773588114e-12,1.03987611885131e-13,1.40527758700493e-12,9.02490556513731e-16,8.26895451687714e-16,1.10328413072125e-15,2.22834268057402e-15,5.72458747072346e-16,-2.8710274649147e-15,-1.44155520853673e-15,1.36216264202748e-15,2.56905144532232e-14,-0.707106781186547,2.91806102158459e-15,-4.72762819021465e-15,-1.80346189371239e-15,4.77789024769502e-16,-1.10436975018158e-15,-4.22388224532948e-16,7.25105048482941e-17,1.84493591622021e-15,5.09141340199193e-16
"t79",-0.0426905942400742,0.122030181073841,0.129152256657688,0.0454931759615785,-0.00963384275200105,0.104072965618747,0.25009533475872,0.000128411655413083,-0.000861826612210672,0.000573335921463885,-0.000962803369833156,0.00156601979267866,-0.00446234331227053,0.000604704902569582,-0.00135344328547572,-8.94277172371061e-05,4.18659707013451e-05,-4.46844620700451e-05,-3.63326826850751e-05,0.0282852702466794,-0.00316176332731638,0.229230508128461,-0.407809479487093,-0.0114690798611026,0.0372955401181652,-0.0289779479049303,0.00116182857731648,0.00148189863651772,-0.0644267776218905,-0.000999384622209026,0.000164449663388265,-1.78806478256124e-05,0.132243515387669,-0.312135864990168,-0.00566341925445888,0.0174395199731177,0.000441579985090516,-0.000156756701676809,-0.00376973506163775,0.129712148397404,0.00253142112368806,-6.90964759163439e-05,-0.00549366800908513,0.000792826165431373,0.00737411616458689,-0.000477455422952949,-0.000205680332455281,-0.133720610630308,0.00167076858380174,0.0278434996865601,0.0425033272339534,7.26356135207599e-08,2.36534850382175e-08,7.49074151344944e-05,-4.37830866186165e-06,-3.98733809653042e-05,-0.000896792016221698,-1.3392539268216e-06,0.00106751462971264,0.0480615565726332,-9.58629603252777e-07,-5.68471327871162e-06,0.000300951013734188,-9.01879051935028e-06,4.2971536034099e-05,-0.000162924010737819,-1.58906935126394e-05,0.000141947070983066,-8.32141684700555e-05,9.07211569505448e-05,-2.10009639200663e-05,-4.1219363993425e-12,-0.0251622592723246,1.07538377359164e-07,-9.41954847455406e-16,-1.26549574692209e-15,-1.41703843001043e-15,-1.85338327552009e-15,1.25456195774018e-15,-5.9921166200563e-12,7.10940520672748e-08,-6.46379787671778e-09,3.93062883716402e-15,1.6780869136663e-15,-9.95954332670537e-16,4.71517383392682e-10,5.86638299712511e-11,-1.62919555139448e-08,4.68313687116144e-14,-3.06258289573938e-14,-1.38958289319646e-13,-0.707106781186547,4.47523962332497e-14,-2.55190110058073e-16,1.04551783897122e-14,-1.45340853721589e-14,-2.44345557255513e-15,-2.44249065417534e-15,-1.48455199336761e-15,-1.19501211800773e-15,5.65086172299445e-16,-3.10253158522759e-15,-1.39484397046517e-15,-2.90963841259976e-16,1.88382818061303e-16,3.33023419568384e-16,7.32920668600201e-16
"t80",-0.0426905942400742,0.122030181073841,0.129152256657688,0.0454931759615785,-0.00963384275200105,0.104072965618747,0.25009533475872,0.000128411655413078,-0.000861826612210657,0.000573335921463888,-0.000962803369833185,0.00156601979267865,-0.00446234331227054,0.000604704902569565,-0.00135344328547579,-8.94277172371299e-05,4.18659707013356e-05,-4.46844620699757e-05,-3.6332682685011e-05,0.0282852702466794,-0.00316176332731624,0.229230508128461,-0.407809479487093,-0.0114690798611029,0.0372955401181648,-0.0289779479049304,0.00116182857731628,0.0014818986365177,-0.0644267776218909,-0.000999384622208988,0.000164449663388314,-1.78806478255622e-05,0.132243515387669,-0.312135864990168,-0.00566341925445892,0.0174395199731177,0.000441579985090565,-0.000156756701676607,-0.00376973506163765,0.129712148397403,0.00253142112368794,-6.90964759164862e-05,-0.00549366800908483,0.000792826165431897,0.00737411616458681,-0.000477455422953031,-0.000205680332454832,-0.133720610630309,0.00167076858380191,0.0278434996865589,0.0425033272339532,7.26356144703771e-08,2.3653484752007e-08,7.49074151338521e-05,-4.37830866325757e-06,-3.98733809649895e-05,-0.000896792016222064,-1.33925392709337e-06,0.0010675146297125,0.0480615565726334,-9.58629603511783e-07,-5.68471327979095e-06,0.00030095101373448,-9.01879051928706e-06,4.29715360339661e-05,-0.000162924010736564,-1.58906935138841e-05,0.000141947070982207,-8.32141684704198e-05,9.07211569515995e-05,-2.10009639198963e-05,-4.12346523272004e-12,-0.0251622592723233,1.07538378775837e-07,8.84708972748172e-17,1.60464731928098e-15,1.54253101329393e-15,2.00591558057277e-15,-1.0216086027847e-15,-5.99305471920978e-12,7.10940557431539e-08,-6.46380449750676e-09,-3.75039611402824e-15,-1.50311059756712e-15,9.81405827120098e-16,4.71529047788531e-10,5.86580479701932e-11,-1.6291960085158e-08,-4.67119383021947e-14,3.06386509364516e-14,1.39742384330788e-13,0.707106781186547,-4.4356879280727e-14,4.10817257948624e-16,-1.05349756696071e-14,1.4576784335872e-14,2.50830914564154e-15,2.27595720048157e-15,1.47775978721918e-15,1.25932293837587e-15,-5.60532523175006e-16,2.76960690001914e-15,1.6865423579466e-15,1.62247267181006e-16,-4.96311537516933e-16,-1.18455682633865e-16,-8.10983225019157e-16
"t18",-0.0379895631620764,0.107395027923301,0.0992879175556326,0.0286471980085747,-0.00472999212660981,0.0475777740031357,-0.0909146354132274,5.18198048697021e-05,-0.000191749506820986,2.53517652282255e-05,0.00018824243148491,-0.000767233266299831,0.00307741485018837,-0.000698548063531507,0.0144019161589779,0.000236946037906367,0.000385695590110855,-8.26429488619395e-05,-2.24469698463874e-05,0.0170445989125928,-0.00123721961826713,0.0663083372548348,-0.0573630817798317,-0.00129469009278561,-0.0139877023702626,0.0118348973094549,-0.000528871215462916,-0.000815951956012993,0.101402645520249,0.00319350689566108,-0.000164496176831775,1.83104647061298e-05,-0.151712521076114,0.362321242211634,0.00425208817619436,-0.0089395779431422,-6.92591904938727e-05,-4.13227847177895e-05,-0.00799598140933466,0.609184093894198,0.0660118073413235,0.0140527633814299,0.0160828618634714,-0.00103956478203572,-0.00464151132889255,-0.000466432288993319,-0.000461639194171876,-0.273070031129362,-0.0105839957899415,-0.257795000155494,-0.49380397236699,-2.7078271303586e-05,-4.33709636300723e-06,-0.00716980204085783,0.000159987481005761,0.00136112185674036,0.0215353009244073,1.15757564572841e-05,-0.0077074563194412,-0.126701561990327,-1.04592482045292e-06,-2.08674580932893e-05,0.00262402351457487,-0.000145086717501651,0.00139951829072146,-0.00533963516007003,-0.000517008761356306,-0.0698228212748111,-0.00413455532205545,0.00465548379025111,-0.00285491316358174,-6.36992181880208e-10,-0.000367851692301097,0.0271590290714647,5.0263612716428e-16,-1.77551567807929e-16,-4.29410547700721e-13,2.01809486334106e-16,-1.62464451117696e-16,-6.7014803920088e-07,0.000651234198512012,-2.35065107816212e-05,3.66629567551475e-16,-7.69099996549024e-18,-4.30111987359518e-16,3.23373509312342e-07,3.12673157621141e-08,-6.69592734667317e-06,-1.60987785768501e-16,-6.19417027558667e-17,-1.25940924355916e-15,-5.5610444712346e-16,-5.15212872365112e-16,-4.25608540154405e-16,-2.02962646689286e-16,-8.98408571314743e-17,-3.95406257772731e-16,2.77555756156289e-17,-2.04009481430829e-16,-1.80574159776181e-16,-1.32055824608734e-16,3.39030989162123e-16,3.71566059180735e-16,1.55356554370978e-16,2.13993550831972e-16,2.7158987453255e-16,-1.17093834628434e-16
"t43",-0.0420225891257755,0.119948280045601,0.124777442714346,0.0426963658508975,-0.00841572637787528,0.0875469463936108,-0.18543540485295,0.000132937443977451,-0.000845036558142147,0.000552290376839676,-0.000915098812085311,0.00146043079692206,-0.0040621455144878,0.000469034723200662,0.211193213027163,-0.000522140991649827,-0.000156687611224466,1.4637755904272e-05,5.9452231521335e-07,-0.000411783415191592,-1.11872941116282e-05,0.00169849441683323,-0.0028851697577673,-7.11829803610869e-05,-0.00201169104279234,0.0017853688851853,-8.52303428363557e-05,-0.000150073947007794,0.0363743267260952,0.00135045688584816,-3.79302064316498e-05,4.35352391836097e-06,-0.0441794843741537,0.118810676024101,0.00192526473378231,-0.00437599351492089,-3.70034828736813e-05,-2.3886885868238e-05,-0.00567580817060626,0.49280680089908,0.0646547447705629,0.0148001606228473,0.0375352255559812,-0.00479669893823849,-0.0428820527295763,0.00254123601724189,0.000819132208805651,0.406798878741463,0.0106892975566878,0.251633361841397,0.471946333152736,2.04372331241714e-05,2.26601950997692e-06,0.00346416514021329,-6.31514193918313e-05,-0.000527231656184227,-0.00751156666846537,-3.02972062174718e-06,0.00194608911386867,0.028317583800239,2.1124234239176e-07,3.9356300145235e-06,-0.000436550851655331,2.06693020842828e-05,-0.000194926662383939,0.000892233760749568,9.21474343239999e-05,-0.0371329737147448,0.000157326784185802,-0.000220417403554956,5.19125198400687e-05,-2.56465080526774e-12,-2.49495882272089e-05,-0.38541002812022,-4.22405166400353e-16,-7.55800395286187e-16,-7.44167250315025e-15,8.64725770773727e-16,2.04211667398784e-16,-2.84485507927785e-08,2.92912233045824e-05,-1.1385150654471e-06,4.56528516642335e-16,-1.99249835204092e-16,2.10863591888955e-16,2.07032631670804e-08,2.12506898295179e-09,-4.86176481351334e-07,-1.24112125073482e-17,-1.55931864645941e-16,1.77375475418629e-15,9.95107979836228e-16,7.26198615130791e-16,2.88526652364874e-16,-5.20091782141296e-16,1.80953941217978e-16,2.27024106708716e-16,-2.30718222304915e-16,8.69660921323682e-18,1.78175883112005e-16,-1.61275073157219e-17,-9.20917578348291e-16,1.72930364993802e-17,-1.93394962502094e-16,5.77125156646435e-16,2.37032202107396e-17,-3.96817995129695e-16
"t95",-0.0431330870782212,0.123406170890392,0.131827447250139,0.0465982649219745,-0.0094421248449339,0.0986816094853343,-0.211790918470883,0.000155580056318499,-0.00102736269958212,0.000698871457875299,-0.00121861913394206,0.00205621315218225,-0.00591074988653393,0.000726442115868585,0.36310270063381,-0.000919597631384935,-0.000355370779992799,4.99551838032491e-05,9.29262116010224e-06,-0.00700908198094547,0.000461174660437804,-0.0234948154678905,0.0188239877341196,0.000418696502580752,0.00359014119167392,-0.00301227988038886,0.000133600809310129,0.000206975897655332,-0.0384879928711894,-0.00140190132567377,1.50673375217299e-05,-1.61777343883628e-06,0.00946652449715226,-0.0163603497342349,1.61828809153381e-05,-0.000142977020888432,-2.07647051527149e-06,-1.77518040144914e-06,-0.000634272374215556,0.0640074361110487,0.00974761047450171,0.00232829760886957,0.00751305513490122,-0.0010337608457087,-0.0095629424787024,0.000615132706702109,0.000216985581720546,0.110255686974932,0.00308372168814158,0.0730515995008662,0.137554977281298,6.2509459186565e-06,7.58418107305136e-07,0.00118487359992703,-2.29506947712561e-05,-0.000192763614610023,-0.00284295405477447,-1.27490847510081e-06,0.000830942616596677,0.0127374790725155,9.95574972620788e-08,1.91822518023905e-06,-0.000227499786935299,1.18714629630477e-05,-0.000140977682862839,0.000660646560056224,6.85499561968022e-05,-0.0286215626709042,0.000129381984711564,-0.000186889456234237,0.000184311603754744,5.77307654650962e-11,7.93549915328153e-05,0.850264532203621,1.77050214766883e-16,2.07415111588249e-15,-1.02533427410404e-16,-1.89842975439466e-15,-4.93191081076524e-16,4.22278793196967e-10,-2.95185174871079e-08,-1.9063700063793e-08,-1.34387417802583e-15,5.884240659797e-16,5.99456804029262e-16,1.72782470862443e-09,2.07436750162358e-10,-5.50363659117081e-08,1.90915156990313e-16,3.44724690404961e-16,-2.04263689296269e-16,-5.54158963652444e-16,-1.39666923859583e-15,-1.93646726605595e-16,1.36717893950422e-15,4.81273485992737e-18,5.96985982336767e-16,-5.68989300120393e-16,3.12514600520031e-16,1.42805000093514e-16,2.14970185749563e-16,4.57506762200101e-16,1.47203677735215e-16,1.93349287035529e-16,2.57323334131262e-16,3.35008253088237e-16,6.41305585025176e-16
"t114",-0.043717411954755,0.125225999471366,0.135545577266059,0.0486611734304204,-0.00998585830108984,0.104582112522718,-0.22577004924758,0.000167609583873191,-0.00112446561012981,0.00077712633544084,-0.0013811260101425,0.00237612612491917,-0.00690497882027632,0.000865277336517349,0.445384466660745,-0.00113507244606126,-0.000463931171167096,6.94151628216613e-05,1.41411956594354e-05,-0.0106875167364017,0.00072555603589472,-0.0376255794138728,0.031042714970304,0.000694610940778996,0.00679148997938806,-0.00575700459446579,0.000258978501980708,0.00041210774192803,-0.0817752458452379,-0.00299418290262428,4.66913404512251e-05,-5.18953444354125e-06,0.0421970729809665,-0.100019137795723,-0.00121894329884503,0.00262583718410333,2.10461762452194e-05,1.30181256247114e-05,0.00282573620871078,-0.234598747051145,-0.0292191410401059,-0.00658017427395444,-0.0150164959857424,0.00185015207777477,0.0162547701452149,-0.00092298823314697,-0.000283706005229055,-0.139220035197556,-0.00354340551210778,-0.0831526874905147,-0.155648937366738,-6.5852049331657e-06,-7.02115055233756e-07,-0.00106442171228079,1.90077397758501e-05,0.000158402278260149,0.00223533975583526,8.84387812908178e-07,-0.000567267078347044,-0.00823308399217513,-6.14764703022513e-08,-1.14831967266399e-06,0.000128610805089437,-6.2374103436967e-06,6.47727750602331e-05,-0.000300181376366306,-3.10800385347989e-05,0.0127720967239674,-5.62049078267519e-05,8.02367497964944e-05,-6.25289929785124e-05,-1.83620772472725e-11,-2.40828190866335e-05,-0.252387684279971,-9.89659743044768e-16,2.52035509206881e-16,5.03792258976469e-16,3.4696251730347e-16,2.35505296003553e-16,-6.41525951979705e-11,4.30190217584787e-09,2.61525028429034e-09,5.88841745754852e-16,3.59408730229161e-17,-1.47569305459131e-16,-1.68265774755189e-10,-1.80552819904583e-11,4.11128512513965e-09,-3.13436152439643e-16,3.62014529359976e-16,-1.5560469579512e-15,-6.10264081605432e-17,1.43114686768087e-17,9.44048608972886e-16,-4.03323208164608e-17,2.01932000107891e-16,-1.23269844072453e-15,6.21031004399697e-16,1.98212357876801e-16,7.26922077566875e-16,-4.58834359395865e-16,-3.53607077431035e-15,-7.20863196841267e-16,8.23265446396413e-14,-0.707106781186548,-5.93596427597926e-15,-4.69025859817229e-16
"t115",-0.043717411954755,0.125225999471366,0.135545577266059,0.0486611734304205,-0.00998585830108984,0.104582112522718,-0.22577004924758,0.000167609583873195,-0.00112446561012983,0.00077712633544081,-0.00138112601014251,0.00237612612491918,-0.00690497882027631,0.000865277336517369,0.445384466660745,-0.00113507244606122,-0.000463931171167119,6.94151628214219e-05,1.41411956593253e-05,-0.0106875167364017,0.0007255560358947,-0.0376255794138727,0.031042714970304,0.000694610940779144,0.00679148997938816,-0.0057570045944658,0.000258978501980816,0.000412107741928097,-0.0817752458452378,-0.00299418290262444,4.66913404511826e-05,-5.18953444375323e-06,0.0421970729809666,-0.100019137795723,-0.00121894329884489,0.00262583718410337,2.10461762451488e-05,1.301812562472e-05,0.0028257362087105,-0.234598747051145,-0.0292191410401063,-0.00658017427395485,-0.0150164959857421,0.00185015207777495,0.016254770145215,-0.000922988233147042,-0.000283706005229115,-0.139220035197558,-0.00354340551210828,-0.083152687490515,-0.155648937366737,-6.58520493275935e-06,-7.02115055124621e-07,-0.00106442171228146,1.90077397763438e-05,0.000158402278260163,0.00223533975583496,8.84387813200532e-07,-0.000567267078346759,-0.00823308399217377,-6.14764703808083e-08,-1.14831967318862e-06,0.000128610805089464,-6.23741034310824e-06,6.47727750606293e-05,-0.000300181376366642,-3.10800385350773e-05,0.0127720967239672,-5.62049078274098e-05,8.02367497959146e-05,-6.25289929767967e-05,-1.83619913020296e-11,-2.40828190876795e-05,-0.252387684279971,9.09211941846344e-16,-1.68658305980156e-15,-1.44313445403728e-16,6.76132133549639e-16,1.53827530690441e-16,-6.41515190324466e-11,4.30190324725646e-09,2.61525091394075e-09,1.32459623991758e-16,-4.53281003670056e-16,-4.47650951950611e-16,-1.68266128682824e-10,-1.80525388946932e-11,4.11128473481331e-09,7.51258800077924e-17,-5.3211946922589e-16,4.68375338513738e-16,1.82868907210342e-16,7.91467585914418e-16,-8.82634043552323e-16,-5.81999726190219e-16,-2.83796777969229e-16,8.35902864043823e-16,-9.71445146547012e-17,-5.35220783608605e-16,-9.54650755974828e-16,4.48073652833947e-16,3.77253725042503e-15,6.69640856663942e-16,-8.24403236961633e-14,0.707106781186547,5.71374856983358e-15,2.16406753628107e-16
"t57",-0.0434454282088848,0.124386415306619,0.134013796807879,0.0479518991315728,-0.00983490624202255,0.103014825498047,-0.222554208046503,0.000165716240737811,-0.00112234391531479,0.000789729393213918,-0.00146103859918176,0.00272669243503767,-0.00860492442472566,0.00152294399133364,-0.278632678309625,0.000186689472579786,-0.000227455996018118,3.93737369202545e-05,8.41938898609447e-06,-0.00636809094221495,0.00043807110546084,-0.0229219916529745,0.0192664798446165,0.000433055474777313,0.00526636760749049,-0.00461532204001938,0.000218899446770222,0.000395964396211076,-0.147946229889041,-0.00595604168811459,-2.35188404705891e-06,1.86918090917126e-07,0.000215263690223607,-0.000141048475560479,5.26480886390568e-05,-0.000143756239690521,-1.40135386643403e-06,-9.89183402861027e-07,-0.000267295540985149,0.0240176137544191,0.00319334699857934,0.000729218325654941,0.00163463764240808,-0.00018668974377387,-0.00154646897599552,6.81273951808484e-05,9.3852684657095e-06,0.00262320862636562,-0.000107572609813647,-0.00301735033411989,-0.00624451606804775,-6.15218958254196e-07,-1.63763759681225e-07,-0.00029432136033354,8.01290506386425e-06,6.93944284467161e-05,0.00121072324174988,8.54981640308383e-07,-0.000590291529362338,-0.0110520743586642,-1.02826657749822e-07,-2.24341787263248e-06,0.000341456461778481,-2.61978387385783e-05,0.00132792303681204,-0.0084595456023569,-0.000944016492227452,0.889411487388325,0.00346861753841078,-0.0027318113627036,0.000160714485677954,2.45853296966017e-11,1.16634252196584e-05,0.0181667885439747,-7.74554032023644e-16,-4.23453075162067e-16,-5.65753200463084e-15,1.712705640612e-16,7.54355394251885e-16,-1.52070852002425e-08,1.557318673805e-05,-6.00782238178055e-07,-8.50608242154925e-17,-5.75827034534705e-17,3.74786639344605e-16,1.05616514829768e-08,1.07525975626168e-09,-2.43717501854118e-07,3.95667796253709e-16,9.42183912892473e-17,-1.45716771982052e-16,5.674160581246e-16,7.09501901674514e-16,2.15889154270377e-16,2.99239799605999e-17,2.60771375092374e-16,-6.60187295462818e-16,-5.27355936696949e-16,5.75910237855069e-17,-5.9726147072817e-17,2.45680212285215e-16,-5.37590130958599e-16,3.25060169071865e-16,5.0869341887766e-16,-4.63545674212346e-17,-7.6076072497379e-16,-1.92771146267923e-16
"t116",-0.0441383987695925,0.126546591724176,0.1384761815546,0.0504655382479741,-0.0105071766448096,0.110329377310316,-0.240018230436097,0.000180981656719344,-0.00124913095808067,0.000895764592766189,-0.00169560462848868,0.00323957542519898,-0.0103589885463109,0.00187720553687891,-0.356005229165207,0.000240372889108935,-0.000313907484049217,5.877388878529e-05,1.4124769418625e-05,-0.0107112678566909,0.000767680024848224,-0.0411210452183002,0.0359392361173924,0.000814299895912668,0.0118600769596731,-0.0105454051467578,0.000510324489100708,0.000959257457521942,-0.394157054192825,-0.015991668855569,-1.17774065592838e-05,1.00138077840168e-06,0.0026041378681349,-0.0137551403326977,-0.000262038959291284,0.000574614846574316,4.62316123758539e-06,2.84012620119657e-06,0.000588792581419191,-0.0469026433408087,-0.00545751238281545,-0.0011964799432522,-0.00207976135745943,0.000217968104743589,0.00173326805874411,-6.90440376282856e-05,-8.4867767504954e-06,-0.00230355721810179,8.71863712003203e-05,0.00242581773970785,0.00499481418030108,4.6263614958435e-07,1.0996142319306e-07,0.000192430267579773,-4.87221480603161e-06,-4.18996625200378e-05,-0.000702544999728522,-4.42685750934267e-07,0.000301186601173783,0.00536247730766651,4.78262712312564e-08,1.01381127059817e-06,-0.000146278939423214,1.04775305513998e-05,-0.000467677244704718,0.00294791622043413,0.000328284419409999,-0.304633092654333,-0.0011578823549495,0.000901693233984067,-4.22329804891978e-05,-6.06449140056652e-12,-2.74741911746729e-06,-0.00418686067995698,1.4137996329211e-16,6.30375987512156e-16,8.55140001883371e-16,-3.65572732695112e-16,-7.6573723705939e-16,1.77845616990922e-09,-1.74412252737857e-06,6.31591909077594e-08,-5.42650582084672e-16,1.28512085164342e-16,-1.60565482966929e-16,-7.70272342449286e-10,-6.93447502071049e-11,1.32590769788522e-08,-2.06379012315764e-16,1.27853960970062e-16,-1.14491749414469e-16,1.44116032371065e-16,5.49907341884648e-16,-4.14577190119035e-16,-3.57353036051222e-16,5.99335316915808e-18,1.12133738383056e-16,2.09554595897998e-15,4.37360085242597e-16,5.52778355714295e-16,9.97899679555658e-16,1.57158167279223e-15,9.35315482469839e-16,1.14869337321691e-15,-5.73413707693809e-15,0.707106781186548,-1.69872796385029e-15
