,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t11,-0.093532614,-0.334756,-0.310363,-0.009806061,-0.42212906,-0.653311,-0.011519022,0.080522634,3.9377081,7.3975224,0.43276295,0.0036736645,8.035628,-0.21941435,-0.044106063,-0.08961109,1.716271,-0.066626854,2.438536,0.11709928,-0.34364644,4.3645544,-0.05217879,0.06920901,4.8958273,0.08865193,-0.05225101,-0.3203756,0.043248188,3.369878,-0.048257455,-0.31051257,6.563421,6.0389185,0.10135714,8.480822,0.2889615,2.0625815,-0.15861383,2.5434396,0.080504686,-0.03387147,-0.14155409,2.8417225,-0.12748954,-0.006794628
t12,-0.090926856,-0.33604524,-0.30755463,-0.009806782,-0.41535905,-0.64867985,-0.009953872,0.07967983,3.9450357,7.3625283,0.40520763,0.0038918925,8.003884,-0.21796106,-0.04378628,-0.08937485,1.7189031,-0.06485688,2.4467988,0.115880914,-0.3422846,4.307049,-0.05203622,0.06887536,4.876227,0.088385634,-0.05290555,-0.3170337,0.043243874,3.3855505,-0.048529815,-0.30748641,6.540843,6.0262938,0.100700244,8.424051,0.28656116,2.0254216,-0.1580217,2.5123036,0.0793758,-0.032433897,-0.14097609,2.8206055,-0.12697218,-0.0063138404
t13,-0.088680826,-0.33675078,-0.30735996,-0.009839857,-0.42459726,-0.6490739,-0.013453044,0.079155155,4.0571556,7.4743752,0.4183628,0.0022382536,8.169283,-0.21763884,-0.043764863,-0.09065077,1.7048684,-0.063074544,2.5419967,0.11820377,-0.34574574,4.3474226,-0.052159812,0.06779068,5.023315,0.09068383,-0.05433953,-0.32714474,0.041104868,3.5584538,-0.04621763,-0.31348532,6.642631,6.065477,0.101959765,8.449423,0.28925714,1.9842308,-0.15926641,2.5162861,0.08167924,-0.03642862,-0.14105974,2.8054247,-0.13076784,-0.0032243792
t14,-0.072582036,-0.33909878,-0.27911165,-0.009839127,-0.37269154,-0.6075709,-8.825305e-05,0.071926914,3.935834,7.1234336,0.31519786,0.005292959,7.672991,-0.20945564,-0.04082663,-0.0869404,1.7015754,-0.05474093,2.5334501,0.10138928,-0.3316674,3.9688928,-0.049339302,0.06781197,4.664289,0.085237324,-0.05534799,-0.2942664,0.042671937,3.4708977,-0.059263866,-0.28419122,6.1802607,5.847453,0.09600503,7.93703,0.2684066,1.7578955,-0.15359288,2.401563,0.071909316,-0.015555117,-0.13624373,2.6527278,-0.11835928,-0.0017855021
t15,-0.1738979,-0.29447228,-0.40468836,-0.009624488,-0.6099532,-0.78961945,-0.049823254,0.108228676,3.5068748,8.363031,1.3960512,0.22015706,8.89716,-0.2538411,-0.052770067,-0.09922501,1.5279485,-0.11909258,1.9587395,0.14617951,-0.38118947,6.350432,-0.058780618,0.08174413,5.3811045,0.09568568,-0.029989742,-0.41394058,0.04885047,2.5930486,-0.025635004,-0.38800675,7.0505767,6.4601774,0.119051486,9.952345,0.35714078,3.4528341,-0.17363921,3.466783,0.11452806,-0.06132057,-0.15678988,3.5611002,-0.13880599,-0.010193758
t16,-0.1933814,-0.2709871,-0.398883,-0.009074016,-0.61863357,-0.78029895,-0.042300895,0.10624395,3.1398191,8.117419,1.4702611,0.1509355,8.544761,-0.24717194,-0.052192546,-0.09239532,1.5242133,-0.13153295,1.7381911,0.14599532,-0.36486205,6.51272,-0.056505594,0.08133696,4.981262,0.09323796,-0.019617816,-0.40770343,0.04996341,2.0715125,-0.022695357,-0.38131642,6.6783433,6.1057568,0.116846204,9.714251,0.35085943,3.59331,-0.17145422,3.602158,0.11770447,-0.04618745,-0.15192442,3.6092286,-0.13374558,0.028163912
t17,-0.04167198,-0.35448676,-0.25614902,-0.009687541,-0.31553906,-0.5685338,0.11710038,0.06510919,4.2867403,6.908311,-0.011949831,0.00623873,7.665948,-0.19729286,-0.037907124,-0.08632799,1.6833292,-0.034187425,2.7026021,0.09543982,-0.32882458,3.3748899,-0.049707305,0.059109572,4.6963143,0.08550504,-0.06667633,-0.27773526,0.040562477,3.8143132,-0.049883664,-0.27565697,6.1946487,5.8754563,0.09321445,7.362714,0.25119224,1.3277118,-0.15195918,2.1323192,0.063496515,-0.0033585753,-0.13106057,2.309999,-0.122779116,0.07487239
t18,-0.1586902,-0.30660048,-0.38355818,-0.009645588,-0.5743848,-0.763569,-0.0453029,0.10213108,3.5530407,8.14132,1.2370191,0.15100813,8.697093,-0.24855696,-0.05132448,-0.096473396,1.5294864,-0.10603763,2.043769,0.13928176,-0.37275532,5.965935,-0.0569943,0.079509534,5.2721996,0.09316149,-0.033714354,-0.39578468,0.047085863,2.7451391,-0.034498896,-0.37107027,6.90716,6.327684,0.11501004,9.670575,0.3440481,3.1606686,-0.16915296,3.314996,0.107965365,-0.057967808,-0.15518616,3.4188023,-0.13496865,-0.012552256
t19,-0.059410613,-0.3502281,-0.2757034,-0.00977149,-0.35738558,-0.598297,0.05293869,0.07037713,4.2121553,7.1354933,0.07714223,0.0047276504,7.8765845,-0.20367575,-0.039816197,-0.08787509,1.7098854,-0.046105858,2.6736891,0.10494366,-0.33666766,3.726018,-0.05074866,0.061890602,4.8427444,0.08825308,-0.062144965,-0.29600963,0.03992318,3.7463534,-0.048752345,-0.29122564,6.3984413,5.967692,0.09635574,7.789889,0.2654305,1.5620778,-0.15550838,2.2718573,0.06988829,-0.015140302,-0.13431787,2.501373,-0.12597546,0.018462922
t20,0.52568537,-0.3646067,-0.19958907,-0.009624955,-0.17792188,-0.4746697,0.19589414,0.04944167,4.756438,6.2551107,-0.07316514,0.01059069,7.257849,-0.18944003,-0.031685766,-0.08299592,1.474993,0.18696013,2.8441913,0.064259894,-0.31042114,2.2597651,-0.047117718,0.04601771,4.3594155,0.0756432,-0.08804238,-0.22594973,0.044477474,4.294495,-0.050101828,-0.22660941,5.6467543,5.776932,0.0872613,5.892868,0.20951076,0.50847375,-0.14050518,1.6435059,0.0435807,0.47609472,-0.11636483,1.6260719,-0.1204592,0.32777014
t21,-0.069097854,-0.34328347,-0.27468196,-0.009875666,-0.36601403,-0.60253096,0.054706298,0.071275614,4.0062575,7.0997777,0.29804856,0.004317235,7.7133665,-0.21222524,-0.040910553,-0.089312255,1.7179012,-0.051752713,2.5795848,0.100367166,-0.33395395,3.914131,-0.05019919,0.06716823,4.6607804,0.08571975,-0.06051128,-0.29340816,0.041404318,3.5517719,-0.05531406,-0.28010058,6.195637,5.8979707,0.09721597,7.91448,0.26874083,1.7454876,-0.15203483,2.3878753,0.07180929,-0.020024579,-0.13675727,2.629755,-0.11727993,-0.0024630679
t22,-0.077548295,-0.34988356,-0.29318702,-0.009639175,-0.39669424,-0.6248276,-0.009441599,0.07485344,3.846488,7.178332,0.3704853,0.005869409,7.7491794,-0.21282949,-0.042670276,-0.08871515,1.697667,-0.059812903,2.369354,0.10757087,-0.3358372,4.244608,-0.050599787,0.069512025,4.684318,0.08352674,-0.053439256,-0.30515757,0.04324614,3.2379494,-0.052792642,-0.29252052,6.2491093,5.8540325,0.09661173,8.093867,0.27827254,1.9874784,-0.1546842,2.613877,0.0794736,-0.01738091,-0.13949564,2.7188601,-0.11717746,0.03327378
t23,-0.060622778,-0.3575501,-0.27623934,-0.009535472,-0.35897768,-0.5983489,0.016536996,0.06984971,3.9072778,6.9758215,0.2192595,0.007841391,7.5332637,-0.20479617,-0.040884413,-0.08666057,1.7299945,-0.050459936,2.4024057,0.10161066,-0.3269537,3.9129155,-0.049405977,0.0675415,4.5774536,0.08222902,-0.057717122,-0.28524652,0.04341024,3.3256032,-0.054032493,-0.27582055,6.0957446,5.75311,0.09299638,7.729148,0.26330468,1.769998,-0.15200013,2.4263968,0.07372237,-0.0072151353,-0.13478234,2.547388,-0.11367045,0.065399416
t24,-0.061206385,-0.3563966,-0.27536675,-0.00958183,-0.35241973,-0.5917211,-0.00013358513,0.06886247,3.9323602,6.9673777,0.17653455,0.008074485,7.503318,-0.20403098,-0.04028199,-0.08641949,1.7200196,-0.046581075,2.4342198,0.10049037,-0.3275118,3.8511677,-0.049462207,0.066431895,4.5181093,0.08124544,-0.058728423,-0.28272542,0.0410931,3.3632195,-0.05662159,-0.27383292,6.0829406,5.757681,0.09283772,7.6763897,0.26242012,1.7144,-0.15082727,2.4126554,0.07168609,-0.0075778696,-0.13524237,2.535908,-0.11496785,0.06299551
t25,-0.08377641,-0.33596304,-0.2923299,-0.0099692475,-0.3999431,-0.6280292,0.00023574196,0.07592836,3.9620287,7.309604,0.45410672,0.0032647792,7.911481,-0.21811752,-0.042718682,-0.09099098,1.7275497,-0.061977286,2.5473094,0.10784441,-0.3392178,4.240755,-0.051028833,0.07041092,4.781413,0.088043675,-0.056117054,-0.31023932,0.042643156,3.502347,-0.05328826,-0.29568475,6.356103,5.995384,0.100234136,8.268073,0.28164873,1.9443986,-0.1549577,2.510639,0.077724725,-0.031104136,-0.14006862,2.7888134,-0.12194231,-0.0048286594
t26,-0.063067466,-0.34554854,-0.26891387,-0.009917723,-0.3508352,-0.59194344,0.09395399,0.06965345,4.0412774,7.047366,0.21543011,0.005060529,7.6683383,-0.20826149,-0.039944366,-0.08929621,1.7378497,-0.05056052,2.6159728,0.0979452,-0.33166096,3.806412,-0.050077844,0.06645013,4.6195064,0.08568747,-0.06145988,-0.28682172,0.04195158,3.595068,-0.055196304,-0.27825058,6.1363363,5.9058585,0.09592251,7.7879868,0.26476768,1.6641743,-0.15165442,2.3410163,0.06959386,-0.016610924,-0.13531657,2.5708222,-0.11705394,-0.0010256638
t27,-0.023097107,-0.35950324,-0.2261969,-0.009842913,-0.25727078,-0.5261337,0.24852169,0.058209896,4.1901393,6.56221,-0.019616978,0.009174804,7.225221,-0.19293883,-0.035378348,-0.086132675,1.7194381,-0.027054984,2.6893592,0.078960136,-0.3160033,2.9878035,-0.047951225,0.059699785,4.319103,0.08118935,-0.072206974,-0.24414656,0.042028837,3.7809937,-0.057285722,-0.2458011,5.719857,5.7566166,0.089297295,6.8813696,0.23326229,1.131962,-0.14578228,2.0175602,0.053942952,0.14738442,-0.12597826,2.170093,-0.110583745,0.08472867
t28,1.0276036,-0.36604264,-0.18416293,-0.00950281,-0.12640256,-0.44053,0.30172974,0.044704154,4.9745545,6.0430465,-0.09700781,0.013206697,7.1866174,-0.18785107,-0.02938333,-0.08181954,1.4804956,0.34491435,2.8703353,0.058772217,-0.3050644,1.9868038,-0.046202995,0.040751554,4.343784,0.071986474,-0.09677176,-0.21164764,0.048271272,4.574355,-0.050321307,-0.21483855,5.5530977,5.7971697,0.08610606,5.3805847,0.19565211,0.22583467,-0.13662095,1.390886,0.038863223,0.64129514,-0.110417,1.3026712,-0.120126426,0.39368242
t29,2.2047234,-0.3678861,-0.14395739,-0.009238091,-0.034050368,-0.34922025,0.36549017,0.031433295,5.359167,5.438957,-0.14921618,0.017412381,6.8056846,-0.18141094,-0.0241871,-0.07622095,1.3851327,0.93526816,2.992734,0.033851277,-0.292537,1.2373061,-0.044518504,0.02690475,4.143239,0.063358225,-0.11391579,-0.16960843,0.051034898,5.0636225,-0.04877999,-0.19089203,5.1531777,5.751114,0.08178342,4.1886425,0.16436344,-0.010267792,-0.12954071,1.0018386,0.024475537,1.1382115,-0.09916744,0.7936328,-0.11311851,0.66069514
t30,-0.32798484,-0.16407701,-0.53475755,-0.0075974194,-0.86698,-0.9100619,-0.027524285,0.14186198,2.108596,8.870185,2.5550253,0.5661643,9.044249,-0.2697761,-0.06074018,-0.09262397,1.647815,-0.26184517,0.6904676,0.18146205,-0.4018704,9.40596,-0.06858597,0.09502169,4.6543956,0.1044956,0.37020552,-0.5092671,0.067157604,-3.1161485e-06,0.5865561,-0.47465643,6.958466,6.17517,0.13505276,10.818206,0.42484877,5.9206066,-0.19442303,4.948306,0.16244422,-0.03884655,-0.16258682,4.5193253,-0.13719174,0.52319056
t31,-0.23179536,-0.23115364,-0.42530218,-0.008403188,-0.659626,-0.7798355,-0.02982816,0.11178109,2.7027655,8.098067,1.6777917,0.15029305,8.290597,-0.24311347,-0.054217096,-0.0876969,1.510901,-0.15191229,1.3589418,0.1489914,-0.35827282,7.1005726,-0.057761222,0.07861333,4.605301,0.09160075,-0.0011872478,-0.41803733,0.050342094,1.4328371,-0.0005336214,-0.3917508,6.4866724,5.8744283,0.11830198,9.686939,0.35790434,4.0231576,-0.17464577,3.839711,0.12643668,-0.030341186,-0.15293664,3.767551,-0.12763622,0.22315404
t32,-0.24577972,-0.21900317,-0.44834688,-0.00837607,-0.6958549,-0.80441886,-0.029321712,0.11760386,2.677784,8.294154,1.8078598,0.2156083,8.497886,-0.24910428,-0.05532087,-0.09067814,1.520633,-0.16622607,1.2954726,0.15584782,-0.36822996,7.4734144,-0.060021013,0.08029279,4.704387,0.09378474,0.031802624,-0.43527338,0.051974703,1.3047434,0.0891665,-0.40926722,6.656537,6.002913,0.12246476,9.967728,0.3714467,4.30184,-0.17847268,3.975538,0.1326683,-0.036945496,-0.1549352,3.8916671,-0.13031279,0.23952176
t33,2.7400072,-0.36977926,-0.12184824,-0.00904095,0.08069347,-0.3077279,0.38562334,0.024205705,5.542344,5.230157,-0.17242618,0.019643454,6.6947565,-0.17943794,-0.021951476,-0.073880136,1.314963,1.2807667,3.0753088,0.021855118,-0.2881717,0.8512097,-0.04406686,0.022104703,4.125135,0.060496364,-0.1230664,-0.14821449,0.050844494,5.294097,-0.04623643,-0.18292747,5.0203896,5.7416067,0.079746716,3.5938036,0.1504397,-0.018045826,-0.1289567,0.88187075,0.017520243,1.4341085,-0.09368398,0.5298511,-0.11561058,0.8093653
t34,0.3083823,-0.4126168,-0.2597558,-0.01030265,-0.25540665,-0.5629977,-0.016629545,0.07038602,4.8360395,6.937301,-0.02846324,0.010812881,7.8771605,-0.21053973,-0.039682206,-0.097110555,1.6281507,-0.03541109,2.861104,0.0874904,-0.3463454,3.2489471,-0.050952323,0.07174107,5.1233215,0.0836534,-0.08917791,-0.27840757,0.053268865,4.0603414,-0.06278967,-0.27469146,6.2655334,6.358085,0.08973446,7.165431,0.24933,1.5718627,-0.1485165,2.2427251,0.06326908,-0.0059738853,-0.13071655,2.04979,-0.120727494,-0.009882184
t35,-0.018001838,-0.3725921,-0.23099065,-0.009407667,-0.25646994,-0.52112496,0.12817095,0.056039,4.12038,6.4655366,-0.027505023,0.012596208,7.019562,-0.18827729,-0.035772648,-0.08403433,1.6735538,-0.017484013,2.5628347,0.07760263,-0.31170496,2.9923408,-0.047311123,0.060117703,4.19771,0.07631258,-0.06966451,-0.23816782,0.04132328,3.5769432,-0.06128449,-0.2318163,5.637324,5.566626,0.08379062,6.7039704,0.22836085,1.155666,-0.14267673,2.0929685,0.056580797,0.2097663,-0.12482175,2.1206777,-0.105153315,0.20550352
t36,0.9512807,-0.38881382,-0.17520562,-0.009239537,-0.11641925,-0.42115512,0.25201654,0.038862817,4.5566187,5.744289,-0.095681034,0.017164556,6.511227,-0.17426533,-0.029028999,-0.07910515,1.4795626,0.35043496,2.681014,0.045897983,-0.2917163,1.8687038,-0.04458942,0.046132017,3.8378177,0.06630429,-0.09098143,-0.18378612,0.045398545,4.0371737,-0.060434792,-0.18694402,5.011755,5.3818865,0.07575025,5.13245,0.18501987,0.34214085,-0.13149285,1.5652814,0.035120025,0.73330164,-0.110378645,1.4033847,-0.09860805,0.44725916
t37,-0.31459358,-0.040849265,-0.5055435,-0.006404088,-0.87287766,-0.82904893,-0.092172734,0.14418505,1.7582717,7.9736624,3.19909,1.0588478,7.959928,-0.25503445,-0.058548804,-0.10820274,1.755198,-0.28171697,0.908412,0.1721009,-0.3596635,8.8291,-0.06309197,0.10574272,4.6627545,0.09396944,0.34175697,-0.4950088,0.066851795,-4.731391e-05,1.0394294,-0.46719038,6.3486514,5.7173004,0.13293387,10.843599,0.41184202,6.4038296,-0.16405833,4.416726,0.16000511,-0.18043217,-0.14652856,5.1251063,-0.140955,0.03140407
t38,0.49564868,-0.3672034,-0.18977007,-0.009769834,-0.17063825,-0.4673548,0.33019823,0.046354346,4.5469027,6.0804253,-0.05729145,0.010913582,6.9989457,-0.18755008,-0.030624028,-0.0842554,1.5684725,0.049805198,2.8349552,0.05897469,-0.30641794,2.2761033,-0.046431813,0.04940305,4.124502,0.07494125,-0.087607466,-0.2109362,0.04630433,4.153761,-0.06492142,-0.21503054,5.400128,5.6822524,0.08436556,5.844206,0.20370156,0.57066804,-0.13666734,1.610965,0.04093577,0.45600262,-0.115004204,1.6549808,-0.105020136,0.22833236
t39,-0.21813712,-0.2440141,-0.40665784,-0.008333513,-0.625899,-0.75416386,-0.017658938,0.1066833,2.7909257,7.977223,1.5728487,0.07369107,8.1814,-0.24026792,-0.053323813,-0.08579084,1.5528349,-0.13706824,1.3766915,0.1448723,-0.35455394,6.7896805,-0.0564497,0.0735136,4.562418,0.08894197,-0.0055866893,-0.40301037,0.04749017,1.6606908,-0.0035729746,-0.38235584,6.4519796,5.797019,0.11596201,9.481187,0.34719098,3.7032812,-0.17246084,3.6888888,0.121880904,-0.027268289,-0.15256071,3.6591794,-0.12230461,0.20751677
t40,-0.20253445,-0.25176302,-0.3856894,-0.008393695,-0.58646333,-0.7306692,-0.01748965,0.10071026,2.7797225,7.735819,1.4155203,0.010883361,7.9064746,-0.23393902,-0.051579595,-0.08149935,1.5450861,-0.12847526,1.4585444,0.1382396,-0.3418109,6.3544784,-0.054446887,0.07425643,4.3756595,0.0878247,-0.008048957,-0.38329372,0.046841767,1.7099324,-0.018792927,-0.36093435,6.2170277,5.6734047,0.11046799,9.149586,0.33138674,3.4999647,-0.1687138,3.5720277,0.11458781,-0.022221431,-0.14848797,3.4614697,-0.120211765,0.17952715
t41,-0.21767305,-0.24116495,-0.4074721,-0.008357102,-0.6245301,-0.7587586,-0.02236171,0.107054785,2.736307,7.942253,1.5684503,0.098392546,8.111255,-0.23892285,-0.053093694,-0.08471009,1.5266566,-0.14226449,1.4001303,0.14480917,-0.3509362,6.7690372,-0.05644153,0.07624007,4.5106087,0.09019333,-0.004350429,-0.40242594,0.048543893,1.5804073,-0.008758407,-0.37764132,6.3761325,5.779623,0.114594035,9.442091,0.34544307,3.7955694,-0.17221929,3.7078457,0.121535085,-0.028204922,-0.15073387,3.6117504,-0.12437925,0.19123416
t42,-0.19244947,-0.26327574,-0.3697283,-0.008342671,-0.5630008,-0.7049379,-0.009334987,0.09593696,2.8747973,7.6439795,1.3119892,0.0020944134,7.863536,-0.23238523,-0.050608676,-0.08092906,1.5861466,-0.11228803,1.4739027,0.13372,-0.34039053,6.0929837,-0.05295639,0.069895715,4.3544817,0.08459771,-0.011626763,-0.37146732,0.044341687,1.8968825,-0.01899166,-0.3554846,6.217033,5.6243753,0.10902149,8.991193,0.32411122,3.186857,-0.16643602,3.4599276,0.110407904,-0.017493391,-0.14919664,3.4089665,-0.115251556,0.18836226
t43,6.698132,-0.35599777,0.65084213,-0.0040232236,2.2616906,-0.19095886,0.7113899,0.005991328,6.1933484,4.288753,-0.19321705,0.047356997,5.8485417,-0.1760598,-0.024021877,-0.07507161,1.7984984,3.7712133,3.7381804,0.008869712,-0.257145,0.00042301335,-0.03177207,0.007762381,4.494498,0.018013006,-0.13164619,-0.0074163578,0.070340775,7.2352,-0.07925728,-0.016168725,4.8570204,5.536061,0.070429206,0.7666869,0.08869775,-0.06729846,-0.078267105,-0.005985364,0.01886971,3.245369,-0.081498384,-0.024358924,-0.050011914,2.337237
t44,2.6707673,-0.3743918,-0.12408017,-0.008991017,0.03321223,-0.31219512,0.38674873,0.026309397,5.5480466,5.2505345,-0.17242607,0.020022226,6.7098265,-0.18124515,-0.022554364,-0.07387147,1.316285,1.2716547,3.034329,0.021930134,-0.29111663,0.83889407,-0.044091508,0.022330556,4.1406803,0.061768647,-0.12300653,-0.15305164,0.05097623,5.286054,-0.04397346,-0.1787242,5.0324817,5.7581315,0.08008847,3.653513,0.15330969,-0.017209668,-0.13022146,0.9169912,0.017020172,1.4138707,-0.09383477,0.56454235,-0.11530666,0.7783867
t45,1.2257923,-0.43600655,-0.23593089,-0.010455325,-0.1732541,-0.52076405,-0.01405034,0.065279104,5.2813673,6.750816,-0.06830605,0.012913382,7.8427725,-0.20848316,-0.03756639,-0.09922859,1.537146,-0.016073648,3.0354528,0.071443535,-0.3457403,2.6623607,-0.050509926,0.06985157,5.241878,0.081506446,-0.105666004,-0.25955588,0.057747263,4.47938,-0.061282046,-0.26027343,6.100459,6.4726334,0.08605618,6.4952073,0.23160914,1.2340399,-0.1455047,2.0319397,0.053233013,0.099328935,-0.1239825,1.6578789,-0.1225322,-0.0052759014
t46,3.0056932,-0.44135088,-0.1633066,-0.009925295,-0.00087144575,-0.3852298,0.14544217,0.0440628,5.8029327,5.9112926,-0.1584381,0.02167565,7.2321124,-0.19722196,-0.029141067,-0.08830618,1.3315333,0.6846101,3.1073701,0.034463134,-0.31921184,1.2984493,-0.047801938,0.052267764,4.909645,0.06786006,-0.13283454,-0.19064963,0.060493454,5.1824465,-0.05564067,-0.21819404,5.446223,6.4005685,0.07865254,4.458973,0.1792606,0.349819,-0.13556807,1.3972318,0.029519822,0.96006083,-0.1054659,0.717206,-0.119572215,0.4008958
