"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t22",0.0361419906402154,-0.0374256674345768,-0.0100096351347087,-0.0369858739564175,0.00516199857150539,0.310541203960816,0.0174711867674309,0.0219039604618423,0.0106349337548142,0.0115100857524238,-0.0486114683017762,-0.00033499732411372,0.00551547872732931,-0.0103909350465,0.0042613423422409,-0.000275079480195275,-0.001291381069309,0.0052869350487843,-0.00839590789703852,-0.000237159860741623,-0.0017066183349482,-0.00302334080738173,0.0094602941135995,0.000739574884556431,0.000149564145076565,0.01313942613363,-2.18291173351505e-05,9.87931841892681e-05,1.78470533327381e-05,0.022492984897976,9.45907188361726e-05,-0.000301489608715499,-0.000672333655057763,-0.00306632642656287,-0.000230139755878106,0.000357575437587844,-0.000553809692092269,-0.000362264656520473,-0.00209219481828486,-0.0012621586482711,-0.000404159841025031,0.0749310690067201,0.0735773734173877,-0.00183445653835202,0.000167209715102804,1.98640174000047e-06,6.41607554238512e-06,-4.55009721142538e-06,-7.21911750244281e-10,-6.69790847854063e-06,-1.38930897315602e-07,9.55545645059636e-06,2.76378442042309e-06,-0.000847540709604033,9.80130992937537e-07,-1.67261245113093e-16,-7.90254604467128e-07,3.08087008861742e-05,-1.83794123219881e-15,-0.00268160626494428,0.000160815550647023,0.00112709888385298,1.27153271202831e-15,-0.000331152841122229,5.96260390995481e-16,4.58137331133048e-06,0.0423797041353828,0.00550846765551156,0.000278942587403669,-1.95210066113972e-05,-2.92446090722523e-08,1.65427673616074e-05,3.90018073766985e-16,-0.000311236508075252,1.56971241690959e-16,-7.42209148425119e-05,6.30693193265985e-17,0.000603690092180726,3.02897882750635e-05,-1.03402533515057e-05,4.3900859651233e-07,0.00202840981075414,1.66664443454721e-15,-4.79211835040932e-06,2.64942190411313e-15,1.19488584550987e-14,5.1236757565763e-05,-7.87404302922235e-06,2.74736915671412e-05,4.12346224034715e-16,2.08827380252766e-15,1.89889784471057e-15,-9.1054846389883e-16,-1.19684159454098e-14,-0.000119798213738955,0.00150603651933556,-7.20777464462169e-06,-3.34928817067598e-05,0.00043130012086235,-0.00889565513813024,0.934591677645127,0.0272702435243981,-0.0005092109818961,2.75272050284267e-14,-1.09030851046603e-14,0.000642183378103117,-1.99106417830427e-15,-4.68354760742926e-15,-7.23075712934005e-05,-2.54622248921876e-15,4.0083480228684e-15,5.81470203774769e-16,-8.93419483108863e-16,0.00169748942920104,-0.000124592438662925,1.36416722651521e-08,9.59048307353008e-17,2.80598171021613e-15,2.47534817610076e-16,-9.81348968559032e-16,-2.83007603548666e-05,-1.35924573739661e-15,-2.99921700602028e-16,1.87242695450016e-15,2.22906680895719e-15,1.49971336448349e-15,-6.4948407551042e-15,-2.78189768770671e-14
"t90",0.0376088933049163,-0.0391205334584062,-0.0105148024287029,-0.0392825469902482,0.00558231147821085,0.345849447793691,0.019523000383628,0.0259354811242683,0.013088445139653,0.0143641176107352,-0.061807408258809,-0.000448109577216967,0.00746612554515212,-0.0147728827390609,0.0062780871791504,-0.000416063889124942,-0.00200453870909751,0.0084505446800215,-0.0149177838086981,-0.000436478280533383,-0.00326632189995055,-0.00648110630138418,0.0205284625088875,0.00222135101738236,0.000556881438240448,0.101719518123409,0.00013951410643498,0.000303332023676566,7.21234585944873e-05,0.541300398279427,-0.000917404815280907,0.00180595567523977,0.00352837960684502,0.0130012795595401,0.000832026576423508,-0.00124453499648945,0.00177177311481754,0.00114638373465286,0.00535563888145841,0.00301432882052498,0.000847358003366585,-0.148651257865642,-0.141894743006034,0.00309705978886003,-0.000279913628548637,-3.22603587303932e-06,-1.00497727108445e-05,6.33788378356993e-06,8.9984978187734e-10,7.94286324630316e-06,1.54743137103092e-07,-9.86469607410236e-06,-2.56318891104932e-06,0.00068592498274711,-6.88492572029057e-07,2.9615222871306e-16,5.16553723844281e-07,-1.95316337320722e-05,1.53734813099145e-15,0.00158053914879211,-9.0544031517587e-05,-0.000632343115565261,-5.33958402247451e-16,0.000182566109013359,-6.17820210317885e-16,-2.47526390474099e-06,-0.0257383173911131,-0.00241381833642292,-0.000125810095406207,8.45238557441395e-06,1.2631563484749e-08,-7.02073581586712e-06,7.59064773325898e-17,0.000124509438524388,2.1651755980224e-16,2.56812227742709e-05,2.28380977106772e-16,-0.000191135114832681,-9.5282039554482e-06,3.01054116880857e-06,-1.19962270610169e-07,-0.000540118309541465,-8.04821617641924e-17,1.23168003407145e-06,3.94946513692594e-16,-4.51868787716121e-15,-1.21696195164559e-05,1.8122301426922e-06,-6.07813133423671e-06,-2.03108446819111e-15,-1.15716772700844e-15,7.63697115174224e-16,7.9694027642858e-17,9.14660477827486e-15,2.14246529358604e-05,-0.000246802401366349,1.16781001778788e-06,5.36849469466737e-06,-6.51634694696736e-05,0.00127393605473482,-0.123094771937343,-0.00356925234211608,6.43657175433063e-05,2.05793203542169e-14,0.707106781186549,-7.11886679205971e-05,-1.42712927398616e-14,2.12906455387932e-15,6.93539875611624e-06,-4.23636669187409e-15,5.93574940671138e-15,-2.04456902120663e-16,1.72791304639195e-15,-0.000107537084724031,7.81774598179245e-06,-8.30704384494789e-10,8.93582992080261e-16,-3.53369139467771e-16,4.81018162282324e-16,1.36018298760987e-17,1.64270677322707e-07,-2.28426433522952e-16,-5.66081814156301e-16,3.32106321896627e-15,9.19324635414187e-16,2.18458674436612e-15,-7.18555179693968e-15,-2.71411514284177e-14
"t91",0.0376088933049163,-0.0391205334584062,-0.0105148024287029,-0.0392825469902482,0.00558231147821085,0.345849447793691,0.019523000383628,0.0259354811242684,0.013088445139653,0.0143641176107352,-0.061807408258809,-0.000448109577216772,0.00746612554515215,-0.0147728827390608,0.00627808717915028,-0.000416063889124855,-0.00200453870909757,0.0084505446800213,-0.0149177838086981,-0.000436478280533526,-0.00326632189995064,-0.0064811063013837,0.0205284625088874,0.00222135101738219,0.000556881438241025,0.101719518123409,0.000139514106435142,0.000303332023676493,7.21234585952442e-05,0.541300398279426,-0.000917404815280941,0.00180595567523976,0.003528379606845,0.0130012795595403,0.000832026576423485,-0.00124453499648962,0.00177177311481754,0.00114638373465272,0.00535563888145843,0.0030143288205246,0.000847358003366376,-0.148651257865642,-0.141894743006034,0.00309705978885964,-0.00027991362855034,-3.22603587327454e-06,-1.00497727105964e-05,6.33788378369955e-06,8.99850038573028e-10,7.94286324653884e-06,1.54743137343298e-07,-9.86469607387919e-06,-2.56318891151524e-06,0.000685924982747252,-6.88492571896775e-07,7.47669916055087e-17,5.16553724399987e-07,-1.95316337321803e-05,1.32014970401335e-16,0.00158053914879339,-9.05440315176097e-05,-0.000632343115567327,-1.98920366924521e-16,0.000182566109012786,-9.5147933829358e-17,-2.47526390447186e-06,-0.0257383173911129,-0.00241381833642304,-0.000125810095405949,8.45238557478232e-06,1.26315630217454e-08,-7.02073581386829e-06,1.55082992094716e-16,0.000124509438525816,-3.07263309138852e-17,2.56812227729979e-05,-6.07222354599903e-16,-0.000191135114833097,-9.52820395306216e-06,3.0105411686205e-06,-1.19962268110751e-07,-0.000540118309539013,-9.12028560787408e-16,1.23168003433358e-06,-1.23628975403468e-15,7.48598872253931e-17,-1.21696195171256e-05,1.81223014300978e-06,-6.07813133504506e-06,1.8112579693989e-15,5.32395065020136e-16,-1.14697902802562e-15,2.23258519101628e-16,-6.01140895481049e-15,2.14246529330047e-05,-0.000246802401365492,1.16781002137688e-06,5.36849469175008e-06,-6.51634694676234e-05,0.00127393605474086,-0.12309477193736,-0.00356925234210448,6.43657175450716e-05,-2.74066004382208e-14,-0.707106781186546,-7.11886678856255e-05,1.43725300697462e-14,3.08973257208849e-16,6.93539875225174e-06,5.37240301773986e-15,-6.26282607635754e-15,-5.28850192128364e-16,-1.38625448544511e-15,-0.000107537084733394,7.81774598651188e-06,-8.30704098202005e-10,-1.70086443684065e-15,-4.37643270400336e-16,8.81737069361828e-16,8.38670222488844e-16,1.6427068122895e-07,1.26782932710999e-15,-9.86831208563616e-17,2.98500513666518e-15,8.51442535749052e-16,2.77671892186667e-15,-6.90284950302575e-15,-2.64282856675936e-14
"t48",0.0376287512003741,-0.0391439491914937,-0.0105219370778736,-0.0393165748757728,0.00558902604613134,0.346482522382144,0.0195602572468116,0.0260252556365408,0.0131502651318524,0.014439148023901,-0.062174056833614,-0.000451733942744748,0.00753065543129971,-0.0149373377295061,0.00636064197171495,-0.000422202926518314,-0.00203748502240401,0.00860649612338213,-0.0153181923055899,-0.000449582624318632,-0.00337672416021451,-0.00678054261518763,0.0215069792528681,0.00243644833065167,0.000635047421873452,0.136795134668522,0.00048632026870441,-0.0012057163782446,-0.000212351616886666,-0.31906294708004,-0.000197080899096513,0.000643346540215944,0.00138163970478177,0.00575441916567451,0.000395065596286003,-0.000599444400247696,0.000878052436716617,0.000570043118723063,0.00280358825676492,0.00159544503886886,0.000454235952086581,-0.079851660878112,-0.0762407759284506,0.00165239567215414,-0.000149202645671293,-1.71281941586452e-06,-5.3045085195013e-06,3.24857267865604e-06,4.40238373832473e-10,3.77456579781707e-06,7.02071908951498e-08,-4.14803237726178e-06,-9.10871870064952e-07,0.000152460210263908,2.93103959512472e-08,1.1504425790938e-15,-1.51109179866424e-07,8.74436714603709e-06,1.36324709297622e-15,-0.00170246354842257,0.000178258915157241,0.00131445503827794,4.68099087003869e-15,-0.000514365501320002,5.76343668651741e-15,2.25356224200761e-05,0.837879091818879,-0.0543447962290106,-0.000706306738692405,3.07333875166543e-05,4.51661176032571e-08,-2.25890808720154e-05,5.09419621735814e-17,0.000314501086737075,-7.00470964925692e-16,4.8027871160536e-05,-1.48943395885497e-15,-0.000322869142508316,-1.59972803662417e-05,4.74595742022109e-06,-1.81542829612549e-07,-0.000805585593595658,-1.68269525651849e-16,1.80393260820921e-06,-5.91548722735468e-16,-2.57339931525981e-15,-1.72145193037833e-05,2.53286459339718e-06,-8.37849395305747e-06,2.38313428596952e-16,2.58560095330526e-16,2.6870039482061e-16,1.54261169997635e-16,7.74370142443324e-15,2.79115362957247e-05,-0.000316139812321976,1.49290801204081e-06,6.85029077594941e-06,-8.23591505934805e-05,0.00159756529810443,-0.152697570889333,-0.00442426992569604,7.94621253829959e-05,-5.3871092419817e-15,1.46863206292232e-15,-8.67177015313695e-05,-3.93098442879634e-16,1.43805344027103e-15,8.34804072260609e-06,5.53360675878904e-16,-7.87448519710337e-16,-1.25291505301178e-15,-4.76274867823653e-16,-0.000126459472394213,9.18968767462671e-06,-9.75293082297432e-10,-1.87125632134999e-16,-3.16535422728024e-16,6.80241951048746e-16,4.94638767439619e-16,1.86761256087268e-07,4.64291457353327e-16,-6.49160601226346e-16,2.65442423792552e-15,4.52699445786574e-16,2.3904705819746e-15,-7.02069209576259e-15,-2.72471692967939e-14
"t72",0.0378037538685894,-0.0393465225949097,-0.0105824381308259,-0.0395928755394439,0.00563996412202095,0.350812655864126,0.0198122265908151,0.0265318652580909,0.0134632765008583,0.0148052298128366,-0.0638789168845335,-0.000466633860938903,0.00778876912846681,-0.0155279459502468,0.00663608255389951,-0.000441645563743793,-0.00213677143166461,0.00905165148848815,-0.0162713319876963,-0.000479076043451708,-0.00361070340526228,-0.00732001001087195,0.0232410146982442,0.00269539817886804,0.00071142961494958,0.157603977407071,0.00057971815680068,-0.00145732719865234,-0.000257027007830191,-0.390603802030808,-0.000248116070120966,0.00082525985579102,0.0017860091750567,0.0075572718246577,0.000526889611350492,-0.000802853396252718,0.00118814474424075,0.000772462519555512,0.00392712829827976,0.00226526888880097,0.000664681586457464,-0.118620165963948,-0.114203076988807,0.00259149903076169,-0.000234787486245146,-2.72933183887195e-06,-8.58969960597386e-06,5.59895000656085e-06,8.20790324594098e-10,7.35422496729528e-06,1.4612097717114e-07,-9.55694945540946e-06,-2.58817052549771e-06,0.000741330578381324,-8.29764027649796e-07,-5.73085237253726e-16,6.79633516565616e-07,-2.70103701374752e-05,2.30777858318181e-16,0.00260912155768265,-0.000183381479039188,-0.00130980396491263,-2.30841421245657e-15,0.000434517283598049,-2.36116645995333e-15,-1.23708808820403e-05,-0.37961202011963,0.0196604919643946,0.000140280192936688,-2.44726173640242e-06,-3.33798436864681e-09,8.01820630848304e-07,3.5077200839346e-16,2.20164169012872e-05,-1.21401656076169e-16,1.17351197151049e-05,-2.76188579916289e-16,-0.00010248531884893,-5.15232972040511e-06,1.76580864767862e-06,-7.38019845332916e-08,-0.000337700463066437,8.89308833215345e-15,7.85401709619195e-07,-2.28471392374623e-15,-6.20839805324004e-15,-8.04560995966643e-06,1.21264471773785e-06,-4.12296773575688e-06,0.707106781186547,1.82811900471904e-14,5.53774636195758e-15,-5.27036598429642e-16,8.20740894049414e-16,1.5329977050403e-05,-0.000179333996723885,8.50101491865772e-07,3.91450642090595e-06,-4.7924480496489e-05,0.000943487577378497,-0.0920497623368065,-0.00267086050521374,4.8337704216358e-05,-4.2060234483145e-16,2.13107996256263e-15,-5.40966268368125e-05,1.79021047545183e-15,1.41072449732804e-15,5.32591514363751e-06,1.34381057941294e-16,-1.1215916943054e-15,-1.81707898642634e-15,5.62727931012516e-16,-8.42936953805432e-05,6.13016294315817e-06,-6.52087512959813e-10,-9.88709433288468e-17,6.8268007659557e-17,5.11676017681145e-16,3.26370898940639e-16,1.32708312549184e-07,2.82852089304158e-16,-3.24596009724691e-16,3.23331887119156e-15,2.53397833070762e-16,2.34639059889328e-15,-7.4901547824008e-15,-2.65717753546154e-14
"t73",0.0378037538685894,-0.0393465225949097,-0.0105824381308259,-0.0395928755394439,0.00563996412202095,0.350812655864126,0.0198122265908151,0.026531865258091,0.0134632765008583,0.0148052298128366,-0.0638789168845335,-0.000466633860939022,0.00778876912846676,-0.0155279459502467,0.00663608255389935,-0.000441645563743846,-0.00213677143166441,0.00905165148848812,-0.0162713319876963,-0.000479076043451752,-0.0036107034052623,-0.0073200100108717,0.0232410146982442,0.0026953981788681,0.000711429614948805,0.157603977407071,0.000579718156800512,-0.00145732719865242,-0.000257027007829543,-0.390603802030808,-0.000248116070120357,0.000825259855790889,0.00178600917505647,0.00755727182465781,0.000526889611350658,-0.000802853396252182,0.00118814474424086,0.00077246251955574,0.0039271282982793,0.00226526888880112,0.000664681586457285,-0.118620165963949,-0.114203076988807,0.00259149903076132,-0.000234787486245376,-2.72933183892288e-06,-8.58969960659559e-06,5.59895000666431e-06,8.20790775602881e-10,7.3542249675774e-06,1.46120977903301e-07,-9.5569494564485e-06,-2.58817052556973e-06,0.000741330578381545,-8.29764027705667e-07,5.45533873243466e-17,6.79633517229071e-07,-2.70103701396775e-05,1.25923348099547e-15,0.00260912155767953,-0.000183381479037209,-0.00130980396491176,-2.19680592031934e-15,0.000434517283597113,-3.25672128299494e-15,-1.23708808821046e-05,-0.37961202011963,0.0196604919643931,0.000140280192935935,-2.4472617360913e-06,-3.33798507813516e-09,8.0182063147792e-07,-6.64566960905239e-17,2.20164169025679e-05,1.0559351267508e-15,1.17351197120705e-05,2.23509631038331e-15,-0.000102485318848118,-5.1523297132869e-06,1.7658086474004e-06,-7.38019797514314e-08,-0.000337700463067363,-9.37864595470689e-15,7.8540170743444e-07,1.63705503732357e-15,2.77746955231984e-15,-8.04560996904011e-06,1.21264469955249e-06,-4.12296774754451e-06,-0.707106781186547,-1.9093792745296e-14,-6.36679190098463e-15,6.7835458266466e-16,4.46040623238425e-16,1.53299770462366e-05,-0.000179333996724455,8.50101493823718e-07,3.91450642200001e-06,-4.79244804962231e-05,0.000943487577372727,-0.0920497623368063,-0.002670860505207,4.83377042137251e-05,-3.98719381142825e-15,-5.81160192214483e-16,-5.40966268342981e-05,-1.39004364124307e-15,8.56465191349452e-16,5.32591514374515e-06,8.27504885723622e-16,5.43742842632338e-16,1.48236506488153e-15,5.55775813798807e-16,-8.42936953817958e-05,6.13016294417792e-06,-6.52087207171645e-10,-6.027265007864e-16,-4.89842675516669e-16,6.85081031802619e-16,5.17531023243332e-16,1.32708311368993e-07,6.81877547684698e-16,-2.30682319985646e-16,3.35983466059607e-15,1.30980961204677e-15,2.74362644230024e-15,-6.66008431897005e-15,-2.69427507825023e-14
"t9",0.0624205944288467,-0.0818089684375125,-0.0351934876467732,0.087132910633458,-0.00253954720661315,-0.00863238473263908,-0.000285344974089173,-0.00144421502853516,-0.00225045572561586,-0.00318986792136248,0.0176914392041169,0.000468469104155325,-0.073997885410578,0.00490355582531117,-0.00462657955414947,0.000396455396205715,0.00241438991381689,-0.0133368475141312,0.20257935676173,-0.00371099462072259,-0.00891614127205201,-0.00349191382038255,0.009269215976227,-0.00112674467168954,-0.000378643423254588,-0.0200603248298556,0.00193983063034771,-0.0093605379858308,-0.00204027721699387,-0.000278704171056707,0.019960841330383,-0.0440222339017995,-0.202007358128242,-0.268226461824517,-0.0248961953136971,0.0442509376377908,0.297215651509446,0.0500580013515198,-0.742819995400368,0.292992927354089,-0.0140180091032696,-0.21085806321833,0.177904544944459,-0.0280384319008764,0.0031274399373503,2.80620357946822e-05,2.8894805826434e-05,-0.000850439803224554,4.87681971190629e-07,0.00119675790619311,7.77671362481577e-06,-0.000431836735735894,-0.00495326153378968,0.0129923428726793,-9.62324944483435e-06,4.58156476802336e-16,6.31445108423448e-06,-0.00642319881605374,8.17095878573807e-15,0.0158746382376246,-0.000791722639379162,-0.00478283403815672,8.66171263010406e-16,0.00158182209321352,-6.19431325236137e-16,-1.56437251915835e-05,-0.00244506741038253,-0.0333528588867864,-0.00112787219629871,6.74921049071664e-05,1.00355014892011e-07,-2.05257684706196e-05,-1.16401917342449e-16,0.000537866138496709,2.10748956523277e-16,0.000106697807771154,-4.59626229872839e-16,-0.000980010412158315,-3.58285071977651e-05,1.38104336120711e-05,-5.02125162256471e-07,-0.00167854117101398,1.81383728625834e-16,4.77528015212268e-06,-4.31644281561312e-16,-1.45019890966945e-15,-4.15827491821034e-05,5.8726536062347e-06,-1.83651053072243e-05,4.63294041152791e-16,1.26409485752824e-17,3.78321640992164e-16,6.80191368112124e-17,6.90503401250601e-16,3.97493810831737e-05,-0.00933986693218406,1.37070751242155e-06,6.2485592864876e-06,-5.59211341617607e-05,0.000691846693259322,-0.00333112870458962,4.55429877429572e-05,-0.000461874768438848,-3.68073831539883e-16,-1.35674805268838e-16,0.00218777479177883,-1.52951095390715e-16,5.4617059422815e-16,-1.52723523045922e-05,3.99293954644769e-16,-3.96133753771887e-16,3.44015461770358e-16,-8.70871399313691e-17,0.00052536029779928,-4.87705512842882e-05,5.44459582855172e-09,-2.38805366773746e-16,-2.60755247787907e-17,5.76463207324023e-16,4.60402455050116e-16,-1.49156675490418e-05,3.05659416299108e-16,-8.60721872691069e-17,3.09635272988866e-15,9.77098631850638e-16,2.10774604065395e-15,-7.14782168804869e-15,-2.69267460178964e-14
"t66",0.0655770726643191,-0.0864412293451784,-0.0374230043543172,0.0939850672301151,-0.0028053552428819,-0.00992649835409509,-0.000329661588883979,-0.00181549270709452,-0.00300530728057229,-0.00435751496426354,0.0249324911376674,0.000722225218768481,-0.116641373783061,0.00851385633988546,-0.00866808412937261,0.000788570353056395,0.0051115414099385,-0.0304379957599452,0.639933632071775,-0.0134044360650836,-0.0382420893204081,-0.0318323751613289,0.0958258048736283,0.0050123868480772,0.000927846351323649,0.0236687983782573,-0.00134006484201774,0.00545714614667628,0.00117034024984832,0.000141060448106964,-0.00768490185957416,0.0143951057859989,0.0619824494471162,0.0725759966983544,0.00599370575771215,-0.010325141384794,-0.0643540913563895,-0.0107279206187685,0.126324081379401,-0.045465946794789,0.00177946741864279,0.0242272483542606,-0.0193442053443131,0.00223804475289077,-0.00024390372119445,-2.00497391379109e-06,-1.83967639870227e-06,3.29371907433225e-05,-7.6353151222468e-09,-6.5881962462035e-06,5.48839358983288e-08,-9.47741724360734e-06,-0.000209515982976165,0.000869797683437422,-8.76388549270683e-07,-4.13729525384443e-17,6.4892767274474e-07,-0.000691388959516437,5.69480754310112e-16,0.00189078947908458,-0.000100099480153964,-0.00060752707889275,1.45990304723372e-15,0.000205729963164942,-2.77281554125736e-16,-2.15254955559808e-06,-0.000343930594166466,-0.0048013944501294,-0.000170319742526694,1.06228953149675e-05,1.58294741315729e-08,-3.28631075681339e-06,3.51887135178107e-17,9.01151690921862e-05,2.90189165381396e-16,1.96219181327693e-05,-1.48966293542445e-15,-0.000189103083256969,-6.93624717993527e-06,2.77508519377994e-06,-1.03755014333099e-07,-0.000350599824703908,-0.707106781186548,1.01168565152099e-06,1.43742676915812e-14,2.78733083662977e-15,-9.07424480440776e-06,1.29578929952023e-06,-4.10651861282114e-06,1.05863087140746e-14,-1.99812844563245e-15,6.90346209403976e-17,4.63247322379318e-16,5.49860652318631e-15,9.45795772958963e-06,-0.0022706545815555,3.34123408197985e-07,1.52692313062892e-06,-1.38452747214459e-05,0.000173212626891058,-0.00084759995090856,1.16017534878736e-05,-0.000118400029329338,1.45622824305651e-15,2.72786141712535e-16,0.000573100815477529,7.15893151863525e-16,3.14337155453091e-16,-4.08402743489497e-06,-9.88905440718876e-17,2.01597353120348e-15,-8.76673229515602e-17,2.91683556404093e-16,0.000146861905037499,-1.36446982979266e-05,1.52706467899504e-09,-1.5814893806825e-16,-2.51900745260808e-16,4.63718373150124e-16,2.28243352758931e-16,-4.50174866452553e-06,3.20293427660344e-16,-4.45081064921281e-16,3.16027924206132e-15,5.57598624455305e-16,2.12954907248835e-15,-7.10411927211785e-15,-2.67885491326977e-14
"t67",0.0655770726643191,-0.0864412293451784,-0.0374230043543172,0.093985067230115,-0.00280535524288189,-0.00992649835409514,-0.000329661588883939,-0.00181549270709447,-0.00300530728057229,-0.00435751496426362,0.0249324911376675,0.000722225218768646,-0.116641373783061,0.00851385633988536,-0.00866808412937254,0.000788570353056313,0.00511154140993837,-0.030437995759945,0.639933632071775,-0.0134044360650831,-0.038242089320408,-0.0318323751613288,0.0958258048736282,0.00501238684807705,0.000927846351323226,0.0236687983782574,-0.00134006484201751,0.00545714614667641,0.0011703402498485,0.000141060448107171,-0.00768490185957447,0.0143951057859995,0.0619824494471163,0.0725759966983548,0.00599370575771196,-0.0103251413847943,-0.0643540913563901,-0.0107279206187686,0.126324081379401,-0.0454659467947897,0.00177946741864281,0.0242272483542603,-0.0193442053443138,0.00223804475289046,-0.000243903721195027,-2.00497391443478e-06,-1.83967639872913e-06,3.29371907433818e-05,-7.63531497834552e-09,-6.5881962457596e-06,5.48839359652738e-08,-9.47741724419646e-06,-0.000209515982975702,0.000869797683437655,-8.7638854930474e-07,-1.41792750965151e-16,6.48927672732829e-07,-0.000691388959518171,1.37018229162314e-15,0.00189078947908754,-0.000100099480152742,-0.000607527078892024,-1.36956033295273e-15,0.000205729963163938,3.93482992732142e-16,-2.15254955778093e-06,-0.000343930594166344,-0.00480139445012577,-0.000170319742527727,1.06228953151388e-05,1.58294742673159e-08,-3.28631076080023e-06,4.10263392061144e-17,9.01151690908381e-05,-7.49259820927574e-16,1.9621918120277e-05,1.66068559377088e-15,-0.00018910308326107,-6.93624716339572e-06,2.77508519146388e-06,-1.03755028559919e-07,-0.000350599824639902,0.707106781186548,1.01168562306267e-06,-1.42854630793594e-14,-3.59645155496483e-15,-9.07424479689659e-06,1.29578929824211e-06,-4.10651860912022e-06,-1.06328288440957e-14,2.05049111990142e-15,1.49539732675074e-16,-4.61796591327849e-16,-4.92361212048235e-15,9.45795772873275e-06,-0.00227065458155267,3.34123409249512e-07,1.526923134773e-06,-1.38452747207591e-05,0.000173212626890023,-0.000847599950911287,1.16017534879404e-05,-0.000118400029327915,-1.06952913796012e-15,-8.37436882943055e-16,0.000573100815476486,-1.15942626184004e-15,8.92129298217095e-16,-4.08402743505448e-06,4.5405141380139e-16,-2.13348502333306e-15,-1.07299025730638e-15,1.28107445258149e-16,0.000146861905038262,-1.3644698297736e-05,1.52706344960036e-09,-5.80252162048106e-16,3.48898571272932e-16,7.97124744526999e-16,1.91718170994354e-16,-4.50174866503214e-06,3.94869889677497e-16,-1.90723691334457e-16,3.07602718915987e-15,1.11582713817214e-15,2.60839475857908e-15,-6.79680660291331e-15,-2.72498413366579e-14
"t126",0.079890082844816,-0.108345945377363,-0.0484898575703062,0.132293061814733,-0.00469301471741196,-0.0272125534506606,-0.000991790702484955,0.00199026451567065,-0.000466331009743989,-0.00173515118013782,0.0177600463629557,0.00170856267728754,-0.423495063681654,-0.0302971447171933,0.0124517530482489,-0.000765132678266213,-0.003663740983651,0.0163439513510601,-0.145293736501675,0.00231427058585569,0.00479085100147073,0.00107559694634317,-0.00254749812422078,0.000418688672240488,0.000107943962367025,0.00383927729025719,-0.00025965670436922,0.00110703666617891,0.000238411335888921,2.96573250504843e-05,-0.00173964498835346,0.00360300797843757,0.0198886709192929,0.0151627967459102,0.00140950941853222,-0.00252069345191011,-0.0198324789764368,-0.00363902307935722,0.0244517672380416,-0.00907123287960415,2.68892118227569e-05,0.00485628650730778,-0.00385499595620364,0.000418471030674914,-4.52888474611492e-05,-3.61520342610192e-07,-3.16512632164462e-07,3.8939929468127e-06,7.64448760373592e-10,5.20054662947751e-06,6.10174145890227e-08,-5.21974112449199e-06,-0.00049451794624932,0.000331277028149703,-3.18812188724193e-07,-1.71520255343811e-17,2.34017226099951e-07,-0.000926347894939581,3.47484002365729e-16,0.000670078634138975,-3.54126677819075e-05,-0.000214901450514865,-1.05138482874488e-16,7.27322533558127e-05,-6.85891849294664e-19,-7.60341236351941e-07,-0.00012147080373581,-0.00169579226353923,-6.01855424479425e-05,3.75763620567807e-06,5.59974687231977e-09,-1.16315626450827e-06,1.20974040131753e-16,3.19626577321997e-05,-7.32117627660473e-16,7.01014346985487e-06,1.29977685337554e-16,-6.79497544426781e-05,-2.49352650329098e-06,1.0035926610694e-06,-3.77329503561426e-08,-0.000127822473861826,5.11280976057212e-16,3.70187800397926e-07,6.85382445268296e-16,-5.1447465839037e-15,-3.35131443234371e-06,4.8060474335732e-07,-1.53214164943618e-06,5.73275542186625e-16,9.8892733792504e-16,4.39957404730592e-15,-3.98379907156201e-16,-7.52728962773653e-15,3.73675012298931e-06,-0.00257122177238474,1.12700202313831e-07,5.70021176136662e-07,-5.76263891788549e-06,7.82756060839888e-05,-0.000568051546752319,8.44984279498866e-06,-0.499533210858878,-3.8275143036292e-14,-1.10057241174862e-15,0.000396955853253652,-1.12047023598073e-15,-2.11496068033972e-15,-1.24270717307209e-06,-2.1350250270364e-15,2.33039350158721e-15,-3.01201005692501e-15,-6.99812955698547e-16,4.93171704530311e-05,-4.58617299451262e-06,5.14658381042954e-10,-1.77689024735808e-16,2.0342546615728e-16,1.91979875741004e-15,-7.30920835227645e-16,-1.59293964173418e-06,1.95424683211339e-15,-1.69022038143827e-15,1.9800022376903e-16,2.05522290661268e-15,4.05245469648023e-14,-0.707106781186552,-1.63372804155041e-14
