,Ev Model,Missing Type,Tree Type,Variable Type,Signal,phylopars,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded
21,Seed Mass,phyloNa,ultrametric,continuous,0.910729276945948,0.5137409137228751,0.48468137991311344,0.993705451483595,0.6962353376103734,0.9635215594198933,0.2657041301490163,1.071288940380027,0.07955214516126452
22,Seed Mass,mcar,ultrametric,continuous,0.615127161343234,0.05651966995456409,0.17998699771886703,0.037508315206378304,0.28323031309419344,0.11733282608118945,0.1362178391886955,0.0451284473324541,0.04037619434316091
23,Seed Mass,phyloNa,ultrametric,continuous,0.615127161343234,0.05098139631664491,0.2054693526231542,0.012476884587943876,0.20104271976065097,0.045081789508983505,0.06168187660982629,0.041873896609826294,0.010459828678336313
24,Seed Mass,mcar,ultrametric,continuous,0.336171886758893,0.3954991712973518,0.6600646711567258,0.3409591706279258,0.35892018264842684,0.5936639051297979,0.4337336931022093,0.41115733114982794,0.4854250297045729
25,Seed Mass,phyloNa,ultrametric,continuous,0.336171886758893,0.7488377713646169,0.8971755539535857,0.6159493665965459,0.5401461342988438,0.7638221643774743,0.5501555786682722,0.5613705556682722,0.538846323986942
26,Seed Mass,mcar,ultrametric,continuous,0.837011419968695,0.601964790581175,0.5516344547044486,0.5886578717272573,0.6123056433859175,0.4107519975830483,0.4587476955586494,0.4199683528586494,0.4826953216586494
27,Seed Mass,phyloNa,ultrametric,continuous,0.837011419968695,0.14570133932345902,0.5027929448716683,0.2815843361490749,0.5285830896065498,0.3288730598704436,0.23019728436299366,0.2443795845337861,0.3622436858629937
28,Seed Mass,mcar,ultrametric,continuous,0.525357303012131,0.4745792980708804,0.36753465572264327,0.4774901246850427,0.6408905746660916,0.561010006789102,0.5675749281668765,0.6835316966031153,0.5758507783460617
29,Seed Mass,phyloNa,ultrametric,continuous,0.525357303012131,0.06058123572288423,0.4717395368332875,0.06001572352697311,0.7907521981221896,0.43345611425953867,0.08749682609673021,0.12022658903323065,0.1690061668692438
30,Seed Mass,mcar,ultrametric,continuous,0.822327356512098,0.5871281914965704,0.5180021204601559,0.5490916365436804,0.5199476534530191,0.6088185938527475,0.5873994712768824,0.5198066925993396,0.5720311338790429
31,Seed Mass,phyloNa,ultrametric,continuous,0.822327356512098,1.000565538485606,0.378277852672418,0.8769367484431836,0.7013283482321573,0.35673307542723154,1.0012754088554283,1.0288768308554281,0.28687064426482267
32,Seed Mass,mcar,ultrametric,continuous,0.950190379827044,0.39231861435210064,0.4052935096352301,0.4018408058024815,0.5809802095809153,0.6606775440191369,0.5392526259922625,0.28285966779744076,0.5160393884122316
33,Seed Mass,phyloNa,ultrametric,continuous,0.950190379827044,0.10715580289994409,0.299331666167049,0.14982615071290886,0.16143066060657424,0.2600863888610192,0.11458332277901961,0.1833155457790196,0.2090567975375016
34,Seed Mass,mcar,ultrametric,continuous,0.96499169409101,0.43639069621712423,0.40937529497398567,0.33075495519649656,0.3935789748323094,0.39639258665182087,0.43585068538976923,0.3062430345612116,0.6964671053897693
35,Seed Mass,phyloNa,ultrametric,continuous,0.96499169409101,0.1739925871668115,0.48983437457278783,0.026496860845836835,0.0827908136660926,0.7072959919362478,0.024123859335324776,0.2756031843353248,0.48816192353532484
36,Seed Mass,mcar,ultrametric,continuous,0.921918138166696,0.35620485198431834,0.41928506782514213,0.45715500833231426,0.4509518406962313,0.5071124429595926,0.2224686514274588,0.4371191872142206,0.276910419293673
37,Seed Mass,phyloNa,ultrametric,continuous,0.921918138166696,0.3410016691829415,0.2642680603661764,0.43000152700843525,0.40990331998246826,0.334262000901944,0.2805229105840245,0.1796035079248759,0.30859841184707293
38,Seed Mass,mcar,ultrametric,continuous,0.285184515908922,0.6668570851311318,0.6125085053945549,0.4791802475058762,0.5749728969778196,0.4778877988280594,0.31013111433370727,0.6409951307245274,0.5118970717245273
39,Seed Mass,phyloNa,ultrametric,continuous,0.285184515908922,1.1923487532729322,1.3091700026918929,1.1222596376738505,1.2108183253712856,1.1134340968759173,1.1426819335298422,1.236309011829842,1.3287469394298421
40,Seed Mass,mcar,ultrametric,continuous,0.892152562703122,0.6020043501299603,0.6945532628619755,0.7447682369480256,0.8014296727087787,0.5751024366963808,0.7556148606753248,0.6505433942693604,0.5285960176693604
41,Seed Mass,phyloNa,ultrametric,continuous,0.892152562703122,0.3457086711993471,0.3800682193819165,0.38282457328941316,0.5325353104075794,0.5754404689084198,0.2929438358134061,0.3688910735425571,0.35446588954255703
42,Seed Mass,mcar,ultrametric,continuous,0.566812005713969,0.2950328291241845,0.4322439959971399,0.49265555821330675,0.5347541693659841,0.46818447478180963,0.32900615909144404,0.33599775390014974,0.3279915932816541
43,Seed Mass,phyloNa,ultrametric,continuous,0.566812005713969,0.023985046605390387,0.041671900754192165,0.2584044002584388,0.2642541048161428,0.6529441568061695,0.017157142978486188,0.0690364701369176,0.29826292413691763
44,Seed Mass,mcar,ultrametric,continuous,0.308422030353628,0.46832618961437306,0.501790541087081,0.3548193635097666,0.5941527402037362,0.5627855068682626,0.5049136519515357,0.49941518429054027,0.48713350901299746
45,Seed Mass,phyloNa,ultrametric,continuous,0.308422030353628,0.010396905233930897,0.016461551194141923,0.04652548682676815,0.1015692590417979,0.15386260645384878,0.014687876402641104,0.007777155855060896,0.14066988904183012
46,Seed Mass,mcar,ultrametric,continuous,1.00411757501419,0.5504948487351597,0.4636213976734608,0.5336832326354872,0.624160701716105,0.7230434104354135,0.6394657854326187,0.5224938358973478,0.7967130535356175
47,Seed Mass,phyloNa,ultrametric,continuous,1.00411757501419,1.1454740781214539,1.3534827669367613,1.7822568729358004,1.3549293840024503,1.6082015098665514,1.927851460237909,1.576726699620964,1.3435953161961316
48,Seed Mass,mcar,ultrametric,continuous,1.00158521760177,0.7273147694516474,0.8489372782006249,0.8665475770318306,1.0425078730503385,1.0074518958286904,0.5698066420619077,0.8128604929369043,0.7395261577567285
49,Seed Mass,phyloNa,ultrametric,continuous,1.00158521760177,0.2683177865568646,0.2926285935441883,0.31597517722292795,0.7361087135081827,0.8860911375598333,0.12000622466589919,0.205778853850289,0.9885764350746673
50,Seed Mass,mcar,ultrametric,continuous,0.454744841391054,0.707726396082421,0.8105341939476214,0.7217170201367398,0.7191032086191221,0.8128484962988413,0.623278735203356,0.7151796932033558,0.6035254966594235
51,Seed Mass,phyloNa,ultrametric,continuous,0.454744841391054,1.0215380545085213,1.0314893048235316,2.141974076048476,1.4339825992388442,1.3687282205942295,2.1345151887037592,1.1193157607757431,1.2330855249614825
52,Seed Mass,mcar,ultrametric,continuous,0.954991491910173,0.3969747771188134,0.5375223381652497,0.5615150037576859,0.6244377186967341,0.636072157446988,0.36512922717573726,0.48606471473180457,0.552444728580721
53,Seed Mass,phyloNa,ultrametric,continuous,0.954991491910173,0.6134380274199154,0.5911101876298974,0.847978828349642,0.6558985082875485,0.6264616607004211,0.5457907560058615,0.47622906350586147,1.4878284492254497
54,Seed Mass,mcar,ultrametric,continuous,0.48873996791076,0.3183939653392275,0.4833690729956155,0.377003575203855,0.47349781181260253,0.43607500653886977,0.39515880542913673,0.3118152664291367,0.37782289862913665
55,Seed Mass,phyloNa,ultrametric,continuous,0.48873996791076,1.3711966533767772,1.3788460110514706,1.3887222037974407,1.5090023244584867,1.9431133041922877,1.3651331828368793,1.3908677618368794,1.3970225148368793
56,Seed Mass,mcar,ultrametric,continuous,0.970857396790701,0.47990348410345174,0.5786479056567662,0.42736118529802464,0.5339478360031048,0.39655242400217183,0.53419899712758,0.5120452235628509,0.3165516495628508
57,Seed Mass,phyloNa,ultrametric,continuous,0.970857396790701,0.19663259023038723,0.4185973583968929,0.2705920445527283,0.22470854442503088,0.3306626838668184,0.1851528406887276,0.132783715523379,0.1325689320823574
58,Seed Mass,mcar,ultrametric,continuous,1.00832101138695,0.16859495032493513,0.4480380587906141,0.3852135871144383,0.3711186925010071,0.44305323883723524,0.33950583505332027,0.4261297808056622,0.37688812156022433
59,Seed Mass,phyloNa,ultrametric,continuous,1.00832101138695,0.11813974489743632,0.10859307770231774,0.11121969804833538,0.27086610984486476,0.4196301433314118,0.10428864274517849,0.09436078874517848,0.1785247407752241
60,Seed Mass,mcar,ultrametric,continuous,0.429169921328848,0.3339709612437174,0.631493942404802,0.3575309161083341,0.41531651335307956,0.4134170364426222,0.42363325087580106,0.4754863387758011,0.44448607487580105
61,Seed Mass,phyloNa,ultrametric,continuous,0.429169921328848,0.2991707815001895,0.08920832563800765,0.1045194525995464,0.47100361843016125,0.6996451652879396,0.0861810906035795,0.30729328694875624,0.2375175222069043
62,Seed Mass,mcar,ultrametric,continuous,0.660395029004592,0.9415356539285135,1.0910369632943566,0.9230117835839342,1.0967749246337797,1.0112790315401807,1.0789840981576666,1.0805009489576667,1.0371762831576665
63,Seed Mass,phyloNa,ultrametric,continuous,0.660395029004592,0.30906948266876827,0.45413578806216537,0.32596288072281315,0.4218645600245748,0.32401625907924975,0.2865597547848445,0.27678884478484456,0.1911767326848445
64,Seed Mass,mcar,ultrametric,continuous,0.875748682273613,0.890695830599309,0.8675366371308671,0.6972093946842111,0.7496486929374759,0.9779940876787346,0.6873885799792689,0.6446692366027802,1.0824309497906757
65,Seed Mass,phyloNa,ultrametric,continuous,0.875748682273613,0.7900311001905436,0.40785451931086125,12.47485763823531,1.1039885407108525,0.5246198182967261,0.5738560727736327,0.2515261285902626,1.1780139747736327
66,Seed Mass,mcar,ultrametric,continuous,1.00158521760177,0.5183238328220774,0.45803343261818413,0.43506768705747295,0.546580690702876,0.3988530660325823,0.44867959429674037,0.5245096764135947,0.4641958912325882
67,Seed Mass,phyloNa,ultrametric,continuous,1.00158521760177,0.1895573740165714,0.32909980581078846,0.3047880566503728,0.22298226730257822,0.3913965110967402,0.057930829543901094,0.17901647205133814,0.3661782213205501
68,Seed Mass,mcar,ultrametric,continuous,0.904351600067892,0.11879716768134636,0.0651490976450788,0.12140658401098195,0.22524005648491383,0.21589891770232783,0.06585128587464499,0.1069484839462292,0.08643508090810678
69,Seed Mass,phyloNa,ultrametric,continuous,0.904351600067892,0.49865005238383053,0.6905814683470449,0.5498531157061197,0.6559501447814162,0.7217715908029629,0.7218738065762749,0.6891130625603441,0.5922646559366245
70,Seed Mass,mcar,ultrametric,continuous,0.867510813845174,0.0924766608743974,0.4367865611261186,0.40576448900064765,0.40584326992545866,0.46758166852632665,0.2434354969876357,0.28475280169782513,0.2052285296882903
71,Seed Mass,phyloNa,ultrametric,continuous,0.867510813845174,0.9318070400936345,0.8384015368886919,0.8728417487342494,0.937576230392744,1.0322711806330878,0.9078818714412439,1.1785901876513756,0.8125228634412436
72,Seed Mass,mcar,ultrametric,continuous,0.907141815478974,0.37420599401621046,0.31538885709886,0.421289686940889,0.5089804145228038,0.5292727053544977,0.26327453838921644,0.4914127867424978,0.6009005237424977
73,Seed Mass,phyloNa,ultrametric,continuous,0.907141815478974,1.2292684610942164,1.10127445452768,1.137570365404951,1.4457860279789458,2.069634778094001,1.0554761794538474,1.2831486874538474,1.2225520470772455
74,Seed Mass,mcar,ultrametric,continuous,0.554857710535765,0.24004147434796336,0.2015679040067472,0.2646747399585833,0.28271017178232416,0.23825431608434372,0.24776944250775296,0.2897641827098247,0.3818744571694239
75,Seed Mass,phyloNa,ultrametric,continuous,0.554857710535765,0.4693835827354584,0.3794650962996348,0.03235054866614891,0.17346457814895871,0.6411295959813591,0.22571869205101516,0.17847657567101521,0.6097710446710153
76,Seed Mass,mcar,ultrametric,continuous,0.930677835645378,1.25187541818302,1.2572154615433107,1.2378817943518272,1.2258322067964198,1.351718849854149,1.2721575463711114,1.1723051693009114,1.2566822759511116
77,Seed Mass,phyloNa,ultrametric,continuous,0.930677835645378,0.035262269464193606,0.23187023142701912,0.10166617893539306,0.19452885838319353,0.060123856635181175,0.1536540227640395,0.030615166764039525,0.16070319176403952
78,Seed Mass,mcar,ultrametric,continuous,0.867821090829465,0.1241365358907662,0.25220448821652053,0.20435074551162216,0.3574891936852874,0.3903029767915374,0.15325119323234118,0.2123613450392078,0.17670837773234116
79,Seed Mass,phyloNa,ultrametric,continuous,0.867821090829465,0.34777021123612034,0.06534541757452311,0.24557017761734595,0.22698694927979743,1.5131047104227684,0.11677714145072911,0.06157865394590552,0.0335552864033425
80,Seed Mass,mcar,ultrametric,continuous,0.282826271216758,0.2787197831453767,0.5244031487779537,0.4255326380809493,0.575001017206905,0.47013002226979506,0.39255572981512404,0.5441374806718573,0.40502244031512413
81,Seed Mass,phyloNa,ultrametric,continuous,0.282826271216758,0.18654940118219893,0.4744031907789797,0.028443874457670333,0.16845774732421445,0.34118787113292026,0.23258555010930393,0.032809938109303924,0.27356709630930387
82,Seed Mass,mcar,ultrametric,continuous,0.366201791077072,1.385414129886388,2.323869584722714,0.686106170153176,0.9038571789038092,0.6535953083189628,0.3901710760460605,0.3988705054045576,0.38592458878438957
83,Seed Mass,phyloNa,ultrametric,continuous,0.366201791077072,0.0572670349487153,0.04235595224548254,0.12969063482387405,0.11420415564274389,0.18410979046690118,0.04071791506468459,0.1615987331008142,0.16217615410081418
84,Seed Mass,mcar,ultrametric,continuous,0.632219531911462,0.1204866238581667,0.12204068544589101,0.24917085941373393,0.2625439644931197,0.1750688555023874,0.18500289086934343,0.21018192576934341,0.1378323299693434
85,Seed Mass,phyloNa,ultrametric,continuous,0.632219531911462,0.2754357753657826,0.2777124510444714,0.32896980754626026,0.4105574897389248,0.4435183154581163,0.3433847908355658,0.3724670895270476,0.31419588433592005
86,Seed Mass,mcar,ultrametric,continuous,0.98218941737365,0.6923781043369452,0.5674406767275186,0.9393036432467566,0.9017160594307565,0.9994186699925383,0.9060400947518239,0.8645534207055651,0.781994052622875
87,Seed Mass,phyloNa,ultrametric,continuous,0.98218941737365,0.04990965799379199,0.3299546931220596,0.11081232965389769,0.3751530976592793,0.14093983769439494,0.2286829457095556,0.24625296570955563,0.0776513557095556
88,Seed Mass,mcar,ultrametric,continuous,0.38232460992858,0.42739888786312175,0.9345401902178775,0.264322901942272,0.47278892676385187,0.32865883361035353,0.7566492844693505,0.1669200811843959,0.2834671861843959
89,Seed Mass,phyloNa,ultrametric,continuous,0.38232460992858,0.4863039669929579,0.053195222633539194,0.3419406681724829,0.5936180392624738,1.0924524811709655,0.2351736856565349,0.3346834419565349,0.8038193856565348
90,Seed Mass,mcar,ultrametric,continuous,0.952629471679002,0.9064528237183923,1.0473048142861607,0.8765972408522245,0.89668036423661,0.9217731106500369,0.7357742598861607,1.3875917745861606,1.0245279263652258
91,Seed Mass,phyloNa,ultrametric,continuous,0.952629471679002,0.14938719162124636,0.28853301928217034,0.02688852142338228,0.0794863133443657,0.42056839673667384,0.005070344720244591,0.0012718687121540007,0.06800373736351142
92,Seed Mass,mcar,ultrametric,continuous,0.416576953674898,0.5875270153786539,0.5525794079698022,0.5512264119756212,0.5446414315026369,0.7852076607602518,0.6402144371236245,0.48910757843151426,0.7045509220536245
93,Seed Mass,phyloNa,ultrametric,continuous,0.416576953674898,0.14770484967784797,0.029500164796887225,0.057458891177830054,0.10227049858660209,0.12216788727282572,0.005944665764431612,0.008781971366711,0.21405234597564018
94,Seed Mass,mcar,ultrametric,continuous,0.588055381093333,0.4649849909791127,0.3290533434263926,0.6719616289379402,0.701618237799831,0.7067323235532779,0.585247201879195,0.9408990173791951,0.37212749387919497
95,Seed Mass,phyloNa,ultrametric,continuous,0.588055381093333,0.06261616156839601,0.46945583059913415,0.04336839553271648,0.14169370389334254,0.35082912210059414,0.08706958997174648,0.009603621369620096,0.24582579784246614
96,Seed Mass,mcar,ultrametric,continuous,0.945957061079304,0.4914646697232395,0.6238391289247397,0.5723862022861645,0.5906846910222087,0.529372969708384,0.6398126953950412,0.555529625155933,0.6566681272413748
97,Seed Mass,phyloNa,ultrametric,continuous,0.945957061079304,0.6567663615980605,0.6650723201412629,0.7332183584157553,0.7137348614447017,0.9170266610170152,0.7113815884138964,0.697709016398606,0.8172326069325664
98,Seed Mass,mcar,ultrametric,continuous,0.975197110944535,0.5279361980573236,0.8015456501679523,0.6634481912971972,0.6998436635825389,0.7688627800253511,0.6014191296960868,0.5555323507304203,0.6363846058081456
99,Seed Mass,phyloNa,ultrametric,continuous,0.975197110944535,1.097500410611311,1.1029764592803113,1.158160726426226,1.127126496548565,1.1113394797552245,1.1996857761985766,1.1662841251985765,1.0317883470054094
100,Seed Mass,mcar,ultrametric,continuous,0.384681542215853,0.246246329925156,0.1915806763935303,0.26174392032136284,0.32278262382205647,0.3954963938943081,0.3226456516090413,0.2972693311090413,0.22293766360904135
101,Seed Mass,phyloNa,ultrametric,continuous,0.384681542215853,1.3700690286134112,1.10432573569617,1.2746221546419245,1.3390130710127828,1.1339422209810788,1.205249130263658,1.1598590480617774,1.2266150926989288
102,Seed Mass,mcar,ultrametric,continuous,0.209622578340673,0.471506598618834,0.28105981255359935,0.5906403380916215,0.5854898898014202,0.6797181671894961,0.19971357227207842,0.8178315995327138,0.20913925206323505
103,Seed Mass,phyloNa,ultrametric,continuous,0.209622578340673,0.1835923249472729,0.033083998363569525,0.031822557849865034,0.12418706015442182,0.33691142564343507,0.13565709148184996,0.19454036248185,0.21083606748185
104,Seed Mass,mcar,ultrametric,continuous,1.00805781539995,0.47961219882989914,0.2318023845285547,0.19959745900883946,0.2720626464131669,0.14832501875002532,0.5910893835563862,0.4476238976922331,0.13041681576563768
105,Seed Mass,phyloNa,ultrametric,continuous,1.00805781539995,0.016616044733186907,0.15496221283800424,0.04712943111351921,0.12139479369924862,0.04130856270054735,0.21340311581193389,0.14365631381193392,0.1495509168119339
106,Seed Mass,mcar,ultrametric,continuous,0.878792785405197,0.6330444100036886,0.7193469385746165,0.6860345266224308,0.6419997322516288,0.7133585365812805,0.5598269206150249,0.7092737746839718,0.643132613785025
107,Seed Mass,phyloNa,ultrametric,continuous,0.878792785405197,1.2733706296527154,0.8811299723959767,1.5427945631023778,1.3294199371334843,0.9935081286295391,1.1925632047876011,1.0572521772876011,0.7029539601419056
108,Seed Mass,mcar,ultrametric,continuous,0.773692613069889,0.07966700826395333,0.5637631615626137,0.21556497697136842,0.46606501593797633,0.7514393835732591,0.10124780770091057,0.31470830110675296,0.17186420330091057
109,Seed Mass,phyloNa,ultrametric,continuous,0.773692613069889,0.15034535711227387,0.1738007918185342,0.3718976727535667,0.5691106116606008,0.4126106408652249,0.04070356737360349,0.4672070618475943,0.030780659896395703
110,Seed Mass,mcar,ultrametric,continuous,0.567555264925914,0.3220129363398023,0.46672297472257684,0.38774932793714745,0.4777043652245075,0.6196475795828064,0.41365218587214453,0.4476872521819345,0.4066361617808519
111,Seed Mass,phyloNa,ultrametric,continuous,0.567555264925914,1.1417128200118019,1.1967751474717803,1.144720560793323,1.197183832546623,1.2513468910643817,1.1615684433135225,1.1113485268253782,1.1461271421985475
112,Seed Mass,mcar,ultrametric,continuous,0.946136500735456,0.35210163270728706,0.28345578273619776,0.35864751575926324,0.4217691912123939,0.3850098467406655,0.20994197937875456,0.2236008526280428,0.2700420305787546
113,Seed Mass,phyloNa,ultrametric,continuous,0.946136500735456,0.03223394674616301,0.03161943526359305,0.07130591517241422,0.08238711142609499,0.03928287662473443,0.04888775344987299,0.04254689085433461,0.05695253195123599
114,Seed Mass,mcar,ultrametric,continuous,0.472226849841392,0.2930003658694474,0.2599293832401785,0.4033663924879439,0.4269196389540064,0.4868684105031427,0.23649448613088678,0.18773720712648942,0.14010169712829262
115,Seed Mass,phyloNa,ultrametric,continuous,0.472226849841392,1.2918894974944775,1.2630139269841114,2.121089213500381,1.316850802353112,1.5955588633814952,1.838683061574016,1.3175711460461217,1.8124761915740162
116,Seed Mass,mcar,ultrametric,continuous,0.769838719485835,0.389109500311864,0.5554842068859914,0.7058111868457905,0.6136803680773208,1.1107493287249355,0.2654416640547669,0.4550935067596723,0.3453996933596723
117,Seed Mass,phyloNa,ultrametric,continuous,0.769838719485835,0.5083222612418435,0.4697661619426417,0.5875105410609756,0.7005460608054916,0.553079325971671,0.5593097474943586,0.5491389605198772,0.504049557919877
118,Seed Mass,mcar,ultrametric,continuous,0.837033847431439,0.991810365032301,0.8823604532688968,0.8424857379438329,0.878404702139606,1.020809361729259,0.8289321908665951,0.839542363566595,0.904067049998879
119,Seed Mass,phyloNa,ultrametric,continuous,0.837033847431439,1.0080972697786081,0.8695652830031415,0.7693391875593126,1.0281047078624517,0.8712809549632403,0.8865793015983767,0.8811418008983767,0.8753024648983768
120,Seed Mass,mcar,ultrametric,continuous,0.591292687786351,0.8417045668304851,0.9693808652970997,0.7510330759894472,0.7859778807201746,0.9041211901467134,0.8847324197814401,0.8001350797185915,1.3503378541599833
121,Seed Mass,phyloNa,ultrametric,continuous,0.591292687786351,0.47405565253228954,0.6203074122398512,0.2647045882661501,0.2776695273360471,0.42141609239513056,0.6386554321787723,0.2397732859464042,0.35703390569258703
122,Seed Mass,mcar,ultrametric,continuous,0.793280747623529,0.3371897322177019,0.4756674923679499,0.2601947307592517,0.332410019563647,0.23655425336405655,0.32414889441238526,0.48816178024466916,0.3356866132446692
123,Seed Mass,phyloNa,ultrametric,continuous,0.793280747623529,1.1479239291831562,1.1520332794627928,1.1608202183740235,1.6960564474297257,1.2994236130401817,1.157266472025033,1.1955393786354507,1.1483777291831563
124,Seed Mass,mcar,ultrametric,continuous,0.677040932701637,0.2186353736650343,0.37538334218765657,0.3502166319966341,0.4242363859038244,0.4094824668614378,0.42983600840009906,0.2120035621855371,0.33229266675065194
125,Seed Mass,phyloNa,ultrametric,continuous,0.677040932701637,0.06758673898293581,0.1368107254120386,0.0629523892756261,0.09382278713887052,0.46504160848079745,0.19339353616662058,0.21365307640550038,0.4427439568123736
126,Seed Mass,mcar,ultrametric,continuous,0.871880328827512,0.3661386167485171,0.5820548534287726,0.27036168079234585,0.2765203852798962,0.4321606827066245,0.2544437130603003,0.18622875794298893,0.3005934518014709
127,Seed Mass,phyloNa,ultrametric,continuous,0.871880328827512,0.7631807831674955,0.6681385893278563,0.8908806927085177,0.7004803154289944,0.6825621606618275,0.8532119234522572,0.9211285059017597,0.8541482295017596
128,Seed Mass,mcar,ultrametric,continuous,0.328761758119384,0.12069810841487012,0.24526477717680625,0.5001965769543236,0.43062514857513534,1.0966106681801375,0.21020497994328471,0.3558736066541174,0.27966849884728473
129,Seed Mass,phyloNa,ultrametric,continuous,0.328761758119384,0.6981513540138107,0.6300390033098882,1.4588997464089348,0.92534413959758,1.0026103623733413,0.6623258335079112,0.9469118066186446,0.7113065093915749
130,Seed Mass,mcar,ultrametric,continuous,0.610231722338173,0.30019502706097867,0.4584245277067904,0.5018909879746142,0.5576966289576711,0.7649486651093997,0.32934256267874246,0.34850481827874247,0.27907723668917395
131,Seed Mass,phyloNa,ultrametric,continuous,0.610231722338173,0.661600040300389,0.5694637456477192,0.7469669363557238,0.8236515895634404,0.7917500186483787,0.7694346504987967,0.7344433052079953,0.5298461532079951
132,Seed Mass,mcar,ultrametric,continuous,0.728477058602317,0.25701616530546245,0.40670549974163217,0.2966847343075968,0.3252557137228783,0.42961501047278833,0.2850987185951303,0.2317208135452479,0.2237257900452479
