,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
t11,-0.90001667,3.107107,0.15852383,8.424649,-0.14531787,-0.14974026,10.157939,7.179581,1.1823832,4.062878,4.5954084,4.0432124,5.1778364,-2.6207418,1.4921137,6.4282923,4.4136596,2.736716,-1.2471125,13.351462,-0.18496148,0.6769305,4.7104
t12,3.784542,6.8620396,-0.026417082,18.23647,5.129079,-0.29764003,1.9225763,1.4148505,1.8797054,-0.43758872,12.491043,11.315443,5.555739,0.33212465,1.4757732,1.3524634,1.9735513,-0.2435188,-0.20726474,3.549286,2.8413389,0.93722117,3.345658
t13,-0.01712614,1.0280097,5.3369727,9.884131,1.2044314,-0.3648935,0.15574636,2.7316031,5.0205555,-0.09128708,10.209567,5.1321335,0.034203235,-2.0453217,1.0927573,0.7606977,6.942646,2.2454617,-0.6043543,3.6964908,2.2619805,0.7866334,4.2374096
t14,4.3628716,6.0719423,0.27853557,17.014606,5.577294,-0.29327086,0.43639642,0.7596991,1.7058316,-0.47379154,12.302949,11.089554,4.8830276,1.5306112,1.3497983,0.7403409,1.2067116,-0.25484154,0.3374725,1.9776863,3.0116227,0.94898367,3.568905
t15,0.179361,0.8143759,5.3683434,9.456572,1.3101075,-0.374585,0.003189977,2.6606014,4.9429817,-0.08750222,10.225935,4.865427,0.0014222362,-1.9803667,1.0392143,0.45929453,6.900486,2.3011491,-0.56772745,3.3197837,2.3273687,0.765802,4.0350375
t16,4.0083632,6.675668,-0.011843254,18.078772,5.329114,-0.29700616,1.5090972,1.2792042,1.7907913,-0.45230278,12.4935255,11.335306,5.442142,0.68376225,1.4519998,1.1855528,1.769927,-0.24690461,-0.14061381,3.1515412,2.9400122,0.94819033,3.3945785
t17,-0.90877295,2.7944298,-0.04041846,7.4805207,-0.17027435,-0.11777142,10.038725,7.4899035,0.94154894,4.4562225,3.9228783,3.3263545,5.5626464,-2.4750526,1.4328372,5.5328507,3.9501235,3.2428129,-1.2252542,12.191438,-0.29874223,0.6783633,4.4580956
t18,-0.07556753,1.2131125,5.3747244,10.606026,1.1094823,-0.36518398,0.9096185,2.8762038,5.2442164,-0.08324818,10.379678,5.4565535,0.34135702,-2.161488,1.1813822,1.2470187,7.1952467,2.1996372,-0.6864327,4.426083,2.4032297,0.8049522,4.488408
t19,-0.8959761,2.0349233,1.8578537,8.038354,-0.027082777,-0.2582235,7.9239902,3.3986626,1.4545883,0.6621254,4.5176477,4.5188217,2.7989378,-1.7816867,1.213225,8.509076,4.877908,1.961284,-0.81019485,14.677217,-0.007846384,0.5403994,2.532472
t20,-0.74309087,0.6930361,2.2203352,5.0844383,-0.020664273,-0.22969925,5.964475,1.86881,0.7899651,-0.008824829,3.0813403,2.46002,1.6092006,-0.7736719,0.8566626,6.556,3.5911744,2.100898,-0.5217218,12.231322,-0.0876329,0.38505945,0.76003
t21,3.8779135,5.315298,0.86445224,12.994492,5.6318183,-0.29827082,0.011101482,0.3252988,1.5456172,-0.48338488,12.109617,11.173648,3.1586373,2.4476316,1.2228898,0.40534765,0.81470025,-0.34893268,1.3643348,0.7991967,1.2675449,1.0435363,3.9547462
t22,1.3286269,0.13405412,5.5731587,7.850454,1.4874048,-0.41393858,0.024921978,1.9877547,4.6271267,-0.10078349,10.597085,3.7229898,0.0070680557,-1.7768613,0.86207104,0.0014977644,6.908433,2.668863,-0.3642047,1.8472753,2.5870707,0.73424584,3.9399397
t23,-0.6636008,0.008813542,2.0649083,2.9222615,-0.015674468,-0.16265218,4.3488035,1.1097564,0.27755708,-0.034706153,1.8980205,1.3082758,1.3346195,-0.09943515,0.65372354,5.2084594,2.9589107,2.4608257,-0.26768413,10.341048,-0.14134203,0.23131584,-0.011243146
t24,-0.7620207,1.0053977,2.0085516,5.6655602,-0.024595184,-0.23027864,6.145278,2.0633016,0.9077903,0.018865135,3.1873102,2.7931106,1.8665552,-0.9743848,0.9037949,6.8925033,3.743378,2.0364177,-0.55019456,12.494859,-0.0686462,0.39062166,1.2410235
t25,-0.8375341,2.5696316,-0.02574232,6.602114,-0.1686273,-0.082078636,9.481968,6.967406,0.80376107,4.3597107,3.2076502,2.6446145,5.1577578,-2.2092445,1.3220601,4.684048,3.475244,2.9024577,-1.0987102,11.126159,-0.3097601,0.5784872,4.1545653
t26,5.580062,6.4258604,0.40357575,19.136225,5.948843,-0.3054662,0.18761039,0.63600844,1.7475066,-0.5276467,13.076547,11.242878,5.766697,2.1216013,1.4123162,0.34425223,0.9488304,-0.2688163,1.3130622,1.790523,3.9889634,0.96238714,3.8475485
t27,-0.5460728,0.41331357,-0.03307246,1.3182442,-0.16519053,0.29817382,6.0521235,4.9464417,-0.003134865,3.4591298,-0.005127915,0.016253892,3.537527,-0.73063326,0.6903229,0.5638768,1.0385245,3.1905687,-0.6048778,5.434607,-0.49896204,0.30223256,1.7770772
t28,-0.8611311,2.6219175,-0.029001005,6.8926177,-0.17120746,-0.10213026,9.687603,7.144011,0.8478779,4.3855667,3.499067,2.9018772,5.215715,-2.275533,1.3519115,5.022128,3.5749152,2.9851072,-1.1500955,11.4965315,-0.2956721,0.6107658,4.2747955
t29,16.498516,0.027455067,5.7920103,-0.056323413,1.7718652,-0.20278405,0.12703758,0.058176164,-0.10363457,-0.53142196,15.425969,4.7034893,4.107649,10.266802,0.9381687,0.0044848938,0.013579896,-0.24906845,19.956656,-0.048602298,3.2146335,0.5450819,12.02431
t30,-0.8917991,2.2740145,-0.08376873,6.211414,-0.18222937,-0.089761324,9.640943,7.307437,0.6429698,4.5579734,3.0937889,2.514205,5.708341,-2.1810358,1.3188239,4.534725,3.4252267,3.713776,-1.1629336,10.840798,-0.41079745,0.64956427,3.8941
t31,-0.8132269,1.7928209,-0.093007095,4.9654574,-0.17869355,-0.06048736,8.794649,6.728427,0.3804353,4.3449855,2.2750082,1.7387058,5.3622932,-1.8122456,1.1665548,3.5459886,2.8972008,3.7794578,-1.0451527,9.460241,-0.45803067,0.5668191,3.295817
t32,-0.80961865,1.8483027,-0.09777459,4.967315,-0.17724793,-0.06365394,8.835149,6.6697392,0.376445,4.3491125,2.3194933,1.7366544,5.3406587,-1.7977774,1.1671624,3.6191564,2.933173,3.740578,-1.0498614,9.562435,-0.45615095,0.55721456,3.3270867
t33,-0.8742455,1.1709552,2.4814744,6.6059136,-0.021061296,-0.27389574,7.475825,2.4275196,1.0556533,0.06573727,3.8612728,3.326958,2.0652635,-1.0837433,1.0766884,7.8339005,4.512444,2.2825608,-0.70536053,14.677315,-0.09287576,0.4594079,1.4150255
t34,-0.84677714,0.8632917,2.5178392,5.959188,-0.017768243,-0.26495603,6.9879174,2.1030552,0.89374423,-0.009384562,3.5400968,2.9268136,1.8642054,-0.85797065,1.002756,7.4063716,4.2174754,2.3413498,-0.6346548,14.110478,-0.111327745,0.42778593,1.0644934
t35,8.769803,5.0121336,1.4857224,17.593233,5.432512,-0.31930965,0.019566668,0.0023114814,1.056737,-0.59717715,14.305752,9.670782,5.448957,4.078612,1.2867879,0.00305759,0.01079366,-0.27075994,4.875374,0.41467997,5.1035156,0.89911383,5.076747
t36,16.38633,0.054667253,6.660667,-0.88850677,2.1008708,-0.16593306,0.14764874,0.053744312,-0.11151532,-0.58663523,16.664225,6.5077114,3.3338232,11.037322,1.0855879,0.0037447333,0.01479824,-0.29246438,21.973839,-0.021075225,2.2021692,0.6310521,13.80616
t37,7.9652615,5.687229,1.0582612,19.753199,6.029793,-0.33469713,0.009748446,0.25758177,1.4125361,-0.59892154,14.259488,10.358572,5.955893,3.2860649,1.375772,0.0021380847,0.62600124,-0.24559051,3.1894417,0.9647404,5.295094,0.94461644,4.3833313
t38,7.263211,3.7209854,2.7890444,7.9658885,5.5652685,-0.21333978,0.054479714,0.008179673,0.3217578,-0.52959996,12.778458,10.166378,2.5809474,5.0225315,1.1240802,0.0021275573,0.00519629,-0.48299006,7.834229,-0.012339669,1.1097745,1.0269722,6.7528005
t39,5.2704,4.628501,1.7193109,11.001254,5.963452,-0.25784206,0.030983334,0.001269425,1.0564748,-0.5169546,12.446635,11.042578,2.8241696,3.449598,1.2055193,0.0005092697,0.0009046295,-0.42734107,3.9889863,0.19744876,1.1566821,1.0909091,5.207532
t40,5.351279,4.524267,1.8401037,10.438425,5.9474134,-0.24910627,0.032370932,0.003927339,0.8465089,-0.5268202,12.387803,11.2599535,2.7117584,3.7192152,1.2163421,0.00034563174,0.0017815119,-0.45260805,4.49518,0.17234272,0.90409374,1.1174606,5.4661336
t41,-0.69732505,1.1928122,-0.09877025,3.116527,-0.18079922,-0.00502734,7.6203613,6.1592,-0.002973836,4.1907454,0.6862619,0.2580788,4.743696,-1.2672384,0.9351908,1.9283029,1.4546688,3.4595904,-0.7974893,7.5295324,-0.50970984,0.39091045,2.7297568
t42,-0.83624464,2.0227764,-0.0981121,5.3604527,-0.18581548,-0.04844889,9.025233,7.077137,0.37393486,4.5691433,2.1533492,1.7458582,5.4142103,-1.9340959,1.20562,3.748996,2.5356395,3.3405533,-1.0005587,9.8456335,-0.4172115,0.5273799,3.7734914
t43,-0.7434055,1.3789434,-0.09890221,3.6453888,-0.18295898,-0.011032615,7.967382,6.371261,0.019186772,4.278096,0.9860165,0.60439503,4.965214,-1.4356056,1.0040721,2.3683555,1.742422,3.4752767,-0.8360871,8.0259695,-0.5033063,0.42883775,2.9601746
t44,-0.6229458,0.045394756,3.557544,0.9737986,-0.033008225,-0.1703067,3.6970592,0.004782548,-0.026913323,-0.101390675,0.9621531,0.013553735,1.0155108,3.5556812,0.52013296,3.9972606,3.2134707,3.4081833,-0.087494634,10.70387,-0.21204132,0.15485187,-0.12526266
t45,-0.61463976,0.17006704,-0.10028463,2.3781717,-0.2653292,3.1657138,7.9339137,10.298337,-0.0061653056,6.2298684,-0.0004919661,0.0503783,4.222574,-1.7304069,1.2640903,0.8282908,2.7727182,3.144919,-0.76753896,11.260806,-0.43536937,0.30460465,4.5098443
t46,-0.49397558,0.045030504,0.031520713,0.5297902,-0.15817347,0.66222644,5.1950207,4.4840136,-8.125605e-05,3.239994,-0.038790397,0.026497794,3.19103,-0.50191253,0.5773198,0.11237086,0.9639539,3.5040057,-0.4451844,4.5405188,-0.5119642,0.20581645,1.3713692
t47,-0.33741742,0.031796556,0.422261,-0.23026,-0.13824494,1.5275029,2.9640288,4.141507,-0.015091062,2.7721195,-0.092646465,0.05385523,1.9290316,0.054936808,0.3491653,0.0037972706,0.78189796,4.65533,-0.18997729,2.4234688,-0.50315934,0.1252359,1.0423809
t48,7.19939,3.9807193,2.7868342,7.469496,5.65407,-0.20653784,0.05658259,0.012282813,0.36889023,-0.53951406,12.91967,10.71975,2.6788921,5.301996,1.1850147,0.0017313813,0.005741079,-0.53461975,8.228676,-0.008853273,0.73556113,1.0894461,7.231595
t49,9.142242,0.092208,10.023371,2.2092903,0.1456495,-0.6099653,0.098082095,0.0062529654,2.660528,-0.11275124,12.961224,0.03617607,0.029509835,-1.31256,0.46479985,0.009039401,7.807747,3.7255018,4.3564363,-0.050586343,4.9038534,0.6094719,6.3976135
t50,-0.7493197,1.3965373,-0.090669565,3.7050235,-0.1825963,-0.020405285,8.161711,6.2156425,0.06691349,4.291786,0.94344014,0.569477,5.0256305,-1.4404444,1.006372,2.4519653,1.7448354,3.521155,-0.841168,8.274284,-0.5001238,0.4218735,2.9865992
t51,12.814074,4.692933,2.1592333,19.201424,4.93082,-0.35797223,0.031517725,0.013399917,0.21256219,-0.69188213,16.184835,8.131195,6.9940214,5.834018,1.2683115,0.005854766,0.002272046,-0.23836541,8.017408,-0.003012748,6.793816,0.78738374,6.3771043
t52,-0.7264811,1.2619085,-0.09121758,3.3100698,-0.1818781,-0.0122843115,7.9434824,6.055962,-4.2239928e-05,4.2499704,0.66768515,0.2956259,4.9211946,-1.3243405,0.9582352,2.1314378,1.5519053,3.5533717,-0.8039222,7.858366,-0.51898205,0.3968666,2.8009477
t53,12.583704,4.4827805,2.2354872,18.457884,4.864968,-0.34834406,0.032671526,0.01219981,0.22615531,-0.6822953,16.004545,8.257933,6.7618093,5.8325562,1.2625247,0.0053889565,0.0024387767,-0.24117227,8.106941,-0.003269009,6.540292,0.7816014,6.431959
t54,13.80204,3.9427667,2.6252673,17.410318,4.3210797,-0.3414596,0.041381866,0.017513549,-0.0059062955,-0.6862428,16.237652,7.4502983,6.838586,6.529727,1.2054366,0.006119307,0.003755956,-0.23781501,9.596125,-0.01605663,6.620207,0.72484,7.0407333
t55,9.316642,0.09624392,10.102335,1.341212,-0.0051828194,-0.58871233,0.10267825,0.007901218,2.3559263,-0.11020091,12.704416,0.046187818,0.0315352,-1.077273,0.4071925,0.009550185,7.5109506,3.705819,4.992401,-0.06430097,4.7607164,0.57617456,6.4588656
t56,16.771875,3.0822136,3.6068041,15.834805,2.987264,-0.34674957,0.06389761,0.032074157,-0.033740174,-0.70276725,17.16057,5.5895953,7.4397864,8.285412,1.1002496,0.00835712,0.006241816,-0.21943526,13.132976,-0.047931775,7.197107,0.5905685,8.606219
t57,-0.45633414,0.033052024,-0.058703147,0.20670564,-0.2948598,4.933921,5.865703,11.122712,-0.020206472,6.4653406,-0.08449851,0.093350306,2.8787062,-1.1640543,1.1111355,0.0024094067,2.625579,3.501016,-0.5456938,10.060765,-0.4463932,0.19093318,4.715041
t58,13.181239,4.2368603,2.4197748,17.957106,4.628199,-0.34282362,0.036770992,0.014589731,-0.00017262143,-0.6858252,16.111736,7.88859,6.803056,6.177446,1.231637,0.0057107317,0.0031993848,-0.23957759,8.852473,-0.009000509,6.555094,0.7578365,6.7256536
t59,-0.66804564,0.96143883,-0.10214907,2.4821799,-0.17691575,0.3028718,7.129229,5.939467,-0.00469959,4.121031,0.22545756,0.0025319248,4.585945,-1.1270777,0.8525888,1.4666163,1.189991,3.4775379,-0.70129514,6.6718616,-0.5277513,0.3535503,2.4486554
t60,-0.6921819,1.1374921,-0.10246116,2.886663,-0.17983143,0.19212015,7.403823,6.1209044,-0.0030245138,4.2087564,0.4663851,0.13726732,4.716706,-1.2319411,0.9035585,1.7422993,1.369128,3.4717424,-0.7460508,7.0604405,-0.521488,0.37719595,2.648716
t61,-0.68273526,1.0564371,-0.101821296,2.7052464,-0.1786508,0.25232574,7.2842193,6.053017,-0.003758534,4.168366,0.3472151,0.020487886,4.663913,-1.1851496,0.88222307,1.6075346,1.2885767,3.4771683,-0.72484916,6.894621,-0.5262439,0.36729607,2.5604076
t62,7.954258,0.07900145,9.54966,3.1367676,0.5365607,-0.5868679,0.08890876,0.0015484466,3.2388728,-0.11178453,12.909901,0.019944793,0.0270692,-1.4189214,0.5336572,0.008601329,7.957327,3.661643,3.1894813,-0.039361976,4.8309693,0.6476002,6.039795
t63,8.34805,3.5960088,2.9269483,8.701143,5.2597613,-0.21995683,0.0543095,0.010328681,0.19012941,-0.5297681,13.457618,10.343768,2.9968662,5.572945,1.2145715,0.0024562757,0.0050409446,-0.4438346,8.83301,-0.0126737505,1.9713413,1.0157878,7.066508
t64,8.168055,3.657508,2.8505416,8.851589,5.336642,-0.21877553,0.052878927,0.009384129,0.24430312,-0.5287723,13.412219,10.424965,2.997135,5.4893537,1.2231406,0.0023817655,0.0048925425,-0.44183213,8.602274,-0.010856936,1.9306923,1.0222282,6.963952
t65,-1.0248712,0.09407876,-0.009983407,1.353491,-0.044304654,0.5330318,0.01917841,1.4832063,-0.021103838,-0.12548162,0.25716448,0.324351,5.2694306,-0.8569011,0.39131016,9.181531,4.8101664,3.9059842,6.7011094,8.793431,3.642829,0.2890837,-0.14812154
t66,-1.0461034,0.109185345,-0.00794836,0.8423792,-0.052500516,0.83535796,0.027073435,1.2589506,-0.029459478,-0.13056347,0.3104307,0.007829121,5.8440213,-0.805843,0.36612743,9.385042,5.034261,4.391033,7.685965,8.798837,4.0417457,0.2931487,-0.17086914
t67,-0.5159727,0.02893291,-0.0864917,0.7133369,-0.30737767,4.9802585,6.667393,11.728114,-0.017453874,6.837142,-0.06846176,0.08929911,3.2407475,-1.3387926,1.2221105,0.0015312359,2.8936255,3.4953094,-0.6192644,11.09433,-0.4497958,0.19971102,5.020821
t68,-0.59123755,0.011397302,-0.10947758,1.8390028,-0.30076784,4.468756,7.8768115,11.930735,-0.012518193,7.0241327,-0.028818995,0.07228372,3.9365673,-1.68863,1.3594706,0.20604336,3.162284,3.3416698,-0.752704,12.359644,-0.44333482,0.2478122,5.211342
t69,-0.49667612,0.032649923,-0.079352774,0.46285486,-0.3109867,5.133485,6.420385,11.772183,-0.018942839,6.847498,-0.07801403,0.09433245,3.1066964,-1.2790278,1.2025098,0.0020266783,2.8505075,3.5425057,-0.591934,10.9072075,-0.45362112,0.19293886,5.0374923
t70,6.267868,0.05373241,7.944514,2.691016,-0.0021177563,-0.45653448,0.07968726,0.004449035,2.7204082,-0.1435566,11.333391,0.18631946,0.024476089,-0.89553773,0.46707588,0.0074495613,5.866263,3.0756369,2.8750107,-0.054033544,3.0111694,0.61882603,4.884099
t71,6.6650915,0.058440436,8.147672,2.2812536,-0.009174441,-0.4515345,0.083579555,0.005529412,2.4463704,-0.14631702,11.312919,0.0016897084,0.025350476,-0.8103474,0.4424799,0.007724853,5.766032,3.060187,3.3844926,-0.058895264,3.0075428,0.6039962,5.0706935
t72,-1.2133446,0.10115886,-0.060177464,2.3637176,-0.032413173,0.47836846,0.019369066,2.2507002,-0.009621839,-0.13005067,1.13952,1.262799,6.223314,-1.3985142,0.5455734,11.471766,6.0332513,4.5345,6.9568915,10.975036,4.4463153,0.35780776,-0.1609287
t73,-1.1830552,0.08233972,-0.05988663,2.9290435,-0.022606386,0.3219864,0.010918312,2.5545654,-0.0014266192,-0.116927214,1.4445447,1.7676585,5.633598,-1.5782607,0.60322344,11.38265,5.6764197,4.041234,5.793191,11.337333,4.180919,0.38501814,-0.122710496
t74,-1.1841516,0.082233444,-0.060528,2.9461823,-0.022424547,0.3158453,0.0108210035,2.5669353,-0.0011125357,-0.11701324,1.4600409,1.7855549,5.635386,-1.586676,0.60569966,11.407032,5.682943,4.043714,5.7804947,11.366658,4.187504,0.38609293,-0.12194615
t75,9.852509,2.6388702,4.2103286,3.3445222,4.6159334,-0.18057431,0.09021492,0.025391778,-0.020311944,-0.55094904,13.594618,9.528484,2.5299723,7.5013957,1.1080205,0.0036117167,0.01013382,-0.5786163,13.10387,-0.042355027,0.8788767,0.9626211,9.531831
t76,20.141058,0.88378274,5.0345616,11.434259,1.0697234,-0.33988366,0.095935784,0.048092403,-0.07629627,-0.6823102,17.549938,3.0962045,7.696229,10.471193,0.9431036,0.009674114,0.010001392,-0.1766428,18.054676,-0.084779166,7.306145,0.35378867,10.642406
t77,16.181875,2.8114786,3.5507803,15.245045,3.1341474,-0.34042495,0.062031753,0.028324801,-0.03319687,-0.68530506,16.758276,5.865519,7.1296268,8.022917,1.1010958,0.007380231,0.006206506,-0.20621921,12.777678,-0.042073943,6.889306,0.5806234,8.329346
t78,15.092315,0.15901949,13.340741,-0.6820533,-0.094682634,-0.6280906,0.1546311,0.019190753,-0.005741571,-0.10663672,13.858242,0.13441601,0.04217178,-0.6046341,0.14492497,0.012965281,7.1867523,4.3904343,10.770637,-0.117505975,5.1891475,0.43276334,9.054055
t79,19.84119,0.2120582,15.818795,-1.8370966,-0.16437146,-0.5478797,0.19744273,0.029556606,-0.075998835,-0.08012135,14.816291,0.21756344,0.048537154,-0.19576015,0.05875975,0.01499221,6.55165,5.021012,15.553608,-0.11549446,5.674786,0.3103266,11.732592
t80,9.914559,0.103905536,10.3046255,0.8264415,-0.017957842,-0.5770624,0.1075701,0.008457877,2.043068,-0.11254639,12.673594,0.054528914,0.032306843,-0.97144514,0.37960127,0.009836078,7.442861,3.7320602,5.4460626,-0.06948518,4.7372794,0.5515858,6.685908
t81,16.616453,0.1787787,13.615865,-1.3546566,-0.12643369,-0.46277225,0.16941749,0.02002414,-0.053352587,-0.09463011,13.045005,0.17279929,0.04376459,-0.1656819,0.0847679,0.013633615,5.9310627,4.3399954,12.943326,-0.10562655,4.849781,0.35143596,9.939282
t82,10.978649,0.116442345,11.404128,1.2838341,-0.012110622,-0.6682579,0.11718369,0.009987877,2.2907448,-0.10618989,14.01586,0.059570227,0.034689188,-1.3495109,0.4107637,0.010180683,8.409593,4.299272,5.8679013,-0.06354171,5.511881,0.5847934,7.3264427
t83,-0.58231676,0.0066886595,-0.062883474,0.33238846,-0.17843352,0.75167584,6.081023,4.928063,-0.01091516,3.8683667,-0.057249945,0.03652865,3.8922534,-0.47689903,0.6057432,9.155651e-05,0.38891926,3.9706464,-0.4879868,4.821579,-0.5963072,0.20376237,1.5964223
t84,-0.9241661,0.17645147,0.4051881,-0.7592732,-0.13855936,4.2888308,0.06618103,0.010745517,-0.05553169,-0.15446049,0.697241,0.10617838,7.944707,-0.021935536,0.14089388,6.245258,5.2591567,6.1172338,13.527209,7.3465457,5.5930696,0.16646329,-0.12022098
t85,12.312622,0.13019927,11.0785475,-0.6661804,-0.094607115,-0.36411995,0.14057903,0.015981983,-0.029119048,-0.15885109,11.599207,0.100672394,0.0366532,0.12526672,0.19967881,0.011575281,4.795013,4.0403953,9.6904745,-0.09052515,3.246566,0.4207552,8.031079
t86,8.540464,0.08473941,9.212028,0.56928104,-0.03859668,-0.4266204,0.10990171,0.008721927,1.3600047,-0.1597179,11.499801,0.038347263,0.030077865,-0.5094081,0.31096447,0.009459252,5.469565,3.4868138,5.795259,-0.08273937,3.1439059,0.5565731,6.139019
t87,19.619503,3.1144848,3.9962971,18.24804,2.7144601,-0.391666,0.06987423,0.041788768,-0.052438065,-0.779014,18.64949,4.217377,9.040962,9.415613,1.0996723,0.010636707,0.0065494883,-0.15982428,14.808763,-0.05753503,8.692195,0.5337243,9.25622
t88,-0.8107323,0.13663685,0.9860846,-0.43156162,-0.097104095,2.5827816,0.042705636,0.003982278,-0.060118828,-0.14566673,-0.025075428,0.06643037,5.7827754,-0.040424757,0.14882849,5.819431,4.055014,4.326945,9.840782,6.4094934,4.0088425,0.21136297,-0.14384985
t89,-0.2704047,0.11875511,-0.008931574,-0.5830285,-0.23323451,1.4055749,0.006176787,7.0606055,-0.08690227,3.8601503,-0.09483677,0.12380867,3.5273726,0.7530616,0.1192304,0.011090466,2.0060413,14.044447,-0.3650708,0.007386893,-0.9981158,0.48783413,-0.04055794
t90,-0.5681446,0.05960617,0.25136963,-0.3209136,-0.25468162,0.562037,3.4075875,6.9460387,-0.05322343,4.0852447,-0.06457529,0.09378427,4.609455,-0.17319457,0.34413165,0.0076638637,1.4336013,11.59688,-0.6095107,1.8807352,-1.0703824,0.524954,0.19818698
t91,23.10359,1.5404718,5.3700075,15.051917,0.8725551,-0.3885006,0.09880017,0.058654536,-0.08969339,-0.77953273,19.45283,1.8288078,9.436067,11.633288,0.9535326,0.012660641,0.009814741,-0.12447726,19.303753,-0.09365817,9.081,0.33641466,11.228861
t92,-0.39713913,0.059491795,-0.057719372,-0.24745378,-0.3403377,6.406665,4.64717,12.891321,-0.032956954,7.083425,-0.1330397,0.12850492,2.2362247,-0.98458856,1.1124756,0.0050951056,3.1061459,4.2832294,-0.45280862,10.2726555,-0.47737095,0.15888703,5.36491
t93,17.02272,0.1823511,13.087901,-1.6816483,-0.14939408,-0.32424986,0.17956308,0.032089192,-0.10254556,-0.1488244,13.181531,0.17359571,0.040931698,1.5224181,0.06884471,0.014331729,4.0993705,5.308497,14.171193,-0.074032076,3.9909298,0.28237954,10.515399
t94,11.712751,0.12537326,10.847437,-0.5484657,-0.087479696,-0.37738484,0.1375368,0.014491728,-0.019237867,-0.16003022,11.5882635,0.09318611,0.03633037,-0.06865826,0.18880178,0.011265424,4.786218,3.875499,9.322209,-0.09533589,3.208577,0.43634835,7.7008076
t95,-0.43423548,0.034738965,-0.007598887,-0.25422892,-0.17030486,1.4703022,4.127939,4.668588,-0.026383068,3.5220325,-0.105849214,0.0651386,2.7970984,0.04536308,0.4065834,0.0033571657,0.30653253,4.803202,-0.28856444,3.2095075,-0.59181017,0.1178673,1.3095012
t96,-0.500344,0.023801727,-0.031542737,-0.12393908,-0.17503561,1.1845549,4.951817,4.798822,-0.019577876,3.6533904,-0.086979814,0.05265092,3.222183,-0.19921277,0.4926312,0.0020620702,0.31470016,4.46993,-0.37053356,3.8941784,-0.59327364,0.1579909,1.4600154
t97,19.848322,0.21199122,15.868604,-1.8511926,-0.16148366,-0.53394014,0.1972994,0.030055894,-0.08623991,-0.087508574,14.930738,0.21073514,0.0490745,-0.19646136,0.0077098534,0.015055567,6.5506988,4.982895,15.746048,-0.11464368,5.6710997,0.33671507,11.663638
t98,15.835069,0.16757299,13.787708,-0.8806803,-0.10410555,-0.6128742,0.15944785,0.020176867,-0.01964125,-0.09905345,13.889602,0.14447881,0.045023885,-0.5261151,0.13332465,0.013472064,7.163824,4.43084,11.282958,-0.116598785,5.219441,0.42693213,9.333191
