"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128","V_129","V_130","V_131"
"t88",-0.0707036748804574,-0.109352216222072,-0.0721939534087057,0.0206981539685582,-0.0566621763124793,-0.00634083157919414,-0.000700436436319047,0.199428264470557,-0.0017436851144054,-0.00301697059092079,0.434034295893654,0.117247817655297,6.31439345255558e-16,-0.0213776015167558,0.00876634073294957,-0.0084854578109957,1.41165147939521e-17,0.00442879180551061,-0.00893280242479349,-0.00452923689767513,0.00046088169554075,-0.00703152231945308,0.00857095393985338,2.92515120419781e-06,1.48427763691294e-15,7.75529092886699e-16,-0.00636705309894644,-0.029897009568681,4.57733557354743e-06,-0.0386078381199837,-0.00149686410536247,-1.62370117351429e-15,0.0327790688127755,0.000563182481675432,0.0143041409921091,-0.053535810589748,0.011931735011188,-0.10400453769508,0.00181966045403925,5.00972671974397e-15,0.25801015376005,0.154099198612559,0.109654008296429,-0.00040908501482839,-0.16986993635521,-0.0258175435733724,-0.00138445267248393,0.000579782324661691,-0.0752135180245792,0.000436781477709495,0.0571823177754938,0.0132342838110271,0.0506572915375952,-2.77035339113496e-15,0.0905457138062096,-0.00898305052382567,1.97799699195404e-16,0.000748295834495317,5.93898292792183e-06,-3.55925989504093e-05,1.71537242316963e-05,6.59597766486991e-07,0.0199845948455597,-0.000240884635413525,0.000774762898503295,-0.00961595089392406,0.147671718387876,-0.00158150567017986,-2.46520033927686e-05,0.000507202495723658,0.000139561606298558,4.39127565618269e-06,-0.150444893298304,-0.000431575193108963,1.03102131675498e-14,-9.93914617020103e-15,-0.0008741849343479,0.000146583443695204,2.54069646123424e-07,0.000127716417746291,0.000343598017896973,-6.38552741772939e-10,3.23693868650524e-09,7.08584705352421e-07,0.000206190555597085,-5.84698722633616e-06,-0.000600371267252477,2.83085187235965e-16,8.04611752953269e-05,-1.92323947861361e-16,8.41810994198216e-07,0.0975947788199073,2.07676133433645e-05,1.53291950786166e-07,-2.59918871968294e-06,-0.07911438631464,-0.0626248631824985,0.0316153519079619,-0.122949424493154,0.0322744557009347,0.174922615458359,-0.118978432980937,-0.15260988569644,0.200387702983318,0.0074641118502897,0.133982802359375,-0.0797005500642562,-0.294806196320656,-0.155930736412191,0.0350590595822675,-0.0371309671784493,0.193633926136632,0.135879568603716,-0.12213391633198,0.0484316599642481,0.00809410443420184,-0.273712450054388,-0.0363943831829594,-0.106450107604281,-0.0212489282444285,-0.0123943217392317,0.106605490028982,-0.168129773116125,-0.0466705054510074,0.0440536175035113,0.127145313972352,0.00220833688721851,0.0627029950571417,-0.0254076741224244,0.00865527230015907,-0.0152033873254011
"t138",-0.0688651777653285,-0.104846965746994,-0.0688913827853762,0.018844861271502,-0.0507731545690111,-0.00558378434136111,-0.000611996752830625,0.167270312554665,-0.00141324131235916,-0.00209811301883165,0.280987343561589,0.0745368643549535,7.0082828429463e-16,-0.0124263063455764,0.00492736518771917,-0.00372783437126205,4.06795314050257e-17,0.00175111138054398,-0.00292318933499287,-0.00114548873597282,0.000101172386573915,-0.00130754661016097,0.00092681730253804,1.51969529168289e-07,-3.74345823533167e-16,9.73075694748066e-17,9.7958885979901e-05,0.00246922122671871,-5.91231161389707e-07,0.00858379064385507,0.000342530777349756,1.2490009027033e-16,-0.0152011405670324,-0.000297762230669118,-0.008589744308391,0.0323061661943798,-0.0102248417171466,0.0916385300929201,-0.00173227781776192,-5.33854925055988e-15,-0.261105077684676,-0.203376607045187,-0.173529596483032,0.000649505583205887,0.297526808685837,0.0510853127395458,0.0027591599177163,-0.0011664155905785,0.153372045646139,-0.000892938004672662,-0.11926596308537,-0.0276890469516357,-0.106056473712356,3.28556626350007e-15,-0.190593979028126,0.0190811177437459,-8.67255590087701e-16,-0.00158706716687749,-1.2490734571745e-05,7.34222631602749e-05,-3.3965936792746e-05,-1.29381162111287e-06,-0.0359826761705148,0.000375308106562071,-0.00116401644844937,0.0141610201576181,-0.18862321023235,0.0016268104049389,2.4652622260957e-05,-0.000438734460581055,-9.21226576452487e-05,-2.63884347900645e-06,0.082299695112338,2.33472454691658e-05,-5.38991808454954e-16,7.70975046921628e-16,-0.000885906606214621,0.000254581008695434,4.60224529537113e-07,0.000262086493491248,0.00102551896737841,-2.12811102426602e-09,1.17235675293906e-08,2.56834062576627e-06,0.000761988846757522,-2.19376791634161e-05,-0.00226363971068581,4.81819445452558e-16,0.000350764658006065,-3.03698702438205e-15,4.97877222090454e-06,0.69658775474416,0.000166758365784449,1.39026024945044e-06,-2.37336147334323e-05,2.23779328401008e-16,-5.53376788836601e-16,8.04911692853238e-16,3.86409654273834e-16,3.78603398631938e-16,8.0404433111525e-16,-1.62196645003831e-16,5.55111512312578e-17,-1.12236608895699e-15,-3.5301622736128e-16,3.38271077815477e-16,2.43511807940244e-16,-4.21537804662364e-16,6.66133814775094e-16,2.54136989230602e-16,1.36175792864179e-16,-9.62771529167128e-16,-5.98479599211998e-17,-3.90312782094782e-17,-3.6125616387217e-16,-9.38485400503453e-16,-1.14708589848966e-16,-6.55725473919233e-16,5.759281940243e-16,-4.16333634234434e-16,7.35522753814166e-16,-8.86443696224148e-16,1.54390389361936e-16,8.11850586757146e-16,-8.2724625760644e-17,-4.92661467177413e-16,-2.27595720048157e-15,-6.33174068731535e-17,-7.4419637119405e-16,6.00864843991467e-16,7.81492925927552e-16
"t58",-0.0682024720370344,-0.103341318981644,-0.0678153880630858,0.0184216669446449,-0.0496686666053189,-0.00548019700807221,-0.000602137025849993,0.169074917154227,-0.0015027817118939,0.00506375162425935,-0.0559017880936492,-0.00866347413402607,8.67361737988404e-17,-0.000165813699121519,7.06031722894327e-05,0.000689929569728384,-5.61924846277351e-17,-0.000564412034918411,0.00181388881420196,0.00130110355330694,-0.000149777898532554,0.0025496323053429,-0.00384080056868067,-1.48580314779986e-06,-2.29163431838852e-15,-5.78779700908323e-16,0.00367434428664222,0.0192228596441981,-3.14291421802637e-06,0.029674700145913,0.00115866071653221,1.02695629777827e-15,-0.0309235006020672,-0.000551868799573261,-0.0145107262320707,0.0543774487091855,-0.0128946062451432,0.112503980869463,-0.00196301673780514,-5.28116431893522e-15,-0.275780556333869,-0.13622091140578,-0.049943538946945,0.000181261639902356,-0.0126592007968618,-0.0438572563915106,-0.00262253800171788,0.0012719121418833,-0.206643455198914,0.00125594414092944,0.25258253553546,0.0638354955521036,0.24930432492074,-4.30263463746527e-14,0.539163667334688,-0.228835787224844,2.63986531630009e-14,0.0428691152647264,-0.000169218669509712,0.000338955480033959,-7.37937825988142e-05,-2.48917148204577e-06,-0.0246755932429077,-0.000135251642432205,0.000666572711959825,-0.00971683365835794,0.277809415607667,-0.00455174921990618,-7.39533284559716e-05,0.00186665590925118,0.00102163043639667,0.000162462788839386,0.468187636397407,-0.0014882275455189,-6.33190238247895e-14,6.36517207744842e-14,-0.00407505763542114,0.000720399980735335,1.25122139889355e-06,0.000630856924520915,0.00163840451557037,-2.95139141785319e-09,1.44682009877885e-08,3.16603689144997e-06,0.000912721246757407,-2.56826359815729e-05,-0.00263027752098881,-1.76356325376492e-15,0.000318950783216713,-3.07037241684559e-16,2.02578679926009e-06,0.0750693394092658,-1.30816734488426e-05,-3.77378598307871e-07,6.69878960710135e-06,-5.84601811404184e-16,3.05311331771918e-16,-2.08166817117217e-17,4.20670442924376e-17,4.45390252457045e-16,7.07767178198537e-16,-4.35632432904676e-16,-1.38777878078145e-16,1.39211558947139e-16,-9.90960785651751e-17,2.28332977525447e-16,7.51243685315206e-16,-3.0140820395097e-16,-8.32667268468867e-16,6.28837260041593e-18,3.12250225675825e-17,-6.10622663543836e-16,-2.78423117894278e-16,3.95516952522712e-16,1.86049092798513e-16,2.79290479632266e-16,-5.55870453833318e-16,-1.93096406919668e-16,7.43545849890559e-16,4.63171168085807e-16,-1.38777878078145e-17,-1.43982048506075e-16,-5.160802341031e-16,6.25367813089639e-16,-1.20183810820018e-16,-7.84962372879505e-17,-2.2065682614425e-15,-4.73362668507171e-16,4.8919202022546e-16,-2.19794885417124e-16,3.29423988087996e-15
"t64",-0.0715835225354172,-0.111749218622798,-0.0740081584988082,0.022098719887194,-0.0616361558913511,-0.00706510246609105,-0.00079004946403549,0.244259094184204,-0.00236925564026262,0.013179555549477,-0.205344049707536,-0.0354602861235843,2.34187669256869e-17,-0.00150843076376712,0.00116029468658032,-0.00249624440679102,1.71112246702666e-15,0.00138276340542471,-0.00289665582227302,-0.00146933271116341,0.00014824930098145,-0.00223345344630554,0.00261083743927384,8.56714768280708e-07,-0.248185580387432,-0.0806362133938849,-0.00176371152097809,-0.00776528622451195,1.13126394950147e-06,-0.00852763040862515,-0.000327820044185029,-3.57353036051222e-16,0.00490053263952649,7.32804326566935e-05,0.00155706732898707,-0.0057812376931024,0.000432882698052417,-0.00310730319714256,2.13023463285251e-05,2.18784722461862e-16,-0.000732231192894227,-0.00899596968620883,-0.00597615591875324,2.18936387291591e-05,-0.00202042727848018,-0.010468738109219,-0.000645456990568012,0.000326740320612087,-0.0568504068138343,0.000350465473128807,0.080694840568832,0.0209590624577035,0.0823615369834246,-1.57356766505856e-14,0.188614348730962,-0.107285861584181,1.32430576081532e-14,0.0214285179719271,-0.000100003421357516,0.00025284822044745,-8.07142461296864e-05,-2.96226972881189e-06,-0.0719779330108875,0.000761433464724937,-0.00240674491783689,0.0296304922930033,-0.439254197443815,0.00471820550560199,7.3955597654568e-05,-0.00160989243118159,-0.000738482409536015,-0.000112462535328929,-0.312308198764006,0.000761595646528841,-0.465736584089129,0.463671384730757,0.00147698398138307,-0.000223893027879459,-3.83568274916761e-07,-0.000185424616573829,-0.000419414692897311,7.23149824497414e-10,-3.42696499349262e-09,-7.49675825071936e-07,-0.00021439973595008,5.99517680341865e-06,0.000612746056857973,-1.00686061051125e-14,-6.98878588492674e-05,-9.71578536587914e-16,-3.88062446508205e-07,-0.0131949635487823,2.17648713351235e-06,5.92794302955951e-08,-1.04887095287755e-06,1.87566975839992e-16,2.7972416050126e-17,-7.32920668600201e-16,4.67562186884374e-16,-1.39109914993468e-15,-1.15847002130076e-16,7.29668062082744e-17,-2.89698820488127e-16,-6.24825712003396e-16,3.78657608740562e-16,-9.50574254726666e-17,-2.95390881893676e-16,2.26381413614973e-16,-6.67868538251071e-16,-1.06360233120828e-16,7.50701584228963e-16,3.29448382636877e-16,-1.20324757102441e-15,3.37728976729235e-16,-8.0442380187562e-16,9.31329666165048e-17,3.50034671386945e-16,-8.68988041247132e-17,3.02980297101074e-16,1.84314369322536e-17,1.49880108324396e-15,5.20417042793042e-18,1.20303073058992e-15,-2.08047554878243e-15,2.63257840006637e-17,1.9482028837392e-15,3.00107161343988e-16,2.97992967107641e-16,-6.07586897460877e-16,-4.28144661650948e-16,1.40859546249317e-15
"t75",-0.0723374865797466,-0.11362799561657,-0.0753928064211699,0.0229257885137477,-0.0643332898540277,-0.00742305745241444,-0.000832530329451385,0.261338767091587,-0.00256687695874514,0.0150614467806023,-0.240243339467419,-0.0417290416812513,1.30104260698261e-17,-0.0018251055693344,0.00141806745342354,-0.00326455714024258,3.14075282048661e-15,0.00185563659569576,-0.00405349475458836,-0.00215829436131198,0.000222790983645034,-0.00343680777116612,0.00425664981804339,1.46047173282415e-06,-0.441963025963725,-0.143595066313622,-0.00318315640585141,-0.014901911097852,2.27199550000207e-06,-0.0189197403563913,-0.000732735637538701,-1.14751957935866e-15,0.0151824958549067,0.000255530873013211,0.00632608868019796,-0.0236501218625259,0.00467896212879906,-0.0402108052256387,0.000672428294157991,2.28692525297029e-15,0.0913195950883983,0.0389492135894138,0.0130374073990634,-4.72483183489664e-05,0.00317824283085741,0.0109153410427452,0.000654545733468866,-0.000319013998296985,0.052365517101359,-0.000319069105881092,-0.0661599510641183,-0.0168487010977689,-0.0659193035428949,1.15018671670297e-14,-0.145117212376771,0.0695827872349941,-8.33401886846786e-15,-0.0134731793746266,5.85186830928936e-05,-0.000136486109159748,3.95978875436035e-05,1.42979726105723e-06,0.0312190175039556,-0.000296871820477891,0.000920055020097463,-0.0112142137854118,0.156760931656347,-0.00158287659016782,-2.46520034115406e-05,0.000521431863478444,0.000229936910472419,3.46476401409728e-05,0.0953179241021579,-0.000215435635873616,0.13076784441161,-0.130187985157257,-0.000368752076497304,5.23221640748367e-05,8.90806320446528e-08,4.22344680789797e-05,8.92986668155662e-05,-1.50534656641647e-10,7.00778743999192e-10,1.5327506046449e-07,4.36489764262896e-05,-1.21645502225811e-06,-0.000124194203876098,3.30883595262704e-15,1.37001985260739e-05,4.84832656480723e-17,7.04309590916875e-08,0.00227339457964033,-3.62349135751405e-07,-9.51260391920394e-09,1.67961366940401e-07,0.0238347453601912,-0.00744039137374857,0.00820050765835019,-0.0318038793662713,0.0191580820508006,0.00832928247271534,0.00912020680232779,0.0559898892060837,-0.0078071164280353,0.0338229067718086,-0.0183387347316983,-0.00226915204956443,0.00616602821385489,0.0334592093913965,-0.0208808013391845,-0.0121547980394122,-0.019904797279928,0.273005955657212,-0.00538067938203887,0.0131750663168894,-0.0129153879571387,0.00694387066151899,-0.0375817490970584,0.0305226342531831,-0.00758306215902343,-0.145241154259873,-0.00379752990741596,-0.225051023502061,0.35669712598785,0.121047554508686,-0.314537930526471,-0.124956328641349,0.0508886914981648,0.26810699048698,0.104594932436279,0.00246978393685407
"t76",-0.0723374865797467,-0.11362799561657,-0.07539280642117,0.0229257885137477,-0.0643332898540278,-0.00742305745241441,-0.000832530329451362,0.261338767091587,-0.00256687695874518,0.0150614467806023,-0.240243339467419,-0.0417290416812513,-3.42607886505419e-17,-0.00182510556933437,0.00141806745342353,-0.00326455714024256,3.16265370438606e-15,0.00185563659569587,-0.00405349475458848,-0.00215829436131206,0.000222790983644866,-0.00343680777116622,0.00425664981804341,1.46047173281155e-06,-0.441963025963725,-0.143595066313623,-0.00318315640585139,-0.0149019110978519,2.27199549924678e-06,-0.0189197403563915,-0.000732735637538938,-1.22991894446756e-15,0.0151824958549068,0.000255530873013134,0.00632608868019792,-0.0236501218625263,0.0046789621287991,-0.0402108052256384,0.000672428294157727,2.57799306785948e-15,0.0913195950883994,0.0389492135894136,0.013037407399064,-4.72483183492626e-05,0.00317824283085778,0.0109153410427447,0.000654545733468693,-0.000319013998296779,0.0523655171013599,-0.000319069105881282,-0.0661599510641184,-0.0168487010977689,-0.0659193035428961,1.09465388142826e-14,-0.145117212376771,0.0695827872349944,-8.00865599158393e-15,-0.0134731793746246,5.85186830925288e-05,-0.000136486109160514,3.95978875435893e-05,1.42979726132041e-06,0.0312190175039562,-0.000296871820476418,0.00092005502009994,-0.0112142137854107,0.156760931656352,-0.00158287659016843,-2.46520034122885e-05,0.000521431863480142,0.000229936910470849,3.46476401405335e-05,0.0953179241021595,-0.000215435635873168,0.130767844411612,-0.13018798515726,-0.000368752076497367,5.23221640745955e-05,8.90806325982041e-08,4.22344680778779e-05,8.92986668155414e-05,-1.5053549291397e-10,7.00778458324453e-10,1.53275064282358e-07,4.36489764258558e-05,-1.21645502397451e-06,-0.000124194203874707,3.06700465805415e-15,1.37001985279442e-05,5.07551314916986e-16,7.04309590351624e-08,0.00227339457964288,-3.62349136144211e-07,-9.51260345098356e-09,1.67961365446804e-07,-0.0238347453601913,0.00744039137374909,-0.00820050765835082,0.0318038793662713,-0.0191580820508003,-0.00832928247271511,-0.00912020680232751,-0.0559898892060827,0.00780711642803554,-0.0338229067718088,0.0183387347316986,0.00226915204956474,-0.00616602821385447,-0.0334592093913965,0.0208808013391848,0.0121547980394117,0.0199047972799273,-0.273005955657211,0.00538067938203861,-0.0131750663168889,0.0129153879571391,-0.00694387066151943,0.0375817490970578,-0.030522634253183,0.00758306215902326,0.145241154259872,0.00379752990741587,0.22505102350206,-0.356697125987849,-0.121047554508685,0.31453793052647,0.124956328641348,-0.050888691498165,-0.268106990486978,-0.104594932436279,-0.00246978393685448
"t67",-0.0715835225354172,-0.111749218622798,-0.0740081584988082,0.022098719887194,-0.0616361558913511,-0.00706510246609096,-0.000790049464035491,0.244259094184204,-0.00236925564026268,0.0131795555494771,-0.205344049707536,-0.0354602861235841,2.08166817117217e-17,-0.00150843076376719,0.00116029468658051,-0.00249624440679147,-1.70130222691985e-15,0.00138276340542482,-0.00289665582227404,-0.00146933271116335,0.000148249300980651,-0.00223345344630442,0.00261083743927639,8.56714767218198e-07,0.24818558038743,0.0806362133938848,-0.00176371152098264,-0.00776528622451108,1.13126394985876e-06,-0.00852763040862278,-0.000327820044184305,-3.12250225675825e-16,0.0049005326395266,7.32804326568574e-05,0.0015570673289878,-0.00578123769310177,0.000432882698052818,-0.00310730319714086,2.13023463287919e-05,-2.25251796993428e-16,-0.000732231192898402,-0.00899596968621051,-0.00597615591875325,2.18936387296376e-05,-0.00202042727848076,-0.0104687381092166,-0.000645456990566245,0.000326740320611951,-0.0568504068138354,0.000350465473128061,0.0806948405688318,0.0209590624577039,0.0823615369834248,-1.52521224816571e-14,0.18861434873096,-0.107285861584177,1.28284087841701e-14,0.0214285179719295,-0.000100003421357581,0.0002528482204549,-8.07142461312531e-05,-2.96226972520334e-06,-0.0719779330108834,0.000761433464725286,-0.00240674491785042,0.0296304922930015,-0.43925419744373,0.00471820550560727,7.39555976432683e-05,-0.00160989243120224,-0.000738482409566038,-0.000112462535345431,-0.312308198763803,0.000761595646350156,0.465736584089238,-0.463671384730868,0.00147698398138851,-0.000223893027904099,-3.83568256816039e-07,-0.000185424616568988,-0.000419414692905862,7.23155983454292e-10,-3.42697206373113e-09,-7.49675797764532e-07,-0.000214399735944313,5.99517680324778e-06,0.000612746056854062,1.14119868069307e-14,-6.98878588540972e-05,1.8832492757621e-15,-3.88062449971954e-07,-0.0131949635487834,2.17648712721053e-06,5.92794296687655e-08,-1.04887097120664e-06,-1.14925430283463e-17,-1.06251812903579e-16,-4.42354486374086e-16,-3.56214623770112e-16,2.74628410290578e-16,-9.44909298375429e-16,9.43472730496886e-16,1.37563571644961e-15,1.65123990869542e-16,6.66242234992342e-17,8.05806159645539e-16,-2.13072831947714e-16,-2.17816216452338e-16,7.8756445809347e-16,1.0321604682062e-15,7.6219412725731e-17,3.74768033446771e-16,-3.58979339309951e-16,1.03324467037869e-16,-1.42599690736156e-16,2.86229373536173e-16,-1.04815245025036e-16,-4.03973729468099e-16,-4.32813507256213e-16,-1.08268428944402e-15,-1.37043154602168e-16,6.20163642661709e-17,2.75604192245815e-16,-2.27790876439204e-16,5.38225063476117e-16,-1.33465287432966e-16,-1.0547118733939e-15,-7.81492925927552e-16,-4.861562541425e-16,3.42685813536567e-16,5.11960265847655e-16
"t124",-0.0723374865797467,-0.11362799561657,-0.0753928064211701,0.0229257885137478,-0.0643332898540279,-0.00742305745241448,-0.00083253032945134,0.261338767091588,-0.00256687695874514,0.0150614467806027,-0.240243339467422,-0.0417290416812511,-4.64038529823796e-17,-0.00182510556933422,0.00141806745342372,-0.00326455714024325,-3.0537278716968e-15,0.00185563659569611,-0.00405349475458942,-0.00215829436131262,0.000222790983643589,-0.00343680777116486,0.00425664981804733,1.46047173064497e-06,0.441963025963724,0.143595066313622,-0.0031831564058606,-0.0149019110978507,2.27199549966993e-06,-0.0189197403563887,-0.000732735637539556,-1.15012166457262e-15,0.0151824958549079,0.00025553087301268,0.0063260886801988,-0.0236501218625256,0.00467896212879901,-0.0402108052256361,0.000672428294158059,1.26365003736581e-15,0.0913195950883979,0.0389492135894129,0.0130374073990641,-4.72483183493499e-05,0.00317824283085811,0.0109153410427444,0.00065454573346832,-0.000319013998297206,0.0523655171013594,-0.000319069105880746,-0.066159951064118,-0.0168487010977685,-0.0659193035428952,1.05633817665263e-14,-0.145117212376769,0.0695827872349928,-8.26561097341287e-15,-0.0134731793746267,5.8518683092614e-05,-0.00013648610916149,3.95978875443244e-05,1.42979726004767e-06,0.0312190175039546,-0.000296871820477555,0.00092005502010229,-0.0112142137854104,0.156760931656325,-0.0015828765901701,-2.46520034083822e-05,0.000521431863485662,0.000229936910479759,3.4647640145878e-05,0.0953179241021018,-0.000215435635823237,-0.130767844411645,0.130187985157294,-0.000368752076499219,5.23221640810389e-05,8.90806266802322e-08,4.22344680772058e-05,8.92986668178842e-05,-1.50536763915579e-10,7.00780772223909e-10,1.53275056319992e-07,4.36489764250079e-05,-1.2164550229288e-06,-0.000124194203874183,-2.9980087423026e-15,1.37001985273731e-05,-1.49869480658838e-15,7.04309601859605e-08,0.00227339457964231,-3.62349134173782e-07,-9.51260383111565e-09,1.67961370960189e-07,-0.10744154619721,0.019734026332338,0.0123416834889911,-0.0752044205766211,0.103498740112974,-0.132126750103163,-0.148777607362708,-0.142473217205509,0.00261155204880584,-0.0532144770172637,-0.148028192983009,0.235246024552896,0.326252160550303,-0.235769478188465,-0.104404136691054,0.0269634917846719,0.0212014629182588,0.0981548088953867,0.0547464897086936,-0.0220469401886402,-0.00545611364070299,-0.0676457910864307,0.224926270604724,-0.175979917448003,0.0885880961868186,0.00376703088241719,-0.00176968824167466,-0.120731396074012,-0.12481969560656,0.058139210560049,-0.0181519332906409,-0.112443282783408,0.0254427188698673,-0.0441809308142499,0.0298768055371178,-0.0175934782634827
"t125",-0.0723374865797467,-0.11362799561657,-0.0753928064211701,0.0229257885137478,-0.0643332898540279,-0.00742305745241447,-0.000832530329451343,0.261338767091588,-0.00256687695874518,0.0150614467806028,-0.240243339467422,-0.041729041681251,-2.29850860566927e-17,-0.00182510556933435,0.00141806745342372,-0.00326455714024323,-3.16475017433739e-15,0.00185563659569595,-0.00405349475458936,-0.00215829436131252,0.000222790983643456,-0.00343680777116467,0.00425664981804739,1.46047173065438e-06,0.441963025963724,0.143595066313623,-0.00318315640586078,-0.0149019110978506,2.27199549976683e-06,-0.0189197403563884,-0.000732735637538947,-9.15066633577766e-16,0.0151824958549079,0.00025553087301266,0.00632608868019938,-0.0236501218625257,0.00467896212879917,-0.0402108052256357,0.000672428294157373,1.15162057527739e-15,0.0913195950883983,0.0389492135894128,0.013037407399064,-4.72483183497304e-05,0.00317824283085793,0.0109153410427438,0.000654545733468765,-0.00031901399829669,0.0523655171013589,-0.000319069105880648,-0.0661599510641168,-0.0168487010977691,-0.0659193035428947,1.14472233775365e-14,-0.14511721237677,0.069582787234993,-8.20360198385143e-15,-0.0134731793746267,5.85186830921462e-05,-0.000136486109161508,3.9597887543121e-05,1.4297972599203e-06,0.031219017503954,-0.000296871820476669,0.000920055020104227,-0.0112142137854109,0.156760931656326,-0.00158287659016929,-2.46520034095987e-05,0.000521431863486319,0.00022993691048109,3.46476401454828e-05,0.095317924102102,-0.000215435635823331,-0.130767844411647,0.130187985157293,-0.000368752076498712,5.23221640804149e-05,8.90806274247149e-08,4.2234468078884e-05,8.92986668177181e-05,-1.50536798411123e-10,7.00780626869841e-10,1.53275053754932e-07,4.36489764234343e-05,-1.21645502395521e-06,-0.000124194203873894,-2.76208634956976e-15,1.37001985296153e-05,3.00715320873844e-16,7.0430959925514e-08,0.00227339457964152,-3.62349135538901e-07,-9.51260356706543e-09,1.67961369868398e-07,0.10744154619721,-0.0197340263323377,-0.0123416834889916,0.0752044205766212,-0.103498740112974,0.132126750103164,0.148777607362707,0.142473217205509,-0.00261155204880578,0.0532144770172638,0.148028192983009,-0.235246024552896,-0.326252160550303,0.235769478188465,0.104404136691054,-0.026963491784672,-0.021201462918259,-0.0981548088953859,-0.0547464897086937,0.0220469401886405,0.00545611364070308,0.0676457910864309,-0.224926270604724,0.175979917448003,-0.0885880961868183,-0.00376703088241765,0.00176968824167432,0.120731396074012,0.12481969560656,-0.0581392105600487,0.0181519332906413,0.112443282783408,-0.0254427188698671,0.044180930814251,-0.0298768055371187,0.0175934782634819
"t34",-0.0662206173243833,-0.0989562932347326,-0.0647284580060065,0.01813375660465,-0.0529614164259495,-0.00739265145140393,-0.0010368090686852,-0.0447056891996989,-1.91205608778473e-05,-0.0022176749085458,0.0135425486786807,-0.00274642991826469,1.65666091955785e-16,0.0188355424194946,-0.00206606118730227,0.00474900843687513,-5.79211381576427e-17,-0.00291959552551198,0.00719545253348837,0.0043270925223739,-0.000470006338895572,0.00761499024841846,-0.0104964964585503,-3.87569693567995e-06,-3.6282938969442e-16,-1.33401796149457e-15,0.00922565924041996,0.0476450320594174,-7.9419373352428e-06,0.12480835527739,0.00596855110279101,8.18789480661053e-16,-0.045749649053957,-0.000805667542034626,-0.0205569194229883,0.0769212752344344,-0.0151056889745488,0.128492276854591,-0.00205822717953639,-5.33686218206818e-15,-0.264487344667661,-0.0299958443008538,0.10855450948254,-0.000416802741714323,-0.350337941147799,-0.0995544827068227,-0.00547513888493428,0.0023597377018369,-0.316827765157363,0.00185437525858883,-0.0612516452380987,0.0037050435207575,0.0159588842755208,5.91193760612896e-15,-0.0583805458044721,0.563070514154029,-7.68809668923443e-14,-0.141381289592704,0.00113186618041767,-0.00736396577158865,-0.00202487691196223,-5.08584031117326e-05,-0.0810989812223507,-0.0144591245135964,-0.135892635819479,0.48337310616153,-0.0539542691041139,-0.0134670151693675,-0.000226336127636649,0.00614909704452116,0.00296397076961531,0.00036747386578069,0.00329729686167191,-0.00655854313586144,-3.09660256674229e-15,-2.43826336636792e-15,-0.0161458856197748,0.00273222426877146,4.72503745217329e-06,0.00234934636606759,0.00572268630470093,-9.84822026823033e-09,4.16972121881289e-08,9.08663463709489e-06,0.00209766129379497,1.56704924895738e-05,0.0446684976666544,-6.98334619297913e-16,0.0011171736522202,1.96444315537404e-16,5.68538802504397e-06,0.0163719340854248,-0.000109121212239853,-1.8687750040153e-06,3.28105717758639e-05,-8.8037216405823e-17,6.2233204700668e-16,-1.04083408558608e-17,9.75781955236954e-17,-1.2755638559292e-16,2.000895109322e-16,2.1543097167287e-16,-3.64291929955129e-16,2.53323837601238e-16,-1.98408997564847e-16,-2.80970992999618e-16,2.3166689920584e-16,-4.13297868151474e-16,3.12250225675825e-16,7.12320827322976e-17,-5.14128670192626e-16,1.61519018646028e-16,-3.07479736116889e-16,-7.85396053748499e-16,-3.06232903618531e-16,3.16803874800264e-16,1.20292231037267e-16,-1.77538105744501e-16,9.90960785651751e-17,1.26938390354603e-15,-6.22765727875674e-16,-1.16226472890446e-16,1.73472347597681e-18,-2.31585584042904e-16,-4.17160338390954e-16,-8.0252644807377e-16,-2.32452945780892e-16,1.25550611573821e-15,-1.74708338074314e-15,-1.27696654248985e-15,1.76941794549634e-16
