,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t18,12.052405,4.419488,5.139929,5.734901,6.967048,3.6768274,1.9217918,5.3606963,6.5714207,2.5066347,3.4333794,4.9433527,4.325243,5.089655,6.245222,4.94535,5.195365,4.690879,4.817554,6.7549586,6.507567,4.9629135,5.0743003,5.634232,5.828067,7.650481,3.771522,5.832171,6.159112,6.3423877
t19,12.139477,4.388408,4.5440087,5.991203,6.6810575,2.713251,2.7486885,4.4854546,6.538089,3.0274065,3.7098532,4.8123507,4.4891176,4.715395,6.357793,5.2285213,5.315626,4.6136503,4.2887177,7.0818434,7.1662464,4.602175,5.1892586,6.2517977,6.5999074,8.153661,3.1677797,5.4078407,6.670209,6.746101
t20,12.150924,4.422235,4.5296707,5.970185,6.672973,2.7041757,2.752021,4.469091,6.515267,3.047896,3.6724114,4.802292,4.474721,4.7110863,6.3383174,5.209786,5.3206716,4.6296196,4.312146,7.058042,7.1673255,4.6254516,5.1597314,6.2549143,6.603646,8.127288,3.1842418,5.442569,6.684632,6.7588305
t21,12.128511,4.3868656,4.558617,5.9936996,6.6688914,2.7263286,2.7382972,4.498134,6.5479007,3.0146165,3.7100115,4.808031,4.498509,4.7068114,6.3642807,5.243679,5.3197207,4.620001,4.2854934,7.0985036,7.156981,4.5965853,5.1940837,6.2413845,6.5891824,8.151595,3.1731498,5.392415,6.658364,6.7372613
t22,5.3383927,0.82970846,4.0949116,10.897024,8.376204,3.3161812,0.9974991,4.1860113,5.1692233,3.1202,3.773043,5.2410393,4.6207705,5.9103875,7.2181735,4.2758627,4.5973196,4.1702247,5.056794,7.3750663,6.0545993,5.5517406,5.7698174,5.6948743,3.8471208,6.6167994,3.1254327,4.93719,6.397972,5.223603
t23,5.299414,0.80579126,4.0954204,10.918488,8.367966,3.3283617,0.9896348,4.1910653,5.1581225,3.1213737,3.783369,5.2473183,4.6184807,5.918018,7.2173324,4.2635226,4.585078,4.1628447,5.04705,7.3672485,6.04143,5.5434966,5.75938,5.6917515,3.8316069,6.620875,3.1307337,4.932187,6.3844323,5.224172
t24,12.112806,4.378848,4.5429764,6.0146003,6.6579304,2.68452,2.778826,4.4822674,6.565802,3.0489821,3.7147264,4.8368406,4.4626436,4.7298455,6.3274693,5.2411385,5.350785,4.599767,4.294045,7.108057,7.201832,4.6048994,5.1839113,6.288811,6.6124473,8.164831,3.1447139,5.4043937,6.648914,6.7374535
t25,12.069296,4.4476705,4.6042595,5.98752,6.5919523,2.7663276,2.69399,4.519675,6.5546994,3.0130374,3.6179614,4.775446,4.5019603,4.6693416,6.340454,5.267163,5.3697104,4.6925254,4.341647,7.130988,7.109518,4.638224,5.145842,6.196246,6.541736,8.0742445,3.2394116,5.403649,6.6092796,6.7131095
t26,12.132809,4.3663898,4.604665,5.9960346,6.6496696,2.7722914,2.7117019,4.553671,6.565688,2.9552338,3.7212431,4.810417,4.514484,4.707317,6.3755307,5.2710156,5.323967,4.623708,4.266885,7.1204605,7.1309443,4.5747895,5.220444,6.21101,6.5691915,8.154862,3.1815023,5.358702,6.627103,6.730095
t27,5.368044,0.8226651,4.076613,10.845277,8.325045,3.3754315,1.0217613,4.2229314,5.1420436,3.119656,3.8219972,5.2535486,4.598698,5.894476,7.1850863,4.2895756,4.5620236,4.1957684,5.0280204,7.339092,6.030771,5.5283527,5.743738,5.7229733,3.8799033,6.6595154,3.1054163,4.9094644,6.369585,5.220419
t28,5.2975016,0.8188727,4.107395,10.9386,8.396964,3.296547,0.9764095,4.1664996,5.1810894,3.123921,3.751615,5.234239,4.6328063,5.919648,7.2299113,4.267037,4.61299,4.1565504,5.0701075,7.391559,6.0638084,5.563915,5.782657,5.680818,3.8257446,6.594798,3.134966,4.9524064,6.4090376,5.2254395
t29,5.371562,0.8190219,4.077822,10.835462,8.300624,3.4048786,1.0209016,4.2341948,5.1343246,3.1248534,3.8428652,5.251297,4.5934777,5.8826036,7.1657205,4.298701,4.5505795,4.209649,5.022372,7.329684,6.0257745,5.5289283,5.7414517,5.7374525,3.8907332,6.6691966,3.0902343,4.9024367,6.361329,5.216936
t30,5.345752,0.77854973,4.061877,10.849336,8.307531,3.406084,1.0282235,4.239612,5.114822,3.1126513,3.8454823,5.2801843,4.5904975,5.9133115,7.1812787,4.261855,4.535507,4.1783967,4.9925613,7.3066697,5.9979725,5.4946065,5.7100396,5.7075996,3.8649454,6.6877327,3.1232483,4.894975,6.333946,5.2258115
t31,5.2450576,0.79170257,4.1193147,10.983396,8.410198,3.2870474,0.95155704,4.152782,5.184255,3.1276505,3.7395062,5.235094,4.642724,5.9340143,7.2407107,4.244839,4.615632,4.1362658,5.0718617,7.3985195,6.0599523,5.565003,5.782775,5.66141,3.7941363,6.5803885,3.1489053,4.962073,6.405844,5.2305427
t32,12.048684,4.4086695,5.034267,5.6641345,6.977837,3.75404,1.8078387,5.4492836,6.5842075,2.4588013,3.4299786,4.9390283,4.2681994,5.079265,6.27051,4.9262543,5.1259847,4.654864,4.855576,6.6721344,6.4463034,5.0024977,4.990138,5.597727,5.701579,7.645031,3.8407538,5.8342686,6.120559,6.313368
t33,12.044946,4.424897,5.0427284,5.7085695,6.9626546,3.7186036,1.8481596,5.4155736,6.5747495,2.4435155,3.4033077,4.9117,4.3108563,5.0796375,6.24604,4.926938,5.1666226,4.671703,4.828613,6.679676,6.4694066,5.0068893,5.0092206,5.612438,5.741987,7.6744165,3.8258677,5.8070965,6.1508174,6.343892
t34,12.025366,4.4255333,5.091826,5.7081914,6.997529,3.7539132,1.827297,5.443492,6.5843487,2.4553986,3.4251204,4.9324093,4.3033733,5.0996504,6.247361,4.9249434,5.165154,4.6903887,4.8567715,6.6976666,6.446845,5.0172215,5.027156,5.58252,5.726239,7.635018,3.8259509,5.8422184,6.1143074,6.3053656
t35,11.697766,4.5414057,6.93017,6.3105206,7.325055,4.351853,1.514372,5.7816606,6.5942574,1.6101004,2.896219,4.583391,5.0330033,5.4275894,5.910737,4.810017,5.423082,4.774315,4.86801,6.3708467,6.2412605,4.9153,5.2369194,4.994466,5.522333,7.6883903,3.9787066,5.9388165,5.6832438,5.9747696
t36,12.0112,4.417706,5.0907445,5.696561,7.00958,3.7961385,1.7838657,5.485996,6.5985236,2.4512532,3.4292843,4.945775,4.2887535,5.114391,6.252684,4.917007,5.1513104,4.687154,4.8863983,6.6926193,6.4119673,5.0312924,5.0248127,5.5611324,5.6827273,7.6081867,3.8514652,5.8657975,6.08018,6.2724924
t37,5.2407403,0.78989404,4.1456547,10.990889,8.377608,3.315143,0.93476963,4.126453,5.182705,3.1323168,3.7412271,5.2372355,4.667103,5.938623,7.207664,4.233357,4.6415706,4.1205997,5.06405,7.3891253,6.065706,5.5773525,5.7981915,5.6429057,3.7871366,6.574151,3.1578994,4.9902997,6.3977137,5.2391033
t38,5.032281,0.3241309,4.2556686,10.917641,7.5787077,4.229518,0.7753883,4.2764425,4.8730254,3.1854658,4.242611,5.4451003,4.656379,5.9183784,6.6665783,4.0170603,4.4013433,4.1290145,4.671945,6.9607983,5.7764525,5.3575587,5.5667644,5.607614,3.8201733,6.9557905,3.1261892,4.9220295,5.983012,5.349088
t39,11.729273,4.5325365,6.8736196,6.2777824,7.3168354,4.315965,1.5470414,5.748144,6.583091,1.6484044,2.925864,4.5949597,4.9997597,5.411718,5.9413867,4.8344836,5.4024253,4.7647634,4.8551903,6.3998036,6.2688975,4.9089184,5.231828,5.0268145,5.545594,7.6887336,3.9477844,5.917939,5.715532,6.000196
t40,5.0413036,0.6386156,4.2051144,11.165571,8.347858,3.3788257,0.8308458,4.0731196,5.1551065,3.137212,3.747136,5.275474,4.720699,5.993776,7.190297,4.113376,4.651426,4.0312657,5.019906,7.3602276,6.02563,5.5681214,5.7878785,5.5426393,3.661763,6.550569,3.2114863,5.0342255,6.337651,5.2622585
t41,5.096088,0.751506,4.226431,11.136557,8.40707,3.2693076,0.8498779,4.02858,5.215537,3.1336267,3.6784494,5.232031,4.7461405,5.9482384,7.219565,4.17873,4.7285123,4.0839357,5.1017,7.4344625,6.1077976,5.6428747,5.867281,5.566359,3.706304,6.4950004,3.1693223,5.067614,6.431914,5.2517953
t42,5.0418525,0.7208614,4.202349,11.188434,8.440841,3.2526395,0.84069735,4.0564866,5.2052574,3.1399453,3.6716645,5.237571,4.7151875,5.992891,7.256006,4.144723,4.681265,4.038159,5.087689,7.429099,6.070902,5.5973253,5.819792,5.5516977,3.6585739,6.5072556,3.2141829,5.0376678,6.405514,5.2612576
t43,5.0159683,0.690891,4.2460423,11.208025,8.412063,3.2799714,0.8003485,4.0107956,5.1970816,3.139618,3.6785927,5.2586937,4.7584424,5.98477,7.22739,4.116409,4.723591,4.0258374,5.072032,7.4170194,6.074967,5.6279254,5.8499556,5.5130835,3.6445491,6.4839563,3.2055235,5.0774245,6.391619,5.26388
t44,4.9642935,0.25679356,4.2668223,10.915008,7.489005,4.3337708,0.7444272,4.2860346,4.8323283,3.2009413,4.303186,5.467587,4.6601286,5.9263034,6.598213,3.9769235,4.373952,4.1170435,4.630063,6.918493,5.7470694,5.327908,5.535229,5.5975614,3.814363,7.002813,3.1580844,4.919683,5.935198,5.349666
t45,4.921893,0.2566207,4.229615,10.92989,7.4755635,4.3133187,0.79777294,4.328563,4.869416,3.227778,4.2835903,5.476933,4.621539,5.962041,6.581304,3.9735386,4.4130826,4.1531405,4.5930185,6.919982,5.737818,5.3357525,5.5734262,5.648476,3.8505108,6.9746704,3.1838253,4.890204,6.0006514,5.33886
t46,11.989241,4.447686,5.0128646,5.656836,7.049449,3.8313315,1.7498289,5.5159554,6.584879,2.4231005,3.4629729,4.9247985,4.260464,5.0909395,6.2620425,4.9136195,5.120029,4.6900406,4.9011965,6.6349325,6.3894205,5.0740933,4.958315,5.5238867,5.6451826,7.5980883,3.8535352,5.866415,6.0473638,6.24218
t47,5.049861,0.34136158,4.2555847,10.917968,7.5959396,4.2135854,0.7805965,4.269094,4.8795824,3.1728587,4.2275004,5.4376173,4.657788,5.9065514,6.6824875,4.031393,4.4004807,4.132672,4.690289,6.9779053,5.789417,5.3652697,5.5678616,5.60605,3.8187213,6.9437404,3.1086104,4.9267564,5.992969,5.346494
t48,4.899216,0.24403259,4.3070593,11.027195,7.537644,4.3100767,0.72732425,4.2444882,4.8967605,3.1825492,4.2185845,5.4609795,4.6918283,5.93737,6.6696625,3.9259374,4.45163,4.099052,4.652939,6.9124246,5.7579064,5.3821197,5.611749,5.56661,3.7517343,6.916579,3.1594293,4.939381,5.972143,5.40283
t49,4.966302,0.27850705,4.263305,10.935596,7.547789,4.248047,0.7594189,4.281745,4.875844,3.2178016,4.2601943,5.4571333,4.663223,5.957245,6.6423492,3.9660072,4.428015,4.1105127,4.63643,6.9204946,5.751189,5.3540635,5.585791,5.6040735,3.8073442,6.9609375,3.1845126,4.917161,5.9712515,5.365522
t50,5.075478,0.7219699,4.1912766,11.150695,8.435592,3.2622273,0.8578773,4.062876,5.2026434,3.1401272,3.6846528,5.2387094,4.7129316,5.981003,7.247494,4.1645646,4.6734567,4.0553093,5.0805173,7.4224725,6.068343,5.594237,5.8148017,5.5700216,3.6885586,6.516001,3.2028131,5.035993,6.4027433,5.255719
t51,11.65467,4.5653367,7.0196257,6.371162,7.3500943,4.4059744,1.4767983,5.820814,6.593405,1.5464677,2.8414974,4.540537,5.097525,5.44589,5.8713775,4.787735,5.458746,4.8000574,4.869254,6.336331,6.205202,4.906861,5.258296,4.937456,5.502594,7.6693487,4.003655,5.9553795,5.6348157,5.9308033
t52,4.9031105,0.6937476,4.2777777,11.326562,8.442419,3.2540157,0.7446279,3.995164,5.209453,3.131608,3.6182745,5.238517,4.7586956,6.0333915,7.278658,4.0553284,4.739975,3.9664898,5.1156864,7.463015,6.0925975,5.637732,5.863603,5.4656787,3.539928,6.446256,3.2513711,5.0706563,6.4190645,5.262087
t53,11.706226,4.562827,7.0606675,6.3216944,7.3755884,4.392649,1.548367,5.762942,6.561415,1.6135527,2.8716247,4.5572906,5.051318,5.4337864,5.9308605,4.847121,5.415763,4.804521,4.8128943,6.3900948,6.229854,4.8668504,5.2784734,4.9783297,5.5125976,7.6580305,3.942758,5.897279,5.666357,5.928677
t54,11.674989,4.5645733,7.004139,6.3525934,7.358125,4.4055433,1.5109808,5.795131,6.585355,1.5788062,2.8538244,4.550568,5.0802608,5.4344344,5.8973694,4.8168144,5.436913,4.796628,4.848514,6.356968,6.22072,4.894287,5.2617617,4.959931,5.509216,7.672745,3.974595,5.9358068,5.643629,5.9380417
t55,4.927666,0.21687305,4.301276,10.944159,7.4460673,4.381229,0.70454943,4.2703323,4.8197103,3.219085,4.3331695,5.4698477,4.688902,5.937904,6.5618863,3.942642,4.380122,4.0935006,4.5987334,6.8817782,5.7273965,5.3229175,5.5370517,5.5641613,3.781933,7.01922,3.1522415,4.9281554,5.8932643,5.3836675
t56,4.9346113,0.21561593,4.3319473,10.977878,7.4623275,4.39909,0.67805815,4.2407746,4.8220787,3.192166,4.3160443,5.4673114,4.712703,5.91438,6.58831,3.9358149,4.3811007,4.080951,4.619669,6.880325,5.733949,5.336134,5.5416613,5.5324388,3.7477312,7.004193,3.1188178,4.9443283,5.8772593,5.4073763
t57,12.038677,4.394051,4.9953756,5.6320386,6.998009,3.811658,1.7440115,5.5125837,6.6090837,2.4751947,3.4593854,4.9738355,4.2305574,5.098085,6.2905154,4.918602,5.094762,4.6442394,4.9109507,6.675341,6.3920054,5.02266,4.979346,5.575073,5.641268,7.5903993,3.8738132,5.889293,6.0682154,6.260694
t58,4.552674,0.4332031,4.522837,11.662879,8.203033,3.5869935,0.4501396,3.8240054,5.128941,3.1069293,3.6267452,5.3200297,4.9445777,6.062875,7.115459,3.7592525,4.878016,3.788357,5.038576,7.3684206,6.0573754,5.697735,5.940519,5.203963,3.2439153,6.3718834,3.289364,5.2014265,6.291353,5.3274674
t59,5.004438,0.6376425,4.230086,11.204076,8.369851,3.343635,0.81348985,4.0357876,5.173137,3.1452982,3.722356,5.2734265,4.749832,5.992397,7.194549,4.1075163,4.676765,4.026184,5.033229,7.37496,6.035335,5.5849757,5.805588,5.524929,3.6488385,6.528409,3.2124288,5.0636997,6.3491206,5.276681
t60,4.915931,0.60220903,4.268982,11.291328,8.3595295,3.3584123,0.7845481,4.002158,5.16974,3.1499193,3.7247992,5.292642,4.7835317,5.9886775,7.1664467,4.06238,4.6979456,4.015233,5.0228643,7.3600655,6.0265465,5.5954294,5.817962,5.4805293,3.5970879,6.521992,3.2093627,5.091106,6.332787,5.301006
t61,4.8641386,0.5776827,4.314431,11.354554,8.378621,3.3484051,0.72315013,3.9463289,5.1712394,3.1455739,3.683531,5.303227,4.8283386,6.0208745,7.1831965,4.0098047,4.742725,3.955813,5.0330925,7.383309,6.031118,5.6163263,5.8403544,5.4214144,3.531361,6.470861,3.239684,5.125226,6.337744,5.3061304
t62,4.9945617,0.6263528,4.2418456,11.221266,8.435369,3.2838032,0.79707044,3.9971955,5.1803355,3.149043,3.687051,5.2882247,4.7748394,6.018977,7.241456,4.0872917,4.685912,3.9884489,5.034711,7.3952866,6.021801,5.57978,5.7965965,5.494563,3.6259284,6.49791,3.237697,5.082173,6.3472786,5.2787056
t63,4.6271873,0.5287207,4.473908,11.597336,8.30178,3.4589524,0.51689476,3.8409076,5.157008,3.1133296,3.6009772,5.3006964,4.909992,6.072291,7.172685,3.8259776,4.8693447,3.8160033,5.077851,7.4277864,6.0849123,5.704949,5.942087,5.252162,3.301687,6.364814,3.2952836,5.181396,6.3522305,5.2990994
t64,12.046322,4.40836,4.928389,5.607976,7.0167866,3.8096428,1.7347833,5.514616,6.6013994,2.4686167,3.4775472,4.964378,4.215142,5.08329,6.300464,4.9196253,5.07243,4.6445737,4.911883,6.6494117,6.3941836,5.035573,4.9450855,5.571423,5.6327314,7.590803,3.868882,5.8928595,6.0659213,6.2607164
t65,4.8198204,0.6469677,4.3407483,11.410061,8.39137,3.3188264,0.6799022,3.9382348,5.203975,3.1302276,3.6136935,5.2530847,4.8161025,6.0328336,7.2226887,3.9999962,4.790589,3.9323678,5.1088667,7.453799,6.100216,5.668904,5.899368,5.4069843,3.4802108,6.4192758,3.2532828,5.120962,6.408031,5.2803135
t66,4.9132047,0.67723876,4.2791843,11.314572,8.429268,3.270108,0.750677,3.9880865,5.2043123,3.13508,3.6342356,5.2483716,4.771096,6.023417,7.255182,4.0595994,4.7390656,3.974337,5.0995226,7.4468255,6.083345,5.6340547,5.8594112,5.4673696,3.5545402,6.454622,3.2430449,5.0822353,6.4056087,5.268935
t67,12.558493,3.1686947,3.5396214,4.2952724,3.458397,3.9056692,1.4581568,5.9872003,6.8349094,3.2015133,3.1456988,5.472301,3.2969756,4.5979695,6.9795365,4.804716,4.1665316,3.3188665,5.5384774,7.740894,5.743335,4.3250294,4.7458806,6.6358056,5.186008,8.319405,5.093712,4.8593416,6.7880826,7.010814
t68,4.7971253,0.1329132,4.401596,11.152575,7.4597588,4.485568,0.61837,4.19317,4.869673,3.1551173,4.2328987,5.4844055,4.7558775,5.9177504,6.6646395,3.8237934,4.452902,4.04732,4.625507,6.82431,5.7212305,5.385181,5.6146746,5.4801064,3.652581,6.915069,3.125475,4.9726896,5.8749313,5.4841657
t69,11.570312,4.5700636,7.273175,6.439732,7.325083,4.477935,1.441461,5.8900723,6.625413,1.4844255,2.8381193,4.5663996,5.1509857,5.464833,5.795125,4.7132,5.5167646,4.8475924,4.863611,6.278463,6.121644,4.9319186,5.2454853,4.8797145,5.483754,7.6471157,4.085431,5.933571,5.5908065,5.8775725
t70,11.798716,4.245018,8.86488,6.0665345,7.4245872,5.1317315,2.3475807,5.7626505,6.8115854,1.1694075,5.0438385,7.179727,4.4420657,6.539251,6.275661,4.248617,5.025291,4.5531564,3.871046,6.4884677,5.5204287,5.750628,4.6865807,4.6241765,5.087817,8.315296,3.8500054,4.846233,5.966334,5.189006
t71,4.947509,0.14668179,4.320517,10.860465,7.330722,4.5274124,0.6363967,4.288922,4.692479,3.2532237,4.506445,5.504463,4.6906343,5.927707,6.4124365,3.9439993,4.2662954,4.071433,4.513605,6.8242292,5.664385,5.2327437,5.422336,5.5336976,3.7893772,7.165672,3.1157792,4.9153724,5.748334,5.37016
t72,4.713744,0.5814694,4.4111958,11.505855,8.356608,3.3885775,0.6072605,3.8993154,5.175185,3.1224875,3.6081638,5.298254,4.8493333,6.0747423,7.2143335,3.892519,4.8249145,3.8762846,5.093179,7.4421406,6.075323,5.685994,5.916671,5.3171,3.379358,6.388739,3.280449,5.1330247,6.3792543,5.2995734
t73,4.627236,0.5584479,4.472759,11.592575,8.331433,3.4360955,0.54928315,3.8612466,5.165765,3.118139,3.585346,5.314521,4.876602,6.093097,7.207022,3.8200612,4.871527,3.8397057,5.1002254,7.450405,6.0790973,5.7163224,5.9503374,5.248697,3.297041,6.35172,3.2934663,5.1483784,6.378252,5.3097444
t74,4.891217,0.6656701,4.2824655,11.332077,8.421597,3.2822003,0.73511326,3.9950745,5.1961374,3.1312575,3.6328228,5.2481728,4.7630734,6.0392447,7.2656646,4.0398426,4.7324624,3.956161,5.0979757,7.4474096,6.0798965,5.6300926,5.8548307,5.4569106,3.531576,6.4531503,3.2574763,5.072726,6.399151,5.261402
t75,4.6394677,-0.16539621,4.5653176,11.157434,7.1476045,4.9603724,0.35868326,4.1923733,4.600265,3.1986363,4.585516,5.608346,4.824562,5.895205,6.3593655,3.6591687,4.2806883,3.9935837,4.4431014,6.5489974,5.524037,5.21391,5.4589477,5.3285418,3.5149765,7.185473,3.034458,4.947807,5.5076427,5.5954156
t76,4.3506927,-0.26566628,4.697181,11.674739,7.2125797,5.0142174,0.29630318,4.053354,4.875228,3.026455,4.1897354,5.569545,4.9608097,5.885243,6.7126207,3.408312,4.558358,3.8907306,4.5425143,6.5105705,5.5956626,5.452021,5.719744,5.234797,3.3134656,6.8052297,3.0516179,5.10258,5.6332827,5.793604
t77,4.8049054,0.108517416,4.404578,11.09941,7.3979316,4.5436935,0.60021085,4.2090287,4.8125644,3.1796088,4.319029,5.4998603,4.7530794,5.9157877,6.582912,3.8268237,4.402497,4.04715,4.583034,6.7948637,5.6903014,5.3409076,5.5643535,5.474316,3.6653278,6.9902034,3.1174493,4.9577847,5.818183,5.476371
t78,4.691128,-0.02000933,4.499644,11.197896,7.300722,4.737704,0.48447424,4.173395,4.762973,3.1624312,4.374801,5.540116,4.807906,5.9012327,6.538606,3.718058,4.390646,4.006929,4.539183,6.68638,5.631408,5.3236895,5.556623,5.3915706,3.5688608,7.0196795,3.0818424,4.974574,5.701784,5.55769
t79,11.5961485,4.605967,7.4788003,6.431285,7.38103,4.53761,1.4944091,5.8640447,6.5903864,1.505707,2.8487475,4.5804157,5.1855655,5.517301,5.824861,4.739395,5.508677,4.890841,4.7895217,6.308725,6.0882187,4.8910832,5.2796082,4.8448567,5.4578576,7.6208024,4.045481,5.8480253,5.5550594,5.8236938
t80,4.8079777,0.11223031,4.40278,11.096849,7.3999376,4.538399,0.60326666,4.2098,4.812208,3.179341,4.3181353,5.500373,4.750232,5.915668,6.5827274,3.8306687,4.400981,4.049666,4.583758,6.7975106,5.6908426,5.3400354,5.5634503,5.4772186,3.6682782,6.9914055,3.1170547,4.9572334,5.8215504,5.4741035
t81,4.633686,-0.081779204,4.5466557,11.2484,7.264168,4.819404,0.4255974,4.1548944,4.7418075,3.1498785,4.3947616,5.5617824,4.835931,5.8956385,6.5243196,3.6637387,4.3910637,3.988179,4.525146,6.6350956,5.604731,5.3186593,5.5596423,5.3487706,3.5155866,7.0267997,3.0639932,4.98461,5.6516376,5.597691
