,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t12,5.3323197,0.22344013,3.7130797,9.448391,-0.26798585,-0.6175736,0.06741411,0.13295326,0.17876063,0.7390195,0.90307564,1.7322652,-0.21112269,2.1369922,7.8829775,3.3548439,2.120381,-0.37318236,-0.38882902,7.0549374,-0.050254885,-0.24542348,-0.09069991,-0.06586926,-0.05718416,-0.055432692,-0.3640175,3.760687,8.714805,4.182123
t13,10.582029,0.59960186,6.188487,2.5942225,0.063367896,-0.09064719,0.08949752,7.426959,0.17590562,-0.22341962,6.145882,13.294795,-0.066040054,1.5649072,3.5893083,6.7461953,1.7404567,-0.22467741,-0.7720766,11.799574,4.1018376,-0.0987294,-0.19990629,1.2702948,3.1149757,-0.3200043,-0.059816882,2.4200215,15.847346,11.982476
t14,10.423318,0.592208,6.191561,2.1848938,0.15882832,-0.051261146,0.08533926,7.575333,0.29020798,-0.22553857,6.1184173,13.291147,-0.053845536,1.6905141,3.0824788,6.5025544,1.5095466,-0.19333349,-0.77035475,11.624241,4.14201,-0.09294398,-0.19823064,1.3714986,3.2910845,-0.31841585,-0.02748584,2.2901452,15.449712,11.730301
t15,3.460075,0.51867723,7.475927,12.013909,-0.5132843,-0.9318338,0.055942673,-0.10886717,0.2916279,5.0304294,0.02553192,0.84683484,-0.25041902,0.04741864,9.839322,4.413122,4.0525327,-0.7620055,-0.56331706,7.064406,-0.23904695,-0.4366845,-0.05911809,-0.1415945,-0.15633012,-0.09900286,-0.21119414,5.309702,4.873143,2.117219
t16,3.359186,0.053009268,1.1018156,7.911052,-0.21857053,-0.35250625,0.04061849,-0.029025521,0.2262869,0.86832213,0.009551881,-0.0043858495,-0.16665956,4.0853567,6.0068655,0.8411458,0.32923162,-0.11728122,-0.24607946,4.924077,-0.019522864,-0.14839494,-0.069819145,-0.0651796,-0.018834753,-0.060240667,-0.10411941,1.9387658,5.705871,1.4563465
t17,11.193681,0.6452758,6.833843,1.8119457,-0.019175276,-0.091685236,0.08841691,7.4111614,0.019523386,-0.22145122,6.5343823,14.441583,-0.045872927,1.6885098,2.6282766,6.772234,1.2779921,-0.20686968,-0.8114076,12.572695,4.019832,-0.08248799,-0.20334688,0.9283524,3.829061,-0.33063182,0.70109856,2.3861215,16.227865,13.403128
t18,10.44941,0.60810435,6.599935,1.2013197,0.80517685,0.13319646,0.08027378,8.627982,1.2613598,-0.25399074,6.4188647,13.828305,-0.015579846,2.0630946,1.4690212,6.6739335,1.0803024,-0.108655,-0.80636877,11.545077,4.884796,-0.08673323,-0.19759357,2.362985,3.3574486,-0.34383956,-0.006799511,1.7602792,14.923264,10.665648
t19,2.9007041,0.012082741,0.6026214,7.521974,-0.221136,-0.3021407,0.034027174,-0.03546737,0.23039797,0.8596508,0.013763333,-0.0118138,-0.15717058,4.342783,5.6624556,0.34157836,0.0050983164,-0.05636604,-0.20989864,4.4046984,-0.01879873,-0.12916282,-0.06409044,-0.061263073,-0.002693617,-0.06253891,-0.049729127,1.5279613,4.922682,0.8456875
t20,3.9757123,0.088304736,1.7285389,8.431974,-0.2368321,-0.42231876,0.048438836,-0.022352144,0.22172573,0.78677046,4.0415674e-05,0.25367638,-0.17949732,3.700826,6.5290656,1.4809796,0.72572917,-0.18298347,-0.28367737,5.5658484,-0.030969728,-0.17296751,-0.07505228,-0.0644203,-0.030902483,-0.053816974,-0.18759285,2.414584,6.6135287,2.1747177
t21,3.659232,0.06445495,1.3455437,8.147851,-0.22990972,-0.38160887,0.043806754,-0.026357539,0.22651538,0.8181609,0.0049248766,0.008557377,-0.17202699,3.9310677,6.2499027,1.123552,0.4792023,-0.14233595,-0.26013902,5.204163,-0.026750324,-0.1573802,-0.071226366,-0.06281825,-0.023277335,-0.05493205,-0.14796801,2.1188884,6.0917892,1.7426965
t22,2.873575,0.5582723,7.685875,12.571039,-0.55734617,-0.9576816,0.049802795,-0.14255849,0.32812542,5.9722123,0.044259988,0.35250667,-0.25356218,0.09517264,10.032148,4.303164,4.085269,-0.80160373,-0.58295554,6.8799806,-0.2718362,-0.4618743,-0.048394844,-0.15704022,-0.17649034,-0.12380664,-0.14830844,5.4135656,3.6449192,1.0603209
t23,1.7394954,0.48991776,6.317401,11.48571,-0.51789457,-0.77821654,0.03407057,-0.15193096,0.33745274,6.155273,0.067835234,-0.011247902,-0.22260374,0.97472626,8.733589,3.007416,3.1457622,-0.6722316,-0.5030674,5.562015,-0.24643643,-0.4083691,-0.03200499,-0.14964771,-0.170142,-0.1488042,-0.000109862456,4.4117417,1.8259853,0.00033413386
t24,3.2597945,0.027101643,0.8560681,7.8715096,-0.22296165,-0.331505,0.03844207,-0.021416305,0.22325052,0.76083404,0.011465018,-0.007911336,-0.166845,4.256466,5.943475,0.598218,0.18224412,-0.10171931,-0.23551074,4.7908964,-0.016852051,-0.14016129,-0.071244925,-0.06828737,-0.009657694,-0.05703591,-0.09219852,1.7397071,5.5858684,1.2388864
t25,2.9805896,0.008205423,0.5492537,7.680064,-0.21354294,-0.2971758,0.03479091,-0.022192482,0.22386293,0.7707461,0.015577433,-0.012609549,-0.16181336,4.4155726,5.7144947,0.26441625,0.017480228,-0.06958169,-0.21690825,4.484681,-0.012099712,-0.12941562,-0.06776745,-0.06600804,-0.00288759,-0.058468595,-0.058973003,1.4885745,5.1680803,0.84257
t26,2.530037,0.17586112,0.17586054,7.2299514,-0.20576902,-0.248057,0.028697867,-0.024289625,0.21972053,0.81653124,0.019213425,-0.018250532,-0.15277934,4.6856546,5.2609515,-0.020382961,0.027234955,-0.021228002,-0.1826622,3.9388719,-0.0035597614,-0.11796161,-0.062474065,-0.0557222,0.050427858,-0.06319657,-0.0020730186,1.110317,4.4407053,0.20008948
t27,1.9942188,0.6332996,8.12452,13.084701,-0.63148445,-1.0017142,0.038025007,-0.1910884,0.37850273,7.4836164,0.07044509,-0.006552519,-0.25461912,0.1529463,10.170377,4.3357,4.2360744,-0.8735968,-0.5972941,6.5350585,-0.3167239,-0.5075287,-0.029857326,-0.17701851,-0.21087694,-0.1554721,-0.06850022,5.395754,1.628371,0.00027752525
t28,1.4399334,0.5471166,6.828661,12.436379,-0.57860667,-0.76918966,0.036030248,-0.14825259,0.36534876,7.002133,0.08131189,-0.011497376,-0.23752272,1.0322663,9.426719,3.1676183,3.43365,-0.75690585,-0.55696845,5.9395413,-0.2739479,-0.44561696,-0.035055928,-0.17081332,-0.19467448,-0.17719251,0.4141023,4.9820566,1.8158629,0.00039423304
t29,1.6354727,0.6328354,7.7515574,12.91494,-0.6376173,-0.9601304,0.031907253,-0.19828035,0.39803258,7.8972216,0.08327952,-0.012369391,-0.24880567,0.6831559,9.954028,4.0790505,3.9992893,-0.82887775,-0.5670345,6.3361754,-0.30643365,-0.50438696,-0.025783507,-0.17256236,-0.21287662,-0.17267132,0.09718156,4.933837,1.0530546,0.0005785118
t30,1.3315673,0.6172821,7.7063246,12.018344,-0.6232917,-0.8952899,0.027076585,-0.19769755,0.35781187,7.7078404,0.08230885,-0.014692031,-0.23086184,0.4193948,9.48342,3.9010775,4.0620146,-0.82625496,-0.54548866,5.683736,-0.3109539,-0.48989075,-0.0196935,-0.17341705,-0.23026006,-0.16242701,0.099153,5.09131,0.48919046,0.0006042275
t31,1.2511196,0.51970094,6.2526417,11.550859,-0.56094795,-0.7345314,0.029846841,-0.16845636,0.36026093,6.8967686,0.08229434,-0.017986245,-0.22058803,1.3786349,8.7309475,3.0611665,3.0906196,-0.6936919,-0.49744692,5.4694657,-0.2609524,-0.42531386,-0.030160809,-0.16608943,-0.19334882,-0.16638249,0.551677,4.394532,1.0010612,0.00068600685
t32,11.123861,0.62088084,7.9113045,-0.13904959,1.7826192,0.7073137,0.075247504,10.705356,3.997945,-0.26859707,7.159001,14.5234995,4.0072885,3.3635757,-0.07165456,8.082528,0.5813844,1.054412,-0.7602742,9.249459,6.7930593,-0.005869149,-0.18734041,4.8577757,2.3217456,-0.47278303,0.14927085,0.38561743,12.60664,7.9464474
t33,11.108683,0.61646163,7.947607,-0.14364159,1.7456379,0.69184494,0.07481891,10.699014,3.985222,-0.2687994,7.156856,14.5282135,4.0199904,3.415797,-0.07214298,8.0560055,0.5511297,1.1070052,-0.7572344,9.210968,6.7488146,-8.925328e-07,-0.18681324,4.8392367,2.3745744,-0.47287565,0.16106904,0.36708033,12.572011,7.9068847
t34,11.896964,0.7081464,7.81524,-0.06805355,1.8764704,0.15363234,0.08232747,10.963411,3.7995033,-0.2823948,7.82437,15.295781,2.82195,3.21075,-0.05198106,8.799037,0.9486818,-0.0023457624,-0.8366491,10.316866,6.667396,-0.058214437,-0.19194849,3.9841208,1.3835803,-0.491879,-0.06752524,0.99642056,13.960854,8.942527
t35,10.26651,0.5665773,5.592034,-0.22159964,0.034096044,0.7025695,0.062332176,5.4581194,0.7566784,-0.16956319,5.960859,15.1273775,2.0163262,1.7007349,-0.03378707,5.028549,0.13127111,0.90153295,-0.664558,10.076972,4.0309315,1.2095854,-0.18452482,1.4152102,7.715396,-0.21410948,6.3924932,-0.0005042884,11.042165,13.795351
t36,12.074815,0.70970225,8.043441,-0.10952152,2.0321681,0.20944917,0.08048583,11.237212,4.240782,-0.28244063,7.9976916,15.415223,3.5776255,3.4094906,-0.071222365,9.07597,0.8115156,0.37054422,-0.83126754,9.93467,7.0175653,-0.04225075,-0.18948007,4.4385366,1.1903268,-0.5151998,-0.064345606,0.8164665,13.613161,8.479318
t37,1.1874723,0.5179381,6.175887,11.462104,-0.56157625,-0.71999866,0.028943026,-0.16904007,0.36115465,6.933537,0.08351207,-0.018953055,-0.21841489,1.4704438,8.655692,3.0192056,3.0404751,-0.68594146,-0.48963523,5.4003186,-0.25943825,-0.42292148,-0.029872516,-0.16502357,-0.19500808,-0.16749787,0.62924564,4.314677,0.87891364,0.00073749135
t38,0.67172843,0.7909748,9.265427,11.503718,-0.69644445,-1.0120295,0.01822268,-0.27288318,0.34453794,9.847946,0.10245644,-0.023217307,-0.22220108,-0.04302799,10.041692,5.0766916,5.1098566,-1.0388714,-0.6078213,4.929032,-0.4062932,-0.56883043,-0.0044112965,-0.22934817,-0.3399955,-0.14635392,0.045939077,6.0484447,-0.22949257,0.0009516279
t39,10.499406,0.59599835,5.6466503,-0.17083776,-0.005195232,0.42994842,0.06504528,5.636561,0.54996526,-0.17681925,6.16909,15.280487,1.4357879,1.6925653,-0.021601094,5.1578627,0.098284155,0.392847,-0.70645434,10.781695,3.9405608,0.77022284,-0.18849823,0.9173698,7.242656,-0.23372097,5.79383,0.37947506,11.883094,14.278384
t40,0.62307155,0.6138744,6.266826,11.413558,-0.63611877,-0.77386254,0.015152677,-0.19282722,0.40026936,8.732979,0.10912742,-0.025493918,-0.21770155,2.1824646,8.867842,3.3643415,3.0512888,-0.6663098,-0.46892586,5.2615385,-0.27341753,-0.4742103,-0.021905951,-0.17102033,-0.22877368,-0.22843789,1.486711,3.5781689,-0.08219177,0.0013999374
t41,0.84319127,0.4528333,5.1552796,10.18969,-0.52509403,-0.6126725,0.019671725,-0.15078685,0.32993233,6.6174974,0.09267495,-0.02493344,-0.19199428,2.0592198,7.7919936,2.2194316,2.423833,-0.5370235,-0.41066393,4.4983864,-0.22682074,-0.39332867,-0.026121434,-0.13939828,-0.17850912,-0.17047556,1.0402669,3.525343,0.35709342,0.0010693123
t42,0.7153651,0.45173603,4.944472,9.940994,-0.5217897,-0.5850877,0.017859926,-0.14488399,0.32746616,6.722174,0.096129306,-0.02643032,-0.18634418,2.2164364,7.581886,2.1239355,2.3094928,-0.51857734,-0.39867428,4.3490267,-0.22345383,-0.38878816,-0.025924815,-0.14434041,-0.18361358,-0.17066045,1.2058299,3.3679087,0.1604186,0.0011689863
t43,0.60557467,0.45122698,4.645146,9.586012,-0.5166269,-0.5579169,0.016036294,-0.1342588,0.31982273,6.8404207,0.09948978,-0.027234593,-0.17988904,2.4372087,7.3486657,2.0239637,2.1939228,-0.48499784,-0.38372943,4.1457663,-0.21521278,-0.38097605,-0.026716314,-0.14811681,-0.1892866,-0.17567357,1.4613154,3.1294773,-0.0053316616,0.0012732674
t44,0.0066891974,0.78202087,8.096469,9.921536,-0.6509993,-0.89604276,0.014890536,-0.25236157,0.3344608,10.80557,0.12872028,-0.024388345,-0.19501579,0.47319207,9.2034235,4.9800215,4.630853,-0.91918457,-0.5411168,3.8448126,-0.37413627,-0.5295165,-0.017957984,-0.26794252,-0.3799211,-0.15838408,1.0067699,5.377745,-0.33427778,0.0012937376
t45,0.11473251,0.78534657,8.467058,10.379442,-0.66532403,-0.92434055,0.015874837,-0.2588296,0.33676937,10.527118,0.12033438,-0.023272444,-0.20309354,0.16455066,9.448122,5.030535,4.7978683,-0.9607159,-0.56048447,4.1552114,-0.38383836,-0.5396253,-0.013840701,-0.25645316,-0.3689329,-0.15625666,0.7243247,5.6102185,-0.3095461,0.0011828678
t46,12.067111,0.65710515,8.919274,-0.22230856,1.9769741,0.94236577,0.076768965,11.982609,5.0991254,-0.27966595,8.037089,15.426391,5.772532,3.712214,-0.10903118,9.41108,0.5559991,1.349712,-0.78543,8.447518,7.6986985,-0.00056085974,-0.18343402,5.726259,1.1724036,-0.54579335,0.040339217,0.14989053,12.372374,7.465575
t47,0.43096074,0.8388216,9.852282,11.404599,-0.7027923,-1.0532748,0.019873658,-0.2954972,0.3485907,10.539041,0.10881066,-0.020964857,-0.22237016,-0.084475756,10.285329,5.583303,5.562183,-1.1127999,-0.62873083,4.707281,-0.4305065,-0.58827835,-0.004565996,-0.25478876,-0.37572756,-0.13583921,-0.0069924197,6.518724,-0.28534195,0.0009301701
t48,0.13724369,0.7419541,7.712635,10.014637,-0.63966393,-0.8626734,0.01425525,-0.24092045,0.3328011,10.225032,0.12218657,-0.025579281,-0.19672428,0.713858,9.006991,4.633384,4.2897496,-0.8730964,-0.5263228,4.025767,-0.35513386,-0.509257,-0.017806957,-0.24615294,-0.35431188,-0.16710542,1.028003,5.096992,-0.28716153,0.0012672117
t49,0.6022591,0.75356793,8.499584,11.019403,-0.6726614,-0.94536126,0.016327245,-0.25363153,0.33969834,9.667954,0.105783366,-0.024935149,-0.21364543,0.13682662,9.577685,4.717722,4.64176,-0.95139736,-0.5713521,4.708778,-0.37786502,-0.53866524,-0.008811751,-0.22326669,-0.33027405,-0.15671326,0.4096862,5.5296535,-0.22600491,0.0010641926
t50,0.7486934,0.5040691,5.578946,10.632489,-0.55410373,-0.6225831,0.02198722,-0.16880438,0.3528782,7.177509,0.09556662,-0.026740799,-0.20035534,1.9992069,7.985189,2.6701756,2.6700816,-0.6137756,-0.43514803,4.8108344,-0.24659689,-0.40879726,-0.027381953,-0.16097364,-0.20452131,-0.17827122,1.1354682,3.7627137,0.15132973,0.0011225562
t51,11.048876,0.53991514,4.86095,-0.3562029,-0.00010019013,1.9807867,0.06233857,5.260108,1.6269996,-0.14119022,6.415332,16.075615,2.9826093,0.9810475,-0.05205323,5.0739737,0.17170194,1.9020491,-0.6390653,8.238501,5.190861,1.9955003,-0.18483593,2.3859975,9.298395,-0.19237144,8.67989,-0.011648401,9.227497,14.240077
t52,0.035540074,0.51861453,4.233424,9.406032,-0.5279559,-0.35168466,0.014803026,-0.10411362,0.32715747,8.762819,0.13288,-0.034011606,-0.17979985,3.6330855,7.450262,1.7610462,2.058659,-0.470983,-0.39529586,3.9015954,-0.21372025,-0.38868847,-0.039573144,-0.18053845,-0.2413956,-0.28649783,3.2024498,2.8991704,-0.09400687,0.0016249481
t53,9.702248,0.4742908,6.002475,-0.34670547,-0.0034359675,1.7025456,0.056876257,5.5138125,1.4351951,-0.15613136,5.426621,14.878684,3.9346592,1.905298,-0.060378302,4.6367455,0.16856322,2.3079965,-0.55974597,8.096121,4.489958,2.5437152,-0.17797855,2.9515066,9.044486,-0.185463,7.666847,-0.010303521,8.887842,12.757878
t54,9.865588,0.5005188,5.8958254,-0.31399947,-0.001559753,1.4726261,0.058313966,5.5383024,1.2794461,-0.15972848,5.60632,14.978319,3.4134202,1.8591372,-0.053199314,4.762939,0.15790488,1.9283109,-0.5888949,8.642563,4.4202347,2.168969,-0.18036889,2.5797563,8.700204,-0.19464026,7.331168,-0.0076798648,9.442489,13.052412
t55,0.052456506,0.8168218,8.440624,9.470226,-0.61991405,-0.8856705,0.018215803,-0.277635,0.3403707,11.918772,0.14347875,-0.023612455,-0.19240426,0.40578046,9.253491,5.456475,4.9387736,-0.9634103,-0.5475956,3.5082338,-0.3877363,-0.53515524,-0.02003235,-0.29523885,-0.42248407,-0.17386836,1.246138,5.4868417,-0.41701603,0.0013515268
t56,0.029190175,0.8266045,8.694594,9.914634,-0.6474738,-0.9336293,0.016987603,-0.27928263,0.34177625,11.469888,0.13480334,-0.022030307,-0.19782203,0.048559256,9.473583,5.455615,5.000607,-0.9984902,-0.5641245,3.6419713,-0.3968564,-0.5462764,-0.01734836,-0.28755844,-0.41199884,-0.15519197,0.92048365,5.842311,-0.387445,0.0012476906
t57,12.1665325,0.6599859,9.049531,-0.23576029,1.9695433,1.0460968,0.07720584,12.128597,5.268186,-0.28043893,8.116318,15.534576,6.0204463,3.7573113,-0.113178395,9.499246,0.5556816,1.4637115,-0.7870731,8.317561,7.8131046,0.029032035,-0.18284668,5.8890686,1.0743841,-0.5547053,0.035903484,0.16032206,12.294735,7.324552
t58,0.15992391,0.50020796,3.0342665,5.6237397,-0.29943636,-0.2141178,0.018386008,-0.13827762,0.30794013,12.995524,0.1612318,-0.037067275,-0.14106819,5.2271776,6.4505386,3.3034277,2.6483023,-0.36175367,-0.2841428,3.3316412,-0.18355021,-0.38205048,-0.06723118,-0.23142137,-0.32161134,-0.45580333,5.2228875,1.1489766,-0.55112886,0.0020122873
t59,0.29416537,0.6021379,5.896812,9.892308,-0.5827791,-0.6713849,0.011297556,-0.1751913,0.33212194,8.5116625,0.107421994,-0.027340788,-0.19307555,1.8664122,8.109483,3.216221,3.0805848,-0.6470635,-0.4426769,4.301217,-0.27165172,-0.4345466,-0.0242396,-0.17975481,-0.2621734,-0.2096181,1.3660489,3.6148837,-0.14530583,0.001334774
t60,0.1126643,0.5992861,5.406477,9.387684,-0.5586862,-0.6272304,0.0083233025,-0.16539255,0.3222505,8.825367,0.11211707,-0.029333634,-0.18550621,2.2710276,7.8491063,3.2508912,2.9072614,-0.605647,-0.4239076,4.0810823,-0.2597452,-0.41507506,-0.028627591,-0.18917534,-0.2664802,-0.2252922,1.6842856,3.150476,-0.18674766,0.0014797903
t61,0.011775965,0.59779006,4.9770684,9.523092,-0.5510977,-0.5976953,0.008940407,-0.1632359,0.34783003,9.5792465,0.121817335,-0.033542275,-0.18872672,3.178753,7.816608,3.2859426,2.5865088,-0.54330796,-0.4188185,4.5145965,-0.25562948,-0.41734222,-0.02925443,-0.19129024,-0.25893188,-0.27130324,2.3187754,2.4109738,-0.20120308,0.0017848833
t62,0.3874356,0.60712063,5.872661,10.565336,-0.60129917,-0.70282066,0.012586873,-0.17748828,0.3647827,8.774678,0.11071052,-0.028345058,-0.20185812,2.3050678,8.358731,3.307893,2.898962,-0.6316849,-0.44661856,4.8091955,-0.2700793,-0.44984466,-0.023953943,-0.17668581,-0.24184424,-0.22415349,1.639771,3.3191154,-0.109110504,0.0014478557
t63,0.0752272,0.5811926,3.637556,8.623283,-0.46791017,-0.43535644,0.010452138,-0.15507576,0.36984682,11.833629,0.14384912,-0.04189904,-0.18887696,5.157048,7.637828,3.1938684,2.4462607,-0.4143818,-0.386472,4.8777156,-0.21981464,-0.40808815,-0.042479817,-0.20619579,-0.27423686,-0.42619652,4.160388,0.7750742,-0.40228188,0.0023385496
t64,11.930739,0.6202542,9.434566,-0.2984227,1.9649146,1.5442075,0.075643905,12.24192,5.660844,-0.2728722,7.8462753,15.389856,7.152387,3.8242595,-0.13225155,9.283093,0.38515046,2.1661036,-0.7310733,7.2626805,8.086765,0.64192885,-0.17778337,6.747107,1.541856,-0.5451267,0.66382146,-0.0038551746,11.203782,6.829877
t65,0.017036382,0.48250446,3.6811476,8.265184,-0.44801646,-0.38498864,0.015763279,-0.13760622,0.3136132,8.852129,0.11916539,-0.038596176,-0.16792394,3.8530176,6.7616086,2.4659536,2.0943964,-0.42587316,-0.35378265,4.057495,-0.20800628,-0.3559908,-0.041818034,-0.18076998,-0.23738325,-0.27441174,2.735768,1.9138273,-0.19538987,0.001778548
t66,0.12573251,0.5005773,4.258411,9.051454,-0.49761438,-0.47581026,0.0150593575,-0.14644578,0.32391495,8.105607,0.11406632,-0.035164878,-0.17602468,3.1632292,7.086264,2.5134866,2.1505353,-0.47578192,-0.37592077,4.128799,-0.22110637,-0.364185,-0.03588248,-0.1767851,-0.2287347,-0.2239339,2.0265357,2.4420648,-0.10745893,0.0016065332
t67,9.031904,0.47422045,8.181588,0.7305354,3.3251717,2.7078776,0.08905098,10.765,4.143357,-0.33077708,2.9299095,13.482299,1.9971935,4.3240433,0.18316992,2.5615616,0.5021003,4.3665676,-0.54830265,12.971052,9.047142,2.8392375,-0.25403365,11.948642,11.866973,-0.4561351,0.53196514,-0.018364191,14.029666,6.381641
t68,0.037265744,0.72610545,6.914349,9.220456,-0.5966954,-0.7916797,0.013957661,-0.23876242,0.34238395,11.180417,0.13994998,-0.029089557,-0.18689628,1.5763687,8.605552,4.6115227,3.998842,-0.7884933,-0.4895649,3.6940036,-0.33357593,-0.49645752,-0.026113879,-0.26945898,-0.36166742,-0.20961288,1.794559,4.3798885,-0.37431842,0.0015514739
t69,11.396932,0.47575265,4.4145727,-0.52903867,-0.008605922,3.487384,0.060730085,5.0554895,2.7434163,-0.110907346,6.623826,16.757446,4.670208,0.402909,-0.082435876,4.800326,0.22152837,3.3730416,-0.5650308,5.8472567,6.453516,3.2971067,-0.18025899,3.9965286,11.207334,-0.16497691,11.2300825,-0.026245639,6.702612,14.161862
t70,8.037214,0.42292258,10.1998005,-0.49182212,-0.13899806,0.4741615,0.04664024,4.850959,0.387722,-0.1517505,3.223066,14.093361,7.91471,4.4329267,-0.12621187,3.9994237,0.3000447,2.9033055,-0.416395,8.934715,1.4889253,4.3877206,-0.15322413,2.6909008,10.021385,-0.12432918,8.45221,-0.008826304,8.79802,13.013873
t71,0.10794606,0.85280955,9.416815,9.044131,-0.631334,-0.88285357,0.021808555,-0.30268943,0.33369583,13.502195,0.15801324,-0.017440693,-0.18622485,0.17958254,9.831956,5.8406596,5.5784693,-1.085834,-0.5737891,2.7468476,-0.4173561,-0.57782537,-0.020191263,-0.33596125,-0.4835251,-0.19151817,2.2504902,6.929604,-0.5691894,0.0012313867
t72,0.023774443,0.611912,4.7569933,10.108749,-0.560476,-0.6131398,0.009655388,-0.17166089,0.39440605,10.523974,0.1320045,-0.036564074,-0.20376354,3.9233227,8.239151,3.417893,2.5733566,-0.51111174,-0.4254845,5.107283,-0.24327305,-0.4328006,-0.0325577,-0.19658096,-0.25462317,-0.3361522,2.9418082,1.7443081,-0.2546652,0.0020569393
t73,0.056607503,0.5924046,4.09809,9.2708235,-0.50875235,-0.5166763,0.010124698,-0.16544817,0.38684127,11.384476,0.1399686,-0.04140422,-0.19671603,4.7218432,7.878376,3.3905883,2.5005639,-0.45004383,-0.3989485,5.0563912,-0.22690792,-0.42142507,-0.038698066,-0.2046194,-0.27035162,-0.3917788,3.6558871,1.0732205,-0.34697857,0.002286231
