,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t15,7.4041038,2.6616645,2.1187606,4.895273,3.8033388,7.794269,3.228637,2.3656082,4.7162185,4.474528,5.8101664,2.9841268,3.5799034,7.723564,5.969001,4.0225616,5.3245254,8.593091,6.6514926
t16,7.1726804,2.4988716,2.1392965,5.0365915,3.7439606,8.108957,3.2971601,2.16848,4.6980686,4.1443005,5.6653237,2.9171557,3.3888044,7.5811157,5.791162,3.9035027,5.227778,8.601817,6.6795244
t17,7.175422,2.4957623,2.1475585,5.0357003,3.760222,8.071497,3.277846,2.1782284,4.7149677,4.167814,5.6687145,2.930722,3.4043758,7.5990953,5.797628,3.9024847,5.257115,8.611323,6.685816
t18,8.204785,2.9835808,2.1185763,4.8779697,3.389449,7.0361366,3.431161,2.6662493,4.553964,4.6808286,5.9878716,3.1407611,3.6738796,7.616045,6.170745,4.1158037,5.07464,7.8690443,6.487552
t19,7.9756474,3.0166285,2.1333623,5.004792,3.4096441,7.2084637,3.5861654,2.6316638,4.487715,4.489421,6.024552,3.2881148,3.758987,7.406558,6.026166,4.0935054,4.9632096,7.8380365,6.4052353
t20,2.1378448,1.0476079,4.5344625,5.4586697,4.036001,6.0075912,3.4623501,3.4198883,5.5370092,3.9411306,6.499363,5.1550984,3.9632397,5.8110166,6.013834,3.9376981,4.4676304,6.711046,5.3109856
t21,8.151915,3.0759664,2.1420429,5.003618,3.3438513,7.0585704,3.6339636,2.6875868,4.45354,4.572747,6.0698442,3.333761,3.7771902,7.407195,6.063379,4.10138,4.953268,7.727852,6.3804235
t22,7.469218,2.6989934,2.0805662,4.8868566,3.7953146,7.7239685,3.221676,2.390795,4.727245,4.517991,5.8266525,2.9558399,3.5719569,7.739653,5.994037,4.0130324,5.329979,8.558917,6.6376624
t23,7.503652,2.6867323,2.000365,4.9228354,3.7174778,7.7671623,3.2701566,2.3578594,4.7345724,4.455908,5.798485,2.8854911,3.5238464,7.7163253,5.9662232,3.9768312,5.275044,8.489689,6.619489
t24,11.747459,4.971076,6.532279,4.7851796,3.463245,3.223019,3.0741565,0.98787934,1.4286523,2.4958928,1.3335528,2.4086106,4.5789313,8.458092,4.143814,2.4750695,6.5595374,4.2324567,2.1003053
t25,1.8958539,1.0397503,4.728441,5.524072,3.995882,5.871183,3.451115,3.3581538,5.589039,4.141681,6.3400416,5.314941,3.8671649,5.8332133,6.113801,4.003281,4.4613295,6.6494803,5.1938996
t26,1.7505493,1.0908366,4.739119,5.5158153,4.0461287,5.882788,3.5264394,3.3969188,5.627061,4.2148137,6.2889757,5.365555,3.900071,5.8516393,6.1376805,4.06498,4.3892794,6.535578,5.1252947
t27,8.092153,3.0481877,2.1814387,5.0262256,3.298963,7.0664306,3.6845415,2.646734,4.437879,4.5509377,6.059182,3.3405852,3.7450101,7.3446302,6.037864,4.070759,4.973321,7.7159433,6.411327
t28,8.041909,3.0433314,2.2161422,5.0010943,3.3090498,7.076571,3.653431,2.6148422,4.4402204,4.5210257,6.0141277,3.3069694,3.752141,7.330338,6.039393,4.0717297,5.00168,7.710822,6.4484363
t29,2.0956357,1.0286824,4.5731497,5.4062757,4.039922,5.966261,3.447661,3.3964584,5.5459943,3.9804838,6.458552,5.197757,3.9778244,5.8346744,6.026887,3.997655,4.431764,6.6456957,5.2598195
t30,2.1185138,1.0369422,4.574223,5.425183,4.0290227,5.9680533,3.4567885,3.4026418,5.5451617,3.981609,6.46054,5.199152,3.9675496,5.833941,6.0376153,3.9665809,4.4481096,6.6677628,5.264156
t31,2.0508115,1.0064203,4.629097,5.347196,4.028137,5.907484,3.4226022,3.3642538,5.5397706,4.0534353,6.4024825,5.2680235,3.985611,5.860419,6.051572,4.0491776,4.401139,6.5827894,5.189807
t32,1.8224438,1.0707916,4.7238445,5.5182395,3.9627047,5.8571734,3.516881,3.3813143,5.5906854,4.2164803,6.300896,5.3812785,3.8749106,5.856095,6.1630063,4.0294046,4.40152,6.5821233,5.0948343
t33,1.9750257,1.0114194,4.671226,5.4092875,4.005459,5.877196,3.4159713,3.3490772,5.5351086,4.1228495,6.36713,5.3252096,3.9473145,5.861324,6.098677,4.0388913,4.4205294,6.6026154,5.164151
t34,1.3396875,0.9984551,4.076039,4.3501196,3.8881176,6.2974925,3.7058337,3.6680825,5.2259808,4.01091,6.7661,5.062508,4.429343,5.657608,5.7379184,4.699793,3.3852239,5.980592,4.9420185
t35,1.737864,1.050384,4.656815,5.4191813,3.9944847,5.900343,3.5125473,3.4093337,5.5913215,4.157742,6.365133,5.3295016,3.9160638,5.818364,6.1018333,4.1228786,4.338988,6.52582,5.136059
t36,1.9252226,1.0457789,4.659825,5.4656587,3.9877934,5.8953643,3.4988081,3.39663,5.5738587,4.1266346,6.376231,5.3152213,3.927952,5.8337317,6.104375,4.012622,4.397499,6.5866885,5.1460786
t37,8.357459,3.0734112,2.0425584,4.9015436,3.4928408,6.9891744,3.4509277,2.7515335,4.5369234,4.6703205,6.031568,3.2337885,3.7610543,7.6524158,6.1503425,4.139838,4.9885826,7.7842274,6.371359
t38,8.255366,3.1139731,2.111458,4.9626985,3.427324,7.0232162,3.5433424,2.7124548,4.4781585,4.615665,6.0268006,3.3039644,3.7869117,7.5469503,6.095947,4.1015396,4.9734044,7.7161446,6.375334
t39,8.2133255,3.0514562,2.080139,4.903379,3.50348,7.0579815,3.4397726,2.6923473,4.5441823,4.595761,5.967042,3.2141876,3.7549174,7.602963,6.1205297,4.1164594,5.026558,7.8007636,6.4215856
t40,8.364231,3.1482127,2.0408754,4.9263415,3.566798,7.017126,3.4817595,2.7566698,4.516885,4.598067,5.9691987,3.3066359,3.8341749,7.624508,6.091458,4.1208315,4.967732,7.7067966,6.3342085
t41,1.8296828,1.0268071,4.573085,5.3153462,3.9843194,5.9578323,3.47427,3.4180026,5.5170755,4.0792994,6.445513,5.2587147,3.9725485,5.823937,6.0508895,4.151217,4.3054123,6.5442257,5.179047
t42,8.152252,3.083828,2.1293192,4.95307,3.429015,7.0591183,3.5390654,2.6829228,4.488606,4.5598545,5.9814444,3.2811248,3.7808034,7.4979787,6.07852,4.100606,4.9951468,7.73549,6.4010463
t43,1.7336837,1.1418015,4.857433,5.6748705,4.0281157,5.8256135,3.6201913,3.4066126,5.6633797,4.3155375,6.1809483,5.4377255,3.8467689,5.8510027,6.2133565,3.9285696,4.4389715,6.5577426,5.017934
t44,-0.6041559,7.919362,3.75281,3.3020027,4.0592237,3.60872,1.644299,2.7393677,6.7438245,4.85515,8.083824,5.4890113,6.0077777,7.6689663,6.464765,4.929939,3.6979368,5.890853,4.6982455
t45,1.7245739,1.0889034,4.7847157,5.551555,3.9710248,5.844906,3.5317347,3.3740685,5.677508,4.237894,6.2588196,5.3483143,3.8043694,5.845133,6.1274357,4.0728145,4.4362907,6.523826,5.107104
t46,1.851863,1.0647639,4.692711,5.546095,3.8970456,5.8524756,3.556141,3.3993425,5.5747743,4.2033944,6.3250694,5.371928,3.8660688,5.8183136,6.1631904,3.9727025,4.385798,6.6073694,5.075936
t47,1.2668908,1.4378089,5.152847,6.030105,4.1961746,5.74176,3.8907065,3.4649017,5.9776344,4.689107,5.8433714,5.6806936,3.6278884,5.977713,6.484435,3.8086376,4.500862,6.4921165,4.839391
t48,1.6203504,1.2015804,4.9190087,5.733114,4.06307,5.810953,3.6784923,3.4190896,5.735334,4.392254,6.114164,5.4838004,3.80016,5.867343,6.2593904,3.9462476,4.4329777,6.5220766,4.9830256
t49,1.6403874,1.1810169,4.9061303,5.7200985,4.046473,5.8216114,3.6640797,3.4191551,5.7134967,4.378152,6.1286397,5.467486,3.818272,5.861876,6.2408566,3.940471,4.4344654,6.551537,5.001606
t50,1.6338103,1.0877142,4.649918,5.408595,3.9969275,5.912801,3.5564606,3.4364526,5.5648108,4.215997,6.3366613,5.370475,3.9206169,5.814588,6.1643496,4.165606,4.2710447,6.5449266,5.112523
t51,1.5066075,1.2933515,5.006481,5.830918,4.1052427,5.7795467,3.7669847,3.4344966,5.8246818,4.491806,6.020355,5.568935,3.7262228,5.918347,6.3496943,3.8906853,4.450501,6.5135202,4.922674
t52,9.316078,3.40679,1.9572129,5.18554,2.9732056,6.6797695,4.1168337,2.9419146,4.306299,4.965539,6.55918,3.815686,3.857598,7.416345,6.0591593,4.1391473,4.773698,7.4398246,5.997318
t53,9.142568,3.3338075,1.9773947,5.168732,3.0378623,6.7462907,4.0363317,2.9179263,4.319959,4.9303613,6.514953,3.73159,3.8494072,7.410266,6.064325,4.12194,4.7682295,7.454725,6.0614443
t54,1.4692669,1.0840904,4.5910177,5.2995825,3.9853594,5.918379,3.5947847,3.4399738,5.539354,4.2479315,6.339879,5.392846,3.9540813,5.7854514,6.143086,4.3004446,4.1278515,6.4645853,5.058085
t55,0.45722175,0.31067246,3.7994933,3.2062018,4.228784,6.4770603,4.218832,4.637204,5.636747,3.5597699,7.0807977,5.3052545,4.430928,5.215252,5.331605,5.300319,3.1315823,5.695278,5.5390887
t56,8.967817,3.2927353,2.013823,5.132259,3.1171436,6.794532,3.9404473,2.8779554,4.352437,4.857012,6.430421,3.6366587,3.8522785,7.41855,6.082627,4.1246576,4.802562,7.509438,6.107237
t57,11.703394,4.9193373,6.492323,4.7947025,3.4169414,3.2415397,3.0767868,0.95129585,1.4180602,2.5139413,1.36253,2.4162657,4.579706,8.450209,4.17232,2.459174,6.5227175,4.1916175,2.1201088
t58,1.1296933,1.5226015,5.264174,6.1474137,4.177004,5.6894555,3.9924278,3.4584656,6.0598683,4.8048034,5.7398634,5.7255373,3.6065998,5.942556,6.541855,3.7745733,4.4779754,6.438879,4.7297473
t59,9.6705265,3.5553668,1.8856479,5.184848,2.7951918,6.5789585,4.317863,2.949226,4.2889194,5.057672,6.6345305,4.0148797,3.8418517,7.451385,6.0219374,4.1733346,4.7996764,7.4158688,5.9232197
t60,9.054479,3.2754965,1.945401,5.1999745,3.0551279,6.813562,3.9844902,2.9427257,4.288954,4.9357214,6.5077553,3.6747208,3.8076859,7.3702826,6.0273147,4.072856,4.752306,7.437665,6.0981197
t61,1.3181652,1.3821112,5.103424,5.9757643,4.123431,5.7491994,3.8631701,3.4394476,5.922002,4.63403,5.896947,5.619202,3.6944544,5.9042583,6.424017,3.8698006,4.433413,6.4549365,4.831151
t62,11.679465,4.9635167,6.423395,4.794279,3.427781,3.1891248,3.0087166,0.9341561,1.3780962,2.4434712,1.3657769,2.4884908,4.508023,8.527283,4.0918226,2.4007607,6.502471,4.1523075,2.1972632
t63,9.015673,3.3474145,2.0317514,5.13112,3.0810146,6.7447433,3.9855263,2.8727698,4.358779,4.859188,6.4723973,3.679509,3.8924153,7.407801,6.0955586,4.147266,4.80491,7.5031962,6.043201
t64,8.977976,3.300725,2.024101,5.1297293,3.1101308,6.7858796,3.9490006,2.877084,4.358232,4.8729787,6.4541326,3.6453989,3.8664415,7.4218383,6.0957985,4.134868,4.7848306,7.494539,6.092722
t65,0.4029503,0.39570782,3.6831636,3.1331747,4.303807,6.5352435,4.3035164,4.6666512,5.7089906,3.5251477,7.2028465,5.4000864,4.346763,5.06903,5.2304068,5.343161,3.1631289,5.7335277,5.4572096
t66,1.0788627,1.5511862,5.314542,6.19048,4.2269654,5.7007265,4.0257998,3.4914324,6.0869107,4.8481903,5.692152,5.7475753,3.579595,5.964277,6.567453,3.7543428,4.487262,6.420648,4.7163057
t67,1.2177397,1.4638151,5.203103,6.082244,4.1595755,5.712563,3.9402,3.4511871,6.0052013,4.736162,5.7964325,5.686483,3.6388338,5.9272857,6.497359,3.8095174,4.4576187,6.441178,4.7789493
t68,11.62774,4.8012567,6.3691993,4.7168427,3.3917487,3.2612836,2.9398866,1.0308405,1.4892964,2.3926277,1.5157771,2.5630083,4.3605356,8.614123,4.059613,2.4712603,6.5173078,4.2405024,2.32961
t69,11.669816,4.861541,6.4274216,4.7433333,3.3997126,3.2273471,2.9474707,0.999418,1.4584432,2.381902,1.4470605,2.5227969,4.402175,8.599992,4.042066,2.45877,6.523922,4.2208095,2.259439
t70,1.221227,0.9448785,3.9738107,4.115552,3.8848503,6.3733425,3.7822714,3.7413647,5.1879473,3.9794421,6.838209,5.061203,4.4971905,5.6076913,5.6590047,4.8348455,3.196055,5.8807383,4.921131
t71,0.30723083,0.33385628,3.6068227,3.040004,4.393074,6.497657,4.321777,4.74043,5.741776,3.491951,7.240571,5.400658,4.3337092,4.961297,5.1943154,5.3991804,3.1993167,5.8195133,5.5447974
t72,0.41566768,0.3368085,3.7536209,3.164241,4.2742414,6.50711,4.2675824,4.6627417,5.616599,3.5146775,7.0500984,5.31761,4.38051,5.2408643,5.280764,5.3506684,3.1722522,5.6516786,5.4901686
t73,1.2519869,0.9696648,3.838777,3.9955738,3.8151128,6.479012,3.7682955,3.6592407,5.005708,4.0289297,6.896821,4.990956,4.636047,5.6641154,5.5867734,4.921343,2.9648435,5.7502937,4.7492766
t74,1.3052099,0.9903759,3.9265964,4.149174,3.8315804,6.4161053,3.731355,3.6518264,5.0671463,4.0316195,6.8443604,5.004887,4.5725045,5.6744843,5.647342,4.826738,3.1190703,5.828525,4.8036284
t75,10.29986,3.6025722,1.8741801,5.326589,2.7295113,6.409664,4.425974,3.0930147,4.245707,5.1590433,6.8913794,4.110569,3.8731458,7.4312267,6.1619344,4.165823,4.710698,7.3174043,5.680765
t76,0.7679563,1.8221968,5.3071027,6.5879803,4.2047997,5.656365,4.251563,3.4424345,6.41943,5.2666335,5.4879565,5.796271,3.4688811,5.921668,6.7655873,3.6021094,4.7279067,6.4759765,4.610595
t77,11.683367,4.906414,6.4515495,4.7542605,3.430338,3.1715407,2.955484,1.003828,1.412891,2.3746464,1.3843029,2.502487,4.41273,8.589069,4.032036,2.4300025,6.538251,4.1691885,2.2190332
t78,0.7291006,1.7443169,5.460183,6.625401,4.2782946,5.6075697,4.3076015,3.4732199,6.367378,5.2626987,5.3945103,5.85033,3.4109433,5.951431,6.7448993,3.6299794,4.6526184,6.424423,4.5566587
t79,0.5736163,1.8043864,5.743688,6.6618886,4.272054,5.641581,4.309973,3.5877583,6.390083,5.290272,5.2872086,5.905577,3.4609063,5.9268675,6.7716227,3.6178372,4.6661587,6.469635,4.4856243
t80,-0.7186349,8.063571,3.7652476,3.180861,4.000542,3.4835727,1.5784073,2.7167509,6.76417,4.887022,8.058754,5.5412555,6.119547,7.7809353,6.490594,5.019652,3.6504056,5.889213,4.7155466
t81,0.545554,1.8571457,5.641119,6.7271156,4.303069,5.607328,4.315027,3.4763985,6.445644,5.369351,5.313947,5.817269,3.4473982,5.8981404,6.7986813,3.626926,4.6964483,6.454623,4.4598145
t82,0.470314,1.8316746,5.6588106,6.7060056,4.3332453,5.504941,4.395426,3.4467103,6.4200816,5.340825,5.3328795,5.789713,3.4263825,5.8117123,6.80033,3.6673923,4.697517,6.460028,4.4151
t83,10.621209,3.6571715,1.6672947,5.1683345,2.4156473,6.2685714,4.712201,2.993578,4.354954,5.259396,6.775979,4.3824363,3.6870651,7.383133,6.027407,4.160352,4.739904,7.3210235,5.7850137
t84,0.42737806,0.36500373,3.704434,3.1628926,4.281805,6.475663,4.216725,4.6316814,5.6408844,3.5890882,7.1480355,5.3214355,4.4129186,5.1352496,5.288002,5.298997,3.1427062,5.7589755,5.4897356
t85,0.40305588,0.37717435,3.7024953,3.1518357,4.310145,6.49711,4.203917,4.661907,5.6685224,3.6103399,7.143238,5.3502307,4.369984,5.121393,5.242269,5.2972527,3.135097,5.731854,5.4453793
t86,10.255437,3.5791178,1.8953079,5.337673,2.7664428,6.444711,4.393855,3.0983121,4.2275257,5.1151204,6.898834,4.0776706,3.8938806,7.427402,6.172312,4.1343513,4.7131953,7.301781,5.6611247
t87,-0.81493497,0.8599011,1.7188042,2.1424842,2.9296687,5.7473135,4.837769,2.782182,4.460409,4.2622166,7.533645,6.0375786,4.1239634,5.8002486,4.483366,7.1320786,0.25657335,5.9677696,3.383351
t88,10.846947,3.741901,1.6510748,5.0899515,2.3942132,6.2135787,4.7642155,2.979569,4.382985,5.319388,6.6944323,4.4480906,3.6730719,7.435292,5.9583383,4.2408195,4.850321,7.42778,5.7062926
t89,11.657669,4.9758987,6.5328083,4.867343,3.3618586,3.2301245,3.0476687,0.8947994,1.4029512,2.4294963,1.2833927,2.3965724,4.5120053,8.502049,4.061982,2.4843283,6.452207,4.197038,2.0846064
t90,10.8270035,3.7415159,1.6666087,5.027802,2.3951793,6.25649,4.7519217,2.9333012,4.4388046,5.2993793,6.6294003,4.4364405,3.6319366,7.471812,5.898888,4.2908792,4.91516,7.493909,5.748943
t91,-0.8836583,0.84759134,1.5726833,2.303469,3.1440363,5.620933,4.725759,2.9719777,4.407544,4.2324543,7.437163,5.8873453,4.296318,5.7728715,4.5036416,7.0921936,0.286573,5.9126296,3.5479212
t92,0.42416054,0.25163767,3.7734659,3.16796,4.2532864,6.4903874,4.255704,4.6714573,5.662766,3.5099673,7.079283,5.3091383,4.4517713,5.234166,5.3043485,5.3500333,3.1005332,5.657445,5.5995274
t93,0.3371992,0.27505925,3.7202833,3.0661,4.3122187,6.451666,4.2380767,4.766173,5.7124596,3.5255287,7.0582423,5.373573,4.441196,5.169283,5.263508,5.3242803,3.124729,5.65405,5.58089
t94,10.853888,3.7310736,1.6471876,5.052087,2.3836691,6.2390046,4.7612786,2.9419281,4.426124,5.305028,6.6577735,4.4416165,3.6342142,7.448856,5.921429,4.2636228,4.8850546,7.464038,5.7487907
t95,0.3162674,0.4011573,3.6215065,3.0390668,4.3822665,6.502196,4.258222,4.75929,5.7975044,3.5223098,7.190473,5.4850693,4.3975463,4.982678,5.1747103,5.361411,3.0988169,5.747702,5.487842
t96,1.189058,0.9387723,3.8892705,3.9820116,3.8652797,6.4337587,3.8025968,3.7323518,5.1212883,3.9816487,6.8902774,5.0358143,4.565921,5.6059113,5.6035695,4.9150586,3.048923,5.805984,4.8621264
t97,-0.8608381,0.841799,1.6836864,2.18695,2.9785295,5.7261786,4.8271465,2.8188293,4.406221,4.2332573,7.5252085,5.9732475,4.153288,5.759152,4.460627,7.138207,0.23352847,5.9127564,3.433898
t98,10.353128,3.6463487,1.9079977,5.3041744,2.722151,6.3860793,4.4405484,3.0946684,4.211565,5.1642485,6.8726263,4.128479,3.8957868,7.4342604,6.136861,4.2038345,4.7118425,7.28926,5.6905885
t99,0.47052968,1.9676106,5.6723647,6.6788206,4.192042,5.571496,4.4080825,3.6411715,6.5044713,5.388195,5.350534,5.943516,3.435,5.840594,6.813394,3.498601,4.7307386,6.4077997,4.466929
t100,10.556564,3.7211986,1.7852708,5.1878,2.473681,6.3447256,4.678314,3.0352774,4.281155,5.218232,6.7558312,4.3762345,3.7660275,7.497884,6.0339823,4.2548556,4.756155,7.3525662,5.7555685
t101,9.732471,3.5444682,1.8500606,5.1547303,2.7938635,6.5373616,4.3481183,2.9105341,4.336277,5.0716467,6.6104097,4.023187,3.8103967,7.4489627,5.9956603,4.1860695,4.8317957,7.454814,5.9195013
t102,9.744274,3.5297973,1.8918021,5.215417,2.806916,6.527719,4.3349543,2.9638617,4.2756467,5.0673294,6.6794057,4.01254,3.8657076,7.4163527,6.04892,4.158537,4.7690144,7.3847995,5.877277
t103,-0.7794883,8.925464,3.9240303,3.1028905,3.4731448,3.3800595,1.3360608,2.8653042,6.953418,4.944894,8.328938,5.4903836,5.9980826,7.628977,6.232333,4.9197626,3.480993,5.9047203,4.4690704
t104,0.53800964,2.0004525,5.49006,6.7501616,4.229495,5.641792,4.277353,3.4740827,6.5370903,5.4478655,5.372823,5.7927856,3.5058923,5.8957524,6.832813,3.5721195,4.7916956,6.501482,4.5068884
t105,-0.6585387,8.131253,3.8280697,3.2601604,3.9260418,3.547331,1.552614,2.7844276,6.802206,4.9189925,8.142355,5.4626517,6.024225,7.685999,6.4069858,4.92829,3.6478126,5.9219685,4.6481004
t106,-0.6277643,8.109296,3.85902,3.3410008,3.8734353,3.576296,1.6037928,2.846005,6.7131004,4.970721,8.116018,5.4222713,6.0029526,7.660823,6.3377767,4.950029,3.6891377,5.9920497,4.602788
t107,0.40914148,1.897812,5.505053,6.8096876,4.300544,5.4336042,4.483841,3.4137666,6.5326242,5.479458,5.3517747,5.82169,3.364459,5.784207,6.8440285,3.6098545,4.789426,6.4295387,4.4434586
t108,-0.6318768,0.7762908,1.8313057,2.341427,3.1263018,5.8438315,4.668087,2.884617,4.3035307,4.382756,7.2728667,5.846731,4.174771,5.8351874,4.7561417,6.947733,0.44560704,5.8236456,3.6667223
t109,-0.5745428,0.8847948,1.8947563,2.2836335,3.057423,5.930444,4.774307,2.831529,4.2574544,4.4714084,7.260502,5.9521394,4.1348047,5.934841,4.8403687,7.041105,0.3954185,5.834009,3.6248205
t110,0.3301792,0.34884346,3.7016032,3.0659935,4.339356,6.421044,4.2115607,4.750934,5.7195787,3.604821,7.170085,5.396069,4.406571,4.970666,5.2641563,5.320856,3.139335,5.8361025,5.527366
t111,9.957714,3.5755973,1.9670751,5.2822666,2.7711084,6.569774,4.382195,3.0199356,4.17419,5.0014343,6.707077,4.0765166,3.8947432,7.4433618,6.0912495,4.0751886,4.7337594,7.296933,5.838074
t112,10.0047455,3.5851896,1.9188199,5.2710047,2.7390852,6.498144,4.4132237,3.0255766,4.2072268,5.062207,6.7480645,4.100726,3.8842325,7.4279904,6.085154,4.125076,4.7296376,7.3095026,5.807291
t113,9.63831,3.5114093,1.9251181,5.222064,2.8493752,6.5722733,4.270953,2.987325,4.2701654,5.0438066,6.662155,3.96772,3.8751562,7.425073,6.0569425,4.1549954,4.7588553,7.3862863,5.8986526
t114,-0.80278707,8.898547,3.9335206,3.22527,3.5552561,3.3922582,1.3557607,2.9258795,6.9600477,4.9788675,8.280303,5.554111,6.097303,7.728731,6.2960296,5.003251,3.4689534,5.8706374,4.5410185
t115,0.4582651,1.8849963,5.561953,6.812008,4.297993,5.534952,4.4249077,3.4021957,6.530228,5.470347,5.297504,5.8233705,3.4038494,5.8424206,6.8399696,3.6255825,4.773127,6.4426575,4.4489903
t116,-0.760576,8.870186,3.8819401,3.08415,3.4965827,3.3627126,1.3529072,2.8207462,6.9091644,4.906735,8.302411,5.4455547,5.982996,7.611402,6.249499,4.9132195,3.5249946,5.9317994,4.4799023
t117,-0.8042074,8.867556,4.0473723,3.2297714,3.4016974,3.3731294,1.3128952,2.9153807,7.0048914,5.027475,8.316185,5.5444283,6.0159326,7.65151,6.274554,4.9103475,3.4308236,5.7774673,4.504208
t118,0.7586803,1.6788938,5.619072,6.447964,4.286757,5.6210265,4.3039956,3.5558553,6.2485075,5.097276,5.456148,5.8656697,3.4594235,5.927023,6.727999,3.6434367,4.53558,6.375276,4.509148
t119,11.659776,4.9774156,6.4335766,4.820268,3.4032938,3.17411,3.0047333,0.9059545,1.3738168,2.4221618,1.3428183,2.4771457,4.494534,8.545208,4.047269,2.4017215,6.475204,4.1274886,2.1871512
t120,0.45679623,2.039673,5.578137,6.8243904,4.271842,5.6190825,4.232699,3.4709616,6.5419354,5.505815,5.2562184,5.775205,3.4468708,5.9738708,6.819915,3.573332,4.762694,6.4464393,4.499985
t121,0.49229395,1.9927565,5.5182896,6.7593527,4.2978578,5.5868325,4.263721,3.4030216,6.517561,5.439825,5.3595963,5.7167773,3.500825,5.8679867,6.831009,3.6211717,4.784328,6.4976206,4.4665437
t122,0.41801047,2.027712,5.5791826,6.7145076,4.190392,5.524052,4.4375076,3.5910108,6.5633907,5.4490023,5.4045563,5.9004936,3.4344428,5.7840977,6.846517,3.4913068,4.792871,6.4033093,4.453457
t123,-0.72967184,8.132638,3.676866,3.2000432,4.0869756,3.4740765,1.6552529,2.697933,6.800917,4.7851562,8.099487,5.563651,6.155449,7.818433,6.534709,5.0399246,3.651928,5.895217,4.731629
t124,-0.70376384,8.070591,3.7688615,3.1775758,3.9970436,3.4977736,1.5806394,2.7165358,6.763982,4.8912373,8.072464,5.5254545,6.09994,7.7622094,6.4859567,4.995145,3.6554184,5.8682413,4.687126
t125,-0.64399815,0.89694566,1.7571393,2.2717957,3.0311182,5.753483,4.7838354,2.85667,4.371173,4.288297,7.320732,5.9183145,4.165302,5.8421383,4.657138,7.0361943,0.4700327,5.884208,3.579294
t126,-0.64783865,0.9068844,1.7860106,2.314336,3.1058595,5.814089,4.7951813,2.878081,4.421239,4.3334575,7.335858,5.936461,4.178272,5.896784,4.7796326,7.0436625,0.4788445,5.9073963,3.6479828
t127,11.802004,4.858337,6.561388,4.7356505,3.4362228,3.1148043,2.8370216,1.0738486,1.5395398,2.2926443,1.3598609,2.4250913,4.278766,8.655709,4.0041924,2.5070486,6.621723,4.1834197,2.2342787
