,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t17,11.921756,5.6965647,4.409033,4.370877,5.312401,4.111509,5.0736895,4.2360544,5.114546,3.5598717,6.262607,2.679173,4.683433,5.5219917,4.855827,2.3268442,6.428755,8.06409,4.7222123,5.1657906,5.3867984,5.430676,5.285321,3.6991954,6.1030135,4.4515543
t18,11.174232,6.2295527,4.825562,5.283593,4.9085073,4.174106,4.9848843,4.590643,4.2323203,4.460353,5.352973,3.7094011,5.5397515,5.38435,4.020489,4.5461345,5.7229767,7.025776,5.15416,5.1797385,4.8419843,4.8752217,4.218915,4.3534317,6.7775855,5.3969116
t19,11.928437,5.6630616,4.4054484,4.3519773,5.3307643,4.091456,5.0466366,4.2388606,5.133524,3.540725,6.2795115,2.6600263,4.698662,5.511793,4.874044,2.3453043,6.4404435,8.038476,4.7028503,5.186057,5.424081,5.4573646,5.303601,3.7079222,6.1322827,4.433381
t20,11.941681,5.616078,4.380436,4.403232,5.335697,4.0649786,5.016783,4.2872148,5.0820804,3.5914698,6.22653,2.712606,4.721231,5.5163097,4.8222604,2.3664677,6.3992763,8.037003,4.7037582,5.170841,5.4709334,5.495476,5.2495275,3.7471163,6.124462,4.4885488
t21,11.141371,6.189774,4.8581414,5.3078585,4.891647,4.2049823,5.005451,4.5686555,4.2656226,4.4670258,5.34182,3.688192,5.5512557,5.3666306,4.050985,4.54839,5.695508,6.9875255,5.1551733,5.169933,4.824053,4.8601246,4.2021,4.386492,6.7729964,5.377158
t22,12.643096,4.9573545,4.030681,3.405826,6.0868793,4.218267,4.4437246,4.4635754,5.96304,2.906858,6.8860526,1.9952807,4.7884817,4.7181954,5.5511227,0.90823513,7.013193,7.577426,4.027409,5.7228355,6.278578,5.983388,6.093259,3.77894,6.6431656,3.5106616
t23,12.426305,5.1591115,3.8137586,3.4131932,6.047534,3.6674495,4.373541,4.49131,5.7581024,3.1044471,6.7979217,1.8738244,4.4953094,4.900746,5.587473,0.8497203,6.802287,8.235427,4.0287795,5.7601285,6.22919,5.973442,6.073699,3.6829958,6.291767,3.7656336
t24,12.624793,4.921479,4.0182447,3.435639,6.0549607,4.188798,4.4507747,4.4980793,5.9397354,2.875941,6.8623576,1.9579655,4.7521563,4.755472,5.5572577,0.9477481,6.995599,7.604251,4.062137,5.734446,6.2451525,5.94619,6.0797787,3.7853951,6.619822,3.5491018
t25,12.60086,4.895892,3.961616,3.433081,6.044924,4.141807,4.449591,4.525638,5.891581,2.8476686,6.841632,1.9533902,4.7168016,4.777536,5.5726495,0.89950866,6.981066,7.6462603,4.0730014,5.7275124,6.2295575,5.937101,6.0779147,3.7856903,6.5859365,3.553203
t26,12.626086,4.8685865,3.995204,3.4790776,6.0177426,4.1473064,4.469675,4.536481,5.9004493,2.815507,6.8598104,1.9348274,4.7356453,4.800735,5.5720897,0.9420891,7.003169,7.638214,4.042971,5.7510777,6.1984725,5.8956757,6.074175,3.8048954,6.6218553,3.55587
t27,12.584178,4.9303365,3.9400811,3.4787443,6.026226,4.023217,4.4918075,4.4974313,5.8207364,2.8601673,6.8307233,1.9686911,4.699286,4.7881503,5.5495024,0.88794905,6.937434,7.7576027,4.107253,5.6787033,6.2083673,5.9036245,6.031197,3.7237253,6.5511804,3.5738115
t28,12.649519,4.902212,4.045157,3.4375894,6.061891,4.223644,4.444381,4.505077,5.9727654,2.862574,6.8724065,1.9314402,4.749913,4.7537093,5.5472846,0.9962498,6.991324,7.5691514,4.105453,5.73031,6.2537985,5.9404016,6.0764604,3.773516,6.641856,3.565996
t29,12.420228,5.0977025,3.8783374,3.4870596,5.9779925,3.7702796,4.478519,4.505987,5.7138257,3.1036391,6.7522855,1.9500288,4.5676694,4.926942,5.57942,0.91605014,6.851445,8.115291,4.097926,5.7042165,6.1544604,5.8864017,6.0174413,3.744649,6.3154545,3.723352
t30,12.583723,4.914483,3.9413548,3.4597282,6.0074186,4.0828543,4.4654164,4.5471687,5.849608,2.857795,6.832483,1.934908,4.708297,4.808127,5.5836644,0.9022118,6.98467,7.700925,4.03309,5.7545,6.188422,5.905285,6.07385,3.8054986,6.576205,3.5677996
t31,11.13545,6.2900376,4.871405,5.3334603,4.9602814,4.1528435,5.0228496,4.6774783,4.1457047,4.5403795,5.3637767,3.8341148,5.5784163,5.31978,3.957899,4.657955,5.7205462,6.962519,5.1294394,5.2541165,4.8252773,4.8132443,4.196608,4.34638,6.825005,5.469174
t32,12.584636,4.913417,3.9232304,3.4616876,6.0269647,4.0388584,4.4787602,4.518426,5.8156633,2.848638,6.8301826,1.9620389,4.700098,4.788452,5.5664463,0.8672485,6.952868,7.737189,4.088088,5.6957574,6.2074466,5.914912,6.048951,3.7486272,6.5569243,3.5604308
t33,12.53844,4.9845815,3.914594,3.492033,5.99927,3.936998,4.4967713,4.4975863,5.7770867,2.9101615,6.8026705,1.9617658,4.6605268,4.8281407,5.5493045,0.89110667,6.914818,7.85056,4.1048484,5.681723,6.1806946,5.886745,6.020572,3.7081232,6.4895935,3.6237016
t34,12.379932,5.129293,3.9087,3.5199203,5.9487243,3.7962599,4.5195823,4.5067515,5.6632805,3.1520119,6.7218504,2.001851,4.5656667,4.990892,5.5586963,0.9757301,6.8295703,8.116897,4.1319475,5.694143,6.118241,5.859207,5.987551,3.7748616,6.279836,3.7717829
t35,12.600876,4.929975,3.9425533,3.5095012,6.0270476,4.0083327,4.5229363,4.4769387,5.8085413,2.8364522,6.8403177,1.9757441,4.7106524,4.7652717,5.5248723,0.8871748,6.9178786,7.7682734,4.130237,5.6522264,6.208591,5.87691,6.0027986,3.6948621,6.570261,3.562261
t36,12.595276,4.911259,3.9459116,3.4796824,6.026089,4.0434737,4.4889774,4.505878,5.8306074,2.843913,6.838311,1.9636357,4.7069,4.7875643,5.5558414,0.88873696,6.950251,7.735258,4.0971985,5.688153,6.2074456,5.903261,6.039539,3.7372005,6.566036,3.5640926
t37,12.423683,5.1355963,3.8601384,3.4525404,5.989326,3.7531047,4.4472246,4.502529,5.7190228,3.0867608,6.757616,1.9246035,4.565777,4.9108734,5.5664124,0.8969397,6.8586555,8.129626,4.0484667,5.7456346,6.1707945,5.903238,6.0368557,3.722931,6.3314624,3.747868
t38,12.359799,5.137261,3.7954454,3.4486992,5.9456615,3.7172654,4.4830337,4.5576696,5.6909266,3.1533296,6.7078643,1.889784,4.5224857,4.888777,5.6089487,0.8366677,6.898174,8.139145,4.0485544,5.772701,6.1271505,5.8638206,6.0519657,3.7677045,6.2741456,3.722632
t39,12.434882,5.0896935,3.8992472,3.497448,5.965195,3.8003726,4.498467,4.5056124,5.7041802,3.0875518,6.7481,1.9679058,4.599474,4.9312935,5.569632,0.9362072,6.866386,8.079574,4.0974116,5.703349,6.140472,5.867224,6.004196,3.7563457,6.3366528,3.718859
t40,12.393693,5.2085147,3.8334742,3.4174814,5.971954,3.736794,4.4465256,4.516657,5.684781,3.1036892,6.7322497,1.9056348,4.5636306,4.9058833,5.541495,0.8858242,6.8847566,8.139693,3.989379,5.80859,6.1581273,5.891883,6.0501456,3.7201364,6.3278813,3.7996473
t41,12.420597,5.1536703,3.87314,3.4615378,5.9831815,3.758706,4.458526,4.4967265,5.701106,3.089795,6.753112,1.9426905,4.5780745,4.930483,5.550263,0.9185157,6.855167,8.132509,4.0490355,5.745188,6.163266,5.89615,6.02373,3.724031,6.332083,3.7684207
t42,11.111445,6.2760067,4.889593,5.331906,4.9153004,4.1735,4.996699,4.6499424,4.15925,4.527972,5.3364534,3.8186212,5.5661817,5.3461742,3.9674194,4.684854,5.730001,6.96713,5.1525683,5.2185054,4.8149314,4.8230176,4.1829066,4.334029,6.81678,5.4691486
t43,11.074664,6.321346,4.9335713,5.36565,4.925472,4.169832,5.017781,4.6798973,4.122021,4.5669518,5.3138795,3.8657217,5.566356,5.316729,3.9211974,4.7420173,5.7480044,6.950856,5.167994,5.2532125,4.78728,4.804029,4.1532936,4.346526,6.809854,5.507752
t44,11.105338,6.2594433,4.873361,5.3237224,4.89715,4.17636,4.9834332,4.641981,4.1620307,4.511917,5.3287287,3.794163,5.568891,5.361117,3.991296,4.67371,5.726512,6.9665947,5.162856,5.202139,4.811461,4.8230457,4.1702104,4.3259196,6.8171377,5.462604
t45,11.009047,6.35785,4.9661603,5.391796,4.897403,4.200335,5.0037117,4.6698213,4.109991,4.574458,5.264465,3.8920846,5.545824,5.2901163,3.9016418,4.8252916,5.768751,6.977014,5.2384844,5.2335534,4.760815,4.8201613,4.1040025,4.340498,6.763006,5.548351
t46,-3.9533973,4.7836413,5.1185775,3.8692083,4.090495,4.340562,6.5910683,5.5480843,5.1780987,2.6112843,5.770327,4.799373,3.961331,4.88026,5.443801,4.7274065,5.8303494,6.501461,3.9167874,6.024753,4.294668,3.4390695,5.1450562,5.9184203,4.9820037,4.405639
t47,11.073526,6.3626113,4.984756,5.375497,4.9334574,4.1411943,5.0294623,4.7139277,4.084158,4.592707,5.310887,3.9142692,5.5555563,5.3506246,3.8691258,4.797455,5.7913475,6.936367,5.143709,5.2967353,4.766794,4.791752,4.170985,4.3478427,6.8364153,5.5243635
t48,-3.901814,4.7360845,5.093973,3.9101853,4.0202966,4.358249,6.6191864,5.54076,5.224427,2.508127,5.728409,4.9047823,3.8792503,4.8510838,5.331831,4.679213,5.7838287,6.4198027,3.8385572,6.0644326,4.3697414,3.4837875,5.084804,5.897699,4.9685955,4.37306
t49,-3.9507108,4.7723656,5.148496,3.8691344,4.0144386,4.332836,6.6288238,5.5167847,5.181614,2.5533488,5.7490854,4.912128,3.895276,4.8419867,5.3706098,4.712782,5.7987614,6.4549966,3.868346,6.018469,4.3164806,3.476568,5.15104,5.8873944,4.987703,4.4015627
t50,-3.9792318,4.848621,5.147929,3.8467257,4.106085,4.335002,6.6162252,5.5282764,5.1554294,2.6243255,5.772257,4.952138,3.9725146,4.839043,5.367542,4.746859,5.809427,6.4855022,3.8941126,5.9511433,4.289079,3.4356945,5.1744556,5.903508,5.0025163,4.4393415
t51,10.92125,6.373069,5.1138916,5.457255,4.8429527,4.257955,5.0271754,4.641316,4.128377,4.6456876,5.192274,3.9181173,5.5305996,5.235519,3.889731,4.9229293,5.784144,6.9254184,5.2761097,5.227397,4.6894608,4.7914386,4.0751734,4.4011226,6.70806,5.5619135
t52,-3.9286082,4.723399,5.1019697,3.8638647,3.993142,4.33618,6.5951543,5.5673413,5.19187,2.5387762,5.769422,4.9916744,3.8572233,4.8801403,5.2957797,4.68754,5.829872,6.457105,3.875925,6.0754123,4.340522,3.436768,5.0975056,5.9404044,4.9788237,4.4101906
t53,-3.939229,4.786655,5.130474,3.886681,3.9830902,4.3409595,6.63692,5.5390353,5.1811657,2.4914844,5.7096534,5.096103,3.847955,4.822358,5.20801,4.7085366,5.7896075,6.407582,3.8300002,6.0093594,4.350478,3.5065322,5.1234837,5.886271,5.0058556,4.4721875
t54,-3.9515326,4.7503977,5.1204586,3.8469133,4.0103364,4.3368044,6.595004,5.564996,5.178391,2.5612178,5.7968836,5.0046315,3.8761327,4.878091,5.316612,4.7003856,5.8284206,6.480393,3.8868682,6.0438056,4.3111143,3.428932,5.13051,5.9479303,4.98482,4.4304447
t55,-3.9956255,4.910804,5.182142,3.865324,4.1090846,4.3327885,6.644719,5.5210147,5.122497,2.6016195,5.7104397,5.01299,3.9739344,4.8200374,5.307331,4.767485,5.788187,6.4778457,3.8703005,5.8891015,4.280584,3.5011156,5.2010574,5.8574715,5.0321517,4.532192
t56,-3.9884589,4.8653283,5.1773386,3.854164,4.080862,4.3278985,6.639995,5.5104327,5.1400685,2.6006932,5.734396,4.9628797,3.955396,4.8227763,5.3514767,4.7547994,5.7956448,6.4738536,3.878771,5.930067,4.286183,3.4779217,5.1927323,5.867083,5.0155244,4.4771805
t57,10.949764,6.437215,5.018805,5.4206424,4.8857107,4.2056727,5.013497,4.6694136,4.083203,4.6044145,5.2171187,3.9526718,5.5280523,5.2634215,3.8305647,4.949605,5.790484,7.0000935,5.2912183,5.2438545,4.727268,4.82804,4.0630608,4.362829,6.7134104,5.601716
t58,10.823945,6.426504,5.1857743,5.505661,4.809744,4.295013,5.0144053,4.636771,4.07635,4.661391,5.111103,3.974388,5.4905076,5.208044,3.8084316,5.0769353,5.8287916,6.998713,5.393762,5.214436,4.650282,4.825779,3.9909108,4.395544,6.630964,5.6594296
t59,10.84512,6.3962927,5.17259,5.503196,4.8060713,4.291412,5.0154705,4.6338496,4.0829597,4.6541424,5.1183233,3.958119,5.4943914,5.224163,3.8181748,5.0459085,5.827768,6.9766355,5.363396,5.2167826,4.6510015,4.8203945,4.0028625,4.3949924,6.65935,5.642679
t60,10.778699,8.329601,0.12522413,4.3264804,5.5184875,2.3904443,3.856193,5.926295,1.8537854,3.9735365,5.4784575,5.6288137,5.8060436,5.708726,1.6800585,6.239896,5.67331,8.472325,5.9281726,5.5063906,5.551791,6.140564,4.073266,3.337141,7.214994,7.229849
t61,10.940769,6.41793,5.04949,5.431263,4.862562,4.2230926,5.0202174,4.6459107,4.105589,4.613833,5.199053,3.9346728,5.522477,5.262295,3.839012,4.947724,5.7895145,6.987376,5.2949357,5.2339654,4.7088795,4.821883,4.059279,4.3841376,6.698293,5.59108
t62,10.820755,6.429835,5.146066,5.502747,4.7716017,4.2900844,4.9705486,4.634518,4.02425,4.616526,5.057079,3.9851177,5.462522,5.248171,3.77262,5.111036,5.873046,7.0630107,5.438069,5.18942,4.645517,4.8694444,3.9618027,4.3428645,6.6358824,5.713097
t63,10.086455,1.266144,6.726763,7.7439566,4.981806,6.449708,6.414641,4.435355,4.2988605,4.9733233,5.1703806,3.888467,4.9657583,4.7366724,2.3408072,5.8525925,6.270913,4.973989,4.1759634,6.8884044,4.325144,4.852282,2.5276527,5.6944094,8.004217,6.7038827
t64,10.8314495,6.383014,5.161895,5.50479,4.7763357,4.3109255,4.971751,4.603249,4.04708,4.607549,5.090168,3.925782,5.4613376,5.266863,3.8034,5.0659695,5.860417,7.02728,5.39919,5.1776896,4.6301904,4.8624606,3.9771132,4.348984,6.627895,5.676115
t65,10.861268,6.3781133,5.185276,5.5031643,4.8195343,4.2868085,5.0481267,4.639454,4.1272798,4.6858106,5.145903,3.9501867,5.519635,5.204647,3.8508976,5.002598,5.797384,6.9185247,5.318502,5.2374606,4.6562314,4.7822995,4.0277576,4.433767,6.6860495,5.598899
t66,-4.0924153,4.968747,5.347498,4.083314,4.4690375,4.5015063,6.7208977,5.340331,5.215612,2.7301846,5.730158,3.9104338,4.411663,4.7146173,6.137642,4.8752875,5.5845127,6.6492352,3.917937,5.854998,3.990742,3.7010493,5.5196013,5.7238708,4.9919987,4.406749
t67,-3.8789012,4.6325135,5.055116,3.8693426,3.9348307,4.3190045,6.591748,5.5772004,5.22357,2.483122,5.7267413,5.031272,3.7940526,4.884432,5.215986,4.655179,5.8566213,6.3904467,3.8610241,6.178622,4.4227047,3.4084017,5.0009265,5.943074,4.9601436,4.3363023
t68,-4.087938,4.9578524,5.3176794,4.0194063,4.3456645,4.4346385,6.7167172,5.3540072,5.174219,2.7080755,5.713072,4.164301,4.281761,4.7210217,5.9286184,4.8563056,5.6537642,6.585878,3.9017942,5.8733797,4.0791965,3.6461885,5.429357,5.722608,5.018836,4.4202313
t69,-3.985398,4.862853,5.184042,3.8734548,4.1227016,4.3266544,6.647456,5.483976,5.1481633,2.6209946,5.707996,4.7738667,4.0108595,4.816356,5.467954,4.774996,5.796065,6.47878,3.8991606,5.9377885,4.2782016,3.4892242,5.2047095,5.8374543,5.008026,4.427082
t70,-4.0222964,4.9033675,5.165642,3.8207185,4.1537952,4.3260612,6.620411,5.5351443,5.0956283,2.6627479,5.757761,5.0323234,4.0011826,4.827869,5.331326,4.801756,5.841437,6.514043,3.9198678,5.908644,4.269357,3.3990157,5.1981807,5.9075027,5.0425596,4.5276256
t71,10.41179,0.12447369,7.094357,7.91939,4.536956,6.6374025,6.6492996,4.3367443,4.453089,5.421413,5.289888,3.7784264,4.6436763,4.368092,2.167332,6.2601743,6.5435596,4.3623405,4.206861,7.0110517,4.2332134,4.625419,2.3056164,5.726672,8.176586,6.9714837
t72,-4.036748,4.943449,5.164148,3.7921586,4.1381607,4.3112345,6.600194,5.558707,5.0856495,2.6756306,5.7783003,5.078406,3.9976625,4.8388705,5.2911415,4.8030887,5.8450546,6.5148573,3.9326074,5.8678102,4.2524543,3.3913283,5.2122564,5.925591,5.0453334,4.567667
t73,-3.9988863,4.875252,5.2051077,3.9006474,4.1730266,4.3460827,6.6573606,5.4594226,5.15852,2.6444325,5.708523,4.6131177,4.073014,4.8032413,5.582571,4.7957172,5.77426,6.505849,3.910959,5.9299192,4.2378287,3.5122135,5.2498775,5.8186793,5.0035005,4.410914
t74,-4.071957,4.9591184,5.3229003,4.0294366,4.373856,4.445317,6.712936,5.347235,5.185841,2.7115002,5.7270155,4.080037,4.3127546,4.7288647,5.999717,4.8583837,5.6314254,6.6143875,3.9064531,5.8699636,4.057317,3.6635473,5.4569783,5.72206,5.0045314,4.404575
t75,10.136259,1.3603112,6.6980777,7.727005,4.9623704,6.4159865,6.415464,4.464839,4.31517,4.923051,5.1581035,3.8572693,4.9778037,4.7892737,2.3310575,5.810993,6.3011866,4.9829826,4.167196,6.8782344,4.320799,4.9038515,2.5595732,5.712375,7.971825,6.711249
t76,10.054816,1.3412783,6.6621256,7.7218194,5.040073,6.3826003,6.3619075,4.4547267,4.2738023,4.971728,5.1521435,3.9252548,4.9933877,4.7191,2.3861563,5.8364153,6.2296615,5.039689,4.219598,6.860411,4.3007054,4.8550453,2.5778558,5.6744056,7.975426,6.66098
t77,10.442165,7.314314,5.8927507,5.4934087,4.7845798,4.4971447,5.0743046,4.4624257,4.3913736,5.039843,4.9883146,4.2126236,5.4657903,4.57736,4.092153,5.6173477,5.770873,7.043059,5.7141457,5.126886,4.460581,4.699863,4.257435,4.767279,5.9165187,5.381234
t78,10.106657,0.6136655,6.907445,7.8406286,4.845748,6.6168957,6.5468035,4.349297,4.339311,5.158324,5.214445,3.8555675,4.8368516,4.594358,2.2714734,6.020348,6.3209496,4.7401104,4.108062,6.9582195,4.3126345,4.727109,2.3896563,5.699695,8.099994,6.800122
t79,-3.7837546,4.2982845,4.9159045,3.782839,3.7687216,4.236581,6.51297,5.6622586,5.2838836,2.4442852,5.7070775,5.1448545,3.6184916,4.9812813,5.034374,4.564097,6.035303,6.312742,3.9313855,6.56293,4.5948787,3.1847005,4.7097344,6.056431,4.8869076,4.134761
t80,-5.1258397,6.026531,6.179313,4.107647,4.988513,4.850013,7.9674473,4.114914,3.8166099,2.756554,4.7183228,6.4320655,4.0600815,2.9829698,5.091404,6.1461143,5.395743,6.49725,3.216102,5.0877156,4.40471,3.480646,6.108039,4.739585,6.2746315,5.7123365
t81,-5.102175,6.007927,6.143689,4.1044083,4.970643,4.8529224,7.910425,4.1537867,3.8562717,2.7365549,4.720518,6.3826103,4.052265,3.0578234,5.0894203,6.1118207,5.3940034,6.5004525,3.2363098,5.0918045,4.403678,3.4547071,6.0707726,4.751976,6.2602935,5.6891665
t82,9.997617,1.1227108,6.7642827,7.7706146,4.993465,6.4795666,6.3960514,4.394944,4.2944098,5.0709677,5.1750355,3.9307601,4.9173913,4.6129127,2.3661416,5.931409,6.238361,4.9532566,4.2198377,6.897122,4.302893,4.754613,2.486221,5.6530213,8.052553,6.6643925
t83,10.026161,1.0989236,6.7559013,7.777102,5.0618577,6.536239,6.4839325,4.405531,4.2307224,4.993833,5.198204,3.9617229,5.0113997,4.6912723,2.3364928,5.8564324,6.1925597,4.951525,4.0879765,6.9098887,4.37268,4.8359413,2.4854445,5.700358,8.050083,6.772733
t84,-4.067625,4.9675198,5.3425584,4.0522146,4.439361,4.469172,6.7144613,5.3179326,5.186856,2.7007816,5.701003,3.9228988,4.3831635,4.7168593,6.116104,4.8599844,5.583838,6.621543,3.909684,5.8367934,4.0074854,3.6862996,5.4929843,5.6958637,4.9999676,4.425372
t85,-4.023421,4.9639783,5.23334,3.8586965,4.219683,4.2977324,6.668335,5.441143,5.101432,2.6960723,5.660905,4.589655,4.123002,4.7961955,5.563427,4.825035,5.7967796,6.4889884,3.927113,5.841966,4.252044,3.5020483,5.252005,5.771769,5.028298,4.440321
t86,10.086703,0.6914605,6.8457303,7.820458,4.9130464,6.5858397,6.520939,4.385347,4.321987,5.101959,5.1928134,3.8429165,4.895563,4.6328883,2.2750318,5.9582305,6.2885823,4.817884,4.0969815,6.9515414,4.3367395,4.762605,2.4353268,5.7191944,8.053791,6.780464
t87,10.251973,7.7152486,6.2806334,5.599453,4.5813193,4.642432,5.1012545,4.315516,4.434191,5.144416,4.487587,4.1901507,5.3851433,4.4541993,4.2892995,5.923186,5.630165,7.176895,5.7401114,4.8872747,4.408208,4.619398,4.3638325,4.854717,5.6611676,5.4686704
t88,-4.106133,4.9900117,5.3658967,4.09384,4.4811416,4.5099344,6.724993,5.328577,5.2153234,2.746655,5.7491875,3.8858223,4.425607,4.711832,6.1613283,4.8805027,5.5677342,6.667906,3.9104254,5.848712,3.9719574,3.7233999,5.5393076,5.717683,4.994923,4.403152
t89,-3.7298357,4.2665668,4.8561,3.814385,3.785921,4.1936874,6.4837174,5.70482,5.2548757,2.408642,5.6887527,5.123071,3.6340234,5.0286336,4.98567,4.5895605,6.0953045,6.279978,3.947399,6.612001,4.650095,3.1223867,4.663728,6.0627246,4.9164386,4.0714297
t90,10.693522,6.3555613,5.2739635,5.61023,4.5407195,4.5076666,4.921754,4.442166,3.9661465,4.4621944,4.779978,3.7814894,5.324362,5.4981804,3.5718577,5.3114476,6.0358057,7.2881413,5.604319,5.117917,4.441989,5.049418,4.02534,4.382999,6.526927,5.833879
t91,-3.772984,4.2294374,4.8968472,3.7615564,3.732821,4.215957,6.5058365,5.670236,5.300154,2.4413524,5.691698,5.169814,3.5810325,4.991303,5.004417,4.546252,6.065106,6.291105,3.9472477,6.6438856,4.6324725,3.1507168,4.6509643,6.0717545,4.868899,4.1010103
t92,-3.7704709,4.2366033,4.8939805,3.7695758,3.7392094,4.2274723,6.5000343,5.6735086,5.2975507,2.4378562,5.7063355,5.1679173,3.5870495,4.9932365,5.0044656,4.5448804,6.058635,6.3035364,3.9368558,6.633746,4.6175146,3.151917,4.6575017,6.074976,4.873262,4.1022034
t93,-5.161354,6.048435,6.2475104,4.1006246,5.008981,4.8161697,8.0654955,4.0553074,3.7530022,2.7973366,4.7534366,6.5162306,4.083296,2.8369522,5.111842,6.189731,5.4079275,6.498425,3.1857502,5.103402,4.4076214,3.5434322,6.175063,4.739577,6.274873,5.7425714
t94,-3.6996644,4.1312594,4.8054147,3.8096547,3.7490795,4.183027,6.451781,5.726603,5.274739,2.3995006,5.7024465,5.1645703,3.5911057,5.0467367,4.9422956,4.559882,6.125481,6.2857695,3.93873,6.77241,4.665391,3.0684714,4.5586667,6.097555,4.9042,4.0138664
