,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t11,0.96480817,5.1298103,-0.51423657,-0.16096452,-0.10199676,-0.07127851,-1.0314596,5.2453713,-0.18924065,6.958259,0.6361469,-0.106260024,-0.00937922,2.847038,-0.27814522,1.1108948,0.2559263,-0.6048422,-0.36551398,0.37565368,0.37700143,-0.24560769,13.399623,11.828098,0.69982946,5.158272
t12,0.2350953,-0.17394762,-0.9635283,-0.07212718,-0.1047711,-0.09791666,-0.18772703,-0.07688095,-0.102118984,0.0018802959,0.48289654,0.75200313,-0.3550165,8.272739,5.0423894,3.6543863,3.1288471,-0.404226,3.412414,-0.081061594,0.18368718,-0.14638801,0.95590377,1.1221961,0.3991556,0.005808735
t13,0.3062188,-0.22353955,-1.2262021,-0.08617604,-0.093926065,-0.11339241,-0.33078766,-0.06628881,-0.13713077,0.0031999953,0.59541035,-0.013262883,-0.42301625,10.513522,4.973686,4.908323,3.1776898,-0.55848575,3.283126,-0.10405874,0.23658055,-0.17568064,1.8552723,2.0321183,0.8144294,0.030893913
t14,0.30192527,-0.24254698,-1.1489244,-0.08593597,-0.14465989,-0.120927244,-0.21724682,-0.10191439,-0.13065863,0.002363706,0.56805927,0.64026237,-0.43200567,10.329733,6.8049884,4.35163,3.6146982,-0.49788496,4.442447,-0.101031564,0.23018314,-0.18105264,0.90446806,1.1948069,0.124385476,0.013910235
t15,0.9265823,5.10098,-0.37047732,-0.14925705,-0.11502729,-0.06462764,-0.89649785,4.7472253,-0.17043445,6.8950653,0.58868927,-0.09809304,0.19875327,1.9391885,-0.2658945,0.7137299,-0.020198561,-0.51700485,-0.3516078,0.8571473,0.3557827,-0.23354764,12.712229,10.840651,0.57964563,5.0454993
t16,0.9109426,5.0396724,-0.28536797,-0.14288197,-0.120586604,-0.0659172,-0.82799983,4.436383,-0.16338156,6.837637,0.56430465,-0.09443784,0.36985388,1.4757311,-0.2580556,0.49991974,-0.03391611,-0.47158104,-0.34345734,1.153856,0.3438639,-0.22589809,12.358529,10.312012,0.4816906,4.9064198
t17,0.90747136,5.072335,-0.30012697,-0.14270584,-0.11899085,-0.06512339,-0.8268522,4.641691,-0.16423595,6.8000255,0.5675611,-0.09626862,0.40655476,1.6270658,-0.25926554,0.5710045,-0.0302235,-0.47626093,-0.34194443,1.0555099,0.3440076,-0.22744255,12.314314,10.395702,0.5663234,4.9288783
t18,0.36506823,-0.28679162,-1.3587856,-0.10222483,-0.15754606,-0.13562527,-0.2837521,-0.11093066,-0.15899117,0.003090131,0.65552014,0.3573197,-0.49893618,11.970199,7.5684533,4.988862,4.0065503,-0.6002054,4.8401875,-0.115174696,0.26867825,-0.21043883,1.3948363,1.4539216,0.27846447,0.02328324
t19,0.903631,5.0365243,-0.2786353,-0.14057276,-0.12007989,-0.06600916,-0.8079277,4.560864,-0.16343182,6.772617,0.560119,-0.09600047,0.46907735,1.5435516,-0.2571055,0.5178585,-0.031612534,-0.465205,-0.33855563,1.1462492,0.34155285,-0.22490488,12.2411175,10.2690735,0.54581666,4.8626056
t20,0.9033656,5.0370913,-0.2770563,-0.14047365,-0.12013265,-0.066097975,-0.80656016,4.55329,-0.16317585,6.772321,0.5595491,-0.09598626,0.47070724,1.536183,-0.25697124,0.509963,-0.03209604,-0.46504483,-0.3383231,1.150462,0.3414233,-0.22467212,12.234618,10.261929,0.54715693,4.858996
t21,0.4078011,-0.3163478,-1.49715,-0.11219605,-0.1694216,-0.14545062,-0.32096958,-0.1181269,-0.17842735,0.0036837775,0.71149004,0.14646651,-0.54296726,13.095964,8.118418,5.404767,4.2215743,-0.669865,5.1573973,-0.12840343,0.29602727,-0.23074648,1.6317319,1.6116724,0.38955784,0.030348238
t22,1.273841,6.631966,-0.10351941,-0.19290009,-0.21729639,-0.08701479,-0.98441285,4.5109687,-0.20266701,9.776353,0.701222,-0.11062556,0.33526337,0.6977788,-0.29874825,-0.06827282,-0.12144167,-0.53598505,-0.4370896,3.3208218,0.41016707,-0.28012884,16.452024,12.012456,-0.015986001,6.127831
t23,1.0944551,5.59831,0.8098253,-0.14667039,-0.19749665,-0.1002403,-0.66171503,3.444325,-0.1573694,8.162422,0.53932536,-0.1059335,1.0607432,-0.008224593,-0.2556129,-0.089584365,-0.11514733,-0.34229836,-0.3452373,3.620503,0.34701192,-0.2265166,13.116901,9.426426,-0.0128303915,4.6682234
t24,1.3017833,6.7145886,-0.07583473,-0.19613715,-0.22756591,-0.08996999,-0.98295707,4.4639807,-0.20433699,9.996261,0.7070767,-0.11146981,0.3568778,0.56330407,-0.30093727,-0.08244163,-0.13062935,-0.5327665,-0.43983382,3.5804577,0.4119527,-0.2819745,16.722977,12.04453,-0.018909616,6.159411
t25,1.2428709,6.4290953,-0.045974012,-0.18372193,-0.21920963,-0.09019704,-0.91393673,4.2554207,-0.19331542,9.462964,0.6681622,-0.10900086,0.45889178,0.4574804,-0.28804147,-0.07738564,-0.12294366,-0.49229908,-0.4150653,3.5012429,0.3968784,-0.26997936,15.82166,11.454295,-0.01749998,5.804305
t26,1.2438259,6.415432,-0.03450865,-0.18283251,-0.22061798,-0.09125711,-0.9043178,4.221254,-0.19255076,9.464858,0.6647256,-0.109020986,0.48335013,0.39557716,-0.28708628,-0.08010477,-0.12428758,-0.48640814,-0.41373372,3.569449,0.39543292,-0.2689935,15.772698,11.38578,-0.018173045,5.7705345
t27,1.284122,6.2296047,1.2860062,-0.17213698,-0.26027232,-0.11425349,-0.7231221,3.476149,-0.17462137,9.700689,0.61063814,-0.10791671,0.84760076,-0.020291261,-0.27511692,-0.16082771,-0.1770455,-0.3930032,-0.37823153,5.0925546,0.36447322,-0.24508056,15.363332,10.1852665,-0.0324823,5.2218194
t28,1.2845321,6.557894,-0.012275971,-0.18780391,-0.23022772,-0.09458216,-0.91834813,4.2396507,-0.19590993,9.8315935,0.6805565,-0.11053339,0.49039298,0.28269252,-0.29345286,-0.09682031,-0.1378394,-0.4976533,-0.4232722,3.841965,0.40073672,-0.2725951,16.267511,11.570499,-0.021166688,5.910977
t29,1.0991869,5.8186874,-0.011870519,-0.15788393,-0.17630343,-0.089772955,-0.7910385,4.003387,-0.17314555,8.250058,0.5892267,-0.108508684,0.7941412,0.3510242,-0.27013925,-0.045428287,-0.08659874,-0.41338077,-0.37378973,2.8202422,0.3721609,-0.2461516,13.724041,10.347701,-0.0042824647,5.0916343
t30,1.2486347,6.33004,0.17012158,-0.1781369,-0.22978234,-0.097492956,-0.8489167,4.021231,-0.18548717,9.479177,0.6487688,-0.10836095,0.541522,0.14367518,-0.28265873,-0.09842164,-0.13960466,-0.46104813,-0.40035036,3.9538727,0.38478088,-0.26152626,15.569394,11.029593,-0.022930298,5.5889964
t31,0.38880694,-0.31693107,-1.3965801,-0.11466346,-0.20417626,-0.1520454,-0.18838154,-0.14716193,-0.17162779,0.0027832384,0.6624854,1.2050266,-0.5289591,12.61824,9.488071,4.64314,4.5441937,-0.5917046,6.27138,-0.123791724,0.27802914,-0.23667546,0.7973604,0.76838595,-0.008346546,0.009656573
t32,1.2484547,6.3378925,0.11591769,-0.17936136,-0.2286238,-0.09682966,-0.8555796,4.0356803,-0.18601021,9.482889,0.6508591,-0.10886788,0.53037226,0.16779968,-0.283489,-0.09631375,-0.13778648,-0.46423402,-0.40159458,3.9093294,0.3860538,-0.2623783,15.59815,11.083343,-0.022443155,5.601156
t33,1.248683,6.029293,1.3631753,-0.16664107,-0.25811377,-0.1142704,-0.6722848,3.3300502,-0.16585454,9.392252,0.5816177,-0.10744164,0.8790893,-0.021086069,-0.26403448,-0.15799479,-0.17439748,-0.36263737,-0.3575271,5.082436,0.35159343,-0.23688772,14.743629,9.804579,-0.03389723,4.898027
t34,1.1000143,5.872494,-0.03634244,-0.15964904,-0.17212287,-0.087771036,-0.8148309,4.079287,-0.17565934,8.256103,0.5986684,-0.10887455,0.75116825,0.51173973,-0.271598,-0.038279533,-0.08256114,-0.4245451,-0.38084117,2.7025135,0.3768222,-0.24989404,13.830229,10.511829,-0.0045560254,5.1587543
t35,1.2482692,6.2345185,0.6236112,-0.1733675,-0.23943907,-0.1039919,-0.78623855,3.7676165,-0.17872441,9.431897,0.6259463,-0.10875904,0.6622165,-0.0047265114,-0.27672997,-0.118859455,-0.14995688,-0.42489266,-0.38609904,4.3682194,0.3733008,-0.25325438,15.280795,10.597256,-0.027128683,5.342168
t36,1.2489754,6.330646,0.21540594,-0.17798829,-0.23065054,-0.09803701,-0.8450999,4.002972,-0.18523273,9.476161,0.64744306,-0.10914744,0.5490542,0.1241398,-0.2824908,-0.0998951,-0.13858452,-0.4577514,-0.3999711,3.9930239,0.3840203,-0.2613435,15.561207,11.010228,-0.023516126,5.5673227
t37,1.0972383,5.721672,0.3965451,-0.1523448,-0.1833693,-0.09644949,-0.7271295,3.7159662,-0.16590022,8.187548,0.5666148,-0.10799505,0.9293699,0.06268923,-0.26254544,-0.06668271,-0.09769754,-0.37380978,-0.36068273,3.2471974,0.36181384,-0.23804845,13.4042635,9.888292,-0.010123255,4.8099976
t38,1.097537,5.5979247,1.0048256,-0.14630567,-0.19790412,-0.10512983,-0.6412885,3.384805,-0.15647501,8.141391,0.5336571,-0.10794043,1.0888897,-0.009931428,-0.2531649,-0.09584346,-0.114375696,-0.32544148,-0.34103283,3.8089461,0.34548506,-0.2261394,12.979808,9.277036,-0.015503289,4.471281
t39,1.0989975,5.788006,0.12856698,-0.156697,-0.180201,-0.093959086,-0.7655952,3.935062,-0.17128941,8.221248,0.57933134,-0.10885431,0.85202193,0.21814503,-0.2688995,-0.051331565,-0.094414346,-0.40213528,-0.367038,2.9654918,0.36745408,-0.24358352,13.586826,10.184887,-0.0048676324,4.939067
t40,1.0983273,5.6823773,0.5623846,-0.15205877,-0.1895136,-0.10086324,-0.7038629,3.6909506,-0.16474092,8.180865,0.556191,-0.1086452,0.98038447,-0.003395327,-0.26300207,-0.070696354,-0.1064746,-0.36684263,-0.35182497,3.356157,0.35620964,-0.23534565,13.279757,9.744643,-0.008166167,4.688187
t41,1.0984122,5.6806345,0.5712593,-0.15149565,-0.18980965,-0.1007978,-0.70128995,3.688253,-0.1645426,8.183626,0.55521894,-0.10860096,0.9921247,-0.0035043296,-0.26252034,-0.07180555,-0.107537925,-0.3657513,-0.35115582,3.3685462,0.35619545,-0.23524462,13.274607,9.734142,-0.008425612,4.6897726
t42,0.41946208,-0.33335698,-1.4334173,-0.12265293,-0.23288138,-0.16550297,-0.14289348,-0.17147878,-0.1840391,0.0027757436,0.6737326,1.6929948,-0.5627305,13.257914,10.72797,4.4275675,5.03038,-0.6117957,7.2024403,-0.13481142,0.28889725,-0.25835314,0.49535474,0.51895964,-0.016061326,0.0033881597
t43,0.41022208,-0.32459542,-1.3931079,-0.1202446,-0.2334995,-0.16484298,-0.121427774,-0.17324573,-0.18029644,0.0026356464,0.65638953,1.8730277,-0.5544466,12.983856,10.727944,4.2257667,5.0373793,-0.5956197,7.2352576,-0.13348815,0.28002322,-0.2558144,0.36088043,0.42079604,-0.018227344,0.00030397947
t44,0.37541202,-0.29576704,-1.3061358,-0.10879004,-0.22552492,-0.16328992,-0.080359764,-0.16640766,-0.16680488,0.0024084672,0.62101936,2.1659212,-0.5310629,12.214762,10.0781145,3.9666083,4.8887367,-0.5473248,6.894547,-0.123222224,0.25352576,-0.24437486,0.22778937,0.3106261,-0.02131121,0.12200811
t45,0.35267076,-0.27320886,-1.2106285,-0.102753855,-0.22753794,-0.16213553,-0.024677053,-0.17043102,-0.15756619,0.002097892,0.5787913,2.6125858,-0.51191723,11.54427,10.055786,3.4669619,4.902382,-0.5064784,6.9854646,-0.12042562,0.230893,-0.23886214,-0.0061051436,0.06942034,-0.026835643,0.42083582
t46,1.523801,6.4616857,4.2564096,-0.19766104,-0.38655475,-0.16001824,-0.48714554,2.2748318,-0.16500112,11.312674,0.5790711,-0.116005465,0.8892503,-0.07431047,-0.26905066,-0.35021868,-0.31461003,-0.2883537,-0.3323987,8.772268,0.32989857,-0.22510068,16.428814,9.211167,-0.07072632,4.4104643
t47,0.39176428,-0.3053009,-1.3029895,-0.11588686,-0.23406945,-0.16414855,-0.07403793,-0.17632546,-0.17356436,0.0023894443,0.6182823,2.2353132,-0.5410266,12.437483,10.675368,3.8220882,5.015835,-0.5659469,7.293885,-0.1302547,0.2607956,-0.25254837,0.03683133,0.22693278,-0.023776973,0.22067165
t48,1.5127248,6.579343,3.8344438,-0.19646393,-0.37389776,-0.15257408,-0.54665583,2.526873,-0.16953833,11.342296,0.58830184,-0.11691185,0.95089996,-0.067800105,-0.2725296,-0.33308268,-0.29231575,-0.30561253,-0.3501745,8.309148,0.3427178,-0.2341153,16.63245,9.520451,-0.06693862,4.6987786
t49,1.5080942,6.5904503,3.7284515,-0.19804157,-0.3728697,-0.15177023,-0.5529229,2.5615525,-0.16914219,11.220197,0.59384835,-0.113399655,0.9174502,-0.064145505,-0.27666128,-0.328561,-0.3017485,-0.31706727,-0.34984416,8.189809,0.34235048,-0.23486862,16.653212,9.511544,-0.065125234,4.6981397
t50,1.5639503,6.713267,3.930884,-0.20729265,-0.392895,-0.15730177,-0.5472449,2.4274774,-0.17598385,11.622564,0.6126018,-0.11583936,0.8131252,-0.07035963,-0.2805997,-0.33953086,-0.31432015,-0.3305317,-0.36130452,8.679929,0.3433765,-0.23204517,17.227743,9.701658,-0.06862996,4.7288637
t51,0.3499164,-0.2680032,-1.1486448,-0.10229327,-0.24741484,-0.17336434,0.2162698,-0.18059096,-0.15614018,0.0022231964,0.57214713,3.443902,-0.51197207,11.427351,10.768747,2.9182503,5.4175854,-0.50120026,7.5979433,-0.13826376,0.22934419,-0.25055188,-0.02841823,0.0041750977,-0.033452127,0.99054456
t52,1.5227568,6.7105207,3.5926511,-0.19907658,-0.37190104,-0.14943027,-0.58754957,2.6791155,-0.1753672,11.447632,0.6041936,-0.115847394,0.9601173,-0.064244725,-0.27903074,-0.3213081,-0.28434,-0.32482055,-0.3660743,8.096916,0.35154495,-0.2419935,16.948233,9.755842,-0.06562317,4.900326
t53,1.523423,6.7905164,3.2107642,-0.20055008,-0.36482245,-0.14480744,-0.63368773,2.8912659,-0.1803352,11.4988985,0.62268305,-0.11530414,0.94352233,-0.058714565,-0.28545308,-0.306155,-0.27341563,-0.34882632,-0.3808907,7.777914,0.3607484,-0.24805707,17.212912,10.053231,-0.061534233,5.1181464
t54,1.5101323,6.6454306,3.500591,-0.19907518,-0.3690878,-0.14937559,-0.5804619,2.6817658,-0.17117445,11.2819,0.60545975,-0.11316115,0.901854,-0.06102782,-0.28049976,-0.31910574,-0.29713795,-0.33317944,-0.35914317,8.005229,0.3479903,-0.23894376,16.79368,9.726553,-0.06308745,4.8540783
t55,1.5269775,6.761067,3.322525,-0.2005403,-0.3669783,-0.14672585,-0.6193999,2.774437,-0.17517786,11.403061,0.6264107,-0.11321952,0.9199234,-0.059045676,-0.28782684,-0.31864163,-0.29506066,-0.34820977,-0.3723919,7.901746,0.35972854,-0.24457821,17.218752,10.017441,-0.06138181,5.097739
t56,1.542402,6.7712317,3.479193,-0.20202297,-0.37315404,-0.14867139,-0.6056225,2.699015,-0.17264847,11.480667,0.62822515,-0.11440975,0.91131824,-0.061084658,-0.28879473,-0.33121133,-0.29984882,-0.33421165,-0.36796352,8.105758,0.3601433,-0.24510759,17.235455,9.924094,-0.06553496,5.000714
t57,0.31011826,-0.19768019,-0.97868675,-0.087588936,-0.24153756,-0.16619968,0.7687519,-0.17358738,-0.13741674,0.00145414,0.5090649,4.0651975,-0.48617378,10.065574,9.722053,2.2999737,5.2475615,-0.42671442,6.9810295,-0.124563314,0.18765059,-0.23703873,-0.05015952,0.0040712697,-0.03321412,1.3713952
t58,0.28623062,-0.18028642,-0.89403176,-0.088212,-0.2455861,-0.16930258,0.90022814,-0.17075017,-0.14156315,0.0019613428,0.49619132,4.652995,-0.4746669,9.747297,9.891607,1.9410517,5.581829,-0.43764865,7.3498473,-0.14372873,0.19072078,-0.23812357,-0.07389391,0.006371371,-0.033962578,1.7594724
t59,0.31711924,-0.22419676,-1.0028331,-0.09528103,-0.2446581,-0.16762908,0.51430595,-0.17763865,-0.1478436,0.0019168407,0.52167225,3.840742,-0.4888387,10.614767,10.23636,2.5494208,5.3950925,-0.4648731,7.4855647,-0.13775036,0.20650332,-0.24178565,-0.05444218,0.0039647925,-0.034576856,1.2774981
t60,0.22228387,-0.07214979,-0.6678463,-0.065288395,-0.24125572,-0.16998026,1.8419834,-0.15303804,-0.11937704,0.0014555068,0.4389408,6.347297,-0.44515693,7.599611,8.760502,0.5860493,5.7558374,-0.34651297,6.543331,-0.14007011,0.14558788,-0.22548147,-0.10339015,0.01124631,-0.033741586,2.7290733
t61,0.31470004,-0.20496428,-0.9965062,-0.088593416,-0.2410513,-0.16577016,0.709143,-0.1742545,-0.13776156,0.0014613997,0.5134011,3.9420455,-0.48801103,10.198831,9.758689,2.4023795,5.2002263,-0.43089893,6.9869657,-0.12378184,0.19089442,-0.2369232,-0.046532944,0.0036860637,-0.032905348,1.2917502
t62,0.32328323,-0.21045765,-0.975024,-0.09572826,-0.23885442,-0.1709498,0.5767712,-0.17456053,-0.15300259,0.0019247396,0.5239755,4.003069,-0.5049132,10.543412,10.275027,2.443345,5.4213495,-0.4841593,7.429612,-0.13931353,0.21323149,-0.24014188,-0.05478625,0.004167299,-0.040051095,1.3088267
t63,0.35771143,-0.2433822,-1.0855126,-0.10049508,-0.263574,-0.1747324,0.48331624,-0.19226916,-0.16152056,0.002096802,0.5414899,4.010961,-0.52529216,11.421203,11.219275,2.7259521,5.748098,-0.5142729,8.164549,-0.1466303,0.2272233,-0.255264,-0.06854809,0.002708311,-0.035798546,1.3173379
t64,0.3112103,-0.21492012,-0.98164403,-0.09311258,-0.24385023,-0.16794297,0.56285536,-0.17564376,-0.14626983,0.0019106554,0.5145253,3.9855294,-0.48559383,10.455687,10.1634655,2.4355037,5.4340982,-0.45802554,7.460768,-0.13868211,0.20361066,-0.2405412,-0.058598038,0.0041874773,-0.0354749,1.3688906
t65,0.30413893,-0.20549785,-0.95793766,-0.09118799,-0.24368234,-0.16839479,0.6455409,-0.1741861,-0.14494187,0.0019135486,0.5086408,4.15202,-0.48240528,10.267562,10.091116,2.3002636,5.4779344,-0.45168525,7.430193,-0.13950218,0.19992895,-0.23959751,-0.06281847,0.004712906,-0.03539099,1.4709834
t66,1.5261838,5.9865947,6.5917954,-0.19243926,-0.43321472,-0.19033527,-0.22092098,1.0480323,-0.13372876,10.997179,0.47519454,-0.11761336,0.94873524,-0.10784089,-0.23456573,-0.45576423,-0.38833177,-0.15433249,-0.24447544,10.812897,0.27222824,-0.18317418,14.965837,7.4724164,-0.09048387,3.0562284
t67,1.53862,6.7498045,3.7814112,-0.20114136,-0.3812429,-0.15303148,-0.5774554,2.5972106,-0.17626594,11.575384,0.603124,-0.117985964,0.98637533,-0.06790767,-0.27766275,-0.33242366,-0.28710753,-0.31314996,-0.36597824,8.366168,0.35025382,-0.24197985,16.979706,9.668345,-0.067665175,4.7861986
t68,1.5307995,6.25993,5.6188593,-0.19460548,-0.41440848,-0.17698981,-0.33935323,1.538469,-0.14573036,11.119157,0.5225793,-0.117380075,0.9845572,-0.09247941,-0.2514696,-0.419665,-0.36074606,-0.20812875,-0.2839789,9.959331,0.30261195,-0.20325118,15.664766,8.291708,-0.0816244,3.6790721
t69,1.542977,6.580702,4.1595006,-0.20031294,-0.3864215,-0.15834652,-0.51874655,2.3621917,-0.16303301,11.381789,0.5984369,-0.11544811,0.91684335,-0.07150247,-0.27920616,-0.35943967,-0.31716117,-0.2918799,-0.34111622,8.7325535,0.34109265,-0.23144317,16.740295,9.384831,-0.071839,4.554679
t70,1.6282481,6.5977836,5.1261797,-0.21481799,-0.43830243,-0.17396812,-0.4239667,1.8123571,-0.16993672,11.970196,0.59034485,-0.11811799,0.6746449,-0.090174094,-0.27063957,-0.40240735,-0.3589822,-0.2854357,-0.33416173,10.044163,0.31624535,-0.2114554,17.239271,9.16672,-0.07937917,4.2442665
t71,0.21407788,-0.042491015,-0.5996795,-0.06408817,-0.26301894,-0.18430065,2.1102128,-0.15957396,-0.13443491,0.0021819663,0.4303698,7.7054462,-0.46337903,7.6073294,9.763265,-3.12942e-05,6.6644726,-0.39312086,7.5197864,-0.17101714,0.16143334,-0.2366579,-0.15315573,0.013111666,-0.035338234,3.5604806
t72,1.6309,6.6354837,4.9905825,-0.21629673,-0.43654168,-0.17217621,-0.4418453,1.8871697,-0.17162454,11.999494,0.5982732,-0.11784553,0.6627096,-0.08785926,-0.27436686,-0.39705494,-0.35560974,-0.295791,-0.34028897,9.92851,0.31976047,-0.21359074,17.370235,9.299969,-0.077702716,4.341687
t73,1.5432141,6.4566865,4.698823,-0.19876789,-0.3974263,-0.16516739,-0.45102528,2.081165,-0.15561572,11.298928,0.5742731,-0.116722174,0.921682,-0.07922594,-0.27103508,-0.3822595,-0.33174062,-0.25947917,-0.32006982,9.22061,0.327843,-0.22138435,16.36531,8.96816,-0.07670329,4.20783
t74,1.542621,6.154947,5.900055,-0.19490586,-0.42227182,-0.18124054,-0.3007687,1.4493315,-0.14045772,11.128009,0.518556,-0.11880502,0.930653,-0.09685873,-0.25142473,-0.43110895,-0.36266384,-0.18410163,-0.27357274,10.308912,0.29555422,-0.19856489,15.493559,8.021492,-0.08829542,3.430657
t75,0.34066692,-0.21888953,-1.0310333,-0.096904956,-0.2629993,-0.1753604,0.71065646,-0.18898307,-0.15839446,0.0021192317,0.52856874,4.4386625,-0.51787955,10.945639,11.04889,2.4056563,5.850117,-0.5001565,8.099792,-0.14981021,0.21890315,-0.25235224,-0.07741862,0.0039926353,-0.03539391,1.5660939
t76,0.325737,-0.19689979,-0.98014265,-0.09345259,-0.2639517,-0.17537911,0.9085501,-0.18533172,-0.15566176,0.0021645632,0.51674163,4.836991,-0.51027113,10.505236,10.883315,2.1069121,5.9445724,-0.4855046,8.045233,-0.15306398,0.21063696,-0.2509829,-0.08810338,0.0052850167,-0.0353084,1.821557
t77,0.30168888,-0.20839092,-0.9864058,-0.08719969,-0.2549793,-0.18611816,1.0020368,-0.17193381,-0.14518173,0.0025663713,0.5483718,4.808963,-0.4994672,10.338643,10.458067,2.082807,5.868958,-0.46326455,7.5827484,-0.15350443,0.20764053,-0.25001028,-0.059481677,0.00936974,-0.03716494,1.7621156
t78,0.2709702,-0.11760083,-0.7896817,-0.078591086,-0.26451528,-0.18125804,1.5548053,-0.17255734,-0.14513573,0.002227452,0.47156677,6.32159,-0.48698503,9.06251,10.322894,1.0198697,6.3524265,-0.44058728,7.841897,-0.16429572,0.1858358,-0.24467361,-0.12120342,0.009298093,-0.035812367,2.6715262
t79,1.5471488,6.6614833,4.3670883,-0.20010647,-0.3953589,-0.16089205,-0.51184684,2.2924664,-0.17028742,11.587072,0.57968485,-0.11990309,1.0087161,-0.07656883,-0.26942697,-0.36064124,-0.30289644,-0.27681315,-0.34705108,8.920949,0.33775595,-0.23431173,16.667698,9.265872,-0.07353138,4.4361534
t80,1.6467705,6.3191104,6.5601864,-0.21398619,-0.47291553,-0.19249599,-0.25419712,1.067743,-0.15435356,11.930881,0.53335685,-0.12065429,0.63825935,-0.110582925,-0.25084504,-0.4660902,-0.4020932,-0.20812193,-0.28486127,11.357305,0.2800727,-0.18583438,16.485193,8.189753,-0.09260606,3.446133
t81,1.6456356,6.4518266,6.0058913,-0.21562807,-0.46133804,-0.18548091,-0.3264978,1.3552164,-0.1611747,12.008274,0.55824816,-0.11967296,0.6298851,-0.10324234,-0.25921655,-0.44282067,-0.3875017,-0.24384971,-0.30598792,10.873109,0.2951075,-0.19581325,16.871304,8.630858,-0.0870453,3.8025494
t82,0.31468752,-0.18161471,-0.94075215,-0.087742664,-0.26866814,-0.18013605,1.0669965,-0.1846697,-0.15410103,0.0022038238,0.507979,5.313316,-0.510918,10.282404,10.9331665,1.7981533,6.146965,-0.47827545,8.1059475,-0.15532982,0.20776421,-0.25410396,-0.10250423,0.006776222,-0.03557712,2.1033962
