,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
t145,-0.03786403,-0.44216707,8.981262,9.601024,8.452465,20.331604,0.5794472,-0.31190518,0.000980926,2.3807347,17.909164,6.856192,0.031084929,8.27759,-0.08912513,0.7926895,-0.05671484,-0.30525273,-0.33048066,-0.14069165,-0.054358102,22.45576,-0.05992304,-0.001404347,14.144481,-0.09939679,-0.72533065,3.558143,-0.41938934,-0.02205055,0.46818042,0.86519796,16.360281,0.9566155,-0.37968457,1.83085,-0.18706024,3.6351793
t170,-0.047119066,-0.3817837,7.5822678,7.016644,8.835502,17.28729,0.49316016,-0.25443554,0.0010634391,3.358935,17.564388,4.497864,0.014647547,7.4240937,-0.071203865,0.6769992,-0.0516122,-0.18334445,-0.27914938,-0.13079098,0.5112148,20.014116,-0.007162719,-0.0012265784,11.910707,-0.08173578,-0.49013096,1.9496442,-0.2888035,-0.02045447,0.7025877,1.4907428,12.964094,0.9280389,-0.29511628,1.7261304,-0.17058878,4.4486246
t191,-0.047619127,-0.396779,7.877522,7.299225,8.950497,17.88963,0.5102168,-0.26535302,0.0011314808,3.3051443,17.873095,4.835882,0.01700376,7.6272597,-0.073825516,0.6995878,-0.056724563,-0.19316539,-0.29025304,-0.1334901,0.303857,20.605768,-0.013875438,-0.0014040236,12.257043,-0.084585115,-0.51965463,2.159328,-0.3095518,-0.020999573,0.6838883,1.4668,13.501187,0.9500879,-0.3108266,1.7988285,-0.18238904,4.4537554
t279,-0.042342745,-0.4858278,9.838,10.319786,9.066797,22.229084,0.6371587,-0.3490124,0.0009730985,2.7015777,19.30588,7.854978,0.038891762,8.876386,-0.096486166,0.86941946,-0.0623578,-0.34712657,-0.36369565,-0.14701925,-0.06873455,24.62285,-0.093761,-0.0015302089,15.570843,-0.10988638,-0.81527716,3.847637,-0.47463936,-0.024691677,0.48694283,0.9812366,17.937206,1.0444474,-0.41952303,2.1314387,-0.21981256,4.0023365
t317,-0.042296354,-0.4847526,9.874122,10.312292,9.042472,22.213966,0.6365394,-0.34813502,0.0009802388,2.6961558,19.278309,7.849108,0.039310463,8.858081,-0.096781924,0.86891603,-0.060098387,-0.3485389,-0.3650401,-0.14766182,-0.06991797,24.639805,-0.09223223,-0.0015598313,15.553504,-0.1092565,-0.8151596,3.8476334,-0.47393784,-0.024768565,0.4945529,0.98270476,17.958183,1.0439878,-0.4221799,2.1484513,-0.21879144,3.9771166
t318,-0.042772785,-0.46993744,9.575214,9.769607,9.026131,21.493214,0.61305577,-0.3334755,0.001088931,2.7449253,18.963146,7.3445473,0.035676643,8.633291,-0.09195545,0.84254795,-0.06568453,-0.3183153,-0.34977794,-0.14431469,-0.064591974,23.86122,-0.07765634,-0.0016612408,14.987678,-0.103257984,-0.7582648,3.6360633,-0.44948843,-0.023907112,0.5076541,1.0604311,17.287006,1.031823,-0.40669903,2.1226282,-0.21601139,4.0335865
t238,-0.04288964,-0.4608972,9.300032,9.395879,9.020532,20.938711,0.5963005,-0.3237242,0.0011048847,2.720863,18.699142,6.999464,0.03311389,8.532402,-0.088491715,0.8223303,-0.066265605,-0.29925564,-0.3384052,-0.14115562,-0.05776484,23.26727,-0.07147451,-0.0017230109,14.578975,-0.09966728,-0.7212073,3.4399602,-0.43106073,-0.023305504,0.5123722,1.1262641,16.761543,1.0194625,-0.39093453,2.1055307,-0.21287161,4.046335
t239,-0.04386435,-0.44794905,9.025645,8.916809,8.985105,20.25226,0.5778939,-0.31049368,0.0011337067,2.8214056,18.460522,6.526216,0.029497327,8.325482,-0.084640704,0.79419047,-0.06780662,-0.2713889,-0.32620877,-0.13846885,-0.044930026,22.600224,-0.058185436,-0.0017530564,14.032175,-0.09564781,-0.6762224,3.222945,-0.4048656,-0.022667369,0.5372428,1.219127,16.076105,1.0052449,-0.37378794,2.0460668,-0.2093372,4.0883756
t200,-0.046829004,-0.41086677,8.177158,7.7521224,8.923518,18.524895,0.52742934,-0.27693182,0.0011745549,3.1576843,17.992725,5.2743707,0.02012279,7.8299026,-0.07672454,0.7229694,-0.060000047,-0.21207549,-0.29992622,-0.1347622,0.05060748,21.12053,-0.02426467,-0.001494612,12.69327,-0.08781408,-0.55961514,2.4694679,-0.33505395,-0.021392768,0.6397755,1.3836522,14.178539,0.9616752,-0.32646662,1.8568076,-0.19016615,4.3560886
t302,-0.042131316,-0.47537616,9.610936,10.048639,8.936318,21.733543,0.6223362,-0.33611658,0.00096102204,2.67969,18.989494,7.508767,0.035983484,8.791659,-0.093445115,0.84568596,-0.059416957,-0.33082116,-0.35156628,-0.14278054,-0.061172433,24.029861,-0.089430906,-0.0015374813,15.125055,-0.10787229,-0.78156465,3.6928291,-0.45640805,-0.024102587,0.47767004,1.0307299,17.372932,1.0315586,-0.4053706,1.9918965,-0.21452962,4.030184
t303,-0.042480353,-0.46576226,9.421199,9.699793,8.917336,21.267378,0.60681385,-0.3266757,0.0010327423,2.6998847,18.779367,7.1807327,0.03384592,8.642747,-0.09043462,0.8287049,-0.062418718,-0.31143343,-0.3419822,-0.14088453,-0.057480007,23.527164,-0.0795009,-0.0016008129,14.750042,-0.10410286,-0.7450425,3.5538611,-0.4405249,-0.02356648,0.48685333,1.0763541,16.949963,1.0237627,-0.39584523,1.9878777,-0.21240526,4.062816
t167,-0.047783107,-0.35940897,7.0436215,6.1750746,8.951122,16.280853,0.4718056,-0.23747337,0.0010225561,3.567716,17.460987,3.8321338,0.00937537,7.0115924,-0.06801247,0.64530885,-0.042959448,-0.15431,-0.26184165,-0.1286057,0.9523586,19.179491,0.13883579,-0.0009961966,11.304332,-0.07499083,-0.4253169,1.4546233,-0.24484853,-0.02016188,0.7806606,1.6293887,11.847784,0.91678786,-0.27058548,1.6108855,-0.16048706,4.631737
t209,-0.042769104,-0.4209034,8.448274,8.697247,8.492126,19.235315,0.54422164,-0.29120687,0.0010125838,2.7350602,17.602661,6.00338,0.024594788,8.073989,-0.080650754,0.74253374,-0.06379744,-0.2516266,-0.30420148,-0.13367742,-0.023083739,21.380371,-0.046217617,-0.001286026,13.43935,-0.092720605,-0.64260405,3.0360336,-0.37158513,-0.021451835,0.5259266,1.1010232,15.13924,0.94047177,-0.34427926,1.8730077,-0.18211013,3.904075
t210,-0.043230638,-0.41609368,8.3330145,8.523401,8.498057,18.989576,0.5368763,-0.28649804,0.0010066866,2.7821314,17.558714,5.8117633,0.02324417,8.007859,-0.079479046,0.7330647,-0.06286909,-0.2434845,-0.3007757,-0.13327166,-0.0148924235,21.184338,-0.041367866,-0.001291927,13.244005,-0.09158891,-0.6246398,2.921122,-0.36134475,-0.021294056,0.5435253,1.1454806,14.864077,0.93395096,-0.33724034,1.8373116,-0.18063869,3.9479167
t115,-0.039798517,-0.3229649,6.4505486,6.370074,7.6906395,14.890317,0.4325517,-0.2252733,0.0005900391,3.0506012,15.471452,3.7237527,0.0095694,6.472858,-0.066408396,0.5877523,-0.03391459,-0.19027609,-0.24647443,-0.1190198,0.96814597,17.248772,0.011086086,-0.0003921301,10.738491,-0.069258526,-0.45446643,1.7528831,-0.23677185,-0.018193418,0.6832636,1.227884,11.402359,0.7633527,-0.23454739,1.5671071,-0.110381015,3.6648767
t116,-0.04186281,-0.2508796,4.769227,3.75561,8.022145,11.837931,0.3609501,-0.16742322,0.0006163792,3.5616362,15.121586,1.6009698,0.566138,5.3263054,-0.05645716,0.4889775,-0.0030638974,-0.09646342,-0.18813924,-0.1095216,2.2413826,14.740834,0.78200245,0.29012582,8.761291,-0.048316367,-0.24040125,0.21906935,-0.10292622,-0.01717532,0.92392325,1.6472305,7.8514805,0.7319937,-0.16139464,1.1527063,-0.07683168,4.2996926
t77,-0.042111684,-0.21420401,3.9193091,2.877174,7.7355366,10.679674,0.33166036,-0.14288461,0.0007435159,3.4817774,14.24942,0.944342,1.0897131,4.774748,-0.053534664,0.4529194,0.27415875,-0.063116916,-0.16693811,-0.10257811,2.3554573,13.592038,1.0218327,0.7798197,7.9502707,-0.03722286,-0.17352436,-0.002754074,-0.068237916,-0.016025791,0.96097225,1.5682656,6.661589,0.6911379,-0.135134,1.0831326,-0.048045818,4.3966994
t78,-0.044321723,-0.20367987,3.7335901,2.4216678,7.789409,10.297265,0.32725823,-0.13099933,0.00071455794,3.603025,14.274583,0.57832724,1.4825321,4.574421,-0.054759763,0.43424472,0.3886939,-0.053456437,-0.16094741,-0.098618254,2.5922153,13.227793,1.0533211,0.9072953,7.5902534,-0.031161558,-0.13710013,-0.024726545,-0.04392426,-0.015837977,1.002498,1.6766632,6.111296,0.6909703,-0.12392806,0.9656166,-0.04754185,4.4852743
t27,-0.029399328,-0.07965741,-0.0055879364,-0.15333033,4.0250936,2.6280334,0.24428952,3.9767237,1.7612387,4.1546583,5.9212456,-0.64843357,4.8627095,-0.21790181,-0.08687878,0.11540875,5.9095955,-0.21531317,0.19281222,-0.087380506,7.727478,3.6395226,4.7515073,4.4116197,3.0665402,3.8008893,2.9672272,2.5998428,7.541747,-0.017578168,2.0306885,4.6858683,0.054832146,0.45280185,1.9585463,-0.0039770347,1.8282739,8.735787
t28,-0.037293743,-0.07130236,-0.0046194512,-0.123895526,3.3991556,3.1301246,0.25096542,4.1237693,1.7627087,4.3716164,5.4658604,-0.7075126,5.5468388,-0.19385771,-0.08966063,0.11201553,6.189441,-0.22972788,0.046379372,-0.09137573,8.250147,3.1815484,4.965486,5.530092,3.6626744,3.9737866,2.6278498,3.5361774,7.719827,-0.017256262,2.1059747,4.49632,0.056675117,0.3804064,1.9467092,-0.011149039,3.259042,9.113978
t34,-0.043719467,-0.05040222,0.18162127,-0.10745124,3.0433154,3.1199448,0.2208423,3.5115798,1.3072675,3.9053376,5.777054,-0.6550727,5.395729,-0.12620904,-0.08749139,0.10011721,5.574229,-0.18266633,-0.013242484,-0.09354015,7.7026706,2.9833262,4.4595556,5.7615414,4.2520795,3.148188,1.7159513,3.4220111,7.0824027,-0.013965913,1.9223031,3.4994788,0.04678661,0.2966034,1.4640474,-0.012663161,4.0537095,8.126854
t49,-0.0383927,-0.02743502,0.26363036,-0.038240846,2.6708436,3.6915114,0.15203716,0.5679287,0.110851206,2.6925416,6.5694356,-0.3985847,5.0083017,1.0508869,-0.07070107,0.114288926,3.5373523,-0.058915496,-0.053773355,-0.08120777,5.419544,3.5280943,3.5540776,6.08058,5.310265,0.2557102,-0.07511049,2.596603,4.3045506,-0.006337714,1.3277498,0.86580324,0.0115561215,0.11806401,0.7891606,0.21790315,5.075003,6.3361363
t59,-0.037233397,-0.031712346,0.17532134,0.050057746,2.7445436,4.3660183,0.15457322,-0.007507507,0.096993536,2.4897106,6.717568,-0.31610817,4.8198223,1.5725967,-0.066926055,0.13833587,3.2107635,-0.045741305,-0.06571612,-0.072725676,4.866227,3.9679284,3.1402512,6.118834,5.7215266,-0.012602603,-0.13500904,2.5979512,3.4539232,-0.005928524,1.1900995,0.36140642,0.0013882912,0.105379164,0.5299543,0.24385609,5.1749716,5.976078
t60,-0.039950084,-0.03779818,0.27384582,0.9043474,2.7943008,5.1368837,0.15764436,-0.025986454,5.736004e-06,2.4097223,6.77765,-0.23815028,4.4437304,2.0384269,-0.060579948,0.16828403,2.6859968,-0.03278456,-0.069879614,-0.06460717,4.2326307,4.392892,2.8291278,6.2869935,6.1485653,-0.026952097,-0.18564947,2.7757037,2.439549,-0.005768018,1.0679331,0.08213175,0.9215479,0.107680686,0.31153882,0.14602925,5.364037,5.6554527
t51,-0.038227744,-0.033979006,0.2476045,0.34006554,2.7576854,4.653445,0.15734418,-0.015197629,0.04334011,2.497044,6.736472,-0.28586224,4.737446,1.7253281,-0.064048044,0.15389225,2.9979796,-0.042626902,-0.0665508,-0.068086445,4.6198115,4.1034923,3.038317,6.2156353,5.9326253,-0.016917285,-0.1569897,2.6457562,3.0788822,-0.005834453,1.142042,0.23580042,0.28846994,0.10755823,0.48160756,0.26391673,5.236249,5.8534956
t52,-0.037402194,-0.030747926,0.21687482,-0.013394689,2.6789355,4.1161995,0.15468237,-0.000105670304,0.055965018,2.552722,6.6540728,-0.33737335,4.899269,1.3824645,-0.0671873,0.132142,3.2997563,-0.04901293,-0.06105098,-0.07493318,5.014544,3.798958,3.2718394,6.1281285,5.617591,-0.005167393,-0.117671736,2.5309205,3.7257092,-0.0060364758,1.2246021,0.46950686,0.00410853,0.11287207,0.63455904,0.27724826,5.120756,6.045089
t43,-0.049697842,-0.03433141,0.4670121,-0.06888678,2.7316194,3.7093353,0.17628536,2.2190073,0.48548532,3.4528306,6.534685,-0.5324211,5.1837683,0.13640665,-0.080269806,0.106713995,4.305263,-0.09402879,-0.04253624,-0.10107365,6.6050086,3.4515803,4.1218357,6.5870075,5.4348097,1.5767403,-0.0054305787,3.2929375,5.573544,-0.009226225,1.6678625,1.7881209,0.024296865,0.19186558,0.9660615,-0.0066190707,5.7743664,7.343832
t57,-0.052209377,-0.03802777,0.36363748,0.41244498,2.3990626,5.5698705,0.16375643,-0.003395999,0.07996847,2.7437625,6.8018885,-0.3319088,5.0329957,1.6691289,-0.069801815,0.15118465,3.2920566,-0.029830495,-0.06071358,-0.08455282,5.1613235,4.2117157,3.9099224,7.768294,6.617362,-0.013925407,-0.21310233,3.226056,3.431462,-0.0056703556,1.3372761,0.14658263,0.40896568,0.10462714,0.46826804,0.061884053,6.888993,6.881227
t58,-0.052058578,-0.03701859,0.3723575,0.28452936,2.387179,5.4298296,0.16259335,0.0127597675,0.06801134,2.775524,6.775164,-0.34773588,5.0679693,1.5870463,-0.07044699,0.14621477,3.3498938,-0.03197666,-0.058544986,-0.08606442,5.2456107,4.133409,3.981153,7.751581,6.535734,-0.010288185,-0.20086478,3.2219138,3.582874,-0.005724848,1.3597972,0.23482451,0.20737666,0.10664212,0.50879824,0.071532376,6.8643966,6.9473696
t68,-0.06410611,-0.06513231,0.57187283,2.2066724,2.0579972,8.353532,0.19051945,-0.051433604,4.4965996e-05,2.573802,7.090183,-0.19962041,4.963005,2.9017978,-0.07098947,0.22081019,3.0493817,-0.010980244,-0.071773194,-0.07320161,4.4953175,5.4823937,3.9511192,9.102965,8.444308,-0.046277232,-0.3712948,4.003265,1.9182454,-0.005205157,1.1765195,-0.0031297822,2.9823866,0.09462032,0.10030998,-0.0034094693,8.628386,7.3871126
t75,-0.06748295,-0.09828445,1.8864422,5.4371643,1.4096074,11.749471,0.20437197,-0.12520547,0.00082477333,1.782359,6.92144,0.52899104,2.944914,4.0716143,-0.065686874,0.33996505,1.4182583,-0.021884235,-0.089929074,-0.05498123,2.8659794,7.481571,3.6512303,9.559213,9.892099,-0.07459152,-0.58441114,5.246774,-0.07532068,-0.0060530533,0.8051378,-0.0059654913,7.0419035,0.11618338,-0.05123292,-0.004376336,8.728528,6.47194
t76,-0.06695258,-0.08504776,1.3248949,4.212494,1.645591,10.494097,0.19472887,-0.10180889,0.00055615,2.0143247,6.9409685,-0.024702184,3.671558,3.7069256,-0.066057645,0.2948332,1.9200234,-0.010751137,-0.08319755,-0.0594841,3.4235482,6.681485,3.7947762,9.450823,9.406144,-0.064464316,-0.5034342,4.5808244,-0.015277939,-0.0052448586,0.9228908,-0.00472955,5.4520497,0.09084485,-0.031887464,-0.008105174,8.94075,6.718953
t81,-0.07408208,-0.09163933,1.4288824,4.558686,1.3790355,11.435243,0.20341232,-0.10609146,0.00065159594,2.1766558,7.1888814,-0.015608079,3.8318214,4.063803,-0.070901245,0.31104144,2.0599415,-0.012326389,-0.09247927,-0.06628262,3.5118747,7.094874,4.2023787,10.341631,10.12384,-0.0674277,-0.55354273,4.9452767,-0.020028522,-0.004883065,0.9621815,-0.005660809,5.977972,0.08584166,-0.033396482,-0.0096863285,9.819784,7.2585335
t106,-0.0840864,-0.117427886,2.0707824,6.270875,0.9061446,13.922063,0.22916356,-0.14157344,0.00079017546,2.081151,7.6417365,0.84029585,3.2968884,4.9507747,-0.07615501,0.37667698,1.6782093,-0.015257203,-0.10829958,-0.0682667,3.1430595,8.552931,4.4616985,11.495999,11.45976,-0.08644631,-0.7177186,5.982597,-0.08922634,-0.0057560233,0.886008,-0.0076521547,8.213038,0.11595419,-0.05681271,-0.008433152,10.640154,7.4688344
t127,-0.08148031,-0.16015026,3.2302184,8.864658,0.61290455,16.652653,0.26929376,-0.18850861,0.00054561935,1.6683186,8.118234,2.2967248,1.9468654,5.8546457,-0.08092713,0.47904503,1.080229,-0.08376635,-0.12405305,-0.06471449,2.3697577,10.819501,3.843409,11.481409,12.421957,-0.094815634,-0.9080655,7.3514113,-0.21114542,-0.009345781,0.7266598,-0.008662256,11.595785,0.17537306,-0.10967185,-0.0031275293,10.335505,7.0060515
t132,-0.08289882,-0.13997987,2.774692,7.791263,0.762323,15.615985,0.24596892,-0.17050928,0.00053890725,1.8094145,7.895372,1.6204062,2.4583564,5.436584,-0.07861141,0.43299174,1.3096114,-0.04567282,-0.11357838,-0.065831445,2.6535368,9.838002,4.1552653,11.526183,11.918567,-0.09260002,-0.8317202,6.8288584,-0.15991803,-0.0076565575,0.79202074,-0.00857841,10.222513,0.1584289,-0.08685358,-0.0040459386,10.502971,7.258074
