"","t23","t24","t22","t10","t59","t60","t67","t68","t14","t15","t36","t40","t61","t62","t96","t97","t8","t9","t7","t66","t88","t89","t6","t72","t73","t42","t43","t3","t86","t87","t17","t76","t77","t45","t46","t18","t2","t55","t56","t63","t64","t98","t99","t49","t12","t13","t33","t70","t71","t39","t34","t35","t21","t100","t101","t29","t31","t32","t4","t41","t57","t58","t30","t50","t51","t44","t28","t53","t54","t5","t27","t78","t79","t25","t26","t37","t38","t20","t90","t91","t47","t48","t1","t11","t84","t85","t16","t82","t83","t52","t80","t81","t94","t95","t69","t74","t75","t65","t92","t93","t19"
"t36",7.2714213792,7.2714213792,7.2714213792,7.2714213788,4.0226560725,4.0226560725,4.0226560725,4.0226560725,4.0226560725,4.0226560725,0,0.87578102436,0.87578102446,0.87578102446,2.98098300193,2.98098300193,2.9809830019,2.9809830019,6.36471885853,6.36471885833,6.36471885833,6.36471885833,6.3647188587,6.3647188584,6.3647188584,6.3647188584,6.04091865102,6.3647188588,6.3647188585,6.3647188585,6.3647188585,6.36471885892,6.36471885892,6.36471885852,6.36471885852,6.36471885852,6.36471885854,6.36471885823,6.36471885823,6.3647188585,6.3647188585,6.36471885847,6.36471885847,6.3647188584,6.3647188584,6.3647188584,6.36471885874,6.36471885871,6.36471885871,6.36471885871,6.36471885844,6.36471885844,6.36471885844,6.3647188585,6.3647188585,6.36471885851,6.36471885845,6.36471885845,6.36471885873,6.36471885838,6.36471885838,6.36471885838,6.36471885838,6.36471885843,6.36471885843,6.36471885843,6.36471885834,6.36471885834,6.36471885834,6.36471885795,6.36471885845,6.36471885845,6.36471885845,6.36471885806,6.36471885806,6.36471885826,6.36471885826,6.36471885836,6.36471885834,6.36471885834,6.36471885796,6.36471885796,6.364718858,7.8356727181,7.8356727181,7.8356727181,7.8356727181,7.835672718,7.835672718,7.835672718,7.8356727181,7.8356727181,7.83567271808,7.83567271808,7.8356727183,7.835672718375,7.835672718375,7.8356727179,7.83567271794,7.83567271794,7.835672718
"t40",7.27142137916,7.27142137916,7.27142137916,7.27142137876,4.02265607246,4.02265607246,4.02265607246,4.02265607246,4.02265607246,4.02265607246,0.87578102436,0,0.8099390757,0.8099390757,2.98098300189,2.98098300189,2.98098300186,2.98098300186,6.36471885849,6.36471885829,6.36471885829,6.36471885829,6.36471885866,6.36471885836,6.36471885836,6.36471885836,6.04091865098,6.36471885876,6.36471885846,6.36471885846,6.36471885846,6.36471885888,6.36471885888,6.36471885848,6.36471885848,6.36471885848,6.3647188585,6.36471885819,6.36471885819,6.36471885846,6.36471885846,6.36471885843,6.36471885843,6.36471885836,6.36471885836,6.36471885836,6.3647188587,6.36471885867,6.36471885867,6.36471885867,6.3647188584,6.3647188584,6.3647188584,6.36471885846,6.36471885846,6.36471885847,6.36471885841,6.36471885841,6.36471885869,6.36471885834,6.36471885834,6.36471885834,6.36471885834,6.36471885839,6.36471885839,6.36471885839,6.3647188583,6.3647188583,6.3647188583,6.36471885791,6.36471885841,6.36471885841,6.36471885841,6.36471885802,6.36471885802,6.36471885822,6.36471885822,6.36471885832,6.3647188583,6.3647188583,6.36471885792,6.36471885792,6.36471885796,7.83567271806,7.83567271806,7.83567271806,7.83567271806,7.83567271796,7.83567271796,7.83567271796,7.83567271806,7.83567271806,7.83567271804,7.83567271804,7.83567271826,7.835672718335,7.835672718335,7.83567271786,7.8356727179,7.8356727179,7.83567271796
"t61",7.27142137926,7.27142137926,7.27142137926,7.27142137886,4.02265607256,4.02265607256,4.02265607256,4.02265607256,4.02265607256,4.02265607256,0.87578102446,0.8099390757,0,0.4414892996,2.98098300199,2.98098300199,2.98098300196,2.98098300196,6.36471885859,6.36471885839,6.36471885839,6.36471885839,6.36471885876,6.36471885846,6.36471885846,6.36471885846,6.04091865108,6.36471885886,6.36471885856,6.36471885856,6.36471885856,6.36471885898,6.36471885898,6.36471885858,6.36471885858,6.36471885858,6.3647188586,6.36471885829,6.36471885829,6.36471885856,6.36471885856,6.36471885853,6.36471885853,6.36471885846,6.36471885846,6.36471885846,6.3647188588,6.36471885877,6.36471885877,6.36471885877,6.3647188585,6.3647188585,6.3647188585,6.36471885856,6.36471885856,6.36471885857,6.36471885851,6.36471885851,6.36471885879,6.36471885844,6.36471885844,6.36471885844,6.36471885844,6.36471885849,6.36471885849,6.36471885849,6.3647188584,6.3647188584,6.3647188584,6.36471885801,6.36471885851,6.36471885851,6.36471885851,6.36471885812,6.36471885812,6.36471885832,6.36471885832,6.36471885842,6.3647188584,6.3647188584,6.36471885802,6.36471885802,6.36471885806,7.83567271816,7.83567271816,7.83567271816,7.83567271816,7.83567271806,7.83567271806,7.83567271806,7.83567271816,7.83567271816,7.83567271814,7.83567271814,7.83567271836,7.835672718435,7.835672718435,7.83567271796,7.835672718,7.835672718,7.83567271806
"t62",7.27142137926,7.27142137926,7.27142137926,7.27142137886,4.02265607256,4.02265607256,4.02265607256,4.02265607256,4.02265607256,4.02265607256,0.87578102446,0.8099390757,0.4414892996,0,2.98098300199,2.98098300199,2.98098300196,2.98098300196,6.36471885859,6.36471885839,6.36471885839,6.36471885839,6.36471885876,6.36471885846,6.36471885846,6.36471885846,6.04091865108,6.36471885886,6.36471885856,6.36471885856,6.36471885856,6.36471885898,6.36471885898,6.36471885858,6.36471885858,6.36471885858,6.3647188586,6.36471885829,6.36471885829,6.36471885856,6.36471885856,6.36471885853,6.36471885853,6.36471885846,6.36471885846,6.36471885846,6.3647188588,6.36471885877,6.36471885877,6.36471885877,6.3647188585,6.3647188585,6.3647188585,6.36471885856,6.36471885856,6.36471885857,6.36471885851,6.36471885851,6.36471885879,6.36471885844,6.36471885844,6.36471885844,6.36471885844,6.36471885849,6.36471885849,6.36471885849,6.3647188584,6.3647188584,6.3647188584,6.36471885801,6.36471885851,6.36471885851,6.36471885851,6.36471885812,6.36471885812,6.36471885832,6.36471885832,6.36471885842,6.3647188584,6.3647188584,6.36471885802,6.36471885802,6.36471885806,7.83567271816,7.83567271816,7.83567271816,7.83567271816,7.83567271806,7.83567271806,7.83567271806,7.83567271816,7.83567271816,7.83567271814,7.83567271814,7.83567271836,7.835672718435,7.835672718435,7.83567271796,7.835672718,7.835672718,7.83567271806
"t96",7.27142137873,7.27142137873,7.27142137873,7.27142137833,4.02265607203,4.02265607203,4.02265607203,4.02265607203,4.02265607203,4.02265607203,2.98098300193,2.98098300189,2.98098300199,2.98098300199,0,0.07055937686,2.70587565683,2.70587565683,6.36471885806,6.36471885786,6.36471885786,6.36471885786,6.36471885823,6.36471885793,6.36471885793,6.36471885793,6.04091865055,6.36471885833,6.36471885803,6.36471885803,6.36471885803,6.36471885845,6.36471885845,6.36471885805,6.36471885805,6.36471885805,6.36471885807,6.36471885776,6.36471885776,6.36471885803,6.36471885803,6.364718858,6.364718858,6.36471885793,6.36471885793,6.36471885793,6.36471885827,6.36471885824,6.36471885824,6.36471885824,6.36471885797,6.36471885797,6.36471885797,6.36471885803,6.36471885803,6.36471885804,6.36471885798,6.36471885798,6.36471885826,6.36471885791,6.36471885791,6.36471885791,6.36471885791,6.36471885796,6.36471885796,6.36471885796,6.36471885787,6.36471885787,6.36471885787,6.36471885748,6.36471885798,6.36471885798,6.36471885798,6.36471885759,6.36471885759,6.36471885779,6.36471885779,6.36471885789,6.36471885787,6.36471885787,6.36471885749,6.36471885749,6.36471885753,7.83567271763,7.83567271763,7.83567271763,7.83567271763,7.83567271753,7.83567271753,7.83567271753,7.83567271763,7.83567271763,7.83567271761,7.83567271761,7.83567271783,7.835672717905,7.835672717905,7.83567271743,7.83567271747,7.83567271747,7.83567271753
"t97",7.27142137873,7.27142137873,7.27142137873,7.27142137833,4.02265607203,4.02265607203,4.02265607203,4.02265607203,4.02265607203,4.02265607203,2.98098300193,2.98098300189,2.98098300199,2.98098300199,0.07055937686,0,2.70587565683,2.70587565683,6.36471885806,6.36471885786,6.36471885786,6.36471885786,6.36471885823,6.36471885793,6.36471885793,6.36471885793,6.04091865055,6.36471885833,6.36471885803,6.36471885803,6.36471885803,6.36471885845,6.36471885845,6.36471885805,6.36471885805,6.36471885805,6.36471885807,6.36471885776,6.36471885776,6.36471885803,6.36471885803,6.364718858,6.364718858,6.36471885793,6.36471885793,6.36471885793,6.36471885827,6.36471885824,6.36471885824,6.36471885824,6.36471885797,6.36471885797,6.36471885797,6.36471885803,6.36471885803,6.36471885804,6.36471885798,6.36471885798,6.36471885826,6.36471885791,6.36471885791,6.36471885791,6.36471885791,6.36471885796,6.36471885796,6.36471885796,6.36471885787,6.36471885787,6.36471885787,6.36471885748,6.36471885798,6.36471885798,6.36471885798,6.36471885759,6.36471885759,6.36471885779,6.36471885779,6.36471885789,6.36471885787,6.36471885787,6.36471885749,6.36471885749,6.36471885753,7.83567271763,7.83567271763,7.83567271763,7.83567271763,7.83567271753,7.83567271753,7.83567271753,7.83567271763,7.83567271763,7.83567271761,7.83567271761,7.83567271783,7.835672717905,7.835672717905,7.83567271743,7.83567271747,7.83567271747,7.83567271753
"t8",7.2714213787,7.2714213787,7.2714213787,7.2714213783,4.022656072,4.022656072,4.022656072,4.022656072,4.022656072,4.022656072,2.9809830019,2.98098300186,2.98098300196,2.98098300196,2.70587565683,2.70587565683,0,2.097962598,6.36471885803,6.36471885783,6.36471885783,6.36471885783,6.3647188582,6.3647188579,6.3647188579,6.3647188579,6.04091865052,6.3647188583,6.364718858,6.364718858,6.364718858,6.36471885842,6.36471885842,6.36471885802,6.36471885802,6.36471885802,6.36471885804,6.36471885773,6.36471885773,6.364718858,6.364718858,6.36471885797,6.36471885797,6.3647188579,6.3647188579,6.3647188579,6.36471885824,6.36471885821,6.36471885821,6.36471885821,6.36471885794,6.36471885794,6.36471885794,6.364718858,6.364718858,6.36471885801,6.36471885795,6.36471885795,6.36471885823,6.36471885788,6.36471885788,6.36471885788,6.36471885788,6.36471885793,6.36471885793,6.36471885793,6.36471885784,6.36471885784,6.36471885784,6.36471885745,6.36471885795,6.36471885795,6.36471885795,6.36471885756,6.36471885756,6.36471885776,6.36471885776,6.36471885786,6.36471885784,6.36471885784,6.36471885746,6.36471885746,6.3647188575,7.8356727176,7.8356727176,7.8356727176,7.8356727176,7.8356727175,7.8356727175,7.8356727175,7.8356727176,7.8356727176,7.83567271758,7.83567271758,7.8356727178,7.835672717875,7.835672717875,7.8356727174,7.83567271744,7.83567271744,7.8356727175
"t9",7.2714213787,7.2714213787,7.2714213787,7.2714213783,4.022656072,4.022656072,4.022656072,4.022656072,4.022656072,4.022656072,2.9809830019,2.98098300186,2.98098300196,2.98098300196,2.70587565683,2.70587565683,2.097962598,0,6.36471885803,6.36471885783,6.36471885783,6.36471885783,6.3647188582,6.3647188579,6.3647188579,6.3647188579,6.04091865052,6.3647188583,6.364718858,6.364718858,6.364718858,6.36471885842,6.36471885842,6.36471885802,6.36471885802,6.36471885802,6.36471885804,6.36471885773,6.36471885773,6.364718858,6.364718858,6.36471885797,6.36471885797,6.3647188579,6.3647188579,6.3647188579,6.36471885824,6.36471885821,6.36471885821,6.36471885821,6.36471885794,6.36471885794,6.36471885794,6.364718858,6.364718858,6.36471885801,6.36471885795,6.36471885795,6.36471885823,6.36471885788,6.36471885788,6.36471885788,6.36471885788,6.36471885793,6.36471885793,6.36471885793,6.36471885784,6.36471885784,6.36471885784,6.36471885745,6.36471885795,6.36471885795,6.36471885795,6.36471885756,6.36471885756,6.36471885776,6.36471885776,6.36471885786,6.36471885784,6.36471885784,6.36471885746,6.36471885746,6.3647188575,7.8356727176,7.8356727176,7.8356727176,7.8356727176,7.8356727175,7.8356727175,7.8356727175,7.8356727176,7.8356727176,7.83567271758,7.83567271758,7.8356727178,7.835672717875,7.835672717875,7.8356727174,7.83567271744,7.83567271744,7.8356727175
"t7",7.27142137913,7.27142137913,7.27142137913,7.27142137873,6.36471885843,6.36471885843,6.36471885843,6.36471885843,6.36471885843,6.36471885843,6.36471885853,6.36471885849,6.36471885859,6.36471885859,6.36471885806,6.36471885806,6.36471885803,6.36471885803,0,2.3825450398,2.3825450398,2.3825450398,2.45223648583,4.02425238753,4.02425238753,4.02425238753,3.70045218015,4.02425238793,4.32629215203,4.32629215203,4.32629215203,4.32629215245,4.32629215245,4.32629215205,4.32629215205,4.32629215205,4.87169751847,4.87169751816,4.87169751816,4.87169751843,4.87169751843,4.8716975184,4.8716975184,4.87169751833,4.87169751833,4.87169751833,4.87169751867,4.87169751864,4.87169751864,4.87169751864,4.87169751837,4.87169751837,4.87169751837,4.87169751843,4.87169751843,4.87169751844,4.87169751838,4.87169751838,4.87169751866,4.87169751831,4.87169751831,4.87169751831,4.87169751831,4.87169751836,4.87169751836,4.87169751836,4.87169751827,4.87169751827,4.87169751827,4.87169751788,4.87169751838,4.87169751838,4.87169751838,4.87169751799,4.87169751799,4.87169751819,4.87169751819,4.87169751829,4.87169751827,4.87169751827,4.87169751789,4.87169751789,5.32545084853,7.83567271803,7.83567271803,7.83567271803,7.83567271803,7.83567271793,7.83567271793,7.83567271793,7.83567271803,7.83567271803,7.83567271801,7.83567271801,7.83567271823,7.835672718305,7.835672718305,7.83567271783,7.83567271787,7.83567271787,7.83567271793
"t66",7.27142137893,7.27142137893,7.27142137893,7.27142137853,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885833,6.36471885829,6.36471885839,6.36471885839,6.36471885786,6.36471885786,6.36471885783,6.36471885783,2.3825450398,0,0.4094177332,0.4094177332,2.45223648563,4.02425238733,4.02425238733,4.02425238733,3.70045217995,4.02425238773,4.32629215183,4.32629215183,4.32629215183,4.32629215225,4.32629215225,4.32629215185,4.32629215185,4.32629215185,4.87169751827,4.87169751796,4.87169751796,4.87169751823,4.87169751823,4.8716975182,4.8716975182,4.87169751813,4.87169751813,4.87169751813,4.87169751847,4.87169751844,4.87169751844,4.87169751844,4.87169751817,4.87169751817,4.87169751817,4.87169751823,4.87169751823,4.87169751824,4.87169751818,4.87169751818,4.87169751846,4.87169751811,4.87169751811,4.87169751811,4.87169751811,4.87169751816,4.87169751816,4.87169751816,4.87169751807,4.87169751807,4.87169751807,4.87169751768,4.87169751818,4.87169751818,4.87169751818,4.87169751779,4.87169751779,4.87169751799,4.87169751799,4.87169751809,4.87169751807,4.87169751807,4.87169751769,4.87169751769,5.32545084833,7.83567271783,7.83567271783,7.83567271783,7.83567271783,7.83567271773,7.83567271773,7.83567271773,7.83567271783,7.83567271783,7.83567271781,7.83567271781,7.83567271803,7.835672718105,7.835672718105,7.83567271763,7.83567271767,7.83567271767,7.83567271773
"t88",7.27142137893,7.27142137893,7.27142137893,7.27142137853,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885833,6.36471885829,6.36471885839,6.36471885839,6.36471885786,6.36471885786,6.36471885783,6.36471885783,2.3825450398,0.4094177332,0,0.2240689236,2.45223648563,4.02425238733,4.02425238733,4.02425238733,3.70045217995,4.02425238773,4.32629215183,4.32629215183,4.32629215183,4.32629215225,4.32629215225,4.32629215185,4.32629215185,4.32629215185,4.87169751827,4.87169751796,4.87169751796,4.87169751823,4.87169751823,4.8716975182,4.8716975182,4.87169751813,4.87169751813,4.87169751813,4.87169751847,4.87169751844,4.87169751844,4.87169751844,4.87169751817,4.87169751817,4.87169751817,4.87169751823,4.87169751823,4.87169751824,4.87169751818,4.87169751818,4.87169751846,4.87169751811,4.87169751811,4.87169751811,4.87169751811,4.87169751816,4.87169751816,4.87169751816,4.87169751807,4.87169751807,4.87169751807,4.87169751768,4.87169751818,4.87169751818,4.87169751818,4.87169751779,4.87169751779,4.87169751799,4.87169751799,4.87169751809,4.87169751807,4.87169751807,4.87169751769,4.87169751769,5.32545084833,7.83567271783,7.83567271783,7.83567271783,7.83567271783,7.83567271773,7.83567271773,7.83567271773,7.83567271783,7.83567271783,7.83567271781,7.83567271781,7.83567271803,7.835672718105,7.835672718105,7.83567271763,7.83567271767,7.83567271767,7.83567271773
"t89",7.27142137893,7.27142137893,7.27142137893,7.27142137853,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885823,6.36471885833,6.36471885829,6.36471885839,6.36471885839,6.36471885786,6.36471885786,6.36471885783,6.36471885783,2.3825450398,0.4094177332,0.2240689236,0,2.45223648563,4.02425238733,4.02425238733,4.02425238733,3.70045217995,4.02425238773,4.32629215183,4.32629215183,4.32629215183,4.32629215225,4.32629215225,4.32629215185,4.32629215185,4.32629215185,4.87169751827,4.87169751796,4.87169751796,4.87169751823,4.87169751823,4.8716975182,4.8716975182,4.87169751813,4.87169751813,4.87169751813,4.87169751847,4.87169751844,4.87169751844,4.87169751844,4.87169751817,4.87169751817,4.87169751817,4.87169751823,4.87169751823,4.87169751824,4.87169751818,4.87169751818,4.87169751846,4.87169751811,4.87169751811,4.87169751811,4.87169751811,4.87169751816,4.87169751816,4.87169751816,4.87169751807,4.87169751807,4.87169751807,4.87169751768,4.87169751818,4.87169751818,4.87169751818,4.87169751779,4.87169751779,4.87169751799,4.87169751799,4.87169751809,4.87169751807,4.87169751807,4.87169751769,4.87169751769,5.32545084833,7.83567271783,7.83567271783,7.83567271783,7.83567271783,7.83567271773,7.83567271773,7.83567271773,7.83567271783,7.83567271783,7.83567271781,7.83567271781,7.83567271803,7.835672718105,7.835672718105,7.83567271763,7.83567271767,7.83567271767,7.83567271773
"t6",7.2714213793,7.2714213793,7.2714213793,7.2714213789,6.3647188586,6.3647188586,6.3647188586,6.3647188586,6.3647188586,6.3647188586,6.3647188587,6.36471885866,6.36471885876,6.36471885876,6.36471885823,6.36471885823,6.3647188582,6.3647188582,2.45223648583,2.45223648563,2.45223648563,2.45223648563,0,4.0242523877,4.0242523877,4.0242523877,3.70045218032,4.0242523881,4.3262921522,4.3262921522,4.3262921522,4.32629215262,4.32629215262,4.32629215222,4.32629215222,4.32629215222,4.87169751864,4.87169751833,4.87169751833,4.8716975186,4.8716975186,4.87169751857,4.87169751857,4.8716975185,4.8716975185,4.8716975185,4.87169751884,4.87169751881,4.87169751881,4.87169751881,4.87169751854,4.87169751854,4.87169751854,4.8716975186,4.8716975186,4.87169751861,4.87169751855,4.87169751855,4.87169751883,4.87169751848,4.87169751848,4.87169751848,4.87169751848,4.87169751853,4.87169751853,4.87169751853,4.87169751844,4.87169751844,4.87169751844,4.87169751805,4.87169751855,4.87169751855,4.87169751855,4.87169751816,4.87169751816,4.87169751836,4.87169751836,4.87169751846,4.87169751844,4.87169751844,4.87169751806,4.87169751806,5.3254508487,7.8356727182,7.8356727182,7.8356727182,7.8356727182,7.8356727181,7.8356727181,7.8356727181,7.8356727182,7.8356727182,7.83567271818,7.83567271818,7.8356727184,7.835672718475,7.835672718475,7.835672718,7.83567271804,7.83567271804,7.8356727181
"t72",7.271421379,7.271421379,7.271421379,7.2714213786,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188584,6.36471885836,6.36471885846,6.36471885846,6.36471885793,6.36471885793,6.3647188579,6.3647188579,4.02425238753,4.02425238733,4.02425238733,4.02425238733,4.0242523877,0,0.3771031772,1.3937525494,1.06995234202,2.8832923856,4.3262921519,4.3262921519,4.3262921519,4.32629215232,4.32629215232,4.32629215192,4.32629215192,4.32629215192,4.87169751834,4.87169751803,4.87169751803,4.8716975183,4.8716975183,4.87169751827,4.87169751827,4.8716975182,4.8716975182,4.8716975182,4.87169751854,4.87169751851,4.87169751851,4.87169751851,4.87169751824,4.87169751824,4.87169751824,4.8716975183,4.8716975183,4.87169751831,4.87169751825,4.87169751825,4.87169751853,4.87169751818,4.87169751818,4.87169751818,4.87169751818,4.87169751823,4.87169751823,4.87169751823,4.87169751814,4.87169751814,4.87169751814,4.87169751775,4.87169751825,4.87169751825,4.87169751825,4.87169751786,4.87169751786,4.87169751806,4.87169751806,4.87169751816,4.87169751814,4.87169751814,4.87169751776,4.87169751776,5.3254508484,7.8356727179,7.8356727179,7.8356727179,7.8356727179,7.8356727178,7.8356727178,7.8356727178,7.8356727179,7.8356727179,7.83567271788,7.83567271788,7.8356727181,7.835672718175,7.835672718175,7.8356727177,7.83567271774,7.83567271774,7.8356727178
"t73",7.271421379,7.271421379,7.271421379,7.2714213786,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188584,6.36471885836,6.36471885846,6.36471885846,6.36471885793,6.36471885793,6.3647188579,6.3647188579,4.02425238753,4.02425238733,4.02425238733,4.02425238733,4.0242523877,0.3771031772,0,1.3937525494,1.06995234202,2.8832923856,4.3262921519,4.3262921519,4.3262921519,4.32629215232,4.32629215232,4.32629215192,4.32629215192,4.32629215192,4.87169751834,4.87169751803,4.87169751803,4.8716975183,4.8716975183,4.87169751827,4.87169751827,4.8716975182,4.8716975182,4.8716975182,4.87169751854,4.87169751851,4.87169751851,4.87169751851,4.87169751824,4.87169751824,4.87169751824,4.8716975183,4.8716975183,4.87169751831,4.87169751825,4.87169751825,4.87169751853,4.87169751818,4.87169751818,4.87169751818,4.87169751818,4.87169751823,4.87169751823,4.87169751823,4.87169751814,4.87169751814,4.87169751814,4.87169751775,4.87169751825,4.87169751825,4.87169751825,4.87169751786,4.87169751786,4.87169751806,4.87169751806,4.87169751816,4.87169751814,4.87169751814,4.87169751776,4.87169751776,5.3254508484,7.8356727179,7.8356727179,7.8356727179,7.8356727179,7.8356727178,7.8356727178,7.8356727178,7.8356727179,7.8356727179,7.83567271788,7.83567271788,7.8356727181,7.835672718175,7.835672718175,7.8356727177,7.83567271774,7.83567271774,7.8356727178
"t42",7.271421379,7.271421379,7.271421379,7.2714213786,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188583,6.3647188584,6.36471885836,6.36471885846,6.36471885846,6.36471885793,6.36471885793,6.3647188579,6.3647188579,4.02425238753,4.02425238733,4.02425238733,4.02425238733,4.0242523877,1.3937525494,1.3937525494,0,0.41924969022,2.8832923856,4.3262921519,4.3262921519,4.3262921519,4.32629215232,4.32629215232,4.32629215192,4.32629215192,4.32629215192,4.87169751834,4.87169751803,4.87169751803,4.8716975183,4.8716975183,4.87169751827,4.87169751827,4.8716975182,4.8716975182,4.8716975182,4.87169751854,4.87169751851,4.87169751851,4.87169751851,4.87169751824,4.87169751824,4.87169751824,4.8716975183,4.8716975183,4.87169751831,4.87169751825,4.87169751825,4.87169751853,4.87169751818,4.87169751818,4.87169751818,4.87169751818,4.87169751823,4.87169751823,4.87169751823,4.87169751814,4.87169751814,4.87169751814,4.87169751775,4.87169751825,4.87169751825,4.87169751825,4.87169751786,4.87169751786,4.87169751806,4.87169751806,4.87169751816,4.87169751814,4.87169751814,4.87169751776,4.87169751776,5.3254508484,7.8356727179,7.8356727179,7.8356727179,7.8356727179,7.8356727178,7.8356727178,7.8356727178,7.8356727179,7.8356727179,7.83567271788,7.83567271788,7.8356727181,7.835672718175,7.835672718175,7.8356727177,7.83567271774,7.83567271774,7.8356727178
"t43",6.94762117162,6.94762117162,6.94762117162,6.94762117122,6.04091865092,6.04091865092,6.04091865092,6.04091865092,6.04091865092,6.04091865092,6.04091865102,6.04091865098,6.04091865108,6.04091865108,6.04091865055,6.04091865055,6.04091865052,6.04091865052,3.70045218015,3.70045217995,3.70045217995,3.70045217995,3.70045218032,1.06995234202,1.06995234202,0.41924969022,0,2.55949217822,4.00249194452,4.00249194452,4.00249194452,4.00249194494,4.00249194494,4.00249194454,4.00249194454,4.00249194454,4.54789731096,4.54789731065,4.54789731065,4.54789731092,4.54789731092,4.54789731089,4.54789731089,4.54789731082,4.54789731082,4.54789731082,4.54789731116,4.54789731113,4.54789731113,4.54789731113,4.54789731086,4.54789731086,4.54789731086,4.54789731092,4.54789731092,4.54789731093,4.54789731087,4.54789731087,4.54789731115,4.5478973108,4.5478973108,4.5478973108,4.5478973108,4.54789731085,4.54789731085,4.54789731085,4.54789731076,4.54789731076,4.54789731076,4.54789731037,4.54789731087,4.54789731087,4.54789731087,4.54789731048,4.54789731048,4.54789731068,4.54789731068,4.54789731078,4.54789731076,4.54789731076,4.54789731038,4.54789731038,5.00165064102,7.51187251052,7.51187251052,7.51187251052,7.51187251052,7.51187251042,7.51187251042,7.51187251042,7.51187251052,7.51187251052,7.5118725105,7.5118725105,7.51187251072,7.511872510795,7.511872510795,7.51187251032,7.51187251036,7.51187251036,7.51187251042
"t3",7.2714213794,7.2714213794,7.2714213794,7.271421379,6.3647188587,6.3647188587,6.3647188587,6.3647188587,6.3647188587,6.3647188587,6.3647188588,6.36471885876,6.36471885886,6.36471885886,6.36471885833,6.36471885833,6.3647188583,6.3647188583,4.02425238793,4.02425238773,4.02425238773,4.02425238773,4.0242523881,2.8832923856,2.8832923856,2.8832923856,2.55949217822,0,4.3262921523,4.3262921523,4.3262921523,4.32629215272,4.32629215272,4.32629215232,4.32629215232,4.32629215232,4.87169751874,4.87169751843,4.87169751843,4.8716975187,4.8716975187,4.87169751867,4.87169751867,4.8716975186,4.8716975186,4.8716975186,4.87169751894,4.87169751891,4.87169751891,4.87169751891,4.87169751864,4.87169751864,4.87169751864,4.8716975187,4.8716975187,4.87169751871,4.87169751865,4.87169751865,4.87169751893,4.87169751858,4.87169751858,4.87169751858,4.87169751858,4.87169751863,4.87169751863,4.87169751863,4.87169751854,4.87169751854,4.87169751854,4.87169751815,4.87169751865,4.87169751865,4.87169751865,4.87169751826,4.87169751826,4.87169751846,4.87169751846,4.87169751856,4.87169751854,4.87169751854,4.87169751816,4.87169751816,5.3254508488,7.8356727183,7.8356727183,7.8356727183,7.8356727183,7.8356727182,7.8356727182,7.8356727182,7.8356727183,7.8356727183,7.83567271828,7.83567271828,7.8356727185,7.835672718575,7.835672718575,7.8356727181,7.83567271814,7.83567271814,7.8356727182
"t86",7.2714213791,7.2714213791,7.2714213791,7.2714213787,6.3647188584,6.3647188584,6.3647188584,6.3647188584,6.3647188584,6.3647188584,6.3647188585,6.36471885846,6.36471885856,6.36471885856,6.36471885803,6.36471885803,6.364718858,6.364718858,4.32629215203,4.32629215183,4.32629215183,4.32629215183,4.3262921522,4.3262921519,4.3262921519,4.3262921519,4.00249194452,4.3262921523,0,0.2245290404,1.8628881892,2.70951112202,2.70951112202,2.70951112162,2.70951112162,2.70951112162,4.87169751844,4.87169751813,4.87169751813,4.8716975184,4.8716975184,4.87169751837,4.87169751837,4.8716975183,4.8716975183,4.8716975183,4.87169751864,4.87169751861,4.87169751861,4.87169751861,4.87169751834,4.87169751834,4.87169751834,4.8716975184,4.8716975184,4.87169751841,4.87169751835,4.87169751835,4.87169751863,4.87169751828,4.87169751828,4.87169751828,4.87169751828,4.87169751833,4.87169751833,4.87169751833,4.87169751824,4.87169751824,4.87169751824,4.87169751785,4.87169751835,4.87169751835,4.87169751835,4.87169751796,4.87169751796,4.87169751816,4.87169751816,4.87169751826,4.87169751824,4.87169751824,4.87169751786,4.87169751786,5.3254508485,7.835672718,7.835672718,7.835672718,7.835672718,7.8356727179,7.8356727179,7.8356727179,7.835672718,7.835672718,7.83567271798,7.83567271798,7.8356727182,7.835672718275,7.835672718275,7.8356727178,7.83567271784,7.83567271784,7.8356727179
