,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t26,11.626721,1.0922415,7.3581715,6.598137,3.5530894,5.8605127,7.444607,5.920171,4.992525,4.73413,4.01977,6.5852394,5.881476,3.4929152,5.8990493,7.9998507,6.704031,4.6979737,2.432861,1.7618273,4.713198,4.1113524,5.2796593,3.3724136
t27,11.5329275,1.045881,7.437985,6.3970413,3.5542448,5.7919655,7.465864,5.960895,5.0370655,4.789839,4.0451794,6.6276927,5.993289,3.5740478,5.842487,8.030544,6.5947485,4.7373652,2.4724393,1.7731172,4.676321,4.021067,5.292737,3.420153
t28,11.472819,1.048758,7.476352,6.322156,3.5545678,5.784949,7.4884577,5.945503,5.0559087,4.803434,4.049685,6.6212473,6.014312,3.5922897,5.82527,8.043361,6.571939,4.738637,2.4567955,1.779098,4.658014,3.9987807,5.3076196,3.4299
t29,11.795109,1.098411,7.254236,6.820291,3.5404613,5.884707,7.378769,5.9966207,4.931702,4.670284,4.0275254,6.5988054,5.834375,3.464407,5.9213653,7.9692636,6.76611,4.7151303,2.5099041,1.7753088,4.771911,4.1777697,5.234209,3.346315
t30,11.266989,1.0757401,7.624697,5.999015,3.560691,5.7679896,7.5748796,5.8750234,5.1129303,4.847312,4.031425,6.584795,6.0632653,3.6523826,5.773108,8.077947,6.495474,4.7250986,2.3805995,1.7817945,4.602334,3.9378533,5.3657784,3.4444852
t31,11.951976,1.1548692,7.13749,6.981257,3.5823755,5.9217224,7.255077,6.0945787,4.8310585,4.5450335,4.073896,6.6118164,5.790663,3.4657876,5.9516892,7.9606633,6.812662,4.732335,2.589785,1.8172988,4.8346305,4.2903304,5.1400394,3.3239372
t32,11.991761,1.0954114,7.1359243,7.0519533,3.5326428,5.882654,7.2779646,6.0499053,4.8476295,4.5865855,4.0159726,6.6438756,5.7929053,3.450893,5.9259615,7.932518,6.7931366,4.7081428,2.5664225,1.7680739,4.833178,4.257301,5.1705422,3.3400917
t33,11.887651,1.1630332,7.185229,6.8984365,3.5860972,5.906017,7.312109,6.050402,4.878551,4.5862637,4.0486665,6.56601,5.806406,3.4765747,5.9407005,7.985289,6.8247867,4.754857,2.5723655,1.7917073,4.8133893,4.2605224,5.1906486,3.3097928
t34,1.8545715,1.670711,4.32665,4.944447,3.2336102,6.5244837,4.9990625,5.3661833,5.312598,4.9930735,5.387369,6.058581,4.7677255,5.019244,7.5658684,7.4095984,6.520663,3.701977,3.3867695,3.2301714,4.094498,3.7468088,4.9312115,2.5913298
t35,1.9986091,1.5695866,4.315964,4.9777007,3.263405,6.508574,5.0555015,5.3197436,5.262523,4.923772,5.4005456,6.0441794,4.7990546,4.9971485,7.4922795,7.4005847,6.4819775,3.75559,3.35922,3.264238,4.149827,3.7324417,4.8329973,2.481335
t36,1.030389,1.2860192,4.1561236,4.8565707,3.1292455,6.803017,5.0661106,5.0107813,4.9528384,4.704196,5.1861477,5.9370394,4.7745943,4.845469,7.1858997,7.238262,6.2398577,3.8204916,3.3939867,2.9547489,4.479705,3.6270185,4.87592,2.1587942
t37,1.1065013,1.2831768,4.126222,4.8369036,3.1644795,6.8119426,5.050851,5.0354505,4.943092,4.718927,5.190003,6.000605,4.839539,4.8762474,7.2847104,7.2518067,6.232859,3.8897119,3.389947,2.963518,4.4550743,3.6677568,4.9271894,2.2820404
t38,1.8984143,1.5905775,4.3486624,5.013566,3.2584486,6.5664454,5.08934,5.340647,5.287482,4.9562964,5.362214,6.005954,4.844646,4.9982886,7.522492,7.4414825,6.4560013,3.775785,3.307062,3.2228112,4.134816,3.7427347,4.855025,2.5347133
t39,1.9302086,1.6030004,4.2992597,4.9781938,3.2920065,6.4854054,5.050556,5.36452,5.3019204,4.913962,5.383247,6.0832343,4.7614503,4.9773335,7.5113673,7.361935,6.5070148,3.7181926,3.327119,3.2559087,4.1119485,3.756316,4.8683567,2.5186946
t40,11.749829,1.1205499,7.276792,6.754052,3.5516093,5.8979397,7.3976016,6.00049,4.947029,4.677541,4.0465727,6.5767365,5.838808,3.466297,5.9258595,7.982345,6.7729425,4.721279,2.50035,1.7942704,4.7585535,4.170976,5.2429433,3.340872
t41,11.795211,0.9975334,7.2555842,6.9054117,3.4911993,5.8298163,7.4341903,5.916787,4.9741263,4.757587,3.9782562,6.652167,5.8338046,3.3988724,5.942887,7.933332,6.7527194,4.669158,2.4367359,1.7129207,4.7498193,4.1006856,5.284946,3.3910542
t42,0.87174094,1.175461,4.1718388,4.820364,3.076787,6.899435,5.131921,4.978592,4.8505616,4.63649,5.1804824,5.9418845,4.8271923,4.8018866,7.1540904,7.1961203,6.2046328,3.9163284,3.3606727,2.9206388,4.549248,3.6246297,4.870184,2.1656022
t43,11.855849,1.1456587,7.216654,6.871007,3.570615,5.898527,7.34276,6.032517,4.901979,4.617447,4.0367017,6.566701,5.8183355,3.4776785,5.9300284,7.9847937,6.8093014,4.7499423,2.5593355,1.783429,4.8002524,4.2310257,5.2125497,3.315433
t44,11.929116,1.1446604,7.2054496,6.943452,3.558462,5.889197,7.322301,6.0619197,4.8825645,4.592332,4.011562,6.5677133,5.8241005,3.5078804,5.9026628,7.982878,6.8086185,4.774922,2.6142917,1.7710614,4.83146,4.251491,5.206529,3.2968943
t45,12.055293,1.1547155,7.102644,7.1070423,3.5756514,5.9063983,7.2084956,6.0810647,4.798923,4.510503,4.0254774,6.609578,5.786753,3.5070672,5.9026027,7.9591317,6.7898264,4.7500844,2.6420026,1.7694815,4.857075,4.3375254,5.1078405,3.3019526
t46,12.078985,1.1623129,7.1407175,7.152005,3.5925534,5.8762894,7.240511,6.0650887,4.8305683,4.526615,3.9970515,6.5681524,5.823079,3.5454288,5.876431,7.9988275,6.7917724,4.798542,2.687847,1.7332106,4.857871,4.316671,5.143289,3.2760594
t47,0.7520055,1.0844489,4.166735,4.785816,3.0273926,7.0069885,5.1595745,4.9580746,4.777777,4.5819225,5.188176,5.9556923,4.8898754,4.771611,7.1462154,7.1481586,6.171271,4.004888,3.3285463,2.8830602,4.5859056,3.6394396,4.8539352,2.1914544
t48,0.84315145,1.224254,4.2063904,4.838058,3.0728672,6.8537006,5.1432962,4.9926605,4.9035606,4.655008,5.180779,5.8996773,4.7548747,4.800767,7.1028175,7.219189,6.252229,3.8444989,3.370962,2.958187,4.528758,3.5967329,4.8502283,2.1034725
t49,12.556128,1.6428276,7.716155,0.9073086,2.4785213,4.5415382,8.034696,8.034116,4.739241,3.3441615,3.88253,6.7009726,5.776892,3.65928,5.1981177,6.9001675,7.4468474,5.9854536,3.8196814,2.5667481,5.5516047,3.9239855,6.0940433,3.6846118
t50,11.808412,1.1631348,7.2090235,6.8190084,3.5951705,5.9138136,7.338485,6.019804,4.903269,4.615576,4.0685353,6.5616856,5.8074775,3.4568393,5.958528,7.9904585,6.816513,4.7329693,2.5201359,1.8022484,4.7796326,4.234009,5.20194,3.3268626
t51,12.016344,0.70390517,7.153377,7.479767,3.288027,5.729975,7.5053053,5.8120747,5.0031176,4.9257827,3.854817,6.8526278,5.777811,3.1890905,5.981489,7.7733107,6.72814,4.5315485,2.333815,1.5831681,4.7711306,3.9564981,5.348264,3.4896193
t52,0.95180625,1.2123877,4.1779404,4.814959,3.1192021,6.837415,5.1269703,5.002647,4.895228,4.647154,5.17214,5.9394727,4.8009696,4.8190336,7.164518,7.2375116,6.246221,3.8929021,3.3617032,2.961209,4.5288033,3.611365,4.87572,2.1800332
t53,12.6439295,1.7555002,7.737009,0.60839313,2.4364803,4.482774,8.001452,8.173993,4.741719,3.2799916,3.9122434,6.695198,5.740881,3.58122,5.2134447,6.8692946,7.404597,5.9822187,3.838728,2.660863,5.6167006,3.9139974,6.132072,3.7238107
t54,1.9740797,1.6702588,4.2523603,5.0184236,3.3359878,6.513496,4.9862075,5.2829676,5.2605114,5.011676,5.2638826,6.064317,4.758016,5.075316,7.6165133,7.406892,6.4639273,3.6904767,3.3782012,3.1401455,4.1460752,3.7781937,4.9264126,2.511325
t55,12.585739,1.6888689,7.730642,0.815075,2.465741,4.5367393,8.021201,8.094312,4.737419,3.3350582,3.9044855,6.6993675,5.7584023,3.6429768,5.220543,6.888107,7.430512,5.9850054,3.822339,2.605313,5.5813727,3.9204233,6.129126,3.7146602
t56,0.8360394,1.0351403,4.123468,4.725393,3.0203905,7.083137,5.2044697,4.965417,4.6599374,4.5416017,5.1945305,6.009264,4.9954257,4.740949,7.2506094,7.115129,6.108637,4.1298566,3.284511,2.8423827,4.666014,3.690001,4.889731,2.2922308
t57,0.6062109,0.99950874,4.182504,4.783744,2.997669,7.0514345,5.1588774,4.9365153,4.7816043,4.53445,5.1825533,5.9569263,4.8899894,4.7590733,7.0747776,7.123625,6.172334,4.031636,3.3111045,2.8709753,4.579639,3.6199915,4.8311896,2.2029321
t58,0.7108237,0.99449885,4.1286616,4.7382264,2.9878373,7.1171045,5.1762304,4.93813,4.6745043,4.5089808,5.178015,6.0010366,4.988582,4.749149,7.1594005,7.114177,6.0969024,4.130224,3.2814865,2.8525982,4.6549444,3.679463,4.8742456,2.301654
t59,0.9377731,1.1113333,4.150906,4.7670026,3.0139446,7.0568676,5.1830835,5.0014133,4.7187366,4.609181,5.2202115,6.0216117,4.9692187,4.765329,7.3217864,7.1246796,6.1247096,4.077754,3.3047135,2.8556306,4.618243,3.7203104,4.9083924,2.3126385
t60,0.79177725,1.1348739,4.201462,4.797646,3.0740728,6.929942,5.1389914,4.9481483,4.838026,4.600043,5.1450295,5.8518085,4.803509,4.790133,7.0775113,7.202635,6.216791,3.8770053,3.374956,2.9201229,4.586597,3.5997016,4.791881,2.0504084
t61,0.7667481,1.1257081,4.2651067,4.776711,3.052432,6.927787,5.223023,5.028563,4.8244452,4.6016397,5.187934,5.8917704,4.8305187,4.7794223,7.1425624,7.213571,6.2660885,3.9381614,3.3316376,2.957434,4.5899744,3.6357284,4.832006,2.1491368
t62,0.64501125,1.0837656,4.2537494,4.809488,3.029985,6.9590116,5.1987753,4.992944,4.8226123,4.6033907,5.1837773,5.8913436,4.825327,4.7836843,7.1069236,7.1921597,6.225183,3.923467,3.352125,2.9289296,4.583452,3.6326382,4.8318825,2.1173382
t63,12.109718,0.48218367,7.119782,7.835268,3.140214,5.66064,7.550603,5.714348,5.0684915,5.0871863,3.7642086,6.9917026,5.7586513,3.016573,5.9930387,7.648338,6.663411,4.4334736,2.242225,1.4456345,4.7569914,3.8151197,5.3860946,3.5486503
t64,12.115422,0.55001277,7.1096015,7.7805223,3.1776142,5.666609,7.5474606,5.7421765,5.0239196,5.0056143,3.77955,6.954638,5.740874,3.0859735,6.0007534,7.688176,6.7191563,4.459982,2.264582,1.5118656,4.7847075,3.8889182,5.3901005,3.5426533
t65,0.8375645,1.0452815,4.127412,4.7260823,3.043709,7.0363493,5.1783924,4.952328,4.679474,4.547611,5.176869,5.9888167,4.984489,4.7698064,7.238008,7.1496634,6.1303673,4.1091404,3.3117242,2.8687656,4.6515436,3.6641934,4.8828545,2.2551267
t66,2.7202141,13.677943,10.765493,5.6023884,5.3690543,5.6969576,2.7948532,6.363712,8.232171,6.1709266,5.331528,6.9451137,2.5050375,6.4748263,6.8425803,6.533811,5.583391,0.7202437,4.5436373,2.7114134,1.556379,2.6277983,3.331546,4.702259
t67,0.6323691,1.0780561,4.238095,4.7884293,3.0380635,6.9607706,5.1746025,4.9716825,4.84017,4.583755,5.1681848,5.8769903,4.8187237,4.7887316,7.072006,7.1996174,6.2485375,3.9244168,3.353082,2.9401402,4.566916,3.6057644,4.8068347,2.0954716
t68,-0.10500155,0.55591387,2.8593237,4.3336883,2.721637,8.311095,4.3982224,4.25303,4.1107693,3.847584,4.6654353,6.362455,5.7924495,4.9761076,6.48161,7.2232547,5.0606103,5.0530663,3.0876389,3.0742416,4.6567807,3.9253163,5.263203,3.396852
t69,12.193866,0.50941414,7.077265,7.905554,3.1427732,5.652969,7.5434885,5.728038,5.02715,5.0140433,3.7578003,6.9847736,5.738116,3.0520582,6.0115685,7.6704187,6.72077,4.437327,2.2549543,1.4896901,4.7783,3.880602,5.3951497,3.5575173
t70,12.1149025,0.53160155,7.1043153,7.796334,3.166048,5.6776915,7.53195,5.748215,5.0317597,5.03943,3.7842262,6.966655,5.7591386,3.0490866,5.9867706,7.6792293,6.6855464,4.4506164,2.2772388,1.475347,4.768606,3.8561077,5.3721886,3.5371714
t71,0.61967486,1.1637369,4.2755547,4.8110585,2.993713,6.9548078,5.2146645,5.0174723,4.8629355,4.6370864,5.198704,5.8583236,4.7721925,4.7861032,7.0830183,7.21823,6.2737064,3.8544178,3.3601332,2.9777086,4.564021,3.6387854,4.826677,2.0641396
t72,12.159704,1.151893,7.052271,7.2331467,3.570227,5.9042315,7.150903,6.090648,4.7548137,4.466204,4.0042863,6.625849,5.771685,3.5213048,5.8817368,7.9459763,6.782001,4.7537847,2.6842496,1.7465272,4.885884,4.3848214,5.0638313,3.2900383
t73,12.842091,1.0930555,7.945381,1.206978,2.6387603,5.0135665,8.3207445,7.607336,4.2754707,3.7672153,3.7489865,6.934742,5.803287,3.9215908,5.397071,7.4005036,7.7928286,6.1238303,4.0352435,2.2977087,5.1481533,4.067687,6.5509176,3.8357747
t74,12.326646,0.38414326,6.998971,8.188483,3.0746503,5.655615,7.4701786,5.7034125,4.9602337,5.041498,3.7385676,7.0759873,5.7624016,2.934282,6.0111866,7.6179633,6.646115,4.394626,2.2828362,1.3593451,4.7687964,3.8122091,5.3569193,3.5872602
t75,12.193606,0.46518266,7.0455804,7.9462714,3.1040635,5.682101,7.4927683,5.7551265,5.002018,5.0560727,3.7730916,7.0242043,5.762171,2.9845233,5.960879,7.641195,6.65783,4.4176664,2.304994,1.4138087,4.7758303,3.8270762,5.3358254,3.542064
t76,0.49639282,0.86474216,4.7426567,4.8847523,3.0431328,6.7596135,5.424663,5.1794376,4.8396287,4.5045056,5.243921,5.9084983,4.8315697,4.7572594,7.013156,7.1430693,6.4311843,3.9473536,3.2810333,2.9266884,4.6834035,3.5827942,4.786649,2.2421217
t77,12.150577,0.48472214,7.0861025,7.876722,3.129789,5.6573486,7.5418205,5.727702,5.029142,5.058106,3.7607615,7.001333,5.743731,3.0241423,5.9927883,7.6521854,6.6867714,4.4270825,2.2584403,1.4601332,4.779242,3.838767,5.3833127,3.5556471
t78,12.2621155,1.1043009,6.9921713,7.3743896,3.5172985,5.9083533,7.0849266,6.084568,4.6883926,4.43926,3.9587896,6.699156,5.734162,3.5108266,5.828272,7.883947,6.73491,4.7120495,2.7294385,1.7187855,4.9244776,4.4297924,4.999426,3.2886837
t79,12.314275,0.44331968,6.9782505,8.0738125,3.0707846,5.6629577,7.447907,5.751454,4.9344835,5.007292,3.7466152,7.0676436,5.729151,2.9922113,5.9616404,7.6165476,6.6734033,4.4030833,2.3186288,1.4120213,4.8203173,3.8579063,5.3196983,3.560456
t80,0.439062,0.806297,4.8871064,4.900536,3.0436578,6.719273,5.486005,5.2202945,4.840801,4.481067,5.2586412,5.906986,4.8354673,4.7459145,6.991099,7.1332054,6.473181,3.9540842,3.2692065,2.924865,4.7141223,3.5738504,4.7740154,2.2649295
t81,-0.17253645,0.54158664,2.9784563,4.2668314,2.6454728,8.309809,4.3511014,4.2500377,4.1179013,3.8890512,4.8006763,6.400251,5.773384,5.0353093,6.4516706,7.2919436,5.150474,5.001529,3.1840634,2.9756641,4.580253,3.8527315,5.138965,3.3323028
t82,12.28359,1.1108876,6.9818115,7.408571,3.5232985,5.899108,7.072872,6.090595,4.6844454,4.4277606,3.9581828,6.6966963,5.7395754,3.5153186,5.8299766,7.886455,6.738881,4.7137194,2.7325218,1.7171744,4.9262137,4.438043,4.9890966,3.2946775
t83,13.362738,0.75461257,6.4185777,8.963487,3.1964262,5.8137364,6.550676,5.972889,4.1307635,4.41004,3.6449134,7.125132,5.701507,3.643933,5.438179,7.5231485,6.298624,4.5906367,3.0889666,1.3816744,5.0867887,4.730499,4.2587786,3.3372345
t84,13.234861,0.8100729,6.485431,8.783833,3.2410858,5.833322,6.6083336,5.996404,4.1900744,4.38816,3.6931496,7.0717287,5.707977,3.641693,5.4928193,7.580856,6.3537216,4.608907,3.054324,1.4224472,5.066446,4.7126822,4.331006,3.3217266
t85,12.354502,1.113175,6.932519,7.480487,3.52554,5.899011,7.0195293,6.103216,4.6432257,4.39625,3.956291,6.7027497,5.738432,3.5427282,5.8232727,7.8817744,6.725122,4.7225924,2.751123,1.6982889,4.9356785,4.47933,4.9288363,3.290568
t86,12.702552,0.98836637,6.763139,8.018813,3.3734682,5.7602253,6.9775014,6.118826,4.5552697,4.375268,3.8243275,6.9033794,5.687635,3.4105747,5.7351756,7.7337456,6.729293,4.5159373,2.8063943,1.6785176,5.0258594,4.420565,4.9295006,3.4261415
t87,0.86902964,1.0261372,4.117194,4.719549,3.0089748,7.112247,5.237986,4.9883523,4.6274796,4.53688,5.210796,6.032646,5.0167456,4.7209387,7.277082,7.0894837,6.0912576,4.1559176,3.2636304,2.8230038,4.69378,3.7203343,4.91197,2.3312526
t88,12.921229,1.0746607,8.015592,1.1268518,2.5859056,5.0578504,8.340861,7.629599,4.2209306,3.8287413,3.7531266,7.0038323,5.802154,3.9225295,5.4042883,7.468009,7.80438,6.111254,4.041988,2.341314,5.153445,4.051742,6.636752,3.892344
t89,12.874421,1.110882,7.962306,1.2293429,2.6723757,4.988916,8.296406,7.58498,4.27237,3.7577379,3.7270308,6.9557376,5.833597,3.9576797,5.406696,7.403298,7.8294463,6.1567206,4.0667496,2.259381,5.1447463,4.102885,6.584203,3.850894
t90,12.631184,1.774471,7.715735,0.603533,2.4096053,4.414095,7.9805946,8.19151,4.764135,3.2223122,3.8861585,6.697637,5.7654166,3.5715,5.1922235,6.820232,7.3957906,6.0027785,3.8733263,2.6712077,5.631823,3.9418766,6.096707,3.7182236
t91,12.773882,1.8221229,7.831407,0.38127783,2.4547727,4.5755224,7.9859385,8.25137,4.7172475,3.3571177,3.9952202,6.700115,5.6373215,3.5105324,5.329957,6.9638476,7.317481,5.902393,3.780588,2.7457123,5.658585,3.8563573,6.24033,3.7896688
t92,12.330094,0.45029664,6.9674854,8.082981,3.0732157,5.6647654,7.4352446,5.7562337,4.9209886,4.991905,3.7470658,7.068016,5.726657,3.001039,5.958647,7.6173067,6.676123,4.405314,2.3278143,1.4179857,4.8265605,3.8693292,5.3111367,3.559217
t93,12.377517,1.1162578,6.946378,7.506574,3.5191965,5.847295,7.0457697,6.135451,4.6617413,4.3950014,3.946279,6.7116146,5.754371,3.5180838,5.8217964,7.8863883,6.758068,4.687606,2.7459757,1.7347538,4.9335556,4.4324527,4.9780817,3.3405035
t94,12.288584,1.1601534,6.9553003,7.380959,3.5771554,5.9213095,7.0440197,6.099422,4.679634,4.396466,3.9955673,6.645684,5.7459106,3.5480654,5.8707666,7.9221654,6.7611227,4.7582283,2.7140298,1.7065008,4.9145036,4.474847,4.9573913,3.2702086
t95,12.367754,0.44518897,6.9354415,8.122884,3.0469294,5.6692863,7.407467,5.77644,4.894212,4.9729176,3.7473261,7.0919213,5.718794,2.996128,5.9378424,7.6065536,6.6767273,4.393837,2.353396,1.4133689,4.849157,3.880383,5.2834044,3.5580764
t96,0.37700692,0.7299168,5.0112443,4.9390225,3.04207,6.645886,5.5577755,5.294269,4.8481207,4.4542613,5.277296,5.903,4.8271346,4.746766,6.954367,7.1133165,6.5504026,3.9441788,3.24656,2.9277055,4.733041,3.557829,4.7560353,2.299838
t97,-0.21423815,0.53145283,2.7961032,4.2482767,2.648601,8.40093,4.3133693,4.177089,4.0327644,3.8670294,4.656379,6.4162545,5.819463,4.974552,6.3712616,7.246945,5.0520945,5.070953,3.1386597,3.096226,4.5897427,3.8702698,5.2967057,3.417159
t98,-0.14124978,0.5403596,2.9267385,4.298963,2.6460648,8.286071,4.3816624,4.2776203,4.142556,3.9120615,4.813658,6.36749,5.7682977,5.0520916,6.4806547,7.310235,5.139992,4.9821825,3.1625235,2.9499412,4.5645776,3.8288443,5.118992,3.3175147
t99,12.61634,1.7075937,7.677474,0.5837826,2.4219282,4.3899355,8.028097,8.112015,4.7474833,3.192056,3.8335426,6.690129,5.797638,3.5626738,5.107555,6.83645,7.452123,6.018154,3.889377,2.6024387,5.5739903,3.9278336,6.0212936,3.631725
t100,2.6868737,13.624785,10.807368,5.5402093,5.413103,5.707675,2.7360084,6.4484234,8.279401,6.2465925,5.4068832,7.017877,2.4986632,6.478428,6.8351345,6.5447965,5.535131,0.7569505,4.666333,2.8395853,1.5899277,2.5947359,3.4038377,4.728703
t101,12.923708,1.0553055,8.016915,1.1515558,2.5999327,5.0640507,8.355123,7.597262,4.212101,3.8293507,3.7317066,7.005326,5.802846,3.9408321,5.4124637,7.4703927,7.832748,6.1308255,4.0671477,2.315959,5.1270714,4.0591717,6.636921,3.8999367
