,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
t19,2.4576948,-0.14708649,9.872367,4.640976,0.06856845,-0.44782227,-0.09479805,-0.0045661745,2.2085984,0.20133536,0.081714526,0.3922121,3.8247147,-0.5301087,0.2487272,2.7758226,0.22939496,-0.08165673,-2.3444722,-0.010409374,10.246855,0.59562564,-0.05547924,2.9145594,13.764613,2.594278,0.046188667,0.63565314,-0.62757754,-1.530616,2.625132,1.685139,-0.2798357,3.8546007,1.1779928
t14,2.0996363,-0.15050767,11.42421,5.2009854,0.07775985,-0.5076323,-0.103635274,-0.0065470813,3.0612216,0.58524644,0.08857293,0.44459552,3.564621,-0.584578,0.27182713,2.3543837,0.24848528,-0.059100695,-2.656829,-0.063373685,11.084045,0.66617066,-0.06315061,3.7841842,15.359097,2.2307224,0.050783932,1.2138205,-0.65917,-1.7126226,3.3496077,0.9101726,-0.32389846,3.7026877,0.56582093
t11,1.2885109,-0.14675665,16.043222,7.898885,0.11178278,-0.7230757,-0.15014146,-0.012407202,6.521198,2.2308257,0.10771995,0.67701113,3.017135,-0.76815045,0.34264785,1.4105755,0.31741512,0.054334063,-3.664493,-0.16365299,14.018225,0.91583395,-0.09062727,6.680746,21.0242,0.67133605,0.07247057,2.9696753,-0.7962521,-2.333898,5.5724683,-0.15443103,-0.43970463,3.2987087,0.04754427
t35,3.0192132,-0.16584782,1.8238553,7.459499,0.015098262,3.205022,-0.1299053,1.4300165,-0.029584697,-0.006947819,0.11774962,0.41696307,1.4495465,1.3504232,0.026384106,6.292918,0.059999455,-0.0029305296,-0.4958216,5.7411494,5.2895513,0.092693165,-0.03081214,-0.022517696,0.8898873,2.7531946,0.030583343,-0.19103341,-0.13031548,-0.45117617,-0.028759848,7.29637,-0.057648104,4.4683876,1.1152107
t36,2.733832,-0.1625249,3.0871162,5.3555145,0.026767096,1.3278861,-0.07820266,1.0171996,-0.020137927,-0.01048398,0.08632694,0.2717723,2.4495137,0.21137361,0.083056785,4.8361797,0.0949886,-0.117883675,-0.85078484,3.4704955,5.5760016,0.15281571,-0.034241106,-0.016363002,3.8606358,2.8183324,0.00059510866,-0.16287878,-0.24614479,-0.62969327,0.15831357,5.771926,-0.031481087,3.4606833,3.0454268
t20,-0.001371667,-0.06760538,15.611899,8.007665,0.10945929,-0.8549609,-0.15170106,-0.025766851,9.513675,2.77751,0.07303279,0.70785564,1.1624612,-0.8055092,0.3026338,0.86324054,0.30150527,0.7741091,-3.6534388,-0.18153489,12.705289,0.95344263,-0.08086129,8.6519,20.788963,-0.11260176,0.0953848,5.0799546,-0.7258491,-2.2746305,5.824982,-0.46940538,-0.47239712,2.3891542,0.12863964
t21,0.15201087,-0.07481508,11.953519,5.93582,0.08422402,-0.63950765,-0.122964665,-0.018660445,6.8530364,1.4986423,0.056299802,0.51917386,1.0231117,-0.6090527,0.23656416,1.0095968,0.2345634,0.3098085,-2.7862794,-0.106608994,9.651029,0.721479,-0.06137233,6.3863153,15.772367,-0.045235086,0.07558246,3.7553298,-0.56781626,-1.7289773,4.305707,-0.311148,-0.3657857,2.232593,0.086073
t46,-0.013255912,1.1444682,4.849876,2.193378,0.04984004,-0.40405986,-0.103161946,-0.029643686,5.850815,-0.0025942125,0.004814619,0.41792902,-0.009436519,-0.41216028,0.09413489,1.6432402,0.13594167,0.70153475,-1.4501263,0.12550698,3.055361,0.37034795,0.200588,4.9689736,8.7209015,-0.10090073,0.087420896,4.0093226,-0.33624178,-0.75020176,1.8455058,-0.39110655,-0.17747837,2.1884956,0.11822347
t47,-0.015994908,1.0361593,7.845631,3.7371876,0.068172574,-0.58820164,-0.120795034,-0.036631405,7.901369,0.4875616,0.011281753,0.5237967,-0.007833564,-0.5667013,0.14307858,1.5546538,0.18880825,1.129101,-2.0952199,-0.042626843,5.5000954,0.5504193,-0.01268362,6.831693,12.42772,-0.123314075,0.10577469,5.295571,-0.46819627,-1.1669,2.8798506,-0.51899886,-0.26720038,2.195001,0.1545861
t81,-0.007845034,1.3495319,2.5622084,1.055033,0.03699506,-0.20352514,-0.09118535,-0.021089138,3.8535037,-0.006566247,0.0073062913,0.3170212,-0.003514562,-0.2092998,0.053120073,1.8233633,0.09297573,-0.004641068,-0.84425664,0.7840875,0.89795136,0.16886377,1.2881266,3.5239372,5.3069196,-0.07806216,0.06578387,2.7227232,-0.20498987,-0.41838866,1.0727303,-0.2077529,-0.110538244,2.4647408,0.090165645
t138,-0.006955161,1.2750083,0.61859256,0.14122283,0.010920593,-0.038264893,-0.09583353,-0.003842708,1.1935848,-0.007606157,0.011029248,0.26333952,0.693943,1.3309692,0.03449379,1.503095,0.04415153,-0.036635853,-0.22787921,1.6098255,-0.016055295,0.62299687,2.0753932,2.1007507,2.1559606,-0.01676206,0.020730548,0.8095412,-0.09646764,-0.1754138,0.33497986,0.42235464,-0.107354745,3.05926,0.060575098
t139,-0.006566704,1.2404015,0.4753054,0.09602313,0.0066372636,-0.031824954,-0.09832242,-0.0012807453,0.8329078,-0.0073798955,0.008741007,0.25944152,0.83491826,1.7602683,0.033224292,1.5074409,0.038556464,-0.038150083,-0.17827182,1.7015283,-0.017674476,0.8979096,2.169897,1.9266759,1.8905936,-0.005486756,0.017108511,0.4957125,-0.09089311,-0.16775309,0.22227119,0.73164153,-0.11147588,3.1139133,0.058814403
t72,-0.013552269,1.0108385,6.2873716,2.9051235,0.061312106,-0.45829564,-0.11052674,-0.033456296,6.5336766,-0.0012111143,0.007738976,0.46203646,-0.0073265024,-0.4786564,0.115156434,1.6754266,0.16241486,0.7253974,-1.7066718,0.0327352,4.007268,0.43154797,-0.0007102743,5.9346023,10.188559,-0.09243081,0.09687511,4.475057,-0.4036818,-0.92877334,2.3680904,-0.41218495,-0.22767474,2.170641,0.1299365
t54,-0.01525351,0.9997116,7.6198635,3.610079,0.068335734,-0.5553788,-0.119093284,-0.036304846,7.5513554,0.25073674,0.009757548,0.50732857,-0.006501313,-0.5527464,0.13810094,1.6344218,0.18562311,0.97962785,-2.0122144,-0.025214104,5.1837626,0.52169675,-0.009998244,6.7172594,11.971648,-0.10761462,0.10444687,5.0535946,-0.46244177,-1.1236736,2.794561,-0.48056722,-0.26578972,2.224093,0.14739946
t33,-0.017026281,0.909402,9.623267,4.615066,0.07865848,-0.6979844,-0.12881702,-0.0398697,9.152971,1.0825139,0.014395701,0.5844603,-0.0072136344,-0.6448821,0.17259112,1.526875,0.21964611,1.2949535,-2.4948437,-0.07406548,6.961902,0.6567607,-0.02293154,7.857907,14.633046,-0.14008065,0.11550638,5.956499,-0.54344213,-1.421999,3.4831288,-0.5910627,-0.3176397,2.2452958,0.17364144
t38,-0.016929828,0.92098504,9.240345,4.3903856,0.075244494,-0.67620206,-0.12489639,-0.038288515,8.782186,1.092678,0.012664212,0.5578521,-0.00700976,-0.619238,0.1643664,1.4368477,0.21137923,1.2782575,-2.4026957,-0.08128847,6.7050786,0.64294374,-0.02249902,7.5235767,14.059213,-0.1293358,0.109666325,5.822877,-0.52101386,-1.3686447,3.3995073,-0.5826004,-0.3083473,2.183434,0.16846211
t39,-0.016803702,0.9236927,9.100551,4.3156877,0.074392125,-0.6677644,-0.12371823,-0.038007166,8.672425,1.0467836,0.012155528,0.55138075,-0.0070691863,-0.6109786,0.161887,1.4426658,0.20885868,1.2632421,-2.370787,-0.07932091,6.592226,0.63394976,-0.021779295,7.4299803,13.868643,-0.12715907,0.10871554,5.76559,-0.51453054,-1.3483404,3.3567777,-0.5762835,-0.30453956,2.178164,0.16645269
t25,-0.01965605,1.0687605,12.03934,5.8398895,0.08613215,-0.9140901,-0.1419615,-0.044748053,11.89194,2.5479329,0.01821473,0.65874594,-0.018207518,-0.80358034,0.20851086,1.2926224,0.26429254,2.2816474,-3.149385,-0.13095716,9.270562,0.8718968,-0.043448336,9.662322,17.927494,-0.19987547,0.13765366,7.6057262,-0.6514258,-1.8323652,4.471579,-0.81569827,-0.41052765,2.4080148,0.23245892
t44,-0.025052814,2.6802375,7.3326197,3.433088,0.052374054,-0.7038904,-0.13653517,-0.037705775,15.735565,4.5234675,0.030837387,0.5631917,-0.04379873,-0.7005488,0.13409181,2.6526015,0.21232432,1.7713861,-2.6174126,-0.2428176,4.8171372,0.8429137,1.005826,10.491946,14.868573,-0.44327542,0.16623694,8.593569,-0.42932636,-1.5279685,4.1417933,-1.0066665,-0.21152611,1.4183974,0.31950104
t45,-0.023788292,2.6674206,6.2656865,2.9324672,0.046633102,-0.6322122,-0.13191052,-0.03486056,15.075792,4.184458,0.03039705,0.52649945,-0.04528437,-0.6354565,0.11898734,2.691572,0.19649628,1.59871,-2.3981423,-0.22756694,4.0639243,0.7751344,1.325679,9.846836,13.632562,-0.43237627,0.16012244,8.13007,-0.37848482,-1.3905609,3.818392,-0.95076925,-0.18455186,1.3908886,0.3039975
t86,-0.016267337,3.6784387,1.0746093,0.35462692,0.011440252,-0.25237352,-0.06826719,-0.010458394,15.253435,5.839159,0.065074824,0.5180106,-0.06171962,-0.13788964,0.08696627,3.183822,0.14039496,-0.03598583,-1.5324738,-0.19915353,-0.016463201,0.5756701,4.7079473,7.2995596,7.6459465,-0.46720818,0.12520422,7.376546,-0.08057154,-0.9480569,3.0738811,-0.6328894,0.24777737,-0.049350016,0.24730927
t109,-0.017943846,3.159883,-0.0077274297,-0.018865092,0.7687695,-0.17835987,-0.051285557,0.44835514,12.989407,5.883841,0.05527849,0.4569009,-0.04661895,1.6064347,0.08459654,3.4575384,0.10512182,-0.14793332,-1.2487245,-0.14022763,-0.039968096,0.3597396,5.8595695,5.989426,5.037186,-0.36541367,0.09187043,5.9906187,0.27488273,-0.8032236,2.4420068,-0.48069277,0.7634768,-0.08803662,0.20470378
t110,-0.01847337,2.8869941,-0.024179276,-0.029268757,1.2215042,-0.16648778,-0.04944493,0.9616701,12.25071,5.9364843,0.051567845,0.44986936,-0.041188966,2.5457547,0.08409465,3.5365202,0.094505124,-0.18870275,-1.1886572,-0.13212152,-0.041266367,0.29128164,6.2228217,5.5626063,4.317634,-0.33428243,0.08252902,5.5749593,0.5589305,-0.7686138,2.2804513,-0.44562438,0.9699097,-0.10234841,0.19011989
t113,-0.016121875,3.8699365,0.5062321,-0.018405896,0.010726635,-0.21764484,-0.04566954,-0.008350264,15.6600065,7.102777,0.0748485,0.6264135,-0.05967674,1.0009438,0.084445275,3.116863,0.13712297,-0.15483262,-1.6068807,-0.19511463,-0.039022114,0.48672813,6.7744675,6.8922997,6.1225724,-0.48058906,0.121285744,7.977902,-0.085321665,-0.9180736,2.7257247,-0.56650686,1.0394138,-0.10603503,0.24022861
t118,-0.01611515,3.863655,0.4876984,-0.019112129,0.010382028,-0.2166764,-0.045525536,-0.008120705,15.619684,7.102969,0.074669026,0.6255468,-0.059305158,1.0524015,0.08431712,3.1298194,0.13661599,-0.1578375,-1.6022142,-0.19370027,-0.03947339,0.4825407,6.8086686,6.8725295,6.0779495,-0.4784115,0.120679304,7.9605675,-0.08393142,-0.9158487,2.7088954,-0.5634087,1.0526098,-0.10660611,0.23941287
t119,-0.016458679,3.6616127,0.24687247,-0.028479079,0.006314787,-0.19997165,-0.04116944,-0.004531358,15.004907,7.0839944,0.07057405,0.6155331,-0.055400547,1.7790409,0.08314987,3.253681,0.12709473,-0.19588637,-1.5481442,-0.17556928,-0.04303213,0.4211173,7.110642,6.5304785,5.41387,-0.44612804,0.11275155,7.6302757,-0.06010908,-0.88491404,2.4998176,-0.52711743,1.2290708,-0.11508715,0.22749098
t125,-0.016099988,3.7960625,0.35803947,-0.029104324,0.009627232,-0.21199875,-0.03890647,-0.0071490402,15.520313,7.329792,0.07414501,0.64903027,-0.05821758,1.7096429,0.08428015,3.1856453,0.13465165,-0.19691582,-1.6258,-0.17840381,-0.04172287,0.4509342,7.309239,6.7576523,5.6654415,-0.46896067,0.11875985,8.038218,-0.081845045,-0.9086143,2.5815542,-0.544917,1.2554398,-0.11653757,0.23443948
t151,-0.017439805,3.2797232,-0.018146615,-0.05897545,0.00023869552,-0.17541057,-0.026539378,0.17541823,14.027663,7.646345,0.061835553,0.6636639,-0.04784837,3.9984465,0.08247252,3.3747306,0.11351818,-0.30346537,-1.5294054,-0.14025857,-0.047278434,0.28954247,8.407767,5.8799067,3.9023192,-0.40084153,0.09932998,7.2630696,-0.019414878,-0.83606493,2.1374974,-0.45483422,1.7918583,-0.14611584,0.20060286
t173,-0.018986786,1.6217719,-0.052199833,-0.09649572,1.0162716,-0.1120918,-0.018969316,2.379422,10.926911,8.2004175,0.048311155,0.6695325,-0.035467494,7.800224,0.09075488,3.4536219,0.08735964,-0.4103296,-1.2830443,-0.043922566,-0.080662504,0.06420091,10.253753,3.9368079,1.1742524,-0.29743752,0.07430551,5.9985533,1.0632147,-0.7011439,2.0120215,-0.259835,1.9627122,-0.16530208,0.14072643
t174,-0.01871767,2.851883,-0.027136711,-0.07641019,0.3050708,-0.1566155,-0.022185815,0.8358263,13.019951,7.8428392,0.057579685,0.6572763,-0.043078847,5.0807357,0.08273184,3.4250827,0.10385505,-0.34472734,-1.45972,-0.11419715,-0.053937737,0.20813799,8.901264,5.3390064,3.044544,-0.37342283,0.0902869,6.8007736,0.18447562,-0.79337347,2.0227115,-0.41403612,1.902713,-0.16148815,0.17957497
t179,-0.019894104,2.167611,-0.03830821,-0.09576063,0.700899,-0.13093697,-0.017705336,1.7226624,11.738652,8.193588,0.05056113,0.66411275,-0.037951056,6.8067837,0.08631239,3.4308736,0.09177166,-0.3943646,-1.3587108,-0.07205329,-0.069694705,0.10304106,9.638772,4.4823017,1.8064054,-0.32884198,0.07902301,6.2504773,0.61651987,-0.7364929,1.9428624,-0.3367097,1.9758221,-0.17040907,0.15165079
t184,-0.01791076,1.3857303,-0.06360376,-0.10212389,1.1029582,-0.100093886,-0.017378995,2.616989,10.6422825,8.302845,0.04842682,0.6803871,-0.034272943,8.323722,0.093798205,3.3870978,0.08662199,-0.4224233,-1.2724589,-0.035214446,-0.08379058,0.04151036,10.590916,3.6631331,0.8328151,-0.28955936,0.07157874,5.9376035,1.2114782,-0.68435687,2.0721571,-0.22839919,2.0206475,-0.16398138,0.13358483
t292,-0.015827814,1.1498864,-0.07679408,-0.1062031,1.3356236,-0.07892713,-0.023611028,3.065145,10.280258,8.389883,0.04814423,0.7195121,-0.032361392,9.200766,0.09920057,3.4777026,0.086981654,-0.4556311,-1.2482436,-0.018219847,-0.08751749,0.00024321339,11.40287,3.3346384,0.40011418,-0.27509114,0.070154,5.8227034,1.5284091,-0.66423655,2.0546412,-0.16681245,2.0589464,-0.16209455,0.12448803
t293,-0.014278767,0.9385168,-0.087455414,-0.10725947,1.5032173,-0.06660335,-0.02650464,3.3960361,9.9650955,8.4081335,0.048174404,0.73943675,-0.031016309,9.709733,0.102926284,3.4836535,0.087077826,-0.47076434,-1.2230669,-0.0059817797,-0.08865164,0.22967814,11.853581,3.1072836,0.11982401,-0.2638329,0.068232924,5.698427,1.7393109,-0.6469168,2.0633218,-0.12632106,2.0701134,-0.16012098,0.118959755
t231,-0.018531948,1.3247429,-0.060785152,-0.1006604,1.0915682,-0.098804384,-0.015854888,2.5736487,10.835448,8.443934,0.048818044,0.69088024,-0.034923535,8.4259,0.095166646,3.4678888,0.087751046,-0.44849792,-1.312865,-0.048522145,-0.08852578,0.05062489,10.880412,3.7129948,0.8381105,-0.28693897,0.07440326,6.166018,1.2921444,-0.6996661,2.1075177,-0.23098077,2.1162484,-0.18060035,0.129602
t232,-0.01430585,0.81553036,-0.082820736,-0.10255793,1.5013355,-0.06587701,-0.023831535,3.3784225,10.061657,8.463323,0.048476588,0.73370045,-0.031581383,9.644503,0.10378783,3.448383,0.08697354,-0.48701513,-1.2459702,-0.02699831,-0.09147426,0.006682355,11.969759,3.1258395,0.13498548,-0.2600607,0.06997592,5.846042,1.8173236,-0.6600819,2.1672156,-0.13064285,2.1389453,-0.1811962,0.116002105
t335,-0.013329249,0.86221725,-0.08397746,-0.10626165,1.1861206,-0.07419631,-0.012797542,3.187798,10.575505,8.997849,0.051266436,0.8064545,-0.035809614,10.147015,0.104550324,3.4275062,0.09202891,-0.5141376,-1.3511388,-0.017244643,-0.08919544,0.012601412,12.62886,3.2364445,-0.00076213625,-0.2718757,0.07704721,6.5280347,1.7092305,-0.685822,2.1871743,-0.13201977,2.4156234,-0.18632045,0.12434233
t336,-0.013367834,0.86723685,-0.08362274,-0.10633284,1.1821669,-0.07375562,-0.0128768785,3.1833227,10.572296,9.002369,0.051261593,0.8065832,-0.03570905,10.1478405,0.10451443,3.4244375,0.092066854,-0.5140522,-1.3512644,-0.017718416,-0.089046955,0.012992927,12.63543,3.2308793,-0.00078092073,-0.27156463,0.077126265,6.5281506,1.7059484,-0.6854808,2.1902168,-0.13192506,2.4158542,-0.18630855,0.12439622
t358,-0.013406315,0.8794431,-0.083365306,-0.104930155,1.215023,-0.07329178,-0.012865836,3.2034523,10.537651,9.016444,0.050894503,0.8043704,-0.03583827,10.107396,0.10473577,3.4261925,0.090293705,-0.5175039,-1.3341115,-0.016382713,-0.08729567,0.009388728,12.530953,3.2216494,-0.0008942583,-0.27453864,0.076291084,6.4395247,1.7318242,-0.6857141,2.1778638,-0.13101523,2.4057178,-0.18218678,0.12385015
t359,-0.013406414,0.8794547,-0.08336533,-0.104931444,1.215018,-0.07329142,-0.012865915,3.2034075,10.537631,9.016445,0.05089427,0.8043707,-0.035838123,10.10738,0.10473532,3.4261885,0.090293705,-0.51750237,-1.3341126,-0.016386429,-0.08729613,0.00938689,12.530975,3.2216377,-0.00089439907,-0.2745378,0.07629183,6.4395375,1.7318048,-0.68571156,2.1778426,-0.13101602,2.4057288,-0.18218821,0.12384997
t321,-0.0130911,0.9112749,-0.079896994,-0.10286022,1.1669813,-0.07525744,-0.012016209,3.1859033,10.6877,9.073481,0.05061942,0.8156344,-0.036784954,10.176087,0.104381494,3.4569383,0.09106188,-0.5276577,-1.3550224,-0.008674937,-0.09000839,0.006047068,12.625516,3.2569513,-0.0013240175,-0.27839392,0.077835195,6.5002346,1.7163527,-0.6939823,2.102018,-0.13300656,2.4607856,-0.18347684,0.12583145
t322,-0.013034439,0.91382444,-0.079791546,-0.10351458,1.1658239,-0.07512185,-0.012267592,3.1873293,10.676851,9.071402,0.050538596,0.816323,-0.036646098,10.183549,0.10424055,3.4670422,0.09097641,-0.5282654,-1.3540868,-0.010381009,-0.08987211,0.0063391123,12.636173,3.2485683,-0.0013106571,-0.27903774,0.0778183,6.501446,1.7214898,-0.6938406,2.1099963,-0.13255127,2.4629703,-0.18345384,0.12546603
t339,-0.0130767925,0.92581713,-0.079140514,-0.10362923,1.1625271,-0.07712765,-0.011939892,3.1773443,10.680188,9.078892,0.0504949,0.8161554,-0.036629442,10.170595,0.10425486,3.4580688,0.09108715,-0.52911836,-1.356574,-0.010376291,-0.08979669,0.008776458,12.641548,3.249702,-0.0013030375,-0.27990174,0.07806691,6.501958,1.7063365,-0.6930615,2.1040392,-0.13386,2.4724717,-0.18554008,0.12560634
t340,-0.013080376,0.92613715,-0.07913094,-0.10351337,1.1633317,-0.07760251,-0.011915737,3.1742728,10.682326,9.079938,0.050322257,0.816073,-0.036669355,10.165427,0.10416232,3.4602003,0.09110006,-0.52910066,-1.3563502,-0.010644904,-0.08985425,0.008711791,12.638268,3.2510824,-0.0013635647,-0.2798564,0.078042954,6.504354,1.7081801,-0.69297856,2.0981865,-0.13420632,2.4723923,-0.1858057,0.12539272
t253,-0.015922925,1.2157061,-0.066174395,-0.10155401,0.8894766,-0.09651221,-0.0071765413,2.6901069,11.068326,8.9942465,0.049879484,0.7785202,-0.037604596,9.369505,0.0988784,3.4501054,0.09162715,-0.49757951,-1.3886935,-0.03007379,-0.088537045,0.040095445,11.911637,3.5898013,0.38552326,-0.2949534,0.07916737,6.643431,1.3665422,-0.7127094,2.1030235,-0.19503099,2.4161255,-0.18562254,0.13276124
t215,-0.01864891,1.965548,-0.04465023,-0.09844245,0.59793544,-0.12557462,-0.009575505,1.8525401,11.956023,8.693241,0.053405296,0.7330058,-0.04013332,7.6426845,0.09012109,3.4384568,0.095646955,-0.44966814,-1.4416869,-0.06684304,-0.07202351,0.10099257,10.638263,4.35851,1.3957255,-0.32919472,0.08391004,6.784792,0.78804,-0.7521484,2.0062506,-0.31169498,2.306905,-0.18800947,0.14892428
t216,-0.01882314,2.1128008,-0.040762987,-0.0974618,0.53071624,-0.12997586,-0.009906285,1.6753385,12.163245,8.664874,0.054150227,0.72982556,-0.0407517,7.3459716,0.088933766,3.446868,0.09699357,-0.44557706,-1.459446,-0.07185794,-0.06905331,0.11463529,10.476338,4.517189,1.5920529,-0.33633938,0.0857816,6.843777,0.6778847,-0.76072925,1.9783067,-0.33032697,2.2907755,-0.18842036,0.15254103
t122,-0.018605538,2.714,-0.031184267,-0.071328476,0.5412268,-0.15237074,-0.026278654,1.0004113,12.734031,7.59433,0.053472947,0.61265385,-0.042245276,4.852606,0.08175787,3.4364243,0.09993207,-0.3286644,-1.3984594,-0.11637219,-0.057119116,0.20292448,8.500808,5.224487,3.0064964,-0.36273596,0.08644585,6.515869,0.37154126,-0.78156877,2.0037634,-0.41136596,1.7722802,-0.15549958,0.17447452
t95,-0.016373804,3.9150887,1.0858645,0.14483944,0.017440973,-0.25386918,-0.058854632,-0.013014689,16.183958,6.738179,0.07189305,0.6082,-0.06458319,-0.064943835,0.087165035,2.984939,0.14925195,-0.070868365,-1.6691903,-0.22689477,-0.022173697,0.5824155,5.6729655,7.438919,7.4817986,-0.51203054,0.13179734,8.134244,-0.11363041,-0.9749829,3.1124728,-0.6428143,0.5838341,-0.07961769,0.25208294
t87,-0.01637652,3.7264018,0.70639825,0.08439152,0.008675205,-0.22885464,-0.060114298,-0.008017015,15.173108,6.137128,0.06994066,0.5402371,-0.060194883,-0.040730506,0.08587277,3.0950902,0.13544217,-0.07573367,-1.4965936,-0.19684763,-0.029502515,0.5311342,5.3625383,7.0293417,6.871293,-0.46604863,0.11982552,7.3721576,-0.066270895,-0.9065572,2.8960032,-0.59083307,0.476669,-0.0749687,0.24079809
t88,-0.01604592,3.4845784,1.812974,1.0004952,0.011356601,-0.30512542,-0.094203,-0.0095221475,14.923239,4.9963684,0.056666855,0.4567694,-0.059110306,-0.2920149,0.089763805,3.4926016,0.1403695,0.038658313,-1.5337373,-0.20918268,0.42280397,0.6016129,3.2801023,7.692857,9.053618,-0.45633072,0.1254732,6.6883087,-0.086051166,-1.0173876,3.1149073,-0.7035122,-0.006566837,0.10252825,0.2552009
t124,-0.017591586,2.628371,-0.03318937,-0.022724032,1.8363656,-0.15608378,-0.06692021,1.8010545,11.111204,5.228025,0.046354838,0.4131706,-0.04047158,2.3103743,0.081711985,3.7912276,0.08379363,-0.17524093,-0.92936844,-0.09215054,-0.032673568,0.2362617,5.366573,5.438233,4.2440624,-0.31269166,0.069217704,4.373292,1.0531183,-0.7244445,2.015678,-0.41346198,0.6262584,-0.06609342,0.17299877
