,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
t19,10.841393,1.6073785,4.113556,5.2584853,3.8085766,5.93079,7.4525843,8.216784,3.8748727,5.6330256,5.1516953,2.5098212,7.4030094,4.39551,3.180016,3.862091,3.6011744,3.0395691,6.653471,4.0055027,4.699068,3.398412,5.9273367,5.4090776,4.342983,5.2497196,4.9467936,5.5534363,5.6394615,5.9848423,5.4062657,3.5019734,4.4684687,5.2612934,2.428458
t14,10.926837,1.4961457,4.0215335,5.390571,3.8332958,5.850099,7.368503,8.189278,3.9178112,5.6025515,5.116371,2.5293555,7.4125276,4.4003315,3.1535265,3.8365571,3.578529,2.9664319,6.691497,3.9306614,4.6351075,3.3894668,5.85873,5.417506,4.2779627,5.2948895,4.9096193,5.5633,5.6144123,6.0187707,5.353988,3.4960933,4.436013,5.3284826,2.474265
t11,11.044311,1.3165448,3.9328754,5.5993214,3.8642817,5.7708287,7.288643,8.165435,3.9403512,5.5778275,5.0717564,2.528416,7.415902,4.4119143,3.1402245,3.8425114,3.5366912,2.9246352,6.737525,3.8698754,4.5783978,3.3877096,5.8216624,5.4096565,4.245023,5.3217998,4.880144,5.562772,5.6087556,6.061329,5.304175,3.4802797,4.4116025,5.3795824,2.5009768
t35,10.279821,2.2099218,4.8167567,4.6941895,3.8355875,6.7333384,8.29792,8.743251,3.419004,5.890679,5.513855,2.2721868,7.430609,4.610609,3.543255,4.168508,3.5319657,3.7876616,6.2655034,4.67036,5.367576,3.515575,6.6109724,5.5159535,4.971984,4.835503,4.960202,5.3519306,5.95266,5.760329,5.9883513,3.6014743,4.669142,4.8695655,1.875022
t36,10.223031,2.2827315,4.8547854,4.6252136,3.8334885,6.7430806,8.304911,8.715265,3.414648,5.931835,5.540631,2.2581258,7.3894615,4.5769057,3.570758,4.158503,3.5684006,3.7860928,6.225933,4.706597,5.3628135,3.5364435,6.6206717,5.474898,4.9860935,4.8061643,4.991047,5.326297,5.9436965,5.70486,5.9980283,3.5978863,4.7148485,4.8275585,1.8626548
t20,11.042807,1.2665733,3.9524326,5.6505322,3.8938394,5.802549,7.3219056,8.197255,3.9182823,5.6006627,5.0845423,2.5226007,7.401226,4.4388537,3.145907,3.8441403,3.5425134,2.9370782,6.720329,3.8843021,4.6114006,3.42938,5.8314357,5.4073257,4.2471232,5.307322,4.863261,5.561631,5.6042686,6.032943,5.332185,3.4953191,4.436756,5.3828096,2.4871905
t21,11.01064,1.2923151,3.98733,5.576425,3.8881462,5.8208084,7.308293,8.210885,3.9030037,5.6123104,5.059355,2.5133784,7.400348,4.4506717,3.1593952,3.859187,3.53881,2.938998,6.7211623,3.909032,4.626586,3.4440658,5.8364644,5.376897,4.2576084,5.287041,4.8744526,5.558906,5.6129084,6.0459824,5.2993402,3.4723475,4.443484,5.3305383,2.468855
t46,11.385741,0.63026506,3.9484236,6.282534,4.0664344,5.68314,7.2106023,8.239678,3.947669,5.6115994,4.977393,2.5282555,7.3668556,4.6034355,3.117441,3.8396113,3.4406798,2.924983,6.7944155,3.7651846,4.566752,3.5758784,5.8136916,5.331903,4.174915,5.329056,4.757621,5.57238,5.5485964,6.0395565,5.2837377,3.481571,4.423617,5.2843003,2.5249653
t47,11.277906,0.8081423,3.8469436,6.122024,3.9993312,5.697637,7.180061,8.208685,3.9137397,5.581662,5.0106044,2.4989169,7.406535,4.50752,3.1382754,3.8764908,3.4403312,2.870841,6.781941,3.8131828,4.5551386,3.4931843,5.7923236,5.371998,4.1935225,5.3300495,4.763299,5.554089,5.5999713,6.0806737,5.24732,3.4800434,4.414288,5.37974,2.507794
t81,11.4196205,0.5794439,4.166361,6.272152,4.0838265,5.667494,7.215515,8.250811,3.9892182,5.6215177,4.944669,2.5427444,7.347505,4.6462946,3.104736,3.8177147,3.4466174,2.9529073,6.8007956,3.7340825,4.5442367,3.569348,5.7757998,5.3194094,4.1603556,5.3150535,4.7873316,5.5696807,5.5286984,6.064407,5.299272,3.4630103,4.4108853,5.237711,2.524061
t138,11.424705,0.5610871,4.2667727,6.277413,4.0884104,5.6694026,7.2233415,8.257686,3.9927585,5.6266546,4.936542,2.544601,7.3429003,4.6667967,3.107825,3.8156693,3.4455087,2.9658515,6.803601,3.7318187,4.5483537,3.5828984,5.7818646,5.309378,4.1613784,5.3103795,4.7947006,5.570826,5.5222597,6.060472,5.307945,3.4574811,4.4097657,5.2039957,2.5229282
t139,11.448378,0.52325374,4.379525,6.2525396,4.108805,5.675917,7.2656937,8.270608,4.0432897,5.644828,4.9376364,2.5704448,7.3122826,4.6828146,3.085886,3.767983,3.4939291,3.0129652,6.7778435,3.7074537,4.540344,3.5426137,5.7428827,5.339455,4.153388,5.293839,4.8208694,5.5673566,5.4971385,6.066587,5.3688707,3.4699924,4.410239,5.2421536,2.519662
t72,11.346575,0.6881823,3.8878589,6.241209,4.042683,5.698122,7.2159047,8.230421,3.9413753,5.6053414,4.9937434,2.5307126,7.3814006,4.583692,3.1199856,3.8367841,3.449118,2.918184,6.7869735,3.7805529,4.5733266,3.5666697,5.822601,5.3447113,4.180394,5.336332,4.7624836,5.576727,5.553731,6.0279975,5.2832856,3.4865785,4.42558,5.2943387,2.5279934
t54,11.288447,0.809723,3.836134,6.126343,4.0129004,5.7096677,7.205858,8.215924,3.9260366,5.5927186,5.021055,2.5164483,7.3965683,4.518927,3.1252568,3.8541172,3.4556649,2.89173,6.7682242,3.8049495,4.5661316,3.507225,5.8030424,5.3762493,4.1898575,5.3348417,4.763911,5.56453,5.581792,6.0559664,5.2721257,3.4975562,4.4239035,5.3735857,2.5159006
t33,11.248386,0.86017597,3.8046992,6.09884,3.9924932,5.7341194,7.2327213,8.209911,3.9000046,5.590168,5.060524,2.5087373,7.4041467,4.4771667,3.1311362,3.8588269,3.475556,2.8851473,6.7505336,3.8344529,4.5914106,3.486759,5.823455,5.4020743,4.208751,5.337876,4.7539105,5.5623155,5.598085,6.038461,5.29591,3.521189,4.4412293,5.445418,2.5092878
t38,11.25994,0.85375845,3.8190472,6.090461,3.995061,5.7172346,7.2120013,8.207723,3.9167397,5.585802,5.0370345,2.5129013,7.406574,4.492309,3.1293395,3.856096,3.4617171,2.8840637,6.7624936,3.8189127,4.570858,3.488289,5.806823,5.389474,4.196391,5.338662,4.763157,5.5628467,5.591364,6.055233,5.276,3.50401,4.4256754,5.4063644,2.5146208
t39,11.287293,0.83093226,3.8702288,6.1068044,4.0205564,5.7477345,7.265478,8.224689,3.9539006,5.612368,5.0595236,2.5526204,7.378372,4.5228615,3.094953,3.810605,3.5085158,2.9313939,6.7240157,3.7974093,4.5848246,3.5018446,5.802187,5.4102454,4.188169,5.338352,4.781505,5.5786653,5.554548,6.0108676,5.330149,3.5383801,4.4439354,5.404678,2.5241992
t25,11.202425,0.9219914,3.8714812,6.0551577,3.9907126,5.80596,7.3674216,8.231963,3.8951688,5.626147,5.1325603,2.5419402,7.3715725,4.4835553,3.1080315,3.8052313,3.5597432,2.9619071,6.6991467,3.8522542,4.658464,3.505432,5.868642,5.437918,4.236021,5.3297625,4.7730417,5.5775895,5.572523,5.9451494,5.4191947,3.5755007,4.4904466,5.4917173,2.5049486
t44,11.3749075,0.60368115,3.8045337,6.429615,4.0708914,5.778349,7.369746,8.24249,3.8943124,5.6339984,5.1504917,2.560147,7.3525863,4.5160575,3.083492,3.7761486,3.5584674,2.969966,6.689082,3.8107393,4.673555,3.5555878,5.8931527,5.453487,4.208387,5.367131,4.6971083,5.5958247,5.5367284,5.890999,5.4596505,3.6418285,4.5133862,5.575882,2.5406723
t45,11.386084,0.5778073,3.785807,6.4541035,4.0738606,5.775423,7.365381,8.244703,3.88546,5.6331964,5.1438866,2.5591245,7.35689,4.526087,3.0869303,3.7797697,3.550397,2.966249,6.700139,3.8135202,4.6810846,3.5752199,5.90745,5.441846,4.2109795,5.3696938,4.689198,5.5990252,5.535587,5.88386,5.452713,3.6364543,4.5171423,5.5540423,2.5427058
t86,12.442795,-1.8343197,10.337783,7.0852194,4.4677453,5.5234475,7.9354835,8.654801,5.043824,6.050014,5.0359893,3.0827892,6.7374697,5.0736322,3.010384,2.4755657,5.0193315,3.8965244,5.940075,3.2878315,4.76998,2.8357685,5.55467,6.288376,3.830797,4.814396,5.7040334,5.3454156,4.624201,5.240927,7.154623,3.878796,4.5129876,6.0483956,2.4018857
t109,12.385156,-1.7726384,10.398345,7.0794935,4.4931126,5.6014905,7.959926,8.645153,5.09696,6.108206,4.992378,3.0901613,6.688533,5.0476713,3.0248265,2.454374,5.0070705,3.925306,5.9714227,3.2745879,4.7350245,2.859936,5.5803585,6.3216243,3.868433,4.858222,5.6385393,5.398157,4.602857,5.292006,7.1237693,3.901303,4.4727535,6.093202,2.3739493
t110,12.395003,-1.7863995,10.376634,7.075328,4.453186,5.5867467,7.9626327,8.652044,5.0920916,6.104579,4.9879184,3.0983105,6.7051272,5.050977,3.0216436,2.4615629,5.014073,3.9256139,5.957988,3.2883217,4.7339287,2.8580956,5.572067,6.3236656,3.8597374,4.851878,5.661684,5.3940716,4.595321,5.2758026,7.1332006,3.893733,4.471296,6.084112,2.3469942
t113,12.465264,-1.8762134,10.335638,7.099945,4.399348,5.499116,7.924178,8.672548,5.026967,6.037809,5.0273905,3.0925355,6.754408,5.0856314,3.0106378,2.4748595,5.028754,3.8814569,5.9158735,3.2993162,4.782369,2.8384633,5.5530925,6.294495,3.8254564,4.7983,5.7599683,5.323853,4.603135,5.19565,7.183431,3.870904,4.5327716,6.0354385,2.3415813
t118,12.415668,-1.8575561,10.365297,7.1296325,4.458785,5.5254097,7.9064884,8.654557,5.0312862,6.031907,5.0581346,3.0795686,6.6921954,5.0726514,3.0324807,2.432849,4.986464,3.878378,5.9725585,3.2527082,4.7745595,2.8756893,5.605734,6.266631,3.8897629,4.838102,5.7388043,5.3417215,4.645884,5.220546,7.1447887,3.907518,4.517448,6.074639,2.3879752
t119,12.469794,-1.8862885,10.325315,7.1074,4.3863387,5.490277,7.91433,8.674194,5.0158305,6.0286117,5.0267725,3.0908835,6.7577643,5.089955,3.011586,2.4753904,5.0252485,3.869889,5.9133673,3.2995672,4.7910695,2.8435445,5.55749,6.291241,3.828175,4.7938666,5.7676706,5.313697,4.5997076,5.185104,7.186899,3.869303,4.5422506,6.029373,2.3259761
t125,12.465981,-1.9079782,10.288772,7.131917,4.4000063,5.464214,7.8812137,8.686023,4.977394,5.9882007,5.050583,3.0851674,6.7519264,5.127369,2.9975603,2.5030668,5.002972,3.832034,5.9008093,3.3258789,4.827751,2.8601022,5.5517454,6.262978,3.8231368,4.7527447,5.811235,5.276102,4.6165323,5.180309,7.1957116,3.836065,4.5798926,5.991661,2.332591
t151,12.456006,-1.8570633,10.359071,7.045761,4.2886367,5.5456395,7.997642,8.701577,5.1030693,6.124271,4.936202,3.151358,6.799724,5.081753,2.9907296,2.5151637,5.072497,3.9448767,5.8587184,3.360636,4.717965,2.8380396,5.501999,6.380698,3.7982717,4.8032913,5.7792335,5.373713,4.5124316,5.1971707,7.2055116,3.834681,4.473335,6.0291853,2.2018967
t173,12.567574,-1.9821647,10.443276,6.9478707,3.7650514,5.5419064,8.183062,8.846928,5.2498584,6.3420105,4.6115994,3.356413,7.0404115,5.1414924,2.903029,2.6276526,5.252849,4.0884433,5.614914,3.6465127,4.5639477,2.8073444,5.3263726,6.6464624,3.6761248,4.7237897,6.061629,5.404487,4.2087994,5.0231442,7.394494,3.6877449,4.361118,5.934405,1.7011439
t174,12.4882555,-1.9070292,10.407963,7.057177,4.2084956,5.5166607,8.004067,8.723079,5.103192,6.137631,4.894224,3.1636312,6.813889,5.082174,2.995874,2.4947548,5.0986843,3.9479291,5.84036,3.3875244,4.7207623,2.8163714,5.5006657,6.4068627,3.7843256,4.79098,5.8360167,5.3606086,4.475926,5.1504083,7.2420855,3.8410544,4.481901,6.0337515,2.1229281
t179,12.554756,-1.9699458,10.434017,6.963706,3.8280952,5.5368443,8.151621,8.827628,5.2263613,6.3032236,4.6547403,3.326911,7.0048275,5.1296425,2.9190438,2.6043003,5.226928,4.06535,5.6537333,3.6050084,4.5936556,2.8082168,5.3556685,6.603717,3.6934357,4.737181,6.0235744,5.4008985,4.2550573,5.042721,7.370265,3.7125547,4.3798018,5.953173,1.7635157
t184,12.584333,-2.00617,10.468952,6.9477115,3.7048666,5.5329876,8.166044,8.858834,5.238912,6.3276186,4.5809474,3.381669,7.0634,5.1688085,2.871803,2.599942,5.2670097,4.0873523,5.616047,3.6702285,4.574838,2.8153133,5.334132,6.646824,3.674163,4.6882753,6.0800104,5.409314,4.1960206,5.0017705,7.418423,3.651807,4.3357153,5.8998094,1.6511929
t292,12.603965,-2.0211842,10.479191,6.9268565,3.6722922,5.524029,8.199571,8.888527,5.2663007,6.3590546,4.551273,3.3985198,7.0955734,5.1515985,2.8863125,2.625926,5.2967014,4.107797,5.57724,3.69711,4.551014,2.7954812,5.3048744,6.6843953,3.6474245,4.704975,6.124493,5.409328,4.159068,4.97908,7.440426,3.6570752,4.3510666,5.918361,1.6125553
t293,12.631111,-2.021647,10.475909,6.8920035,3.6159737,5.4817615,8.178764,8.922456,5.2317014,6.3591595,4.5531893,3.3781595,7.123695,5.1534715,2.8675454,2.610477,5.324397,4.0784187,5.59032,3.6932642,4.5738583,2.766054,5.3316584,6.687426,3.6122465,4.6696014,6.1361227,5.377361,4.138884,4.961102,7.448163,3.6420364,4.387384,5.887166,1.5766207
t231,12.597265,-2.0145216,10.471731,6.931696,3.685453,5.524616,8.190049,8.879681,5.2574544,6.3505216,4.565738,3.3880398,7.08463,5.1528935,2.8852975,2.6208808,5.2858458,4.0994864,5.5914006,3.6846397,4.5594215,2.798359,5.314708,6.671737,3.6529944,4.703473,6.109517,5.40623,4.1720033,4.985927,7.431054,3.6597118,4.35572,5.9165354,1.6307832
t232,12.651058,-2.0031202,10.461202,6.8447437,3.556398,5.4612455,8.221127,8.966732,5.2508636,6.4311104,4.5349197,3.371155,7.154809,5.121523,2.8922775,2.6666155,5.3692856,4.088922,5.542586,3.7119472,4.54,2.7275481,5.3037925,6.7458906,3.5573437,4.687562,6.1798253,5.3583965,4.081844,4.9619575,7.4513535,3.6606922,4.434891,5.905674,1.4965684
t335,12.695973,-2.0504098,10.504602,6.8322144,3.5252855,5.4402943,8.263318,9.003888,5.2769837,6.467945,4.500745,3.4087937,7.2092204,5.119014,2.904725,2.6926959,5.4091244,4.111711,5.4856024,3.7515829,4.4988017,2.7014012,5.2596364,6.801129,3.5210454,4.6837325,6.256748,5.342496,4.0270457,4.9094534,7.5017323,3.6568718,4.4464765,5.9112954,1.4566042
t336,12.637191,-1.9494824,10.413426,6.792669,3.4798956,5.4579883,8.204362,8.964206,5.223289,6.4476347,4.5481567,3.312805,7.1422515,5.096648,2.8876934,2.6527195,5.3646197,4.060464,5.5719333,3.686752,4.570776,2.7128685,5.341672,6.748801,3.5329645,4.68204,6.16714,5.346515,4.0784874,5.0022726,7.4114103,3.6725988,4.475766,5.897049,1.4151479
t358,12.675043,-2.0505292,10.505405,6.8544717,3.5162404,5.473184,8.230911,8.969193,5.2836843,6.4126215,4.4893923,3.416567,7.193458,5.1385717,2.8750455,2.6354465,5.3736677,4.1232686,5.517503,3.7559342,4.542322,2.7442963,5.2805295,6.7622538,3.5638056,4.680488,6.230717,5.3948317,4.062393,4.9174113,7.495649,3.6301985,4.3983912,5.9034543,1.4554156
t359,12.682101,-1.9999772,10.460897,6.809852,3.5484064,5.408656,8.213715,9.013669,5.2221932,6.4659257,4.546649,3.3487344,7.1695666,5.108714,2.9020863,2.688053,5.4156423,4.0632143,5.5343223,3.702344,4.54243,2.6735914,5.318868,6.768476,3.4982648,4.6610503,6.1969,5.3066044,4.0499306,4.957522,7.4539986,3.6749458,4.484776,5.8909874,1.4756364
t321,12.676525,-2.0631464,10.502067,6.8197637,3.4538186,5.4739647,8.280467,8.995034,5.310415,6.4834466,4.4554048,3.4198256,7.217066,5.117911,2.8873067,2.6832347,5.4006343,4.1401744,5.4848123,3.7785757,4.497962,2.7152526,5.25013,6.818429,3.5160804,4.6942625,6.2811804,5.36955,4.011476,4.899214,7.5075154,3.6416397,4.4413238,5.9129167,1.4104075
t322,12.684718,-2.0693376,10.516709,6.8499255,3.5286741,5.4577427,8.267918,8.993322,5.2965555,6.4626074,4.481154,3.4323337,7.2086744,5.129011,2.898974,2.6899269,5.3987556,4.130351,5.4866138,3.767893,4.494977,2.7134688,5.2482934,6.7999263,3.5304625,4.6877804,6.257919,5.3564134,4.030416,4.8993936,7.510923,3.6470711,4.431022,5.9142995,1.4724351
t339,12.647619,-2.0126407,10.458857,6.82675,3.4794593,5.483045,8.232481,8.960992,5.2755337,6.433102,4.508053,3.3809695,7.168962,5.118987,2.875205,2.645864,5.36443,4.10726,5.5385494,3.7272213,4.54556,2.7422826,5.295672,6.757943,3.5597062,4.6931267,6.206184,5.3837595,4.0696487,4.952268,7.4577312,3.646095,4.4281864,5.903875,1.4345845
t340,12.625758,-2.0300896,10.473309,6.8614244,3.5260367,5.506176,8.247608,8.9422245,5.2963862,6.4361334,4.497517,3.3978329,7.1547256,5.129038,2.8810146,2.6620607,5.347462,4.1285415,5.535832,3.7383778,4.524099,2.755146,5.2776327,6.756767,3.574302,4.7074127,6.1965823,5.390587,4.0800185,4.946188,7.4635754,3.6476476,4.4131117,5.9168477,1.4916722
t253,12.631104,-2.058179,10.494608,6.8715124,3.5291,5.5194216,8.279363,8.942078,5.326088,6.4549584,4.4744735,3.4278882,7.170847,5.1290545,2.8913388,2.6814234,5.3497686,4.15308,5.5063186,3.761726,4.4924245,2.7591455,5.241643,6.781709,3.575384,4.7230616,6.2297096,5.3948708,4.063086,4.9224606,7.4865007,3.6483169,4.406048,5.9316707,1.4963582
t215,12.564362,-1.9791591,10.441045,6.960078,3.8109493,5.5260954,8.1419735,8.834073,5.2201858,6.295029,4.6497984,3.3295574,7.011849,5.127715,2.9188786,2.5901875,5.22947,4.060174,5.658803,3.6060705,4.605472,2.8040385,5.3635387,6.6000404,3.6890166,4.734466,6.032242,5.402929,4.2561555,5.0332255,7.3770976,3.7106335,4.3852105,5.9546,1.7489363
t216,12.5489645,-1.9661721,10.429304,6.9708343,3.8534539,5.539934,8.148073,8.81849,5.2260165,6.2937913,4.66639,3.3214762,6.993511,5.1241007,2.9278433,2.6025379,5.2158613,4.063188,5.6609774,3.5949159,4.598305,2.8104417,5.3583703,6.593101,3.7013528,4.747134,6.0132513,5.404033,4.2689996,5.0485177,7.3632374,3.7226124,4.38176,5.9642954,1.7862575
t122,12.482742,-1.8833172,10.383641,7.0199676,4.155059,5.546923,8.046266,8.737991,5.144318,6.182891,4.8430405,3.2034125,6.853401,5.088198,2.9748387,2.5337114,5.120406,3.9843283,5.8021154,3.4340448,4.680357,2.8238263,5.4619174,6.450608,3.7672255,4.7891517,5.84041,5.3894296,4.4313445,5.154865,7.253293,3.8061972,4.4406924,6.0166206,2.0693047
t95,12.434796,-1.8623294,10.33103,7.132513,4.4756203,5.499425,7.886133,8.6434,4.999942,6.0019197,5.0836287,3.0586019,6.7012196,5.080752,3.0273862,2.4413404,4.980551,3.85678,5.977869,3.2440922,4.800624,2.8633506,5.601819,6.242412,3.8759744,4.8216534,5.7282653,5.3169565,4.668266,5.2219653,7.141837,3.9037375,4.5413027,6.0570292,2.4243472
t87,12.430192,-1.8480874,10.362746,7.108914,4.470888,5.526146,7.9138284,8.656305,5.030765,6.030326,5.06002,3.0830457,6.7106934,5.0650315,3.0274785,2.4383528,5.00476,3.8850477,5.9596095,3.258606,4.7725577,2.854026,5.5858006,6.2678723,3.8668041,4.8390613,5.7196345,5.3442535,4.646259,5.2251496,7.1552086,3.9055603,4.5146704,6.0774302,2.4230235
t88,12.431106,-1.8531193,10.303683,7.1354475,4.476691,5.4966254,7.8773746,8.63792,4.9899235,5.9928694,5.093494,3.0516646,6.7036667,5.0840054,3.0260298,2.448108,4.969001,3.8461792,5.9833083,3.2420554,4.8061986,2.8719165,5.6076555,6.23088,3.8827724,4.822252,5.7239127,5.3098264,4.681778,5.225096,7.1320558,3.901669,4.547966,6.050027,2.4360518
t124,12.20948,-1.4773412,10.174089,7.00719,4.673413,5.7494373,7.9565854,8.533179,5.1125174,6.1244984,5.010219,3.023794,6.5769277,4.9701314,3.045335,2.483981,4.903343,3.9223826,6.118775,3.2379317,4.713983,2.9193006,5.6384387,6.24183,3.9257112,4.9579525,5.267778,5.5110707,4.7102365,5.552343,6.9232044,3.936303,4.3836093,6.146733,2.5333517
t155,12.157316,-1.3593298,10.033158,6.9653563,4.6852474,5.7841525,7.9523835,8.492951,5.1005387,6.112838,5.0112977,2.9977236,6.5611835,4.937985,3.0504074,2.5197642,4.8782253,3.9125578,6.1569133,3.2454507,4.7157497,2.9275322,5.642863,6.2100043,3.921913,4.9744973,5.118815,5.543775,4.7407646,5.64183,6.851376,3.9330049,4.352134,6.143368,2.561168
t210,12.086992,-1.2519804,9.8772745,6.9157195,4.6906934,5.810174,7.93981,8.468771,5.080986,6.1193366,4.974296,3.008039,6.5559053,4.937466,3.0351903,2.5683289,4.818885,3.8864727,6.17195,3.280566,4.68498,2.9795294,5.6309986,6.16629,3.9474137,5.006778,5.0011115,5.5785,4.7427354,5.7157865,6.769012,3.902828,4.341869,6.1302466,2.5670848
t211,12.105228,-1.3086118,9.975419,6.950153,4.7015586,5.7854795,7.9346237,8.511022,5.0869493,6.1301475,4.9713373,3.0313857,6.5574117,4.968739,3.0273433,2.5413778,4.8255553,3.8838992,6.1372685,3.2789702,4.6753225,2.9778202,5.6182194,6.1746683,3.964078,4.9984393,5.063361,5.5459275,4.7150583,5.666301,6.808966,3.9000044,4.3754835,6.1381373,2.5507698
t209,12.137973,-1.3362049,10.010444,6.957482,4.7016797,5.8019743,7.9544525,8.48472,5.105896,6.126522,5.0043163,2.9993505,6.554563,4.937177,3.0454407,2.520875,4.859811,3.9130008,6.170958,3.2477844,4.706666,2.9441404,5.646617,6.204959,3.9330277,4.9918003,5.0933867,5.557602,4.7472243,5.659364,6.8343015,3.9339013,4.343716,6.148601,2.5679314
t258,12.094737,-1.2706139,9.895793,6.942435,4.695696,5.779121,7.923579,8.503166,5.072605,6.12103,4.962749,3.0431285,6.5661144,4.9743,3.024543,2.548757,4.7924013,3.8704147,6.136291,3.2853754,4.673998,2.9986415,5.6193857,6.1609306,3.970296,5.0001345,5.0245,5.5486526,4.713529,5.6840696,6.7913017,3.8887274,4.378299,6.128038,2.553786
t259,12.049166,-1.2100891,9.829711,6.88214,4.6709027,5.816054,7.9228883,8.463625,5.0558767,6.117739,4.9421463,3.0276954,6.5620914,4.9533587,3.018715,2.6035504,4.7789345,3.8568332,6.1635785,3.3143487,4.659243,3.0166228,5.6121635,6.1286497,3.968496,5.0248957,4.959555,5.5920663,4.732295,5.7517405,6.730278,3.8703427,4.347179,6.1110315,2.5568287
t78,12.41892,-1.8305582,10.209716,7.1514006,4.5063553,5.477638,7.8381066,8.611546,4.9419017,5.9466534,5.1403904,3.0183313,6.697503,5.089527,3.0272703,2.4580767,4.924749,3.806613,6.01725,3.2195923,4.833089,2.893429,5.6322803,6.17774,3.905643,4.8249145,5.7018113,5.2851863,4.7378736,5.2409825,7.0921607,3.9054224,4.570424,6.0337586,2.4870665
