"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119"
"t27",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.58314262610418,3.39117690117936,3.22774112506385,9.11440697279304,6.99003616388952,9.31838658514136,8.85163076301026,7.48123747171647,4.26242425700006,5.76404827223112,7.48123747171647,6.04549184561241,7.48123747171647,7.88012493008035,6.52431967919646,7.48123747171647,7.88012493008035,7.88012493008035,6.99003616388952,7.88012493008035,7.48123747171647,2.82131815462596,0,7.48123747171647,6.13565342237233,7.48123747171647,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,7.41535944840691,7.88012493008035,6.10548029242353,6.99003616388952,7.88012493008035,6.99003616388952,6.99003616388952,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,6.99003616388952,9.79265217526549,10.2474515353135,6.99003616388952,6.99003616388952,10.2474515353135,7.48123747171647,6.83452247948032,6.99003616388952,7.46561373132998,4.30829519905802,6.99003616388952,6.99003616388952,7.88012493008035,6.99003616388952,4.30829519905802,4.30829519905802,7.48123747171647,7.48123747171647,6.99003616388952,7.88012493008035,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,6.99003616388952,6.99003616388952,6.99003616388952,6.99003616388952,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,6.99003616388952,6.99003616388952,7.88012493008035,6.99003616388952,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,6.99003616388952,6.99003616388952,6.99003616388952,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t28",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,4.30467665886045,4.80524135524471,4.89180242488772,9.11440697279304,7.48123747171647,9.31838658514136,8.85163076301026,4.36605470297723,7.48123747171647,4.45504115715821,3.94826192165164,2.79778178618398,4.23352741228804,7.88012493008035,7.01552098702341,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,3.2675166947471,7.48123747171647,7.48123747171647,0,1.92193264540296,3.2675166947471,7.48123747171647,7.48123747171647,4.76651981937769,2.77641534722013,7.41535944840691,7.88012493008035,6.59668160025048,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,2.77641534722013,7.88012493008035,4.76651981937769,4.76651981937769,7.48123747171647,9.79265217526549,10.2474515353135,7.48123747171647,7.48123747171647,10.2474515353135,6.17223035664356,7.32572378730727,7.48123747171647,7.46561373132998,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,2.77641534722013,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,2.77641534722013,2.77641534722013,6.17223035664356,6.17223035664356,7.88012493008035,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,2.77641534722013,2.77641534722013,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,2.77641534722013,4.76651981937769,4.76651981937769,2.77641534722013,2.77641534722013,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t29",4.88247950156157,6.66507562563534,6.06230800319369,6.83596997895399,2.95909260951632,3.45965730590057,3.54621837554358,7.7688229234489,6.13565342237233,7.97280253579722,7.50604671366612,3.02047065363309,6.13565342237233,3.10945710781407,2.6026778723075,1.45219773683984,2.8879433629439,6.53454088073621,5.66993693767927,4.82664630729942,6.53454088073621,6.53454088073621,6.13565342237233,6.53454088073621,1.79363284442109,6.13565342237233,6.13565342237233,1.92193264540296,0,1.42417961889909,6.13565342237233,6.13565342237233,3.42093577003355,1.92193264540296,6.06977539906277,6.53454088073621,5.25109755090634,6.13565342237233,6.53454088073621,6.13565342237233,6.13565342237233,6.53454088073621,6.53454088073621,1.92193264540296,6.53454088073621,3.42093577003355,3.42093577003355,6.13565342237233,8.44706812592135,8.90186748596935,6.13565342237233,6.13565342237233,8.90186748596935,4.82664630729942,5.98013973796313,6.13565342237233,6.12002968198584,6.13565342237233,6.13565342237233,6.13565342237233,6.53454088073621,6.13565342237233,6.13565342237233,6.13565342237233,4.82664630729942,4.82664630729942,6.13565342237233,6.53454088073621,6.13565342237233,6.13565342237233,4.82664630729942,4.82664630729942,6.13565342237233,6.13565342237233,6.13565342237233,6.13565342237233,8.90186748596935,8.90186748596935,6.53454088073621,6.53454088073621,8.90186748596935,8.90186748596935,1.92193264540296,4.82664630729942,6.53454088073621,6.53454088073621,6.13565342237233,6.13565342237233,6.53454088073621,6.13565342237233,1.92193264540296,1.92193264540296,4.82664630729942,4.82664630729942,6.53454088073621,6.53454088073621,6.53454088073621,6.13565342237233,6.13565342237233,6.13565342237233,6.13565342237233,6.13565342237233,1.92193264540296,1.92193264540296,8.90186748596935,8.90186748596935,6.53454088073621,6.53454088073621,1.92193264540296,3.42093577003355,3.42093577003355,1.92193264540296,1.92193264540296,6.53454088073621,6.53454088073621,6.53454088073621,6.53454088073621,6.53454088073621,6.53454088073621
"t30",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,4.30467665886045,4.80524135524471,4.89180242488772,9.11440697279304,7.48123747171647,9.31838658514136,8.85163076301026,4.36605470297723,7.48123747171647,4.45504115715821,3.94826192165164,2.79778178618398,4.23352741228804,7.88012493008035,7.01552098702341,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,3.13921689376523,7.48123747171647,7.48123747171647,3.2675166947471,1.42417961889909,0,7.48123747171647,7.48123747171647,4.76651981937769,3.2675166947471,7.41535944840691,7.88012493008035,6.59668160025048,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,3.2675166947471,7.88012493008035,4.76651981937769,4.76651981937769,7.48123747171647,9.79265217526549,10.2474515353135,7.48123747171647,7.48123747171647,10.2474515353135,6.17223035664356,7.32572378730727,7.48123747171647,7.46561373132998,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,3.2675166947471,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,3.2675166947471,3.2675166947471,6.17223035664356,6.17223035664356,7.88012493008035,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,3.2675166947471,3.2675166947471,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,3.2675166947471,4.76651981937769,4.76651981937769,3.2675166947471,3.2675166947471,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t31",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.58314262610418,4.31404004741777,4.40060111706077,9.11440697279304,5.42924889383211,9.31838658514136,8.85163076301026,7.48123747171647,6.99003616388952,5.76404827223112,7.48123747171647,6.04549184561241,7.48123747171647,7.88012493008035,6.10716020626682,7.48123747171647,7.88012493008035,7.88012493008035,3.78069177428033,7.88012493008035,7.48123747171647,6.99003616388952,6.99003616388952,7.48123747171647,6.13565342237233,7.48123747171647,0,3.78069177428033,7.48123747171647,7.48123747171647,7.41535944840691,7.88012493008035,2.89613590281433,5.26221711959707,7.88012493008035,2.57559553744046,2.57559553744046,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,3.05782820224309,9.79265217526549,10.2474515353135,3.78069177428033,3.78069177428033,10.2474515353135,7.48123747171647,4.95147154545669,5.10698522986589,7.46561373132998,6.99003616388952,3.05782820224309,3.05782820224309,7.88012493008035,6.57287669095988,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,6.57287669095988,7.88012493008035,3.78069177428033,3.78069177428033,7.48123747171647,7.48123747171647,5.26221711959707,5.26221711959707,5.26221711959707,5.26221711959707,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,6.57287669095988,6.57287669095988,7.88012493008035,3.78069177428033,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,3.78069177428033,5.10698522986589,5.10698522986589,3.78069177428033,3.78069177428033,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t32",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.58314262610418,4.31404004741777,4.40060111706077,9.11440697279304,5.42924889383211,9.31838658514136,8.85163076301026,7.48123747171647,6.99003616388952,5.76404827223112,7.48123747171647,6.04549184561241,7.48123747171647,7.88012493008035,6.10716020626682,7.48123747171647,7.88012493008035,7.88012493008035,3.19013477325312,7.88012493008035,7.48123747171647,6.99003616388952,6.99003616388952,7.48123747171647,6.13565342237233,7.48123747171647,3.78069177428033,0,7.48123747171647,7.48123747171647,7.41535944840691,7.88012493008035,1.6670343733864,5.26221711959707,7.88012493008035,3.78069177428033,3.78069177428033,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,3.78069177428033,9.79265217526549,10.2474515353135,2.92105981135885,2.92105981135885,10.2474515353135,7.48123747171647,4.95147154545669,5.10698522986589,7.46561373132998,6.99003616388952,3.78069177428033,3.78069177428033,7.88012493008035,6.57287669095988,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,6.57287669095988,7.88012493008035,2.55159024485239,2.55159024485239,7.48123747171647,7.48123747171647,5.26221711959707,5.26221711959707,5.26221711959707,5.26221711959707,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,6.57287669095988,6.57287669095988,7.88012493008035,2.92105981135885,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,2.92105981135885,5.10698522986589,5.10698522986589,2.92105981135885,2.92105981135885,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t33",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,4.30467665886045,4.80524135524471,4.89180242488772,9.11440697279304,7.48123747171647,9.31838658514136,8.85163076301026,4.76651981937769,7.48123747171647,4.45504115715821,4.76651981937769,3.33077419327363,4.76651981937769,7.88012493008035,7.01552098702341,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,4.76651981937769,7.48123747171647,7.48123747171647,4.76651981937769,3.42093577003355,4.76651981937769,7.48123747171647,7.48123747171647,0,4.76651981937769,7.41535944840691,7.88012493008035,6.59668160025048,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,4.76651981937769,7.88012493008035,2.40579080089832,2.40579080089832,7.48123747171647,9.79265217526549,10.2474515353135,7.48123747171647,7.48123747171647,10.2474515353135,6.17223035664356,7.32572378730727,7.48123747171647,7.46561373132998,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,4.76651981937769,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,4.76651981937769,4.76651981937769,6.17223035664356,6.17223035664356,7.88012493008035,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,4.76651981937769,4.76651981937769,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,4.76651981937769,2.6457677629498,2.6457677629498,4.76651981937769,4.76651981937769,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t34",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,4.30467665886045,4.80524135524471,4.89180242488772,9.11440697279304,7.48123747171647,9.31838658514136,8.85163076301026,4.36605470297723,7.48123747171647,4.45504115715821,3.94826192165164,2.79778178618398,4.23352741228804,7.88012493008035,7.01552098702341,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,3.2675166947471,7.48123747171647,7.48123747171647,2.77641534722013,1.92193264540296,3.2675166947471,7.48123747171647,7.48123747171647,4.76651981937769,0,7.41535944840691,7.88012493008035,6.59668160025048,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,2.36360813133721,7.88012493008035,4.76651981937769,4.76651981937769,7.48123747171647,9.79265217526549,10.2474515353135,7.48123747171647,7.48123747171647,10.2474515353135,6.17223035664356,7.32572378730727,7.48123747171647,7.46561373132998,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,6.17223035664356,6.17223035664356,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,2.36360813133721,6.17223035664356,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.88012493008035,7.48123747171647,2.36360813133721,2.36360813133721,6.17223035664356,6.17223035664356,7.88012493008035,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,2.36360813133721,2.36360813133721,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,2.36360813133721,4.76651981937769,4.76651981937769,2.36360813133721,2.36360813133721,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t35",5.76329806923227,7.54589419330604,6.94312657086439,7.71678854662469,5.51726460279462,4.73936333193515,4.82592440157815,8.6496414911196,7.41535944840691,8.85362110346792,8.38686528133681,7.41535944840691,7.41535944840691,5.69817024892156,7.41535944840691,5.97961382230285,7.41535944840691,6.59368654686833,6.94964296371385,7.41535944840691,5.91611605514938,5.91611605514938,7.41535944840691,6.59368654686833,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,6.06977539906277,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,0,1.88078698842776,6.53080357694091,7.41535944840691,5.68610307660708,7.41535944840691,7.41535944840691,6.59368654686833,6.59368654686833,7.41535944840691,5.91611605514938,7.41535944840691,7.41535944840691,7.41535944840691,9.32788669359205,9.78268605364005,7.41535944840691,7.41535944840691,9.78268605364005,7.41535944840691,7.25984576399771,7.41535944840691,6.17917534811796,7.41535944840691,7.41535944840691,7.41535944840691,5.68610307660708,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,6.59368654686833,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,9.78268605364005,9.78268605364005,6.59368654686833,6.59368654686833,9.78268605364004,9.78268605364004,7.41535944840691,7.41535944840691,5.91611605514938,5.91611605514938,7.41535944840691,7.41535944840691,6.59368654686833,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,6.59368654686833,6.59368654686833,6.59368654686833,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,9.78268605364005,9.78268605364005,6.59368654686833,6.59368654686833,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,7.41535944840691,6.59368654686833,6.59368654686833,6.59368654686833,6.59368654686833,5.68610307660708,5.68610307660708
"t36",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.98203008446806,5.20412881360859,5.29068988325159,9.11440697279304,7.88012493008035,9.31838658514136,8.85163076301026,7.88012493008035,7.88012493008035,6.162935730595,7.88012493008035,6.44437930397629,7.88012493008035,7.05845202854177,7.41440844538729,7.88012493008035,6.38088153682282,6.38088153682282,7.88012493008035,7.05845202854177,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,6.53454088073621,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,1.88078698842776,0,6.99556905861435,7.88012493008035,6.15086855828052,7.88012493008035,7.88012493008035,7.05845202854177,7.05845202854177,7.88012493008035,6.38088153682282,7.88012493008035,7.88012493008035,7.88012493008035,9.79265217526549,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,7.88012493008035,7.72461124567115,7.88012493008035,6.6439408297914,7.88012493008035,7.88012493008035,7.88012493008035,6.15086855828052,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854177,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.05845202854177,7.05845202854177,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,6.38088153682282,6.38088153682282,7.88012493008035,7.88012493008035,7.05845202854177,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854177,7.05845202854177,7.05845202854177,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.05845202854177,7.05845202854177,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854177,7.05845202854177,7.05845202854177,7.05845202854177,6.15086855828052,6.15086855828052
"t37",5.34350767943972,7.12610380351349,6.52333618107183,7.29699815683213,4.69858675463819,3.42948417595177,3.51604524559477,8.22985110132704,4.54469302236612,8.43383071367536,7.96707489154426,6.59668160025048,6.10548029242353,4.87949240076513,6.59668160025048,5.16093597414642,6.59668160025048,6.99556905861435,5.22260433480083,6.59668160025048,6.99556905861435,6.99556905861435,2.30557890178713,6.99556905861435,6.59668160025048,6.10548029242353,6.10548029242353,6.59668160025048,5.25109755090634,6.59668160025048,2.89613590281433,1.6670343733864,6.59668160025048,6.59668160025048,6.53080357694091,6.99556905861435,0,4.37766124813107,6.99556905861436,2.89613590281433,2.89613590281433,6.99556905861435,6.99556905861435,6.59668160025048,6.99556905861435,6.59668160025048,6.59668160025048,2.89613590281433,8.9080963037995,9.36289566384749,2.03650393989286,2.03650393989286,9.36289566384749,6.59668160025048,4.0669156739907,4.22242935839989,6.58105785986398,6.10548029242353,2.89613590281433,2.89613590281433,6.99556905861436,5.68832081949389,6.10548029242353,6.10548029242353,6.59668160025048,6.59668160025048,5.68832081949389,6.99556905861435,1.3894949389984,1.3894949389984,6.59668160025048,6.59668160025048,4.37766124813107,4.37766124813107,4.37766124813107,4.37766124813107,9.36289566384749,9.36289566384749,6.99556905861435,6.99556905861435,9.36289566384749,9.36289566384749,6.59668160025048,6.59668160025048,6.99556905861435,6.99556905861435,5.68832081949389,5.68832081949389,6.99556905861435,2.03650393989286,6.59668160025048,6.59668160025048,6.59668160025048,6.59668160025048,6.99556905861435,6.99556905861435,6.99556905861435,2.03650393989286,4.22242935839989,4.22242935839989,2.03650393989286,2.03650393989286,6.59668160025048,6.59668160025048,9.36289566384749,9.36289566384749,6.99556905861435,6.99556905861435,6.59668160025048,6.59668160025048,6.59668160025048,6.59668160025048,6.59668160025048,6.99556905861435,6.99556905861435,6.99556905861435,6.99556905861435,6.99556905861436,6.99556905861436
"t38",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.58314262610418,4.31404004741777,4.40060111706077,9.11440697279304,5.42924889383211,9.31838658514136,8.85163076301026,7.48123747171647,6.99003616388952,5.76404827223112,7.48123747171647,6.04549184561241,7.48123747171647,7.88012493008035,6.10716020626683,7.48123747171647,7.88012493008035,7.88012493008035,5.26221711959707,7.88012493008035,7.48123747171647,6.99003616388952,6.99003616388952,7.48123747171647,6.13565342237233,7.48123747171647,5.26221711959707,5.26221711959707,7.48123747171647,7.48123747171647,7.41535944840691,7.88012493008035,4.37766124813107,0,7.88012493008035,5.26221711959707,5.26221711959707,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,5.26221711959707,9.79265217526549,10.2474515353135,5.26221711959707,5.26221711959707,10.2474515353135,7.48123747171647,5.10670343518787,5.26221711959707,7.46561373132998,6.99003616388952,5.26221711959707,5.26221711959707,7.88012493008035,6.57287669095988,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,6.57287669095988,7.88012493008035,5.26221711959707,5.26221711959707,7.48123747171647,7.48123747171647,2.69867495830205,2.69867495830205,2.12057284735771,2.12057284735771,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,6.57287669095988,6.57287669095988,7.88012493008035,5.26221711959707,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,5.26221711959707,5.26221711959707,5.26221711959707,5.26221711959707,5.26221711959707,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
"t39",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.98203008446806,5.20412881360859,5.2906898832516,9.11440697279304,7.88012493008035,9.31838658514136,8.85163076301026,7.88012493008035,7.88012493008035,6.162935730595,7.88012493008035,6.44437930397629,7.88012493008035,7.05845202854177,7.41440844538729,7.88012493008035,6.38088153682282,6.38088153682282,7.88012493008035,7.05845202854178,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,6.53454088073621,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,5.68610307660708,6.15086855828052,6.99556905861436,7.88012493008035,0,7.88012493008035,7.88012493008035,7.05845202854178,7.05845202854178,7.88012493008035,6.38088153682282,7.88012493008035,7.88012493008035,7.88012493008035,9.79265217526549,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,7.88012493008035,7.72461124567115,7.88012493008035,6.64394082979141,7.88012493008035,7.88012493008035,7.88012493008035,1.98328639081815,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854178,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.05845202854178,7.05845202854178,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,6.38088153682282,6.38088153682282,7.88012493008035,7.88012493008035,7.05845202854178,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854178,7.05845202854178,7.05845202854178,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.05845202854178,7.05845202854178,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.05845202854178,7.05845202854178,7.05845202854178,7.05845202854178,1.98328639081815,1.98328639081815
"t40",6.22806355090571,8.01065967497948,7.40789205253783,8.18155402829813,5.58314262610418,4.31404004741777,4.40060111706077,9.11440697279304,5.42924889383211,9.31838658514136,8.85163076301026,7.48123747171647,6.99003616388952,5.76404827223112,7.48123747171647,6.04549184561241,7.48123747171647,7.88012493008035,6.10716020626682,7.48123747171647,7.88012493008035,7.88012493008035,3.78069177428033,7.88012493008035,7.48123747171647,6.99003616388952,6.99003616388952,7.48123747171647,6.13565342237233,7.48123747171647,2.57559553744046,3.78069177428033,7.48123747171647,7.48123747171647,7.41535944840691,7.88012493008035,2.89613590281433,5.26221711959707,7.88012493008035,0,1.94486265117512,7.88012493008035,7.88012493008035,7.48123747171647,7.88012493008035,7.48123747171647,7.48123747171647,3.05782820224309,9.79265217526549,10.2474515353135,3.78069177428033,3.78069177428033,10.2474515353135,7.48123747171647,4.95147154545669,5.10698522986589,7.46561373132998,6.99003616388952,3.05782820224309,3.05782820224309,7.88012493008035,6.57287669095988,6.99003616388952,6.99003616388952,7.48123747171647,7.48123747171647,6.57287669095988,7.88012493008035,3.78069177428033,3.78069177428033,7.48123747171647,7.48123747171647,5.26221711959707,5.26221711959707,5.26221711959707,5.26221711959707,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,10.2474515353135,10.2474515353135,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,6.57287669095988,6.57287669095988,7.88012493008035,3.78069177428033,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,3.78069177428033,5.10698522986589,5.10698522986589,3.78069177428033,3.78069177428033,7.48123747171647,7.48123747171647,10.2474515353135,10.2474515353135,7.88012493008035,7.88012493008035,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.48123747171647,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035,7.88012493008035
