"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118"
"t86",-0.0342360640219212,0.0592844363114817,0.0505112434672481,-0.110986480976938,-0.0271743155293374,-0.202998803376806,-0.143815555136443,-0.0260838294026425,-0.00850940087609493,0.00106112500222093,0.062629280686712,-0.389343868653149,-0.0162508978228576,-0.00907889977898309,0.022119217052163,0.00260737464359397,-0.0179614688729324,-0.16852012656522,0.00705834979919172,-0.00602529576954747,0.00480487223467317,0.264546078773754,0.0503640917364446,-0.0139843363686614,3.60151574740428e-06,-6.5500633032109e-06,0.000452728845240257,-0.000606029559295979,-2.05317288659981e-05,0.000654543222116527,0.0018244425294898,0.000571232430379016,1.51610995936625e-05,0.001476045530937,0.0003038685269482,-0.00407096134217214,4.09922879053949e-05,-5.19561969751389e-06,0.00174673239420762,7.28805863154229e-05,8.92679334891223e-05,-0.0018888629524425,-0.000327516168769507,-0.00110325901822549,0.000166578937396487,1.05992263213777e-15,-0.00010955254008153,0.00548105467139955,-0.00020046901221038,-3.08961152367174e-05,2.25133913229398e-16,-7.19540622884125e-05,-1.30779105862864e-05,0.000655884378237406,-0.000167150187276076,-0.00626645430768549,-0.00538899584768675,0.000773230059161635,-0.000681952536639565,0.000272074609505006,0.000643860092789352,0.00570366097961886,-7.58165322393637e-05,-0.388046760680133,8.88241320544997e-15,-0.00317034779518278,-2.47243199067787e-05,6.34295738896453e-05,6.85523147848181e-07,-1.69821129385331e-05,-7.98610962350186e-16,0.000205179135311669,-1.2157855705011e-05,0.000723232122698833,8.37957835119386e-06,1.38103774616156e-15,-8.27057204012912e-07,-2.12868964457179e-15,1.56768203808104e-15,1.21640182956194e-05,-4.50092400496784e-05,-1.5332075489963e-15,-5.44285275342427e-06,-3.41750752403913e-05,5.22558542457651e-06,-6.31015247667712e-07,0.000308907674818722,3.50788927439209e-15,2.41606576765747e-15,1.26906425355784e-16,1.54375309284601e-06,-1.1808215611438e-15,-3.98190120125112e-14,2.73067300540412e-06,-1.08288621325094e-14,-0.00017128165991387,9.16120757668767e-16,-1.31002050149171e-05,-0.707106781186548,5.83567840914464e-05,3.82762837912993e-15,-1.5310006652717e-06,-4.33867878593306e-05,1.36078636991323e-15,4.52534795819995e-16,-3.96158489926498e-16,-1.96122194745482e-07,-4.53059730058476e-16,4.11985131751413e-16,-1.07219982261819e-15,-2.77555756156289e-15,-8.52777492957918e-08,-7.38402308704356e-16,-4.22248454493741e-16,-4.47060449962686e-15,1.18129695101874e-15,7.08209388435491e-16,-4.92077674951533e-15
"t21",-0.0321043945137065,0.05540720353667,0.0464334284645135,-0.0916546015648377,-0.0222753623783008,-0.160954045541231,-0.111499911092677,-0.0197021466609322,-0.00604905903989857,0.000673512194527793,0.0365514368942109,-0.224573985095573,-0.00865648853045463,-0.00177606111737087,-1.06482321914865e-06,-1.72982368270108e-05,0.000323274068788737,0.0268107078594306,-0.00930654912442761,0.00810047892014103,-0.00667347957734825,-0.603130856291132,-0.129854935441683,0.056350980265892,-1.70704604598366e-05,-0.000157873079654661,0.00787602525181247,-0.00407198873641562,-0.000121416326271067,0.00334234695548584,0.00722497110967149,0.00224162751291925,5.90698445955057e-05,0.00552658654988833,0.0011269628900664,-0.0149380050532485,0.000142956824029305,-1.75294838143603e-05,0.00559571358582182,0.000226574126344004,0.000271716344370988,-0.00570021879098133,-0.0009777465234365,-0.00283589037294119,0.000419023512546377,0.707106781186547,-0.000253304085055447,0.0120758356107656,-0.000439451651035087,-6.06845040614358e-05,9.89287593153097e-16,-0.000132366953950979,-2.32920815794084e-05,0.00115565255295939,-0.000286282337613813,-0.0103615662393743,-0.00845778482878143,0.00115257755901428,-0.000986410503875643,0.000331960659173374,0.000689466965029858,0.00193464382323508,-1.10526231767749e-05,-0.0159623861189779,1.08397033417527e-15,0.00559174920503775,0.00046233419491274,0.00103839092442287,7.20211390837146e-06,-0.000172701265828364,7.10681663936898e-16,0.00150148591477285,-7.75981724322072e-05,0.00357615642394361,3.80043822146109e-05,1.87281008070108e-16,-2.93733791101631e-06,-3.29120829098353e-17,2.41224542770989e-16,4.05159353063516e-05,-0.000142873082752227,3.65793237519541e-16,-1.63920313190018e-05,-0.000101559181589655,1.5429743304609e-05,-1.82988913410251e-06,0.000889741148762411,2.77459222694324e-18,-9.24315227920478e-17,4.91715831181772e-16,4.23633798291994e-06,2.5317101788095e-16,7.32597357519058e-17,7.3958863281205e-06,5.68210361779771e-16,-0.000457985602743435,5.98388012441788e-16,-3.43369420327594e-05,4.02794721322207e-16,0.000152033060614291,-2.63989019563542e-17,-3.76028006019093e-06,-0.000105918483815741,-4.28945410853959e-16,-3.25447229366866e-16,-3.31880001418177e-16,-4.59379068933916e-07,-1.99201920117127e-16,-2.995608977169e-16,-7.26541986880473e-16,6.13224748757801e-16,-1.94364429466915e-07,3.99552365581591e-16,3.32903436308728e-16,-2.74177373204554e-15,-6.90702737638724e-16,-3.66479378644748e-18,-2.67433927293355e-15
"t22",-0.0321043945137065,0.05540720353667,0.0464334284645135,-0.0916546015648377,-0.0222753623783008,-0.160954045541231,-0.111499911092677,-0.0197021466609322,-0.00604905903989857,0.000673512194527825,0.0365514368942108,-0.224573985095573,-0.00865648853045464,-0.00177606111737067,-1.0648232188153e-06,-1.72982368268626e-05,0.00032327406878868,0.0268107078594306,-0.00930654912442728,0.00810047892014152,-0.00667347957734832,-0.603130856291131,-0.129854935441683,0.056350980265892,-1.70704604600104e-05,-0.000157873079654129,0.00787602525181247,-0.00407198873641636,-0.000121416326269152,0.00334234695548655,0.00722497110967266,0.0022416275129191,5.90698445964157e-05,0.00552658654988794,0.00112696289006648,-0.0149380050532477,0.000142956824032167,-1.75294838152625e-05,0.00559571358582196,0.000226574126344566,0.000271716344370037,-0.00570021879098211,-0.000977746523436539,-0.00283589037294138,0.000419023512542854,-0.707106781186548,-0.000253304085031924,0.0120758356107502,-0.000439451651035426,-6.06845040584077e-05,-4.59658973457393e-16,-0.000132366953946855,-2.32920815765158e-05,0.00115565255296038,-0.000286282337612973,-0.0103615662393783,-0.00845778482878591,0.00115257755901585,-0.00098641050387667,0.000331960659173964,0.000689466965028923,0.00193464382323486,-1.10526231772289e-05,-0.0159623861189796,-4.76618480994594e-16,0.00559174920503732,0.000462334194911747,0.0010383909244225,7.20211390699938e-06,-0.000172701265827713,-1.95739823335438e-16,0.00150148591477184,-7.75981724326899e-05,0.00357615642394492,3.80043822147928e-05,-2.39771118498894e-16,-2.93733791047731e-06,-3.92716789141672e-16,2.26817541913022e-16,4.05159353060567e-05,-0.000142873082752375,7.05939870598095e-17,-1.6392031319024e-05,-0.00010155918158991,1.54297433046541e-05,-1.82988913533367e-06,0.000889741148762533,9.54899216912343e-17,2.25135355422487e-16,-5.38396837925491e-16,4.23633798440136e-06,-2.73709776700346e-17,6.42249035872306e-16,7.39588632764342e-06,-1.0039981604629e-16,-0.000457985602743408,4.14507323988245e-16,-3.43369420328107e-05,-2.07827942221611e-16,0.000152033060614461,-4.93105259292868e-17,-3.7602800609845e-06,-0.000105918483815815,-5.15996663403993e-16,-1.78051437047062e-16,-2.13646411618937e-16,-4.59379068546346e-07,-7.41262440343473e-17,3.03545327423688e-16,-6.15782733250438e-16,6.8434841127285e-16,-1.94364430263826e-07,2.07254134916745e-16,6.26447000583891e-16,-2.60511130038966e-15,-3.78247717640199e-16,2.8448749287122e-16,-1.85554979227249e-15
"t24",-0.057367204997688,0.104699969029182,0.127228903456349,0.0562710002005677,0.0119629818932941,0.0516919191327385,0.0286661880946267,-0.152142828655717,-7.31294409889799e-05,0.000234490415194467,-0.000822291063308679,0.00234437205078478,-0.000221783565714221,0.000139513120629229,-0.000770300938659045,-0.000649428425054758,0.000596113709788681,0.00463307911334603,-0.00127560991325367,0.00106849426689466,-0.000823836882101483,-0.00653579599160194,0.00191066232900832,-0.00582980803480609,2.28822844145575e-06,8.98366856634733e-05,-0.00495014753291959,0.00503499024793745,0.000182352400253586,-0.00681122815743315,-0.0463030278445629,-0.0157077448399719,-0.00044730170482317,-0.079665348509043,-0.0212799101295075,0.446055222591967,0.00133972535938547,-1.04954489227292e-05,-0.815038437343978,0.00344013730518985,0.0522799110370177,-0.0476125261551406,-0.00718092925633903,-0.0086698618331964,0.00119630103593696,6.2436556643684e-17,-0.000589853505696929,0.0259554942936437,-0.000937988658745004,-0.00012025807831081,-1.44937602967242e-15,-0.000301261198407546,-9.82473906238248e-05,0.208448713694162,-0.000127267483957528,-0.00516785001214495,-0.0118852854954703,0.00176377958355632,-0.0135415501549346,0.000501137778245514,0.0937564716651219,0.00188516786227265,-8.98771391330893e-06,-0.00119521662727205,-7.60023324862798e-17,0.00249868386171682,0.000525064335551126,0.00115376511216417,7.93483021973434e-06,-0.000190090310418059,-2.10975635967465e-16,0.000661537523480722,-8.51782548816508e-05,0.00385557941053976,4.07126802543779e-05,-1.25299834753311e-16,-3.07407453342633e-06,-2.41573181679068e-16,5.36364604578444e-16,4.21935203693726e-05,-0.00871945313008892,2.84121856672526e-16,-1.67193859584084e-05,-0.000104154075186637,1.59064400648594e-05,-2.03094020236809e-06,0.00568290071380657,-1.16347043674988e-16,-2.16962616558939e-16,-2.10326898277504e-16,4.08673597289462e-06,2.28065060692384e-16,5.66235215721215e-16,7.13237835467193e-06,-5.26111765018889e-16,-0.000440936738008908,-7.55994633200667e-16,-0.0017868595766356,-5.50093633874701e-16,0.000145235516254992,-2.85824806722572e-16,-3.52779305999219e-06,-0.000615702933269378,-6.37217633483556e-16,-2.52905266369898e-16,-1.87166940480021e-16,-4.21770030304896e-07,-4.94682441278838e-16,-4.48200332073782e-16,-9.63092591321344e-16,-8.01442245901285e-16,-1.76101622310975e-07,5.68413325323279e-16,4.48926566599643e-16,-2.68168585725699e-15,-4.40366521054813e-16,2.76788445933775e-16,-1.84065888859426e-15
"t42",-0.0624527766899981,0.114500483393485,0.142317429321891,0.0733881895496058,0.0157758991010473,0.0717048277725628,0.0411743408214146,-0.227746779965575,-0.000120944541979572,0.000474321139346449,-0.00196132235693913,0.00572953335726012,-0.000645521790241198,-0.00080798723653925,0.0016021307270841,0.00132201771342033,-0.00117053282063941,-0.00631272053439249,0.000492213239783995,-0.000405858116015607,0.000304762649426254,0.0015974298977268,-0.000420415801136205,0.00087595604726837,-2.99848571694809e-07,3.36042565803399e-07,-6.05760068440277e-05,0.000296000140656975,1.24583943147691e-05,-0.000545842794979172,-0.0046729329875531,-0.00159586767351841,-4.56798395701397e-05,-0.00835663083477904,-0.00224542980001412,0.0473680123774997,0.00014606260397771,-1.1590202507801e-06,-0.091027148714791,0.000384340022720343,0.00582231802380845,-0.00529078249112148,-0.000795063472033945,-0.000773358587381739,9.85303893645745e-05,-4.33993601987375e-17,-2.32762644177062e-05,-7.59213618673755e-05,7.93178617315624e-06,2.80960216792982e-05,5.39686991651925e-15,0.000210298134094493,0.000157921775774195,-0.532896433681816,-0.000755281804720716,-0.00613772269463712,-0.00551762862332408,0.000288038501225456,-0.000273161768839523,-0.000599017734751151,-0.770163518011466,0.00250259211644567,-1.07906416545801e-05,-0.00137765877859788,-4.70394509093286e-16,0.00223011371613304,0.000406622730977894,0.000844790435363308,5.69746618575462e-06,-0.000136235102685607,2.43712765669633e-16,0.000462950379723634,-5.88288403675934e-05,0.00258034457193077,2.68965745358619e-05,1.74731221287321e-17,-1.95870883000018e-06,1.43906262218255e-16,-7.45832008888026e-16,2.7179069412706e-05,-0.0439622603166452,-2.54489839419589e-16,-9.55767449919971e-06,-5.98945303652536e-05,9.16158561408602e-06,-1.17199609574917e-06,0.00327967938986654,1.93442005150555e-16,-4.28363746589926e-16,1.71327626318811e-16,2.34880206447101e-06,1.03402572520034e-16,1.7119141278589e-15,4.09256766338851e-06,1.61796605970956e-16,-0.000252702283148858,3.605605154534e-15,-0.00686002431618505,1.01571350324371e-15,8.20050440621435e-05,4.6698169627023e-16,-1.98587537070475e-06,-0.000346285083538555,-2.62474585961908e-16,-1.82488151843032e-16,8.63883118856122e-16,-2.35939946523007e-07,-1.87132936255066e-16,9.65327260780488e-17,-1.0465375612163e-15,-4.05925293378573e-16,-9.82609355964753e-08,3.08410791579789e-17,4.15873719486899e-17,-3.10892408609153e-15,-6.16170692209421e-16,2.81640111376017e-16,-2.21597204312651e-15
"t68",-0.0650818767971025,0.119564583025613,0.150095365588499,0.0820913647441703,0.0177129118385491,0.0818341996215915,0.0474902900301622,-0.265822321828881,-0.000144888612088957,0.000593322570578715,-0.00252323375987161,0.00739826021847547,-0.000853415129925199,-0.00125880451100297,0.00271502800511791,0.00224640754307598,-0.00199826993181061,-0.0113960943101923,0.00127471851734281,-0.0010579791087673,0.00080333068713365,0.00511901685192785,-0.00142458872859761,0.00371274727763304,-1.38795610018869e-06,-3.46249806077621e-05,0.00183420917475136,-0.0014295532278047,-4.8217717043418e-05,0.00162532463035147,0.00851786473337111,0.00285476034264915,8.0506633362154e-05,0.0135441748509535,0.00356597750862138,-0.0735186647827889,-0.000202711321835238,1.49245189421219e-06,0.10386522318079,-0.000408034206818693,-0.00586961883929235,0.0052216649631589,0.000763821629131445,0.000502625823618761,-6.04054326465725e-05,-1.22956520898073e-17,1.13874104779364e-05,3.28458940869491e-05,-3.38947261697149e-06,-9.57092613295334e-06,-1.2458010302448e-15,-6.66364854129994e-05,-4.96731763039375e-05,0.168128139152532,0.000244127044933424,0.00213295085374633,0.00246865641007073,-0.000261002102412516,0.00175894649469267,-5.31901763294434e-05,-0.0245650068607099,-8.84221698933992e-07,6.537337490368e-09,8.13040548877326e-07,1.37346602994403e-16,1.53057796773708e-06,-8.34591539063332e-07,-7.33319206022369e-06,-7.50831898937798e-08,1.86720634432919e-06,1.31751006400773e-15,-1.03917911412367e-05,1.73687285189493e-06,-0.000152389482821149,-2.18750251482285e-06,5.24046160720137e-16,7.31335538786278e-07,-4.18303592863937e-15,1.42393251786839e-15,-2.61148760434995e-05,0.895226240650537,3.25211965435307e-15,-1.17848206543032e-05,-6.03089345005369e-05,8.51828867739758e-06,-9.08916358164401e-07,0.00240610942993679,3.52881831010435e-16,-2.37362549738143e-15,-5.18382169360618e-16,1.32894450411372e-06,-7.52224136719634e-16,1.15684332272752e-15,2.24070708246909e-06,-1.16963686816205e-15,-0.000137978084260164,1.7687741586857e-15,-0.129436698057645,-4.48757507705405e-15,2.38228126162519e-05,-4.78271549414254e-16,-8.11331570874329e-07,-0.000141289284627127,-1.42916746936294e-16,3.38142624826978e-17,6.72893868139241e-17,-9.61165433874726e-08,-3.83652411836032e-16,-1.22570526917862e-16,-8.09381513581121e-16,-1.91339999400242e-15,-4.03572769083429e-08,6.86060395581374e-17,1.09588375978188e-15,-2.7564999854772e-15,1.15618972200829e-16,-4.29754421855106e-17,-4.73735398607612e-15
"t89",-0.0654837958207526,0.120338573220425,0.151282840394974,0.0834119966964199,0.0180067281506896,0.0833682356885455,0.0484458408940972,-0.271576423326894,-0.000148498548642389,0.000611196963278454,-0.00260744069617453,0.00764825851135745,-0.000884502848906216,-0.00132546178002274,0.00287878281715228,0.00238240483422599,-0.00212001692981891,-0.0121416096765618,0.0013878338542784,-0.00115222727995593,0.000875361575293308,0.00562506966456429,-0.0015686980946643,0.00411802414358657,-1.54317797337891e-06,-3.95349879016675e-05,0.00209992005138701,-0.00166901142400744,-5.66137464374756e-05,0.00192451729509122,0.0103170516094077,0.003461533876499,9.7703861220616e-05,0.0165225780853331,0.0043558823194484,-0.0899400605332964,-0.000249946230333383,1.85079421974186e-06,0.130113932735993,-0.000514532667603762,-0.00743874309073133,0.00663164554265322,0.000972748447873673,0.000672158051828659,-8.15117300173141e-05,8.25087582976269e-17,1.60043249488589e-05,4.74444339308618e-05,-4.910780133904e-06,-1.49127623126037e-05,-2.32384682587204e-15,-0.000108930477236985,-8.32030099885965e-05,0.283919337389931,0.000421231052335141,0.00377992809288857,0.00454971724308888,-0.000499595160816146,0.00344029701122473,-0.000116486873134483,-0.0580135937881186,-2.99495950581126e-06,2.4262125154469e-08,3.16837940338874e-06,7.27823482670987e-17,1.34170299747325e-05,9.31329612805771e-06,2.91876254792609e-05,2.26104804145916e-07,-5.47872812315794e-06,-2.82316270987683e-16,2.2044804376075e-05,-3.0795943888692e-06,0.000171454491613578,1.99276100433172e-06,-5.10171968770112e-16,-2.50554640376874e-07,1.26170943055525e-15,-1.5341505837836e-16,5.49932757836862e-06,-0.108414572438543,-7.61670014614166e-16,4.71866729941336e-07,1.45964934568603e-06,-1.50110144918445e-07,3.52591419224136e-09,-2.58731593863818e-06,-3.25370014434432e-17,1.53154333781526e-15,6.47067474615062e-16,-9.55165608343974e-08,3.44038491083913e-15,1.17216045270483e-14,-3.81488512267312e-07,9.23170792170606e-15,5.62899383390983e-05,-1.09176286493159e-15,0.85906961651745,1.39562914598528e-14,0.000107612205272027,2.50854834321014e-16,-5.71102918511146e-07,-9.76833157628332e-05,-2.51924592610761e-16,4.4177648085627e-16,1.36886334750458e-15,-6.42211464650702e-08,-1.14891197686693e-15,-6.38325608118304e-16,2.67416514530347e-16,2.17881268582687e-15,-2.73814246027228e-08,9.23777732779417e-16,-1.91595436224693e-15,-2.47676911762385e-15,5.47492338082501e-16,-8.88263647059192e-16,-6.93116730585345e-16
"t96",-0.0656857901694943,0.120727504484162,0.151879130014148,0.0840725554260273,0.0181536555658159,0.0841345757827629,0.0489228870775152,-0.274447043834114,-0.0001502967666823,0.000620079639011659,-0.0026492263614499,0.0077722909585868,-0.000899908454461118,-0.00135825974244086,0.00295911098734333,0.00244911068120499,-0.0021797236520497,-0.0125065559404871,0.00144270558026793,-0.0011979406893781,0.000910291249670071,0.0058696344961645,-0.00163828485211968,0.00431316138086292,-1.61784530642194e-06,-4.1873100438912e-05,0.00222632499176756,-0.00178212585026844,-6.05719594385827e-05,0.00206515635473738,0.0111563657896642,0.00374449015501059,0.000105721127527063,0.0179087599954226,0.0047233560508728,-0.0975757674171739,-0.000271854630661108,2.01669936399293e-06,0.142228352622216,-0.000563585220686918,-0.00816037791678861,0.00727967645799085,0.00106869260582626,0.000748931870398628,-9.10465042755431e-05,3.0184395657946e-16,1.80680925834998e-05,5.39263676034213e-05,-5.58577165930193e-06,-1.7244496516986e-05,-2.25990915142014e-15,-0.000127212335896255,-9.76286263225418e-05,0.333660234229367,0.000497009887194296,0.00448130410090404,0.00543010372928872,-0.000599922452987537,0.00414496660215659,-0.000142600020797017,-0.0716857272711364,-3.82910353370798e-06,3.12218715986584e-08,4.0902980017059e-06,5.9646505170998e-17,1.79165653337139e-05,1.29922161631685e-05,4.20213231495229e-05,3.30400277929855e-07,-8.01852447005641e-06,-1.88853620933646e-16,3.30093450589078e-05,-4.68306219455801e-06,0.000274079090839864,3.27986247028093e-06,7.06017106957115e-17,-5.00408698587144e-07,7.41315261490506e-16,-3.30268930612361e-16,1.25538044172894e-05,-0.296210638626283,-1.31812926537647e-15,1.98158648346793e-06,7.62546398058802e-06,-9.04810770608559e-07,4.39111415846027e-08,-6.24161228160828e-05,-6.20484280541465e-16,8.1737245708515e-17,2.23882121858748e-16,2.15017531391069e-07,-1.69441402314546e-15,-2.14882868772266e-15,5.37783731915045e-07,-3.54331709842946e-15,-5.07174995782824e-05,-2.41459167647373e-15,-0.350000470517252,-4.61320659543849e-15,-3.21729154948583e-05,-1.14556331500076e-16,-1.72540214250523e-07,-3.30367368838314e-05,-2.05346588484911e-15,5.78373224541877e-16,0.707106781186546,-3.36887161543871e-08,-6.86707323923518e-15,2.85791509775249e-16,2.95269981370141e-15,3.96210841913103e-15,-1.66735332022434e-08,-4.77316096414595e-15,3.890856031094e-15,-3.18964862161572e-15,-1.68640492341593e-15,6.40624672965821e-16,6.0991755940001e-15
"t97",-0.0656857901694943,0.120727504484162,0.151879130014148,0.0840725554260272,0.0181536555658159,0.0841345757827629,0.0489228870775151,-0.274447043834114,-0.00015029676668233,0.000620079639011674,-0.0026492263614497,0.00777229095858687,-0.000899908454461055,-0.00135825974244085,0.00295911098734321,0.0024491106812051,-0.00217972365204955,-0.0125065559404873,0.00144270558026757,-0.00119794068937805,0.000910291249670172,0.00586963449616475,-0.00163828485211926,0.00431316138086284,-1.61784530640789e-06,-4.18731004388669e-05,0.0022263249917676,-0.00178212585026854,-6.05719594387399e-05,0.00206515635473719,0.0111563657896634,0.0037444901550106,0.000105721127527188,0.0179087599954224,0.00472335605087316,-0.0975757674171739,-0.00027185463066118,2.01669936396663e-06,0.142228352622216,-0.000563585220686994,-0.00816037791678889,0.00727967645799079,0.0010686926058262,0.000748931870398839,-9.10465042754293e-05,3.40007873050255e-16,1.80680925835976e-05,5.39263676033253e-05,-5.58577165909332e-06,-1.72444965169495e-05,-2.88761243301761e-15,-0.000127212335895829,-9.76286263226593e-05,0.333660234229366,0.00049700988719454,0.00448130410090345,0.00543010372928953,-0.000599922452987956,0.00414496660215639,-0.000142600020795667,-0.0716857272711374,-3.82910353151269e-06,3.12218718968241e-08,4.09029800318846e-06,-4.61643126278162e-17,1.79165653348795e-05,1.29922161628267e-05,4.20213231499471e-05,3.30400278371476e-07,-8.01852446966255e-06,8.17790939690749e-17,3.30093450597811e-05,-4.68306219568321e-06,0.000274079090840576,3.27986247009962e-06,-4.71132964494888e-16,-5.0040869667452e-07,8.85716192140055e-16,5.14771988396886e-17,1.25538044168586e-05,-0.296210638626282,-8.90054604493971e-16,1.98158648273076e-06,7.62546398050998e-06,-9.04810771676931e-07,4.39111416636189e-08,-6.2416122815743e-05,1.44901515900081e-16,2.13684914799972e-17,-7.19557347090934e-16,2.15017532712723e-07,-4.71526480220906e-16,-8.19954417192972e-15,5.37783733126457e-07,-3.21449174553354e-15,-5.07174995747464e-05,3.49734592965525e-15,-0.35000047051725,-4.85606788207209e-15,-3.21729154948194e-05,3.42553278796966e-18,-1.72540219600018e-07,-3.30367368848532e-05,8.4764508911697e-16,-2.07475091979298e-15,-0.707106781186549,-3.36887221646418e-08,7.30172332996924e-15,-3.07676845399144e-16,-4.50720031855195e-15,-3.88404586271207e-15,-1.66735335585764e-08,5.10961263179786e-15,-1.30816987597353e-15,-2.44920864710739e-15,-9.07599577924839e-16,6.9729962896845e-16,-8.00065681873897e-15
"t79",-0.0645015320249819,0.118446123702335,0.148372962751678,0.0801350022608915,0.0172770997922934,0.0795462309611247,0.0460601214425832,-0.257176801196982,-0.000139419739381761,0.00056588790624917,-0.00239294035303689,0.00701103601344971,-0.000804948365298196,-0.00115062320797344,0.00244455913692046,0.00202166484863375,-0.00179689254135696,-0.0101498331476082,0.00107517432501619,-0.000891587766267415,0.000675995336426542,0.00420574311773565,-0.00116317676560597,0.00296444959780278,-1.09966640528275e-06,-2.4899051719417e-05,0.00130448207022254,-0.000929253815956931,-3.04380084113168e-05,0.000978907715779923,0.00441667690664847,0.0014680777873945,4.11238242057418e-05,0.00663992197683127,0.00172921096705034,-0.0351976997251157,-9.04304674625368e-05,6.29118027869209e-07,0.0391087940031774,-0.000141217629370373,-0.00189216929240259,0.00162983981976038,0.000228161693011037,1.55640034905456e-05,1.51943846827113e-06,-1.71542900739173e-16,-3.50641885447767e-06,-1.73672227252194e-05,1.88054170571915e-06,1.24215251060973e-05,2.56802306659164e-15,0.000129022441682798,0.00011508947052352,-0.412570978401526,-0.000693692876552631,-0.0072077890693246,-0.0106201005964539,0.00140345227757209,-0.0107068138325551,0.000612194051053639,0.437922683510356,-0.000275354338384012,7.97112162915281e-07,8.03902646883251e-05,4.6717838956552e-16,0.000116721854180115,5.19116362529813e-05,0.000137064628808106,9.98893036090254e-07,-2.40608957185083e-05,-1.77702022381555e-16,8.9644923572047e-05,-1.19805568486227e-05,0.000594008304444783,6.5310032435448e-06,-1.21825606760456e-15,-5.97948558429243e-07,1.60545423314443e-15,-5.46833877406515e-17,9.71008919920717e-06,-0.0682663949246711,-1.45862345993532e-15,-2.4337571096949e-06,-1.63594941174545e-05,2.56679960472219e-06,-3.47330466607586e-07,0.000989017310154066,3.61316022007111e-15,-8.42258875379301e-15,-3.62263848058251e-15,7.81398856050774e-07,-2.76983023355164e-15,7.8784110842577e-14,1.39372972190269e-06,-0.707106781186548,-8.81437367459204e-05,1.81698933582741e-14,-0.00985915966871719,1.03760756019785e-14,2.86909123005686e-05,-2.07554544848046e-15,-7.77923982966966e-07,-0.000136879975198075,-7.16748785483324e-16,-1.69823660871925e-15,-4.11244095189856e-16,-9.91103710043422e-08,-1.20342486884238e-15,-1.34873583749943e-16,-6.35649965504029e-16,1.91339999400242e-15,-4.2950040421323e-08,4.26456209647031e-16,4.34356637649809e-16,-2.42862317866784e-15,-2.66585204366631e-15,-4.94943612536216e-16,-2.44971073000509e-15
"t80",-0.0645015320249819,0.118446123702335,0.148372962751678,0.0801350022608915,0.0172770997922934,0.0795462309611247,0.0460601214425832,-0.257176801196982,-0.000139419739381737,0.000565887906249173,-0.0023929403530368,0.0070110360134496,-0.000804948365298152,-0.00115062320797349,0.00244455913692035,0.00202166484863313,-0.00179689254135691,-0.0101498331476085,0.0010751743250158,-0.000891587766267292,0.00067599533642624,0.00420574311773581,-0.0011631767656061,0.00296444959780267,-1.09966640509105e-06,-2.48990517198282e-05,0.00130448207022252,-0.000929253815956765,-3.04380084111634e-05,0.000978907715779849,0.00441667690664894,0.00146807778739434,4.1123824205784e-05,0.006639921976831,0.00172921096704981,-0.0351976997251153,-9.04304674627157e-05,6.29118027839817e-07,0.0391087940031767,-0.000141217629370165,-0.00189216929240267,0.00162983981975989,0.000228161693010897,1.55640034902082e-05,1.51943846828288e-06,-9.12269824981258e-16,-3.50641885402136e-06,-1.73672227253243e-05,1.88054170555948e-06,1.24215251058814e-05,2.78772790396275e-15,0.00012902244168239,0.000115089470523897,-0.412570978401526,-0.000693692876553301,-0.00720778906932427,-0.0106201005964536,0.00140345227757217,-0.0107068138325547,0.000612194051052437,0.437922683510357,-0.000275354338383896,7.97112163564226e-07,8.03902646883121e-05,-5.68828167032399e-17,0.000116721854180488,5.19116362523417e-05,0.000137064628806788,9.98893035583417e-07,-2.40608957181771e-05,-1.32040997758666e-16,8.96449235712522e-05,-1.19805568503169e-05,0.000594008304445284,6.53100324250894e-06,9.70068284667311e-16,-5.97948557062864e-07,-1.41637113193275e-15,3.72219116659043e-16,9.71008919754911e-06,-0.0682663949246711,1.41680380687942e-15,-2.43375711106542e-06,-1.63594941164855e-05,2.56679961292412e-06,-3.47330463814631e-07,0.000989017310151743,-3.9225628269208e-15,9.77062220107408e-15,3.29894981091861e-15,7.81398849938622e-07,3.08678445666405e-15,-8.10463713400221e-14,1.39373008783612e-06,0.707106781186548,-8.81437367223524e-05,-1.87380833166084e-14,-0.00985915966873158,-1.05932617756292e-14,2.86909122807938e-05,1.66345133390155e-15,-7.77923980272563e-07,-0.000136879975203472,-7.49826524394537e-16,1.12582140083534e-15,-1.92668931907414e-16,-9.91103708292636e-08,1.10840204088964e-15,-1.81339333305156e-16,-4.35583528530939e-16,1.26461341398709e-15,-4.29500420281107e-08,-1.00177984640905e-16,2.35131289314855e-16,-2.55960576380354e-15,1.37193301054162e-15,1.02446423354678e-15,-2.03337709577077e-15
