,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t56,-2.8226645,4.182387,5.677818,3.6183283,11.997223,2.7868037,1.0951442,6.6190743,8.569355,6.83098,3.9753656,4.088415,7.296976,5.2990766,6.152019,5.209011,4.880934,6.338958,5.3917446,5.0814896,8.39286,4.5235424,5.807643,3.138922,4.9530554,3.4682868,5.3147163,4.2638717,3.904027,1.8202538,4.5045786,4.36152,5.250943,4.186961,2.8665984,6.031134
t46,-2.8864143,4.251659,5.648965,3.6699824,11.993533,2.8156679,1.023869,6.629448,8.582753,6.833548,3.9383297,4.0407143,7.3234725,5.2825136,6.0764494,5.2066154,4.928747,6.3257847,5.4083447,5.0995817,8.400305,4.513621,5.778078,3.1412487,5.0378637,3.4595325,5.246895,4.3446403,3.8486161,1.7469813,4.5273013,4.299116,5.2783203,4.1929145,2.8334434,6.095548
t47,-2.8556614,4.205941,5.66496,3.6388216,12.012679,2.7699685,1.0746908,6.6109986,8.5860615,6.833377,3.9733877,4.0510535,7.270444,5.3279657,6.0993247,5.176499,4.8696036,6.319321,5.4057126,5.101638,8.422711,4.5434847,5.790563,3.119505,4.9894776,3.4511418,5.3022037,4.2680035,3.9148202,1.8000472,4.5212994,4.3275795,5.265666,4.170004,2.857191,6.06568
t10,-2.9571848,4.287985,5.6027923,3.7686412,11.815116,2.7611341,0.97775936,6.513293,8.541705,6.90124,3.9653835,3.9900022,7.2490826,5.3555193,5.920096,5.129814,4.898839,6.246142,5.4968004,4.9624977,8.471777,4.5799656,5.722084,3.0367951,5.1901097,3.3937244,5.222444,4.5232096,3.9051034,1.6793824,4.599299,4.253708,5.3530874,4.059566,2.7523422,6.169488
t7,-2.9276023,4.2656584,5.658072,3.9238768,11.580071,2.8100877,1.0110966,6.4043007,8.376737,6.994842,4.0110326,4.051371,7.2798862,5.282213,5.8651314,5.1581626,4.938018,6.1949186,5.60961,4.7375135,8.419073,4.5635667,5.663369,3.0077157,5.2681894,3.4367638,5.198348,4.8049774,3.855601,1.5898428,4.6321597,4.265056,5.3220224,3.9408708,2.5798576,6.162146
t12,-2.8812933,4.234363,5.6939373,3.9686425,11.484138,2.8299735,1.0339743,6.371017,8.320552,7.025828,4.0213113,4.0814424,7.306207,5.256449,5.8567967,5.175904,4.944248,6.212597,5.6224756,4.633977,8.388602,4.561241,5.672455,2.9911633,5.2665873,3.4820712,5.2175274,4.9257402,3.8475485,1.5831676,4.6118255,4.2860923,5.296562,3.9014554,2.478673,6.120138
t22,-2.9290214,4.236253,5.6388493,3.9075763,11.715409,2.7754033,1.047524,6.4103274,8.392717,6.95304,3.9960752,3.980571,7.3023415,5.326399,5.844945,5.106797,4.923588,6.242868,5.52248,4.8252144,8.437531,4.5755377,5.725245,3.0550427,5.1935987,3.3853178,5.237628,4.7247844,3.8836746,1.6659317,4.5871367,4.2904677,5.3652353,3.9470978,2.600311,6.1393423
t23,-2.925897,4.2383313,5.629177,3.8693063,11.688325,2.7710934,1.0209163,6.4418883,8.442976,6.9592485,3.9869213,4.0331254,7.2981215,5.3065577,5.9177103,5.147783,4.9452515,6.2257295,5.5394073,4.8259544,8.429274,4.5461526,5.7189593,3.041071,5.190704,3.4085364,5.208072,4.6815915,3.877904,1.659551,4.6131344,4.295158,5.340625,3.98505,2.6535723,6.1481233
t25,-2.8727534,4.257748,5.685951,3.951326,11.659123,2.8138473,1.0641344,6.4078784,8.376852,6.9820232,4.004798,4.0418763,7.343322,5.289086,5.811233,5.110543,4.935363,6.2571807,5.5609274,4.747038,8.399954,4.5749364,5.7299604,3.0561209,5.200464,3.4364204,5.2316523,4.7859464,3.8496122,1.637315,4.5813184,4.303869,5.3217225,3.9166281,2.5173206,6.0976744
t73,-0.8150214,12.924035,6.9550166,7.9741955,5.2997365,9.446109,4.6867933,7.1450624,4.628867,5.7733655,3.7075136,5.91931,7.036451,5.5351458,6.6829424,3.3386087,6.1260967,7.952435,3.9964266,4.3415475,8.327255,4.9286766,5.772786,4.0142345,4.525309,3.603324,7.881823,6.0517373,3.5824566,2.524561,3.8253849,5.581998,5.6886325,3.6369014,4.3138328,3.9433823
t109,-0.7604055,12.819182,7.038109,8.018986,5.310291,9.513681,4.7901735,7.147097,4.6235604,5.798467,3.6832104,5.9912605,7.1373696,5.5354404,6.751984,3.2455723,6.042701,8.178597,3.9467676,4.2574296,8.291799,5.0061398,5.83543,4.0312185,4.5143123,3.5453386,7.9526153,6.0094666,3.598818,2.4648488,3.8180852,5.5983167,5.696204,3.6176398,4.41543,3.962115
t110,-0.7612298,12.841367,7.0209036,8.000682,5.289432,9.504083,4.766162,7.1280594,4.643188,5.8085594,3.7073467,5.981156,7.1114283,5.5269823,6.743224,3.2688513,6.0556,8.129711,3.972505,4.2722616,8.28519,4.9933677,5.8312716,4.0255914,4.5022483,3.5485485,7.929987,6.0048723,3.6126504,2.4671361,3.8018754,5.5768623,5.682641,3.6202383,4.3914814,3.9691653
t144,-0.7157871,12.771445,7.0745926,8.017074,5.275288,9.554323,4.825006,7.1018233,4.6596184,5.838783,3.7201622,6.0297613,7.168061,5.5193114,6.794888,3.2220855,5.993515,8.274904,3.9534996,4.2159786,8.250015,5.047257,5.879985,4.038353,4.487958,3.5052936,7.9654655,5.9662285,3.646459,2.4174678,3.777367,5.568931,5.6790767,3.6062412,4.446585,3.9864798
t145,-0.7453477,12.817709,7.0326552,7.9958706,5.275867,9.511256,4.7839856,7.1234303,4.6593585,5.8338184,3.7105374,5.998093,7.1298456,5.504288,6.752065,3.2530715,6.0401673,8.215762,3.974036,4.259457,8.25438,5.003397,5.853928,4.0128574,4.47856,3.5223634,7.9331665,5.970048,3.6265106,2.4467719,3.7832098,5.56564,5.6608157,3.5933735,4.407017,3.9947898
t91,-0.7733087,12.859949,7.0071216,7.9960647,5.2913456,9.491294,4.7502813,7.1332684,4.6399345,5.800821,3.7059433,5.9686666,7.096185,5.529294,6.729855,3.2818005,6.071635,8.085764,3.9794867,4.286774,8.294376,4.97941,5.818356,4.022685,4.5061274,3.560268,7.9202147,6.014973,3.6050754,2.4802454,3.8070755,5.5780587,5.6837225,3.6235414,4.376609,3.9640574
t154,-0.7390333,12.779577,7.07514,8.032725,5.3051667,9.541852,4.821902,7.1310697,4.6296797,5.807269,3.6900785,6.0117226,7.171849,5.5436387,6.7799683,3.2239568,6.007682,8.2607,3.929849,4.2267013,8.282154,5.035587,5.8533716,4.0479383,4.5167108,3.5332778,7.9772577,5.9994593,3.6165416,2.4443579,3.8084815,5.5973234,5.705258,3.6279974,4.44573,3.9592984
t155,-0.7362355,12.795876,7.051497,8.002144,5.2822466,9.531274,4.8000894,7.1166697,4.6524806,5.825675,3.709469,6.0082755,7.144327,5.520047,6.772463,3.2455509,6.017112,8.245929,3.9617815,4.2390895,8.265602,5.0242467,5.858797,4.029462,4.4935746,3.5260024,7.9436884,5.9825954,3.6289735,2.4383392,3.7877576,5.5732174,5.6770024,3.6086504,4.422438,3.9817
t128,-0.7298794,12.854846,7.007357,7.969356,5.25227,9.506434,4.744008,7.0921726,4.6823077,5.850867,3.7385693,5.9899426,7.0892115,5.4926047,6.751556,3.2917113,6.051836,8.1472,3.9997883,4.274271,8.239934,4.9924574,5.856912,4.0135665,4.461776,3.5225146,7.902026,5.9587016,3.654219,2.4365864,3.7623253,5.540883,5.6434093,3.6106236,4.368691,4.008439
t52,-0.7911478,12.9166155,6.9663434,7.969769,5.262274,9.470251,4.700989,7.107638,4.663401,5.8039794,3.7531497,5.937776,7.0349827,5.525077,6.703574,3.3303125,6.108223,7.907386,4.0363097,4.325581,8.30008,4.9477506,5.796496,4.0121894,4.4956,3.5786183,7.879026,6.023654,3.6124191,2.5021367,3.793948,5.5452676,5.669619,3.6372979,4.3257318,3.963514
t89,-0.7661363,13.019017,6.895047,7.8550997,5.1070404,9.463208,4.5668635,6.931813,4.7888613,5.904762,3.9978113,5.9266,6.8601327,5.472571,6.703765,3.4772236,6.135242,7.376515,4.2667155,4.373559,8.231632,4.9198523,5.8078504,3.9896338,4.4029775,3.5689461,7.7430716,5.9634466,3.7159135,2.4725778,3.66443,5.3900743,5.588009,3.6168404,4.195632,4.017807
t90,-0.7599403,13.009531,6.895487,7.8423123,5.1081667,9.456043,4.5569754,6.92543,4.791857,5.912555,3.9955955,5.9287796,6.855666,5.4746947,6.7103834,3.4833138,6.1306577,7.4096127,4.257446,4.3729887,8.232597,4.924475,5.8127546,3.9914887,4.3970294,3.5658681,7.735274,5.9644246,3.7135606,2.464683,3.654856,5.3860784,5.586035,3.6168845,4.1920276,4.022277
t50,-0.78117275,13.140542,6.817429,7.8628325,5.024822,9.480125,4.5572367,6.833104,4.8994036,5.9031863,4.142685,5.8353286,6.7474413,5.453249,6.649463,3.5284784,6.192105,7.201031,4.341723,4.4498997,8.218619,4.862431,5.7834616,3.9601455,4.3896036,3.5660336,7.723883,5.9793196,3.7821038,2.5193377,3.6728246,5.254815,5.549743,3.7269075,4.1108217,4.0138545
t42,-0.78475523,13.214159,6.768022,7.8456206,4.955711,9.503759,4.53783,6.798015,4.952303,5.927985,4.2123194,5.792519,6.6972084,5.4258437,6.645972,3.5621037,6.2181315,7.1168003,4.413312,4.492923,8.194093,4.854317,5.7934237,3.9322953,4.350957,3.544879,7.6920166,5.949916,3.8084884,2.5211837,3.6313598,5.193965,5.5038757,3.7799842,4.0773425,4.04729
t53,-0.7784616,13.120354,6.8341475,7.8806634,5.0423055,9.512005,4.588869,6.92152,4.8153563,5.9091163,4.063099,5.8748803,6.8239765,5.4454045,6.6797924,3.4661317,6.1823864,7.1006503,4.3658905,4.4240284,8.21908,4.9008946,5.8113065,3.9477973,4.372162,3.5421684,7.7458525,5.9353395,3.71083,2.5001926,3.6616058,5.348631,5.5523486,3.6629455,4.1871257,4.0376577
t74,-0.7423256,12.966273,6.896971,7.822409,5.12391,9.451841,4.553187,6.956046,4.755323,5.929581,3.9571888,5.9590545,6.880767,5.467167,6.735918,3.4618468,6.11989,7.357578,4.2698746,4.364443,8.229276,4.952598,5.845086,3.983313,4.3664327,3.5354545,7.730581,5.945214,3.6775384,2.4381294,3.618768,5.4282756,5.576976,3.5437481,4.223909,4.0482106
t75,-0.80555373,13.014292,6.890665,7.9105506,5.126753,9.476077,4.5879664,6.9676056,4.783537,5.825237,3.9381776,5.903723,6.873885,5.419749,6.660669,3.4799976,6.154301,7.2684145,4.2241917,4.3858976,8.209051,4.885126,5.7707915,3.98237,4.4615393,3.5984585,7.810298,5.9749384,3.7533014,2.5054188,3.7106056,5.4111137,5.5943265,3.5723593,4.172293,3.9941726
t54,-0.7990543,13.102128,6.8533306,7.8895993,5.0577517,9.482865,4.580169,6.925285,4.816168,5.8795023,4.0467677,5.9002366,6.821569,5.485387,6.6580753,3.4915595,6.1869736,7.149483,4.350922,4.4102793,8.244218,4.8823647,5.780762,3.9691954,4.4101267,3.585621,7.7366366,5.958835,3.7223413,2.5269682,3.692696,5.366073,5.581958,3.644902,4.177617,4.0000296
t57,-0.8115108,13.092996,6.8600917,7.9278336,5.0860715,9.504128,4.619709,6.942753,4.796191,5.8529263,4.0446653,5.889248,6.843893,5.4695635,6.6426797,3.4601724,6.1911716,7.14823,4.321424,4.4092693,8.241303,4.8698974,5.7665186,3.9664361,4.4328694,3.5894527,7.7826743,5.974128,3.7217333,2.5411289,3.7194438,5.377477,5.593819,3.6392367,4.1944814,3.9840055
t67,-0.776572,13.012731,6.9119983,7.869582,5.112255,9.461344,4.567318,6.9900017,4.7407317,5.883491,3.9265294,5.961346,6.905599,5.4674845,6.708145,3.4604406,6.130911,7.29802,4.281516,4.35151,8.227954,4.929975,5.810043,3.9916573,4.415408,3.5747874,7.758123,5.944884,3.6935744,2.4715028,3.6675763,5.459296,5.5963387,3.5373192,4.2211375,4.018692
t68,-0.79560274,13.048844,6.898029,7.9147177,5.0992827,9.490583,4.609296,6.9751053,4.8032346,5.8521695,3.976125,5.9045854,6.8788295,5.432629,6.6854734,3.4675815,6.1459894,7.1129603,4.3346744,4.3803506,8.204623,4.9142118,5.793104,3.9904637,4.4358907,3.5848448,7.782989,5.9471507,3.7464542,2.5038228,3.7070081,5.4149637,5.586045,3.5869536,4.1874704,3.9979825
t60,-0.7787959,13.088805,6.855285,7.8801236,5.062004,9.497582,4.5877466,6.9397454,4.8112135,5.8986034,4.021963,5.89458,6.83818,5.454236,6.687701,3.471215,6.1688695,7.1243176,4.3466945,4.4071198,8.222711,4.9118586,5.811328,3.9635572,4.3860817,3.5558543,7.7431936,5.9334626,3.7127223,2.496333,3.6681442,5.3739295,5.5647955,3.63929,4.189872,4.027715
t105,-0.78799784,12.996426,6.9342813,7.843766,5.118026,9.422636,4.4984226,6.958169,4.732551,5.860499,3.912058,5.98115,6.893829,5.447782,6.688458,3.5215042,6.1203585,7.2773757,4.2621703,4.331276,8.210893,4.896259,5.7722816,4.011103,4.4555893,3.6154244,7.7645593,5.976557,3.7458045,2.4642534,3.666707,5.456417,5.6091924,3.4832954,4.16898,4.0042124
t106,-0.7373087,13.002367,6.895475,7.80998,5.093367,9.452764,4.546078,6.9377127,4.759266,5.952642,3.9943233,5.967761,6.8680663,5.505905,6.7391686,3.46467,6.124238,7.3560343,4.3122697,4.3602567,8.247872,4.9543695,5.846038,3.9866593,4.3514237,3.536926,7.6966767,5.9399033,3.6624608,2.4433684,3.6156862,5.416035,5.581591,3.5831797,4.231095,4.044357
t83,-0.7802793,13.0074625,6.9037066,7.873902,5.1199956,9.464826,4.5667043,6.967122,4.7616596,5.8713627,3.942425,5.9347315,6.8867993,5.4418707,6.6947045,3.4732785,6.1349363,7.295303,4.2525897,4.3652887,8.215147,4.9137425,5.7983365,3.9886425,4.425868,3.578835,7.776272,5.9599614,3.7222998,2.474844,3.6763885,5.4285355,5.591118,3.5562813,4.195465,4.0156703
t63,-0.77046806,13.047345,6.8918586,7.881158,5.0980024,9.470969,4.5906596,6.9439964,4.823474,5.891236,3.9974864,5.9210114,6.850947,5.483463,6.694146,3.4818747,6.148254,7.1902537,4.296763,4.379061,8.234442,4.921356,5.8127904,3.9960468,4.404216,3.5765805,7.7375574,5.946362,3.7253678,2.493834,3.6837504,5.3901086,5.5878263,3.6287444,4.19137,4.005289
t58,-0.7751614,13.09626,6.8397613,7.9451165,5.0898623,9.573732,4.667711,6.9409275,4.760934,5.89536,4.103533,5.853128,6.8704796,5.4066544,6.6861897,3.3828795,6.17734,7.151287,4.3149257,4.424056,8.207687,4.9073687,5.8141737,3.9281905,4.3726187,3.507056,7.824489,5.9480777,3.6779144,2.4971504,3.7043679,5.3581705,5.554331,3.6627948,4.247775,4.044164
t37,-0.7606386,13.16244,6.80827,7.846795,4.999271,9.51518,4.5646033,6.8804803,4.84412,5.9461603,4.1098948,5.8556285,6.788858,5.4440794,6.6922574,3.480824,6.1873837,7.0724173,4.3933377,4.4421296,8.213977,4.905556,5.8283587,3.9353194,4.333596,3.5201457,7.715994,5.9232974,3.7130814,2.4850268,3.6254702,5.301653,5.5269113,3.7087576,4.168736,4.0647345
t138,-0.6137519,13.083999,6.8201284,7.1962395,4.6838202,9.318078,3.7454276,6.1046095,5.414235,6.34072,4.9099655,5.9646807,6.1093183,5.379482,6.8837905,4.406637,6.0343165,7.552765,4.573588,4.467181,8.041244,4.883524,5.824719,4.1026573,4.1335764,3.6870434,7.0669737,5.8288636,4.288609,2.2149518,3.0315182,4.6798515,5.3157225,3.7564116,3.5615497,4.159886
t139,-0.63112485,13.073918,6.8085923,7.200986,4.67967,9.326327,3.7805727,6.146549,5.3898506,6.3477135,4.8790374,5.9845586,6.138129,5.37126,6.873119,4.368174,6.0578933,7.5674133,4.56055,4.4640317,8.046158,4.892094,5.806315,4.0824494,4.141584,3.6721783,7.064022,5.815195,4.26388,2.219083,3.038584,4.7065663,5.334202,3.7655928,3.5945215,4.170279
t104,-0.6170885,13.064753,6.7996006,7.187271,4.6663322,9.333542,3.7663515,6.131336,5.395337,6.355623,4.8957944,5.982822,6.1230073,5.3688307,6.8702517,4.387634,6.058203,7.5699344,4.562364,4.4660726,8.040674,4.8967094,5.8126254,4.0790634,4.1350703,3.6692142,7.048773,5.8057637,4.2671866,2.215275,3.0295994,4.700996,5.3268027,3.7552137,3.5753582,4.181779
t193,-0.4564973,13.0200405,6.7396946,7.1677647,4.607104,9.426302,3.6862156,6.0091224,5.4068575,6.3316617,4.9864063,5.896835,6.0215607,5.380225,6.811576,4.5106645,6.0347767,7.486667,4.5610447,4.490166,8.020497,4.9272704,5.9062214,4.072843,4.112194,3.6416614,7.0247025,5.800036,4.302061,2.2341645,3.0465462,4.656705,5.2761006,3.6153772,3.4192753,4.216378
t194,-0.43335807,13.0148325,6.7422166,7.123463,4.568724,9.41929,3.6456926,5.958893,5.4360824,6.3689675,5.0326066,5.8956337,5.971758,5.3773174,6.8376102,4.5642705,6.009293,7.4943185,4.586577,4.4886603,8.002366,4.930529,5.911158,4.0936646,4.0834665,3.6582856,6.9783993,5.793867,4.3262243,2.206449,3.008983,4.62996,5.2451186,3.611771,3.3637404,4.2271676
t100,-0.6617878,13.0853405,6.821966,7.273838,4.7254233,9.334668,3.8709586,6.2270603,5.332817,6.3036895,4.787954,5.9841223,6.2100616,5.3836036,6.861847,4.2737923,6.072849,7.545681,4.538023,4.455832,8.069015,4.8901553,5.7940507,4.0729575,4.1705713,3.6662726,7.139521,5.834591,4.2079515,2.244067,3.1014514,4.772651,5.366644,3.7694461,3.662225,4.147537
t62,-0.77923393,13.243291,6.73959,7.7887287,4.8947735,9.497083,4.464819,6.6925135,5.047377,5.9557543,4.325402,5.766886,6.5963955,5.4035583,6.6413717,3.6603656,6.229139,7.173543,4.4402175,4.5266504,8.167875,4.83117,5.7803135,3.9342036,4.3345485,3.5573645,7.6317916,5.949381,3.8871605,2.5135412,3.5805736,5.0900693,5.4705434,3.829039,3.9868572,4.0550995
t49,-0.77722794,13.278166,6.7310667,7.831596,4.886573,9.53305,4.5153165,6.7378683,5.0164495,5.9467983,4.308495,5.7527514,6.6319118,5.394115,6.6393247,3.6111696,6.236974,7.1123047,4.447333,4.532557,8.169236,4.841381,5.795496,3.9205801,4.323778,3.5350118,7.66833,5.948577,3.8553693,2.5213907,3.6087434,5.109679,5.465966,3.8414109,4.030317,4.0621123
t97,-0.6555394,13.0700035,6.7982006,7.3564196,4.7457027,9.389584,3.9967277,6.311405,5.250402,6.2584834,4.691743,5.9729548,6.2727923,5.392765,6.8240085,4.1755123,6.1323004,7.5067544,4.5054626,4.4536533,8.092784,4.9052234,5.7872777,4.0154905,4.202393,3.6385782,7.2128124,5.8169045,4.1021886,2.2783818,3.1824937,4.8770857,5.403661,3.742854,3.7028775,4.1604986
t98,-0.53015786,12.975413,6.749234,7.171075,4.615403,9.4171295,3.8046937,6.1140327,5.3330092,6.3788056,4.8865414,6.000386,6.0851803,5.378543,6.8470116,4.430874,6.1270823,7.5888567,4.5359282,4.4516444,8.041769,4.958191,5.8300962,4.002983,4.130249,3.638707,7.016359,5.7232227,4.165108,2.1984873,3.0292716,4.7923975,5.3450413,3.6559968,3.5010636,4.2562966
t102,-0.6239027,13.033525,6.7925925,7.2534084,4.694381,9.374902,3.8929863,6.2194443,5.304115,6.3320603,4.7878146,6.012391,6.189008,5.38164,6.855765,4.2976913,6.128868,7.57666,4.524921,4.447008,8.070307,4.9214053,5.7864957,4.016759,4.169468,3.6492088,7.1070614,5.772313,4.1448765,2.228248,3.0872834,4.825558,5.382919,3.729475,3.6255805,4.1985016
t125,-0.5251454,12.952318,6.728095,7.2046885,4.614148,9.456257,3.8574104,6.146767,5.2834687,6.3550463,4.8440385,5.993852,6.1073523,5.38577,6.81848,4.3932786,6.163661,7.573841,4.5127077,4.448421,8.05254,4.9772224,5.8362536,3.9663863,4.145405,3.6184325,7.0446887,5.7053123,4.1131124,2.21811,3.068552,4.8456697,5.363662,3.6344485,3.5164125,4.2739897
t184,-0.38614765,12.95118,6.71027,7.1550097,4.5591297,9.487555,3.7408533,5.99509,5.3513803,6.3625283,4.971178,5.9192176,5.987746,5.391678,6.8136635,4.5369177,6.0867577,7.507552,4.5510464,4.473692,8.022085,4.9741025,5.9086614,4.0159655,4.103433,3.6294003,6.998063,5.737737,4.199765,2.2099123,3.041305,4.7471533,5.288882,3.5384545,3.3488512,4.275431
t237,-0.3134388,12.945866,6.7051663,7.1439047,4.5329404,9.514404,3.7025125,5.91338,5.3664,6.366745,5.018103,5.8739767,5.9033327,5.4086447,6.81731,4.619543,6.063416,7.449054,4.5712385,4.477672,8.017256,4.9903855,5.9485297,4.0319753,4.0833607,3.6391635,6.984478,5.7477713,4.216221,2.1923227,3.0353303,4.720392,5.267873,3.478796,3.2655852,4.2745867
t238,-0.33553684,12.937664,6.6875644,7.1198907,4.5425124,9.492045,3.6992676,5.967267,5.381715,6.366089,5.0131965,5.9156523,5.9817777,5.3688416,6.7928944,4.5558424,6.07108,7.5176535,4.548277,4.4884396,8.002645,4.9561214,5.9225125,4.0158243,4.096646,3.6120353,6.961384,5.7263393,4.2283263,2.2267752,3.025319,4.7163672,5.256621,3.5259974,3.2897456,4.301425
t294,-0.28643945,12.961611,6.7089806,7.141119,4.5214953,9.516976,3.675442,5.8845606,5.388251,6.362809,5.0455465,5.8498073,5.879152,5.417006,6.8202167,4.6457324,6.0372224,7.425464,4.589407,4.485771,8.009502,4.987885,5.9717054,4.0553465,4.068764,3.6506262,6.9839725,5.7693057,4.2429023,2.1885412,3.035165,4.692611,5.2446136,3.460698,3.2343533,4.25776
t295,-0.30825675,12.943789,6.7016826,7.1404343,4.5305095,9.515747,3.6993878,5.912988,5.368562,6.366583,5.021777,5.8751225,5.9063683,5.4057727,6.813918,4.6186223,6.062555,7.452558,4.570061,4.4795957,8.014792,4.9883738,5.949506,4.030993,4.0829535,3.6364074,6.9808426,5.7460456,4.2178974,2.1955247,3.0344257,4.7184043,5.264376,3.4774072,3.259466,4.278106
t244,-0.28750893,12.96535,6.720925,7.18291,4.525435,9.554029,3.7323802,5.874404,5.331182,6.340375,5.006067,5.831198,5.861931,5.4473596,6.830883,4.6574454,6.047438,7.400427,4.594247,4.4723034,8.036696,5.0265803,5.9861674,4.055742,4.072634,3.6684465,7.023861,5.786502,4.189424,2.1704886,3.0744858,4.73458,5.2847853,3.433021,3.2432234,4.238011
t191,-0.43370607,12.96069,6.7314777,7.1447673,4.5764165,9.456445,3.7461393,6.0228148,5.358728,6.3795424,4.958839,5.9498773,6.004524,5.3869,6.840451,4.51377,6.098197,7.534103,4.553062,4.4619164,8.029649,4.966455,5.8742027,4.0141687,4.1096635,3.6395216,6.989558,5.7302265,4.1986694,2.1947355,3.022528,4.750705,5.3073697,3.5848625,3.3929393,4.2708583
t151,-0.5509849,12.987888,6.765938,7.1503263,4.6187673,9.388015,3.7922506,6.117201,5.348095,6.397925,4.896061,6.0217776,6.0860033,5.375097,6.871016,4.435903,6.1330676,7.6121078,4.543372,4.444394,8.044513,4.9529104,5.80488,4.0072613,4.130185,3.6496727,6.9974103,5.719685,4.1758313,2.18344,3.0049627,4.7787724,5.3564496,3.6819315,3.50584,4.2507215
