,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t23,3.3803961,-0.57772183,0.1602903,4.694061,-1.3108929,3.399879,9.938136,0.093615696,-0.7217366,1.2377702,4.0740976,-0.052210886,-2.635294,0.8958951,-0.66647327,0.040503692,-0.012927687,1.0669073,8.698081,0.011116619,-0.039588403,-0.7796636,4.0541224,-0.11157379,-0.09558144,-0.23216748,0.075361334,-0.20503062,2.9970384,0.079748854,-0.45796043,-0.41810906,-0.14974238,2.884601,0.055036623,-0.30687132
t25,3.1359375,-0.6453806,0.16198716,4.71745,-1.4989424,4.5475845,12.220758,0.10731492,-0.83503056,0.40836805,2.7611265,-0.06529681,-2.9255664,0.68239564,-0.7705455,-0.0015126779,-0.04244816,1.5228641,7.846226,0.01587536,1.3789591,-0.6899927,5.7427254,-0.1462332,-0.16418214,-0.40525258,0.124862365,-0.1631123,2.383109,0.06643489,-0.4062829,-0.46598643,-0.23368709,2.9557261,0.06694496,-0.18750742
t73,0.3283944,1.378607,0.034074154,0.13152274,-0.66008806,5.225656,6.516583,0.035498857,-0.6533975,-0.2629203,-0.0832405,-0.060524464,-1.1406821,0.8011034,-0.5317887,0.12580262,-0.07883556,0.412133,2.358618,0.014115713,0.2848184,-0.0006523159,5.498316,-0.09586433,-0.07383877,-0.34804726,0.16218247,1.396092,2.866042,1.4332255,0.48736942,-0.05615251,-0.13254546,0.06648886,0.057699144,3.2153819
t109,-0.021606931,4.1923127,0.044502757,-0.10968439,-0.28719783,5.932607,4.457064,0.023657663,-0.56142384,-0.36395508,-0.13699101,-0.087845705,-0.4850706,0.31171203,-0.42063645,-0.003001738,-0.06741361,-0.0010080355,0.3771199,0.011265466,0.04138049,2.3053496,5.3018503,-0.14524855,-0.10007563,-0.34250313,0.20641607,2.7497683,3.7442844,2.2601604,3.4314024,0.38860714,-0.058573008,0.12092262,0.055509817,4.8093624
t110,-0.021137038,2.9911287,0.030671112,-0.073614754,-0.4418727,5.6286535,5.1555586,0.025552383,-0.61410314,-0.35226348,-0.12056673,-0.06602546,-0.7339425,0.4588803,-0.457888,-0.00013532584,-0.071631625,-6.851049e-05,0.97760975,0.01264954,-0.013706977,1.2011693,5.405985,-0.12498211,-0.09746249,-0.36193073,0.18688376,2.1494818,3.4356656,1.8652883,2.322873,0.04288634,-0.079646334,0.10229646,0.05724553,4.2494564
t144,0.5815427,7.9101615,0.10569285,-0.044264436,2.3127162,7.3090787,4.7511053,0.035912912,-0.47102714,-0.33350182,-0.2125796,-0.14958343,-0.24715705,0.16943555,-0.36213744,-0.033371665,-0.06763625,-0.0023614257,0.033411905,0.006710886,0.56702036,6.501238,4.1966057,-0.18876453,-0.13101527,-0.38838845,0.23770094,6.171266,4.879946,3.7716088,5.7950215,0.38633016,0.69493353,0.16850261,0.030076196,8.852869
t145,-0.014555486,5.8916883,0.066773035,-0.1101015,-0.03844029,6.504951,4.4423475,0.024761064,-0.5530452,-0.39545056,-0.17707023,-0.12658074,-0.35556865,0.14098997,-0.41679198,-0.015745759,-0.060903884,-0.0025078317,0.014173049,0.00951019,0.11459397,3.849386,4.9388943,-0.19023846,-0.11134219,-0.37557516,0.23179951,4.0301223,4.4117174,2.9249444,4.3426466,0.7122787,-0.02480174,0.14086138,0.047365446,6.050181
t91,-0.005722167,2.25742,0.030576132,-0.044223018,-0.5202677,5.4311013,5.675232,0.028678907,-0.6359487,-0.3252548,-0.10903195,-0.061600972,-0.8998897,0.5457347,-0.48215577,0.0745446,-0.073508106,0.16564432,1.4951816,0.01336545,0.070936404,0.6941112,5.445041,-0.1077536,-0.08042099,-0.3602333,0.17421064,1.7544924,3.0537846,1.7895111,1.54848,-0.022987146,-0.10680009,0.08791494,0.0571197,3.8822284
t154,0.726547,6.956144,0.08110278,-0.05759297,1.5268788,6.8974133,4.4759927,0.03154618,-0.4812803,-0.3519175,-0.20902537,-0.11949538,-0.25891206,0.5198866,-0.3931288,-0.026254615,-0.060735848,-0.0016927565,0.029150708,0.0072832415,0.39399242,5.4684772,4.6879306,-0.1950543,-0.09245127,-0.37063238,0.21905899,5.2529707,4.1859455,3.3688643,5.55892,0.1092551,0.1530666,0.15481186,0.036924675,7.8662114
t155,0.48929286,6.43742,0.07325924,-0.070068896,0.8642205,6.703449,4.3711543,0.028039722,-0.49520516,-0.36360174,-0.19676635,-0.11436493,-0.28631648,0.47554,-0.40517238,-0.020724704,-0.05887984,-0.0017673408,0.025128806,0.008137339,0.29458517,4.809705,4.8220725,-0.19785313,-0.0910166,-0.3670177,0.21546757,4.679348,4.017928,3.216658,5.153177,0.20627987,-0.005558092,0.14739661,0.04109545,7.061541
t128,-0.00978174,4.13457,0.04510841,-0.09781093,-0.24340975,5.9672832,4.242453,0.020712977,-0.54139256,-0.3642614,-0.14111479,-0.08115134,-0.48582366,0.56099665,-0.43430206,-0.0025672922,-0.06440516,-0.00076100137,0.008805044,0.011222052,0.02152471,2.2654386,5.3189793,-0.17414655,-0.08906436,-0.35493886,0.19453973,2.8955967,3.512396,2.2779114,3.766026,0.17499384,-0.06337917,0.12047301,0.055214122,4.875419
t52,0.70291865,0.13479577,0.050328568,0.91788095,-0.8008542,4.6996274,7.3555818,0.041183963,-0.636861,-0.17940883,-0.04258155,-0.05055989,-1.3725815,0.98331517,-0.5558701,0.04096819,-0.08230661,0.794889,3.3457215,0.014409648,0.6651804,-0.13045268,5.215872,-0.07900192,-0.062508866,-0.32944313,0.14445443,0.7457812,2.4266765,0.8433604,-0.074791215,-0.12435496,-0.16791154,0.038389307,0.05816483,2.1468105
t89,1.448705,-0.020952133,0.07701493,1.3337374,-0.6071499,3.1807997,7.522773,0.034188896,-0.5742059,-0.2895017,-0.06403185,-0.051757045,-1.2418183,0.08428289,-0.39703837,-0.009065525,-0.1277895,1.8203325,1.8945006,0.010968486,2.520099,-0.07074508,3.9490275,-0.08259386,-0.09752812,-0.29076317,0.10503923,0.6932617,0.10335404,0.27126685,-0.046585534,-0.19112927,-0.33597672,0.026597513,0.04897156,1.4468368
t90,1.4556831,-0.032834157,0.07710136,1.3615566,-0.6133526,3.1871228,7.551119,0.034783494,-0.5766175,-0.29011518,-0.06120602,-0.051735274,-1.2562546,0.06176957,-0.3996673,-0.008695721,-0.12813868,1.8036592,1.9280272,0.011012291,2.5301876,-0.07833227,3.954868,-0.08508312,-0.0987293,-0.2945377,0.10509276,0.66367495,0.13082537,0.26155588,-0.05119765,-0.19435325,-0.33401346,0.025864817,0.049189117,1.4396561
t50,2.254117,-0.37214977,0.10661218,3.1185343,-1.0285068,3.7429361,10.056175,0.06652637,-0.70261115,-0.14597179,0.5722714,-0.030435098,-2.0842884,0.021196734,-0.56147397,-0.009130605,-0.09478715,1.8715929,4.547634,0.013635212,2.6305552,-0.35237238,4.525811,-0.11732,-0.1377601,-0.4008057,0.10742091,-0.06575889,0.48344067,0.02158567,-0.23296852,-0.3631649,-0.35204676,1.0620065,0.060307194,-0.0014090637
t42,2.7490058,-0.489101,0.1264691,3.9142437,-1.1996741,4.0287466,11.231498,0.08310803,-0.76997113,-0.08244703,1.1700402,-0.034695316,-2.4665434,0.0015028147,-0.6362673,-0.008629765,-0.07692957,1.8444248,5.630304,0.014447408,2.6290655,-0.46354154,5.00454,-0.13938105,-0.1596966,-0.4251743,0.1114203,-0.103403285,0.75713617,0.039869204,-0.2884615,-0.43685856,-0.34349546,1.8625522,0.06426105,-0.06636206
t53,2.3531106,-0.4594664,0.12538908,3.2107446,-1.0900629,4.0488973,10.998845,0.07448014,-0.7383117,-0.2051007,0.49829692,-0.035533518,-2.2617784,0.006990102,-0.6052609,-0.0073833326,-0.09599831,1.8768777,4.8251657,0.013244833,2.9628067,-0.43133527,4.9166865,-0.14947274,-0.16324945,-0.37995705,0.10850473,-0.06519811,0.29070565,0.041525412,-0.22088239,-0.43781617,-0.4085209,1.0019087,0.06588765,0.007945863
t74,1.4277798,0.042070214,0.061920676,0.76929533,-0.4894772,3.4700356,7.440534,0.032371648,-0.5710272,-0.41792104,-0.09597736,-0.047173038,-1.1615244,0.015447125,-0.36193535,-0.0108511085,-0.13787764,1.754722,1.0603266,0.00970999,2.8903952,-0.045536663,4.0321803,-0.11914685,-0.12086493,-0.27266073,0.10298099,0.8334602,-0.0063376916,0.17394632,0.45048884,-0.20902525,-0.3871992,0.044141006,0.051008914,2.230238
t75,1.6532532,-0.25440368,0.08914099,1.8637172,-0.77120906,3.6426156,9.020127,0.04647234,-0.6282871,-0.33365223,-0.03888077,-0.041663885,-1.6505221,0.0071873395,-0.46747482,-0.0080563985,-0.12488862,1.9228851,2.9047256,0.01172436,2.8779736,-0.2447685,4.248447,-0.12873852,-0.12813286,-0.31065318,0.10734053,0.0508129,-0.0036020265,0.017673362,-0.10510324,-0.3084562,-0.40461546,0.010020371,0.056923393,1.0233059
t54,1.9029838,-0.36450917,0.108863875,2.4855232,-0.9337259,3.7756805,9.952009,0.058078945,-0.6710169,-0.27608678,-0.0046993913,-0.034075797,-1.9374918,0.0060226587,-0.52915627,-0.008110152,-0.11121474,1.8795604,3.8770838,0.012613736,2.9604492,-0.34069094,4.49218,-0.12952462,-0.14604442,-0.34664154,0.10406719,-0.037986696,-0.00027915355,0.027236588,-0.17391762,-0.36977908,-0.4102969,0.29755092,0.06163737,0.46527156
t57,1.8601087,-0.37884453,0.11418496,2.4754114,-0.96169055,3.7891016,10.11938,0.059643656,-0.68092966,-0.26592195,-0.004478492,-0.034834575,-1.9598476,0.00494606,-0.5416254,-0.007905081,-0.10973381,1.8190829,4.0194035,0.012490983,2.9755182,-0.36112213,4.4764066,-0.13165078,-0.15525697,-0.33563828,0.110533796,-0.037977412,0.039154474,0.03361581,-0.17402978,-0.38140124,-0.41769508,0.37442827,0.062663995,0.3866459
t67,1.4486336,-0.14463474,0.0786834,1.2345219,-0.644365,3.5179403,8.206839,0.039640345,-0.59136504,-0.3534488,-0.06462315,-0.046676252,-1.3644603,0.01008195,-0.41091016,-0.009434209,-0.13280644,1.7483581,1.9945223,0.010597627,2.9314048,-0.16950886,4.0060396,-0.12097523,-0.13068387,-0.27262887,0.10776775,0.42086193,-0.004238625,0.009126312,-0.038647387,-0.26506037,-0.40275288,0.024664069,0.054818757,1.5293549
t68,1.6918242,-0.35032713,0.10888632,2.2088125,-0.91005075,3.708618,9.778439,0.055137895,-0.65391743,-0.28176954,-0.015250181,-0.038058527,-1.8388145,0.004565629,-0.5154049,-0.007992713,-0.11563505,1.8163857,3.712826,0.012216508,2.9913464,-0.33390075,4.3076267,-0.12596497,-0.14862122,-0.3277522,0.11007941,-0.029791642,-0.0010028519,0.028431686,-0.15633753,-0.36006054,-0.41629845,0.18392412,0.06155404,0.5381967
t60,1.6297281,-0.31264484,0.10289364,2.0490205,-0.86067647,3.663226,9.485741,0.05039798,-0.6492169,-0.311161,-0.025475038,-0.035779063,-1.7645389,0.004904127,-0.49559063,-0.007890898,-0.11839167,1.8584328,3.3960025,0.012205431,2.9348302,-0.30122158,4.2910147,-0.11975034,-0.14407203,-0.31489915,0.11020456,-0.01683968,-0.003043973,0.025331825,-0.1386977,-0.33975002,-0.4176117,0.0024991634,0.05956983,0.69536954
t105,1.3258107,-0.015280298,0.0702223,0.6794325,-0.4928225,3.519502,7.4654493,0.036660988,-0.5728324,-0.4201084,-0.09286971,-0.045540057,-1.1534568,0.017117398,-0.36928156,-0.01069271,-0.13025577,1.6866747,1.0813128,0.009544573,2.8872445,-0.059947804,3.8845072,-0.12655708,-0.13145602,-0.25807732,0.112048395,0.77622104,-0.0059925267,0.0015841216,0.5529947,-0.2298254,-0.3896525,0.04225785,0.0524804,2.203983
t106,1.3207474,-0.013030229,0.07028973,0.6700958,-0.49034196,3.5205295,7.4536934,0.036625557,-0.5723483,-0.42067373,-0.0934537,-0.04551043,-1.1499628,0.017185614,-0.36852464,-0.010757631,-0.13006192,1.6876253,1.0699085,0.009517199,2.8836472,-0.05824486,3.8789032,-0.12653765,-0.13161612,-0.25855747,0.112127796,0.78054357,-0.0060515874,0.0015330635,0.5708971,-0.22919849,-0.389466,0.042529806,0.052479602,2.2149255
t83,1.5445344,-0.20654994,0.08732691,1.4947809,-0.71437025,3.5812554,8.676326,0.044345107,-0.62039465,-0.34759775,-0.052140646,-0.04204941,-1.5248723,0.008704797,-0.44495952,-0.008601951,-0.1260694,1.8599548,2.484985,0.011114456,2.9057949,-0.21570817,4.1443048,-0.12242367,-0.13449867,-0.28076366,0.11449996,0.20345509,-0.0041865604,0.017928181,-0.06730744,-0.293632,-0.4095684,0.017344171,0.056294564,1.2910851
t63,1.6600044,-0.33628353,0.10819751,2.1245844,-0.8903697,3.6946814,9.675453,0.054231707,-0.65580416,-0.29617336,-0.01925837,-0.037225813,-1.8160001,0.004851465,-0.50908065,-0.0072115776,-0.115032196,1.8553364,3.5762074,0.012144969,2.9447298,-0.32210204,4.33001,-0.124471076,-0.14688836,-0.3184519,0.1121099,-0.026944999,-0.0023340194,0.02877549,-0.14614181,-0.35514894,-0.41859433,0.05691336,0.060787912,0.5953448
t58,1.9220883,-0.3898132,0.11668356,2.563717,-0.98050284,3.81242,10.240349,0.062209394,-0.6881069,-0.25519255,0.015517785,-0.03649407,-1.9952348,0.0050639804,-0.55095375,-0.0077079246,-0.105976254,1.8424572,4.13005,0.012531018,2.967984,-0.37313995,4.5369244,-0.13253814,-0.15699711,-0.34183133,0.11171045,-0.04156576,0.061055887,0.03521018,-0.17828003,-0.39048508,-0.41670522,0.48093164,0.06304535,0.34988052
t37,2.2583497,-0.43923903,0.12224262,3.0972607,-1.0543672,4.0106826,10.738797,0.06979918,-0.7106014,-0.1985142,0.40984163,-0.031168327,-2.1848102,0.005827006,-0.5863011,-0.009175153,-0.09602511,1.9330553,4.6555386,0.013431484,2.9557812,-0.40363336,4.7439303,-0.13432118,-0.15580134,-0.3953494,0.11309688,-0.067077786,0.2373933,0.036745403,-0.21790841,-0.42630976,-0.3955535,0.90899944,0.06537631,0.14996168
t138,3.7587326,4.600323,0.17157109,2.6927137,-0.056157198,5.495029,9.928404,0.06407592,-0.43012992,-0.407284,-0.29182485,-0.10091367,-0.90759075,0.04495134,-0.256346,-0.038792904,-0.1940714,3.2859848,0.029793257,0.008361732,5.7454205,5.014761,4.2228556,-0.16458844,-0.25880048,-0.2643051,0.06915871,3.7827208,-0.035534073,2.7471735,2.3740952,-0.1892941,-0.39242902,0.10684184,0.051287867,6.158425
t139,3.4614615,3.7125914,0.15920477,2.7127512,-0.15566401,5.209595,9.882153,0.059219807,-0.45448756,-0.41060248,-0.2609891,-0.08300388,-0.9757582,0.044252057,-0.26733986,-0.03223397,-0.1904692,3.3774319,0.022974703,0.009693761,5.669082,4.0079756,4.568966,-0.1628562,-0.25194088,-0.24493718,0.074966945,3.1009912,-0.037852917,2.3497753,1.9385831,-0.204628,-0.41540608,0.09982568,0.05549185,5.309734
t104,3.712378,4.685986,0.17184848,2.8055437,-0.04331196,5.460968,9.832233,0.064047016,-0.42875046,-0.4172234,-0.2894257,-0.106305376,-0.9248573,0.04726495,-0.2536194,-0.037296172,-0.19209382,3.1407926,0.027153922,0.00841365,5.746524,5.1055193,4.1111636,-0.15627259,-0.26782247,-0.2628988,0.07163328,3.856163,-0.036298178,2.772766,2.3696198,-0.1837999,-0.38604364,0.106892005,0.04852486,6.110223
t193,5.194452,9.105446,0.26832148,3.175942,3.8595347,7.390756,10.171088,0.09078223,-0.20037131,-0.18697187,-0.34308505,-0.13844779,-0.7955762,0.05381812,-0.13048992,-0.06329178,-0.21172886,3.0850487,0.060549278,0.0033726078,6.0943184,10.36648,1.288181,-0.16335303,-0.32112727,-0.24832627,0.07281503,7.740362,-0.01811662,4.650874,4.910614,-0.17190419,-0.15786712,0.1521926,0.017543888,10.383726
t194,5.484818,10.172753,0.2999477,3.236309,4.789165,7.887278,10.335976,0.09824701,-0.16316502,-0.1050881,-0.33301836,-0.1430302,-0.7818515,0.057406716,-0.094391525,-0.06818666,-0.21133989,3.120666,0.06713086,0.002446889,6.0406427,11.608458,0.5650732,-0.15740272,-0.34436023,-0.2477928,0.07225619,8.578817,-0.014270139,5.0795693,5.449429,-0.17517209,-0.09153045,0.16404237,0.01015242,11.4237385
t100,3.2970774,1.0669165,0.11843426,3.312425,-0.5163839,4.641493,10.572962,0.052280437,-0.61538815,-0.34755135,-0.16349865,-0.06373767,-1.5345724,0.033478763,-0.38533536,-0.021869676,-0.18118595,3.1797876,1.1080396,0.01343081,5.49154,1.5926741,5.34892,-0.17065999,-0.1814795,-0.31019443,0.1145392,1.5378246,-0.03355216,1.0989727,0.3250876,-0.30620354,-0.46424568,0.05695098,0.061729643,3.2488065
t62,3.4017262,-0.3710474,0.12961675,4.505607,-1.0081019,4.87531,12.279197,0.06676996,-0.78856355,-0.28067738,-0.010678241,-0.039607942,-2.4308054,0.022093872,-0.5799372,-0.014246919,-0.13923325,2.966822,3.721261,0.0165607,4.8200254,-0.21467647,5.8166122,-0.21933596,-0.17359982,-0.47438616,0.14313315,-0.0321271,-0.017782947,0.011858916,-0.19045137,-0.4630353,-0.48399153,0.2749837,0.0752257,0.8932887
t49,3.7735164,-0.56797177,0.15628938,5.2997894,-1.2959564,5.06507,13.716077,0.080113865,-0.8464108,-0.21632378,0.68932575,-0.031247351,-2.89885,0.01661909,-0.67086405,-0.015904767,-0.118194185,2.8393729,5.361351,0.018575672,4.681529,-0.4078222,6.1225586,-0.22024126,-0.20046432,-0.52086556,0.13793848,-0.11651542,-0.0122958785,0.032856375,-0.31235707,-0.53589654,-0.48225877,1.761742,0.081436045,-0.015653102
t97,4.924054,0.55837864,0.16445498,4.615777,-0.76565784,4.9616475,12.491066,0.048328646,-0.78076476,-0.34662822,-0.081091695,-0.08218415,-1.9703106,0.028667867,-0.5360455,-0.022688609,-0.20067066,4.820427,2.0690792,0.017728742,4.944487,-0.01723299,6.2935743,-0.21031685,-0.13686913,-0.2647495,0.112207785,1.8327107,-0.025581433,0.0034767466,-0.072178826,-0.43858108,-0.5132342,0.0500979,0.06854815,3.3108833
t98,5.289251,5.540796,0.22358477,3.7273636,-0.046644818,5.8613586,11.020225,0.055908985,-0.47599354,-0.46361712,-0.26075733,-0.1177085,-0.89396584,0.047855224,-0.28908733,-0.034256067,-0.22952467,5.536793,0.039368387,0.010776134,4.969932,3.9713624,4.8810835,-0.19110572,-0.24295272,-0.03226054,0.040763635,4.8922596,-0.029289616,2.0645,2.2398553,-0.21723832,-0.40043265,0.14045162,0.05328998,6.8856597
t102,5.428882,2.2766838,0.18137239,4.595954,-0.5601389,5.1058693,12.14323,0.047975916,-0.68316185,-0.3518662,-0.14511754,-0.09339355,-1.5835444,0.03331531,-0.4509447,-0.026284635,-0.22161531,5.5776954,0.94358206,0.016417392,4.9344273,1.0228878,6.1152396,-0.19096927,-0.14110792,-0.11728702,0.0795951,2.7548485,-0.03199974,0.5436137,0.011747359,-0.3685267,-0.49992436,0.08003814,0.06356954,4.4453564
t125,6.0299726,6.3193607,0.24972592,4.285367,-0.03254824,6.1526318,11.724577,0.056702033,-0.49819386,-0.4663284,-0.27098528,-0.13371064,-0.9065126,0.048134085,-0.30149806,-0.036768507,-0.24713115,6.575695,0.04329298,0.011658519,4.613995,3.8739543,5.0856953,-0.2057772,-0.24099319,0.21639931,0.029477488,5.645776,-0.029038802,1.7381117,2.4003217,-0.22753741,-0.40732923,0.15341763,0.05373207,7.391906
