,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t139,10.035982,-0.86302,-0.8900944,3.440176,1.3769158,5.6200037,3.3427622,2.0375102,7.075433,6.418183,4.7340727,4.527204,3.1322308,4.2305646,6.239786,5.510423,3.995242,3.9302762,5.1533704,4.305415,4.371339,4.8936524,6.3431606,6.6555576,3.8328197,5.540543,5.630607,4.233967
t250,10.10463,-0.79113126,-0.9048709,3.4678218,1.3372222,5.570998,3.3465283,2.1119592,7.112123,6.3541007,4.730962,4.492086,3.0935616,4.180445,6.303383,5.587119,3.9653654,3.9852636,5.0746555,4.3889966,4.381807,4.9217296,6.3376813,6.688492,3.8118873,5.5694885,5.732738,4.2089834
t265,10.126882,-0.7694606,-0.91097426,3.4743419,1.3279908,5.5576086,3.3482015,2.1360376,7.1222653,6.3357844,4.7308946,4.4827805,3.083031,4.1645446,6.3214245,5.607183,3.960502,4.002924,5.049665,4.4140153,4.378867,4.9348326,6.3371572,6.6983104,3.8114843,5.576892,5.761332,4.2022567
t266,10.117521,-0.7735344,-0.8871989,3.473317,1.3406161,5.542705,3.354126,2.1272748,7.1354537,6.341974,4.7257724,4.4656224,3.0754974,4.1720376,6.316092,5.6095915,3.9520743,3.9957511,5.053662,4.40544,4.391367,4.9111648,6.3292027,6.709149,3.793499,5.5716496,5.759327,4.211042
t204,9.997741,-0.79625547,-0.7934984,3.5103335,1.6049585,5.4876494,3.4008465,2.035173,7.1679583,6.380763,4.757292,4.398483,3.0605164,4.276347,6.296385,5.5984983,3.8874936,3.9089773,5.1458154,4.3406544,4.4887547,4.7408023,6.288195,6.741791,3.7153924,5.5492477,5.647336,4.3111773
t159,9.829184,-0.8252422,-0.6532254,3.5595617,2.006548,5.4330797,3.490311,1.9027025,7.2157474,6.436876,4.8199067,4.32556,3.0323267,4.429699,6.24915,5.5794096,3.8178232,3.7759702,5.2674074,4.242638,4.6066446,4.517643,6.222501,6.812342,3.645975,5.5113807,5.452739,4.4645977
t182,9.875925,-0.8280349,-0.6857711,3.541497,1.8626026,5.44535,3.4655545,1.9352885,7.201845,6.427621,4.796105,4.3395147,3.0427048,4.380163,6.2620974,5.5854197,3.8384914,3.8124907,5.2374425,4.2624803,4.568991,4.581667,6.2368674,6.791672,3.6718423,5.5104403,5.524545,4.4221325
t183,10.133379,-0.7872979,-0.83726645,3.4543426,1.382692,5.489904,3.3254788,2.112819,7.170784,6.360128,4.693772,4.420811,3.0805833,4.195611,6.2957773,5.582109,3.9491103,4.013669,5.0247755,4.399841,4.3943243,4.843287,6.352116,6.6981077,3.71727,5.60743,5.804572,4.197543
t160,9.87191,-0.8089773,-0.6642618,3.5663247,1.9345213,5.4135613,3.4668612,1.9451742,7.234542,6.3961945,4.798686,4.305566,3.0298097,4.4084573,6.2889476,5.5961018,3.8002546,3.8189363,5.230006,4.276283,4.6109715,4.5421023,6.2368765,6.795195,3.6303387,5.5396585,5.500258,4.436307
t177,10.10096,-0.80601734,-0.8092736,3.4465213,1.4069253,5.4596677,3.3842146,2.090039,7.160637,6.388179,4.6806684,4.3909097,3.0778217,4.1904716,6.274625,5.597967,3.9501333,3.9607782,5.058071,4.356038,4.406163,4.813596,6.2969823,6.729064,3.7000759,5.566632,5.7620997,4.21659
t211,10.101229,-0.78984326,-0.79187596,3.4736133,1.4610398,5.4532814,3.3692052,2.1062613,7.1933427,6.352927,4.70473,4.379771,3.0550878,4.216622,6.3048096,5.607391,3.9132843,3.9821327,5.045693,4.3776546,4.4359684,4.786109,6.3130293,6.731703,3.6787148,5.5726213,5.7720284,4.247897
t214,10.102807,-0.81686157,-0.81937087,3.434267,1.3551366,5.465806,3.3932703,2.0872753,7.1442966,6.3965306,4.680201,4.3962283,3.088261,4.180451,6.2623343,5.58395,3.9712932,3.9523938,5.064875,4.3457427,4.3824296,4.841789,6.292647,6.7207894,3.727713,5.554389,5.749101,4.202029
t215,10.122457,-0.81552726,-0.8553328,3.4115105,1.3993291,5.458543,3.3907857,2.098045,7.1020393,6.412813,4.650477,4.4050856,3.1356626,4.1608114,6.2563906,5.5774865,4.0059566,3.9521194,5.0505376,4.3458295,4.3488536,4.8314466,6.299797,6.677976,3.6998117,5.5958467,5.7788897,4.1584973
t125,9.9343405,-0.8071077,-0.72809064,3.5291336,1.7505732,5.44951,3.4316306,1.9874189,7.194565,6.3995123,4.7717233,4.352809,3.0488276,4.340784,6.2810097,5.5909305,3.8494487,3.8604422,5.1862173,4.308852,4.54744,4.6343603,6.2626696,6.7668705,3.6596324,5.541999,5.5918627,4.3697214
t153,10.033651,-0.7844772,-1.2730583,3.498355,0.81810945,5.914665,3.4786022,1.8693585,6.7448525,6.6405587,4.6779766,4.838753,3.1874466,3.9177754,6.183637,5.727627,4.0793962,3.7738214,5.3010025,4.298686,4.3692365,5.397288,6.1839314,6.770687,4.313615,5.56015,5.527976,3.9884455
t154,10.063032,-0.76657754,-1.2057524,3.476451,0.88538045,5.845416,3.4440405,1.915234,6.813091,6.5888453,4.6792703,4.775173,3.1815863,3.9600954,6.176983,5.7074895,4.076191,3.8062675,5.246221,4.3085647,4.3489537,5.326382,6.210886,6.7530975,4.2313914,5.5574474,5.596795,4.0306997
t157,9.743157,-0.8522213,-0.5914567,3.6024473,2.0990233,5.4381585,3.5442045,1.835343,7.239985,6.443376,4.8636403,4.303267,3.0205421,4.4977818,6.2485037,5.580442,3.7790508,3.7125387,5.337346,4.1835313,4.66771,4.463229,6.184488,6.848482,3.659618,5.4867826,5.3489738,4.548899
t195,10.024149,-0.789809,-1.2546968,3.5050318,0.84437186,5.8673944,3.457348,1.8855053,6.7711663,6.6269636,4.675942,4.82522,3.185748,3.954554,6.1650896,5.7181787,4.0522056,3.772203,5.2834926,4.320226,4.392668,5.360048,6.196639,6.7681026,4.2485766,5.5746427,5.5771847,3.9932246
t196,10.039961,-0.78329885,-1.2219639,3.4770823,0.82069224,5.867442,3.4332366,1.9267935,6.796723,6.590216,4.696373,4.7943954,3.195006,3.961687,6.1840835,5.679711,4.072634,3.807782,5.279036,4.2913227,4.3597217,5.3590345,6.2335997,6.7377777,4.261315,5.540725,5.5683117,4.009161
t171,10.0211935,-0.79884714,-1.1981425,3.471289,0.8458443,5.850265,3.4097786,1.9458829,6.8173666,6.5737553,4.7099066,4.7811174,3.2041764,3.9894717,6.1816206,5.651374,4.0622153,3.811999,5.29243,4.2840753,4.3748775,5.3279305,6.2589374,6.7187424,4.2247863,5.5334086,5.566481,4.015517
t206,10.091265,-0.7493905,-1.3355368,3.4683301,0.7307741,5.901101,3.416392,1.8735962,6.7172103,6.6491227,4.6413913,4.894153,3.258871,3.8578918,6.1372895,5.7618213,4.1318483,3.7471356,5.3000894,4.3394413,4.3444233,5.4762373,6.1869097,6.746531,4.297265,5.5938463,5.5849137,3.8985093
t207,10.057178,-0.7918437,-1.300549,3.480138,0.781329,5.9397917,3.455273,1.8981881,6.72238,6.6319757,4.6625986,4.871371,3.2144659,3.8926826,6.1888676,5.7250824,4.092007,3.7913535,5.304932,4.3161345,4.368057,5.4351387,6.2022557,6.7441897,4.3318048,5.566385,5.5304112,3.9379435
t202,10.041288,-0.77998364,-1.2700895,3.4939597,0.8366413,5.8885226,3.4592938,1.8808401,6.7568374,6.6378016,4.6681457,4.8368206,3.1949737,3.92661,6.164523,5.737792,4.076562,3.7665606,5.2870774,4.321371,4.379865,5.379477,6.1867166,6.764992,4.27368,5.5827727,5.559888,3.9840279
t203,10.072987,-0.78453344,-1.2815813,3.4565058,0.77610415,5.933176,3.4293425,1.9343818,6.7400265,6.6092,4.6697583,4.8553,3.2307825,3.8932786,6.1890297,5.6995506,4.1111655,3.8138814,5.3017344,4.3027105,4.3379264,5.4293895,6.2311425,6.7182775,4.3268847,5.544357,5.535888,3.9405909
t97,9.705371,-0.85113615,-0.5588863,3.5780053,2.370729,5.438409,3.5585895,1.8102996,7.2391224,6.477265,4.8885527,4.3498445,3.0172925,4.57418,6.19171,5.539904,3.8251412,3.6738763,5.3637724,4.154248,4.6328773,4.381141,6.1917744,6.855614,3.648177,5.486878,5.250535,4.5734453
t172,9.803616,-0.81310475,-0.6448477,3.5399272,2.1146789,5.415216,3.5052073,1.8747427,7.2057724,6.477698,4.828538,4.326192,3.0254636,4.4531093,6.184164,5.555018,3.8324587,3.7358038,5.27132,4.2407064,4.607126,4.4547353,6.217233,6.8394475,3.618346,5.5130777,5.42125,4.4789996
t178,9.782132,-0.78780663,-0.58664817,3.554436,2.1487758,5.3533545,3.5280936,1.8658856,7.247229,6.4646873,4.850369,4.2756615,2.9961772,4.5145726,6.1730146,5.5561147,3.7897122,3.7243595,5.2451143,4.2741113,4.6587076,4.370056,6.202186,6.876168,3.550333,5.5458484,5.4524803,4.5112896
t179,9.6348,-0.36789346,-0.58499295,3.3982835,1.5821757,5.0038333,3.7286046,1.7016833,7.1715436,6.8167396,5.0063543,4.1575203,2.7520192,4.770384,5.4733777,5.4287167,3.651129,3.4170759,4.695878,4.8703094,4.94004,3.7883532,6.0682287,7.3334923,3.0821881,5.9058776,6.2987857,4.552609
t168,9.654965,-0.39226636,-0.5612092,3.4226515,1.5995411,5.0273647,3.7411938,1.684843,7.1479807,6.817759,4.9839306,4.141648,2.777614,4.7450976,5.4762626,5.453831,3.634477,3.417975,4.7165184,4.848208,4.933372,3.7813241,6.0485787,7.3083954,3.106897,5.882531,6.294738,4.542576
t226,9.644214,-0.3771053,-0.5733522,3.4110231,1.5864697,5.013877,3.736441,1.6924672,7.1598015,6.824595,4.995038,4.1499524,2.7622845,4.7597647,5.469048,5.4421363,3.6423323,3.4163058,4.7045646,4.859927,4.9364276,3.7817361,6.05803,7.324017,3.0929532,5.896619,6.3018312,4.5450606
t248,9.662883,-0.41261786,-0.5419141,3.4422023,1.6256366,5.047882,3.757517,1.6726286,7.127633,6.8559823,4.9703474,4.1326275,2.79817,4.725711,5.454283,5.4736385,3.619998,3.4145257,4.7379165,4.8293576,4.923547,3.7419946,6.0362506,7.2886133,3.12528,5.861085,6.3077383,4.5118766
t249,9.69104,-0.4055449,-0.54009455,3.4598358,1.6101056,5.038864,3.7428582,1.6701114,7.145863,6.784671,4.9470983,4.1298623,2.7947242,4.734232,5.5113626,5.4904947,3.627486,3.4253864,4.729883,4.8215523,4.9291253,3.811556,6.0323596,7.288979,3.1252873,5.8714743,6.255365,4.561827
t190,9.608161,-0.40536994,-0.6028865,3.3793151,1.6317521,5.037145,3.7089844,1.7272905,7.1846557,6.8687186,5.0292025,4.181905,2.751085,4.766606,5.492091,5.409838,3.6723511,3.4488082,4.7443013,4.8237333,4.9002423,3.7548068,6.0926437,7.3137493,3.109457,5.868402,6.2768435,4.5086446
t191,9.657863,-0.4355988,-0.54420906,3.4402654,1.641329,5.0730324,3.7690222,1.6635725,7.091435,6.8700185,4.9718494,4.137854,2.8332145,4.6919646,5.408767,5.481383,3.6155431,3.4022288,4.753295,4.8345575,4.9255543,3.7084591,6.027102,7.260015,3.1518707,5.8372903,6.352448,4.4851837
t107,9.730386,-0.86458045,-0.58770907,3.5912733,2.1919549,5.4374022,3.5496452,1.8085197,7.2190714,6.4840984,4.851975,4.307235,3.030881,4.499596,6.208572,5.571999,3.798809,3.6805437,5.3569617,4.1613765,4.662958,4.4286613,6.17659,6.851602,3.6498523,5.4685946,5.33504,4.5492287
t118,9.681619,-0.83263475,-0.4724602,3.611964,2.4949877,5.373161,3.5862842,1.8222808,7.325221,6.406137,4.9441,4.300133,2.9897072,4.667757,6.228671,5.5411744,3.7683501,3.6967833,5.3254137,4.1819744,4.689182,4.3157406,6.1916285,6.888075,3.584375,5.5339637,5.2311835,4.62554
t131,9.746096,-0.79600686,-0.56129533,3.577943,2.260208,5.387429,3.5402222,1.8748392,7.288993,6.4086404,4.909168,4.308433,2.9878237,4.5706778,6.2331953,5.5433903,3.78658,3.7519445,5.2713876,4.2428913,4.642293,4.392065,6.215558,6.866409,3.596257,5.5515857,5.312923,4.560792
t132,9.77853,-0.8116654,-0.57100743,3.574527,2.1754498,5.3723397,3.523293,1.8763431,7.2753983,6.424505,4.868318,4.286892,3.0060859,4.5306425,6.2326484,5.557268,3.7923791,3.7546892,5.278461,4.2323294,4.639215,4.406089,6.213203,6.8492436,3.5830317,5.5318174,5.369909,4.5310917
t269,9.775623,-0.9447886,-1.0640551,3.494643,1.5207644,5.9161716,3.5098836,1.7814897,6.8275967,6.736736,4.8443537,4.70538,3.1077108,4.1011934,6.0762973,5.540241,4.0559673,3.666424,5.5103035,4.0229635,4.3689456,4.9995246,6.171503,6.7536154,4.2221003,5.3200173,5.2115574,4.3583474
t270,9.797077,-0.9104308,-1.0876096,3.4643133,1.5316736,5.9506354,3.494997,1.8158592,6.805578,6.7256994,4.8347564,4.7428093,3.1512694,4.0790644,6.1016083,5.540532,4.0932784,3.6970434,5.510775,4.0079637,4.3389916,5.015413,6.205803,6.7230334,4.2783213,5.331865,5.1971235,4.3377213
t150,9.750848,-0.8674323,-0.7540199,3.5456858,2.0353131,5.597959,3.5275338,1.8093628,7.090375,6.5610313,4.8501334,4.440043,3.0663896,4.367866,6.1732297,5.5540695,3.8883963,3.6867785,5.397159,4.1246114,4.5573416,4.60708,6.186915,6.8114915,3.847134,5.437299,5.279232,4.486108
t208,9.839033,-0.88298315,-1.1191602,3.4232252,1.5299431,5.9201236,3.4366596,1.8476095,6.838586,6.682819,4.784081,4.728966,3.1667864,4.0422554,6.119508,5.570108,4.116322,3.7321935,5.464617,4.057758,4.292365,5.037727,6.2417383,6.684797,4.264609,5.385036,5.240105,4.293825
t237,9.8331585,-0.9018213,-1.1051482,3.4286,1.542658,5.896289,3.4307122,1.8269771,6.860107,6.6825876,4.7776756,4.704425,3.1467075,4.0547576,6.107369,5.5722356,4.103802,3.7169783,5.4542975,4.0743876,4.2993026,5.0202913,6.223464,6.6919794,4.236153,5.3900847,5.2536817,4.3108373
t238,9.819647,-0.90176904,-1.0923806,3.430136,1.5546911,5.9110456,3.4427676,1.8288687,6.845055,6.6895556,4.7922535,4.715163,3.1515694,4.0683293,6.101867,5.558501,4.107792,3.7147706,5.4718595,4.052699,4.304176,5.010401,6.230546,6.6900053,4.251614,5.378854,5.236907,4.324192
t141,9.725028,-0.8602219,-0.6391013,3.570683,2.2559052,5.5021553,3.5492816,1.8069285,7.1819587,6.508908,4.881515,4.383455,3.0442019,4.489546,6.1959214,5.5472035,3.8507254,3.6884134,5.3839316,4.133224,4.5994473,4.480746,6.188051,6.8346434,3.7286446,5.4660435,5.242837,4.536215
t205,9.858957,-0.85568583,-1.1227757,3.4112408,1.5817059,5.890152,3.3902926,1.8780377,6.889271,6.6294146,4.7634673,4.6964526,3.1925557,4.0413947,6.1701827,5.5503473,4.1104274,3.7629406,5.425664,4.0797563,4.2716317,5.038822,6.279406,6.6716003,4.2518005,5.421038,5.2572355,4.2867765
t251,9.856489,-0.8853281,-1.1469023,3.4177325,1.5122331,5.968047,3.4290671,1.8447515,6.8001623,6.70187,4.767852,4.7644224,3.176247,4.019447,6.119565,5.5754347,4.1388564,3.7322016,5.4675617,4.0621157,4.270843,5.069791,6.2344685,6.6747303,4.3127546,5.387254,5.2411065,4.276769
t252,9.815653,-0.8691826,-1.0871463,3.4568455,1.525052,5.9256434,3.469567,1.8566118,6.8304667,6.6753116,4.822861,4.724983,3.195066,4.080872,6.1454124,5.5291257,4.0884957,3.7310777,5.482783,4.0270653,4.3264313,5.0392933,6.2574854,6.715211,4.3028092,5.371984,5.2235765,4.3050823
t143,9.773391,-0.868481,-0.80281544,3.5205028,1.9707075,5.646246,3.5070348,1.8278536,7.053522,6.5735955,4.8487473,4.485425,3.0909364,4.3237405,6.1706223,5.5425367,3.9261105,3.707126,5.4011865,4.1087894,4.515166,4.6651325,6.208134,6.7842607,3.9003131,5.4332185,5.2685266,4.455547
t111,9.697128,-0.8551495,-0.5005412,3.61494,2.4332597,5.3967843,3.5793028,1.8059149,7.2928195,6.435425,4.91642,4.313558,3.0136251,4.6288824,6.22788,5.5573335,3.7846456,3.6920931,5.363369,4.148617,4.6764474,4.3467464,6.18088,6.865901,3.6084676,5.494273,5.2246466,4.605251
t112,9.739846,-0.8608807,-0.6941676,3.5572546,2.1782508,5.5495734,3.5336094,1.8133632,7.1404505,6.5300465,4.8630795,4.410675,3.0532742,4.4336123,6.188348,5.5499535,3.8656597,3.6902113,5.3869367,4.133242,4.5791936,4.537228,6.1911106,6.819663,3.78836,5.4552054,5.2585926,4.516778
t85,9.643057,-0.8181473,-0.4312861,3.5917149,2.6889367,5.3390884,3.604354,1.8299698,7.3704557,6.3791165,4.985037,4.3173556,2.9568055,4.748162,6.1907196,5.501463,3.781185,3.6772048,5.2967286,4.203759,4.6822867,4.2531457,6.212737,6.9052396,3.5604105,5.573074,5.1843414,4.670125
t83,9.575838,-0.80649626,-0.40205777,3.5805647,2.7688673,5.3384404,3.6447167,1.8143766,7.3962874,6.3797517,5.0704794,4.359968,2.9463758,4.7976427,6.12061,5.47439,3.8008382,3.6380534,5.306808,4.20169,4.6770115,4.2319307,6.2233377,6.9068356,3.5916111,5.589174,5.132816,4.7416143
t59,9.565137,-0.8212473,-0.32796183,3.6441615,2.8633583,5.3351707,3.6703508,1.7516634,7.384527,6.413052,5.0564823,4.298024,2.9827874,4.8723726,6.175166,5.50311,3.7297084,3.6217813,5.3358107,4.149662,4.7499657,4.132592,6.166398,6.966371,3.5402582,5.568835,5.0843935,4.7127595
t43,8.818683,-0.54997647,0.5960194,3.1674173,5.5896206,5.1465592,4.0916243,2.0233905,8.239179,5.597732,6.3370724,4.9959292,2.6076472,6.624298,5.4413877,4.5718193,4.0353174,3.4515219,4.3815994,4.840967,4.2363534,3.022424,6.7853174,7.0994143,3.6712835,6.5744815,4.345017,5.6410475
t24,8.882048,-0.5854583,0.6924993,3.187081,5.5460963,5.136707,4.068698,2.1014743,8.238273,5.552451,6.373487,5.1202645,2.6347408,6.6818466,5.367209,4.46054,4.1656632,3.479549,4.352033,4.877509,4.1965423,2.9000664,6.77298,7.137526,3.6981,6.6107197,4.3227043,5.6704717
t54,8.582812,-0.4591057,0.5723009,3.0449512,6.048428,5.0420866,4.2574043,1.8410587,8.336592,5.566319,6.4336886,4.878467,2.5061238,6.7421756,5.5076656,4.6754756,3.8788939,3.4103591,4.2846403,4.860083,4.227381,3.2128165,6.9292808,7.0727386,3.5667355,6.605632,4.329164,5.685635
t55,8.581435,-0.45164952,0.56440294,3.0323477,6.0832753,5.03752,4.254523,1.8586708,8.352845,5.565143,6.4621425,4.879811,2.5065637,6.775598,5.488527,4.668982,3.8836482,3.4080884,4.28747,4.878583,4.2256002,3.208471,6.9480495,7.0611567,3.5827794,6.618011,4.318042,5.689056
t53,8.4692,-0.3935714,0.5446866,2.9899695,6.3567004,5.220185,4.1669564,1.9264976,8.412719,5.5126605,6.4708605,4.874212,2.571794,6.8254914,5.409498,4.6091933,3.8511856,3.3823311,4.330296,4.9075217,4.2374682,3.0693614,6.942516,7.0466027,3.6991618,6.6794524,4.227914,5.829686
t89,7.866004,-0.034195796,0.13026847,2.5504918,6.96088,5.154206,4.276626,1.4929447,8.810838,5.7296166,6.9066024,4.6722693,2.6727815,7.421795,5.131566,4.886306,3.7488132,3.1451771,4.585834,5.1760955,4.502291,3.2216892,7.3972564,6.62419,3.8810985,6.8871703,4.0034018,5.841105
t117,7.7774568,-0.03808249,0.1351052,2.519775,7.024213,5.203747,4.23159,1.4869744,8.828421,5.704452,6.990045,4.6762547,2.7141612,7.448798,5.0588164,4.8574157,3.7396915,3.082816,4.5649858,5.1778903,4.495561,3.1827185,7.4331546,6.580476,3.8604004,6.9341965,3.9457703,5.8085856
t122,7.775355,0.01080147,0.09110405,2.4684768,7.0882897,5.165303,4.268687,1.4452549,8.878765,5.7335405,6.9885902,4.6319556,2.7011442,7.4981976,5.032096,4.8961787,3.6886685,3.1037524,4.608859,5.221219,4.524641,3.229356,7.4870286,6.533927,3.9017117,6.9072347,3.971436,5.826028
t137,7.759158,0.0038353805,0.111078076,2.4521708,7.0713696,5.174461,4.2569804,1.480821,8.840454,5.7038417,7.0022244,4.6706448,2.7363174,7.4638863,5.032743,4.8787966,3.7355714,3.0812633,4.595186,5.185014,4.5111036,3.2183204,7.4842086,6.5296884,3.8784077,6.9406977,3.9434612,5.832642
t138,7.7968087,0.00524451,0.096265845,2.4977753,7.056128,5.156776,4.2778635,1.4533148,8.862027,5.73861,6.966759,4.656227,2.7110608,7.478978,5.062527,4.901891,3.722603,3.1127172,4.6086826,5.21673,4.524744,3.2342749,7.464178,6.5695605,3.9035382,6.921631,3.9724653,5.8349895
t82,7.859392,-0.04841898,0.1618166,2.540061,6.9702578,5.1628013,4.262028,1.530773,8.786795,5.6935196,6.9169483,4.662738,2.668261,7.385222,5.1052303,4.8584857,3.712088,3.1536787,4.5671415,5.148936,4.4770465,3.2165117,7.4076324,6.608207,3.859675,6.8534074,4.0244694,5.83069
t78,7.8508644,-0.044615425,0.11854605,2.570182,6.981812,5.160098,4.2768397,1.4481428,8.853439,5.760713,6.920168,4.646717,2.6518679,7.4637747,5.116759,4.9013968,3.7152328,3.136684,4.585683,5.2184243,4.5071936,3.2174888,7.394322,6.6268344,3.8974783,6.8860917,3.9993956,5.8182693
t73,7.89696,-0.09232319,0.2018725,2.582848,6.918687,5.1823425,4.241477,1.560102,8.754365,5.67502,6.8913064,4.67721,2.6541228,7.3396196,5.1268954,4.8301725,3.716436,3.1623116,4.5333266,5.124328,4.4501233,3.190009,7.3631735,6.6458464,3.8332727,6.839767,4.035974,5.814473
t91,7.790915,-0.08043608,0.15781856,2.5690591,6.978956,5.2390685,4.198985,1.4887639,8.822205,5.7040095,6.9848366,4.675588,2.6816173,7.4383116,5.084866,4.8320136,3.733493,3.0742726,4.5325503,5.172262,4.480532,3.1392133,7.385592,6.622635,3.837661,6.9270363,3.9399688,5.7827296
t92,7.8074236,-0.033698317,0.145512,2.5064037,6.9907956,5.201167,4.229874,1.5253863,8.791177,5.6801624,6.963324,4.687495,2.7127264,7.4157605,5.07997,4.8425465,3.76411,3.099519,4.5654283,5.1348786,4.4874244,3.179358,7.431942,6.5766416,3.845182,6.914909,3.9618657,5.8317347
t76,7.757236,-0.02861757,0.125096,2.4942794,7.040647,5.2144084,4.221119,1.4836763,8.838691,5.6954165,7.0090413,4.6579766,2.7038836,7.4708524,5.040199,4.8498545,3.724852,3.0676088,4.5648336,5.1706047,4.499868,3.1733997,7.4495506,6.547136,3.8540852,6.927071,3.932503,5.8071036
t57,8.523213,-0.42611068,0.55217624,3.0172884,6.223329,5.1669965,4.1712275,1.9236419,8.368343,5.5392714,6.467422,4.8868194,2.539109,6.8082333,5.4406676,4.624004,3.8809433,3.4020357,4.3305073,4.884297,4.2415314,3.0843654,6.9316063,7.0574718,3.6553454,6.649246,4.27707,5.7676377
t38,8.706297,-0.484186,0.5931066,3.0870895,5.876481,5.1620793,4.122674,1.9986367,8.31996,5.5597076,6.4261904,4.9716854,2.5763593,6.753556,5.4208593,4.5652227,3.9901676,3.4240553,4.351096,4.8766274,4.2290297,3.010783,6.8600106,7.0737085,3.6800103,6.637,4.2941823,5.7204933
t58,8.471297,-0.41477874,0.5293123,2.9920826,6.282913,5.151204,4.2221403,1.8698003,8.369406,5.5471087,6.483241,4.839567,2.495315,6.841783,5.4786835,4.682256,3.837426,3.407124,4.314589,4.863136,4.258637,3.1560616,6.974202,7.055972,3.6127725,6.6335254,4.3012805,5.771751
t60,8.392591,-0.41679117,0.5357738,2.9859388,6.375266,5.2081385,4.215176,1.8606849,8.381594,5.523617,6.4789157,4.835999,2.5171933,6.8654866,5.4658365,4.671474,3.8257036,3.413139,4.3193445,4.8621473,4.272651,3.1274097,6.9688873,7.073447,3.6417582,6.635947,4.2779303,5.824699
t61,8.470754,-0.3983946,0.5137271,2.9779658,6.2593036,5.1135445,4.222258,1.8604013,8.383917,5.558449,6.5021772,4.8361363,2.4983559,6.852513,5.4635034,4.6869407,3.837169,3.3897848,4.319891,4.8769946,4.256357,3.168285,6.990393,7.0299287,3.6137698,6.648354,4.291206,5.7430396
