,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t158,11.85024,-1.8610449,4.884483,4.615208,4.724999,2.3426707,6.696687,4.9382567,1.963547,4.5050483,4.6993337,4.6683393,6.495751,3.7353084,4.3860917,3.9758024,7.4204445,4.461634,4.2721267
t159,11.869019,-1.8256302,4.840385,4.5709176,4.764944,2.3943248,6.6459823,4.9887156,1.9397348,4.5409384,4.738838,4.6305385,6.5463457,3.7750556,4.351223,3.9841785,7.385213,4.4156046,4.2081027
t99,11.996057,-1.7503548,4.9702272,4.6970344,4.7660527,2.9162562,6.7227755,4.8472347,1.801376,4.495704,4.6477833,4.724264,6.443064,3.6825337,4.380246,3.8933654,7.370153,4.426783,4.1689286
t100,12.030453,-1.7239507,4.997278,4.716615,4.7608542,2.9956834,6.719186,4.8147445,1.7816225,4.490375,4.629315,4.7512393,6.4434156,3.6612341,4.387615,3.8696682,7.350339,4.432622,4.161467
t49,12.088087,-1.5588628,5.0344043,4.7166033,4.7562103,3.4506018,6.714907,4.75301,1.7113608,4.504594,4.6173368,4.797855,6.4053864,3.6445868,4.3809013,3.8211398,7.2896695,4.391928,4.0418315
t178,12.11343,-2.009008,5.172026,4.8775587,4.65604,2.7610939,6.7443852,4.543823,1.7377875,4.3359933,4.4760065,4.8878746,6.5188046,3.544013,4.600854,3.8076167,7.4301333,4.801371,4.521512
t179,12.097088,-2.0105307,5.142061,4.9434505,4.698605,2.7450056,6.7045856,4.52192,1.8614616,4.261305,4.419918,4.9038844,6.6242156,3.488364,4.661784,3.8869197,7.4180765,4.791158,4.5289593
t117,12.119393,-1.7689582,5.105796,4.826779,4.7405634,3.1727576,6.7410593,4.649106,1.7209915,4.410657,4.542817,4.8390927,6.4588494,3.5903554,4.4877806,3.8144083,7.357615,4.544624,4.235599
t59,12.0941105,-1.5096045,5.014916,4.702765,4.777919,3.4992244,6.6920257,4.7890105,1.694779,4.529888,4.6218243,4.791677,6.4004407,3.6416209,4.341892,3.813798,7.2617655,4.3418393,3.9875255
t54,12.095979,-1.7557681,5.1315722,4.7798924,4.670304,3.2320974,6.7810535,4.5924497,1.746302,4.407471,4.5422864,4.8692446,6.455913,3.5977893,4.5404954,3.8211236,7.357128,4.6253347,4.296957
t53,12.093074,-2.0139363,5.1530995,4.92149,4.6683884,2.7360544,6.7150435,4.515264,1.8486922,4.2753778,4.444163,4.9043202,6.6064672,3.5113804,4.663811,3.876205,7.4113073,4.793724,4.5412126
t124,12.073776,-1.9159156,5.1573777,4.85177,4.615477,2.7992687,6.6519847,4.5588694,1.9562235,4.3348203,4.511348,4.9231257,6.6547923,3.5530984,4.626508,3.862582,7.3375716,4.7091365,4.464275
t152,12.035775,-1.9456447,5.1270275,4.8082666,4.5789895,2.7575507,6.64824,4.5294976,1.9678719,4.3663054,4.539142,4.890699,6.6685333,3.5913754,4.627957,3.8944547,7.354411,4.698069,4.4585776
t153,12.078845,-1.9124705,5.157157,4.8569474,4.624171,2.7634945,6.634885,4.5611787,1.9627612,4.331286,4.505658,4.9273334,6.673087,3.5459144,4.624607,3.861644,7.333798,4.709092,4.468092
t113,12.089988,-1.7641478,5.0912504,4.789179,4.6910224,2.9818196,6.6595583,4.6679506,1.8558543,4.4146214,4.5495744,4.8741355,6.567108,3.577558,4.5012937,3.8486145,7.303856,4.5672455,4.291965
t114,12.08051,-1.8053539,5.127716,4.792959,4.6439548,3.0087445,6.707663,4.614837,1.8653492,4.3944616,4.5552325,4.881864,6.5505834,3.5947812,4.550954,3.8402493,7.330026,4.6258364,4.3448796
t105,12.099765,-1.9831599,5.1908016,4.94128,4.6343513,2.7956367,6.674708,4.485176,1.9366262,4.2474136,4.4159317,4.9679694,6.696525,3.4683242,4.7002597,3.8907468,7.3681273,4.8078,4.555115
t184,12.281093,-2.0432625,5.3955903,5.1281033,4.7173996,3.1580656,6.7763677,4.369212,1.6307611,4.143472,4.2042565,5.039388,6.52275,3.3096366,4.7435784,3.7325315,7.515882,5.0719624,4.616292
t185,12.220877,-2.0616705,5.292657,5.0524445,4.6680856,3.1348186,6.803132,4.3559546,1.6543976,4.205566,4.249196,5.0196886,6.5257506,3.343718,4.715215,3.7956274,7.457308,5.052038,4.6403966
t97,12.278978,-2.057174,5.431134,5.134321,4.683298,3.1646996,6.7475758,4.3344502,1.6479883,4.152463,4.1469502,5.1122637,6.569863,3.2434838,4.744187,3.6997151,7.4994435,5.120827,4.6568065
t98,12.279497,-2.0856311,5.387636,5.1048694,4.695592,3.0682979,6.7947974,4.3267016,1.6239398,4.1842666,4.1813374,5.079178,6.560176,3.3183181,4.695719,3.734488,7.49439,5.179712,4.71053
t166,12.256983,-2.1608806,5.3854485,5.13596,4.641056,3.0501828,6.793084,4.257686,1.679811,4.132524,4.1463904,5.1222563,6.586341,3.2334132,4.806183,3.7814941,7.4903116,5.1404033,4.742641
t167,12.23942,-2.0663857,5.3778,5.074626,4.6480107,3.0279891,6.706164,4.344361,1.7368379,4.198057,4.194277,5.099115,6.639365,3.295952,4.708162,3.7185113,7.4353647,5.1257625,4.705215
t56,12.093363,-1.366414,4.9712715,4.64854,4.8375535,3.7106912,6.6340756,4.8763595,1.6481572,4.592765,4.6421456,4.776,6.389418,3.6460092,4.2473245,3.7944272,7.197311,4.2062564,3.8235471
t67,12.244303,-2.017743,5.3173056,5.0672836,4.6881933,3.2350442,6.794102,4.3862023,1.6219677,4.203606,4.276771,5.0079436,6.509974,3.3651357,4.7041864,3.7507257,7.478464,4.9757304,4.5649867
t68,12.056042,-1.3812559,4.963319,4.6270857,4.7929554,3.6754334,6.682481,4.850228,1.6855173,4.5869756,4.6741567,4.7502785,6.3553905,3.684983,4.284812,3.8286016,7.238148,4.241437,3.859854
t48,12.090125,-1.28781,4.9315686,4.606594,4.870817,3.7885833,6.5963187,4.928753,1.6325191,4.6370845,4.656686,4.749995,6.3825965,3.6438878,4.199276,3.794945,7.1696677,4.1240706,3.7364018
t140,12.21747,-2.1925583,5.296812,5.053319,4.6233745,2.9702544,6.8528924,4.223946,1.6927432,4.2001495,4.1925282,5.07806,6.5392065,3.29262,4.7622824,3.8669705,7.434615,5.1499248,4.7877717
t141,12.238515,-2.1720097,5.361445,5.1140656,4.627755,2.9909215,6.7884946,4.2713666,1.7021215,4.145783,4.1861777,5.097886,6.6040916,3.2808964,4.8015833,3.7934835,7.4798846,5.1510754,4.7674613
t65,12.056139,-1.4359705,4.989816,4.654306,4.777296,3.645932,6.709045,4.814388,1.6910374,4.554851,4.6654296,4.762404,6.355393,3.685769,4.3221016,3.8297663,7.2661114,4.2985864,3.9137049
t42,12.06787,-1.1537069,4.8719034,4.542979,4.9355955,3.9649637,6.5478983,5.024672,1.5886238,4.707551,4.6881847,4.706097,6.3574786,3.6577587,4.1092815,3.7920718,7.1312513,3.9679933,3.5626452
t32,11.988706,-0.83352023,4.7081037,4.3959255,5.1500363,4.4174066,6.4115725,5.3133197,1.4435818,4.893072,4.762916,4.578312,6.2940974,3.691718,3.8596807,3.7755294,7.041597,3.5204525,3.0723512
t30,11.946947,-0.7476279,4.652922,4.3635607,5.2012105,4.5526624,6.349094,5.391239,1.4096317,4.936063,4.7959576,4.5433154,6.263518,3.7034993,3.7961621,3.7476213,7.010553,3.3827586,2.9183636
t22,11.935851,-0.66613114,4.6212196,4.311656,5.2697773,4.663815,6.354861,5.4813237,1.3635336,4.9989815,4.807458,4.5037203,6.2566123,3.717674,3.7235234,3.772709,7.002262,3.2861583,2.8105047
t15,11.894044,-0.5920984,4.5767007,4.312099,5.2886868,4.735936,6.3025775,5.501107,1.3722488,5.02094,4.8259907,4.4901276,6.2229795,3.7216096,3.703973,3.7496805,6.9957943,3.171937,2.6849082
t14,11.797703,-0.4095341,4.4920697,4.236891,5.271517,4.775733,6.239592,5.5338683,1.4489398,5.1196632,4.9242077,4.475508,6.0958695,3.739893,3.6824741,3.7149353,7.013313,3.134503,2.6560435
t12,11.79813,-0.5626674,4.4617968,4.287552,5.532238,5.034694,6.2847853,5.7754087,1.150047,5.052441,4.9196873,4.4073296,6.189175,3.9121716,3.679767,3.7809944,6.810712,3.0256896,2.4785955
t36,9.832384,7.6695604,4.744658,3.2557087,3.3210275,3.9885175,7.6565676,4.4931684,3.188403,6.1867013,4.717084,4.313093,2.6869705,5.5124116,3.7848742,3.1059537,7.262899,3.292783,4.2149353
t51,9.22392,8.051153,4.93123,2.4949517,3.9427242,3.7132235,8.147398,4.426122,3.9542508,5.792492,4.584793,4.1564493,1.9561678,5.0342193,4.4730225,2.7354133,7.017148,3.4175856,4.5620227
t125,9.198527,8.051521,4.9591303,2.4830778,3.966759,3.6786373,8.17575,4.3979006,3.973192,5.7591405,4.604043,4.141142,1.9243798,5.005878,4.49451,2.724096,7.0075464,3.397017,4.5402026
t126,9.208993,8.049725,4.9495144,2.4917562,3.9533703,3.6944861,8.161814,4.40869,3.964612,5.7769995,4.5965366,4.146882,1.9419513,5.017575,4.48287,2.7307506,7.0148673,3.4036915,4.5470796
t101,9.2313175,8.072029,4.902585,2.489058,3.9403615,3.7406824,8.1321745,4.455221,3.9517298,5.8069525,4.548782,4.167554,1.9693915,5.045015,4.465382,2.7274253,7.006597,3.455228,4.6044316
t73,9.314041,7.841532,4.9879503,2.6574974,3.86588,3.6126764,8.102061,4.261855,3.8850636,5.69202,4.772585,4.2299614,1.8585635,5.0967264,4.4156976,2.8085403,7.130464,3.3560884,4.430306
t79,9.413035,7.861765,4.9778914,2.7306943,3.75503,3.7792077,8.071913,4.386127,3.6715546,5.8436875,4.685472,4.2266784,2.0675395,5.1532583,4.256024,2.8991096,7.146262,3.3031685,4.3216963
t96,9.331154,7.8964334,4.9735255,2.6635742,3.8185399,3.7455297,8.090293,4.383962,3.7502265,5.8251038,4.667591,4.1940117,2.0252523,5.0875406,4.3326483,2.8383315,7.099524,3.3173697,4.376049
t144,9.3114,7.8141637,4.968817,2.696449,3.860976,3.598965,8.049057,4.241082,3.8991392,5.710091,4.801779,4.2508035,1.8795052,5.109145,4.4323516,2.800259,7.155505,3.3800902,4.4618864
t145,9.340484,7.850805,4.9522743,2.6533105,3.7913086,3.6986656,8.035307,4.332471,3.8306832,5.805014,4.7242203,4.2172775,1.9684224,5.116359,4.339363,2.8423874,7.1482434,3.3418376,4.429563
t156,9.353296,7.859467,4.992009,2.6487176,3.828605,3.6917996,8.085265,4.319533,3.8109963,5.7524433,4.728171,4.23542,1.9213258,5.118439,4.3604245,2.8473287,7.1468477,3.3327858,4.3885717
t186,9.355428,7.886304,5.005649,2.63352,3.863235,3.6898434,8.125375,4.3088217,3.8432536,5.720902,4.7243276,4.2472763,1.8934069,5.1250005,4.3798575,2.8352137,7.1304398,3.3570516,4.3992968
t187,9.308821,7.7380095,4.966952,2.7383654,3.7827876,3.599623,7.9866233,4.237633,3.8260617,5.7473273,4.8286247,4.2283773,1.9006991,5.084022,4.3787885,2.8263535,7.186687,3.30481,4.4022636
t104,9.2768545,7.8115854,4.8711076,2.6673553,3.8001435,3.6815562,7.9730873,4.359885,3.7380838,5.78437,4.7005625,4.173029,1.9759561,5.019745,4.330667,2.7717698,7.0392013,3.3441815,4.4539285
t182,9.265846,7.9519806,4.909763,2.5977402,3.8474774,3.8142054,8.03608,4.4175787,3.9193368,5.9528365,4.625072,4.192851,2.107164,5.0887694,4.4114823,2.7748008,7.080487,3.4191124,4.519166
t183,9.314298,7.9551687,4.922899,2.5419216,3.9058948,3.7361655,8.061258,4.3472457,3.9325023,5.8422127,4.697666,4.225431,1.9991919,5.1093535,4.455407,2.7806222,7.0926094,3.4047797,4.534521
t103,9.204321,7.9204626,5.0001416,2.58845,3.932225,3.6668239,8.064229,4.304755,3.9696338,5.8213663,4.7216225,4.1599946,1.9835203,5.0073757,4.4993253,2.7584329,7.102797,3.343028,4.517345
t40,9.621803,7.746326,4.826154,3.0122142,3.5366008,3.9417107,7.8367233,4.459369,3.435789,6.0750027,4.6939836,4.2978168,2.4186246,5.340669,4.0236588,3.0177443,7.216511,3.3378031,4.2904253
t43,9.691478,7.7110143,4.7987585,3.0994096,3.465041,3.9708905,7.7792187,4.469692,3.3502429,6.1202784,4.70321,4.3160715,2.505393,5.3976955,3.9445329,3.0561798,7.2385154,3.328275,4.260247
t44,9.763828,7.683637,4.764586,3.1845958,3.3902988,3.9972532,7.720564,4.4824176,3.2672908,6.1694965,4.7053847,4.3316293,2.5976605,5.461629,3.8629436,3.088902,7.253997,3.3143466,4.233623
t33,9.971789,7.620532,4.776382,3.489659,3.1740053,4.0253778,7.5400853,4.486123,3.0314693,6.2217116,4.7484126,4.2817097,2.8778987,5.6143117,3.6319456,3.1573393,7.284935,3.2386189,4.19406
t34,10.135032,10.764145,10.098889,6.3862123,0.9592164,6.3086104,6.7290025,2.924787,2.2601914,4.162483,4.930449,4.185162,4.2153068,4.6729813,3.6210785,2.9650452,6.140796,2.6823616,6.3303766
t62,10.053031,10.77806,10.251242,6.418081,0.9524768,6.402215,6.6934357,2.8660104,2.2416284,4.3674293,4.9496756,4.364282,4.1907687,4.6338854,3.7101643,3.005415,6.074893,2.64613,6.40192
t157,9.682525,10.772025,10.904303,6.571737,0.86817294,6.7454596,6.5309505,2.643489,2.1204834,5.154166,5.04438,5.1528625,4.000963,4.4727416,4.056066,3.207168,5.755446,2.5451632,6.784038
t162,9.737841,10.724224,10.845072,6.5209827,0.90431875,6.7712193,6.5776277,2.6461992,2.1484218,5.1022873,5.010615,5.1106095,3.9419875,4.424808,4.1268167,3.2174594,5.8044543,2.4959602,6.777861
t163,9.644257,10.672637,10.92896,6.5104556,0.8577006,6.669961,6.6235642,2.6756835,2.0645664,5.1838455,5.0232244,5.1762433,3.8897533,4.358225,4.065847,3.2830245,5.7072144,2.4734547,6.855284
t143,9.700651,10.721286,10.919476,6.609756,0.8171304,6.7187147,6.5855665,2.6527407,2.0578966,5.1095386,5.0931816,5.071175,3.951103,4.380839,4.032844,3.3063304,5.7939377,2.5631437,6.8502207
t190,9.728725,10.770031,10.881413,6.6149416,0.9093075,6.7921495,6.5550466,2.6806607,2.1661854,5.158098,4.9942923,5.1682415,3.9777226,4.453289,4.124155,3.2213578,5.791767,2.5745313,6.7944183
t191,9.74689,10.800517,10.856572,6.604606,0.91665596,6.7933135,6.599484,2.722833,2.1569219,5.132198,4.980945,5.10205,3.919394,4.436162,4.134187,3.2241096,5.799666,2.5885925,6.78908
t136,9.679366,10.726856,10.8994465,6.51766,0.8876253,6.7169714,6.570109,2.6522007,2.1080198,5.150436,5.0192966,5.144189,3.9547095,4.422111,4.0631967,3.2294686,5.7505364,2.4919407,6.786471
t134,9.783711,10.863359,10.774706,6.5176377,0.99120617,6.7397504,6.5348144,2.6535144,2.2064137,4.9866133,4.9500017,4.9253025,4.040083,4.56254,4.113925,3.0879872,5.8544593,2.520277,6.6315937
t135,9.672116,10.90715,10.954109,6.6096253,0.97144204,6.755752,6.4664392,2.6298475,2.1969883,5.1660857,4.961111,5.096597,4.0837717,4.6137686,4.095846,3.0815823,5.7563605,2.5764315,6.6909437
t106,9.797969,10.922431,10.802151,6.6709757,0.93271965,6.825361,6.530619,2.7097015,2.1894042,5.0619535,4.990793,4.988105,4.0257335,4.5294027,4.139002,3.169427,5.8642983,2.6651716,6.710951
t107,9.76892,10.868324,10.807403,6.591371,0.94573194,6.780803,6.5229697,2.651172,2.169002,5.0352783,5.0099516,4.960522,4.028662,4.509662,4.107444,3.1630774,5.852259,2.584014,6.680028
t91,9.957794,10.7659645,10.432403,6.449068,0.9470131,6.492663,6.6569905,2.8111744,2.2211537,4.6163325,4.9601355,4.5915437,4.1524997,4.5972295,3.812998,3.0495296,6.0007863,2.6098242,6.49273
t110,9.879249,10.934804,10.671055,6.574598,0.95296395,6.712634,6.544434,2.7169874,2.1849043,4.825073,4.983535,4.775177,4.0879307,4.581294,4.001554,3.0907886,5.9535255,2.6335843,6.5916867
t111,9.882609,10.989566,10.666991,6.6058097,0.9858084,6.76978,6.505808,2.6800745,2.1703024,4.8100953,5.03317,4.7208056,4.104378,4.572036,4.0457463,3.1224482,5.9737873,2.6515243,6.5594616
t108,9.914424,10.984213,10.69592,6.623321,0.96109945,6.735926,6.503499,2.6828165,2.1999497,4.85431,5.0115924,4.752033,4.1212506,4.6030583,4.015333,3.0940084,5.996934,2.6726077,6.576675
t131,9.998218,11.417294,10.45842,6.714319,1.0599138,6.966698,6.359932,2.6986184,2.1921072,4.5993514,5.1152186,4.320288,4.2025113,4.634914,4.110403,3.0903509,6.1420274,2.7754672,6.385537
t132,9.980044,11.371433,10.501327,6.684,1.1058354,6.9237447,6.3206377,2.6560829,2.1879983,4.642848,5.0746865,4.3605065,4.248058,4.610422,4.1063933,3.0723283,6.1140924,2.7302036,6.340755
t57,10.098973,10.696022,10.125601,6.349121,0.9509372,6.2819386,6.757655,2.9302113,2.265321,4.2472367,4.918932,4.2701683,4.2177057,4.6538396,3.6069155,2.9714165,6.1031933,2.6388323,6.353591
t127,10.049841,11.633847,10.394762,6.7642317,1.1505767,7.0780835,6.219183,2.6332831,2.186145,4.5395083,5.139139,4.1160455,4.291622,4.6240845,4.1794972,3.0720496,6.1994762,2.7992723,6.2404413
t128,10.093714,11.676356,10.339181,6.719318,1.1724474,7.110594,6.163772,2.6378057,2.168711,4.562455,5.1015716,4.0805273,4.343803,4.594862,4.219279,3.0218673,6.180345,2.7496562,6.188395
t121,10.0400915,11.61973,10.444181,6.761249,1.0927287,7.073512,6.279012,2.6484518,2.192703,4.493787,5.1351724,4.1817017,4.2232823,4.622617,4.142087,3.0998237,6.1793537,2.8106084,6.319985
t109,10.10664,11.644075,10.344299,6.708005,1.0820478,7.107681,6.2025466,2.6060576,2.1620383,4.462058,5.0674725,4.1313367,4.2080846,4.572894,4.2095647,3.01421,6.144013,2.731305,6.2577643
t92,10.034694,11.638281,10.39007,6.785586,1.1528921,7.0778956,6.2274647,2.6209881,2.1915035,4.516589,5.1609206,4.087851,4.2781024,4.6432633,4.1753283,3.0834098,6.2229786,2.8242185,6.2288074
t74,10.040473,11.560168,10.36127,6.732497,1.151684,7.007518,6.278543,2.670694,2.1972535,4.515772,5.1333513,4.105238,4.309327,4.64548,4.117944,3.0681012,6.2079577,2.7941482,6.231127
t50,10.133891,10.751275,10.097911,6.379662,0.95921975,6.3054876,6.7322707,2.9249713,2.2622802,4.171291,4.929776,4.1935616,4.2163224,4.6728563,3.618596,2.9639456,6.139923,2.679943,6.328585
t63,10.039916,11.236977,10.413792,6.658449,0.974005,6.763856,6.5139375,2.667499,2.1893518,4.266339,5.043262,4.203937,4.0800757,4.6495175,3.9357474,3.0459275,6.123311,2.802192,6.4266534
t84,10.050833,11.214205,10.37713,6.627462,1.0046266,6.7367406,6.505541,2.714512,2.199113,4.2830253,5.0420146,4.2096734,4.133895,4.6586604,3.9195228,3.0416896,6.14177,2.7697234,6.3854685
t85,10.042064,11.160452,10.396892,6.6074905,1.0379596,6.6857605,6.491651,2.7565737,2.1962345,4.304894,5.0580897,4.249519,4.167536,4.667017,3.9188962,3.057742,6.1598263,2.7365546,6.359617
t69,10.058832,11.163987,10.372695,6.5972104,1.0283464,6.686918,6.500307,2.7581134,2.1991131,4.283531,5.0400987,4.2435045,4.1669097,4.6579347,3.9065485,3.0445209,6.1474395,2.7308128,6.365331
t55,10.185852,10.8108,10.089374,6.433377,0.9507439,6.3407373,6.693392,2.9066548,2.2480996,4.0845037,4.946816,4.1115294,4.2190795,4.6929784,3.634814,2.9522674,6.182724,2.7410772,6.310449
t70,10.100162,10.972207,10.236217,6.501924,0.984258,6.508778,6.6152177,2.8386123,2.2299776,4.2109776,4.9839067,4.2036633,4.1901984,4.667553,3.7633367,3.0022955,6.144541,2.7073064,6.3562517
t71,10.17584,10.868533,10.181361,6.526485,1.0245321,6.3916607,6.591484,2.868251,2.2374809,4.0957456,5.004157,4.09374,4.2403493,4.7275286,3.744525,2.9786108,6.2335916,2.792048,6.2857966
t64,10.106542,10.892927,10.177619,6.4442234,0.95007247,6.4335985,6.680499,2.8697364,2.2421858,4.1838746,4.9484987,4.194911,4.1880584,4.6561303,3.6910443,2.984323,6.1201787,2.6799674,6.3682756
t35,10.09249,7.662129,4.760383,3.4644043,3.0551095,3.9255643,7.457663,4.5223637,2.923539,6.1417193,4.7741423,4.182599,2.9684656,5.6551228,3.5353348,3.161668,7.2887206,3.1861494,4.174118
t52,10.844697,14.1218,-0.177364,12.227611,3.5895884,4.6379566,0.38199654,7.0259833,0.7158174,6.2486343,2.5856175,7.0396967,3.7129834,6.7764177,5.586769,0.04669476,3.9487813,0.40397316,5.6931643
t66,10.883911,14.155808,-0.2232359,12.30216,3.6858623,4.7030673,0.26664034,7.009501,0.80206454,6.174571,2.5931294,6.979844,3.6385856,6.5627813,5.4778514,-0.01921713,3.905226,0.33511674,5.772722
t102,10.930428,14.144872,-0.19034457,12.28153,3.581559,4.7367253,0.34356666,7.0412927,0.73326737,6.1449575,2.5094936,7.0316772,3.5840194,6.708284,5.525327,0.080856115,3.8685033,0.27916095,5.65136
t149,10.86689,14.156218,-0.17342296,12.27166,3.5964599,4.713681,0.33787167,7.055089,0.72301304,6.173401,2.5449486,7.0696754,3.6944568,6.634704,5.5057316,0.06416206,3.9028301,0.3823643,5.711212
t150,10.839327,14.189804,-0.1531591,12.305162,3.5557053,4.6778226,0.3419725,7.0377564,0.7157015,6.1222086,2.5590394,7.1120625,3.6811812,6.6227927,5.462993,0.11062475,3.8527107,0.37219286,5.699429
t120,10.910647,14.137822,-0.16946965,12.253545,3.534014,4.700432,0.3901914,7.0914073,0.7059495,6.1765065,2.507344,7.0505114,3.5982163,6.719306,5.5466743,0.107827745,3.9030893,0.28626943,5.6879683
t80,10.875467,14.118893,-0.2632231,12.304277,3.6902742,4.6722984,0.26429024,7.008351,0.8146666,6.227584,2.6140149,6.951086,3.617986,6.52117,5.528072,-0.038336523,3.9460623,0.32113743,5.8173923
t129,10.912347,14.16695,-0.19858196,12.100641,3.6121373,4.763906,0.4307364,7.106088,0.62706304,6.3377776,2.545942,7.120216,3.7697515,6.6414795,5.62633,0.07037188,3.9552462,0.44231263,5.723422
t180,10.887956,14.085632,-0.19104317,12.142406,3.6071713,4.732923,0.41563758,7.0386834,0.7021961,6.3599553,2.526964,7.020328,3.7033892,6.692766,5.6857533,0.00768561,4.010849,0.37260273,5.6793685
t181,10.853265,14.034864,-0.15665478,12.126837,3.658262,4.778345,0.41540715,6.9628477,0.77010393,6.405947,2.5194087,6.9427195,3.7279136,6.6811333,5.728338,-0.06735183,4.052712,0.39414638,5.6148863
t81,10.894871,14.108814,-0.21856748,12.155294,3.7148716,4.684187,0.3590329,6.958605,0.77055305,6.3337374,2.610522,6.960533,3.6922681,6.759754,5.638156,-0.058740743,3.972869,0.3675614,5.6798105
