,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t97,2.3888366,4.35302,9.850191,11.441808,3.5974128,4.6962023,7.088007,5.5809526,5.647767,4.303784,8.796427,5.299601,5.122695,3.3343167,1.9222739,6.2221055,6.551436,4.2154174,4.7961936,5.3752975,5.374966,4.2456055,4.723554,5.9312716,5.666665,6.995616,3.6672473,7.578496,1.3711624,5.2038827,1.729132,2.9255471,3.2173684
t274,2.4229352,4.305679,9.882666,11.475934,3.578959,4.6788177,7.1187644,5.5782785,5.640719,4.288426,9.049374,5.237136,5.1059213,3.2995882,1.8872744,6.2551575,6.551974,4.2268577,4.8241796,5.3379188,5.413805,4.207072,4.7529726,5.871708,5.6958103,7.032757,3.671344,7.670372,1.3525833,5.171013,1.7377845,2.8870966,3.1881227
t275,2.407283,4.3583193,9.866337,11.455095,3.5930915,4.667492,7.084896,5.5647316,5.6383567,4.2870092,9.086348,5.176953,5.1432095,3.3266954,1.91527,6.219043,6.4927645,4.2860556,4.794751,5.367775,5.372833,4.1790595,4.720914,5.8660135,5.6559315,6.99986,3.6302147,7.7223644,1.3912045,5.220352,1.7010764,2.8611813,3.226817
t181,2.4296093,4.3161063,9.859595,11.466166,3.6003199,4.70501,7.1052494,5.589401,5.6577826,4.290592,9.107574,5.2067413,5.1274295,3.3016655,1.9129459,6.255334,6.530675,4.244594,4.8005223,5.3386164,5.406959,4.1946106,4.7510915,5.8631425,5.683179,7.0389943,3.6701005,7.710387,1.3856162,5.1869,1.7134013,2.866065,3.1871455
t149,2.4012585,4.3611574,9.855119,11.449137,3.5972886,4.6813693,7.091822,5.5681934,5.6454773,4.293632,9.0238695,5.2050214,5.1300545,3.3298867,1.920746,6.218979,6.5043497,4.2672496,4.7923,5.371827,5.3713007,4.1960583,4.7201858,5.878415,5.6566505,6.9982567,3.6427827,7.6924725,1.3932282,5.2192073,1.7163323,2.87425,3.2248108
t150,2.3720572,4.366276,9.834379,11.43008,3.599622,4.7053494,7.0793285,5.577455,5.651422,4.313407,8.748347,5.324662,5.1302595,3.3477192,1.9317082,6.2098594,6.5547767,4.207952,4.790112,5.391615,5.361059,4.2664957,4.7121506,5.9569945,5.658667,6.979896,3.666002,7.5482655,1.374096,5.213325,1.7221361,2.9465187,3.22531
t66,2.4188466,4.3347554,9.871889,11.46755,3.5919366,4.670515,7.0975747,5.5736594,5.638202,4.282027,9.09133,5.1900826,5.1274943,3.3095024,1.9057583,6.2382574,6.5088625,4.268503,4.8030663,5.350706,5.393042,4.184667,4.7390857,5.854766,5.6756763,7.0173993,3.644149,7.721598,1.37633,5.1988325,1.7169805,2.864414,3.2077289
t59,2.2672167,4.361739,9.795255,11.428745,3.597074,4.7018657,6.8690934,5.6391892,5.6591983,4.351865,8.4720125,5.51026,5.334264,3.3595374,1.9429668,6.1877904,6.642009,4.143599,4.7945156,5.4527035,5.3259125,4.4344335,4.6913075,6.2311697,5.6902237,6.9175887,3.6507776,7.3215866,1.2729069,5.189819,1.523428,3.1303244,3.2290797
t60,2.2762473,4.331995,9.795898,11.437856,3.6440892,4.71852,6.8105597,5.7264524,5.6853633,4.3339295,8.467873,5.5364785,5.4014063,3.3159764,1.9619195,6.2210903,6.6550765,4.101607,4.77989,5.4249597,5.3374467,4.4484763,4.723649,6.279109,5.7085547,6.9485927,3.6928396,7.2995014,1.2377608,5.1788654,1.4578509,3.1314616,3.2094367
t21,0.15814671,5.537686,5.440085,5.2273865,5.2432485,2.1575727,4.3018436,4.0653152,5.1907425,4.436308,7.035106,5.925121,4.2274275,5.639627,3.338755,5.426563,4.3458133,4.850814,4.1967893,5.5139236,5.337621,5.4071903,4.705698,6.318766,4.9987884,5.6157293,4.1852856,6.199665,2.1198678,6.1317134,2.733377,4.9773192,5.2267947
t29,0.1056428,5.438165,5.2863417,5.1586313,5.2507515,2.0735343,4.2568755,4.092935,5.20192,4.3848147,6.9918513,5.8625236,4.172821,5.6633315,3.3286548,5.3824124,4.350242,4.897917,4.189675,5.479633,5.3402977,5.4777207,4.7057157,6.3353395,4.990072,5.5730352,4.225746,6.173968,2.1676261,6.1729217,2.7242932,4.9959517,5.2882037
t30,0.15057977,5.5107346,5.372658,5.2330694,5.255632,2.143859,4.2967377,4.07298,5.1896257,4.4313674,7.045674,5.9076824,4.218583,5.647481,3.350073,5.4293356,4.3442883,4.8536873,4.1923885,5.527279,5.3430123,5.412457,4.7061243,6.3073506,4.990879,5.623986,4.180389,6.2152834,2.1295235,6.1347556,2.7481117,4.9570365,5.22354
t39,0.18289274,5.5990314,5.519559,5.280931,5.2420077,2.2000558,4.3359947,4.044195,5.2139683,4.470616,7.0779614,5.9600816,4.2473783,5.623095,3.3349068,5.47573,4.3581457,4.84093,4.202802,5.535018,5.3340425,5.356675,4.703497,6.331189,5.004559,5.666358,4.1467805,6.215287,2.0948036,6.085084,2.7185185,4.956813,5.1892176
t40,0.13809262,5.484315,5.3578234,5.2049546,5.259038,2.1271043,4.276905,4.0983286,5.168642,4.4227877,7.0247927,5.891665,4.2176733,5.656787,3.3533056,5.3977995,4.340056,4.8536444,4.1752853,5.520356,5.3551197,5.434114,4.702982,6.297398,4.9848723,5.592282,4.201316,6.2032924,2.1426468,6.159896,2.7526355,4.973192,5.2409225
t56,0.28682387,5.7570567,6.226892,5.2121596,5.29795,2.7275705,4.3368015,4.100586,5.0058956,4.771953,7.0317817,6.181001,4.635564,5.622277,3.364136,5.3429856,4.2423296,4.4919624,4.052516,5.5963464,5.438813,5.3561697,4.701924,6.3030124,5.1277432,5.4563036,4.1993613,6.0514855,1.9740741,6.0284634,2.6922097,5.129556,5.1526
t79,0.3101199,5.797852,6.447791,5.201327,5.32284,2.8237536,4.332098,4.1180525,4.981537,4.849977,7.0397043,6.2209263,4.694745,5.6181164,3.374546,5.3209343,4.2152405,4.413479,4.027037,5.609081,5.476732,5.3422337,4.7137475,6.301263,5.163805,5.4229493,4.206568,6.0028033,1.93489,5.996639,2.6728752,5.1613846,5.1657605
t114,0.33541813,5.850442,6.6536064,5.1782446,5.367624,2.9213355,4.3073545,4.1337028,4.969684,4.929616,7.0668683,6.253877,4.7562027,5.6055713,3.3906367,5.307849,4.173722,4.328628,3.9905035,5.6283536,5.532872,5.3249784,4.7399516,6.3079176,5.2181597,5.391968,4.2006493,5.93866,1.8887991,5.943797,2.6382356,5.2030525,5.1962805
t133,0.32541743,5.869539,6.7641373,5.20203,5.388366,2.9933925,4.3118105,4.164403,4.9910645,4.9428515,7.077496,6.2758236,4.807717,5.611835,3.3880737,5.2894144,4.1941085,4.2482324,4.0274067,5.6100554,5.558523,5.295113,4.7373996,6.3211246,5.220111,5.3508816,4.2208548,5.8814087,1.8506625,5.9019127,2.6082072,5.1969123,5.2630157
t188,0.4095064,6.062068,7.1889186,5.324613,5.6530704,3.5504105,4.381742,4.558455,4.9504333,5.1846294,7.1219263,6.464879,5.2977057,5.7739797,3.5507567,5.0752954,4.0840487,3.6928809,3.903852,5.6111956,5.91673,5.3707943,4.850385,6.337663,5.3453975,4.974377,4.338923,5.4687524,1.5840195,5.570395,2.3896992,5.3640633,5.664167
t189,0.37036964,5.9319687,6.948781,5.242055,5.4827447,3.2088082,4.338829,4.305344,4.9405165,5.057157,7.0749664,6.363487,4.9919996,5.646457,3.4470804,5.1918526,4.137182,4.0371375,3.9646149,5.634135,5.688801,5.3183846,4.7764864,6.310468,5.2839174,5.2143526,4.259559,5.7297173,1.7529157,5.7846446,2.543177,5.260458,5.3911057
t127,0.35187453,5.8907156,6.8381286,5.2129235,5.43055,3.0926363,4.325767,4.230625,4.945168,5.00457,7.068696,6.3153543,4.8933706,5.6303983,3.422321,5.2367835,4.1529326,4.1580462,3.9702046,5.636317,5.6194925,5.325511,4.756009,6.3068695,5.2517185,5.28773,4.2358265,5.8200445,1.8152514,5.85941,2.5915964,5.2325144,5.2990217
t38,0.23180328,5.661031,5.722145,5.2159142,5.1938157,2.2655032,4.3300343,4.02091,5.1660595,4.491665,7.009112,6.037561,4.3025894,5.5911484,3.3206089,5.420904,4.3225822,4.7875123,4.21281,5.4870043,5.331444,5.3468084,4.7192087,6.3322678,5.0539956,5.590496,4.18312,6.130083,2.0391645,6.1058974,2.6976073,5.063456,5.2027373
t41,0.21377213,5.661406,5.771479,5.248395,5.226886,2.3131359,4.3383203,4.0381136,5.1658745,4.524852,7.0408716,6.027804,4.33174,5.6127033,3.3290524,5.4404173,4.3309574,4.776006,4.183736,5.5221906,5.3405695,5.353227,4.7038674,6.3322067,5.0352364,5.6101007,4.169634,6.16107,2.0583208,6.084974,2.7044837,5.028398,5.1849127
t47,0.19270967,5.6656938,5.6966424,5.2676616,5.1915746,2.1664782,4.3448873,3.9967773,5.2385035,4.4358068,7.0460896,5.9842615,4.2201185,5.597166,3.3041186,5.4949875,4.3685694,4.890085,4.242065,5.4840307,5.292682,5.33415,4.7039533,6.3552833,5.002481,5.678713,4.153979,6.2008758,2.0823188,6.096798,2.694434,4.994912,5.191719
t71,0.3152397,5.794957,6.4003105,5.192748,5.330333,2.8343153,4.3272595,4.120367,4.9679394,4.860026,7.039026,6.222099,4.7018332,5.6193924,3.3822885,5.3133307,4.200703,4.4132695,4.0039115,5.621071,5.4862003,5.355704,4.7183795,6.295296,5.171637,5.420215,4.201929,6.004224,1.9408027,5.999248,2.6775613,5.1699905,5.1549726
t98,0.29822028,5.7656517,6.380832,5.2218575,5.298287,2.7932868,4.354327,4.1191764,4.9827666,4.817872,7.018904,6.2095003,4.6698484,5.629605,3.3683205,5.315682,4.2393117,4.4456882,4.0463443,5.597368,5.4496493,5.35522,4.6987777,6.293853,5.134552,5.4327984,4.215634,6.0329437,1.9578104,6.02481,2.6923842,5.138413,5.1524763
t99,0.3329038,5.830912,6.4948497,5.172036,5.3527713,2.86955,4.307338,4.1157465,4.9699755,4.9037237,7.060183,6.2365556,4.71965,5.6032414,3.3889143,5.3167477,4.1742663,4.38377,3.9849727,5.630946,5.5147448,5.340304,4.738868,6.303126,5.208379,5.4163446,4.1890945,5.9724355,1.9153956,5.968891,2.6543195,5.1971292,5.1676674
t87,0.32690457,5.7836475,6.3042874,5.1366906,5.3545656,2.8240058,4.276506,4.080129,4.948299,4.8893313,7.0644455,6.1893044,4.669829,5.6088443,3.3992271,5.3294344,4.151576,4.4743633,3.9326253,5.6550174,5.49548,5.383698,4.7417808,6.2817974,5.191263,5.4698977,4.1633124,6.046318,1.9817876,6.0255594,2.6954985,5.191658,5.092654
t137,0.3893241,5.933266,6.840934,5.249223,5.3799496,3.0784023,4.3879995,4.2372484,4.9610696,4.995931,7.0331755,6.370866,4.8810396,5.595787,3.4098935,5.203906,4.1565733,4.161368,4.0246296,5.609307,5.624516,5.2971163,4.7734904,6.3222733,5.291787,5.260918,4.2378616,5.796476,1.779488,5.8370504,2.5606017,5.2571673,5.3068132
t138,0.37084034,5.8842263,6.759033,5.209166,5.3927846,3.0430603,4.348422,4.2120204,4.925901,4.991838,7.04199,6.3245144,4.8561745,5.6172915,3.4208596,5.2297235,4.1387053,4.208686,3.956322,5.644928,5.604534,5.3464885,4.759641,6.298479,5.261773,5.301808,4.2240124,5.849024,1.8344624,5.8896136,2.611369,5.24488,5.245154
t128,0.36233243,5.8508177,6.6689897,5.2062774,5.375648,3.0195088,4.352879,4.200076,4.906993,4.976339,7.0250983,6.313773,4.8383074,5.6277275,3.4201825,5.2323666,4.141879,4.2450347,3.9395185,5.655157,5.5839076,5.373645,4.7440553,6.283393,5.239657,5.316405,4.223203,5.890144,1.8726102,5.932326,2.645635,5.2329726,5.1954565
t75,0.2769131,5.7332215,6.0953145,5.262879,5.2739906,2.7523723,4.39223,4.150746,4.9594755,4.7463536,6.9786625,6.2221584,4.7037883,5.656114,3.3613076,5.285849,4.280326,4.450239,4.0746574,5.591898,5.4264245,5.371859,4.659603,6.2821155,5.0881095,5.3923163,4.245119,6.0464015,1.9691355,6.046036,2.7191684,5.107461,5.1564355
t76,0.29031858,5.761035,6.248861,5.251994,5.3080726,2.859736,4.3782535,4.169633,4.943885,4.806183,6.9930344,6.2429514,4.75769,5.655928,3.3748066,5.271029,4.2538915,4.383138,4.04526,5.6069584,5.46338,5.3670278,4.673327,6.2809,5.1165524,5.3673005,4.2482877,6.007605,1.9430754,6.016834,2.7024906,5.130417,5.1737576
t109,0.29243183,5.751919,6.268899,5.255083,5.332247,2.929489,4.3788643,4.2013025,4.905655,4.850407,6.98767,6.2574725,4.8081927,5.675131,3.3899746,5.2363567,4.2387843,4.3345037,4.0103445,5.6255307,5.4882383,5.389161,4.669754,6.263432,5.117911,5.3333087,4.2651553,5.994774,1.9433455,6.016222,2.7116883,5.135341,5.1710258
t110,0.30254495,5.825259,6.9231477,5.6366053,5.5253854,3.700215,4.6365685,4.7690887,4.6577787,5.085787,6.8239894,6.6511807,5.5224695,5.8819714,3.5056956,4.7283077,4.3160925,3.5316374,4.049484,5.6420474,5.783023,5.408658,4.6004767,6.176579,5.095355,4.7357736,4.6107807,5.4861374,1.6159675,5.731582,2.6317236,5.1204495,5.601074
t211,0.31123352,5.722966,6.88076,5.726377,5.530424,3.8453827,4.738028,4.9448543,4.621972,5.134593,6.727238,6.6494,5.73173,5.9218545,3.5543425,4.5483317,4.386661,3.3327549,4.084329,5.5948834,5.7562833,5.4059196,4.5315137,6.0579753,4.9698553,4.579959,4.7478986,5.502084,1.614242,5.743114,2.6373055,5.059006,5.600061
t212,0.25422016,5.7726393,6.906241,5.761728,5.505295,3.8347042,4.735179,4.915006,4.568803,5.0627565,6.707873,6.7300143,5.695302,5.9246135,3.4742188,4.5657954,4.4133487,3.3729608,4.1207943,5.666534,5.7916436,5.3993106,4.5037637,6.120441,5.0215855,4.5970616,4.7395935,5.4442163,1.5767993,5.7193017,2.6963458,5.0283804,5.638181
t246,0.27212158,5.7605658,6.9122868,5.7762723,5.526146,3.849677,4.7459455,4.9382715,4.554808,5.070583,6.708179,6.7276597,5.7241335,5.930916,3.4773777,4.5401764,4.4024034,3.3462029,4.10112,5.6511793,5.78427,5.4180255,4.514727,6.1003823,5.000904,4.577047,4.751591,5.447508,1.5876741,5.723274,2.6742861,5.041703,5.638837
