,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
t18,-0.68651956,-0.06094215,1.9995226,-1.208785,-0.104606435,9.469402,1.0046675,8.053577,-0.059625395,3.580715,4.90595,7.1427574,0.3174631,-0.39735422,-0.6673951,-0.018806072,1.3098614,-0.10122492,2.6030977,0.9833433,0.032005325,-0.047115237,-0.39705887,0.5905114,-0.11214119,-0.07081484,1.4006137,-0.26486748,0.08460706,1.7157062,3.6869197,0.85568,17.523481
t69,-0.0026420974,0.08338833,-0.11283055,-0.6881789,0.31127733,6.37557,0.6349277,5.159161,-0.019885734,3.597247,1.663189,6.790604,0.13926087,-0.33092296,-0.09915744,6.851738,-0.0074827345,3.3058412,3.5133483,-0.06311573,0.08089836,-0.09292681,-0.26339495,-0.021245113,-0.083177045,0.8481972,-0.1352109,-0.37718838,0.20708488,0.0024262036,-0.046641886,3.0881348,8.157138
t115,-0.15939309,5.788579,-0.18474087,2.0085413,0.42423326,2.3210225,0.5833385,2.5014107,-0.017203668,4.6793084,-0.09920081,4.572495,0.51425475,-0.27777418,2.1247294,6.6368713,-0.00904008,6.278495,5.2685747,-0.11028588,0.08567328,-0.06316505,-0.15329874,-0.020247355,-0.058875456,2.4218342,-0.0575334,-0.24627294,0.26394236,0.004849844,-0.31003952,5.9463453,1.3824306
t116,-0.03989406,2.611837,-0.21536018,-0.19185893,0.63133967,3.6832895,0.61693144,3.4263358,-0.011028106,3.7475302,-0.00061350904,5.4065604,0.024968917,-0.29555506,1.0213555,6.9002523,-0.0076584863,4.8114233,4.2248845,-0.080832876,0.08291717,-0.07746999,-0.18778901,-0.019987918,-0.06726326,1.5812509,-0.112267435,-0.26741418,0.23626435,0.0036160818,-0.23675424,3.867296,3.6507215
t104,-0.19128518,5.913017,-0.18291411,2.1179116,0.42665744,2.4241824,0.5798939,2.439769,-0.018312009,4.8696823,-0.09922483,4.588677,0.7104373,-0.28207234,2.2049081,6.8046513,-0.009544908,6.4903655,5.437809,-0.11750993,0.08795318,-0.06037855,-0.15866385,-0.020491797,-0.05983874,2.4976265,-0.04931587,-0.25292346,0.26890722,0.004780583,-0.33651793,6.183142,1.405348
t105,-0.031877834,2.3413687,-0.2228191,-0.2535018,0.54104775,3.8531642,0.6242255,3.5387955,-0.011636429,3.6757903,0.28502324,5.6348257,0.032785613,-0.3043486,0.85009813,7.0178046,-0.0075385035,4.5566072,4.303923,-0.08288571,0.08375506,-0.07944076,-0.18434593,-0.020975985,-0.06889474,1.5519333,-0.1168365,-0.27092227,0.22978504,0.0034993254,-0.24630311,3.6977038,4.116099
t167,-0.39548078,9.707498,-0.09868206,6.013952,-0.0033920584,1.31977,0.50820994,1.6868654,-0.025451664,6.399606,-0.19267221,4.5614066,1.616176,-0.25532186,3.5258703,7.182855,-0.011036764,8.005468,7.2818704,-0.14883514,0.09458328,-0.05653351,-0.0036572092,-0.023784185,-0.039892837,3.7131863,-0.004296198,-0.16073672,0.26023605,0.0071369093,-0.33915848,7.8279853,-0.059080437
t168,-0.085387416,4.5449233,-0.2150958,0.5591678,0.5857761,2.969787,0.62812215,2.8475266,-0.014228458,4.309324,-0.09399178,4.8577266,0.22615027,-0.29159844,1.6450156,6.8904357,-0.00897896,5.8217597,4.8030415,-0.097377405,0.08357089,-0.061432406,-0.21916237,-0.020736054,-0.06860279,2.0293117,-0.06902333,-0.27255356,0.2538328,0.0058733043,-0.34683332,5.317361,2.190019
t146,-0.15138988,5.52675,-0.18785399,1.4893891,0.40086797,2.520534,0.6267487,2.763397,-0.016287878,4.728718,-0.12485794,4.7392077,0.5019754,-0.28277782,2.0571167,6.9513845,-0.009504918,6.3497357,5.2565546,-0.109450474,0.08423131,-0.06377443,-0.19369467,-0.022058107,-0.06516551,2.2968488,-0.05598005,-0.2665984,0.26086238,0.0053073154,-0.36453807,6.1016755,1.7296484
t147,-0.1004526,4.613003,-0.20528913,0.46917194,0.5551727,2.9044461,0.6371002,2.9463186,-0.014420561,4.2806597,-0.09434103,4.8905554,0.1774323,-0.29015923,1.7236354,6.9096622,-0.00874706,5.893045,4.8264356,-0.096875146,0.08361506,-0.0677993,-0.21077834,-0.020854197,-0.06853355,2.0444608,-0.06663371,-0.27704534,0.25867042,0.0053239563,-0.34020835,5.4438004,2.2555997
t74,0.19202085,0.6139322,-0.16127135,-0.53482974,0.4397759,5.309019,0.5965379,4.280361,-0.015243502,3.3916688,1.149933,6.0632024,0.09457848,-0.32393432,-0.033076722,7.172854,-0.008504337,3.733644,3.6993456,-0.07013537,0.08161421,-0.09131329,-0.20559533,-0.0204569,-0.07548501,1.0877638,-0.1420218,-0.33233047,0.21967925,0.0031041955,-0.13395931,2.9829724,6.285953
t70,-0.009017202,1.8955086,-0.21525572,-0.32051578,0.5585773,4.1885414,0.6173553,3.762215,-0.009793991,3.5157206,0.45607138,5.757466,0.051938966,-0.31226233,0.7091243,6.9608355,-0.007833162,4.330436,4.107699,-0.08372916,0.0828075,-0.07895926,-0.1717209,-0.020678896,-0.06965151,1.4008913,-0.12158139,-0.2775732,0.22075567,0.0031574108,-0.19629772,3.525573,4.612216
t234,-0.32348764,8.4159,-0.08930574,4.9477525,-0.005135366,1.7159297,0.53900385,1.5665815,-0.023169767,5.80597,-0.1120767,4.5368657,1.3259753,-0.27269894,2.862283,6.911418,-0.010151695,7.213368,6.6411643,-0.15330552,0.09373882,-0.059489634,-0.04487584,-0.023149721,-0.0442189,3.3709953,-0.011222102,-0.21474224,0.27074715,0.0049146744,-0.32104313,7.403438,0.057291284
t235,-0.27663624,7.670861,-0.11146259,4.0663776,0.11489026,1.9213817,0.5524075,1.7861389,-0.02175183,5.481593,-0.10648167,4.5587296,1.0454192,-0.27451202,2.6591306,6.825801,-0.009777986,6.961869,6.2592974,-0.1397782,0.091745466,-0.063135915,-0.075342715,-0.022505054,-0.049075313,3.1250021,-0.024688836,-0.2241323,0.27089673,0.005037785,-0.3226308,6.991661,0.39165813
t102,0.11155029,1.0309812,-0.18607953,-0.45473373,0.52280486,4.887462,0.5985036,3.9729335,-0.012507365,3.3567822,0.8484731,5.969739,0.079182506,-0.31760797,0.110259175,7.1254163,-0.008395703,3.86363,3.7940369,-0.07164344,0.08230134,-0.087471925,-0.18631993,-0.021119148,-0.074080326,1.2585499,-0.13966729,-0.30424082,0.21436732,0.0033988184,-0.15466426,3.0648093,5.4260664
t78,0.14008678,0.14541423,-0.123023205,-0.63490653,0.3843939,5.952851,0.60106874,4.908826,-0.016950354,3.4782522,1.3881742,6.457192,0.122333005,-0.32321745,-0.060748115,6.945546,-0.007362251,3.4114907,3.482965,-0.06837624,0.079508185,-0.09679982,-0.23867658,-0.021085039,-0.07921874,0.97347814,-0.13893011,-0.36946222,0.21323912,0.0025069749,-0.063339986,3.0446708,7.366915
t81,-0.005679763,1.8827095,-0.20687428,-0.32144544,0.5525557,4.1313143,0.6051903,3.6811228,-0.011302522,3.4171486,0.51041585,5.6937985,0.0497039,-0.30724776,0.69931835,6.8982835,-0.0071585733,4.230851,4.0995965,-0.08107196,0.08158877,-0.086553164,-0.16662148,-0.020772152,-0.069693066,1.4448987,-0.12112656,-0.28026965,0.2194403,0.0029903848,-0.20574826,3.5282261,4.4997835
t82,0.15446651,0.84157795,-0.17611046,-0.4849281,0.51012444,4.971195,0.5936828,4.0868196,-0.013119723,3.300636,0.97817093,5.9512377,0.084712826,-0.3191208,0.017280642,7.1202726,-0.0081008645,3.7790115,3.7663994,-0.073135,0.0822795,-0.08589247,-0.18691061,-0.020495558,-0.073450916,1.1609017,-0.14097367,-0.311624,0.21678376,0.0030817976,-0.14227778,3.034006,5.7291265
t57,-0.05920863,-4.47375e-05,-0.066706814,-0.81511575,0.095310494,7.1546035,0.699528,5.750628,-0.026271572,3.7255373,2.1947374,7.4583645,0.17776106,-0.34415382,-0.17700034,6.131103,-0.007265483,2.8273182,3.413975,-0.049788292,0.07921526,-0.09287121,-0.294286,-0.020150084,-0.09150687,0.6510512,-0.117458776,-0.38244867,0.17403138,0.001512974,0.087053,3.120476,9.646647
t97,-0.043201555,3.672801,-0.17132418,-0.07775139,0.58489853,3.438761,0.5921477,3.1130452,-0.010815049,3.7074368,-0.08879516,5.1729774,0.021025313,-0.2674403,1.1437196,6.1392417,-0.008195529,4.9921546,4.1987433,-0.06393636,0.08079544,-0.08173471,-0.21765943,-0.0227697,-0.06732638,1.6968349,-0.106487796,-0.25220108,0.20991099,0.004734345,-0.22693469,4.2941966,2.7992115
t274,-0.34995088,8.827346,-0.04852668,5.41016,-0.022190992,1.8830106,0.53622115,1.5908918,-0.02072412,6.0289936,-0.17398246,4.867585,1.4827318,-0.26188344,2.9966137,7.0265408,-0.009435255,7.5094237,6.7537675,-0.13548258,0.09448132,-0.07878257,-0.11018573,-0.027438922,-0.043629296,3.4699996,-0.025621502,-0.2209021,0.24438807,0.005606908,-0.30038387,7.684106,-0.051883403
t275,-0.3654307,8.988528,-0.044778857,5.6259685,-0.025064819,1.8501067,0.52263474,1.5557508,-0.021583019,6.1030335,-0.17501947,4.8752227,1.5100794,-0.2629727,3.0928583,7.071196,-0.009412311,7.5931764,6.880102,-0.13550451,0.0946178,-0.08141088,-0.09535386,-0.027268939,-0.041829005,3.4988031,-0.023181766,-0.21285298,0.23974225,0.005733411,-0.29248112,7.7711306,-0.083922975
t181,-0.27405125,7.6437845,-0.07935089,3.9854906,0.030280491,2.1456833,0.5568173,1.9142007,-0.017308438,5.512022,-0.16345493,4.875938,1.106156,-0.2559257,2.6326978,6.7817397,-0.009134956,6.966043,6.0634785,-0.117713876,0.08974006,-0.07095413,-0.16701558,-0.026334226,-0.05178711,3.1003082,-0.045064796,-0.24104883,0.24395902,0.005486737,-0.30567887,7.001868,0.34352553
t149,-0.20660545,6.6956425,-0.12205551,2.8382885,0.26017225,2.4443362,0.57617277,2.049488,-0.016346304,4.9970026,-0.1615261,4.7367873,0.7074858,-0.2628203,2.2126386,6.5357547,-0.009359955,6.5205603,5.497641,-0.098399706,0.085831866,-0.08782717,-0.19834352,-0.024606042,-0.057689156,2.8759286,-0.055367723,-0.24693005,0.24248694,0.0057535144,-0.2874168,6.380012,0.88332736
t150,-0.04480607,3.8868809,-0.17119738,-0.054315455,0.6426119,3.5004976,0.6085901,3.157574,-0.010524412,3.9113941,-0.11795413,5.1814165,0.018212909,-0.269712,1.2575693,6.4192724,-0.008149597,5.274292,4.291118,-0.06318803,0.08066336,-0.09437084,-0.22819135,-0.024232835,-0.07072229,1.7664438,-0.10620575,-0.26936945,0.22091432,0.0052020485,-0.25238702,4.607589,2.6980083
t66,-0.27399322,7.690725,-0.09588529,4.3225603,0.056468062,1.8541415,0.49144268,1.5101694,-0.016601203,5.092047,-0.17649706,4.212268,1.073223,-0.23618698,2.6157708,5.922266,-0.01041019,6.6317,5.731359,-0.12261667,0.08410494,-0.063826166,-0.13748251,-0.0231037,-0.046369873,3.0870864,-0.026493274,-0.20076442,0.22380042,0.0049203867,-0.24574527,6.751339,0.15263726
t59,0.24245991,0.42022207,-0.084448725,-0.5882511,0.35805085,5.516095,0.546732,4.5624104,-0.013732762,3.0667262,1.1231341,5.940825,0.11176003,-0.29495788,-0.0727083,5.9107013,-0.0069067497,3.0831845,2.99834,-0.05188541,0.07091536,-0.09718014,-0.21737394,-0.019668838,-0.073000155,0.8246444,-0.1291713,-0.32869992,0.18396989,0.0025809882,-0.045158636,2.7666218,6.5505457
t60,0.21908432,0.46107784,-0.079179995,-0.6020544,0.27167353,5.6301312,0.5376943,4.611288,-0.014534948,3.0635033,1.2336323,5.95248,0.11699139,-0.29448703,-0.07734381,5.9241724,-0.0071587437,3.035825,2.9754555,-0.052023537,0.07117254,-0.09362977,-0.21695694,-0.019717889,-0.07443751,0.8022039,-0.12633072,-0.33571574,0.17689532,0.0024094973,-0.029933194,2.7939105,6.8087835
t21,-0.33811158,0.42900825,0.565437,-0.8320968,0.0010382514,7.4964604,0.74990904,6.19834,-0.03903586,2.8313663,2.7274642,6.660694,0.20538163,-0.3080649,-0.33619535,0.84580904,-0.0014948305,0.9616264,2.366423,-0.020415105,0.043033518,-0.09764916,-0.17946437,-0.0050983485,-0.09558896,0.13708699,-0.0495078,-0.28654528,0.031737216,1.3185128,2.0192368,1.2368324,10.899207
t29,-0.42826208,0.14553523,0.65697813,-0.9655308,-0.0044647437,8.499182,0.8500163,6.9890447,-0.044643007,3.192501,3.187201,7.319386,0.24123788,-0.3476924,-0.4299878,0.79762644,0.0033622142,0.64641964,2.5642033,-0.008316636,0.04357953,-0.10711501,-0.21664679,-0.005203935,-0.10511875,-0.005565245,-0.030009987,-0.30205604,0.020914368,1.5823123,2.3121843,1.2538095,12.899289
t30,-0.38676393,0.27889583,0.5232873,-0.9007983,0.011698512,8.010532,0.81287605,6.6044884,-0.041763004,3.0304284,2.9834301,7.0046077,0.22428486,-0.331463,-0.39091778,0.82158184,-0.00055788446,0.787264,2.489552,-0.0133819375,0.044045392,-0.103355594,-0.19843623,-0.0052869585,-0.10068097,0.0009594066,-0.03815265,-0.29260266,0.029586662,1.4580796,2.1391895,1.2165436,11.984932
t39,-0.29835656,0.5184229,0.28211492,-0.7546027,0.10494862,6.9549236,0.7037539,5.7463946,-0.034837887,2.7496665,2.4091907,6.202815,0.18513145,-0.29425082,-0.29738763,0.9568271,-0.0013459475,1.1539462,2.375709,-0.018887417,0.04459407,-0.101658486,-0.16759922,-0.005463521,-0.09048523,0.20715693,-0.060688715,-0.2682173,0.043042492,1.2608964,1.6628636,1.1450523,9.844162
t40,-0.32846424,0.4339246,0.3310254,-0.794567,0.09419314,7.273832,0.73819673,5.9945483,-0.03664412,2.8423007,2.6018643,6.452606,0.19599018,-0.30675858,-0.32569343,0.90583915,-0.0009901717,1.0522976,2.4290724,-0.018263329,0.04424692,-0.101023,-0.17268135,-0.005641591,-0.093481675,0.15839049,-0.053150926,-0.27581567,0.037745606,1.3323036,1.7578969,1.1682688,10.487775
t56,-0.42508546,3.356629,0.7977437,-0.65755284,0.339194,7.1463056,0.7448636,6.5950236,-0.015115311,4.3292856,1.0025021,8.353751,0.16267265,-0.23543008,-0.039407536,-0.038249783,-0.0035955608,3.0636115,2.0306365,-0.052590173,0.04603443,-0.07111586,-0.11341873,-0.0097773,-0.104368724,0.3823317,-0.12692083,-0.3344284,0.016785262,0.870432,2.0396898,0.42580393,8.043357
t79,-0.4803746,4.2768917,0.16373494,-0.52645403,0.3296638,6.491194,0.7650262,6.0519943,-0.011931801,4.877501,0.3810745,8.495456,0.1345583,-0.21969531,0.286815,-0.026078768,-0.005899941,3.7253838,2.268036,-0.058321074,0.05182284,-0.048044126,-0.12558748,-0.009669,-0.10494802,0.58425814,-0.1439788,-0.2911586,0.011870216,0.4686415,1.7677182,0.21417376,6.9550486
t114,-0.5388035,5.2399354,-0.04361969,-0.3932704,0.24967203,5.8766866,0.7788048,5.6478467,-0.009462703,5.202969,-0.021388205,8.424282,0.10770089,-0.20291133,0.8580555,-0.018923162,-0.007884696,4.167702,2.4209259,-0.06561093,0.052630812,-0.040538784,-0.12843193,-0.008888484,-0.10452868,0.7783885,-0.14876777,-0.25393462,0.004464231,0.2402451,1.5210904,0.27254352,5.879817
t133,-0.591692,6.378536,-0.11632412,-0.21181968,0.2399517,5.065357,0.789259,5.1138177,-0.00870333,5.5644755,-0.12039965,8.06118,0.06590642,-0.18326399,1.6355144,-0.014894465,-0.009261612,4.888346,2.75694,-0.08038032,0.052818168,-0.037758786,-0.13059726,-0.007096261,-0.102141924,1.1006286,-0.1400549,-0.21917605,0.009283691,0.13897716,1.0781039,0.6429047,4.6988173
t188,-0.85482675,12.240117,-0.14006194,6.2214456,-0.012639113,2.1179147,0.72029394,3.0832088,-0.02348176,8.6315365,-0.29206762,7.3978844,2.2899787,-0.101310246,4.640505,0.7794133,-0.015605434,8.060852,5.370555,-0.16073304,0.06923773,-0.0287852,-0.076186985,-0.00012765545,-0.067007296,2.9156914,-0.08935964,-0.06218272,0.09567161,0.0021503628,1.0598447,4.2799497,0.734113
t189,-0.72053707,9.50031,-0.18205062,2.289269,0.17305534,3.3900518,0.7774016,4.080416,-0.011959279,6.8477454,-0.29397717,7.4185677,0.8365868,-0.13200648,3.5493422,0.22056308,-0.014019399,6.6315274,3.9529405,-0.13029861,0.05545817,-0.0233267,-0.13694577,-0.003679184,-0.08625788,1.936013,-0.112266876,-0.14604202,0.04390209,0.0008664433,0.4710857,2.4784174,2.3944507
t127,-0.60791475,7.320038,-0.16627827,-0.031276207,0.39719716,4.3561234,0.7988441,4.7281055,-0.008495183,5.65658,-0.21495539,7.632723,0.025174113,-0.1711084,2.2887797,-0.017910872,-0.009996402,5.474352,3.054025,-0.09329917,0.053950742,-0.03466948,-0.12999213,-0.005146516,-0.09643712,1.3531597,-0.12287347,-0.19157158,0.021172738,0.029845696,0.79888844,1.1714638,3.6588516
t38,-0.44133034,2.1443636,1.2454638,-0.94331855,0.35375595,8.808461,0.85731524,7.5790615,-0.030652687,4.2863626,2.3752859,8.997969,0.22100154,-0.3063366,-0.22686023,-0.036049984,-0.0023236999,2.220215,2.3828247,-0.025041021,0.04859149,-0.09659906,-0.1260186,-0.0073368666,-0.11512654,-0.005008079,-0.10806361,-0.36977792,0.022139004,1.5657288,2.1365914,0.68507123,11.320806
t41,-0.42863286,2.5650733,1.0731819,-0.81980795,0.34427413,8.151536,0.8016987,7.2869673,-0.0238268,4.3445697,1.8755435,8.674314,0.19727427,-0.27599382,-0.14592564,-0.026404196,-0.00282444,2.496474,2.1758106,-0.040117566,0.046697985,-0.08707532,-0.11604771,-0.008719555,-0.110365234,0.036613163,-0.11343546,-0.36820272,0.0257928,1.2691971,2.1512349,0.6099796,10.063922
t47,-0.46082246,2.3719547,1.3316435,-0.96052843,0.2266672,8.937506,0.8826537,7.821458,-0.030647915,4.64705,2.536375,9.352611,0.22801696,-0.30503276,-0.22175746,-0.03585612,-0.0023041004,2.349344,2.338323,-0.0281265,0.049110588,-0.09449296,-0.14618927,-0.006308358,-0.11761167,-0.014472443,-0.1101998,-0.38445857,0.029437862,1.5099775,2.3240213,0.5405563,11.583916
t71,-0.50161266,4.3276167,0.63928246,-0.582375,0.075255275,7.0229287,0.7917441,6.7255507,-0.014766504,5.3324885,0.83243334,9.171701,0.15347648,-0.21053162,0.21901983,-0.025353413,-0.00539737,3.7090843,2.1219957,-0.064543866,0.04975686,-0.04468379,-0.14955789,-0.009896148,-0.10897856,0.33788532,-0.14179075,-0.33884507,0.0222124,0.3712396,2.1244717,9.088487e-06,7.6656075
t98,-0.52743447,4.837172,0.3483499,-0.5113021,-0.003059822,6.6716895,0.79353553,6.4378057,-0.01333959,5.511898,0.60437435,9.187792,0.1416032,-0.19881922,0.5700842,-0.018602418,-0.006798914,4.003895,2.1920443,-0.06793872,0.05014917,-0.031506382,-0.14709702,-0.00960762,-0.10938182,0.46454507,-0.14576529,-0.31949806,0.01484062,0.21303047,1.9691335,1.307178e-05,7.030911
t99,-0.52393574,4.8023696,0.38904878,-0.5205991,-0.0032609869,6.7105002,0.7942824,6.488329,-0.01348385,5.497058,0.64956284,9.202957,0.14317243,-0.20043203,0.5311281,-0.01927796,-0.0066844695,3.9737172,2.176945,-0.0682586,0.049970884,-0.032718863,-0.14723732,-0.009451664,-0.10936449,0.43911743,-0.1454353,-0.32191214,0.016018145,0.23136637,2.0052793,1.3510578e-05,7.108277
t87,-0.5024921,4.251518,0.8122037,-0.6353986,0.028530957,7.26244,0.8039442,6.9479094,-0.016041905,5.450183,1.0120751,9.417772,0.16350514,-0.2168832,0.12011132,-0.030627852,-0.005085355,3.6750162,2.1018999,-0.062493797,0.049952656,-0.046310052,-0.15583497,-0.009381508,-0.11125769,0.279011,-0.14238264,-0.3540197,0.023223536,0.44851473,2.2411375,1.7491251e-05,8.096075
t137,-0.6339505,7.661918,-0.13370883,-0.0294116,0.11965811,4.5885825,0.81996506,5.161625,-0.009121324,6.204754,-0.14655448,8.52176,0.04190641,-0.155855,2.6336539,-0.010272193,-0.012468991,5.6858616,2.886877,-0.10906406,0.0541028,0.24543251,-0.12738664,-0.0043062707,-0.10030663,1.0621597,-0.12367175,-0.22414677,0.014913473,0.0013660999,1.1229037,0.5583501,3.9864469
t138,-0.62550104,7.3491015,-0.11804613,-0.08330393,0.07819149,4.827635,0.81731766,5.266594,-0.009135299,6.117736,-0.12033369,8.641842,0.05548647,-0.15729189,2.3616958,-0.009652527,-0.012073626,5.482742,2.7874234,-0.10323249,0.053762227,0.21035834,-0.12966143,-0.0052000326,-0.10137636,0.9485572,-0.129297,-0.2334151,0.012591044,0.001347974,1.2394627,0.37673968,4.302367
