,models,stat,p value,hochberg_adjusted_p_value
20,logit_autoencoded_xgb_autoenc_supervised,6.846952317235349,2.8607138188417085e-11,2.031106811377613e-09
21,logit_autoenc_supervised_xgb_autoencoded,6.792902923220919,4.0067905428402516e-11,2.8047533799881763e-09
22,corHMM_xgb_umap_supervised,-6.735619173865559,5.7137337339788687e-11,3.942476276445419e-09
23,logit_autoenc_supervised_xgb_autoenc_supervised,6.565639001724473,1.6159228025123722e-10,1.0988275057084132e-08
24,logit_eigenvecs_logit_PEM,6.538470242555863,1.9044548105404648e-10,1.2759847230621114e-08
25,xgb_umap_supervised_xgb_autoencoded,6.287806082626055,8.458872848880678e-10,5.582856080261248e-08
26,logit_umap_xgb_umap,6.103837693421655,2.4549962727694417e-09,1.5957475773001372e-07
27,logit_umap_supervised_xgb_autoencoded,6.053004617911229,3.2810949984637612e-09,2.0999007990168072e-07
28,logit_umap_supervised_xgb_autoenc_supervised,5.879448676255335,8.706734886579208e-09,5.485242978544901e-07
29,xgb_umap_supervised_xgb_autoenc_supervised,5.807824547933392,1.2939784582055128e-08,8.02266644087418e-07
30,phylnn_fill_means_logit_PEM,5.765808146101197,1.6296350730474446e-08,9.940773945589413e-07
31,logit_autoencoded_xgb_umap,5.599335087296218,4.01098120678452e-08,2.406588724070712e-06
32,logit_umap_xgb_eigenvecs,5.512407194354259,6.36593005829111e-08,3.7558987343917546e-06
33,corHMM_xgb_PEM,-5.410128007527636,1.0881090022573341e-07,6.311032213092538e-06
34,corHMM_xgb_eigenvecs,-5.293907041726718,1.9812999148953082e-07,1.1293409514903257e-05
35,logit_autoenc_supervised_xgb_umap,5.176419075672175,3.592650992579115e-07,2.0118845558443043e-05
36,logit_umap_xgb_PEM,5.140048279927675,4.30997225528856e-07,2.3704847404087082e-05
37,logit_eigenvecs_logit_umap_supervised,5.096797804662866,5.344399485353027e-07,2.8859757220906345e-05
38,phylnn_fill_means_xgb_umap_supervised,4.961188744307583,1.0390926596722817e-06,5.5071910962630926e-05
39,xgb_umap_xgb_umap_supervised,-4.858062742533007,1.7060184212542448e-06,8.871295790522073e-05
40,logit_autoencoded_xgb_eigenvecs,4.8427171553591775,1.835310254172322e-06,9.360082296278842e-05
41,logit_umap_supervised_xgb_umap,4.708188841210195,3.453916873500153e-06,0.00017269584367500765
42,corHMM_xgb_umap,-4.61119624098514,5.3994750722098185e-06,0.0002645742785382811
44,logit_autoencoded_xgb_PEM,4.552683448685401,7.043736573874573e-06,0.00033105561897210493
43,logit_autoenc_supervised_xgb_eigenvecs,4.553340253221193,7.02285812165933e-06,0.0003370971898396478
45,logit_PEM_xgb_autoenc_supervised,4.451373623146555,1.108727063330963e-05,0.000510014449132243
46,logit_PEM_logit_umap,-4.356517116919299,1.682595794403878e-05,0.0007571681074817451
47,logit_autoenc_supervised_xgb_PEM,4.28974726298952,2.2467958187492184e-05,0.0009885901602496561
48,logit_PEM_xgb_autoencoded,4.081119265091701,5.4151824471282855e-05,0.0023285284522651627
49,logit_umap_supervised_xgb_eigenvecs,3.974534949550822,8.36969037478611e-05,0.003515269957410166
50,logit_eigenvecs_xgb_umap_supervised,3.810028915800151,0.00016085479411890918,0.006595046558875276
52,logit_eigenvecs_logit_umap,3.7387814519753144,0.00021195220808693587,0.0082661361153905
51,logit_eigenvecs_logit_autoenc_supervised,3.744639249884928,0.00020723271477559913,0.008289308591023965
53,logit_umap_supervised_xgb_PEM,3.6710906453237278,0.0002743671312363489,0.010425950986981259
54,xgb_eigenvecs_xgb_umap_supervised,-3.548467753599238,0.00043359964881706817,0.016043187006231523
55,phylnn_fill_means_logit_umap_supervised,3.500820163596914,0.0005162025240905804,0.018583290867260894
56,logit_umap_logit_umap_supervised,3.4399386693985488,0.0006432223561346755,0.02251278246471364
57,logit_PEM_logit_autoencoded,-3.3246473834774144,0.0009672003763803432,0.03288481279693167
58,logit_PEM_logit_autoenc_supervised,-3.2770869093907624,0.0011406616353018977,0.03764183396496262
59,phylnn_fill_means_logit_autoenc_supervised,3.0871067657220848,0.0021622688216305945,0.06919260229217902
60,xgb_PEM_xgb_umap_supervised,-3.059088333836317,0.0023699118490562183,0.07346726732074277
61,phylnn_fill_means_logit_autoencoded,3.017160710976481,0.00271503439604253,0.08145103188127589
62,logit_eigenvecs_logit_autoencoded,2.9890040243548124,0.0029720548891525593,0.08618959178542422
63,phylnn_fill_means_logit_umap,2.9003892080094706,0.003933203965640605,0.11012971103793695
64,xgb_umap_xgb_autoencoded,2.715112418506026,0.006913027207070666,0.18665173459090798
70,logit_PEM_xgb_eigenvecs,2.5710790933515026,0.010499703790724062,0.2204937796052053
69,xgb_eigenvecs_xgb_autoenc_supervised,2.576101387191495,0.010350918971223064,0.22772021736690742
68,xgb_PEM_xgb_autoencoded,2.5896268561775373,0.009959551115119793,0.22906967564775524
72,xgb_eigenvecs_xgb_autoencoded,2.5195366370632977,0.01214060837563952,0.23067155913715087
67,xgb_PEM_xgb_autoenc_supervised,2.595195260725127,0.009802308509963283,0.23525540423911878
71,logit_PEM_xgb_umap,2.5254842941237405,0.011940270703227996,0.2388054140645599
66,xgb_umap_xgb_autoenc_supervised,2.5956656164666985,0.00978912869211375,0.24472821730284372
65,logit_PEM_logit_umap_supervised,-2.6089713342991825,0.009422796437505617,0.24499270737514606
73,logit_PEM_xgb_PEM,2.47443364222931,0.013759676716599115,0.24767418089878407
75,logit_umap_xgb_umap_supervised,2.420341229845337,0.01595170043850551,0.25522720701608814
74,corHMM_xgb_autoenc_supervised,-2.4336573051379915,0.015385254136292747,0.2615493203169767
76,corHMM_xgb_autoencoded,-2.261295559708733,0.024278701172780807,0.3641805175917121
77,logit_autoencoded_xgb_umap_supervised,2.0958563943111335,0.03672445207235481,0.5141423290129673
79,phylnn_fill_means_logit_eigenvecs,1.8420825378744645,0.06620495871439687,0.7944595045727625
78,logit_autoenc_supervised_xgb_umap_supervised,1.8666472762099062,0.06268413068445831,0.814893698897958
90,xgb_autoencoded_xgb_autoenc_supervised,0.04681957488320931,0.9626804522783576,0.9626804522783576
81,logit_umap_supervised_logit_autoencoded,-1.5479700003774546,0.12242228995543891,1.2242228995543891
80,logit_umap_supervised_logit_autoenc_supervised,-1.5765135265065748,0.11569999677832549,1.2726999645615804
89,xgb_eigenvecs_xgb_PEM,-0.25581693298603053,0.798224027701817,1.596448055403634
83,logit_umap_supervised_xgb_umap_supervised,1.2749939967023225,0.2030532909847126,1.6244263278777007
82,logit_umap_logit_autoenc_supervised,1.301786284514278,0.19374051407699008,1.7436646266929108
88,xgb_eigenvecs_xgb_umap,0.3035286063462576,0.7616452585029083,2.2849357755087247
87,logit_autoencoded_logit_autoenc_supervised,0.4431819261855569,0.6578743428558689,2.6314973714234755
84,logit_PEM_xgb_umap_supervised,-0.8278932413027539,0.40822586167968755,2.857581031757813
86,xgb_PEM_xgb_umap,0.4447751835601429,0.6567233999938781,3.2836169999693903
85,logit_umap_logit_autoencoded,0.5981115069819138,0.5501048748699381,3.3006292492196287
