,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t11,-0.18485917,-0.22702934,0.029308142,-0.56923914,-0.041985016,7.8601103,-0.0037648266,-0.2995213,0.046488095,0.6713096,6.733638,1.2833693,0.5840805,17.824268,2.436161,3.250063,3.1873362,0.0016014106,-0.01737767,3.4752536,-0.037192535,2.4903474,12.008982,-0.17501393,2.984349,-0.18695933,0.035313703,8.701624,-0.009200361,8.579082,-0.355941,-0.55844605,-0.16087978,-0.4257194,2.942434,11.392806,0.52800584,0.33073837,-0.38746867,-0.063229166,-0.57582235,-0.23835635,0.0036082515,1.4424623,-0.23599587,18.946112
t12,-0.18794167,-0.22846895,0.029800925,-0.5784339,-0.041818015,7.9615602,-0.0065732775,-0.30623057,0.047215134,0.62154126,6.80806,1.2430727,0.5909981,18.05327,2.4691958,3.2747378,3.232757,0.001618741,-0.01769715,3.5918188,-0.038434535,2.5424864,12.22642,-0.17656997,2.9986901,-0.19206147,0.036031406,8.84762,-0.009463048,8.660247,-0.3617688,-0.57078177,-0.16392435,-0.43252656,3.0398846,11.567942,0.53282887,0.33716306,-0.39421466,-0.064951345,-0.5829552,-0.24131015,0.0038424607,1.4704354,-0.23978317,19.256586
t13,-0.15198632,-0.21740203,0.021127522,-0.44169876,-0.04339921,6.310259,0.51208603,-0.20060164,0.037308175,1.4334784,5.6253877,1.8756083,0.61300457,14.340838,2.0809584,2.8879933,2.460452,0.0013415081,-0.012250378,1.8908335,-0.020220652,1.4405406,8.8558655,-0.14586525,2.7244747,-0.10881282,0.025571201,6.6345944,-0.006389419,7.220224,-0.28295442,-0.37080485,-0.12211832,-0.32683328,1.7021258,9.00688,0.45532176,0.24371518,-0.30090585,-0.037009683,-0.46786422,-0.19308169,0.0011573097,0.8540772,-0.19283666,14.519086
t14,-0.17740764,-0.22353533,0.027983105,-0.5477935,-0.042897422,7.557209,0.050324157,-0.28239235,0.04492342,0.8064503,6.5421877,1.3633226,0.61708087,17.236113,2.3709993,3.1945965,3.0501003,0.001550605,-0.016474875,3.1715312,-0.034436177,2.2815945,11.456504,-0.17060333,2.9852998,-0.1746359,0.033643343,8.335084,-0.008658646,8.352016,-0.343473,-0.5286855,-0.1537288,-0.40783694,2.7117348,10.996022,0.51623255,0.31493184,-0.37178066,-0.057761956,-0.5580209,-0.23090154,0.0032344647,1.3574711,-0.22825705,18.162575
t15,-0.16287942,-0.22213063,0.024010811,-0.48541567,-0.041213006,6.8346853,0.30292234,-0.22755611,0.039986864,1.1245542,5.9752893,1.7002404,0.60494775,15.507013,2.131026,3.0527787,2.6669984,0.0014194351,-0.013674797,2.319534,-0.026204975,1.7040565,9.812108,-0.15656514,2.924908,-0.13484095,0.028269503,7.3020654,-0.007030866,7.683268,-0.30829933,-0.43451086,-0.13577354,-0.35440996,2.0041466,9.841089,0.48026222,0.26904956,-0.3237553,-0.044964463,-0.50445426,-0.20744984,0.002237201,1.0066602,-0.19770688,15.860664
t16,-0.1623293,-0.22497465,0.023770118,-0.47360656,-0.042051602,6.703981,0.36408395,-0.21972905,0.03913466,1.1713582,5.904831,1.705308,0.5593613,15.136132,2.148302,3.0342026,2.5736458,0.0014054966,-0.013361687,2.1295593,-0.023552548,1.6820645,9.532045,-0.154582,2.8462565,-0.12739289,0.027384095,7.1694527,-0.006533034,7.5885797,-0.29679233,-0.4184483,-0.13333906,-0.3461459,1.9595094,9.505392,0.47212192,0.26035467,-0.31757903,-0.041676205,-0.49545768,-0.20379627,0.0019045218,1.0269959,-0.19469532,15.444115
t17,-0.15638185,-0.21398963,0.009388106,-0.18275213,-0.04086198,5.336343,2.5721617,-0.05142391,0.03839765,5.9145455,2.8510218,5.09144,0.5866698,8.132727,1.3198745,3.5649278,2.7703445,0.0011846708,0.13017294,-0.0030790402,-0.071657866,-0.043547574,4.0203676,-0.11991287,2.562961,1.192961,0.01291818,3.495987,-0.00966867,6.7330375,-0.15969037,-0.37432906,-0.12760778,-0.13234189,-0.11898097,4.5440044,0.46357265,0.065831155,-0.07981471,-0.045515813,-0.35719568,-0.15851276,0.002255435,-0.020185675,-0.31533387,9.2279825
t18,-0.14697433,-0.20372885,0.028564615,-0.51144373,-0.03738645,7.0733466,0.006418174,-0.27380946,0.04112452,0.5974821,5.999964,1.3494035,0.7565021,16.009514,2.0195544,2.8318813,3.1458058,0.0014222128,-0.015663639,3.00729,-0.043921128,2.1841183,10.844852,-0.1512927,2.5537944,-0.16034754,0.030560803,7.68475,-0.0077836723,7.881739,-0.32158658,-0.46098828,-0.14100361,-0.3742601,2.4246325,10.370515,0.48441735,0.29001012,-0.3409205,-0.045536272,-0.52476066,-0.212555,0.0030572158,1.1571634,-0.22294311,17.087145
t19,-0.14730896,-0.20333447,0.027021525,-0.49221638,-0.037128277,6.879417,0.13240907,-0.25902522,0.039947942,0.6749695,5.820231,1.5112668,0.75056803,15.500388,1.9822888,2.7830296,3.0511758,0.001403901,-0.014953559,2.7484856,-0.0395406,2.0722966,10.344074,-0.147208,2.5571303,-0.15045893,0.028509619,7.38894,-0.0072962195,7.686506,-0.31064993,-0.4468533,-0.13657805,-0.36401254,2.2479808,10.024515,0.4757569,0.27787352,-0.33019918,-0.04228446,-0.5084639,-0.20565233,0.002402567,1.1471288,-0.22059934,16.444717
t20,-0.09041129,-0.18196346,0.027178735,-0.42275557,-0.034291234,5.9874687,0.2168842,-0.22806953,0.03336962,0.5811172,4.8829665,1.5426666,0.9605042,13.386762,1.6016589,2.1485472,2.7975802,0.001202599,-0.012862622,2.149177,-0.040167872,1.669912,8.8527975,-0.121371835,1.7905877,-0.110172786,0.02419641,6.1538243,-0.0064151636,6.829449,-0.26599658,-0.28242272,-0.11616452,-0.29700455,1.7265315,8.751362,0.41758332,0.22961079,-0.27774253,-0.019793773,-0.44849607,-0.17286742,0.0019306099,0.81561613,-0.21551485,14.094111
t21,-0.1943437,-0.2564743,0.023209458,-0.5818768,-0.047560368,8.145677,-0.0015255803,-0.25249875,0.046740413,0.93916893,7.618077,1.4607986,0.3852867,18.428389,3.0205178,3.8553042,2.3076284,0.0016689543,-0.016570339,2.6948287,-0.018423736,2.2726269,11.347455,-0.2071073,3.8302565,-0.1785082,0.03647128,9.069151,-0.006603729,8.456391,-0.36447537,-0.55378425,-0.16009213,-0.42555228,2.6881928,11.297021,0.5254183,0.33293378,-0.3954906,-0.045933507,-0.57768226,-0.24278611,0.002670408,1.671089,-0.14929992,17.985224
t22,-0.17676747,-0.235522,0.02134994,-0.42073527,-0.04684568,6.3655777,0.8031428,-0.19348545,0.038535405,2.2491007,5.3482523,2.317547,0.5097679,14.244774,2.020144,3.3005552,2.6685658,0.0014178322,-0.010881995,1.5030259,-0.015527356,1.1696101,8.5595045,-0.14432321,3.055156,-0.08989653,0.024580259,6.5075026,-0.008708936,7.736521,-0.27145797,-0.42468914,-0.13865876,-0.3192807,1.4929389,8.798085,0.48702803,0.22854951,-0.2943313,-0.05413636,-0.47972357,-0.20528026,0.0011904347,0.7113553,-0.22893119,14.6879635
t23,-0.16692023,-0.2326496,0.02026968,-0.39768243,-0.04643829,6.1412673,0.8740702,-0.17737307,0.037177674,2.3940465,5.1620283,2.4252882,0.5235905,13.646054,1.9757692,3.2730494,2.5548573,0.0013765577,-0.009890144,1.1972481,-0.014732971,0.98405796,7.9939857,-0.14100523,2.9992645,-0.07416263,0.023177797,6.1569858,-0.0084184045,7.5078425,-0.25911787,-0.39363846,-0.13340595,-0.2999648,1.2683237,8.360292,0.4755123,0.21243033,-0.27543622,-0.04719011,-0.4625234,-0.19783612,0.00090125384,0.6083926,-0.2238954,13.899819
t24,-0.15783803,-0.21563645,0.009894752,-0.19270396,-0.04233158,5.386752,2.5934014,-0.05714694,0.038906705,5.865554,2.927368,5.0440326,0.55004287,8.409522,1.3528192,3.6120703,2.757229,0.0012029774,0.0016428081,-0.0026645185,-0.067628525,-0.041040894,4.1460195,-0.118711926,2.5804513,1.126072,0.013308958,3.6018798,-0.00992647,6.831206,-0.1632791,-0.37663972,-0.12898614,-0.14166641,-0.10985576,4.71855,0.46957353,0.072045505,-0.09165482,-0.04796285,-0.3633202,-0.16271617,0.0020194235,-0.018876066,-0.31977493,9.516428
t25,-0.16208243,-0.21898288,0.01062867,-0.20708674,-0.04395658,5.473016,2.5841992,-0.065997094,0.039537497,5.7860765,3.085779,4.982347,0.5225446,8.836731,1.3867601,3.703337,2.76299,0.0012282135,-0.0006014659,-0.0022868356,-0.061400022,-0.03614338,4.3722568,-0.11851853,2.607715,1.0128359,0.014040572,3.7622824,-0.009823266,6.985411,-0.1690966,-0.3815881,-0.13249272,-0.1536788,-0.09500353,4.963979,0.47847793,0.079514734,-0.10509822,-0.053514425,-0.3732709,-0.1678705,0.0016101724,-0.01585082,-0.3234082,9.917121
t26,-0.16904397,-0.2192118,0.025768368,-0.5115534,-0.042186998,7.170278,0.19495293,-0.25353613,0.042284835,1.0086807,6.2472563,1.5230223,0.572366,16.272932,2.242754,3.1445298,2.8530636,0.0014816873,-0.015031696,2.7898028,-0.03135707,2.0541582,10.511013,-0.16337332,2.8719077,-0.15114741,0.030575972,7.716598,-0.007851638,7.9781623,-0.32354155,-0.47554827,-0.14367706,-0.37803307,2.3629556,10.301551,0.49293897,0.29072264,-0.3404777,-0.046260282,-0.5289341,-0.21835002,0.0027843656,1.1770002,-0.2098742,16.903511
t27,-0.17066894,-0.2190561,0.025751919,-0.5131668,-0.042532783,7.1871934,0.19771364,-0.2539619,0.04237939,1.0155323,6.287478,1.4982413,0.56969017,16.350584,2.2406418,3.1460695,2.8657932,0.0014878525,-0.015049084,2.8124752,-0.032266475,2.0596712,10.568216,-0.16415651,2.894074,-0.15242773,0.03086723,7.7526393,-0.007819492,8.00103,-0.3249031,-0.47844833,-0.14336073,-0.3793572,2.392199,10.33432,0.49403214,0.2926129,-0.34314388,-0.046619914,-0.53033984,-0.2192567,0.0027794926,1.1749959,-0.21009637,16.974628
t28,-0.14341438,-0.19537854,0.03320395,-0.5573663,-0.034004077,7.470533,-0.015333602,-0.32686296,0.044074163,0.03795316,6.082159,1.0614855,0.8681659,16.869661,2.0413773,2.5857205,3.6433604,0.0014822795,-0.017625436,3.9203055,-0.059879575,2.6463385,12.112531,-0.14630069,2.2242064,-0.18882933,0.033858363,8.343853,-0.008705708,8.136403,-0.34652478,-0.5038597,-0.1524637,-0.41122946,3.105856,11.224598,0.501448,0.3234808,-0.37610382,-0.05234969,-0.5525366,-0.22063513,0.0038946054,1.2924631,-0.2621321,18.871546
t29,-0.12661967,-0.16497903,0.036596477,-0.5488754,-0.025250386,7.136346,-0.034107465,-0.3624982,0.04215634,-0.018296534,5.4082117,0.7640314,0.8771742,16.002338,1.826529,1.9717057,4.042233,0.0013927016,-0.01816367,4.7795677,-0.0784348,2.9809363,12.5149145,-0.122072354,1.594807,-0.20819856,0.032616537,8.262701,-0.009569512,7.7351136,-0.3375315,-0.4806016,-0.15314952,-0.4093194,3.584798,11.027894,0.45545343,0.32401574,-0.38599637,-0.05576447,-0.52581877,-0.20646542,0.00518239,1.1619283,-0.29644445,19.181616
t30,-0.20281085,-0.23258573,0.005606303,-0.1445671,-0.030280476,6.019266,3.016593,-0.01848528,0.04310306,7.89488,1.4918339,7.208898,0.52366537,7.133259,1.2411557,4.3912153,3.7046144,0.0013674865,1.6126583,-0.0054410202,-0.14809427,-0.06713622,3.4240353,-0.11204183,3.1965585,1.9353071,0.010290903,2.8624954,-0.015471194,7.2584705,-0.14142454,-0.5278876,-0.16499107,-0.13043801,-0.20120786,3.6279917,0.54705477,0.038738996,0.12436065,-0.0924564,-0.3826416,-0.17256115,0.0026748204,-0.03792092,-0.4599338,9.338046
t31,-0.1349422,-0.22780354,0.016028505,-0.32832858,-0.045550633,5.5321765,1.1395148,-0.121283464,0.033769347,2.8571172,4.71811,2.7417011,0.65835536,11.815636,1.8340024,3.1578412,2.2593179,0.001259759,-0.0067993174,0.36232755,-0.009353906,0.31945726,6.3203554,-0.13490438,2.8570704,-0.0427299,0.019042516,5.035528,-0.008025058,6.9515557,-0.22721918,-0.31073788,-0.11973731,-0.23187825,0.43719393,7.1362705,0.4432631,0.1648849,-0.21120308,-0.024967898,-0.4123361,-0.17399001,0.004539704,0.35989746,-0.20021047,11.559979
t32,-0.16729249,-0.23627384,0.019759597,-0.39611092,-0.047276214,6.102009,0.94437677,-0.16976793,0.037039008,2.4054928,5.2124095,2.431928,0.5428849,13.600611,1.9648931,3.206989,2.528192,0.0013820177,-0.009647836,1.1995385,-0.008555793,0.8915178,7.9262366,-0.14282572,2.9885602,-0.07889022,0.023287654,6.126004,-0.008614214,7.5078783,-0.2593823,-0.3967952,-0.13170925,-0.29368654,1.2013357,8.363798,0.47323093,0.21267834,-0.27140966,-0.046904456,-0.4604861,-0.1966085,0.0009099796,0.60713357,-0.2185388,13.817156
t33,-0.121535785,-0.18693486,0.03145498,-0.51192033,-0.034004204,6.9069624,-0.0027467306,-0.2967929,0.039510872,0.15571299,5.5771785,1.2888228,0.889507,15.548853,1.8238965,2.3689325,3.5086515,0.0013921742,-0.01600113,3.3829408,-0.05888774,2.3838775,11.00219,-0.13708353,2.12716,-0.16398004,0.029459601,7.538631,-0.007270408,7.677483,-0.31704643,-0.44454774,-0.13909796,-0.37042728,2.5884287,10.381777,0.4725298,0.29094976,-0.33746183,-0.03900003,-0.5154451,-0.20310989,0.003350313,1.0971062,-0.24066064,17.322279
t34,-0.10517093,-0.18048406,0.028632578,-0.4609838,-0.034220632,6.32971,0.24436218,-0.2584898,0.035788417,0.49156234,5.123337,1.5125581,0.8894582,14.261877,1.6521726,2.287675,3.2103245,0.0013046488,-0.014251495,2.6904125,-0.051492464,1.9645658,9.707286,-0.12798414,2.004278,-0.13359581,0.025916886,6.7299967,-0.0059375428,7.162279,-0.2869392,-0.3798181,-0.12581028,-0.32608446,2.0880945,9.438693,0.44817045,0.2568677,-0.29986346,-0.025492586,-0.4761071,-0.18742028,0.0024356865,0.93834805,-0.22352254,15.58956
t35,-0.10314457,-0.18256493,0.028388944,-0.46966413,-0.035266098,6.4410844,0.14674768,-0.2585183,0.03747395,0.57137954,5.372799,1.3000193,0.8548939,14.717362,1.7079268,2.4009705,3.0866854,0.0012966534,-0.014664149,2.7227862,-0.04908768,1.9680474,10.008156,-0.13279368,2.0299945,-0.1345411,0.0276204,6.995537,-0.005801679,7.2985296,-0.29406148,-0.38647154,-0.12401254,-0.3373972,2.181996,9.554207,0.46049184,0.26471233,-0.30661422,-0.02493852,-0.48752722,-0.19425853,0.0023686863,1.005274,-0.2164019,15.79748
t36,-0.102509394,-0.18259925,0.028240073,-0.468154,-0.035377134,6.425007,0.14085552,-0.2572903,0.037428074,0.5767048,5.3725967,1.2985392,0.8583847,14.682731,1.7005479,2.4032104,3.072409,0.0012918948,-0.0146613065,2.707263,-0.04936308,1.9556903,9.968991,-0.13284566,2.0425632,-0.13322653,0.027508399,6.979992,-0.0058871326,7.2828283,-0.29357472,-0.3828136,-0.12351141,-0.33681566,2.1648312,9.530945,0.45980543,0.2641855,-0.30548832,-0.024024665,-0.48655123,-0.19397664,0.002329152,0.9955457,-0.21598707,15.745229
t37,-0.057433277,-0.16640118,0.021411195,-0.3419491,-0.033657588,5.0444508,0.5816225,-0.15847431,0.028791232,1.2526404,4.253756,1.799193,0.8929033,11.458496,1.293276,2.1685648,2.2937772,0.0010517316,-0.009575722,0.9946494,-0.037514724,0.8831861,6.771936,-0.11160065,1.6945025,-0.05066678,0.01900382,4.9549584,-0.0036721474,5.9631796,-0.22503318,-0.2056372,-0.091418825,-0.23384821,0.9138976,7.252463,0.38902605,0.18085873,-0.20926253,0.13618994,-0.38593882,-0.15235296,0.00025117406,0.45778212,-0.17098871,11.294066
t38,-0.1751002,-0.20289499,0.0028666556,-0.112678155,-0.01637592,6.060429,3.3922455,0.46416828,0.04169103,8.78519,0.7521025,8.035697,0.6319547,5.716498,1.2217143,4.389226,3.9390223,0.0013833136,2.2303786,-0.0073017986,-0.1886603,-0.08681611,2.3948655,-0.10895814,3.17944,2.3239088,0.007613434,2.234781,-0.015951313,6.5894256,-0.12184317,-0.48459142,-0.16074519,-0.098456256,-0.24584521,2.6476617,0.54841167,0.01373923,0.732491,-0.10788075,-0.3638916,-0.16208601,0.003762803,-0.049240988,-0.46293017,8.168458
t39,-0.19351546,-0.22408058,0.0038203096,-0.12779647,-0.021474177,6.1581874,3.1926026,0.025984075,0.043218747,8.47539,1.0355093,7.7800713,0.54373723,6.4542675,1.179659,4.486116,3.8795648,0.001396955,1.9739741,-0.0065318993,-0.17140359,-0.07878669,2.963734,-0.107191846,3.2042701,2.1288416,0.008675483,2.6271353,-0.016192393,6.997966,-0.13163182,-0.5396264,-0.16729644,-0.11330451,-0.22947113,3.1849856,0.5545622,0.025689006,0.42349657,-0.103687674,-0.38042375,-0.16889459,0.0030368406,-0.04261917,-0.48848835,8.886477
t40,-0.19177128,-0.22302572,0.0037116855,-0.12594323,-0.020963203,6.154408,3.1967957,0.058202296,0.043075275,8.494106,1.0098222,7.793799,0.54859275,6.3950286,1.1714562,4.477115,3.8800018,0.0013937938,1.9943441,-0.006568607,-0.1725039,-0.07946981,2.9240067,-0.106870376,3.1987638,2.1374037,0.008601802,2.6034555,-0.016219448,6.965195,-0.13061202,-0.53701127,-0.16693711,-0.111716844,-0.23136285,3.1447096,0.55391514,0.024623467,0.44381332,-0.104653105,-0.3791387,-0.16809452,0.0030241222,-0.04297663,-0.48843676,8.8291855
t41,-0.18787165,-0.21567738,0.0028363578,-0.119838275,-0.019524228,6.1256843,3.2457457,0.18019037,0.042870063,8.623451,0.89408946,7.8870625,0.56300664,6.1320076,1.1892086,4.471369,3.869358,0.0013911863,2.1003575,-0.006693629,-0.17959557,-0.082541935,2.7605066,-0.105296165,3.191179,2.2059488,0.00822608,2.450189,-0.01661264,6.8537874,-0.12707616,-0.52258337,-0.16625528,-0.10803072,-0.24068804,2.966827,0.553812,0.020151831,0.5231145,-0.1093042,-0.37285453,-0.16513105,0.0030723738,-0.04473705,-0.49106097,8.597512
t42,-0.1713926,-0.19511111,0.0023963882,-0.10711921,-0.015741205,5.9102387,3.4601943,0.61556214,0.040760934,8.779985,0.7300462,7.99108,0.6534295,5.41501,1.2533752,4.322358,3.9192524,0.0013531581,2.258108,-0.0068364837,-0.19349281,-0.08916603,2.2280524,-0.10907663,3.2027001,2.3661194,0.007446572,2.0862186,-0.016197646,6.386567,-0.116940886,-0.45239878,-0.1583262,-0.09352805,-0.25090212,2.5276692,0.540224,0.013312984,0.80058783,-0.10888027,-0.3539234,-0.15819944,0.0041207657,-0.05418865,-0.44525248,7.9027996
t43,-0.18847027,-0.21673349,0.003293241,-0.1187052,-0.01954676,6.04858,3.1797616,0.19061388,0.04203845,8.464089,0.9460213,7.6948977,0.5562706,6.095053,1.1722249,4.353733,3.8246903,0.001351529,1.9908721,-0.006237157,-0.17386375,-0.08274088,2.7928548,-0.105027325,3.2266314,2.1319473,0.008215096,2.488766,-0.016624508,6.73986,-0.1250412,-0.5078715,-0.16309081,-0.107934974,-0.23603691,2.9860196,0.54476845,0.022500739,0.47650966,-0.108978555,-0.3680356,-0.16408254,0.0029773866,-0.04745144,-0.48188552,8.594916
t44,-0.107779466,-0.16548425,0.0055390894,-0.07245621,-0.018305784,4.676006,2.922361,0.8157462,0.032324772,6.7404885,1.5004741,5.956078,0.8683543,4.6233735,1.0277505,3.0429857,2.8425918,0.0010004106,1.3840841,-0.006667236,-0.11282082,-0.09056552,1.9154205,-0.13295181,2.5036938,2.0301235,0.009631489,1.8868771,-0.010487963,5.14747,-0.11548278,-0.28438172,-0.09899106,-0.02771039,-0.23716782,2.365847,0.39416906,0.0119421305,0.36787853,-0.024009986,-0.28436446,-0.1203077,0.0045712767,-0.046016514,-0.27105144,5.8017855
t45,-0.102465585,-0.15224223,0.005497271,-0.06702956,-0.017423568,4.6534033,3.0314777,1.0101041,0.031733792,6.845249,1.3927593,6.0842,0.90630823,4.318852,1.081801,3.0315502,2.8885565,0.0009992558,1.4436653,-0.0069733867,-0.12157442,-0.09430863,1.6496863,-0.13694634,2.498225,2.174933,0.009381833,1.7035637,-0.009971159,4.985938,-0.1106485,-0.2573327,-0.09561257,-0.020434802,-0.24255861,2.1905148,0.3906357,0.0089767305,0.4895326,-0.023652341,-0.28027368,-0.117171586,0.0049221064,-0.049368154,-0.2556149,5.438799
t46,1.7073122,-0.08982847,0.049386054,-0.5297617,-0.015368832,6.9854717,-0.012015798,-0.3323221,0.031807985,-0.03635431,5.502362,1.3653961,4.232472,15.248778,0.5755259,-0.00042317618,4.6653557,0.0012310467,-0.015904402,2.637264,-0.15872622,1.2889711,9.873665,-0.13152927,-0.016218895,-0.07541351,0.03146166,5.965709,-0.0072478442,7.5787063,-0.35077396,1.0430981,-0.090907484,-0.21336538,1.051324,11.239066,0.38966557,0.23515965,-0.22034492,1.0353583,-0.51509726,-0.15054242,0.0043916274,0.35842082,-0.30894247,14.879942
t47,-0.14730893,-0.16401799,0.00095056597,-0.09242891,-0.012308138,5.852185,3.8755143,1.0980039,0.040513214,9.355819,0.4112464,8.561737,0.8088499,4.6536,1.4104884,4.478024,4.1036525,0.001405166,2.776131,-0.008465925,-0.22511396,-0.097787924,1.4849795,-0.11740742,3.126805,2.7319317,0.0069246325,1.5299594,-0.016284568,6.128282,-0.11036023,-0.40264392,-0.15887485,-0.07718027,-0.27564204,1.9537238,0.5453113,0.048444454,1.2855537,-0.11497743,-0.3421994,-0.15241334,0.005391836,-0.057719845,-0.4143834,6.997529
