,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t15,10.850425,11.20163,5.010745,6.6261163,5.822983,4.9908905,4.5327578,5.343485,4.7050343,6.0198007,5.3948393,6.8965435,3.7753606,5.793431,5.2627673,4.6362877,7.1935277,4.4872727,4.0878377,5.277906,4.3603907,5.824923,6.322291,5.9210787,4.3061543,4.9253287,4.145915,3.700276,5.0727367,3.511041,3.0629213,4.6056604,5.7062654,4.6131015,5.028195,4.3382506,2.4127958,4.978288,4.1795344,5.363989,6.54288,4.9266105,3.9829144,5.491907,5.4758677,5.0683117
t16,10.830478,11.20479,4.990399,6.649271,5.810099,4.971591,4.526828,5.3361287,4.71726,6.033323,5.412389,6.9339495,3.7996366,5.795032,5.232477,4.6485314,7.184247,4.4581213,4.060974,5.2480335,4.345852,5.8400083,6.3079543,5.9000325,4.318734,4.9282985,4.179474,3.672422,5.087947,3.5233338,3.0750954,4.5802164,5.7178307,4.6345162,5.034618,4.311847,2.38861,4.97104,4.220374,5.340736,6.534714,4.9540963,4.005014,5.4651175,5.4467425,5.0397477
t17,10.6926365,11.515172,4.8270607,6.951717,5.583874,4.919508,4.57594,5.0800605,4.9180408,5.989337,5.5446243,7.1426687,4.017246,5.7498426,5.005386,4.919893,7.166787,4.266224,3.8619452,4.9851565,4.1990685,6.0932927,6.1139927,5.6779933,4.6219606,5.150402,4.455829,3.4968786,5.3880763,3.6603453,3.184837,4.293194,5.7059937,4.8759203,5.0888095,4.0414925,2.1683414,5.0330477,4.407002,5.108218,6.2585216,5.0109305,4.3876805,5.29853,5.195943,4.8484893
t18,10.861628,11.128801,5.0449347,6.6203585,5.908403,4.9275503,4.4602294,5.4359083,4.659686,6.0794435,5.3724213,6.9104037,3.7677333,5.8094378,5.2484612,4.602102,7.139237,4.489823,4.0681067,5.2836685,4.327315,5.767966,6.3872232,5.9399166,4.239069,4.830251,4.120233,3.7205393,4.982817,3.4474716,3.020486,4.6519465,5.737037,4.531372,4.9933915,4.369152,2.4334326,4.905326,4.221492,5.3710074,6.6378136,5.001743,3.9095595,5.5025644,5.525621,5.0594783
t19,10.853106,11.154373,5.0219636,6.625456,5.8690295,4.9463463,4.493722,5.3903284,4.669822,6.0695367,5.4256306,6.9485583,3.7778265,5.8185577,5.2231293,4.6182313,7.174235,4.455775,4.04971,5.25178,4.3380985,5.81391,6.3491035,5.9349403,4.27583,4.880084,4.160892,3.6897259,5.027612,3.488295,3.0409298,4.601507,5.748537,4.577871,4.9999604,4.3305492,2.4002297,4.934466,4.2313104,5.336382,6.6019907,4.980584,3.9578376,5.4860444,5.4767365,5.0531015
t20,10.80649,11.190441,4.9421387,6.605984,5.748753,4.9984984,4.589093,5.3280334,4.7286644,6.02264,5.477374,6.979609,3.8023317,5.8120112,5.216339,4.630822,7.265495,4.419503,4.0659785,5.2285376,4.3993206,5.8673043,6.2178006,5.9099507,4.338654,4.95309,4.2224674,3.613008,5.1034675,3.6029627,3.1515892,4.542953,5.7423935,4.7206216,5.0705814,4.283787,2.3553786,5.028776,4.230793,5.3273387,6.507201,4.916126,4.021541,5.417744,5.360663,5.023472
t21,10.874884,11.091306,5.069096,6.6256647,5.958519,4.905865,4.423923,5.4376817,4.6373377,6.104071,5.3605914,6.8967514,3.7691264,5.8094196,5.2433205,4.5845795,7.0941043,4.4855914,4.0623703,5.2821937,4.309089,5.7428555,6.4400344,5.9388647,4.2013416,4.797212,4.1261907,3.7352197,4.980834,3.4066048,2.9798486,4.6644936,5.741699,4.457206,4.9592204,4.3697243,2.435588,4.83933,4.2418613,5.37957,6.6723547,5.0566025,3.9036698,5.5129037,5.5568304,5.0530734
t22,10.790448,11.269282,4.9349523,6.701228,5.728485,4.9781017,4.5621705,5.2631245,4.7707934,6.015436,5.4551463,6.9853644,3.8492131,5.7836914,5.1889615,4.694705,7.199153,4.4096327,4.02676,5.190573,4.334854,5.9071293,6.231019,5.8483157,4.390731,5.0010686,4.252852,3.6156688,5.1658835,3.584053,3.123801,4.505685,5.7139177,4.7332516,5.064461,4.2446012,2.3305988,5.0067406,4.2642336,5.29493,6.4571395,4.9551725,4.0880737,5.4150605,5.363224,4.9953165
t23,10.7775135,11.321786,4.9183373,6.7488728,5.686919,4.978382,4.56745,5.2121334,4.807761,6.0028157,5.459914,7.003866,3.8818076,5.7681327,5.1663036,4.738985,7.1849675,4.389733,3.9998033,5.159946,4.304119,5.945032,6.208117,5.8058896,4.4373994,5.046421,4.2863846,3.6022997,5.214063,3.6020436,3.1296248,4.467446,5.6983023,4.7751656,5.073489,4.2103257,2.3041196,5.0184355,4.2817235,5.2660947,6.4077015,4.96155,4.1383953,5.4061575,5.335225,4.977179
t24,10.711588,11.486549,4.847097,6.9234586,5.613597,4.925779,4.5894313,5.0946684,4.8942194,5.9785094,5.5434346,7.105011,3.9867957,5.753443,5.0400844,4.9171805,7.189872,4.2989883,3.8896751,5.011863,4.2086983,6.0606823,6.1435666,5.7053685,4.59438,5.1255994,4.4324436,3.5108395,5.364389,3.6599503,3.2008946,4.3179173,5.7242174,4.850812,5.1007023,4.077068,2.2011797,5.0626206,4.3819118,5.126592,6.279997,4.97901,4.3685517,5.306665,5.2233467,4.8761773
t25,10.695818,11.489492,4.8319626,6.934486,5.587726,4.9221287,4.576037,5.1002073,4.914928,5.9886913,5.540656,7.1313295,4.0103154,5.750807,5.013649,4.9103637,7.1699963,4.275238,3.868741,4.9941974,4.2023067,6.0781193,6.11661,5.6824994,4.598364,5.1392593,4.446744,3.5029585,5.359338,3.6592464,3.190429,4.3091025,5.707437,4.868437,5.0910397,4.0523324,2.178824,5.0396175,4.3999934,5.114856,6.2634854,5.005293,4.3466773,5.298996,5.2056813,4.85405
t26,10.850653,11.132903,5.0261073,6.6097145,5.884405,4.9409723,4.483285,5.4215474,4.6662626,6.072409,5.3943725,6.9253893,3.7683067,5.814361,5.2452254,4.600455,7.165841,4.479034,4.070986,5.278215,4.3481307,5.782604,6.360419,5.942862,4.2522593,4.8498635,4.132863,3.7008781,4.999065,3.4716396,3.0461013,4.6353526,5.7422614,4.5592475,5.009507,4.3585267,2.423963,4.9287634,4.2221313,5.365869,6.6206503,4.9822474,3.926081,5.4861197,5.502678,5.055541
t27,10.856834,11.129002,5.0433025,6.6342425,5.907862,4.9155583,4.4565015,5.4026017,4.6456537,6.0989094,5.4198627,6.9589915,3.7748387,5.8267913,5.2116237,4.6125407,7.1343246,4.4563975,4.0330687,5.2496142,4.318213,5.796553,6.3889294,5.943937,4.251278,4.859158,4.1489987,3.705899,5.0328465,3.4499416,3.0047493,4.608448,5.761249,4.5306463,4.9765363,4.3402257,2.4124525,4.8894906,4.2561307,5.329115,6.6376476,5.0198584,3.9612246,5.492469,5.5113335,5.0481186
t28,10.861773,11.092247,5.050382,6.6003966,5.9366736,4.919186,4.444702,5.465644,4.648036,6.090854,5.349358,6.8895698,3.7587724,5.80898,5.265382,4.5736885,7.1275644,4.504279,4.0867486,5.3048396,4.3385677,5.7339125,6.407011,5.950109,4.2050843,4.79121,4.1024184,3.7270694,4.949787,3.425352,3.0195153,4.6839013,5.7374606,4.494784,4.9933386,4.39077,2.4501889,4.881183,4.2209897,5.4002986,6.6662335,5.0195904,3.8762012,5.500802,5.550776,5.0582786
t29,10.853594,11.103869,5.03786,6.6007137,5.91877,4.9266167,4.4580774,5.460166,4.6560636,6.084205,5.360239,6.901287,3.7618408,5.8099256,5.261805,4.5799274,7.143089,4.499366,4.085747,5.2994146,4.346444,5.7477865,6.3882384,5.9487295,4.220147,4.806472,4.1088567,3.7157984,4.9547634,3.4412072,3.0358748,4.6727667,5.738506,4.518082,5.004851,4.3829694,2.4429712,4.901301,4.2213407,5.393487,6.6522155,5.004041,3.883363,5.49176,5.535157,5.055891
t30,10.763289,12.137255,4.8429155,7.33195,5.738152,4.8140798,4.519431,4.5423794,4.7627845,6.0109153,5.501088,7.2100058,4.117602,5.701107,4.9529805,5.113974,6.9706044,4.22117,3.7376747,4.777128,3.9594061,6.458547,6.267842,5.6979127,5.16652,5.454952,4.6046934,3.3943398,5.98464,3.5426378,2.9640331,3.8886313,5.7724833,4.8518887,4.9474397,3.9462955,1.8661045,4.7643676,4.6004553,4.9522576,6.3346562,5.269374,5.0533223,5.4109263,5.1790023,4.896788
t31,10.750689,11.332379,4.886247,6.765694,5.6809134,4.96254,4.572367,5.210967,4.811606,6.016087,5.4979734,7.0475016,3.9035923,5.7784133,5.1274714,4.7445784,7.1980095,4.3567357,3.974796,5.118795,4.305559,5.974655,6.174162,5.801751,4.4576077,5.0572467,4.3275094,3.5612338,5.2185073,3.6172414,3.1564767,4.4323473,5.7194185,4.7898498,5.071767,4.171734,2.2617824,5.0098987,4.325157,5.2346067,6.4002743,4.9858704,4.156878,5.3638453,5.293829,4.942456
t32,10.769266,11.29445,4.905733,6.721405,5.7004533,4.9776945,4.57556,5.2358866,4.7881746,6.016529,5.4838285,7.0177326,3.871437,5.783342,5.1647773,4.705515,7.207838,4.384077,4.0093255,5.160483,4.331836,5.9402347,6.192484,5.8320303,4.4209685,5.0332103,4.288803,3.5832608,5.1900315,3.6090686,3.1474125,4.4702573,5.7194495,4.771305,5.0728626,4.2101974,2.2961442,5.0122657,4.2945123,5.272309,6.433297,4.967932,4.1173964,5.387029,5.322393,4.9718437
t33,10.839957,11.150347,5.021472,6.6093545,5.8723493,4.921563,4.476698,5.4857287,4.661837,6.080647,5.4035788,6.9702177,3.7598894,5.828912,5.2335095,4.619834,7.184428,4.490895,4.055876,5.2797027,4.3388753,5.794787,6.3420625,5.9626374,4.2736,4.8558183,4.0958414,3.7020357,4.918143,3.4676294,3.0775683,4.6397414,5.759543,4.602042,5.0297294,4.378609,2.437834,4.9836364,4.2259636,5.3432016,6.631774,4.942793,3.8764014,5.4863496,5.511261,5.063031
t34,10.815564,11.162991,4.962894,6.5960965,5.788381,4.982805,4.560134,5.3649735,4.7040615,6.0412393,5.45707,6.967077,3.7855282,5.8179975,5.229354,4.6105328,7.243978,4.439848,4.074132,5.2501764,4.3970633,5.8370886,6.25234,5.929915,4.3062167,4.918845,4.188839,3.6354575,5.064584,3.568178,3.1299162,4.5755873,5.747932,4.676051,5.0591636,4.312194,2.3812394,5.003533,4.228408,5.3452406,6.5484023,4.929379,3.9839597,5.433122,5.4025035,5.0346866
t35,10.812523,11.182529,4.9567385,6.616907,5.7802963,4.987893,4.5646167,5.3445997,4.7191253,6.032948,5.456907,6.964097,3.7992222,5.8092012,5.223309,4.6255264,7.2352686,4.4308596,4.066938,5.237748,4.387238,5.8515544,6.249248,5.9103756,4.3206353,4.9331403,4.20482,3.630302,5.084869,3.5745783,3.1246073,4.5606585,5.737543,4.6799793,5.057865,4.29583,2.3678381,4.998991,4.232556,5.33771,6.5340343,4.937112,4.0034637,5.4298034,5.394672,5.0271397
t36,10.826268,11.151424,4.977528,6.590592,5.8084455,4.9789343,4.549449,5.3765645,4.693019,6.046241,5.448209,6.9563556,3.7776332,5.8193445,5.235337,4.6032543,7.2346244,4.4474277,4.077271,5.2586727,4.3931384,5.8238072,6.273676,5.937079,4.2910404,4.9033527,4.17722,3.6490772,5.052466,3.5524766,3.1126673,4.5888934,5.748407,4.651228,5.048055,4.3233852,2.3914025,4.989954,4.2223296,5.3518934,6.565435,4.935853,3.9712827,5.445906,5.420858,5.042836
t37,10.769504,11.250439,4.9050317,6.680097,5.7190037,4.976629,4.580649,5.274644,4.7661057,6.028118,5.494215,7.023788,3.856226,5.7965198,5.16947,4.6729,7.2299657,4.3849173,4.021747,5.1692266,4.3617163,5.9235706,6.1875014,5.8600326,4.394184,5.0054584,4.280931,3.575344,5.151052,3.6100924,3.1605496,4.484365,5.7378855,4.755577,5.071647,4.223678,2.2986612,5.007861,4.2979646,5.2825637,6.464563,4.968184,4.0815487,5.37754,5.3202844,4.9734116
t38,10.758611,12.188284,4.830682,7.3769274,5.756678,4.7994294,4.496326,4.4960427,4.747738,6.033093,5.5124884,7.235402,4.1309805,5.7046027,4.940127,5.175827,6.9515553,4.202767,3.698548,4.761768,3.9464574,6.4912457,6.274414,5.7035594,5.2110295,5.493551,4.6010933,3.3847837,6.0386996,3.5316734,2.9453342,3.8581872,5.766907,4.8569717,4.933825,3.9204788,1.840242,4.7429547,4.6103573,4.9296618,6.3374786,5.291015,5.124086,5.4253874,5.169057,4.8926845
t39,10.791336,12.242105,4.8416357,7.4198923,5.7566547,4.782452,4.5071797,4.4400616,4.728495,6.021018,5.501585,7.2338266,4.1035705,5.69367,4.9410863,5.179687,6.9153943,4.2063365,3.6837797,4.765506,3.927892,6.5265017,6.3152704,5.704659,5.2661705,5.5346885,4.6302624,3.391811,6.0903544,3.5046663,2.902008,3.8307772,5.7640033,4.8394046,4.915311,3.9126883,1.8144774,4.7171655,4.6301527,4.9032803,6.3293443,5.3109846,5.1630173,5.4454756,5.158427,4.8967404
t40,10.79807,12.204958,4.8571105,7.3802605,5.76009,4.7762403,4.538802,4.4746284,4.723648,5.990247,5.4880433,7.1953464,4.0853786,5.6740446,4.976746,5.1572275,6.934103,4.239102,3.721468,4.8022,3.9806938,6.47802,6.3102403,5.7233143,5.225916,5.497322,4.629847,3.3850808,6.0571322,3.5027974,2.9186015,3.894867,5.767439,4.819692,4.941003,3.9510226,1.8636777,4.756471,4.616757,4.944266,6.3427877,5.2722235,5.131832,5.44948,5.1732826,4.9096622
t41,10.787758,12.186384,4.8571463,7.371228,5.753615,4.7909117,4.5289717,4.4925466,4.735986,6.000447,5.4864035,7.2033668,4.1039705,5.681895,4.966319,5.138658,6.941347,4.232889,3.7298875,4.7805753,3.9550369,6.480047,6.298954,5.710626,5.2130384,5.486501,4.629979,3.3848653,6.039839,3.516684,2.9307716,3.8726678,5.7780457,4.831312,4.9400635,3.947421,1.8524326,4.7473264,4.621589,4.9434175,6.3440185,5.2817774,5.1079664,5.435051,5.1801023,4.91016
t42,10.77423,12.2163925,4.837065,7.3980856,5.7691894,4.7829657,4.500717,4.4795938,4.7293544,6.029555,5.503908,7.2363825,4.1239324,5.6940594,4.945595,5.190227,6.932523,4.2067857,3.687891,4.760604,3.940265,6.507836,6.2962465,5.7106733,5.236182,5.5104785,4.614865,3.3766258,6.0554233,3.5129406,2.9226785,3.8491964,5.7715096,4.8438306,4.9278145,3.91634,1.827334,4.729198,4.623983,4.922368,6.3460045,5.3030806,5.143818,5.442857,5.171149,4.901116
t43,10.7932205,12.184554,4.8600683,7.360453,5.7390423,4.796856,4.5391836,4.490931,4.743431,5.989576,5.489218,7.1922917,4.0910544,5.682204,4.9747815,5.1283107,6.956549,4.240042,3.7401214,4.803029,3.9858227,6.463258,6.2991753,5.711646,5.2095337,5.4826345,4.6242046,3.3998659,6.042689,3.5194714,2.9380383,3.902285,5.7691875,4.826174,4.949839,3.9560935,1.881009,4.7749505,4.6010294,4.9448605,6.3302436,5.2555094,5.110832,5.4290767,5.167752,4.9014697
t44,10.762898,12.217398,4.8257422,7.4007955,5.7420692,4.806718,4.493429,4.452738,4.753783,6.038911,5.523695,7.2485213,4.104892,5.714714,4.935576,5.1963243,6.957705,4.194091,3.6793642,4.7894845,3.9697804,6.500832,6.281183,5.7034416,5.2414074,5.5226736,4.5908003,3.406203,6.0851593,3.5312157,2.9412954,3.8709607,5.7491984,4.855958,4.9293513,3.9026735,1.852832,4.7575626,4.5919294,4.9009233,6.316837,5.2768984,5.163428,5.419791,5.1433644,4.8753443
t45,10.758711,12.251254,4.8156896,7.4320955,5.7384663,4.8122625,4.4796424,4.409993,4.756218,6.056306,5.5375414,7.272085,4.0948467,5.7276525,4.924113,5.230711,6.960102,4.178066,3.6509607,4.7993293,3.9783957,6.519943,6.2830367,5.7037754,5.2736773,5.556153,4.5791984,3.4175608,6.1322594,3.5323503,2.9378247,3.8669271,5.7362866,4.86152,4.919997,3.876192,1.8508652,4.75923,4.5817175,4.868988,6.3045707,5.2763906,5.2106996,5.41528,5.1218467,4.860519
t46,8.644408,0.32262328,4.8254576,10.407864,5.2060404,5.886775,-0.2083804,3.2420807,3.5493543,6.3047748,5.720084,6.763132,4.881619,4.1325274,4.9170747,4.889447,6.4120803,5.6966267,3.2060847,4.435879,4.445283,5.853769,7.8141127,5.0232825,3.0169318,4.3826227,4.0785747,3.948958,5.542898,2.8566897,2.9627652,4.8597145,4.8957977,3.6378899,5.5595136,2.0481646,2.151433,3.6326165,4.7755876,4.6634254,4.361037,4.9420333,4.8322315,5.296302,7.3082833,3.9394906
t47,10.75039,12.262391,4.8058763,7.4375453,5.7709484,4.785735,4.456694,4.428987,4.7355633,6.0755367,5.535469,7.2859426,4.139882,5.7209597,4.911991,5.265792,6.9307227,4.1663623,3.628924,4.7538733,3.936927,6.541604,6.2847757,5.705048,5.277494,5.5465574,4.5831447,3.3847508,6.118903,3.5178719,2.919719,3.8276427,5.748268,4.8673854,4.910364,3.8695002,1.8077083,4.7205644,4.608966,4.8865285,6.328361,5.3160906,5.220813,5.4407005,5.1456237,4.8758206
t48,10.729946,12.272884,4.772507,7.46418,5.778683,4.784569,4.414232,4.4149466,4.7374115,6.12441,5.569528,7.337573,4.1455503,5.7464757,4.88387,5.3406005,6.926572,4.1273236,3.5669935,4.746629,3.9328594,6.564841,6.2786274,5.7080445,5.28325,5.5773067,4.551281,3.385133,6.1384087,3.5171514,2.917994,3.8176303,5.72345,4.8819704,4.892578,3.8193362,1.7902828,4.7094607,4.6024623,4.849122,6.3194437,5.329319,5.2511973,5.44193,5.125644,4.854196
t49,8.66554,0.2967444,4.8591337,10.429094,5.226782,5.85675,-0.19397473,3.2661502,3.5385425,6.307255,5.6917615,6.78609,4.8560214,4.1520977,4.9404774,4.865237,6.4150248,5.67247,3.2392352,4.4430013,4.4613566,5.8835707,7.824879,5.0497093,3.0007112,4.364697,4.1130257,3.9177153,5.549849,2.889546,2.9517946,4.832487,4.8905725,3.6095963,5.591832,2.0763865,2.168882,3.6025121,4.7784796,4.675435,4.362897,4.936607,4.8566074,5.3161187,7.295037,3.94573
t50,10.710395,12.262136,4.758815,7.4532185,5.7388487,4.8155518,4.405792,4.411962,4.7762814,6.121939,5.597852,7.33543,4.1419516,5.769857,4.869882,5.3350544,6.9612293,4.1133556,3.575361,4.7674117,3.9566736,6.5442657,6.245856,5.6879325,5.2802877,5.570056,4.5235925,3.4217472,6.1456122,3.5498056,2.9500103,3.8307185,5.7012305,4.907523,4.9087453,3.823837,1.8216243,4.746183,4.563151,4.849417,6.276482,5.2945986,5.2556667,5.4098253,5.093462,4.8211756
t51,10.688002,12.276287,4.7348156,7.462359,5.759519,4.7981486,4.3673167,4.4302382,4.7702045,6.153343,5.615936,7.3592916,4.1929126,5.777128,4.8429356,5.364884,6.936669,4.085116,3.5509496,4.7232733,3.9167316,6.5665736,6.232587,5.680523,5.2882557,5.563808,4.5128765,3.3990057,6.132989,3.5475447,2.9416974,3.7841222,5.7006364,4.929556,4.899165,3.8058548,1.7799691,4.7136145,4.5783424,4.860862,6.278451,5.328009,5.2686563,5.4250317,5.1019626,4.8208847
t52,8.68368,0.2863127,4.8563294,10.436207,5.2311444,5.848762,-0.15818483,3.2835834,3.5286503,6.300263,5.697792,6.802835,4.8429513,4.1574717,4.944592,4.8598456,6.41207,5.654633,3.2459257,4.460283,4.483371,5.891032,7.818477,5.065995,3.0056717,4.3453536,4.114006,3.9316232,5.547881,2.8868525,2.944625,4.831221,4.8866115,3.6000926,5.599043,2.0883982,2.168398,3.6002803,4.7787876,4.6891413,4.3500943,4.942519,4.8621945,5.3190885,7.284571,3.9551885
t53,11.314439,5.2920704,6.665845,3.4487193,3.5471578,5.2421613,5.7831855,5.9357266,6.3701997,4.312858,3.374541,6.795415,4.9336452,3.841815,5.3904705,5.433096,6.465589,4.5150723,4.2305264,5.077089,3.3920028,5.158106,6.580994,4.0508904,3.0568063,4.0265765,4.8996806,4.6191287,4.924191,3.5446198,2.4847338,4.356971,4.5551033,4.057966,5.3639708,4.7885804,2.8426123,5.3029594,4.9766264,4.9125156,4.7808185,4.705001,4.5819116,5.364822,5.303654,3.9615436
