,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t164,0.06495689,0.25006115,12.467412,0.037900344,3.2109714,10.770374,-0.14403547,14.471424,0.7864462,6.355032,3.5832036,-0.015864948,-0.20417559,0.24940658,3.2119472,1.0720986,-0.04263976,8.625925,-0.4074705,3.6033158,0.2316526,12.585709,9.609789,-0.0810725,-0.3349913,-0.5722537,1.5882758,10.455294,0.7699007
t267,0.035862137,0.28245428,12.310768,0.040545154,3.4317548,10.8674555,-0.02776952,14.902571,0.005562456,6.5701323,3.9170737,-0.014931026,-0.23045002,0.26812962,3.293285,0.05090196,-0.008326283,9.507646,-0.40861183,4.2030053,0.24317695,14.0511,9.871407,-0.054715425,-0.34902388,-0.594825,1.6453873,11.577307,0.7841919
t268,0.035726205,0.28255025,12.308393,0.04051578,3.4302604,10.872579,-0.028602505,14.903761,0.005413402,6.5703845,3.926543,-0.01492614,-0.23016727,0.26793042,3.29343,0.048767723,-0.008580765,9.508122,-0.4088435,4.205726,0.24320608,14.057102,9.874391,-0.05499209,-0.34916908,-0.5946313,1.6330673,11.571886,0.7842031
t107,0.2226834,0.04085773,13.515131,0.0130379805,1.0582994,9.823015,-0.8233002,10.086669,6.706334,3.7342966,1.5691162,-0.02220732,-0.10117068,0.086498894,2.7280781,8.9165,-0.23767379,2.8238955,-0.41165295,0.26024503,0.14400946,3.6518378,7.673093,-0.26931038,-0.29618764,-0.40106323,1.1123133,2.2130075,0.7401605
t89,0.24520385,0.32133338,13.564301,0.005462522,0.22444965,9.643304,-0.98169917,9.060852,8.235564,2.734626,0.9017854,-0.023047175,-0.0796872,0.052653972,2.6643114,11.1983595,-0.30035642,1.2499406,-0.40642115,-0.00043211927,0.10864774,1.0088904,7.1463056,-0.3000195,-0.290209,-0.3638535,0.9735112,-0.008487967,0.750414
t59,0.23267765,2.5928385,13.852218,0.57351905,-0.06009646,8.995767,-1.1968628,8.2852,9.706415,1.732971,-0.006023097,-0.02269415,-0.08950384,0.012039526,3.1493204,13.926321,-0.37682936,-0.12727295,-0.41957158,-0.000935106,0.093704574,-0.19148754,6.7994075,-0.28602841,-0.3332096,-0.2964405,1.0356185,-0.2280412,0.7864159
t53,0.21166569,0.044957746,12.764619,0.009778125,0.8907811,9.240409,-0.75339985,9.856853,6.1859694,3.5657043,1.3075538,-0.02086682,-0.08563268,0.10496421,2.820369,8.468881,-0.23120026,2.5529854,-0.39637494,0.43893063,0.14416854,3.4370637,7.3012376,-0.24488315,-0.28363436,-0.38250044,1.0735663,2.0495617,0.7177395
t140,0.17576915,0.15478498,13.978618,0.01755935,1.7045631,10.992564,-0.62353075,13.095085,4.487951,5.012092,2.5552864,-0.022264559,-0.13043462,0.18408242,3.5092485,6.33506,-0.16077751,5.6487665,-0.44931892,2.1100757,0.1985651,7.902882,9.097663,-0.2011368,-0.33788598,-0.484709,1.4843385,5.9431105,0.8538743
t152,0.05037214,0.30559376,13.093599,0.032055244,3.2161932,11.676174,-0.11466364,16.096865,0.007798042,6.703749,3.9393523,-0.017281717,-0.19484927,0.29726487,3.9809868,0.7805191,-0.011589038,9.856962,-0.4504671,4.669392,0.2685037,14.326615,10.341808,-0.05865718,-0.3671297,-0.60455567,1.8189112,11.735597,0.8772655
t153,0.1586938,0.17837323,13.874004,0.019512905,1.9469308,11.110117,-0.55050254,13.558034,3.842741,5.301309,2.7997327,-0.021570185,-0.13886838,0.1997468,3.5874956,5.470001,-0.13705263,6.308871,-0.44975933,2.4964035,0.21033858,8.900421,9.305238,-0.17922394,-0.34287474,-0.50299174,1.5438722,6.834646,0.8557828
t224,0.05535318,0.3089879,13.062647,0.033158977,3.1919155,11.594426,-0.11817245,16.136992,0.007970784,6.833224,3.9939501,-0.017310511,-0.1976242,0.29865798,3.9267778,0.74216676,-0.015406007,9.884853,-0.45086384,4.7106595,0.2684724,14.299577,10.323844,-0.0566813,-0.3682216,-0.6029655,1.8160106,11.618828,0.8732317
t225,0.056726802,0.3084159,13.11252,0.033117767,3.1983669,11.610928,-0.12463583,16.133045,0.02292052,6.8256726,3.9857202,-0.01737571,-0.1977362,0.2972811,3.9150584,0.7810388,-0.015322985,9.870712,-0.45232603,4.6819243,0.26928386,14.2651415,10.317035,-0.057449117,-0.36751714,-0.6039798,1.828483,11.619569,0.87340975
t201,0.054864034,0.30736786,13.090498,0.03305469,3.182861,11.632945,-0.12383687,16.124613,0.00074493914,6.8343835,4.005064,-0.017281618,-0.19724806,0.29813376,3.9644754,0.7720064,-0.016418973,9.857337,-0.45323735,4.7569003,0.26938546,14.324434,10.327622,-0.05817953,-0.36888438,-0.6041355,1.8044841,11.639493,0.8739546
t165,0.14308542,0.19807883,13.767866,0.0212485,2.1790156,11.196331,-0.48888287,13.959071,3.264573,5.5648336,3.0209272,-0.020960493,-0.14717251,0.2137739,3.6428444,4.7184772,-0.11688302,6.865322,-0.44953546,2.8521857,0.22054847,9.775055,9.489699,-0.16020693,-0.3476726,-0.51750743,1.5850585,7.6103106,0.8567688
t207,0.0688783,0.27683198,13.347607,0.029628567,3.0496168,11.6512575,-0.22837175,15.792952,0.847962,6.57606,3.8624473,-0.018009448,-0.17131926,0.28227878,4.0242834,1.8383375,-0.031135859,9.264003,-0.45289442,4.189311,0.26476577,13.414631,10.226932,-0.09448407,-0.37020004,-0.5801945,1.7678952,10.844469,0.8775317
t227,0.053968556,0.30058068,13.203181,0.03216956,3.2747502,11.715494,-0.14647096,16.235607,0.17494501,6.8563175,4.014677,-0.017287834,-0.18723544,0.29995772,4.122674,1.1144252,-0.013680026,9.8506155,-0.4550673,4.564947,0.27510846,14.334519,10.443917,-0.07062635,-0.37729684,-0.5941966,1.8112088,11.607584,0.8833871
t228,0.051469512,0.303072,13.188811,0.032449175,3.3067768,11.71472,-0.13762201,16.290333,0.077738136,6.8564844,4.0300922,-0.017176544,-0.18984552,0.30174088,4.139887,1.0413166,-0.011030369,9.919127,-0.45571396,4.623823,0.27612954,14.44148,10.4532995,-0.06636913,-0.37884095,-0.5957529,1.8489997,11.713002,0.8843498
t202,0.05240497,0.30396283,13.178677,0.03228874,3.2770076,11.672261,-0.13821352,16.293535,0.04988222,6.8299365,4.055008,-0.01716456,-0.18853904,0.30324134,4.1223154,0.98579764,-0.010301401,9.906299,-0.45596576,4.6376004,0.27590865,14.421251,10.465,-0.06640188,-0.37712425,-0.59665716,1.8377109,11.700247,0.8854022
t186,0.05322407,0.30365375,13.175669,0.032308627,3.28562,11.676295,-0.14094979,16.287022,0.044708647,6.8339295,4.0377364,-0.01732793,-0.18802337,0.30587453,4.140646,1.0238187,-0.009289793,9.906767,-0.4579818,4.6388407,0.27897698,14.43959,10.467214,-0.0670099,-0.37313,-0.5969945,1.8561885,11.664287,0.88808835
t198,0.054729488,0.30511683,13.254589,0.031200863,3.3152997,11.756753,-0.15895236,16.285961,0.0009538699,6.941507,4.0471487,-0.01760114,-0.18732181,0.30252457,4.1109033,1.0550258,-0.009956567,9.924924,-0.45689005,4.70912,0.27625832,14.480099,10.565807,-0.07191115,-0.37809637,-0.5945713,1.7877895,11.799504,0.8918823
t274,0.052963153,0.30747017,13.21182,0.031214982,3.3553808,11.833011,-0.15819512,16.311754,0.0010911826,6.8954754,4.0939007,-0.017557193,-0.1858847,0.30333057,4.1306767,1.0704101,-0.006843929,9.993495,-0.4574209,4.6879454,0.27507,14.56094,10.58006,-0.07519049,-0.38077784,-0.59296113,1.8090025,11.858711,0.8943974
t275,0.053127345,0.3075571,13.212204,0.031217735,3.3554842,11.830697,-0.15794803,16.313475,0.0011051631,6.8980913,4.0922556,-0.01755704,-0.18574739,0.30335468,4.129716,1.0703537,-0.0068946173,9.993772,-0.45745018,4.686232,0.275085,14.559569,10.580997,-0.075107664,-0.3808594,-0.59297013,1.8092264,11.857913,0.8943492
t195,0.11683607,0.23042507,13.669414,0.023743639,2.5782752,11.4497175,-0.4038152,14.804423,2.2911794,6.1014886,3.436979,-0.020236421,-0.15274394,0.24612977,3.8719873,3.680954,-0.078249626,7.898957,-0.4539625,3.447442,0.2417242,11.4414,9.979711,-0.14087027,-0.3636108,-0.5401954,1.6683975,9.027551,0.8775378
t194,0.08464966,0.2676104,13.444382,0.02737311,2.954597,11.627671,-0.2828143,15.579596,1.1309123,6.519198,3.7764628,-0.018767992,-0.16449495,0.27578172,4.0066767,2.3125021,-0.04192962,8.953582,-0.45473754,4.0543566,0.2598689,12.983441,10.2524605,-0.10762562,-0.3684008,-0.5689225,1.7421837,10.473724,0.8820971
t168,0.14842796,0.19232872,13.878175,0.020416081,2.1355152,11.2537565,-0.52326876,13.997967,3.4331515,5.582113,3.0246847,-0.021398501,-0.14015995,0.21740977,3.7395456,5.125337,-0.117854014,6.7858763,-0.45303506,2.7559142,0.22206499,9.728627,9.602706,-0.1756901,-0.35333842,-0.509615,1.5793362,7.5002146,0.8719878
t139,0.13616784,0.20617333,13.723349,0.021995537,2.2984676,11.252831,-0.46529937,14.177484,3.029153,5.7507353,3.192819,-0.020736583,-0.14594479,0.22224367,3.7607706,4.4456244,-0.100733615,7.1884437,-0.44900802,2.964622,0.22681107,10.333513,9.661926,-0.159041,-0.35725126,-0.51989424,1.6101966,8.069268,0.8615328
t90,0.2578407,0.02748946,14.218847,0.0065904865,0.2883394,10.121559,-0.96773136,10.226726,7.9171505,3.2500412,1.1855247,-0.024947647,-0.07784316,0.09299492,3.0068753,10.747218,-0.28173497,1.9989594,-0.4347417,-7.824964e-05,0.1306838,2.4141364,7.7018943,-0.30869156,-0.30562705,-0.38483524,1.1158836,1.0020607,0.8129341
t80,0.26654026,0.24182385,14.151329,0.0023948345,-0.031212172,9.872601,-1.054122,9.48672,8.740206,2.6526008,0.85370094,-0.025043238,-0.068752326,0.066554315,2.863639,11.941255,-0.31655726,1.035981,-0.42380473,-0.0004697203,0.1100118,0.8143593,7.3474193,-0.32226762,-0.3000787,-0.36016306,1.0269208,-0.027171345,0.8033094
t81,0.26595065,0.5565007,14.245052,0.0010423841,-0.042972274,9.82293,-1.0882854,9.41903,8.985694,2.5411339,0.7161382,-0.024998082,-0.07259586,0.05892223,2.920843,12.372169,-0.32839334,0.78547263,-0.4275699,-0.00055684644,0.10807495,0.4275038,7.3118215,-0.3216401,-0.3071114,-0.35185674,1.0359449,-0.05686688,0.8098693
t183,0.080753304,0.23644853,13.459137,0.03335135,3.025495,11.221581,-0.23180634,14.982199,1.7515569,6.4255633,3.5268471,-0.017575933,-0.18654309,0.24838208,3.565949,2.2340765,-0.07255976,8.262466,-0.4371959,3.45701,0.24426696,12.137309,9.915792,-0.104549505,-0.36125222,-0.5844224,1.6931527,9.962892,0.8066681
t273,0.05192798,0.2762,13.30895,0.037388626,3.341128,11.411143,-0.098760225,15.783001,0.6455264,6.844874,3.8803651,-0.016446592,-0.20838776,0.2764154,3.730913,0.97812825,-0.039675128,9.279222,-0.44322413,4.098219,0.26266927,13.752862,10.268327,-0.07195582,-0.37439024,-0.6105702,1.719584,11.332658,0.81790495
t283,0.05190136,0.2760327,13.3096285,0.03739321,3.341391,11.409455,-0.099038824,15.78266,0.6459739,6.8419347,3.8800178,-0.016439574,-0.20833607,0.27640018,3.7324023,0.9789041,-0.03976741,9.276312,-0.44321138,4.0996842,0.26265025,13.749336,10.267177,-0.07189477,-0.3744044,-0.6107029,1.7202121,11.331706,0.8178857
t284,0.051895525,0.276037,13.309816,0.037390903,3.3410408,11.409282,-0.09901099,15.782566,0.6459092,6.8421097,3.8796284,-0.016441954,-0.20834915,0.27641606,3.7333636,0.9787993,-0.039746594,9.276345,-0.44324002,4.099584,0.26266405,13.74978,10.267547,-0.07186046,-0.3744063,-0.6107357,1.7208819,11.332613,0.8178999
t291,0.059968114,0.28912506,13.282711,0.036974546,3.3501482,11.5476265,-0.08705119,15.809499,0.55533934,6.9389143,3.8013983,-0.017693544,-0.22202167,0.2788203,3.571138,0.99489266,-0.033030022,9.517454,-0.4419324,4.046271,0.26053664,13.831018,10.472419,-0.07369591,-0.36789906,-0.61430854,1.8201282,11.459237,0.8384871
t292,0.059968118,0.28912506,13.282712,0.036974538,3.350147,11.5476265,-0.08705114,15.809497,0.55533993,6.9389133,3.801398,-0.017693538,-0.22202164,0.2788203,3.571137,0.9948915,-0.03303004,9.517453,-0.44193232,4.046271,0.26053658,13.831019,10.472419,-0.07369587,-0.3678991,-0.61430854,1.8201269,11.459235,0.83848697
t216,0.058143876,0.28906906,13.239197,0.03681644,3.3426397,11.557515,-0.0819372,15.790488,0.56754863,6.959004,3.7921698,-0.017608292,-0.22106017,0.277716,3.564982,1.0072122,-0.033446632,9.529767,-0.44101447,4.056506,0.26010832,13.810228,10.452054,-0.07237949,-0.36829033,-0.6160695,1.7981464,11.426477,0.83690125
t189,0.11888699,0.21162704,13.716828,0.028092278,2.620082,11.230909,-0.34239042,14.234042,2.7655697,6.0709434,3.2039804,-0.020138863,-0.18322836,0.21804085,3.3465521,3.713877,-0.10461118,7.3895516,-0.4416037,2.911217,0.22832076,10.735526,9.843493,-0.14588353,-0.35615578,-0.55073905,1.6103423,8.524082,0.82126474
t254,0.058040857,0.28884986,13.156953,0.037220545,3.268042,11.51366,-0.09354645,15.745458,0.52865136,6.8640175,3.7707927,-0.017389681,-0.21244323,0.28606325,3.536942,0.82178915,-0.038782056,9.3701105,-0.43982816,4.13871,0.2562041,13.80775,10.340818,-0.07005469,-0.36653337,-0.61388266,1.7319362,11.338178,0.83840543
t255,0.058270246,0.2887368,13.154958,0.03715847,3.2782261,11.523779,-0.09508199,15.747166,0.5309427,6.860531,3.7756429,-0.017449537,-0.21274847,0.28623402,3.534164,0.83444643,-0.038952876,9.370048,-0.43960544,4.1382036,0.25625452,13.801773,10.351053,-0.070642,-0.36634293,-0.6132318,1.7336475,11.338001,0.838893
t141,0.13886087,0.17666519,13.811591,0.024751136,2.3142753,11.05042,-0.45305607,13.524926,3.683514,5.6154065,2.933431,-0.020743953,-0.16414106,0.19301103,3.2406235,4.8187175,-0.1357083,6.444624,-0.4399616,2.4130893,0.21216172,9.351952,9.452941,-0.17527024,-0.3502682,-0.52421874,1.4942038,7.241195,0.81232417
t95,0.15927015,0.13174327,13.791458,0.019029763,1.9310191,10.708878,-0.55298436,12.513754,4.611478,4.988012,2.52094,-0.020931222,-0.13506013,0.16103034,3.1583478,6.1385827,-0.16624756,5.2880373,-0.43380526,1.7731446,0.19801836,7.6457696,8.940724,-0.21151069,-0.33051577,-0.48593265,1.2854456,5.657375,0.7883721
t176,0.13028574,0.19064718,14.053541,0.025276737,2.5089307,11.372915,-0.4279069,14.193192,3.3666162,5.9520626,3.2121384,-0.021408342,-0.17180519,0.20393817,3.5622678,4.2988677,-0.11797423,7.1367044,-0.45280522,2.835055,0.23152055,10.321088,9.859386,-0.16434021,-0.35010773,-0.55754274,1.57606,8.196837,0.83462864
t177,0.12991619,0.19142804,14.034455,0.025305219,2.490198,11.380031,-0.42575696,14.188296,3.3471649,5.9518223,3.221676,-0.021397352,-0.1711287,0.20502095,3.5679939,4.2647805,-0.11731262,7.1525545,-0.4520794,2.8565464,0.23095743,10.35028,9.856899,-0.16424856,-0.3497485,-0.5580928,1.5756288,8.219133,0.83495456
t174,0.06330835,0.2752932,13.4999075,0.034784902,3.2312214,11.72817,-0.14106728,15.831149,1.0046649,6.8583302,3.8646917,-0.018977486,-0.21079761,0.27211803,3.8050885,1.271032,-0.042120084,9.408027,-0.45081717,4.129268,0.26298684,13.760202,10.475505,-0.08758255,-0.36351952,-0.62503695,1.7824304,11.358391,0.851902
t188,0.06606207,0.27177605,13.572993,0.034735803,3.278814,11.663749,-0.15227933,15.867123,0.95362926,6.8548746,3.8665493,-0.01861785,-0.21144961,0.27203673,3.7449026,1.3485421,-0.039553076,9.408517,-0.4507154,4.0799913,0.26318482,13.665003,10.52126,-0.08897633,-0.36517426,-0.6234058,1.8160698,11.333319,0.85310733
t249,0.063161224,0.27129978,13.635943,0.035219856,3.2909572,11.725671,-0.16378427,15.882229,1.0077404,6.7991176,3.9293723,-0.01873475,-0.21130988,0.27068585,3.765015,1.3724539,-0.039645806,9.423486,-0.45373377,4.069399,0.2653859,13.670839,10.500917,-0.09016907,-0.36347508,-0.62890756,1.8298407,11.354746,0.8542542
t256,0.0637302,0.27127853,13.6610365,0.035209194,3.286713,11.724398,-0.16547163,15.889884,1.0109829,6.798863,3.929837,-0.018746624,-0.21159644,0.27071175,3.774122,1.3723713,-0.039708007,9.413257,-0.45413718,4.063024,0.26577124,13.668554,10.505753,-0.090487726,-0.36346075,-0.6289104,1.8295866,11.366426,0.8546702
t257,0.06405031,0.27162477,13.65487,0.035200257,3.2952666,11.712643,-0.16508198,15.891767,1.0005887,6.81373,3.9259455,-0.01874255,-0.21160999,0.27065298,3.7728434,1.379414,-0.039442357,9.419046,-0.45422435,4.062966,0.266071,13.667867,10.507897,-0.08991363,-0.36377144,-0.62867236,1.8305582,11.364452,0.85472035
t191,0.103814095,0.22382773,13.894545,0.029397633,2.836969,11.508642,-0.3212263,14.93235,2.361494,6.3494134,3.4928844,-0.020185102,-0.18700694,0.23278578,3.6872914,3.0537362,-0.084456354,8.106404,-0.45162275,3.3587701,0.24534144,11.720861,10.135991,-0.1320496,-0.35533535,-0.5877989,1.7006996,9.594498,0.84290636
t143,0.06252937,0.27651343,13.200541,0.03563871,3.2955852,11.319183,-0.05141764,15.777782,0.6396737,6.785075,3.7419033,-0.017007919,-0.21770556,0.2738602,3.759593,1.1000564,-0.035024818,9.38238,-0.44172144,4.112241,0.2681371,13.624279,10.2521,-0.06629792,-0.36990926,-0.620382,1.7822859,11.213209,0.82587594
t144,0.112967126,0.20594087,13.620227,0.028678587,2.6830115,11.115696,-0.29879797,14.4008,2.7155087,6.018116,3.2532578,-0.019271148,-0.18292548,0.21712157,3.6583505,3.5876727,-0.10045843,7.5021663,-0.44557306,3.0553405,0.24299788,10.840502,9.642355,-0.130452,-0.35565215,-0.5694617,1.6382443,8.623279,0.81019276
t124,0.20776632,0.091071524,14.483717,0.015609403,1.5067861,10.763872,-0.6945261,11.992933,6.0876865,4.6025834,2.1280887,-0.02285332,-0.1254304,0.12232772,3.2010674,8.073616,-0.21517509,4.173809,-0.44807917,1.0542074,0.19100185,5.74122,8.65236,-0.2511545,-0.33066338,-0.47299707,1.2515802,4.006114,0.79553205
t130,0.19080988,0.112191804,14.326915,0.018086998,1.7337954,10.838044,-0.6168563,12.418278,5.488357,4.879178,2.3482828,-0.022222267,-0.13624945,0.13942769,3.2593405,7.222764,-0.1924344,4.795538,-0.44538078,1.4267716,0.2008245,6.7001476,8.842487,-0.22917233,-0.33420765,-0.4924485,1.3302757,4.866982,0.79615843
t134,0.19182555,0.11134382,14.33383,0.018048612,1.7169616,10.839815,-0.6192152,12.406118,5.512828,4.871366,2.3420691,-0.022266978,-0.13525386,0.13948648,3.2736714,7.236058,-0.19395915,4.7655587,-0.44564188,1.4288446,0.20077989,6.6750064,8.84494,-0.23006451,-0.33295467,-0.49209192,1.3194994,4.8342724,0.7955961
t135,0.1686202,0.14170034,14.116753,0.021529254,2.0377612,10.933954,-0.5094941,13.014488,4.6542387,5.292396,2.6459177,-0.021404326,-0.14989604,0.16405599,3.3803704,5.9973626,-0.16278294,5.626213,-0.4437029,1.9700649,0.21494499,8.073944,9.128931,-0.19718227,-0.3392595,-0.5188332,1.4326956,6.0705156,0.7956938
t104,0.22989082,0.065393835,14.579003,0.012384765,1.1448102,10.588784,-0.79236716,11.37021,6.871505,4.2082825,1.8262807,-0.02363832,-0.11361878,0.10208433,3.1174417,9.122829,-0.24044785,3.3885536,-0.4477158,0.54357505,0.17355205,4.5191298,8.390108,-0.27626365,-0.32515582,-0.44478017,1.1952542,2.9058971,0.7961776
t97,0.16758698,0.14449626,13.9845915,0.021214796,1.9566529,10.674302,-0.51871616,12.828022,4.577484,5.2633653,2.6149569,-0.02099125,-0.15005206,0.15934719,3.2583327,5.925876,-0.15651442,5.580795,-0.43783867,1.8919573,0.2077038,8.020592,8.965063,-0.19617122,-0.33878577,-0.5058033,1.4107219,6.0176516,0.7907187
t98,0.25602344,0.032010715,14.741256,0.009565096,0.71495193,10.4044895,-0.9093985,10.65522,7.798111,3.6936603,1.3753248,-0.024557259,-0.1000326,0.08075995,3.0532868,10.411817,-0.27477148,2.3761232,-0.4487025,-6.00189e-05,0.15292339,2.942284,8.059149,-0.3050673,-0.31733546,-0.4154714,1.1587105,1.5650415,0.7995482
t204,0.1161265,0.21714659,13.450296,0.028669491,2.7208092,11.11365,-0.30437562,14.194664,2.3836026,6.0153837,3.2829347,-0.01932579,-0.16831662,0.22051309,3.5129478,3.1934106,-0.09274829,7.528625,-0.4316175,3.046417,0.22684246,10.866723,9.673235,-0.14487371,-0.35477367,-0.5567736,1.6411462,8.941807,0.8031575
t264,0.06447493,0.28366584,13.084063,0.036387037,3.3166819,11.382799,-0.081556454,15.515387,0.47761258,6.7219543,3.817229,-0.017398052,-0.19941244,0.27370587,3.700887,0.8500372,-0.033053245,9.306854,-0.43158588,4.0959377,0.25286487,13.569604,10.191822,-0.08621237,-0.36631793,-0.61054426,1.8167871,11.43519,0.818067
t265,0.06440827,0.28357315,13.087339,0.03634467,3.3154924,11.38535,-0.08084588,15.518499,0.48579928,6.719623,3.8148901,-0.01739385,-0.19943626,0.2737387,3.7036784,0.85525686,-0.033317275,9.299869,-0.43175673,4.092907,0.25295734,13.567756,10.191031,-0.08632549,-0.36635044,-0.6104599,1.8186725,11.430327,0.8178148
t77,0.14537156,0.15165281,13.411271,0.021971578,2.1272798,10.748876,-0.45790648,12.731048,3.9671342,5.151728,2.7232864,-0.02009898,-0.15190634,0.169766,3.2551842,5.242487,-0.13870275,5.9943795,-0.4280288,2.1673832,0.20506337,8.473394,9.004826,-0.18560334,-0.3328846,-0.50855243,1.420824,6.386204,0.7833398
t79,0.050304838,0.28372422,12.664046,0.035920635,3.2878435,11.110337,-0.015139958,15.387755,0.2587541,6.5345435,3.8327572,-0.015939495,-0.21154828,0.27230614,3.7374666,0.51032585,-0.019090004,9.464197,-0.4324047,4.091605,0.26211777,13.832816,10.1208725,-0.06377721,-0.36121058,-0.6084887,1.6722333,11.313527,0.8043029
t126,0.15954404,0.13951825,13.598706,0.021051891,2.061656,10.62526,-0.5108312,12.457805,4.540484,5.118569,2.5305552,-0.02051286,-0.14350931,0.15951625,3.1550472,5.994269,-0.15483297,5.5126243,-0.4267167,1.7318764,0.19597195,7.848551,8.8679495,-0.20038754,-0.34393537,-0.4922202,1.4715551,5.8232894,0.7782609
t127,0.17307582,0.11975948,13.717321,0.018909052,1.8851566,10.558593,-0.5788929,12.088929,5.0569034,4.848104,2.3642287,-0.020961538,-0.13505702,0.14387752,3.0667999,6.7380095,-0.17427021,4.981718,-0.42854294,1.405416,0.18852672,6.980554,8.71139,-0.21965015,-0.33862236,-0.4760613,1.3771831,5.032092,0.7773055
t56,0.20849383,2.9567354,12.901524,0.73911226,-0.035018068,8.334661,-1.1635413,7.5603175,9.202528,1.472278,-0.0119533315,-0.02101905,-0.082935564,0.009329398,3.0427852,13.522829,-0.36719158,-0.17003,-0.39101216,-0.00081047096,0.09210912,-0.23737422,6.2772727,-0.25660715,-0.3191404,-0.27333552,0.937384,-0.2583208,0.73951155
t64,0.21275973,2.1556318,12.762645,0.44798544,-0.022380201,8.449042,-1.0741234,7.749226,8.702048,1.7195796,-0.0025022037,-0.020747323,-0.07267052,0.031284753,2.8175979,12.573972,-0.3401467,-0.07680322,-0.3813233,-0.00069857016,0.095725596,-0.1401429,6.2590485,-0.25851506,-0.30193758,-0.29435074,0.9898027,-0.18496233,0.7249192
t93,0.18859065,0.05528906,11.942331,0.0108984485,1.0096204,8.869163,-0.6746842,9.4072695,5.4471645,3.4084485,1.338043,-0.018743245,-0.07713137,0.11433913,2.6235876,7.593,-0.20105067,2.799534,-0.3690596,0.5720446,0.14241494,3.7522826,6.8628035,-0.21010844,-0.27193078,-0.38065988,1.0784522,2.3976939,0.6779026
