,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t30,-0.030233752,4.9988627,0.14086173,0.13288897,0.7297312,1.2302307,-0.33036128,0.029465094,0.02780679,-0.001815375,-0.009339336,-0.45901608,-0.08514911,5.9203815,-0.021974072,1.9542936,3.6133585,0.10066865,1.5047834,0.9044716,5.150834,-0.058064923,1.3748727,5.5253606,1.0869274,4.9514947,-0.05815875,-0.21454518,3.7743084,3.8771572,-0.048038315,6.030338,0.28118968,3.143199,0.43454415,-0.24395697,2.5819325
t18,-0.028609172,5.604003,0.2175469,0.24371715,1.4331354,2.780786,-0.7403347,0.061683323,0.100447394,-0.012290824,-0.042067062,-0.6756497,-0.107996516,5.0112467,-0.028914332,2.6559,3.3829079,2.4812033,3.3032193,-0.040746536,4.6551275,-0.088328026,4.783388,3.9103425,0.49941948,7.1365166,-0.2837129,-0.42936274,6.5953765,2.734282,-0.09899042,5.4251776,1.5432516,5.07284,0.64048356,-0.37599242,5.3759284
t2,-0.047282044,5.7934637,0.29419345,0.454962,3.185504,5.087307,-1.8183051,0.08685613,0.2116618,-0.040725853,-0.010735482,-1.0262629,-0.14436361,-0.037450243,-0.053480834,5.5345135,1.5973916,9.971765,6.498542,-0.36427525,1.2624604,-0.10147053,12.587626,-0.07169227,-0.013166492,10.848402,-0.7421469,-0.93369657,12.764091,-0.15660976,-0.25644898,0.6402754,4.709383,7.967045,1.1497047,-0.63162667,13.9452505
t48,-0.09229262,5.6070957,4.3610315,0.15373008,1.4667791,0.042507067,-0.42335793,0.19741276,1.3529528,-0.050655182,6.2391415,-0.72950226,-0.22896194,-0.059410866,-0.037643276,-0.025174893,10.142038,10.373325,-0.006631727,-0.19858229,-0.019345183,-0.0073555666,2.7991347,-0.066705205,-0.036943298,4.4243774,4.122589,-0.48267338,6.0192432,-0.38773572,-0.07845855,7.4172745,5.1492558,1.2038337,0.46719608,-0.61956894,22.480791
t59,-0.095459595,5.419623,4.7609334,0.14463057,1.3913418,0.050306186,-0.3560206,0.19305506,1.7951647,-0.04788295,6.5476437,-0.7069334,-0.2206702,-0.057109166,-0.03831075,-0.023867434,10.578578,10.114798,-0.014394608,-0.16850837,-0.018910406,-0.0047406903,2.2920647,-0.06552405,-0.03700896,4.0988674,4.4252887,-0.46662804,5.504348,-0.38822764,-0.06772664,7.7163534,5.1741166,1.00412,0.43651563,-0.6039159,22.318703
t118,-0.111252576,3.7979956,8.553436,0.106115706,0.82483125,0.10804173,3.2966268,0.13502598,4.4722047,-0.033349328,6.1332746,-0.4527364,-0.120299935,-0.036313754,-0.042858157,-0.030962449,12.087848,6.4636145,-0.09509244,2.0172884,-0.027949233,-0.039293423,-0.07268513,-0.06141294,-0.04330992,0.39824307,7.4919195,-0.21375962,1.7472274,-0.21648309,-0.051834077,8.021675,3.122939,-0.00045868038,0.24061993,-0.42225906,15.589444
t119,-0.1057864,4.156823,7.026529,0.11199877,0.9750317,0.091065966,1.062695,0.16850252,3.7813559,-0.03207213,6.5088844,-0.56978893,-0.15243717,-0.04361186,-0.03656465,-0.026657857,11.773813,7.7309,-0.06523282,0.7356186,-0.025743596,-0.029868495,-0.016727207,-0.058285963,-0.04428191,1.7992294,6.239222,-0.3055832,2.9293602,-0.287506,-0.0458491,7.9930167,3.9856784,0.03889955,0.2871112,-0.49908984,18.196428
t286,-0.13009274,4.121635,11.444422,0.058416136,0.7179968,0.13319966,7.822578,0.03848739,5.7551785,-0.02284201,5.320214,-0.12091134,-0.023091929,-0.04212021,-0.06381321,-0.032009497,11.741819,4.9788394,-0.12874343,5.448026,-0.018738214,-0.079905815,-0.18419674,-0.08828979,-0.02583346,-0.20618722,11.502407,-0.010536321,-0.005323096,-0.062582575,-0.035428025,8.28999,1.4910945,0.69407827,0.2206724,-0.23744512,10.4162445
t287,-0.13052572,4.152334,11.410247,0.05986686,0.71509194,0.13280925,7.8366733,0.038901925,5.7619576,-0.023177134,5.2994356,-0.12286299,-0.023173751,-0.042462442,-0.062998,-0.032178417,11.750839,4.975225,-0.12870416,5.466274,-0.018820005,-0.07919373,-0.18519682,-0.08747161,-0.025991956,-0.20280766,11.50334,-0.009841488,-0.005630385,-0.058631282,-0.03536825,8.281557,1.5089179,0.7013297,0.22343774,-0.24031152,10.417489
t313,-0.12961243,4.133757,11.406645,0.05796285,0.71340245,0.13323046,7.8133464,0.038679726,5.7802286,-0.02310945,5.2765336,-0.12113732,-0.020972217,-0.04267168,-0.06363062,-0.033107195,11.741255,5.0171933,-0.1275193,5.4656653,-0.019007169,-0.077875555,-0.18397026,-0.08788808,-0.026215134,-0.2015874,11.468839,-0.012381154,-0.004476399,-0.061837237,-0.036287926,8.2899065,1.5019358,0.6977971,0.22438897,-0.23905104,10.4212265
t314,-0.1295369,4.119644,11.395769,0.057380583,0.7138963,0.13297151,7.8090777,0.03847763,5.7750225,-0.02298415,5.2750335,-0.12229107,-0.02074516,-0.042185917,-0.063822046,-0.03307842,11.753287,5.006671,-0.127569,5.4765596,-0.018934915,-0.07822483,-0.18425958,-0.08777932,-0.025939932,-0.20305519,11.462351,-0.012171248,-0.0048424937,-0.061904877,-0.036292255,8.284071,1.5059773,0.7097596,0.22430626,-0.23810112,10.409025
t275,-0.124436826,4.08881,10.463788,0.07368373,0.77092874,0.12612575,6.0841146,0.07086194,5.3210754,-0.03040973,5.691108,-0.25499618,-0.062414095,-0.04258414,-0.05822093,-0.031603143,12.1289015,5.485463,-0.11359807,4.182929,-0.024607157,-0.051934626,-0.14333285,-0.08015993,-0.033307508,-0.10801593,9.849537,-0.09814527,0.59948546,-0.1297756,-0.045688853,8.335379,2.0882602,0.25966942,0.22993849,-0.3060812,12.565278
t276,-0.12981935,4.150871,11.387984,0.05580024,0.7102676,0.13276093,7.83854,0.03950157,5.7477975,-0.023881935,5.280503,-0.12525263,-0.020912968,-0.04083556,-0.06395773,-0.033829384,11.763753,4.9956365,-0.12919019,5.4715996,-0.01855146,-0.080018476,-0.18577272,-0.088072315,-0.026862359,-0.20931171,11.502242,-0.012224966,-0.005868769,-0.058848422,-0.03393919,8.318671,1.4904882,0.7234528,0.22017798,-0.24024348,10.395466
t193,-0.11868255,3.9102032,9.203694,0.098757125,0.81483775,0.11542719,4.1489687,0.11747056,4.8138757,-0.031458896,6.177281,-0.39421067,-0.10623726,-0.037745103,-0.049081802,-0.029488327,12.359824,6.2164907,-0.097061865,2.6370294,-0.027829057,-0.04218704,-0.0977084,-0.06536597,-0.040960986,-0.0024292753,8.177559,-0.1857903,1.4749079,-0.20143278,-0.05430942,8.351329,2.9357922,-0.0004478152,0.23443362,-0.38863432,14.9681835
t241,-0.12178316,4.01428,10.219756,0.07922235,0.7637618,0.12260365,5.7325215,0.08402762,5.1065855,-0.03042118,5.7346373,-0.28920546,-0.07542513,-0.04097138,-0.05223242,-0.031860273,12.152244,5.6254725,-0.11322004,3.864686,-0.024889069,-0.05328757,-0.13096032,-0.07466645,-0.034744315,-0.08195007,9.463882,-0.10959168,0.7575879,-0.13989137,-0.048549928,8.343026,2.2325773,0.19988704,0.22395281,-0.32839552,13.140967
t242,-0.12901223,4.0895386,11.459001,0.0581753,0.6920936,0.13271515,7.98885,0.042819723,5.6107545,-0.022425644,5.1595297,-0.12533711,-0.025538227,-0.04171415,-0.059233066,-0.034194462,11.671767,5.003573,-0.13360062,5.5090895,-0.017542705,-0.087454274,-0.18417463,-0.0849561,-0.026793791,-0.2044884,11.516301,-9.066443e-05,-0.0075835795,-0.049224872,-0.0370155,8.356956,1.4338106,0.7372706,0.21096486,-0.24332435,10.46193
t153,-0.115055904,3.825874,8.824607,0.108146004,0.8249647,0.111254096,3.6587274,0.12848109,4.6358137,-0.032405045,6.2474847,-0.43171808,-0.11755135,-0.03701208,-0.044888873,-0.029728357,12.326121,6.3576827,-0.09467781,2.1753237,-0.02743073,-0.04106966,-0.08482516,-0.06134186,-0.041940987,0.28402078,7.7403135,-0.2082712,1.6741134,-0.21966435,-0.0550349,8.291144,3.1384506,-0.00074637966,0.23731151,-0.40996268,15.509324
t154,-0.11629774,3.8262997,9.080044,0.10201262,0.8118253,0.114514485,4.002517,0.11977436,4.7299795,-0.0318736,6.1431556,-0.4046957,-0.110488065,-0.035928123,-0.04642223,-0.029829387,12.30927,6.2242627,-0.09921876,2.4963117,-0.027007408,-0.04083452,-0.09250204,-0.06298005,-0.03943656,0.073693335,8.025236,-0.18907917,1.5193948,-0.20584343,-0.054793768,8.291078,2.9553134,-0.00059868477,0.23432815,-0.39328188,15.029172
t74,-0.09938744,5.038413,5.319717,0.12529257,1.2374767,0.062277064,-0.22731525,0.1844356,2.4648519,-0.042320855,6.792129,-0.6669924,-0.1994771,-0.052778266,-0.038204253,-0.02424806,11.051168,9.487238,-0.027761899,-0.092966296,-0.018287448,-0.007088863,1.4019458,-0.060275026,-0.036898587,3.4522285,4.9439406,-0.42609882,4.6087227,-0.36382055,-0.05614198,8.002754,5.0427833,0.5809953,0.3756714,-0.56926215,21.441936
t88,-0.10123432,4.369553,6.6560016,0.098970905,1.0402855,0.08826352,0.2884272,0.18240902,3.4146936,-0.03764192,6.724649,-0.60795826,-0.16587837,-0.040819366,-0.036383364,-0.03162997,11.6100235,8.270012,-0.0657626,0.21609269,-0.02243555,-0.034526397,0.16960281,-0.056034926,-0.038764812,2.1259735,6.2247663,-0.3391812,3.3679748,-0.30593455,-0.047764357,7.989234,4.195935,0.15200984,0.31039122,-0.5152681,19.292936
t279,-0.11765512,3.9465344,11.214146,0.05765991,0.70876366,0.14198993,7.1905575,0.0633128,5.510387,-0.030297255,5.138004,-0.19381194,-0.04797113,-0.028212259,-0.058369663,-0.041254938,11.968381,5.1912894,-0.14592427,5.0953426,-0.016469363,-0.09003318,-0.1676534,-0.07538544,-0.026420597,-0.18881257,11.351882,-0.04696528,0.089751534,-0.07251748,-0.029593404,8.418291,1.6012056,0.66161335,0.23424378,-0.28886035,11.159527
t280,-0.11381395,3.9261372,10.748213,0.06658951,0.73361725,0.13659629,6.215004,0.080441326,5.2649083,-0.035157412,5.352447,-0.26512584,-0.070617065,-0.028760448,-0.054396022,-0.04050252,12.188317,5.4257092,-0.13877235,4.4222975,-0.020505365,-0.072992906,-0.14326571,-0.071579576,-0.029340282,-0.13174827,10.475942,-0.090850525,0.42230287,-0.11057222,-0.033692785,8.465296,1.9068595,0.37836254,0.23931709,-0.32753947,12.3013735
t268,-0.11471669,3.9271865,10.998531,0.0633127,0.7182009,0.13806826,6.664315,0.07214067,5.368072,-0.033472545,5.222289,-0.23215333,-0.061285306,-0.029368466,-0.055217836,-0.040967282,12.075615,5.309059,-0.14324805,4.75157,-0.019016095,-0.07898578,-0.15371743,-0.07346556,-0.027914515,-0.15583745,10.878585,-0.06983925,0.23915093,-0.09563336,-0.030768994,8.4672365,1.7352949,0.49779606,0.23779443,-0.31200543,11.737807
t234,-0.11113163,3.8536043,10.140109,0.074109845,0.76572394,0.1319374,5.248391,0.10158649,5.012576,-0.037330765,5.675875,-0.33465475,-0.09024212,-0.027432049,-0.05123334,-0.040027197,12.32657,5.7455378,-0.12762176,3.5828,-0.023698898,-0.06116319,-0.11903156,-0.06697277,-0.033195965,-0.07951628,9.508182,-0.13913864,0.90271026,-0.1467918,-0.042716093,8.361728,2.286007,0.21802402,0.24311131,-0.36218318,13.534812
t103,-0.1020095,4.0919127,7.3870473,0.09875933,0.9470852,0.0996992,1.4436035,0.17594968,3.9038837,-0.0355642,6.5412807,-0.56570196,-0.14713177,-0.035997234,-0.036943067,-0.033133186,11.857966,7.4755745,-0.081736915,0.833336,-0.025761414,-0.041448426,-0.023817793,-0.05592009,-0.041485302,1.4432259,6.775006,-0.2927427,2.6866407,-0.27459922,-0.04161546,7.9017034,3.7086737,0.025766142,0.28393945,-0.48800686,17.883366
t63,-0.09845436,4.7631135,5.925285,0.107289016,1.1396949,0.07348857,-0.10882819,0.18621188,2.8759544,-0.041071653,6.846281,-0.64984185,-0.18494181,-0.043435477,-0.036813542,-0.030423729,11.3237,9.007319,-0.05005009,-0.039824024,-0.018976426,-0.021835554,0.8753481,-0.056701966,-0.036370523,2.8349955,5.601809,-0.39148983,4.0512214,-0.32342285,-0.051858857,8.0159645,4.6270857,0.39327514,0.34531587,-0.5506013,20.61738
t56,-0.09432515,5.3886247,4.956738,0.14096415,1.3939788,0.054516144,-0.33904958,0.19501552,1.874279,-0.04977358,6.691476,-0.7186132,-0.21893798,-0.058143117,-0.03905072,-0.026537733,10.825689,10.168331,-0.020084253,-0.1613864,-0.018895747,-0.0060540275,2.2146416,-0.06517485,-0.035913844,3.957638,4.6386185,-0.4692865,5.3990345,-0.39589855,-0.06891112,7.812092,5.150347,1.0138274,0.4346182,-0.6039421,22.575497
t218,-0.11926966,4.214845,12.390224,0.09181758,0.87958366,0.15622303,7.015371,0.10411343,5.866305,-0.025769703,6.2239885,-0.33684817,-0.08640021,-0.04030523,-0.050252285,-0.043344043,13.885555,6.1147566,-0.15672335,4.5522466,-0.025037795,-0.095184304,-0.13878751,-0.076604776,-0.032076735,-0.11088122,11.691775,-0.10962639,0.52070224,-0.16805078,-0.045843087,9.608705,2.0844347,0.63434595,0.24034789,-0.37641358,14.94291
t232,-0.11837338,4.179315,12.312706,0.094241306,0.89150244,0.15555626,6.793337,0.111515224,5.8062973,-0.027011503,6.35718,-0.35470915,-0.09369826,-0.039357018,-0.049556278,-0.042924143,13.989271,6.196203,-0.1543009,4.356052,-0.026272776,-0.09226114,-0.13205501,-0.076314464,-0.032701287,-0.098509826,11.415001,-0.12330872,0.622321,-0.179182,-0.047692157,9.574229,2.2205007,0.6261538,0.24344161,-0.39171526,15.3272085
t340,-0.12144804,4.2802334,13.337397,0.08089496,0.8552015,0.16674694,8.270993,0.08022905,6.131989,-0.022590918,5.988972,-0.26197797,-0.06555975,-0.04614242,-0.055650834,-0.046048243,13.842613,5.9531603,-0.16972025,5.481726,-0.01854911,-0.11571841,-0.16719897,-0.086113796,-0.030029554,-0.1819301,13.034332,-0.055479005,0.031552467,-0.12127361,-0.043739624,9.802516,1.675547,0.8336518,0.23508234,-0.34064332,13.654489
t367,-0.12152792,4.2912555,13.345821,0.080819525,0.85626835,0.16687956,8.275002,0.08068262,6.138227,-0.022734318,5.9894266,-0.26278004,-0.065538414,-0.04587217,-0.055728618,-0.04624139,13.8650675,5.9574585,-0.16991502,5.4855127,-0.018698499,-0.115934156,-0.16724123,-0.08613747,-0.030145742,-0.18313438,13.046248,-0.05555159,0.029878585,-0.121811934,-0.04344188,9.80724,1.6731567,0.83884287,0.23482774,-0.34118205,13.661059
t368,-0.12154819,4.2917852,13.344266,0.0807823,0.85623777,0.16681494,8.272979,0.080758154,6.1385336,-0.02267629,5.98971,-0.26276124,-0.06558389,-0.045898378,-0.055762142,-0.04619743,13.864856,5.9571,-0.16984181,5.4857044,-0.018721057,-0.116024055,-0.16718063,-0.08611746,-0.03014982,-0.18287878,13.045248,-0.055496443,0.029196559,-0.12158032,-0.04341785,9.808084,1.6752318,0.83833283,0.23475981,-0.3411659,13.66186
t333,-0.12147734,4.283758,13.338866,0.080863066,0.8557918,0.16665205,8.267195,0.080279425,6.1342316,-0.022517174,5.9927893,-0.262154,-0.06524725,-0.045825608,-0.0557278,-0.045958698,13.844858,5.9538918,-0.16993754,5.475868,-0.018606422,-0.11584144,-0.16675496,-0.08621442,-0.030014826,-0.18360029,13.031079,-0.05554479,0.025896925,-0.12165781,-0.043112516,9.800392,1.6649219,0.837947,0.23483373,-0.34047362,13.658242
t332,-0.12165826,4.303852,13.33028,0.08058228,0.8545035,0.16652636,8.27781,0.08015442,6.15038,-0.022866964,5.975019,-0.26161256,-0.06492433,-0.046416845,-0.055770658,-0.04602563,13.842153,5.9528475,-0.17013411,5.4952893,-0.01880264,-0.11611476,-0.16672677,-0.08549625,-0.030305427,-0.18361734,13.049383,-0.0552155,0.016857825,-0.12213835,-0.043411225,9.797709,1.6776004,0.8376368,0.23609419,-0.33921292,13.646225
t334,-0.12168426,4.2989373,13.328857,0.079956196,0.85579026,0.16670892,8.277752,0.08072329,6.161726,-0.022675818,5.9830375,-0.26255205,-0.064539276,-0.046525672,-0.0556776,-0.046088986,13.849754,5.9607973,-0.17018491,5.485862,-0.018703325,-0.116476074,-0.16697794,-0.08533114,-0.030286437,-0.18384402,13.0487585,-0.056091644,0.012639241,-0.122483276,-0.043495238,9.796104,1.6754266,0.84489876,0.23660915,-0.339061,13.649066
t335,-0.12167549,4.310244,13.335638,0.07936873,0.8546014,0.1664306,8.276538,0.08060561,6.1577697,-0.022629652,5.9870315,-0.26161146,-0.06466562,-0.046483766,-0.055488087,-0.04618392,13.839707,5.9592543,-0.1702439,5.4772964,-0.018643815,-0.11640867,-0.1666408,-0.085555986,-0.03030543,-0.18307656,13.055713,-0.05553726,0.005831158,-0.12252746,-0.043229032,9.796527,1.6821086,0.8391328,0.23625831,-0.33861843,13.64078
t311,-0.12165276,4.3266983,13.255744,0.082094476,0.849149,0.16497158,8.253449,0.07924207,6.121061,-0.022533786,5.943507,-0.26259652,-0.06423769,-0.045840926,-0.05593991,-0.045864206,13.7978,5.9074025,-0.1682344,5.4755507,-0.018732151,-0.11422872,-0.16755816,-0.08571324,-0.030346055,-0.17979252,13.000576,-0.05421087,0.020377114,-0.120176636,-0.042364888,9.807384,1.6705759,0.82411,0.23620729,-0.33801314,13.609254
t312,-0.12133144,4.3024726,13.259747,0.08081152,0.8463373,0.16527136,8.263555,0.07943226,6.1278324,-0.022496337,5.937948,-0.26038027,-0.064366944,-0.0459649,-0.055333786,-0.045818094,13.776687,5.8992295,-0.16917399,5.4904428,-0.018459868,-0.1147474,-0.1672603,-0.08543184,-0.03022892,-0.1825011,12.995756,-0.054029666,0.018471515,-0.11795145,-0.042361647,9.765361,1.6772218,0.84899163,0.23615435,-0.33958638,13.57777
t201,-0.11666392,4.0842905,11.376922,0.10199284,0.92743474,0.14918165,5.4858036,0.13559185,5.4399476,-0.029346332,6.743924,-0.44225895,-0.11439461,-0.035826612,-0.0460731,-0.04092432,14.050529,6.5417385,-0.14146863,3.2707055,-0.030294469,-0.07738444,-0.102802776,-0.067327194,-0.036742914,-0.036484938,10.118441,-0.1840561,1.1947958,-0.21510716,-0.057776023,9.446025,2.5961566,0.34765208,0.24286638,-0.42631802,16.820532
t192,-0.12102489,4.2095184,12.874721,0.079051755,0.8383621,0.1598834,8.252904,0.074610785,6.0147676,-0.020765753,5.7945576,-0.24027237,-0.06165052,-0.042232882,-0.056262355,-0.043421652,13.469541,5.6539598,-0.16113491,5.3665323,-0.01763098,-0.11295337,-0.1698894,-0.08235728,-0.027075015,-0.18147592,12.681877,-0.046282813,-0.00091146806,-0.111765325,-0.04131628,9.458766,1.5522923,0.8986501,0.23393957,-0.3106434,12.9521265
t223,-0.11765648,4.16068,11.867167,0.0965852,0.9014433,0.15158494,6.396598,0.11735246,5.637917,-0.028286414,6.429013,-0.37982818,-0.100883566,-0.035115663,-0.04819504,-0.04236573,13.931851,6.220786,-0.15014975,3.916751,-0.02621769,-0.087044425,-0.12399594,-0.07157949,-0.032568984,-0.07777036,10.945348,-0.1393977,0.7795395,-0.1850898,-0.0476957,9.480264,2.2346601,0.5375098,0.24003144,-0.39184767,15.581567
t347,-0.12130038,4.2392607,12.935685,0.083141945,0.84010696,0.162716,8.228845,0.076236255,6.0085196,-0.022583798,5.892368,-0.25781503,-0.06545191,-0.04297549,-0.054940976,-0.044346284,13.587572,5.7477355,-0.16644055,5.338272,-0.015544694,-0.11417503,-0.17243008,-0.08076272,-0.028508103,-0.17866018,12.853503,-0.04934586,0.0031128395,-0.10469176,-0.039301615,9.6602955,1.5111691,0.7953478,0.22732021,-0.32072824,13.362784
t361,-0.12152295,4.241522,12.938746,0.08327403,0.8406495,0.16267486,8.229827,0.07618216,6.0135536,-0.022583235,5.8995895,-0.25790268,-0.06541359,-0.043080408,-0.054983582,-0.04426296,13.590639,5.7524705,-0.16661799,5.3430495,-0.015605191,-0.1140938,-0.17244056,-0.0806925,-0.028541934,-0.17857987,12.861011,-0.049626544,0.0030297525,-0.10434672,-0.039301157,9.668353,1.5099181,0.7950957,0.22757941,-0.3208089,13.375203
t362,-0.12148446,4.2408714,12.944491,0.083261445,0.84068835,0.16269557,8.228186,0.07622955,6.0103602,-0.022531744,5.9016314,-0.25769457,-0.065527916,-0.043053944,-0.05497293,-0.044240955,13.590877,5.753052,-0.16654772,5.3428817,-0.015661858,-0.114118256,-0.17237288,-0.08080229,-0.028529368,-0.17863171,12.8594675,-0.04958861,0.0014955923,-0.10440321,-0.039268088,9.666822,1.5093522,0.7944588,0.22774966,-0.32106176,13.374396
t358,-0.12140989,4.24178,12.939003,0.08305667,0.8398835,0.16268101,8.227587,0.07621541,6.0079346,-0.022442803,5.8964176,-0.25786254,-0.06559157,-0.042950455,-0.05492885,-0.04434537,13.589841,5.748602,-0.1665642,5.3417077,-0.0155866705,-0.11426896,-0.17240235,-0.08079636,-0.028520243,-0.17851228,12.860945,-0.049531367,0.0023041517,-0.10436885,-0.039159805,9.666841,1.5133898,0.7933803,0.22747333,-0.32087976,13.367988
t257,-0.122219004,4.2957335,12.829143,0.07609047,0.8326346,0.15917513,8.263772,0.07098826,6.051392,-0.022172783,5.8232517,-0.2442995,-0.05855841,-0.039699364,-0.056844436,-0.043787397,13.507059,5.7322197,-0.16409205,5.369927,-0.01611225,-0.11325497,-0.17189367,-0.08064025,-0.027394922,-0.1867843,12.724887,-0.048390444,-0.0008499888,-0.10289645,-0.038741563,9.637624,1.4963661,0.8492919,0.23047584,-0.31307092,13.10846
t258,-0.11907089,4.289562,12.50927,0.08371904,0.8498234,0.15532649,7.5589805,0.08838536,5.899461,-0.024950283,5.9681835,-0.29604542,-0.077144004,-0.03893021,-0.052561227,-0.043477543,13.689965,5.898439,-0.15920416,4.858681,-0.019971974,-0.10392232,-0.15202504,-0.07809797,-0.029434735,-0.14103377,12.073361,-0.07917135,0.21241608,-0.1317263,-0.03883895,9.589132,1.7724743,0.6905318,0.23672038,-0.34672225,13.948485
t296,-0.118303046,4.252768,12.3357315,0.08637607,0.86502737,0.15471733,7.1238613,0.09756036,5.8450255,-0.025492983,6.08568,-0.31955585,-0.08365061,-0.03795062,-0.051103357,-0.042863183,13.770439,5.9432425,-0.15608732,4.5701356,-0.022878828,-0.09763211,-0.14121206,-0.07533479,-0.02947671,-0.12382007,11.727737,-0.100424774,0.374703,-0.16080737,-0.040991154,9.590901,1.9414132,0.6097445,0.24157766,-0.3580521,14.473971
