,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t286,-2.0643399,9.136562,7.42951,4.5841665,3.1957617,6.646484,7.261684,4.764075,6.5964227,6.5548534,3.9472425,6.562368,5.346497,3.6439877,5.460854,4.791449,3.91245,5.0836396,3.248171,4.5881305,3.6743538,3.341554,2.969218,4.0751777,4.65627,4.628493,5.582126,4.39067,4.5099907,3.0868587,6.790042,5.7109685,3.9535644,5.8362894,4.5528474,4.2952647,5.206759
t287,-2.0553448,9.136415,7.439028,4.585025,3.1858425,6.6392384,7.269073,4.7557626,6.6001186,6.548337,3.9405344,6.5552764,5.3570986,3.658436,5.4464555,4.801905,3.9272087,5.0876107,3.2337046,4.590526,3.6792555,3.3440619,2.968221,4.073674,4.6565905,4.6297135,5.5754952,4.381755,4.4948115,3.0818055,6.7871084,5.7115917,3.9521563,5.8440228,4.5608187,4.295745,5.205305
t313,-2.0812032,9.134884,7.41414,4.580036,3.2126946,6.663215,7.245018,4.7819705,6.588349,6.5671625,3.9581845,6.5776973,5.3310933,3.6287026,5.4759603,4.776156,3.8972964,5.0738125,3.2632556,4.5817676,3.662916,3.3355205,2.9732995,4.0790243,4.6537967,4.6248956,5.597208,4.4074593,4.525094,3.097888,6.796299,5.7091045,3.9548748,5.8197827,4.537658,4.2934284,5.2106905
t314,-2.0333962,9.086843,7.471239,4.5470276,3.1645377,6.6503882,7.265184,4.7642007,6.61535,6.50789,3.9042044,6.5162253,5.3867188,3.67405,5.429586,4.829583,3.9448187,5.07431,3.2152824,4.583625,3.674127,3.3469253,3.0054903,4.087003,4.621449,4.6066546,5.5817485,4.358672,4.4777803,3.0702994,6.778063,5.7137723,3.9138248,5.864125,4.5885854,4.2943435,5.204073
t275,-1.953372,9.048038,7.6138935,4.52475,3.085499,6.608788,7.313143,4.71361,6.659008,6.349027,3.8181453,6.3067107,5.503635,3.7836134,5.3033,4.939608,4.073552,5.095379,3.0859969,4.5986047,3.7084448,3.3691015,3.0324764,4.096322,4.594729,4.586476,5.5372667,4.2776155,4.3654246,3.0192864,6.757356,5.724806,3.8553007,5.930434,4.674564,4.3011637,5.18674
t276,-2.031103,9.106878,7.467717,4.559082,3.1620946,6.6391172,7.273961,4.7525263,6.611772,6.5161242,3.9109948,6.522643,5.3841596,3.6805348,5.4238033,4.82833,3.9500573,5.0815854,3.2107303,4.5848045,3.680082,3.3453841,2.9918566,4.080178,4.6349244,4.617785,5.5727124,4.3560944,4.4728017,3.0704224,6.779761,5.7116947,3.923666,5.8638835,4.588752,4.2924995,5.2062187
t193,-1.8823671,9.004585,7.718082,4.5066977,3.0140095,6.5727415,7.3546643,4.669238,6.702751,6.2404966,3.7546427,6.1649327,5.5913696,3.8673398,5.2108955,5.019288,4.1707273,5.115884,2.9887393,4.6191306,3.740966,3.3956478,3.0584235,4.107201,4.567225,4.5631576,5.4988885,4.2077723,4.279891,2.96979,6.7366104,5.739677,3.805773,5.992251,4.7439427,4.3138127,5.1640673
t241,-1.9088426,9.08232,7.6763525,4.5217786,3.0400288,6.581523,7.344125,4.683203,6.688858,6.2846384,3.7844663,6.232907,5.555527,3.83596,5.242916,4.988632,4.1330094,5.1128225,3.0262523,4.614485,3.7303357,3.384389,3.040414,4.1013556,4.5848575,4.5755515,5.5078588,4.2332473,4.314813,2.9896214,6.7428226,5.7339973,3.828882,5.971534,4.7163196,4.3104424,5.171805
t242,-2.0730267,9.151707,7.4212036,4.594143,3.204404,6.646375,7.259861,4.7650347,6.591473,6.564272,3.9573483,6.571025,5.337424,3.6362882,5.4680796,4.7824345,3.9051147,5.0856385,3.255591,4.589317,3.673979,3.3401442,2.9598675,4.0727153,4.6649203,4.633413,5.5828605,4.399368,4.5179267,3.0911992,6.793503,5.7104096,3.9635737,5.828469,4.543996,4.2958455,5.207373
t153,-1.8632334,8.962071,7.7508345,4.4987082,2.99828,6.5639753,7.364743,4.658146,6.7131934,6.1982822,3.7300355,6.1109304,5.6173472,3.892399,5.1818037,5.0467205,4.1962395,5.120057,2.960758,4.6211476,3.7493267,3.3994014,3.0673463,4.1133366,4.5579977,4.5542984,5.4922447,4.192708,4.2605066,2.959764,6.7357726,5.7412834,3.789013,6.0067616,4.7615952,4.3146305,5.160497
t154,-1.8702382,8.961009,7.759197,4.490773,2.991466,6.576964,7.356112,4.673146,6.713891,6.199345,3.7285907,6.1170335,5.628422,3.8873556,5.189051,5.0457754,4.2039604,5.113166,2.9593432,4.62528,3.7382317,3.405829,3.0757434,4.107934,4.552232,4.5551543,5.495034,4.1826096,4.248995,2.9560094,6.7209764,5.7461753,3.7855482,6.010006,4.7726264,4.3205447,5.159617
t74,-1.9711547,8.076465,7.8153825,4.286239,3.0817444,6.7500367,7.1954455,4.850199,6.6467614,6.019539,3.5820866,5.872779,5.714419,3.8081138,5.251816,5.0824738,4.1418786,4.967728,3.019826,4.507145,3.610572,3.3450294,3.2312407,4.1389766,4.438531,4.514732,5.655125,4.2535124,4.2802696,3.0370233,6.7338824,5.7099943,3.6903465,5.923682,4.7962017,4.2789154,5.229409
t88,-1.9060436,8.395744,7.7843695,4.373583,3.0640988,6.664215,7.2693768,4.7602,6.68741,6.0583963,3.5979934,5.928478,5.6720266,3.875537,5.1710067,5.1124125,4.156488,5.0329905,2.9804778,4.5383697,3.681319,3.335544,3.1583803,4.1643734,4.4955516,4.50781,5.5699153,4.2075844,4.273485,2.9840453,6.760195,5.730704,3.7232447,5.9671807,4.7886395,4.2959447,5.2140093
t279,-1.6821966,9.296135,7.923802,4.618381,2.8271086,6.3691506,7.545617,4.4477706,6.8365684,6.0663223,3.7101927,5.89791,5.7092576,4.0703,4.942075,5.148282,4.40798,5.270067,2.7414634,4.7393575,3.9088655,3.4881852,2.9898288,4.119216,4.6202216,4.545666,5.291798,4.0397468,4.094234,2.7935333,6.705579,5.801261,3.7803943,6.1578045,4.8429217,4.39105,5.067249
t280,-1.7101928,9.29339,7.8961916,4.566664,2.882442,6.4135795,7.500285,4.4899817,6.794372,6.049504,3.6589634,5.9000487,5.683332,4.0415883,4.964859,5.165432,4.35651,5.224553,2.7789676,4.6819243,3.8783686,3.4463298,3.037052,4.140413,4.580344,4.527582,5.3341603,4.087079,4.140906,2.830435,6.7405334,5.777911,3.7398903,6.105881,4.8168983,4.3433022,5.1041474
t268,-1.6791039,9.297964,7.927539,4.622261,2.821564,6.3661127,7.549071,4.444725,6.8398767,6.066606,3.7130992,5.8970294,5.7115636,4.0736976,4.939058,5.1482964,4.4130793,5.273231,2.7374694,4.744529,3.9113007,3.4911432,2.9870272,4.11817,4.62236,4.546133,5.2885795,4.0353537,4.089921,2.7899253,6.703545,5.8026958,3.7820919,6.162538,4.844964,4.394066,5.0647926
t234,-1.7114168,9.246307,7.8964176,4.590547,2.8627002,6.4028,7.5135517,4.4833097,6.812201,6.0791435,3.7005298,5.924686,5.6944804,4.0413303,4.977636,5.138147,4.369298,5.2417583,2.777271,4.709069,3.882039,3.4690754,3.0099125,4.1215987,4.6039667,4.543874,5.3256087,4.068181,4.1230774,2.8219864,6.714057,5.789295,3.7732503,6.127196,4.8292537,4.372327,5.085979
t103,-1.8930818,8.526411,7.790038,4.3819575,3.0647345,6.648211,7.279451,4.742081,6.6918044,6.0394516,3.581678,5.91835,5.66535,3.89116,5.1393466,5.1287556,4.1588492,5.0422044,2.9654112,4.537293,3.6976895,3.329485,3.1508086,4.1781363,4.504585,4.500079,5.5481586,4.200245,4.274965,2.9666066,6.7742405,5.734077,3.7208679,5.9728646,4.785344,4.3002777,5.217116
t63,-1.9281652,8.259386,7.8025093,4.344644,3.057965,6.692827,7.2467384,4.790271,6.6744313,6.047831,3.600857,5.908615,5.6985044,3.85273,5.2099404,5.0978394,4.162999,5.0119996,2.9878774,4.534957,3.6557865,3.3517308,3.183688,4.144689,4.473938,4.516317,5.6016726,4.2227426,4.2652245,3.0050585,6.7390695,5.7232137,3.7149105,5.956446,4.7965436,4.2911563,5.211385
t56,-1.9778111,8.024229,7.810148,4.2790756,3.088081,6.755965,7.1879106,4.8562784,6.6437716,6.022571,3.5837379,5.8730426,5.71296,3.801052,5.258804,5.076753,4.1327643,4.9623456,3.0283127,4.503567,3.6063182,3.3406334,3.2343965,4.140033,4.437766,4.516063,5.660584,4.2583685,4.2866144,3.0400155,6.736218,5.7094917,3.6923435,5.9194646,4.793648,4.2791224,5.2312007
t218,-1.6243832,9.67224,7.9835205,4.1487384,3.2515755,6.5262556,7.3777847,4.5502186,6.6003838,5.6464424,2.9959779,5.58545,5.5404396,4.1251545,4.722928,5.591654,4.1853857,5.036634,2.7149897,4.1242995,3.8530643,3.163107,3.3861935,4.442753,4.2591352,4.248353,5.398283,4.259758,4.322499,2.8569305,7.1277647,5.6109023,3.2547271,5.760781,4.6363907,3.96874,5.3580904
t232,-1.6311833,9.62926,7.9729977,4.165999,3.2354581,6.524071,7.382707,4.552121,6.6040907,5.665782,3.027381,5.6019015,5.547476,4.118772,4.7405357,5.5684085,4.195692,5.0456457,2.7249777,4.149905,3.8516154,3.1759264,3.3700578,4.4260416,4.276004,4.2632318,5.405009,4.257412,4.317305,2.8643348,7.1071973,5.621196,3.2772248,5.7724695,4.649021,3.9866953,5.3483386
t340,-1.5560688,10.076047,8.131315,3.932632,3.421593,6.555258,7.3150187,4.535351,6.5767674,5.426157,2.6188428,5.391989,5.469103,4.192753,4.4475164,5.8579326,4.0796304,4.9304376,2.6032426,3.8137536,3.8644383,3.000063,3.5726054,4.64401,4.054502,4.0790415,5.3109436,4.2727675,4.362823,2.7565145,7.4095836,5.495866,2.9905193,5.637775,4.472322,3.7259161,5.450676
t367,-1.5722814,10.100051,8.114297,3.9356434,3.3920002,6.573208,7.3241944,4.563601,6.5597844,5.424837,2.53165,5.3934035,5.4850764,4.1695876,4.360289,5.8389816,4.0787883,4.9443555,2.5956056,3.72366,3.845839,3.0054195,3.5472093,4.648754,4.0336018,4.109536,5.3423123,4.271959,4.35423,2.7948601,7.498046,5.510538,3.0129042,5.6320977,4.475457,3.6535795,5.437461
t368,-1.5483915,10.105928,8.164586,3.924102,3.4004302,6.578836,7.338912,4.546535,6.5541205,5.380855,2.588055,5.398499,5.502566,4.181018,4.412296,5.897032,4.0359826,4.946562,2.6248574,3.774354,3.841427,3.0174692,3.5511696,4.6884804,4.0133963,4.113429,5.2753844,4.2677026,4.353249,2.7224393,7.446902,5.4834538,2.9493482,5.613624,4.4394712,3.6866102,5.453686
t333,-1.5470107,10.103023,8.165638,3.9163616,3.434524,6.5613875,7.317407,4.530054,6.580289,5.3924365,2.6153555,5.3849087,5.4736104,4.197529,4.4475675,5.899689,4.0445943,4.9243307,2.6066823,3.8101091,3.8633974,2.9984133,3.580983,4.67222,4.029388,4.0722876,5.2701435,4.25961,4.3605886,2.7121603,7.4108253,5.47489,2.9467,5.6286945,4.443576,3.7234905,5.4563603
t332,-1.5715284,10.092446,8.146382,3.9594517,3.337423,6.601532,7.3579187,4.578012,6.5475383,5.3662934,2.6395693,5.434376,5.5514946,4.1420536,4.4452634,5.9006853,4.0241666,4.972839,2.642078,3.8096566,3.8133638,3.0516958,3.4961662,4.7139573,4.0232167,4.172517,5.2783713,4.2458262,4.3122344,2.7325408,7.413364,5.5038114,2.9420295,5.6228976,4.4610744,3.7063005,5.4207435
t334,-1.5722044,10.09499,8.135387,3.9433293,3.390248,6.5761547,7.3238697,4.560623,6.5768247,5.4000936,2.610306,5.4054494,5.4998193,4.1657004,4.4354467,5.882119,4.0560045,4.941136,2.6055708,3.7993844,3.8446965,3.0153718,3.5415306,4.6746535,4.040359,4.1142235,5.301793,4.248257,4.334384,2.7488575,7.4222407,5.500515,2.9648476,5.64135,4.4691005,3.7133827,5.4292483
t335,-1.5947725,10.086669,8.109238,3.9739828,3.3481956,6.5860524,7.3239226,4.589465,6.5688767,5.421805,2.633295,5.4263363,5.516924,4.136578,4.439791,5.8550916,4.0816674,4.9546638,2.6097898,3.8162327,3.8281221,3.02814,3.507249,4.657532,4.0544014,4.1435237,5.3302813,4.2494555,4.314365,2.7805564,7.413238,5.532302,2.9911199,5.6516623,4.492304,3.7105312,5.405844
t311,-1.5636802,10.102159,8.154577,3.93264,3.3981137,6.57461,7.3249993,4.5514026,6.579337,5.3863645,2.6050422,5.3995137,5.4970026,4.1749964,4.432385,5.892642,4.0412154,4.9365144,2.6060607,3.7958102,3.8488052,3.012836,3.5509114,4.684251,4.027974,4.1070433,5.284477,4.245448,4.3368907,2.73058,7.425322,5.4869294,2.9560313,5.636166,4.451752,3.7119985,5.4361596
t312,-1.5323491,10.043078,8.139854,3.9379694,3.4429903,6.54219,7.3321247,4.509167,6.5666776,5.4450407,2.6800401,5.4037156,5.461717,4.2151756,4.489023,5.834709,4.070955,4.9402556,2.6232321,3.8610551,3.8735087,3.0159807,3.573397,4.619637,4.0633774,4.0625877,5.283922,4.2875586,4.3821616,2.7313259,7.367167,5.484078,3.0144715,5.629666,4.4709864,3.7550626,5.4646864
t201,-1.6528792,9.535695,7.9553638,4.195677,3.2114923,6.529133,7.3808794,4.5649514,6.611601,5.706655,3.0805426,5.6368074,5.56167,4.101041,4.7847004,5.519287,4.202071,5.0527635,2.7501342,4.1907206,3.8413374,3.20288,3.3441043,4.390913,4.3016996,4.291401,5.42255,4.252977,4.3098907,2.8798008,7.067806,5.636087,3.3246515,5.7957187,4.6686964,4.020517,5.3332915
t192,-1.5619256,9.896714,8.083982,4.073357,3.359721,6.5014925,7.3651056,4.499653,6.638037,5.5409856,2.884717,5.5178933,5.485955,4.203343,4.6235995,5.6976314,4.0884666,4.9863763,2.6028695,4.0414896,3.899647,3.1127245,3.4571128,4.55396,4.1654654,4.1096797,5.312258,4.2136292,4.281741,2.766211,7.214229,5.517595,3.1640902,5.7351756,4.5401535,3.9040012,5.365961
t223,-1.6303042,9.601875,7.966916,4.17549,3.2307196,6.519725,7.3872747,4.5489593,6.604698,5.6749535,3.0446208,5.6090345,5.5478396,4.1196957,4.7501774,5.5556703,4.2021246,5.050975,2.7268465,4.163388,3.8541112,3.1821856,3.362769,4.4177346,4.2855887,4.266933,5.4075646,4.25834,4.316215,2.8680398,7.0957403,5.625025,3.2894866,5.776413,4.6559734,3.9971313,5.3452096
t347,-1.5838565,9.941613,8.037769,4.0311117,3.345846,6.5468636,7.3479853,4.5471883,6.592264,5.5244975,2.902787,5.479022,5.5079203,4.161171,4.651426,5.7235475,4.131941,4.9806495,2.6270378,4.042487,3.8539705,3.0731056,3.4820297,4.5593824,4.1748157,4.139191,5.3617554,4.2589874,4.32338,2.8149173,7.1992245,5.542974,3.1281126,5.690796,4.5839596,3.8987803,5.3921
t361,-1.5836077,9.975207,8.034556,4.0038743,3.355906,6.564549,7.336252,4.560552,6.575243,5.5022774,2.885873,5.454068,5.508839,4.153777,4.6472435,5.750343,4.1344447,4.96844,2.623204,4.022135,3.839482,3.049649,3.5053146,4.576395,4.1608152,4.134026,5.3699865,4.275509,4.341475,2.8217523,7.209114,5.5399513,3.0984745,5.6670337,4.585398,3.8828156,5.4101467
t362,-1.5942261,9.925928,8.038508,4.055419,3.3209958,6.5247273,7.3668194,4.5352206,6.610787,5.546238,2.9146054,5.502525,5.514896,4.157323,4.643608,5.7047453,4.140781,5.0059834,2.649736,4.0577984,3.869311,3.097804,3.4570217,4.5376263,4.195151,4.1623363,5.351597,4.238495,4.3064303,2.8087206,7.1980753,5.563275,3.1475997,5.7202973,4.5822735,3.9070628,5.367763
t358,-1.5777313,9.998225,8.063708,3.997177,3.3708563,6.5568204,7.3336344,4.550297,6.5892982,5.4835377,2.8655138,5.4502444,5.4988575,4.166644,4.613952,5.774611,4.1077023,4.959909,2.612018,3.9951646,3.852483,3.048229,3.5108492,4.596652,4.1360497,4.1191764,5.3469405,4.2575474,4.330034,2.7970886,7.241379,5.523626,3.075256,5.671866,4.554402,3.85704,5.408434
t257,-1.5623922,9.89524,8.08704,4.072501,3.3553214,6.5051527,7.3657584,4.5018673,6.6367993,5.5471225,2.8455684,5.5159636,5.4878974,4.2043777,4.604529,5.6945715,4.084978,4.9862685,2.6093528,4.019405,3.8975608,3.1099036,3.4475448,4.5506268,4.158485,4.1172915,5.313608,4.215453,4.2813816,2.7660267,7.240143,5.515149,3.1661327,5.7320766,4.5365944,3.8885703,5.36572
t258,-1.5862066,9.788762,8.017013,4.0920787,3.308607,6.5341744,7.356653,4.537671,6.609152,5.5813766,2.9779065,5.519915,5.5160613,4.1594305,4.698314,5.6562805,4.154482,4.994574,2.6233811,4.108307,3.8581994,3.1058562,3.4408472,4.514384,4.214794,4.165648,5.3654747,4.2496386,4.3126373,2.8227289,7.142489,5.557561,3.2014527,5.7293763,4.6161623,3.9517825,5.373647
t296,-1.6067457,9.75512,7.9888678,4.105801,3.2616425,6.526379,7.383012,4.5474505,6.5976357,5.598206,2.9903922,5.5357223,5.5370517,4.1335196,4.681143,5.6434164,4.207928,5.0352426,2.6724339,4.1276217,3.8558807,3.1187735,3.412461,4.489829,4.253149,4.214848,5.384732,4.256095,4.3127704,2.8474739,7.1428256,5.6044316,3.2045178,5.738272,4.6415234,3.9531143,5.3538904
t297,-1.5680786,9.933073,8.080664,4.037849,3.3710384,6.542071,7.3574214,4.5336843,6.5839415,5.518025,2.8592148,5.5016785,5.5022492,4.183961,4.615411,5.7185936,4.091595,4.9793005,2.6466892,4.014389,3.8602817,3.102048,3.473849,4.5668707,4.1481233,4.1261935,5.3287406,4.2580166,4.3179717,2.7782705,7.231157,5.5158443,3.1351497,5.6844764,4.543312,3.875665,5.401475
t134,-1.8340226,8.7501955,7.8526506,4.3301845,3.0775123,6.623479,7.3092804,4.7050595,6.6716194,5.9595366,3.4682164,5.842996,5.6633177,3.9423559,5.078662,5.2158656,4.2002044,5.0454087,2.9038155,4.4641066,3.7242587,3.3260384,3.210604,4.203259,4.4398184,4.457094,5.535216,4.2138386,4.260855,2.9629793,6.815006,5.7080994,3.6153529,5.934136,4.7750626,4.229176,5.233227
t108,-1.7958864,8.928522,7.868401,4.342524,3.0713236,6.585819,7.342716,4.6615376,6.6780705,5.9437885,3.443591,5.8327813,5.650733,3.9753788,5.032407,5.247076,4.22046,5.0686355,2.8695354,4.455931,3.7573316,3.3259852,3.2064478,4.2173886,4.439352,4.444247,5.498783,4.2037997,4.2529554,2.9393468,6.835698,5.70709,3.5936656,5.936696,4.7676873,4.216274,5.2308083
t61,-1.9759246,8.027231,7.815089,4.2752204,3.0880256,6.758945,7.1860566,4.8586907,6.643546,6.0155506,3.5755134,5.8651843,5.717432,3.803788,5.2593775,5.082969,4.135702,4.9595904,3.024883,4.499591,3.604625,3.341528,3.2385254,4.141102,4.4332623,4.5132165,5.6637983,4.2578797,4.284029,3.0406475,6.7352395,5.708802,3.687482,5.918364,4.7959256,4.276892,5.2319956
t52,-1.9864736,8.09828,7.7752147,4.3202214,3.1003177,6.743521,7.194293,4.8492737,6.663467,6.0579047,3.6222527,5.9075994,5.684638,3.8010454,5.226498,5.0569706,4.0992184,4.979484,3.0578368,4.531163,3.615966,3.3143013,3.1957905,4.1542125,4.4766774,4.5224824,5.636464,4.23871,4.3089542,3.0258293,6.7445064,5.726317,3.7303228,5.9419656,4.791046,4.307823,5.2341657
t183,-1.593651,9.132694,8.029879,4.79121,2.6318586,6.2609234,7.6722255,4.3452234,6.9567356,6.1238117,3.8751597,5.8849297,5.7954845,4.1692476,4.87944,5.093902,4.5777993,5.3974323,2.622185,4.946999,3.9913738,3.61651,2.853565,4.0425467,4.733304,4.5977597,5.188071,3.8872015,3.9396389,2.6827703,6.5860066,5.867914,3.8978286,6.3364215,4.927734,4.5331535,4.961881
t184,-1.7676022,8.822325,7.8826184,4.570896,2.8576853,6.4697394,7.465506,4.561719,6.8032775,6.109271,3.7412179,5.949397,5.718742,4.0003204,5.0611515,5.096815,4.3518834,5.206198,2.8256562,4.734578,3.8215644,3.4765995,3.0189698,4.094773,4.5969863,4.561558,5.3928986,4.0760207,4.1275287,2.863218,6.6738977,5.789262,3.7999947,6.1297126,4.846614,4.3891554,5.093757
t172,-1.6311302,9.183416,7.994483,4.75904,2.6196291,6.280428,7.641846,4.3710575,6.9352603,6.107298,3.8540456,5.9086967,5.782093,4.135967,4.904949,5.106118,4.5876417,5.36996,2.6552973,4.9515724,3.961645,3.5950508,2.8841896,4.0710864,4.705224,4.57849,5.2125063,3.913439,3.973061,2.7178066,6.6203556,5.855053,3.8723688,6.3201666,4.913028,4.5118046,4.9923015
