,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t38,-0.7215554,8.145258,4.556386,6.1056805,2.1809905,4.7656455,1.214538,6.503458,3.0861192,3.387066,2.0925174,9.441169,2.9812598,1.5738314,5.7619534,5.0544534,8.030007,4.8578377,5.2630234,6.0924582,7.2622423,5.001933
t39,-0.6987176,8.205672,4.471618,6.123486,2.1412268,4.7252054,1.2173913,6.4771743,3.090213,3.3749518,2.0372462,9.425764,2.9497364,1.4989972,5.697876,5.038078,8.013395,4.8862963,5.319756,6.113987,7.2232337,5.0270305
t40,-1.0741132,8.309567,4.577558,6.3198667,2.3232672,4.5674486,1.0383719,6.414782,3.2004201,3.1668684,1.9014887,9.228234,2.9228342,1.4620384,5.5512786,4.9686937,7.965261,5.103073,5.300476,6.396392,7.5030403,5.3640347
t41,3.3034978,1.9559565,3.532526,5.736591,2.3446894,4.742257,4.479242,6.597578,3.0668821,3.6363416,2.8757849,8.386322,4.6823535,4.006154,7.8201637,6.0981073,7.4105935,5.213879,5.459018,3.4028344,3.2958379,4.71875
t42,3.3341784,1.9958532,3.4868896,5.6620646,2.343331,4.7620363,4.4626074,6.6156588,3.1070669,3.5591002,2.8209975,8.346125,4.682936,4.072525,7.8016148,6.1056886,7.3381925,5.1465063,5.43099,3.3510678,3.3271601,4.8031454
t43,-0.5881198,8.120001,4.3038316,6.0429254,2.0036242,4.7271485,1.064011,6.506248,3.0264204,3.2440188,2.0143237,9.293061,3.1372697,1.5074626,5.7019486,4.9716325,7.906018,4.9160647,5.488175,6.1936483,7.016155,4.849595
t44,3.580984,2.3425772,3.6754484,5.3608174,2.6111867,4.7018356,4.4684725,6.7921257,3.06058,3.577362,2.6900172,8.349506,4.656904,4.003019,7.9466844,6.0732675,7.095511,5.080907,5.496076,3.4503632,3.4002867,4.6974506
t45,7.539082,4.362406,5.105302,2.4044394,5.0842333,4.8637934,5.605407,8.526261,2.9651592,4.462491,2.4555902,7.3952537,5.0216546,3.784324,8.748368,6.5528493,5.0782657,4.4623065,5.797996,4.1942854,3.9065843,2.6517622
t46,-0.9839565,8.318557,4.5544534,6.2689786,2.295014,4.549203,1.1008162,6.3876305,3.1554039,3.220671,1.945503,9.290177,2.917753,1.4596478,5.5574336,5.013632,7.9489465,5.058685,5.3110266,6.3598757,7.4334993,5.3028316
t47,-0.6025027,8.131846,4.2956257,6.06299,1.9969506,4.706722,1.053753,6.498993,3.0323284,3.2243114,1.9923918,9.280178,3.14338,1.4836655,5.6809397,4.954078,7.905115,4.926182,5.4940257,6.2139654,7.0093923,4.8580523
t48,-1.023161,8.243802,4.5066223,6.3083553,2.2451408,4.589705,0.9902762,6.436941,3.2039633,3.1307666,1.8729542,9.183463,2.9905035,1.4355403,5.5744505,4.8962436,7.9845853,5.0671062,5.325257,6.3710494,7.4317255,5.294256
t49,-1.0963414,8.328067,4.5542655,6.341152,2.3234372,4.550001,1.0372378,6.393908,3.1923153,3.1541345,1.878579,9.223397,2.9114716,1.438618,5.532005,4.9643393,7.9493775,5.1199603,5.305624,6.4156947,7.4900036,5.379411
t50,3.3510265,1.8066176,3.3974195,5.7039003,2.2764137,4.8524117,4.4540133,6.601366,3.1201117,3.5099695,2.8855433,8.33946,4.703797,4.0599,7.7487383,6.171113,7.369719,5.151642,5.370067,3.4036107,3.2874072,4.7483134
t51,3.4267807,1.7827522,3.3708675,5.6264267,2.2826111,4.9484444,4.4052715,6.598394,3.1722693,3.4184046,2.8336945,8.348366,4.7800994,4.104592,7.7558384,6.1724467,7.2917166,5.073654,5.3358965,3.4239972,3.2129505,4.803243
t52,3.5185623,0.8617763,2.7987738,5.7874517,1.7368057,5.3215375,4.591059,6.174504,3.5675888,3.299659,3.095951,8.10629,4.924226,4.496251,7.659681,6.4054437,7.5467257,4.9771442,5.2303658,3.1745212,3.2637122,4.8222394
t53,-0.5620251,8.13948,4.185976,6.024172,1.9343432,4.726701,1.002358,6.4584684,2.970787,3.1551993,1.9350286,9.206628,3.2005417,1.4210445,5.6403303,4.8947287,7.829905,4.9815545,5.593967,6.2712884,6.9016986,4.757365
t54,3.526938,1.1046401,2.9135594,5.7578454,1.8461101,5.253503,4.5154147,6.182096,3.4575317,3.3895102,3.0476553,8.174242,4.8333316,4.3518443,7.7237196,6.38284,7.432008,5.069445,5.2346067,3.278586,3.2276154,4.747918
t55,-0.14760396,8.019457,3.4533138,5.5956216,1.3802364,5.0145345,0.5683039,6.0522,2.4518156,2.5845685,1.4693714,8.680559,3.7785766,0.95508754,5.27694,4.4148183,7.2054043,5.437877,6.4142194,6.761031,6.098351,3.866423
t56,7.6665163,4.4864173,5.074738,2.253273,5.1903625,4.902876,5.6138463,8.49062,2.9269888,4.5772524,2.3086364,7.3359632,4.991918,3.7716064,8.826163,6.5462713,5.0355525,4.45138,5.881187,4.264694,3.9672477,2.5283291
t57,-2.421301,10.452582,3.7689784,7.6782165,3.6481967,4.97391,1.8378562,8.691879,2.388007,3.4111116,2.5644255,10.761408,3.192802,2.3555305,7.3530126,5.557715,8.878578,2.5492678,5.5575924,5.9014654,4.468831,4.1028805
t58,3.5919025,0.9441028,2.793898,5.786664,1.7367451,5.383244,4.4756007,6.00658,3.512565,3.4117892,3.1042254,8.160855,4.8248296,4.355918,7.7346973,6.473476,7.40303,5.0993724,5.1577697,3.3114336,3.1503375,4.698769
t59,7.5517,4.3338637,5.2471466,2.4809227,5.0262504,4.8802996,5.620428,8.637604,3.021738,4.4048576,2.6084714,7.3665276,5.1178412,3.8002822,8.735141,6.629901,5.065747,4.4647264,5.794803,4.1774626,3.7947216,2.6534157
t60,7.7108154,4.4836607,5.0603127,2.1963232,5.263659,4.919909,5.5586495,8.482219,2.9789348,4.5748715,2.2755451,7.305921,5.0343723,3.785534,8.831554,6.6056595,5.0667024,4.334535,5.8971024,4.247804,4.018404,2.6236413
t61,7.733968,4.503568,4.9914155,2.21316,5.278662,4.859775,5.6452384,8.511247,2.8789024,4.5984817,2.2745597,7.373473,4.922097,3.7252305,8.822577,6.582954,4.949644,4.3796506,5.8788786,4.273001,4.079307,2.5877712
t62,7.6997094,4.477729,5.065059,2.198942,5.2505765,4.9246078,5.551951,8.473484,2.9826899,4.5825152,2.2628224,7.3008227,5.0446057,3.7941148,8.831866,6.6076965,5.0824456,4.3554635,5.905116,4.2451186,3.998497,2.6013777
t63,-0.17962176,8.070663,3.4983823,5.627736,1.4319615,4.9717345,0.5999936,6.0894814,2.4822972,2.6359684,1.5059453,8.724391,3.7276642,0.99058825,5.3149943,4.4503994,7.2562695,5.3990693,6.3715053,6.721293,6.0938525,3.9000769
t64,7.7100725,4.5141954,5.0608406,2.1958039,5.243067,4.933874,5.5694227,8.500781,2.9538796,4.612314,2.251536,7.288446,5.0267444,3.778101,8.867634,6.5727763,5.06821,4.4155583,5.915661,4.2782917,4.0092134,2.4982429
t65,14.376797,9.23211,-0.4924713,8.871036,4.695641,4.0447063,6.9160047,4.984124,4.337692,5.3596644,6.6960864,6.0241103,6.251686,3.8891385,6.408179,5.1577735,4.5879145,4.008419,5.9643683,3.5089068,6.7707295,6.2244124
t66,3.4898186,1.2259189,3.3514159,5.483829,2.1644263,5.3175673,4.116072,6.7467365,3.0591938,3.0917134,2.795552,8.569073,5.09696,4.0116587,7.455219,6.247064,7.1093264,4.950203,5.057497,3.695883,2.6814175,4.8810806
t67,3.5382013,1.3749633,3.4096432,5.4749084,2.2475226,5.199096,4.195689,6.745947,3.0326774,3.1943555,2.7545304,8.540542,5.0085487,3.9821327,7.5465336,6.1877155,7.1145706,5.0103955,5.1204157,3.63955,2.8708556,4.828042
t68,7.7492065,4.5174866,5.0340114,2.168121,5.312738,4.8992224,5.5986156,8.394561,2.93078,4.5802526,2.1982107,7.340682,4.9594226,3.7986426,8.802085,6.551895,5.0065327,4.2374444,5.880768,4.245458,4.0525093,2.716897
t69,7.7410483,4.4928107,5.0578775,2.1741216,5.304002,4.902198,5.5796857,8.422797,2.9675856,4.5631175,2.2384427,7.3281865,5.0100064,3.8034995,8.80247,6.592621,5.0332074,4.2706413,5.8807163,4.2272835,4.04547,2.6865454
t70,3.4892333,0.6299767,2.6932597,5.841368,1.633335,5.3692074,4.693538,6.178048,3.6817431,3.214503,3.1564798,8.027606,5.0180087,4.644437,7.5914845,6.428289,7.6993437,4.8641243,5.2396154,3.0467706,3.331645,4.912268
t71,3.452741,1.3954395,3.3165345,5.5673037,2.172285,5.1860166,4.2414193,6.6528134,3.1220253,3.2303896,2.8483248,8.473361,4.961384,4.0619297,7.5667076,6.2389793,7.1972256,5.0062127,5.164048,3.5822093,2.893156,4.8419194
t72,7.6524253,4.420007,5.070395,2.2696126,5.2124977,4.8774686,5.582996,8.465286,2.9646392,4.532814,2.288094,7.3522096,5.018256,3.8107822,8.788453,6.5787187,5.054226,4.3999343,5.845086,4.2091956,3.9919808,2.5933511
t73,14.324744,9.267939,-0.44049078,8.812601,4.6645985,4.0093017,6.8737297,5.014061,4.297303,5.346057,6.7405524,6.0988965,6.2262588,3.824334,6.499181,5.068801,4.6364307,4.015203,5.878571,3.5459337,6.856619,6.2318025
t74,7.661485,4.4572105,5.0692186,2.2785919,5.170127,4.8735576,5.6405625,8.509304,2.909501,4.555357,2.3297753,7.365537,4.981957,3.7688234,8.799556,6.5387115,5.010907,4.4452143,5.8545527,4.24518,3.9743588,2.5003595
t75,3.2035291,0.08147098,2.4271145,5.998399,1.3536538,5.419405,4.8084183,6.1757045,4.020505,2.9773982,3.2270463,7.740243,5.2906404,4.949932,7.534296,6.3281736,8.042998,4.541343,5.254687,2.7723227,3.5407612,5.201017
t76,-2.4634144,10.523114,3.7880325,7.7310886,3.6404862,5.0462847,1.8463172,8.684882,2.3102775,3.4228446,2.6449897,10.776518,3.1600137,2.4321802,7.428725,5.6300464,8.91387,2.4843104,5.484641,5.816263,4.364234,4.1699524
t77,7.7546616,4.4574537,4.994777,2.2103868,5.324649,4.867347,5.578649,8.415959,2.9513707,4.590821,2.1906257,7.3439293,4.96411,3.7995508,8.812048,6.618821,4.986648,4.1950555,5.8842025,4.209797,4.1290736,2.7651174
t78,7.4512634,4.005667,6.226923,3.06965,4.565881,4.987794,5.6681256,9.3046665,3.3357902,3.956564,3.7698252,7.2865477,5.758172,3.9360394,8.552861,7.214085,5.094328,4.4774084,5.7713833,4.039129,3.0425982,2.6907625
t79,3.4634104,0.68244714,2.7242136,5.8023357,1.650442,5.346681,4.651495,6.1836996,3.6781542,3.2381594,3.11775,8.0299225,4.9966216,4.605524,7.6336465,6.414188,7.6524506,4.883238,5.2253942,3.0943203,3.3112774,4.868384
t80,3.4543443,0.70724225,2.7377915,5.777223,1.6582516,5.3364434,4.6228347,6.184448,3.675373,3.2515767,3.0979223,8.031944,4.98116,4.5939116,7.6566052,6.4055243,7.6259294,4.896597,5.217774,3.1238463,3.301206,4.843812
t81,3.4436626,0.49204338,2.637367,5.8787646,1.5728275,5.377301,4.7583203,6.1833043,3.7538788,3.1612964,3.1729789,7.9676003,5.0700135,4.723932,7.567608,6.4236965,7.784861,4.787999,5.2560577,2.9814305,3.3776052,4.9612045
t82,7.7109394,4.413025,5.038856,2.2744713,5.2730374,4.89805,5.5372276,8.369592,3.0028093,4.57946,2.1998131,7.308376,5.006054,3.849369,8.821344,6.6263084,5.02282,4.188639,5.8983936,4.194155,4.094584,2.802292
t83,7.4599853,3.9780338,6.255018,3.1227129,4.4937205,4.9700794,5.7309337,9.354292,3.401794,3.9265418,3.8391895,7.2172656,5.73909,3.8978357,8.588483,7.1637073,5.0438614,4.488385,5.8097396,3.995377,3.1270056,2.7481277
t84,7.49372,4.0124793,6.1994166,3.0489106,4.560338,4.94403,5.697331,9.294218,3.3368886,3.9798625,3.780108,7.2709036,5.717949,3.9356833,8.568537,7.1628675,5.070568,4.5183487,5.798343,4.0010815,3.0988019,2.691705
t85,8.038739,4.430929,12.412111,8.042779,4.6265483,3.6677856,4.3281426,10.581579,0.717014,6.1500278,7.0038247,6.6511216,7.9604316,5.3524356,9.309373,5.990561,4.7498426,5.449463,4.450162,1.708177,-2.505711,-0.006529835
t86,3.3985822,0.316069,2.5908911,5.95219,1.5289111,5.3944335,4.8560834,6.171176,3.8144329,3.1166782,3.2021513,7.9188695,5.134794,4.7793937,7.5350213,6.4258337,7.8776436,4.718906,5.260351,2.8868418,3.4119155,5.0306163
t87,3.7931602,0.81974757,2.591178,5.859855,1.5541074,5.682018,4.223514,5.430154,3.5218122,3.6716294,3.2330813,8.212538,4.620668,4.1353874,7.877541,6.7247415,7.1398773,5.356523,4.9270096,3.5806277,2.8556004,4.404115
t88,7.7219887,4.0853796,5.1550775,2.727448,5.335898,4.9458447,5.4046926,7.979006,3.3493116,4.7647157,1.9110086,7.1677375,4.939017,4.1607523,8.959288,6.8598266,4.8475537,3.6454804,6.0761027,4.013252,4.407977,3.5454483
t89,7.72193,4.179541,5.037233,2.591618,5.2569833,4.932776,5.374949,8.089616,3.2010689,4.6651545,1.9787947,7.182636,4.9894333,4.042799,8.919831,6.795099,4.9583893,3.6708617,6.022751,4.078103,4.32807,3.4934366
t90,3.7569404,0.858143,2.641335,5.83842,1.5984809,5.5988345,4.2951255,5.57034,3.5257623,3.598537,3.1940386,8.191485,4.6778207,4.189624,7.8576245,6.6708994,7.209731,5.286842,4.982202,3.5052178,2.9377286,4.4811835
t91,3.7715492,0.8265901,2.60424,5.884579,1.5587714,5.6541486,4.260967,5.488429,3.5583744,3.6228201,3.2387817,8.173703,4.6582985,4.1641254,7.8638067,6.693333,7.188063,5.3070855,4.964889,3.549194,2.8884597,4.4610963
t92,7.981628,4.6929355,4.873184,1.8096026,5.606335,4.819547,5.714106,8.598849,2.771305,4.553392,2.2985334,7.429075,4.9232216,3.5848567,8.756872,6.736142,4.915917,4.3958206,5.8910275,4.2760134,4.06263,2.3176994
t93,14.33635,9.384668,-0.28366712,8.87629,4.4913487,4.144074,6.994301,4.9471073,4.162266,5.375927,6.819376,6.095961,6.03161,3.7119951,6.6395383,4.994806,4.7806096,4.1515865,5.8488126,3.4346204,6.8800073,6.414259
t94,2.5167704,1.3268727,4.694328,4.617363,2.9765265,5.553997,2.5888278,7.838999,2.7191126,2.0009925,1.9335119,9.872104,6.1973395,3.4862833,7.6317267,4.5336633,6.2374687,3.6900318,5.0697613,4.380814,-0.016230626,6.631643
t95,-0.21388385,8.08857,3.4654236,5.6596365,1.3972633,4.954096,0.63377464,6.118579,2.4394343,2.600482,1.5171973,8.706949,3.7634337,1.0037851,5.342044,4.461893,7.2202578,5.3839903,6.3998985,6.716144,6.0438356,3.8650186
t96,-0.13919072,8.0400915,3.544209,5.5888867,1.4792205,4.996622,0.5594245,6.052094,2.530864,2.6837626,1.4904956,8.762017,3.6797278,0.97260004,5.278453,4.4336586,7.3038306,5.422326,6.334812,6.7289267,6.1456723,3.9410193
t97,14.344087,9.259972,-0.45309135,8.826942,4.6144333,4.0983467,6.939854,4.9860272,4.320899,5.3589892,6.680769,6.0870676,6.1431146,3.8726552,6.4817266,5.129321,4.6361737,4.033563,5.941406,3.54027,6.800327,6.298288
t98,14.363418,9.221607,-0.46052185,8.85435,4.6464114,4.110356,6.953032,4.984258,4.3354077,5.3964767,6.658639,6.059539,6.1503053,3.905546,6.3957477,5.1744504,4.5707703,4.0712996,5.963265,3.4680696,6.788578,6.2774496
t99,3.4972897,0.57791495,2.668329,5.860813,1.614515,5.373218,4.7252584,6.1718144,3.6967576,3.1953464,3.1656976,8.011205,5.026659,4.682768,7.5728416,6.4247723,7.727376,4.847559,5.2586184,3.0154502,3.3503554,4.9369745
t100,-0.22259922,8.107178,3.4735909,5.6695113,1.4232092,4.9405823,0.6386845,6.130631,2.44457,2.6229336,1.5312407,8.733198,3.7429857,1.0187775,5.3553348,4.4751015,7.2436285,5.365927,6.395193,6.703195,6.031065,3.8596969
t101,-0.20147164,8.08844,3.4786735,5.647747,1.4067392,4.9583163,0.6204757,6.109568,2.4566197,2.6119473,1.5121346,8.706429,3.7508378,0.99720657,5.334466,4.456742,7.230645,5.390271,6.3878765,6.717677,6.053381,3.881075
t102,3.130434,0.0049433196,2.35537,6.1308594,1.2820746,5.3246355,5.0387993,6.2525873,4.085028,2.865695,3.1846244,7.644451,5.3222003,5.0912066,7.518308,6.374239,8.091354,4.44958,5.304708,2.8042905,3.5948486,5.16472
t103,3.2148504,-0.051532693,2.3712668,6.1234345,1.3232838,5.37477,5.072813,6.167166,4.0181317,2.941994,3.2149901,7.7092466,5.253932,5.0849657,7.5229263,6.342803,8.031092,4.5419927,5.3027806,2.7547436,3.5806203,5.177369
t104,2.4770722,1.3315727,4.732561,4.6622996,3.0083323,5.619866,2.6287658,7.795638,2.652586,1.9624953,1.8964963,9.936376,6.1550994,3.4176576,7.7005286,4.5604806,6.1762857,3.7190866,5.0873747,4.3776827,0.021971436,6.698761
t105,3.7610044,0.84246486,2.616223,5.855066,1.575501,5.668687,4.229096,5.4612303,3.523608,3.6681108,3.2310145,8.217031,4.6150303,4.153723,7.846688,6.690859,7.146791,5.3498883,4.9645376,3.5739877,2.8669739,4.4338937
t106,3.7362797,0.7809658,2.5513844,5.9432406,1.5068297,5.7710743,4.161766,5.317629,3.5779414,3.7118905,3.322147,8.178507,4.5814824,4.1202593,7.8179326,6.6748595,7.1152306,5.3799257,4.9725285,3.6618185,2.7720675,4.416242
t107,7.4293513,4.008197,6.2625985,3.0878003,4.523057,5.007544,5.681448,9.34953,3.3835785,3.9221191,3.8310575,7.2461343,5.7258143,3.909569,8.576256,7.170102,5.0799108,4.4597263,5.7777777,4.0477486,3.0985577,2.735651
t108,2.5608206,1.107223,4.6900897,4.6648817,2.8507204,5.62329,2.8433378,8.01954,2.6839201,2.0237849,1.9028682,10.054978,6.272006,3.4500859,7.696595,4.6822596,6.152276,3.7080007,5.1348734,4.226739,-0.07517254,6.776007
t109,2.608855,1.0873114,4.6252313,4.642086,2.8435552,5.588894,2.8617587,8.047679,2.73825,2.0792785,1.9419662,9.978479,6.266409,3.50043,7.670797,4.6787143,6.2404876,3.7049818,5.1210513,4.239012,-0.051179767,6.714953
t110,2.486432,1.2674782,4.731693,4.6751475,2.944591,5.575421,2.6707964,7.8763185,2.6766565,1.9657568,1.9583006,9.950598,6.2130713,3.437626,7.6428633,4.5908775,6.236998,3.734574,5.0537615,4.3194485,-0.02651382,6.7040453
